Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,
1509,0.024044,0,0,0,0,0.0449472,0,0,0,0,0,0,0.0208015,0,0.0247977,0.0668626,0,0,0.0254873,0,0,0.027248,0.0725964,0.0211719,0.00914988,0.0117203,0.0418864,0.0380987,0.0347542,0.0480032,0.0504606,0.0224289,0.00985719,0.0121935,0.0313327,0.0309851,0.0358919,0.0127144,0,0.0223371,0.016085,0,0.0181913,0.0685772,0.0319553,0,0,0.0271367,0,0,0.05198,0.0560563,0.0441818,0.0238959,0.0108853,0.053103,0.0525928,0.0396337,0.0693969,0.0646729,0.0184772,0.052503,0.0302423,0.0386651,0.069473,0.05119,0.0268084,0.0337222,0.0172204,0.0248137,0.0286092,0
1510,0.0241199,0,0,0,0,0.0449413,0,0,0,0,0,0,0.0208831,0,0.0247676,0.0670916,0,0,0.0255411,0,0,0.0272231,0.0725354,0.0210962,0.00922668,0.0120285,0.0418893,0.0379686,0.0346442,0.0478554,0.0501597,0.0223556,0.00983277,0.0121227,0.0313327,0.030974,0.035696,0.0126802,0,0.0223912,0.0161575,0,0.0181605,0.0683448,0.0320157,0,0,0.0269772,0,0,0.0518991,0.0560736,0.0441736,0.0237209,0.0109345,0.0530626,0.05246,0.0396395,0.0693735,0.0645958,0.0183767,0.052607,0.0303136,0.0387988,0.0696158,0.0514942,0.0268863,0.0336463,0.0171911,0.0248187,0.0285841,0
1511,0.0237271,0,0,0,0,0.0447821,0,0,0,0,0,0,0.0210004,0,0.0246369,0.067196,0,0,0.026191,0,0,0.0274096,0.0723588,0.0209352,0.0094099,0.0125011,0.0420486,0.0384514,0.0343066,0.0477454,0.0500076,0.0222897,0.0100353,0.0120144,0.0313097,0.0309139,0.0351079,0.0130158,0,0.022486,0.0154201,0,0.0182446,0.0676896,0.0318536,0,0,0.0268192,0,0,0.0518129,0.0568055,0.0423733,0.022209,0.0131773,0.0521844,0.0523829,0.039402,0.0688689,0.0636655,0.0173956,0.0540984,0,0.0399687,0.0707347,0.0475743,0.0272902,0.0335094,0.0171234,0.0244449,0.0290839,0
1512,0.0238291,0,0,0,0,0.0448348,0,0,0,0,0,0,0.0209219,0,0.0245419,0.0672125,0,0,0.0262031,0,0,0.0273837,0.0722177,0.0208817,0.00944958,0.0123663,0.0422775,0.0383126,0.0343653,0.0478534,0.0500249,0.0223582,0.00984728,0.0118308,0.0313398,0.0308848,0.034731,0.0130215,0,0.0225287,0.015428,0,0.0182242,0.0676859,0.0320635,0,0,0.0265152,0,0,0.051651,0.0567905,0.0423226,0.0221783,0.0131915,0.0522034,0.0520452,0.0395061,0.0689652,0.0636396,0.0172839,0.054179,0,0.040051,0.0707767,0.0479809,0.0275184,0.0333353,0.0171188,0.0245111,0.0289826,0
1513,0.0239225,0,0,0,0,0.044884,0,0,0,0,0,0,0.0208113,0,0.0244489,0.0672117,0,0,0.0261832,0,0,0.0273712,0.0721035,0.0208146,0.00945452,0.0122854,0.0424792,0.0381367,0.0344286,0.047878,0.0501163,0.0224857,0.00951636,0.0117009,0.0313679,0.0308693,0.0344532,0.0130489,0,0.0225163,0.0154388,0,0.0182358,0.0677412,0.0322613,0,0,0.0262303,0,0,0.0514941,0.0567433,0.0423853,0.0218817,0.0132105,0.0522158,0.0516431,0.0396322,0.0690406,0.0635993,0.0171523,0.0542556,0,0.0401079,0.0707951,0.0483782,0.0273175,0.0331278,0.0172004,0.0246237,0.0288521,0
1514,0.0240051,0,0,0,0,0.0449346,0,0,0,0,0,0,0.0208811,0,0.0243522,0.0671683,0,0,0.0261462,0,0,0.0273612,0.0720452,0.0207245,0.00946941,0.012355,0.0426661,0.0379632,0.0344411,0.0477865,0.0502663,0.0226181,0.00942785,0.011637,0.0313975,0.0308701,0.0342264,0.0130108,0,0.0225014,0.0154065,0,0.0182989,0.0677719,0.0324886,0,0,0.0260484,0,0,0.051398,0.0566884,0.0425079,0.0216828,0.0132479,0.0522301,0.0512515,0.0395905,0.0690731,0.0635665,0.0170372,0.0542929,0,0.0401236,0.070826,0.0488054,0.0269829,0.032901,0.0172563,0.0246974,0.0287219,0
1515,0.0245752,0,0,0,0,0.0452473,0,0,0,0,0,0,0.020814,0,0.0242925,0.0670423,0,0,0.0255217,0,0,0.0271548,0.0720715,0.0207708,0.00930547,0.0124432,0.0429211,0.0372194,0.034746,0.0477893,0.0505436,0.0227782,0.00948678,0.011657,0.0314475,0.0309496,0.0341667,0.0125297,0,0.0223886,0.0163302,0,0.0183053,0.0684392,0.0331428,0,0,0.0258214,0,0,0.0512346,0.0558666,0.0444314,0.0230616,0.0111239,0.0531572,0.0507832,0.0398063,0.0696588,0.064436,0.017831,0.0528461,0.0303476,0.0389859,0.0697491,0.0535357,0.0264773,0.0327234,0.0174068,0.0251789,0.0280166,0
1516,0.0253404,0,0,0,0,0.0456269,0,0,0,0,0,0,0.0205365,0,0.0242421,0.0667435,0,0,0.0245489,0,0,0.0268151,0.071998,0.0209445,0.00934165,0.0124916,0.0434566,0.0361086,0.0352092,0.048161,0.0509358,0.0226323,0.00955738,0.0118019,0.0315645,0.0311007,0.034941,0.01183,0,0.0221666,0.0155874,0,0.0185784,0.069996,0.0339612,0,0,0.0256876,0,0,0.0511586,0.0546987,0.0440809,0.0261498,0.0112953,0.0551225,0.0503377,0,0.0719605,0.0637875,0.0152944,0.0522897,0.0298807,0.0384314,0.0695387,0.0528504,0.0261414,0.0326215,0.0175466,0.0258373,0.0270679,0
1517,0.0246992,0,0,0,0,0.0454566,0,0,0,0,0,0,0.0209503,0,0.0241894,0.0669552,0,0,0.0254281,0,0,0.0271157,0.0719608,0.0206516,0.00934104,0.0126251,0.0432807,0.0368786,0.0347495,0.0476843,0.0507835,0.0228112,0.00939485,0.0115907,0.0313907,0.0308876,0.0337545,0.012376,0,0.0222941,0.0162639,0,0.0182674,0.0686522,0.0336092,0,0,0.0257975,0,0,0.0512621,0.0558454,0.0446181,0.0227154,0.0111545,0.0532669,0.0502017,0.0396759,0.0696529,0.0642834,0.0176755,0.052895,0.0303748,0.0390175,0.0697439,0.0544333,0.0258874,0.0326274,0.0175716,0.0252132,0.0277903,0
1518,0.0247267,0,0,0,0,0.0454458,0,0,0,0,0,0,0.0209806,0,0.0241559,0.0668819,0,0,0.0253306,0,0,0.0270507,0.0718832,0.0206163,0.00934045,0.0127486,0.0433842,0.0366941,0.0346973,0.0476398,0.0509245,0.0228126,0.00932885,0.011533,0.0313749,0.0308496,0.0335978,0.0123135,0,0.022316,0.016381,0,0.0182501,0.0686112,0.0337726,0,0,0.0258106,0,0,0.0513099,0.0558403,0.0446617,0.0226409,0.0111455,0.0532709,0.049943,0.0396983,0.0696674,0.0641885,0.0175651,0.0529469,0.0305529,0.0390826,0.0697984,0.0548961,0.0257049,0.032708,0.0176594,0.0251126,0.0277191,0
1519,0.0254336,0,0,0,0,0.0456394,0,0,0,0,0,0,0.0207273,0,0.0241747,0.0665534,0,0,0.0242714,0,0,0.0266953,0.0717769,0.0207942,0.00933124,0.0128166,0.0437709,0.0355133,0.0351604,0.0480547,0.051232,0.0226117,0.00929807,0.0117537,0.0315343,0.0310129,0.0345012,0.0115464,0,0.0221523,0.0157809,0,0.0185454,0.0696427,0.034508,0,0,0.0257056,0,0,0.0512447,0.0546791,0.0442229,0.025909,0.0113745,0.055132,0.0495677,0,0.072068,0.0635421,0.0149696,0.0524157,0.0302188,0.0385756,0.0696208,0.0539562,0.0256754,0.0327011,0.0177565,0.025637,0.0268153,0
1520,0.024713,0,0,0,0,0.0453228,0,0,0,0,0,0,0.0210179,0,0.0241396,0.0668826,0,0,0.0249977,0,0,0.0269521,0.0717262,0.0205416,0.00936623,0.0128325,0.0433886,0.0361633,0.0347636,0.0476241,0.051142,0.0227963,0.00915178,0.0115531,0.0313971,0.0308774,0.0334979,0.0120381,0,0.0222416,0.0165514,0,0.0182945,0.0678764,0.034081,0,0,0.025808,0,0,0.0512764,0.0558623,0.044622,0.0226688,0.0112575,0.0531141,0.0495432,0.0397697,0.0697162,0.0641168,0.0173743,0.0530927,0.0306172,0.0391658,0.0698645,0.0552255,0.0257673,0.0327209,0.0177791,0.025033,0.0275747,0
1521,0.0241732,0,0,0,0,0.0450482,0,0,0,0,0,0,0.0212176,0,0.0240678,0.0669174,0,0,0.0253084,0,0,0.0270386,0.0716502,0.0203649,0.00953612,0.0127904,0.04334,0.0364942,0.0344802,0.0475491,0.0511882,0.0227571,0.00906095,0.0115458,0.031378,0.0308653,0.0331278,0.0123958,0,0.0223064,0.015316,0,0.0183942,0.0672643,0.0338312,0,0,0.0259274,0,0,0.0513316,0.0567094,0.0427349,0.0211612,0.0134986,0.0521558,0.0495299,0.0394959,0.0691649,0.0631598,0.0164325,0.0546261,0,0.0403081,0.0710015,0.0509682,0.025722,0.0328038,0.0178442,0.0245701,0.0281178,0
1522,0.0246916,0,0,0,0,0.0451437,0,0,0,0,0,0,0.0212261,0,0.0240626,0.0668188,0,0,0.0244233,0,0,0.026719,0.0716956,0.0204251,0.00932381,0.0128409,0.0433264,0.0356287,0.0346766,0.0476933,0.0512634,0.0228013,0.00910376,0.0117732,0.0314686,0.0309566,0.0330335,0.0119828,0,0.0221779,0.016661,0,0.018209,0.0678934,0.0343369,0,0,0.0258467,0,0,0.0512094,0.055959,0.0445789,0.0226712,0.0113272,0.0530306,0.0492479,0.039905,0.0697095,0.0640007,0.0172867,0.0532555,0.0306832,0.0392514,0.069979,0.0553896,0.0255716,0.0327291,0.0180153,0.0248667,0.0274933,0
1523,0.0247428,0,0,0,0,0.0450989,0,0,0,0,0,0,0.0211737,0,0.023987,0.0667943,0,0,0.0241245,0,0,0.02668,0.0717009,0.0204259,0.00926438,0.012889,0.0432768,0.03531,0.0346373,0.0476162,0.0512318,0.0227633,0.00899878,0.0117677,0.0314708,0.0309699,0.032736,0.0119414,0,0.0220947,0.0167481,0,0.0181465,0.0679004,0.0344292,0,0,0.0258543,0,0,0.0511376,0.0559555,0.0446467,0.0227508,0.0113288,0.0530688,0.0492083,0.0400497,0.0696844,0.063942,0.0172149,0.053313,0.0306813,0.0395948,0.0700468,0.0554584,0.0254133,0.0327377,0.0181456,0.024835,0.027412,0
1524,0.0248358,0,0,0,0,0.0449728,0,0,0,0,0,0,0.0211632,0,0.0239561,0.0668791,0,0,0.0239402,0,0,0.026634,0.0716799,0.0203962,0.00921227,0.0129139,0.0432446,0.0350816,0.0346382,0.0475076,0.0512338,0.0227139,0.00878428,0.0117006,0.0314439,0.030916,0.0325105,0.0119644,0,0.022067,0.0167328,0,0.0180454,0.0678231,0.0345224,0,0,0.0258333,0,0,0.0511531,0.0559587,0.044648,0.0227848,0.011372,0.0531072,0.0491522,0.0402008,0.0696335,0.0638937,0.017133,0.0533894,0.0307825,0.0400814,0.0700894,0.055429,0.0250725,0.0326934,0.0181227,0.0247653,0.0273132,0
1525,0.0249277,0,0,0,0,0.0448455,0,0,0,0,0,0,0.020995,0,0.0239395,0.0669858,0,0,0.0238485,0,0,0.0266418,0.0716252,0.0203947,0.00915727,0.0128124,0.043242,0.0349163,0.0345583,0.0474731,0.0513255,0.022693,0.00870489,0.0116267,0.0313157,0.0307756,0.0322607,0.0120779,0,0.0220969,0.0167376,0,0.018016,0.0677094,0.0345747,0,0,0.0258067,0,0,0.0511613,0.0559813,0.0445752,0.0227936,0.0113618,0.0531676,0.0491766,0.0403473,0.0695488,0.0638328,0.017071,0.0534665,0.0309406,0.039855,0.0701965,0.0555238,0.024549,0.0327005,0.0181642,0.0246954,0.0272312,0
1526,0.0250319,0,0,0,0,0.0447338,0,0,0,0,0,0,0.020963,0,0.0239015,0.0670564,0,0,0.0238069,0,0,0.0267029,0.0715649,0.020334,0.00909414,0.0126851,0.0432757,0.0348132,0.0345028,0.0474991,0.0513055,0.0226762,0.00866829,0.0116254,0.0311977,0.0306722,0.0320398,0.0122702,0,0.022113,0.0167195,0,0.0180392,0.0676234,0.0345703,0,0,0.0258347,0,0,0.0511752,0.0559686,0.0445514,0.0227871,0.0113847,0.0532552,0.0490823,0.0404216,0.0695351,0.0638035,0.0170054,0.0535224,0.0309573,0.0396594,0.0702873,0.0554612,0.0247206,0.0327091,0.0182259,0.0246214,0.0271388,0
1527,0.0237885,0,0,0,0,0.0441243,0,0,0,0,0,0,0.0194312,0,0,0.0693763,0,0,0.0254838,0,0,0.0272131,0.0702929,0.0159004,0.0128212,0.0156293,0.0443945,0.0365555,0.0375333,0,0.0540269,0.0226471,0.00527124,0.00871722,0.0314393,0.0294276,0.0275311,0.0135181,0,0.0224595,0.0170333,0,0.0166061,0.0657879,0.0335257,0,0,0.0261648,0,0,0.0513516,0,0.0432351,0.0200405,0,0.0512198,0.0493782,0.0394301,0.067521,0.0620375,0.01691,0.0551353,0.033187,0.0409304,0.0713302,0.0511095,0.0251451,0.0328413,0.018287,0.0233908,0.0285372,0
1528,0.0251928,0,0,0,0,0.044507,0,0,0,0,0,0,0.0213474,0,0.0239505,0.0671482,0,0,0.0238774,0,0,0.0266405,0.071469,0.0201891,0.00905138,0.0126461,0.0431972,0.0347331,0.0344927,0.047534,0.0509966,0.0225344,0.0094873,0.0113884,0.0311073,0.0305443,0.0316191,0.0124467,0,0.0221466,0.0167744,0,0.0179858,0.0674896,0.034493,0,0,0.0257688,0,0,0.051141,0.0559698,0.0445253,0.0227619,0.0114102,0.0533666,0.0488534,0.0406414,0.069551,0.0636884,0.0169365,0.0536089,0.0311059,0.0397239,0.0703382,0.0552384,0.0248153,0.0327131,0.018391,0.0242757,0.0270054,0
1529,0.0248441,0,0,0,0,0.0442689,0,0,0,0,0,0,0.0216097,0,0.0240689,0.0670573,0,0,0.0255747,0,0,0.00449893,0.0716433,0.0201349,0.00889496,0.0125013,0.0426981,0.035042,0.034389,0.0472921,0.0507724,0.0223274,0.00971852,0.0112852,0.0311018,0.0305293,0.0313683,0.0131995,0,0,0.0168511,0,0.0178198,0.067721,0.0349625,0,0,0.0253234,0,0,0.0509396,0.0563104,0.0444422,0.0227622,0.0116834,0.0527977,0.0486336,0.0405214,0.0692579,0.0634296,0.0168655,0.0539085,0.0314264,0.0399585,0.0704819,0.055178,0.0246555,0.0326397,0.0184051,0.0239506,0.0270011,0
1530,0.0252737,0,0,0,0,0.0442057,0,0,0,0,0,0,0.0215922,0,0.0239698,0.0671747,0,0,0.0239674,0,0,0.0266166,0.0714828,0.0201236,0.00884939,0.0125691,0.0429602,0.0346645,0.0343726,0.0472916,0.0510202,0.0223622,0.00970102,0.0114316,0.0310963,0.0305387,0.0314217,0.0124134,0,0.0222423,0.0167307,0,0.0179101,0.0673098,0.0341086,0,0,0.0255806,0,0,0.0511165,0.0560968,0.0446169,0.0228586,0.0113598,0.0534618,0.0487274,0.040758,0.0695307,0.0634806,0.0167913,0.0536649,0.0312024,0.039721,0.0702948,0.0551789,0.0246171,0.0327001,0.0183788,0.0239337,0.0270833,0
1531,0.0253323,0,0,0,0,0.0443845,0,0,0,0,0,0,0.0214889,0,0.0238916,0.0670488,0,0,0.0239185,0,0,0.0266454,0.0713848,0.0202213,0.00872955,0.0126001,0.0431174,0.0345338,0.0344533,0.0473792,0.0512429,0.0223872,0.00958011,0.0117733,0.0310845,0.0305554,0.0313748,0.012444,0,0.022169,0.016712,0,0.0178781,0.0672728,0.0339487,0,0,0.0253283,0,0,0.0510167,0.0561411,0.0446555,0.0228054,0.0113659,0.0535039,0.048026,0.0406271,0.0695882,0.063433,0.0167209,0.0535888,0.0311943,0.0396667,0.0702605,0.0550754,0.0242086,0.0325124,0.0182692,0.0240012,0.0270156,0
1532,0.0239709,0,0,0,0,0.0440175,0,0,0,0,0,0,0.0199177,0,0,0.0692305,0,0,0.0255213,0,0,0.0271245,0.07008,0.016021,0.0124405,0.0156164,0.044261,0.0363823,0.0375242,0,0.0541768,0.0224202,0.00562338,0.00910501,0.0313871,0.0294283,0.0269551,0.0135288,0,0.0225696,0.0170759,0,0.0163627,0.0655089,0.0328128,0,0,0.0254446,0,0,0.051053,0,0.0433835,0.0200845,0,0.0513778,0.0479111,0.0396986,0.0675411,0.0616173,0.0167349,0.0552058,0.0334835,0.0409659,0.0712933,0.0506519,0.0239708,0.0326122,0.0184549,0.0229442,0.0284877,0
1533,0.0259395,0,0,0,0,0.0448397,0,0,0,0,0,0,0.0211728,0,0.0237953,0.0666689,0,0,0.0228082,0,0,0.0264604,0.0712794,0.0206442,0.00845198,0.0126049,0.0435021,0.0332362,0.0350037,0.0479521,0.0514455,0.0223555,0.00932787,0.0122822,0.0312538,0.030804,0.0320143,0.0118165,0,0.0220343,0.0160053,0,0.0179958,0.0687231,0.0341828,0,0,0.0247721,0,0,0.0507421,0.0552329,0.0441836,0.0262244,0.0115246,0.0555053,0.0468917,0,0.0719928,0.062614,0.0139142,0.0530235,0.0309096,0.0391008,0.0701641,0.0532723,0.0232725,0.0324382,0.0187034,0.0246534,0.0262631,0
1534,0.0258918,0,0,0,0,0.0449455,0,0,0,0,0,0,0.0212528,0,0.0238063,0.0665954,0,0,0.0226708,0,0,0.0264795,0.0712515,0.0207475,0.00831438,0.0126644,0.0434774,0.0330982,0.0351506,0.0480452,0.0515069,0.0225287,0.00964574,0.0122896,0.0312814,0.0308213,0.0319693,0.011737,0,0.0220969,0.0160455,0,0.0179387,0.0686636,0.0341055,0,0,0.0245992,0,0,0.0507568,0.0553182,0.044128,0.0263143,0.0115239,0.055497,0.0466171,0,0.0719255,0.0625382,0.0139143,0.053154,0.0309757,0.039131,0.0702385,0.0528356,0.0229839,0.0323973,0.0188318,0.0247251,0.0263248,0
1535,0.025909,0,0,0,0,0.0450892,0,0,0,0,0,0,0.0211384,0,0.0237659,0.0665608,0,0,0.0225673,0,0,0.0264043,0.0712248,0.0208866,0.00812587,0.0127689,0.0434584,0.032978,0.0353175,0.0480852,0.0515533,0.0227387,0.0101989,0.0122014,0.0312946,0.0308393,0.0319604,0.0116045,0,0.0220918,0.0160105,0,0.0178879,0.0686707,0.0341101,0,0,0.0245672,0,0,0.0507868,0.0553614,0.0439784,0.0264028,0.0115261,0.0554803,0.0465294,0,0.07193,0.0625062,0.0139851,0.053233,0.0310165,0.0391781,0.0702794,0.0522851,0.0228692,0.0322931,0.0189412,0.0248086,0.0263079,0
1536,0.0259734,0,0,0,0,0.045276,0,0,0,0,0,0,0.0209496,0,0.0236683,0.0664828,0,0,0.0225139,0,0,0.0263167,0.0712523,0.0210262,0.00792753,0.012924,0.0434702,0.03288,0.0354546,0.0481274,0.0515529,0.0229048,0.0104503,0.0122935,0.0313618,0.0309173,0.0320502,0.011564,0,0.0221311,0.0157797,0,0.017851,0.0686913,0.0341196,0,0,0.0246533,0,0,0.0507668,0.0554104,0.0439807,0.0264539,0.0115542,0.0554709,0.0465487,0,0.0718784,0.0625682,0.014107,0.0532425,0.0310325,0.0392597,0.0702747,0.0518307,0.0228272,0.0321405,0.0190697,0.0249343,0.0262697,0
1537,0.0260735,0,0,0,0,0.0455064,0,0,0,0,0,0,0.0209122,0,0.0236254,0.0663606,0,0,0.022488,0,0,0.0263031,0.0712602,0.0211146,0.00781107,0.0129836,0.0435302,0.0328,0.0356073,0.0482988,0.0514964,0.0230083,0.0104775,0.0126432,0.0313916,0.030979,0.032137,0.0115494,0,0.0222128,0.0156494,0,0.0178303,0.0687174,0.0341267,0,0,0.0247614,0,0,0.050735,0.0554546,0.0439963,0.0264499,0.011613,0.0554862,0.0465361,0,0.0717961,0.062649,0.0142178,0.053219,0.0310335,0.0393206,0.070241,0.0515723,0.0228935,0.0320012,0.0191695,0.025078,0.0262106,0
1538,0.0254593,0,0,0,0,0.0454883,0,0,0,0,0,0,0.0198288,0,0,0.0687542,0,0,0.023417,0,0,0.0266042,0.0700104,0.0170663,0.0113205,0.0162314,0.0446407,0.0339525,0.0389737,0,0.0544673,0.0233873,0.00696682,0.00984325,0.0316795,0.0298043,0.0271146,0.012155,0,0.02249,0.0180029,0,0.0178327,0.0667536,0.0335467,0,0,0.0250031,0,0,0.0509412,0,0.0488351,0.0236792,0,0.0540102,0.0467307,0,0.0720979,0,0.017366,0.0511581,0.0316566,0.036568,0.0665128,0.0462318,0.0230222,0.0319446,0.019235,0.0245939,0.0269582,0
1539,0.0262542,0,0,0,0,0.0459484,0,0,0,0,0,0,0.0210508,0,0.0235952,0.0661639,0,0,0.0224009,0,0,0.0264119,0.0712061,0.0211903,0.00764747,0.0130337,0.0437451,0.0326825,0.0360146,0.048637,0.0515693,0.023189,0.0105804,0.0131375,0.0315423,0.0311444,0.0321542,0.011488,0,0.0223536,0.0156572,0,0.017822,0.0688243,0.0341085,0,0,0.024979,0,0,0.051004,0.0554864,0.0437554,0.0264822,0.0117245,0.05557,0.0466728,0,0.0717713,0.0628056,0.0145422,0.0531534,0.0311211,0.0392133,0.0702477,0.0512128,0.0230663,0.0318057,0.0193699,0.0253162,0.0259971,0
1540,0.0262877,0,0,0,0,0.0460831,0,0,0,0,0,0,0.0210342,0,0.0235631,0.0661579,0,0,0.0223561,0,0,0.0264201,0.0712117,0.0212272,0.00761756,0.0130296,0.043816,0.0326638,0.0361194,0.0486385,0.0516228,0.0232469,0.0104997,0.013203,0.031598,0.031224,0.0322086,0.0114503,0,0.0223302,0.0156978,0,0.0178296,0.0689292,0.034066,0,0,0.025084,0,0,0.0510227,0.0554957,0.0435552,0.0264772,0.0116995,0.0555892,0.0467223,0,0.0717741,0.0628954,0.0147471,0.0530947,0.0312018,0.0391714,0.0702935,0.0510385,0.0230707,0.0317171,0.0195029,0.0253182,0.0259025,0
1541,0.0263045,0,0,0,0,0.0461959,0,0,0,0,0,0,0.0209409,0,0.0235435,0.0661339,0,0,0.0223187,0,0,0.0262924,0.0711993,0.0212952,0.00761864,0.0130078,0.0438853,0.0326493,0.0361752,0.0485742,0.0516053,0.0232916,0.0106357,0.0132357,0.0315763,0.0312387,0.0322638,0.0114375,0,0.0222352,0.015613,0,0.0178433,0.069117,0.0340209,0,0,0.0251418,0,0,0.0510019,0.0555417,0.0436043,0.0264469,0.0116381,0.0555917,0.0466971,0,0.0717347,0.0629436,0.0148433,0.0530949,0.0313222,0.0391784,0.0702766,0.0510614,0.0230271,0.0315507,0.0195401,0.0253004,0.0258408,0
1542,0.0263434,0,0,0,0,0.0462594,0,0,0,0,0,0,0.0208207,0,0.0235253,0.0660331,0,0,0.0222337,0,0,0.0262369,0.0711796,0.0213667,0.00759003,0.013026,0.0439188,0.032609,0.0362003,0.0485476,0.0514489,0.0233511,0.0108048,0.0133001,0.0315252,0.0312307,0.0323069,0.011402,0,0.0222144,0.0155431,0,0.0178365,0.0691013,0.0339934,0,0,0.0251762,0,0,0.0509909,0.0555526,0.0436271,0.026444,0.0115886,0.0555762,0.0467144,0,0.0716834,0.0630038,0.0149239,0.0530948,0.0314217,0.0391521,0.0702329,0.051127,0.0230067,0.0314039,0.0195798,0.0253435,0.0257841,0
1543,0.026357,0,0,0,0,0.0463048,0,0,0,0,0,0,0.0207845,0,0.0235263,0.065973,0,0,0.0221141,0,0,0.0262936,0.0711972,0.0213857,0.00749353,0.0131948,0.0438906,0.0325658,0.0361406,0.0485241,0.051076,0.0233747,0.0106785,0.0133459,0.0315376,0.0312838,0.0324106,0.0114018,0,0.0222458,0.0156177,0,0.0178514,0.0690175,0.0339417,0,0,0.0251856,0,0,0.0509876,0.0555347,0.0436112,0.0265028,0.0115706,0.0555806,0.0467435,0,0.0716613,0.0630703,0.0150133,0.053098,0.0314859,0.0390758,0.0702121,0.0511972,0.0228574,0.0313176,0.0196783,0.025362,0.025746,0
1544,0.0263416,0,0,0,0,0.0462516,0,0,0,0,0,0,0.0208,0,0.0235059,0.0659618,0,0,0.0219716,0,0,0.0263175,0.0712575,0.0214197,0.00737489,0.0136291,0.0437936,0.0325302,0.0360329,0.0485269,0.0506816,0.0233092,0.0107025,0.0133733,0.0316192,0.0314031,0.0325818,0.011389,0,0.0223159,0.0156442,0,0.0178922,0.0690296,0.0338597,0,0,0.0251583,0,0,0.0509892,0.0555998,0.0435665,0.0266543,0.0116357,0.0556178,0.0466115,0,0.071692,0.0631478,0.0152063,0.0531132,0.0314872,0.039019,0.0701732,0.0512944,0.0227795,0.0312846,0.0197849,0.0253921,0.0257575,0
1545,0.0263297,0,0,0,0,0.0461702,0,0,0,0,0,0,0.0207389,0,0.0234807,0.0659325,0,0,0.0218193,0,0,0.0262787,0.0712753,0.0214808,0.00734742,0.0136072,0.0437262,0.0324714,0.0360458,0.0485978,0.050676,0.0232401,0.0107393,0.0134066,0.0316518,0.0314233,0.0326841,0.0113696,0,0.022274,0.0155644,0,0.0179769,0.0690643,0.0338027,0,0,0.0250442,0,0,0.051073,0.0558329,0.0435716,0.0268039,0.0117712,0.0556832,0.0463723,0,0.0717926,0.0632392,0.0154703,0.0531044,0.0314807,0.0389797,0.070089,0.0512861,0.0223185,0.0312762,0.0197959,0.0254092,0.0257793,0
1546,0.0263206,0,0,0,0,0.0460737,0,0,0,0,0,0,0.0206395,0,0.0234717,0.0659459,0,0,0.0216985,0,0,0.0261848,0.0712481,0.0215407,0.00737996,0.0131051,0.043673,0.0324203,0.0361581,0.0486828,0.0509129,0.0232284,0.0107502,0.0133546,0.0316172,0.0313119,0.0327264,0.0113353,0,0.0221925,0.0155264,0,0.0180187,0.0689761,0.0337423,0,0,0.0249086,0,0,0.051114,0.056021,0.0435651,0.0268879,0.0118702,0.0557242,0.0461244,0,0.0718369,0.0633188,0.0154219,0.0531089,0.0315204,0.0389523,0.0700756,0.0513463,0.0216581,0.0312676,0.0198633,0.0253547,0.02582,0
1547,0.0263083,0,0,0,0,0.0460224,0,0,0,0,0,0,0.0207262,0,0.0234325,0.0660335,0,0,0.021588,0,0,0.0260902,0.0712455,0.0215396,0.0072897,0.012884,0.0436119,0.0324049,0.0362193,0.0486785,0.051109,0.0232624,0.0106739,0.0134084,0.0316189,0.0312658,0.0328309,0.0113098,0,0.0221168,0.0155614,0,0.0180198,0.0688548,0.0336852,0,0,0.0247665,0,0,0.0510147,0.0560747,0.0435542,0.0269497,0.0119471,0.0557575,0.0458799,0,0.0718088,0.0633662,0.0153701,0.0531578,0.0315841,0.039003,0.0701204,0.0516308,0.0216381,0.0312906,0.0199545,0.0252422,0.025875,0
1548,0.0262616,0,0,0,0,0.0459687,0,0,0,0,0,0,0.0206784,0,0.0233699,0.0661051,0,0,0.0214606,0,0,0.0260549,0.0712788,0.0215432,0.00719348,0.0128445,0.0435263,0.0324414,0.0361837,0.0486847,0.0512322,0.0232753,0.0105964,0.0134393,0.0316033,0.0312866,0.0329886,0.0113388,0,0.0220264,0.0155995,0,0.0179798,0.0688023,0.0335959,0,0,0.0246178,0,0,0.0508958,0.0560719,0.0435463,0.0269924,0.0119792,0.0557999,0.045677,0,0.0717511,0.0633829,0.015374,0.0531996,0.0316909,0.0390572,0.0701345,0.0520323,0.0215881,0.0314008,0.0201135,0.0250784,0.0259659,0
