Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI,RTHIA
81,0.0261954,0,0,0,0,0.0484742,0,0,0,0,0,0,0.0206697,0,0.0203586,0.0659297,0,0,0.0224162,0,0,0.0408453,0.0704247,0.0200601,0.00731948,0.0164717,0.0386223,0.035135,0.04943,0.0582488,0.0395514,0.00867646,0.0107557,0.0270531,0.0276989,0.0296354,0.00955616,0.0332782,0.0244198,0.0488438,0,0.0165567,0.0664107,0.0297509,0,0,0.0276204,0,0,0.0496623,0.0566629,0.0272526,0.0251755,0.020496,0.0519452,0.0429578,0.0734792,0.0302943,0.061091,0.0350991,0.047497,0.0808165,0.0186198,0.0150333,0.0229295,0.022083,0.0272007,0.0273399,0.0479513,0.0787393
82,0.0262081,0,0,0,0,0.0484674,0,0,0,0,0,0,0.0206278,0,0.020431,0.0658369,0,0,0.0223797,0,0,0.0409168,0.0703276,0.0201808,0.00735287,0.0162962,0.0387836,0.0353277,0.0496468,0.0583814,0.0393479,0.00869182,0.0107517,0.0271536,0.027833,0.0298166,0.00963778,0.0333393,0.0244017,0.0486537,0,0.0166217,0.0665898,0.0297786,0,0,0.027558,0,0,0.0496262,0.0566843,0.0272369,0.0250772,0.0205363,0.0518724,0.0426703,0.0735719,0.0304486,0.0610192,0.0350532,0.0473853,0.0807437,0.0184366,0.0149572,0.0230788,0.0219511,0.0271772,0.0273622,0.0479582,0.0787561
83,0.0262292,0,0,0,0,0.048457,0,0,0,0,0,0,0.0207673,0,0.0204158,0.0658455,0,0,0.0223524,0,0,0.0409828,0.0702282,0.0203643,0.00737704,0.0161767,0.038881,0.0354952,0.0498621,0.0584586,0.039334,0.00881922,0.0108635,0.0273347,0.0279826,0.0295784,0.00974187,0.0333636,0.0243669,0.0484274,0,0.0166964,0.0666702,0.0297943,0,0,0.0274936,0,0,0.0495872,0.0567818,0.0271898,0.0249198,0.0205451,0.0518177,0.0424044,0.0736396,0.0306009,0.0609417,0.0350015,0.0473919,0.0806875,0.0181677,0.0148697,0.0231942,0.0219068,0.0271584,0.0273683,0.0479727,0.0789378
84,0.0262592,0,0,0,0,0.0484454,0,0,0,0,0,0,0.0211028,0,0.0203879,0.0658504,0,0,0.0223222,0,0,0.04093,0.0701611,0.0206247,0.0073335,0.0161106,0.038924,0.0356224,0.0499876,0.0585692,0.0394956,0.0089901,0.0109464,0.0275304,0.0281554,0.0290889,0.00984442,0.0332008,0.0244348,0.0481313,0,0.0167271,0.06667,0.0297964,0,0,0.0274368,0,0,0.0496797,0.0568696,0.027136,0.0247379,0.0205147,0.0517595,0.0421262,0.0736805,0.0307468,0.0608649,0.0349847,0.047392,0.080654,0.0178678,0.0147623,0.0231013,0.0220108,0.0271603,0.0273279,0.0479919,0.079096
85,0.0263174,0,0,0,0,0.0484782,0,0,0,0,0,0,0.0215552,0,0.0204836,0.0659129,0,0,0.0222978,0,0,0.040817,0.0701434,0.0209233,0.00729149,0.0160843,0.0389534,0.0356747,0.0499881,0.0587716,0.0396795,0.00923082,0.0111741,0.0277059,0.028327,0.0283867,0.00991439,0.0330019,0.0245243,0.0479878,0,0.0167448,0.0666589,0.0297943,0,0,0.0274548,0,0,0.0498456,0.0568681,0.0271212,0.0245769,0.0203487,0.0516725,0.0418395,0.073755,0.0308949,0.0607868,0.0350915,0.0473265,0.0805888,0.0177711,0.0145589,0.0228216,0.0222961,0.0272053,0.027255,0.048119,0.0788819
86,0.027657,0,0,0,0,0.0488537,0,0,0,0,0,0,0.0222278,0,0.020316,0.0665206,0,0,0.0214594,0,0,0.0405735,0.0702106,0.0210539,0.00788447,0.0166814,0.0380091,0.0334411,0.0500841,0.0592792,0.0406119,0.00946116,0.0115347,0.0279078,0.0285165,0.0271025,0.00974046,0.0332375,0.0241117,0.0526869,0,0.0156573,0.0688337,0.0308862,0,0,0.0272462,0,0,0.0496571,0.0520808,0.0314061,0.0296992,0.0175679,0.0530896,0.0412031,0.0774289,0.0333958,0.0566983,0.0326633,0.0432742,0.0765723,0.0226465,0.0143739,0.0228922,0.022151,0.0280773,0.0254792,0.0517585,0
87,0.0275685,0,0,0,0,0.0481497,0,0,0,0,0,0,0.0228406,0,0.0202175,0.0667473,0,0,0.0158912,0,0,0.0236576,0.0702683,0.021125,0.00791117,0.0166969,0.037988,0.0322946,0.050105,0.0590984,0.0404836,0.00970714,0.012012,0.0280909,0.0285988,0.0261229,0.0148937,0,0.0236005,0.053814,0,0.015096,0.0686303,0.0317207,0,0,0.027149,0,0,0.0496645,0.0517576,0.0316636,0.0296487,0.0166472,0.053225,0.0408511,0.0777075,0.033569,0.0565563,0.0328806,0.0430392,0.0763498,0.0235747,0.0140056,0.0225634,0.0223976,0.027574,0.0251832,0.0516785,0
88,0.026696,0,0,0,0,0.0486684,0,0,0,0,0,0,0.0233958,0,0.0202296,0.0662078,0,0,0.0224786,0,0,0.0408941,0.0703488,0.0209049,0.00713918,0.0163214,0.0386987,0.0355938,0.049871,0.0585747,0.0397417,0.00990347,0.0124069,0.0281845,0.0285697,0.0253584,0.00982422,0.032921,0.0244123,0.0486237,0,0.0164562,0.0667388,0.0298194,0,0,0.027396,0,0,0.0498617,0.0563706,0.0270637,0.0243766,0.0198022,0.0514178,0.0409125,0.0739002,0.0310819,0.0605545,0.0353556,0.0469458,0.0803674,0.0183748,0.0145179,0.022729,0.0221895,0.0275118,0.0269126,0.0481345,0.0765267
89,0.026749,0,0,0,0,0.0486501,0,0,0,0,0,0,0.0238299,0,0.0201645,0.0663325,0,0,0.0222144,0,0,0.0407895,0.0704615,0.0208735,0.0070638,0.0163578,0.0385598,0.0354617,0.0497593,0.0584102,0.0396002,0.00999689,0.0127018,0.0283263,0.0285536,0.0245965,0.0100318,0.0329286,0.024517,0.0485074,0,0.0163554,0.0667158,0.0298235,0,0,0.0273376,0,0,0.0495236,0.0563736,0.0270097,0.0242762,0.0197567,0.0513525,0.0407663,0.073941,0.0311171,0.0605522,0.0353291,0.0469376,0.0803339,0.0183073,0.0146951,0.0232438,0.0211597,0.0274946,0.026856,0.0482674,0.0763707
90,0.026779,0,0,0,0,0.0486616,0,0,0,0,0,0,0.0240084,0,0.0201061,0.0664473,0,0,0.0222266,0,0,0.0410291,0.0705574,0.0209195,0.0069615,0.0164059,0.0383964,0.0353775,0.0496953,0.0582244,0.0395146,0.0101153,0.0129624,0.0283763,0.028513,0.0242455,0.00995455,0.0332991,0.0244972,0.0481265,0,0.0163278,0.0666025,0.0298006,0,0,0.0273131,0,0,0.0494656,0.0565653,0.0269899,0.0240877,0.019735,0.0512917,0.0406983,0.0739674,0.0311322,0.0606194,0.0352634,0.0470279,0.080346,0.0180042,0.0147453,0.0235484,0.0206877,0.0274538,0.0268446,0.0483477,0.077009
91,0.0267553,0,0,0,0,0.048658,0,0,0,0,0,0,0.0239424,0,0.020015,0.0665817,0,0,0.0223221,0,0,0.0412339,0.0706244,0.0210582,0.00688958,0.0164077,0.0382746,0.0353806,0.0496686,0.0580673,0.0394897,0.010142,0.0131812,0.0283168,0.0284745,0.0242941,0.00985359,0.0335916,0.0245626,0.0474265,0,0.0163697,0.0663765,0.0297527,0,0,0.027316,0,0,0.0496723,0.0568858,0.0270049,0.0238665,0.0197403,0.0512866,0.04067,0.07398,0.0311574,0.0607364,0.0352336,0.0470732,0.0803885,0.0174781,0.0147946,0.0235991,0.0206293,0.0274349,0.0268669,0.0481974,0.0784979
92,0.0267254,0,0,0,0,0.0487048,0,0,0,0,0,0,0.0236813,0,0.0199003,0.0666989,0,0,0.022476,0,0,0.0413443,0.0707136,0.0213136,0.00689599,0.0163503,0.0381752,0.0354036,0.0496491,0.0578902,0.0395244,0.0101075,0.0132876,0.0282226,0.0284188,0.024428,0.00982319,0.0336784,0.0246891,0.0470989,0,0.0162593,0.0661844,0.0296523,0,0,0.0272792,0,0,0.0497249,0.0569953,0.0270113,0.0238573,0.0196311,0.0513397,0.0406739,0.0739973,0.0310931,0.0607757,0.0352442,0.0470873,0.08036,0.0172923,0.0149204,0.0235793,0.0207191,0.0274602,0.0269347,0.0480452,0.0790833
93,0.0266749,0,0,0,0,0.0487449,0,0,0,0,0,0,0.0233953,0,0.0196819,0.0667764,0,0,0.0226579,0,0,0.0413944,0.0707936,0.0212937,0.00694726,0.0162763,0.0380931,0.0354444,0.0496408,0.0577121,0.0395793,0.0100333,0.0132256,0.0281551,0.0283055,0.0247606,0.00979357,0.033697,0.0248853,0.0470009,0,0.0160609,0.0660201,0.029541,0,0,0.0272931,0,0,0.0495645,0.0570068,0.026999,0.023973,0.0194057,0.0514214,0.0408018,0.0740221,0.0309668,0.0607519,0.0352258,0.0471295,0.0803111,0.0172811,0.0149824,0.0236513,0.02097,0.0274675,0.027032,0.0479679,0.0790209
94,0.027462,0,0,0,0,0.0489134,0,0,0,0,0,0,0.0276606,0,0,0.0685143,0,0,0.022587,0,0,0.0412849,0.0695964,0.0171317,0.00396941,0.018379,0.0379815,0.0349856,0,0.0606674,0.0403359,0.00670812,0.00859768,0.027686,0.0270575,0.0158814,0.00979274,0.0337017,0.0249584,0.0467571,0,0.0160368,0.0645177,0.029904,0,0,0.0269762,0,0,0.0492972,0.0567577,0.0269332,0.0239368,0.0188936,0.0511397,0.0402533,0.0737923,0.0304138,0.0608424,0.0352689,0.0472573,0.080317,0.0169639,0.0147442,0.0237572,0.021202,0.027855,0.0263587,0.0480362,0.0789548
95,0.0265865,0,0,0,0,0.0487687,0,0,0,0,0,0,0.0227098,0,0.0195167,0.0669499,0,0,0.0230958,0,0,0.0415708,0.070771,0.0209965,0.00685446,0.0165154,0.0380004,0.0355387,0.0492989,0.057594,0.0396313,0.00993746,0.0130797,0.0278633,0.0280862,0.0252346,0.00973412,0.0338922,0.0251651,0.0470586,0,0.0154985,0.0655788,0.0293124,0,0,0.0274126,0,0,0.0495621,0.0568949,0.0269687,0.024316,0.0185897,0.0516858,0.0410077,0.0741048,0.0307118,0.0606941,0.0350829,0.0470398,0.0801913,0.0174145,0.0150491,0.0236894,0.0213865,0.0275065,0.0272446,0.0476255,0.0788678
96,0.0265314,0,0,0,0,0.0488099,0,0,0,0,0,0,0.0222786,0,0.0197066,0.0671299,0,0,0.0233104,0,0,0.0417185,0.0705842,0.0203108,0.00657399,0.0166949,0.0379002,0.0356419,0.0489839,0.0577826,0.0395688,0.00988485,0.0131565,0.0275487,0.0278769,0.0256461,0.00972002,0.0340603,0.0252389,0.0467661,0,0.0154209,0.0654257,0.0291713,0,0,0.0274588,0,0,0.0496428,0.0569038,0.0269414,0.0245178,0.0183126,0.0517557,0.0410392,0.0741564,0.0306355,0.0606456,0.0351242,0.046969,0.0801118,0.0172948,0.0151864,0.0235862,0.0213748,0.0275574,0.0273757,0.047542,0.0789023
97,0.0264269,0,0,0,0,0.0488867,0,0,0,0,0,0,0.0218753,0,0.0201413,0.0672703,0,0,0.0234783,0,0,0.0418324,0.0702757,0.0195139,0.00625889,0.016903,0.0378953,0.0357189,0.0488858,0.0580133,0.0395338,0.00975898,0.0128904,0.027218,0.027602,0.0263573,0.00975962,0.0341786,0.0253396,0.0466576,0,0.015333,0.0652772,0.0290575,0,0,0.0273908,0,0,0.049687,0.0568516,0.0269807,0.0247093,0.0177611,0.0518447,0.0409674,0.0742929,0.0306212,0.0605549,0.035424,0.0468458,0.0800114,0.0173172,0.0152993,0.0234797,0.0213001,0.0276173,0.0275002,0.04739,0.0789478
98,0.0262756,0,0,0,0,0.0488584,0,0,0,0,0,0,0.0217878,0,0.0208052,0.0674359,0,0,0.0235627,0,0,0.0419322,0.0698601,0.0191972,0.00595681,0.0170998,0.037947,0.0357618,0.048931,0.0580857,0.0395232,0.00962018,0.0123259,0.0270133,0.0273942,0.0267302,0.0097026,0.0342856,0.0255026,0.0464855,0,0.0151,0.0651302,0.0289647,0,0,0.0271564,0,0,0.0496412,0.0568153,0.0270597,0.0248077,0.0171637,0.0518889,0.0408107,0.0744255,0.0306403,0.0604698,0.0356335,0.04682,0.0799525,0.0172564,0.0152669,0.023426,0.0211971,0.0275956,0.0276586,0.0472911,0.0789282
99,0.0261199,0,0,0,0,0.0487202,0,0,0,0,0,0,0.0220817,0,0.0212518,0.0676384,0,0,0.0235637,0,0,0.0420397,0.0694353,0.0191745,0.00566418,0.0172612,0.0380423,0.0357633,0.0489664,0.0580939,0.0394407,0.00968705,0.0119482,0.0269574,0.0273496,0.0267007,0.00967334,0.0344482,0.0256755,0.0461458,0,0.0148351,0.0649331,0.0288832,0,0,0.026774,0,0,0.0495854,0.0568659,0.0272706,0.0247745,0.016566,0.051962,0.0404759,0.0745192,0.0306837,0.0604097,0.035715,0.0468168,0.079923,0.0170693,0.0151322,0.0234082,0.021027,0.0275438,0.0278966,0.0472637,0.0789412
100,0.0259836,0,0,0,0,0.0485655,0,0,0,0,0,0,0.0224896,0,0.0214189,0.0678895,0,0,0.0234907,0,0,0.0421556,0.0691623,0.0192052,0.00546407,0.0171809,0.0380987,0.0357738,0.0489655,0.0579138,0.0392286,0.0100244,0.0119438,0.0268667,0.0274136,0.0265382,0.0097137,0.034645,0.0258207,0.0456729,0,0.0146238,0.0647107,0.0288167,0,0,0.0263236,0,0,0.0495161,0.0570252,0.0275987,0.0245718,0.0158317,0.0520432,0.0399901,0.0746565,0.0307962,0.0603321,0.0359095,0.0468535,0.0797324,0.016819,0.0150369,0.0234374,0.0208738,0.0274234,0.028187,0.0472526,0.0790224
101,0.0258447,0,0,0,0,0.0484394,0,0,0,0,0,0,0.0226548,0,0.0214217,0.0681261,0,0,0.0234109,0,0,0.0422384,0.0691882,0.0192256,0.00543896,0.0168456,0.0380355,0.0357842,0.0488767,0.057515,0.0388267,0.0104007,0.0121406,0.0267772,0.0274084,0.0263739,0.00986659,0.0347669,0.025912,0.0449045,0,0.0144432,0.0643921,0.0287244,0,0,0.025909,0,0,0.0494286,0.0573115,0.0279901,0.0242062,0.0149805,0.0521052,0.0394592,0.0748143,0.0309354,0.0602489,0.035974,0.0467437,0.0795015,0.016448,0.0150301,0.023484,0.0207628,0.0272614,0.0285563,0.0472943,0.0790648
102,0.0256849,0,0,0,0,0.0484176,0,0,0,0,0,0,0.0228037,0,0.0212891,0.068353,0,0,0.0233814,0,0,0.0422854,0.0695058,0.0193605,0.00550427,0.0164485,0.0378492,0.0358077,0.048734,0.0570595,0.0382815,0.0106207,0.0126086,0.0268396,0.0273805,0.0260097,0.00997659,0.0348116,0.025966,0.0438562,0,0.0142916,0.0639883,0.0285953,0,0,0.0255984,0,0,0.0493665,0.0576579,0.0285711,0.0237552,0.0141356,0.0521247,0.0390695,0.074928,0.0310387,0.0601479,0.0358466,0.0465991,0.0792483,0.0160889,0.0151212,0.0235176,0.0206893,0.0271267,0.028906,0.0472059,0.0791392
103,0.0255351,0,0,0,0,0.048444,0,0,0,0,0,0,0.0229934,0,0.0211568,0.068508,0,0,0.0234337,0,0,0.0424246,0.0699115,0.0196234,0.00559341,0.0162586,0.0375554,0.0358222,0.0486194,0.0566494,0.0377692,0.0108123,0.0130493,0.0270279,0.0274865,0.025566,0.00997253,0.0349753,0.0259993,0.0427374,0,0.014106,0.0635245,0.0284672,0,0,0.0254312,0,0,0.0493379,0.0580499,0.0292116,0.0232638,0.0133893,0.052102,0.0389083,0.0749943,0.0311452,0.0600492,0.0357621,0.0464778,0.0789829,0.0157543,0.0152458,0.0235114,0.0206575,0.0271026,0.0291574,0.0471605,0.0793039
104,0.0249056,0,0,0,0,0.04834,0,0,0,0,0,0,0.0231089,0,0.0210304,0.0682704,0,0,0.0239764,0,0,0.0428094,0.0701573,0.0197524,0.00543749,0.0161247,0.0375685,0.0367331,0.0485311,0.0562053,0.0370232,0.0109087,0.0133084,0.0271941,0.0276407,0.0254384,0.0101734,0.0351804,0.026137,0.0455238,0,0.0143123,0.0623619,0.0279075,0,0,0.0255434,0,0,0.0494277,0.0593054,0.0283182,0.0205634,0.0119765,0.0514245,0.0392142,0.0738537,0.029904,0.0611828,0,0.0472982,0.0795169,0.0163681,0.015382,0.023463,0.0206428,0.0268061,0.0300182,0.0461982,0.0784743
105,0.0247937,0,0,0,0,0.0484479,0,0,0,0,0,0,0.0233211,0,0.0208835,0.0684138,0,0,0.0240415,0,0,0.0429259,0.0702068,0.0196984,0.00536353,0.0164021,0.0373535,0.0366289,0.0484855,0.0560781,0.0367961,0.0110833,0.0134292,0.0272519,0.0277723,0.0251425,0.0101334,0.0353304,0.0261532,0.0447024,0,0.0141037,0.0618759,0.0278757,0,0,0.0255995,0,0,0.0494899,0.0597178,0.0290206,0.019993,0.0111922,0.0513283,0.0393162,0.0739321,0.0297697,0.0610086,0,0.0470994,0.0792186,0.0160001,0.0154945,0.0234087,0.02062,0.0268506,0.0301367,0.0461815,0.0784988
106,0.0246622,0,0,0,0,0.0485401,0,0,0,0,0,0,0.0234514,0,0.0208735,0.0685246,0,0,0.024026,0,0,0.0429727,0.0701405,0.0196639,0.00523465,0.0167022,0.0371946,0.0365257,0.0483706,0.0560755,0.0366645,0.0112668,0.0133669,0.0272352,0.0277333,0.0249784,0.0100565,0.0354406,0.0261101,0.0437147,0,0.0138936,0.0614747,0.0278967,0,0,0.0257315,0,0,0.0495548,0.060021,0.0296281,0.0195816,0.0106717,0.051176,0.0395183,0.0740167,0.0296087,0.0608273,0,0.0469247,0.0789309,0.0157079,0.0155424,0.0233411,0.0206829,0.0268546,0.0302519,0.0462684,0.0781306
107,0.0244857,0,0,0,0,0.0485047,0,0,0,0,0,0,0.0234501,0,0.0209497,0.0686104,0,0,0.0239792,0,0,0.0430089,0.0700187,0.0196382,0.00509856,0.0169196,0.037127,0.0364512,0.0482236,0.0560946,0.0365709,0.0113644,0.0132486,0.0271331,0.0276214,0.0249529,0.0100131,0.0355146,0.0260237,0.0427535,0,0.0136475,0.0611879,0.0279637,0,0,0.025887,0,0,0.0496117,0.0602511,0.0301674,0.0192537,0.0102476,0.0510054,0.0397244,0.0741304,0.0294864,0.0606226,0,0.0466958,0.0786317,0.0155475,0.0155758,0.023246,0.0207736,0.0268053,0.0304277,0.0462812,0.0775346
108,0.0242378,0,0,0,0,0.0483847,0,0,0,0,0,0,0.0234161,0,0.021052,0.0687169,0,0,0.023929,0,0,0.0430391,0.069859,0.019577,0.00498248,0.0170499,0.0371603,0.0364015,0.048129,0.0560264,0.0364619,0.0113826,0.0131716,0.0270367,0.0275252,0.0249754,0.00986492,0.0355705,0.0260094,0.0415965,0,0.0136029,0.060871,0.0280313,0,0,0.0259711,0,0,0.0496408,0.060669,0.0306247,0.018834,0.00975963,0.0508432,0.0399621,0.0742825,0.0295001,0.0604935,0,0.0465443,0.0783855,0.0152696,0.0155812,0.023139,0.0208296,0.026705,0.0306594,0.0461812,0.0782181
109,0.0239906,0,0,0,0,0.0483125,0,0,0,0,0,0,0.023409,0,0.0211174,0.068811,0,0,0.023856,0,0,0.0430534,0.0697199,0.0195154,0.00493356,0.0171699,0.0373056,0.0363341,0.048068,0.0559261,0.0363191,0.0114411,0.013274,0.0269976,0.0274929,0.0249781,0.00976989,0.0356388,0.0259907,0.0406296,0,0.0135984,0.0605966,0.0280995,0,0,0.0259843,0,0,0.0496656,0.0610236,0.0310031,0.0184665,0.00929245,0.0507341,0.0401907,0.0744972,0.0295568,0.0603341,0,0.0464084,0.0781452,0.0151746,0.0156174,0.0230263,0.0207862,0.0265986,0.0308588,0.0460254,0.0787526
110,0.0243088,0,0,0,0,0.0483966,0,0,0,0,0,0,0.0234971,0,0.0211956,0.0691242,0,0,0.0232671,0,0,0.0428612,0.0696557,0.0195484,0.00501866,0.0175479,0.0371553,0.035284,0.0480402,0.0559949,0.0365092,0.0115866,0.0136178,0.0271296,0.0275904,0.0248399,0.00956221,0.0357441,0.0257856,0.0365227,0,0.0132805,0.0609895,0.0286491,0,0,0.025847,0,0,0.0496541,0.0604092,0.0331356,0.0202558,0.00835955,0.0513446,0.0400306,0.0760642,0.0310331,0.0587826,0.0347714,0.0451761,0.0769378,0.0163762,0.0155705,0.0228938,0.0207412,0.0268616,0.0302763,0.0466792,0.0798545
111,0.0241498,0,0,0,0,0.048293,0,0,0,0,0,0,0.023499,0,0.0213407,0.0691713,0,0,0.0231009,0,0,0.0428162,0.0696205,0.0196897,0.00501326,0.0177886,0.0372306,0.0352701,0.0480484,0.0559209,0.0364174,0.0117301,0.0138708,0.0272442,0.0276403,0.0248884,0.00962216,0.0357755,0.0257321,0.0358327,0,0.0131958,0.0607855,0.0286802,0,0,0.0257763,0,0,0.049836,0.0606566,0.0333567,0.0200101,0.00792189,0.0513173,0.0400444,0.0763422,0.0311991,0.0586197,0.0344943,0.0450648,0.0767331,0.0168161,0.0156314,0.0228385,0.0206953,0.0267278,0.0303977,0.0464449,0.0798612
112,0.0240154,0,0,0,0,0.0481821,0,0,0,0,0,0,0.0234317,0,0.0214769,0.0692097,0,0,0.0229469,0,0,0.0427754,0.0695968,0.0198942,0.00504553,0.0179333,0.0373121,0.0353613,0.0480818,0.05577,0.0363308,0.0118837,0.0140815,0.0273023,0.0276581,0.025003,0.00957727,0.0356584,0.0257089,0.0351515,0,0.0130782,0.0605801,0.028683,0,0,0.0257032,0,0,0.0499259,0.0609329,0.0336403,0.0196861,0.00733616,0.051336,0.0399219,0.0766842,0.031429,0.0584723,0.0341307,0.0449489,0.0764964,0.017266,0.0157629,0.0227461,0.0206119,0.0266215,0.0304995,0.0463183,0.0798845
113,0.0238963,0,0,0,0,0.0481079,0,0,0,0,0,0,0.0233905,0,0.0215694,0.0692488,0,0,0.0228203,0,0,0.042827,0.0695862,0.0198636,0.00510391,0.018031,0.0374202,0.0355301,0.0480264,0.0555398,0.0362254,0.0120277,0.0143584,0.0273259,0.027687,0.0250769,0.00958146,0.0354323,0.0257106,0.0344227,0,0.0129343,0.0603364,0.0286354,0,0,0.0255489,0,0,0.0499476,0.0612414,0.0339656,0.0193692,0.00673125,0.0513706,0.0398712,0.0770508,0.0316852,0.0583235,0.0336253,0.0448309,0.0762362,0.0176985,0.0158862,0.0226158,0.0204183,0.0265754,0.0305977,0.0462188,0.0799059
114,0.0237796,0,0,0,0,0.0480427,0,0,0,0,0,0,0.0233076,0,0.0216584,0.0692496,0,0,0.0228118,0,0,0.0428361,0.0695745,0.0198782,0.00520887,0.0181229,0.0374851,0.0357236,0.0478876,0.0553466,0.0361381,0.012212,0.0145642,0.0272774,0.0277102,0.0251052,0.00958169,0.0353364,0.0257835,0.0336303,0,0.0127976,0.0600343,0.0285586,0,0,0.0253772,0,0,0.0499519,0.0615956,0.0344137,0.0190216,0.00605708,0.0514163,0.0398133,0.0774181,0.0319286,0.0581782,0.0331781,0.0446596,0.0759868,0.0181173,0.0159816,0.0224669,0.0201158,0.0265311,0.030744,0.0460436,0.0799638
115,0.0236473,0,0,0,0,0.0479989,0,0,0,0,0,0,0.0233403,0,0.0217253,0.0693062,0,0,0.0228515,0,0,0.0428112,0.0695592,0.0199945,0.0052947,0.0182972,0.0375132,0.0358814,0.0477433,0.0551837,0.0360872,0.012432,0.0147074,0.027236,0.0277365,0.0250684,0.00960876,0.0353139,0.0259194,0.0327506,0,0.0127989,0.059736,0.0284684,0,0,0.0252197,0,0,0.049957,0.0619457,0.0348896,0.0187032,0.00541873,0.0514317,0.0397132,0.0777597,0.0322013,0.0579645,0.0331726,0.044438,0.075704,0.0186915,0.0159666,0.0225602,0.0201821,0.0264491,0.0309232,0.045852,0.0800716
116,0.0235277,0,0,0,0,0.0479631,0,0,0,0,0,0,0.0234537,0,0.0218618,0.0694163,0,0,0.0228957,0,0,0.0428637,0.0695354,0.020155,0.00538514,0.0186063,0.0374964,0.0360141,0.0476494,0.0550557,0.0360438,0.0126029,0.0147447,0.0272044,0.0277046,0.0249835,0.00966275,0.035273,0.0258306,0.0317539,0,0.0128818,0.0594254,0.0283703,0,0,0.0250447,0,0,0.0499086,0.0623119,0.0354165,0.0183645,0.00470159,0.0514135,0.0395674,0.0780426,0.032452,0.0577076,0.0336266,0.0441318,0.0753298,0.0193957,0.0160201,0.0226648,0.0202135,0.0263507,0.0311099,0.0457596,0.080139
117,0.0234139,0,0,0,0,0.0479564,0,0,0,0,0,0,0.0235687,0,0.0219833,0.0695228,0,0,0.0229396,0,0,0.0429297,0.0695421,0.020289,0.00548279,0.0189498,0.0375103,0.036185,0.0474926,0.0549471,0.0360291,0.0127527,0.0147041,0.0271649,0.0276612,0.0248041,0.0097138,0.0351902,0.0256459,0.031088,0,0.0130605,0.0591243,0.0282581,0,0,0.0248531,0,0,0.0498442,0.0627168,0.0358706,0.0179925,0.00404272,0.0513658,0.0394974,0.0781925,0.0325851,0.0574763,0.0333549,0.0438703,0.0749978,0.0201479,0.016143,0.0227768,0.02019,0.0262888,0.0313075,0.0457121,0.0801633
118,0.023312,0,0,0,0,0.047943,0,0,0,0,0,0,0.0236829,0,0.0220559,0.0696234,0,0,0.0229902,0,0,0.0429927,0.0695694,0.0203681,0.00555168,0.0191781,0.0374397,0.0363614,0.0472798,0.0548597,0.0360723,0.0129738,0.0146886,0.027177,0.0276689,0.0246247,0.00978747,0.0350815,0.0254364,0.0306098,0,0.013401,0.0588884,0.0281423,0,0,0.0246426,0,0,0.0498495,0.0631103,0.0362298,0.0176585,0.00342289,0.0512784,0.0394027,0.0782663,0.0326444,0.0572519,0.0328759,0.0436571,0.0747249,0.020905,0.0162058,0.0229358,0.020188,0.0262359,0.0314787,0.045715,0.0801932
119,0.0232197,0,0,0,0,0.04789,0,0,0,0,0,0,0.02383,0,0.0221511,0.0696694,0,0,0.0230556,0,0,0.0430447,0.069591,0.0204776,0.00563687,0.0193044,0.0374312,0.0365131,0.0471107,0.0547452,0.0360985,0.0131676,0.0148799,0.0272034,0.0276856,0.0243683,0.00985313,0.0350015,0.0252335,0.0301055,0,0.0135824,0.0586946,0.0280499,0,0,0.0244427,0,0,0.0498724,0.0634999,0.0366149,0.0173061,0.00281884,0.0511876,0.0392796,0.0782914,0.0326379,0.0570653,0.0325914,0.0434766,0.0744822,0.0215486,0.0161485,0.0230744,0.0202241,0.0262038,0.0316237,0.0457981,0.080211
120,0.0231206,0,0,0,0,0.0478564,0,0,0,0,0,0,0.0240176,0,0.0221655,0.069739,0,0,0.023148,0,0,0.0430935,0.06962,0.0205819,0.00573823,0.0194568,0.0374267,0.0366484,0.0469429,0.0545071,0.0360827,0.0133566,0.0150589,0.0272463,0.027708,0.0240618,0.00989731,0.0349152,0.0250787,0.0295313,0,0.0138746,0.0584686,0.0279689,0,0,0.0243127,0,0,0.0499557,0.0639067,0.0371093,0.0169383,0.00300271,0.0511003,0.0391691,0.0782751,0.0326,0.0568754,0.0323906,0.0433479,0.0742928,0.0221424,0.016076,0.0231933,0.0202214,0.0261763,0.0317655,0.0457604,0.0801335
