Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI,
834,0.0244934,0,0,0,0,0.0464394,0,0,0,0,0,0,0.0351413,0,0.0195417,0.0822738,0,0,0.0153036,0,0,0.0358338,0.0728476,0.0199624,0.0181244,0.0150225,0.0203424,0.0321402,0.0254277,0.0365962,0.0464883,0.0293764,0.0137947,0.0144596,0.0278313,0.0301468,0.0102582,0.0126303,0.00816665,0.0145531,0.0411,0,0.012081,0.0641936,0.0328695,0,0,0.0190197,0,0,0.043482,0.0593274,0.0316424,0.0278309,0.0212205,0.0434356,0.0398794,0.050315,0.0558552,0.0304596,0.058653,0.0380605,0.0441261,0.0768902,0.0149655,0.0181532,0.00717667,0.0218098,0.0258036,0.0238596,0.0263242,0
835,0.0244934,0,0,0,0,0.0464539,0,0,0,0,0,0,0.035146,0,0.0195273,0.0823119,0,0,0.0152592,0,0,0.0357598,0.0727394,0.0199604,0.0181292,0.0150273,0.0203496,0.032151,0.0254273,0.0366086,0.0465456,0.029367,0.0137858,0.0144379,0.0278346,0.0300835,0.0102567,0.0126259,0.00813955,0.0145343,0.0411307,0,0.0120522,0.064112,0.0328828,0,0,0.0190735,0,0,0.0434641,0.0593599,0.0316279,0.0278664,0.0212304,0.0434249,0.0398197,0.0503304,0.0558728,0.0304735,0.0586607,0.0380501,0.0441214,0.0769116,0.0149658,0.018143,0.00731065,0.0218739,0.0258275,0.0238703,0.0263126,0
836,0.0244775,0,0,0,0,0.0464647,0,0,0,0,0,0,0.0351233,0,0.0195254,0.0823209,0,0,0.01525,0,0,0.0357418,0.072616,0.0199921,0.0180543,0.0150071,0.0203079,0.0321697,0.0253421,0.0365721,0.0465376,0.0293891,0.0137772,0.0144457,0.0278531,0.0300961,0.0103133,0.0126117,0.00819914,0.0144283,0.0411284,0,0.0120179,0.0640764,0.0329008,0,0,0.0190446,0,0,0.0434986,0.0593877,0.0316052,0.0278731,0.0212327,0.0434094,0.0398381,0.0503138,0.0559048,0.0304978,0.0586593,0.0380403,0.0441278,0.0769243,0.0149755,0.0181653,0.00725161,0.0219782,0.0258224,0.0238887,0.0262683,0
837,0.0244151,0,0,0,0,0.0464169,0,0,0,0,0,0,0.035007,0,0.0195854,0.0822493,0,0,0.0153315,0,0,0.0357103,0.0724748,0.0200098,0.0179024,0.0149349,0.0203784,0.0321877,0.0250788,0.0364382,0.0464899,0.0294535,0.0137672,0.0144919,0.0279624,0.0302741,0.0104199,0.0125426,0.00827005,0.0144362,0.0410137,0,0.0120415,0.0641292,0.0329125,0,0,0.0190352,0,0,0.0434592,0.0594366,0.0315691,0.0278248,0.0211997,0.0434803,0.0399211,0.0502751,0.05598,0.0305751,0.0586548,0.0380187,0.044169,0.0769227,0.0150492,0.0182348,0.00720535,0.0221063,0.0257764,0.0239254,0.0262226,0
838,0.0244082,0,0,0,0,0.0464132,0,0,0,0,0,0,0.0349479,0,0.019564,0.0821723,0,0,0.0153728,0,0,0.0357629,0.0724261,0.0200387,0.0178459,0.0149345,0.0203428,0.0321755,0.0250065,0.0363905,0.0465052,0.0295039,0.0137712,0.0144923,0.0279647,0.0303396,0.0104865,0.0125214,0.00827562,0.0144543,0.0410053,0,0.0120634,0.0642129,0.0329018,0,0,0.0191328,0,0,0.0434421,0.0594303,0.0315743,0.0277996,0.021195,0.043495,0.0399419,0.0502683,0.0559807,0.0305776,0.0586577,0.0380347,0.0441071,0.0768994,0.0150459,0.0182129,0.00727489,0.0220715,0.0257713,0.0239309,0.0262816,0
839,0.0242698,0,0,0,0,0.0462055,0,0,0,0,0,0,0.0347782,0,0.0198267,0.08225,0,0,0.0156968,0,0,0.0355199,0.0724728,0.0196569,0.0178434,0.0147955,0.0203717,0.0322779,0.024728,0.0362572,0.0464956,0.0295064,0.0138232,0.0145292,0.0282468,0.0305862,0.0103733,0.0123291,0.00845362,0.014717,0.0405369,0,0.0121979,0.0639462,0.0329645,0,0,0.0192361,0,0,0.0432155,0.0596895,0.0314649,0.0278009,0.0211762,0.0436164,0.0400658,0.0501727,0.0561714,0.0309269,0.0587371,0.0379376,0.044094,0.0770219,0.0151522,0.0184611,0.00728401,0.0222962,0.0256196,0.0240548,0.0261863,0
840,0.0244224,0,0,0,0,0.046481,0,0,0,0,0,0,0.0350278,0,0.0195217,0.0822255,0,0,0.0153589,0,0,0.035864,0.0724699,0.0200892,0.0179457,0.0149996,0.0202768,0.0321462,0.02517,0.036416,0.046576,0.029515,0.0137731,0.0144674,0.0278154,0.0301763,0.010474,0.012543,0.00819993,0.0144141,0.0411175,0,0.0120695,0.064153,0.0328925,0,0,0.0192117,0,0,0.0434565,0.0594624,0.0316238,0.0278773,0.0212304,0.0433977,0.0398649,0.0503047,0.0559097,0.0305659,0.0586589,0.0380382,0.0440541,0.0769111,0.0149698,0.0181768,0.0073644,0.0219891,0.025839,0.0239429,0.0264735,0
841,0.0243835,0,0,0,0,0.0464368,0,0,0,0,0,0,0.0349824,0,0.0196019,0.0822247,0,0,0.0154476,0,0,0.0357873,0.0724902,0.0199832,0.0179062,0.0149453,0.0202908,0.0321744,0.0251291,0.036379,0.0465833,0.0295028,0.0137728,0.0144983,0.0279125,0.0302618,0.0104401,0.0124831,0.00825262,0.0144795,0.0410296,0,0.0120781,0.0640934,0.0329116,0,0,0.0191096,0,0,0.0433594,0.0595378,0.0315608,0.0278445,0.021233,0.0434495,0.0399239,0.0502727,0.0559651,0.0306529,0.0586706,0.0380218,0.0440579,0.0769662,0.0150551,0.0182372,0.00732118,0.0221444,0.0258109,0.023985,0.0263719,0
842,0.0243936,0,0,0,0,0.046407,0,0,0,0,0,0,0.0349572,0,0.0195719,0.0821785,0,0,0.0154289,0,0,0.0357757,0.0724982,0.0199674,0.017872,0.0149538,0.0203006,0.0321813,0.025034,0.036391,0.0465345,0.029505,0.0137727,0.0145185,0.027942,0.0302338,0.0104728,0.0125165,0.00828398,0.0144541,0.0410239,0,0.0120902,0.0641149,0.032912,0,0,0.0191368,0,0,0.0434086,0.0595282,0.0315502,0.0278524,0.0212227,0.0434129,0.0399291,0.0502755,0.0559917,0.0306649,0.0586595,0.0380056,0.0439756,0.0769613,0.0150462,0.0182348,0.00728877,0.0221108,0.0257933,0.0239779,0.0264982,0
843,0.024394,0,0,0,0,0.0463815,0,0,0,0,0,0,0.0349419,0,0.0195624,0.0821471,0,0,0.0154231,0,0,0.0357998,0.0725078,0.0199637,0.0178542,0.0149707,0.020263,0.032193,0.0249275,0.0363848,0.0464907,0.0295047,0.0137796,0.0145173,0.0279461,0.0302076,0.0105016,0.0125413,0.00830476,0.0144448,0.0410261,0,0.0121762,0.0641262,0.0329094,0,0,0.0191675,0,0,0.0434069,0.0595205,0.0315365,0.0278728,0.0212242,0.0433937,0.0399115,0.0503319,0.055994,0.0306697,0.0586497,0.0379942,0.0440801,0.0769482,0.0150375,0.0182507,0.00736156,0.0221455,0.02578,0.0239512,0.0264928,0
844,0.0243972,0,0,0,0,0.0463694,0,0,0,0,0,0,0.034959,0,0.0195696,0.0821621,0,0,0.0154018,0,0,0.0357692,0.0725095,0.0199688,0.017859,0.0149803,0.0202736,0.0321996,0.024877,0.0363514,0.0464905,0.0295144,0.0137869,0.014523,0.0279374,0.0302403,0.0104838,0.012553,0.00830534,0.0144389,0.0410072,0,0.0122026,0.0641149,0.0329019,0,0,0.0191627,0,0,0.0433992,0.0595517,0.0315556,0.0278812,0.0211938,0.043386,0.0399082,0.0503629,0.0560365,0.030709,0.0586251,0.0379842,0.0440983,0.0769129,0.0150277,0.018257,0.00740232,0.0221838,0.025766,0.0239305,0.0268865,0
845,0.0244057,0,0,0,0,0.0463556,0,0,0,0,0,0,0.0349628,0,0.0195722,0.0821898,0,0,0.0153902,0,0,0.0357598,0.072508,0.0199842,0.0178665,0.0149476,0.0202832,0.0321988,0.0248737,0.0363353,0.0464757,0.029519,0.0137786,0.0145307,0.0279218,0.0302893,0.010475,0.0125661,0.00830758,0.0144243,0.0410099,0,0.0121599,0.0641164,0.0328798,0,0,0.0191322,0,0,0.0434191,0.0595655,0.03156,0.0278767,0.0211693,0.0433849,0.0399256,0.0503479,0.0560899,0.0307221,0.0586152,0.0379836,0.0440665,0.0768848,0.0150199,0.0182616,0.00737066,0.0221908,0.0257373,0.0239279,0.0270486,0
846,0.0242265,0,0,0,0,0.0461032,0,0,0,0,0,0,0.0347874,0,0.0199677,0.08234,0,0,0.0157876,0,0,0.0354117,0.0725118,0.0195093,0.0178466,0.0146517,0.0203254,0.0323019,0.0245494,0.0362164,0.0464605,0.0294512,0.0137645,0.0145301,0.0283242,0.030607,0.0102633,0.012312,0.00856194,0.0147232,0.0403664,0,0.0122343,0.0638242,0.0330075,0,0,0.0190092,0,0,0.0431824,0.0598633,0.031402,0.0278523,0.0211397,0.0436325,0.0401372,0.050175,0.0563756,0.031129,0.0587049,0.0378424,0.0441989,0.0770547,0.0151863,0.0186261,0.00718384,0.0226021,0.0255456,0.0240475,0.026744,0
847,0.024431,0,0,0,0,0.0464222,0,0,0,0,0,0,0.0350077,0,0.0195087,0.08224,0,0,0.0153249,0,0,0.0358111,0.0724966,0.0200587,0.0178973,0.0149699,0.0202323,0.0321563,0.0249818,0.036388,0.0465373,0.0295,0.0137678,0.0145006,0.0277999,0.0301492,0.0104945,0.0126288,0.00821533,0.0144133,0.0411044,0,0.0121485,0.0641969,0.0328588,0,0,0.0189618,0,0,0.0435317,0.059511,0.0315945,0.0279051,0.0211661,0.0433121,0.0398818,0.0503594,0.0560372,0.0305938,0.058574,0.0379885,0.044075,0.0768351,0.0149382,0.0182307,0.00725058,0.0221438,0.0257768,0.0239139,0.0270221,0
848,0.0242284,0,0,0,0,0.0460798,0,0,0,0,0,0,0.0347659,0,0.0199282,0.0823199,0,0,0.0158016,0,0,0.0353882,0.072519,0.0194924,0.0177826,0.0146655,0.0202516,0.0323032,0.0245275,0.0361959,0.0464788,0.0294422,0.0138017,0.0145436,0.0283145,0.0305682,0.0102936,0.0123462,0.00854981,0.0147628,0.0403574,0,0.0123246,0.0638934,0.0329874,0,0,0.0188752,0,0,0.043124,0.0598464,0.0313926,0.0278054,0.0211044,0.0436286,0.0401342,0.0502274,0.0563332,0.0310884,0.0586752,0.0378522,0.0442484,0.0770138,0.0151898,0.0186367,0.00717051,0.0226592,0.0255013,0.0240454,0.0267611,0
849,0.0244445,0,0,0,0,0.0463412,0,0,0,0,0,0,0.0349694,0,0.0195331,0.0821742,0,0,0.0154369,0,0,0.0358067,0.0724791,0.0199866,0.0178018,0.0149092,0.0200797,0.032168,0.0249001,0.036362,0.046562,0.0294725,0.0137657,0.0145109,0.0279025,0.0301974,0.0104691,0.0126068,0.00836704,0.0143717,0.0409741,0,0.0121783,0.0643067,0.032886,0,0,0.0188466,0,0,0.043336,0.0595231,0.0315667,0.0277764,0.0211203,0.0433848,0.0399523,0.0503784,0.0560268,0.0306148,0.0585858,0.0379891,0.0441009,0.0768342,0.014982,0.018278,0.00731518,0.0223179,0.0256998,0.0238768,0.0270778,0
850,0.0242629,0,0,0,0,0.0460414,0,0,0,0,0,0,0.0347542,0,0.0199117,0.0822601,0,0,0.0158609,0,0,0.0354415,0.0724967,0.0194725,0.0177411,0.0146633,0.0201441,0.0323129,0.0246329,0.0362073,0.0465189,0.0294392,0.0137928,0.0145605,0.0283846,0.0306004,0.0103051,0.01235,0.00866477,0.0146678,0.0403222,0,0.0123375,0.0640144,0.0330082,0,0,0.0188149,0,0,0.0430191,0.059848,0.0313909,0.0277106,0.0210724,0.0436128,0.0401681,0.0502367,0.0563425,0.0310769,0.0586904,0.0378716,0.0442822,0.0770308,0.0151978,0.0186041,0.00724532,0.0227644,0.0254807,0.023989,0.02677,0
851,0.0244763,0,0,0,0,0.0464112,0,0,0,0,0,0,0.0350527,0,0.019462,0.0822347,0,0,0.0153614,0,0,0.0358991,0.0724556,0.020077,0.0178571,0.0149511,0.0201043,0.0321606,0.025123,0.0364229,0.0465799,0.029451,0.0137291,0.0144704,0.0278378,0.0301224,0.0104693,0.0126487,0.00834628,0.0142523,0.04109,0,0.0121789,0.0642997,0.0329018,0,0,0.0189457,0,0,0.0434466,0.0595007,0.0316226,0.0278094,0.0211278,0.0433012,0.0398511,0.0503983,0.0559811,0.030519,0.0585799,0.0380211,0.0441693,0.0768799,0.0149189,0.0181991,0.00743207,0.022231,0.0257581,0.0238176,0.027037,0
852,0.0244277,0,0,0,0,0.0463744,0,0,0,0,0,0,0.0350079,0,0.0195462,0.0822321,0,0,0.0154353,0,0,0.0358352,0.0724683,0.0199857,0.0178291,0.0148571,0.0201231,0.0321887,0.0249787,0.036388,0.0465541,0.0294438,0.0137385,0.014491,0.0279168,0.0301942,0.0104209,0.0126139,0.00840488,0.0143121,0.0409822,0,0.0121597,0.0642668,0.0329178,0,0,0.0189827,0,0,0.0433943,0.0595172,0.0315597,0.0277724,0.0211304,0.0434007,0.0398707,0.0503543,0.0559623,0.0305649,0.0586051,0.0379951,0.0441561,0.0769917,0.0149876,0.0182897,0.00742257,0.0222962,0.025718,0.023852,0.0268044,0
853,0.0244222,0,0,0,0,0.0463924,0,0,0,0,0,0,0.0349951,0,0.0195531,0.0821981,0,0,0.0154352,0,0,0.0358395,0.072481,0.0199804,0.0178198,0.0148482,0.0200921,0.0321743,0.0250189,0.0363683,0.0465096,0.0294356,0.0137501,0.0145182,0.027928,0.0301901,0.0104351,0.0126403,0.00841736,0.0143036,0.0410347,0,0.0121208,0.0642682,0.0329038,0,0,0.0189549,0,0,0.0433741,0.0595039,0.0314977,0.0277559,0.0211721,0.0434102,0.0398376,0.0502996,0.0559243,0.0305194,0.0586416,0.0380213,0.0441542,0.0769714,0.0150087,0.0182854,0.00743557,0.0222682,0.0256989,0.0238616,0.0263512,0
854,0.0247925,0,0,0,0,0.0464563,0,0,0,0,0,0,0.0347071,0,0.019667,0.082544,0,0,0.0154469,0,0,0.0357761,0.0723386,0.0197703,0.0182996,0.014784,0.019267,0.0314227,0.0251061,0.0365575,0.0465464,0.0292222,0.0136973,0.0145342,0.0280586,0.03025,0.0106419,0.0129811,0.00863843,0.013976,0.0412157,0,0.0120719,0.0648677,0.0332828,0,0,0.0188771,0,0,0.0432693,0.0584585,0.0313685,0.029128,0.0215157,0.0440908,0.0399845,0.0508677,0.0544813,0.0291234,0.0583476,0.0374829,0.0440264,0.0772213,0.0157476,0.0185151,0.00739799,0.0224123,0.0260015,0.0233049,0,0
855,0.0244807,0,0,0,0,0.0464377,0,0,0,0,0,0,0.0350783,0,0.0194955,0.0821849,0,0,0.015352,0,0,0.0359505,0.0725,0.020091,0.017899,0.0149347,0.0201631,0.0320944,0.0251288,0.0363584,0.0465257,0.0294488,0.0137338,0.0144936,0.0278257,0.030109,0.0103941,0.0127411,0.00838685,0.0142227,0.0410499,0,0.0122082,0.064331,0.0328833,0,0,0.0188879,0,0,0.0434601,0.0594828,0.0315009,0.0277932,0.0212204,0.0432795,0.0397963,0.050329,0.055827,0.030374,0.0586634,0.0380308,0.0441538,0.0769324,0.0149375,0.0182704,0.0074131,0.022193,0.0257196,0.0238376,0.0262155,0
856,0.0244963,0,0,0,0,0.0464298,0,0,0,0,0,0,0.0350831,0,0.0195071,0.0822081,0,0,0.0153694,0,0,0.0360025,0.0724879,0.0201184,0.0179173,0.0149249,0.020195,0.0320933,0.0251175,0.0363482,0.0465114,0.0294431,0.0137307,0.0144904,0.0277992,0.030155,0.0103822,0.01276,0.00840812,0.0142085,0.0411177,0,0.0121324,0.0642933,0.0328838,0,0,0.0189158,0,0,0.0435171,0.0594837,0.0314986,0.0277557,0.021209,0.0432166,0.0397347,0.0503504,0.0558114,0.0303883,0.0586539,0.0380442,0.0441167,0.0769565,0.0149414,0.0183011,0.00740491,0.0221349,0.0257349,0.0238437,0.0261584,0
857,0.0244421,0,0,0,0,0.0463563,0,0,0,0,0,0,0.0350578,0,0.0195761,0.0822223,0,0,0.0154803,0,0,0.0359653,0.0724877,0.0200092,0.0178789,0.0148331,0.0201024,0.0321114,0.0250198,0.0362849,0.0464842,0.029452,0.0137552,0.0145233,0.0278759,0.0302579,0.0103419,0.0127209,0.00848053,0.0142657,0.0410199,0,0.0120809,0.0642459,0.0329016,0,0,0.0189596,0,0,0.0435733,0.0595422,0.0314145,0.0277077,0.0211882,0.043261,0.0397097,0.0503245,0.05591,0.030477,0.0586731,0.0380286,0.0441508,0.0770364,0.0150018,0.0183979,0.00735108,0.0221635,0.0257069,0.023886,0.0261124,0
858,0.0244341,0,0,0,0,0.0463442,0,0,0,0,0,0,0.0350964,0,0.0195629,0.0822256,0,0,0.0154982,0,0,0.0359919,0.0724766,0.0200307,0.0178828,0.0147845,0.0199851,0.0320625,0.0250163,0.036278,0.0464725,0.0294551,0.0137731,0.0145278,0.027913,0.0303254,0.0103426,0.0127292,0.00850139,0.01423,0.0410081,0,0.0121377,0.0643213,0.0329046,0,0,0.0190045,0,0,0.043619,0.0595213,0.0313984,0.0276543,0.0211893,0.0432175,0.0396659,0.050352,0.0558883,0.0304391,0.0586925,0.0380487,0.0441953,0.0771042,0.0149981,0.018432,0.00738802,0.0221763,0.0256901,0.0238883,0.0260133,0
859,0.0244214,0,0,0,0,0.0463138,0,0,0,0,0,0,0.0351245,0,0.01955,0.0822118,0,0,0.0155316,0,0,0.0360155,0.072473,0.0200759,0.017889,0.0147802,0.0198747,0.0319973,0.0250289,0.0362673,0.0464391,0.0294564,0.0137947,0.0145153,0.0279358,0.030356,0.0103234,0.0127136,0.00851626,0.0141836,0.0410052,0,0.0121437,0.0644282,0.032891,0,0,0.0189887,0,0,0.0435591,0.0594957,0.0314095,0.0275755,0.0211903,0.0430865,0.0396339,0.050328,0.055847,0.030416,0.0587156,0.0380728,0.0442292,0.0770348,0.0149872,0.018445,0.00737164,0.0221228,0.0256578,0.0238819,0.0260127,0
860,0.0254182,0,0,0,0,0.0464958,0,0,0,0,0,0,0.0378445,0,0,0.0838956,0,0,0.0155618,0,0,0.0359788,0.071036,0.0183018,0.0194532,0.0139822,0.0185383,0.0308571,0.0261578,0,0.0472511,0.0282853,0.0119768,0.0122021,0.028285,0.0302645,0.00581369,0.0133875,0.00882675,0.0135436,0.0414789,0,0.011896,0.0643858,0.0336665,0,0,0.0187891,0,0,0.0432764,0.0584063,0.0312267,0.028711,0.0214854,0.0433856,0.0390674,0.0508705,0.0542596,0.0291318,0.0585344,0.0376957,0.0441751,0.0773314,0.0156632,0.0187481,0.0073686,0.0218325,0.0262381,0.0226393,0,0
861,0.0243288,0,0,0,0,0.0462627,0,0,0,0,0,0,0.0351676,0,0.0195115,0.0821657,0,0,0.0155826,0,0,0.0359992,0.0725193,0.0201612,0.0179586,0.014852,0.0198558,0.0317043,0.0251834,0.0362324,0.0464246,0.0294491,0.0138153,0.0145336,0.027801,0.0302012,0.0103342,0.0128088,0.00848516,0.0140052,0.0410609,0,0.0120668,0.0645213,0.0328301,0,0,0.0189402,0,0,0.0433588,0.0594627,0.0314711,0.0275338,0.0212032,0.042938,0.0394444,0.0502941,0.0557955,0.0302951,0.0587185,0.0381221,0.0442386,0.0769619,0.0148997,0.0184213,0.00734121,0.0218357,0.0256335,0.0239454,0.0262288,0
862,0.0242478,0,0,0,0,0.0461682,0,0,0,0,0,0,0.0352132,0,0.0195015,0.0822849,0,0,0.0156348,0,0,0.0359347,0.0725556,0.0201572,0.018079,0.014838,0.0198907,0.0316694,0.0252054,0.0362101,0.0464182,0.0294387,0.0137993,0.0145269,0.0277527,0.0301744,0.0102837,0.012834,0.0085761,0.0138848,0.041093,0,0.0120721,0.0645171,0.0328092,0,0,0.0189764,0,0,0.0433003,0.0595038,0.0314596,0.0275642,0.0211982,0.0427583,0.0393916,0.0502917,0.0558095,0.0302958,0.0586979,0.0381118,0.0442775,0.0769525,0.0149317,0.0183872,0.00741163,0.0217801,0.0255437,0.0240424,0.0262938,0
863,0.0242151,0,0,0,0,0.0460966,0,0,0,0,0,0,0.0352593,0,0.0195186,0.0823592,0,0,0.0156943,0,0,0.0358513,0.0727504,0.020011,0.018194,0.0148437,0.0198585,0.0315832,0.0252305,0.0362609,0.0463475,0.0293885,0.0138083,0.0145031,0.0277238,0.0301343,0.0101409,0.0129006,0.00867369,0.0137644,0.0410905,0,0.0121288,0.0644439,0.0327899,0,0,0.019109,0,0,0.0433143,0.0595503,0.0314354,0.0275585,0.021188,0.0427165,0.0393104,0.0502753,0.0557903,0.0302593,0.0587294,0.0381412,0.0443533,0.0769722,0.0149419,0.0183851,0.00738146,0.0216979,0.0254705,0.0240909,0.0262648,0
864,0.0242262,0,0,0,0,0.0460717,0,0,0,0,0,0,0.035305,0,0.0195569,0.0824271,0,0,0.0157771,0,0,0.035834,0.0730191,0.0198956,0.0182727,0.0148392,0.019731,0.0314517,0.0252289,0.0363587,0.0463319,0.0292953,0.0137825,0.0144417,0.0277004,0.0301323,0.0100494,0.0129549,0.00879521,0.0136169,0.0411647,0,0.0120277,0.0643992,0.0327816,0,0,0.0191676,0,0,0.0433032,0.0596647,0.0314066,0.0275182,0.0212115,0.0426305,0.0392481,0.0502467,0.0557244,0.0300978,0.0587934,0.0381913,0.0443825,0.0770418,0.0149434,0.0183805,0.00720918,0.0215562,0.0254398,0.0240685,0.0258573,0
865,0.0242526,0,0,0,0,0.0460484,0,0,0,0,0,0,0.0352775,0,0.0195756,0.0824132,0,0,0.0158197,0,0,0.03585,0.0730837,0.0198522,0.0182779,0.0148302,0.0196134,0.0313023,0.0252155,0.0364133,0.0463111,0.029219,0.0137547,0.0144123,0.0276814,0.0301261,0.010088,0.0130078,0.00887739,0.0135668,0.0413112,0,0.0118553,0.0644325,0.0327479,0,0,0.0192386,0,0,0.0432446,0.0598549,0.0313868,0.0275101,0.0212514,0.042549,0.0391917,0.0502316,0.0555744,0.0299383,0.0588581,0.0382708,0.0444029,0.0771151,0.0149848,0.0183666,0.00733272,0.0214792,0.0254424,0.0240607,0.0249911,0
866,0.0242388,0,0,0,0,0.0460116,0,0,0,0,0,0,0.0352655,0,0.0195816,0.0824174,0,0,0.0158159,0,0,0.0358897,0.0730312,0.0198497,0.0182882,0.0148046,0.0195751,0.0311779,0.0251685,0.0364128,0.0462934,0.0292101,0.0137377,0.0144044,0.0276726,0.0300802,0.0101095,0.0129972,0.00891927,0.0136172,0.0413294,0,0.0118065,0.0644543,0.0326628,0,0,0.0193988,0,0,0.0432431,0.059911,0.0313975,0.0275082,0.0212523,0.0425034,0.0391105,0.0502076,0.0555155,0.0298756,0.0588653,0.0382957,0.044383,0.077123,0.0150033,0.0183528,0.00755793,0.0214961,0.0254147,0.0241037,0.0248579,0
867,0.0241364,0,0,0,0,0.0458836,0,0,0,0,0,0,0.035197,0,0.0196273,0.0824447,0,0,0.0158868,0,0,0.0358713,0.0729986,0.019739,0.0182798,0.0147574,0.0196047,0.0311101,0.0250109,0.0363283,0.0462863,0.0292506,0.013762,0.014446,0.0277767,0.0301288,0.0100935,0.0129426,0.00902358,0.0137382,0.0411635,0,0.0119018,0.0644099,0.0326047,0,0,0.0194208,0,0,0.0431017,0.0599349,0.0313339,0.0274808,0.0212154,0.0425712,0.0390813,0.0502004,0.0556189,0.0299576,0.0588558,0.0382615,0.0444925,0.077139,0.015072,0.018374,0.00758764,0.0215796,0.025311,0.0242074,0.0249741,0
868,0.0240768,0,0,0,0,0.0458201,0,0,0,0,0,0,0.0351903,0,0.0196078,0.0824559,0,0,0.0158214,0,0,0.0358262,0.0729686,0.0197784,0.0183098,0.0147303,0.0195925,0.031017,0.0249302,0.0362979,0.0462949,0.029276,0.0137538,0.0144638,0.0277955,0.0301873,0.0101039,0.0129827,0.00906386,0.0137686,0.0410731,0,0.0119899,0.06447,0.0325587,0,0,0.0194218,0,0,0.0429736,0.0598494,0.0313234,0.0274323,0.0211958,0.0426155,0.0389949,0.0502244,0.0556333,0.0299977,0.0588332,0.0382337,0.0445853,0.0771009,0.0150584,0.0183292,0.00756469,0.0215597,0.0252566,0.0242622,0.0250326,0
869,0.024645,0,0,0,0,0.0458315,0,0,0,0,0,0,0.0381236,0,0,0.0837276,0,0,0.015935,0,0,0.0357055,0.0716251,0.0180682,0.019322,0.0138916,0.0190486,0.0306719,0.0258487,0,0.047056,0.0283544,0.0120277,0.0121765,0.0281853,0.0302254,0.00558371,0.0133151,0.00921877,0.0136115,0.0410562,0,0.012037,0.0639177,0.0328937,0,0,0.019446,0,0,0.0427734,0.0597283,0.03123,0.027099,0.0211714,0.0424128,0.038347,0.0501665,0.0555669,0.030323,0.0589642,0.0383347,0.0446729,0.0771515,0.0150714,0.0185299,0.00769296,0.0213563,0.0254152,0.0236665,0.0252776,0
870,0.0240313,0,0,0,0,0.0457292,0,0,0,0,0,0,0.0351526,0,0.0195865,0.082451,0,0,0.0158604,0,0,0.0357756,0.0730003,0.0198366,0.018297,0.0146878,0.0196538,0.0308274,0.024887,0.0362605,0.0463253,0.0292673,0.0137687,0.014446,0.027823,0.0302398,0.0101648,0.0130202,0.00905983,0.0137673,0.0410573,0,0.0119695,0.0645246,0.0324373,0,0,0.0197019,0,0,0.0428606,0.0597219,0.0314375,0.0273283,0.0211658,0.0427443,0.0387432,0.0501639,0.0556494,0.0302321,0.0588466,0.0382494,0.0444021,0.0770752,0.0150648,0.0183431,0.00772508,0.0213595,0.0251614,0.0244039,0.0248771,0
871,0.0239774,0,0,0,0,0.0456169,0,0,0,0,0,0,0.0351523,0,0.0195772,0.0825262,0,0,0.0157573,0,0,0.035832,0.0730878,0.0198296,0.0183483,0.0146914,0.0195831,0.0308215,0.0248508,0.0362254,0.0463444,0.0292998,0.0137806,0.0144388,0.0278059,0.0302433,0.0101727,0.0129766,0.00908279,0.0139516,0.0409267,0,0.0120316,0.0646049,0.0323999,0,0,0.0198052,0,0,0.0428662,0.0597271,0.0314273,0.0273521,0.0211553,0.0426506,0.0387156,0.0501683,0.0556446,0.0301921,0.058816,0.0381992,0.0443514,0.0770765,0.0150879,0.0182757,0.00788601,0.0212651,0.0250291,0.0245155,0.0248119,0
872,0.0239464,0,0,0,0,0.0455757,0,0,0,0,0,0,0.0351444,0,0.0195715,0.0826337,0,0,0.0157454,0,0,0.0358486,0.0731469,0.0198354,0.0184059,0.0146844,0.019599,0.030712,0.0248002,0.0362449,0.0463134,0.0292504,0.0137537,0.01442,0.0277945,0.0302276,0.0101779,0.0129355,0.00905002,0.0140556,0.0408976,0,0.0120445,0.0645609,0.0323362,0,0,0.0198285,0,0,0.0428257,0.0597705,0.0314087,0.0274726,0.0211576,0.0425688,0.0385797,0.0502053,0.0556279,0.0301588,0.0587915,0.0381835,0.0443964,0.0770811,0.0150784,0.018229,0.0079329,0.0212189,0.0249843,0.0246161,0.0246315,0
