Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LANK,LWRA,RTHI
292,0,0.0218685,0,0,0,0,0.0477756,0,0,0,0,0,0,0.036998,0,0.0652269,0,0,0.0235136,0,0,0.0266944,0.0724971,0.0174645,0.00415685,0.0160934,0.0432552,0.0423078,0.0874412,0.0447527,0.0995596,0.0126159,0.0115186,0.0281926,0.030189,0.00852195,0.01572,0.0236762,0.0321089,0,0.014299,0.0632615,0.0354498,0,0,0.0261317,0,0,0.0502552,0.0545421,0.0294738,0.0244049,0.00854689,0.0538944,0.0481685,0.0804323,0.0716722,0.0257788,0.0604801,0.0378435,0.0461668,0.0794711,0.0182309,0.015389,0.0224413,0.0244015,0.0271811,0.0329041,0.017097,0,0.0470521
293,0,0.02189,0,0,0,0,0.0476973,0,0,0,0,0,0,0.0369815,0,0.0652208,0,0,0.0233996,0,0,0.0266669,0.0724105,0.0175492,0.00410417,0.0159436,0.043278,0.0422151,0.0874427,0.0447943,0.0996197,0.012614,0.0115839,0.0282352,0.0301885,0.00854312,0.0156367,0.0236436,0.0319309,0,0.0143354,0.0632611,0.035537,0,0,0.0261642,0,0,0.0502791,0.0545553,0.0295223,0.0244311,0.00859889,0.0539368,0.0483075,0.0804408,0.0716722,0.0257983,0.060471,0.0378431,0.0461613,0.0794269,0.0183727,0.0153428,0.0224591,0.0244839,0.0269702,0.0328102,0.0170961,0,0.0469647
294,0,0.0219247,0,0,0,0,0.0486369,0,0,0,0,0,0,0.0370836,0,0.0651952,0,0,0.0267493,0,0,0.040841,0.0724461,0.017711,0.00425873,0.0160076,0.0430642,0.0441671,0.0874304,0.0446968,0.0996144,0.0125917,0.0116718,0.028238,0.0301727,0.00847916,0.00986072,0.0210611,0.0318549,0,0.0143191,0.0633782,0.0351651,0,0,0.0262022,0,0,0.0503418,0.0546298,0.0294186,0.024295,0.00851334,0.0535932,0.0480444,0.0803094,0.0715974,0.0257421,0.060589,0.0379639,0.0462852,0.0795448,0.0184344,0.0156625,0.0225286,0.0244887,0.0275752,0.0327704,0.01714,0.0243235,0.0468121
295,0,0.0220098,0,0,0,0,0.0474667,0,0,0,0,0,0,0.0370342,0,0.0653202,0,0,0.0232172,0,0,0.0267383,0.0723329,0.0177011,0.0041323,0.0161305,0.0432309,0.0417891,0.0874671,0.0447279,0.0996851,0.0125484,0.0118062,0.0282712,0.0302447,0.00849074,0.0155043,0.0235724,0.0317521,0,0.0143441,0.0632614,0.0356739,0,0,0.0261525,0,0,0.050228,0.054471,0.0295467,0.0245636,0.00852672,0.0540092,0.0486319,0.0803999,0.0716735,0.0258292,0.0604625,0.037821,0.0461893,0.0794571,0.0185754,0.0153721,0.0223954,0.0246185,0.0265487,0.0326354,0.0170714,0,0.0470461
296,0,0.0220857,0,0,0,0,0.0484752,0,0,0,0,0,0,0.0370795,0,0.0653153,0,0,0.0264255,0,0,0.0412468,0.0724035,0.0175688,0.00427688,0.0161467,0.0430124,0.0437281,0.087467,0.0446892,0.0996178,0.0125486,0.0118292,0.0282263,0.0302348,0.00840233,0.00976476,0.0206133,0.0317391,0,0.0143244,0.063356,0.0352512,0,0,0.0260642,0,0,0.0501997,0.0545667,0.0294268,0.0243549,0.00844476,0.0536367,0.048307,0.080213,0.071622,0.025731,0.0606193,0.0379543,0.0463429,0.0796082,0.0185927,0.0157006,0.022414,0.0246153,0.0272534,0.0325854,0.0170954,0.0252114,0.0470099
297,0,0.0221877,0,0,0,0,0.0484702,0,0,0,0,0,0,0.0370071,0,0.0653064,0,0,0.0261757,0,0,0.041287,0.0723917,0.0176691,0.00428334,0.0160945,0.0429883,0.0435095,0.0874816,0.0447075,0.0995978,0.0125603,0.0118599,0.0282264,0.0302102,0.00845039,0.00980701,0.0205127,0.0316896,0,0.014333,0.0633456,0.0353305,0,0,0.0259555,0,0,0.0501908,0.0545525,0.0294342,0.0244001,0.00845278,0.0536348,0.048348,0.0801757,0.0716303,0.0256853,0.0606271,0.0379643,0.0463571,0.079611,0.0186338,0.0156271,0.022339,0.0246486,0.0271423,0.0324536,0.0171199,0.0254045,0.0469159
298,0,0.0222963,0,0,0,0,0.0484986,0,0,0,0,0,0,0.0369252,0,0.0652966,0,0,0.0260062,0,0,0.0412467,0.0723148,0.017722,0.00429349,0.0160061,0.0429635,0.0433645,0.0875084,0.0446765,0.0996079,0.0125534,0.0118997,0.0282274,0.0301796,0.00849539,0.00980385,0.0204927,0.031661,0,0.0143444,0.0633557,0.0354017,0,0,0.0258929,0,0,0.0501732,0.0545673,0.0294389,0.0244294,0.00845744,0.0536107,0.0483675,0.0801455,0.0716496,0.0256381,0.0606231,0.0379517,0.0463548,0.0795696,0.0186305,0.015591,0.0222468,0.0247299,0.02704,0.0322926,0.0171447,0.0253754,0.0467657
299,0,0.0224461,0,0,0,0,0.0485372,0,0,0,0,0,0,0.0368941,0,0.0653114,0,0,0.0259063,0,0,0.0412053,0.0722604,0.0176951,0.00428948,0.0160154,0.0429418,0.043301,0.0875239,0.0446658,0.0996442,0.0124956,0.01192,0.0282197,0.0301775,0.00853732,0.00983428,0.0204814,0.0316271,0,0.0143755,0.0633903,0.0354686,0,0,0.0258641,0,0,0.0501503,0.0545973,0.0294319,0.0244365,0.00845465,0.0535928,0.0483963,0.0801616,0.0716766,0.025606,0.0606279,0.0379473,0.0463376,0.0795092,0.0186709,0.0156256,0.0221858,0.0248268,0.0269488,0.0320917,0.0171514,0.0253231,0.0466734
300,0,0.0226317,0,0,0,0,0.0486073,0,0,0,0,0,0,0.036819,0,0.0653013,0,0,0.02587,0,0,0.0411637,0.072214,0.0176457,0.00424116,0.0159469,0.0429616,0.0432924,0.0875656,0.0447265,0.0997009,0.0124896,0.0119555,0.0282104,0.0301508,0.00858701,0.00989973,0.0205039,0.0315638,0,0.0144205,0.0634016,0.0355603,0,0,0.0258321,0,0,0.0501379,0.0546082,0.0294501,0.0244544,0.00847648,0.0535981,0.0485208,0.0801793,0.0716996,0.0256228,0.0606081,0.0379384,0.0463205,0.0794939,0.0187768,0.0156548,0.0221722,0.0249214,0.0269125,0.0318416,0.017155,0.025275,0.0466739
301,0,0.0228162,0,0,0,0,0.0486895,0,0,0,0,0,0,0.0367034,0,0.0653027,0,0,0.0258892,0,0,0.0411221,0.0721517,0.0176069,0.00415553,0.0158727,0.0430366,0.0433371,0.0876323,0.0448124,0.0997298,0.012516,0.0120029,0.028186,0.0301215,0.00863522,0.0100132,0.0205571,0.0315367,0,0.0144886,0.0633945,0.0356499,0,0,0.0258266,0,0,0.0501469,0.0546155,0.0294927,0.0245032,0.00852726,0.0536557,0.0486538,0.0801891,0.0717416,0.0256584,0.0605995,0.0378961,0.0463218,0.0794853,0.0189307,0.0156695,0.0221919,0.0249533,0.0269292,0.0315851,0.0171675,0.0252055,0.046709
302,0,0.0229556,0,0,0,0,0.0487791,0,0,0,0,0,0,0.0365812,0,0.0653406,0,0,0.025947,0,0,0.0410499,0.0720726,0.0175364,0.00405454,0.0158914,0.0431531,0.0434085,0.0877099,0.0448825,0.0997434,0.0125341,0.0120785,0.0281601,0.0301045,0.00864787,0.0101596,0.0207079,0.0314551,0,0.0145525,0.0633854,0.0357194,0,0,0.0258511,0,0,0.0501486,0.0545978,0.0295322,0.0245508,0.00855336,0.053732,0.0487662,0.0801988,0.0718193,0.0256857,0.0605921,0.0378789,0.0463443,0.0794718,0.0190552,0.0157502,0.0222115,0.0249767,0.0269483,0.0313535,0.0172036,0.0250928,0.0468014
303,0,0.0230546,0,0,0,0,0.0488931,0,0,0,0,0,0,0.0365048,0,0.0653559,0,0,0.0260226,0,0,0.0409832,0.0720003,0.0173855,0.00397107,0.0160079,0.0432704,0.0434941,0.0877743,0.0449462,0.0997886,0.0125617,0.0121757,0.0281011,0.0300974,0.00867923,0.0103009,0.0208859,0.0313408,0,0.0146203,0.0633492,0.0357758,0,0,0.0258677,0,0,0.0501421,0.0545373,0.029554,0.0246455,0.00857118,0.0538077,0.048845,0.0801738,0.0719153,0.0256901,0.0605786,0.0378551,0.0463492,0.0794265,0.0191956,0.0158388,0.0221959,0.0250206,0.0269587,0.0311184,0.0172098,0.0249523,0.0468159
304,0,0.0231089,0,0,0,0,0.0489756,0,0,0,0,0,0,0.036497,0,0.0653856,0,0,0.0261742,0,0,0.041077,0.0720017,0.0172113,0.00397843,0.0160084,0.0432239,0.0437001,0.0877834,0.0449486,0.0997892,0.0125808,0.0122236,0.0279898,0.0300515,0.00869361,0.0104514,0.0209912,0.0312599,0,0.014706,0.063319,0.0357865,0,0,0.0259314,0,0,0.0501626,0.0545174,0.0295181,0.02472,0.00858388,0.0537712,0.0489629,0.080174,0.0719759,0.0257346,0.0605792,0.0378594,0.0463531,0.0794179,0.0193297,0.015998,0.0221605,0.0250737,0.0269476,0.0308979,0.0172346,0.0250906,0.0467645
305,0,0.0232234,0,0,0,0,0.0490597,0,0,0,0,0,0,0.0365074,0,0.0654684,0,0,0.0263402,0,0,0.0411674,0.0719987,0.0170047,0.00399085,0.0159711,0.043141,0.0439009,0.0877811,0.0449466,0.0997956,0.0125742,0.0122612,0.0278987,0.0299809,0.00868213,0.0105755,0.0211084,0.0311618,0,0.0148287,0.063299,0.0357965,0,0,0.0260177,0,0,0.0502479,0.0545153,0.0294824,0.0247989,0.00863956,0.0537375,0.0490245,0.0802453,0.072029,0.0258275,0.060591,0.0378653,0.0463625,0.0793949,0.0195056,0.0161078,0.0221853,0.0250811,0.0269776,0.0306911,0.0172502,0.0252279,0.0468057
306,0,0.0242676,0,0,0,0,0.0493682,0,0,0,0,0,0,0.0363301,0,0.0654742,0,0,0.0260914,0,0,0.0410457,0.0719901,0.0169522,0.00465072,0.0162016,0.0426579,0.0424796,0.0878173,0.0452553,0.100079,0.0126375,0.012453,0.0279674,0.0300131,0.00884694,0.0096784,0.0209795,0.0326822,0,0.0147196,0.0644555,0.0364845,0,0,0.0258786,0,0,0.0502242,0.0519889,0.0302134,0.0279316,0.0114841,0.0551074,0.048827,0.0828058,0.0722048,0.0255056,0.0589133,0.0366975,0.0447286,0.0781782,0.0182621,0.0161072,0.0222296,0.0250372,0.0276004,0.0293996,0.0172224,0.0252696,0
307,0,0.0233931,0,0,0,0,0.049246,0,0,0,0,0,0,0.0366244,0,0.0657047,0,0,0.0267171,0,0,0.0412538,0.0719753,0.016874,0.00403216,0.0159423,0.0428926,0.0443378,0.0877462,0.0449014,0.0997274,0.0126393,0.0124095,0.0277931,0.0298167,0.00862763,0.0108241,0.0214329,0.0307262,0,0.0151157,0.0631766,0.0357501,0,0,0.0261069,0,0,0.0503526,0.0545454,0.0294861,0.024943,0.00873384,0.0536907,0.0490645,0.0803302,0.0721677,0.0258662,0.0606237,0.0379442,0.0464069,0.0793586,0.0199573,0.0162531,0.0222677,0.0251282,0.027138,0.0303268,0.0172635,0.0252959,0.0471827
308,0,0.0234321,0,0,0,0,0.0481653,0,0,0,0,0,0,0.0366206,0,0.0658906,0,0,0.0238614,0,0,0.0266701,0.0719071,0.0168851,0.00399377,0.0159043,0.0429122,0.0426735,0.0877569,0.0448933,0.0997263,0.0127104,0.0125051,0.0278132,0.029868,0.00863747,0.0165776,0.0246163,0.0303947,0,0.0152528,0.0630153,0.0361893,0,0,0.0261185,0,0,0.0503354,0.0544315,0.0296128,0.0252356,0.00881978,0.0540316,0.0494704,0.0804977,0.0722866,0.0259313,0.0604859,0.0378688,0.0463055,0.0792285,0.0203033,0.0159795,0.0222435,0.0252123,0.0264013,0.0301063,0.0172373,0,0.0474462
309,0,0.0235164,0,0,0,0,0.0493705,0,0,0,0,0,0,0.0368196,0,0.0659471,0,0,0.0272463,0,0,0.0412109,0.072013,0.016914,0.00415178,0.0158513,0.042649,0.0448787,0.0877371,0.0447905,0.0996463,0.0127914,0.0126084,0.0277701,0.0298439,0.00851323,0.0110824,0.0218463,0.0301466,0,0.0153689,0.0630396,0.0356034,0,0,0.0262687,0,0,0.0504347,0.0545394,0.0294989,0.0250899,0.0087848,0.0537185,0.0490325,0.080442,0.0722475,0.0258661,0.0606185,0.038065,0.0464511,0.0793134,0.0205661,0.0163796,0.0224006,0.0251849,0.0275111,0.0300743,0.0173481,0.0250584,0.0473161
310,0,0.0235815,0,0,0,0,0.0494317,0,0,0,0,0,0,0.0369313,0,0.0660482,0,0,0.0272919,0,0,0.0412604,0.0720103,0.016967,0.00418375,0.0158029,0.0425961,0.0449963,0.0877399,0.0447516,0.0996066,0.0128837,0.0127394,0.0277048,0.029804,0.00847269,0.0114039,0.0219623,0.0298726,0,0.0154968,0.0629599,0.0355366,0,0,0.0263855,0,0,0.0504545,0.0545184,0.0295404,0.0251612,0.00880053,0.0538056,0.049039,0.0804904,0.072258,0.0258569,0.060617,0.0381039,0.0464525,0.0793006,0.0208409,0.0164254,0.0224372,0.0251873,0.027645,0.029988,0.0174406,0.0252771,0.0473112
311,0,0.0236507,0,0,0,0,0.0494962,0,0,0,0,0,0,0.0370523,0,0.0661194,0,0,0.0274137,0,0,0.0412598,0.0719806,0.0167455,0.00419364,0.0157226,0.0425741,0.0451571,0.0877567,0.044697,0.0995326,0.0129687,0.0128137,0.0275746,0.0297129,0.0083799,0.0115628,0.0220889,0.0296439,0,0.0156054,0.0629331,0.0354633,0,0,0.0264859,0,0,0.0504876,0.0544971,0.0296019,0.0251992,0.00880685,0.0538818,0.0490165,0.080512,0.0722706,0.0258232,0.0606371,0.038159,0.0464467,0.0793073,0.0210757,0.0164468,0.0224764,0.0251418,0.0277119,0.0299101,0.0174997,0.025323,0.0473057
312,0,0.0236853,0,0,0,0,0.0495196,0,0,0,0,0,0,0.0371567,0,0.0661948,0,0,0.0274912,0,0,0.041283,0.0719535,0.0165978,0.00421501,0.0156847,0.0425447,0.0452649,0.0877538,0.0445745,0.0994244,0.0130164,0.0127593,0.0274654,0.0296081,0.00829541,0.0116244,0.0221831,0.0294604,0,0.0156966,0.0629155,0.0354056,0,0,0.0265465,0,0,0.0505238,0.0545026,0.0296707,0.0252026,0.00882307,0.0539327,0.048994,0.0805631,0.0722804,0.0257698,0.0606645,0.0382256,0.0464531,0.0793391,0.0212682,0.0164911,0.0224998,0.0251314,0.0277203,0.0298285,0.0175341,0.0253997,0.0473167
313,0,0.0236707,0,0,0,0,0.0495236,0,0,0,0,0,0,0.0371983,0,0.0662561,0,0,0.0275391,0,0,0.0413442,0.0719616,0.0166727,0.00425578,0.015737,0.0424793,0.0453042,0.0877189,0.0444345,0.0993004,0.0130752,0.0125424,0.0273832,0.0295169,0.00827543,0.0115869,0.0222495,0.0293,0,0.0157618,0.0628418,0.0353527,0,0,0.0266089,0,0,0.0505788,0.0545143,0.0297505,0.0251577,0.00884176,0.0539402,0.04898,0.0806494,0.0722456,0.0257045,0.0606988,0.0383036,0.0464641,0.0793635,0.0214581,0.0165627,0.0225889,0.0252083,0.0276972,0.029779,0.0175452,0.0255315,0.0473928
314,0,0.0235396,0,0,0,0,0.0485029,0,0,0,0,0,0,0.0371343,0,0.0663664,0,0,0.0245109,0,0,0.0266554,0.0719153,0.0169778,0.00421618,0.0157521,0.042529,0.0436458,0.0877225,0.0443687,0.0992509,0.013129,0.0125011,0.0273713,0.0294946,0.00834074,0.0170867,0.0250492,0.029087,0,0.0158223,0.0626655,0.0358839,0,0,0.0266377,0,0,0.0505723,0.0544256,0.0299581,0.0252794,0.00891811,0.0541792,0.0492262,0.0808268,0.0722504,0.025708,0.0606222,0.0382406,0.0463689,0.0792586,0.0217118,0.0163742,0.0226751,0.0252829,0.0268396,0.0296461,0.0175024,0,0.0475962
315,0,0.0235251,0,0,0,0,0.0496981,0,0,0,0,0,0,0.0373124,0,0.0663794,0,0,0.0275846,0,0,0.0414601,0.072002,0.0170142,0.00433905,0.0157073,0.0422441,0.045243,0.0876965,0.0442735,0.0992035,0.0131563,0.0125725,0.0273176,0.029437,0.00822783,0.0113143,0.0224033,0.0289305,0,0.0158491,0.0627518,0.0353793,0,0,0.0267862,0,0,0.0506893,0.0545334,0.0299387,0.0250222,0.00884294,0.0537145,0.0487763,0.080768,0.0721503,0.0255996,0.0607666,0.0384094,0.0464986,0.0793447,0.0218586,0.0167891,0.0229356,0.0251709,0.027815,0.0297221,0.0175094,0.0257893,0.0474747
316,0,0.0234445,0,0,0,0,0.0485109,0,0,0,0,0,0,0.0373757,0,0.0665152,0,0,0.0246215,0,0,0.0267138,0.071919,0.0168395,0.00431189,0.0156811,0.0423548,0.0431599,0.0877279,0.0443072,0.0992732,0.0131769,0.0127156,0.0273461,0.029465,0.00816786,0.0168538,0.0250725,0.028731,0,0.0158806,0.0626039,0.0359323,0,0,0.0268032,0,0,0.0506951,0.0543913,0.0301335,0.0252272,0.00899691,0.0539755,0.0491345,0.0809005,0.0722227,0.0256855,0.0606117,0.0383167,0.046364,0.0791872,0.0220697,0.0165417,0.0229608,0.0251842,0.026898,0.029633,0.0174184,0,0.0475197
317,0,0.0234914,0,0,0,0,0.0498189,0,0,0,0,0,0,0.0376054,0,0.0665345,0,0,0.0275709,0,0,0.0416085,0.072042,0.0167492,0.00448431,0.0157115,0.0421202,0.0447335,0.0876704,0.0442361,0.0992605,0.0132419,0.0126628,0.0272661,0.0294553,0.00803525,0.0110698,0.0224483,0.0285803,0,0.0158958,0.0626271,0.0353005,0,0,0.0268793,0,0,0.0508376,0.0545212,0.0300429,0.0249417,0.00903198,0.0535371,0.0486216,0.0806876,0.0721405,0.0255902,0.0607761,0.0385146,0.0465625,0.079281,0.0222441,0.016977,0.0231891,0.0250877,0.0280198,0.0297963,0.0174278,0.0261834,0.0472148
318,0,0.0234727,0,0,0,0,0.0498977,0,0,0,0,0,0,0.0377254,0,0.0666209,0,0,0.0275237,0,0,0.0416402,0.0720569,0.0167687,0.00454085,0.0157335,0.0420595,0.0445721,0.0876049,0.044229,0.099287,0.0132961,0.0127216,0.0272495,0.0295056,0.00797526,0.0109781,0.0224847,0.0283398,0,0.015943,0.0625499,0.0351808,0,0,0.0268901,0,0,0.0509069,0.0545732,0.0300525,0.0248791,0.0090895,0.0534573,0.0484091,0.0806305,0.0721015,0.0255169,0.0608522,0.0385706,0.046627,0.0792904,0.0225273,0.0170364,0.0232822,0.0250368,0.0281468,0.0298456,0.0174019,0.0263404,0.0472817
319,0,0.0234313,0,0,0,0,0.0499964,0,0,0,0,0,0,0.0378645,0,0.0667036,0,0,0.0274674,0,0,0.0416637,0.072046,0.0167939,0.00456717,0.0157205,0.0420055,0.0444584,0.0875151,0.0442194,0.0992895,0.0133386,0.0128943,0.0272564,0.0295732,0.0078929,0.0109106,0.0225224,0.0281205,0,0.0159809,0.0625749,0.0350594,0,0,0.0268559,0,0,0.0509142,0.0545992,0.0300357,0.0248217,0.00909235,0.0533815,0.0482806,0.0806599,0.0720533,0.0254434,0.0609268,0.0385964,0.0466123,0.0793408,0.0227862,0.0171143,0.0233272,0.0249838,0.0282657,0.0298833,0.017372,0.0264597,0.0474577
320,0,0.0233654,0,0,0,0,0.0500795,0,0,0,0,0,0,0.037972,0,0.0667747,0,0,0.0274246,0,0,0.0416661,0.0720396,0.016808,0.0045585,0.0157131,0.0419442,0.0444155,0.0874337,0.0442283,0.0992639,0.0133923,0.0130183,0.027249,0.0296058,0.00781802,0.0108755,0.022562,0.0279358,0,0.0160358,0.0626704,0.0349293,0,0,0.0268274,0,0,0.0509039,0.0545797,0.0300377,0.0247772,0.00907506,0.0533274,0.0481385,0.0806857,0.0720154,0.0253729,0.0609619,0.0386351,0.0466106,0.0793608,0.0229953,0.0172079,0.0233315,0.0249287,0.0283651,0.0299185,0.0173358,0.0265422,0.0475828
321,0,0.023301,0,0,0,0,0.0501508,0,0,0,0,0,0,0.0380716,0,0.0668102,0,0,0.0274057,0,0,0.0416652,0.0720505,0.0168365,0.0045434,0.0156897,0.0419169,0.0444314,0.0873579,0.0442401,0.0992181,0.0134156,0.01309,0.0272517,0.0295967,0.00776588,0.0108869,0.0226271,0.0277498,0,0.0160974,0.0625909,0.0347761,0,0,0.0267849,0,0,0.0508876,0.054572,0.0300802,0.0247472,0.00909203,0.0533151,0.0479421,0.0806607,0.0720079,0.0253223,0.0609786,0.0387036,0.0466293,0.0793494,0.0231871,0.0172417,0.0233613,0.0248811,0.0284726,0.0299795,0.0173128,0.0265977,0.0476256
322,0,0.0232452,0,0,0,0,0.0502409,0,0,0,0,0,0,0.0381558,0,0.0668042,0,0,0.0274369,0,0,0.0416879,0.0720522,0.0169516,0.00455105,0.0156357,0.0418816,0.0444868,0.0872529,0.0442381,0.0991878,0.0134119,0.0131485,0.0272948,0.0296051,0.00774983,0.0109395,0.022689,0.0275699,0,0.016113,0.0625374,0.0346195,0,0,0.0267319,0,0,0.0508818,0.0545467,0.0300973,0.0247522,0.00908548,0.0533441,0.0477549,0.0806371,0.0720157,0.0252739,0.0609928,0.0387781,0.0466369,0.0793299,0.023408,0.0172667,0.0234334,0.0248418,0.0285816,0.0300514,0.0173118,0.0266456,0.0475507
323,0,0.0231939,0,0,0,0,0.0503464,0,0,0,0,0,0,0.0382171,0,0.0668239,0,0,0.0274872,0,0,0.0417292,0.0720583,0.0172209,0.00459167,0.0155657,0.0418365,0.0445345,0.0871522,0.0442241,0.0991912,0.0134294,0.0132186,0.0273256,0.0296319,0.00777929,0.0110334,0.0227234,0.0274123,0,0.0160643,0.0624807,0.0344583,0,0,0.0267041,0,0,0.0508733,0.0544974,0.030045,0.0248023,0.00905263,0.0533926,0.0475711,0.0806188,0.0720244,0.0252969,0.0610013,0.0388233,0.0466093,0.0792819,0.0236203,0.0173451,0.0235208,0.0247907,0.0286763,0.0301315,0.0173356,0.0267201,0.0474671
324,0,0.0231655,0,0,0,0,0.050453,0,0,0,0,0,0,0.0382602,0,0.066885,0,0,0.0275363,0,0,0.0417721,0.0720542,0.0173383,0.00460956,0.0154771,0.0417906,0.0445849,0.087071,0.0442218,0.0991729,0.0134705,0.0133042,0.0273459,0.0296422,0.00777618,0.011135,0.0227791,0.0272248,0,0.0160469,0.0624429,0.0342756,0,0,0.0266899,0,0,0.0508879,0.0544638,0.0300789,0.0248026,0.00903709,0.0534125,0.0473805,0.0806089,0.0720293,0.0253072,0.0610003,0.0388654,0.0465896,0.079237,0.0238512,0.017481,0.0236261,0.0247437,0.0287648,0.0302049,0.0173562,0.0268157,0.0473734
325,0,0.0231433,0,0,0,0,0.0505693,0,0,0,0,0,0,0.0382898,0,0.0669789,0,0,0.027575,0,0,0.0418135,0.0720216,0.0172659,0.00463343,0.015444,0.0417372,0.04462,0.0869924,0.0442421,0.0991384,0.0135264,0.0133863,0.0273619,0.0296539,0.00773157,0.0112009,0.0228611,0.0269982,0,0.0160684,0.062377,0.0340887,0,0,0.0266786,0,0,0.0509186,0.0544694,0.0301622,0.0247805,0.00905636,0.0534302,0.0472091,0.0806357,0.0720262,0.0252658,0.0609816,0.0388959,0.0465846,0.079226,0.0241352,0.0175952,0.0237844,0.0247319,0.028883,0.0302639,0.0173518,0.0269158,0.0472954
326,0,0.0231153,0,0,0,0,0.0506873,0,0,0,0,0,0,0.0383177,0,0.0670997,0,0,0.027617,0,0,0.0418627,0.0719549,0.0170002,0.00465814,0.0154523,0.0416649,0.0446262,0.0869327,0.0442555,0.0991256,0.0135569,0.0134311,0.0273561,0.0296742,0.00764143,0.0112083,0.0229537,0.0267709,0,0.0160936,0.0622967,0.033922,0,0,0.026665,0,0,0.0509504,0.0545013,0.0302396,0.0247605,0.00905931,0.053416,0.0470464,0.0806572,0.0720085,0.0251876,0.0609942,0.0389272,0.0465822,0.0792193,0.0244351,0.0177242,0.0239698,0.0246795,0.0290165,0.0303277,0.0173251,0.0270088,0.0473975
327,0,0.0230738,0,0,0,0,0.0508101,0,0,0,0,0,0,0.0383206,0,0.0672032,0,0,0.0276611,0,0,0.0419286,0.0719145,0.016917,0.00470036,0.0154408,0.041553,0.0446197,0.0868612,0.0442763,0.0991171,0.013602,0.0134525,0.0273607,0.029707,0.00761787,0.0111988,0.0230073,0.0265964,0,0.0160884,0.0622841,0.0337748,0,0,0.0266619,0,0,0.0509732,0.0545225,0.0302999,0.0247355,0.00906958,0.0533662,0.0468935,0.080682,0.0719881,0.0251287,0.0609994,0.0389541,0.0465755,0.0791924,0.024675,0.0178638,0.0241682,0.0246264,0.0291407,0.030401,0.0173075,0.0271098,0.0473941
328,0,0.0230485,0,0,0,0,0.0509211,0,0,0,0,0,0,0.0382376,0,0.0672892,0,0,0.0277067,0,0,0.042002,0.0719087,0.017087,0.00475755,0.0154696,0.0414145,0.0446091,0.0867842,0.0443157,0.0991186,0.013657,0.0134125,0.0273726,0.0297431,0.00768171,0.0111882,0.0230574,0.0264572,0,0.0160784,0.062338,0.0336314,0,0,0.026671,0,0,0.0510387,0.0545194,0.0303603,0.0247142,0.009049,0.0532885,0.0467588,0.0806396,0.0719723,0.0250693,0.0610091,0.0390003,0.0465688,0.0791447,0.0248499,0.017976,0.0243797,0.0245826,0.0292544,0.0304585,0.0172932,0.027217,0.0473104
329,0,0.0230297,0,0,0,0,0.0510179,0,0,0,0,0,0,0.0381064,0,0.0674037,0,0,0.027744,0,0,0.0420414,0.0719148,0.0174089,0.00483455,0.01547,0.0412653,0.044599,0.0867311,0.0443415,0.099119,0.0137399,0.013318,0.0273929,0.0297818,0.00778012,0.011206,0.02316,0.026329,0,0.0160444,0.0623279,0.0334803,0,0,0.0266572,0,0,0.0510879,0.0545238,0.0304043,0.0247355,0.00905858,0.0532221,0.0466151,0.0805652,0.0719687,0.0250268,0.0610355,0.0390157,0.0465984,0.0791026,0.0250209,0.0180425,0.0245657,0.0245601,0.0293284,0.0305074,0.017279,0.027313,0.0471987
330,0,0.0230257,0,0,0,0,0.0511016,0,0,0,0,0,0,0.0381027,0,0.0675202,0,0,0.0277869,0,0,0.0420322,0.0718996,0.0174528,0.00491191,0.0154964,0.0411418,0.0446018,0.0867228,0.0443721,0.0991175,0.0137859,0.0133427,0.027427,0.0298075,0.00776457,0.011234,0.0233365,0.0262134,0,0.0160519,0.0621828,0.0333305,0,0,0.0266339,0,0,0.0511165,0.054558,0.0304404,0.0247345,0.00908852,0.0531535,0.0464649,0.0805117,0.0719842,0.025001,0.0610611,0.0390284,0.0466324,0.0790678,0.0251833,0.018079,0.0246709,0.0245262,0.0293576,0.030565,0.0172779,0.0273548,0.0471871
331,0,0.0230197,0,0,0,0,0.0511787,0,0,0,0,0,0,0.0381756,0,0.0676242,0,0,0.0278361,0,0,0.0421385,0.071872,0.0172922,0.00501611,0.0155811,0.0410341,0.0446011,0.0867202,0.0444149,0.099132,0.0138208,0.0134425,0.0274398,0.0298241,0.00768867,0.0112597,0.0233962,0.0261164,0,0.0160614,0.0620519,0.0331951,0,0,0.0266082,0,0,0.0511419,0.0545698,0.0304846,0.0247489,0.00912593,0.0530791,0.0463012,0.0804676,0.0720107,0.0250052,0.0610801,0.0390531,0.0465994,0.0790477,0.0252748,0.0181056,0.0247279,0.0244426,0.0294002,0.0306288,0.017299,0.0275772,0.047267
