Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,RTIBA,RWRA
1602,0.0240046,0,0,0,0,0.0524616,0,0,0,0,0,0,0.0416897,0,0.0186166,0.0710824,0,0,0.0213823,0,0,0.0251197,0.0664083,0.0155003,0.00615466,0.0216901,0.0371914,0.0311333,0,0.0576657,0.0363597,0.0115086,0.0113699,0.0265168,0.026768,0.00970457,0.00977363,0,0.0174969,0.0353038,0,0.0162793,0.0633417,0.0327975,0,0,0.0244201,0,0,0.0483675,0.0592678,0.0299264,0.0201343,0.0142698,0.047544,0.0659647,0.0481538,0.0791125,0.071449,0.0275918,0.0627234,0.0487473,0.0812513,0.0156873,0.0325592,0.0177064,0.0347807,0.0287746,0.0387833,0.0195367
1603,0.0239996,0,0,0,0,0.0524533,0,0,0,0,0,0,0.0415637,0,0.0186463,0.0710725,0,0,0.0212912,0,0,0.0250698,0.0664454,0.0155286,0.00615102,0.0216249,0.0371163,0.0310276,0,0.0581161,0.0363739,0.011498,0.0114497,0.0265391,0.0268024,0.00966854,0.00967616,0,0.01755,0.0353822,0,0.0161337,0.0633154,0.032828,0,0,0.0243051,0,0,0.048198,0.0592996,0.0297012,0.0201099,0.0142265,0.0474175,0.0659735,0.0481977,0.0790689,0.0714834,0.0275734,0.0627453,0.0487545,0.0812427,0.0156653,0.0325755,0.017541,0.0348184,0.0287885,0.0387405,0.0192674
1604,0.0237855,0,0,0,0,0.052392,0,0,0,0,0,0,0.0417296,0,0,0.0709224,0,0,0.0212386,0,0,0.0250753,0.0672045,0.0186742,0.00630464,0.0216889,0.0368982,0.0309837,0,0.0579325,0.0356218,0.00981355,0.0102205,0.025406,0.0250613,0.00509065,0.00952707,0,0.0175942,0.0351784,0,0.0161387,0.0632085,0.0327874,0,0,0.0242344,0,0,0.0481355,0.0592388,0.0298269,0.0203497,0.0142285,0.0474174,0.0662226,0.0481826,0.0789884,0.0714706,0.0274034,0.0627872,0.0488241,0.0812827,0.0159094,0.0327509,0.0176632,0.0347494,0.0289968,0.0387604,0.0190826
1605,0.0239977,0,0,0,0,0.0525636,0,0,0,0,0,0,0.0411129,0,0.0188132,0.0711951,0,0,0.0209594,0,0,0.02501,0.0665681,0.015495,0.00626471,0.021702,0.0369773,0.0307256,0,0.0583829,0.0363724,0.0115397,0.0115945,0.0265339,0.0267236,0.0094517,0.00968096,0,0.0175213,0.0354516,0,0.0162103,0.0633689,0.0328258,0,0,0.0239634,0,0,0.0480372,0.0594063,0.0300205,0.0199202,0.014259,0.0472698,0.0659196,0.0481102,0.0788999,0.0715036,0.0275381,0.0627446,0.0488751,0.0812587,0.0156112,0.0326752,0.0178272,0.0348792,0.0287619,0.0388377,0.0188514
1606,0.0239796,0,0,0,0,0.0526388,0,0,0,0,0,0,0.0414383,0,0.0187945,0.0712933,0,0,0.0207969,0,0,0.0249343,0.0665774,0.0154832,0.00623398,0.0216442,0.0369371,0.0305376,0,0.0584252,0.0364065,0.0116228,0.0115345,0.0265203,0.0267619,0.00955811,0.00976089,0,0.0174929,0.0355431,0,0.0162125,0.0635866,0.0328034,0,0,0.0238134,0,0,0.0480314,0.0594865,0.0300606,0.0197831,0.0141882,0.0472382,0.0658683,0.0479951,0.0788206,0.0714857,0.0274894,0.0627426,0.048903,0.0812462,0.0155464,0.0326639,0.0180461,0.0349106,0.0287233,0.0389095,0.0185783
1607,0.0239865,0,0,0,0,0.0526134,0,0,0,0,0,0,0.0414636,0,0.0188305,0.071494,0,0,0.0206489,0,0,0.0248543,0.0665809,0.0155046,0.00620731,0.0216492,0.0368248,0.0304032,0,0.0584325,0.0364872,0.0117962,0.0115124,0.0264921,0.0267481,0.00962374,0.00967728,0,0.0175419,0.0355851,0,0.0161666,0.0635523,0.0327889,0,0,0.023694,0,0,0.0480353,0.0595122,0.0300591,0.0197103,0.0141665,0.0471519,0.065831,0.0478801,0.0788191,0.0714594,0.0274232,0.0627528,0.0489311,0.0812599,0.0155429,0.0326834,0.0182295,0.0349368,0.028656,0.0388676,0.0183906
1608,0.0240087,0,0,0,0,0.0525894,0,0,0,0,0,0,0.04141,0,0.0188564,0.0715664,0,0,0.0204779,0,0,0.0247464,0.0665339,0.0155437,0.0062156,0.0216766,0.0367334,0.0302653,0,0.0583601,0.0365531,0.0118913,0.0114837,0.0264603,0.0267316,0.00963385,0.00955841,0,0.0175589,0.0355675,0,0.0161243,0.0635098,0.0327943,0,0,0.023607,0,0,0.0479133,0.0595233,0.0300805,0.019645,0.0141727,0.0470442,0.0658842,0.0477231,0.0788409,0.0714285,0.0273921,0.0627365,0.0489516,0.0813007,0.0155404,0.0326862,0.0182112,0.0350483,0.0285852,0.0388523,0.0182027
1609,0.0240407,0,0,0,0,0.0526138,0,0,0,0,0,0,0.0413654,0,0.0188619,0.0716438,0,0,0.0202637,0,0,0.0246289,0.0664779,0.015551,0.00626914,0.021721,0.0366566,0.0300656,0,0.0580184,0.0365909,0.0118981,0.0114639,0.02644,0.0267082,0.00961193,0.00972617,0,0.0174227,0.0355414,0,0.0161187,0.0634854,0.0328241,0,0,0.0235486,0,0,0.0478244,0.0595367,0.0300564,0.0195999,0.0141715,0.0469345,0.0659168,0.0476327,0.0787847,0.0714027,0.0273835,0.062736,0.0489483,0.081331,0.0154935,0.0325752,0.0182203,0.0351931,0.0285195,0.0388795,0.0181221
1610,0.0240434,0,0,0,0,0.0526279,0,0,0,0,0,0,0.0413487,0,0.0188681,0.0717083,0,0,0.020051,0,0,0.0245268,0.0664689,0.0155364,0.00634401,0.0217207,0.0365781,0.0298759,0,0.0578344,0.0365969,0.0119538,0.0114981,0.026462,0.0266924,0.00962024,0.00976111,0,0.0172809,0.0355726,0,0.0160789,0.0634988,0.032864,0,0,0.0234798,0,0,0.0477521,0.0595505,0.0299465,0.0195852,0.0141288,0.0468392,0.0659327,0.0475871,0.07872,0.0714032,0.0273636,0.0627613,0.0489528,0.0813357,0.0154658,0.0324731,0.018281,0.0352448,0.0284922,0.0389482,0.0181204
1611,0.0240222,0,0,0,0,0.0526327,0,0,0,0,0,0,0.041334,0,0.0188896,0.0717389,0,0,0.0198355,0,0,0.0244447,0.0664759,0.0154805,0.00642004,0.021702,0.0364946,0.0297028,0,0.057853,0.03661,0.0120522,0.0115553,0.0265297,0.0266762,0.0095404,0.00965634,0,0.0172758,0.0356528,0,0.0160282,0.0635577,0.032923,0,0,0.0234482,0,0,0.0476544,0.0595685,0.0298326,0.0195759,0.0140643,0.04675,0.0659687,0.047589,0.0787339,0.0714071,0.0273388,0.0628002,0.0490036,0.0813371,0.0154762,0.0323777,0.0183029,0.03519,0.0285005,0.0390029,0.0180264
1612,0.0239834,0,0,0,0,0.0525968,0,0,0,0,0,0,0.041343,0,0.0189155,0.0717022,0,0,0.0196073,0,0,0.0243411,0.0664809,0.0155129,0.00653709,0.0217063,0.0364159,0.0295561,0,0.0579614,0.0366011,0.012121,0.0116196,0.0265678,0.0267215,0.00953092,0.0094857,0,0.0173274,0.0356444,0,0.0160303,0.0635787,0.0329819,0,0,0.0234545,0,0,0.0476246,0.0596171,0.0299505,0.0195116,0.0140129,0.0466806,0.0659593,0.0476497,0.078719,0.071375,0.0272898,0.0628538,0.0490652,0.0813542,0.0154812,0.0323452,0.0183392,0.0352076,0.0285268,0.0390752,0.0178627
1613,0.023944,0,0,0,0,0.0525031,0,0,0,0,0,0,0.0413034,0,0.018953,0.0715291,0,0,0.0193662,0,0,0.0242604,0.0665006,0.0155805,0.00668127,0.0217105,0.0363451,0.0294858,0,0.0579707,0.0365569,0.0121872,0.0116371,0.0265715,0.0267571,0.00957384,0.00926977,0,0.01736,0.0355666,0,0.0159856,0.063525,0.0330517,0,0,0.0234762,0,0,0.0476646,0.0596795,0.0300266,0.019456,0.0140343,0.0466107,0.0659684,0.047603,0.0786864,0.0713218,0.0272403,0.0628793,0.0490932,0.0814008,0.0154933,0.0323845,0.0184099,0.0352906,0.0285236,0.0390816,0.0176713
1614,0.0239228,0,0,0,0,0.05245,0,0,0,0,0,0,0.0412628,0,0.0189845,0.0713436,0,0,0.0192378,0,0,0.0242133,0.0665308,0.0156295,0.00680438,0.021711,0.0362599,0.0294296,0,0.0578725,0.0365082,0.0122877,0.0115583,0.0265683,0.0267623,0.00960904,0.00928857,0,0.0174284,0.0355689,0,0.0159227,0.0634343,0.0330811,0,0,0.0234094,0,0,0.0476766,0.0597181,0.0300518,0.0193853,0.0140529,0.046551,0.0659706,0.0475512,0.0786773,0.0712919,0.0272179,0.0628979,0.0490854,0.0814099,0.0155222,0.0323936,0.0184839,0.0353584,0.0284937,0.0390614,0.0175654
1615,0.0239256,0,0,0,0,0.0524699,0,0,0,0,0,0,0.0414297,0,0.0189372,0.071128,0,0,0.0191795,0,0,0.0242088,0.0665294,0.0158162,0.00688162,0.0217321,0.0361621,0.0293422,0,0.0577408,0.0364543,0.0123467,0.0115588,0.0264548,0.0266779,0.00935283,0.00950136,0,0.0174723,0.0355681,0,0.0158881,0.0633442,0.0330684,0,0,0.0233649,0,0,0.0476448,0.0597363,0.030075,0.0192871,0.0140674,0.046491,0.0660101,0.0475531,0.0787305,0.071293,0.0272336,0.062926,0.049052,0.0813922,0.0155194,0.0322803,0.018579,0.0353928,0.0284586,0.039059,0.0174848
1616,0.0239365,0,0,0,0,0.0525139,0,0,0,0,0,0,0.0418031,0,0.0186583,0.0711592,0,0,0.0191704,0,0,0.024199,0.0665381,0.0165761,0.00686529,0.0217507,0.0361151,0.0292844,0,0.0578787,0.0364133,0.012457,0.0117332,0.0260895,0.02647,0.00862877,0.00956468,0,0.01748,0.035529,0,0.0158531,0.0633544,0.03305,0,0,0.0233773,0,0,0.0476233,0.0597456,0.030067,0.0192347,0.0140594,0.0464658,0.0660636,0.0476111,0.0787154,0.0713147,0.0272537,0.0630286,0.0490064,0.0813791,0.0155012,0.0322221,0.0186658,0.0353829,0.0284229,0.0390334,0.0173766
1617,0.023953,0,0,0,0,0.0525453,0,0,0,0,0,0,0.0421903,0,0.0183356,0.0714509,0,0,0.0191835,0,0,0.0241837,0.0665696,0.0175211,0.00680256,0.0217015,0.0361018,0.0292685,0,0.0580804,0.0364479,0.0126067,0.0118602,0.0256946,0.0262679,0.00787411,0.009577,0,0.0174636,0.0355684,0,0.0158165,0.0634041,0.0330236,0,0,0.0234841,0,0,0.0475771,0.0597456,0.0300352,0.0192309,0.0140158,0.0464765,0.0661014,0.0475763,0.0787227,0.0713456,0.0272615,0.0631285,0.0489766,0.0813606,0.0154892,0.032207,0.0186933,0.0353803,0.0283871,0.0390518,0.0172933
1618,0.0240131,0,0,0,0,0.0525812,0,0,0,0,0,0,0.042637,0,0.0179878,0.0717905,0,0,0.0191638,0,0,0.024145,0.0665623,0.0186087,0.00674254,0.0216641,0.0360845,0.0292505,0,0.0579224,0.0365043,0.0127255,0.0118856,0.0252732,0.0260398,0.007056,0.00955761,0,0.0174549,0.0356668,0,0.0157951,0.0634481,0.0330221,0,0,0.0235742,0,0,0.0475256,0.0597434,0.0300255,0.0191967,0.0139473,0.0464985,0.0661656,0.0474284,0.0786812,0.0713719,0.0272595,0.0631542,0.0490075,0.0813477,0.0154409,0.0322328,0.0186937,0.0353939,0.0283284,0.0391138,0.0172172
1619,0.0240821,0,0,0,0,0.0526169,0,0,0,0,0,0,0.0430951,0,0.0177066,0.0719177,0,0,0.0191356,0,0,0.0241236,0.0665342,0.0196021,0.00683261,0.0216564,0.0360723,0.0292503,0,0.0576793,0.0365601,0.0128222,0.0119045,0.024903,0.0258483,0.00629656,0.00956742,0,0.0174618,0.0356709,0,0.0157683,0.0634356,0.0330456,0,0,0.0235707,0,0,0.0475565,0.0597413,0.0300636,0.0191727,0.0139365,0.0465317,0.0662792,0.0473825,0.0786759,0.0713748,0.0272381,0.0631723,0.0490907,0.0813441,0.0154292,0.032338,0.0187784,0.0354528,0.0282527,0.0391337,0.0171515
1620,0.0238842,0,0,0,0,0.0526084,0,0,0,0,0,0,0.0372639,0,0,0.0717753,0,0,0.0193583,0,0,0.0244071,0.0673836,0.0170557,0.00735505,0.0196208,0.0355368,0.0294181,0,0.0566761,0.0360539,0.0122729,0.0127223,0.0282375,0.0284622,0.0068191,0.00939001,0,0.0170784,0.0338831,0,0.0149232,0.0635946,0.0330811,0,0,0.0236798,0,0,0.0479155,0.0597105,0.0301986,0.0195605,0.0139872,0.0463579,0.0666847,0.0472269,0.0785652,0.0713465,0.0271515,0.0633421,0.0493686,0.0816468,0.0168831,0.0326439,0.0186906,0.0355008,0.028285,0.0388125,0.0167384
1621,0.024169,0,0,0,0,0.0525978,0,0,0,0,0,0,0.0439607,0,0.0174176,0.0717891,0,0,0.0191925,0,0,0.024122,0.0665403,0.0210717,0.00710384,0.0217284,0.0360398,0.0292723,0,0.0577652,0.0366521,0.0130859,0.0119655,0.0243552,0.0256337,0.00513748,0.00949481,0,0.0174192,0.0356705,0,0.0157295,0.0633132,0.0330555,0,0,0.0235183,0,0,0.0476432,0.0597551,0.0301023,0.0191737,0.0139027,0.0465559,0.0663969,0.0473651,0.0787702,0.0713732,0.0271589,0.0632199,0.0490389,0.0813388,0.0154066,0.0324345,0.0188759,0.0355902,0.0281583,0.0392405,0.0170596
1622,0.024207,0,0,0,0,0.0525823,0,0,0,0,0,0,0.0441647,0,0.017341,0.0716411,0,0,0.0193135,0,0,0.0241496,0.0665386,0.0216829,0.00710839,0.0217491,0.0360029,0.0292185,0,0.0579278,0.0366644,0.0132732,0.0119846,0.0240945,0.0254983,0.00476181,0.00944027,0,0.0173943,0.035727,0,0.0156841,0.0632214,0.0330721,0,0,0.0237053,0,0,0.0476435,0.0597564,0.030018,0.0192003,0.0138789,0.0465242,0.0664601,0.0474172,0.0787867,0.0713868,0.027141,0.0632366,0.0490032,0.0813216,0.0153685,0.0324449,0.0189114,0.0355637,0.0281059,0.0392463,0.0170134
1623,0.0242556,0,0,0,0,0.0525774,0,0,0,0,0,0,0.0446311,0,0.0172628,0.0716325,0,0,0.0193532,0,0,0.0241714,0.0665083,0.0224287,0.00716371,0.0218362,0.0359788,0.0291646,0,0.0577836,0.0367172,0.0135215,0.0120445,0.0237474,0.0252537,0.00441164,0.00950119,0,0.0173072,0.0357584,0,0.0156216,0.0631786,0.0330922,0,0,0.0239407,0,0,0.0476255,0.0597426,0.0298738,0.0191995,0.0138435,0.0464806,0.0664961,0.0475258,0.0787929,0.0714052,0.0271412,0.0631769,0.0490044,0.0813066,0.0153145,0.0323496,0.0189659,0.0355513,0.0280561,0.0392321,0.0169576
1624,0.0242937,0,0,0,0,0.0525651,0,0,0,0,0,0,0.0450522,0,0.0171958,0.071668,0,0,0.0193329,0,0,0.0241856,0.0665173,0.0229926,0.00721923,0.0218681,0.0359686,0.0291155,0,0.0577089,0.0367448,0.0136692,0.0121338,0.0234939,0.0250569,0.00422598,0.00960016,0,0.0172734,0.0357482,0,0.0155999,0.0631763,0.0330954,0,0,0.0239417,0,0,0.0476185,0.0597486,0.0298796,0.0191458,0.0138455,0.0464578,0.0665005,0.047628,0.0787619,0.0713997,0.0271288,0.0630302,0.0490458,0.0813128,0.0152973,0.0322395,0.0189997,0.0355766,0.0280325,0.0392262,0.0169416
1625,0.0243006,0,0,0,0,0.0525377,0,0,0,0,0,0,0.0451571,0,0.0171139,0.0717497,0,0,0.0193068,0,0,0.0241992,0.0665505,0.0232293,0.00719521,0.0218772,0.0359649,0.0291116,0,0.0576907,0.0367702,0.0137025,0.0121831,0.0234073,0.0249987,0.00418558,0.00964127,0,0.0173025,0.0357037,0,0.0156355,0.0632217,0.0331108,0,0,0.0239515,0,0,0.0476128,0.0597567,0.0300082,0.0191119,0.0138794,0.046447,0.0664389,0.0476013,0.0787327,0.0713774,0.0271221,0.0629677,0.0490994,0.0813605,0.0153111,0.0321471,0.019023,0.0355434,0.0280376,0.0392147,0.0169153
1626,0.0242851,0,0,0,0,0.0525149,0,0,0,0,0,0,0.0452036,0,0.0170633,0.071853,0,0,0.0192717,0,0,0.0241865,0.0666,0.0234356,0.0071525,0.021871,0.0359486,0.0291306,0,0.0576651,0.036793,0.0136524,0.0122093,0.0233699,0.024976,0.00416435,0.00952295,0,0.0173572,0.035679,0,0.0156563,0.0632625,0.0331251,0,0,0.0237857,0,0,0.0475906,0.0597497,0.030045,0.0190927,0.0138935,0.0464296,0.0663112,0.0475824,0.0786848,0.0713796,0.0271419,0.0629815,0.049137,0.0813945,0.0153001,0.0320717,0.0189869,0.0354148,0.0280558,0.0392403,0.0168984
1627,0.0242541,0,0,0,0,0.0524656,0,0,0,0,0,0,0.0452949,0,0.0170391,0.0717811,0,0,0.0192635,0,0,0.0241663,0.0666472,0.0235864,0.00720315,0.0218715,0.0359027,0.0291368,0,0.0575539,0.0367719,0.0135575,0.0122642,0.0233297,0.0249586,0.00416386,0.00928334,0,0.0174255,0.0356848,0,0.0155978,0.0632363,0.0331515,0,0,0.0236794,0,0,0.0475558,0.0597317,0.0300161,0.0190628,0.0139215,0.0463862,0.066178,0.0475294,0.078694,0.0713941,0.0271689,0.0630115,0.0491391,0.081423,0.0153157,0.0320909,0.0189398,0.035224,0.0280868,0.039242,0.0168602
1628,0.0242149,0,0,0,0,0.0524295,0,0,0,0,0,0,0.0454668,0,0.0170271,0.0717956,0,0,0.0192923,0,0,0.0242357,0.0666606,0.0237785,0.00718774,0.0218907,0.0359145,0.0290868,0,0.0574644,0.0367975,0.0135557,0.0123079,0.0232725,0.0249182,0.00417244,0.00926112,0,0.0174525,0.035635,0,0.0155371,0.0632508,0.0331891,0,0,0.023681,0,0,0.0475616,0.0597569,0.030012,0.0190156,0.0139963,0.046362,0.0661495,0.0475418,0.0786674,0.07136,0.0271793,0.0630279,0.0491466,0.0814742,0.0153707,0.0321296,0.0189965,0.0351906,0.0281148,0.039103,0.0168302
1629,0.0241895,0,0,0,0,0.0524403,0,0,0,0,0,0,0.0455533,0,0.0170303,0.0717303,0,0,0.0193299,0,0,0.0243842,0.0666714,0.023814,0.00718703,0.0218912,0.0359475,0.0290302,0,0.0575926,0.0367763,0.0135999,0.0122967,0.0232761,0.024894,0.00415979,0.0094554,0,0.0174191,0.0356333,0,0.0155172,0.0632464,0.0331801,0,0,0.0236936,0,0,0.0475726,0.0597673,0.0300446,0.0190476,0.0140432,0.0463628,0.0661817,0.0475153,0.0786867,0.0713301,0.0271678,0.0630436,0.049193,0.0814776,0.0153758,0.0320273,0.0190657,0.0352597,0.0281431,0.0390349,0.0168005
1630,0.0241781,0,0,0,0,0.0524396,0,0,0,0,0,0,0.0454954,0,0.0170363,0.0717941,0,0,0.019366,0,0,0.0243842,0.0666664,0.0237839,0.00716809,0.0218754,0.0360016,0.0290212,0,0.0575901,0.0367336,0.013608,0.0122438,0.0232963,0.0249102,0.00416123,0.00955278,0,0.0173949,0.0356533,0,0.0155266,0.0632556,0.0331539,0,0,0.023668,0,0,0.0475383,0.059748,0.0300692,0.0190387,0.0140388,0.0463804,0.0662572,0.0474842,0.0787505,0.0713275,0.02714,0.0630795,0.0492205,0.081454,0.015343,0.0316995,0.0190516,0.0352416,0.0281743,0.0390591,0.0167488
1631,0.0241949,0,0,0,0,0.0524189,0,0,0,0,0,0,0.0453533,0,0.0170688,0.0716562,0,0,0.0193997,0,0,0.0241861,0.0666538,0.0236384,0.00730566,0.0218473,0.0360526,0.029074,0,0.0574338,0.0366992,0.0135752,0.0122262,0.0233363,0.0249264,0.00418516,0.00961624,0,0.0173713,0.0356761,0,0.0155132,0.0632188,0.0331723,0,0,0.0236955,0,0,0.0475275,0.0597237,0.0300596,0.0190192,0.0140245,0.0463919,0.0662907,0.0474542,0.0787906,0.0713464,0.027123,0.0631172,0.0491879,0.0814448,0.0153063,0.0316975,0.0190228,0.0352992,0.0282078,0.0391086,0.0167008
1632,0.0242015,0,0,0,0,0.0523719,0,0,0,0,0,0,0.0451695,0,0.0171143,0.0714436,0,0,0.0194603,0,0,0.0240436,0.0666221,0.0233175,0.00727189,0.0217953,0.0361007,0.0291356,0,0.0573431,0.0367132,0.0135131,0.0122057,0.0234623,0.0249875,0.00422794,0.00963954,0,0.0173762,0.0356753,0,0.0154559,0.063145,0.0332128,0,0,0.0237464,0,0,0.0475297,0.0597261,0.0299841,0.0190011,0.0140717,0.0463965,0.0662793,0.0474617,0.0787846,0.0713462,0.0271252,0.0631292,0.0492187,0.0814656,0.0153009,0.031784,0.0190491,0.0352906,0.0282427,0.0390733,0.0166411
1633,0.0241851,0,0,0,0,0.0523341,0,0,0,0,0,0,0.0449564,0,0.0171743,0.0712067,0,0,0.0195298,0,0,0.0241139,0.0666024,0.0228337,0.00722595,0.0218599,0.0361424,0.0291622,0,0.0573652,0.0367392,0.013428,0.0121569,0.0236645,0.0250869,0.00432586,0.00961491,0,0.0173948,0.0356646,0,0.0154292,0.0630961,0.0332318,0,0,0.0237902,0,0,0.0475179,0.0597328,0.0298575,0.0189947,0.0140844,0.0464251,0.066245,0.0475114,0.0787885,0.0713537,0.027142,0.0631186,0.0492205,0.0814505,0.0152941,0.0318116,0.0190481,0.0352691,0.0282981,0.03905,0.0165762
1634,0.0241528,0,0,0,0,0.0523317,0,0,0,0,0,0,0.0446732,0,0.0172278,0.0712282,0,0,0.019561,0,0,0.02428,0.066613,0.0223798,0.00709421,0.0220025,0.0362155,0.0291599,0,0.0574072,0.0367488,0.0133595,0.0120533,0.0238711,0.0252015,0.00448709,0.0095705,0,0.0174325,0.0355893,0,0.015441,0.0631304,0.033227,0,0,0.0237625,0,0,0.0475207,0.0597083,0.0298199,0.0189789,0.0140582,0.0464963,0.0662328,0.0475197,0.0787882,0.0713604,0.0271512,0.063136,0.0492199,0.0814449,0.0153205,0.0317643,0.0190858,0.0352575,0.028376,0.0390647,0.0165353
1635,0.0238841,0,0,0,0,0.0524274,0,0,0,0,0,0,0.0375997,0,0,0.0714386,0,0,0.0197305,0,0,0.0244717,0.0673845,0.0176096,0.00739896,0.0196855,0.0356937,0.0292687,0,0.0564614,0.036236,0.0124793,0.0127129,0.0284213,0.0287214,0.0065418,0.00943642,0,0.0169956,0.0337281,0,0.014646,0.0634544,0.0332405,0,0,0.0238931,0,0,0.0478117,0.0596373,0.030134,0.0193192,0.0140856,0.0462451,0.0665392,0.0474852,0.0786741,0.0713459,0.0271418,0.0633089,0.0494741,0.0817306,0.0168942,0.0319407,0.0189696,0.0351433,0.0284867,0.0386946,0.0161238
1636,0.0241008,0,0,0,0,0.052512,0,0,0,0,0,0,0.04436,0,0.0173204,0.0714534,0,0,0.0194486,0,0,0.0240221,0.0666013,0.0221376,0.00711235,0.021991,0.036178,0.0290664,0,0.0573914,0.0367264,0.013238,0.0120918,0.0239821,0.0254074,0.00466754,0.00961955,0,0.0174109,0.0355185,0,0.0155509,0.0632357,0.0332754,0,0,0.0236384,0,0,0.0474964,0.0596636,0.0301128,0.0189433,0.0140462,0.0464451,0.0661822,0.0476329,0.078774,0.0713717,0.0271789,0.0631776,0.0492467,0.0814583,0.0153727,0.0317675,0.0191347,0.0350464,0.0284596,0.0391338,0.0164682
1637,0.0240835,0,0,0,0,0.0524696,0,0,0,0,0,0,0.0440874,0,0.0173505,0.071365,0,0,0.0193845,0,0,0.023992,0.066614,0.022022,0.00718237,0.021897,0.0361011,0.0290151,0,0.0573988,0.0366896,0.0131797,0.0121174,0.0240242,0.0253635,0.00471788,0.00962266,0,0.0174065,0.035544,0,0.0155266,0.0632341,0.0332987,0,0,0.0237051,0,0,0.0474598,0.0596597,0.0301337,0.0189225,0.0141181,0.0463607,0.0661108,0.0476135,0.0787482,0.071372,0.0271516,0.0632031,0.0492691,0.0814876,0.01539,0.0317521,0.0191477,0.0350581,0.0284787,0.0391362,0.0164093
1638,0.0238371,0,0,0,0,0.052472,0,0,0,0,0,0,0.0374048,0,0,0.0712624,0,0,0.0195267,0,0,0.0242944,0.067404,0.0175773,0.00754941,0.0196622,0.0355102,0.0291128,0,0.0564741,0.0361469,0.0123147,0.0128611,0.0283893,0.0286421,0.00658576,0.00944358,0,0.0169472,0.0337762,0,0.0146467,0.0634315,0.033289,0,0,0.0240664,0,0,0.0476942,0.059623,0.0302337,0.0192667,0.0142052,0.0460468,0.0663568,0.0474856,0.0785872,0.0713655,0.0271038,0.0633727,0.0495142,0.0817793,0.0169304,0.0318494,0.0190236,0.035159,0.0285794,0.0387421,0.0159585
1639,0.0240895,0,0,0,0,0.052323,0,0,0,0,0,0,0.0444376,0,0.0173496,0.0713868,0,0,0.0192502,0,0,0.0239243,0.0666187,0.0221015,0.0071448,0.0220751,0.0359784,0.0289453,0,0.0574087,0.0366783,0.0131638,0.0121723,0.0240265,0.0253251,0.00464011,0.00961349,0,0.0173808,0.0355905,0,0.0154909,0.0631932,0.0333097,0,0,0.0237705,0,0,0.0473811,0.0596509,0.0299909,0.0189212,0.0141486,0.0462232,0.0659447,0.0475844,0.0787,0.0713911,0.0271264,0.0632476,0.0492637,0.0814653,0.015332,0.031497,0.0191857,0.0352821,0.0285224,0.039173,0.0162714
1640,0.0241039,0,0,0,0,0.0522365,0,0,0,0,0,0,0.0443452,0,0.0173476,0.071381,0,0,0.019196,0,0,0.0238656,0.0666139,0.0221789,0.00715274,0.022113,0.0359235,0.0289015,0,0.0574822,0.0366837,0.0131712,0.012126,0.0240091,0.0253242,0.00457037,0.0096229,0,0.0174089,0.0357742,0,0.0154594,0.0631991,0.0333192,0,0,0.0236358,0,0,0.0473277,0.0596156,0.0298303,0.0189631,0.0140866,0.0461857,0.0658486,0.0475608,0.0787339,0.0714312,0.0271576,0.0632517,0.0494842,0.0813933,0.0151503,0.0312963,0.0191767,0.0353369,0.0285219,0.0393066,0.0162216
1641,0.0241027,0,0,0,0,0.0521976,0,0,0,0,0,0,0.0442262,0,0.0173564,0.0713891,0,0,0.0191613,0,0,0.0238059,0.0666425,0.022258,0.00719099,0.022113,0.035894,0.0288672,0,0.0575505,0.0367123,0.0131523,0.0121184,0.023988,0.0253428,0.00453296,0.00963013,0,0.0174606,0.0359854,0,0.0154484,0.063248,0.0333276,0,0,0.0235827,0,0,0.047277,0.0595832,0.0298784,0.0190114,0.0141129,0.04617,0.0658023,0.0476025,0.078736,0.0714337,0.0271572,0.0633141,0.0500675,0.0813538,0.0149956,0.0310246,0.0191874,0.0353732,0.0285535,0.0393229,0.0161792
1642,0.0240847,0,0,0,0,0.0521816,0,0,0,0,0,0,0.0442872,0,0.017354,0.0714295,0,0,0.0191665,0,0,0.0237872,0.0666409,0.0224135,0.00723784,0.022115,0.0358942,0.0288703,0,0.0575329,0.0367408,0.0131415,0.012135,0.0239399,0.025335,0.00447375,0.00958179,0,0.0175318,0.0360562,0,0.0154622,0.0632791,0.0333301,0,0,0.0236007,0,0,0.0472758,0.0595851,0.0300354,0.0190232,0.0141933,0.0461702,0.065721,0.047653,0.0786899,0.0713922,0.0271407,0.0633444,0.0503352,0.0813802,0.0149949,0.0310066,0.0192332,0.0353819,0.0285857,0.0392693,0.0161494
