Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_M,IMU_R,L5FT,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,x70,x71,x72,IMU_L,STRN,LTIBP,LANK,LFHD,RHEE,L5HD,LTIBI,RILC,LWRB,LILC
224,0,0,0,0,0,0,0.00497061,0.0105976,0,0,0.122095,0,0,0.00636835,0.0226749,0.00421455,0.0428076,0.0970802,0.00749072,0.0185663,0.0101693,0.012323,0.0187932,0.00945968,0.0263047,0.00461026,0.00474882,0.189304,0.00584105,0.0156001,0.0367464,0.0138383,0.0293202,0.00631635,0,0,0.00574707,0,0.0118676,0.00487957,0.0434867,0.0239064,0.0148071,0.010839,0.0146417,0.0344736,0.0218654,0.0220066,0.0116581,0.00708971,0.00851734,0.00722183,0.00950263,0.00661711,0.00559574,0.00361896,0.00466664,0,0,0,0,0.0130823,0.0158328,0.00605747,0,0.0457909,0.0194089,0.00320051,0.00957533,0,0
225,0,0,0,0,0,0,0.0047062,0.0110281,0,0,0.122416,0,0,0.00613788,0.0226639,0.0042778,0.0427743,0.0977722,0.00755179,0.0193337,0.00994503,0.0127688,0.0191503,0.00928307,0.0258464,0.00459744,0.0048131,0.189353,0.00554515,0.0154934,0.0386635,0.0138598,0.0298709,0.00627855,0,0,0.0057007,0,0.0119004,0.00503136,0.0436584,0.0233341,0.0146309,0.0107389,0.015158,0.0346027,0.021926,0.0229919,0.011095,0.00683844,0.00878575,0.00793392,0.0117573,0.0065052,0.0057438,0.00362709,0.00438149,0,0,0,0,0.0129854,0.0156126,0.00584046,0,0.0471827,0.0194574,0.00306357,0.00922197,0,0
226,0,0,0,0,0,0,0.00451176,0.011781,0,0,0.122245,0,0,0.00604597,0.0226517,0.00423708,0.0427489,0.0982908,0.00755043,0.020241,0.00991499,0.0131084,0.0193799,0.00902962,0.0252592,0.00462533,0.00491845,0.189715,0.00554016,0.0154555,0.0388328,0.013624,0.0290135,0.00629285,0,0,0.00601135,0,0.0117015,0.00506678,0.0440201,0.0224163,0.0143627,0.0104133,0.0154118,0.0345554,0.0217791,0.0235902,0.0103382,0.00707909,0.00907415,0.00888004,0.0114279,0.0066136,0.00523577,0.00332706,0.00403798,0,0,0,0,0.0130563,0.0153577,0.0056413,0,0.0468735,0.0195289,0.00308666,0.00898462,0,0
227,0,0,0,0,0,0,0.00431335,0.0123868,0,0,0.122219,0,0,0.00598918,0.0226903,0.00423349,0.0427788,0.0987152,0.0075369,0.0210808,0.00982618,0.013312,0.0194973,0.00869861,0.0248529,0.00466933,0.00505779,0.190175,0.00557064,0.0155024,0.0371702,0.013706,0.0270696,0.00621715,0,0,0.00606911,0,0.0117542,0.0049349,0.044536,0.021368,0.0141707,0.0103693,0.015493,0.0343511,0.0212514,0.02365,0.00959436,0.00764183,0.00921373,0.0099901,0.0105536,0.00654512,0.00502835,0.00333413,0.00376655,0,0,0,0,0.0128471,0.0151442,0.00541872,0,0.0450402,0.0195814,0.0031146,0.00883393,0,0
228,0,0,0,0,0,0,0.00416206,0.0128668,0,0,0.122429,0,0,0.00594784,0.0226773,0.00421263,0.0428395,0.0989017,0.00752697,0.0219018,0.00972427,0.0133883,0.019522,0.00834032,0.0245069,0.00473565,0.00526374,0.190458,0.00563163,0.0155104,0.0344579,0.0138116,0.0250533,0.00612861,0,0,0.00606644,0,0.0118336,0.00504418,0.0450224,0.0204022,0.0139851,0.0104227,0.0154435,0.0341276,0.0194799,0.0233917,0.0087071,0.00828275,0.00907631,0.0112959,0.00854212,0.00640575,0.00483683,0.00340511,0.00354849,0,0,0,0,0.0125621,0.0150158,0.00527454,0,0.0425684,0.0196246,0.00313523,0.00887293,0,0
229,0,0,0,0,0,0,0.00407807,0.0131589,0,0,0.122768,0,0,0.00592641,0.0226459,0.00415164,0.0429075,0.0989404,0.00764073,0.0227039,0.00971246,0.0134295,0.0195044,0.00800959,0.0242335,0.00482617,0.00555459,0.190524,0.00544325,0.0154174,0.0316787,0.0138478,0.0232213,0.00608978,0,0,0.00601079,0,0.0118605,0.00518088,0.0453521,0.0195257,0.0138986,0.0105936,0.0152336,0.0338511,0.0178154,0.0228446,0.0078286,0.00880829,0.00878069,0.0122286,0.00666696,0.00631858,0.00473126,0.0034278,0.00346332,0,0,0,0,0.0123554,0.014972,0.00506977,0,0.0398822,0.0196959,0.00321576,0.00911725,0,0
230,0,0,0,0,0,0,0.00402126,0.0132028,0,0,0.123227,0,0,0.00598857,0.0226013,0.00414076,0.042883,0.0991491,0.00791401,0.0234226,0.00975315,0.0134071,0.0194546,0.00770912,0.0240072,0.00490805,0.00595484,0.190456,0.00537407,0.0153354,0.0289552,0.013934,0.0211343,0.00610885,0,0,0.00593454,0,0.0119097,0.00517356,0.0455176,0.0185216,0.0137865,0.0108896,0.0147028,0.0335134,0.0177235,0.0219096,0.00753186,0.00932438,0.00866619,0.0124426,0.00613839,0.00626518,0.00465061,0.00343911,0.00346076,0,0,0,0,0.0123562,0.0149752,0.00487226,0,0.0375097,0.0197647,0.00328493,0.00936075,0,0
231,0,0,0,0,0,0,0.00398594,0.012972,0,0,0.123646,0,0,0.00609,0.0225828,0.00411638,0.0427906,0.0993914,0.00810774,0.023983,0.00980325,0.0133417,0.0193924,0.00739243,0.0239181,0.00501008,0.00636104,0.190427,0.00544419,0.0153308,0.027162,0.0140259,0.0191773,0.00618267,0,0,0.00585165,0,0.011964,0.00499813,0.0454898,0.0175085,0.0135766,0.0112008,0.0139066,0.0332669,0.0176063,0.0206803,0.00766014,0.0095736,0.00855997,0.0118596,0.00676417,0.00622812,0.00455472,0.00345579,0.00346529,0,0,0,0,0.0125947,0.0150213,0.00471835,0,0.0355398,0.0198166,0.00346881,0.00955415,0,0
232,0,0,0,0,0,0,0.00401094,0.0125894,0,0,0.124182,0,0,0.00620347,0.0225555,0.00409297,0.0427611,0.0997052,0.00837225,0.0242563,0.00979724,0.0133046,0.0193415,0.00691125,0.0237367,0.00508821,0.00670937,0.190257,0.00546409,0.0152996,0.0267305,0.014099,0.0179247,0.00618905,0,0,0.0056259,0,0.0120148,0.00467095,0.0452733,0.0167021,0.0135886,0.0114763,0.0133088,0.0329778,0.0169329,0.0194619,0.00751341,0.00945767,0.00827342,0.0106193,0.00731802,0.00622136,0.00452945,0.00350431,0.00349297,0,0,0,0,0.012968,0.0150859,0.0045926,0,0.0338315,0.0198816,0.00361756,0.00980378,0,0
233,0,0,0,0,0,0,0.00405434,0.012277,0,0,0.124737,0,0,0.00619376,0.022481,0.0041085,0.0427095,0.100006,0.00859831,0.0242628,0.0097801,0.0132345,0.0192509,0.00659886,0.0235203,0.00512251,0.00699352,0.190136,0.00537657,0.0152102,0.0275478,0.0140824,0.0171758,0.00629622,0,0,0.00574044,0,0.0119811,0.00468371,0.0449419,0.0160859,0.0135533,0.0115903,0.0130941,0.0319382,0.016412,0.0186638,0.00709447,0.00945708,0.00787337,0.00901948,0.00709997,0.00630622,0.00421691,0.00343761,0.00351418,0,0,0,0,0.0135243,0.0151382,0.00448625,0,0.032583,0.0199439,0.00366447,0.0101668,0,0
234,0,0,0,0,0,0,0.00409586,0.0119585,0,0,0.124881,0,0,0.00626959,0.0223957,0.00414117,0.0426851,0.0999877,0.00866696,0.0241036,0.00978069,0.0131549,0.0191094,0.00634618,0.0232391,0.00516598,0.00721858,0.190588,0.00536261,0.01513,0.0286655,0.014216,0.0167141,0.00636024,0,0,0.00557124,0,0.0120766,0.00479437,0.0445937,0.015189,0.0134996,0.0117313,0.0126727,0.0315283,0.0154895,0.0176288,0.00748501,0.00935068,0.00791106,0.00813067,0.00736612,0.00616998,0.00408591,0.00343898,0.00351716,0,0,0,0,0.0139836,0.0150615,0.00467828,0,0.0318671,0.0200439,0.00374188,0.0104151,0,0
235,0,0,0,0,0,0,0.00407348,0.0118075,0,0,0.124619,0,0,0.00634822,0.0223374,0.00413171,0.0426641,0.0998023,0.00859289,0.0238251,0.00975463,0.0130509,0.0189798,0.00610571,0.0229599,0.00515478,0.00723588,0.191289,0.00535921,0.0150745,0.0297247,0.0142614,0.0161962,0.00631704,0,0,0.00558645,0,0.012117,0.0047345,0.0441871,0.0142898,0.0134865,0.0117956,0.0121863,0.0310604,0.0147693,0.0166114,0.00799092,0.00959312,0.00774874,0.00736965,0.00836718,0.00608971,0.00393754,0.00340148,0.0034512,0,0,0,0,0.014269,0.0149138,0.00506198,0,0.0314173,0.0201443,0.0037931,0.0107011,0,0
236,0,0,0,0,0,0,0.00402375,0.0118508,0,0,0.124166,0,0,0.00632939,0.022298,0.00396489,0.0426335,0.099557,0.00846401,0.0234784,0.0096874,0.0128922,0.0187941,0.00584482,0.0226513,0.00506799,0.00707896,0.191934,0.0052841,0.0150077,0.0302569,0.0141821,0.0154443,0.00626115,0,0,0.00599148,0,0.0121054,0.00488861,0.0438295,0.0133295,0.0136281,0.0118269,0.0117187,0.0305338,0.0136869,0.015655,0.00776506,0.0102979,0.0072296,0.00656549,0.010036,0.00611426,0.00375633,0.00335197,0.00333526,0,0,0,0,0.0143484,0.0147302,0.00551278,0,0.0309509,0.0202379,0.00383546,0.0109858,0,0
237,0,0,0,0,0,0,0.00401532,0.0121258,0,0,0.124062,0,0,0.00619234,0.022257,0.00374992,0.0426227,0.0983635,0.0082291,0.0232503,0.00957182,0.0126404,0.0184836,0.00556954,0.0223953,0.00501063,0.00681898,0.192154,0.00512641,0.0149433,0.030352,0.0141716,0.0142244,0.00625503,0,0,0.00713575,0,0.0121622,0.00493328,0.0435716,0.0122538,0.0137018,0.0118119,0.0111391,0.0304787,0.0124236,0.014471,0.00679458,0.0112835,0.00666961,0.00657201,0.0121947,0.00621227,0.00344849,0.00322096,0.00327095,0,0,0,0,0.0142894,0.0145764,0.00579231,0,0.0305516,0.0202943,0.00383546,0.0112151,0,0
238,0,0,0,0,0,0,0.00392427,0.012545,0,0,0.124053,0,0,0.00650156,0.0223199,0,0.0426542,0.0982672,0.00805374,0.0233354,0.00904043,0.0123953,0.0181108,0.00527803,0.0221644,0.00511983,0.00672712,0.192315,0.00414876,0.0150395,0.0299324,0.0141228,0.0127744,0.00628526,0,0,0.00777584,0,0.0121561,0.00503766,0.043354,0.0110818,0.0138637,0.0114996,0.0105582,0.0305406,0.0113503,0.0132875,0.00578182,0.0125527,0.00591067,0.00675535,0.014332,0.00632554,0.00317342,0.00299167,0.00331268,0,0,0,0,0.0141815,0.014666,0.00584413,0,0.030322,0.0201809,0.0038597,0.0115708,0,0
239,0,0,0,0,0,0,0.00472228,0.0136544,0,0,0.124877,0,0,0.00597024,0.0222154,0.00349492,0.0429213,0.0986228,0.00816933,0.0243667,0.00975249,0.012383,0.0181609,0.00484935,0.0217084,0.0052945,0.00699204,0.191571,0.00534371,0.0148124,0.0294132,0.0141958,0.0115053,0.00719017,0,0,0.0076703,0,0.012106,0.00543875,0.0429543,0.0103433,0.0143324,0.0111477,0.0107748,0.0297508,0.0114872,0.0128372,0.00435573,0.0143257,0.00485496,0.00778362,0.0165904,0.00662344,0.00315646,0.00267483,0.00445054,0,0,0,0,0.0145874,0.015067,0.0055197,0,0.0301479,0.0204763,0.00367382,0.0124363,0,0
