Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,LTHIA,RTHI,IMUR_M,RTHIA,RTHII
112,0.0118872,0.0164156,0,0,0,0,0,0.0280402,0.0378811,0.0300056,0.0157128,0,0,0.0156187,0,0.0140847,0.0054783,0.037716,0.0427992,0.0123481,0.0161952,0.0236647,0.0204645,0,0.0152532,0.0429757,0.00566748,0.0118289,0.0133107,0.0154201,0.0387976,0.0121032,0.0125961,0.00528599,0.0267988,0.0212275,0.0240834,0.0103718,0.0107895,0,0,0.0304598,0,0.0140292,0.0137314,0.0303718,0.0309143,0.029403,0.0200003,0.0205509,0.0148342,0.0105899,0.0146166,0.0339858,0.010957,0.016167,0.0207344,0.0130122,0.0104983,0.00792619,0.0163216,0.00943759,0,0,0,0,0,0,0,0,0,0,0.0106857,0,0,0
113,0.0114585,0.0163685,0,0,0,0,0,0.0279465,0.0378722,0.029355,0.0161633,0,0,0.0158204,0,0.0140992,0.00569642,0.0373218,0.0426159,0.0127879,0.0144505,0.0244783,0.0201352,0.0121149,0.0141483,0.0425344,0.00486385,0.0111386,0.0138453,0.0150242,0.0401994,0.0120594,0.0125283,0.00548411,0.026681,0.0212403,0.0243243,0.0106841,0.0103063,0,0,0.0304395,0,0.014012,0.0136708,0.0303276,0.0317161,0.0287552,0.0207735,0.021743,0.0146996,0.0108612,0.0146607,0.0338082,0.0104637,0.0161798,0.0208434,0.0130203,0.0104012,0.00779782,0.0163925,0.00922451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0.0111631,0.0164242,0,0,0,0,0,0.028264,0.0379184,0.0285223,0.0166892,0,0,0.0161011,0,0.0140896,0.00592659,0.037104,0.0416253,0.0135499,0.01211,0.0255339,0.0198384,0.0110004,0.0126149,0.0421818,0.00433614,0.0103591,0.014179,0.0146643,0.04152,0.0121355,0.0125194,0.00569262,0.0266277,0.0213101,0.0246348,0.0110547,0.0100478,0,0,0.0306848,0,0.0140018,0.013679,0.0302704,0.0327425,0.0282401,0.0216296,0.0231092,0.014631,0.0110961,0.0146721,0.0337151,0.00995282,0.0162033,0.0211306,0.0129677,0.0102907,0.0076832,0.0165789,0.00925457,0,0,0,0,0,0,0,0,0,0.0193711,0,0,0,0
115,0.0109718,0.0165643,0,0,0,0,0,0.0289337,0.0380259,0.0279434,0.0169887,0,0,0.016239,0,0.0141036,0.00593574,0.0371201,0.0408524,0.0139414,0.00978181,0.0260482,0.0196991,0.011763,0.011566,0.0419757,0.00440251,0.00964021,0.0144952,0.0144618,0.0427243,0.0121358,0.0125832,0.00572241,0.0268231,0.0212854,0.0249738,0.0113899,0.00974633,0,0,0.0310054,0,0.0139697,0.0136653,0.0303349,0.0336176,0.027734,0.0223564,0.0241075,0.0145661,0.0109364,0.0148595,0.0333386,0.00941486,0.0164137,0.0215625,0.0130021,0.0102823,0.00772038,0.0168143,0.00867101,0,0,0,0,0,0,0,0,0,0.0166692,0,0,0,0
116,0.0107899,0.0166596,0,0,0,0,0,0.0300121,0.0381234,0.0272454,0.0171172,0,0,0.0163116,0,0.0142072,0.00584975,0.0375771,0.0388911,0.0141191,0.00673629,0.0262712,0.0196159,0.0112352,0.0107943,0.0420344,0.00561913,0.00889412,0.015065,0.014257,0.0434277,0.0121309,0.0126505,0.00572637,0.0271651,0.0212693,0.0254719,0.0116876,0.00948385,0,0,0.0311309,0,0.0139108,0.0137024,0.030388,0.034763,0.0274052,0.023074,0.0248,0.0144183,0.0111823,0.0149712,0.0332501,0.00841692,0.0166234,0.0222656,0.0130925,0.0104091,0.0077181,0.0169836,0.00814738,0,0,0,0,0,0,0,0,0,0,0.0115961,0,0,0
117,0.0106992,0.0167656,0,0,0,0,0,0.0314576,0.038288,0.027138,0.0175614,0,0,0.0164359,0,0.0143802,0.0058413,0.0382897,0.0373596,0.0146281,0.00629215,0.0265964,0.0196071,0.00974548,0.0110616,0.0419811,0.00779057,0.00865735,0.0154869,0.0142337,0.043954,0.0121951,0.0127595,0.00576547,0.0272167,0.0212842,0.0258614,0.0119863,0.00940842,0,0,0.0313345,0,0.0138667,0.0139584,0.0302849,0.0357216,0.0269672,0.0239225,0.0253874,0.0143277,0.0116344,0.0152412,0.0333409,0.00792364,0.0169381,0.0230086,0.0131963,0.0103891,0.00751348,0.0170689,0.00793201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0.0106303,0.0168168,0,0,0,0,0,0.0330117,0.0384231,0.0270329,0.0180271,0,0,0.0165933,0,0.0145235,0.00583506,0.0390279,0.0371989,0.0151052,0.00870039,0.026792,0.0195653,0.00926955,0.0122781,0.0418577,0.00985729,0.00884103,0.0156801,0.0143359,0.0444474,0.0122954,0.0128917,0.00582622,0.0272844,0.0213056,0.0262153,0.0121876,0.00942036,0,0,0.0315813,0,0.0138554,0.0140539,0.0304376,0.0364221,0.0265773,0.0247225,0.025809,0.0143113,0.0118555,0.0155318,0.0331829,0.00776496,0.0173118,0.0237347,0.0133274,0.0101656,0.00739092,0.0170289,0.00782463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0.0106322,0.0168049,0,0,0,0,0,0.0343168,0.0385153,0.0276411,0.018769,0,0,0.0169807,0,0.0145922,0.00594991,0.0396378,0.0377077,0.0157327,0.0117685,0.0268285,0.019529,0.0102584,0.0138537,0.0416186,0.0118172,0.00923529,0.0158622,0.0143948,0.0445954,0.012486,0.0129588,0.00600149,0.0273922,0.0213533,0.0265967,0.0123793,0.00962221,0,0,0.0318976,0,0.013865,0.0140665,0.0306478,0.0369226,0.026177,0.0255297,0.0262264,0.0142643,0.0121414,0.0157883,0.0329044,0.00748811,0.0176315,0.0244252,0.0134957,0.0100207,0.00743073,0.0169026,0.00803468,0,0,0,0,0,0,0,0,0,0.0136308,0,0,0,0
120,0.0106396,0.0168317,0,0,0,0,0,0.0348937,0.0386404,0.0281525,0.0192251,0,0,0.0174012,0,0.0147544,0.00604356,0.040186,0.0392253,0.0160914,0.0146756,0.0266857,0.0195409,0.0120771,0.0154918,0.0414088,0.0132676,0.00972839,0.0161065,0.0143495,0.0444287,0.0127745,0.013036,0.00616464,0.0275528,0.021428,0.0269751,0.0125154,0.00979288,0,0,0.0322379,0,0.0139053,0.0141917,0.0309418,0.0371207,0.0257539,0.0262669,0.0264895,0.0142928,0.012169,0.0160075,0.0325595,0.00737539,0.0179274,0.0249219,0.0136979,0.00992708,0.00736756,0.016847,0.00816747,0,0,0,0,0,0,0,0,0,0.0169214,0.0120056,0,0,0
121,0.0107267,0.0169788,0,0,0,0,0,0.0347335,0.0387725,0.0280438,0.0193983,0,0,0.0179032,0,0.0149212,0.00618026,0.0407139,0.0409343,0.0164376,0.0178814,0.0266447,0.0196498,0.014171,0.017138,0.0411176,0.0146173,0.0108324,0.0166566,0.0140576,0.0435924,0.0131584,0.0131654,0.00632813,0.0275437,0.0214931,0.0270831,0.0127759,0.00994311,0,0,0.0327481,0,0.0139174,0.0144112,0.0311836,0.0372201,0.025091,0.0266692,0.0267845,0.0143573,0.0122742,0.0160579,0.0322668,0.0071152,0.017991,0.0252954,0.0139328,0.0100628,0.00750474,0.0169401,0.00824811,0,0,0,0,0,0,0,0,0,0.0201307,0.0120641,0,0,0
122,0.0108353,0.0171076,0,0,0,0,0,0.0337498,0.0389027,0.027487,0.0195665,0,0,0.0184849,0,0.0150573,0.00631552,0.0410685,0.0395705,0.0166283,0.020387,0.0265444,0.0198533,0.0163262,0.0185678,0.040734,0.0162352,0.0126498,0.0177283,0.0135021,0.0419925,0.0135738,0.0133338,0.00649041,0.0277154,0.0214964,0.0272627,0.0128912,0.0100517,0,0,0.0332099,0,0.0139017,0.0147599,0.0314988,0.0376068,0.0245371,0.0271595,0.0270759,0.0144799,0.0127706,0.0161936,0.0320463,0.00696439,0.0181041,0.0258208,0.014179,0.0103929,0.00769167,0.0170363,0.00831697,0,0,0,0,0,0,0,0,0,0.0233134,0.0122153,0,0,0
123,0.010808,0.0170621,0,0,0,0,0,0.0323461,0.0390581,0.0267306,0.0194367,0,0,0.0188129,0,0.0151792,0.00627352,0.0412579,0.0357957,0.016678,0.0220457,0.0262074,0.0199421,0.0180257,0.0194678,0.040215,0.0180745,0.0143596,0.0183772,0.0128094,0.0398082,0.0137932,0.0134995,0.0065531,0.0280087,0.0213671,0.0275018,0.0127967,0.0100317,0,0,0.0336202,0,0.013801,0.0149087,0.0317134,0.0380704,0.0241089,0.0276502,0.0270162,0.0144451,0.0132638,0.0164208,0.0318791,0.00681918,0.0182993,0.0263553,0.0142715,0.0106258,0.00772948,0.0169595,0.00831048,0,0,0,0,0,0,0,0,0,0.0260533,0.0124644,0,0,0
124,0.0106114,0.0169258,0,0,0,0,0,0.030495,0.0392328,0.0257416,0.0193028,0,0,0.0191825,0,0.0152716,0.00608885,0.0412829,0.0338169,0.0165972,0.0232066,0.0258991,0.0199562,0.0196119,0.0200658,0.0397686,0.0191571,0.0158969,0.0184867,0.0122491,0.0366401,0.0140027,0.0136532,0.00662675,0.0283669,0.0213104,0.027761,0.0127389,0.00994892,0,0,0.0339617,0,0.0137325,0.0150847,0.0318298,0.0386841,0.023761,0.0282298,0.0268675,0.014488,0.0134644,0.0166083,0.0317226,0.00673708,0.0184505,0.0270004,0.0144405,0.0107883,0.00772655,0.0167874,0.00823882,0,0,0,0,0,0,0,0,0,0.0285196,0.0125447,0,0,0
125,0.0103186,0.0167259,0,0,0,0,0,0.0293469,0.039265,0.0253993,0.0191311,0,0,0.0196556,0,0.0151624,0.00605865,0.0411189,0.0329252,0.0164195,0.023813,0.0255842,0.0198591,0.0208096,0.0202674,0.0394053,0.0196156,0.0172048,0.018513,0.0119146,0.0337342,0.0142357,0.0136762,0.00684139,0.0282232,0.0213001,0.0277228,0.0127399,0.00981961,0,0,0.0342469,0,0.0137024,0.0151095,0.0319574,0.0390017,0.0234945,0.0286511,0.0266672,0.0144774,0.0137222,0.0166924,0.0315808,0.00655929,0.018409,0.0274088,0.0145787,0.0108584,0.00767018,0.0165409,0.00816028,0,0,0,0,0,0,0,0,0,0.030408,0.0126799,0,0,0
126,0.0100084,0.0164817,0,0,0,0,0,0.0293546,0.0392696,0.0258132,0.0188471,0,0,0.020096,0,0.0150038,0.00598982,0.040775,0.0328615,0.0160879,0.0241481,0.0253077,0.0197006,0.021608,0.0202208,0.0391198,0.0198114,0.0181876,0.0182875,0.0119511,0.0318656,0.0144851,0.013683,0.00699624,0.027945,0.0213035,0.027543,0.0127823,0.00964654,0,0,0.0344383,0,0.0137032,0.0151219,0.0320088,0.0388651,0.0232498,0.0289266,0.0264166,0.0144029,0.0140985,0.0166394,0.0314492,0.00662629,0.0182739,0.0274896,0.0146776,0.0108234,0.00780971,0.0162193,0.00806633,0,0,0,0,0,0,0,0,0,0.0317528,0.0129172,0,0,0
127,0.00970859,0.0161439,0,0,0,0,0,0.0305228,0.0393346,0.0266695,0.0185015,0,0,0.0204094,0,0.0148864,0.00576636,0.0403855,0.0329373,0.0156358,0.0241991,0.0249284,0.0194832,0.0219129,0.0198668,0.038959,0.019792,0.0187577,0.0177017,0.0123317,0.0314439,0.014679,0.0137497,0.00704285,0.027635,0.0213326,0.0272587,0.012768,0.00940326,0,0,0.0345173,0,0.0137403,0.015166,0.0320104,0.0384753,0.0229961,0.0290673,0.0260678,0.0142684,0.0143294,0.0164804,0.0312644,0.00716479,0.0180963,0.0273557,0.0147522,0.0106822,0.00792802,0.0158063,0.00796525,0,0,0,0,0,0,0,0,0,0.0324616,0.013201,0,0,0
128,0.00944151,0.0157149,0,0,0,0,0,0.0325672,0.0394088,0.0276465,0.0181154,0,0,0.0206069,0,0.0148296,0.00550605,0.040044,0.0325021,0.0150917,0.0236429,0.0243965,0.0192867,0.0213473,0.0190681,0.0389667,0.0196552,0.0192089,0.0169857,0.0129675,0.0322159,0.0148207,0.0138158,0.00704957,0.0271532,0.0213009,0.0268026,0.0126886,0.00907788,0,0,0.0344928,0,0.0137269,0.0153043,0.0320435,0.0378501,0.0227069,0.0290012,0.0256428,0.0140393,0.0143041,0.0163279,0.030856,0.00737077,0.0178547,0.0268077,0.0148529,0.0106209,0.00794396,0.0153581,0.00787298,0,0,0,0,0,0,0,0,0,0.0321113,0.0131529,0,0,0
129,0.00919644,0.0151948,0,0,0,0,0,0.0358971,0.0393713,0.0285955,0.0174403,0,0,0.0207191,0,0.0147348,0.00526844,0.0398264,0.0318568,0.0144153,0.0224273,0.0236466,0.0190829,0.0199491,0.0178949,0.0392579,0.019155,0.0199474,0.0159009,0.0140239,0.0347933,0.0149921,0.013819,0.00709754,0.0266527,0.021247,0.0263788,0.0125318,0.00866248,0,0,0.0344066,0,0.0137028,0.0152932,0.032202,0.0371119,0.0224526,0.0290551,0.025106,0.0137641,0.0141221,0.0162867,0.0303687,0.00738221,0.0177072,0.0264058,0.0148418,0.0106311,0.00791179,0.0148393,0.00781079,0,0,0,0,0,0,0,0,0,0.030297,0.0129034,0,0,0
130,0.00889507,0.0145971,0,0,0,0,0,0.0398181,0.0392535,0.0295968,0.0164989,0,0,0.0207564,0,0.0145455,0.00498964,0.0398685,0.0316775,0.0134438,0.0205097,0.0227422,0.0188196,0.0183351,0.0163378,0.0400469,0.0182719,0.0205758,0.0150037,0.0156189,0.038665,0.0151397,0.013767,0.00715523,0.0268757,0.0211775,0.0264483,0.0124454,0.00823527,0,0,0.0342251,0,0.0136855,0.015083,0.0324895,0.0366651,0.022457,0.0296239,0.0244345,0.0134871,0.0143686,0.0160709,0.0307505,0.00696177,0.01733,0.0268636,0.0147225,0.0106609,0.00790122,0.0142409,0.00771372,0,0,0,0,0,0,0,0,0,0.028156,0.0129314,0,0,0
131,0.00797508,0.0133944,0,0,0,0,0,0.0410231,0.0391002,0.030742,0.0143829,0,0,0.0202736,0,0.0142607,0.00433472,0.0396495,0.0325847,0.01151,0.013969,0.0203116,0.0181925,0.013405,0.0117536,0.0415619,0.0148065,0.0182964,0.0145367,0.0195005,0.0403805,0.0150011,0.01367,0.00704868,0.0273599,0.0210612,0.0266444,0.0121215,0.00725861,0,0,0.0332914,0,0.0136703,0.0143205,0.0331083,0.0362263,0.0226038,0.0301954,0.0226522,0.012909,0.0146858,0.0159994,0.0309163,0.00677958,0.017054,0.0271269,0.0142454,0.010556,0.00806241,0.0130466,0.00717548,0,0,0,0,0,0,0,0,0,0.0254496,0.0128304,0,0,0
132,0.00734365,0.012337,0,0,0,0,0,0.0440912,0.0389508,0.0324721,0.012525,0,0,0.0199465,0,0.0140174,0.00392963,0.0401791,0.0337852,0.0100365,0.0129508,0.0183158,0.0177026,0.0111258,0.0115649,0.0432874,0.0148229,0.0190891,0.0151622,0.0216022,0.0434232,0.0150041,0.0135783,0.00697637,0.0281281,0.0209623,0.0272761,0.0115351,0.00678153,0,0,0.0323739,0,0.0136716,0.0137801,0.0339264,0.0364623,0.022665,0.0311475,0.0211215,0.0124572,0.015212,0.0164748,0.0308035,0.00690446,0.017384,0.0276315,0.0137963,0.0103988,0.00796447,0.0119951,0.00705017,0,0,0,0,0,0,0,0,0,0.0403752,0.012616,0,0,0
133,0.00687791,0.0115375,0,0,0,0,0,0.0440259,0.0387879,0.0331239,0.0109069,0,0,0.0196768,0,0.0138122,0.00375778,0.0405356,0.0348249,0.00909035,0.00974295,0.0167299,0.0173278,0.00775037,0.0100459,0.044998,0.014618,0.0193166,0.0164591,0.02534,0.0434708,0.0150731,0.0134756,0.00688943,0.0297874,0.0208865,0.0286501,0.01121,0.00643795,0,0,0.0316176,0,0.0136835,0.0134332,0.0348349,0.0376827,0.022608,0.0332994,0.0200454,0.0121835,0.0164066,0.0174395,0.0307341,0.00686478,0.0180135,0.0290473,0.0135069,0.010152,0.00790293,0.0111866,0.00697192,0,0,0,0,0,0,0,0,0,0.0434515,0.0127207,0,0,0
134,0.00704289,0.0112868,0,0,0,0,0,0.0473579,0.0387084,0.0349367,0.0103456,0,0,0.0197632,0,0.0137832,0.00370811,0.0410218,0.0357648,0.00894463,0.0108323,0.0165072,0.0173568,0.00753345,0.0114356,0.0462526,0.016889,0.0219034,0.0182495,0.0280116,0.0466028,0.0152257,0.0134561,0.00684868,0.0327729,0.0208629,0.0314771,0.0108183,0.00676235,0,0,0.0314439,0,0.0137034,0.0133042,0.0356932,0.0412538,0.0221549,0.0374367,0.0200115,0.0122225,0.0185809,0.0197144,0.0303524,0.00692133,0.0198354,0.0320162,0.0134954,0.0100454,0.00788081,0.0109046,0.00725689,0,0,0,0,0,0,0,0,0,0.0353852,0.0131172,0,0,0
135,0.0111314,0.012578,0,0,0,0,0,0.0504996,0.0395239,0.0395749,0.0150756,0,0,0.0219343,0,0.0140395,0.00424503,0.0391664,0.0405946,0.0112085,0.0150618,0.0134658,0.019914,0.00588875,0.0134933,0.043548,0.0211833,0.0262145,0.0215289,0.032591,0.0494747,0.0157534,0.0137392,0.00763669,0.0276984,0.0210178,0.0213807,0.00941362,0.0105659,0,0,0.0335662,0,0.0136463,0.014772,0.0426773,0.0273048,0.00986991,0.0529786,0.0208792,0.0140978,0.0263637,0.0457273,0.0523917,0.0311177,0.0428599,0.0228718,0.0157258,0.0106743,0.00819681,0.0124428,0.0120951,0,0,0,0,0,0,0,0,0,0.0201654,0.0171743,0,0.0833212,0
136,0.0105607,0.0116395,0,0,0,0,0,0.0535444,0.039227,0.0418406,0.0155967,0,0,0.0221995,0,0.0142367,0.00401902,0.039686,0.041365,0.0115459,0.0167837,0.0123628,0.0202136,0.00697604,0.0162277,0.044334,0.0233472,0.0289326,0.0234876,0.0342954,0.0523741,0.0161195,0.0140427,0.00739977,0.0297425,0.020722,0.0212217,0.00993326,0.00988848,0,0,0.0321066,0,0.0138687,0.0139645,0.0433692,0.0256495,0.00900501,0.0543196,0.0197309,0.0131727,0.0271883,0.0471045,0.0540009,0.0329339,0.043973,0.0257117,0.0147797,0.0105622,0.00795707,0.01169,0.0115723,0,0,0,0,0,0,0,0,0,0.0203188,0.0178985,0,0.0825374,0
137,0.0100264,0.0110768,0,0,0,0,0,0.0539721,0.0391102,0.0423916,0.0155042,0,0,0.0220257,0,0.0141992,0.00387211,0.0401546,0.0414561,0.0117133,0.0166964,0.0113581,0.0204562,0.00820047,0.0174081,0.0448807,0.0245523,0.0307532,0.025147,0.0355227,0.0531297,0.0162926,0.0140912,0.00727691,0.0302349,0.02071,0.0212681,0.0101119,0.00929559,0,0,0.0312102,0,0.0138545,0.0134338,0.0436468,0.0261634,0.00893543,0.0526506,0.0188748,0.0124664,0.0261179,0.0452737,0.0521875,0.030685,0.04232,0.026475,0.0142298,0.0104109,0.00785027,0.0112365,0.0109991,0,0,0,0,0,0,0,0,0,0.0209853,0.0171939,0,0.0826464,0
138,0.00955146,0.0105211,0,0,0,0,0,0.0513004,0.0390012,0.0412413,0.0153744,0,0,0.0216431,0,0.0141464,0.00365957,0.0402514,0.0413137,0.0119531,0.015269,0.0105162,0.0205405,0.00911195,0.0164521,0.0449718,0.0249484,0.0312924,0.0259984,0.0364889,0.0511047,0.0163104,0.01408,0.00713045,0.0310546,0.0207123,0.0225774,0.010164,0.00881983,0,0,0.0305634,0,0.0138373,0.0129996,0.0438699,0.0280555,0.00896483,0.0508225,0.0181379,0.0118335,0.0250489,0.0433351,0.0500123,0.0280793,0.0406972,0.0275621,0.0138755,0.0100994,0.00785311,0.0107571,0.0105374,0,0,0,0,0,0,0,0,0,0.0208447,0.0162755,0,0.0829001,0
139,0.00920777,0.0100183,0,0,0,0,0,0.046859,0.0388283,0.039326,0.0152971,0,0,0.0212712,0,0.0140017,0.0035291,0.0399573,0.0417539,0.0123939,0.0138003,0.0101605,0.0203785,0.00925864,0.0141853,0.0446637,0.0247932,0.0308032,0.0261011,0.0371485,0.0474174,0.0162951,0.0139743,0.00703654,0.0333178,0.0206473,0.0259065,0.0101827,0.00856633,0,0,0.0299212,0,0.0137691,0.0125817,0.0441042,0.0320522,0.00889342,0.0484168,0.0176818,0.0113491,0.0236884,0.0408321,0.0472772,0.0249899,0.0389135,0.0301504,0.0135313,0.00968784,0.00784789,0.0102404,0.0102609,0,0,0,0,0,0,0,0,0,0.0183231,0.0150853,0,0.0832971,0
140,0.00902444,0.00993213,0,0,0,0,0,0.0442749,0.0387216,0.0383332,0.0152663,0,0,0.021116,0,0.0138389,0.00348657,0.0395131,0.0428641,0.0128293,0.013385,0.0102559,0.0206081,0.00953502,0.0125489,0.0441057,0.024175,0.0298726,0.0256207,0.0369862,0.0453299,0.0163971,0.0139257,0.0070235,0.0377539,0.0205756,0.032057,0.0102368,0.00847577,0,0,0.0295391,0,0.0137669,0.0123377,0.0442373,0.0394556,0.00871667,0.0455792,0.0176258,0.0110512,0.0221691,0.0383212,0.0443632,0.0223847,0.0376764,0.0348602,0.0133625,0.00959359,0.00794459,0.0101674,0.0100857,0,0,0,0,0,0,0,0,0,0.0186115,0.0139683,0,0.0838465,0
141,0.00882106,0.00975871,0,0,0,0,0,0.043279,0.0386609,0.037842,0.0152599,0,0,0.0209301,0,0.0136533,0.0034767,0.0389263,0.0433787,0.0134755,0.0128898,0.0104923,0.0206353,0.00854494,0.0106195,0.0432375,0.0231677,0.0282572,0.0246481,0.0366219,0.0444195,0.0163996,0.0138785,0.00705214,0.0444333,0.0205243,0.03989,0.010352,0.00841596,0,0,0.0292288,0,0.0137708,0.0121399,0.044324,0.0484779,0.0086921,0.0425739,0.0176996,0.0108517,0.0206348,0.0360857,0.0417885,0.0211144,0.0372156,0.0419158,0.0134022,0.00945154,0.00788024,0.0100121,0.0100757,0,0,0,0,0,0,0,0,0,0.0178248,0.0128059,0,0.0845783,0
142,0.00864877,0.0095055,0,0,0,0,0,0.044052,0.038612,0.0381103,0.0153051,0,0,0.0206906,0,0.0135527,0.0034598,0.0383972,0.0441606,0.0141488,0.0123941,0.0108903,0.0206576,0,0.00860756,0.0420641,0.0217371,0.0261571,0.0231358,0.0361483,0.0451278,0.0163617,0.0138399,0.00704938,0.0524456,0.0204482,0.0485468,0.0105266,0.00831232,0,0,0.0289457,0,0.0137727,0.0120374,0.044418,0.0585345,0.00877515,0.0397253,0.0178353,0.0107108,0.0192518,0.0345099,0.0397166,0.021834,0.0377272,0.0503868,0.0135759,0.00930334,0.00787278,0.00979095,0.0101092,0,0,0,0,0,0,0,0,0,0.015515,0.0116479,0,0.0853463,0
143,0.0108082,0.0134191,0,0,0,0,0,0.0468589,0.0335507,0.0407836,0.0160428,0,0,0.0216417,0,0.0119521,0.00472921,0.0387724,0.0480679,0.015715,0.0109601,0.0101228,0.0275559,0,0.00545244,0.0407678,0.0205971,0.0249312,0.0227361,0.0351892,0.0482769,0.0194021,0.0179636,0.0104028,0.0456189,0.0176743,0.0427089,0.0123697,0.0096037,0,0,0.0287226,0,0.0160832,0.0125355,0.04421,0.0534762,0.0112865,0.0479892,0.0152995,0.0155481,0.0261343,0.0396099,0.0418786,0.0217864,0.0401621,0.0444919,0.0156166,0.00828549,0.007214,0.0136149,0.00950685,0,0,0,0,0,0,0,0,0,0.0111997,0.017336,0,0.0826247,0
144,0.012603,0.0145891,0,0,0,0,0,0.046652,0.0330302,0.0416378,0.0168443,0,0,0.0213466,0,0.0119585,0.00481023,0.0387336,0.0487403,0.0165898,0.0114222,0.0103699,0.0299046,0.00191814,0.0051655,0.0396318,0.0199238,0.0243815,0.021975,0.0346421,0.0479864,0.0207188,0.017807,0.0100711,0.0471849,0.0173947,0.045011,0.0131089,0.0109954,0,0,0.0283633,0,0.016228,0.0129055,0.0442563,0.0566786,0.011675,0.0498613,0.0144194,0.0170197,0.0277842,0.0406803,0.0416953,0.0220667,0.0411869,0.0469591,0.0164721,0.0082914,0.00746558,0.0146122,0.0104106,0,0,0,0,0,0,0,0,0,0.0100473,0.0186071,0,0.0819707,0
145,0.0136819,0.0152137,0,0,0,0,0,0.0450847,0.0328433,0.0424186,0.0173671,0,0,0.0211467,0,0.0120087,0.00497101,0.0386861,0.0479708,0.0170607,0.0122999,0.0104955,0.0312995,0.00194361,0.00585726,0.0388236,0.0205024,0.0255082,0.0227968,0.0344802,0.046327,0.0215672,0.0177306,0.00978168,0.0499393,0.0172375,0.0478803,0.0135383,0.0120161,0,0,0.0281504,0,0.0163336,0.0130541,0.0441426,0.0601484,0.0118652,0.0505988,0.0138184,0.0180685,0.0284963,0.0407993,0.0413182,0.022116,0.0417791,0.0504605,0.0172176,0.00825355,0.00756161,0.0150854,0.0110373,0,0,0,0,0,0,0,0,0,0.0100262,0.0191067,0,0.081839,0
146,0.0146132,0.0160113,0,0,0,0,0,0.0430596,0.0327043,0.0415081,0.0177778,0,0,0.0210398,0,0.0120633,0.00520379,0.038664,0.0458877,0.0173511,0.0132417,0.0104125,0.0327686,0.00358858,0.00822949,0.0386569,0.0216928,0.0269418,0.0240043,0.034725,0.0439907,0.0224002,0.0176608,0.00959588,0.0533369,0.0170476,0.0509229,0.0139093,0.013145,0,0,0.0280535,0,0.0163809,0.0131042,0.0439962,0.0639416,0.0119367,0.0513824,0.0132855,0.0192822,0.029303,0.0409759,0.0407773,0.022195,0.0425044,0.0544772,0.018367,0.00821765,0.00773472,0.015623,0.0117248,0,0,0,0,0,0,0,0,0,0,0.0197825,0,0.0816441,0
147,0.0150945,0.0166917,0,0,0,0,0,0.0398764,0.0325414,0.0393867,0.0181513,0,0,0.0209535,0,0.0121199,0.00543313,0.038488,0.044317,0.0173679,0.0129369,0.0102964,0.0339551,0.00483025,0.00905131,0.0390258,0.0231752,0.0279319,0.0253648,0.0360816,0.0409775,0.0231326,0.0175447,0.00955483,0.0571686,0.0169069,0.0542704,0.0142886,0.0140502,0,0,0.0279092,0,0.0164537,0.013212,0.0438497,0.0679998,0.011928,0.0523995,0.0127453,0.0203128,0.0304177,0.0412589,0.040123,0.0223483,0.0432457,0.0590047,0.0195586,0.00813152,0.00791124,0.0159514,0.0122685,0,0,0,0,0,0,0,0,0,0.0121286,0.0210634,0,0.0812971,0
148,0.015676,0.0174456,0,0,0,0,0,0.0371231,0.0324135,0.0381583,0.0184645,0,0,0.0209113,0,0.0121993,0.00566251,0.0382831,0.0430718,0.0171399,0.0130951,0.0102789,0.0351609,0.0062926,0.00960566,0.0400089,0.0243454,0.0283263,0.0260412,0.0371039,0.0386067,0.0239231,0.017407,0.00947193,0.0615195,0.0168154,0.0580975,0.0145048,0.0148778,0,0,0.0277003,0,0.0164947,0.0132768,0.0437885,0.072667,0.0117407,0.0535566,0.0124017,0.0214146,0.0317306,0.0416366,0.0394719,0.0228521,0.04413,0.064368,0.0202778,0.00799335,0.00796612,0.0163183,0.0128893,0,0,0,0,0,0,0,0,0,0.01284,0.0227658,0,0.0809062,0
