Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x76,,x78,x82,x83,x84
193,0.00753853,0.00545303,0,0,0,0,0,0,0.0351786,0.0293195,0.018441,0.0100415,0,0,0.00480421,0,0.0134445,0.00457069,0.0500297,0.0236249,0.00661984,0.0138307,0.0104389,0.00393754,0.00945177,0.0150828,0.0132523,0.0407117,0.0190738,0.0188287,0.0173396,0.0185719,0.0413843,0.00330456,0.0112821,0.000973434,0.0182457,0.0238179,0.0100588,0.00314693,0.00854575,0,0,0.0123449,0,0.0162676,0.0059803,0.0340516,0.00769094,0.0242206,0.011482,0.0107681,0.00550877,0.0104228,0.023437,0.0146958,0.0126442,0.0066661,0.0329419,0.00261354,0.00549488,0.019453,0.00373964,0.0020707,0.00255774,0.00522982,0.00947174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0.0072387,0.00540044,0,0,0,0,0,0,0.0332316,0.0293948,0.0181069,0.0103314,0,0,0.00481692,0,0.0134509,0.00455306,0.0498208,0.023319,0.00701892,0.0133781,0.0106181,0.00376708,0.0091277,0.0146582,0.0126299,0.0401425,0.0189489,0.0187375,0.0172846,0.0184812,0.0393328,0.00341164,0.0113241,0.000915315,0.0179776,0.0238896,0.00961621,0.00298579,0.00817915,0,0,0.0123746,0,0.016295,0.00598039,0.034412,0.007115,0.0239316,0.0111316,0.0110591,0.00526864,0.0101258,0.0233526,0.0144855,0.01248,0.00645409,0.0327897,0.00263456,0.00555489,0.0191638,0.00369412,0.00207353,0.00259912,0.00511567,0.00915979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0.00695424,0.00532014,0,0,0,0,0,0,0.0314532,0.0294457,0.0178126,0.0105825,0,0,0.00484551,0,0.0135032,0.00452792,0.0495827,0.0231882,0.00741277,0.0130818,0.0105673,0.00361633,0.00903849,0.0136488,0.0128197,0.0394732,0.0187627,0.0185382,0.0172606,0.0183335,0.037684,0.00352214,0.0113288,0.000924581,0.0178638,0.023949,0.00922463,0.00276331,0.00787195,0,0,0.0123809,0,0.0163275,0.00592759,0.0348501,0.00650607,0.0235943,0.0108407,0.0111576,0.00506682,0.00969666,0.0232411,0.0140675,0.0121273,0.00631415,0.0326653,0.00268696,0.00557304,0.0189945,0.00364897,0.00196925,0.0025647,0.00505951,0.00879503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0.00407449,0.00489029,0,0,0,0,0,0,0.0300436,0.0302852,0.0174666,0.0107473,0,0,0.00695241,0,0.0120989,0.00211577,0.0492894,0.0229177,0.00775738,0.0128204,0.0103642,0.00212715,0.00913239,0.0124309,0.0127656,0.0387887,0.0185891,0.0183251,0.0172049,0.0181601,0.0363011,0.00510759,0.0120908,0.00159203,0.0175517,0.0240887,0.00865685,0.00258521,0.00557105,0,0,0.00827088,0,0.0166979,0.00500372,0.035267,0.00586343,0.0232249,0.0104273,0.0111214,0.00652522,0.00924096,0.0230311,0.0132995,0.0114091,0.00617938,0.0326215,0.00290681,0.00532254,0.0186978,0.0022222,0.0018882,0.00222267,0.00521444,0.00486591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0.00499518,0.00461964,0,0,0,0,0,0,0.0290169,0.0300056,0.0171777,0.0109391,0,0,0.00506616,0,0.0131072,0.00358423,0.0488572,0.0227236,0.00816464,0.0123886,0.00998296,0.00284602,0.00952889,0.0114621,0.0123454,0.0379782,0.0184031,0.0179433,0.0170469,0.0180911,0.0352248,0.00385457,0.0116933,0.000778126,0.0174938,0.0239983,0.008275,0.00242243,0.00596418,0,0,0.0115409,0,0.0164245,0.00568785,0.0356989,0.00541808,0.0229929,0.0102635,0.0108997,0.00476728,0.0088745,0.0229166,0.0126155,0.0107238,0.0060913,0.0325922,0.00313971,0.00517272,0.0187385,0.00321914,0.00192266,0.00242497,0.00428308,0.00655026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.0045296,0.00436982,0,0,0,0,0,0,0.0283867,0.030113,0.0169705,0.0109642,0,0,0.00523991,0,0.0130258,0.00322967,0.048408,0.0227971,0.00845274,0.0116589,0.0094852,0.00274894,0.0101867,0.0106961,0.0116659,0.0372668,0.0180999,0.0174367,0.0168473,0.0182583,0.0344765,0.00393594,0.0117702,0.000827415,0.0177914,0.0240354,0.00787901,0.00228818,0.00546443,0,0,0.0112527,0,0.0164729,0.00556352,0.036076,0.00496494,0.0227795,0.0103622,0.0105038,0.00469043,0.00835319,0.0229199,0.0121101,0.0102401,0.00592317,0.0326027,0.00328505,0.0051037,0.0188999,0.00316304,0.00193643,0.00236806,0.00405859,0.00604581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0.00410083,0.00415436,0,0,0,0,0,0,0.0283362,0.0302214,0.0168376,0.0108936,0,0,0.00531522,0,0.0129861,0.00287183,0.0478439,0.022827,0.00869522,0.0107093,0.00892127,0.00261912,0.0100252,0.0106909,0.0108749,0.0365789,0.0176966,0.0167733,0.0166238,0.0186149,0.0342862,0.00400904,0.0118144,0.000863137,0.0181267,0.0240372,0.00747195,0.00221482,0.0051361,0,0,0.0108996,0,0.0165016,0.00544535,0.0364041,0.00452723,0.0226162,0.0104096,0.00999661,0.00479319,0.00788889,0.0228433,0.0117529,0.00993952,0.00567206,0.0326259,0.00340034,0.00511467,0.0189566,0.00311269,0.00189446,0.00230384,0.00386763,0.00552612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.00372571,0.00393159,0,0,0,0,0,0,0.0289469,0.0303533,0.0168091,0.0106701,0,0,0.00537819,0,0.0129963,0.00251203,0.0471694,0.0229263,0.00893001,0.00962249,0.00826656,0.002454,0.00966551,0.0108823,0.00999198,0.0359456,0.0172992,0.0160793,0.0163884,0.0191095,0.0351213,0.00405227,0.0118098,0.000955823,0.0180733,0.0240037,0.0076561,0.00226733,0.00487802,0,0,0.0104407,0,0.0165068,0.00530306,0.0366652,0.00425088,0.0224469,0.010285,0.00944169,0.00482576,0.00761462,0.0226444,0.0114445,0.00960968,0.00571324,0.0325985,0.00358182,0.0052938,0.0188011,0.0030546,0.00184237,0.00219177,0.00363766,0.0049285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0.0034907,0.0040385,0,0,0,0,0,0,0.0299912,0.030311,0.0167137,0.0103336,0,0,0.00521098,0,0.0134244,0.0033401,0.0464809,0.0232565,0.00919074,0.0086888,0.00754562,0.00285379,0.00980606,0.0113447,0.00933859,0.0353439,0.0170518,0.0156261,0.0161492,0.0196222,0.0366887,0.00426104,0.0116569,0.000919584,0.0180103,0.0241142,0.00782561,0.00240454,0.00464213,0,0,0.00900676,0,0.0166384,0.00496312,0.0369451,0.00409491,0.0223021,0.0102464,0.00879992,0.00475442,0.00741691,0.0225074,0.0111308,0.00932002,0.00573148,0.0325446,0.0036921,0.00542394,0.0186519,0.00290817,0.00187942,0.00213906,0.00375603,0.00462292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.00344475,0.00393104,0,0,0,0,0,0,0.0313898,0.0302936,0.0165411,0.00986549,0,0,0.0054155,0,0.0135256,0.00373304,0.0456737,0.0229703,0.00936717,0.00798287,0.00699146,0.00312296,0.0103001,0.0124228,0.00892859,0.0348963,0.0168854,0.0153149,0.0159409,0.020012,0.0387954,0.00467194,0.0116692,0.00100866,0.0176969,0.024123,0.00768275,0.002617,0.00458893,0,0,0.00926107,0,0.0166107,0.00503526,0.0372563,0.00380177,0.0222217,0.0101519,0.00830296,0.00443138,0.00719698,0.0223174,0.0105623,0.00890548,0.00584579,0.0325207,0.0037537,0.00522889,0.0184498,0.00312307,0.00183257,0.00210758,0.00368702,0.00472389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.00346057,0.00383012,0,0,0,0,0,0,0.0327088,0.0302877,0.0164147,0.00928406,0,0,0.00567837,0,0.0136917,0.00410839,0.0447743,0.0222959,0.00952547,0.00812057,0.00657011,0.0034263,0.01127,0.0134823,0.00894439,0.0344395,0.0167068,0.0149247,0.0157353,0.0203966,0.0407374,0.00512113,0.0116307,0.00107443,0.0173235,0.0241042,0.00743698,0.00276686,0.00450597,0,0,0.00953468,0,0.0165631,0.00510934,0.0375214,0.00343857,0.0221345,0.0101349,0.0079284,0.0042363,0.00695823,0.0221248,0.009901,0.00844102,0.00578038,0.0324937,0.00375651,0.00490677,0.0184233,0.00338375,0.00182048,0.00210562,0.00373239,0.00478503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.00345335,0.00369633,0,0,0,0,0,0,0.0338165,0.0302649,0.0161193,0.00866193,0,0,0.00587368,0,0.0138892,0.00439254,0.04374,0.0215941,0.00969012,0.00877857,0.00617016,0.00378015,0.0124453,0.014536,0.00916356,0.0339698,0.0163895,0.0144672,0.0154828,0.0208597,0.0424239,0.00548096,0.0115169,0.00113377,0.016915,0.0240756,0.0072388,0.00287096,0.00449175,0,0,0.00993146,0,0.0164944,0.0052168,0.0376846,0.0030096,0.0220537,0.0101825,0.00762862,0.0039927,0.00673725,0.0219422,0.00925066,0.00794143,0.0055333,0.0323992,0.00377591,0.00459181,0.018134,0.00370829,0.00182492,0.00213251,0.00375701,0.00472284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.00341181,0.0035595,0,0,0,0,0,0,0.0349511,0.0302584,0.0159519,0.00835731,0,0,0.00594996,0,0.0139709,0.00450809,0.0426784,0.0210959,0.00984187,0.0091268,0.00573946,0.00387773,0.0133795,0.0152562,0.00915896,0.033593,0.0161749,0.0140816,0.0152802,0.0213791,0.0439892,0.00565833,0.0114404,0.00137142,0.0165197,0.0240734,0.00718485,0.0029484,0.00467118,0,0,0.0104518,0,0.0164374,0.00534258,0.0376964,0.00277105,0.0219439,0.0102468,0.00737291,0.00369214,0.00648546,0.0217796,0.00866701,0.00733972,0.00518461,0.0322491,0.00377981,0.00431282,0.017655,0.00412621,0.00182577,0.00214771,0.00376812,0.00469076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.00359759,0.00391202,0,0,0,0,0,0,0.0355292,0.030892,0.0159223,0.0085684,0,0,0.00620612,0,0.0124802,0.00145685,0.0417863,0.0205641,0.00997059,0.00932941,0.00539568,0.0026352,0.0141428,0.0159019,0.00907409,0.033255,0.0159571,0.0137252,0.0149473,0.0219017,0.0445833,0.00464883,0.0121281,0.00163866,0.0160909,0.0241336,0.00730277,0.00305812,0.00358123,0,0,0.00749423,0,0.0166894,0.00472671,0.0376194,0.00272663,0.0216878,0.0102365,0.00731674,0.00456151,0.00611726,0.021593,0.0080624,0.0066956,0.00506639,0.032102,0.00374135,0.00405462,0.0171141,0.0027127,0.0019409,0.00211074,0.00406643,0.00396178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.0019821,0.00278979,0,0,0,0,0,0,0.0355523,0.0306198,0.0158889,0.00865311,0,0,0.00457977,0,0.0132546,0.00277501,0.0410321,0.0197199,0.0102967,0.00954005,0.00521547,0.00436584,0.0147043,0.0170093,0.00892105,0.0329353,0.0156359,0.0133484,0.0143271,0.022529,0.0442935,0.00485713,0.0117037,0.000949751,0.0153897,0.0240469,0.00717184,0.00320057,0.00309692,0,0,0.00989315,0,0.0164574,0.00522833,0.0376246,0.00258537,0.0216358,0.0102783,0.00717847,0.00336501,0.00571322,0.0213848,0.00736933,0.0060284,0.00511522,0.0319232,0.0036985,0.00368655,0.0165078,0.00384132,0.00189899,0.00213532,0.00261192,0.00321754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.00199793,0.00279491,0,0,0,0,0,0,0.0349317,0.0305934,0.0157958,0.00838082,0,0,0.00440699,0,0.0130881,0.0025059,0.0405846,0.0188853,0.0105946,0.00971081,0.00508405,0.00478769,0.0148871,0.0178496,0.00852495,0.0327937,0.0152661,0.0129247,0.0136267,0.023341,0.0430856,0.00483767,0.0117551,0.000929125,0.0147388,0.0240334,0.00723445,0.00335092,0.00275561,0,0,0.00953904,0,0.0164678,0.00518605,0.037651,0.0028062,0.0215803,0.0104179,0.00726513,0.00330904,0.00548511,0.0212174,0.00682678,0.00550963,0.00509329,0.0317876,0.00369815,0.00340898,0.0159158,0.00376465,0.00190911,0.00212215,0.00253024,0.00289001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.0022277,0.00285377,0,0,0,0,0,0,0.0334182,0.0306382,0.01532,0.00802411,0,0,0.0042942,0,0.01293,0.00218107,0.0404921,0.0177139,0.0109192,0.00961887,0.00500356,0.00507534,0.0145792,0.018188,0.00792866,0.032874,0.0147231,0.0122001,0.0128667,0.0244474,0.0405049,0.00478271,0.0118081,0.000883691,0.0142431,0.0239971,0.00737257,0.00355163,0.00260584,0,0,0.00924155,0,0.0164289,0.00516683,0.0377498,0.00311097,0.021592,0.0105694,0.00743289,0.00331281,0.00539792,0.0210309,0.00632701,0.00502979,0.00502962,0.0316951,0.0037043,0.00320274,0.0154342,0.00369706,0.00194915,0.00208072,0.00256214,0.0027649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0.00263182,0.00280707,0,0,0,0,0,0,0.0307277,0.0306792,0.0144694,0.00771596,0,0,0.00433782,0,0.0127483,0.00164239,0.0408358,0.0162206,0.011172,0.0093259,0.00490898,0.0045277,0.0139774,0.018293,0.00719082,0.0330229,0.013931,0.0111315,0.0118669,0.0256273,0.036593,0.00447866,0.0119335,0.000979285,0.0142102,0.0239045,0.00752921,0.00366544,0.0026124,0,0,0.00908512,0,0.0163532,0.00505526,0.0377904,0.00344543,0.0215149,0.0107383,0.00750067,0.00315348,0.00532162,0.020893,0.00591544,0.00466088,0.00506195,0.0316664,0.00372641,0.00316455,0.0154032,0.00363832,0.00192132,0.00206266,0.0024945,0.00300339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0.0024381,0.00245831,0,0,0,0,0,0,0.0267834,0.0306291,0.0131229,0.00744536,0,0,0.00400278,0,0.0128942,0.0018763,0.0415055,0.0147396,0.0114377,0.00873251,0.00478233,0.00498513,0.0131398,0.0179532,0.00620583,0.0332484,0.012914,0.00985002,0.010561,0.0269043,0.0317568,0.00467578,0.0118434,0.000865372,0.0142758,0.0238521,0.00752824,0.0038084,0.00247543,0,0,0.00928141,0,0.0163074,0.00501064,0.0377781,0.00357548,0.0213639,0.010925,0.00740967,0.00285975,0.00510442,0.0207154,0.00541654,0.00421987,0.00504409,0.0316915,0.00384896,0.00323794,0.0154694,0.00376925,0.00192796,0.00207491,0.00223941,0.00302825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.00223349,0.00212775,0,0,0,0,0,0,0.0216118,0.0305324,0.011373,0.00709804,0,0,0.00377968,0,0.0130028,0.00214276,0.0423686,0.0131043,0.0117585,0.00791409,0.00458919,0.00541042,0.0122219,0.0169682,0.00501926,0.0335833,0.0117694,0.00863918,0.00905972,0.028379,0.0259571,0.00497516,0.0117331,0.000812665,0.0143611,0.023821,0.00757883,0.00400505,0.00240381,0,0,0.00947604,0,0.0162799,0.00489868,0.0378685,0.00366672,0.0212317,0.0111246,0.00731453,0.00256418,0.00500538,0.0204705,0.00493611,0.00396119,0.00494636,0.0317481,0.0041037,0.00330816,0.0155847,0.00389151,0.00186793,0.00205107,0.00209942,0.00286255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.00202598,0.00181883,0,0,0,0,0,0,0.0160923,0.0304541,0.00889787,0.00660345,0,0,0.00374863,0,0.0130562,0.00240823,0.0432521,0.0106637,0.012197,0.00696147,0.00430738,0.00564328,0.010897,0.015103,0.00379299,0.0341244,0.010537,0.00774802,0.00762124,0.0300295,0.0192729,0.00531129,0.0116767,0.000845472,0.0144698,0.0237703,0.00775511,0.00426253,0.00251999,0,0,0.00981716,0,0.0162153,0.00486711,0.038101,0.00376962,0.0212734,0.0111202,0.00723523,0.00236926,0.00494571,0.0201862,0.00448287,0.00383043,0.00480042,0.0318502,0.004456,0.00339174,0.0156529,0.00413769,0.00180459,0.00204811,0.00204133,0.00275952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0.00175325,0.00148174,0,0,0,0,0,0,0.0113896,0.0304285,0.00601741,0.00602862,0,0,0.00387222,0,0.0131331,0.0027465,0.0440235,0.00733011,0.0127227,0.00594165,0.00398603,0.00576687,0.00814763,0.0124153,0.00297535,0.0348743,0.0093011,0.00710495,0.00692379,0.031705,0.012679,0.00571151,0.0116433,0.000903738,0.0147167,0.0236866,0.00792573,0.00452966,0.00285316,0,0,0.0102501,0,0.0161068,0.00492458,0.0383839,0.0038835,0.0214125,0.0109867,0.00708741,0.00228402,0.00485999,0.0199089,0.00404318,0.00372123,0.0049901,0.0319592,0.00437559,0.00347415,0.0158159,0.00444996,0.00182037,0.00210129,0.00207117,0.00271747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0.00160523,0.00110902,0,0,0,0,0,0,0.00763592,0.0303215,0.0034162,0.00551031,0,0,0.00404342,0,0.013221,0.00303921,0.0446871,0.0039517,0.0132521,0.00515913,0.00360435,0.00587159,0.00437843,0.00961806,0.00349581,0.0357826,0.00825847,0.00648232,0.00674076,0.033333,0.00742743,0.00611052,0.0115867,0.000996979,0.0150577,0.0236228,0.00799078,0.00472599,0.0028772,0,0,0.0104263,0,0.0160504,0.00485082,0.0386322,0.00401053,0.0214335,0.0109901,0.00672602,0.00226238,0.00478515,0.019646,0.00368174,0.00362854,0.00511636,0.0320346,0.00429485,0.00354755,0.0159865,0.00461818,0.00178438,0.0020686,0.00225584,0.00270172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0.00404931,0.00398978,0,0,0,0,0,0,0.00487418,0.0305573,0.00175601,0.00489527,0,0,0.00485228,0,0.0121499,0.00156983,0.0451403,0.00334949,0.0138089,0.00430319,0.00305811,0.00526455,0.0013573,0.00668606,0.00457264,0.0368906,0.00738209,0.00606999,0.00757753,0.0351208,0.00490267,0.0045736,0.0120588,0.00143331,0.0154467,0.0237636,0.00807011,0.00491688,0.00260749,0,0,0.0051469,0,0.016443,0.0036103,0.0388128,0.00439908,0.0212919,0.0110591,0.0065236,0.0033576,0.00478164,0.0194028,0.00344466,0.00369915,0.00518774,0.0320859,0.00429793,0.00355725,0.0163433,0.00230538,0.00189051,0.00178489,0.00457052,0.00400094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0.00134934,0.00101985,0,0,0,0,0,0,0.00322328,0.030081,0.00288722,0.00449047,0,0,0.00467385,0,0.0134632,0.00364017,0.0453095,0.00504007,0.0144384,0.00310115,0.00265973,0.00657389,0.00241729,0.00424878,0.00539357,0.0379765,0.00726094,0.00627784,0.00948559,0.0370157,0.00415167,0.00684341,0.0114716,0.00113748,0.015784,0.0236442,0.00829705,0.00504518,0.00278501,0,0,0.00878694,0,0.0161214,0.00417572,0.0390563,0.00521569,0.0214032,0.0110972,0.00592615,0.00245019,0.00479569,0.0192673,0.00334716,0.00388485,0.00523325,0.0320119,0.00418922,0.00345587,0.0167394,0.00424263,0.00145133,0.00167661,0.00279909,0.00242653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0.00113388,0.00112979,0,0,0,0,0,0,0,0.0300764,0.00531594,0.00414273,0,0,0.00438295,0,0.0134012,0.00331314,0.0455964,0.00524049,0.0149133,0.00308842,0.00237729,0.00645338,0.00441207,0.00450842,0.00687493,0.038945,0.00874164,0.00768699,0.0110962,0.0379847,0.00770951,0.0065551,0.0114898,0.00113076,0.0159769,0.0235899,0.0084851,0.00509403,0.00256692,0,0,0.00832405,0,0.0161243,0.00384878,0.0392976,0.00620716,0.0213344,0.0109797,0.00565443,0.00251077,0.00481792,0.0191608,0.00332535,0.00409308,0.00531613,0.0318799,0.0040219,0.0033959,0.0169458,0.00397892,0.00138357,0.00164389,0.00281155,0.00210066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0.000972709,0.00134731,0,0,0,0,0,0,0.00405121,0.0300229,0.00762857,0.00371157,0,0,0.00386476,0,0.0132706,0.00285067,0.0455179,0.00999659,0.0154211,0.0046707,0.00235911,0.00658015,0.00640958,0.00422532,0.00572073,0.0395927,0.0109847,0.00861061,0.013069,0.0400242,0.00459888,0.00593505,0.0114995,0.000909675,0.0160437,0.0234999,0.00861609,0.00504787,0.00210064,0,0,0.00727936,0,0.016139,0.00327795,0.039357,0.00766539,0.0212344,0.0109526,0.00523232,0.00241777,0.0049101,0.0191877,0.00350324,0.0044275,0.00539973,0.031606,0.00371828,0.00324966,0.0170542,0.00352019,0.0014396,0.0015166,0.00284543,0.00178818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0.000951529,0.00162195,0,0,0,0,0,0,0,0.0299828,0.00885435,0.00380213,0,0,0.00345214,0,0.0131976,0.00247706,0.0455086,0.0091642,0.015738,0.00681589,0.00267358,0.00659087,0.007375,0.00583926,0.00664373,0.0400493,0.0128736,0.00984161,0.0134834,0.0402663,0.00791778,0.00518636,0.0115176,0.000851139,0.0161593,0.0234935,0.00871094,0.00501936,0.00195058,0,0,0.00649982,0,0.0161919,0.00293231,0.039535,0.00927276,0.0211425,0.0109277,0.00488084,0.00227321,0.00517233,0.0191277,0.00369725,0.0049574,0.00558835,0.0313669,0.00349579,0.00335292,0.0171652,0.00317022,0.00155007,0.0013935,0.00299959,0.00171603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0.0014926,0.00222763,0,0,0,0,0,0,0,0.0300745,0.00975554,0.00407706,0,0,0.0026761,0,0.0127802,0.00112949,0.0451609,0.0115373,0.0158552,0.00799153,0.003045,0.0058703,0.00763367,0.00703068,0.00723475,0.0403263,0.0135849,0.0101644,0.0134709,0.0400902,0.00777859,0.00398004,0.0117352,0.000803684,0.0155227,0.0234147,0.00848779,0.00510395,0.00104177,0,0,0.00632143,0,0.0162316,0.00276382,0.039704,0.0104954,0.0210313,0.0108898,0.00468076,0.00186017,0.00539428,0.0189402,0.00364184,0.00522614,0.00566803,0.0310374,0.00329163,0.00359197,0.0164436,0.00286528,0.00144267,0.00123793,0.00326697,0.00196587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0.00119751,0.00161397,0,0,0,0,0,0,0.0222349,0.0300322,0.022566,0.00385856,0,0,0.00292749,0,0.0129457,0.0014452,0.0445827,0.0284922,0.0154403,0.011144,0.00301579,0.00576077,0.00543465,0.00360091,0.00258954,0.0401067,0.0146612,0.012597,0.0149192,0.0403446,0.0224633,0.00430762,0.0116367,0.000881087,0.0145784,0.0232787,0.00847196,0.00482121,0.00142125,0,0,0.00645774,0,0.0161143,0.00266826,0.0391042,0.0122028,0.0209123,0.0111999,0.00469513,0.00140058,0.00551285,0.0190784,0.00382794,0.00536166,0.00602813,0.0303057,0.00301971,0.00397628,0.0153107,0.0031046,0.00117064,0.00110833,0.00297804,0.00185352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0.00123802,0.00142711,0,0,0,0,0,0,0.0124131,0.0299031,0.0172416,0.00439928,0,0,0.00281208,0,0.0132114,0.00159207,0.0419758,0.0242967,0.0164089,0.0194886,0.00380346,0.00584357,0.00976276,0.0096504,0.00558319,0.0394915,0.0180073,0,0.0136092,0.0407004,0.0107711,0.00432658,0.011424,0.00100107,0.0146957,0.0230881,0.00896318,0.00536262,0.00161315,0,0,0.00632351,0,0.0160117,0.00224186,0.0397353,0.0138141,0.0205683,0.0115048,0.00444143,0.00125374,0.00567261,0.0189386,0.00408131,0.00605532,0.00660436,0.0298412,0.00301663,0.00476904,0.0150583,0.00307854,0.00102801,0.00109525,0.00293094,0.00204118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,0.00146264,0.00116174,0,0,0,0,0,0,0.00880531,0.0298148,0.00812778,0.00520134,0,0,0.00348168,0,0.0134669,0.00220034,0.0416851,0.0117603,0.0163613,0.00421455,0.00375775,0.00577379,0.00594725,0.00680255,0.00647375,0.0395892,0.0102304,0.00936505,0.0115505,0.039487,0.0109979,0.00470252,0.011272,0.0010733,0.0141682,0.0230408,0.0093337,0.00565475,0.00203021,0,0,0.00666965,0,0.0159743,0.00206088,0.039901,0.0152128,0.0203273,0.0116831,0.00439408,0.00144945,0.00585942,0.0187262,0.00422514,0.00654534,0.00698605,0.0293715,0.00328807,0.00557116,0.0141327,0.00322271,0.00101333,0.00121251,0.00292175,0.00226578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,0.00182602,0.00101312,0,0,0,0,0,0,0,0.0297867,0.00694936,0.00530118,0,0,0.00416137,0,0.0136028,0.00266604,0.0412665,0.00779836,0.0161555,0.00401448,0.00340486,0.00574777,0.00353842,0.00979991,0.00755841,0.0386117,0.00901755,0.00954329,0.0100949,0.0379512,0.0162897,0.00494353,0.0112379,0.00127134,0.0132115,0.0230273,0.00934071,0.00572207,0.00238427,0,0,0.00689255,0,0.0159633,0.00197992,0.0398983,0.0159465,0.0200268,0.0115283,0.00463379,0.001537,0.00572965,0.0185535,0.00381485,0.00630314,0.0070581,0.0288891,0.00339797,0.00595316,0.0128533,0.00336899,0.000926526,0.00128927,0.002911,0.00250152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0.00301923,0.00344624,0,0,0,0,0,0,0,0.03021,0.00867305,0.00491244,0,0,0.00323376,0,0.012503,0.0015633,0.0410183,0.0112258,0.0160923,0.00736452,0.00310461,0.00451802,0.00206546,0.01123,0.00779116,0.0374542,0.00919855,0.00951717,0.00916574,0.0371192,0.017262,0.00308863,0.0117952,0.00115217,0.0121249,0.0231271,0.0093137,0.00572379,0.00180102,0,0,0.0022818,0,0.0163086,0.00086623,0.0399354,0.0167127,0.0195346,0.0113426,0.00513505,0.00236876,0.00562067,0.0184084,0.00336088,0.00595814,0.00704887,0.0283272,0.00352219,0.0063247,0.0116253,0.00158419,0.00222981,0.000753486,0.00435139,0.00325025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.00176712,0.00157749,0,0,0,0,0,0,0.0103414,0.0295763,0.0125742,0.00372931,0,0,0.00350559,0,0.0138213,0.00219236,0.0382844,0.0185057,0.0179396,0.0142387,0.00429542,0.00624603,0.0129405,0.0120092,0.0109828,0.0364418,0.0128981,0.0106143,0.0126506,0.0404631,0.00947716,0.00429981,0.0110082,0.00148393,0.0108687,0.0229911,0.00926149,0.00620731,0.00204795,0,0,0.00190801,0,0.0162319,0.000485607,0.0403659,0.0173873,0.0190207,0.011328,0.00485401,0.00217919,0.00519823,0.0184722,0.00277956,0.00534967,0.0071214,0.0274467,0.00360579,0.00658176,0.0102218,0.00238153,0.00251967,0.000476617,0.00272748,0.00218556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
