Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,RTHII,,x75,L5FT,LTHIP,LTHII
219,0.00629262,0.00489069,0,0,0,0,0,0,0.0276839,0.0051134,0.00717049,0,0,0.00817734,0,0.0145884,0.00271241,0.035883,0.00777888,0.0173095,0.00474959,0.00253798,0.00529298,0.00557963,0.00522485,0.00456024,0.032172,0.0165597,0.00585456,0.0105593,0.00224206,0.01932,0.022045,0.0103028,0.00307571,0.00703855,0,0,0.00188435,0,0.0162733,0.00379927,0.0403924,0.0253546,0.0238908,0.0085354,0.00615379,0.0053045,0.00709557,0.0170361,0.00576784,0.00978867,0.0230086,0.00384841,0.0121111,0.032805,0.0029883,0.00542264,0.00186339,0.0062985,0.00770678,0,0,0,0,0,0,0,0,0.00652211,0.00547871,0,0,0.0134898,0.0353599,0.00707823
220,0.00644514,0.00494496,0,0,0,0,0,0,0.0276393,0.00493031,0.007345,0,0,0.00834231,0,0.0145974,0.00274678,0.0356758,0.00790449,0.0175269,0.0048596,0.00285147,0.00527186,0.00536327,0.00511368,0.00463181,0.0322197,0.0169139,0.005993,0.0104947,0.00236255,0.0182254,0.0219443,0.00949376,0.00252933,0.00720489,0,0,0.00216422,0,0.0162183,0.0040613,0.0404332,0.0227511,0.0240082,0.00655586,0.00642255,0.00552948,0.00630416,0.0175261,0.00456617,0.00846895,0.0259579,0.00225588,0.0107326,0.0311138,0.00317049,0.00542158,0.00203726,0.00622803,0.00780504,0,0,0,0,0,0,0,0,0.0065829,0,0,0,0.0138292,0.0352492,0.00710623
221,0.0065583,0.00495844,0,0,0,0,0,0,0.0276407,0.00486209,0.00749567,0,0,0.00836477,0,0.0145903,0.00272011,0.035496,0.00764407,0.0177197,0.00492263,0.00308748,0.00522709,0.00521555,0.00499652,0.0047087,0.0322556,0.0171379,0.00600077,0.0104843,0.00248817,0.0163625,0.021861,0.00868563,0.00204086,0.00731866,0,0,0.00245221,0,0.0161804,0.00428447,0.0404834,0.0199079,0.0240832,0.00445268,0.00673079,0.00573274,0.00605712,0.0180802,0.00376945,0.0076284,0.0288842,0.00377127,0.00941092,0.0279849,0.00337063,0.00539543,0.00220503,0.00611574,0.00787605,0,0,0,0,0,0,0,0,0.00671926,0,0,0,0.0141463,0.0351461,0.00719906
222,0.00663958,0.00499802,0,0,0,0,0,0,0.0276535,0.00477935,0.00777717,0,0,0.00824751,0,0.0145328,0.00263589,0.0353895,0.00746979,0.017935,0.00500328,0.00350301,0.00515177,0.00523351,0.00493346,0.00473661,0.0322551,0.0175756,0.00584707,0.010542,0.00248193,0.0142813,0.0217922,0.00777543,0.00156735,0.00745059,0,0,0.00262442,0,0.0161652,0.00443538,0.0404729,0.0166112,0.0242195,0.00283491,0.00701945,0.00587278,0.0060971,0.0187035,0.00367541,0.00797977,0.031662,0.0065168,0.0093948,0.0239079,0.00342846,0.00535401,0.00230879,0.0060932,0.00792486,0,0,0,0,0,0,0,0,0.00694365,0,0,0,0.0143765,0.0351786,0.00735433
223,0.00672761,0.00508238,0,0,0,0,0,0,0.0276965,0.0046342,0.00806484,0,0,0.00807876,0,0.0145251,0.00256887,0.0353825,0.00743472,0.0181103,0.00510254,0.00391354,0.00506635,0.00514679,0.00488244,0.00472966,0.0322268,0.0181135,0.0056336,0.0106107,0.00238397,0.0120006,0.0217256,0.00789195,0.00131195,0.00760935,0,0,0.00277881,0,0.0161682,0.00462089,0.0404772,0.0143391,0.0245145,0.00446774,0.0073771,0.00602918,0.00634251,0.0192358,0.00391088,0.0101308,0.0342796,0.00943689,0.0114383,0.0192836,0.0035079,0.0053369,0.00243232,0.00608299,0.00795714,0,0,0,0,0,0,0,0,0.00717413,0,0,0,0.0145755,0.0352823,0.0074599
224,0.00761958,0.0108171,0,0,0,0,0,0,0.0282098,0.00461396,0.00859546,0,0,0.0139183,0,0.0125467,0.0103829,0.0355144,0.00718965,0.0181915,0.00523198,0.00388458,0.00538096,0.00506036,0.00487266,0.00465,0.0320452,0.018575,0.0121421,0.0116648,0.00373499,0.00953136,0.0218882,0.00976332,0.00125002,0.00707513,0,0,0.0101421,0,0.0168052,0.00700494,0.0405562,0.014605,0.024759,0.00837953,0.00726998,0.00775816,0.00655558,0.0194501,0.00375378,0.0137326,0.0368133,0.0124792,0.0151905,0.0142958,0.00653667,0.00734448,0.00190384,0.0124791,0.0102991,0,0,0,0,0,0,0,0,0.00741193,0,0,0,0.0148997,0.03541,0.00738312
225,0.00683921,0.00514396,0,0,0,0,0,0,0.0278425,0.00447498,0.00868019,0,0,0.00752847,0,0.0146403,0.00242119,0.0356841,0.00753274,0.018123,0.00536121,0.00397463,0.00540455,0.00477786,0.00487911,0.0046015,0.0318874,0.0186628,0.00508786,0.010604,0.0024034,0.00901387,0.0218459,0.0124938,0.00130267,0.00740291,0,0,0.00377547,0,0.0163729,0.0053042,0.0410264,0.0162627,0.0255012,0.0131348,0.00807645,0.00577377,0.00676458,0.019768,0.0032114,0.0172109,0.0385465,0.01484,0.019044,0.0100194,0.00356796,0.00583017,0.00212863,0.00596062,0.00796374,0,0,0,0,0,0,0,0,0.0075895,0,0,0,0.0151286,0.0354706,0.0075018
226,0.00675623,0.00515359,0,0,0,0,0,0,0.0278771,0.00414365,0.00886454,0,0,0.00705922,0,0.0147105,0.00218989,0.0358415,0.00806055,0.0180264,0.00531615,0.00395434,0.00535964,0.00453204,0.00492522,0.00450646,0.0317329,0.0187665,0.00478003,0.0106061,0.00238906,0.00984865,0.0218524,0.0147965,0.00152344,0.00733987,0,0,0.00425455,0,0.0164005,0.00541016,0.0416023,0.0180411,0.0258979,0.0173518,0.00834479,0.00569843,0.00697642,0.0199361,0.00276558,0.0200253,0.0397058,0.0162644,0.0222313,0.00837583,0.00355853,0.00595325,0.00208631,0.00589646,0.0079145,0,0,0,0,0,0,0,0,0.00763112,0,0,0,0.0153072,0.0355492,0.00747972
227,0.00655733,0.00523307,0,0,0,0,0,0,0.0279456,0.00372526,0.00906814,0,0,0.00666454,0,0.0147205,0.00199464,0.0359729,0.00844457,0.0179439,0.00534207,0.00387094,0.00536722,0.00439974,0.00490027,0.00438991,0.0316299,0.0188804,0.00454077,0.0106454,0.00240448,0.0103064,0.0218252,0.0158953,0.00175919,0.00719815,0,0,0.00466403,0,0.0164088,0.00552579,0.0419403,0.0195162,0.0262917,0.0194544,0.00852499,0.00567378,0.00723602,0.0199532,0.00260487,0.0213379,0.0402772,0.0169348,0.0238142,0.00849368,0.00360622,0.00605841,0.0020819,0.00588392,0.0078584,0,0,0,0,0,0,0,0,0.00761712,0,0,0,0.0152824,0.035591,0.00735572
228,0.00649514,0.00540153,0,0,0,0,0,0,0.0279644,0.00337449,0.00933634,0,0,0.00662476,0,0.0147071,0.00194304,0.0361456,0.00855028,0.0179162,0.00546318,0.00380618,0.0054422,0.0043377,0.00478131,0.00434861,0.0315335,0.0187253,0.00453276,0.0106444,0.0023755,0.0100948,0.0217672,0.0160273,0.00190211,0.0071534,0,0,0.00523138,0,0.0164375,0.00578504,0.0418237,0.0208661,0.0266444,0.0195516,0.00871006,0.00583764,0.00741712,0.0196776,0.00234823,0.0214293,0.040475,0.017101,0.0240715,0.00886744,0.00390544,0.00612901,0.00218541,0.00590949,0.00786539,0,0,0,0,0,0,0,0,0.00763036,0,0,0,0.0150468,0.0356155,0.00685223
229,0.00637018,0.00599255,0,0,0,0,0,0,0.0280178,0.00330755,0.00976125,0,0,0.00673429,0,0.0143924,0.00234986,0.0361897,0.00869679,0.0179999,0.00562713,0.00373653,0.0056343,0.00418091,0.00442801,0.00435334,0.0314534,0.0180962,0.00462878,0.0107661,0.00250166,0.0103678,0.0217266,0.0159825,0.00213804,0.00704978,0,0,0.00572882,0,0.0164305,0.00602719,0.0415132,0.0224108,0.026924,0.0191227,0.00881382,0.00604119,0.00749257,0.0193825,0.0021266,0.0211634,0.0402045,0.0169399,0.0242027,0.0103332,0.00428182,0.00630837,0.00226322,0.00640676,0.00799365,0,0,0,0,0,0,0,0,0.007775,0,0,0,0.0143591,0.0356561,0.00651727
230,0.00644678,0.00583025,0,0,0,0,0,0,0.0278956,0.00276899,0.0101248,0,0,0.00662686,0,0.0144422,0.0020073,0.0362179,0.00912715,0.0180726,0.00575922,0.0036015,0.00560532,0.00393869,0.0041921,0.00431093,0.031289,0.0177289,0.00458092,0.0107193,0.00254828,0.010306,0.0217314,0.0159455,0.00225983,0.00723418,0,0,0.00566795,0,0.0164286,0.00605636,0.0411281,0.0234709,0.0272696,0.0183457,0.0087811,0.00602924,0.00754984,0.0191625,0.00232778,0.0207753,0.0396754,0.0165589,0.0244169,0.0115352,0.00417921,0.00629829,0.00230327,0.0062725,0.008027,0,0,0,0,0,0,0,0,0.00777293,0,0,0,0.0138529,0.0357242,0.00665569
231,0.00661525,0.00554939,0,0,0,0,0,0,0.0277043,0.00225188,0.0103878,0,0,0.00664952,0,0.0145194,0.00188471,0.0362492,0.00953484,0.0180777,0.00574012,0.00344298,0.00521835,0.00378231,0.00403121,0.00420856,0.0310671,0.0175015,0.00470608,0.0106098,0.00247196,0.00900218,0.0216939,0.0155621,0.00225681,0.00750903,0,0,0.00561333,0,0.0164188,0.00607689,0.0407671,0.0230832,0.0276382,0.0162784,0.00863394,0.0059724,0.00764828,0.0188727,0.00259208,0.0199054,0.0390415,0.0158624,0.0240202,0.0113427,0.00414076,0.00600821,0.00240994,0.00603464,0.00805993,0,0,0,0,0,0,0,0,0.00777944,0,0,0,0.0134639,0.0358019,0.00706183
232,0.0067777,0.00543354,0,0,0,0,0,0,0.0275442,0.00204673,0.0106053,0,0,0.00673503,0,0.0145488,0.00191803,0.0362442,0.00970749,0.0180087,0.005705,0.00319206,0.00491654,0.00362481,0.00384941,0.00418156,0.0308596,0.0172913,0.00484572,0.0105404,0.00246116,0.00781413,0.0215953,0.0147849,0.00226188,0.00774046,0,0,0.00569513,0,0.0163546,0.00617872,0.0405897,0.0215946,0.0279519,0.0139598,0.00839292,0.00591964,0.00762898,0.0185808,0.00277998,0.0189177,0.0382523,0.0149845,0.023407,0.0118636,0.00418748,0.00568835,0.00249757,0.0059576,0.00811912,0,0,0,0,0,0,0,0,0.00786584,0,0,0,0.0130085,0.0358879,0.0070895
233,0.00690915,0.00540314,0,0,0,0,0,0,0.0274568,0.00174271,0.010741,0,0,0.00693726,0,0.0145913,0.0021072,0.0362312,0.010053,0.0178786,0.0057348,0.0030392,0.00471211,0.00342903,0.00363985,0.00418607,0.0306344,0.0169616,0.00508921,0.0105141,0.00254934,0.00823954,0.0214999,0.0138003,0.00231443,0.00790762,0,0,0.005813,0,0.0162992,0.00627767,0.0406092,0.0199625,0.0282098,0.0118757,0.00809573,0.00590613,0.00756621,0.0182764,0.00283813,0.0179009,0.0374125,0.0140442,0.0224379,0.0138939,0.00434145,0.00552064,0.00256264,0.00599531,0.00819384,0,0,0,0,0,0,0,0,0.0079007,0,0,0,0.0124358,0.0359922,0.00689723
234,0.00770588,0.0107041,0,0,0,0,0,0,0.0278395,0.00181071,0.0109311,0,0,0.0134102,0,0.0125619,0.0103239,0.03623,0.0106086,0.0177585,0.00582021,0.00312926,0.00488564,0.00317757,0.00347318,0.00417725,0.030315,0.0166855,0.0124934,0.0116038,0.00394469,0.00988361,0.0215351,0.0130853,0.00245952,0.00783327,0,0,0.012635,0,0.0167385,0.00820925,0.0406389,0.0194456,0.0281312,0.0096593,0.00735179,0.00769574,0.00729605,0.0178756,0.0027911,0.0168748,0.0369015,0.013255,0.0210524,0.0166039,0.00767023,0.0072273,0.00229063,0.0117349,0.0106967,0,0,0,0,0,0,0,0,0.00787867,0,0,0,0.011834,0.0361482,0.00667009
235,0.00738926,0.00519904,0,0,0,0,0,0,0.0272066,0.00212178,0.0107748,0,0,0.00749842,0,0.0148019,0.00265889,0.036299,0.0112468,0.0176277,0.005863,0.00317059,0.00426537,0.00290189,0.00337511,0.00421507,0.0300108,0.0164625,0.00594001,0.0105217,0.0029248,0.0118122,0.021574,0.0129422,0.0024512,0.00849874,0,0,0.00666103,0,0.0163497,0.00672828,0.0406824,0.0203985,0.0286722,0.00879267,0.00765224,0.00578903,0.0066327,0.0178086,0.00312361,0.0164658,0.0366942,0.0129314,0.0202571,0.0185762,0.0049626,0.00583779,0.00246765,0.00605689,0.00847013,0,0,0,0,0,0,0,0,0.00777235,0,0,0,0.010852,0.0362513,0.00641954
236,0.00746515,0.0052853,0,0,0,0,0,0,0.0270829,0.00312891,0.0109004,0,0,0.0079708,0,0.0148395,0.00297872,0.0363502,0.0118364,0.0175547,0.00587506,0.00340138,0.00443927,0.00277015,0.00349678,0.00439682,0.0296776,0.0159963,0.00646448,0.0105212,0.0030972,0.0131678,0.0215831,0.0128348,0.00259345,0.00857907,0,0,0.00715023,0,0.0163895,0.00697069,0.0405297,0.0220212,0.0289021,0.00887189,0.00751923,0.00579825,0.00580058,0.0176375,0.00357829,0.0163081,0.037137,0.0130241,0.0195366,0.0192119,0.00543536,0.00588281,0.00247801,0.0062212,0.0085552,0,0,0,0,0,0,0,0,0.00773731,0,0,0,0.00978072,0.0363496,0.00618907
237,0.00754462,0.00533091,0,0,0,0,0,0,0.0268974,0.00411181,0.0110276,0,0,0.00849153,0,0.014849,0.00327483,0.0363892,0.0126428,0.0174929,0.00590894,0.00369324,0.00469807,0.00266349,0.00423531,0.0045806,0.0293599,0.0153738,0.00697601,0.0104866,0.00318723,0.0146476,0.0215761,0.0127929,0.0028316,0.00860413,0,0,0.00769785,0,0.0164168,0.00722943,0.0403317,0.0237388,0.0290851,0.0100291,0.0075077,0.00582478,0.00512718,0.0173919,0.00407024,0.0161449,0.0375864,0.0131919,0.0189361,0.0188359,0.00594483,0.00599666,0.00246047,0.00632855,0.00860654,0,0,0,0,0,0,0,0,0.00761775,0,0,0,0.00885649,0.0363835,0.00595701
238,0.00763591,0.00540356,0,0,0,0,0,0,0.0267377,0.00487464,0.011124,0,0,0.00903751,0,0.0148693,0.00358519,0.036419,0.0132426,0.0174223,0.00589971,0.00413717,0.00499742,0.00257265,0.00456587,0.00467714,0.029056,0.0148891,0.00746787,0.0104481,0.00321685,0.0160662,0.0215484,0.0130524,0.00300016,0.00861215,0,0,0.00835207,0,0.0164516,0.00754276,0.0399052,0.0252891,0.0291526,0.0115778,0.0074829,0.00592565,0.00501254,0.0170643,0.00420729,0.0159001,0.0375949,0.0130608,0.0184064,0.0181716,0.00650285,0.00610236,0.00245042,0.00642033,0.0085922,0,0,0,0,0,0,0,0,0.00748248,0,0,0,0.0079964,0.0363377,0.00577191
239,0.00777329,0.00554209,0,0,0,0,0,0,0.026546,0.00550732,0.0111881,0,0,0.00955504,0,0.0149412,0.00390766,0.0363316,0.0138433,0.0173868,0.00587606,0.00449056,0.00530776,0.00251652,0.0046572,0.0046546,0.0287047,0.014684,0.00796261,0.0104001,0.00324943,0.0172433,0.0215263,0.0134076,0.0031223,0.00860443,0,0,0.00909445,0,0.0165076,0.0078711,0.0393641,0.026649,0.0291221,0.0131079,0.0074458,0.00608602,0.0052537,0.0165216,0.00387855,0.0157675,0.0372547,0.0127478,0.0180334,0.0182525,0.00711167,0.00626598,0.00247414,0.006581,0.00855216,0,0,0,0,0,0,0,0,0.00737205,0,0,0,0.00705507,0.0361829,0.00564018
240,0.00794733,0.00571308,0,0,0,0,0,0,0.0263582,0.00637128,0.0112416,0,0,0.0101311,0,0.0149674,0.00431067,0.0361232,0.0141543,0.0173926,0.00586652,0.00475036,0.00561377,0.00251608,0.0045554,0.00467829,0.0283147,0.0147389,0.00855368,0.0103555,0.00335409,0.0183098,0.0214965,0.0134601,0.00323607,0.00864421,0,0,0.00983427,0,0.0165558,0.00817797,0.0387687,0.0276251,0.0290042,0.0135832,0.00736291,0.00629492,0.00555311,0.0159447,0.00358554,0.015472,0.0369784,0.0124159,0.0174897,0.0196007,0.00771865,0.00633059,0.00252636,0.00679392,0.00862351,0,0,0,0,0,0,0,0,0.00731645,0,0,0,0.00624612,0.035926,0.00568237
241,0.00807519,0.00605156,0,0,0,0,0,0,0.0261444,0.0073297,0.0113216,0,0,0.0106318,0,0.0150131,0.00476213,0.0358308,0.0141055,0.0174223,0.0059678,0.00500722,0.00595701,0.00267394,0.00456577,0.00501183,0.0278378,0.0148851,0.00907237,0.0102892,0.00356795,0.0195996,0.0214479,0.0133361,0.00334893,0.00867193,0,0,0.0105025,0,0.0165849,0.00849208,0.0381918,0.0283086,0.028898,0.0130521,0.00723104,0.00652803,0.00560744,0.0152929,0.0036441,0.0150182,0.0368831,0.012181,0.0168356,0.0224459,0.0082456,0.00637103,0.00254237,0.00711731,0.00867125,0,0,0,0,0,0,0,0,0.0073567,0,0,0,0.00572776,0.0356546,0.00591006
242,0.0083641,0.00625725,0,0,0,0,0,0,0.0259412,0.00805782,0.0113575,0,0,0.0110437,0,0.0151473,0.00512288,0.0355424,0.0134237,0.017452,0.00623574,0.00533773,0.0062009,0.00316765,0.00501963,0.00517663,0.0273578,0.0145729,0.0095487,0.0102705,0.00376776,0.0204103,0.0214095,0.0131639,0.00354553,0.0088142,0,0,0.00996176,0,0.0165812,0.00846923,0.0376723,0.0289341,0.0288958,0.0122306,0.00700483,0.00677621,0.0054621,0.014469,0.00426056,0.0145521,0.0367652,0.0119796,0.0163076,0.025529,0.00849353,0.00606871,0.00274118,0.00728501,0.00878995,0,0,0,0,0,0,0,0,0.00759575,0,0,0,0.00701736,0.0354313,0.0062841
243,0.00868227,0.00644603,0,0,0,0,0,0,0.0257471,0.00869902,0.0112961,0,0,0.0116468,0,0.0152844,0.00553268,0.0354084,0.012702,0.0173859,0.00664513,0.00561781,0.00657172,0.00391635,0.00604722,0.00519515,0.0268312,0.0149314,0.010153,0.0102612,0.00390367,0.0200211,0.0214178,0.0130036,0.00376646,0.00884998,0,0,0.0099298,0,0.0165704,0.00849474,0.0372857,0.0293067,0.029063,0.011546,0.00681311,0.00695914,0.00539896,0.0137023,0.00535416,0.0141227,0.0364117,0.0116648,0.016096,0.0267878,0.00877216,0.0061391,0.0028015,0.0074489,0.00891127,0,0,0,0,0,0,0,0,0.00786702,0,0,0,0.00803026,0.0352695,0.00672138
244,0.00751096,0.0119429,0,0,0,0,0,0,0.0261871,0.00924479,0.0112034,0,0,0.0177029,0,0.0132847,0.0129688,0.0354641,0.0118747,0.0171797,0.00750243,0.00595014,0.00764943,0.00489668,0.00666734,0.0055395,0.0262239,0.0161165,0.0177834,0.0113343,0.00507305,0.0190854,0.0214141,0.0131536,0.00398159,0.006813,0,0,0.015444,0,0.0169451,0.00984768,0.0370079,0.0295055,0.0291631,0.0111178,0.00624803,0.00974154,0.00566838,0.0129911,0.00644153,0.0138986,0.0360431,0.0113559,0.0162014,0.0258715,0.0117556,0.00751009,0.00243986,0.0137504,0.00860414,0,0,0,0,0,0,0,0,0.00820996,0,0,0,0.00848223,0.035236,0.00725124
245,0.00876691,0.00661487,0,0,0,0,0,0,0.0254557,0.00974751,0.0107179,0,0,0.0123852,0,0.0154671,0.00599349,0.0356928,0.0111021,0.0168215,0.00838651,0.00591882,0.0072048,0.00614133,0.00715977,0.0057001,0.0256799,0.0174838,0.0114966,0.0102128,0.00418199,0.0185663,0.0213147,0.0131235,0.00397737,0.00837871,0,0,0.00811615,0,0.016466,0.00773066,0.0368461,0.0289384,0.0294753,0.0107091,0.00607077,0.00691707,0.00601305,0.0128475,0.00693841,0.0133919,0.035611,0.0107555,0.0158403,0.0240442,0.00866745,0.00536171,0.00292771,0.00768495,0.00894535,0,0,0,0,0,0,0,0,0.00883123,0,0,0,0.00917661,0.0353186,0.00807783
246,0.00856431,0.00663781,0,0,0,0,0,0,0.0254296,0.0102807,0.0100638,0,0,0.0123317,0,0.01553,0.00600501,0.0361546,0.0102277,0.0163372,0.00918946,0.0059727,0.00732181,0.00759142,0.00933967,0.00607444,0.025256,0.0178029,0.0118301,0.010188,0.00405972,0.0191028,0.0214346,0.0136627,0.0038544,0.00777237,0,0,0.00754223,0,0.0164933,0.00728076,0.0368803,0.0285063,0.0294962,0.0117099,0.0055327,0.00678178,0.00632979,0.0130364,0.00731632,0.0134989,0.0355215,0.010584,0.0158904,0.0229112,0.00886822,0.005087,0.00274195,0.007781,0.00872144,0,0,0,0,0,0,0,0,0.00971244,0,0,0,0.0108144,0.0354587,0.00921622
247,0.00829749,0.00658033,0,0,0,0,0,0,0.0254321,0.0108409,0.00904078,0,0,0.0120973,0,0.0155646,0.00588159,0.0369134,0.0100387,0.0156763,0.00996129,0.00591629,0.00734618,0.00914615,0.0114322,0.00692221,0.024955,0.0180571,0.0120017,0.0101931,0.00389641,0.0205112,0.0215397,0.0148371,0.00367394,0.00703497,0,0,0.00686557,0,0.0165056,0.00680419,0.0371703,0.0287698,0.0295324,0.0139807,0.00505243,0.00672009,0.0065648,0.0131313,0.00776694,0.0142866,0.0356328,0.0107668,0.0165153,0.0224076,0.0088906,0.0048765,0.00266052,0.00789335,0.00848723,0,0,0,0,0,0,0,0,0.0107846,0,0,0,0.0119941,0.0356786,0.0101891
248,0.00799026,0.00645016,0,0,0,0,0,0,0.0255077,0.0113714,0.00771991,0,0,0.0117272,0,0.015566,0.00574482,0.0379669,0.0102932,0.0149093,0.0106632,0.00570669,0.00732241,0.0107896,0.0133379,0.00785923,0.0246928,0.0185606,0.0120815,0.0102244,0.00383808,0.0216583,0.0216207,0.0156802,0.0034722,0.00631428,0,0,0.00614795,0,0.0164877,0.00627882,0.0375297,0.0287101,0.0296648,0.0154541,0.00462184,0.00672228,0.00681265,0.0131686,0.00823437,0.0148372,0.035721,0.0108269,0.0167786,0.022224,0.00867686,0.00466457,0.00253418,0.00806855,0.00824194,0,0,0,0,0,0,0,0,0.0118373,0.00714861,0,0,0.013485,0.0359853,0.010806
249,0.00759013,0.00627717,0,0,0,0,0,0,0.0256921,0.0118378,0.00629665,0,0,0.0111991,0,0.0155263,0.00556591,0.0391836,0.0105092,0.0140876,0.0112278,0.00533698,0.00720343,0.0123668,0.0150633,0.00879406,0.0243721,0.0192321,0.0119632,0.0102966,0.00374625,0.0219904,0.0217296,0.016725,0.00313937,0.00566874,0,0,0.00533427,0,0.0164693,0.00562208,0.0378381,0.0290945,0.0297858,0.0168688,0.00418866,0.00685504,0.00674543,0.0129442,0.00903102,0.0155758,0.0360526,0.0110698,0.0172789,0.0217224,0.0083784,0.00452747,0.00227036,0.00831079,0.0079836,0,0,0,0,0,0,0,0,0.0126554,0,0,0,0.015405,0.036346,0.0113302
250,0.00731752,0.00614874,0,0,0,0,0,0,0.0258964,0.0121516,0.00499809,0,0,0.0105741,0,0.0154518,0.00530194,0.040565,0.0104368,0.0132981,0.01174,0.00503455,0.00705028,0.0137615,0.0165205,0.00979016,0.0239691,0.0192229,0.0117155,0.0103704,0.00350719,0.0212521,0.0219541,0.0163739,0.00294129,0.00516037,0,0,0.00443962,0,0.0165251,0.00485705,0.0379923,0.0281551,0.0300508,0.0162171,0.00378371,0.00710273,0.00712636,0.0126701,0.00957773,0.0150883,0.0359791,0.0108677,0.0166864,0.0209738,0.00805865,0.00439826,0.00191831,0.00867939,0.00781345,0,0,0,0,0,0,0,0,0.0132901,0.0078139,0,0,0.0174127,0.0368435,0.0120267
251,0.00733112,0.00590185,0,0,0,0,0,0,0.0260969,0.0121924,0.00382492,0,0,0.00996764,0,0.0154729,0.00497181,0.042074,0.00936124,0.0125759,0.0122845,0.0046705,0.00709224,0.0148967,0.0175644,0.0107135,0.0234255,0.0177144,0.0115426,0.0103928,0.00324147,0.0211722,0.0221673,0.0164776,0.00280514,0.00504524,0,0,0.00351545,0,0.0165549,0.00421563,0.0380386,0.0277194,0.0303296,0.0160422,0.00328992,0.00710583,0.00742759,0.0122901,0.00997034,0.014916,0.0360174,0.010821,0.0166091,0.0196938,0.00770104,0.0044562,0.00158509,0.0088869,0.007911,0,0,0,0,0,0,0,0,0.014,0.00818601,0,0,0.0195718,0.0375716,0.0125608
252,0.00734799,0.00573923,0,0,0,0,0,0,0.0262611,0.0115305,0.0029229,0,0,0.00941822,0,0.0155273,0.00470387,0.0437052,0.00931875,0.0118365,0.0125479,0.0042626,0.00720235,0.0159643,0.0181751,0.0118659,0.0230655,0.0170686,0.011393,0.0104259,0.00311936,0.0205767,0.0222564,0.0166415,0.00272183,0.0050755,0,0,0.00215831,0,0.016531,0.00354702,0.0380118,0.0275916,0.0305561,0.0162274,0.0026819,0.00711864,0.00774449,0.0118349,0.010079,0.014955,0.0361386,0.0108684,0.0166683,0.0183882,0.00724361,0.00416183,0.00156216,0.00906903,0.00803901,0,0,0,0,0,0,0,0,0.0141894,0.00864502,0,0,0.0203662,0.0385937,0.0125135
253,0.00732402,0.00561439,0,0,0,0,0,0,0.0264431,0.0106312,0.00252431,0,0,0.00881405,0,0.0155319,0.00444079,0.045252,0.00928519,0.0111394,0.0125691,0.00408163,0.00728851,0.0169963,0.0186533,0.0131393,0.0229288,0.0187442,0.0111787,0.0104631,0.00299809,0.0202421,0.0223649,0.0170708,0.00275439,0.00518866,0,0,0.00102379,0,0.0165058,0.00297906,0.0378893,0.0276965,0.030748,0.0169334,0.00192104,0.00714568,0.00791968,0.0111941,0.0100576,0.0152191,0.0362501,0.010975,0.0168916,0.0172924,0.00686239,0.00384068,0.00153974,0.009177,0.00818239,0,0,0,0,0,0,0,0,0.0140301,0.00918191,0,0,0.0209522,0.0397194,0.0121444
254,0.00450309,0.0113252,0,0,0,0,0,0,0.0274841,0.0103276,0.00257924,0,0,0.0156367,0,0.0130927,0.0110475,0.0465468,0.00940968,0.0104661,0.012336,0.00434619,0.00763139,0.0178448,0.019064,0.0144524,0.0231514,0.0230405,0.0181964,0.0116196,0.00437517,0.020285,0.0225249,0.0176301,0.00300062,0.00237613,0,0,0.00600296,0,0.0169652,0.00383913,0.0376165,0.0280115,0.0307263,0.0177893,0.000899619,0.0113583,0.00795242,0.0108032,0.0101096,0.0155443,0.036348,0.011049,0.0172015,0.0168626,0.00957015,0.00499587,0.000613665,0.0154934,0.00610864,0,0,0,0,0,0,0,0,0.0135228,0.00956066,0,0,0.0211097,0.0407096,0.0114807
255,0.00697856,0.00562076,0,0,0,0,0,0,0.0267785,0.0108507,0.00274018,0,0,0.00729682,0,0.0155281,0.00357376,0.047364,0.0091921,0.00996261,0.0119968,0.00460307,0.00701687,0.0183842,0.0193473,0.0155266,0.0232048,0.0271555,0.0102403,0.0105696,0.00247276,0.0203579,0.0225263,0.0179746,0.00333681,0.00530977,0,0,0.00185326,0,0.0164972,0.00155908,0.037248,0.0281714,0.0307403,0.0185763,0.00136138,0.00707049,0.00794451,0.0107132,0.010079,0.0156163,0.0362745,0.0108969,0.017282,0.0166183,0.00596673,0.00286236,0.0017358,0.00909193,0.00806909,0,0,0,0,0,0,0,0,0.0129755,0.00986811,0,0,0.0225677,0.0412339,0.0106187
