Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,IMUR_M,RTHII,,RTHIA,LTHIA
113,0.00428216,0.0055603,0,0,0,0,0,0.0115269,0.0313199,0.0308834,0.00839717,0,0,0.00351718,0,0.0138413,0.00285877,0.0408974,0.00798973,0.0198435,0.00493344,0.00215313,0.0164282,0.0144295,0.040595,0.0156144,0.0126235,0.0194392,0.0222788,0.0218106,0.00408812,0.0114109,0.00269793,0.0227817,0.0245867,0.0169962,0.000411615,0.006164,0,0,0.00478418,0,0.0170342,0.00566851,0.0340965,0.0184879,0.0271606,0.0227205,0.00639725,0.00904659,0,0.0202051,0.0135424,0.0307285,0.0026552,0.0155854,0.0243265,0.00336291,0.00455648,0.0028818,0.00558221,0.0021078,0,0,0,0,0,0,0,0,0.0491769,0,0,0,0,0
114,0.00438828,0.00558296,0,0,0,0,0,0.0106732,0.0314668,0.0295737,0.00876586,0,0,0.00359867,0,0.013846,0.00292644,0.0411817,0.0079498,0.0183063,0.00513924,0.00247893,0.0155317,0.0129554,0.0400332,0.0155933,0.0125644,0.0195671,0.022102,0.0232916,0.00428775,0.0115077,0.00275886,0.023193,0.0247319,0.0168235,0.000674374,0.00624849,0,0,0.00527677,0,0.0170943,0.00593968,0.0341344,0.0185322,0.0268279,0.0222841,0.0075363,0.00893208,0,0.0193561,0.0133592,0.0307395,0.00260632,0.0154167,0.0246994,0.0035166,0.00470251,0.00303209,0.00553166,0.00197599,0,0,0,0,0,0,0,0,0.0478953,0,0,0,0,0
115,0.00449837,0.00562886,0,0,0,0,0,0.0103056,0.0314794,0.0272523,0.00909181,0,0,0.00359857,0,0.0138473,0.00308986,0.0415894,0.00791597,0.0156883,0.00544295,0.00263975,0.0139144,0.0105778,0.0395333,0.015419,0.0125225,0.0195083,0.0218998,0.0248451,0.00439369,0.0115003,0.00287248,0.0236635,0.0248443,0.0166773,0.0011364,0.00629745,0,0,0.00583382,0,0.0171439,0.006193,0.034153,0.0187593,0.0265318,0.0221454,0.00792483,0.00890932,0,0.0185349,0.0132208,0.0307667,0.00259136,0.0153185,0.0251258,0.00367767,0.00483968,0.00316984,0.00553626,0.00136637,0,0,0,0,0,0,0,0,0.0446747,0,0,0,0,0
116,0.00453824,0.00563886,0,0,0,0,0,0.0115497,0.031514,0.0236192,0.00947084,0,0,0.00363761,0,0.013911,0.00326678,0.0421607,0.00779592,0.011349,0.0060229,0.00272948,0.0109438,0.00739038,0.0391335,0.0152736,0.0126493,0.0193304,0.0216127,0.0262602,0.00447763,0.0114617,0.00294538,0.0240987,0.024909,0.0164902,0.00163884,0.0063254,0,0,0.00638405,0,0.0171738,0.0064197,0.0341167,0.0188099,0.0262493,0.0219329,0.00804864,0.00890368,0,0.0180295,0.0130425,0.0308225,0.00249427,0.0152634,0.0256545,0.00388706,0.00490531,0.00323096,0.00551469,0.000921634,0,0,0,0,0,0,0,0,0.039123,0,0,0,0,0
117,0.00453604,0.0057346,0,0,0,0,0,0.0145826,0.0316719,0.0184349,0.0102527,0,0,0.003795,0,0.014042,0.00361487,0.0431907,0.00754761,0.00375538,0.00683453,0.00278055,0.0073014,0.00421083,0.0390552,0.0159159,0.0132358,0.0194396,0.0210861,0.0271779,0.00468049,0.011473,0.00301829,0.0244514,0.0250093,0.016206,0.0023014,0.00645891,0,0,0.00706453,0,0.0172043,0.0067835,0.0338448,0.0185818,0.0259871,0.0214695,0.00850001,0.00890527,0,0.0178425,0.0127523,0.0308179,0.00232637,0.015249,0.026271,0.00421408,0.00492556,0.00328608,0.00554124,0.000815406,0,0,0,0,0,0,0,0,0.0304904,0,0,0,0,0
118,0.00920683,0.00588867,0,0,0,0,0,0.0185219,0.032653,0.014843,0.0110912,0,0,0.00196347,0,0.0130902,0.000677162,0.0444973,0.00743468,0.00842614,0.00780135,0.00457746,0.00980833,0.00967324,0.0393962,0.0181299,0.0145825,0.019523,0.0205003,0.0281242,0.0021545,0.0124291,0.00231267,0.0241057,0.025203,0.0153116,0.00322914,0.0134878,0,0,0.00245084,0,0.0179468,0.0053468,0.0334847,0.0178426,0.0256703,0.0203754,0.0093791,0.013954,0,0.0174473,0.0119937,0.0308422,0.00196901,0.014741,0.0263151,0.0050562,0.00461045,0.00443617,0.00877775,0.00616416,0,0,0,0,0,0,0,0,0.0237712,0,0,0,0,0
119,0.00446593,0.00604035,0,0,0,0,0,0.0220438,0.0321616,0.0146362,0.0114938,0,0,0.00469335,0,0.0143677,0.00411644,0.0450397,0.00781173,0.0138852,0.00807561,0.00306897,0.0132719,0.0132276,0.0393629,0.0194825,0.015466,0.0190692,0.0203384,0.029903,0.00535814,0.011796,0.00309319,0.023828,0.0251089,0.0149688,0.0038255,0.00635279,0,0,0.0102042,0,0.0172089,0.00810544,0.033518,0.0181126,0.0256528,0.0197048,0.00924163,0.00909411,0,0.017006,0.0116291,0.0310442,0.00195207,0.0145061,0.026005,0.0056923,0.00578572,0.00327492,0.00564062,0.00205912,0,0,0,0,0,0,0,0,0.023039,0,0,0,0,0
120,0.00476637,0.00632053,0,0,0,0,0,0.024615,0.0322791,0.0156238,0.0116648,0,0,0.0052357,0,0.0144029,0.00446591,0.0453023,0.00823637,0.018033,0.0080698,0.00358306,0.016226,0.0158724,0.0393447,0.0205137,0.0167218,0.0187903,0.0201717,0.0309061,0.00583067,0.0118614,0.00319101,0.0234368,0.0251983,0.0147104,0.00411896,0.00676711,0,0,0.0103525,0,0.0173219,0.00841479,0.0334234,0.0183039,0.0253882,0.019202,0.00909764,0.00953068,0,0.0164086,0.0113395,0.0310279,0.00199897,0.0141856,0.0254971,0.00592531,0.00582522,0.00352211,0.00606968,0.00194539,0,0,0,0,0,0,0,0,0.0245365,0,0,0,0,0
121,0.00514666,0.00650338,0,0,0,0,0,0.0258496,0.0323967,0.0167982,0.0119684,0,0,0.00576963,0,0.0144359,0.00478543,0.0453059,0.00855551,0.0214756,0.00768494,0.0041675,0.0188958,0.0184149,0.0392516,0.0215922,0.0180828,0.0188014,0.0198347,0.0309197,0.00632198,0.0119018,0.00319547,0.0235202,0.0252586,0.0142981,0.00447099,0.00722453,0,0,0.0104083,0,0.0174045,0.00868814,0.0333357,0.0180495,0.0251991,0.0188233,0.00905204,0.00992846,0,0.0158055,0.011064,0.0310557,0.00183733,0.0138114,0.0256682,0.00618065,0.00582713,0.00367883,0.00640473,0.00204933,0,0,0,0,0,0,0,0,0.0260607,0,0,0,0,0
122,0.0055935,0.00657612,0,0,0,0,0,0.0259655,0.0325162,0.0179402,0.01226,0,0,0.00614768,0,0.0144826,0.0050543,0.0451113,0.00870058,0.0244489,0.00751208,0.00476727,0.0214403,0.0212457,0.0390929,0.0227975,0.0196734,0.0189923,0.0193166,0.0300058,0.0067572,0.0119619,0.00321468,0.0237575,0.0252767,0.0139105,0.00481175,0.00771264,0,0,0.0103411,0,0.0174412,0.00890514,0.0333464,0.017651,0.025089,0.0185178,0.00900474,0.0102739,0,0.0152867,0.0107681,0.0313431,0.00169566,0.0133889,0.0262004,0.00633834,0.00597989,0.00373118,0.00661774,0.00245344,0,0,0,0,0,0,0,0,0.0271938,0,0,0,0,0
123,0.00596549,0.00656223,0,0,0,0,0,0.025336,0.0326157,0.0187771,0.0124663,0,0,0.00641508,0,0.0145351,0.00525555,0.0447819,0.00889932,0.0268586,0.00756758,0.00529731,0.0237795,0.0231503,0.0387502,0.0239157,0.0212719,0.0191554,0.018631,0.0285307,0.00711089,0.0119626,0.00330776,0.0240755,0.0253313,0.0137692,0.0051292,0.00810392,0,0,0.0102719,0,0.0174836,0.00906345,0.0333837,0.0177639,0.0249537,0.0184091,0.00892538,0.0104559,0,0.0149237,0.0106288,0.0314503,0.00165832,0.0132097,0.0265604,0.00644108,0.00610806,0.00383078,0.00669361,0.00289211,0,0,0,0,0,0,0,0,0.0280838,0,0,0,0,0
124,0.00660638,0.00648073,0,0,0,0,0,0.0241744,0.0328296,0.0196026,0.0126307,0,0,0.00628903,0,0.0144864,0.00512189,0.0444819,0.00917701,0.0289494,0.00781046,0.00588078,0.0259742,0.0244,0.0383082,0.0250978,0.0228462,0.0193961,0.0180934,0.0264441,0.00716485,0.0121152,0.00314902,0.0242393,0.0253832,0.0135037,0.0053916,0.00894162,0,0,0.00990165,0,0.0175615,0.00911226,0.0333673,0.01788,0.0247786,0.0182054,0.00897917,0.0109506,0,0.014327,0.0104694,0.0313598,0.0016716,0.0130526,0.0267321,0.00653514,0.00618345,0.00397725,0.00686961,0.00336511,0,0,0,0,0,0,0,0,0.0292153,0,0,0,0,0
125,0.00651746,0.00658999,0,0,0,0,0,0.0221399,0.0326347,0.020365,0.0126695,0,0,0.00675108,0,0.0145393,0.00551618,0.0445385,0.00933291,0.0306479,0.00778484,0.00605131,0.0278248,0.0252738,0.0380111,0.0261982,0.0242594,0.0196768,0.0177435,0.0234244,0.0075985,0.0119051,0.00361257,0.0196345,0.0254212,0.00680708,0.00623015,0.00873235,0,0,0.00955887,0,0.0175964,0.00905523,0.0334138,0.00854163,0.0251416,0.0122668,0.00905864,0.0106796,0,0.00877208,0.00433521,0.032667,0.00191106,0.00622631,0.0233604,0.00640857,0.00623352,0.00411666,0.00688747,0.00291754,0,0,0,0,0,0,0,0,0.0304179,0,0.014924,0,0,0
126,0.00625407,0.00650631,0,0,0,0,0,0.019468,0.0324814,0.0207437,0.0127445,0,0,0.00678346,0,0.0145183,0.00567645,0.0446817,0.00954631,0.0319506,0.00779946,0.00593144,0.029319,0.025957,0.0376901,0.0267285,0.0252208,0.0195953,0.0178426,0.0199978,0.00762574,0.0118217,0.00377952,0.0192087,0.0253593,0.00630718,0.00650505,0.00831508,0,0,0.010022,0,0.0174836,0.00923914,0.0334795,0.00750684,0.0249026,0.0120101,0.00933155,0.0103443,0,0.00767373,0.00328929,0.0327469,0.00247975,0.00517112,0.0234954,0.00649775,0.00648332,0.00405746,0.00668843,0.00234931,0,0,0,0,0,0,0,0,0.0314576,0,0.0135586,0,0,0
127,0.00608338,0.00622251,0,0,0,0,0,0.0166103,0.0324927,0.0208462,0.0127254,0,0,0.00673508,0,0.0145003,0.00566016,0.0451846,0.00971999,0.0330151,0.00807638,0.00613327,0.0304215,0.0264441,0.0374666,0.0269611,0.0259437,0.0193138,0.0183536,0.0156788,0.00773162,0.0118357,0.00370693,0.0184544,0.025308,0.00591895,0.00679833,0.00793997,0,0,0.0105157,0,0.0173763,0.00945388,0.0336228,0.00646581,0.0247376,0.0121111,0.00962728,0.00999491,0,0.00659947,0.00225359,0.0328361,0.00304435,0.00395519,0.0230357,0.00663514,0.0067136,0.00397997,0.00633274,0.00224633,0,0,0,0,0,0,0,0,0.0322055,0,0.0124362,0,0,0
128,0.00608316,0.0059095,0,0,0,0,0,0.0134306,0.0326339,0.0201506,0.0126331,0,0,0.0066587,0,0.0145029,0.00545307,0.0460678,0.00997787,0.0335611,0.00846135,0.00647006,0.0310189,0.0266128,0.0372315,0.0268461,0.0264751,0.0185747,0.0190766,0.0108331,0.00785702,0.0119282,0.00349962,0.018135,0.0253065,0.00605599,0.00702631,0.00768304,0,0,0.0109535,0,0.0173173,0.00967073,0.0337411,0.00626287,0.024641,0.0126246,0.00991333,0.00967907,0,0.00592984,0.00186397,0.0329318,0.00350502,0.00317703,0.0228282,0.00677736,0.00680221,0.00390202,0.00591081,0.00226377,0,0,0,0,0,0,0,0,0.0325284,0,0.0115286,0,0,0
129,0.0110374,0.00592132,0,0,0,0,0,0.00996725,0.0332575,0.0188816,0.0123252,0,0,0.00232488,0,0.0131932,0.00109014,0.0471911,0.0102724,0.0333927,0.00856193,0.0075529,0.0309615,0.0263452,0.0369852,0.0270348,0.0270384,0.0174586,0.0198163,0.00693102,0.00371454,0.0126584,0.00291139,0.0177647,0.0254436,0.0067098,0.00733837,0.014132,0,0,0.00511315,0,0.0179865,0.00788316,0.033889,0.00667508,0.0243611,0.0135614,0.010532,0.0137611,0,0.00571426,0.00222278,0.0329973,0.00419232,0.00275322,0.0222175,0.0053775,0.00570253,0.00474798,0.00888427,0.00838571,0,0,0,0,0,0,0,0,0.0322023,0,0.0106552,0,0,0
130,0.0064129,0.0054778,0,0,0,0,0,0.00853898,0.0325884,0.0164646,0.0119509,0,0,0.00634455,0,0.0143734,0.00528382,0.0477299,0.0106513,0.0308477,0.00829675,0.0073223,0.0286402,0.0241455,0.0366183,0.0265949,0.0261756,0.0159363,0.0207071,0.00838256,0.00799013,0.0118333,0.00351747,0.0173252,0.0253001,0.00816024,0.00750153,0.00770359,0,0,0.0105979,0,0.0173036,0.00946722,0.0343083,0.0075661,0.024475,0.0149935,0.0101963,0.00944838,0,0.00612377,0.00308405,0.0329443,0.00500099,0.00305753,0.0210209,0.00665312,0.00677092,0.00384639,0.00549281,0.00285149,0,0,0,0,0,0,0,0,0.028007,0,0.0100575,0,0,0.0429785
131,0.00649796,0.0052435,0,0,0,0,0,0.0117216,0.0324936,0.0142141,0.0113758,0,0,0.00612223,0,0.014296,0.0052547,0.048725,0.0108403,0.0290097,0.00823275,0.00766908,0.0268093,0.0222911,0.0366122,0.0258344,0.0263089,0.0145597,0.021518,0.0149279,0.00794306,0.0117414,0.00360023,0.0175555,0.0252677,0.00903189,0.00749615,0.00767106,0,0,0.0099674,0,0.017294,0.0091017,0.0346818,0.00777897,0.0243212,0.0155781,0.0100681,0.00920664,0,0.00631528,0.00344231,0.032955,0.00525947,0.00342463,0.0210278,0.00639397,0.00665826,0.0038293,0.00533682,0.00329614,0,0,0,0,0,0,0,0,0.0244476,0,0.0097372,0,0,0.0411333
132,0.00653522,0.00484729,0,0,0,0,0,0.0175113,0.0324594,0.0120522,0.0107098,0,0,0.00593037,0,0.0142003,0.00518746,0.0495645,0.0110869,0.0265656,0.00756577,0.00806202,0.0243045,0.0196881,0.0368299,0.0242443,0.0262341,0.0130383,0.0226111,0.0227116,0.00795446,0.011692,0.00358081,0.0177273,0.0252397,0.009594,0.00738975,0.00762027,0,0,0.009058,0,0.0172881,0.0085443,0.0350004,0.00778166,0.0241668,0.0157119,0.00967959,0.00879702,0,0.0063204,0.00356731,0.0329566,0.00542694,0.00364657,0.0214139,0.00593633,0.00639749,0.00378892,0.00501571,0.00319804,0,0,0,0,0,0,0,0,0.02072,0,0.00940893,0,0,0.0380665
133,0.00698814,0.00485778,0,0,0,0,0,0.0220934,0.032662,0.0107235,0.0105323,0,0,0.00645974,0,0.0142065,0.00556453,0.0495134,0.0121097,0.0232898,0.006269,0.00841002,0.021565,0.0171883,0.0365183,0.0220213,0.0249257,0.0114687,0.0245638,0.0282398,0.00852452,0.0117651,0.00376677,0.011717,0.0251955,0.00627405,0.00351816,0.0083127,0,0,0.00841916,0,0.0173271,0.00834317,0.037146,0.00434737,0.0207015,0.0110818,0.00899266,0.00882647,0,0.00281249,0.00701871,0.0343694,0.00669636,0.00703029,0.0143795,0.00578154,0.00630911,0.00378815,0.00503892,0.00379263,0,0,0,0,0,0,0,0,0.0181122,0,0.00446592,0,0.0213314,0.0336637
134,0.00783239,0.00295475,0,0,0,0,0,0.00992295,0.0321191,0.0184112,0.00661665,0,0,0.00477748,0,0.0140518,0.0037856,0.0425765,0.0148544,0.0175449,0.00295328,0.00956756,0.0146152,0.0134147,0.0391202,0.0102762,0.00916052,0.0117846,0.0358793,0.00892933,0.0074104,0.0115328,0.00301989,0.0123958,0.0248552,0.00726355,0.00411665,0.00902272,0,0,0.00453551,0,0.0172327,0.00599948,0.0383723,0.0038827,0.0206261,0.0110679,0.00571999,0.00792156,0,0.00217266,0.00682616,0.0345709,0.00672181,0.00686264,0.0148892,0.00384607,0.00545836,0.00332807,0.00335485,0.00538367,0,0,0,0,0,0,0,0,0.0345785,0,0.00429206,0,0.0215774,0.0160242
135,0.00746667,0.00380478,0,0,0,0,0,0.0286968,0.0324951,0.0161119,0.00846288,0,0,0.00508548,0,0.0139944,0.00449126,0.048695,0.0129664,0.0154471,0.00458778,0.00883543,0.0141562,0.0119388,0.0384164,0.0173692,0.0204444,0.0123704,0.0292785,0.0347572,0.00771912,0.0118027,0.0032752,0.0121743,0.0250117,0.00685286,0.00367324,0.00887527,0,0,0.00719743,0,0.0172625,0.00753724,0.0380245,0.00344878,0.0208161,0.0107459,0.0074051,0.00874934,0,0.00284759,0.00700501,0.0347412,0.00689387,0.00696548,0.0148041,0.00516101,0.00608613,0.00352312,0.00450011,0.00467788,0,0,0,0,0,0,0,0,0.0217387,0,0.00384947,0,0.0212848,0.02268
136,0.00699869,0.00282847,0,0,0,0,0,0.0118644,0.0319108,0.0202524,0.00587372,0,0,0.00503723,0,0.0140514,0.00409568,0.0429199,0.0150912,0.0213587,0.00247754,0.00890801,0.0159326,0.0146671,0.0405203,0.015991,0.0133636,0.0149609,0.0388286,0.00923913,0.00747426,0.0114467,0.00320744,0.0119426,0.0247172,0.00704416,0.00409297,0.0078862,0,0,0.00583971,0,0.0170486,0.00628005,0.0387008,0.00294068,0.0208462,0.00999382,0.0051829,0.00723207,0,0.00346682,0.00644747,0.0344243,0.00665123,0.00624359,0.0144255,0.00436282,0.00567246,0.00296034,0.00305647,0.00459164,0,0,0,0,0,0,0,0,0.0379234,0,0.00390058,0,0.0214064,0.0187731
137,0.00661217,0.0028518,0,0,0,0,0,0.0108752,0.0318358,0.0202402,0.00564967,0,0,0.00518438,0,0.0140325,0.00414537,0.0432384,0.0149012,0.0212151,0.00252242,0.00840241,0.0152859,0.0133451,0.0409614,0.0178212,0.0145406,0.0161262,0.0397258,0.00678513,0.00736119,0.0114388,0.00322469,0.0119728,0.0246534,0.00665731,0.00394988,0.00737115,0,0,0.00620188,0,0.0169697,0.00637261,0.0387903,0.00315858,0.0209335,0.0096844,0.00493466,0.00693844,0,0.00355816,0.00631971,0.0343132,0.00655057,0.00604282,0.0146128,0.00442582,0.00576099,0.00291318,0.00304356,0.00425993,0,0,0,0,0,0,0,0,0.0358207,0,0.00367897,0,0.0211914,0.0160095
138,0.00633195,0.0027308,0,0,0,0,0,0.0100346,0.0317571,0.0211168,0.00544659,0,0,0.00520778,0,0.0139908,0.00410368,0.04351,0.0148685,0.0211299,0.00255647,0.00797525,0.0145836,0.0115619,0.0412795,0.0197023,0.0155483,0.0173942,0.0403087,0.00372391,0.00719615,0.0114443,0.00325417,0.0116262,0.0246116,0.00617181,0.00375022,0.00694988,0,0,0.00657706,0,0.0169235,0.00641108,0.0387325,0.00359976,0.021004,0.00956569,0.00469638,0.00672134,0,0.00351133,0.00619761,0.0341628,0.0063898,0.00586314,0.0143866,0.00437583,0.00581884,0.00281483,0.00297327,0.00387774,0,0,0,0,0,0,0,0,0.0332168,0,0.00329603,0,0.0211224,0.0138674
139,0.0122195,0.00499258,0,0,0,0,0,0.00632734,0.032254,0.0220909,0.00513112,0,0,0.00367177,0,0.0124737,0.00272317,0.0437513,0.0148467,0.0199382,0.00246643,0.00841719,0.0127234,0.00880695,0.041375,0.0215954,0.0179356,0.0188408,0.0393576,0.0055352,0.0029195,0.0123957,0.00276569,0.011623,0.0248259,0.00570677,0.00355111,0.0149664,0,0,0.00575815,0,0.0178756,0.00342816,0.0385639,0.00426765,0.020817,0.00907616,0.00489189,0.012243,0,0.00368387,0.00591166,0.0340564,0.00606898,0.00531904,0.0146461,0.00387612,0.00443708,0.00483734,0.00901835,0.0108887,0,0,0,0,0,0,0,0,0.0327364,0,0.0030669,0,0.020939,0.0102028
140,0.0072964,0.00284632,0,0,0,0,0,0.0088711,0.0316333,0.0244643,0.0053765,0,0,0.00514869,0,0.0139241,0.00396076,0.0437192,0.015055,0.0194703,0.00348678,0.00853176,0.0103195,0.00727112,0.041464,0.0229429,0.0199356,0.0200822,0.0382162,0.0109885,0.00717405,0.0114497,0.00298013,0.0112058,0.0246845,0.00546477,0.00339694,0.00847445,0,0,0.00281041,0,0.0172941,0.00546022,0.0385044,0.00547969,0.0210625,0.00872698,0.00414569,0.00745371,0,0.00384547,0.00556059,0.0337111,0.00563664,0.00476591,0.0138408,0.00292635,0.00505087,0.00337299,0.003897,0.00489075,0,0,0,0,0,0,0,0,0.0340398,0,0.0032247,0,0.0208339,0.00768639
141,0.00727204,0.0028296,0,0,0,0,0,0.00954621,0.0315931,0.0256743,0.0055618,0,0,0.00524626,0,0.0138702,0.00399881,0.0431982,0.0151901,0.0199039,0.00398117,0.00852265,0.00897048,0.00708159,0.0416633,0.0234577,0.0205765,0.0202857,0.0377464,0.0113827,0.00707884,0.0114103,0.00297005,0.0102669,0.0246792,0.00472909,0.00340854,0.00847201,0,0,0.00269885,0,0.0172554,0.00536881,0.0385431,0.0061154,0.0209734,0.00856934,0.00421269,0.00732692,0,0.00366442,0.00532727,0.0332988,0.00530186,0.00453936,0.0128346,0.00293716,0.0049185,0.00340396,0.00388937,0.00484503,0,0,0,0,0,0,0,0,0.0370887,0,0.00303048,0,0.020679,0.00690555
142,0.00750985,0.00293372,0,0,0,0,0,0.00934643,0.0315496,0.0254827,0.00571326,0,0,0.00546066,0,0.0138511,0.00407097,0.0420942,0.0154846,0.0207946,0.00447007,0.0086017,0.00879032,0.00783893,0.0417316,0.0230222,0.0194611,0.0193098,0.0381638,0.0083281,0.00708366,0.0113979,0.00305628,0.00959918,0.0246525,0.00424073,0.00354563,0.00886145,0,0,0.00221286,0,0.0172975,0.00513327,0.0387219,0.00710718,0.0207386,0.00835434,0.00441657,0.00739409,0,0.0037244,0.00500301,0.0328405,0.00484744,0.004124,0.0122379,0.00292286,0.00478652,0.00340051,0.00404476,0.00507467,0,0,0,0,0,0,0,0,0.037841,0,0.00283827,0,0.020691,0.00711964
143,0.00791157,0.00291533,0,0,0,0,0,0.0114356,0.0315683,0.0251177,0.00571575,0,0,0.00565424,0,0.0138259,0.00410309,0.0405593,0.0159297,0.0219431,0.00484143,0.00888109,0.0097416,0.00957111,0.0415108,0.0219123,0.0171762,0.0179344,0.0391429,0.0051399,0.00712071,0.0114542,0.00308454,0.00894729,0.0246016,0.00383642,0.00388921,0.00945965,0,0,0.00152414,0,0.0173343,0.0047752,0.0390144,0.00822914,0.0204166,0.00827329,0.00473432,0.00740932,0,0.00379359,0.00464729,0.0323244,0.00429831,0.00374532,0.0116805,0.00291146,0.00463352,0.00345716,0.0041879,0.00554946,0,0,0,0,0,0,0,0,0.0362332,0,0.00258977,0,0.0207378,0.00849553
144,0.00836172,0.00216533,0,0,0,0,0,0.0117813,0.0317441,0.0239611,0.00547869,0,0,0.00439649,0,0.0135366,0.0031584,0.0393506,0.0164659,0.0220021,0.00493441,0.00857535,0.0112556,0.0113474,0.0409491,0.0203768,0.0150286,0.0169331,0.0398436,0.00410406,0.00597565,0.011647,0.00267187,0.00794949,0.0244129,0.0028229,0.00434373,0.00994726,0,0,0.00203235,0,0.0171949,0.00465566,0.039235,0.00895433,0.0199922,0.0082573,0.00506588,0.00752388,0,0.00341671,0.00430231,0.0318257,0.00383988,0.00363412,0.0108276,0.00348238,0.00473131,0.0030721,0.0040011,0.00642947,0,0,0,0,0,0,0,0,0.0338816,0,0.00241708,0,0.0206266,0.0103169
145,0.00827541,0.00203582,0,0,0,0,0,0.00991511,0.0316894,0.0229702,0.00523029,0,0,0.00487075,0,0.0136363,0.00344432,0.0386577,0.0169182,0.0208233,0.00506244,0.00850758,0.0127707,0.0129939,0.0401871,0.0187011,0.0133899,0.0162594,0.0399287,0.00301087,0.00623499,0.011584,0.00263401,0.00749778,0.0242896,0.00228465,0.00458741,0.00985538,0,0,0.00194568,0,0.017138,0.00427527,0.0393132,0.0100506,0.0194682,0.00821054,0.00516112,0.00696338,0,0.00294695,0.00403465,0.0313025,0.00335656,0.00374344,0.0103278,0.00362572,0.00458988,0.00286642,0.00362572,0.00650732,0,0,0,0,0,0,0,0,0.0318758,0,0.00253789,0,0.0205253,0.0121302
146,0.00819706,0.00198279,0,0,0,0,0,0.00889041,0.0316311,0.0223391,0.00492158,0,0,0.00529822,0,0.0137137,0.00370076,0.0382913,0.0171655,0.018827,0.00508575,0.0084217,0.0128307,0.0142425,0.039332,0.0172712,0.0122321,0.0157842,0.0395186,0.0019438,0.00652587,0.0115315,0.00264268,0.00689698,0.0241579,0.00305881,0.00473996,0.00975445,0,0,0.00191226,0,0.0170561,0.00393692,0.039474,0.011588,0.0190192,0.00823874,0.00510498,0.00649906,0,0.00280228,0.00396871,0.0306013,0.00293639,0.00405757,0.00946327,0.00369135,0.00445496,0.00255658,0.00330081,0.00648545,0,0,0,0,0,0,0,0,0.0310012,0,0.0025752,0,0.0205632,0.0132302
147,0.00746173,0.00256891,0,0,0,0,0,0.0114519,0.0315366,0.0214272,0.00507882,0,0,0.00623991,0,0.0139271,0.00441078,0.0390066,0.0169925,0.00716388,0.00484154,0.00768013,0.00778541,0.00825408,0.0379894,0.0142721,0.0127057,0.0156719,0.0373901,0.0125109,0.00708191,0.0114707,0.00308662,0.00674454,0.024064,0.004771,0.00477381,0.00886629,0,0,0.00192403,0,0.0169353,0.00386244,0.0397431,0.0133572,0.018641,0.00815537,0.00494997,0.0057092,0,0.00294467,0.00419517,0.0299911,0.00279011,0.00471414,0.00902556,0.00363501,0.00442138,0.00234287,0.0031838,0.00541638,0,0,0,0,0,0,0,0,0.0285589,0,0.0025928,0,0.0203808,0
148,0.00723986,0.00280494,0,0,0,0,0,0.0127248,0.0313966,0.0199899,0.00462888,0,0,0.00634999,0,0.0139304,0.00435277,0.0383792,0.0173471,0.0164619,0.00534423,0.00730642,0.0116455,0.013487,0.0378087,0.0175856,0.0130561,0.0152468,0.0385762,0.00567742,0.00695068,0.0114374,0.00316347,0.00626162,0.0239236,0.00561555,0.00477166,0.00862449,0,0,0.00172098,0,0.0168378,0.0033661,0.0397093,0.0140614,0.0182474,0.00818093,0.00467796,0.00513325,0,0.00280368,0.00402146,0.0291763,0.0025787,0.00467593,0.00785969,0.00356195,0.00414658,0.00205382,0.0029287,0.00527722,0,0,0,0,0,0,0,0,0.0307257,0,0.00265135,0,0.0204688,0.0135775
149,0.010523,0.00153478,0,0,0,0,0,0.0162642,0.0317425,0.0203584,0.00459002,0,0,0.0018103,0,0.0129986,0.00132383,0.0388225,0.0173648,0.0180572,0.00526813,0.00776059,0.00971966,0.0118256,0.0376994,0.0191653,0.0138746,0.0157415,0.0391081,0.00903485,0.00351175,0.0120037,0.00229311,0.00601636,0.0239505,0.00637136,0.00478894,0.0135974,0,0,0.00613926,0,0.0173044,0.00135531,0.0397447,0.0144118,0.0177083,0.00797105,0.00487235,0.00849915,0,0.00265592,0.00387354,0.0284369,0.00267979,0.00459237,0.00720422,0.0036329,0.00318666,0.00317299,0.00423221,0.00928612,0,0,0,0,0,0,0,0,0.0305146,0,0.00258392,0,0.020458,0.0149824
