Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,,x75,RTHII
212,0.056611,0.02102,0,0,0,0,0,0,0.0808144,0.0384795,0.0577441,0.0193433,0,0,0.0646394,0,0.0147837,0.0414613,0.0372713,0.01916,0.0544395,0.0176922,0.0653892,0.0381167,0.0675899,0.0489548,0.0414203,0.0355395,0.0413811,0.0190837,0.0150669,0.0713034,0.0347917,0.0137487,0.0223252,0.0191094,0.0241508,0.0252824,0.0185361,0.0641314,0,0,0.0142963,0,0.0165387,0.0147076,0.0511737,0.0408829,0.0169118,0.0268764,0.026087,0.0550211,0.0158352,0.0230732,0.0252494,0.0242771,0.0287777,0.0165334,0.0295347,0.0244744,0.0267352,0.00993209,0.00425571,0.0376705,0.0565698,0,0,0,0,0,0,0,0,0,0,0,0.0203827
213,0.0572275,0.0208199,0,0,0,0,0,0,0.0789823,0.0384253,0.0574003,0.0195513,0,0,0.0647394,0,0.0146757,0.0415744,0.0376637,0.0190353,0.0551702,0,0.0649692,0.0392301,0.0693294,0.0496091,0.0424006,0.036318,0.0421049,0.0191338,0.0152039,0.0698709,0.0352634,0.013737,0.0223079,0.0176188,0.0241264,0.0253757,0.0179918,0.0653851,0,0,0.0143151,0,0.0166326,0.0148199,0.051263,0.0401279,0.0164233,0.0264039,0.0266604,0.0563155,0,0.0222296,0.024392,0.0238041,0.0282246,0.0164717,0.0286663,0.0225226,0.0273254,0.0100349,0.00418486,0.0379326,0.0570594,0,0,0,0,0,0,0,0,0,0,0,0.0194912
214,0.0510737,0.0186521,0,0,0,0,0,0,0.028286,0.036035,0.0195555,0.0157143,0,0,0.0648571,0,0.0135072,0.040879,0.0231612,0.0222901,0.0320785,0.0100155,0.0599979,0.00882739,0.0176549,0.020651,0.0409871,0.0338448,0.0310378,0.026001,0.044265,0.0380131,0.0346823,0.0120861,0.0207502,0.0165746,0.0238418,0.0245497,0.0177557,0.0579038,0,0,0.0103123,0,0.0164347,0.012104,0.0526122,0.0381055,0.0153679,0.0261751,0.0208489,0.0496975,0.0149944,0.0211933,0.0233351,0.0231847,0.0266795,0.0157572,0.027264,0.0207027,0.0245991,0.00809273,0.00331933,0.0343912,0.0518404,0,0,0,0,0,0,0,0,0,0,0,0.018233
215,0.05812,0.0190868,0,0,0,0,0,0,0.0723166,0.0378112,0.0550728,0.0198361,0,0,0.0652903,0,0.014105,0.0416506,0.0380858,0.0186679,0.0554877,0,0.0630072,0.0404454,0.0698618,0.0493673,0.0430556,0.036278,0.0416622,0.0186783,0.0160763,0.062659,0.0362459,0.0134538,0.0218626,0.0194749,0.024268,0.0306017,0.0180487,0.0662355,0,0,0.0138637,0,0.0166828,0.0149923,0.0510238,0.0456894,0.0161443,0.0307694,0.0266024,0.0565764,0.0158658,0.0238448,0.0254545,0.0259567,0.0245926,0.0171946,0.0310769,0.0208813,0.0272968,0.00953526,0.00399945,0.036393,0.0574185,0,0,0,0,0,0,0,0,0,0,0,0.0214952
216,0.0592761,0.0185128,0,0,0,0,0,0,0.0704572,0.0376839,0.0551648,0.0195915,0,0,0.0656706,0,0.0141151,0.0417681,0.0386504,0.0183018,0.0557548,0.0197483,0.0630424,0.0411666,0.0698713,0.0492932,0.0426776,0.0359878,0.0409167,0.0185784,0.0160904,0.0608654,0.0370605,0.0134304,0.0218567,0.0201126,0.0242041,0.031908,0.0179695,0.0676766,0,0,0.0135784,0,0.0167855,0.0149654,0.0507821,0.0463482,0.0157064,0.0312342,0.0269036,0.0575937,0.0158311,0.023771,0.0250646,0.0263722,0.0229236,0.0177567,0.0313806,0.0197047,0.0277848,0.00958558,0.00395714,0.0359663,0.0587108,0,0,0,0,0,0,0,0,0,0,0,0.0212309
217,0.0625387,0.0164272,0,0,0,0,0,0,0.069557,0.0375006,0.0553768,0.0222738,0,0,0.0666968,0,0.0141171,0.0422143,0.0410302,0.0208878,0.0562331,0,0.0633774,0.0435788,0.0708658,0.0494923,0.0411415,0.0368447,0.041341,0.0193548,0.0159288,0.0599991,0.0389214,0.0135354,0.021765,0.0495832,0.0243862,0.0817825,0.0253236,0.0716888,0,0,0.0109256,0,0.0171616,0.014013,0.0524842,0.111653,0.0179091,0.0862732,0.0266482,0.0591256,0.0341317,0.0494978,0.0566324,0.071221,0.0209274,0.0524902,0.0800542,0.0170397,0.0279074,0.00856967,0.0034527,0.0339571,0.0614278,0,0,0,0,0,0,0,0,0,0,0,0
218,0.0596622,0.0161118,0,0,0,0,0,0,0.0677438,0.036701,0.0554466,0.0199031,0,0,0.066538,0,0.0135394,0.0419553,0.0390983,0.0184491,0.0539445,0.0194059,0.0614077,0.0399542,0.0657338,0.0473515,0.0418435,0.0337113,0.0371744,0.0177959,0.0156623,0.0584363,0.0384986,0.0128971,0.0211748,0.0235912,0.0243674,0.0334466,0.019136,0.0686761,0,0,0.00932138,0,0.0169572,0.0126328,0.0507299,0.0455931,0.0151461,0.0329628,0.0256208,0.0566645,0.0158328,0.0230276,0.0243203,0.0275959,0.0195289,0.019101,0.0316999,0.0184427,0.0266896,0.00756628,0.00311689,0.0335485,0.0586903,0,0,0,0,0,0,0,0,0,0,0,0
219,0.0599244,0.0158819,0,0,0,0,0,0,0.0671465,0.0365437,0.0551384,0.019248,0,0,0.0668595,0,0.0135392,0.0421093,0.0387379,0.0180855,0.0528266,0,0.0611826,0.0386131,0.0630684,0.0461066,0.0421431,0.0326619,0.0363306,0.0177242,0.0154902,0.0580953,0.0391718,0.0128736,0.0210273,0.0182044,0.0243819,0.0253018,0.0176493,0.0691742,0,0,0.00954515,0,0.0170709,0.0129156,0.0510417,0.032755,0.0142567,0.024427,0.0266951,0.0571261,0.0138763,0.0180006,0.0192702,0.0222177,0.021325,0.0168693,0.0244351,0.017963,0.0269421,0.00755794,0.00306112,0.0330911,0.0591458,0,0,0,0,0,0,0,0,0,0,0,0
220,0.0618726,0.0146063,0,0,0,0,0,0,0.0659144,0.0364436,0.0546952,0.0201141,0,0,0.0675598,0,0.0137442,0.0423252,0.0390222,0.0176979,0.0518574,0.0196458,0.0616907,0.0370274,0.0597332,0.0453403,0.0424487,0.0314412,0.0348638,0.0176457,0.015591,0.0571247,0.0404255,0.0130021,0.0208838,0.0239458,0.0244625,0.0335748,0.0201039,0.0712134,0,0,0.00910139,0,0.0172955,0.0129897,0.0504423,0.0446038,0.0146342,0.0320616,0.0261924,0.0577517,0.0145021,0.0221185,0.0224433,0.0289458,0.0150612,0.0210397,0.0325768,0.0203083,0.0272868,0.00745029,0.00306114,0.0313922,0.0612816,0,0,0,0,0,0,0,0,0,0,0,0
221,0.0626936,0.0138861,0,0,0,0,0,0,0.0644837,0.0363187,0.0535436,0.0203796,0,0,0.0680347,0,0.0138219,0.0424131,0.0391876,0.0174359,0.0509257,0.0193444,0.0617052,0.0352955,0.0572247,0.0449278,0.0433015,0.0306539,0.0341672,0.0177717,0.0157552,0.0560884,0.0411791,0.0130461,0.0207894,0.0258431,0.0245208,0.0347568,0.0208216,0.0723023,0,0,0.00874076,0,0.0174007,0.0128764,0.0501649,0.0453881,0.0146472,0.0324365,0.025854,0.0579844,0.0141058,0.0193666,0.022166,0.0311611,0.0119097,0.0231379,0.0346254,0.0209848,0.0274419,0.00723807,0.00314218,0.0305075,0.0619304,0,0,0,0,0,0,0,0,0,0,0,0
222,0.0648349,0.0136563,0,0,0,0,0,0,0.0639043,0.0365629,0.0525404,0.0202816,0,0,0.068515,0,0.0140847,0.0427731,0.0388792,0.0167977,0.050647,0,0.0629086,0.03449,0.0564292,0.0452745,0.0442312,0.0308811,0.0350915,0.0181977,0.0160512,0.0556393,0.0422447,0.0133716,0.0209662,0.0305938,0.0246166,0.0465632,0.0205132,0.0748199,0,0,0.00911362,0,0.0175372,0.0132953,0.0470923,0.0624414,0.0148711,0.0392493,0.0269195,0.0594535,0.0101244,0,0.0213597,0.0397272,0.00815301,0.0319787,0.0458903,0.0247718,0.0282552,0.0073983,0.00328519,0.0299057,0.063686,0,0,0,0,0,0,0,0,0,0,0,0
223,0.0621124,0.0137661,0,0,0,0,0,0,0.0612269,0.0358754,0.0506225,0.0188165,0,0,0.0683852,0,0.0137222,0.0425935,0.039117,0.0168914,0.0488387,0,0.0610145,0.0336196,0.0545797,0.0446438,0.0454849,0.0299943,0.0343849,0.0182346,0.0159723,0.0533786,0.0417088,0.012803,0.0205627,0.0217713,0.0245811,0.0274589,0.0179813,0.0722229,0,0,0.0082855,0,0.0175259,0.012304,0.0492783,0.0320615,0.0136691,0.0257221,0.0256919,0.0579844,0.0116467,0,0.0173825,0.0281138,0.00964777,0.022465,0.0297289,0.0207211,0.0273588,0.00670821,0.0031307,0.0306823,0.0610975,0,0,0,0,0,0,0,0,0,0,0,0
224,0.0625311,0.013229,0,0,0,0,0,0,0.0598931,0.0357677,0.0498912,0.0184305,0,0,0.0687239,0,0.0137917,0.0425805,0.0391962,0.0164369,0.0480557,0.0193681,0.0611142,0.0332844,0.0534323,0.0443653,0.04602,0.0295025,0.0339141,0.0182069,0.0160934,0.0522147,0.0422007,0.0128319,0.0204255,0.0196379,0.0246447,0.0261669,0.0184466,0.07263,0,0,0.00824399,0,0.0176029,0.0123339,0.0491578,0.0289862,0.01383,0.0259534,0.0246972,0.0578324,0.0116601,0,0.0172714,0.0279961,0.0081968,0.0227932,0.0292434,0.0203643,0.0272521,0.00656231,0.00312844,0.0298499,0.0620352,0,0,0,0,0,0,0,0,0,0,0,0
225,0.0641043,0.0133407,0,0,0,0,0,0,0.0596654,0.035977,0.0497993,0.0182891,0,0,0.0690013,0,0.0139649,0.0427156,0.0386082,0.016569,0.0479517,0,0.0620608,0.0333588,0.0530013,0.0441013,0.0462373,0.0292513,0.0337494,0.017977,0.016291,0.0518953,0.0427152,0.013094,0.0205345,0.0189354,0.0247067,0.0278407,0.0190623,0.074091,0,0,0.00849653,0,0.017689,0.0126573,0.0486456,0.030149,0.0139629,0.0281806,0.024706,0.0590305,0.0107087,0,0.0175564,0.0292624,0.00577397,0.0244005,0.0309488,0.0198072,0.0277774,0.00670629,0.00318471,0.0298313,0.0631194,0,0,0,0,0,0,0,0,0,0,0,0
226,0.0637159,0.013339,0,0,0,0,0,0,0.059255,0.0356686,0.0496327,0.0173604,0,0,0.069027,0,0.0138866,0.0426452,0.0382563,0.0160651,0.0473656,0.018734,0.0615133,0.0327114,0.0516962,0.043109,0.0461373,0.0283497,0.0327691,0.0176258,0.016058,0.0515464,0.0425746,0.0129008,0.0203274,0.0151408,0.0246978,0.0192429,0.0182977,0.073369,0,0,0.00814397,0,0.0177157,0.0122701,0.0498679,0.015396,0.0140128,0.0260031,0.0232066,0.0589222,0.0132087,0,0.0191758,0.0253775,0.0083854,0.0210419,0.0245217,0.0187001,0.0276959,0.00652352,0.00319411,0.0301937,0.0613759,0,0,0,0,0,0,0,0,0,0,0,0
227,0.0641681,0.0135422,0,0,0,0,0,0,0.0596832,0.0356285,0.0499392,0.0170621,0,0,0.069103,0,0.0138792,0.0427186,0.0374256,0.0158237,0.046794,0.0185039,0.0616382,0.0324141,0.0511771,0.0424697,0.045721,0.0277345,0.032116,0.0173871,0.0159484,0.0517624,0.0427123,0.0129025,0.0202949,0.0143091,0.0247134,0.0161281,0.0184442,0.0739735,0,0,0.00823711,0,0.0177592,0.0122926,0.050425,0.00955692,0.0143168,0.0268341,0.0225439,0.0595513,0,0,0.0204019,0.0244154,0.0088549,0.0204313,0.0224456,0.0162528,0.0280114,0.0065377,0.00332753,0.0305792,0.0608517,0,0,0,0,0,0,0,0,0,0,0,0
228,0.064425,0.013777,0,0,0,0,0,0,0.060352,0.0358472,0.0502571,0.0168803,0,0,0.0690906,0,0.0138646,0.0427345,0.0364844,0.0155461,0.0466118,0.0182883,0.0621933,0.0322189,0.0511374,0.0420184,0.0451646,0.0273245,0.0316058,0.0172397,0.0158402,0.0522121,0.04268,0.0130338,0.0204402,0.013921,0.0247602,0.0148934,0.0187812,0.0743274,0,0,0.00844541,0,0.0178147,0.0124192,0.0503629,0.00662385,0.0147493,0.0289523,0.0219165,0.059712,0,0,0.0211532,0.0238722,0.00853785,0.0203637,0.0216571,0.0127289,0.0279975,0.00655103,0.00341263,0.0308869,0.0622578,0,0,0,0,0,0,0,0,0,0,0,0
229,0.0643201,0.0140802,0,0,0,0,0,0,0.0609446,0.0361412,0.0502831,0.0166534,0,0,0.0689314,0,0.0138504,0.0425965,0.0354523,0.0152181,0.0465257,0.0181503,0.0628811,0.0322646,0.0513869,0.0416973,0.044699,0.0271162,0.0314501,0.0171444,0.0157281,0.0526027,0.0424486,0.0131676,0.0206494,0.0135903,0.0248382,0.0144052,0.019017,0.0742653,0,0,0.00860861,0,0.0178323,0.0124834,0.0502503,0.00517019,0.0153696,0.0319124,0.0212438,0.0594059,0,0,0.0219407,0.0231329,0.00861781,0.0200162,0.0205947,0.00867006,0.0277262,0.00649586,0.00352818,0.0312967,0.0634003,0,0,0,0,0,0,0,0,0,0,0,0
230,0.0640866,0.0143818,0,0,0,0,0,0,0.0613087,0.0362638,0.0499848,0.0164079,0,0,0.0687891,0,0.0137965,0.0424973,0.0343695,0.0149292,0.0466023,0.0180242,0.0631488,0.0323185,0.0516496,0.0413593,0.0443297,0.0270354,0.0315521,0.0170725,0.015612,0.0529016,0.0422361,0.0131769,0.0207417,0.0118436,0.0248696,0.014707,0.0191655,0.0743004,0,0,0.00861752,0,0.0178814,0.012592,0.0504205,0.0061324,0.0158959,0.0339124,0.0205176,0.0592294,0,0,0.0226777,0.0227647,0.00861524,0.0198014,0.0198099,0.00648938,0.0276215,0.00653431,0.0035848,0.0317556,0.0633308,0,0,0,0,0,0,0,0,0,0,0,0
231,0.0637456,0.014701,0,0,0,0,0,0,0.0615801,0.0363344,0.0495816,0.0161351,0,0,0.068534,0,0.0136881,0.042431,0.0332618,0.0146345,0.0465189,0.0176625,0.0633222,0.0324055,0.0520133,0.0410152,0.0440027,0.0271133,0.0318451,0.0171041,0.0154898,0.0531977,0.0418998,0.0131407,0.0207133,0.00919359,0.0248638,0.0149706,0.019295,0.0736836,0,0,0.00856443,0,0.017917,0.0124416,0.0507831,0.00748542,0.0163039,0.0346657,0.0197064,0.0589255,0,0,0.0230111,0.0221838,0.00865166,0.0195595,0.0191859,0.00468702,0.027491,0.00649061,0.00358827,0.0322052,0.0630253,0,0,0,0,0,0,0,0,0,0,0,0
232,0.0630351,0.0151887,0,0,0,0,0,0,0.061958,0.0363301,0.0491828,0.0158541,0,0,0.0681552,0,0.0134908,0.042298,0.0319859,0.0144777,0.0462656,0,0.0633773,0.0326911,0.0525977,0.040702,0.043779,0.0272454,0.0322015,0.0172018,0.0153734,0.053618,0.0413936,0.013072,0.0207184,0.00684439,0.0249003,0.0154264,0.0192711,0.0729826,0,0,0.00847302,0,0.01795,0.012219,0.0512265,0.00856394,0.0166442,0.0355076,0.0194478,0.0585447,0,0,0.0230712,0.0213777,0.00880949,0.0192745,0.0186563,0.00593189,0.0272553,0.00641782,0.00361512,0.0327887,0.0625639,0,0,0,0,0,0,0,0,0,0,0,0
233,0.0624855,0.0156223,0,0,0,0,0,0,0.0622611,0.0362895,0.04884,0.015507,0,0,0.0677727,0,0.0133421,0.0421004,0.0309037,0.0142091,0.0461786,0,0.0632636,0.0329075,0.053103,0.040308,0.0434756,0.0272437,0.032209,0.0172187,0.0152519,0.0540781,0.0407771,0.0129412,0.0207341,0.00671913,0.0248835,0.0160689,0.0192391,0.0721889,0,0,0.00818779,0,0.017985,0.0119388,0.0516262,0.00975671,0.0168163,0.0367276,0.0189084,0.057966,0,0,0.0226926,0.0209183,0.00901103,0.0190249,0.0181841,0.00959424,0.0268771,0.00639466,0.00362497,0.0332634,0.0619654,0,0,0,0,0,0,0,0,0,0,0,0
234,0.0616159,0.0158675,0,0,0,0,0,0,0.062432,0.0361946,0.0487084,0.0152008,0,0,0.0674332,0,0.0132177,0.0419469,0.030089,0.0139193,0.0460163,0.0170712,0.0627629,0.0329035,0.0532203,0.0398277,0.0431501,0.027205,0.0320371,0.0171078,0.0151363,0.0545152,0.0401523,0.0127131,0.0206849,0.00778977,0.0248245,0.0160975,0.0193185,0.0706624,0,0,0.00770851,0,0.0179698,0.0115468,0.0519216,0.0105295,0.0169542,0.0377966,0.0179524,0.0570989,0,0,0.0218826,0.0207046,0.00917976,0.0188207,0.017825,0.0117489,0.0263668,0.00634999,0.00358921,0.0335349,0.0609345,0,0,0,0,0,0,0,0,0,0,0,0
235,0.061186,0.0163429,0,0,0,0,0,0,0.0630064,0.0362319,0.048862,0.0150741,0,0,0.0669943,0,0.0130282,0.0417241,0.0292207,0.0137771,0.0457968,0,0.0624997,0.0329866,0.0534887,0.0395166,0.0429761,0.0270778,0.0320007,0.016877,0.0150667,0.0551911,0.0393856,0.0125994,0.0205798,0.00898947,0.0248605,0.015971,0.0193519,0.0692577,0,0,0.00754802,0,0.0179379,0.0113987,0.0521363,0.0104144,0.0172745,0.0384282,0.0177941,0.0567108,0,0,0.020868,0.0204246,0.00934876,0.0186608,0.0174092,0.0134623,0.0260845,0.00635047,0.0036372,0.0340738,0.0597892,0,0,0,0,0,0,0,0,0,0,0,0
236,0.0603292,0.0167972,0,0,0,0,0,0,0.0634452,0.0360784,0.0490187,0.0148586,0,0,0.0666533,0,0.0128156,0.0414321,0.0288639,0.0136405,0.0451608,0,0.0620351,0.0328177,0.0536528,0.0391705,0.0428534,0.0266846,0.0316577,0.016389,0.0149707,0.0556099,0.0386913,0.0123918,0.0204313,0.00979102,0.0248536,0.0155178,0.0192838,0.0685262,0,0,0.00737188,0,0.0179294,0.0112108,0.0522461,0.0104305,0.0175254,0.0391084,0.0178446,0.0565944,0,0,0.0199439,0.0201112,0.00942449,0.0184653,0.017094,0.0140178,0.0259723,0.0062993,0.00358405,0.0346399,0.0583952,0,0,0,0,0,0,0,0,0,0,0,0
237,0.0588324,0.0171405,0,0,0,0,0,0,0.0636294,0.0359621,0.0491706,0.0145825,0,0,0.066315,0,0.0126435,0.0412017,0.0289709,0.0134948,0.0444936,0.0173188,0.061643,0.0323627,0.0533362,0.0387124,0.0427501,0.0260722,0.0309339,0.016084,0.0148602,0.0558435,0.0379662,0.0121569,0.0203459,0.0100999,0.0248036,0.0149322,0.0191954,0.0677592,0,0,0.00708908,0,0.0179099,0.0108877,0.0522187,0.0107616,0.0177879,0.0399166,0.018057,0.0558966,0,0,0.0191766,0.0198268,0.00940871,0.0182491,0.0169239,0.0135933,0.0255845,0.00612702,0.00348919,0.0349786,0.0574617,0,0,0,0,0,0,0,0,0,0,0,0
238,0.0589321,0.0173221,0,0,0,0,0,0,0.0647346,0.0364276,0.0495606,0.014437,0,0,0.0659415,0,0.0127555,0.0411845,0.0290815,0.012599,0.0443699,0,0.062521,0.0321741,0.0532126,0.0385467,0.042798,0.0259313,0.0308924,0.0161431,0.014884,0.0570459,0.0375561,0.0123223,0.0206267,0.00931136,0.0249487,0.014441,0.0193629,0.0678397,0,0,0.00718979,0,0.0178558,0.0110544,0.0522811,0.0126101,0.0182842,0.041863,0.0185722,0.0551701,0.0616346,0,0.0189986,0.0205707,0.00901842,0.0185524,0.0175569,0.0136242,0.025196,0.00606187,0.0036955,0.0347911,0.0583906,0,0,0,0,0,0,0,0,0,0,0,0
239,0.0578372,0.0181906,0,0,0,0,0,0,0.0646381,0.0363735,0.0496195,0.0142389,0,0,0.0654589,0,0.012614,0.0409383,0.0295671,0.0130272,0.0438783,0,0.0625116,0.0318926,0.0524838,0.0381319,0.0430974,0.0253524,0.0300812,0.016119,0.0149314,0.0570766,0.0368306,0.0121155,0.0205466,0.0104389,0.0249857,0.0147643,0.0189581,0.0667569,0,0,0.00703112,0,0.0179463,0.0108509,0.0516819,0.0110354,0.0183729,0.0408119,0.0187686,0.0546166,0.0206821,0,0.0178164,0.019916,0.00874244,0.018459,0.0173637,0.0136274,0.0247138,0.00602521,0.00371368,0.0357641,0.057616,0,0,0,0,0,0,0,0,0,0,0,0
240,0.056739,0.0189357,0,0,0,0,0,0,0.064099,0.0361015,0.0495151,0.0140665,0,0,0.0650734,0,0.0124833,0.0407219,0.0303188,0.0135254,0.0430744,0.0182891,0.0622785,0.0314041,0.051205,0.0375757,0.0435202,0.0244831,0.028961,0.0161005,0.0150159,0.0567259,0.0361407,0.0118319,0.0203672,0.0104398,0.0249514,0.014244,0.018797,0.0656294,0,0,0.00682509,0,0.0180244,0.0104027,0.0522779,0.011844,0.0187296,0.0413752,0.0183186,0.0541129,0,0,0.0184316,0.0200674,0.00910035,0.0184008,0.0173104,0.0132734,0.0243039,0.00593838,0.00360953,0.0366962,0.056167,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0568602,0.0195752,0,0,0,0,0,0,0.0642529,0.0360763,0.0495989,0.0138496,0,0,0.06475,0,0.012452,0.0405782,0.0309288,0.0135755,0.0424199,0,0.0626259,0.0310203,0.0500695,0.0372324,0.0439087,0.0237268,0.0282926,0.0161905,0.0151066,0.0570629,0.0355689,0.0116966,0.0202559,0.0102926,0.0250186,0.0139475,0.01862,0.0650193,0,0,0.00694825,0,0.0180054,0.0102163,0.0525222,0.0122437,0.0188968,0.0415028,0.0181251,0.0536984,0,0,0.0186942,0.0202422,0.00899471,0.0185458,0.0176308,0.0133269,0.0239717,0.00590844,0.00369473,0.0373264,0.0553264,0,0,0,0,0,0,0,0,0,0,0,0
242,0.0569261,0.0198308,0,0,0,0,0,0,0.0640459,0.0357656,0.0496653,0.0133037,0,0,0.0645769,0,0.0123956,0.0404232,0.0317726,0.0133452,0.0415607,0.018051,0.0628685,0.0304219,0.0482785,0.036638,0.0440898,0.0227616,0.0272378,0.0161362,0.0150226,0.0573812,0.0352351,0.0113961,0.0200065,0.0100118,0.0249768,0.0135839,0.0183787,0.063984,0,0,0.00663607,0,0.0180714,0.00988871,0.0522862,0.0110505,0.0185953,0.0409202,0.0168781,0.0530214,0.0189292,0,0.0185941,0.0200368,0.00866458,0.018545,0.0176419,0.0132608,0.0235185,0.005933,0.00375374,0.0375007,0.0556753,0,0,0,0,0,0,0,0,0,0,0,0
