Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,LTHIP,,x76,x77
115,0.00224314,0.00286185,0,0,0,0,0,0,0.0143477,0.0311469,0.0123546,0.00796167,0,0,0.00474919,0,0.0141033,0.00250419,0.044322,0.0119162,0.0144398,0.00667728,0.00488186,0.000909513,0.00683695,0,0.0152838,0.0139876,0.0157426,0.0418811,0.0185102,0.00368954,0.0123448,0.00182596,0.00978998,0.0227602,0.014097,0.00351448,0.00201703,0,0,0.00245717,0,0.015974,0.00100048,0.0405267,0.0243941,0.0203937,0.0125988,0.00223272,0.00386558,0.00795906,0.0244505,0.0126499,0.011757,0.00973271,0.0315899,0.00570184,0.0133907,0.00749215,0.00481941,0.00219605,0.000795473,0.00269012,0.00250931,0,0,0,0,0,0,0,0,0.00970434,0.0426056,0,0,0
116,0.00275819,0.0033582,0,0,0,0,0,0,0.0319665,0.0311688,0.0254065,0.00747034,0,0,0.00608376,0,0.0143167,0.00335702,0.0438762,0.0287231,0.0138668,0.0105881,0.0046009,0.000812343,0.00381987,0,0.0168726,0.018578,0.0176979,0.0412754,0.036828,0.00471018,0.0123128,0.00205069,0.00909903,0.0227114,0.0142894,0.0027055,0.00255582,0,0,0.00217258,0,0.0159146,0.00102445,0.0398239,0.0249366,0.0202737,0.01203,0.00252873,0.0042236,0.00773288,0.0240628,0.0116703,0.0107777,0.00950848,0.0308835,0.00593828,0.0130888,0.00564394,0.00515403,0.00213589,0.000840241,0.00328328,0.00282889,0,0,0,0,0,0,0,0,0.00610472,0.0418668,0,0,0
117,0.00327846,0.00225502,0,0,0,0,0,0,0.0132068,0.0317439,0.0099666,0.00779058,0,0,0.00265292,0,0.0127054,0.00222836,0.0425051,0.0119391,0.0149024,0.00462453,0.00530612,0.00105715,0.00505565,0,0.0132526,0.0130322,0.0142061,0.0406411,0.0181397,0.00252993,0.0131144,0.00134211,0.00880446,0.0228569,0.0144786,0.00370685,0.00305883,0,0,0.00732051,0,0.0162726,0.00104885,0.0409824,0.0252928,0.0197585,0.0117884,0.00274428,0.00405648,0.00745286,0.023427,0.0108737,0.0105298,0.00969555,0.0305999,0.00618391,0.0133226,0.00476629,0.00504778,0.000937321,0.000572985,0.00389288,0.00479414,0,0,0,0,0,0,0,0,0.00940894,0.0415627,0,0,0
118,0.00407426,0.00433515,0,0,0,0,0,0,0.0282805,0.0309448,0.0207965,0.00730104,0,0,0.00779358,0,0.0144775,0.00438733,0.0419882,0.0251871,0.0146139,0.00664749,0.00510543,0.00131885,0.00289266,0,0.0146011,0.0163433,0.016705,0.0409636,0.0344224,0.00575393,0.0121539,0.00262869,0.00862245,0.0226564,0.0149901,0.00271902,0.00408358,0,0,0.00215318,0,0.0158137,0.00130697,0.040333,0.0261157,0.0195868,0.0110761,0.00307774,0.00525863,0.00696035,0.0232247,0.00968399,0.00936167,0.009585,0.0297901,0.00668068,0.0133239,0.00324135,0.00582547,0.00261049,0.0011785,0.00435908,0.00380537,0,0,0,0,0,0,0,0,0.006295,0.040497,0,0,0
119,0.00418455,0.00439323,0,0,0,0,0,0,0.0158828,0.0308815,0.00771636,0.00758258,0,0,0.00782939,0,0.0144118,0.00438225,0.0414974,0.0107468,0.0153818,0.00708566,0.00530111,0.00140771,0.00320377,0,0.0123134,0.0130886,0.0124829,0.039563,0.0196776,0.00578744,0.0121369,0.0025457,0.00807864,0.0226587,0.0150738,0.00375187,0.00400205,0,0,0.00257555,0,0.0158153,0.00141736,0.0413629,0.0265757,0.0190498,0.010755,0.00306617,0.00532759,0.00656171,0.022752,0.00896449,0.00909662,0.0096976,0.0294335,0.0067723,0.0136766,0.00236676,0.00586312,0.00255681,0.00099801,0.00414972,0.00399961,0,0,0,0,0,0,0,0,0.0103139,0.0396403,0,0,0
120,0.00418574,0.00446761,0,0,0,0,0,0,0.0163212,0.0308854,0.00792797,0.00714066,0,0,0.0079854,0,0.0143248,0.00452815,0.0414406,0.0125719,0.015648,0.0102411,0.00529724,0.00141917,0.00336642,0,0.0126228,0.0130552,0.0119226,0.039132,0.0189638,0.00590359,0.0121429,0.00255176,0.00799262,0.0226203,0.0154153,0.0038639,0.00377225,0,0,0.00282294,0,0.0158094,0.00121754,0.0415864,0.0272198,0.0185433,0.010288,0.00318799,0.00531355,0.00606764,0.0224894,0.00809337,0.00835993,0.00963483,0.0287717,0.00697537,0.0137557,0.00242876,0.00583553,0.00230749,0.00085171,0.00415093,0.00382698,0,0,0,0,0,0,0,0,0.0102398,0.038359,0,0,0
121,0.00375422,0.00414142,0,0,0,0,0,0,0.0078076,0.0308158,0.0123439,0.0056826,0,0,0.00768757,0,0.0141123,0.00423869,0.0391579,0.0206396,0.0174121,0.0114667,0.00644235,0.000689981,0.0105569,0,0.0142885,0.0119756,0.0146788,0.0417285,0.00640036,0.00572726,0.0120997,0.00254444,0.00828437,0.0224044,0.0155154,0.00434965,0.00310408,0,0,0.00308311,0,0.0158059,0.00046683,0.0421309,0.0273992,0.0178873,0.00996132,0.00345701,0.00490083,0.00553011,0.0223348,0.00725411,0.00756528,0.00947076,0.0278452,0.00701143,0.0135547,0.00380668,0.00523814,0.00205547,0.000953829,0.00372055,0.00331737,0,0,0,0,0,0,0,0,0.00790214,0.0371166,0,0,0
122,0.00381919,0.00441265,0,0,0,0,0,0,0.0169899,0.0308059,0.0142823,0.00508079,0,0,0.00779559,0,0.014012,0.00423963,0.0390243,0.024369,0.0179125,0.0170468,0.00658239,0.000537927,0.0132525,0,0.017423,0.015131,0.0150282,0.041995,0.0148244,0.00580261,0.0120977,0.00268611,0.00916615,0.0222702,0.0156291,0.00447098,0.0031997,0,0,0.0029709,0,0.015754,0.000616387,0.0422719,0.0272057,0.0173817,0.00948245,0.00359735,0.00516192,0.00527312,0.0220777,0.00639587,0.00672629,0.0091131,0.0269665,0.00710131,0.0130502,0.0060716,0.0051655,0.00196264,0.00116417,0.00420753,0.00313219,0,0,0,0,0,0,0,0,0.0126295,0.0361353,0,0,0
123,0.00371253,0.00468016,0,0,0,0,0,0,0.0178101,0.0307956,0.0147158,0.00496162,0,0,0.00788233,0,0.0140192,0.00426827,0.0395418,0.0248545,0.01797,0.016026,0.00630334,0.000622481,0.0110172,0.0143809,0.0173357,0.0151369,0.0151144,0.0414247,0.0153966,0.00595472,0.0120588,0.00282313,0.0104694,0.0221992,0.0155312,0.00445752,0.00305548,0,0,0.00297371,0,0.0157478,0.000813676,0.0422154,0.0265471,0.0169393,0.00915244,0.00378398,0.00530118,0.00512952,0.0216296,0.00547699,0.00583052,0.0086486,0.0260619,0.0072323,0.0123236,0.00878352,0.00506292,0.00195588,0.00127036,0.00463544,0.00305203,0,0,0,0,0,0,0,0,0.00971807,0.0352474,0,0,0
124,0.00368281,0.00495733,0,0,0,0,0,0,0.0197786,0.0307661,0.016541,0.00519106,0,0,0.00781716,0,0.0140312,0.00425568,0.0401932,0.0261302,0.0178691,0.0176205,0.00601578,0.00098233,0.00957521,0.0142776,0.0184328,0.0157583,0.0156695,0.0415276,0.0172005,0.00593781,0.0120226,0.00285371,0.0118678,0.0221576,0.0151818,0.00436487,0.00294148,0,0,0.00298898,0,0.0157631,0.000958492,0.0420234,0.0252934,0.0165702,0.00886903,0.00394363,0.00537965,0.00498101,0.0210276,0.00458522,0.0048565,0.00811355,0.0251245,0.00736399,0.0113212,0.0119085,0.00489976,0.001972,0.00140477,0.00503305,0.0030177,0,0,0,0,0,0,0,0,0.00823625,0.0353657,0,0,0
125,0.00371931,0.00522017,0,0,0,0,0,0,0.0209785,0.0307684,0.0174334,0.00559196,0,0,0.0076247,0,0.0139573,0.00423306,0.040789,0.0275222,0.0176193,0.0185936,0.0056553,0.0015215,0.00856438,0.0139858,0.0191134,0.0158194,0.0161293,0.0420567,0.0185623,0.00573451,0.0120425,0.00281746,0.0133192,0.0221502,0.0145102,0.0043096,0.00287044,0,0,0.00279551,0,0.0157658,0.000983355,0.0418216,0.0232905,0.0163137,0.00852261,0.00397738,0.00536239,0.00476361,0.0204053,0.00376194,0.00373751,0.00753625,0.024163,0.00740139,0.0101007,0.0148144,0.00475341,0.00194764,0.00144493,0.00533575,0.00300214,0,0,0,0,0,0,0,0,0.00697173,0.0363524,0,0,0
126,0.00364785,0.0056263,0,0,0,0,0,0,0.021028,0.0309362,0.0176227,0.00593251,0,0,0.00765345,0,0.0139156,0.00447228,0.041314,0.0283493,0.0169446,0.0180177,0.00508061,0.0023095,0.00832121,0.0136271,0.0191392,0.0157045,0.0166229,0.0425253,0.0189845,0.00576488,0.0121094,0.00276058,0.00890325,0.0221737,0.00604906,0.00382092,0.00264573,0,0,0.00226065,0,0.0157308,0.000906941,0.0399948,0.0143004,0.0157472,0.0102042,0.00392491,0.00530779,0.00365533,0.0223761,0.007274,0.00367518,0.00453302,0.0282839,0.00471581,0.00411134,0.0147836,0.00471835,0.00180472,0.00137867,0.00581007,0.00295606,0,0,0,0,0,0,0,0,0.00596218,0.0372805,0,0,0
127,0.00404886,0.00573197,0,0,0,0,0,0,0.0210412,0.0309574,0.017517,0.00603098,0,0,0.00722057,0,0.0138594,0.00420135,0.0415563,0.0276827,0.016913,0.016029,0.00510428,0.00278208,0.00771606,0.01285,0.0181948,0.0155301,0.0165251,0.0422507,0.0198094,0.00521561,0.0121584,0.00261559,0.015112,0.0222043,0.0121164,0.00432945,0.00310447,0,0,0.00185541,0,0.0157454,0.000911903,0.0414569,0.0170261,0.0158491,0.00765671,0.00361442,0.00535365,0.00402569,0.0192909,0.00389703,0.00152342,0.0069586,0.0220182,0.00756964,0.00772511,0.0196072,0.00475714,0.00156649,0.00143076,0.00569121,0.00322938,0,0,0,0,0,0,0,0,0.00497,0.037964,0,0,0
128,0.00264235,0.00326262,0,0,0,0,0,0,0.0196644,0.0319756,0.0170511,0.0061713,0,0,0.00170258,0,0.0127686,0.000961531,0.0416213,0.0271594,0.0166137,0.0138847,0.00481447,0.00234887,0.00723676,0.0121622,0.017258,0.0154555,0.0164108,0.0419947,0.0191803,0.00115123,0.013165,0.00137454,0.00898253,0.0225499,0.00748172,0.00422949,0.00466368,0,0,0.00855341,0,0.0162541,0.0016829,0.0392376,0.0120892,0.0146332,0.00796079,0.00333532,0.00384073,0.00456417,0.0228413,0.00857126,0.00538932,0.0067737,0.0258631,0.00712178,0.00648641,0.020098,0.00358885,0.00135798,0.00109141,0.00166893,0.00521159,0,0,0,0,0,0,0,0,0.00419691,0.0374632,0,0,0
129,0.00421725,0.006518,0,0,0,0,0,0,0.0179069,0.0313049,0.0162684,0.00633449,0,0,0.00769401,0,0.0139322,0.00484943,0.0414033,0.0262369,0.0165746,0.0119638,0.00491444,0.00405051,0.00672715,0.0115859,0.0160878,0.014936,0.0157321,0.0412929,0.0185437,0.00564022,0.0122496,0.00284416,0.00819809,0.0224271,0.0086454,0.00470379,0.00314998,0,0,0.00123038,0,0.0158475,0.000702774,0.0389212,0.0115272,0.0140442,0.00630827,0.00283417,0.00546735,0.00508227,0.0232824,0.00940055,0.00639265,0.00830407,0.0245684,0.00861668,0.0081217,0.0230982,0.00510704,0.00120244,0.00130243,0.0066395,0.00376082,0,0,0,0,0,0,0,0,0.00375026,0.0366357,0,0,0
130,0.0043359,0.00649125,0,0,0,0,0,0,0.017176,0.0312025,0.0155722,0.00608868,0,0,0.00744835,0,0.013952,0.00462606,0.0411765,0.0247069,0.0165914,0.0109423,0.00510405,0.00410191,0.0069211,0.0120116,0.0150329,0.0141579,0.0147371,0.0403027,0.0184824,0.00535831,0.0122138,0.00285616,0.0134562,0.0224253,0.00896824,0.0048757,0.00336804,0,0,0.00131489,0,0.0158717,0.000847459,0.0407494,0.00819334,0.0147041,0.00670684,0.00232578,0.00568423,0.00125763,0.0197202,0.00972297,0.0037614,0.00907373,0.0184172,0.00910327,0.00838481,0.0243319,0.00504092,0.0010341,0.00127229,0.00641592,0.00360249,0,0,0,0,0,0,0,0,0.00388664,0.0361923,0,0,0
131,0.00463621,0.00736485,0,0,0,0,0,0,0.0155334,0.0316282,0.0155848,0.00705109,0,0,0.00840208,0,0.0141346,0.00552847,0.0401376,0.0238025,0.016409,0.00975808,0.00490355,0.00549538,0.00705318,0.0117918,0.0144139,0.013969,0.0144487,0.039741,0.0172396,0.00616418,0.0124329,0.00317474,0.00946535,0.0225892,0.0113501,0.0059265,0.00349857,0,0,0.000804362,0,0.0159234,0.000640159,0.0386891,0.0116582,0.0126415,0.00357979,0.002917,0.00553515,0.00664085,0.0248819,0.0113351,0.00850226,0.0117445,0.0222271,0.0119574,0.0117046,0.0248974,0.00535893,0.000868693,0.00108662,0.00754605,0.00405495,0,0,0,0,0,0,0,0,0.00417661,0.035337,0,0,0
132,0.00461558,0.00762798,0,0,0,0,0,0,0.013848,0.0318376,0.0151169,0.00742039,0,0,0.00887219,0,0.0142395,0.00584633,0.0396745,0.0227313,0.0162306,0.00871102,0.00472641,0.0058945,0.00699214,0.0114944,0.013628,0.0135325,0.0137614,0.0392381,0.0158904,0.0066794,0.0125096,0.00333056,0.00805358,0.022703,0.0122036,0.006369,0.00355518,0,0,0.000760825,0,0.0159823,0.000758427,0.038711,0.011538,0.0122266,0.00354101,0.00327369,0.00541084,0.00766523,0.0258823,0.0124493,0.00955309,0.0129702,0.021425,0.0132617,0.0128101,0.0260087,0.00548557,0.000773983,0.0010075,0.0078288,0.00447605,0,0,0,0,0,0,0,0,0.00426113,0.0351591,0,0,0
133,0.00447042,0.00721263,0,0,0,0,0,0,0.0128758,0.0316824,0.0140887,0.00694381,0,0,0.00838044,0,0.0143059,0.00536997,0.0401808,0.0215418,0.0159833,0.0079273,0.00456106,0.00537971,0.00688795,0.0113737,0.0125986,0.0127139,0.01269,0.0385374,0.0143262,0.00637552,0.0124419,0.0031949,0.0097039,0.0227278,0.00925834,0.00531806,0.00360705,0,0,0.000714141,0,0.0160181,0.000560878,0.0405357,0.00779219,0.0139481,0.00746442,0.00248572,0.00574895,0.00344301,0.0234221,0.015368,0.00755607,0.0111349,0.0156646,0.0112486,0.0103601,0.02635,0.00549219,0.0010144,0.00109926,0.00733423,0.00492259,0,0,0,0,0,0,0,0,0.00393277,0.035637,0,0,0
134,0.00525953,0.0081612,0,0,0,0,0,0,0.0117728,0.0321698,0.0141314,0.0077721,0,0,0.00979711,0,0.0146192,0.00642157,0.0395478,0.021319,0.0160546,0.00735726,0.0042282,0.0069799,0.00649253,0.010226,0.0124749,0.0125285,0.0126796,0.0387353,0.0123014,0.00766259,0.0127035,0.00343105,0.0041628,0.0229809,0.0133111,0.00763736,0.00442357,0,0,0.00162892,0,0.0160823,0.00112501,0.0391034,0.0108139,0.0120162,0.00544543,0.00402734,0.00534457,0.00963568,0.0279576,0.0146594,0.0113134,0.0144598,0.020653,0.01492,0.0137462,0.0257225,0.00623692,0.0011557,0.000967394,0.00864792,0.00623187,0,0,0,0,0,0,0,0,0.00399144,0.0353486,0,0,0
135,0.00544818,0.00829013,0,0,0,0,0,0,0.0108567,0.0324092,0.0139621,0.00759383,0,0,0.0105061,0,0.0147545,0.00664391,0.0396913,0.0210004,0.015994,0.00692843,0.00401337,0.00714393,0.00605275,0.00924811,0.0121151,0.0120072,0.0122966,0.0382889,0.0106971,0.00840377,0.0127322,0.00359975,0.00354549,0.0231457,0.013446,0.00809611,0.00486466,0,0,0.00242371,0,0.0161493,0.00166053,0.0392769,0.0100866,0.0123128,0.0071934,0.00439574,0.00504456,0.0104527,0.0291066,0.0158681,0.0122812,0.0147474,0.0204462,0.0153053,0.0137386,0.0240047,0.00665059,0.00145628,0.00093693,0.00881214,0.00629122,0,0,0,0,0,0,0,0,0.00380594,0.0355245,0,0,0
136,0.0053382,0.00773514,0,0,0,0,0,0,0.0106959,0.0322066,0.0131731,0.0065069,0,0,0.00978577,0,0.014757,0.00607055,0.0405075,0.0201151,0.0157608,0.00665795,0.00376241,0.00638731,0.00570402,0.00891684,0.0115402,0.0111918,0.0115917,0.0375581,0.0096759,0.00780699,0.012677,0.00349558,0.0110377,0.0231655,0.00968146,0.0062774,0.00489086,0,0,0.00212311,0,0.0161999,0.00131308,0.040664,0.00825716,0.0146515,0.0106775,0.00288396,0.00546747,0.00697146,0.0273584,0.0183048,0.0104721,0.011735,0.0145921,0.0122706,0.010795,0.0216261,0.00656274,0.00155173,0.00097628,0.0081395,0.0054037,0,0,0,0,0,0,0,0,0.00327849,0.036093,0,0,0
137,0.00623616,0.00854318,0,0,0,0,0,0,0.00972192,0.0326725,0.0131983,0.00676577,0,0,0.0114018,0,0.0148984,0.00735431,0.0391125,0.0202609,0.0158571,0.00635719,0.00429741,0.00771043,0.00510021,0.0074299,0.0116982,0.0110963,0.0117758,0.0378565,0.00761741,0.00916795,0.0128714,0.00381732,0.008592,0.0234122,0.013634,0.00867568,0.00592497,0,0,0.00393494,0,0.0162282,0.00252136,0.0391633,0.010272,0.0134927,0.0116098,0.00492258,0.00522918,0.0118543,0.0310836,0.0174662,0.0140227,0.0148696,0.0204146,0.0153521,0.0132384,0.0149589,0.00745949,0.00122566,0.00101074,0.00926355,0.00617524,0,0,0,0,0,0,0,0,0.0037081,0.0357845,0,0,0
138,0.00468333,0.00505058,0,0,0,0,0,0,0.00802147,0.033583,0.0127043,0.00613977,0,0,0.00646203,0,0.0135273,0.0025815,0.0384832,0.0197965,0.0157517,0.00598654,0.00458028,0.00703059,0.00486058,0.00666354,0.0114685,0.0107783,0.0113905,0.0378101,0.00592524,0.00426612,0.014081,0.00315863,0.0124072,0.0236147,0.0149611,0.00878918,0.00643699,0,0,0.00400256,0,0.0166276,0.00207323,0.0389248,0.011513,0.0142154,0.0137816,0.00514368,0.00270397,0.0122952,0.0312202,0.0182252,0.0147698,0.0144564,0.0206183,0.0149543,0.0122738,0.0122675,0.00571983,0.0027015,0.00180316,0.00460651,0.00646913,0,0,0,0,0,0,0,0,0.00369655,0.0358064,0,0,0
139,0.00640604,0.00748236,0,0,0,0,0,0,0.00684604,0.0322693,0.0119533,0.00491362,0,0,0.0100742,0,0.0147269,0.0063459,0.0389872,0.0187066,0.0153415,0.00548954,0.00420426,0.00676229,0.00498843,0.00675197,0.0108469,0.0100728,0.0106292,0.0372331,0.00447223,0.00813992,0.0127106,0.00392332,0.0179911,0.0232926,0.0123794,0.0064371,0.00664656,0,0,0.00608296,0,0.0160731,0.00290635,0.0399147,0.0108761,0.0167403,0.0145538,0.00329741,0.00637801,0.00789489,0.0278222,0.0191042,0.0113962,0.0103746,0.0151212,0.0115608,0.00851877,0.017749,0.00785965,0.000416943,0.00118192,0.00876676,0.00623175,0,0,0,0,0,0,0,0,0.00327691,0.0361652,0,0,0
140,0.00674808,0.00799117,0,0,0,0,0,0,0.00638456,0.0326732,0.0122819,0.00516403,0,0,0.0113123,0,0.0148489,0.00738168,0.0374264,0.0188509,0.0154517,0.00541685,0.00525365,0.00734853,0.00549375,0.00598715,0.0109777,0.0101016,0.010875,0.0371951,0.00294766,0.00930249,0.0128317,0.00425398,0.0183721,0.023488,0.0168358,0.00881355,0.00689573,0,0,0.00720582,0,0.0161255,0.00384739,0.0386768,0.0142886,0.0155713,0.0172678,0.0050029,0.00609325,0.0112785,0.030543,0.0187005,0.0155152,0.0138706,0.0216495,0.0139652,0.0104963,0.0175095,0.00851631,0.000477381,0.00110326,0.00934399,0.00657545,0,0,0,0,0,0,0,0,0.00377748,0.0358879,0,0,0
141,0.00618558,0.00744608,0,0,0,0,0,0,0.00602828,0.0328018,0.011418,0.00475784,0,0,0.0109635,0,0.0147199,0.00735726,0.0371848,0.0180357,0.015277,0.00527198,0.00544963,0.00656311,0.00548269,0.00550825,0.010505,0.00957078,0.0104056,0.0366612,0.00116676,0.00933037,0.0127697,0.00425214,0.019826,0.0235883,0.0176443,0.00870045,0.00649278,0,0,0.00703173,0,0.0160416,0.00380796,0.038691,0.0156242,0.0161926,0.0186115,0.00497092,0.00597533,0.0123775,0.0307745,0.0186893,0.0159388,0.0137483,0.0219516,0.0134528,0.0098048,0.0194398,0.00844032,0.000417964,0.00118223,0.00866466,0.0058289,0,0,0,0,0,0,0,0,0.00376091,0.036106,0,0,0
142,0.00575395,0.00664402,0,0,0,0,0,0,0.0057428,0.0324576,0.0102688,0.00376173,0,0,0.00927698,0,0.0146716,0.00622034,0.0382977,0.0168979,0.0149004,0.00522157,0.00468903,0.00517339,0.00568589,0.00638633,0.00961487,0.00866953,0.00941263,0.0357693,0.000409853,0.00802827,0.0127447,0.00388404,0.0210663,0.0234623,0.0139348,0.00665119,0.00604915,0,0,0.00534438,0,0.0161269,0.0028272,0.0403009,0.00989984,0.0182293,0.0180044,0.00384881,0.00620047,0.00626869,0.0279142,0.0186855,0.0105661,0.00945006,0.0159363,0.0108526,0.00689344,0.0217122,0.00770269,0.000541619,0.00101109,0.00758536,0.00538741,0,0,0,0,0,0,0,0,0.00351185,0.0366561,0,0,0
143,0.00543442,0.00682649,0,0,0,0,0,0,0.00572173,0.0329141,0.0103977,0.00419456,0,0,0.0097471,0,0.0146642,0.00670499,0.0370833,0.0168364,0.0150616,0.00506381,0.00582362,0.0055002,0.0057284,0.00551355,0.0093782,0.00844571,0.00943696,0.0356853,0.00115447,0.00889238,0.0127824,0.00405129,0.0198758,0.023716,0.0184657,0.0091901,0.00576251,0,0,0.00608037,0,0.0161757,0.00356841,0.0392831,0.0194129,0.0170044,0.0213472,0.00531275,0.00588766,0.0139552,0.0309565,0.0190609,0.0172025,0.0134754,0.0220593,0.0126983,0.00880435,0.01898,0.00813959,0.000924598,0.00123411,0.00781465,0.00534717,0,0,0,0,0,0,0,0,0.00350442,0.0366586,0,0,0
144,0.00464254,0.00612533,0,0,0,0,0,0,0.00579896,0.0330297,0.0102382,0.00387539,0,0,0.00913758,0,0.0144879,0.00631739,0.0372505,0.0160187,0.0148626,0.0049051,0.00596113,0.00486768,0.00575555,0.00515846,0.00897095,0.00824832,0.00904226,0.0352769,0.00246224,0.00875192,0.0126704,0.00398922,0.0186548,0.0238677,0.0183996,0.00917602,0.00513868,0,0,0.00561123,0,0.0161384,0.00334958,0.0394519,0.0206259,0.0174885,0.0220744,0.0053716,0.00568108,0.0145326,0.0307552,0.0195507,0.0173225,0.0132311,0.0220649,0.0123788,0.00833899,0.0176103,0.0077799,0.00136017,0.00143707,0.0070286,0.0045765,0,0,0,0,0,0,0,0,0.00342293,0.036961,0,0,0
145,0.0048698,0.00568178,0,0,0,0,0,0,0.005632,0.0325826,0.00949157,0.00272856,0,0,0.00776078,0,0.0145225,0.00526747,0.0386356,0.0147121,0.0144406,0.00504665,0.00501129,0.00367495,0.00608951,0.00595332,0.00855678,0.0080172,0.00837874,0.0348582,0.00282461,0.00726739,0.0126361,0.00365217,0.0176536,0.0237079,0.0136385,0.00700014,0.00550144,0,0,0.00521229,0,0.0162109,0.00255449,0.0407557,0.010118,0.0193023,0.020594,0.00407679,0.00627245,0.00654617,0.027379,0.0187123,0.0105305,0.00909766,0.0159438,0.0106015,0.00610804,0.0174429,0.00735422,0.000950979,0.00111031,0.00665718,0.00467265,0,0,0,0,0,0,0,0,0.00356314,0.0374,0,0,0
146,0.00476049,0.00603095,0,0,0,0,0,0,0.00651165,0.0330327,0.00900346,0.00296411,0,0,0.00852189,0,0.0146532,0.006146,0.0374914,0.0146354,0.014511,0.00456531,0.00666437,0.00447474,0.00595792,0.00526327,0.00887131,0.00810832,0.00861686,0.0350533,0.00467463,0.00824039,0.0127066,0.00391407,0.016489,0.0239779,0.0191673,0.00942179,0.00532534,0,0,0.0068268,0,0.0162302,0.00354176,0.0391981,0.023655,0.0182414,0.0224252,0.00601638,0.00585711,0.0142182,0.0305099,0.0196295,0.0176862,0.0130735,0.0217967,0.0126724,0.00821975,0.015163,0.00804426,0.000763073,0.00129089,0.00709089,0.00444986,0,0,0,0,0,0,0,0,0.00357384,0.0374365,0,0,0
147,0.00492228,0.00612756,0,0,0,0,0,0,0.00678358,0.033065,0.00816224,0.00228842,0,0,0.0083259,0,0.0148153,0.00630342,0.0375952,0.0144422,0.0143136,0.00484708,0.00692568,0.00444189,0.00625573,0.00588169,0.00909435,0.00801403,0.00843894,0.0350605,0.00541352,0.00812019,0.0127235,0.00391249,0.0155589,0.0239643,0.01952,0.00916335,0.00555031,0,0,0.00726294,0,0.0162115,0.00369999,0.0388309,0.0244176,0.0188215,0.0218944,0.00620783,0.0060613,0.0137412,0.0308312,0.0189196,0.0170697,0.013207,0.0215634,0.0132476,0.00864785,0.0143919,0.00828455,0.000673175,0.00138009,0.00725101,0.00441924,0,0,0,0,0,0,0,0,0.00364337,0.0377127,0,0,0
148,0.00262413,0.00417508,0,0,0,0,0,0,0.00693347,0.0326941,0.00740375,0.000928532,0,0,0.00678353,0,0.014737,0.00521404,0.039016,0.0136962,0.0139704,0.00539386,0.00510027,0.00415486,0.00710827,0.00744827,0.00897381,0.00776255,0.0078285,0.0347498,0.00547081,0.00749042,0.0126806,0.00326989,0.0143242,0.0239282,0.0143709,0.00658206,0.00345057,0,0,0.0023592,0,0.0163388,0.00221061,0.0397499,0.0119419,0.0204449,0.0210858,0.00354117,0.00495111,0.00655899,0.0278648,0.0189973,0.00987818,0.0113347,0.0151141,0.0120762,0.00782819,0.0132936,0.00629635,0.00191427,0.00179011,0.00430137,0.00237691,0,0,0,0,0,0,0,0,0.00375464,0.0381062,0,0,0
149,0.00430463,0.00547676,0,0,0,0,0,0,0.00780339,0.0331816,0.00739039,0.00170905,0,0,0.00777722,0,0.0146058,0.00578945,0.0378733,0.0138256,0.014311,0.00558865,0.00674814,0.00386059,0.00740616,0.00735207,0.00933267,0.0077444,0.00802483,0.0348761,0.00666095,0.00782249,0.0126874,0.00377166,0.0132092,0.0238544,0.0194734,0.00892304,0.00560176,0,0,0.00892194,0,0.0159723,0.00400958,0.0385078,0.0254338,0.0198543,0.020298,0.00581735,0.00660611,0.0131336,0.0303145,0.0155473,0.0154136,0.0138594,0.0216351,0.0140538,0.00996798,0.0135191,0.00873144,0.000527431,0.00144882,0.00707595,0.00361892,0,0,0,0,0,0,0,0,0.00319982,0.0382268,0,0,0
150,0.00383702,0.00487609,0,0,0,0,0,0,0.00878821,0.0331423,0.00696594,0.00183202,0,0,0.00771024,0,0.0146291,0.00556687,0.0380897,0.0132321,0.0143954,0.00569462,0.00634119,0.00389215,0.00723191,0.00775932,0.00907278,0.00745527,0.00780707,0.0346549,0.00772082,0.00804259,0.0125767,0.00391808,0.0128125,0.0239735,0.0197258,0.00882856,0.00529736,0,0,0.00871158,0,0.0159949,0.00386589,0.0385169,0.0260545,0.0203586,0.019368,0.00531186,0.00649228,0.0133876,0.0295019,0.014093,0.0149684,0.0140668,0.0218184,0.0142983,0.0105867,0.0134183,0.00851327,0.000614582,0.00148709,0.0065374,0.0032791,0,0,0,0,0,0,0,0,0.0040167,0.0385194,0,0,0
