Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUR_B,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_T,RTHII,RTHIP,IMUL_R,IMUR_M,RTHIA,LTHIA,RTHI
186,0.00956019,0.0127752,0,0,0,0.0394456,0.0355979,0.030146,0.00793735,0,0,0.0080426,0,0.0127935,0.00404673,0.0335701,0.0262116,0.00784264,0.0102684,0.0148586,0.0199432,0.011934,0.0121345,0.0345233,0.0175432,0.0224736,0.0192498,0.0270142,0.0392128,0.00925564,0.0109481,0.00395156,0.028528,0.0232281,0.0277659,0.00568409,0.010083,0,0,0.0419913,0,0.0147375,0.0175482,0.0354245,0.025657,0.0182637,0.0204313,0.0110701,0.00972924,0.00661699,0.0194925,0.00887004,0.004402,0.0258091,0.0213267,0.00432355,0.00678557,0.0129492,0.00957072,0,0,0,0,0,0,0,0,0,0.0685911,0.0932673,0,0,0,0.0145858,0
187,0.00898826,0.0121246,0,0,0,0.040032,0.0354643,0.0300432,0.00772877,0,0,0.00787179,0,0.012741,0.004366,0.0333415,0.0258183,0.00755788,0.00992092,0.0146863,0.0188569,0.0116636,0.0118332,0.0345438,0.0173528,0.0223999,0.0190822,0.0268321,0.0398566,0.00897997,0.0107918,0.0038184,0.0281105,0.023169,0.0273173,0.00634631,0.00974446,0,0,0.0417374,0,0.0146669,0.0172406,0.0353558,0.025939,0.0188821,0.0215027,0.0107621,0.00953792,0.00631223,0.0195808,0.00874377,0.00398711,0.0254808,0.0210766,0.00441505,0.00697085,0.0121741,0.00905502,0,0,0,0,0,0,0,0,0,0.0687929,0.0928975,0,0,0,0.013749,0
188,0.00858788,0.0118009,0,0,0,0.0404962,0.0354177,0.0298628,0.00752421,0,0,0.00778607,0,0.0127332,0.00448481,0.0332974,0.0251895,0.00729306,0.00957234,0.0148531,0.0179166,0.0114152,0.0114293,0.0346652,0.0173138,0.022363,0.0190173,0.0267292,0.0403836,0.00859534,0.0106837,0.00378293,0.0275721,0.0231876,0.0269125,0.00647216,0.00962548,0,0,0.0420094,0,0.0146373,0.0172349,0.035262,0.0261142,0.0192044,0.0222366,0.0108344,0.00946025,0.00617965,0.0196033,0.00870896,0.00342106,0.0249664,0.0210045,0.00440941,0.00697226,0.0117771,0.00872182,0,0,0,0,0,0,0,0,0,0.0690373,0.0927262,0,0,0,0.013538,0
189,0.00825727,0.0115886,0,0,0,0.0408209,0.0354693,0.0296896,0.00726872,0,0,0.00775571,0,0.0126898,0.00453145,0.0333139,0.0244245,0.0070695,0.00918884,0.0154375,0.0169967,0.0111977,0.0108529,0.0347682,0.0173434,0.022409,0.0190592,0.0266573,0.0407739,0.00829644,0.0106467,0.00382791,0.0269969,0.0232945,0.0266757,0.00634299,0.00956565,0,0,0.0425044,0,0.0146816,0.0173408,0.0350614,0.0263786,0.0194162,0.0225846,0.0109341,0.00945705,0.00621907,0.0195984,0.0087497,0.00309044,0.0241607,0.0210621,0.00426783,0.00683608,0.0115335,0.00836231,0,0,0,0,0,0,0,0,0,0.0693589,0.0927456,0,0,0,0.0132836,0
190,0.00764309,0.0108304,0,0,0,0.0408514,0.0354055,0.0294001,0.00703802,0,0,0.00773343,0,0.012644,0.0047965,0.0334771,0.0238946,0.00700195,0.0087854,0.0161314,0.0157837,0.0110587,0.0104375,0.0348966,0.017278,0.0224017,0.0191345,0.0265803,0.040896,0.00817001,0.0104933,0.00377645,0.0263979,0.0233006,0.0266348,0.00679435,0.00936086,0,0,0.0426209,0,0.0146739,0.0171973,0.0349279,0.0272436,0.0199732,0.0228158,0.0105073,0.00932742,0.00623364,0.0197294,0.00869946,0.003189,0.0234142,0.021109,0.00418428,0.00690896,0.0107257,0.00784812,0,0,0,0,0,0,0,0,0,0.0699246,0.0929613,0,0,0,0.0127719,0
191,0.00727698,0.0103605,0,0,0,0.0429669,0.0353822,0.0298956,0.007021,0,0,0.00776282,0,0.0126465,0.00495397,0.0339697,0.023549,0.00675766,0.00988748,0.016565,0.0149259,0.0113746,0.0112247,0.0352349,0.0172613,0.02299,0.0191386,0.0258534,0.0430865,0.00800816,0.0104073,0.00373414,0.0259273,0.0233247,0.0267522,0.00729974,0.00943515,0,0,0.042945,0,0.0146574,0.0172106,0.0348634,0.0282596,0.0205451,0.0227513,0.0103196,0.00911272,0.00618573,0.0199185,0.00859574,0.00349984,0.0229738,0.0213566,0.00421278,0.00711601,0.0102236,0.00763922,0,0,0,0,0,0,0,0,0,0.0702902,0.0931488,0,0,0,0,0
192,0.00698787,0.010071,0,0,0,0.043224,0.0353769,0.0298635,0.00693176,0,0,0.0077953,0,0.0126853,0.00505034,0.0343441,0.0232132,0.00673333,0.00943721,0.0164159,0.0141778,0.01123,0.0110927,0.0355782,0.0171204,0.0230006,0.0190079,0.0257207,0.0434,0.0078307,0.010369,0.00361941,0.0254671,0.023345,0.0268682,0.00770826,0.0094329,0,0,0.0431979,0,0.0146426,0.0171899,0.0349243,0.0291094,0.0209925,0.0222727,0.0101025,0.00893329,0.00611698,0.0200901,0.00856169,0.00384515,0.0227637,0.0213588,0.00429153,0.00700352,0.00993848,0.00745791,0,0,0,0,0,0,0,0,0,0.069873,0.0932464,0,0,0,0,0
193,0.00703755,0.0101398,0,0,0,0.0422393,0.0354648,0.029275,0.00700198,0,0,0.00758251,0,0.0127477,0.00497399,0.0342907,0.0226689,0.00670391,0.00772001,0.0166509,0.0136781,0.0108214,0.00991626,0.0358825,0.0170846,0.0226627,0.0191465,0.0262087,0.0425041,0.00746451,0.0103753,0.0036442,0.0231484,0.0233367,0.0253741,0.00855279,0.00961909,0,0,0.0436934,0,0.0145961,0.0174659,0.0349869,0.0273049,0.0210754,0.021451,0.0104828,0.0090303,0.00619459,0.0196716,0.00918563,0.00413928,0.0209835,0.0214021,0.00440452,0.00698578,0.0100613,0.00736324,0,0,0,0,0,0,0,0,0,0.0712597,0.0931922,0,0,0,0.0115843,0.100951
194,0.00692318,0.010178,0,0,0,0.0424427,0.0355068,0.0289927,0.0068919,0,0,0.00745971,0,0.0128309,0.0049835,0.0344134,0.0218621,0.00662543,0.00711596,0.0164,0.0133093,0.0105546,0.00939023,0.0361507,0.0169939,0.0224937,0.0192415,0.0262537,0.0427918,0.00731965,0.010387,0.00365178,0.0220755,0.0233123,0.0247281,0.00870274,0.00972056,0,0,0.0441102,0,0.0145804,0.0176756,0.034996,0.0270305,0.0215163,0.0207528,0.00998299,0.008992,0.00590595,0.0198538,0.00912319,0.00419309,0.0200971,0.0214257,0.00454349,0.00709178,0.010194,0.00723122,0,0,0,0,0,0,0,0,0,0.0714209,0.0936889,0,0,0,0.0108632,0.101008
195,0.00681101,0.0102326,0,0,0,0.0427374,0.0355374,0.0288409,0.0069186,0,0,0.00733769,0,0.0128953,0.00496609,0.0346052,0.0220557,0.00660305,0.00655201,0.0160991,0.0128798,0.0103437,0.00891592,0.0364461,0.0169542,0.0222735,0.0188723,0.026242,0.0433242,0.00715373,0.0104108,0.00369351,0.0208819,0.0233297,0.0237333,0.00870312,0.00985661,0,0,0.0445668,0,0.0145845,0.0178766,0.0349073,0.0258831,0.0219308,0.0199595,0.00935043,0.00895494,0.00560606,0.020061,0.00911415,0.00411979,0.0190876,0.0215376,0.00472014,0.00704319,0.010315,0.00713546,0,0,0,0,0,0,0,0,0,0.0716648,0.0941476,0,0,0,0.0100827,0.100991
196,0.00665876,0.0100509,0,0,0,0.0429681,0.0354909,0.0286985,0.00687782,0,0,0.00735187,0,0.0129569,0.00508487,0.034747,0.0226819,0.00661043,0.00603154,0.0155268,0.0124636,0.0102168,0.0085276,0.0367982,0.0169559,0.0221715,0.0186863,0.0262319,0.0438459,0.00714291,0.0103894,0.00366968,0.01976,0.0233106,0.0225023,0.00905396,0.0098589,0,0,0.0447159,0,0.0146053,0.0178986,0.0349008,0.0243365,0.0225779,0.0192735,0.00867643,0.00896195,0.00534325,0.0203527,0.00893528,0.00411591,0.0179719,0.0215687,0.00472706,0.00700507,0.0101479,0.00702319,0,0,0,0,0,0,0,0,0,0.072037,0.0946045,0,0,0,0.009693,0.10092
197,0.00661914,0.0101157,0,0,0,0.0433566,0.0355303,0.0287799,0.00694258,0,0,0.00731169,0,0.0129833,0.00510995,0.0348642,0.0216884,0.00658477,0.00563309,0.0150538,0.0120879,0.0101308,0.00819464,0.0371954,0.0168919,0.0221544,0.0186869,0.0261338,0.0444747,0.00702355,0.0103941,0.00365487,0.0188893,0.0233021,0.021034,0.00901856,0.00999181,0,0,0.0450702,0,0.0146071,0.0180656,0.03492,0.0223091,0.0230331,0.0183793,0.00799611,0.00901336,0.00522858,0.0205604,0.00890583,0.00413466,0.016968,0.0216736,0.0045944,0.00708507,0.0102361,0.00700435,0,0,0,0,0,0,0,0,0,0.0722384,0.0950105,0,0,0,0.0096574,0.101067
198,0.00653837,0.0101434,0,0,0,0.0437319,0.0356153,0.0286801,0.0070457,0,0,0.00734343,0,0.0129952,0.00519499,0.0348923,0.0220506,0.0066171,0.0052858,0.0145819,0.011772,0.0100377,0.00787998,0.0374391,0.0167063,0.0220677,0.0186831,0.0260697,0.0450485,0.00691303,0.0104261,0.00370937,0.0184868,0.0232759,0.019574,0.00897513,0.0100485,0,0,0.0454896,0,0.0145931,0.0182551,0.0350076,0.0200142,0.0234824,0.0173287,0.00733662,0.00911504,0.00517716,0.0207826,0.00878484,0.00428093,0.0161349,0.0217935,0.00458321,0.00727154,0.0102283,0.00694497,0,0,0,0,0,0,0,0,0,0.0722988,0.0954703,0,0,0,0.00930276,0.10136
199,0.00633804,0.00999688,0,0,0,0.044164,0.0356208,0.0284917,0.00705874,0,0,0.0075721,0,0.0130121,0.005399,0.0348259,0.0226145,0.00676553,0.00505592,0.0140527,0.0114144,0.00992898,0.00760825,0.0375442,0.0164481,0.0219526,0.0185938,0.0260013,0.0456664,0.00689133,0.0104126,0.00376244,0.0183896,0.0232429,0.0182964,0.00893942,0.00992979,0,0,0.0457638,0,0.0145785,0.0182787,0.0350111,0.0175833,0.0239323,0.0162027,0.00664603,0.00913013,0.00512076,0.0210353,0.00850268,0.00441795,0.0157542,0.0218121,0.00476178,0.00732194,0.00996708,0.0066943,0,0,0,0,0,0,0,0,0,0.0723111,0.0959659,0,0,0,0.0088375,0.101631
200,0.00593117,0.00953397,0,0,0,0.0446764,0.0355438,0.028507,0.00680754,0,0,0.00804288,0,0.0129355,0.00584808,0.0347144,0.0217729,0.00698696,0.0050089,0.0133588,0.0108936,0.00982658,0.00740986,0.0375941,0.0163002,0.0219102,0.0185453,0.0258672,0.04619,0.00702012,0.010354,0.0037232,0.0184063,0.0231681,0.0172638,0.00904014,0.00963959,0,0,0.0456273,0,0.0145566,0.018028,0.03508,0.0155392,0.0245146,0.0150664,0.00587169,0.0090466,0.00501181,0.0213514,0.00817491,0.00439156,0.0157002,0.0217008,0.00494189,0.00727762,0.00923862,0.00626355,0,0,0,0,0,0,0,0,0,0.0724796,0.0964637,0,0,0,0.00848887,0.101456
201,0.00535186,0.00864726,0,0,0,0.044889,0.0354329,0.0286461,0.00621617,0,0,0.00897901,0,0.0128107,0.00660607,0.0345459,0.0211738,0.00726654,0.00491409,0.0123748,0.0101413,0.00971801,0.00731822,0.0375166,0.0161886,0.0218041,0.018446,0.0257475,0.0464025,0.00747055,0.0102273,0.00364885,0.0185147,0.023043,0.0164304,0.00922095,0.00917955,0,0,0.0451488,0,0.014491,0.0176201,0.0352369,0.0139962,0.0252517,0.0136451,0.00510071,0.00888641,0.0047992,0.0217546,0.00776284,0.00427726,0.0157785,0.0214313,0.00494666,0.00729225,0.00800278,0.00581444,0,0,0,0,0,0,0,0,0,0.0730542,0.0968735,0,0,0,0.00821999,0.101066
202,0.00489901,0.00807369,0,0,0,0.0449877,0.0353402,0.028913,0.0056775,0,0,0.00974819,0,0.0126824,0.00714402,0.0343559,0.020856,0.00753709,0.0048463,0.0116916,0.00946792,0.00960948,0.0072433,0.0374587,0.0161031,0.0216678,0.018305,0.0256322,0.0466516,0.00774312,0.0101504,0.00358685,0.0185182,0.0229863,0.0155655,0.0089663,0.00876588,0,0,0.0448819,0,0.0144534,0.017463,0.0353552,0.0131757,0.025733,0.0118376,0.00444802,0.00871642,0.00461505,0.0221785,0.00742469,0.00441337,0.0156005,0.0212512,0.00491687,0.00737655,0.0071525,0.00543555,0,0,0,0,0,0,0,0,0,0.0737743,0.0968686,0,0,0,0.00800202,0.100568
203,0.0046282,0.00795668,0,0,0,0.044998,0.0353119,0.0290437,0.00516197,0,0,0.0101269,0,0.0125721,0.00740184,0.0341887,0.0207964,0.00758952,0.00486793,0.0112153,0.00885147,0.00954667,0.00717059,0.0374277,0.0159402,0.0214832,0.0181214,0.0255207,0.0469585,0.00778813,0.0101271,0.00357075,0.0181592,0.0229541,0.0145941,0.00820623,0.00850997,0,0,0.0448778,0,0.0144113,0.0175397,0.0354372,0.0135343,0.0259576,0.00976886,0.0036217,0.00863419,0.0046795,0.0226669,0.00714897,0.00516321,0.0150743,0.0212049,0.00502844,0.00735159,0.00688374,0.00517982,0,0,0,0,0,0,0,0,0,0.0747528,0.096372,0,0,0,0.00782482,0.0996458
204,0.00439044,0.00798055,0,0,0,0.0451306,0.035339,0.0288956,0.00499174,0,0,0.0103182,0,0.0124665,0.0075156,0.0340756,0.0207747,0.00772024,0.00492444,0.0108967,0.00825366,0.00955249,0.00708543,0.037384,0.0157999,0.0213988,0.0179909,0.0254093,0.0473018,0.00780067,0.0101288,0.00360217,0.0176392,0.0229485,0.013554,0.00720652,0.00828021,0,0,0.045011,0,0.0143857,0.017529,0.0354684,0.0151778,0.0260405,0.00789742,0.00288244,0.00860629,0.00513325,0.023274,0.00674458,0.00655641,0.0149127,0.021134,0.00518206,0.00737771,0.00684779,0.00505089,0,0,0,0,0,0,0,0,0,0.0759453,0.0953121,0,0,0,0.00777747,0.0982828
205,0.00410726,0.00766297,0,0,0,0.0452399,0.0352519,0.0285594,0.00488948,0,0,0.0108242,0,0.0123755,0.00787428,0.0339921,0.0207388,0.00800535,0.00502058,0.0103568,0.00754568,0.00951907,0.00708084,0.0371806,0.015713,0.0213258,0.0179396,0.02529,0.0474517,0.00800334,0.010032,0.00361041,0.0171032,0.0229276,0.0127011,0.00647767,0.00785111,0,0,0.0448492,0,0.014381,0.0172512,0.0355326,0.0177712,0.02636,0.00645162,0.00256944,0.00855404,0.00600342,0.0241827,0.00641732,0.00842626,0.0154814,0.0209049,0.00530404,0.00752352,0.00639279,0.00486223,0,0,0,0,0,0,0,0,0,0.077372,0.0938185,0,0,0,0.00779804,0.0965099
206,0.00389219,0.0071193,0,0,0,0.0451846,0.0350666,0.0283649,0.00468947,0,0,0.0118054,0,0.0122886,0.00858198,0.0338968,0.0210132,0.00835931,0.00506135,0.00949514,0.00674967,0.00964771,0.00710296,0.0369325,0.015594,0.0212346,0.0178882,0.0251915,0.0472576,0.00856218,0.00984789,0.00357231,0.0165712,0.0228685,0.0126317,0.00586554,0.00735906,0,0,0.0442684,0,0.0143599,0.0167229,0.0356879,0.0208114,0.0269157,0.00541807,0.00266171,0.00852488,0.00711491,0.0254878,0.00623179,0.010565,0.016846,0.0205162,0.00520556,0.00757406,0.00558334,0.00483716,0,0,0,0,0,0,0,0,0,0.0789265,0.091991,0,0,0,0.00783908,0.0945325
207,0.00372619,0.00665619,0,0,0,0.0451747,0.0348209,0.0284403,0.00458429,0,0,0.0127398,0,0.0122027,0.00929523,0.0337669,0.0212962,0.0087682,0.00502948,0.00863019,0.00615259,0.00968168,0.00713106,0.0367126,0.0154601,0.0210121,0.0177988,0.0251603,0.0469178,0.0091967,0.00969052,0.00348265,0.0168229,0.0227717,0.0132098,0.00527126,0.0069108,0,0,0.0434659,0,0.0143437,0.016161,0.0359372,0.0234532,0.0275427,0.00468932,0.00319271,0.00824445,0.00834242,0.0273231,0.00679095,0.0127392,0.018766,0.020091,0.00514925,0.00754572,0.00483733,0.00481264,0,0,0,0,0,0,0,0,0,0.0802922,0.0899575,0,0,0,0.0078276,0.092437
208,0.00369653,0.00635758,0,0,0,0.0451,0.0346129,0.0290453,0.00470002,0,0,0.0136248,0,0.0121251,0.00993206,0.0336428,0.0204547,0.00917672,0.00494148,0.00780742,0.00570061,0.00963565,0.00720247,0.0364954,0.0153308,0.0208225,0.0177073,0.0251307,0.0467101,0.0099072,0.00955455,0.00341205,0.018222,0.0226631,0.0138993,0.0048178,0.00658322,0,0,0.0426258,0,0.0143286,0.015612,0.0363477,0.0243857,0.0281894,0.00503358,0.00402986,0.00799909,0.0097017,0.029539,0.00801536,0.0146612,0.0210142,0.0197506,0.00511543,0.00758865,0.00424758,0.00485972,0,0,0,0,0,0,0,0,0,0.0812724,0.0879396,0,0,0,0.00790596,0.0903668
209,0.00386994,0.00620819,0,0,0,0.0449675,0.0344118,0.0297413,0.00483188,0,0,0.0145046,0,0.0120668,0.0105585,0.0335278,0.0201735,0.00958712,0.0048041,0.00717754,0.00534414,0.0096122,0.00722493,0.0363722,0.0151845,0.0206537,0.0175957,0.0250812,0.0466215,0.010569,0.0094097,0.00337556,0.0206295,0.0225597,0.0147557,0.00457925,0.00632273,0,0,0.0417537,0,0.0143154,0.015024,0.0368472,0.0234319,0.028844,0.007317,0.0048711,0.00790223,0.0116715,0.0316215,0.0100536,0.0165431,0.023034,0.0193734,0.005074,0.00752035,0.00382709,0.00513518,0,0,0,0,0,0,0,0,0,0.0819017,0.0860406,0,0,0,0.00818693,0.0887947
210,0.00414779,0.00602626,0,0,0,0.0449975,0.0341611,0.0293467,0.0048919,0,0,0.0155003,0,0.0119778,0.0112562,0.0334746,0.0206655,0.0100494,0.00465726,0.00664902,0.00509299,0.00965698,0.00727137,0.0363054,0.0150154,0.0205078,0.0175155,0.0249965,0.0465907,0.0112549,0.00926703,0.00331683,0.0235272,0.0224587,0.0162561,0.00444087,0.00604898,0,0,0.0406503,0,0.0143202,0.0143639,0.0373204,0.0221343,0.0297007,0.0113155,0.00545096,0.00790458,0.0145175,0.0337702,0.0125772,0.0190014,0.024639,0.0187706,0.00499248,0.00755506,0.00360964,0.00526165,0,0,0,0,0,0,0,0,0,0.0821242,0.084571,0,0,0,0.00835868,0.0877521
211,0.00447347,0.00592693,0,0,0,0.0450443,0.0338732,0.0289043,0.00492048,0,0,0.0165023,0,0.0119021,0.0118917,0.0334783,0.0210163,0.0104709,0.00456179,0.00599332,0.00493307,0.0097585,0.00731327,0.0362742,0.0148496,0.0203782,0.0174188,0.0248811,0.0466115,0.0118956,0.00909717,0.00326015,0.0266077,0.0223637,0.0194608,0.00434824,0.00579853,0,0,0.0394453,0,0.0143236,0.0137579,0.0377826,0.0215761,0.030731,0.0163055,0.00579793,0.00804658,0.0180699,0.0356813,0.01527,0.0220451,0.0258502,0.0181253,0.00489212,0.00766042,0.00361314,0.0052663,0,0,0,0,0,0,0,0,0,0.0819937,0.0837076,0,0,0,0.00822486,0.0874363
212,0.00471385,0.00608095,0,0,0,0.0450864,0.0337357,0.0284994,0.00527663,0,0,0.0169032,0,0.0118206,0.0122039,0.0335369,0.0210465,0.0106515,0.00451894,0.00591235,0.0047607,0.00988645,0.00730963,0.0363788,0.0147535,0.0203391,0.017293,0.0246855,0.0467215,0.0120618,0.00898864,0.00325503,0.029427,0.022305,0.023377,0.0046052,0.00571369,0,0,0.0387782,0,0.0142864,0.0134526,0.0382866,0.0234773,0.0312803,0.0214173,0.00609334,0.00812765,0.0215751,0.0368955,0.0174088,0.0252174,0.0270028,0.0179265,0.00486817,0.0076723,0.00393157,0.00563313,0,0,0,0,0,0,0,0,0,0.0817299,0.0832789,0,0,0,0.00799837,0.0878333
213,0.00486156,0.00609932,0,0,0,0.0450153,0.0336138,0.0281922,0.00549566,0,0,0.0172215,0,0.0117928,0.0124863,0.0336492,0.021044,0.0106729,0.00458291,0.00563258,0.00482376,0.010025,0.00737203,0.0364736,0.0146925,0.0201933,0.0171796,0.0245096,0.0467195,0.0122718,0.00891615,0.00319391,0.0313548,0.0222128,0.0270353,0.0048314,0.005554,0,0,0.0382227,0,0.0142661,0.0130823,0.0388623,0.0273242,0.031851,0.0261022,0.00612919,0.00818061,0.0246981,0.0377349,0.0190432,0.0280367,0.0276428,0.0177491,0.00489901,0.00757042,0.00400577,0.00566994,0,0,0,0,0,0,0,0,0,0.0817228,0.0832344,0,0,0,0.00787054,0.0883265
214,0.00501631,0.00625022,0,0,0,0.0449875,0.0336722,0.0280475,0.00589418,0,0,0.0171156,0,0.0117793,0.0124238,0.0338524,0.0208252,0.010518,0.00462027,0.00587963,0.00482979,0.0101214,0.00732658,0.0366626,0.0147109,0.0201085,0.0171644,0.0243823,0.0467397,0.0121588,0.0089266,0.00330092,0.0324825,0.0222174,0.0293145,0.00530386,0.00564408,0,0,0.0383413,0,0.0142706,0.0130089,0.0393569,0.030058,0.0319561,0.0295767,0.00613909,0.00815416,0.0266584,0.0380662,0.0198814,0.0298091,0.0282775,0.0178803,0.00497711,0.00752473,0.00415245,0.0055069,0,0,0,0,0,0,0,0,0,0.0813468,0.0831123,0,0,0,0.00786757,0.0888144
215,0.00506048,0.00622816,0,0,0,0.0447902,0.0337294,0.027757,0.00611567,0,0,0.0170077,0,0.0117763,0.0123281,0.0340413,0.020653,0.0103896,0.0046849,0.00594688,0.00492547,0.0102008,0.0072639,0.0367941,0.0147002,0.020072,0.0171108,0.0243099,0.0465463,0.0121296,0.00895906,0.00338413,0.0327952,0.0222266,0.0303886,0.00554982,0.00563461,0,0,0.0383887,0,0.0143045,0.0131152,0.0395588,0.0311795,0.0322022,0.0317402,0.00590274,0.00830375,0.0276939,0.038213,0.0202527,0.0308317,0.028606,0.018012,0.00504464,0.00750276,0.00406096,0.0053239,0,0,0,0,0,0,0,0,0,0.0807477,0.0832776,0,0,0,0.00788791,0.0891322
216,0.00499803,0.00614451,0,0,0,0.0441786,0.0337434,0.0272081,0.00623881,0,0,0.0170069,0,0.0117729,0.0122891,0.0341863,0.0203421,0.0103451,0.00483177,0.00568569,0.00510049,0.010223,0.00716556,0.036797,0.014646,0.0199604,0.016992,0.0242666,0.0459732,0.0122737,0.00895588,0.00341114,0.0302449,0.0222123,0.0283304,0.00561242,0.0054987,0,0,0.0383418,0,0.0143327,0.0131947,0.0394204,0.0281998,0.032556,0.0323001,0.00582025,0.00852838,0.0277485,0.0385065,0.019943,0.0306362,0.0271517,0.0180494,0.00509703,0.00751661,0.00385072,0.00527844,0,0,0,0,0,0,0,0,0,0.0804135,0.0838015,0,0,0,0.00779981,0.0889286
217,0.00508273,0.0064673,0,0,0,0.0434871,0.0338179,0.0267052,0.00670264,0,0,0.016712,0,0.0117052,0.0121501,0.0343442,0.0201266,0.0102961,0.00501912,0.00608338,0.00502358,0.0102083,0.0069984,0.0368577,0.0145918,0.0198086,0.0168219,0.0241066,0.0451569,0.0120944,0.00894801,0.0034402,0.0308555,0.0222393,0.0286186,0.0060444,0.00574664,0,0,0.0384191,0,0.0142721,0.0132667,0.0390104,0.0283638,0.0324919,0.0320552,0.00586804,0.00838985,0.0272087,0.0379993,0.0196601,0.0305569,0.0285186,0.0179974,0.00520918,0.00752941,0.00408564,0.00560267,0,0,0,0,0,0,0,0,0,0.0797664,0.0847736,0,0,0,0.00766495,0.0891687
218,0.00511313,0.00666796,0,0,0,0.0431309,0.0338881,0.0264204,0.00714217,0,0,0.0162655,0,0.0116718,0.0119288,0.0344797,0.0202989,0.0102964,0.00539893,0.00672778,0.00497937,0.0102202,0.00684607,0.0370116,0.0145997,0.0197469,0.0167364,0.0238822,0.0446113,0.0117539,0.00898599,0.00340454,0.0310218,0.0222454,0.0284401,0.00649543,0.00583152,0,0,0.0386221,0,0.0142368,0.0134716,0.0385033,0.0284078,0.0328007,0.0309068,0.00551126,0.00840375,0.026337,0.0377268,0.0192715,0.0303234,0.0291373,0.0181502,0.00526554,0.00759216,0.004263,0.00580148,0,0,0,0,0,0,0,0,0,0.079305,0.0857193,0,0,0,0.00768935,0.0903423
219,0.00487734,0.00645882,0,0,0,0.0429548,0.0338191,0.0260051,0.00721718,0,0,0.0162944,0,0.0116702,0.0119493,0.0345485,0.0203218,0.0105466,0.00575666,0.00668304,0.00533725,0.0101834,0.00670384,0.0371517,0.0147005,0.0197484,0.0167277,0.0237769,0.0441877,0.0119201,0.00903102,0.00330705,0.0299407,0.0221874,0.0275114,0.00657288,0.0055682,0,0,0.0383639,0,0.0142871,0.0134811,0.0380219,0.0278244,0.0335968,0.028903,0.0051557,0.00871124,0.0254669,0.0378004,0.0188861,0.0300362,0.0280708,0.018208,0.00534802,0.00762726,0.00403404,0.00560048,0,0,0,0,0,0,0,0,0,0.0791537,0.0864323,0,0,0,0.00771852,0.091026
220,0.00455552,0.00625332,0,0,0,0.042103,0.0337158,0.0255124,0.00722363,0,0,0.0163232,0,0.0116333,0.0120126,0.034612,0.0202355,0.0108358,0.00607825,0.00672906,0.00573219,0.0102243,0.00662827,0.0372785,0.0146709,0.0196247,0.0166207,0.0236064,0.0436541,0.0122031,0.00905793,0.00325671,0.02803,0.0221892,0.0258777,0.0065953,0.00536042,0,0,0.0379291,0,0.0143314,0.0133419,0.0376424,0.0263162,0.0341358,0.0260647,0.00513705,0.00884216,0.0243142,0.0376194,0.0183662,0.0293114,0.0260328,0.0181448,0.00543395,0.00777196,0.00383032,0.00502783,0,0,0,0,0,0,0,0,0,0.079029,0.0874368,0,0,0,0.00778168,0.0911027
221,0.00437219,0.00640375,0,0,0,0.0408586,0.0337002,0.0248017,0.00746687,0,0,0.0160272,0,0.0115494,0.0119984,0.0346787,0.0199008,0.0107357,0.00633887,0.0072883,0.00585376,0.0101871,0.00652919,0.0373568,0.0145497,0.0193119,0.0163511,0.0234016,0.0426886,0.0120848,0.00907134,0.00329248,0.0266747,0.0222254,0.0244019,0.0067046,0.00535099,0,0,0.0378698,0,0.0143196,0.0133906,0.0375251,0.0248166,0.0342845,0.0236127,0.00489486,0.00868639,0.0231196,0.0370865,0.0177913,0.028511,0.0252395,0.0180822,0.00550979,0.00791113,0.00396305,0.00499641,0,0,0,0,0,0,0,0,0,0.0783034,0.0883377,0,0,0,0.00785292,0.0912698
222,0.00424159,0.00663894,0,0,0,0.0397174,0.033767,0.0241001,0.00780751,0,0,0.0156661,0,0.011481,0.0118086,0.0347693,0.0197228,0.0103852,0.00655342,0.00812304,0.00594556,0.0101521,0.00643184,0.0374228,0.0144207,0.0189662,0.0160748,0.0232313,0.0415761,0.0119022,0.0091066,0.0033392,0.0261272,0.0222545,0.0229754,0.0068733,0.00536843,0,0,0.0379638,0,0.014289,0.013663,0.037544,0.0239976,0.0343336,0.0218303,0.00459956,0.00849784,0.0221975,0.0367361,0.0172679,0.0277741,0.025526,0.0181118,0.00554495,0.00781148,0.00435414,0.00532646,0,0,0,0,0,0,0,0,0,0.0776978,0.0887112,0,0,0,0.00789167,0.0915911
