Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTHII,x75,x76
73,0.00685847,0.00277064,0,0,0,0,0,0,0.00413999,0.0320578,0.0069707,0.00810632,0,0,0.0102066,0,0.0134653,0.00373278,0.04544,0.00711239,0.0122492,0.0036012,0.0030613,0.0107613,0.0073803,0,0.00948864,0.0456861,0.0111752,0.0100208,0.0122612,0.0394637,0.00505849,0.00908143,0.0134626,0.00414637,0.0221046,0.0209059,0.00612438,0.00315112,0.00743925,0,0,0.00613195,0,0.015216,0.00164941,0.0385827,0.00938695,0.0201433,0.00958031,0.00496071,0.0102773,0.00546932,0.0242097,0.00518319,0.00659724,0.0333792,0.00598987,0.00630874,0.0279965,0.00725683,0.000992693,0.00132302,0.00432313,0.00840142,0,0,0,0,0,0,0,0,0.00734264,0,0
74,0.00657277,0.0029736,0,0,0,0,0,0,0.00330742,0.0319272,0.00884771,0.00778233,0,0,0.00970793,0,0.0134848,0.00362792,0.0454624,0.00913867,0.0125487,0.00393965,0.00326984,0.0109018,0.00847311,0,0.00984938,0.0463961,0.0133588,0.012312,0.0145176,0.0408863,0.00533448,0.0087432,0.0134041,0.00399039,0.0224486,0.0208378,0.0060663,0.00341663,0.00716717,0,0,0.005922,0,0.0151771,0.00172018,0.0386268,0.00982366,0.0201543,0.00951956,0.00446546,0.0102128,0.00526564,0.0239956,0.00521833,0.00659962,0.0332378,0.00585818,0.00634391,0.0286206,0.00700682,0.00114927,0.00125816,0.00452162,0.00821064,0,0,0,0,0,0,0,0,0.00721537,0,0
75,0.00638213,0.00310431,0,0,0,0,0,0,0.0140458,0.0318678,0.0154659,0.00734799,0,0,0.00921427,0,0.0134663,0.00343927,0.0455135,0.0207583,0.0122388,0.00569103,0.00337377,0.0110293,0.00827389,0,0.00879869,0.0468183,0.0158656,0.0143106,0.0172994,0.0426361,0.0154462,0.00837063,0.0133939,0.0038019,0.021814,0.0207959,0.00564067,0.0034915,0.00688909,0,0,0.00571685,0,0.0151571,0.00180941,0.03809,0.0105707,0.0202322,0.00955268,0.00431603,0.0100506,0.00531076,0.0239638,0.00500024,0.00645989,0.0328515,0.0055852,0.00618249,0.0281284,0.00664838,0.00121869,0.00122146,0.00453385,0.00816644,0,0,0,0,0,0,0,0,0.0071913,0,0
76,0.00619048,0.00330171,0,0,0,0,0,0,0.00558021,0.0316952,0.0118726,0.0072271,0,0,0.00879407,0,0.0134389,0.00342401,0.045029,0.0121656,0.012981,0.00622324,0.00403895,0.0110051,0.00976094,0,0.00977869,0.0469375,0.0172079,0.0152843,0.0168246,0.0426334,0.00708481,0.00820573,0.0133188,0.00369228,0.0221448,0.0207788,0.00581816,0.00426525,0.0066951,0,0,0.00560642,0,0.0151653,0.00188733,0.0388688,0.0108714,0.0200623,0.00927609,0.00401098,0.00986253,0.00497602,0.0237817,0.00488617,0.00653617,0.032804,0.00538441,0.00624156,0.0287394,0.00654457,0.00122604,0.00124731,0.00462008,0.00803892,0,0,0,0,0,0,0,0,0.00707176,0,0
77,0.00610881,0.00341668,0,0,0,0,0,0,0.00559531,0.0315742,0.012146,0.00727774,0,0,0.00837131,0,0.0134158,0.00333372,0.0445476,0.0143532,0.0131591,0.00699873,0.00440871,0.0109966,0.0096536,0,0.00959622,0.0468146,0.0172458,0.0152503,0.016725,0.0423251,0.00630873,0.00794042,0.0132587,0.00361728,0.0217675,0.020727,0.00601562,0.0043941,0.00651892,0,0,0.00545736,0,0.0151408,0.00195134,0.0389359,0.0117113,0.0198953,0.0090744,0.00395704,0.00969881,0.0048326,0.0237767,0.0048494,0.00647013,0.0325538,0.00512978,0.00641185,0.0287212,0.00648288,0.00127346,0.00131487,0.00460769,0.00806336,0,0,0,0,0,0,0,0,0.00704386,0,0
78,0.00603775,0.00352056,0,0,0,0,0,0,0.0111943,0.0315067,0.0152562,0.0072767,0,0,0.00816522,0,0.0134575,0.00316376,0.043968,0.0220083,0.0131036,0.00697559,0.00441273,0.0110478,0.00854969,0,0.00851885,0.0466443,0.016334,0.0143711,0.0165585,0.0420189,0.0100904,0.00761679,0.0131757,0.00361471,0.0212323,0.0206532,0.00631045,0.00410602,0.00632727,0,0,0.00528819,0,0.0151066,0.00206427,0.0387326,0.0131252,0.0196545,0.00902691,0.00421129,0.00957361,0.00485715,0.0239152,0.00491884,0.00637136,0.0320868,0.00484494,0.00647013,0.0283995,0.00635697,0.00126193,0.0015185,0.00454645,0.00804962,0,0,0,0,0,0,0,0,0.00716882,0,0
79,0.00633799,0.004096,0,0,0,0,0,0,0.00347279,0.0314792,0.0104061,0.00743959,0,0,0.0101516,0,0.0129302,0.00450583,0.0430399,0.0161951,0.0136746,0.00676259,0.00461685,0.0105558,0.00911818,0,0.00961784,0.0465102,0.0164185,0.0146669,0.0158665,0.0415791,0.00407758,0.0089817,0.0132449,0.00443517,0.0216115,0.020742,0.00738987,0.00472543,0.00638723,0,0,0.00930613,0,0.0153437,0.00335988,0.0391069,0.0149597,0.0192189,0.00902628,0.00438532,0.00881893,0.00473513,0.0239922,0.00532349,0.00663591,0.0317693,0.0046894,0.00679314,0.0288769,0.00754545,0.00166509,0.0019534,0.00542397,0.0076006,0,0,0,0,0,0,0,0,0.00740746,0,0
80,0.00609718,0.0040578,0,0,0,0,0,0,0.00212392,0.0313965,0.0102242,0.00728595,0,0,0.00978024,0,0.0129072,0.00420626,0.0423016,0.0140093,0.0140108,0.00645359,0.00450044,0.0106435,0.00857543,0,0.00935766,0.0460083,0.0155499,0.0140525,0.0155444,0.0414995,0.00475856,0.00875537,0.0132063,0.00430604,0.021125,0.020698,0.0079785,0.00530014,0.00606743,0,0,0.00866255,0,0.0153289,0.00342148,0.0392265,0.0167615,0.0188306,0.00917905,0.00471634,0.00869391,0.00476408,0.0241325,0.00550079,0.00690834,0.0312434,0.00457039,0.00708822,0.0284946,0.00708592,0.00182419,0.00192597,0.00518034,0.00738021,0,0,0,0,0,0,0,0,0.00756491,0,0
81,0.0059263,0.00405479,0,0,0,0,0,0,0.00386789,0.0313649,0.0103522,0.00710738,0,0,0.00936982,0,0.0128612,0.00396777,0.0417993,0.0122939,0.0142204,0.00676903,0.00434144,0.0107492,0.00778688,0,0.00888293,0.0452102,0.0144206,0.0128573,0.0154442,0.0415629,0.00602478,0.00853879,0.0132206,0.0041288,0.0204893,0.0206372,0.00896569,0.00531136,0.00585575,0,0,0.00812973,0,0.015301,0.00350447,0.0392831,0.0186607,0.0184147,0.00941866,0.00498276,0.00865278,0.00484297,0.0243191,0.00573369,0.0073222,0.0306172,0.00456432,0.0078829,0.0279492,0.00659917,0.00195998,0.00186515,0.00497084,0.00728952,0,0,0,0,0,0,0,0,0.00777151,0,0
82,0.0057688,0.00414468,0,0,0,0,0,0,0.00622178,0.0313769,0.011002,0.00678436,0,0,0.00895156,0,0.0128684,0.00385205,0.0414642,0.013346,0.0144533,0.00751592,0.00426421,0.0108699,0.00703696,0,0.00802879,0.0442692,0.0141814,0.0127453,0.0155478,0.0416651,0.00740107,0.00826933,0.0132227,0.00403982,0.0196445,0.0205522,0.0100551,0.00546124,0.00566051,0,0,0.0078975,0,0.0152657,0.00370806,0.0393888,0.0202503,0.0179623,0.00964258,0.00515935,0.00864451,0.00492716,0.0244475,0.00591641,0.00769978,0.0299169,0.00468306,0.00883949,0.0271286,0.00621977,0.00187722,0.00182021,0.0047985,0.0072383,0,0,0,0,0,0,0,0,0.00796154,0,0
83,0.0055991,0.00434308,0,0,0,0,0,0,0.00717986,0.0313422,0.0122023,0.00636544,0,0,0.00861295,0,0.0129467,0.00377621,0.0411915,0.0160517,0.0148574,0.00790597,0.00445577,0.0109589,0.00718915,0,0.0068275,0.0433635,0.0143996,0.0132488,0.0156563,0.0416289,0.00779433,0.00812445,0.0131796,0.00405305,0.0186129,0.0204381,0.0112733,0.00584521,0.00538435,0,0,0.00786482,0,0.0152438,0.00396567,0.039686,0.0215041,0.017519,0.00986015,0.00519805,0.00850288,0.00506359,0.0244859,0.0060624,0.00800498,0.0292074,0.00491663,0.00933019,0.0259536,0.00590884,0.00182051,0.00197585,0.0047202,0.00706332,0,0,0,0,0,0,0,0,0.00812126,0,0
84,0.00530899,0.00461881,0,0,0,0,0,0,0.00910713,0.0312557,0.013555,0.00591044,0,0,0.00790331,0,0.0130574,0.00357049,0.0407534,0.0192725,0.0155773,0.00771609,0.00499984,0.010961,0.00845515,0,0.00587452,0.0425901,0.0145239,0.01386,0.0159528,0.0417784,0.00936552,0.00787862,0.0131141,0.00394422,0.0175475,0.0203153,0.0121348,0.00594723,0.00490817,0,0,0.00800775,0,0.0152171,0.00437884,0.0401169,0.0222282,0.017095,0.00997854,0.00515948,0.00827433,0.00515268,0.0244991,0.00603882,0.0081764,0.0284827,0.0051723,0.00926757,0.0247032,0.00555974,0.00198079,0.00214345,0.00471022,0.00660876,0,0,0,0,0,0,0,0,0.00812797,0,0
85,0.00493363,0.004895,0,0,0,0,0,0,0.0168363,0.0311132,0.0156456,0.00548037,0,0,0.00694097,0,0.0131844,0.00325812,0.0402981,0.0233992,0.0163425,0.0122353,0.00571141,0.0108772,0.0110645,0,0.00804703,0.0420988,0.0163389,0.0153595,0.0167633,0.0426185,0.0162993,0.00738075,0.013008,0.00368934,0.0165463,0.0201883,0.0123714,0.00635473,0.00433617,0,0,0.00830342,0,0.0151963,0.00486588,0.0404818,0.0221292,0.016705,0.00981204,0.00504764,0.00798359,0.00510067,0.0244063,0.00572788,0.00804795,0.0277569,0.00525747,0.0089216,0.0235935,0.00518044,0.00223218,0.00220481,0.00484093,0.00618781,0,0,0,0,0,0,0,0,0.00787344,0,0
86,0.00485327,0.00506984,0,0,0,0,0,0,0.0204893,0.0310244,0.0173708,0.00556378,0,0,0.00640904,0,0.0132688,0.00297885,0.0403893,0.0256563,0.0165067,0.0156021,0.00607564,0.0110863,0.0117331,0,0.00863999,0.0421266,0.0180978,0.0160929,0.0171452,0.0431405,0.0195615,0.00710784,0.0129692,0.00358321,0.0158821,0.0200706,0.012759,0.00694699,0.0041278,0,0,0.00848636,0,0.0151879,0.00524182,0.0407583,0.0218614,0.0163971,0.00953044,0.00495265,0.00774327,0.00503062,0.0241729,0.00533301,0.00790937,0.0270745,0.00538431,0.00872229,0.022618,0.00484396,0.00245599,0.00231993,0.00498215,0.00613937,0,0,0,0,0,0,0,0,0.00757467,0,0
87,0.00499141,0.00520481,0,0,0,0,0,0,0.0226558,0.0310327,0.0188164,0.00594697,0,0,0.00608473,0,0.0133526,0.00269425,0.0405953,0.0266803,0.0162554,0.0169796,0.0061662,0.0114196,0.0115679,0,0.00852109,0.0426842,0.0187579,0.0164173,0.0174208,0.0433414,0.0216221,0.00698425,0.0129567,0.00352494,0.0156053,0.0199852,0.0133263,0.00714264,0.00423281,0,0,0.00851028,0,0.015204,0.00553227,0.0410006,0.0214838,0.0161144,0.00920582,0.00489197,0.00771541,0.00489052,0.023872,0.0049072,0.00780653,0.0263866,0.00560827,0.00860111,0.0219831,0.00466285,0.00268466,0.00257564,0.0050611,0.00635945,0,0,0,0,0,0,0,0,0.00721427,0,0
88,0.0052432,0.00535565,0,0,0,0,0,0,0.0242867,0.0310562,0.01934,0.00643821,0,0,0.00579106,0,0.0134394,0.00235064,0.0408079,0.0269529,0.0157182,0.0164169,0.00601559,0.0118294,0.0107707,0,0.00820233,0.0434271,0.0184493,0.0165238,0.0173936,0.043541,0.0235504,0.00682904,0.0129338,0.00343632,0.0149722,0.0199232,0.0138693,0.00732962,0.00445381,0,0,0.00846148,0,0.0152118,0.00581388,0.0410673,0.0210737,0.015829,0.00887788,0.00496154,0.00777443,0.00470534,0.0235312,0.00449602,0.00777406,0.025674,0.00592537,0.00832022,0.0216815,0.00460268,0.00289906,0.0027544,0.00505894,0.0067151,0,0,0,0,0,0,0,0,0.0068318,0,0
89,0.00600697,0.0051057,0,0,0,0,0,0,0.0244385,0.0312649,0.0187322,0.00677936,0,0,0.00842734,0,0.0128074,0.00390484,0.0409821,0.0271025,0.0152596,0.0141552,0.00573516,0.0124772,0.00911588,0,0.00738224,0.043419,0.0173982,0.0161663,0.0168824,0.0436244,0.0250222,0.00896821,0.0131947,0.00429496,0.0135919,0.0199306,0.0142094,0.00721916,0.00562253,0,0,0.0112573,0,0.0153444,0.0066172,0.0410008,0.0204229,0.015517,0.0084952,0.00517856,0.00680829,0.00450387,0.0231556,0.00403363,0.00773841,0.0248822,0.0063142,0.00811335,0.0218998,0.00571922,0.00339828,0.00288674,0.00449819,0.00696871,0,0,0,0,0,0,0,0,0.00650865,0,0
90,0.00556927,0.00633226,0,0,0,0,0,0,0.0252192,0.0309525,0.0180171,0.00698485,0,0,0.00452279,0,0.0141731,0.00139044,0.040963,0.0265554,0.0150081,0.011952,0.00562142,0.0116224,0.0069617,0,0.00643205,0.0425603,0.0162444,0.0155276,0.016285,0.0430158,0.0271015,0.00488094,0.0127331,0.0026074,0.0129289,0.0199,0.0141788,0.00728814,0.00413575,0,0,0.0112695,0,0.0152772,0.00667659,0.0409619,0.0192103,0.0153255,0.00806805,0.00482104,0.00853509,0.00426237,0.0228058,0.00357028,0.00766193,0.0239978,0.00664351,0.00788824,0.0227837,0.00561501,0.00374252,0.0029221,0.00571737,0.00768317,0,0,0,0,0,0,0,0,0.00644721,0,0
91,0.00577157,0.00645327,0,0,0,0,0,0,0.0259255,0.0310981,0.0173792,0.00722719,0,0,0.00495786,0,0.0140442,0.0012023,0.0406908,0.025538,0.0148682,0.0103695,0.00531695,0.0121918,0.00495292,0,0.00540525,0.0412529,0.0152176,0.0150365,0.0156175,0.0420461,0.0288718,0.00509513,0.0128469,0.00265972,0.017413,0.0198173,0.0133162,0.00713605,0.00437455,0,0,0.0114515,0,0.015273,0.00676385,0.0403972,0.017182,0.0146904,0.00738592,0.00486177,0.00839406,0.00409968,0.0233843,0.00324558,0.00702552,0.0233974,0.00554183,0.00743154,0.0281001,0.00549721,0.00394665,0.00302797,0.00580214,0.00791531,0,0,0,0,0,0,0,0,0.00657226,0,0
92,0.00593182,0.00651336,0,0,0,0,0,0,0.0259592,0.0313329,0.0165228,0.00746855,0,0,0.00555735,0,0.0139731,0.000964278,0.0401085,0.0243901,0.0147911,0.00910179,0.00500428,0.0128607,0.00365376,0,0.00452471,0.0400492,0.0142495,0.014581,0.0147312,0.0411189,0.0297556,0.00545037,0.0129645,0.00283306,0.0203958,0.0197704,0.0126812,0.00717166,0.00469952,0,0,0.0114809,0,0.0152713,0.00675927,0.0400841,0.0150513,0.0140886,0.00653448,0.00507558,0.00816793,0.00416143,0.0238773,0.0034092,0.00705523,0.0226835,0.00566105,0.00743515,0.0323946,0.00522132,0.00405156,0.00308623,0.00589834,0.00806311,0,0,0,0,0,0,0,0,0.00693086,0,0
93,0.00588577,0.00653706,0,0,0,0,0,0,0.0258259,0.0314065,0.0158035,0.00768811,0,0,0.00587066,0,0.0138802,0.000906957,0.0393915,0.023285,0.0146199,0.00802331,0.00472061,0.0134423,0.00315958,0,0.00374731,0.0394822,0.0132412,0.0140944,0.0137763,0.0401717,0.0304619,0.00576684,0.0130247,0.00295424,0.0159793,0.0197194,0.0129563,0.00709122,0.00483119,0,0,0.0115414,0,0.0152734,0.00690509,0.0409227,0.0132047,0.0141579,0.00704948,0.00517288,0.00810094,0.00358259,0.0226443,0.00353765,0.00824663,0.0203614,0.00789846,0.00740547,0.0276011,0.00499589,0.00424994,0.00316274,0.00591762,0.00800233,0,0,0,0,0,0,0,0,0.00798089,0,0
94,0.00655448,0.00666016,0,0,0,0,0,0,0.02483,0.0316731,0.0158225,0.0086362,0,0,0.00711981,0,0.0137662,0.000677668,0.0386328,0.0230409,0.0139666,0.00758975,0.00412961,0.0147203,0.00314556,0,0.00258731,0.0390238,0.0127328,0.0140304,0.0133603,0.039727,0.030075,0.00626558,0.0132085,0.00306912,0.0283053,0.0197194,0.011113,0.0071649,0.00565639,0,0,0.0111666,0,0.0152885,0.00679003,0.0387857,0.0094891,0.012885,0.00443273,0.00572552,0.00811144,0.00636009,0.0256619,0.0072706,0.00720772,0.0229901,0.00745308,0.00740257,0.0433991,0.00455941,0.00444579,0.00316341,0.00642685,0.00873232,0,0,0,0,0,0,0,0,0.0103425,0,0
95,0.00706278,0.00656007,0,0,0,0,0,0,0.0240006,0.0318777,0.0159407,0.0094853,0,0,0.00801734,0,0.013622,0.000719116,0.0382699,0.0226804,0.0134937,0.0072014,0.00393254,0.0155913,0.00335264,0,0.0016987,0.0390584,0.0123685,0.0137682,0.0129334,0.0391724,0.0297671,0.00695384,0.01338,0.00331613,0.0286642,0.0196817,0.0118754,0.00765447,0.00640409,0,0,0.0107387,0,0.0152802,0.00663452,0.0384978,0.00970325,0.0122862,0.00337664,0.00572409,0.00800789,0.00698724,0.0263718,0.00795087,0.00868829,0.0218314,0.00890163,0.00874535,0.0446876,0.00430829,0.00474102,0.00331698,0.00647242,0.00920066,0,0,0,0,0,0,0,0,0.0110658,0,0
96,0.00678313,0.00716145,0,0,0,0,0,0,0.0239234,0.0317651,0.0158896,0.00961662,0,0,0.00711704,0,0.0140862,0.000777415,0.0387396,0.0217646,0.0132629,0.00671111,0.00419878,0.0155285,0.00362977,0,0.00172671,0.0396783,0.0120134,0.0133561,0.0124279,0.0386934,0.02943,0.00640695,0.0132779,0.00286866,0.0187992,0.0196285,0.011472,0.0076355,0.00587017,0,0,0.0102918,0,0.0152501,0.00654686,0.0403553,0.00691857,0.0131065,0.00766333,0.00498053,0.00857154,0.00317433,0.02405,0.00586526,0.0102968,0.016861,0.0101324,0.00907226,0.0306489,0.00413842,0.00489602,0.00344385,0.00722841,0.00909296,0,0,0,0,0,0,0,0,0.0127192,0,0
97,0.00810442,0.00804066,0,0,0,0,0,0,0.0226787,0.0321307,0.0159013,0.0105133,0,0,0.00852034,0,0.0144373,0.00182408,0.0388757,0.0215648,0.0130978,0.0066238,0.00413534,0.0170664,0.00281912,0,0.00179187,0.0397283,0.0123096,0.013467,0.0125392,0.0388122,0.0281265,0.00686479,0.0134148,0.00249418,0.0263644,0.01975,0.0134825,0.00892176,0.00689537,0,0,0.00935429,0,0.0152337,0.00577071,0.0383565,0.0113305,0.0109647,0.00283021,0.00552691,0.00900927,0.00852514,0.0282771,0.00869478,0.0118562,0.0203176,0.01196,0.011923,0.0421199,0.00407928,0.00472132,0.00332191,0.0087979,0.0105771,0,0,0,0,0,0,0,0,0.0128497,0,0
98,0.00888209,0.00854061,0,0,0,0,0,0,0.0208501,0.0322725,0.0153734,0.0105597,0,0,0.00930282,0,0.0146886,0.00258626,0.0395812,0.0200409,0.013161,0.0066284,0.00426538,0.0180169,0.00211129,0.00722478,0.00340967,0.0399935,0.0119875,0.0130808,0.0120054,0.038412,0.0259447,0.00731695,0.0134543,0.00222651,0.0236234,0.0198573,0.0142301,0.00953522,0.00742965,0,0,0.00881397,0,0.0152391,0.00527849,0.0382505,0.0126646,0.0105582,0.00311348,0.00537535,0.00937376,0.00955314,0.0293737,0.00954909,0.0129549,0.019921,0.0131404,0.0129027,0.0398092,0.00419925,0.00456803,0.0032208,0.00973936,0.0113316,0,0,0,0,0,0,0,0,0.0136336,0,0
99,0.0090767,0.00557546,0,0,0,0,0,0,0.0192926,0.0324779,0.0147128,0.00954391,0,0,0.0116689,0,0.0131791,0.00162141,0.0406396,0.0191166,0.0133193,0.00651179,0.00451552,0.0189873,0.00202911,0.00669327,0.00386984,0.0402391,0.0114661,0.0126702,0.011359,0.037755,0.0248645,0.0102416,0.0139261,0.0044259,0.0147074,0.0197876,0.0110588,0.0083559,0.00853638,0,0,0.00905933,0,0.0152911,0.00557658,0.0398795,0.00296366,0.0125324,0.00990798,0.00389345,0.00772437,0.00630823,0.0275048,0.00939628,0.012692,0.014827,0.012042,0.0105104,0.0281032,0.00387262,0.00446743,0.00323165,0.00622743,0.0106264,0,0,0,0,0,0,0,0,0.017225,0,0
100,0.0103303,0.00862954,0,0,0,0,0,0,0.0180553,0.0324937,0.014781,0.00991546,0,0,0.0112478,0,0.0144034,0.00230696,0.0398553,0.0191656,0.0137402,0.0072423,0.00454995,0.0212611,0.00135179,0.00558883,0.00410263,0.0394409,0.011708,0.0131316,0.0115272,0.0379234,0.023559,0.00890023,0.0138211,0.00287166,0.0167333,0.0199953,0.0155679,0.0100451,0.00850804,0,0,0.00646394,0,0.0151671,0.00429297,0.038246,0.0161305,0.0104838,0.00503665,0.00511744,0.0100508,0.0121674,0.0318136,0.0120246,0.0138514,0.0193765,0.0143799,0.0130025,0.03146,0.00416317,0.00405905,0.0028356,0.0110077,0.0123705,0,0,0,0,0,0,0,0,0.0159091,0,0
101,0.0107175,0.00857057,0,0,0,0,0,0,0.0165023,0.0328244,0.0142264,0.00960192,0,0,0.0119132,0,0.0142938,0.00242694,0.0394303,0.0186849,0.013766,0.00736873,0.00450575,0.0216771,0.00145475,0.00511114,0.00409997,0.0394067,0.0114385,0.0126158,0.0112657,0.0378942,0.0217687,0.00937594,0.0139578,0.00287195,0.0143002,0.0200818,0.0160363,0.0100369,0.00885154,0,0,0.00613527,0,0.0151122,0.00387875,0.038133,0.0169223,0.0109621,0.00677044,0.0049749,0.010087,0.0132481,0.0328317,0.0134385,0.0136001,0.0193937,0.0143475,0.0121518,0.0247937,0.00441817,0.00401293,0.0027315,0.0112782,0.0126578,0,0,0,0,0,0,0,0,0.0173262,0,0
102,0.00992541,0.00805021,0,0,0,0,0,0,0.0153776,0.032713,0.0131927,0.0087764,0,0,0.0112073,0,0.0142321,0.00181045,0.0396918,0.0176472,0.0134974,0.0069589,0.00442889,0.0212111,0.0015815,0.00537359,0.00384677,0.0398676,0.0107497,0.0116826,0.0105158,0.0374991,0.0202167,0.00923583,0.0139676,0.00289,0.00913035,0.0200123,0.0133391,0.00818622,0.00796877,0,0,0.00671001,0,0.015131,0.00430519,0.0395635,0.00924253,0.013702,0.0136347,0.00302553,0.0102374,0.00969475,0.0306826,0.0126123,0.0127365,0.0139961,0.0123242,0.00921849,0.0131903,0.00424148,0.00404475,0.0027915,0.010814,0.0116281,0,0,0,0,0,0,0,0,0.0204939,0,0
103,0.011256,0.00846894,0,0,0,0,0,0,0.0146138,0.0330872,0.0134108,0.00922946,0,0,0.0129399,0,0.0141907,0.00219696,0.0382631,0.0176001,0.0136422,0.00726684,0.00448834,0.0225048,0.00186582,0.00554155,0.00402793,0.0395147,0.0110442,0.011809,0.0107468,0.0375321,0.0181664,0.00982512,0.0142091,0.0032259,0.00669523,0.0201943,0.0180468,0.0101175,0.00903208,0,0,0.00607706,0,0.0151808,0.00349833,0.0380559,0.0183729,0.0123509,0.0112709,0.00479976,0.0103314,0.0146861,0.0338139,0.0157789,0.0130329,0.0198343,0.014038,0.0109929,0.0144975,0.00475761,0.00375545,0.00261005,0.0114978,0.0131287,0,0,0,0,0,0,0,0,0.0195744,0,0
104,0.011247,0.0079232,0,0,0,0,0,0,0.0134124,0.033138,0.0131409,0.00891728,0,0,0.0131896,0,0.01398,0.00202647,0.0379001,0.0170406,0.0135703,0.00697786,0.00442717,0.021814,0.0019829,0.00525047,0.00395972,0.0396919,0.0107622,0.0115115,0.0104413,0.0370701,0.016097,0.009694,0.0142155,0.00353229,0.00593297,0.0202596,0.0186785,0.0100519,0.00900608,0,0,0.00595618,0,0.0152096,0.00334354,0.0379345,0.0192181,0.0132326,0.0132549,0.00466926,0.0101755,0.01547,0.033292,0.016725,0.0127618,0.0205091,0.0136231,0.010376,0.0118715,0.00467129,0.00385634,0.00267636,0.010854,0.0130776,0,0,0,0,0,0,0,0,0.0204851,0,0
105,0.00997591,0.00687228,0,0,0,0,0,0,0.0118059,0.0330091,0.0121044,0.00784907,0,0,0.0121022,0,0.013673,0.00101336,0.0388865,0.0160342,0.0132336,0.00619095,0.00378937,0.0203479,0.00180417,0.00461858,0.00368054,0.0402627,0.00989383,0.0105849,0.0095621,0.0362681,0.0144352,0.00927589,0.0141992,0.00361473,0.00917279,0.0202115,0.0150239,0.00795673,0.00777332,0,0,0.00659783,0,0.0151899,0.00392507,0.0390995,0.010732,0.0160229,0.0164371,0.00279122,0.0102139,0.0108356,0.0301366,0.0136828,0.0113807,0.0151557,0.0115815,0.00802277,0.0103024,0.00417578,0.00414839,0.00279173,0.00954085,0.011464,0,0,0,0,0,0,0,0,0.0214414,0,0
106,0.0109758,0.00777012,0,0,0,0,0,0,0.0109647,0.0333629,0.0119131,0.00774854,0,0,0.0128912,0,0.0140618,0.00278838,0.0379189,0.0153901,0.0134127,0.00616304,0.00439241,0.0203472,0.00196361,0.00440131,0.00389621,0.040132,0.00986912,0.0104335,0.00949137,0.0363477,0.0122681,0.00894398,0.0142958,0.00319827,0.00858369,0.0204849,0.0201834,0.0100054,0.00839231,0,0,0.00660547,0,0.0152625,0.00323503,0.0377233,0.0214546,0.0149139,0.0166983,0.00498845,0.0106462,0.016836,0.033068,0.0178359,0.0123731,0.0211863,0.0129621,0.00921669,0.012805,0.00507734,0.00416521,0.00271796,0.0105708,0.0125961,0,0,0,0,0,0,0,0,0.0213944,0,0
107,0.0109333,0.00777791,0,0,0,0,0,0,0.00984933,0.0333697,0.0113899,0.0072645,0,0,0.0127304,0,0.0142077,0.00293272,0.0376817,0.0146134,0.0132367,0.00592066,0.00470168,0.0201052,0.00207049,0.00464918,0.00405047,0.040494,0.00953962,0.0100575,0.00908137,0.0362142,0.0105674,0.00877991,0.0142698,0.00308214,0.00995449,0.0205923,0.0202847,0.0101161,0.00815266,0,0,0.00620174,0,0.0152679,0.00307777,0.0376329,0.0224702,0.015629,0.0182727,0.0053087,0.011118,0.0164079,0.0330698,0.0183071,0.0123339,0.0213595,0.0127552,0.00882379,0.0134206,0.00521891,0.00401658,0.00260631,0.0107072,0.0123294,0,0,0,0,0,0,0,0,0.0215979,0,0
108,0.00954615,0.00705377,0,0,0,0,0,0,0.00882852,0.0329761,0.0106706,0.00644111,0,0,0.0109792,0,0.0142774,0.00253421,0.038594,0.0137139,0.0127184,0.00544776,0.00385536,0.0181861,0.00216432,0.00470772,0.00405298,0.0411191,0.00889502,0.00949106,0.00844802,0.0354984,0.0093021,0.00780017,0.0139519,0.00276245,0.0115,0.0205421,0.0152057,0.00800559,0.00692348,0,0,0.00604423,0,0.0152355,0.00347485,0.0388469,0.0116668,0.0179517,0.0195699,0.00346636,0.0110509,0.00958101,0.0299405,0.0138697,0.0105922,0.0156383,0.0111674,0.00706721,0.0127388,0.00448707,0.00410146,0.00252547,0.00982287,0.010657,0,0,0,0,0,0,0,0,0.0217581,0,0
