Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,IMUR_M,RTHII,LTHIA,RTHIA
37,0.0123349,0.00895627,0,0,0,0,0,0.0326087,0.034364,0.0291799,0.00792392,0,0,0.0214203,0,0.0120888,0.0136118,0.0386519,0.0273844,0.0109419,0.0120792,0.010748,0.0265717,0.0120914,0.0333113,0.0176602,0.0216526,0.0186681,0.0252416,0.0323611,0.0237841,0.0110606,0.00805336,0.0285022,0.0210086,0.020788,0.00776729,0.0130529,0,0,0.034393,0,0.0141373,0.012492,0.0353557,0.0242077,0.0187641,0.0145325,0.0118137,0.0163422,0.0115599,0.0206473,0.0050406,0.0159819,0.00701874,0.00831633,0.0361177,0.0214644,0.00498653,0.00739337,0.0101462,0.0146333,0,0,0,0,0,0,0,0,0.0139654,0,0,0,0
38,0.0129287,0.00955618,0,0,0,0,0,0.0338136,0.0346184,0.0295553,0.00801869,0,0,0.0211225,0,0.0121994,0.0129616,0.038034,0.0272808,0.0109773,0.0125246,0.0108197,0.027136,0.0123789,0.0330065,0.0176994,0.0218641,0.0186099,0.0251428,0.0334741,0.0234093,0.0112188,0.0080906,0.0283491,0.021096,0.0207534,0.00699392,0.0136788,0,0,0.0349534,0,0.0141549,0.0129159,0.0353246,0.0226301,0.0180045,0.0119387,0.0114364,0.0166968,0.0118083,0.020803,0.00514703,0.0151009,0.00835408,0.00713099,0.0301264,0.0221383,0.00479737,0.00725903,0.0110075,0.0151819,0,0,0,0,0,0,0,0,0.0142092,0,0.0271709,0,0
39,0.0129763,0.00972224,0,0,0,0,0,0.0344282,0.034586,0.0294541,0.00771624,0,0,0.0207179,0,0.0123105,0.0125243,0.0376059,0.0269542,0.0107906,0.0124401,0.0104334,0.0272362,0.0123508,0.0329248,0.0175609,0.0218685,0.0184792,0.0249136,0.0340983,0.0230198,0.0113323,0.00794836,0.0293309,0.0210273,0.0211771,0.00653658,0.013741,0,0,0.0349746,0,0.0140886,0.0127931,0.0357224,0.0228645,0.018375,0.0122609,0.0103624,0.0168604,0.0112836,0.0203483,0.00494107,0.0150716,0.00855968,0.00601663,0.0273145,0.0222746,0.00443955,0.00683779,0.0113242,0.0151641,0,0,0,0,0,0,0,0,0.0140548,0,0.0268713,0,0
40,0.0129321,0.00967493,0,0,0,0,0,0.0344128,0.0346963,0.0289304,0.00705467,0,0,0.0203525,0,0.0124795,0.0123281,0.037306,0.0265197,0.0104682,0.0119235,0.0100085,0.0268934,0.0121575,0.0330304,0.0173448,0.021793,0.0183966,0.0246113,0.0342934,0.0226553,0.0113633,0.00790025,0.0305431,0.0209572,0.02144,0.00615431,0.0136518,0,0,0.0352529,0,0.0139646,0.012575,0.0363621,0.0227059,0.0193006,0.0132623,0.00924885,0.0170749,0,0.0193542,0.00493439,0.0151643,0.0084885,0.0046236,0.028225,0.022457,0.00402033,0.00624504,0.0113299,0.0150853,0,0,0,0,0,0,0,0,0.0135953,0,0.026736,0,0
41,0.0127663,0.00972727,0,0,0,0,0,0.0346752,0.0347541,0.0285293,0.00696325,0,0,0.0201144,0,0.0125986,0.0123458,0.03713,0.0263446,0.0102617,0.011306,0.00992769,0.0267403,0.0120691,0.0331711,0.0172406,0.0219056,0.0184755,0.0244342,0.0347369,0.0226222,0.0113515,0.00787338,0.0312942,0.0209621,0.0217457,0.00585483,0.0133572,0,0,0.0351458,0,0.0139507,0.0124156,0.0367577,0.0211485,0.0199253,0.0139566,0.00811523,0.0168994,0,0.0183145,0.00529632,0.0152477,0.00855618,0.00319363,0.0296881,0.0223476,0.00380177,0.00615357,0.0112359,0.0149087,0,0,0,0,0,0,0,0,0.0132128,0,0.0256679,0,0
42,0.0125378,0.0097382,0,0,0,0,0,0.0349813,0.0346999,0.02841,0.006994,0,0,0.0197582,0,0.012604,0.0124164,0.0370981,0.0263476,0.0101022,0.0105701,0.00994935,0.0262865,0.0118325,0.0334067,0.0170718,0.0218623,0.0185441,0.0243162,0.0352034,0.0225444,0.0112669,0.00776225,0.0318162,0.0209996,0.022361,0.00557793,0.0129691,0,0,0.0347027,0,0.0139955,0.0122025,0.0370946,0.0197609,0.0204712,0.0147491,0.00716977,0.0166003,0,0.0174385,0.00562458,0.015345,0.00884234,0.00177686,0.0301736,0.0220358,0.00375586,0.00629189,0.0109528,0.0146493,0,0,0,0,0,0,0,0,0.0127358,0,0.0259003,0,0
43,0.0122322,0.00961223,0,0,0,0,0,0.0352435,0.0347299,0.028467,0.00691904,0,0,0.0193744,0,0.0125546,0.0123291,0.0372013,0.026516,0.00990441,0.0097304,0.00998876,0.0255941,0.0115325,0.0336811,0.0167642,0.0214874,0.0185165,0.0242204,0.0355019,0.0222743,0.0112189,0.00763179,0.0316224,0.0212085,0.0226909,0.00533006,0.0125325,0,0,0.0341665,0,0.0142149,0.0120293,0.037343,0.0190185,0.0210051,0.0156767,0.00643925,0.0163163,0,0.017021,0.00585213,0.0153669,0.00912971,0.000646028,0.0296197,0.021712,0.00410605,0.00651709,0.0105694,0.0141601,0,0,0,0,0,0,0,0,0.0120949,0,0.0258355,0,0
44,0.0127148,0.0101434,0,0,0,0,0,0.0343284,0.0349966,0.0282191,0.00714514,0,0,0.0191115,0,0.0126401,0.0117338,0.036731,0.0268771,0.00988965,0.0080893,0.0107859,0.0256428,0.0116594,0.0336626,0.0164211,0.0207802,0.0183922,0.0249511,0.0344494,0.0216192,0.0113158,0.00765374,0.0160306,0.0215719,0.0229239,0.00470578,0.0127708,0,0,0.0344286,0,0.0144957,0.0122613,0.0367799,0.0324819,0.0194843,0.0373618,0.00711647,0.0165897,0,0.0367214,0.0293407,0,0.0214329,0.0279948,0.0092102,0.0220618,0.00438524,0.00658768,0.0110597,0.0145988,0,0,0,0,0,0,0,0,0.0112329,0,0.0418785,0.0130121,0
45,0.0108231,0.0087345,0,0,0,0,0,0.0335179,0.0344378,0.0276886,0.00683347,0,0,0.0186015,0,0.0124984,0.0130188,0.0380733,0.0266728,0.00953588,0.00644782,0.00964872,0.0229121,0.0106231,0.0343276,0.0152567,0.0193465,0.0175565,0.0241842,0.0334938,0.0216832,0.0108808,0.00721817,0.0298691,0.0213716,0.0221008,0.00622573,0.0108689,0,0,0.0333528,0,0.0143963,0.0113133,0.0376417,0.0198572,0.0238046,0.018137,0.00495319,0.0155768,0,0.0165848,0.00625842,0.0156723,0.00870241,0.000849875,0.0270525,0.0208879,0.00448593,0.00651148,0.00932546,0.0124415,0,0,0,0,0,0,0,0,0.00975525,0,0,0.0112721,0
46,0.0107069,0.00865172,0,0,0,0,0,0.0331513,0.0344516,0.0275103,0.00667965,0,0,0.0183997,0,0.0125261,0.0133517,0.0383783,0.026611,0.0093701,0.00554179,0.0100163,0.0222397,0.0106891,0.0344759,0.0146863,0.0186204,0.0170448,0.0240429,0.0336053,0.0211285,0.0108521,0.00716991,0.0290051,0.0212933,0.0222094,0.00628425,0.010683,0,0,0.0336992,0,0.0142796,0.0114381,0.0372574,0.0192069,0.0241769,0.0183592,0.0052276,0.0155475,0,0.0150895,0.00652511,0.015429,0.00924323,0.000774997,0.0261951,0.0209056,0.00454461,0.00644204,0.00918079,0.0122846,0,0,0,0,0,0,0,0,0.00925249,0,0,0.0105129,0
47,0.0104594,0.00846715,0,0,0,0,0,0.0330302,0.0344689,0.0275918,0.00689799,0,0,0.0183943,0,0.0125792,0.013357,0.0385429,0.0267558,0.00925456,0.00485815,0.0105382,0.0217178,0.0110711,0.0346298,0.014481,0.0183653,0.0168892,0.0241487,0.0342671,0.0208771,0.0107847,0.00723346,0.0280464,0.0212962,0.022594,0.00630171,0.0104192,0,0,0.0337636,0,0.0142649,0.0114164,0.0366691,0.0191967,0.0242838,0.0187774,0.00562998,0.015379,0,0.0140943,0.00690271,0.0151281,0.00968571,0.00140787,0.0253793,0.020803,0.00463364,0.00640867,0.00888073,0.0120213,0,0,0,0,0,0,0,0,0.00897216,0,0,0.00977594,0
48,0.0101503,0.00824124,0,0,0,0,0,0.0329177,0.0343992,0.0276552,0.00720924,0,0,0.0185036,0,0.0126973,0.0134453,0.038758,0.0269131,0.00909105,0.00425498,0.0109978,0.0211162,0.0108714,0.0348308,0.0143842,0.0182763,0.0169026,0.0242366,0.0347804,0.020784,0.0106773,0.00733553,0.027198,0.0213501,0.0231927,0.00634003,0.0100971,0,0,0.0337085,0,0.0142931,0.0113108,0.0359939,0.0194248,0.0242612,0.0191953,0.00601851,0.0152165,0,0.0136069,0.00741528,0.0147386,0.00999323,0.00224522,0.0248337,0.0206716,0.00453877,0.00641807,0.00857423,0.0116831,0,0,0,0,0,0,0,0,0.00874784,0,0,0.00927016,0
49,0.00994417,0.00814668,0,0,0,0,0,0.0331029,0.0343622,0.0275587,0.00742783,0,0,0.0185094,0,0.0127419,0.0136302,0.0390307,0.0268409,0.0089406,0.00369271,0.0113308,0.0205654,0.0111494,0.0350647,0.0142872,0.0182058,0.0169329,0.0241833,0.0350543,0.0206936,0.010604,0.00735616,0.0270233,0.021345,0.0236416,0.00637236,0.00987447,0,0,0.0337673,0,0.0142652,0.0112477,0.0353802,0.0197017,0.0241838,0.0192302,0.0062472,0.015117,0,0.0132985,0.00812189,0.0143711,0.0102267,0.00319114,0.0242852,0.0205554,0.00455023,0.00641928,0.00835702,0.0115045,0,0,0,0,0,0,0,0,0.00849479,0,0,0.00888379,0
50,0.00983417,0.00811289,0,0,0,0,0,0.0334512,0.0343803,0.0274194,0.00755035,0,0,0.0184714,0,0.0127165,0.0136189,0.0392531,0.026812,0.00882358,0.0031182,0.011561,0.0201121,0.0112593,0.0352764,0.0142175,0.0179773,0.0169077,0.0240968,0.0354098,0.0205367,0.0105916,0.00735462,0.0270475,0.0213493,0.0240193,0.00649236,0.00973965,0,0,0.0339376,0,0.0142453,0.0112338,0.0349525,0.0200947,0.024104,0.0188084,0.00634513,0.0150075,0,0.0131625,0.00879168,0.0140831,0.0105537,0.00408497,0.0240195,0.0205414,0.00462683,0.00636056,0.00828572,0.0114382,0,0,0,0,0,0,0,0,0.00825876,0,0,0.0085701,0
51,0.00978631,0.00811123,0,0,0,0,0,0.0339507,0.0344442,0.0275787,0.00769823,0,0,0.0183372,0,0.012697,0.0134812,0.0394001,0.0269103,0.00877805,0.00257114,0.0116428,0.0197403,0.011164,0.035382,0.0142231,0.0177465,0.0168554,0.024008,0.0358299,0.020336,0.0105545,0.00730412,0.0267,0.0214503,0.0240466,0.00671283,0.00966066,0,0,0.0342516,0,0.014279,0.0112325,0.0347117,0.0202326,0.0239795,0.0180567,0.00630073,0.0149339,0,0.0131557,0.00931328,0.0138536,0.0110159,0.00494841,0.0239802,0.0205771,0.00452581,0.00626108,0.0083111,0.011324,0,0,0,0,0,0,0,0,0.00809607,0,0,0.00821923,0
52,0.00995975,0.00813895,0,0,0,0,0,0.0350442,0.0345943,0.0279206,0.00793386,0,0,0.0180253,0,0.0127103,0.0132156,0.0394739,0.0271493,0.00872021,0.00232213,0.0116879,0.0196042,0.0111137,0.0354056,0.0142105,0.0176135,0.016854,0.023975,0.0366567,0.0199001,0.0105335,0.00719475,0.0260465,0.0214913,0.024126,0.00696945,0.00977988,0,0,0.0347421,0,0.0142567,0.011385,0.0344248,0.0208374,0.023608,0.0166527,0.00621332,0.0150228,0.00645296,0.0133442,0.00955651,0.0138447,0.0117128,0.00614076,0.0239238,0.020768,0.00445257,0.00613415,0.00840375,0.0115059,0,0,0,0,0,0,0,0,0.00803938,0,0,0.00793176,0
53,0.00991649,0.00821565,0,0,0,0,0,0.0361743,0.0346318,0.0283707,0.0080648,0,0,0.0177796,0,0.0127455,0.0131723,0.0395387,0.0273943,0.00870175,0.00211189,0.0114868,0.0194333,0.0109565,0.0354405,0.0141217,0.017512,0.0169205,0.0239673,0.0375681,0.0195691,0.010561,0.00710429,0.0250722,0.0214351,0.0239016,0.00722613,0.00971607,0,0,0.0350998,0,0.0141848,0.0115083,0.0343484,0.02148,0.0236512,0.0156312,0.00580613,0.0150029,0.00740059,0.0134949,0.00974394,0.0138355,0.0123417,0.00711224,0.0231552,0.0208405,0.00461778,0.00611154,0.00857451,0.0114937,0,0,0,0,0,0,0,0,0.00785515,0,0,0.00757761,0
54,0.00991797,0.00834439,0,0,0,0,0,0.0374271,0.0347069,0.028678,0.00815464,0,0,0.0175925,0,0.0128031,0.0129461,0.0395537,0.0271318,0.00869655,0.00195113,0.0112489,0.0192994,0.010713,0.0354788,0.0139693,0.0173901,0.0168901,0.0238377,0.0385752,0.0193657,0.0106166,0.00706529,0.0239855,0.0212838,0.0236925,0.00741897,0.00971761,0,0,0.0354536,0,0.0140511,0.011626,0.0342797,0.022366,0.0237445,0.0146854,0.00545128,0.0149893,0.00848903,0.0136711,0.00988997,0.013826,0.0129166,0.00799486,0.0222122,0.0210002,0.00493132,0.00621842,0.00878232,0.0114065,0,0,0,0,0,0,0,0,0.00773763,0,0,0.00787049,0
55,0.0119509,0.00930837,0,0,0,0,0,0.0404403,0.0352097,0.0294173,0.00864002,0,0,0.016563,0,0.0128402,0.0119829,0.0391906,0.0268896,0.00827916,0.00240079,0.0123824,0.0194912,0.0109593,0.0353203,0.0142801,0.0179593,0.0171923,0.0240168,0.0412508,0.0178993,0.0106006,0.00726196,0.0195482,0.0214818,0.0213559,0.00806917,0.0115961,0,0,0.036954,0,0.013917,0.0125904,0.0341873,0.0203831,0.0214576,0.0168147,0.00666632,0.0161555,0.00793361,0.0106676,0.0122488,0.0121567,0.0153466,0.0113619,0.018692,0.0223837,0.00468904,0.00629576,0.00967258,0.0135871,0,0,0,0,0,0,0,0,0.00828804,0,0,0.0103569,0.0163446
56,0.0116906,0.00930374,0,0,0,0,0,0.0416579,0.0351273,0.0294358,0.00863928,0,0,0.0168265,0,0.0130196,0.0113869,0.0390486,0.0266653,0.00834098,0.00230526,0.0120381,0.0199339,0.0106677,0.0353398,0.0141857,0.0178655,0.0170681,0.023951,0.0418935,0.0175984,0.0107171,0.00730329,0.0175011,0.0214297,0.0202318,0.00803013,0.0112771,0,0,0.0370342,0,0.0140015,0.0126676,0.0342918,0.019948,0.0215014,0.0167639,0.00636319,0.0159444,0.00810771,0.0106644,0.0132553,0.0118782,0.0159318,0.0125705,0.0164535,0.0223431,0.00454745,0.00627019,0.00993728,0.0132927,0,0,0,0,0,0,0,0,0.00817483,0,0,0.0115547,0.0155786
57,0.011455,0.00948226,0,0,0,0,0,0.0424264,0.0351727,0.0294087,0.00867844,0,0,0.0172152,0,0.0131414,0.0110539,0.0388141,0.0267448,0.00830333,0.00201686,0.0117979,0.0205288,0.0104843,0.0353031,0.0141034,0.0178987,0.0170088,0.0240381,0.0425181,0.0175484,0.0108585,0.0073786,0.0162504,0.0214848,0.0194511,0.00819845,0.0110167,0,0,0.0372606,0,0.0140389,0.0128152,0.0342551,0.0195795,0.0217496,0.0164591,0.00605386,0.015728,0.0082499,0.0107814,0.0138791,0.0118384,0.0163045,0.0134056,0.0148372,0.0223366,0.00449079,0.00620091,0.0103415,0.0129876,0,0,0,0,0,0,0,0,0.00808494,0,0,0.0102839,0.0148902
58,0.0113658,0.00974522,0,0,0,0,0,0.0429772,0.0353509,0.0295296,0.00868388,0,0,0.0175569,0,0.0131621,0.0110486,0.0384577,0.0266995,0.00832077,0.00195745,0.0114686,0.0210195,0.0103235,0.0352079,0.0139344,0.0179876,0.0170182,0.0240716,0.0433494,0.0175696,0.0110247,0.00743303,0.015456,0.0215036,0.0187996,0.00833196,0.0109173,0,0,0.0377079,0,0.0140201,0.0129558,0.0342401,0.0192853,0.0219063,0.016137,0.00560265,0.0156633,0.00846187,0.0109244,0.0146032,0.0118329,0.0166924,0.0143385,0.0139545,0.0225476,0.00433365,0.00615481,0.0106832,0.012835,0,0,0,0,0,0,0,0,0.00801343,0,0,0.00945548,0.0141923
59,0.0112881,0.00990295,0,0,0,0,0,0.0435438,0.0354856,0.0296997,0.00864315,0,0,0.0178451,0,0.0131766,0.0113184,0.0380659,0.0265898,0.00839058,0.00194318,0.0109968,0.0210596,0.0102444,0.0350822,0.0136101,0.0179135,0.0170082,0.0240598,0.0441922,0.0176466,0.0111475,0.00753587,0.0150166,0.0214648,0.018228,0.00831797,0.0108578,0,0,0.0378981,0,0.0139732,0.0129469,0.0343108,0.0188874,0.0219806,0.0158543,0.00502958,0.015684,0.00873289,0.0110031,0.0152427,0.0118671,0.0169478,0.0151864,0.0136051,0.0226914,0.00418697,0.00618794,0.0107959,0.0127529,0,0,0,0,0,0,0,0,0.00796127,0,0,0.0093081,0.0137241
60,0.0112915,0.00998835,0,0,0,0,0,0.044258,0.0355632,0.0297268,0.00863183,0,0,0.0180919,0,0.0132017,0.0115174,0.0376358,0.0265324,0.00847656,0.00194103,0.0106933,0.0209671,0.0102106,0.0349775,0.0135337,0.0177805,0.0169306,0.024021,0.0450223,0.0177437,0.0111841,0.00761281,0.0143203,0.0213812,0.0175482,0.00818625,0.010846,0,0,0.038007,0,0.013898,0.0129109,0.0343974,0.0185804,0.0220327,0.0155159,0.00457366,0.0157786,0.00892402,0.0109971,0.0157865,0.0120646,0.0169954,0.0159304,0.0133507,0.0226497,0.00427502,0.00626985,0.0107781,0.0127656,0,0,0,0,0,0,0,0,0.00797829,0,0,0.00914345,0.0137994
61,0.0112975,0.00996179,0,0,0,0,0,0.0451173,0.0355324,0.0298066,0.00839345,0,0,0.0183015,0,0.0132024,0.0117258,0.0371476,0.026307,0.00855838,0.0020141,0.0104331,0.0208615,0.010186,0.0347989,0.0135884,0.0177031,0.0168398,0.0239384,0.0459919,0.0178594,0.0111398,0.00769012,0.0136217,0.0213928,0.0166865,0.00794636,0.0108231,0,0,0.037979,0,0.0139119,0.0128268,0.0344797,0.0182726,0.0220617,0.0153836,0.00423972,0.0158287,0.00892422,0.010871,0.0163597,0.0124717,0.0169463,0.0166847,0.0129737,0.0225563,0.00438637,0.00632213,0.0106922,0.0128137,0,0,0,0,0,0,0,0,0.00803698,0,0,0.00882164,0.0139756
62,0.0112673,0.00991132,0,0,0,0,0,0.0457911,0.0354245,0.0300226,0.00814121,0,0,0.0185544,0,0.0131618,0.0119646,0.036716,0.0259849,0.00863738,0.00215825,0.0101438,0.0205367,0.0102067,0.0346259,0.0135235,0.0176482,0.0168102,0.0238244,0.0468485,0.0179512,0.0110343,0.00773967,0.0128625,0.0213352,0.0157934,0.00769906,0.0107385,0,0,0.0377176,0,0.0139054,0.0126099,0.034535,0.0182354,0.0220708,0.01546,0.00412469,0.0158446,0.00874543,0.0103806,0.0168848,0.013104,0.016715,0.0172268,0.0126498,0.022454,0.00460881,0.00645201,0.0105499,0.0128498,0,0,0,0,0,0,0,0,0.00815021,0,0,0.00906387,0.0140797
63,0.011271,0.00986171,0,0,0,0,0,0.0461482,0.0353178,0.0303325,0.00796438,0,0,0.0188247,0,0.0130667,0.0122702,0.036406,0.0258542,0.00871301,0.00229283,0.00977319,0.0202186,0.0102578,0.034465,0.0133621,0.0175637,0.0169568,0.0237623,0.0473461,0.0181816,0.0109434,0.00777081,0.0119075,0.0212165,0.0147687,0.00745261,0.0106906,0,0,0.0373267,0,0.0138392,0.0122765,0.0346036,0.0181838,0.0221132,0.0155824,0.00438857,0.0158694,0.00848171,0.00968694,0.0170372,0.0137653,0.0160594,0.0171587,0.0125347,0.0223054,0.00469986,0.0065271,0.0103643,0.0129197,0,0,0,0,0,0,0,0,0.00828208,0,0,0.0092295,0.0141446
64,0.0113405,0.00979242,0,0,0,0,0,0.0461636,0.0352572,0.030656,0.0078793,0,0,0.0189916,0,0.0130115,0.0124905,0.0361162,0.0259335,0.00879156,0.00229862,0.00958674,0.0201012,0.0103737,0.034403,0.0132006,0.0174571,0.0171677,0.0237786,0.0474416,0.0184215,0.0108835,0.00779372,0.0110399,0.0211995,0.0136454,0.0072602,0.0106602,0,0,0.0371293,0,0.0138325,0.0120093,0.0346502,0.0179808,0.0221923,0.015802,0.00433006,0.0158935,0.00809583,0.00894769,0.016872,0.0146727,0.0151005,0.0169305,0.0125339,0.0221234,0.00465632,0.00642199,0.0101877,0.0129943,0,0,0,0,0,0,0,0,0.00833024,0,0,0.00912559,0.0144289
65,0.0115848,0.00969273,0,0,0,0,0,0.0458724,0.0352059,0.0309331,0.00783457,0,0,0.0190813,0,0.012957,0.012701,0.0358442,0.0259189,0.00881495,0.00225999,0.00952139,0.0200039,0.0105236,0.0343838,0.0130742,0.0173337,0.0172226,0.0238147,0.0473384,0.0185526,0.0108313,0.00781743,0.0106932,0.0211711,0.0123781,0.00700913,0.0107025,0,0,0.0370621,0,0.0138022,0.0118332,0.0346958,0.0179228,0.0223167,0.0162191,0.0040649,0.0159328,0.00767516,0.00834892,0.0166718,0.0161002,0.0140323,0.0167009,0.0125451,0.0219684,0.00466853,0.00636438,0.00994976,0.0130724,0,0,0,0,0,0,0,0,0.00825709,0,0,0.00885027,0.0150357
66,0.0117184,0.00958465,0,0,0,0,0,0.045479,0.0351378,0.0307811,0.00783202,0,0,0.0191622,0,0.0128934,0.013042,0.0356556,0.025861,0.00882632,0.00228863,0.00942356,0.0198226,0.0106077,0.0344251,0.0130457,0.0172851,0.0169291,0.0238207,0.0470248,0.0185865,0.0107905,0.00778042,0.0108589,0.0211789,0.0115303,0.00682625,0.0107256,0,0,0.0369336,0,0.0138083,0.0116715,0.0346906,0.018024,0.0225071,0.0169188,0.00350661,0.0159959,0.00744431,0.0082048,0.0165921,0.0182525,0.0130335,0.0164951,0.0123054,0.0218493,0.00469567,0.00631807,0.00965895,0.0130987,0,0,0,0,0,0,0,0,0.00810252,0,0,0.00891996,0.0157915
67,0.0117836,0.00945623,0,0,0,0,0,0.04502,0.0350916,0.0306928,0.00783017,0,0,0.0193585,0,0.0128357,0.013449,0.0355287,0.0258181,0.00886288,0.00238896,0.00927613,0.0195472,0.0106907,0.0344782,0.0130431,0.0172827,0.016797,0.0238544,0.0465768,0.0187559,0.010764,0.00778313,0.0107437,0.0211599,0.0108757,0.00671999,0.0107264,0,0,0.0368761,0,0.0137999,0.0116151,0.0346873,0.0172089,0.0227643,0.0174063,0.00286425,0.0159892,0.00745094,0.00863869,0.0161132,0.0205753,0.0117637,0.0158436,0.0117767,0.021783,0.00477196,0.00634361,0.00933559,0.0131136,0,0,0,0,0,0,0,0,0.00794748,0,0,0.00889675,0.0166271
68,0.0118348,0.00938093,0,0,0,0,0,0.044817,0.0350573,0.0308002,0.00781963,0,0,0.0195974,0,0.012765,0.0138409,0.0355,0.0258326,0.00892884,0.00254946,0.00898614,0.0193286,0.0108232,0.03448,0.0129653,0.0172581,0.0167857,0.0238647,0.0464162,0.0189765,0.010741,0.00783201,0.0107782,0.0211065,0.00989217,0.00667235,0.0107227,0,0,0.0368509,0,0.0137758,0.0116725,0.0347565,0.015837,0.0230089,0.017188,0.00273559,0.0159084,0.00776434,0.00940558,0.014733,0.0226319,0.00983132,0.0143045,0.0114373,0.0217223,0.00485045,0.00658065,0.00908966,0.0131091,0,0,0,0,0,0,0,0,0.0079504,0,0,0.00921307,0.017427
69,0.0118386,0.00931945,0,0,0,0,0,0.0446374,0.0348998,0.0309413,0.00789232,0,0,0.0198533,0,0.0126675,0.014068,0.035524,0.0258973,0.00897052,0.0026192,0.00869091,0.0190552,0.0110184,0.0345209,0.0128604,0.017181,0.0168287,0.0238501,0.0462516,0.0191709,0.0106065,0.0079071,0.0107245,0.0210319,0.00906904,0.00669962,0.0106762,0,0,0.0366019,0,0.0137676,0.0115997,0.0347935,0.0149275,0.023246,0.0169745,0.00266703,0.0157521,0.00856614,0.0105038,0.0136067,0.0249492,0.00811433,0.0127641,0.0107044,0.0215463,0.00500245,0.00683377,0.00892676,0.0130257,0,0,0,0,0,0,0,0,0.0081369,0,0,0.00943823,0.0182803
70,0.0118431,0.00930614,0,0,0,0,0,0.0443698,0.0347553,0.0310448,0.00803711,0,0,0.0200213,0,0.0125499,0.0143444,0.0355926,0.0260124,0.00899824,0.0026538,0.00833865,0.018779,0.011226,0.0345757,0.0127471,0.017075,0.0167123,0.0238097,0.0457811,0.0193673,0.0105244,0.00795443,0.0107465,0.0209367,0.00850217,0.00670893,0.0106125,0,0,0.0363017,0,0.0137411,0.0114439,0.0348134,0.0140076,0.0235917,0.0166378,0.00252704,0.0156182,0.00976954,0.011755,0.0128603,0.0274191,0.00695053,0.011357,0.00972332,0.0214192,0.00513395,0.00695202,0.00879184,0.0129623,0,0,0,0,0,0,0,0,0.00831353,0,0,0.0094768,0.018892
71,0.0116521,0.00923318,0,0,0,0,0,0.0437952,0.0345254,0.0309177,0.00878717,0,0,0.0202506,0,0.0124161,0.0152262,0.0362288,0.0260447,0.00893012,0.00298033,0.00802411,0.0176858,0.0110032,0.0350795,0.012415,0.0167315,0.0162528,0.0233473,0.0453073,0.0199363,0.0103654,0.00785304,0.0194576,0.0208601,0.0192453,0.0070983,0.010285,0,0,0.03572,0,0.0137463,0.0110408,0.0346964,0.0288139,0.0262081,0.0264791,0.00241923,0.0152527,0.011248,0.0167403,0.0188546,0.0253282,0.0103665,0.0194761,0.0154755,0.0209582,0.0052529,0.00696279,0.0083032,0.0126027,0,0,0,0,0,0,0,0,0.00805065,0,0,0.00913154,0
72,0.0120331,0.00927417,0,0,0,0,0,0.0439473,0.0344918,0.03112,0.00843187,0,0,0.0203114,0,0.0123842,0.0152639,0.0357371,0.0265965,0.00921758,0.0026774,0.00713653,0.0178919,0.0116618,0.0347535,0.0125325,0.0171264,0.0163153,0.0237394,0.045534,0.0200154,0.0103366,0.00786138,0.00894906,0.0208437,0.0058035,0.00675508,0.0105602,0,0,0.035506,0,0.0137736,0.0110005,0.0351632,0.00824438,0.024682,0.0131746,0.00257166,0.0155012,0.0113519,0.0130754,0.0112542,0.0330394,0.00761594,0.0088627,0.00789822,0.0211053,0.00531248,0.00695594,0.00838318,0.0129926,0,0,0,0,0,0,0,0,0.00866417,0,0,0.00977467,0.0208782
73,0.0119131,0.00925954,0,0,0,0,0,0.043972,0.0343088,0.0310293,0.00870819,0,0,0.0204797,0,0.0123158,0.0155921,0.0358831,0.0271286,0.00928204,0.00268423,0.00661354,0.0176419,0.011852,0.0348253,0.012488,0.0172358,0.0163656,0.0236574,0.0454832,0.0203335,0.0101992,0.00780091,0.00731291,0.0207955,0.00505923,0.00690196,0.0104268,0,0,0.0349188,0,0.0138075,0.010689,0.0353519,0.00461535,0.0253658,0.0108907,0.00279975,0.0153499,0.0117493,0.013184,0.0116535,0.0358303,0.00948616,0.00942302,0.00803914,0.0207471,0.0053351,0.00699196,0.00832023,0.0128362,0,0,0,0,0,0,0,0,0.00880276,0,0,0.00974441,0.0214868
