Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,,x75,x79
173,0.0186309,0.0182772,0,0,0,0,0,0,0.0189824,0.0370285,0.0148637,0.0129465,0,0,0.0070776,0,0.0154316,0.00313545,0.0409456,0.00896869,0.00887872,0.00481393,0.01724,0.0273037,0.00820724,0.0102149,0.00769709,0.0343825,0.0186845,0.0139121,0.0186786,0.0305785,0.0250878,0.00756502,0.0121512,0.00417437,0.0220257,0.0227728,0.0218745,0.00544437,0.0245983,0,0,0.0469387,0,0.0135336,0.0158079,0.0348154,0.0299203,0.0244405,0.0177876,0.0168536,0.00834545,0.00689986,0.0205941,0.00684709,0.00683525,0.0140351,0.0326248,0.00929197,0.0165692,0.0168081,0.0139479,0.0156839,0.0112215,0.0234499,0.0211451,0,0,0,0,0,0,0,0,0,0,0
174,0.0183462,0.018339,0,0,0,0,0,0,0.0205373,0.0371272,0.0132385,0.0127892,0,0,0.00709431,0,0.0155622,0.00305642,0.0409765,0.00886368,0.00878421,0.00290981,0.0162838,0.0272798,0.00851115,0.0100778,0.00808583,0.033975,0.0183228,0.0135643,0.0178579,0.0312097,0.0272391,0.00767308,0.0120671,0.00425862,0.0219389,0.0227269,0.021881,0.00548808,0.0245969,0,0,0.0470306,0,0.0134911,0.0156906,0.0348697,0.0300703,0.0241322,0.0179083,0.016224,0.00849469,0.00672148,0.0208107,0.00696176,0.00657256,0.0139505,0.032489,0.0091871,0.016551,0.0171235,0.0139956,0.0156239,0.0112511,0.023646,0.0208497,0,0,0,0,0,0,0,0,0,0,0
175,0.0180114,0.0184333,0,0,0,0,0,0,0.0221733,0.0371985,0.0119932,0.0125967,0,0,0.00714335,0,0.015592,0.00302567,0.0409182,0.00900761,0.00877312,0.00305118,0.0154397,0.0271761,0.00941008,0.0096088,0.00811436,0.0336586,0.0177469,0.0134396,0.0170599,0.0317804,0.0294991,0.00778253,0.0120568,0.00439024,0.021672,0.022701,0.0217776,0.00555093,0.0245784,0,0,0.0471476,0,0.0134467,0.0155309,0.0349811,0.0299635,0.0238382,0.0179587,0.0156602,0.00857912,0.00632334,0.0209449,0.00707097,0.00639225,0.0138116,0.0323064,0.00906545,0.0164285,0.0172482,0.0140428,0.0153138,0.0112947,0.0238414,0.0205034,0,0,0,0,0,0,0,0,0,0,0
176,0.0177958,0.0185688,0,0,0,0,0,0,0.023845,0.0372453,0.0113384,0.0123526,0,0,0.00712034,0,0.0155309,0.00293699,0.0406898,0.00884748,0.00872617,0.0034951,0.0144918,0.0271577,0.0103273,0.00922978,0.00786967,0.0334261,0.0170704,0.0132944,0.0162739,0.0322335,0.0314191,0.00787318,0.0120948,0.00438823,0.0215613,0.0226436,0.0216234,0.00566956,0.0245558,0,0,0.047183,0,0.0134161,0.0154062,0.0351911,0.0298279,0.0235755,0.018055,0.0151101,0.00883535,0.00598382,0.0210976,0.00723095,0.00635334,0.0136651,0.0320518,0.00887794,0.0162225,0.0172783,0.0141547,0.0154247,0.0115701,0.0241197,0.0201417,0,0,0,0,0,0,0,0,0,0,0
177,0.0175843,0.018685,0,0,0,0,0,0,0.0252441,0.037291,0.0114267,0.0121102,0,0,0.00710376,0,0.0154698,0.00282114,0.0402495,0.00847381,0.00872961,0.00407211,0.0135963,0.0270746,0.0111126,0.0091944,0.00796471,0.0332839,0.0162999,0.0127632,0.0156844,0.0325017,0.0327311,0.00790417,0.0121398,0.00419908,0.021634,0.0225846,0.0214209,0.00582794,0.0245484,0,0,0.0473532,0,0.0133786,0.0152375,0.0354117,0.0296888,0.0232938,0.018193,0.0146503,0.00915718,0.00589362,0.0213182,0.00742999,0.00635525,0.0136159,0.0317482,0.00862385,0.0159641,0.0172902,0.0143209,0.0155462,0.0115472,0.0243321,0.0196677,0,0,0,0,0,0,0,0,0,0,0
178,0.0171453,0.0187394,0,0,0,0,0,0,0.0263972,0.037352,0.0121497,0.0118167,0,0,0.00708883,0,0.0154426,0.00271272,0.039676,0.00784369,0.00876314,0.00471782,0.0128456,0.0269403,0.0120273,0.00965359,0.00875837,0.0330204,0.0152484,0.0120439,0.0148498,0.0327037,0.033779,0.00791181,0.0121823,0.00411751,0.0215894,0.0225619,0.0210922,0.00591246,0.0247451,0,0,0.0476068,0,0.0133436,0.0151651,0.0356043,0.0294782,0.0230329,0.0183127,0.0142124,0.00941875,0.00580742,0.0215383,0.00752659,0.00635816,0.013425,0.0314686,0.00845791,0.0157666,0.0172597,0.0144606,0.0154385,0.0115967,0.024429,0.0191783,0,0,0,0,0,0,0,0,0,0,0
179,0.0167109,0.0187018,0,0,0,0,0,0,0.0274985,0.0373679,0.0132197,0.0114746,0,0,0.00699342,0,0.01537,0.00264622,0.0389475,0.00704721,0.00882535,0.00511444,0.012265,0.0268178,0.0129362,0.0103147,0.00908022,0.0328386,0.0141141,0.0120405,0.0130303,0.0329689,0.0350734,0.00793746,0.012192,0.00421298,0.0213722,0.0225468,0.0206126,0.00602776,0.0248565,0,0,0.0477968,0,0.0133141,0.0150795,0.0357497,0.0293398,0.0227966,0.018716,0.0138679,0.00954884,0.00582199,0.0217628,0.00760625,0.00640547,0.0130736,0.031255,0.00826351,0.0155748,0.0171351,0.0145933,0.01554,0.0118297,0.0244015,0.0186921,0,0,0,0,0,0,0,0,0,0,0
180,0.0161259,0.0186137,0,0,0,0,0,0,0.0289326,0.0372477,0.0141169,0.0111156,0,0,0.0069096,0,0.0152042,0.00263999,0.0381749,0.00781373,0.00898763,0,0.0116373,0.0265576,0.0134589,0.0109189,0.00942785,0.0329428,0.0132344,0,0.0107941,0.0332366,0.0355076,0.00791176,0.0121599,0.00435556,0.0209872,0.0224758,0.0203625,0.00623271,0.0245769,0,0,0.0476058,0,0.0133015,0.0149445,0.0358983,0.0292512,0.0225272,0.0191144,0.0136886,0.0096628,0.00598424,0.0219833,0.0079709,0.00649878,0.0127599,0.0310066,0.00803832,0.0153219,0.0169093,0.0146474,0.0156293,0.0118231,0.0242721,0.0181883,0,0,0,0,0,0,0,0,0,0,0
181,0.0156876,0.0184502,0,0,0,0,0,0,0.0291806,0.0371595,0.0150443,0.0107753,0,0,0.00686515,0,0.015049,0.00262648,0.0377702,0.010125,0.00898501,0.00619511,0.0111709,0.0260585,0.0133888,0.0109955,0.00983556,0.0329455,0.0128206,0,0.0116851,0.0340415,0.0338905,0.00787389,0.0121094,0.00446001,0.0205005,0.0223992,0.0202383,0.00640546,0.0238779,0,0,0.047489,0,0.0132415,0.0146865,0.03596,0.0288683,0.0223429,0.0191605,0.0134942,0.00958925,0.00598806,0.0221161,0.00837636,0.0066576,0.0126585,0.0307988,0.00787809,0.0150958,0.0166395,0.0146668,0.0153974,0.0116393,0.0240981,0.0178225,0,0,0,0,0,0,0,0,0,0,0
182,0.0150728,0.018224,0,0,0,0,0,0,0,0.0371115,0.0138379,0.0102652,0,0,0.00672435,0,0.0149892,0.00260429,0.0376688,0,0.00929658,0.00755958,0.0108426,0.0256005,0.0134336,0.0108335,0.0105932,0.0330681,0.0125188,0,0.0119567,0.0350931,0.0330622,0.00784535,0.012009,0.00453526,0.0200928,0.0223361,0.0199652,0.00659048,0.0233574,0,0,0.0474262,0,0.0131572,0.0143595,0.0362062,0.0284653,0.0221037,0.0190504,0.0134836,0.00944632,0.00547011,0.0222213,0.0086597,0.00670094,0.0125975,0.0306005,0.00768875,0.0148725,0.0165799,0.014691,0.0151228,0.0115418,0.0238559,0.0175189,0,0,0,0,0,0,0,0,0,0,0
183,0.014521,0.018008,0,0,0,0,0,0,0,0.0371309,0.0145503,0.00969069,0,0,0.00646098,0,0.0150433,0.00265415,0.0379644,0,0.00958447,0.00925999,0.0105632,0.0252853,0.0133478,0.0109367,0.0111648,0.0334329,0.0122935,0,0.0129543,0.0369952,0.0299667,0.00780517,0.0119067,0.00458355,0.0198238,0.0223375,0.0196051,0.0068249,0.0229659,0,0,0.047282,0,0.0131516,0.0140175,0.0363033,0.0281019,0.0219444,0.0193246,0.0133242,0.00932026,0.00555169,0.02233,0.00889554,0.00685826,0.0124402,0.0304707,0.00756321,0.0146095,0.0166417,0.0147253,0.0149461,0.0114454,0.0236013,0.016822,0,0,0,0,0,0,0,0,0,0,0
184,0.0140684,0.0177113,0,0,0,0,0,0,0.0267905,0.0371114,0.0171835,0.00919115,0,0,0.00630618,0,0.0149064,0.00271978,0.0385721,0,0.00970883,0.0112389,0.0103208,0.0248592,0.0130761,0.0113911,0.011366,0.0339379,0.0115058,0,0.0140856,0.0388995,0.0240625,0.00771604,0.0118747,0.0045518,0.019609,0.0223082,0.0193745,0.00705184,0.0227352,0,0,0.0471976,0,0.0131116,0.0139459,0.0362132,0.0277874,0.0218327,0.0197885,0.0130184,0.00913142,0.00599868,0.0223924,0.0091108,0.00700089,0.0122595,0.0303573,0.00750169,0.0144714,0.0166969,0.0147683,0.0147681,0.0113432,0.0232623,0.0161906,0,0,0,0,0,0,0,0,0,0,0
185,0.0136102,0.0173271,0,0,0,0,0,0,0,0.0370169,0.0175576,0.00852361,0,0,0.00624828,0,0.0146085,0.00271774,0.0392777,0.0205308,0.0101272,0.0129968,0.0101503,0.0244256,0.0125947,0.0109536,0.0113843,0.0345988,0.0117966,0.0122027,0.0144682,0.0406904,0.0215365,0.00766624,0.0118864,0.00443632,0.0192943,0.0222299,0.0192871,0.0071462,0.0228709,0,0,0.0470487,0,0.0130998,0.0139369,0.036457,0.0276565,0.0216685,0.0201513,0.0128525,0.00907211,0.0061037,0.0223647,0.00921645,0.00683655,0.012217,0.0303584,0.00747483,0.0145586,0.0169239,0.0147813,0.014957,0.0116331,0.0229106,0.0159466,0,0,0,0,0,0,0,0,0,0,0
186,0.0136249,0.0170242,0,0,0,0,0,0,0,0.0369996,0.0185769,0.0079957,0,0,0.00625591,0,0.0144158,0.00274072,0.0400268,0,0.0102109,0.0145253,0.0101143,0.0243697,0.0116771,0.0114698,0.0112656,0.0353299,0.0115176,0.0114278,0.0147411,0.0419151,0.0166652,0.00776224,0.0118936,0.00441349,0.0189494,0.0221605,0.0193515,0.00722991,0.0225876,0,0,0.0470616,0,0.0130691,0.013894,0.0365438,0.027711,0.0216808,0.0205255,0.0127274,0.0090253,0.00615978,0.0222299,0.00931477,0.00673697,0.012432,0.0304371,0.00753279,0.0147036,0.0171399,0.0147991,0.0150786,0.0117864,0.0226324,0.0157893,0,0,0,0,0,0,0,0,0,0,0
187,0.0136774,0.0167538,0,0,0,0,0,0,0,0.0370137,0.0212461,0.00748121,0,0,0.00625204,0,0.0143503,0.00278117,0.0408751,0,0.0102785,0,0.00995621,0.0244009,0.0110024,0.0128219,0.0121166,0.0363875,0.0112799,0.0102908,0.0155526,0.0432271,0.0140774,0.00790417,0.0118811,0.00444649,0.0186594,0.0221603,0.019354,0.00736845,0.0225432,0,0,0.0471086,0,0.013081,0.0140083,0.0366553,0.0277157,0.0217186,0.0209994,0.0126195,0.00899235,0.00573445,0.0220438,0.00944787,0.00676881,0.0125882,0.0304579,0.00762158,0.0147798,0.0173726,0.0148481,0.0150867,0.0117997,0.0223531,0.0157384,0,0,0,0,0,0,0,0,0,0,0
188,0.0137869,0.0165169,0,0,0,0,0,0,0,0.03703,0.0234301,0.00714396,0,0,0.00631385,0,0.0143721,0.00280986,0.0416951,0,0.0101365,0.0159658,0.00996874,0.0246801,0.0107676,0.0130598,0.0120124,0.0374967,0.0114521,0.00867917,0.0162314,0.0441304,0.014137,0.00805613,0.0118815,0.00442141,0.0185361,0.0221875,0.0190728,0.00745589,0.0227812,0,0,0.0472148,0,0.0131144,0.0141966,0.036723,0.0277558,0.0218182,0.0214389,0.0125509,0.00892939,0.00558976,0.0217581,0.00953546,0.00676731,0.0126073,0.0304182,0.00770479,0.0148442,0.0176955,0.0149831,0.0152371,0.0119401,0.022047,0.0159542,0,0,0,0,0,0,0,0,0,0,0
189,0.0138124,0.0161916,0,0,0,0,0,0,0,0.0370258,0.0236364,0.00683634,0,0,0.00637438,0,0.0143492,0.0028259,0.0424008,0,0.00988849,0.0163389,0.00994823,0.0248737,0.0113242,0.0129268,0.011639,0.0386755,0.0131108,0,0.0168524,0.0450272,0.015486,0.00819349,0.0118821,0.00433596,0.018345,0.0221785,0.0192183,0.00751032,0.0228339,0,0,0.0471941,0,0.0131559,0.0142162,0.0367719,0.0277086,0.0219305,0.0217218,0.012412,0.00885955,0.00535678,0.0214618,0.00957753,0.00668946,0.0126862,0.0303571,0.00767205,0.0147884,0.0179458,0.0150269,0.0153948,0.0120927,0.0216093,0.0159698,0,0,0,0,0,0,0,0,0,0,0
190,0.013636,0.0157676,0,0,0,0,0,0,0,0.0369507,0.0233964,0.00644935,0,0,0.0063167,0,0.014301,0.00283349,0.0430766,0,0.00976922,0.0170721,0.00954696,0.0247861,0.0120653,0.0120888,0.0109057,0.0399629,0.0155638,0.00817041,0.0174163,0.046055,0.0183096,0.00828166,0.0118528,0.00429784,0.0181017,0.0221709,0.019194,0.00757581,0.0229867,0,0,0.0472225,0,0.0131744,0.0142807,0.0368393,0.0276132,0.0219903,0.0217989,0.0121683,0.00854389,0.00509947,0.0212413,0.00963462,0.00668142,0.0125964,0.030287,0.00758389,0.0146726,0.0182033,0.0148681,0.0151377,0.0119934,0.0210452,0.0159607,0,0,0,0,0,0,0,0,0,0,0
191,0.0135417,0.0152894,0,0,0,0,0,0,0,0.0368357,0.0239374,0.00602622,0,0,0.00618935,0,0.0142771,0.00286256,0.0436664,0,0.00972667,0.019073,0.0089372,0.0245486,0.012704,0.0111518,0.0100836,0.0410692,0.0182667,0.00917237,0.0177655,0.0469069,0.0216559,0.00837127,0.0117737,0.00424379,0.0178182,0.0220994,0.0189121,0.00758201,0.0229762,0,0,0.0470872,0,0.0131711,0.0142804,0.0369044,0.0274263,0.0220234,0.0216448,0.0118197,0.008086,0.00493231,0.0211105,0.00972102,0.00673305,0.0123646,0.0302225,0.00750772,0.0144975,0.0183875,0.0147078,0.0149094,0.0117474,0.0204469,0.0159557,0,0,0,0,0,0,0,0,0,0,0
192,0.0135865,0.014914,0,0,0,0,0,0,0,0.0367449,0.0165602,0.00551678,0,0,0.0060753,0,0.0142962,0.00292459,0.0442348,0,0.00959979,0.0208047,0.00800895,0.0246121,0.0124869,0.00973633,0.00908048,0.0419673,0.0223871,0.0147685,0.0187455,0.0446501,0.0137994,0.00865675,0.0117351,0.00419901,0.0178281,0.0220023,0.0188645,0.00740776,0.022919,0,0,0.0466841,0,0.0131663,0.014081,0.0369755,0.0271167,0.0221153,0.0213332,0.0112607,0.0076682,0.00527128,0.0209798,0.0098246,0.00677779,0.0121407,0.0301945,0.00743901,0.0142365,0.0185202,0.0144803,0.0148783,0.0115209,0.0200617,0.0161152,0,0,0,0,0,0,0,0,0,0,0
193,0.0138738,0.0145238,0,0,0,0,0,0,0,0.0366735,0.0159178,0.00524178,0,0,0.00594926,0,0.0144099,0.00309807,0.0443684,0,0.00955261,0.0224494,0.00716594,0.0246293,0.0115787,0.0088374,0.0089303,0.0423921,0.0246499,0.0181224,0,0.0436874,0.0164393,0.00900266,0.0116132,0.00417074,0.0180106,0.0220178,0.0182901,0.00711744,0.0226422,0,0,0.046392,0,0.0131908,0.0140316,0.0370999,0.0267876,0.022155,0.0208238,0.0108404,0.00730109,0.00548952,0.0208634,0.00981439,0.0067248,0.0117873,0.030072,0.00728785,0.0138686,0.0185339,0.0143301,0.0149066,0.0114008,0.0195529,0.0161538,0,0,0,0,0,0,0,0,0,0,0
194,0.0138858,0.0141974,0,0,0,0,0,0,0,0.0365125,0.0166843,0.00517316,0,0,0.00572973,0,0.014262,0.00319902,0.0440346,0,0.00954914,0.0230731,0.00651581,0.0243926,0.0103994,0.00777349,0.00855777,0.0426402,0.0244847,0.0183052,0.0203515,0.0429903,0.0179504,0.00923401,0.0115098,0.00404138,0.017919,0.0219987,0.0178194,0.00709077,0.0222819,0,0,0.0463728,0,0.013228,0.0139346,0.0370519,0.0265334,0.0220898,0.0203072,0.0104669,0.00700938,0.00494916,0.0208644,0.00979858,0.00672011,0.0111878,0.0297832,0.00704562,0.0133828,0.0184016,0.0142318,0.0148982,0.0113199,0.0190835,0.0161078,0,0,0,0,0,0,0,0,0,0,0
195,0.0138706,0.0139682,0,0,0,0,0,0,0,0.036328,0.0183759,0.0051863,0,0,0.0055801,0,0.0138895,0.00318414,0.0429346,0,0.0096531,0.0232125,0.00622545,0.0243474,0.00972677,0.00677413,0.00822774,0.0424012,0.0230644,0.0160437,0.0186873,0.0435021,0.0193949,0.00940921,0.0115066,0.00392994,0.0180549,0.021942,0.0178819,0.00717702,0.0224287,0,0,0.0463573,0,0.013224,0.0139075,0.0370346,0.0267038,0.0218861,0.0200327,0.0102881,0.00678621,0.00406474,0.0209113,0.0099362,0.00680174,0.0109189,0.0294797,0.00682649,0.0130788,0.0186687,0.0141141,0.0149217,0.0115893,0.0187212,0.0160569,0,0,0,0,0,0,0,0,0,0,0
196,0.0136177,0.0137977,0,0,0,0,0,0,0,0.0362373,0.0231921,0.00509929,0,0,0.00550392,0,0.0137657,0.0031856,0.0414285,0,0.0100181,0.0229682,0.00612698,0.0242443,0.00980994,0.00670132,0.00847119,0.0418313,0.0203126,0.0120175,0.0172083,0.0450187,0.0244085,0.00949128,0.0114791,0.00378217,0.0180647,0.0219226,0.0178637,0.00747601,0.0223279,0,0,0.0463054,0,0.013224,0.0136856,0.0370685,0.0268414,0.0215988,0.0197461,0.0102654,0.00652836,0.00390721,0.0210887,0.0100263,0.00680681,0.0105873,0.0290697,0.0065762,0.0127263,0.0191133,0.0141013,0.0146907,0.0117066,0.0184237,0.0160275,0,0,0,0,0,0,0,0,0,0,0
197,0.0134201,0.0135666,0,0,0,0,0,0,0,0.0362254,0.0282897,0.00490717,0,0,0.00551479,0,0.0137372,0.00328322,0.0403156,0,0.0106601,0.0221594,0.0062022,0.0238799,0.0105692,0.00801731,0.0093503,0.0410452,0.0173048,0.00821944,0.0178511,0.0470067,0.0302661,0.00953967,0.0113727,0.00370476,0.0176317,0.0218411,0.0174723,0.00784509,0.0221376,0,0,0.0462591,0,0.0131946,0.0137412,0.0371747,0.0269476,0.0211893,0.0192454,0.0104443,0.00645705,0.00393824,0.0213697,0.00997271,0.00667278,0.0100615,0.0285853,0.00619633,0.0122532,0.0194597,0.0142212,0.0147197,0.0117697,0.0181204,0.0159464,0,0,0,0,0,0,0,0,0,0,0
198,0.0134266,0.0133783,0,0,0,0,0,0,0,0.0361916,0.0278041,0.00485628,0,0,0.00547666,0,0.0137369,0.00342392,0.0399039,0,0.0110569,0,0.00637154,0.0235584,0.0118045,0.010032,0.0106296,0.0398782,0.0160248,0.0073054,0.0183591,0.0475137,0.0294035,0.00957983,0.0112659,0.00369505,0.0173545,0.0217894,0.017393,0.00796062,0.021766,0,0,0.0460943,0,0.0132131,0.0138678,0.0373319,0.0275059,0.0207451,0.018919,0.0106771,0.00636492,0.00401506,0.0216187,0.0100567,0.00672515,0.00964255,0.0281311,0.00596514,0.0119422,0.0199338,0.0143539,0.0148315,0.0116837,0.0178556,0.016005,0,0,0,0,0,0,0,0,0,0,0
199,0.013183,0.0132483,0,0,0,0,0,0,0,0.036094,0.0258343,0.00478285,0,0,0.00535829,0,0.0135375,0.00343777,0.0399324,0,0.0116238,0,0.00628579,0.0231478,0.0123276,0.0120115,0.0108164,0.0386514,0.0155382,0.00815072,0.0178714,0.0468508,0.0275204,0.00949784,0.0112383,0.00362715,0.0172308,0.0216921,0.0174803,0.00800928,0.0210833,0,0,0.0457641,0,0.0132217,0.0137337,0.0376013,0.0279706,0.0202543,0.0185017,0.0109642,0.0064139,0.00425643,0.0219201,0.0101285,0.006906,0.00922169,0.0275719,0.00578382,0.0116402,0.0203873,0.01439,0.0147567,0.0116924,0.0176621,0.015833,0,0,0,0,0,0,0,0,0,0,0
200,0.0130816,0.0131021,0,0,0,0,0,0,0,0.0360306,0.0250218,0.00477905,0,0,0.00530383,0,0.0134512,0.00343954,0.0399001,0,0.0121094,0,0.00576623,0.0228217,0.012023,0.0128678,0.0100753,0.0375159,0.015879,0.00928888,0.0171819,0.0463016,0.0271488,0.00946617,0.0112063,0.00354065,0.0173309,0.0216671,0.017639,0.00830537,0.0206072,0,0,0.0454346,0,0.0132417,0.0134395,0.0377361,0.0281424,0.0198105,0.0180051,0.0112119,0.00627434,0.00458865,0.0221545,0.0103121,0.00716399,0.0087028,0.0269697,0.00560445,0.0110953,0.0208241,0.014372,0.0144799,0.011627,0.0174746,0.0153106,0,0,0,0,0,0,0,0,0,0,0
201,0.0131975,0.0128136,0,0,0,0,0,0,0,0.0360552,0,0.00495154,0,0,0.00524984,0,0.0135272,0.00340799,0.0399335,0,0.0123034,0,0.00561306,0.0226197,0.0111576,0.0111301,0.00886311,0.0368288,0.016435,0.00908964,0.0170425,0.0463988,0.0293387,0.0093805,0.0111601,0.00346333,0.01714,0.0217165,0.0174997,0.00854094,0.0203557,0,0,0.0450323,0,0.01328,0.0133028,0.0375739,0.0278451,0.0194626,0.0173518,0.0114108,0.00587988,0.00477963,0.0223185,0.010426,0.00738625,0.00804881,0.0263501,0.005492,0.0103291,0.0211301,0.0143987,0.0142336,0.0116978,0.0171845,0.0150763,0,0,0,0,0,0,0,0,0,0,0
202,0.0132325,0.0126137,0,0,0,0,0,0,0,0.0360275,0,0.00509807,0,0,0.0051586,0,0.0135924,0.0034918,0.0400332,0,0.0122714,0,0.00558447,0.0226775,0.0100903,0.00983952,0.00762324,0.036992,0.0173309,0.00829938,0.0172478,0.0467774,0.0287906,0.00944347,0.0111027,0.00339122,0.0174101,0.0217285,0.0174042,0.00847239,0.0200562,0,0,0.0445289,0,0.0133554,0.013189,0.0374541,0.0272656,0.0192553,0.0169193,0.0113429,0.00565177,0,0.0222815,0.0106039,0.00782813,0.00731679,0.0257827,0.00529437,0.00940547,0.0218732,0.0144092,0.0142215,0.0118153,0.0169718,0.0152481,0,0,0,0,0,0,0,0,0,0,0
203,0.0131114,0.012531,0,0,0,0,0,0,0,0.035909,0.0280355,0.00527197,0,0,0.00488334,0,0.0134078,0.00330269,0.0400545,0,0.0120769,0,0.00555141,0.0226963,0.00898369,0.0089022,0.00675644,0.0378621,0.0181827,0.00837998,0.0176722,0.0470482,0.0279285,0.00937589,0.0111416,0.00326691,0.0174527,0.0216886,0.0173516,0.00827966,0.0196172,0,0,0.0440411,0,0.0133865,0.0130644,0.0373357,0.026751,0.0190688,0.0160432,0.0111131,0.00546263,0.0049405,0.0222166,0.0104558,0.00782375,0.00667827,0.025136,0.00544487,0.00870191,0.02272,0.0142941,0.0142832,0.0119027,0.016765,0.0154104,0,0,0,0,0,0,0,0,0,0,0
204,0.0133115,0.0124567,0,0,0,0,0,0,0,0.035845,0.0297451,0.00586965,0,0,0.00455787,0,0.0132224,0.00297662,0.040261,0,0.0115422,0,0.00590202,0.0228463,0.00766729,0.00771205,0.00615244,0.0386976,0.0182364,0.00782808,0.0182782,0.0476538,0.0324275,0.00922803,0.0111941,0.00312437,0.0176047,0.0217106,0.017244,0.00822662,0.0190546,0,0,0.0436287,0,0.0134002,0.0130007,0.0369261,0.0259014,0.0189893,0.0151018,0.0109224,0.00523611,0.00508839,0.0221855,0.0103609,0.00793199,0.00599499,0.0244672,0.00566811,0.00786444,0.0239482,0.0140994,0.0139525,0.011568,0.0166811,0.0155147,0,0,0,0,0,0,0,0,0,0,0
205,0.0137968,0.0123902,0,0,0,0,0,0,0,0.0358491,0.0336629,0.00638343,0,0,0.00429139,0,0.0132914,0.00273368,0.040601,0,0.0112682,0,0.00626338,0.0231017,0.006408,0.00717764,0.00613866,0.0391966,0.0180962,0.00794594,0.0185641,0.0480085,0.0343207,0.00920179,0.01118,0.00299224,0.0177933,0.0217217,0.0170473,0.00826193,0.0186822,0,0,0.0435027,0,0.0133692,0.0129786,0.0365302,0.0246365,0.0188233,0.0142539,0.0108744,0.00497772,0.00511227,0.0221547,0.0103703,0.00790237,0.00535704,0.0236544,0.0059053,0.00702473,0.0253965,0.0140077,0.0134023,0.0113339,0.0167032,0.0157825,0,0,0,0,0,0,0,0,0,0,0
206,0.0141327,0.0123161,0,0,0,0,0,0,0,0.0358882,0.0366909,0.0066608,0,0,0.00403898,0,0.0134589,0.00257234,0.0408023,0,0.0113186,0,0.00646204,0.0232891,0.00557579,0.00775863,0.00673233,0.0392141,0.0176772,0.00840359,0.0185815,0.0479542,0.0352427,0.00905869,0.0111348,0.00302021,0.0179177,0.0217823,0.0167042,0.00835984,0.0185828,0,0,0.0432435,0,0.0134051,0.0129099,0.0362625,0.0228544,0.0185441,0.0133774,0.0107901,0.0048565,0.00490892,0.0220993,0.0104317,0.00765221,0.00481456,0.0226954,0.00617171,0.00612585,0.0268972,0.0138533,0.0129551,0.011082,0.0167663,0.0158461,0,0,0,0,0,0,0,0,0,0,0
207,0.0142302,0.0119714,0,0,0,0,0,0,0,0.0358241,0.0322935,0.00608844,0,0,0.00368799,0,0.0135279,0.00239667,0.0401786,0,0.011756,0,0.0058468,0.0230582,0.00622766,0.00889635,0.00655146,0.0386369,0.0175072,0,0.0180235,0.0475804,0.0305515,0.00884139,0.0110819,0.00286555,0.0169618,0.0217751,0.0159861,0.00796014,0.0186611,0,0,0.0424992,0,0.0134475,0.0127213,0.0367448,0.0203894,0.0179273,0.0119638,0.0103219,0.00476429,0.00427291,0.0219007,0.01025,0.00715305,0.00458901,0.0217437,0.00658622,0.00549051,0.028311,0.0136112,0.0128708,0.0110603,0.0164089,0.0161221,0,0,0,0,0,0,0,0,0,0,0
208,0.0143109,0.0119344,0,0,0,0,0,0,0,0.03584,0.029931,0.00612897,0,0,0.00337027,0,0.0136011,0.00224204,0.0395042,0,0.011842,0,0.00572696,0.0231105,0.00619644,0.00944355,0.00617874,0.0381052,0.0159892,0.00886675,0.0172118,0.0463563,0.0292447,0.00868661,0.0110717,0.00284033,0.0164829,0.0217724,0.0150098,0.00782251,0.0187656,0,0,0.042148,0,0.0134833,0.0127332,0.0367524,0.017254,0.0174614,0.0109706,0.0103662,0.00470058,0,0.021757,0.0106786,0.00745153,0.00452979,0.0206286,0.00703465,0.00450567,0.0294451,0.0135656,0.0129559,0.0111533,0.0164169,0.0164504,0,0,0,0,0,0,0,0,0,0,0
209,0.0144831,0.0121553,0,0,0,0,0,0,0,0.0359344,0.0326479,0.00651363,0,0,0.00308307,0,0.0138041,0.00216443,0.0386457,0,0.0118988,0,0.00572071,0.0233218,0.00643472,0.0108091,0.00679397,0.0377228,0.0149788,0,0.0166832,0.0461106,0.0314067,0.00860816,0.0110436,0.00291187,0.0164085,0.0218029,0.0140034,0.00760922,0.0183645,0,0,0.0419025,0,0.0135035,0.0127664,0.0365167,0.0139304,0.0170564,0.00982379,0.0105604,0.00478343,0.00345637,0.0217249,0.0114694,0.00775795,0.00497067,0.0192295,0.0078281,0.00392045,0.0301893,0.0136421,0.0127805,0.0109888,0.0167809,0.0166185,0,0,0,0,0,0,0,0,0,0,0
