Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHIA,LTHI
443,0.0202558,0,0,0,0,0.0191534,0,0,0,0,0,0,0.0146119,0.0579935,0.0161281,0.00541592,0,0,0.0185299,0,0.0252127,0.0100407,0.0337569,0.0168177,0.0142607,0.00256188,0.00629701,0.0165532,0.00884143,0.00190995,0.0171773,0.010106,0.0120251,0.00812712,0.0151293,0.0172224,0.0165185,0.0456504,0.0094903,0.00792638,0.0334877,0.0106872,0.00853315,0.0172437,0,0,0.0261776,0,0.0298336,0.0109422,0.0546301,0.0200433,0.0104837,0.00922218,0.0141834,0.0457746,0.00779264,0.00798261,0.00401308,0.0125589,0.0140569,0.0102745,0.0182355,0.0181616,0.0315258,0.0194888,0.0103183,0.0159182,0.0141881,0,0,0,0,0,0.0285154,0.00620843
444,0.0196535,0,0,0,0,0.0189726,0,0,0,0,0,0,0.015077,0.0579348,0.0159204,0.00508315,0,0,0.0185604,0,0.0252177,0.0101124,0.0340005,0.0166983,0.0143722,0.00286136,0.00611138,0.016788,0.00915656,0.00209173,0.0169422,0.01016,0.0121945,0.00818188,0.0149251,0.0180149,0.0165683,0.0456082,0.00950124,0.00794016,0.0335655,0.0107029,0.00854117,0.0173253,0,0,0.0253448,0,0.0298864,0.0104633,0.0542393,0.0208018,0.01022,0.00941898,0.0143168,0.0459392,0.00752827,0.00712337,0.00457559,0.013192,0.0137803,0.0107476,0.0191279,0.019112,0.0310089,0.0193074,0.0100695,0.0156582,0.0138747,0,0,0,0,0,0.0288596,0.00618897
445,0.0191227,0,0,0,0,0.0188361,0,0,0,0,0,0,0.0153603,0.0578792,0.0155418,0.00492041,0,0,0.0185198,0,0.0252212,0.0101853,0.0342932,0.016466,0.0145484,0.00324291,0.00598768,0.016779,0.00948748,0.00235382,0.0166715,0.0100807,0.012225,0.0081303,0.0147933,0.018659,0.0165304,0.0455231,0.00953913,0.00821542,0.0336526,0.0112458,0.00855196,0.0174543,0,0,0.0247079,0,0.0299454,0.010125,0.0540288,0.0219131,0.0101426,0.0102605,0.0144777,0.0458744,0.0072354,0.00701374,0.00564005,0.0146357,0.0139312,0.0115196,0.0209837,0.0205412,0.0305541,0.0191362,0.00984199,0.0154473,0.0135495,0,0,0,0,0,0.029109,0.00613095
446,0.0185602,0,0,0,0,0.0186725,0,0,0,0,0,0,0.0153938,0.0578497,0.0150059,0.0050805,0,0,0.0184972,0,0.0252003,0.0103346,0.0346057,0.0161217,0.0147227,0.0038561,0.00590779,0.0164431,0.00993524,0.00272845,0.016363,0.00989729,0.0121323,0.00797521,0.014758,0.0191313,0.0164565,0.0454804,0.0096783,0.00933917,0.0337218,0.0117989,0.0083844,0.0173601,0,0,0.024027,0,0.0300094,0.0097738,0.0539451,0.0223747,0.0101385,0.0115468,0.0144947,0.04555,0.00690302,0.00755103,0.00692559,0.0160007,0.014334,0.012207,0.0230166,0.0236712,0.0299489,0.0190732,0.00961007,0.0152417,0.0132079,0,0,0,0,0,0.0291748,0.00606949
447,0.0178859,0,0,0,0,0.0184283,0,0,0,0,0,0,0.0153803,0.0579193,0.0145341,0.00530674,0,0,0.0184393,0,0.0251929,0.0104877,0.0349568,0.0156747,0.0148283,0.00463897,0.00583604,0.015923,0.0105126,0.00319909,0.0160796,0.00962179,0.0119531,0.00785335,0.0147612,0.0194413,0.016345,0.0455862,0.00994402,0.0121199,0.0338084,0.0115007,0.00815627,0.0169973,0,0,0.0230039,0,0.030118,0.00922448,0.0536784,0.022375,0.010177,0.0122684,0.0144485,0.0449962,0.00655368,0.00789757,0.00792439,0.0159518,0.0143371,0.0119846,0.0232444,0.0281582,0.0290188,0.0190186,0.00932709,0.0150177,0.0128552,0,0,0,0,0,0.0292462,0.00596341
448,0.0171608,0,0,0,0,0.0181339,0,0,0,0,0,0,0.0152867,0.0579842,0.0140539,0.00534865,0,0,0.0184786,0,0.0251994,0.0106574,0.0352192,0.015224,0.0148484,0.00531755,0.00579283,0.0153158,0.0111685,0.00375781,0.0158193,0.00929772,0.0116753,0.00771999,0.0148239,0.019463,0.016221,0.0457326,0.0102357,0.0149026,0.0339213,0.010906,0.00800208,0.0165527,0,0,0.021958,0,0.0302711,0.00870568,0.0532665,0.0223032,0.0102195,0.012253,0.0143447,0.044301,0.00624299,0.00778096,0.00861724,0.0155268,0.0138474,0.0119522,0.0227492,0.0308749,0.0280234,0.018898,0.0089912,0.0147623,0.0124506,0,0,0,0,0,0.0294164,0.00586096
449,0.0165051,0,0,0,0,0.0179203,0,0,0,0,0,0,0.0151094,0.0579838,0.0133431,0.00520704,0,0,0.0187051,0,0.0252445,0.0109198,0.0353788,0.0145397,0.0147756,0.00606735,0.00579209,0.0145698,0.0120171,0.00436736,0.0156018,0.00880413,0.0112109,0.00755613,0.0149289,0.0194269,0.0161221,0.0458084,0.0104727,0.0164125,0.0340256,0.0109047,0.00790648,0.01624,0,0,0.0212339,0,0.0304408,0.0083785,0.0529717,0.022988,0.0103364,0.0115641,0.0141979,0.0435928,0.00591073,0.00720379,0.00898417,0.015475,0.0131123,0.0125657,0.0230429,0.0312858,0.0272659,0.0185658,0.00865443,0.0145984,0.0120065,0,0,0,0,0,0.0299002,0.00590521
450,0.0158664,0,0,0,0,0.0177402,0,0,0,0,0,0,0.0148158,0.057952,0.0124139,0.00502813,0,0,0.0189891,0,0.0253107,0.011192,0.0355739,0.0136865,0.0146121,0.00695597,0.00574594,0.013933,0.0129297,0.00509464,0.0153057,0.00814444,0.0106012,0.00734495,0.0151051,0.019234,0.0160607,0.0458319,0.0106966,0.0166023,0.0341309,0.0111362,0.00782117,0.0160989,0,0,0.0207699,0,0.0306156,0.00815351,0.0528842,0.0235877,0.0104842,0.0105599,0.0140677,0.0429567,0.00546731,0.00643633,0.00894021,0.0156678,0.0123841,0.0131247,0.0239201,0.0308089,0.0267967,0.0180322,0.00835693,0.0145291,0.0116124,0,0,0,0,0,0.030642,0.00609183
451,0.0150187,0,0,0,0,0.0175493,0,0,0,0,0,0,0.0146259,0.0579329,0.0111884,0.00493385,0,0,0.0192771,0,0.0253317,0.0114603,0.035811,0.0127793,0.0143859,0.0082331,0.00556723,0.0134743,0.0141731,0.00594652,0.0149368,0.00741692,0.00999339,0.00710082,0.0152589,0.0191852,0.0160657,0.045834,0.0109691,0.0158461,0.034217,0.0113553,0.00768423,0.0159349,0,0,0.0201198,0,0.0307752,0.00776759,0.0529437,0.0238073,0.0105241,0.00956701,0.0139142,0.042354,0.00509951,0.00553315,0.00860778,0.0158023,0.0117707,0.0132534,0.0245049,0.0299986,0.0262545,0.0177065,0.00803541,0.0144796,0.0112828,0,0,0,0,0,0.0314476,0.00656286
452,0.0138427,0,0,0,0,0.0168137,0,0,0,0,0,0,0.0144691,0.0579184,0.00983132,0.00501997,0,0,0.0194529,0,0.0253463,0.0116438,0.0361066,0.0119276,0.0141748,0.00997548,0.0051837,0.0136211,0.0156111,0.00692358,0.0144337,0.00670394,0.00940818,0.00682862,0.0154247,0.0189615,0.0161638,0.0458602,0.0113242,0.0153588,0.0343197,0.0112997,0.00751412,0.0157643,0,0,0.0194987,0,0.0309771,0.00745441,0.0528719,0.0236203,0.0105488,0.0091742,0.0136218,0.0414601,0.00481103,0.00452878,0.00826467,0.0157103,0.0111798,0.0130054,0.0242835,0.0296522,0.0256395,0.0175194,0.00773446,0.0138586,0.0110477,0,0,0,0,0,0.0322727,0.00727132
453,0.0134725,0,0,0,0,0.0169429,0,0,0,0,0,0,0.0138197,0.0578815,0.00842109,0.00499304,0,0,0.0199689,0,0.025484,0.0120605,0.0363661,0.0112023,0.0139114,0.0125337,0.00479842,0.0131724,0.0175983,0.00817494,0.0138697,0.00617246,0.0090443,0.00659553,0.0155859,0.0189812,0.0164608,0.0460384,0.011876,0.0161248,0.0344695,0.0112381,0.0073404,0.0157739,0,0,0.0189773,0,0.0311002,0.00721747,0.0525591,0.0234688,0.0105373,0.00970425,0.0133164,0.0411638,0.00459513,0.00378725,0.00827481,0.0157342,0.0106683,0.0130146,0.0238102,0.0299813,0.0251901,0.0174379,0.00746864,0.0140025,0.0108988,0,0,0,0,0,0.0329772,0.00839233
454,0.0128806,0,0,0,0,0.0166549,0,0,0,0,0,0,0.0124673,0.0578874,0.00737693,0.00501892,0,0,0.020501,0,0.0256287,0.0124522,0.0366445,0.0111423,0.0136709,0.0152122,0.00439675,0.0130038,0.0194778,0.00958792,0.0131287,0.00603296,0.00880603,0.00633254,0.0159217,0.0183018,0.0168368,0.0462351,0.0123729,0.0176832,0.0345962,0.0111808,0.00711487,0.0156599,0,0,0.018074,0,0.0312308,0.00677132,0.0520665,0.0233079,0.0105475,0.0103865,0.012964,0.0404331,0.00441071,0.00341223,0.00853216,0.0156455,0.0103851,0.0130442,0.0231891,0.0308074,0.0242928,0.0176058,0.00711806,0.0137522,0.010627,0,0,0,0,0,0.033487,0.00956532
455,0.0121388,0,0,0,0,0.0163105,0,0,0,0,0,0,0.0102962,0.0578907,0.00733611,0.00516197,0,0,0.0212083,0,0.025761,0.0129765,0.0369926,0.0120223,0.0134409,0.0177401,0.00396952,0.0128783,0.0210289,0.0110029,0.0122762,0.00640226,0.00858532,0.00595438,0.016428,0.0168314,0.0173323,0.0464359,0.0128639,0.0185304,0.0347218,0.0108292,0.00680853,0.0153504,0,0,0.0173295,0,0.03141,0.00643305,0.0515694,0.0227311,0.0106018,0.0104572,0.0125348,0.039495,0.00420741,0.00320615,0.00870607,0.0151204,0.010296,0.0126094,0.0222225,0.0312362,0.0235508,0.017288,0.0068418,0.0135106,0.0102343,0,0,0,0,0,0.0337736,0.0106387
456,0.0113032,0,0,0,0,0.0159303,0,0,0,0,0,0,0.00762741,0.0579214,0.00855561,0.00532701,0,0,0.0218582,0,0.0258957,0.013483,0.0373986,0.0133938,0.0132083,0.0198695,0.00347477,0.0128992,0.0220364,0.0122939,0.0113364,0.00724699,0.00840682,0.00549391,0.0170576,0.0149641,0.0176972,0.0466573,0.0134188,0.0184242,0.0348209,0.0101191,0.00648813,0.0149941,0,0,0.0166686,0,0.0315637,0.00621232,0.0512137,0.0215519,0.010689,0.00993161,0.0120601,0.0384761,0.00403053,0.00311106,0.00868861,0.0142213,0.0102892,0.0116799,0.0209432,0.0309669,0.0228273,0.0170956,0.00658296,0.0132511,0.0098072,0,0,0,0,0,0.0338738,0.0115159
457,0.0105609,0,0,0,0,0.015555,0,0,0,0,0,0,0.00652041,0.0579379,0.0103599,0.00541088,0,0,0.0221812,0,0.0259726,0.0137187,0.0377866,0.0145074,0.012984,0.0211201,0.00311578,0.012991,0.0223073,0.0132842,0.0103879,0.00834271,0.00834431,0.0050064,0.0178182,0.0136142,0.0178407,0.0468078,0.0140113,0.0179791,0.0349439,0.00960797,0.00624484,0.0146304,0,0,0.0161867,0,0.0317155,0.00614163,0.0511548,0.0203322,0.0108662,0.00949097,0.0116026,0.0375121,0.00393484,0.00313005,0.00871844,0.0136417,0.0103674,0.0111325,0.0200914,0.0299144,0.0221749,0.0170454,0.00633488,0.0129671,0.00947038,0,0,0,0,0,0.0338239,0.0121061
458,0.0099166,0,0,0,0,0.0153565,0,0,0,0,0,0,0.00795953,0.0578799,0.0122464,0.00551908,0,0,0.0222704,0,0.0260778,0.0138058,0.0381581,0.015013,0.0126903,0.0216679,0.00307573,0.012999,0.0219961,0.0139977,0.00953218,0.00966364,0.00854252,0.00461519,0.0187337,0.014363,0.0178306,0.0468614,0.0144904,0.0175042,0.0350674,0.00936531,0.00622846,0.0142606,0,0,0.0157052,0,0.0318536,0.00604046,0.0513636,0.0193126,0.011102,0.00928947,0.0113028,0.0367746,0.00394196,0.00319691,0.00885793,0.0133389,0.0104022,0.010946,0.0196835,0.0288853,0.0215774,0.0169542,0.0060615,0.01284,0.0092105,0,0,0,0,0,0.0337473,0.0124716
459,0.00929035,0,0,0,0,0.0152424,0,0,0,0,0,0,0.0134658,0.0577997,0.0139362,0.00565478,0,0,0.0222971,0,0.0261722,0.0138587,0.0384411,0.014841,0.0125017,0.0213028,0.00299175,0.0130717,0.0206404,0.0141575,0.00885746,0.0111347,0.00882885,0.00421723,0.0199548,0.0178248,0.0178179,0.0468348,0.0147977,0.0172182,0.0351853,0.00910028,0.00629266,0.0139108,0,0,0.0151341,0,0.0319536,0.00591169,0.0517404,0.0184712,0.0113434,0.00920033,0.0109902,0.0361824,0.00403193,0.00337134,0.00907786,0.0131099,0.0103792,0.0108344,0.0196327,0.0279947,0.0209442,0.0167034,0.00572504,0.0128094,0.00901557,0,0,0,0,0,0.0337653,0.0124045
460,0.00856447,0,0,0,0,0.0150401,0,0,0,0,0,0,0.0193202,0.0577075,0.0156098,0.00585503,0,0,0.0226169,0,0.0262691,0.0140511,0.0386034,0.0151044,0.012305,0.0203771,0.00303541,0.0133167,0.0187743,0.013909,0.00845013,0.0128904,0.00953658,0.00412298,0.0214743,0.023179,0.0179767,0.0468173,0.0151071,0.017022,0.0352735,0.00891247,0.00650708,0.0135541,0,0,0.014566,0,0.0320454,0.00579384,0.0520855,0.0178748,0.0115361,0.0091572,0.0108263,0.0355326,0.0042481,0.00361247,0.00937583,0.0128804,0.0103014,0.0106908,0.0195645,0.0274034,0.0203508,0.0164575,0.00544286,0.0126697,0.00875202,0,0,0,0,0,0.0339052,0.0120516
461,0.00807455,0,0,0,0,0.0149577,0,0,0,0,0,0,0.02525,0.0576419,0.0170507,0.006107,0,0,0.0230165,0,0.0263598,0.0142432,0.0387045,0.015666,0.0120875,0.0189117,0.0032416,0.013489,0.0163049,0.0132714,0.00829427,0.0147663,0.0107821,0.00444482,0.0233053,0.0294396,0.018155,0.0468886,0.0155152,0.016971,0.035389,0.00861743,0.00664675,0.0133304,0,0,0.0142187,0,0.0321422,0.00574402,0.0522665,0.0173054,0.0116569,0.00916208,0.0108015,0.0350684,0.00455043,0.00384328,0.00964998,0.0126157,0.0102594,0.0105035,0.0192629,0.0269797,0.0199505,0.0164282,0.00519253,0.0126072,0.00847326,0,0,0,0,0,0.034096,0.0113903
462,0.00738551,0,0,0,0,0.0148353,0,0,0,0,0,0,0.0307661,0.0576581,0.0180765,0.00633931,0,0,0.0238278,0,0.0264752,0.0146674,0.0387731,0.0163635,0.0118878,0.0171702,0.0035812,0.0139865,0.0134169,0.0123475,0.00839823,0.0167177,0.0125101,0.00505957,0.0253357,0.0358585,0.0186757,0.0470323,0.0159705,0.0173087,0.0355021,0.00804904,0.00671274,0.012886,0,0,0.0138738,0,0.0322133,0.0057214,0.0522554,0.0164652,0.0117196,0.00912772,0.0108049,0.0345387,0.00475429,0.00402473,0.00978896,0.0122367,0.0103369,0.0100998,0.0185509,0.0268738,0.0195201,0.0166979,0.00502169,0.0126017,0.00805769,0,0,0,0,0,0.0342423,0.0105957
463,0.00689793,0,0,0,0,0.0148792,0,0,0,0,0,0,0.0358971,0.0576268,0.0186441,0.00652282,0,0,0.0244809,0,0.0266001,0.0150137,0.0387792,0.0171023,0.0118419,0.0154736,0.00404414,0.0143944,0.0103199,0.0112894,0.00876169,0.0187174,0.0145079,0.00597153,0.0273628,0.0426435,0.0191428,0.047131,0.0163259,0.0177406,0.0355929,0.00760301,0.00672493,0.0125161,0,0,0.013554,0,0.0322365,0.0057704,0.0521691,0.0155478,0.0117579,0.00908565,0.0108535,0.0342181,0.00496259,0.00419637,0.00975384,0.0118137,0.0104551,0.00966487,0.0176181,0.0267569,0.0191628,0.0169488,0.00487034,0.0127372,0.00771151,0,0,0,0,0,0.0342513,0.00987282
464,0.00619531,0,0,0,0,0.0148082,0,0,0,0,0,0,0.0410724,0.0576191,0.0186645,0.00664212,0,0,0.0254993,0,0.0267026,0.015626,0.0387005,0.0180572,0.0119136,0.0136983,0.00460251,0.0152147,0.00751409,0.0102582,0.00927086,0.0206468,0.0166367,0.00703653,0.0292197,0.0498971,0.019864,0.0471457,0.0165463,0.0183261,0.0356532,0.00721736,0.00658925,0.0118603,0,0,0.0131833,0,0.0322434,0.0058242,0.0521045,0.0149517,0.0118264,0.0088478,0.0108947,0.0336653,0.00498909,0.00417665,0.00953938,0.0112833,0.0104528,0.00920726,0.016656,0.0268914,0.0186766,0.0171138,0.00472006,0.0128598,0.0072401,0,0,0,0,0,0.0343621,0.00922023
465,0.00559946,0,0,0,0,0.0147714,0,0,0,0,0,0,0.0465014,0.0575906,0.0184469,0.006863,0,0,0.0263042,0,0.0267641,0.0161071,0.0385232,0.0201064,0.0119809,0.0122242,0.0056216,0.0159019,0.00553065,0.00925762,0.00985258,0.0223582,0.0186916,0.00806378,0.0307599,0.057559,0.0204374,0.047139,0.0168134,0.0187529,0.0356936,0.0069539,0.00652088,0.011363,0,0,0.012864,0,0.032247,0.00583096,0.0521037,0.0147339,0.0118526,0.00851919,0.0110953,0.0331691,0.00489507,0.0039748,0.00918797,0.010844,0.0103706,0.00891759,0.0160823,0.0273271,0.0183183,0.0171419,0.00455919,0.0129755,0.00694052,0,0,0,0,0,0.0345793,0.00856065
466,0.005395,0,0,0,0,0.0150384,0,0,0,0,0,0,0.051554,0.0575536,0.0185657,0.00690058,0,0,0.0267608,0,0.0268064,0.0163289,0.0382972,0.0227434,0.0119914,0.0116421,0.00648927,0.0163347,0.00505519,0.0086576,0.0102406,0.0237503,0.0206,0.00911518,0.0321287,0.0646358,0.0207614,0.04714,0.0170646,0.0189608,0.0357401,0.00705497,0.00611094,0.0111702,0,0,0.0126232,0,0.0322163,0.00585721,0.0522866,0.0147375,0.0120409,0.00814087,0.0109535,0.0330659,0.00482459,0.00374997,0.00877882,0.0106309,0.0102985,0.0088969,0.0158026,0.0272805,0.0181933,0.0170197,0.00429013,0.0133058,0.00684401,0,0,0,0,0,0.0348667,0.00812755
467,0.0054152,0,0,0,0,0.0153787,0,0,0,0,0,0,0.0563874,0.0575432,0.0193864,0.006907,0,0,0.0267833,0,0.0268642,0.0162783,0.0379406,0.0255873,0.0119322,0.0114101,0.00708096,0.0163538,0.00564069,0.00813553,0.0106819,0.0253019,0.0227151,0.0100698,0.0333755,0.0714611,0.0207293,0.0472284,0.0172151,0.0188689,0.0357745,0.00735618,0.00575965,0.0111702,0,0,0.0124964,0,0.032175,0.00590286,0.0525577,0.0149616,0.0121998,0.00781662,0.0108512,0.0331765,0.00503714,0.003548,0.00839857,0.010558,0.0102061,0.00901022,0.0159022,0.027065,0.018197,0.0168892,0.00407531,0.0136027,0.00681545,0,0,0,0,0,0.0351805,0.00772318
468,0.00560558,0,0,0,0,0.0154749,0,0,0,0,0,0,0.0609882,0.0575413,0.0208687,0.0069873,0,0,0.0263164,0,0.0269336,0.0158975,0.0373852,0.028155,0.0118933,0.011068,0.00775798,0.0158013,0.00679149,0.00764913,0.0111417,0.0270806,0.0250413,0.0108646,0.0343534,0.0779023,0.0204187,0.0474076,0.0172663,0.0186485,0.0357801,0.00763103,0.00554615,0.0115013,0,0,0.0123267,0,0.0320911,0.00587184,0.0528222,0.0152215,0.012321,0.0075751,0.0108489,0.0334109,0.0051918,0.00334318,0.00801829,0.0103734,0.0101262,0.00914022,0.0159612,0.0269623,0.0182496,0.0168613,0.00389344,0.0135605,0.00692415,0,0,0,0,0,0.0354743,0.00728391
469,0.0055071,0,0,0,0,0.0154824,0,0,0,0,0,0,0.0647894,0.0575181,0.0224766,0.00696153,0,0,0.026289,0,0.0270203,0.0158484,0.0369036,0.0300412,0.0118532,0.0112157,0.00817175,0.0158556,0.00813557,0.0073809,0.0115574,0.0288974,0.0272818,0.0116752,0.0352256,0.0829705,0.0205525,0.0474991,0.0173411,0.0185651,0.0358011,0.00761583,0.00527352,0.0115182,0,0,0.0120912,0,0.032052,0.0057928,0.0531321,0.0151512,0.0125002,0.00724149,0.0107069,0.0333701,0.00514018,0.00316079,0.00764994,0.00980684,0.0100525,0.00898438,0.0155882,0.0269383,0.0182392,0.0168687,0.00372672,0.0136136,0.00693839,0,0,0,0,0,0.0357392,0.00700665
470,0.00519502,0,0,0,0,0.0154217,0,0,0,0,0,0,0.0676511,0.0575039,0.0241267,0.00687537,0,0,0.0264914,0,0.027122,0.0159783,0.0365077,0.0312857,0.0117589,0.0117462,0.00809604,0.0162189,0.00940384,0.00719263,0.011927,0.0304539,0.0292981,0.0125597,0.0359422,0.0862824,0.0208451,0.0475355,0.0174736,0.018623,0.0358331,0.00738549,0.00502194,0.0113267,0,0,0.0119868,0,0.0320395,0.00581236,0.0534975,0.0147631,0.0126974,0.00688517,0.0104992,0.0332127,0.00494788,0.00317817,0.00730174,0.00935801,0.0100292,0.00861332,0.015023,0.0265327,0.0182559,0.0168866,0.00359126,0.0137315,0.00688086,0,0,0,0,0,0.0359469,0.00684275
471,0.0048155,0,0,0,0,0.0152421,0,0,0,0,0,0,0.0695892,0.0575169,0.0258011,0.00681248,0,0,0.0267953,0,0.0271789,0.0161428,0.0360733,0.0321871,0.0116486,0.0123987,0.00822161,0.0167023,0.0105232,0.00712331,0.0122854,0.0318061,0.0311865,0.0134491,0.0364853,0.0882818,0.0210182,0.0475565,0.0176369,0.0186173,0.0358561,0.00700075,0.00488076,0.0108985,0,0,0.0122731,0,0.0320917,0.00593314,0.0538611,0.0141617,0.0128875,0.00661451,0.0102951,0.0328318,0.00487342,0.00343488,0.00692354,0.00908023,0.0100659,0.00815209,0.0141171,0.026067,0.0183742,0.0168926,0.00348765,0.013742,0.00676951,0,0,0,0,0,0.0360809,0.0067137
472,0.00472788,0,0,0,0,0.0151688,0,0,0,0,0,0,0.0707745,0.0575533,0.0274811,0.00674457,0,0,0.0270658,0,0.0272004,0.016281,0.0355982,0.0325873,0.0114858,0.012976,0.00836946,0.0171634,0.0112304,0.00718636,0.012466,0.033001,0.0327291,0.0143762,0.0367431,0.0893658,0.0211061,0.0476052,0.01782,0.0184362,0.0358975,0.00658378,0.00478492,0.0104384,0,0,0.0128422,0,0.0321797,0.00609022,0.0542158,0.0132645,0.0131034,0.00645959,0.0100596,0.0323835,0.00474966,0.00357061,0.00662752,0.00867056,0.0101403,0.00774339,0.0132867,0.0254675,0.0186258,0.0168414,0.00334479,0.0137798,0.0066441,0,0,0,0,0,0.0361704,0.00661772
473,0.00466118,0,0,0,0,0.0152368,0,0,0,0,0,0,0.0712932,0.0575585,0.0290827,0.00675552,0,0,0.026885,0,0.0272311,0.0161518,0.0351145,0.0329279,0.0112197,0.0132619,0.00844215,0.0171598,0.0114629,0.00732334,0.0123926,0.0338019,0.033932,0.0152171,0.036708,0.0898568,0.0208649,0.0476916,0.018027,0.0181885,0.0359311,0.00580811,0.00470739,0.010239,0,0,0.0132145,0,0.032237,0.00621683,0.0545631,0.0122574,0.0132919,0.00633177,0.00979952,0.0322703,0.00477761,0.00358668,0.00639423,0.00810166,0.0102239,0.00729951,0.0125475,0.0247645,0.0188565,0.0167446,0.00326881,0.0138359,0.00654375,0,0,0,0,0,0.0362256,0.00647612
474,0.00447461,0,0,0,0,0.0152215,0,0,0,0,0,0,0.0714385,0.0575939,0.0305058,0.00690223,0,0,0.0268435,0,0.0272356,0.0160988,0.0346056,0.0333151,0.0109315,0.0134345,0.00853135,0.0173563,0.0112389,0.0074982,0.0121799,0.0342708,0.0347548,0.0161023,0.0365239,0.0897076,0.0207342,0.0476994,0.0181255,0.017693,0.0359394,0.00512355,0.00465511,0.0100298,0,0,0.0133734,0,0.0322478,0.00628578,0.0548632,0.011465,0.0135113,0.00618825,0.00948906,0.0321588,0.0046948,0.00360201,0.00618429,0.00768281,0.0103143,0.00679346,0.011686,0.0237316,0.0189571,0.0167266,0.00319757,0.0138559,0.00643044,0,0,0,0,0,0.0362231,0.00636597
475,0.00444484,0,0,0,0,0.0151451,0,0,0,0,0,0,0.0715923,0.0576587,0.0316056,0.00713994,0,0,0.0269315,0,0.0272157,0.016185,0.0340282,0.0336323,0.0106467,0.0135951,0.00850228,0.0178232,0.0106608,0.00768902,0.0119111,0.0345133,0.0350225,0.0167897,0.036253,0.0890626,0.0208156,0.0476339,0.0181823,0.0169083,0.0359435,0.00450527,0.00458566,0.00977309,0,0,0.0135742,0,0.0322526,0.00634846,0.0550927,0.0106111,0.0137666,0.00604014,0.00908446,0.0319313,0.00447263,0.00365228,0.00600918,0.00727835,0.0103974,0.00624306,0.0107018,0.0223696,0.0190473,0.0168071,0.00315218,0.0138692,0.00643194,0,0,0,0,0,0.0361939,0.00633639
476,0.00456351,0,0,0,0,0.01495,0,0,0,0,0,0,0.0714321,0.0577009,0.0322997,0.00720503,0,0,0.0271315,0,0.0272445,0.0162529,0.0333104,0.0336614,0.010339,0.0138165,0.00849264,0.0182577,0.0100731,0.0078109,0.0116111,0.0346548,0.0349444,0.0173187,0.0359185,0.0883457,0.020951,0.0476292,0.0183112,0.0159851,0.0359553,0.00404646,0.00450585,0.00951559,0,0,0.0138228,0,0.0322677,0.00643204,0.0552809,0.00903829,0.0140525,0.0059084,0.00864968,0.0315564,0.00440307,0.00371022,0.00590132,0.00684664,0.0104969,0.00576307,0.00971229,0.0208983,0.0191328,0.0168602,0.00316238,0.0137374,0.00652046,0,0,0,0,0,0.0361508,0.0065054
477,0.00471204,0,0,0,0,0.0148567,0,0,0,0,0,0,0.0708601,0.0576742,0.0325903,0.0071483,0,0,0.0268727,0,0.0273243,0.0160248,0.0324761,0.0334572,0.01003,0.0141646,0.00871029,0.0181728,0.00958778,0.00801011,0.0113561,0.0346943,0.0347018,0.0178297,0.0355516,0.0876814,0.020697,0.0476944,0.0184623,0.0148976,0.0359768,0.00371715,0.00445678,0.00933232,0,0,0.0141324,0,0.032281,0.0066175,0.055454,0.00775277,0.0143902,0.00584207,0.00825509,0.0312937,0.00429708,0.00372008,0.00578225,0.00649696,0.0105704,0.00543957,0.00897254,0.0191625,0.0193604,0.0168946,0.00322233,0.0136261,0.00650089,0,0,0,0,0,0.0361621,0.00690957
478,0.0048098,0,0,0,0,0.0146935,0,0,0,0,0,0,0.0701507,0.0576847,0.0325173,0.00710909,0,0,0.0266183,0,0.0274283,0.0158474,0.0316461,0.0330336,0.00971165,0.0146144,0.00898647,0.0181828,0.00931927,0.00828568,0.0111809,0.0346981,0.0341587,0.0181271,0.0352539,0.0869017,0.0204911,0.0477925,0.018653,0.0138939,0.0359685,0.00340405,0.00450654,0.00908388,0,0,0.0144005,0,0.0322714,0.00677827,0.0556095,0.00680598,0.0147226,0.00580776,0.00787413,0.0308919,0.00442316,0.00367851,0.00561331,0.0061788,0.0105436,0.00512855,0.00829454,0.0174531,0.0195292,0.0169666,0.00330453,0.0135127,0.00645531,0,0,0,0,0,0.0362744,0.00749097
