Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHIA
377,0.040203,0,0,0,0,0.0527843,0,0,0,0,0,0,0.0865249,0.0590588,0.049991,0.0191625,0,0,0.0153235,0,0.0342163,0.016303,0.0345077,0.0635138,0.0146017,0.0180575,0.0409248,0.0635677,0.0186948,0.0203744,0.0177875,0.00368891,0.023876,0.0261547,0.0102902,0.0227206,0.106029,0.0282955,0.0572751,0.0320093,0.0263555,0.0389366,0.0151055,0.0152217,0.0248688,0,0,0.0283277,0,0.043929,0.0245835,0.0588515,0.0160602,0.00953481,0.0116282,0.0391262,0.0480844,0.00973603,0.00986385,0.00869509,0.0110956,0.00387545,0.0105236,0.00843733,0.0241391,0.0287363,0.0182124,0.0178803,0.0463199,0.0321917,0,0,0,0,0,0.0282794
378,0.0403342,0,0,0,0,0.0527913,0,0,0,0,0,0,0.0864718,0.0590664,0.0498897,0.0191872,0,0,0.015459,0,0.0342879,0.0165741,0.0343723,0.0638952,0.0150164,0.0186966,0.0413059,0.0635759,0.018881,0.0206408,0.0176269,0.00442716,0.0239667,0.0261069,0.010166,0.0228497,0.105848,0.028214,0.0574003,0.0321419,0.0259404,0.0389141,0.0152864,0.0149926,0.0250195,0,0,0.0281962,0,0.0438483,0.0241598,0.0591192,0.0163632,0.00944473,0.0117841,0.0389639,0.0480137,0.00970143,0.00983138,0.00856105,0.0111079,0.00382771,0.0105069,0.00845053,0.0234124,0.0287236,0.0183469,0.0176338,0.0462762,0.0324271,0,0,0,0,0,0.0282734
379,0.0405302,0,0,0,0,0.0528093,0,0,0,0,0,0,0.0863352,0.05904,0.0498579,0.0192385,0,0,0.015607,0,0.0343524,0.0167239,0.0341213,0.0644768,0.0153701,0.0195081,0.0416387,0.0635467,0.0190597,0.0209635,0.0174691,0.00517688,0.0241,0.0261026,0.00992548,0.0230068,0.105721,0.0280983,0.0574772,0.0322355,0.0254332,0.0389032,0.0153274,0.0147742,0.0251527,0,0,0.0279855,0,0.0437612,0.0238871,0.0594817,0.0166072,0.00939747,0.0117645,0.0388688,0.0477941,0.00967296,0.00985083,0.00845899,0.0110896,0.00376703,0.0105234,0.00849015,0.0227143,0.0285351,0.0185236,0.0173295,0.0462743,0.0326296,0,0,0,0,0,0.0283114
380,0.040796,0,0,0,0,0.0528358,0,0,0,0,0,0,0.08639,0.0589899,0.0497711,0.0193281,0,0,0.0157555,0,0.034379,0.0167627,0.0338398,0.0651259,0.0156996,0.0199472,0.0420157,0.0635374,0.0192382,0.0213166,0.0173332,0.00588873,0.0244116,0.0262325,0.0100466,0.0231737,0.105841,0.0280846,0.057481,0.0322722,0.0248673,0.0388677,0.0153026,0.0145865,0.0252281,0,0,0.0276781,0,0.0436664,0.0237038,0.0598705,0.016911,0.00939983,0.0115712,0.0387585,0.0475779,0.00968688,0.00991578,0.00844601,0.0111232,0.00372114,0.0105431,0.00855266,0.0220582,0.0282302,0.018593,0.017098,0.0463025,0.0328513,0,0,0,0,0,0.0283409
381,0.0410317,0,0,0,0,0.0528588,0,0,0,0,0,0,0.0864742,0.0589394,0.0495919,0.0193727,0,0,0.0159031,0,0.0344032,0.0168692,0.033693,0.0656611,0.0160064,0.0200733,0.0423073,0.0635774,0.0193918,0.0216432,0.0172559,0.00636298,0.02451,0.0261808,0.00996998,0.0232812,0.105954,0.0281141,0.057472,0.0323116,0.024422,0.0388001,0.0153391,0.0144198,0.0252851,0,0,0.027371,0,0.0435445,0.0235358,0.0602456,0.0172067,0.00940338,0.0115445,0.038613,0.0473958,0.0097255,0.0100013,0.00850145,0.0111746,0.00371816,0.0105655,0.00864572,0.0216034,0.0278562,0.0185945,0.0169771,0.0463725,0.0331388,0,0,0,0,0,0.0283772
382,0.0412391,0,0,0,0,0.0528844,0,0,0,0,0,0,0.0864316,0.0588945,0.0494283,0.0194101,0,0,0.0160657,0,0.0344457,0.0170818,0.0337575,0.0655312,0.0162898,0.0202155,0.0425193,0.0636227,0.0195483,0.0219084,0.0172449,0.00668576,0.0244901,0.0261916,0.00985888,0.0233242,0.10599,0.0281048,0.0575125,0.0324217,0.0240806,0.0387266,0.0153942,0.0142389,0.0253536,0,0,0.0270473,0,0.0433976,0.0233024,0.060614,0.0173784,0.00940341,0.0115653,0.0384267,0.0473138,0.00974319,0.0100568,0.0085205,0.0112039,0.00373317,0.0105963,0.0087506,0.0211818,0.0274595,0.0185567,0.0168592,0.0464033,0.0333687,0,0,0,0,0,0.0284193
383,0.0414365,0,0,0,0,0.0529314,0,0,0,0,0,0,0.0859191,0.0588653,0.049196,0.0193944,0,0,0.0162425,0,0.0345173,0.0173294,0.033945,0.0647149,0.0165117,0.0201932,0.0427051,0.0636071,0.019692,0.0221186,0.0172488,0.00692425,0.0244003,0.026078,0.00977208,0.0232552,0.105588,0.0280771,0.0576225,0.0325729,0.0238164,0.0386775,0.0154448,0.0140617,0.0254514,0,0,0.0267135,0,0.0432918,0.0229561,0.0609664,0.0173834,0.00941165,0.0115622,0.0382649,0.0472498,0.00973228,0.0100878,0.00850503,0.0111954,0.00374407,0.0106252,0.00888134,0.0208824,0.0270903,0.0185278,0.0166397,0.0463683,0.0335591,0,0,0,0,0,0.0284715
384,0.0416288,0,0,0,0,0.0530027,0,0,0,0,0,0,0.085015,0.0588374,0.0488181,0.0193996,0,0,0.0164203,0,0.0345754,0.0175918,0.0341206,0.0639006,0.0166723,0.0201222,0.0428612,0.0635795,0.01975,0.0223099,0.0172796,0.00701762,0.0241015,0.0251043,0.00970811,0.0231083,0.104597,0.0280195,0.0577236,0.0327045,0.0237025,0.0386415,0.0154908,0.0139062,0.0255802,0,0,0.0263973,0,0.0431981,0.0225889,0.0613161,0.0174751,0.00941379,0.0115658,0.0381437,0.047128,0.00970702,0.0101344,0.00851244,0.0112213,0.00375603,0.0106618,0.00899588,0.0207214,0.0267566,0.01854,0.0163718,0.0463692,0.0338152,0,0,0,0,0,0.0285527
385,0.0418807,0,0,0,0,0.0530919,0,0,0,0,0,0,0.0838218,0.0588205,0.0481514,0.0193651,0,0,0.0166027,0,0.0346155,0.0178478,0.0342751,0.0628533,0.0168195,0.0203001,0.0430169,0.063561,0.0196626,0.0225268,0.0173085,0.00696874,0.0235245,0.0238936,0.00968459,0.0228897,0.102747,0.0279567,0.0577931,0.0328373,0.0235928,0.038607,0.0155259,0.0137134,0.0256871,0,0,0.0260608,0,0.0430889,0.0222657,0.0616382,0.0175933,0.00943153,0.0116024,0.0380109,0.0469693,0.00970196,0.0101702,0.00854719,0.0113161,0.00376132,0.0107153,0.00906286,0.0206474,0.0264794,0.0185315,0.0161376,0.0464242,0.0340617,0,0,0,0,0,0.0286665
386,0.0421315,0,0,0,0,0.0531483,0,0,0,0,0,0,0.0817625,0.0588029,0.0471966,0.0194016,0,0,0.0167653,0,0.034687,0.0180677,0.0344053,0.0619368,0.0169728,0.0206321,0.0431793,0.0635194,0.0194118,0.022722,0.0172577,0.00680775,0.0227171,0.0232629,0.00941162,0.0225668,0.100052,0.0279656,0.0578527,0.0329367,0.023421,0.03858,0.0155316,0.0135477,0.0258136,0,0,0.0257249,0,0.0430022,0.0219613,0.0619486,0.0177142,0.00944564,0.0116221,0.0379201,0.0468671,0.00969243,0.010216,0.00862259,0.0113952,0.0037629,0.0107752,0.00916619,0.0205161,0.0262329,0.0184847,0.0159275,0.0464959,0.034314,0,0,0,0,0,0.0287765
387,0.0424177,0,0,0,0,0.0531989,0,0,0,0,0,0,0.0791231,0.058784,0.0458832,0.0193333,0,0,0.0168888,0,0.0347756,0.0181969,0.0345593,0.0610411,0.0170779,0.020732,0.0433836,0.0634658,0.0193802,0.0227838,0.0172098,0.00657342,0.021758,0.0224616,0.00900944,0.0221568,0.096739,0.02804,0.057917,0.0330254,0.0231783,0.0385455,0.0155027,0.0134566,0.025994,0,0,0.0254345,0,0.0429141,0.0216803,0.0622271,0.0178248,0.00941785,0.0116355,0.0379313,0.0467375,0.009674,0.0102394,0.0086874,0.0114333,0.0037658,0.0108294,0.00931054,0.0203666,0.0260013,0.0184185,0.0157639,0.0465916,0.0345522,0,0,0,0,0,0.0288804
388,0.0427152,0,0,0,0,0.0533258,0,0,0,0,0,0,0.0758971,0.0587884,0.0443758,0.0191479,0,0,0.0169682,0,0.0348387,0.0183158,0.0347153,0.0592156,0.0171698,0.0206172,0.0436374,0.0633935,0.0194673,0.0227189,0.0171393,0.00637245,0.0206298,0.021401,0.00868344,0.0216882,0.0929352,0.0281194,0.0580005,0.033079,0.0229589,0.0385021,0.0154874,0.0133624,0.0262177,0,0,0.0250925,0,0.042823,0.0214228,0.0624706,0.0179962,0.00941562,0.0116122,0.0379931,0.0466112,0.00965937,0.0102307,0.00873431,0.0114865,0.0037469,0.0109125,0.00947886,0.0202494,0.0257772,0.0182995,0.0156435,0.0467428,0.0348696,0,0,0,0,0,0.0289599
389,0.0430177,0,0,0,0,0.0535233,0,0,0,0,0,0,0.0722718,0.0588215,0.0429646,0.0189201,0,0,0.0170523,0,0.0348527,0.018469,0.0348824,0.0570497,0.0173126,0.020344,0.0438688,0.0633552,0.0193718,0.0226677,0.0171104,0.00620157,0.0193773,0.0202104,0.00813741,0.0212164,0.0885005,0.0281676,0.0580645,0.0331316,0.022772,0.0384556,0.0154894,0.0132203,0.0265015,0,0,0.0247477,0,0.0427211,0.0211682,0.0627084,0.0182854,0.00945224,0.0116005,0.0380975,0.0465039,0.0096705,0.0102408,0.00877985,0.0115366,0.0037295,0.0109802,0.00962599,0.0201173,0.0255696,0.0181885,0.015402,0.0469128,0.0352457,0,0,0,0,0,0.0290248
390,0.0433698,0,0,0,0,0.053733,0,0,0,0,0,0,0.0685686,0.0588585,0.0413647,0.0189009,0,0,0.0171442,0,0.0348394,0.0186656,0.0350312,0.0543323,0.0175036,0.0201306,0.0440862,0.0633703,0.0190983,0.0225503,0.0170641,0.00607741,0.018057,0.0188518,0.00780684,0.0207413,0.0837683,0.0281942,0.0581085,0.0332104,0.022468,0.0384252,0.0154485,0.0130783,0.0267835,0,0,0.0244721,0,0.0426153,0.0208784,0.0629796,0.0184819,0.00950697,0.0116312,0.0382517,0.0464099,0.00965896,0.0102395,0.0087888,0.0115492,0.00370319,0.0110288,0.00975382,0.0198462,0.0254346,0.0181044,0.0149578,0.0470915,0.0356148,0,0,0,0,0,0.0291032
391,0.043702,0,0,0,0,0.0539041,0,0,0,0,0,0,0.0649077,0.0588624,0.0395876,0.0188186,0,0,0.0172326,0,0.0348613,0.0188382,0.035182,0.0516818,0.0176923,0.0197693,0.0443249,0.0633694,0.018865,0.0224162,0.0169342,0.00606291,0.0168032,0.0169834,0.0075529,0.0203011,0.0789289,0.0282033,0.0581867,0.0332784,0.0220749,0.0383943,0.0153786,0.0129725,0.0270189,0,0,0.024229,0,0.0425092,0.0205994,0.0632372,0.0186471,0.00958955,0.0115714,0.0384232,0.0463174,0.00958976,0.0101698,0.0087585,0.0115443,0.00367336,0.0110656,0.00985208,0.0194351,0.0253631,0.0180954,0.0146155,0.047244,0.0359323,0,0,0,0,0,0.0291737
392,0.0439846,0,0,0,0,0.0540199,0,0,0,0,0,0,0.0609114,0.0588466,0.0380219,0.0185952,0,0,0.0173513,0,0.0348992,0.0189861,0.0353256,0.0485235,0.017846,0.0192214,0.0445085,0.0633762,0.0186613,0.0222239,0.0167547,0.00612064,0.0153968,0.0153517,0.00725393,0.0198539,0.0740669,0.0282046,0.0582416,0.03333,0.0215917,0.0383595,0.0152659,0.0128068,0.0271515,0,0,0.0240011,0,0.0424076,0.0203454,0.0634601,0.0187532,0.00967029,0.0114843,0.0385399,0.0463016,0.00952011,0.0101043,0.0087549,0.0115634,0.00365309,0.0111097,0.0100331,0.0189322,0.0253045,0.0181297,0.0143905,0.0473458,0.0361804,0,0,0,0,0,0.0292251
393,0.0442666,0,0,0,0,0.0541067,0,0,0,0,0,0,0.0566399,0.0588443,0.0362726,0.0183479,0,0,0.0175062,0,0.0349347,0.0191199,0.035532,0.0459727,0.0179717,0.0186894,0.0447004,0.0634018,0.0184699,0.0219088,0.0164703,0.0062425,0.0137365,0.0141553,0.00672535,0.0194613,0.0691553,0.0282215,0.0582791,0.0333786,0.0210207,0.03831,0.015182,0.012629,0.0272032,0,0,0.0237719,0,0.042304,0.0201025,0.0636256,0.0186697,0.00976662,0.0114273,0.0386416,0.0463226,0.00946181,0.0100266,0.00874906,0.0115772,0.0036126,0.0111523,0.0102431,0.0183714,0.0251923,0.0181551,0.0142061,0.0474078,0.0363958,0,0,0,0,0,0.0292679
394,0.0444758,0,0,0,0,0.0541786,0,0,0,0,0,0,0.0523979,0.0588339,0.0343416,0.0181119,0,0,0.0176675,0,0.0349458,0.0192504,0.0357559,0.0433894,0.0180524,0.0180847,0.044871,0.0634572,0.0183229,0.0214445,0.016158,0.00645562,0.0124041,0.0129154,0.00608479,0.0190925,0.0641056,0.0282698,0.058306,0.0333715,0.0204089,0.0382548,0.0151115,0.0124647,0.0273705,0,0,0.0235157,0,0.0422003,0.0198499,0.0638325,0.0186055,0.00983632,0.0114283,0.0387301,0.0463322,0.00938964,0.00991172,0.00864221,0.0115697,0.00353727,0.0111872,0.0104374,0.0177795,0.0250217,0.0181287,0.0140056,0.047475,0.0366748,0,0,0,0,0,0.0293646
395,0.0445712,0,0,0,0,0.054234,0,0,0,0,0,0,0.0480318,0.0588453,0.0321442,0.0178126,0,0,0.0178065,0,0.0349237,0.0193351,0.0359609,0.0402573,0.0180841,0.0173816,0.0450553,0.0635104,0.0180397,0.0209457,0.0159517,0.00682482,0.0109125,0.0116749,0.00592851,0.0186107,0.0588571,0.0283514,0.0583368,0.0333844,0.0197831,0.0382151,0.0150027,0.0122956,0.0276473,0,0,0.0232473,0,0.0421076,0.0196245,0.0640938,0.0186712,0.00986277,0.011499,0.0388106,0.0462611,0.00930027,0.00978106,0.00847113,0.0115305,0.00346338,0.0111982,0.0106128,0.0171299,0.0248407,0.0180573,0.0138227,0.0475282,0.0369953,0,0,0,0,0,0.0294785
396,0.0446795,0,0,0,0,0.0542634,0,0,0,0,0,0,0.0433699,0.0588585,0.0295332,0.0174442,0,0,0.0179108,0,0.0349049,0.0193837,0.0361475,0.0363902,0.0180893,0.0165707,0.0451787,0.0635184,0.0175538,0.0205333,0.0156024,0.0073926,0.00947786,0.0106329,0.00582633,0.0178615,0.0535265,0.0284232,0.0583425,0.0334139,0.0190806,0.0381886,0.0148804,0.0121192,0.027818,0,0,0.0230276,0,0.0420248,0.0194112,0.0643247,0.0187662,0.00992447,0.0113705,0.0388709,0.0462016,0.00922878,0.00962425,0.00836118,0.0115036,0.00338398,0.0112215,0.010795,0.0164004,0.0247305,0.0179977,0.0136539,0.0475524,0.0371834,0,0,0,0,0,0.0295798
397,0.0448326,0,0,0,0,0.054269,0,0,0,0,0,0,0.0390738,0.058808,0.0275664,0.0172615,0,0,0.0180349,0,0.0348925,0.0194378,0.0363529,0.0333984,0.0181322,0.0160757,0.0452942,0.0635177,0.0172776,0.0204339,0.0154879,0.00780107,0.00801744,0.00872371,0.00526882,0.0174809,0.0490022,0.0284218,0.0582895,0.0334431,0.0182504,0.0381573,0.0147013,0.0119408,0.0279508,0,0,0.0227927,0,0.0419413,0.019111,0.0645421,0.018737,0.0100331,0.0111838,0.0389491,0.0461862,0.00916588,0.00948562,0.00830287,0.0115188,0.00322634,0.0112718,0.0110145,0.0155262,0.0246631,0.0179659,0.0134719,0.047548,0.0373237,0,0,0,0,0,0.0296499
398,0.0450274,0,0,0,0,0.054254,0,0,0,0,0,0,0.0350656,0.0587102,0.0260397,0.0172375,0,0,0.0181557,0,0.0348587,0.0194966,0.0365566,0.0304689,0.0181486,0.0156402,0.045386,0.0635321,0.0170957,0.0204939,0.0154168,0.0083936,0.00667248,0.00689165,0.00522603,0.0172038,0.0446523,0.0284115,0.0581903,0.0334388,0.0171947,0.0381037,0.014383,0.0117289,0.0280761,0,0,0.0225762,0,0.0418451,0.0188121,0.0647548,0.0185291,0.0101348,0.0111623,0.039038,0.0461643,0.00907762,0.00936851,0.0082212,0.011585,0.00305019,0.011322,0.011297,0.0144653,0.0246004,0.0179358,0.0132658,0.0475304,0.0374224,0,0,0,0,0,0.0297181
399,0.0452096,0,0,0,0,0.054276,0,0,0,0,0,0,0.0310789,0.0586927,0.0242409,0.0170658,0,0,0.0182057,0,0.0347788,0.0194926,0.0367536,0.027896,0.0180628,0.0150755,0.045447,0.0635353,0.0169057,0.0205483,0.015404,0.00902713,0.00551044,0.00551861,0.00518792,0.0168596,0.0402293,0.0284481,0.0581528,0.0333356,0.0163802,0.0380309,0.014154,0.0115546,0.0282209,0,0,0.022453,0,0.0417435,0.0185765,0.064876,0.0184764,0.0101752,0.0111161,0.0391182,0.0461857,0.00891507,0.00919999,0.00805339,0.0114985,0.00299824,0.0112905,0.011481,0.0136471,0.0245297,0.0178002,0.0131116,0.0475073,0.0374864,0,0,0,0,0,0.0298548
400,0.0453658,0,0,0,0,0.0543034,0,0,0,0,0,0,0.0274587,0.0587185,0.0224739,0.0167462,0,0,0.018233,0,0.0346766,0.0194707,0.0369528,0.0261143,0.017931,0.0143914,0.045506,0.0634996,0.0166636,0.0206038,0.0154362,0.00974384,0.0045021,0.00439276,0.00515842,0.0165402,0.0358498,0.0284879,0.058125,0.0332097,0.0155649,0.0379642,0.0139227,0.0113754,0.0283356,0,0,0.0222607,0,0.0416395,0.0183462,0.0649551,0.0185227,0.0102486,0.011065,0.0392177,0.046118,0.00875125,0.0090046,0.00790492,0.0113042,0.00297028,0.0112332,0.0116197,0.0128962,0.0243472,0.017576,0.0129781,0.0475092,0.0376474,0,0,0,0,0,0.0299828
401,0.0454687,0,0,0,0,0.0543054,0,0,0,0,0,0,0.0243544,0.0587189,0.0210651,0.0165141,0,0,0.0182975,0,0.0345908,0.0194414,0.0371664,0.0247864,0.017828,0.0137068,0.0455964,0.0635056,0.016411,0.0206997,0.0155634,0.0104971,0.00376495,0.0035069,0.00498897,0.0162859,0.0315188,0.0285233,0.0580786,0.0331271,0.0146906,0.0379046,0.0136951,0.0111888,0.0284445,0,0,0.0220242,0,0.0415127,0.0179902,0.0650246,0.0186843,0.0103571,0.0110501,0.0393329,0.0460414,0.00861402,0.00885747,0.00782575,0.0111901,0.00294591,0.0112056,0.0117724,0.0120737,0.0240829,0.0173261,0.0127778,0.0474872,0.0377314,0,0,0,0,0,0.0300913
402,0.0455956,0,0,0,0,0.0542536,0,0,0,0,0,0,0.0220712,0.0587677,0.0202721,0.016306,0,0,0.018395,0,0.0345271,0.01943,0.0374522,0.0235154,0.0178023,0.0130311,0.0456791,0.0635309,0.0161733,0.0208287,0.0157793,0.0113567,0.00335277,0.00314947,0.00472013,0.0161871,0.0278747,0.0286268,0.0580866,0.033119,0.0138606,0.0378473,0.0135163,0.0109947,0.0285084,0,0,0.0217936,0,0.0413606,0.0175652,0.0651632,0.0186523,0.0104611,0.0110543,0.0394527,0.0459294,0.00855912,0.00873611,0.00781996,0.0112376,0.0029107,0.01121,0.0119651,0.0113286,0.0238622,0.0172832,0.0125213,0.0474053,0.0377962,0,0,0,0,0,0.0302363
403,0.0457028,0,0,0,0,0.0541674,0,0,0,0,0,0,0.0203949,0.058808,0.0196779,0.0161157,0,0,0.0185304,0,0.0344482,0.0194243,0.037771,0.0225068,0.0177877,0.0124357,0.0457645,0.0635976,0.0159294,0.0209482,0.0160119,0.0121853,0.00321185,0.00301972,0.0044174,0.0161834,0.0250714,0.0287368,0.0580665,0.0330348,0.0131085,0.0377794,0.0133584,0.0108082,0.0284935,0,0,0.0215574,0,0.0412039,0.0172372,0.0653631,0.018538,0.0105633,0.0110881,0.0395522,0.0458706,0.00857724,0.00859974,0.00787052,0.011284,0.00286682,0.0112207,0.0121428,0.0107137,0.0237117,0.0171895,0.0122878,0.0472938,0.0378718,0,0,0,0,0,0.0304077
404,0.0458014,0,0,0,0,0.0540754,0,0,0,0,0,0,0.0191389,0.0587436,0.0193982,0.015911,0,0,0.0187041,0,0.0343131,0.0194368,0.0380755,0.0218204,0.0177612,0.0118576,0.0458549,0.0636382,0.0157,0.021071,0.0161896,0.0130352,0.00326001,0.00318288,0.00453729,0.0162159,0.0228368,0.0288837,0.0578853,0.0329286,0.0124332,0.0377188,0.0132479,0.0106852,0.0283576,0,0,0.0212856,0,0.0410748,0.0170256,0.0656527,0.0183142,0.0106584,0.0111658,0.0396486,0.045867,0.00847511,0.00849306,0.00797812,0.0113363,0.00282365,0.0112343,0.0122999,0.0101845,0.0235052,0.0171779,0.0121049,0.047153,0.0379981,0,0,0,0,0,0.0306115
405,0.0458398,0,0,0,0,0.0539828,0,0,0,0,0,0,0.0179959,0.0586669,0.0189474,0.01573,0,0,0.018904,0,0.0341426,0.0194769,0.0383672,0.0209349,0.0177192,0.0113348,0.0459145,0.0636695,0.01555,0.0212056,0.0164133,0.0137562,0.00338937,0.00335684,0.00530642,0.0161939,0.0209132,0.0290694,0.0576495,0.0328968,0.0118581,0.0376631,0.0131753,0.0105612,0.0281411,0,0,0.0210074,0,0.0409674,0.016858,0.0659344,0.018262,0.0107764,0.0112641,0.0397354,0.045854,0.0083574,0.00840995,0.00811183,0.0114231,0.00279564,0.0112457,0.0123957,0.00974133,0.0232427,0.0170175,0.0119596,0.0470441,0.038207,0,0,0,0,0,0.0308423
406,0.0458485,0,0,0,0,0.0538184,0,0,0,0,0,0,0.0170109,0.0588303,0.0184462,0.0155556,0,0,0.0190376,0,0.0341394,0.0194456,0.0386487,0.0199576,0.0177069,0.0109014,0.0459341,0.0636717,0.0154192,0.0212515,0.0165704,0.0143693,0.00359172,0.00370164,0.00634885,0.0161143,0.0194134,0.0292689,0.0578365,0.032857,0.0113707,0.0376162,0.0131248,0.0103854,0.0280387,0,0,0.0207346,0,0.0408689,0.0166121,0.0662324,0.0183107,0.0108495,0.0113386,0.0398154,0.0458186,0.00828293,0.00830499,0.0083051,0.0115203,0.00277231,0.0112556,0.0125218,0.00937234,0.0229701,0.016947,0.0118044,0.0469,0.038302,0,0,0,0,0,0.0311022
407,0.0458266,0,0,0,0,0.0536373,0,0,0,0,0,0,0.0161741,0.0589749,0.0179359,0.0154429,0,0,0.0191117,0,0.0341694,0.0193395,0.0389174,0.0189647,0.0176838,0.0105985,0.0460153,0.063635,0.0152942,0.0212305,0.0167014,0.0147543,0.00388071,0.00403645,0.0067537,0.0159542,0.0182325,0.0294409,0.0580412,0.0327245,0.0110108,0.037582,0.0131097,0.0102636,0.028028,0,0,0.0205219,0,0.0407611,0.0163255,0.0664981,0.0183534,0.0109528,0.0113613,0.0399446,0.0457512,0.008163,0.00818979,0.00844613,0.0115708,0.00272426,0.0112704,0.0125883,0.00903747,0.0228064,0.0169728,0.0115885,0.0467469,0.0382374,0,0,0,0,0,0.0314351
408,0.0457755,0,0,0,0,0.0534738,0,0,0,0,0,0,0.0155837,0.0591316,0.0174573,0.0153379,0,0,0.0191575,0,0.0341936,0.0191622,0.0391547,0.0178545,0.0176307,0.0104,0.0461428,0.0636031,0.0151806,0.021255,0.0167895,0.014945,0.00416847,0.00421116,0.00665341,0.0157928,0.0174813,0.0295984,0.0582896,0.0324722,0.0107932,0.0375443,0.0131535,0.0101355,0.028092,0,0,0.020361,0,0.0406424,0.0160543,0.0667078,0.0181106,0.011079,0.0113872,0.0400988,0.0456589,0.00807865,0.0080865,0.0085349,0.0116076,0.00265823,0.0112786,0.0126392,0.00880424,0.022647,0.0169222,0.0113688,0.046608,0.0380729,0,0,0,0,0,0.0318156
409,0.0457698,0,0,0,0,0.0533986,0,0,0,0,0,0,0.0150856,0.0592216,0.0169648,0.0152669,0,0,0.0192017,0,0.0341231,0.0189798,0.0393229,0.0169291,0.017585,0.0102527,0.0462401,0.0635001,0.015068,0.0211977,0.0167954,0.0150302,0.00441129,0.00427689,0.00616511,0.0156112,0.0168923,0.0297852,0.0583559,0.0322237,0.0107101,0.0374952,0.0132292,0.0100064,0.0280205,0,0,0.0201912,0,0.0405272,0.0158249,0.0669865,0.0179059,0.0112201,0.0113948,0.0402669,0.0456116,0.0080096,0.00800137,0.00866021,0.011646,0.00256406,0.0112875,0.0126039,0.0086943,0.0225255,0.0167556,0.0111889,0.0465229,0.0380796,0,0,0,0,0,0.0322232
410,0.0458209,0,0,0,0,0.053408,0,0,0,0,0,0,0.0146172,0.0592207,0.0167025,0.0152391,0,0,0.0191991,0,0.0339832,0.018773,0.0393832,0.0163099,0.0176582,0.0100958,0.0463045,0.0633435,0.0148877,0.0209937,0.0165771,0.0150993,0.00460204,0.00452639,0.00612899,0.0153324,0.0164506,0.0299519,0.0582436,0.0320007,0.0107421,0.0374518,0.0133557,0.00986734,0.0278741,0,0,0.0198961,0,0.0404053,0.0155983,0.0672862,0.0178816,0.0113809,0.0114249,0.0403797,0.0457637,0.00792876,0.00800117,0.00886333,0.011689,0.00246394,0.0112685,0.0125098,0.00868857,0.0224958,0.0167494,0.0110564,0.0465146,0.03812,0,0,0,0,0,0.0326246
411,0.0459415,0,0,0,0,0.0534952,0,0,0,0,0,0,0.0141418,0.0592333,0.0164864,0.0151779,0,0,0.0191267,0,0.0337837,0.0185496,0.0393821,0.0158388,0.0178222,0.0100133,0.04639,0.0632127,0.014709,0.0206491,0.0162528,0.0149631,0.00473858,0.00476508,0.00626782,0.0150407,0.0161632,0.0300934,0.058091,0.0317663,0.0109952,0.0374032,0.013595,0.00967816,0.0278651,0,0,0.0194982,0,0.0402766,0.0153662,0.0675666,0.017769,0.0115568,0.0114888,0.040426,0.0459869,0.00786723,0.00809666,0.00903954,0.0117416,0.00236957,0.011274,0.0124102,0.00888489,0.022503,0.0166892,0.0109767,0.0466019,0.0381565,0,0,0,0,0,0.0329886
412,0.0460025,0,0,0,0,0.0536154,0,0,0,0,0,0,0.0137146,0.0592858,0.0163328,0.0150657,0,0,0.0190404,0,0.033605,0.018378,0.0393375,0.0155831,0.0180245,0.0100141,0.0464157,0.063135,0.0145793,0.020244,0.015892,0.014585,0.0048579,0.00499715,0.0064758,0.0147925,0.0161633,0.0301671,0.0579848,0.0315508,0.0112126,0.0373612,0.0138747,0.0094196,0.0278462,0,0,0.019274,0,0.0401468,0.0151023,0.0677734,0.017764,0.0117296,0.0116049,0.0403905,0.0461864,0.00782192,0.00812058,0.00913916,0.0117944,0.00230175,0.011329,0.0124179,0.00910959,0.0225077,0.0164749,0.0108857,0.0467563,0.0382981,0,0,0,0,0,0.0332694
