Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
35,0.0170083,0,0,0,0,0.0364956,0,0,0,0,0,0,0.018942,0.0399147,0.020324,0.00856303,0,0,0.0114416,0,0.0309444,0.0106123,0.0438964,0.0204025,0.0205041,0.0154858,0.0303777,0.0222671,0.0124339,0.0135367,0.0118543,0.0136447,0.0155612,0.0132317,0.0154148,0.00994027,0.0173715,0.00769106,0.038588,0.0150428,0.00629867,0.0215669,0.00801054,0.00849933,0.0357235,0,0,0.0232221,0,0.0268755,0.00903601,0.0620474,0.010996,0.0132753,0.00699951,0.0256076,0.0607194,0.00416357,0.0345796,0.00223978,0.00614552,0.00853729,0.00735892,0.00882025,0.00237617,0.0369486,0.0049862,0.0038879,0.0359169,0.0248548,0,0,0,0,0,0
36,0.0173073,0,0,0,0,0.035941,0,0,0,0,0,0,0.0189364,0.0398699,0.0203002,0.00857562,0,0,0.011624,0,0.0309759,0.0106428,0.0439909,0.0204138,0.0204957,0.0154598,0.030747,0.0215543,0.0123886,0.0135491,0.0118943,0.0135324,0.0155486,0.0132391,0.015398,0.00989754,0.0173927,0.00711762,0.0385347,0.0149319,0.00657825,0.0214889,0.00804421,0.00858808,0.0365039,0,0,0.0229056,0,0.0263829,0.00882419,0.0620817,0.0109705,0.0131187,0.00692992,0.0259527,0.0601601,0.00415357,0.0345873,0.00228666,0.00614218,0.00835804,0.00736004,0.00868789,0.00287336,0.0365042,0.00471032,0.0038819,0.0352738,0.0253703,0,0,0,0,0,0
37,0.0177325,0,0,0,0,0.0354888,0,0,0,0,0,0,0.0188665,0.04012,0.0202992,0.00857698,0,0,0.0116547,0,0.0311141,0.0106922,0.0440745,0.0205129,0.0204827,0.0154804,0.0311005,0.0210003,0.0125544,0.013574,0.011949,0.0134149,0.0155798,0.0132531,0.015425,0.00985702,0.0173987,0.00684435,0.0384649,0.0146436,0.00691839,0.0213796,0.00809975,0.00870235,0.0372812,0,0,0.0224598,0,0.025916,0.00863002,0.0621312,0.0109326,0.0129612,0.00685308,0.0262884,0.0596489,0.00423834,0.0345835,0.00232054,0.00613691,0.00821935,0.0073437,0.00857957,0.00344131,0.0361664,0.00454288,0.0041856,0.0347692,0.0259325,0,0,0,0,0,0
38,0.0182486,0,0,0,0,0.035105,0,0,0,0,0,0,0.0188827,0.0402887,0.0202962,0.00855958,0,0,0.0117336,0,0.0311944,0.0108912,0.0441337,0.0206357,0.0205049,0.0155417,0.0314307,0.0206005,0.0128568,0.0136315,0.0119944,0.0132985,0.0156127,0.0132611,0.0154535,0.00982291,0.0173804,0.00671863,0.0382717,0.0146289,0.00723101,0.0213349,0.00814607,0.00880981,0.0380209,0,0,0.0222414,0,0.0256364,0.00833133,0.062188,0.0108087,0.0128129,0.00676441,0.0266126,0.0591854,0.00436884,0.0345679,0.00234895,0.00619164,0.00806863,0.00734789,0.00847708,0.00400349,0.0360337,0.00472236,0.0046147,0.0343158,0.0265204,0,0,0,0,0,0
39,0.0187949,0,0,0,0,0.0347907,0,0,0,0,0,0,0.0190245,0.0403989,0.0203385,0.00858854,0,0,0.0118546,0,0.0311827,0.0109682,0.0442375,0.0207296,0.0206414,0.0156257,0.031729,0.0202863,0.0127158,0.0136695,0.0120696,0.0132177,0.0156462,0.0132987,0.0154707,0.00979431,0.0174641,0.00668622,0.0379439,0.0148318,0.0076222,0.0213974,0.00821659,0.00886263,0.0386892,0,0,0.0222635,0,0.0255648,0.00823933,0.0622402,0.0107145,0.0127226,0.00667079,0.0269227,0.058751,0.00445808,0.0345534,0.00238448,0.006278,0.00787953,0.00738093,0.00835357,0.00447567,0.0359793,0.00501301,0.00493346,0.0338184,0.0270972,0,0,0,0,0,0.00384818
40,0.0192495,0,0,0,0,0.034592,0,0,0,0,0,0,0.0192415,0.0406216,0.0203746,0.00863928,0,0,0.0119657,0,0.0311694,0.0112609,0.0442917,0.0207748,0.0206338,0.0156182,0.0319899,0.0201245,0.01255,0.0136768,0.0121158,0.0131474,0.0156295,0.0132848,0.0154681,0.00976235,0.0175788,0.00675037,0.0375796,0.0151319,0.00794383,0.0214963,0.00826868,0.00877566,0.0391956,0,0,0.0223127,0,0.0256691,0.00818729,0.0622985,0.0106368,0.0126163,0.00665796,0.0271959,0.0583467,0.00444916,0.0345522,0.00241602,0.00634657,0.0077309,0.00741873,0.00827859,0.0049197,0.0360662,0.00542236,0.00497306,0.0333416,0.0275226,0,0,0,0,0,0.00406196
41,0.0196846,0,0,0,0,0.0344598,0,0,0,0,0,0,0.0193617,0.0408791,0.0204431,0.00864492,0,0,0.0120391,0,0.0311912,0.0115239,0.0443362,0.0208837,0.0206129,0.0156327,0.0322322,0.0200443,0.012701,0.0137032,0.0121674,0.0130383,0.0156423,0.013282,0.0154871,0.00971318,0.0177103,0.00690297,0.0371812,0.0155552,0.00819161,0.0216696,0.00828272,0.00874486,0.0396316,0,0,0.0225095,0,0.0259471,0.00815244,0.0623636,0.0105508,0.0125315,0.00668383,0.0274407,0.0580134,0.00449712,0.0345295,0.00246877,0.00639729,0.00759955,0.00744696,0.00825782,0.00534845,0.0363338,0.00595473,0.00484976,0.0330504,0.0278888,0,0,0,0,0,0.00400666
42,0.0201136,0,0,0,0,0.0343476,0,0,0,0,0,0,0.0194921,0.0408688,0.0205519,0.00865374,0,0,0.0121249,0,0.0313497,0.0118221,0.0443863,0.0209656,0.0206208,0.0156537,0.0324367,0.019926,0.0131482,0.0137134,0.0122294,0.0129235,0.0156646,0.0132962,0.0155231,0.00965866,0.0178756,0.00706271,0.0366127,0.0160887,0.00840626,0.0218843,0.00827732,0.0088143,0.0400116,0,0,0.0228712,0,0.0263891,0.00822963,0.0624283,0.0104827,0.0124341,0.00672165,0.0276345,0.0577003,0.00463162,0.0344697,0.00252292,0.0064668,0.00747952,0.00747659,0.00822068,0.00559121,0.0367105,0.00686295,0.00476574,0.0329613,0.0282183,0,0,0,0,0,0.00388797
43,0.0204456,0,0,0,0,0.0342695,0,0,0,0,0,0,0.0194016,0.0405432,0.0204721,0.00865348,0,0,0.0122329,0,0.0314426,0.0121243,0.0444615,0.0209463,0.0206788,0.0156943,0.0325954,0.0197887,0.0133184,0.0137711,0.0122844,0.0128667,0.0156828,0.0133081,0.0155436,0.00961085,0.0178199,0.00730036,0.0358899,0.0164906,0.00858574,0.0221024,0.00827494,0.00889364,0.0403309,0,0,0.0234275,0,0.0268908,0.00847054,0.0624653,0.0104535,0.0123459,0.00674531,0.0277651,0.0574504,0.0047838,0.0344019,0.00257902,0.00653034,0.0073669,0.00750274,0.00816133,0.00584245,0.037149,0.00791627,0.00493355,0.0330588,0.0284732,0,0,0,0,0,0.00381523
44,0.0206674,0,0,0,0,0.0342408,0,0,0,0,0,0,0.0194465,0.0405865,0.0203961,0.00859515,0,0,0.0122221,0,0.0316195,0.0121803,0.0444864,0.0209715,0.0205973,0.0157412,0.0327227,0.0197643,0.0132699,0.0138707,0.0123217,0.0127713,0.0156798,0.0133065,0.0155514,0.00956923,0.0177682,0.00755102,0.0353036,0.0164418,0.00870248,0.0223168,0.00827967,0.0088781,0.0405979,0,0,0.0238173,0,0.0274404,0.00868631,0.062507,0.010378,0.0122447,0.00673818,0.0278657,0.0572576,0.00482846,0.0343262,0.00268617,0.00658107,0.00725247,0.00751543,0.00812879,0.00608368,0.037679,0.00888759,0.00531632,0.0330745,0.0286223,0,0,0,0,0,0.004156
45,0.0207461,0,0,0,0,0.0342669,0,0,0,0,0,0,0.019665,0.0407377,0.0204843,0.00856288,0,0,0.0121637,0,0.0318093,0.0120129,0.0445147,0.0211189,0.0204258,0.0157653,0.0328081,0.0197645,0.0133311,0.0139684,0.0123869,0.0126599,0.0156996,0.0133625,0.0155739,0.00952693,0.0179044,0.00796285,0.0348031,0.0164379,0.0087506,0.0225362,0.00828631,0.00851735,0.0407061,0,0,0.024374,0,0.0279909,0.00888199,0.0625474,0.0102976,0.0121577,0.00673759,0.0279572,0.0571446,0.00477402,0.0342726,0.00292208,0.00661885,0.00713234,0.00751987,0.00811348,0.00614254,0.0382161,0.00973683,0.00595957,0.0330215,0.0286443,0,0,0,0,0,0.00437797
46,0.0207472,0,0,0,0,0.0344286,0,0,0,0,0,0,0.0198849,0.0407221,0.0206742,0.0085894,0,0,0.0121985,0,0.0319319,0.0117491,0.0445836,0.0213302,0.02035,0.0157647,0.0329324,0.0199001,0.013375,0.0141208,0.0124801,0.0125973,0.0157589,0.0134425,0.015611,0.00948759,0.0182184,0.00845186,0.0343015,0.0167348,0.00878491,0.0227197,0.00832371,0.0082022,0.0407335,0,0,0.0248452,0,0.0285266,0.0091044,0.0625802,0.0103233,0.0120759,0.00673178,0.0281152,0.0570982,0.0048594,0.0342477,0.00303302,0.00664609,0.00707874,0.00754554,0.00810792,0.00616072,0.0388152,0.010316,0.0067802,0.0330033,0.0285888,0,0,0,0,0,0.00439838
47,0.0207552,0,0,0,0,0.0345981,0,0,0,0,0,0,0.0199407,0.0406249,0.0207542,0.00858763,0,0,0.0122772,0,0.0320358,0.0115885,0.0446236,0.0213953,0.0204329,0.0158008,0.0330247,0.0201099,0.0132283,0.0142995,0.0125591,0.0125191,0.0157996,0.0135142,0.0156608,0.00946134,0.0183055,0.00895256,0.0338606,0.017352,0.00887199,0.0229135,0.00833573,0.0082288,0.0407145,0,0,0.0254454,0,0.0290652,0.00933066,0.0626121,0.0102451,0.0120748,0.00675393,0.0281985,0.0570386,0.00529661,0.0341955,0.00296276,0.006666,0.00708631,0.00759219,0.00811629,0.00633163,0.0394095,0.0108061,0.00781296,0.0331059,0.0285196,0,0,0,0,0,0.00440816
48,0.0207901,0,0,0,0,0.0347423,0,0,0,0,0,0,0.0198623,0.0403734,0.020699,0.00853049,0,0,0.0123945,0,0.0320905,0.0115684,0.0446282,0.0214213,0.0205635,0.0158672,0.0330416,0.0204837,0.0131225,0.014461,0.0126024,0.0124129,0.0158193,0.0135385,0.0156631,0.00946114,0.0180359,0.00958827,0.0334373,0.017951,0.00897424,0.0231179,0.0083377,0.00870411,0.0406648,0,0,0.0261836,0,0.0296606,0.009587,0.062655,0.0101822,0.0121067,0.00680855,0.0281756,0.0569775,0.0059331,0.0340693,0.00296036,0.0067233,0.0071393,0.00763149,0.00815073,0.00657606,0.0400185,0.0120349,0.00912907,0.0333903,0.0284467,0,0,0,0,0,0.00451161
49,0.0207781,0,0,0,0,0.0349785,0,0,0,0,0,0,0.0196333,0.0400491,0.0206037,0.00852973,0,0,0.0125652,0,0.0321648,0.0116583,0.0446458,0.0214756,0.0206375,0.0158848,0.0330317,0.0210131,0.0131789,0.0145199,0.0126411,0.0123391,0.0158287,0.0135347,0.015627,0.00947475,0.01774,0.0104601,0.0329179,0.0185313,0.00901079,0.0233308,0.00836486,0.00937528,0.0405694,0,0,0.0269649,0,0.0303008,0.0099119,0.0626736,0.0102479,0.0120791,0.00688037,0.0281599,0.0569723,0.00568507,0.0339283,0.00300575,0.00677687,0.00712335,0.00764082,0.00817057,0.00678658,0.0406914,0.0135699,0.0108227,0.0339248,0.0283126,0,0,0,0,0,0.00463957
50,0.0206765,0,0,0,0,0.0354337,0,0,0,0,0,0,0.0197589,0.0397042,0.0207658,0.00855816,0,0,0.0128665,0,0.0323614,0.0116254,0.0447167,0.0217464,0.0207218,0.0158768,0.033131,0.0217796,0.0132414,0.0145209,0.0127155,0.0122699,0.0158708,0.013551,0.0156646,0.00947308,0.0179047,0.0114015,0.0322659,0.018911,0.00900902,0.0235288,0.00839964,0.00908745,0.0403611,0,0,0.0277525,0,0.0309476,0.0103661,0.0627163,0.0103214,0.0120644,0.00694879,0.0282654,0.0571027,0.00554659,0.0338432,0.00308807,0.00684935,0.00707747,0.00764546,0.00819204,0.00678962,0.0415327,0.015218,0.012773,0.034346,0.0280459,0,0,0,0,0,0.00467303
51,0.0203499,0,0,0,0,0.0359797,0,0,0,0,0,0,0.0197792,0.0393403,0.0207387,0.00836037,0,0,0.0133406,0,0.0326405,0.0114968,0.044651,0.0217844,0.0206861,0.0157872,0.0329477,0.0229067,0.0132242,0.0144355,0.0126391,0.0123011,0.0157647,0.0134316,0.0155757,0.00946538,0.0180649,0.0122681,0.0314835,0.0191785,0.00886216,0.0237212,0.00836155,0.00879933,0.0399102,0,0,0.0283384,0,0.0315878,0.0109005,0.0627445,0.0103302,0.0121582,0.00696968,0.0281406,0.0571541,0.00550874,0.0338422,0.00310845,0.00689427,0.00711145,0.00765002,0.00822936,0.00648444,0.0422101,0.0170058,0.0147628,0.0347524,0.027514,0,0,0,0,0,0.00461755
52,0.0181987,0,0,0,0,0.0438268,0,0,0,0,0,0,0.0202564,0.0380337,0.020339,0.00836612,0,0,0.0188039,0,0.032483,0.00817751,0.0445634,0.0212523,0.0206922,0.0155396,0.0311611,0.0444683,0.0128274,0.0140788,0.0122442,0.0127445,0.015344,0.0129611,0.015143,0.00954639,0.0185767,0.0212007,0.0300039,0.0165895,0.00829153,0.0238187,0.00794044,0.00922261,0.0339481,0,0,0.0298972,0,0.0320679,0.0111378,0.0619448,0.0101849,0.0131144,0.00650638,0.0262314,0.0569627,0.00468283,0.0348678,0.0024038,0.00641326,0.00803901,0.0072477,0.00813621,0.00572135,0.043417,0.0186841,0.0163865,0.0422551,0.0226588,0,0,0,0,0,0.00408447
53,0.0181835,0,0,0,0,0.0425923,0,0,0,0,0,0,0.019967,0.0381038,0.0202541,0.00818205,0,0,0.0195784,0,0.0329644,0.00847447,0.0445102,0.0212399,0.0205417,0.0157022,0.0317622,0.0408479,0.0127214,0.0143425,0.0123474,0.0126174,0.0154375,0.013093,0.0152394,0.00951376,0.0180363,0.0207065,0.0293217,0.0179433,0.00843286,0.0241001,0.00810325,0.00909611,0.0349965,0,0,0.029877,0,0.0328442,0.0115226,0.0622456,0.0102748,0.0126396,0.00672382,0.0268923,0.057454,0.00499859,0.0343684,0.00277384,0.00665195,0.00751913,0.00743053,0.00816309,0.00591997,0.0437013,0.02002,0.0192967,0.04122,0.0234508,0,0,0,0,0,0.00436961
54,0.0182452,0,0,0,0,0.0420151,0,0,0,0,0,0,0.0199199,0.0382908,0.0202294,0.00830309,0,0,0.0198011,0,0.0334448,0.0091256,0.0444877,0.0213236,0.0204281,0.0157047,0.0319632,0.0388548,0.0126824,0.0144558,0.0123745,0.0126024,0.0154319,0.0131022,0.0151987,0.00952851,0.0179746,0.0202434,0.0286381,0.0193921,0.00842046,0.0244651,0.00818015,0.00897475,0.0354511,0,0,0.0302047,0,0.0336472,0.0121481,0.0623092,0.0103629,0.0123949,0.00677216,0.0271013,0.0577096,0.00515438,0.0341428,0.00280011,0.0066948,0.00737627,0.00746743,0.00813805,0.00587219,0.0440799,0.0213304,0.0220298,0.040723,0.0236406,0,0,0,0,0,0.00446
55,0.018352,0,0,0,0,0.041557,0,0,0,0,0,0,0.019811,0.0387319,0.0202409,0.00820049,0,0,0.0199816,0,0.0338313,0.00962959,0.0444858,0.021395,0.0203969,0.0156367,0.0322515,0.0370019,0.0128883,0.0145057,0.0124026,0.0126208,0.015423,0.0131101,0.01519,0.00954266,0.0179775,0.0199047,0.0280216,0.0205012,0.00837997,0.0249264,0.00825817,0.00884447,0.0358505,0,0,0.0304591,0,0.0345555,0.0127958,0.0623729,0.0104633,0.0122115,0.00678339,0.027416,0.0580283,0.00530124,0.033953,0.00286851,0.00671279,0.00726835,0.00751054,0.00811388,0.00565786,0.0444592,0.0227902,0.0247374,0.0404665,0.0238536,0,0,0,0,0,0.00452902
56,0.0185248,0,0,0,0,0.0410809,0,0,0,0,0,0,0.0196743,0.039189,0.0202903,0.00833979,0,0,0.0199375,0,0.0341925,0.0100225,0.0445062,0.0214481,0.0204599,0.0155992,0.0325939,0.0350517,0.0130534,0.0145426,0.0124369,0.0126669,0.0154512,0.0131453,0.0152436,0.00955933,0.017917,0.0194606,0.0275381,0.0216737,0.00830797,0.0254774,0.00836785,0.00883185,0.0362607,0,0,0.0306669,0,0.0355219,0.0134057,0.0624565,0.0106277,0.0120451,0.00681948,0.027741,0.0584047,0.00535129,0.0337925,0.00298498,0.00678304,0.00715934,0.00757533,0.00813371,0.00552403,0.0448212,0.0242603,0.0273917,0.0402097,0.02413,0,0,0,0,0,0.0045647
57,0.0187612,0,0,0,0,0.0405755,0,0,0,0,0,0,0.0195496,0.0397317,0.0202494,0.00831817,0,0,0.0196815,0,0.0346265,0.0103565,0.0444975,0.0215279,0.0204608,0.0156119,0.0328615,0.0330033,0.0130324,0.0145814,0.0124774,0.0126627,0.0154909,0.0131891,0.0152796,0.0095843,0.017696,0.0190201,0.0272298,0.0229094,0.00816423,0.0260511,0.00847031,0.00885163,0.036688,0,0,0.0308155,0,0.0364725,0.0140703,0.0625731,0.0107837,0.0119152,0.00689304,0.0279967,0.0587704,0.0053938,0.0336096,0.00311946,0.00687078,0.0070447,0.00764267,0.00817604,0.00537094,0.045107,0.0255997,0.0299964,0.0397419,0.0244531,0,0,0,0,0,0.00456508
58,0.0190431,0,0,0,0,0.0400107,0,0,0,0,0,0,0.0193639,0.0401859,0.0202212,0.0080843,0,0,0.01926,0,0.0350231,0.0108756,0.0444662,0.0216887,0.0203648,0.0156517,0.0331057,0.0308525,0.013117,0.0145338,0.012492,0.0126333,0.0155213,0.0132149,0.0152919,0.00962338,0.0174684,0.0183737,0.0270341,0.0241494,0.00802222,0.026607,0.00858758,0.00892616,0.037144,0,0,0.0308608,0,0.0374122,0.0147918,0.0626941,0.0109304,0.0118712,0.00697697,0.0282384,0.0591497,0.00543687,0.0333974,0.00321854,0.00697609,0.00695069,0.00771551,0.00824801,0.00513103,0.0453295,0.0268797,0.0324668,0.0392573,0.0247966,0,0,0,0,0,0.00455509
59,0.0193684,0,0,0,0,0.039432,0,0,0,0,0,0,0.0191913,0.0405449,0.0202011,0.00791685,0,0,0.0187196,0,0.035387,0.0115047,0.0444056,0.0218125,0.0202827,0.0156881,0.0333444,0.0286692,0.013295,0.0145084,0.0125117,0.0126245,0.0155546,0.0132397,0.0152839,0.00966685,0.0172292,0.0176864,0.0269213,0.0252331,0.00789025,0.0271279,0.00870567,0.00901708,0.0376254,0,0,0.0308122,0,0.0382816,0.0153644,0.0627918,0.0110779,0.0118469,0.00703519,0.028482,0.0596317,0.00554024,0.0332095,0.00328258,0.00708242,0.00682798,0.00779835,0.00828531,0.00476432,0.0454978,0.0280205,0.0345577,0.0386681,0.0251671,0,0,0,0,0,0.00456871
60,0.0197193,0,0,0,0,0.0389317,0,0,0,0,0,0,0.019064,0.0409414,0.0201868,0.00799717,0,0,0.0181892,0,0.0358113,0.012075,0.0444255,0.0219369,0.0203045,0.0157111,0.0335095,0.0266454,0.0131973,0.0145108,0.0125381,0.0126538,0.0155982,0.0132907,0.0153131,0.00972189,0.017059,0.01699,0.0268012,0.0262504,0.00786733,0.0275953,0.00884783,0.00906018,0.038077,0,0,0.0307083,0,0.0390267,0.0156826,0.0628398,0.0112497,0.011641,0.00708699,0.0286515,0.0601304,0.0056415,0.0330307,0.00336947,0.00718162,0.0066307,0.00786687,0.0082494,0.00453193,0.0456261,0.0288655,0.0361809,0.0379858,0.0255277,0,0,0,0,0,0.00462842
61,0.0200555,0,0,0,0,0.038445,0,0,0,0,0,0,0.0188193,0.0413503,0.0201132,0.00800763,0,0,0.0177244,0,0.036124,0.0124838,0.044467,0.0220624,0.0203154,0.0156471,0.0336554,0.0246387,0.0132043,0.0145312,0.0125281,0.012682,0.0156218,0.0133466,0.0153289,0.00976348,0.0168535,0.0163662,0.0267485,0.0271693,0.00784314,0.0280123,0.00905157,0.00899212,0.0385179,0,0,0.0305629,0,0.0396348,0.0157906,0.0628898,0.0114771,0.011475,0.00711575,0.0287897,0.0606401,0.00573243,0.0328669,0.00345899,0.00725816,0.00647502,0.00795609,0.00827234,0.00445811,0.0456228,0.0292601,0.0372775,0.0373007,0.0258604,0,0,0,0,0,0.0046902
62,0.0204042,0,0,0,0,0.0378897,0,0,0,0,0,0,0.0186294,0.0418183,0.020054,0.00811573,0,0,0.0172737,0,0.0362893,0.0127862,0.0444681,0.022228,0.0203151,0.0156025,0.0338101,0.0225206,0.013283,0.0144957,0.0125139,0.0127219,0.0156274,0.0133803,0.0153181,0.00979381,0.0166207,0.0158103,0.0269006,0.0277162,0.00779485,0.0283454,0.00926547,0.00893411,0.0389719,0,0,0.0303182,0,0.0400923,0.0157897,0.0629366,0.011762,0.0113697,0.00712353,0.0289181,0.061129,0.0057618,0.0327327,0.00356047,0.00730967,0.00635789,0.00806917,0.00835024,0.00429779,0.0454318,0.029175,0.03773,0.0367572,0.0262015,0,0,0,0,0,0.00473585
63,0.0208038,0,0,0,0,0.0372877,0,0,0,0,0,0,0.0185571,0.0421859,0.0200131,0.00844983,0,0,0.0167019,0,0.036427,0.0130574,0.0444426,0.0222123,0.0202623,0.0156358,0.0339552,0.0202915,0.0132116,0.0143759,0.012526,0.012747,0.0156312,0.0133998,0.0153207,0.00982859,0.0164138,0.0152258,0.0270844,0.0279242,0.00769519,0.028528,0.00945065,0.00909284,0.0394524,0,0,0.029973,0,0.0403567,0.0157717,0.0629739,0.0120374,0.0112856,0.0070929,0.029058,0.0612919,0.00575141,0.0326265,0.00366021,0.00735419,0.00627899,0.00813843,0.00836953,0.00405921,0.0452686,0.0286833,0.0376448,0.0362246,0.0265689,0,0,0,0,0,0.00476931
64,0.0211922,0,0,0,0,0.0367771,0,0,0,0,0,0,0.0184215,0.0424339,0.0200029,0.00827588,0,0,0.0160666,0,0.03654,0.0132673,0.0444258,0.0222502,0.0201663,0.015686,0.0340767,0.0183862,0.0130925,0.0142389,0.0125449,0.0127576,0.0156701,0.0134029,0.0153209,0.0098735,0.0162503,0.0146564,0.0272501,0.0279902,0.00754633,0.0285529,0.00961806,0.00922188,0.0398712,0,0,0.0295153,0,0.0404103,0.0156873,0.0629932,0.0122925,0.0112666,0.00703703,0.0291691,0.0614006,0.00580454,0.0325558,0.00372617,0.00735481,0.0061936,0.0081561,0.00836168,0.00379537,0.0451951,0.0279318,0.0372576,0.0356617,0.026888,0,0,0,0,0,0.00479506
65,0.0215755,0,0,0,0,0.0363371,0,0,0,0,0,0,0.0181601,0.0426607,0.0199651,0.00782791,0,0,0.015358,0,0.036469,0.0134197,0.0444087,0.0224694,0.0200805,0.0156794,0.0342031,0.0167031,0.0130271,0.0140838,0.0125107,0.0127773,0.0156893,0.0133899,0.0152773,0.0099151,0.0160637,0.0141337,0.0276127,0.0280686,0.00748901,0.0284726,0.00972366,0.00933075,0.0402299,0,0,0.0290407,0,0.0402963,0.0154339,0.0630309,0.0124453,0.0113535,0.00697453,0.0292834,0.0616366,0.00581347,0.0324203,0.00379481,0.00732792,0.00616723,0.00816289,0.00837228,0.00366361,0.0450998,0.0269888,0.0366642,0.0351469,0.0272064,0,0,0,0,0,0.00472447
66,0.0219455,0,0,0,0,0.0359376,0,0,0,0,0,0,0.0179049,0.0430537,0.0198501,0.00810421,0,0,0.014672,0,0.0363847,0.0135552,0.0444016,0.0227236,0.0199948,0.0156513,0.034246,0.015342,0.0130148,0.0139834,0.0124306,0.0127997,0.0156513,0.0133938,0.0152184,0.00994728,0.015832,0.0137024,0.0281197,0.028162,0.00753511,0.0285101,0.00983019,0.00952693,0.0405612,0,0,0.0286492,0,0.0403318,0.015116,0.0630791,0.0125448,0.0111689,0.00693492,0.0293235,0.0618616,0.00581925,0.0322428,0.00391138,0.00732028,0.0060375,0.00820882,0.00832096,0.0036576,0.044959,0.0256864,0.0358523,0.03471,0.0275237,0,0,0,0,0,0.00470925
67,0.0223339,0,0,0,0,0.0356353,0,0,0,0,0,0,0.0177018,0.0435382,0.0197396,0.00814468,0,0,0.0139886,0,0.0363064,0.0138858,0.0444145,0.0226154,0.0199401,0.0156224,0.03427,0.0142772,0.0129892,0.0140664,0.0123718,0.0128065,0.0155583,0.0133958,0.015184,0.00998862,0.0156423,0.0132533,0.0286981,0.0282954,0.00740985,0.0289061,0.0100305,0.00967708,0.040916,0,0,0.0285542,0,0.0408168,0.0146374,0.0630802,0.0128789,0.0110141,0.00689565,0.0293665,0.0620262,0.00593795,0.0322236,0.00402438,0.00735394,0.00583839,0.00826823,0.00828176,0.00346171,0.044958,0.0238442,0.0347225,0.0342827,0.0278338,0,0,0,0,0,0.0047562
68,0.022635,0,0,0,0,0.0354367,0,0,0,0,0,0,0.0175961,0.0444904,0.019746,0.00858011,0,0,0.0133531,0,0.0361385,0.0137466,0.0443771,0.0226215,0.0198996,0.0155918,0.0342755,0.0134395,0.0128075,0.0141057,0.0123434,0.0127943,0.0154114,0.013325,0.0151993,0.0100262,0.0156653,0.0127981,0.0296315,0.0279159,0.00724498,0.0295367,0.0102275,0.00978506,0.0411897,0,0,0.0285937,0,0.0415323,0.0141448,0.0630993,0.0132163,0.0109063,0.00683322,0.0293764,0.0621466,0.00603478,0.0322243,0.00411018,0.00735087,0.00554065,0.00827587,0.00822112,0.00326798,0.0449655,0.0216922,0.0335428,0.0339047,0.0280186,0,0,0,0,0,0.00482393
69,0.0228766,0,0,0,0,0.0352738,0,0,0,0,0,0,0.0176008,0.0456799,0.0198117,0.0088989,0,0,0.0126684,0,0.0356805,0.0131791,0.0443485,0.0227997,0.0199271,0.0155501,0.0342973,0.0127782,0.0128718,0.0140363,0.0122928,0.0128093,0.0153728,0.0132235,0.0151791,0.0100718,0.0157446,0.0122173,0.0310164,0.0271184,0.00713197,0.0299978,0.0103371,0.00998084,0.0414155,0,0,0.0284862,0,0.0420001,0.0136735,0.063076,0.0134337,0.0108648,0.00670392,0.0293726,0.0622285,0.00602962,0.0322493,0.00418288,0.00724273,0.00528821,0.00822153,0.00819386,0.00315951,0.044759,0.0193529,0.0324183,0.0336634,0.0281056,0,0,0,0,0,0.00480795
70,0.0231513,0,0,0,0,0.0351174,0,0,0,0,0,0,0.0175914,0.0467754,0.0199293,0.00901427,0,0,0.0120856,0,0.0352418,0.0125771,0.044345,0.0230555,0.0199138,0.0155096,0.0342923,0.0122454,0.0130082,0.0141763,0.012241,0.0128084,0.0152352,0.0132025,0.0151209,0.0101054,0.015688,0.0116053,0.0324928,0.026366,0.00715934,0.0302697,0.0105679,0.0100609,0.0416621,0,0,0.0282558,0,0.0421902,0.0132647,0.0630776,0.0137534,0.0108113,0.00665044,0.0293534,0.062313,0.00602355,0.0322202,0.00424462,0.00729726,0.00537716,0.00830886,0.00841829,0.00319115,0.0443435,0.0169663,0.0311041,0.0335848,0.0282191,0,0,0,0,0,0.00482503
