Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
361,0.0194696,0,0,0,0,0.0150214,0,0,0,0,0,0,0.0172234,0.0629743,0.0202842,0.00568493,0,0,0.014838,0,0.0264499,0.0120895,0.0389818,0.0258019,0.0162913,0.00842115,0.018556,0.0238946,0.00623675,0.00716346,0.00838168,0.0198539,0.017613,0.0166614,0.0170276,0.00671208,0.0185444,0.0125838,0.0525502,0.0173528,0.00647887,0.0355486,0.00594884,0.0104172,0.0144192,0,0,0.0319134,0,0.0352224,0.0162867,0.0552521,0.00694992,0.0043468,0.00769871,0.0243776,0.0340335,0.0112493,0.0256123,0.00757449,0.00770247,0.00951284,0.00669647,0.00954631,0.0111566,0.0306716,0.0150585,0.00745196,0.0124578,0.0135176,0,0,0,0,0,0.0108985
362,0.0192267,0,0,0,0,0.0150981,0,0,0,0,0,0,0.0143647,0.0628913,0.0184501,0.00570845,0,0,0.0164061,0,0.0264846,0.0130813,0.0392222,0.0236269,0.0162053,0.00828172,0.0179532,0.0258284,0.00624333,0.00731508,0.00828194,0.0189771,0.0171643,0.0165786,0.0161062,0.00678445,0.0162181,0.013684,0.0524322,0.0178103,0.0081342,0.0356266,0.00575988,0.0104478,0.014154,0,0,0.032545,0,0.0355917,0.0168366,0.0549954,0.0083502,0.00423288,0.00743485,0.024299,0.0345526,0.0108959,0.0261728,0.00805437,0.00838813,0.0090624,0.00721172,0.0107068,0.0135676,0.0312092,0.0148411,0.00745648,0.0126067,0.0132318,0,0,0,0,0,0.0102776
363,0.018929,0,0,0,0,0.0151368,0,0,0,0,0,0,0.012164,0.0628313,0.0171669,0.0057361,0,0,0.0172926,0,0.0264471,0.0137479,0.0395513,0.0219562,0.016287,0.00833525,0.0176791,0.0270298,0.00635625,0.00729267,0.0082862,0.0180191,0.0166481,0.0164642,0.0153202,0.00728523,0.0148867,0.0142497,0.0523154,0.0181619,0.00935748,0.0357477,0.00485721,0.0104001,0.0138709,0,0,0.0329229,0,0.0358552,0.0172656,0.0550195,0.00806333,0.00416398,0.00800932,0.0243964,0.0349084,0.0105884,0.0265693,0.00851629,0.00994582,0.00975587,0.00772144,0.013291,0.0157675,0.0315245,0.0146199,0.00742155,0.0127106,0.012948,0,0,0,0,0,0.0100741
364,0.018803,0,0,0,0,0.0152175,0,0,0,0,0,0,0.0120034,0.0627742,0.0168215,0.00578192,0,0,0.0180596,0,0.0265271,0.0143723,0.0398915,0.0220797,0.0164093,0.0083892,0.0177496,0.0284323,0.006648,0.00769432,0.00831203,0.0173009,0.0162909,0.0160337,0.0151558,0.00729502,0.0146764,0.0147349,0.0522689,0.0184579,0.0100219,0.0358103,0.00519714,0.0101943,0.0135346,0,0,0.033112,0,0.036131,0.0176061,0.0552153,0.00717443,0.00417124,0.00865355,0.0245649,0.0349576,0.0101403,0.0267628,0.00907569,0.0113116,0.0109567,0.00796029,0.0160617,0.0183605,0.0316366,0.0145411,0.00747573,0.0128453,0.0127767,0,0,0,0,0,0.0103224
365,0.0187415,0,0,0,0,0.0152188,0,0,0,0,0,0,0.0119934,0.0627044,0.016635,0.00583707,0,0,0.0184285,0,0.0266006,0.0147694,0.0403023,0.0222645,0.0163712,0.00847374,0.0178832,0.0295897,0.00698152,0.00825054,0.00842603,0.0167676,0.0158858,0.0155089,0.0149791,0.00735382,0.0144937,0.0149832,0.0522099,0.0187229,0.0111188,0.0358852,0.00474794,0.00990867,0.0131678,0,0,0.033083,0,0.0364027,0.0178942,0.0552057,0.00597472,0.00426242,0.0087923,0.0246547,0.0347526,0.00952977,0.0268559,0.00981188,0.0110943,0.0114914,0.00752921,0.0163784,0.0204027,0.0315674,0.0145621,0.00749104,0.0129034,0.012622,0,0,0,0,0,0.0106827
366,0.0186704,0,0,0,0,0.0151788,0,0,0,0,0,0,0.0122218,0.0626194,0.0164519,0.00575918,0,0,0.0187576,0,0.0266931,0.0151344,0.0407872,0.0226163,0.0162368,0.00860348,0.0181025,0.0308239,0.00735423,0.00873503,0.00861948,0.0164458,0.0155752,0.0149732,0.0148454,0.00740342,0.0143644,0.0153327,0.052112,0.0190941,0.0129139,0.0359628,0.00395302,0.00985415,0.0127929,0,0,0.0329713,0,0.0367084,0.0182209,0.0547749,0.00497901,0.00437965,0.00813712,0.024773,0.0344796,0.00885902,0.0269667,0.010262,0.00985227,0.0110155,0.0066723,0.0144879,0.02045,0.0314354,0.0145661,0.00747398,0.0129486,0.0124865,0,0,0,0,0,0.0106291
367,0.0184958,0,0,0,0,0.0150937,0,0,0,0,0,0,0.012361,0.0625122,0.0163819,0.00556997,0,0,0.0190291,0,0.0267421,0.0154808,0.0412961,0.023033,0.016116,0.00887107,0.0183664,0.0319813,0.00773792,0.00902774,0.00889946,0.0161454,0.0152827,0.0145165,0.0147469,0.00751471,0.0139212,0.0157277,0.0519778,0.0194503,0.0147582,0.0360212,0.00435748,0.00995138,0.0124214,0,0,0.0329163,0,0.0369791,0.0185855,0.0542228,0.00455459,0.00459764,0.00686304,0.0248845,0.0343862,0.00822158,0.0273471,0.0100513,0.00851882,0.0101591,0.00603679,0.0125397,0.0204758,0.0313651,0.0145143,0.00753646,0.013055,0.0122727,0,0,0,0,0,0.00987422
368,0.0182988,0,0,0,0,0.0150182,0,0,0,0,0,0,0.0121671,0.0624094,0.016334,0.0053467,0,0,0.0193993,0,0.0267666,0.0158421,0.0416954,0.0234245,0.0159858,0.0091328,0.018539,0.033185,0.00808978,0.00939671,0.00915542,0.015801,0.0149016,0.0140593,0.0145744,0.00768406,0.0132324,0.0161551,0.0518373,0.0197159,0.0154384,0.0360669,0.00462157,0.0100018,0.0121136,0,0,0.0329944,0,0.0372285,0.0189552,0.0539589,0.00436703,0.00493095,0.00649339,0.0248276,0.0344498,0.00775172,0.0280946,0.0093149,0.00812854,0.00937243,0.00610419,0.012051,0.0214357,0.0314329,0.0144614,0.00761355,0.0131218,0.0120717,0,0,0,0,0,0.00874748
369,0.0182168,0,0,0,0,0.0150899,0,0,0,0,0,0,0.0118094,0.0623287,0.0163668,0.00525757,0,0,0.0198852,0,0.0268058,0.0162521,0.0420452,0.0237535,0.0158262,0.00936046,0.0186269,0.0345128,0.00841377,0.00983581,0.00938208,0.0154648,0.0144262,0.0135065,0.0143117,0.00783897,0.0125468,0.0166061,0.0517078,0.0200038,0.0155587,0.0361153,0.00452274,0.00996167,0.0119182,0,0,0.0331586,0,0.0374728,0.0192486,0.0540046,0.00440942,0.00525868,0.0069588,0.0247081,0.0345773,0.00751657,0.0291401,0.00855746,0.00864989,0.0087151,0.00667377,0.012712,0.0227616,0.031548,0.0145093,0.00769325,0.0132771,0.0120516,0,0,0,0,0,0.00752321
370,0.0182683,0,0,0,0,0.0153234,0,0,0,0,0,0,0.0117653,0.0622874,0.0164831,0.00527222,0,0,0.020477,0,0.0268864,0.0167155,0.0423901,0.0241503,0.0156417,0.00940893,0.0186779,0.0359362,0.00881723,0.0104341,0.00964035,0.0150895,0.0139476,0.0128854,0.0140532,0.0079578,0.0118842,0.0170856,0.0515922,0.0202729,0.0168281,0.0361834,0.00435371,0.00985227,0.0118332,0,0,0.033319,0,0.0377139,0.0194697,0.0540337,0.00509098,0.00545795,0.00690206,0.0245472,0.0347612,0.00733119,0.0303571,0.00815618,0.00948185,0.00800265,0.00746366,0.0136402,0.0244916,0.0316151,0.0147309,0.0077997,0.0136285,0.0121874,0,0,0,0,0,0.00631838
371,0.0183506,0,0,0,0,0.0156448,0,0,0,0,0,0,0.0116143,0.0622624,0.0165465,0.00527869,0,0,0.0211322,0,0.0269409,0.0171609,0.0426419,0.0244582,0.0155538,0.00989497,0.0186162,0.037355,0.00929164,0.0111259,0.0100259,0.0145678,0.0134297,0.0122801,0.013775,0.00812881,0.0108139,0.0175502,0.0515644,0.0205332,0.0194572,0.0362662,0.00463232,0.00965665,0.0118254,0,0,0.0333462,0,0.0379353,0.019616,0.0536642,0.00640102,0.00549401,0.00652795,0.0244055,0.0348228,0.00703642,0.0315052,0.00802785,0.0102031,0.0072777,0.00829885,0.0142563,0.0270767,0.0315815,0.014985,0.00792478,0.0141029,0.0123833,0,0,0,0,0,0.0052276
372,0.0184242,0,0,0,0,0.016018,0,0,0,0,0,0,0.0115718,0.0622803,0.0165564,0.00521335,0,0,0.0217742,0,0.0269961,0.0176103,0.0428249,0.0247765,0.0155145,0.0110553,0.018545,0.0387828,0.00980616,0.0119122,0.0105294,0.0138668,0.0128046,0.0115991,0.0134296,0.00835137,0.00956139,0.0180901,0.0516137,0.0207522,0.0220568,0.0363184,0.00522648,0.00943394,0.0119334,0,0,0.0334044,0,0.0381292,0.0197296,0.0528519,0.00772783,0.00551731,0.0062187,0.0242445,0.0348394,0.00656398,0.0322903,0.00785673,0.0106932,0.00665009,0.00889642,0.0144407,0.0294676,0.0315372,0.0151546,0.00804653,0.0146756,0.0126713,0,0,0,0,0,0.00429805
373,0.0184309,0,0,0,0,0.0163796,0,0,0,0,0,0,0.0118416,0.0622936,0.0168527,0.0051655,0,0,0.0224289,0,0.027024,0.0180134,0.0430822,0.0251657,0.0153774,0.0121811,0.0182681,0.040226,0.010397,0.012696,0.0111529,0.0130647,0.0120488,0.0108171,0.0130248,0.00861848,0.00879459,0.0186496,0.0516731,0.020956,0.0229608,0.0363693,0.0056535,0.00913508,0.0121012,0,0,0.0334226,0,0.0383085,0.0198451,0.0519639,0.00819517,0.00565882,0.0058811,0.0239059,0.0349161,0.0060591,0.0325628,0.00753424,0.0106183,0.00628974,0.0090252,0.0141827,0.0300222,0.0314637,0.0152186,0.00814887,0.0151417,0.0130262,0,0,0,0,0,0.00351837
374,0.018395,0,0,0,0,0.0167178,0,0,0,0,0,0,0.0124358,0.0622724,0.017295,0.00509354,0,0,0.0229731,0,0.027018,0.0183674,0.0434449,0.025505,0.0150986,0.0131737,0.0178366,0.0414198,0.0110305,0.0134491,0.0118722,0.0122747,0.0111021,0.00984903,0.0124721,0.0089586,0.00859654,0.0191396,0.05162,0.0211936,0.0229529,0.036435,0.00577899,0.00872867,0.0122792,0,0,0.0333823,0,0.0384945,0.0199985,0.0513906,0.00751038,0.00601663,0.00546666,0.0234917,0.0349515,0.00572946,0.0324179,0.00733772,0.0100978,0.00616884,0.00871906,0.0135384,0.029151,0.0313496,0.0151566,0.00822375,0.0154919,0.0133831,0,0,0,0,0,0.00304932
375,0.0182452,0,0,0,0,0.0168962,0,0,0,0,0,0,0.0134237,0.0622526,0.0178592,0.00500033,0,0,0.023399,0,0.0269815,0.018674,0.0437958,0.0259032,0.0147955,0.0141021,0.0172967,0.0421408,0.0116558,0.0141661,0.0125904,0.011407,0.0100479,0.00869883,0.0118342,0.00943384,0.00903241,0.0195777,0.0515174,0.0213844,0.0229529,0.0365098,0.00576797,0.00849905,0.0124032,0,0,0.0333121,0,0.0386794,0.0201753,0.0512646,0.00588531,0.0065188,0.00522327,0.0229646,0.0349229,0.00558478,0.0321441,0.0074563,0.00943897,0.00622563,0.00816058,0.0126504,0.0282581,0.0312246,0.0150388,0.00828643,0.0156938,0.0135859,0,0,0,0,0,0.00297033
376,0.0177839,0,0,0,0,0.0166669,0,0,0,0,0,0,0.014875,0.0621687,0.0188981,0.00493987,0,0,0.0238676,0,0.0269701,0.0188582,0.0440924,0.0265965,0.0145264,0.0149107,0.0166054,0.0421495,0.0122613,0.0148973,0.0133086,0.0104411,0.00892339,0.00747897,0.0111841,0.00997835,0.0102346,0.0199264,0.0514326,0.0214449,0.0228795,0.0365696,0.00569874,0.00835935,0.0124636,0,0,0.0333397,0,0.0388437,0.0203761,0.0515266,0.00452628,0.00712506,0.00541848,0.022292,0.034969,0.0055896,0.0320631,0.00793688,0.00899104,0.00639975,0.00773526,0.0120436,0.0277576,0.0312428,0.014888,0.00834349,0.0155228,0.0134001,0,0,0,0,0,0.00302758
377,0.0463358,0,0,0,0,0.0501741,0,0,0,0,0,0,0.0164976,0.0566785,0.0200969,0.00519864,0,0,0.0253349,0,0.0268888,0.0202399,0.0446525,0.0274848,0.0152794,0.0155624,0.0138246,0.0925251,0.0124255,0.0154028,0.0135923,0.0098452,0.00746454,0.00564668,0.0101895,0.010725,0.0116894,0.0424941,0.0486752,0.0169561,0.0222651,0.036885,0.00451643,0.00821533,0.0428422,0,0,0.0387007,0,0.0402983,0.0241834,0.0503911,0.00346607,0.0102052,0.00670681,0.0184236,0.045192,0.00527255,0.033649,0.00936071,0.00909031,0.00781685,0.00704055,0.0123135,0.0276912,0.0368279,0.0152158,0.0108776,0.0507603,0.0501826,0,0,0,0,0,0.00279139
378,0.0467976,0,0,0,0,0.0513973,0,0,0,0,0,0,0.0186518,0.0564833,0.0217551,0.00511097,0,0,0.0253801,0,0.0269331,0.0205355,0.0448143,0.0285046,0.0149062,0.0166305,0.0135803,0.0946492,0.0129407,0.0158023,0.0142486,0.0086978,0.00633694,0.00455279,0.00960252,0.01142,0.0143059,0.0432742,0.048543,0.0172132,0.0222954,0.0368353,0.00445513,0.00848822,0.0430537,0,0,0.0383253,0,0.04041,0.0241695,0.0510608,0.00281027,0.0106871,0.00710428,0.0180905,0.0457444,0.00560362,0.033933,0.0100663,0.0093117,0.00803237,0.00701144,0.0128513,0.0272219,0.0365613,0.0151377,0.0109932,0.0518997,0.0507855,0,0,0,0,0,0.00317849
379,0.0464984,0,0,0,0,0.0520581,0,0,0,0,0,0,0.0214127,0.0564043,0.023862,0.00500081,0,0,0.0247807,0,0.0268621,0.0204198,0.0448609,0.0299292,0.0145528,0.0173582,0.0134766,0.0953454,0.0133735,0.0161097,0.0148237,0.00761609,0.00554748,0.00403778,0.00919878,0.0120747,0.0176625,0.0433197,0.0484173,0.017314,0.0223466,0.0368207,0.0045114,0.00868939,0.0426235,0,0,0.0378554,0,0.0405559,0.0240942,0.0515986,0.00251861,0.0110691,0.00729306,0.0177736,0.0460408,0.00588161,0.0342851,0.0105041,0.00942078,0.00822312,0.00692262,0.0132153,0.0268856,0.0361859,0.0150677,0.0109819,0.052472,0.0506853,0,0,0,0,0,0.00326215
380,0.0449153,0,0,0,0,0.0515028,0,0,0,0,0,0,0.0246484,0.0565627,0.0263009,0.00496413,0,0,0.0231606,0,0.0267015,0.0194758,0.044854,0.0314879,0.0141974,0.0178641,0.0134955,0.0932851,0.013794,0.0163214,0.0153293,0.00662322,0.0052181,0.00443057,0.00892444,0.0127063,0.0216793,0.0421127,0.0483907,0.0170913,0.0225235,0.0368079,0.00467438,0.00884125,0.0412576,0,0,0.0373867,0,0.0407228,0.0239981,0.0518568,0.00233791,0.0112939,0.00716903,0.0175843,0.0461821,0.00596855,0.0346243,0.0106371,0.00914162,0.00827147,0.00667468,0.0130836,0.0266992,0.0357615,0.0150504,0.010981,0.051882,0.0493434,0,0,0,0,0,0.00309256
381,0.0400852,0,0,0,0,0.0458411,0,0,0,0,0,0,0.0284116,0.0573435,0.0289928,0.00489793,0,0,0.0180968,0,0.0263046,0.0154708,0.0448368,0.0331338,0.0138364,0.0186781,0.01363,0.0814689,0.014214,0.0164119,0.0157646,0.0057163,0.00542894,0.00561393,0.00881973,0.0133033,0.0264906,0.037033,0.0487601,0.0160065,0.0226893,0.0368421,0.0048256,0.00877951,0.0378076,0,0,0.0372803,0,0.0407837,0.0240014,0.0519432,0.00193328,0.0113896,0.00692513,0.0176359,0.0454782,0.00596441,0.0348036,0.010604,0.00880978,0.00825542,0.0065807,0.0127361,0.0264625,0.0355054,0.0148352,0.0109745,0.0461902,0.0445627,0,0,0,0,0,0.00294605
382,0.017111,0,0,0,0,0.0153189,0,0,0,0,0,0,0.033754,0.0615284,0.0318393,0.00495202,0,0,0.0228572,0,0.0267686,0.017517,0.0447402,0.0346766,0.0124388,0.0187612,0.0169756,0.0361489,0.0151483,0.016578,0.0165402,0.00460658,0.00613607,0.00784286,0.00921561,0.0136917,0.0334647,0.0178833,0.05143,0.0209408,0.0233367,0.0369269,0.00595558,0.00887734,0.0143047,0,0,0.035608,0,0.0396837,0.0225348,0.0537764,0.00215935,0.00899415,0.00570352,0.021796,0.038289,0.00609746,0.0332578,0.00957666,0.00823477,0.00678744,0.00700824,0.0115978,0.0261204,0.0334434,0.0137955,0.00951774,0.0145175,0.012954,0,0,0,0,0,0.00287058
383,0.0168679,0,0,0,0,0.0151114,0,0,0,0,0,0,0.0378902,0.061453,0.0342282,0.00505921,0,0,0.0232302,0,0.0267287,0.0176,0.0448159,0.0361876,0.0122399,0.0183903,0.0171659,0.0359503,0.0153913,0.0165042,0.0167124,0.00418,0.00682802,0.00951489,0.00930107,0.0143137,0.0384487,0.0177293,0.0514493,0.0209955,0.0232826,0.0369595,0.00627298,0.00886434,0.0140675,0,0,0.0357254,0,0.0396813,0.0226059,0.053712,0.00248915,0.00920988,0.00500976,0.0215834,0.0382606,0.00612168,0.0334089,0.0093404,0.00776647,0.00665473,0.00673715,0.0104288,0.0258584,0.0334915,0.0136059,0.00951323,0.0142395,0.0127891,0,0,0,0,0,0.00315357
384,0.0166635,0,0,0,0,0.0148537,0,0,0,0,0,0,0.0417846,0.061367,0.0361947,0.0053003,0,0,0.023401,0,0.0266892,0.0175617,0.0449227,0.0374588,0.0121259,0.0176779,0.0175001,0.0354739,0.0155476,0.0164241,0.0168215,0.00392319,0.00753222,0.0110843,0.00959731,0.0148557,0.0435389,0.017468,0.0514699,0.0210218,0.0232203,0.0369828,0.00654338,0.00902768,0.0139447,0,0,0.035889,0,0.0396467,0.0226861,0.0536856,0.00288932,0.00935395,0.00399785,0.0214272,0.0383047,0.00611905,0.0335292,0.00896194,0.00723532,0.00649996,0.00647051,0.00914349,0.0256979,0.0336349,0.0135102,0.00946514,0.0139128,0.012621,0,0,0,0,0,0.00332969
385,0.0164926,0,0,0,0,0.0145911,0,0,0,0,0,0,0.0455388,0.0612623,0.0372433,0.00564025,0,0,0.0235307,0,0.0267289,0.0175015,0.0450232,0.0381077,0.0120349,0.0173575,0.0179167,0.0349759,0.0156895,0.0163159,0.0168794,0.00384411,0.00828844,0.0123213,0.00973107,0.0153668,0.0489469,0.0172498,0.0515419,0.0210762,0.023196,0.0370315,0.00674733,0.00924648,0.013906,0,0,0.0360758,0,0.0396287,0.0227582,0.0536551,0.00343892,0.00951793,0.00362052,0.0213446,0.0384095,0.0060605,0.0336366,0.00845928,0.00694287,0.00647552,0.00638615,0.00831646,0.0254578,0.0337722,0.0134404,0.00938756,0.0135881,0.0124428,0,0,0,0,0,0.00343099
386,0.0163537,0,0,0,0,0.0143129,0,0,0,0,0,0,0.0492583,0.0611613,0.0375863,0.00595586,0,0,0.023584,0,0.0268142,0.0174272,0.045093,0.0384607,0.0118801,0.0173913,0.0181828,0.0345152,0.015856,0.0161798,0.0169841,0.00375803,0.00902265,0.0131806,0.00968875,0.015889,0.0550139,0.0171598,0.0516518,0.0211958,0.023246,0.0371155,0.0069521,0.00929227,0.0138416,0,0,0.0363136,0,0.0396381,0.0228628,0.0536462,0.00375895,0.00970396,0.0036341,0.0213031,0.0385597,0.00586585,0.0337668,0.00776764,0.00663073,0.00648749,0.00629906,0.00764454,0.025334,0.0339623,0.0134357,0.00925938,0.0131719,0.0123297,0,0,0,0,0,0.0033524
387,0.0163249,0,0,0,0,0.0141863,0,0,0,0,0,0,0.053417,0.0610823,0.0378418,0.00632952,0,0,0.0234285,0,0.0268512,0.0172612,0.0451952,0.0390532,0.0117074,0.0176699,0.018567,0.0339587,0.0160023,0.0160121,0.0171282,0.00360551,0.00984478,0.0139826,0.0095502,0.0164188,0.0613864,0.0170885,0.0517113,0.021357,0.0231369,0.0371921,0.00704092,0.00930843,0.0137505,0,0,0.0364144,0,0.0396308,0.0229762,0.053684,0.00382233,0.00984637,0.00366785,0.0212588,0.0386644,0.00558942,0.0339595,0.00704522,0.00635897,0.00649501,0.00625471,0.00716217,0.0250521,0.0341159,0.013568,0.00913707,0.0128907,0.0123836,0,0,0,0,0,0.00317529
388,0.0164038,0,0,0,0,0.0142416,0,0,0,0,0,0,0.0583102,0.0609798,0.0385662,0.00671136,0,0,0.0231829,0,0.0269143,0.0170038,0.0453269,0.040457,0.011565,0.0180018,0.0190317,0.0333459,0.0160909,0.0160503,0.0172082,0.00347874,0.0109939,0.0150683,0.00931571,0.0170677,0.0679697,0.0169171,0.0517599,0.0215303,0.0227756,0.0372347,0.00698142,0.00927799,0.0136244,0,0,0.036393,0,0.0396288,0.0231257,0.0538148,0.0039264,0.00997772,0.00352733,0.021099,0.0386967,0.00536453,0.0341901,0.00638463,0.00616961,0.00650427,0.00621912,0.00673104,0.0244654,0.0342059,0.0135658,0.0090515,0.0127658,0.0125278,0,0,0,0,0,0.00309765
389,0.0165275,0,0,0,0,0.0143676,0,0,0,0,0,0,0.0633994,0.0608924,0.0401029,0.00700096,0,0,0.0228089,0,0.0269876,0.0166928,0.0454154,0.0428553,0.011441,0.0179228,0.0193072,0.0326358,0.0161513,0.0161395,0.017229,0.00343375,0.0126109,0.0165633,0.00908551,0.017856,0.0746558,0.0166125,0.0518609,0.0216842,0.0223228,0.0372785,0.00700548,0.00913325,0.013519,0,0,0.0363185,0,0.0396664,0.0233565,0.0540756,0.00433074,0.0101225,0.00331951,0.0208858,0.0386847,0.00531499,0.0343608,0.00579944,0.00600425,0.00652903,0.006165,0.00639664,0.0236634,0.0342659,0.0135172,0.00898515,0.0126655,0.0127533,0,0,0,0,0,0.00325834
390,0.0166556,0,0,0,0,0.0145879,0,0,0,0,0,0,0.0682809,0.060786,0.0423378,0.00725459,0,0,0.0222426,0,0.0270703,0.0163885,0.0454727,0.0460438,0.0113289,0.01773,0.0194376,0.031826,0.016132,0.0162793,0.0171722,0.00339449,0.0145495,0.018531,0.00913331,0.0187292,0.0809429,0.0161602,0.0518974,0.0218016,0.0217814,0.0373165,0.00724044,0.0089915,0.0135179,0,0,0.0361484,0,0.0396976,0.023597,0.0544173,0.00496721,0.0102688,0.00332366,0.0206232,0.0386429,0.00548005,0.0344871,0.00538598,0.00580493,0.00657513,0.0061039,0.00599394,0.0226562,0.0342479,0.0135112,0.00892712,0.0126581,0.0130867,0,0,0,0,0,0.00332445
391,0.0167766,0,0,0,0,0.0148662,0,0,0,0,0,0,0.0728243,0.060628,0.0450056,0.00750329,0,0,0.021596,0,0.0271616,0.0160458,0.0454698,0.0492336,0.0112546,0.0173393,0.0197086,0.0309798,0.016062,0.0164157,0.0169915,0.00335752,0.0165685,0.0210004,0.00977574,0.0195976,0.0865469,0.0156527,0.051883,0.0218949,0.0211027,0.0373668,0.00751041,0.00888032,0.0136165,0,0,0.0359676,0,0.0397201,0.0237625,0.0548276,0.00578802,0.010414,0.00343922,0.0203121,0.0386722,0.00539369,0.0345909,0.00511761,0.0055691,0.00664179,0.00600636,0.00563746,0.0214903,0.0342202,0.0135587,0.00895493,0.0127024,0.0134865,0,0,0,0,0,0.00331239
392,0.0169085,0,0,0,0,0.0150506,0,0,0,0,0,0,0.0765052,0.0604537,0.04761,0.00769993,0,0,0.021027,0,0.0272562,0.0156235,0.0453565,0.0522242,0.0112008,0.0166621,0.020119,0.0302151,0.0159791,0.0165947,0.0167698,0.00338961,0.0182717,0.0233411,0.0106234,0.0203864,0.0909834,0.0151015,0.0518372,0.0219671,0.0202541,0.0374496,0.00775765,0.00875065,0.0137698,0,0,0.0359692,0,0.0397375,0.0238211,0.0552736,0.00661559,0.0105697,0.00345767,0.0199372,0.0387897,0.00532681,0.0346225,0.00488447,0.00527381,0.00670791,0.00589883,0.00524067,0.0201847,0.0342396,0.01373,0.00894951,0.0127809,0.0138496,0,0,0,0,0,0.00332046
393,0.0170071,0,0,0,0,0.0151407,0,0,0,0,0,0,0.079163,0.0603181,0.0499409,0.00792191,0,0,0.0205204,0,0.0273518,0.0152262,0.0450469,0.0549245,0.011139,0.0156444,0.0203142,0.0295897,0.0159318,0.0168274,0.016589,0.00349658,0.0196484,0.0254078,0.011477,0.0210665,0.0942298,0.0145904,0.0517633,0.0219939,0.0192203,0.037574,0.0080005,0.00854029,0.0139896,0,0,0.0362292,0,0.039767,0.0237756,0.0557365,0.00753743,0.010804,0.0033959,0.0195388,0.039014,0.00537278,0.0345147,0.00483262,0.00500591,0.00675694,0.00583603,0.0048697,0.0186949,0.0343626,0.0140372,0.00887607,0.012866,0.0140901,0,0,0,0,0,0.00337366
394,0.0170972,0,0,0,0,0.0152673,0,0,0,0,0,0,0.0810483,0.0601801,0.0517127,0.0082356,0,0,0.0200966,0,0.0274532,0.0149161,0.0446419,0.0573032,0.0111219,0.0153505,0.0205282,0.0291457,0.0159322,0.0170683,0.0164541,0.00359815,0.0207436,0.0270079,0.0121644,0.0216641,0.0965885,0.014126,0.0517052,0.0220617,0.0183075,0.037678,0.00834321,0.00835781,0.0143601,0,0,0.0365837,0,0.0397685,0.023681,0.0562065,0.00833506,0.0110369,0.0033843,0.0193132,0.0392806,0.00540792,0.0344454,0.00511735,0.004883,0.0068592,0.00589175,0.00474054,0.0171501,0.0345502,0.0143204,0.0087155,0.0130056,0.0140966,0,0,0,0,0,0.00348863
395,0.0172659,0,0,0,0,0.0154345,0,0,0,0,0,0,0.0824901,0.0600595,0.0528336,0.00865455,0,0,0.0197473,0,0.0274812,0.0146905,0.0442464,0.0593032,0.0110975,0.0157912,0.0205794,0.0286818,0.015944,0.0173183,0.0163434,0.0036121,0.0215074,0.0279516,0.0124878,0.0221288,0.0983886,0.0137167,0.0517041,0.0222677,0.0175169,0.0377432,0.00886836,0.00820687,0.0147945,0,0,0.0371024,0,0.0397273,0.0236288,0.056605,0.00908731,0.0112352,0.00337195,0.0191299,0.0396711,0.00546225,0.0344118,0.00519626,0.00477502,0.00694174,0.00600147,0.00473675,0.0157915,0.0348593,0.014656,0.00851925,0.0131295,0.014003,0,0,0,0,0,0.00361614
396,0.0175414,0,0,0,0,0.0156338,0,0,0,0,0,0,0.0835883,0.0600264,0.0533509,0.00908787,0,0,0.0194759,0,0.0273722,0.0145291,0.0437494,0.0605962,0.0110712,0.0161104,0.0206684,0.0282105,0.0160146,0.0175213,0.0163041,0.00359057,0.0220875,0.0285574,0.012727,0.0224127,0.0997626,0.0134103,0.0517598,0.0225765,0.0168275,0.0377492,0.00945674,0.0080636,0.0151588,0,0,0.0377519,0,0.0396408,0.0235885,0.0568949,0.0100439,0.0113785,0.003266,0.0189821,0.0401541,0.00555531,0.0343579,0.00526789,0.00467153,0.0069921,0.00615811,0.00491397,0.0146918,0.0352586,0.0150286,0.00831974,0.0132232,0.0139494,0,0,0,0,0,0.00375304
