Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,LTHI,RTHIA
496,0.00994181,0,0,0,0,0.0108081,0,0,0,0,0,0,0.00972805,0.0613198,0.00394673,0.00514766,0,0,0.0333088,0,0.0296364,0.0212667,0.0355724,0.0106716,0.0116555,0.00477415,0.0136182,0.0271741,0.0108808,0.00752951,0.0195393,0.00576006,0.00553526,0.00475013,0.0276783,0.0129736,0.0220595,0.0529114,0.0231435,0.0206339,0.0353303,0.00446472,0.00186816,0.012841,0,0,0.0240318,0,0.0321594,0.0128859,0.0637241,0.00654383,0.0163109,0.0105961,0.00834541,0.0321288,0.00403063,0.00636571,0.00807379,0.00827084,0.0169899,0.00770431,0.0147384,0.0266367,0.02418,0.00815776,0.00571705,0.0124142,0.0120352,0,0,0,0,0,0.00607851,0.0418302
497,0.00984741,0,0,0,0,0.0106889,0,0,0,0,0,0,0.00969466,0.0613654,0.00428674,0.00518636,0,0,0.0328656,0,0.0294666,0.0210756,0.0357641,0.0112634,0.0117637,0.00542893,0.0136017,0.0270162,0.0110676,0.00820023,0.0201493,0.00519286,0.00496053,0.00462395,0.0273622,0.0121298,0.0216764,0.0528238,0.0232051,0.0206067,0.035379,0.0042712,0.00155914,0.0129124,0,0,0.0239415,0,0.0321888,0.0127604,0.0637772,0.00678254,0.0162741,0.010431,0.00842378,0.0321292,0.00406812,0.00630205,0.00786937,0.00810896,0.0169156,0.00760564,0.0147323,0.02674,0.0239807,0.00822789,0.0056953,0.0123545,0.0120458,0,0,0,0,0,0.00603057,0.0419593
498,0.00966121,0,0,0,0,0.0106389,0,0,0,0,0,0,0.00987768,0.0613467,0.0049759,0.00527051,0,0,0.0323207,0,0.029385,0.0208751,0.0359291,0.0117421,0.0118716,0.00614409,0.0136189,0.0267781,0.011257,0.008814,0.0207299,0.0046686,0.00450347,0.00449131,0.0271,0.0114087,0.0212951,0.0527109,0.0231966,0.0204171,0.035424,0.00410815,0.00119839,0.0128925,0,0,0.0238877,0,0.032226,0.0126973,0.0638692,0.00707253,0.016224,0.0102699,0.00853696,0.0321835,0.00407345,0.0062516,0.00779972,0.00816361,0.0168412,0.00754399,0.0146013,0.026607,0.0238537,0.00829126,0.00571326,0.012392,0.0120394,0,0,0,0,0,0.00600437,0.0420943
499,0.00950187,0,0,0,0,0.0103833,0,0,0,0,0,0,0.00971226,0.0613353,0.00517392,0.00543756,0,0,0.0317181,0,0.0292902,0.0206006,0.0360259,0.0120551,0.0119471,0.00691135,0.013724,0.0262626,0.0114236,0.00929427,0.0211487,0.0041036,0.0040612,0.00437013,0.0268309,0.01092,0.0208586,0.0526515,0.0230729,0.0200558,0.035474,0.00414821,0.000836916,0.0127874,0,0,0.023728,0,0.032263,0.0126813,0.0639274,0.00745705,0.0161905,0.00996245,0.00867674,0.0320689,0.0041995,0.00616238,0.0078477,0.00822183,0.0166927,0.00755763,0.0144112,0.0263507,0.0236525,0.00837384,0.00579931,0.012223,0.0119791,0,0,0,0,0,0.0059461,0.0422584
500,0.00939101,0,0,0,0,0.0106753,0,0,0,0,0,0,0.0100713,0.0614416,0.00552441,0.0055814,0,0,0.0314868,0,0.0292358,0.0206453,0.0360701,0.012409,0.0120409,0.00770956,0.013857,0.0263231,0.011523,0.00978964,0.0215251,0.00370544,0.00375564,0.00436044,0.0265695,0.010209,0.0205392,0.0525675,0.0230482,0.0196242,0.0355178,0.00410995,0.000657308,0.0127705,0,0,0.0235065,0,0.0323528,0.012559,0.0640031,0.00781253,0.0160904,0.00955741,0.00881645,0.032152,0.00433398,0.00601838,0.00768397,0.00799987,0.0165062,0.00754859,0.0142969,0.0259539,0.0234205,0.0083886,0.00585835,0.0125382,0.0119991,0,0,0,0,0,0.00583464,0.0424586
501,0.00920639,0,0,0,0,0.0106341,0,0,0,0,0,0,0.0105402,0.0614583,0.00588771,0.0056861,0,0,0.0311274,0,0.0292656,0.0205806,0.0360305,0.0127218,0.0121772,0.00827488,0.0139331,0.0258219,0.0115467,0.0101327,0.0218328,0.00350071,0.00347333,0.00435982,0.0263159,0.00965043,0.020169,0.0525648,0.0228744,0.0191813,0.0355545,0.00400362,0.000531185,0.0126855,0,0,0.0232684,0,0.0323645,0.0124197,0.0640615,0.0082367,0.0160689,0.00910237,0.00892243,0.0321931,0.00442715,0.00592566,0.00737269,0.00768903,0.0163546,0.00752304,0.01423,0.0255859,0.0230958,0.00835104,0.00604259,0.0125191,0.0117062,0,0,0,0,0,0.00575098,0.0426574
502,0.00912958,0,0,0,0,0.0104876,0,0,0,0,0,0,0.0109801,0.0615253,0.00611719,0.00577483,0,0,0.0307844,0,0.0290991,0.0204785,0.0359414,0.0129073,0.0122694,0.00858689,0.0140344,0.0252889,0.011507,0.0102649,0.021997,0.00323451,0.00317815,0.00430291,0.026085,0.00933526,0.0198015,0.0525143,0.0228663,0.0187529,0.0355826,0.00356088,0.000409524,0.0127254,0,0,0.0229864,0,0.0324086,0.0123168,0.0641463,0.00849914,0.0160647,0.00860717,0.00905272,0.0322889,0.00453642,0.0058306,0.00711052,0.00753103,0.0162558,0.00737649,0.0140482,0.0252856,0.0228325,0.00818569,0.00611323,0.0124293,0.0114677,0,0,0,0,0,0.00562539,0.0428657
503,0.00904851,0,0,0,0,0.0103916,0,0,0,0,0,0,0.0111007,0.0615628,0.00676501,0.00581491,0,0,0.0302898,0,0.0289775,0.0202793,0.0358558,0.0134407,0.0122802,0.0087233,0.0141772,0.0245382,0.0114858,0.0103152,0.02208,0.00278108,0.00289225,0.00420394,0.0256931,0.0099077,0.0193339,0.0524305,0.0228804,0.0183175,0.035646,0.00329013,0.00033367,0.0128147,0,0,0.0228808,0,0.0324521,0.0123526,0.064248,0.00892111,0.0160382,0.00812119,0.0091165,0.0326314,0.00467306,0.0057331,0.00683642,0.00726966,0.0161293,0.00718049,0.0138091,0.0249502,0.0226324,0.00816213,0.00619166,0.0124145,0.0112525,0,0,0,0,0,0.00551638,0.0430801
504,0.00898039,0,0,0,0,0.0104113,0,0,0,0,0,0,0.0110465,0.0616044,0.00761583,0.0058499,0,0,0.0297638,0,0.0289066,0.0200769,0.0357451,0.0141392,0.0122716,0.00874204,0.0143018,0.023722,0.0114549,0.0103369,0.0221446,0.00241561,0.00278399,0.00422729,0.0252604,0.0111463,0.0188166,0.0524078,0.0228415,0.0177178,0.0356793,0.00328113,0.000353592,0.0129784,0,0,0.0228271,0,0.0324467,0.0123946,0.0643634,0.00942539,0.0160343,0.00763832,0.00916284,0.0330544,0.00478316,0.00564755,0.00654592,0.0073293,0.0158612,0.00709309,0.0137075,0.024557,0.0223619,0.00825379,0.00626153,0.0124766,0.0109873,0,0,0,0,0,0.00540973,0.0432865
505,0.00902921,0,0,0,0,0.0104747,0,0,0,0,0,0,0.010956,0.0617398,0.00776324,0.00588778,0,0,0.0293995,0,0.0288065,0.0199932,0.03561,0.0141329,0.0122667,0.00874301,0.0143813,0.0231533,0.011302,0.0101563,0.0221207,0.0021895,0.00279334,0.00416698,0.0250552,0.0116564,0.018452,0.0524928,0.0227729,0.0169075,0.0356737,0.00354403,0.000444575,0.0132644,0,0,0.0226752,0,0.032418,0.0124282,0.0644832,0.010007,0.0160853,0.00706686,0.00918301,0.0334023,0.00483814,0.00558251,0.00627576,0.00753915,0.0153701,0.00725607,0.0137924,0.0239558,0.0221224,0.00840559,0.00631158,0.0125777,0.0108013,0,0,0,0,0,0.00525344,0.0435079
506,0.00910769,0,0,0,0,0.0106057,0,0,0,0,0,0,0.0104812,0.0618738,0.00714198,0.00588045,0,0,0.0289509,0,0.0287096,0.0198557,0.0354877,0.0137644,0.0122648,0.0087509,0.0144453,0.0226362,0.011138,0.00988233,0.0219924,0.0020661,0.00293099,0.00358679,0.0250758,0.0114459,0.0180727,0.0525552,0.0227569,0.0162044,0.0356945,0.00385869,0.000559757,0.013391,0,0,0.0225131,0,0.032412,0.0124344,0.0646638,0.0106101,0.0161603,0.00642356,0.00914735,0.0337166,0.00481697,0.00538922,0.00599889,0.00748804,0.0149176,0.00734376,0.0138149,0.0234287,0.0219218,0.00852216,0.0062792,0.0127419,0.0107929,0,0,0,0,0,0.00525281,0.0436921
507,0.00928653,0,0,0,0,0.0108196,0,0,0,0,0,0,0.0097883,0.0619658,0.00589079,0.00578946,0,0,0.0283809,0,0.0286456,0.0196067,0.0354064,0.0131161,0.0122356,0.00877458,0.0145708,0.022082,0.0110468,0.00950844,0.0218142,0.00205022,0.00313758,0.00311555,0.0252816,0.0107219,0.0176387,0.0525838,0.0228371,0.0156955,0.0357055,0.0041298,0.000639188,0.0134607,0,0,0.0222946,0,0.0323969,0.0123343,0.0649273,0.0110075,0.0162644,0.00574884,0.00907492,0.0340628,0.00476973,0.00507394,0.00568514,0.00722744,0.0145146,0.00735912,0.0137256,0.0230081,0.0217633,0.00849231,0.00621441,0.0129929,0.0107337,0,0,0,0,0,0.00538282,0.0438468
508,0.00959573,0,0,0,0,0.0111417,0,0,0,0,0,0,0.00940905,0.06204,0.00414611,0.0056207,0,0,0.0277634,0,0.028611,0.0193177,0.0353572,0.0119638,0.0121955,0.00884607,0.0147204,0.0215246,0.0109788,0.00903018,0.0215811,0.00205666,0.00336487,0.00315301,0.0256479,0.00971099,0.0172017,0.0526088,0.0229414,0.0151915,0.0357281,0.00429125,0.000686445,0.0136998,0,0,0.0220479,0,0.032399,0.012182,0.0652189,0.0113512,0.0163573,0.00509564,0.00900096,0.0344316,0.0047258,0.00473447,0.00539694,0.00709227,0.0141537,0.00729206,0.0135227,0.022641,0.0214946,0.00847399,0.00628953,0.0133757,0.0107085,0,0,0,0,0,0.00559587,0.0439612
509,0.00998046,0,0,0,0,0.0115884,0,0,0,0,0,0,0.00963012,0.0620952,0.00296493,0.00549551,0,0,0.0270779,0,0.0286003,0.0190394,0.0353458,0.0109935,0.0122308,0.00888433,0.0148877,0.0209703,0.0109147,0.00857235,0.0213818,0.00203323,0.00367156,0.00294772,0.0259251,0.00988181,0.0167054,0.0526529,0.0230586,0.014823,0.0357312,0.00465499,0.000712838,0.0140518,0,0,0.0218653,0,0.0323847,0.0120379,0.0656056,0.011713,0.0164595,0.0045221,0.00898808,0.0348482,0.00464729,0.00450401,0.00499304,0.00696507,0.0138216,0.00713344,0.0132508,0.0224963,0.0211428,0.0084864,0.00637637,0.0138821,0.0107604,0,0,0,0,0,0.0055479,0.0440578
510,0.0104163,0,0,0,0,0.0119911,0,0,0,0,0,0,0.0104797,0.0621043,0.00268513,0.0053652,0,0,0.0264187,0,0.0286134,0.0187919,0.0353783,0.0115122,0.0123301,0.00892321,0.0150733,0.0200829,0.010774,0.00814937,0.0214567,0.00234015,0.0038596,0.00301305,0.0259072,0.0110914,0.0161875,0.052673,0.0231411,0.0146748,0.0357283,0.00495167,0.000761993,0.0143512,0,0,0.021801,0,0.032375,0.0120148,0.066088,0.0120049,0.0166075,0.00398913,0.00894868,0.0353844,0.00450201,0.00433821,0.00466215,0.00677391,0.0135851,0.00693317,0.0129324,0.0226639,0.0209243,0.00850272,0.00642922,0.0143323,0.0107048,0,0,0,0,0,0.00500988,0.0441274
511,0.0108307,0,0,0,0,0.0121002,0,0,0,0,0,0,0.0109705,0.0621945,0.00355636,0.00495656,0,0,0.025918,0,0.0286033,0.018587,0.0355344,0.0131641,0.0125813,0.00902782,0.0154317,0.0194642,0.0104424,0.00778924,0.021829,0.00320673,0.00406948,0.003554,0.0262929,0.0125961,0.0157908,0.0526917,0.0229623,0.0144348,0.035727,0.00536621,0.000937404,0.0146868,0,0,0.0218598,0,0.0324341,0.0120293,0.0666533,0.012314,0.0168135,0.00348866,0.0088363,0.035419,0.00428821,0.00415144,0.00457667,0.00664568,0.0132984,0.00688263,0.0127455,0.0226415,0.0208602,0.00849361,0.00649509,0.0145595,0.0108849,0,0,0,0,0,0.00473979,0.0441314
512,0.011183,0,0,0,0,0.0120619,0,0,0,0,0,0,0.0113526,0.0623197,0.004037,0.00432002,0,0,0.0254834,0,0.0285557,0.0184234,0.0356961,0.015963,0.0129477,0.00953338,0.0156748,0.0191628,0.0100596,0.00759214,0.0224198,0.0040878,0.00477012,0.00370742,0.0267579,0.0140237,0.0153852,0.0527121,0.022677,0.0139543,0.0356946,0.00596922,0.00114312,0.0150325,0,0,0.0220842,0,0.0325359,0.0120219,0.0672788,0.0127499,0.017055,0.00296985,0.00858473,0.0350588,0.00401295,0.00397985,0.00446285,0.00656643,0.0129979,0.00691561,0.0126457,0.0221843,0.0209281,0.00843531,0.00643793,0.0146937,0.0110625,0,0,0,0,0,0.00466856,0.0440889
513,0.0115296,0,0,0,0,0.0120747,0,0,0,0,0,0,0.0132173,0.0624206,0.00403638,0.00364438,0,0,0.0249157,0,0.0285155,0.018168,0.0356927,0.0189407,0.013268,0.0100114,0.0157155,0.0188847,0.00993942,0.0076351,0.0228455,0.00424903,0.00522809,0.00369988,0.026825,0.0158443,0.0148721,0.0527169,0.022532,0.0133245,0.0356766,0.00653702,0.00137073,0.0154216,0,0,0.0224173,0,0.032646,0.0120819,0.0678822,0.0132112,0.0173576,0.00243297,0.00829555,0.0346502,0.00377804,0.00387681,0.00419626,0.00647459,0.0127011,0.0069579,0.0124032,0.0214041,0.0210154,0.00840557,0.00632444,0.0149039,0.011129,0,0,0,0,0,0.00461999,0.0441045
514,0.0117978,0,0,0,0,0.0119375,0,0,0,0,0,0,0.0155994,0.0625376,0.00438137,0.00310895,0,0,0.0242165,0,0.0284707,0.0178466,0.0354868,0.0202172,0.0134597,0.0100796,0.0155829,0.0185952,0.010007,0.00766293,0.0229693,0.00380326,0.00469631,0.00333591,0.0264956,0.0180606,0.0142289,0.0527344,0.0224746,0.0128391,0.0356308,0.00674537,0.00160977,0.0158304,0,0,0.0225165,0,0.0327802,0.0121705,0.0684411,0.0132892,0.0177025,0.00192705,0.00808647,0.0340424,0.00362602,0.00384127,0.00372342,0.00616055,0.0124547,0.00669792,0.0117413,0.0207851,0.0209966,0.00831382,0.006244,0.0149812,0.0113,0,0,0,0,0,0.00463642,0.0442105
515,0.0121623,0,0,0,0,0.0117246,0,0,0,0,0,0,0.0173251,0.0626582,0.004748,0.00286937,0,0,0.023399,0,0.0284258,0.0174668,0.0352247,0.0206342,0.0135303,0.0098952,0.0154027,0.0183318,0.00994311,0.00740312,0.0228045,0.00356598,0.00463808,0.00331489,0.0259988,0.0199096,0.0135858,0.0527487,0.0224462,0.0123069,0.0355769,0.0069805,0.00171772,0.0162989,0,0,0.0223907,0,0.0329213,0.0123964,0.0689631,0.0132789,0.0180199,0.00165205,0.00795951,0.0333656,0.00350173,0.00390134,0.00328626,0.00584468,0.0121075,0.00635487,0.0109194,0.0200728,0.0209004,0.00820573,0.0061091,0.0150089,0.0115067,0,0,0,0,0,0.0048515,0.0443365
516,0.0126604,0,0,0,0,0.0115227,0,0,0,0,0,0,0.0181776,0.0627293,0.00485099,0.00295444,0,0,0.0226629,0,0.0283481,0.0171082,0.0350017,0.0210958,0.0135676,0.0092816,0.0153392,0.0182574,0.00962985,0.00672369,0.022428,0.00372895,0.00435269,0.00343952,0.0257229,0.0211021,0.0130436,0.052756,0.0224849,0.0115684,0.0355218,0.0074878,0.00168763,0.0166102,0,0,0.0222092,0,0.033039,0.0124202,0.0693297,0.0131668,0.0182396,0.00190204,0.00792382,0.0326739,0.00338453,0.0040063,0.00280451,0.00567993,0.0116148,0.00612598,0.010199,0.0191441,0.0206973,0.00808949,0.00592738,0.0150092,0.0119295,0,0,0,0,0,0.00516921,0.0443941
517,0.013214,0,0,0,0,0.0113142,0,0,0,0,0,0,0.0187021,0.0628089,0.00484037,0.00332734,0,0,0.0220752,0,0.0283028,0.0167684,0.0348138,0.0216426,0.0135832,0.0087739,0.0154602,0.018405,0.0091211,0.00577902,0.0219871,0.00399288,0.00439797,0.00350929,0.025654,0.0217986,0.0126922,0.052766,0.0224645,0.0106892,0.0355046,0.00819834,0.00170481,0.0169821,0,0,0.0218443,0,0.033142,0.0122267,0.0695527,0.0131143,0.0183725,0.00264521,0.00789044,0.0319718,0.0033191,0.00415815,0.00238155,0.00564331,0.0109992,0.00599987,0.00966266,0.0180749,0.0204213,0.00800476,0.00586511,0.0149316,0.0123682,0,0,0,0,0,0.00542832,0.0443845
518,0.0138725,0,0,0,0,0.0110775,0,0,0,0,0,0,0.0189948,0.0628832,0.00486188,0.00385438,0,0,0.0216078,0,0.0282685,0.0164636,0.0346368,0.0219373,0.0136238,0.00818747,0.0156737,0.0184243,0.00872559,0.00484014,0.0216067,0.00406659,0.00481473,0.00347997,0.0256896,0.0218511,0.0125466,0.0527711,0.0223973,0.010048,0.0354957,0.00869324,0.00190371,0.0174403,0,0,0.0213162,0,0.0332022,0.0119376,0.0697623,0.0132784,0.0184557,0.00358556,0.00782022,0.0312538,0.00333087,0.00440007,0.00193487,0.00552376,0.0104007,0.00580403,0.00897032,0.0172459,0.0200913,0.00794014,0.00578127,0.0147519,0.012858,0,0,0,0,0,0.00588781,0.0443826
519,0.0142926,0,0,0,0,0.0107887,0,0,0,0,0,0,0.0184227,0.0629425,0.00497453,0.0043248,0,0,0.0211101,0,0.028225,0.0161145,0.0345043,0.0213585,0.0137242,0.00807716,0.0160321,0.0184629,0.0086127,0.00409692,0.0213322,0.00404658,0.00440964,0.0033979,0.0257238,0.0212701,0.0123152,0.0527191,0.0222861,0.00954944,0.0354757,0.009268,0.00220882,0.0178306,0,0,0.020678,0,0.03325,0.01164,0.0699397,0.0134948,0.0185523,0.00468737,0.00777209,0.0305062,0.00332928,0.00469061,0.00172499,0.00538069,0.00980866,0.00556971,0.00810237,0.0164668,0.0196833,0.0078844,0.00559122,0.0144951,0.0132285,0,0,0,0,0,0.00634469,0.0443347
