Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,LILC,LTHIP
224,0.00226243,0.00109458,0.00987091,0.013455,0.00809353,0.00812501,0,0,0.00861184,0,0.0229054,0.00234132,0.0510939,0.0170159,0.0146866,0.00303165,0.0067704,0.0163966,0.0170948,0.017266,0.0108763,0.00855065,0.00933657,0.0119005,0.00773508,0.00741204,0.00912224,0.00200738,0.00674155,0.0181785,0.0203799,0.00450266,0.00323922,0,0,0.0171993,0,0.0176767,0.00554511,0.0620577,0.027667,0.0256451,0.00328307,0.00624662,0.00568831,0.00356579,0.0505251,0.00310378,0.00638586,0.0117473,0.0149254,0.0133814,0.0156511,0.0168031,0.0124999,0.0123177,0.00614434,0.00190029,0.00361675,0,0,0,0,0,0,0,0.0224991,0.0412996
225,0.0023987,0.000870268,0.00886774,0.0134559,0.00838435,0.00805177,0,0,0.00837598,0,0.0227518,0.00291903,0.0517694,0.0163467,0.0110043,0.00266774,0.00669949,0.0132069,0.0133908,0.0161507,0.00926085,0.00837836,0.00834158,0.0120951,0.00883181,0.00755372,0.00912557,0.00235946,0.00775872,0.01801,0.0199234,0.00379124,0.00365519,0,0,0.0167728,0,0.0177315,0.00581749,0.0620868,0.0237488,0.0261694,0.00403975,0.0067626,0.00562404,0.00333257,0.051155,0.00452778,0.00363423,0.00904788,0.0157234,0.0115005,0.0110346,0.0167551,0.0120844,0.0131775,0.00674339,0.00145214,0.00377132,0,0,0,0,0,0,0,0.0225681,0.0412029
226,0.00270069,0.000841127,0.00848156,0.0135185,0.0081382,0.00746306,0,0,0.00795779,0,0.0227611,0.00290792,0.0521703,0.0152392,0.00834393,0.00222181,0.00621824,0.0098464,0.00956922,0.0131487,0.00851216,0.00774934,0.00767351,0.0122884,0.00832174,0.00706849,0.00916941,0.00229976,0.0104414,0.0179016,0.0192575,0.00272714,0.00395347,0,0,0.0162955,0,0.0178044,0.00603316,0.0620907,0.019644,0.0266972,0.00513116,0.0069935,0.00554116,0.00434951,0.0517968,0.0057862,0.0034961,0.00710842,0.0164866,0.00959449,0.00707816,0.0165838,0.0116339,0.0139901,0.00724146,0.00116336,0.00403345,0,0,0,0,0,0,0,0.0226836,0.0409268
227,0,0.00104762,0.00795716,0.0139724,0.00751281,0.00646691,0,0,0.00664272,0,0.02253,0.00237806,0.0524351,0.0134255,0.00716985,0.00193648,0.00608577,0.00691468,0.00789906,0.0100744,0.00766003,0.00679592,0.007208,0.013094,0.00715537,0.00573264,0.0092547,0.00216976,0.013735,0.0177499,0.0192106,0.0014682,0.00423351,0,0,0.0159662,0,0.017926,0.00647967,0.0623284,0.0166631,0.0271521,0.00625975,0.00718092,0.00689308,0.00532726,0.0524098,0.00691498,0.00514397,0.00704811,0.0172275,0.00827131,0.00621359,0.0166911,0.0120611,0.014786,0.00785525,0.00114428,0.0038222,0,0,0,0,0,0,0,0.0227203,0.0401996
228,0.00181256,0.00136501,0.00855685,0.0132029,0.00731254,0.00468213,0,0,0.00839638,0,0.0230763,0.00329343,0.0521824,0.0114097,0.00590733,0.00199266,0.00533152,0.00655269,0.00859286,0.00707714,0.00636882,0.00483935,0.00644443,0.0140416,0.00808723,0.0067242,0.00936205,0.00239021,0.0174195,0.0178079,0.0229684,0.00317616,0.00482396,0,0,0.0152053,0,0.0180286,0.00604142,0.066598,0.037186,0.0291782,0.00717842,0.00715421,0.00525195,0.00772074,0.0494308,0.00812225,0.0143033,0.0204871,0.0217677,0.0172067,0.0292105,0.0152898,0.0112122,0.015661,0.00809248,0.00183092,0.00398837,0,0,0,0,0,0,0,0.0222446,0.0402123
229,0,0.00110891,0.00813188,0.014088,0.00785584,0.00534304,0,0,0.0056075,0,0.0226082,0.00211468,0.052222,0.0116876,0.00743662,0.00263399,0.00435102,0.00841218,0.0121037,0.00672236,0.00560476,0.00515278,0.00591675,0.0142969,0.00828329,0.00402318,0.00939515,0.00219166,0.0251013,0.0177402,0.0227301,0.0018733,0.00411452,0,0,0.0145689,0,0.0178486,0.00551554,0.0615919,0.0188079,0.0275456,0.00879275,0.0069229,0.00650247,0.00782871,0.0550679,0.00940229,0.00855688,0.0088652,0.0195895,0.0103826,0.0082105,0.0249165,0.011953,0.0156322,0.00801981,0.00133949,0.00341828,0,0,0,0,0,0,0,0.0221662,0.0396279
230,0.00177742,0.00136681,0.01003,0.0134971,0.00893069,0.00414483,0,0,0.00728512,0,0.0230626,0.00263006,0.0522272,0.0114427,0.006661,0.0043635,0.00376778,0.00792798,0.0105721,0.00618093,0.00439515,0.0040179,0.00500931,0.0146587,0.0113385,0.00502109,0.00946664,0.00217717,0.0176225,0.0178601,0.0243673,0.00516319,0.00379663,0,0,0.013661,0,0.0177439,0.0046692,0.0659414,0.0420556,0.0297052,0.00914726,0.00708429,0.00483866,0.0105158,0.0517479,0.00909561,0.0178014,0.0254935,0.0250841,0.0211731,0.034634,0.0133496,0.0116934,0.0157043,0.00762009,0.00193618,0.00322832,0,0,0,0,0,0,0,0.0212821,0.0400125
231,0,0.00169575,0.00985402,0.0149991,0.0100635,0.00469863,0,0,0.00466588,0,0.0225004,0.00171548,0.0521192,0.0132799,0.00862653,0.00341711,0.00301682,0.0082327,0.0116775,0.00605327,0.00451967,0.00549945,0.00480034,0.0144489,0.0105289,0.00252272,0.0093621,0.00186938,0.0373472,0.0180719,0.0271004,0.00416601,0.00367263,0,0,0.0134627,0,0.017622,0.00423417,0.0599056,0.0259659,0.0277102,0.0141014,0.0070491,0.00669577,0.0113491,0.0588541,0.0133269,0.0119911,0.0117568,0.0204274,0.012333,0.0109424,0.0348543,0.0131557,0.0151311,0.007236,0.00135221,0.00234652,0,0,0,0,0,0,0,0.0210335,0.0398501
232,0.000783776,0.000962327,0.0101764,0.0150127,0.0106884,0.00469851,0,0,0.00439108,0,0.0226715,0.00110316,0.0516324,0.0137867,0.00907191,0.00308888,0.00220659,0.00770704,0.0108775,0.00560861,0.00459535,0.00598135,0.00451066,0.0145526,0.0110316,0.00201402,0.00931075,0.00156794,0.0430881,0.0184406,0.0289141,0.00485227,0.00225807,0,0,0.0130488,0,0.0174994,0.00387332,0.0592886,0.0299034,0.0278915,0.0169639,0.00670413,0.00525762,0.0135436,0.0603726,0.0154601,0.0147049,0.0124684,0.0206348,0.0127847,0.0115413,0.0415901,0.0128503,0.0146872,0.00667065,0.00106694,0.000861273,0,0,0,0,0,0,0,0.020366,0.0403608
233,0.00101424,0.00110219,0.0105037,0.0151014,0.011019,0.00458211,0,0,0.00482166,0,0.0225469,0.00153238,0.0511153,0.0141179,0.00945827,0.00358027,0.00227924,0.00731797,0.0104863,0.00545916,0.00486206,0.00629379,0.00461012,0.0147366,0.0106788,0.00217741,0.00925709,0.00175324,0.0489147,0.0186856,0.0296411,0.00533615,0.00228452,0,0,0.0127697,0,0.0175034,0.00386506,0.0594584,0.0302052,0.0281222,0.0182318,0.00634338,0.00538577,0.015065,0.0607105,0.0167605,0.0174138,0.0126858,0.0210353,0.0128045,0.0117334,0.0483905,0.0134198,0.0142389,0.00635179,0.00133033,0.000632428,0,0,0,0,0,0,0,0.019984,0.0408972
234,0.00132728,0.00116563,0.0103088,0.0152159,0.0113232,0.00450988,0,0,0.00505769,0,0.0223992,0.00190686,0.0504776,0.0143349,0.00953811,0.00435055,0.00241058,0.00691643,0.010414,0.00530087,0.00515166,0.00638907,0.00481726,0.0148503,0.010298,0.00243274,0.00922154,0.00191134,0.0529107,0.0189158,0.0303929,0.00598437,0.00221331,0,0,0.0120958,0,0.0175143,0.00373215,0.0594478,0.030427,0.0281217,0.0211141,0.00602271,0.00535555,0.0177023,0.0618695,0.0201857,0.021257,0.0133506,0.0205717,0.0120517,0.0119422,0.0529822,0.0134677,0.013564,0.0059208,0.00139391,0.00121598,0,0,0,0,0,0,0,0.0196688,0.0414915
235,0.00172468,0.00131469,0.00962225,0.0153659,0.0117176,0.00451932,0,0,0.0050005,0,0.0221933,0.00213681,0.049839,0.0147227,0.00961441,0.00499953,0.00263102,0.00691761,0.0108688,0,0.00569675,0.0068313,0.00520202,0.0146346,0.00917788,0.00242177,0.00918008,0.00197958,0.0548429,0.0191416,0.0314518,0.00675007,0.00210867,0,0,0.0112768,0,0.0175587,0.00353873,0.0587779,0.0311215,0.0277061,0.02677,0.00602904,0.00514117,0.0219946,0.0644138,0.0251934,0.0263491,0.0146423,0.0197918,0.0103885,0.0119666,0.0552613,0.0129595,0.0128365,0.00550339,0.00125866,0.00181187,0,0,0,0,0,0,0,0.0195107,0.0420273
236,0.00192488,0.00131456,0.00933514,0.015357,0.0120773,0.00451527,0,0,0.00487824,0,0.0220749,0.00213381,0.0494176,0.0146558,0.00862986,0.00487937,0.00298164,0.00634315,0.00997145,0.00510386,0.00577574,0.00665772,0.00553484,0.0145945,0.00868257,0.00228137,0.00914583,0.00192553,0.0558948,0.0193086,0.0314863,0.00718719,0.00199333,0,0,0.00992902,0,0.0176375,0.00308465,0.0587304,0.0296146,0.0277449,0.0288936,0.00598152,0.00460392,0.0246331,0.065064,0.0263685,0.029655,0.0158897,0.0199343,0.00963841,0.0126936,0.0569363,0.0116568,0.012189,0.00523434,0.00116143,0.00174506,0,0,0,0,0,0,0,0.019606,0.0424546
237,0.00204473,0.00124609,0.00885783,0.0153363,0.0120249,0.00447584,0,0,0.0044732,0,0.0219929,0.0019226,0.0493601,0.0144856,0.00781703,0.00472824,0.00329737,0.00603111,0.00910426,0.0047583,0.00592112,0.00697387,0.00555454,0.0143437,0.00788068,0.00195126,0.00905769,0.00176274,0.0561205,0.0194399,0.031221,0.00764063,0.00182477,0,0,0.00838236,0,0.0177683,0.00280323,0.0589028,0.0277594,0.0278058,0.0305699,0.00606195,0.00392877,0.0265924,0.0651742,0.0281372,0.0320181,0.0172395,0.0203613,0.00917104,0.0138717,0.0579564,0.0100609,0.0117473,0.00504774,0.00111354,0.00152458,0,0,0,0,0,0,0,0.019877,0.0426044
238,0.00195874,0.00115353,0.0086277,0.0152811,0.0118086,0.00439376,0,0,0.00383961,0,0.0219385,0.00158532,0.0495271,0.0145668,0.00704447,0.00476476,0.00347803,0.00579218,0.00841177,0.00438982,0.00606718,0.00741357,0.00517371,0.0139546,0.0077,0.00146198,0.00897604,0.00160441,0.0558322,0.0194533,0.030837,0.00790043,0.00167336,0,0,0.00677683,0,0.0178203,0.00310691,0.0592882,0.0263208,0.0277612,0.0317843,0.00606363,0.00318813,0.0277794,0.0651481,0.0292635,0.0337155,0.0188021,0.0207956,0.00875805,0.0153395,0.058298,0.00832903,0.0115628,0.00499796,0.00107392,0.0013998,0,0,0,0,0,0,0,0.0201863,0.04241
239,0.00177869,0.00109728,0.00903237,0.0151332,0.0115652,0.00425682,0,0,0.00329873,0,0.0219215,0.00127244,0.0498629,0.0151019,0.00637426,0.0045173,0.00354113,0.00581724,0.00813062,0.00369389,0.00657966,0.00810904,0.00499462,0.0134017,0.0087606,0.00118939,0.00899841,0.00160529,0.0551312,0.0195118,0.0303595,0.00793644,0.00152663,0,0,0.00532719,0,0.0179015,0.00373934,0.0596235,0.0253549,0.0276477,0.0326682,0.00596682,0.00246605,0.0284328,0.0650296,0.0293475,0.0348517,0.0203621,0.0211505,0.00822717,0.0169862,0.0581746,0.00654479,0.0116048,0.00500113,0.00101256,0.00141918,0,0,0,0,0,0,0,0.0205254,0.0418201
240,0.00179813,0.00113152,0.00971273,0.0150294,0.0110017,0.00381511,0,0,0.00256923,0,0.0219263,0.00103764,0.0502932,0.0151562,0.005795,0.00450316,0.0034175,0.00578366,0.0079887,0.00344545,0.00672286,0.00836974,0.00466455,0.013295,0.0101446,0.00135635,0.0089871,0.00146867,0.0542859,0.0196578,0.0297215,0.00804996,0.00167019,0,0,0.00434719,0,0.0177623,0.00497455,0.0596756,0.0244666,0.0274366,0.0331697,0.00596167,0.0019986,0.0285761,0.0647353,0.028159,0.0354541,0.0218593,0.0213318,0.00761813,0.0185292,0.0579109,0.00441048,0.0112038,0.00529878,0.000889822,0.00145622,0,0,0,0,0,0,0,0.02103,0.0417302
241,0.00177251,0.00124771,0.0100813,0.0150002,0.0100724,0.00319319,0,0,0.00231817,0,0.0218874,0.00101316,0.050626,0.0147942,0.00530416,0.00444155,0.00320374,0.00561984,0.00790282,0.00384461,0.00609024,0.00808848,0.00408019,0.0135611,0.0114304,0.00139267,0.00893605,0.00147553,0.0534718,0.0198408,0.0287158,0.00808337,0.00137096,0,0,0.00385396,0,0.0180387,0.00491148,0.0596994,0.0240757,0.027038,0.0331239,0.00608424,0.00189294,0.0282555,0.0643094,0.027498,0.0354434,0.0231504,0.0215401,0.00709497,0.0203026,0.057476,0.00378833,0.0116622,0.00478069,0.000995622,0.00157293,0,0,0,0,0,0,0,0.0216074,0.0421447
242,0.00265547,0.00144511,0.0117633,0.0146352,0.0111379,0.0124253,0,0,0.00347085,0,0.022038,0.000568731,0.0439104,0.0162059,0.00538958,0.00374231,0.00340412,0.00344587,0.00530385,0.00365498,0.00976403,0.011381,0.00476967,0.0125257,0.0146316,0.00240484,0.0089297,0.00126065,0.0523961,0.0192482,0.0277043,0.00460915,0.00411858,0,0,0.0047245,0,0.0184512,0.00541671,0.0593782,0.0235466,0.0289966,0.0323204,0.00585719,0.00222344,0.0274875,0.0650153,0.0273741,0.0345436,0.0229554,0.0209087,0.00617945,0.0205172,0.0565529,0.00334195,0.012698,0.00570165,0.0010197,0.00347943,0,0,0,0,0,0,0,0.0194585,0
243,0.00190158,0.00129079,0.0123392,0.015083,0.00855222,0.00289801,0,0,0.0017756,0,0.0218922,0.00158626,0.0507712,0.0146098,0.00401477,0.00326156,0.00303115,0.00521501,0.00699391,0.00447734,0.0055014,0.00793649,0.00383602,0.0137505,0.0137853,0.00220938,0.00886723,0.00104401,0.0517613,0.0201568,0.025919,0.00744031,0.00122926,0,0,0.0036742,0,0.0181523,0.00484724,0.0599838,0.0222014,0.0261074,0.032132,0.00628689,0.00165725,0.0268,0.0630533,0.0267442,0.0340293,0.0246293,0.0214599,0.00601687,0.0228536,0.0567102,0.00227655,0.0115746,0.00432619,0.000940826,0.00116721,0,0,0,0,0,0,0,0.022436,0.0418061
244,0.00203178,0.00123527,0.0130044,0.0151571,0.0079606,0.00261548,0,0,0.00174537,0,0.021881,0.00178783,0.0507235,0.0143415,0.00372181,0.00273281,0.00306697,0.0054696,0.00647749,0.00505119,0.00555623,0.00819775,0.00388453,0.013985,0.0161157,0.00261036,0.00891002,0.000981028,0.0506694,0.0202997,0.0243896,0.0072787,0.000967597,0,0,0.00371118,0,0.0181692,0.00451404,0.0602064,0.0208901,0.0256435,0.0317012,0.00626901,0.00155864,0.0253915,0.0623548,0.0260288,0.032852,0.0249653,0.0213328,0.00574663,0.0237761,0.0561586,0.00169592,0.0113285,0.00427128,0.000879096,0.000986463,0,0,0,0,0,0,0,0.0228056,0.0414982
245,0.00205492,0.00123287,0.0146852,0.0152122,0.00753272,0.00215041,0,0,0.00372308,0,0.0218962,0.00271094,0.0504962,0.0144498,0.00394793,0.00262776,0.00303266,0.00544163,0.0059108,0.0061217,0.00551716,0.00837825,0.00404034,0.0141824,0.0179194,0.00414902,0.00900258,0.000940084,0.0493742,0.0204173,0.0226509,0.00719402,0.000628385,0,0,0.00295203,0,0.0181934,0.00372479,0.0605097,0.0195362,0.0252508,0.030734,0.0062616,0.00147764,0.0236233,0.0615202,0.0250388,0.0312729,0.0252195,0.021225,0.00571278,0.0245689,0.0555023,0.00151771,0.0112057,0.00430261,0.000791367,0.0009909,0,0,0,0,0,0,0,0.0231086,0.0411969
246,0.00237784,0.00148777,0.0139841,0.0146496,0.00750504,0.00206282,0,0,0.00314465,0,0.0221331,0.00140765,0.0507424,0.0127397,0.00480418,0.00211742,0.00285568,0.00492833,0.0035307,0.00729237,0.00509774,0.00725748,0.00384895,0.0147639,0.0168904,0.00269778,0.00910914,0.000700269,0.0236946,0.0202382,0.0187532,0.00689198,0.0012885,0,0,0.00362262,0,0.0182988,0.0031205,0.0662753,0.0429511,0.0275459,0.00812739,0.00627024,0.00083226,0.0133101,0.0511755,0.00484748,0.0229753,0.0300641,0.0271327,0.0192734,0.0387943,0,0.00219178,0.0107754,0.00500754,0.0006187,0.000997964,0,0,0,0,0,0,0,0.0231461,0.0406595
247,0.00208871,0.00143751,0.0165426,0.0150761,0.00708608,0.00120442,0,0,0.00338852,0,0.0220321,0.00252745,0.0499431,0.013111,0.00587082,0.002704,0.00333782,0.00535454,0.00365089,0.00790747,0.00523441,0.00769452,0.00411741,0.0149307,0.0199231,0.00407067,0.00911602,0.000754785,0.0203851,0.0205015,0.0197855,0.00733664,0.000317074,0,0,0.00308286,0,0.0181202,0.00292917,0.0634868,0.0379491,0.0257495,0.0224653,0.00604926,0.00129786,0.0194393,0.0551765,0.0168373,0.0297433,0.0363631,0.0303291,0.0240052,0.0424027,0,0.00157711,0.0095058,0.00469632,0.000602962,0.000992109,0,0,0,0,0,0,0,0.0234203,0.0402247
248,0.0025252,0.00185566,0.0167947,0.0148188,0.0070522,0.00172703,0,0,0.00284121,0,0.0221571,0.00186397,0.0499135,0.0120222,0.00765178,0.00243047,0.00333419,0.00574388,0.00278571,0.00939848,0.00518077,0.00693365,0.00425601,0.0151842,0.0201791,0.00323831,0.0092011,0.000614521,0.0237739,0.0203651,0.0256864,0.00695075,0.00109719,0,0,0.00437543,0,0.0181115,0.00275454,0.0667929,0.0527125,0.0268394,0.00648544,0.00694194,0.00132762,0.0106186,0.0499347,0.00394889,0.0196649,0.0316439,0.02718,0.0218602,0.0418588,0,0.00231618,0.00832258,0.00403541,0.000922385,0.00136081,0,0,0,0,0,0,0,0.0235825,0.0398178
249,0.00253176,0.00180795,0.0190104,0.0151953,0.00676357,0.00102446,0,0,0.00334988,0,0.0219936,0.00261026,0.0495576,0.0119543,0.00873903,0.00199084,0.00382405,0.00577506,0.00301672,0.0102375,0.00554565,0.00726194,0.00474715,0.0153252,0.0234695,0.00434027,0.00918561,0.000833461,0.0196641,0.0205891,0.0266139,0.0068625,0.000574978,0,0,0.00352691,0,0.018265,0.00199854,0.0638482,0.0480171,0.0251278,0.0208828,0.00636821,0.00149489,0.0163448,0.0537147,0.0153385,0.0261045,0.0384053,0.0309371,0.0275828,0.0459283,0,0.00194911,0.00774818,0.00391161,0.00104642,0.00163835,0,0,0,0,0,0,0,0.0239179,0.0396668
250,0,0.0017392,0.0194066,0.0152219,0.00696537,0.00123948,0,0,0.00376196,0,0.0219711,0.00287149,0.0499047,0.0114748,0.0103123,0.00266516,0.00362329,0.00599138,0.00390963,0.0116541,0.00578176,0.00669937,0.00466807,0.0155925,0.02372,0.00427346,0.00916012,0.000821366,0.0232214,0.0202818,0.0319754,0.0062928,0.00211891,0,0,0.00620261,0,0.0185459,0.00155065,0.0668059,0.062499,0.0262396,0.00522332,0.00761305,0.000966009,0.00805968,0.0485716,0.00326387,0.016325,0.0339234,0.0267356,0.0255468,0.0457853,0,0.00348673,0.00710571,0.00411227,0.00143476,0.00079469,0,0,0,0,0,0,0,0.0245184,0.0394755
251,0.00364703,0.00231485,0.0213289,0.0152315,0.00716169,0.00105543,0,0,0.00456607,0,0.0220673,0.00309413,0.0495886,0.0120134,0.0112136,0.00234317,0.00433897,0.00578402,0.00418798,0.0124733,0.00618618,0.0070101,0.00492607,0.0157565,0.0266017,0.00456654,0.00920415,0.000872488,0.0190376,0.0206865,0.0331209,0.00662829,0.000876256,0,0,0.00485303,0,0.0185201,0.00144378,0.0640413,0.0572804,0.0247265,0.020137,0.00692356,0.00187609,0.0135141,0.0523299,0.014419,0.0228836,0.0405312,0.0309662,0.0313379,0.0494946,0,0.00234743,0.00667533,0.00333417,0.00175002,0.00194595,0,0,0,0,0,0,0,0.0248667,0.0396994
252,0.003714,0.0025772,0.0222852,0.0153113,0.00756955,0.00140314,0,0,0.00668296,0,0.0221886,0.0040804,0.0498112,0.0116867,0.0126088,0.00239815,0.0045954,0.00616331,0.00529105,0.0136025,0.00639149,0.00652641,0.00481224,0.015889,0.0269173,0.00636923,0.00924362,0.00107845,0.0202734,0.0207469,0.0354503,0.00652169,0.00120626,0,0,0.00566459,0,0.0184196,0.00203081,0.0643933,0.060216,0.0246411,0.0197699,0.00694135,0.00259987,0.0124293,0.0517906,0.0140919,0.0215277,0.0408386,0.0313318,0.0323724,0.050234,0,0.00258728,0.00579833,0.00263563,0.0019794,0.00205265,0,0,0,0,0,0,0,0.0250233,0.0396355
253,0,0.00264912,0.0229177,0.0152902,0.00791218,0.00158173,0,0,0.00627027,0,0.0221985,0.00379035,0.0504352,0.0105384,0.0143403,0.00333434,0.00402893,0.00690405,0.00695775,0.0148945,0.0064045,0.00561644,0.00462786,0.0160361,0.0261987,0.00630388,0.00928944,0.000977108,0.024619,0.0203835,0.0378009,0.00645487,0.00261778,0,0,0.00761264,0,0.0188008,0.00218762,0.0676325,0.0719442,0.0261638,0.00430295,0.00844415,0.00228346,0.00510996,0.0468911,0.00381617,0.0127223,0.03482,0.0266755,0.0282468,0.0482962,0,0.00345809,0.00547827,0.00220295,0.00223526,0.00163696,0,0,0,0,0,0,0,0.0252146,0.03925
254,0.00355154,0.00304147,0.0246304,0.0152351,0.00845835,0.00208153,0,0,0.00658392,0,0.022189,0.00373866,0.0501278,0.0104433,0.0151574,0.00237686,0.00472602,0.00672297,0.00719962,0.0155167,0.00671639,0.00577516,0.00494754,0.0162963,0.028375,0.00691779,0.009364,0.000915041,0.019441,0.020754,0.0381558,0.00620585,0.00191864,0,0,0.00625081,0,0.0186341,0.00236249,0.0647404,0.0653544,0.0244102,0.0188815,0.00724022,0.00385931,0.0110001,0.0507045,0.0137553,0.0195736,0.0406873,0.0322477,0.0338474,0.0507499,0,0.00294519,0.00502219,0.00213471,0.0022909,0.002623,0,0,0,0,0,0,0,0.0253586,0.0394638
255,0.0042248,0.00373477,0.0229974,0.0148718,0.0089419,0.00209317,0,0,0.00537467,0,0.0222758,0.00287367,0.0505988,0.00934881,0.0166236,0.00389539,0.00403574,0.00708797,0.00853414,0.0164885,0.00694674,0.00508284,0.00480902,0.0166128,0.0273601,0.00579254,0.00945735,0.000431111,0.0240688,0.0205326,0.0384869,0.00625973,0.00262579,0,0,0.00753285,0,0.0187513,0.00290855,0.067804,0.0749598,0.0260493,0.00308509,0.00904392,0.00444113,0.00384365,0.0459601,0.00533952,0.0119325,0.0338432,0.0263777,0.0287734,0.0481637,0,0.00428576,0.00458416,0.00267569,0.00290552,0.00313799,0,0,0,0,0,0,0,0.0254719,0.0392179
256,0.00365632,0.00275365,0.0265792,0.0152362,0.0100207,0.00596638,0,0,0.0071455,0,0.0222375,0.00370901,0.0495021,0.0106049,0.0169229,0.00248323,0.00459209,0.00555864,0.00770633,0.0169633,0.00801201,0.00649208,0.00598422,0.0170279,0.0326881,0.00744522,0.00937075,0.000861002,0.0378704,0.0208876,0.0172072,0.00471409,0.00242557,0,0,0.00520856,0,0.0189855,0.00192462,0.0618683,0.0130111,0.0205532,0.0232655,0.00665643,0.00391367,0.0105512,0.0588702,0.0210549,0.0098041,0.0220857,0.0249109,0.0126124,0.0204166,0.0410527,0.00356369,0.00466211,0.00239721,0.00175333,0.00261858,0,0,0,0,0,0,0,0.0272695,0.0405234
257,0.0049009,0.00399972,0.023227,0.0147868,0.00982359,0.00275023,0,0,0.0073067,0,0.0224206,0.00376447,0.0505831,0.00870942,0.018507,0.0043845,0.00317068,0.00597248,0.00968912,0.0178682,0.00756078,0.0045669,0.00475445,0.0169289,0.028239,0.00707181,0.00939807,0.000613751,0.0226617,0.0204043,0.0376022,0.00611244,0.00348343,0,0,0.00759095,0,0.0193373,0.0021819,0.0677053,0.0741022,0.0259185,0.0038288,0.00963393,0.00415212,0.00264775,0.0454572,0.00796075,0.0122902,0.0310125,0.0252877,0.0271316,0.045953,0,0.0047404,0.00461825,0.00196744,0.00338362,0.00322539,0,0,0,0,0,0,0,0.0259038,0.0388141
258,0.00673762,0.00445764,0.0248468,0.0146469,0.010612,0.00595138,0,0,0.00807728,0,0.0224698,0.00417972,0.0490291,0.00920485,0.0189142,0.0042915,0.00296555,0,0.00979402,0.0183081,0.00830206,0.00528469,0.00519862,0.0168309,0.0303382,0.00785184,0.00938833,0.00112126,0.0422859,0.0203691,0.0112404,0.00210725,0.00514756,0,0,0.00724361,0,0.0193916,0.00191393,0.0640159,0.0134018,0.0235722,0.0080019,0.00884423,0.00411611,0.00842117,0.0496012,0.0124756,0.0105387,0.0145134,0.0258371,0.0117698,0.0185972,0.0486773,0.00332153,0.00386481,0.00164715,0.0040294,0.00332829,0,0,0,0,0,0,0,0.0280658,0.0393471
