Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,LGTR,LTHII
37,0.00348684,0.00158679,0.00998686,0.0156923,0.00874542,0.00516332,0,0,0.00450454,0,0.021942,0.00192626,0.0127758,0.0181651,0.0155708,0.00307821,0.00444094,0.0106804,0.0189505,0.041333,0.00597257,0.0110668,0.00124663,0.0160733,0.0099007,0.00438293,0.00983497,0.00120387,0.0449132,0.0207663,0.0307657,0.00836802,0.00207979,0,0,0.00587598,0,0.0182501,0.0039436,0.0587859,0.0395821,0.0278027,0.0268376,0.00355454,0.00351357,0.0230818,0.0661282,0.025953,0.0269029,0.00849061,0.0185989,0.00798879,0.00582381,0.0444349,0.0050066,0.00170668,0.00162537,0.00210979,0.0052809,0,0,0,0,0,0,0,0,0,0,0.0515322,0.00937631
38,0.0035567,0.00168928,0.0110228,0.0156213,0.00907536,0.00525493,0,0,0.00388576,0,0.0218112,0.00192565,0.0131426,0.018394,0.014219,0.00290856,0.00373603,0.0105955,0.018107,0.0415196,0.00531539,0.0103892,0.00177798,0.0158121,0.0113456,0.00377055,0.00968744,0.00114655,0.0454148,0.0208977,0.0301844,0.00866416,0.00218442,0,0,0.00498482,0,0.0183153,0.00371897,0.0591911,0.0368407,0.0276059,0.027469,0.00346811,0.00291854,0.0244512,0.0659691,0.0265301,0.0291038,0.00999909,0.0192197,0.00784941,0.00669337,0.0452385,0.0038554,0.00142761,0.00186971,0.00253421,0.00469526,0,0,0,0,0,0,0,0,0,0,0.0508522,0.00858842
39,0.00344446,0.00153153,0.0114653,0.0155661,0.00948989,0.0055116,0,0,0.00314616,0,0.0217091,0.00169312,0.0123812,0.0186549,0.011866,0.00274844,0.00313815,0.0091731,0.0154468,0.0418699,0.0048352,0.00970176,0.00190989,0.0155506,0.0118341,0.00333491,0.00960434,0.00113062,0.0445565,0.02103,0.0293742,0.00862511,0.00216782,0,0,0.00420363,0,0.018421,0.00360086,0.0594763,0.0341169,0.0275243,0.0279849,0.00349058,0.0024133,0.025623,0.065687,0.0269843,0.0310627,0.011649,0.0198041,0.007733,0.00805767,0.0447053,0.0027694,0.00219041,0.00222177,0.00293713,0.00405326,0,0,0,0,0,0,0,0,0,0,0.0510038,0.00717227
40,0.00325883,0.00130692,0.0112276,0.0155835,0.010197,0.00555561,0,0,0.00218001,0,0.0216364,0.00150902,0.0115366,0.0191448,0.00903413,0.00264306,0.00264504,0.00715676,0.012091,0.0423228,0.00453207,0.00896028,0.00178859,0.0152228,0.0112865,0.00302442,0.00944132,0.00103989,0.0429893,0.0211684,0.0286385,0.00858037,0.0021604,0,0,0.00366373,0,0.0185536,0.0035474,0.0598237,0.0317927,0.0275723,0.0284438,0.00360925,0.00204722,0.0264223,0.0652025,0.0273453,0.0325926,0.0134504,0.0203131,0.00773624,0.009774,0.0433126,0.00190792,0.00316015,0.00259271,0.00294885,0.00371104,0,0,0,0,0,0,0,0,0,0,0.0516266,0.0058249
41,0.00304425,0.00114415,0.0116616,0.0157247,0.0106278,0.00537921,0,0,0.00106642,0,0.0216003,0.00144875,0.0114527,0.0198375,0.00731313,0.00249876,0.00236371,0.00589801,0.0101687,0.0423543,0.00477469,0.00898897,0.00134844,0.0148778,0.0118052,0.00304362,0.0091631,0.00091511,0.0410599,0.0213065,0.0279434,0.0087846,0.00211905,0,0,0.00392977,0,0.0186922,0.00347919,0.0600762,0.0295166,0.0274827,0.0287043,0.00372869,0.00201125,0.026748,0.0646123,0.0274122,0.0335273,0.0152784,0.0207002,0.00755733,0.0117579,0.0414362,0.00232621,0.00405826,0.00289375,0.00261574,0.00365767,0,0,0,0,0,0,0,0,0,0,0.0519816,0.00512328
42,0.00287813,0.000976739,0.0123618,0.0159482,0.0106253,0.00487293,0,0,0.00322973,0,0.0215905,0.00242676,0.0114426,0.0204797,0.00626297,0.00212095,0.00273029,0.00505947,0.00920653,0.0423108,0.0048837,0.00893549,0.0010717,0.0148439,0.0127634,0.00447387,0.00891524,0.000943577,0.0391851,0.0214357,0.0269364,0.0088324,0.00217027,0,0,0.00594969,0,0.0185994,0.00394732,0.0601073,0.0275887,0.0271137,0.0287472,0.00381327,0.0025599,0.02666,0.0639633,0.0272342,0.0339083,0.0169416,0.0209155,0.00712621,0.0137056,0.0395919,0.00459245,0.00497418,0.00289674,0.00228292,0.00366689,0,0,0,0,0,0,0,0,0,0,0.0519685,0.00478803
43,0.00263048,0.000885014,0.0131078,0.0159608,0.00993471,0.00418261,0,0,0.00247289,0,0.0215558,0.00213287,0.0113938,0.02112,0.00542235,0.00171899,0.00277266,0.00459965,0.00902752,0.0422822,0.004654,0.00854588,0.00132894,0.0151302,0.0143035,0.00386948,0.00885451,0.000649588,0.0372279,0.0216636,0.0256247,0.00875224,0.00196727,0,0,0.00649301,0,0.0190402,0.00403797,0.0601088,0.0263753,0.026622,0.0286281,0.00391152,0.00305294,0.0262327,0.0632965,0.026854,0.0338404,0.0183895,0.021128,0.00666821,0.015469,0.0376766,0.00523229,0.00476476,0.00348314,0.0020309,0.00368957,0,0,0,0,0,0,0,0,0,0,0.0517217,0.00472285
44,0.00245618,0.00064869,0.0135289,0.0160489,0.00904932,0.00344692,0,0,0.00233976,0,0.0215318,0.00206224,0.0112307,0.0217586,0.00403058,0.00147957,0.00284251,0.00503147,0.00848553,0.0422699,0.00430282,0.00756399,0.00208106,0.01558,0.0151173,0.00388724,0.00878265,0.000697595,0.0356436,0.0218561,0.0242731,0.00852594,0.00184506,0,0,0.00799049,0,0.0191959,0.0044694,0.0604717,0.0246576,0.026118,0.0285024,0.00405968,0.00359054,0.0255442,0.0626502,0.0264602,0.0334117,0.0194758,0.0211862,0.00611289,0.0168085,0.0364043,0.00673472,0.00498379,0.00364896,0.00185967,0.00350123,0,0,0,0,0,0,0,0,0,0,0.0514079,0.00508588
45,0.00236197,0.000470739,0.0142266,0.0162577,0.00828581,0.00294988,0,0,0.00535211,0,0.0215878,0.00323486,0.0111108,0.0224053,0.00255878,0.00137722,0.00333323,0.00547706,0.00771573,0.0422849,0.00433964,0.0067655,0.0027981,0.0159877,0.015698,0.00572927,0.00871267,0.000989842,0.034825,0.0219963,0.023319,0.00829552,0.00182507,0,0,0.00933747,0,0.0192392,0.00487519,0.0606826,0.0227508,0.0256413,0.0283016,0.00430514,0.00397668,0.0246143,0.0618803,0.025887,0.0325254,0.0201546,0.0211705,0.00557003,0.017694,0.0360849,0.00815939,0.00546259,0.0036533,0.00179725,0.00323984,0,0,0,0,0,0,0,0,0,0,0.0510349,0.00587581
46,0.00222351,0.000380391,0.0149792,0.0162261,0.00756142,0.00288611,0,0,0.00250164,0,0.0215526,0.00216212,0.0108542,0.0227546,0.0014533,0.00126985,0.0029644,0.0057044,0.00699076,0.042169,0.00468708,0.00638603,0.0033684,0.0162723,0.0174286,0.00429468,0.00877058,0.000792568,0.0343649,0.0221103,0.0223897,0.0081536,0.0016717,0,0,0.0099282,0,0.0193883,0.00504952,0.0608969,0.0220813,0.025267,0.0281753,0.00462396,0.00436823,0.0236018,0.0612044,0.0252644,0.0313017,0.0206771,0.0212847,0.00543414,0.0183565,0.0353588,0.00887058,0.00561177,0.00376599,0.00175913,0.0029818,0,0,0,0,0,0,0,0,0,0,0.050701,0.0066455
