Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
716,0.0547462,0.0694441,0,0,0,0,0,0,0.0181894,0,0.0180764,0.0626634,0,0,0.0379101,0,0,0.0372953,0.063519,0.0316163,0.00833223,0.0099127,0.041198,0.0512267,0.0332144,0.0528488,0.0632835,0.0383067,0.019696,0.0197992,0.0334912,0.0381261,0.0502036,0.0193351,0.00942019,0.0237367,0.0400868,0,0.0120111,0.0630375,0.0327591,0,0,0.0209852,0,0,0.0467524,0.0578189,0.0270672,0.0291289,0.00862067,0.0562196,0.0632842,0.0411195,0.123623,0.0458962,0.0313415,0.0676306,0.0425052,0.0504441,0.0844945,0.0159233,0.0330467,0.0142918,0.0217161,0.0381406,0.0150121,0,0,0,0,0,0,0,0,0
717,0.054742,0.0695084,0,0,0,0,0,0,0.0186959,0,0.0183735,0.062535,0,0,0.0378722,0,0,0.0371795,0.0636406,0.0320179,0.00840401,0.0106749,0.0411886,0.0512051,0.0330751,0.0526528,0.0633064,0.0383002,0.020279,0.0202601,0.0337709,0.0386579,0.0521446,0.0192312,0.00945612,0.0234717,0.0405945,0,0.0120622,0.0634137,0.0327914,0,0,0.0208065,0,0,0.0467004,0.0575972,0.0269783,0.0291012,0.00875828,0.0559265,0.0630683,0.0411702,0.123731,0.0458986,0.0315866,0.0675852,0.0424582,0.0504136,0.0845255,0.015802,0.0329589,0.0144465,0.0216152,0.0381615,0.014995,0,0,0,0,0,0,0,0,0
718,0.0547247,0.0695848,0,0,0,0,0,0,0.0191798,0,0.0186178,0.0622911,0,0,0.037846,0,0,0.0372328,0.0637673,0.0323967,0.00863964,0.0112496,0.04123,0.0511878,0.0328422,0.0525268,0.0632753,0.0382661,0.0207196,0.0205521,0.034059,0.0390093,0.0537251,0.0191558,0.00966417,0.0231268,0.0409929,0,0.0120805,0.0638055,0.0328349,0,0,0.020622,0,0,0.0466223,0.0574086,0.0269882,0.0290636,0.00892515,0.0557069,0.0628547,0.0411841,0.123809,0.0459161,0.031942,0.0675438,0.0423841,0.0504082,0.084572,0.0157654,0.0328611,0.0145508,0.0215257,0.0381979,0.0150001,0,0,0,0,0,0,0,0,0
719,0.0547832,0.0696395,0,0,0,0,0,0,0.0195498,0,0.0188175,0.062168,0,0,0.0378306,0,0,0.0372794,0.0639717,0.0327139,0.00868786,0.0115066,0.0412643,0.0511826,0.0325456,0.0526522,0.0631498,0.0381775,0.0210644,0.0207228,0.0342577,0.0392236,0.0550739,0.0191467,0.00978757,0.0229817,0.0412087,0,0.0120349,0.0641155,0.0328686,0,0,0.0204495,0,0,0.0464899,0.0572317,0.0270021,0.0289958,0.00906534,0.0555085,0.0626599,0.0411596,0.123875,0.045917,0.0321422,0.0675202,0.0422733,0.0504066,0.0844686,0.0157871,0.0327398,0.0146031,0.0214339,0.0382131,0.0150079,0,0,0,0,0,0,0,0,0
720,0.0548747,0.0696809,0,0,0,0,0,0,0.0198099,0,0.0189686,0.0621628,0,0,0.0378274,0,0,0.0372152,0.0641623,0.0329246,0.0087006,0.0115855,0.0412863,0.0511885,0.0322328,0.0527744,0.0629724,0.0380416,0.0213374,0.0209677,0.0344038,0.0393855,0.0559026,0.0191535,0.00979541,0.0229422,0.041369,0,0.0119023,0.0643326,0.0328937,0,0,0.0202879,0,0,0.0463528,0.0571095,0.0270129,0.0288919,0.00909493,0.0552982,0.0624636,0.0411301,0.123988,0.0458264,0.032161,0.0674921,0.042178,0.0503941,0.0841623,0.0157952,0.0325932,0.0146466,0.0213369,0.0382191,0.0150268,0,0,0,0,0,0,0,0,0
721,0.054979,0.0697192,0,0,0,0,0,0,0.0199594,0,0.0190884,0.0621741,0,0,0.0378269,0,0,0.0370257,0.064343,0.0330294,0.00871664,0.0118909,0.0413071,0.0511967,0.0318742,0.0525401,0.0627115,0.0378697,0.0215263,0.0210308,0.0345407,0.0394729,0.0563244,0.0191396,0.00971402,0.0229647,0.0414751,0,0.0118449,0.0645476,0.0328994,0,0,0.0201178,0,0,0.0463117,0.0570006,0.0270592,0.0287986,0.00910827,0.0551148,0.0622544,0.0411398,0.124095,0.0457812,0.032346,0.0674276,0.0422122,0.0503392,0.0840871,0.0158445,0.0324397,0.0146951,0.0213041,0.0382416,0.0150599,0,0,0,0,0,0,0,0,0
722,0.0550175,0.0697419,0,0,0,0,0,0,0.0200373,0,0.0192025,0.062146,0,0,0.0378044,0,0,0.0367611,0.0644973,0.0330941,0.00868972,0.0124977,0.0413206,0.0512167,0.0314808,0.0521657,0.0623932,0.037617,0.0215925,0.0209738,0.034595,0.0395172,0.0566566,0.0191046,0.0095697,0.0230698,0.0415916,0,0.0118306,0.0647392,0.0329222,0,0,0.019965,0,0,0.0461902,0.0569236,0.0271099,0.0287113,0.00915883,0.0549201,0.062095,0.0411825,0.124233,0.0458163,0.0327124,0.0673591,0.0422481,0.0502717,0.0842655,0.0158673,0.0322805,0.0147034,0.0212699,0.0382758,0.0151131,0,0,0,0,0,0,0,0,0
723,0.0550032,0.0697682,0,0,0,0,0,0,0.0200207,0,0.0192972,0.0621782,0,0,0.0377708,0,0,0.0366677,0.0646331,0.0330184,0.0087132,0.0126615,0.0413496,0.0512424,0.0311153,0.0518991,0.0620968,0.0373366,0.0215259,0.0210557,0.0344535,0.0394444,0.0564683,0.019084,0.00957826,0.0231568,0.0416682,0,0.0117967,0.0648942,0.0329527,0,0,0.0198468,0,0,0.0460336,0.0568952,0.0271584,0.0285987,0.0091897,0.0547251,0.0619697,0.0411976,0.124375,0.045841,0.0328188,0.0673079,0.0422399,0.0502794,0.0843623,0.0159244,0.0321324,0.0147039,0.0212377,0.0383042,0.015182,0,0,0,0,0,0,0,0,0
724,0.0550062,0.0698391,0,0,0,0,0,0,0.0198389,0,0.0193315,0.0622375,0,0,0.0377574,0,0,0.036506,0.0649315,0.0328432,0.00870104,0.0123971,0.041353,0.0512364,0.0307859,0.0517674,0.0618477,0.0370956,0.0214786,0.0211442,0.0342814,0.0392274,0.0556825,0.0191285,0.00942725,0.0233284,0.0417307,0,0.0117518,0.0650156,0.0329798,0,0,0.0197532,0,0,0.0460107,0.0569468,0.0272127,0.0284501,0.00922006,0.0544961,0.0618396,0.0411965,0.12446,0.0458258,0.0327103,0.0672651,0.0421668,0.050303,0.0843406,0.0159583,0.0320203,0.0147632,0.0212121,0.0383353,0.0152439,0,0,0,0,0,0,0,0,0
725,0.0549255,0.0699125,0,0,0,0,0,0,0.0195316,0,0.0193486,0.0622827,0,0,0.0377801,0,0,0.0363544,0.0652039,0.0326596,0.00861686,0.0122543,0.0413271,0.0512468,0.0304591,0.0516489,0.0615619,0.0368283,0.0213318,0.0211752,0.0342824,0.0389463,0.0545705,0.0191983,0.00933337,0.0233355,0.0417127,0,0.0116679,0.0651457,0.032974,0,0,0.0196491,0,0,0.0460187,0.0570719,0.0272117,0.0283028,0.00928678,0.0542736,0.0617373,0.0411754,0.124489,0.0457911,0.0328243,0.0672248,0.0420253,0.0502141,0.0842434,0.0159943,0.0319483,0.0148258,0.0211814,0.0383426,0.0153,0,0,0,0,0,0,0,0,0
726,0.0549085,0.0700074,0,0,0,0,0,0,0.0192036,0,0.0193392,0.0622981,0,0,0.037804,0,0,0.0361967,0.0654592,0.0323481,0.00853215,0.0120093,0.0412902,0.0512416,0.0301228,0.051433,0.0612271,0.0365431,0.0210534,0.0209689,0.0341083,0.0386073,0.0534706,0.0192656,0.00932415,0.0232067,0.0416998,0,0.0115995,0.0652522,0.0329498,0,0,0.0195515,0,0,0.0460227,0.0571832,0.0271659,0.0281664,0.00940128,0.0540837,0.061672,0.0411841,0.124557,0.0457777,0.033143,0.0672182,0.0419508,0.0501577,0.0840388,0.0160659,0.0318938,0.0148651,0.0211648,0.0384237,0.0153797,0,0,0,0,0,0,0,0,0
727,0.0549122,0.0701373,0,0,0,0,0,0,0.0189121,0,0.0192696,0.0623396,0,0,0.0378005,0,0,0.0361093,0.0658231,0.0319617,0.00848271,0.0120431,0.0412232,0.0512078,0.0297645,0.0510867,0.0608392,0.0362204,0.0206886,0.0207507,0.0338858,0.0381781,0.0521479,0.0193563,0.00932698,0.023086,0.0417367,0,0.0115842,0.0653149,0.0329127,0,0,0.0194691,0,0,0.0460013,0.0572031,0.0270599,0.0280607,0.00948449,0.0539309,0.06163,0.0411977,0.124682,0.0457634,0.0333887,0.0672542,0.0419795,0.0501349,0.0840261,0.0160772,0.031847,0.0148692,0.0211567,0.0385369,0.0154691,0,0,0,0,0,0,0,0,0
728,0.0548688,0.0702796,0,0,0,0,0,0,0.0186535,0,0.0190775,0.0623846,0,0,0.0377664,0,0,0.0359902,0.06612,0.0313923,0.00842003,0.0121214,0.0411064,0.0511423,0.0294735,0.0508112,0.0604854,0.0357638,0.0203673,0.0205752,0.0336137,0.0376471,0.05046,0.0194355,0.00924216,0.023077,0.0417932,0,0.0115961,0.0653599,0.0328967,0,0,0.019383,0,0,0.0459755,0.0571647,0.0269147,0.0279853,0.00953479,0.0537777,0.0616065,0.0412279,0.124825,0.0457308,0.033508,0.0672418,0.042048,0.0501059,0.0842262,0.0160712,0.0318187,0.0148401,0.0211679,0.0386411,0.0155408,0,0,0,0,0,0,0,0,0
729,0.0548944,0.0704427,0,0,0,0,0,0,0.0184524,0,0.0187439,0.0624356,0,0,0.0377142,0,0,0.0358562,0.0664408,0.0305479,0.00839794,0.012138,0.0409302,0.0510378,0.0292127,0.0506131,0.0601123,0.0353504,0.020075,0.0204179,0.0331715,0.0370411,0.0487266,0.0194576,0.00911827,0.0231281,0.0418609,0,0.0115843,0.0654209,0.0328686,0,0,0.0193143,0,0,0.0459115,0.0571408,0.0267596,0.0279089,0.0096336,0.0536668,0.0615733,0.0412131,0.124951,0.0456987,0.0336069,0.0672776,0.0421178,0.050115,0.0843564,0.0160561,0.0317854,0.014804,0.0211805,0.0387872,0.0156095,0,0,0,0,0,0,0,0,0
730,0.0549485,0.070655,0,0,0,0,0,0,0.0182675,0,0.0184585,0.062522,0,0,0.0376376,0,0,0.0357324,0.0667948,0.0296264,0.0082749,0.0119829,0.0406484,0.0509011,0.02896,0.0506182,0.0596701,0.0349786,0.0199764,0.0200238,0.0326979,0.0363744,0.0468262,0.0194274,0.00896872,0.0232405,0.041911,0,0.0115374,0.0654485,0.0328484,0,0,0.0192703,0,0,0.045816,0.0571631,0.026651,0.0278267,0.00980387,0.0535366,0.0615328,0.0411933,0.125012,0.0456767,0.0338234,0.0673508,0.0421473,0.0501756,0.0843916,0.0160654,0.0317129,0.014756,0.0212057,0.0389642,0.0156961,0,0,0,0,0,0,0,0,0
731,0.0548194,0.0708509,0,0,0,0,0,0,0.0181717,0,0.0182008,0.0626222,0,0,0.0375239,0,0,0.0355543,0.0671999,0.0287998,0.00805252,0.011493,0.0402923,0.0507722,0.0286633,0.0510259,0.0591502,0.0346277,0.0200206,0.0196517,0.0322462,0.0355832,0.0444372,0.0193815,0.00879382,0.0233298,0.0418234,0,0.0114142,0.0653765,0.0328211,0,0,0.01918,0,0,0.0456983,0.0572421,0.0265411,0.0277601,0.00999752,0.0534016,0.061467,0.0411793,0.125053,0.0456271,0.0339312,0.0674229,0.0421417,0.0502723,0.0842681,0.0161411,0.0316498,0.0147102,0.0212038,0.039104,0.0158344,0,0,0,0,0,0,0,0,0
732,0.0547373,0.0710478,0,0,0,0,0,0,0.0183098,0,0.0179459,0.0627636,0,0,0.0373661,0,0,0.0353903,0.0676794,0.0280956,0.00770745,0.0106951,0.0398588,0.0506012,0.0283644,0.0512286,0.0585165,0.0342351,0.0195597,0.0191893,0.0318896,0.0347727,0.0416077,0.0193061,0.00864232,0.0233139,0.0417939,0,0.0113328,0.065153,0.0327695,0,0,0.0190611,0,0,0.0455911,0.0574085,0.0264206,0.0277287,0.0101761,0.0533141,0.0613725,0.0411709,0.125133,0.0455762,0.0339643,0.0674663,0.0421855,0.0503508,0.0841181,0.0162199,0.0316188,0.0146709,0.0211821,0.0392841,0.0159932,0,0,0,0,0,0,0,0,0
733,0.054641,0.0712503,0,0,0,0,0,0,0.0188701,0,0.0175655,0.0629851,0,0,0.0371794,0,0,0.035392,0.068308,0.0275355,0.00717102,0.0100213,0.0392313,0.0504092,0.028035,0.0508195,0.0576698,0.0337553,0.0187276,0.0186789,0.0312586,0.0340029,0.0384294,0.0192159,0.00877024,0.0230614,0.041903,0,0.0112575,0.0647788,0.0326929,0,0,0.0189818,0,0,0.0455598,0.0575703,0.0262987,0.0277275,0.0103281,0.0532811,0.0612904,0.0411739,0.125169,0.0455527,0.0341904,0.0674559,0.0422623,0.050415,0.0839683,0.0162708,0.0316244,0.014675,0.021178,0.0394765,0.0162202,0,0,0,0,0,0,0,0,0
734,0.054478,0.0715204,0,0,0,0,0,0,0.019496,0,0.0171557,0.063252,0,0,0.0370541,0,0,0.0356217,0.0689057,0.0269614,0.006678,0.00937811,0.0385985,0.0501598,0.0278132,0.0501535,0.0568281,0.0334543,0.0179441,0.0180534,0.0305441,0.0331829,0.0348894,0.0191208,0.00913187,0.0225223,0.0420506,0,0.0112792,0.0643946,0.0325882,0,0,0.0188981,0,0,0.0455687,0.0577257,0.0261695,0.0277124,0.010449,0.0533087,0.0612449,0.0411652,0.125209,0.0454971,0.0343759,0.0675569,0.0424023,0.0504908,0.0841585,0.0162798,0.0316638,0.0146594,0.0211698,0.0396917,0.0164621,0,0,0,0,0,0,0,0,0
735,0.0542898,0.0717877,0,0,0,0,0,0,0.0207094,0,0.0168055,0.0635089,0,0,0.0369403,0,0,0.0355522,0.0695024,0.0263715,0.00622296,0.0083679,0.0380033,0.049876,0.0277238,0.049473,0.0559839,0.0332985,0.0173385,0.0174671,0.0299937,0.0324667,0.0312185,0.0190219,0.00919095,0.0222435,0.0422087,0,0.0112803,0.0638689,0.0324044,0,0,0.0188432,0,0,0.0455602,0.0579007,0.0260014,0.0277247,0.0104857,0.0533586,0.0612305,0.0411999,0.125247,0.0453738,0.0343202,0.0677168,0.0425474,0.0505918,0.084538,0.0162357,0.0317135,0.0146093,0.0211955,0.0399111,0.0167275,0,0,0,0,0,0,0,0,0
736,0.0539033,0.0719131,0,0,0,0,0,0,0.0224813,0,0.0164578,0.0638715,0,0,0.0367698,0,0,0.0353953,0.0701174,0.0259699,0.0057386,0.00742685,0.0373489,0.0496204,0.0276928,0.048722,0.0550704,0.0331996,0.0168213,0.0170002,0.0295215,0.0318671,0.0279023,0.0189066,0.00909885,0.0220873,0.0423662,0,0.0112616,0.0633313,0.0321318,0,0,0.0188716,0,0,0.045545,0.0580523,0.0257853,0.0278139,0.010583,0.0533858,0.0613521,0.0412162,0.125247,0.0452159,0.0343952,0.0677824,0.0426968,0.0507029,0.0845813,0.016282,0.0318087,0.0145412,0.0212431,0.0400377,0.0170593,0,0,0,0,0,0,0,0,0
737,0.0536519,0.072366,0,0,0,0,0,0,0.0243497,0,0.0160059,0.0641676,0,0,0.0365559,0,0,0.0352516,0.0705882,0.0257431,0.00543631,0.00651121,0.0370606,0.0493248,0.027831,0.0479855,0.0542983,0.0333708,0.0165931,0.0166018,0.0290577,0.0313145,0.0246856,0.0187706,0.00902537,0.0219309,0.0424136,0,0.0113009,0.0626863,0.0322136,0,0,0.0186891,0,0,0.0454417,0.0581107,0.0258003,0.0277301,0.0107435,0.0534819,0.0608014,0.0411889,0.125212,0.0450831,0.0344052,0.0679618,0.0428488,0.0508587,0.084727,0.0164281,0.0315272,0.014427,0.0212746,0.0404487,0.0171738,0,0,0,0,0,0,0,0,0
738,0.0534448,0.0725843,0,0,0,0,0,0,0.0261838,0,0.0156751,0.0645669,0,0,0.0362431,0,0,0.0351257,0.0710453,0.0255937,0.0051823,0.00603762,0.0365792,0.0490094,0.0278342,0.0470839,0.0534898,0.033448,0.0166603,0.0165355,0.0286759,0.0308502,0.021986,0.0186252,0.00899655,0.0218045,0.0426054,0,0.0113587,0.0620109,0.0320532,0,0,0.0186386,0,0,0.0454148,0.058311,0.0257932,0.0278258,0.0107804,0.0535884,0.0606729,0.0410491,0.125201,0.0450026,0.0344959,0.0682557,0.042992,0.0509879,0.0850289,0.0164593,0.0314729,0.0143081,0.0212907,0.0406634,0.0174878,0,0,0,0,0,0,0,0,0
739,0.0533015,0.0728076,0,0,0,0,0,0,0.0281651,0,0.015384,0.0650458,0,0,0.035937,0,0,0.0349804,0.0714092,0.0255332,0.00478847,0.00607369,0.0360937,0.0486605,0.0277939,0.0461448,0.0527366,0.0334495,0.0171999,0.0165919,0.0282954,0.0304538,0.0195469,0.0184817,0.00894473,0.0217159,0.0429058,0,0.0113556,0.0612935,0.0319025,0,0,0.0185824,0,0,0.0454113,0.0585791,0.0257072,0.0279572,0.0107678,0.0536866,0.0605488,0.0407909,0.1252,0.0449036,0.0344766,0.0684891,0.0431647,0.0511366,0.0852228,0.0164362,0.0314427,0.0142372,0.0212772,0.0408533,0.017824,0,0,0,0,0,0,0,0,0
740,0.0530719,0.0730207,0,0,0,0,0,0,0.0297126,0,0.0152241,0.0655316,0,0,0.035652,0,0,0.0349662,0.071713,0.0254426,0.0044926,0.00683015,0.0355748,0.0483414,0.0277392,0.0450864,0.0520348,0.033372,0.0174734,0.016549,0.0280451,0.0300169,0.0177114,0.0183585,0.00900436,0.0214596,0.0432425,0,0.0113331,0.0606499,0.0317483,0,0,0.0184736,0,0,0.0454041,0.0588467,0.0256385,0.0281173,0.0107581,0.0537202,0.0604136,0.040682,0.125209,0.0447681,0.0345097,0.0686281,0.0433204,0.0512843,0.0852865,0.0164474,0.0314508,0.0141889,0.0212189,0.0410015,0.0181406,0,0,0,0,0,0,0,0,0
741,0.0527906,0.0731361,0,0,0,0,0,0,0.0301941,0,0.0153157,0.0661098,0,0,0.035128,0,0,0.0350499,0.0719282,0.025271,0.00428802,0.0085367,0.0349523,0.0481968,0.0275706,0.0436511,0.0514263,0.0330993,0.01701,0.0164908,0.027745,0.0293527,0.0172021,0.0182927,0.00882041,0.021368,0.0435759,0,0.0113004,0.0600542,0.0316369,0,0,0.0184339,0,0,0.0454173,0.0591023,0.0255973,0.0282382,0.0108026,0.0536111,0.0602422,0.0406479,0.125201,0.0445702,0.0343649,0.0686947,0.0434583,0.0514297,0.0852014,0.0165306,0.0314329,0.0140921,0.021201,0.0410378,0.018397,0,0,0,0,0,0,0,0,0
742,0.0524193,0.0732527,0,0,0,0,0,0,0.0310935,0,0.015221,0.0665185,0,0,0.0348597,0,0,0.034985,0.072106,0.0252126,0.00428426,0.00992549,0.0344304,0.0480384,0.0273061,0.0422164,0.0509352,0.0327504,0.0163777,0.0169096,0.0273152,0.028784,0.0162391,0.0182449,0.00885359,0.0211827,0.0437904,0,0.0113003,0.0595584,0.0314199,0,0,0.0183431,0,0,0.0453408,0.0592679,0.0255755,0.0284146,0.0108374,0.0535521,0.0601456,0.0405904,0.125101,0.044509,0.0342149,0.0686979,0.0435514,0.0515711,0.0849928,0.0165918,0.0314329,0.0140833,0.0211281,0.0410827,0.0186668,0,0,0,0,0,0,0,0,0
743,0.0521247,0.0733551,0,0,0,0,0,0,0.0317409,0,0.0152175,0.0668597,0,0,0.0346195,0,0,0.0348839,0.0721038,0.0250546,0.00435936,0.0111466,0.0339888,0.0479417,0.027025,0.0410924,0.0506349,0.0323517,0.0162797,0.0176677,0.0268192,0.0280435,0.0157582,0.0182382,0.00888332,0.0210281,0.044007,0,0.0113741,0.0591879,0.0312267,0,0,0.0182823,0,0,0.0452584,0.0593275,0.0255625,0.0286635,0.0109287,0.0534904,0.0600484,0.0405056,0.125025,0.0444657,0.0341644,0.0687618,0.043649,0.0516698,0.0849477,0.0166441,0.0314001,0.0140108,0.0210843,0.0411145,0.0188657,0,0,0,0,0,0,0,0,0
744,0.0520202,0.0734799,0,0,0,0,0,0,0.0318527,0,0.0151814,0.0671783,0,0,0.0344266,0,0,0.0348094,0.071921,0.0246539,0.00447519,0.0121668,0.0336948,0.0479024,0.0267658,0.0402369,0.0504874,0.0320991,0.0166021,0.0178618,0.0261902,0.0271836,0.0157613,0.0182444,0.00895525,0.0208629,0.0441675,0,0.0113453,0.0589298,0.0310515,0,0,0.0182133,0,0,0.0452881,0.0593451,0.0255669,0.0289806,0.0109733,0.0535019,0.0599593,0.0404258,0.124992,0.0443259,0.033944,0.0688874,0.0437612,0.0517013,0.0851,0.016725,0.0313202,0.0140712,0.0210411,0.0411315,0.0189927,0,0,0,0,0,0,0,0,0
745,0.051918,0.073539,0,0,0,0,0,0,0.0312322,0,0.0149305,0.0674391,0,0,0.0342794,0,0,0.0348389,0.0716498,0.0240577,0.00463728,0.0129783,0.0335077,0.0479612,0.0265718,0.0395312,0.0504279,0.0319226,0.0166394,0.0178468,0.0253913,0.0263212,0.0158985,0.0183147,0.00905047,0.0207497,0.0443267,0,0.0113349,0.0588057,0.0308914,0,0,0.018142,0,0,0.0453033,0.0593653,0.025624,0.0293813,0.010982,0.0535957,0.0598929,0.0403269,0.125019,0.0441858,0.0338042,0.0690458,0.0439142,0.0516882,0.085543,0.0167867,0.0312033,0.0142165,0.0209521,0.0410598,0.0190726,0,0,0,0,0,0,0,0,0
746,0.0518912,0.0736021,0,0,0,0,0,0,0.0299421,0,0.0143944,0.0674351,0,0,0.0341338,0,0,0.0347111,0.0714042,0.0243135,0.00478734,0.0141403,0.0335593,0.0480267,0.0266923,0.0392034,0.0504799,0.03199,0.0164728,0.018571,0.0238464,0.0248575,0.0163272,0.0184538,0.00872852,0.0209406,0.0443688,0,0.0113483,0.0589333,0.0307137,0,0,0.0180083,0,0,0.0452574,0.0594926,0.0257049,0.0298231,0.0109428,0.0537308,0.0598487,0.0401707,0.124914,0.0440864,0.0337913,0.0690891,0.0440296,0.0517319,0.0860109,0.0167643,0.0310893,0.0143304,0.0208101,0.040969,0.0191306,0,0,0,0,0,0,0,0,0
747,0.0518726,0.0735603,0,0,0,0,0,0,0.0305537,0,0.0142286,0.0675863,0,0,0.0339914,0,0,0.0343426,0.0710984,0.0258358,0.00501962,0.0142163,0.033608,0.0482007,0.0268051,0.0394394,0.0506204,0.0321679,0.0161177,0.0189162,0.0225281,0.0237787,0.0162184,0.0186817,0.00832751,0.0213983,0.0444207,0,0.0113074,0.0589983,0.0305301,0,0,0.0179547,0,0,0.0451973,0.059859,0.0257291,0.0301894,0.0109196,0.053835,0.0598351,0.0399622,0.124705,0.0439386,0.0336674,0.0691168,0.0441228,0.0518363,0.0859725,0.0167282,0.0310414,0.0143885,0.0206868,0.0407726,0.0192291,0,0,0,0,0,0,0,0,0
748,0.0517638,0.0735245,0,0,0,0,0,0,0.0304117,0,0.0149661,0.067733,0,0,0.0338606,0,0,0.0341875,0.070773,0.0256702,0.00521938,0.0144185,0.0337237,0.0485085,0.0270915,0.0397191,0.0508735,0.0324003,0.015946,0.0186031,0.0227312,0.0237947,0.0165697,0.0188744,0.00836311,0.0214608,0.0445586,0,0.0112046,0.059089,0.0304033,0,0,0.0179186,0,0,0.0452623,0.0601521,0.0257729,0.0304722,0.0109004,0.0539708,0.0597522,0.039778,0.124642,0.0437939,0.0334326,0.069166,0.0442523,0.0518973,0.0856391,0.0167121,0.0310176,0.0144992,0.0205985,0.0405856,0.019322,0,0,0,0,0,0,0,0,0
749,0.051645,0.073513,0,0,0,0,0,0,0.0294638,0,0.015908,0.067828,0,0,0.0337429,0,0,0.0345304,0.0704422,0.0244478,0.00536133,0.0147735,0.0339383,0.0488827,0.0274778,0.0399548,0.0511269,0.0327511,0.015532,0.0179717,0.0236749,0.0245079,0.0168727,0.0190344,0.00877665,0.0210768,0.0447112,0,0.011216,0.0592581,0.0302973,0,0,0.0178082,0,0,0.0452895,0.0601693,0.0258229,0.0307237,0.0108329,0.0541039,0.0596161,0.0395899,0.124688,0.0436571,0.0333644,0.0692781,0.0444114,0.051859,0.0858466,0.0166086,0.0309573,0.0145962,0.0205145,0.0404387,0.0193344,0,0,0,0,0,0,0,0,0
750,0.0515234,0.0734408,0,0,0,0,0,0,0.0284184,0,0.0166843,0.067857,0,0,0.0336638,0,0,0.0346223,0.0701682,0.0231658,0.00537795,0.0149908,0.0341212,0.0493149,0.0278162,0.0401826,0.0512854,0.0328749,0.0155117,0.0174613,0.024757,0.0253117,0.0172879,0.0191491,0.00891342,0.0208359,0.0445257,0,0.0111773,0.0595246,0.0302115,0,0,0.0176108,0,0,0.0452344,0.0603078,0.0259475,0.0309001,0.0108819,0.054083,0.0594069,0.0394361,0.124717,0.0436435,0.0335655,0.0692678,0.0445166,0.0518202,0.0858535,0.0165473,0.0308137,0.0146766,0.0204154,0.0402806,0.0193651,0,0,0,0,0,0,0,0,0
751,0.0513969,0.0732386,0,0,0,0,0,0,0.0276529,0,0.0169831,0.067896,0,0,0.0336871,0,0,0.0346738,0.0700592,0.0223913,0.00535939,0.0147493,0.034031,0.0497833,0.0278323,0.0402894,0.0512697,0.0327255,0.015345,0.0173269,0.0251992,0.0257189,0.0179423,0.0193957,0.00923905,0.0206602,0.0440497,0,0.011065,0.0598974,0.0301716,0,0,0.0174275,0,0,0.045159,0.0604815,0.0261421,0.0309449,0.0110507,0.0538058,0.059092,0.0393452,0.124683,0.0437983,0.033948,0.0691899,0.0445846,0.0517828,0.0858336,0.0165639,0.0306036,0.0147293,0.0203119,0.0400741,0.0194968,0,0,0,0,0,0,0,0,0
752,0.0513832,0.0731424,0,0,0,0,0,0,0.0272162,0,0.0170807,0.0676663,0,0,0.0334993,0,0,0.0347118,0.0701826,0.0218397,0.00552065,0.0139597,0.03403,0.0500211,0.0273852,0.0403434,0.0510646,0.0323213,0.0158429,0.017138,0.0249829,0.0256817,0.0186816,0.0196083,0.00910114,0.0206717,0.0433969,0,0.0108324,0.0602101,0.0301259,0,0,0.0170702,0,0,0.0450058,0.0605579,0.0264577,0.0309236,0.0110871,0.0536711,0.0586544,0.0393199,0.124677,0.0439317,0.0339883,0.0691308,0.0446615,0.0517702,0.0854879,0.0165705,0.0303199,0.0148017,0.0201284,0.0400089,0.0195979,0,0,0,0,0,0,0,0,0
753,0.0513465,0.0730179,0,0,0,0,0,0,0.0271757,0,0.0170265,0.0675522,0,0,0.0333576,0,0,0.0346152,0.0704511,0.0213968,0.00563327,0.0131971,0.0336498,0.0502902,0.0266321,0.0402664,0.0507465,0.0317061,0.0160582,0.0167782,0.024692,0.0255098,0.0192986,0.0198408,0.0089566,0.0206602,0.0427995,0,0.0105826,0.060383,0.0300303,0,0,0.0168846,0,0,0.0449087,0.0603726,0.0267706,0.0307965,0.0111089,0.0533488,0.0582295,0.0393606,0.124693,0.0440003,0.0339109,0.0690259,0.0447339,0.0516978,0.0853152,0.0166169,0.0300093,0.0148071,0.0200373,0.039853,0.0196692,0,0,0,0,0,0,0,0,0
