Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
309,0.0535488,0.0684871,0,0,0,0,0,0,0.0296716,0,0.0161701,0.0645166,0,0,0.0253575,0,0,0.0407014,0.0714535,0.0234647,0.00515432,0.0104162,0.0406251,0.049418,0.0265135,0.0417847,0.0508716,0.0315436,0.0144146,0.0149237,0.0253251,0.0269564,0.0166685,0.0206331,0.0108149,0.0225872,0.0628428,0,0.00902712,0.060218,0.0400016,0,0,0.0182008,0,0,0.0444396,0.0588922,0.0268204,0.0317307,0.00971391,0.0573363,0.0497603,0.0401717,0.127749,0.0421572,0.0366388,0.0685163,0.0423687,0.0515504,0.0850454,0.0305549,0.0268062,0.0108639,0.0221768,0.0421465,0.0233219,0,0,0,0,0,0,0,0,0
310,0.0535646,0.0685563,0,0,0,0,0,0,0.0299835,0,0.0162219,0.0646312,0,0,0.0253516,0,0,0.0407806,0.0713915,0.0233637,0.00521083,0.0108258,0.040553,0.0495799,0.0265732,0.0416843,0.0509345,0.0316097,0.0144597,0.0150094,0.0254655,0.0270117,0.0164547,0.0206933,0.0108347,0.0226455,0.0628808,0,0.00908119,0.0602026,0.039894,0,0,0.0181662,0,0,0.0444797,0.059047,0.0268711,0.0320102,0.00983913,0.0574891,0.0497341,0.0401264,0.127687,0.0421187,0.0366033,0.0686103,0.0423962,0.0516999,0.0851133,0.0306423,0.0267493,0.0108469,0.0221898,0.0421433,0.0233186,0,0,0,0,0,0,0,0,0
311,0.0535813,0.0686016,0,0,0,0,0,0,0.0303409,0,0.0163987,0.064747,0,0,0.0254117,0,0,0.0408908,0.071242,0.0233048,0.00520565,0.0111427,0.0404921,0.049803,0.026709,0.0416386,0.0510585,0.0317429,0.0145223,0.0151455,0.0256099,0.0271329,0.0160182,0.0207848,0.0108738,0.0226399,0.062937,0,0.00912673,0.0601771,0.0398104,0,0,0.0181294,0,0,0.0444603,0.0590617,0.0268809,0.032339,0.00997741,0.057699,0.0497407,0.0400736,0.127647,0.0420624,0.0365646,0.0687019,0.0424237,0.0518415,0.0851636,0.030721,0.0267004,0.0108589,0.0221092,0.0421298,0.0232866,0,0,0,0,0,0,0,0,0
312,0.0535755,0.0686199,0,0,0,0,0,0,0.0306254,0,0.0166215,0.0648924,0,0,0.0255045,0,0,0.0409493,0.0710044,0.0231397,0.00528154,0.0114921,0.0404854,0.0500775,0.0269186,0.0415392,0.0511999,0.0318739,0.0145898,0.0153214,0.0257857,0.0272553,0.0157014,0.0208957,0.0108925,0.0226779,0.0630124,0,0.00918319,0.0601405,0.0397354,0,0,0.0180982,0,0,0.0443791,0.0588727,0.0267993,0.0326507,0.0100933,0.0579366,0.0497678,0.0400243,0.127617,0.0419933,0.0365526,0.0687871,0.0424656,0.0519389,0.0852252,0.0307507,0.026652,0.0109448,0.0219283,0.0421411,0.0232579,0,0,0,0,0,0,0,0,0
313,0.0535349,0.0686018,0,0,0,0,0,0,0.0306055,0,0.0169032,0.065034,0,0,0.0256063,0,0,0.040973,0.070744,0.0228692,0.00533183,0.0119431,0.040545,0.0503964,0.0271121,0.0413358,0.0513284,0.0319384,0.0146473,0.0153546,0.0258764,0.0273424,0.0157416,0.0210254,0.0109174,0.0226984,0.0630809,0,0.0092519,0.060123,0.039688,0,0,0.0180281,0,0,0.0443343,0.0588111,0.0266753,0.03296,0.0101744,0.05818,0.0497356,0.0399969,0.12759,0.0419415,0.0365781,0.0688728,0.0425194,0.0520213,0.0852266,0.0307407,0.0265397,0.0109655,0.0218617,0.0421582,0.0232579,0,0,0,0,0,0,0,0,0
314,0.0534836,0.0685344,0,0,0,0,0,0,0.0303862,0,0.0172191,0.0651571,0,0,0.0256837,0,0,0.0409977,0.0704797,0.0224346,0.00532548,0.012271,0.0406944,0.0507306,0.0271255,0.0410876,0.0513933,0.0319099,0.0146243,0.015169,0.0256732,0.0272802,0.0159942,0.0212011,0.0109487,0.0227072,0.0630057,0,0.00925034,0.0601094,0.0396357,0,0,0.0178938,0,0,0.0443097,0.0588778,0.0266899,0.033225,0.0102557,0.0583952,0.0496204,0.0399781,0.127561,0.0418648,0.0365873,0.0689832,0.0425866,0.0521326,0.0852454,0.0307198,0.0263599,0.0109556,0.0218588,0.0421735,0.0232779,0,0,0,0,0,0,0,0,0
315,0.053435,0.0684033,0,0,0,0,0,0,0.0301776,0,0.0175827,0.0652337,0,0,0.0257293,0,0,0.0410321,0.0702834,0.0218943,0.00529327,0.0122958,0.0408602,0.0510488,0.0270376,0.040811,0.0513186,0.0317981,0.0145028,0.014861,0.0252262,0.026961,0.0160455,0.0213943,0.0109739,0.0227325,0.062855,0,0.00919901,0.0600984,0.0395697,0,0,0.0177143,0,0,0.0442609,0.058931,0.0267655,0.0334134,0.0102691,0.0585669,0.0494504,0.0399666,0.127562,0.0418302,0.0365661,0.0690231,0.0426432,0.0521635,0.0853083,0.0306267,0.0261582,0.010964,0.0218224,0.0421721,0.0233059,0,0,0,0,0,0,0,0,0
316,0.053356,0.0682614,0,0,0,0,0,0,0.030004,0,0.0178406,0.0652876,0,0,0.0258086,0,0,0.0410668,0.0702408,0.0213943,0.00524516,0.0120907,0.0409633,0.0513116,0.0268965,0.0404694,0.051125,0.0316276,0.0143417,0.0145434,0.0247547,0.026536,0.0160692,0.0216203,0.0110511,0.0227391,0.062646,0,0.00913171,0.0601021,0.0394757,0,0,0.0175684,0,0,0.044198,0.0589527,0.0268745,0.0335244,0.0102215,0.058694,0.0492781,0.0399564,0.127587,0.0418249,0.0364959,0.0689581,0.0426988,0.052103,0.085374,0.0304058,0.0259649,0.0111501,0.021681,0.042135,0.02333,0,0,0,0,0,0,0,0,0
317,0.053301,0.0681464,0,0,0,0,0,0,0.0297226,0,0.0179529,0.0653045,0,0,0.0259042,0,0,0.0411168,0.0703367,0.021058,0.0052333,0.0119146,0.0409364,0.0515631,0.0267756,0.040157,0.0509202,0.0314638,0.0141805,0.0142749,0.0244498,0.0261987,0.0164292,0.0218451,0.0110773,0.0227875,0.0623505,0,0.00907434,0.0601168,0.0393893,0,0,0.0174957,0,0,0.0442262,0.0589542,0.0270212,0.0335716,0.0101545,0.0587517,0.0491548,0.0399389,0.127597,0.0418555,0.0365627,0.0688743,0.0427423,0.0520101,0.0853331,0.0301665,0.0258434,0.011165,0.0216771,0.042053,0.0233041,0,0,0,0,0,0,0,0,0
318,0.0533105,0.0681053,0,0,0,0,0,0,0.0293428,0,0.0179889,0.0652718,0,0,0.0260064,0,0,0.0411503,0.0704813,0.0208932,0.00531402,0.0119174,0.0408259,0.0518286,0.0266847,0.0400282,0.0507857,0.0313623,0.0140419,0.0141599,0.0243942,0.0260633,0.0168826,0.0220318,0.0110188,0.0228697,0.0619703,0,0.00899336,0.0600886,0.03934,0,0,0.0175088,0,0,0.0443661,0.058955,0.0271741,0.0335407,0.0101075,0.0587461,0.049064,0.0398981,0.127593,0.0418934,0.0365786,0.0688054,0.0427664,0.0518564,0.0852806,0.0298523,0.0257842,0.0108997,0.0218811,0.0420052,0.0232255,0,0,0,0,0,0,0,0,0
319,0.0533545,0.0681388,0,0,0,0,0,0,0.029199,0,0.0179354,0.0652116,0,0,0.0261704,0,0,0.041048,0.0706212,0.0208255,0.00538986,0.0119461,0.0406377,0.0520471,0.0266011,0.0401841,0.0507276,0.0313038,0.0139748,0.0142383,0.0245068,0.0260647,0.0169807,0.0221421,0.010998,0.0228517,0.0615396,0,0.00886557,0.060055,0.0392855,0,0,0.0176918,0,0,0.0444494,0.058954,0.0273031,0.0335192,0.0100851,0.0587053,0.0491348,0.0398939,0.127572,0.0419072,0.0365455,0.0687423,0.0427676,0.0517097,0.0852518,0.0294405,0.0257767,0.010943,0.0219132,0.0419744,0.0230939,0,0,0,0,0,0,0,0,0
320,0.0534388,0.0681637,0,0,0,0,0,0,0.0291163,0,0.0178987,0.0651986,0,0,0.0263418,0,0,0.0409125,0.0706921,0.0208775,0.00542947,0.0120318,0.0404982,0.0522375,0.026498,0.0402971,0.0507349,0.0313001,0.0139968,0.0144572,0.0246535,0.0260863,0.0170517,0.0222341,0.0110149,0.0227827,0.0611322,0,0.00873234,0.0600043,0.0392515,0,0,0.0179527,0,0,0.0445373,0.0589674,0.0274137,0.0334973,0.0100843,0.0586434,0.0492576,0.0399039,0.127566,0.0419285,0.0365197,0.0687111,0.0427829,0.0516396,0.0852365,0.0290148,0.0257965,0.0109858,0.0219446,0.0419148,0.0229105,0,0,0,0,0,0,0,0,0
321,0.0535135,0.0681346,0,0,0,0,0,0,0.0291493,0,0.0178786,0.0651904,0,0,0.0264973,0,0,0.0408741,0.0707035,0.0210222,0.00544266,0.0121564,0.0404631,0.0524142,0.0263945,0.0403384,0.0507427,0.0313001,0.0140638,0.0146824,0.0247461,0.0262001,0.0170509,0.0223243,0.0110019,0.0228213,0.0607567,0,0.00868044,0.0599351,0.0392366,0,0,0.0182352,0,0,0.0446286,0.0588863,0.0275269,0.0334959,0.0101077,0.0586194,0.049429,0.0398785,0.127566,0.0419245,0.0365218,0.0687024,0.0428163,0.0516302,0.0852493,0.0286389,0.0258022,0.0110132,0.0219921,0.0418255,0.0227345,0,0,0,0,0,0,0,0,0
322,0.0535628,0.0680618,0,0,0,0,0,0,0.0292612,0,0.0179064,0.0651842,0,0,0.0266149,0,0,0.040834,0.0706763,0.0211565,0.00535206,0.0123068,0.0404991,0.0525511,0.0262342,0.0403257,0.0507128,0.0312833,0.0141453,0.0147849,0.0247707,0.0262089,0.0169505,0.0223863,0.0109596,0.0229027,0.0604536,0,0.00865927,0.059898,0.0392297,0,0,0.0184946,0,0,0.0446669,0.0588357,0.0276399,0.0335194,0.0101041,0.0586521,0.0496175,0.0398823,0.127588,0.0419038,0.0365574,0.068653,0.0428701,0.0516089,0.0852087,0.0283768,0.0257973,0.0110494,0.0220414,0.041721,0.0225881,0,0,0,0,0,0,0,0,0
323,0.0536046,0.0679804,0,0,0,0,0,0,0.0293416,0,0.0179807,0.0652048,0,0,0.0266737,0,0,0.0408443,0.0706356,0.0213032,0.00529455,0.0125303,0.0406149,0.0526621,0.0260951,0.0402971,0.0506727,0.0312417,0.0142075,0.0147444,0.0247207,0.0263014,0.0168443,0.0224517,0.0109832,0.0228897,0.0602124,0,0.00862107,0.05983,0.0392398,0,0,0.018658,0,0,0.0447255,0.0589784,0.027764,0.0335218,0.0100917,0.0587187,0.0497734,0.0398923,0.127629,0.0418751,0.0365205,0.068622,0.0429498,0.0515567,0.0851057,0.0282116,0.025795,0.0110623,0.0220911,0.0415878,0.0224998,0,0,0,0,0,0,0,0,0
324,0.0536282,0.0678962,0,0,0,0,0,0,0.0293974,0,0.0180838,0.0652737,0,0,0.0266963,0,0,0.0409126,0.0705867,0.0214633,0.00530638,0.0127304,0.0407138,0.0527681,0.0261144,0.040273,0.0506312,0.0312102,0.014262,0.0146202,0.024657,0.0263612,0.0167788,0.0225232,0.0110712,0.0228394,0.0599986,0,0.00863451,0.0597398,0.0392195,0,0,0.018778,0,0,0.044787,0.0591121,0.0278761,0.0335305,0.0100537,0.058801,0.0499021,0.039887,0.127673,0.0418521,0.0364628,0.068584,0.0430412,0.0514919,0.0850588,0.0280968,0.0257998,0.0111043,0.02208,0.0414841,0.0224462,0,0,0,0,0,0,0,0,0
325,0.0536387,0.0678182,0,0,0,0,0,0,0.0294452,0,0.0181761,0.0653753,0,0,0.0266736,0,0,0.0409704,0.0705346,0.0216226,0.00537478,0.0128109,0.040798,0.0528508,0.0262623,0.0402816,0.0505941,0.0312105,0.0142976,0.0144784,0.0246205,0.0263815,0.016833,0.0225551,0.0110931,0.022888,0.059813,0,0.0087004,0.0596532,0.0391812,0,0,0.0188401,0,0,0.0448376,0.05907,0.0279334,0.0335413,0.0100286,0.0588847,0.0500024,0.0398675,0.1277,0.0418108,0.0365366,0.0685711,0.0431854,0.05144,0.0850837,0.0280002,0.0258353,0.011145,0.02199,0.0414332,0.0223863,0,0,0,0,0,0,0,0,0
326,0.0536424,0.0677467,0,0,0,0,0,0,0.0294772,0,0.0182688,0.0654708,0,0,0.026637,0,0,0.0409877,0.0704815,0.0217576,0.00549963,0.0127997,0.0408639,0.0528869,0.0264448,0.0403237,0.0505948,0.0312288,0.0143294,0.0143802,0.0245858,0.0263668,0.0168677,0.0225447,0.0111143,0.0228925,0.0597335,0,0.00872263,0.0595806,0.0391278,0,0,0.0188528,0,0,0.0448558,0.0590285,0.0279657,0.033538,0.0100498,0.0589227,0.0501052,0.0398412,0.127721,0.0417437,0.0366161,0.0685828,0.0432468,0.0514351,0.0850921,0.0279813,0.0259256,0.011128,0.0220254,0.0414042,0.0223204,0,0,0,0,0,0,0,0,0
327,0.0536355,0.0677145,0,0,0,0,0,0,0.029498,0,0.0183495,0.0654608,0,0,0.0265807,0,0,0.0409886,0.0704402,0.0218266,0.00548977,0.0127172,0.0409343,0.0528764,0.0266237,0.0402781,0.050611,0.0312541,0.0143452,0.014339,0.0245594,0.0263188,0.016854,0.0225205,0.0111284,0.0228453,0.0597439,0,0.00869306,0.0595559,0.0390866,0,0,0.0188269,0,0,0.044944,0.0590143,0.028003,0.0335533,0.010097,0.0589923,0.0501936,0.0398115,0.127721,0.0416643,0.0366377,0.0685903,0.0432112,0.051454,0.0850932,0.0279956,0.0260032,0.0110779,0.0222337,0.0414288,0.0222705,0,0,0,0,0,0,0,0,0
328,0.0536367,0.0676912,0,0,0,0,0,0,0.0295515,0,0.018393,0.0654005,0,0,0.0264916,0,0,0.0410088,0.0704126,0.0218223,0.00540883,0.012594,0.0410127,0.0528237,0.0268275,0.0401846,0.050618,0.0312654,0.0143438,0.0143655,0.0245855,0.0262694,0.0168603,0.022526,0.0109576,0.0229356,0.059804,0,0.0086499,0.0596054,0.0390707,0,0,0.0187926,0,0,0.0449328,0.0590159,0.0280473,0.033577,0.0101295,0.0590756,0.0502272,0.0397597,0.127733,0.041583,0.0366164,0.0685929,0.0432135,0.051478,0.0851102,0.028078,0.0260197,0.0111674,0.0222635,0.0414816,0.0222372,0,0,0,0,0,0,0,0,0
329,0.0536066,0.067672,0,0,0,0,0,0,0.0295645,0,0.0184344,0.0653763,0,0,0.0264137,0,0,0.0409729,0.0704195,0.0217953,0.00536155,0.0125167,0.0410058,0.0527391,0.0270126,0.0402913,0.0506294,0.0312359,0.0143207,0.0144086,0.0246208,0.0263874,0.0169598,0.0225616,0.0108996,0.022925,0.0598641,0,0.00861397,0.0596965,0.0390399,0,0,0.0187294,0,0,0.044888,0.0590432,0.0280918,0.0336235,0.0101833,0.0590919,0.0502529,0.0397393,0.127746,0.0415331,0.036576,0.0686168,0.0431591,0.0515129,0.0851464,0.0281449,0.0260996,0.0111821,0.0221984,0.0415397,0.0222396,0,0,0,0,0,0,0,0,0
330,0.0535705,0.0676782,0,0,0,0,0,0,0.0295135,0,0.0184665,0.0653682,0,0,0.0263156,0,0,0.041007,0.0704203,0.0217827,0.0053504,0.01247,0.0409464,0.0526566,0.0270596,0.0404022,0.0506271,0.0312358,0.0143023,0.0144029,0.024658,0.0264642,0.0170696,0.022629,0.0108961,0.0229192,0.05994,0,0.0086047,0.0597614,0.0390079,0,0,0.0186755,0,0,0.0448203,0.0590726,0.0281533,0.0336564,0.0102289,0.0590735,0.0502766,0.0397334,0.12774,0.0415464,0.036606,0.0686645,0.0431237,0.0515508,0.0851693,0.0282577,0.026249,0.0112024,0.0220383,0.0416138,0.0222452,0,0,0,0,0,0,0,0,0
331,0.0535425,0.0677033,0,0,0,0,0,0,0.0294573,0,0.018484,0.0653897,0,0,0.0262182,0,0,0.0409718,0.070418,0.0217345,0.00534595,0.0124301,0.040847,0.0525811,0.0270131,0.0404157,0.050634,0.0312316,0.0142815,0.0143611,0.024684,0.0264696,0.0171485,0.0226258,0.0108684,0.0229135,0.0600056,0,0.008605,0.0597867,0.0389615,0,0,0.0186112,0,0,0.0447933,0.0590893,0.0281885,0.0336446,0.0102538,0.0590408,0.0503282,0.0397234,0.127723,0.0415691,0.0366259,0.0686985,0.0431324,0.051609,0.08519,0.0283526,0.0263458,0.0111963,0.021979,0.0416693,0.0222397,0,0,0,0,0,0,0,0,0
332,0.0535327,0.0677376,0,0,0,0,0,0,0.0294125,0,0.0184973,0.0654308,0,0,0.026143,0,0,0.0409845,0.0704186,0.021656,0.0053348,0.0124194,0.0407377,0.0524958,0.0269207,0.0403752,0.0506765,0.0312018,0.0142268,0.0144077,0.0246833,0.0264237,0.0172007,0.0225351,0.010903,0.0228409,0.0600437,0,0.00859536,0.0598412,0.0389335,0,0,0.0185455,0,0,0.0447827,0.0590775,0.0281971,0.0336163,0.0102556,0.0590107,0.0503805,0.039718,0.127724,0.0415384,0.0366061,0.0687147,0.0431391,0.0516684,0.0852047,0.0283771,0.0263253,0.0111651,0.0220021,0.041664,0.0222255,0,0,0,0,0,0,0,0,0
333,0.0535331,0.0677346,0,0,0,0,0,0,0.02936,0,0.0185125,0.0654519,0,0,0.0260808,0,0,0.041006,0.0704453,0.0215739,0.00532239,0.0124142,0.040627,0.0524206,0.0267896,0.0403165,0.0507182,0.0311417,0.0142051,0.0143515,0.024658,0.0263695,0.0172377,0.0223897,0.0109267,0.0228031,0.0600451,0,0.00859535,0.0599202,0.0389278,0,0,0.0184615,0,0,0.0447631,0.0590753,0.0282163,0.0336383,0.0102735,0.0589827,0.0503385,0.0397126,0.127728,0.041525,0.0365356,0.0687276,0.0431431,0.0517093,0.0852347,0.0283535,0.026264,0.0111557,0.0220138,0.0416607,0.0222303,0,0,0,0,0,0,0,0,0
334,0.0535232,0.0677453,0,0,0,0,0,0,0.0292904,0,0.0184973,0.0654506,0,0,0.0260085,0,0,0.0409985,0.0704882,0.0215131,0.00530838,0.0124552,0.0405215,0.0523155,0.0266283,0.0403249,0.0507776,0.0310735,0.0141953,0.014291,0.0245965,0.0263073,0.017269,0.0222054,0.0110212,0.022741,0.0600596,0,0.00858418,0.0599567,0.0389221,0,0,0.0183475,0,0,0.0447718,0.0590652,0.0282383,0.0336545,0.0103067,0.0589624,0.0503389,0.039687,0.127738,0.0415055,0.0364503,0.0687488,0.0431375,0.0517483,0.0852767,0.0283576,0.0262293,0.0110238,0.0221071,0.0416923,0.0222354,0,0,0,0,0,0,0,0,0
335,0.0534998,0.067769,0,0,0,0,0,0,0.0292719,0,0.0185161,0.0655287,0,0,0.02591,0,0,0.040992,0.0705265,0.0214523,0.00531795,0.0125067,0.0404093,0.0521924,0.0264843,0.0404257,0.0507658,0.0310097,0.0141995,0.0142947,0.0245262,0.0262443,0.0172929,0.0221678,0.0109834,0.0227314,0.0600877,0,0.00856773,0.0599187,0.0389106,0,0,0.0182327,0,0,0.0447875,0.0590624,0.028241,0.0337727,0.0103698,0.0589185,0.0502751,0.0396524,0.127747,0.0414916,0.0364767,0.0687709,0.0431401,0.0517729,0.0853421,0.0284109,0.0262098,0.0109986,0.022199,0.0416906,0.022229,0,0,0,0,0,0,0,0,0
336,0.0534875,0.0678103,0,0,0,0,0,0,0.0293655,0,0.0185748,0.0657178,0,0,0.0257693,0,0,0.0409575,0.070549,0.0214219,0.00537819,0.0125291,0.040316,0.0520547,0.0263773,0.0403359,0.0507124,0.0309397,0.0142122,0.0142893,0.0244869,0.0262076,0.0172489,0.0222247,0.010974,0.0226308,0.0601905,0,0.00856281,0.0597433,0.0388772,0,0,0.0180981,0,0,0.0447811,0.0590895,0.0282433,0.0340086,0.0104408,0.0588942,0.0501126,0.0396159,0.127741,0.0414091,0.0365891,0.068803,0.0431676,0.0518143,0.0853865,0.0285438,0.0262247,0.0109988,0.0221859,0.0417303,0.0222235,0,0,0,0,0,0,0,0,0
337,0.0534689,0.0678119,0,0,0,0,0,0,0.029427,0,0.0186255,0.065822,0,0,0.0256242,0,0,0.0409144,0.0705937,0.021435,0.0054018,0.0125732,0.04018,0.0519513,0.0263451,0.0404396,0.0506261,0.0309057,0.014244,0.014286,0.0244689,0.0262348,0.0172213,0.0222367,0.0109839,0.0224849,0.0602329,0,0.00857722,0.0596681,0.0388514,0,0,0.0179754,0,0,0.0447708,0.0591078,0.0282523,0.034105,0.010484,0.0588486,0.0500095,0.039583,0.127719,0.0413725,0.0366022,0.0688432,0.0431984,0.0518245,0.0854,0.0285861,0.0262621,0.0110376,0.0221069,0.0417959,0.022207,0,0,0,0,0,0,0,0,0
338,0.0534349,0.0677818,0,0,0,0,0,0,0.0294246,0,0.0186365,0.065902,0,0,0.0254849,0,0,0.0408896,0.0706224,0.0214807,0.00541827,0.0126155,0.0400088,0.0518596,0.0263065,0.0403569,0.0504855,0.0309149,0.0142629,0.0143051,0.0244626,0.0262728,0.0171378,0.0222159,0.0108193,0.0225127,0.0601977,0,0.00861331,0.0596812,0.0388154,0,0,0.0178415,0,0,0.0447374,0.0591273,0.0282088,0.0341115,0.0105371,0.0587324,0.0499852,0.0395665,0.127684,0.0415131,0.0365706,0.0688838,0.0432309,0.0518557,0.0854194,0.02858,0.0262494,0.0110947,0.0221299,0.0418061,0.0221867,0,0,0,0,0,0,0,0,0
339,0.053389,0.0677945,0,0,0,0,0,0,0.0295819,0,0.0186582,0.0659668,0,0,0.0253295,0,0,0.040854,0.0706472,0.021441,0.00543355,0.0126463,0.0398805,0.0517614,0.0262565,0.0400603,0.0504402,0.0309238,0.0143123,0.0142825,0.0244477,0.0262915,0.0169417,0.0221535,0.0109125,0.0224337,0.0601697,0,0.00865845,0.059723,0.0387644,0,0,0.017673,0,0,0.0446379,0.0591407,0.0281579,0.0341077,0.0105426,0.0586059,0.0499072,0.0395634,0.127636,0.0416396,0.0365246,0.0689254,0.0432529,0.0519092,0.0854671,0.0285097,0.0262295,0.0110095,0.022158,0.0417949,0.0221446,0,0,0,0,0,0,0,0,0
340,0.0533275,0.0678124,0,0,0,0,0,0,0.0297741,0,0.0186861,0.066038,0,0,0.0251967,0,0,0.0408361,0.0706925,0.0213859,0.00548245,0.0127319,0.0397077,0.0516541,0.0262346,0.0398777,0.0504836,0.0309365,0.0143802,0.0142542,0.0244048,0.0263457,0.0168031,0.0221098,0.0109123,0.0223803,0.0601981,0,0.00870653,0.0597389,0.0386849,0,0,0.0175153,0,0,0.0445658,0.0591576,0.0281119,0.0341006,0.0105502,0.058458,0.0498111,0.0395543,0.127623,0.0417305,0.0365044,0.0689707,0.0432663,0.05195,0.0855163,0.0285066,0.0262293,0.0109957,0.0221186,0.0417281,0.0221164,0,0,0,0,0,0,0,0,0
341,0.0532499,0.0678312,0,0,0,0,0,0,0.0298772,0,0.0187046,0.0661023,0,0,0.0250661,0,0,0.0408311,0.0707288,0.0213352,0.00554378,0.0127952,0.0395016,0.0515141,0.0262521,0.0397761,0.0504709,0.0309512,0.0143647,0.0142985,0.024344,0.0263553,0.0166863,0.0220765,0.0109059,0.0223401,0.0602739,0,0.00873178,0.0597555,0.0386128,0,0,0.017346,0,0,0.0445195,0.0591774,0.028084,0.034096,0.0105717,0.0582954,0.0496879,0.0395525,0.127615,0.0417414,0.036496,0.0690098,0.0432887,0.0519886,0.0855587,0.028561,0.0262406,0.0109944,0.0220678,0.0416318,0.0220866,0,0,0,0,0,0,0,0,0
342,0.0531706,0.0678483,0,0,0,0,0,0,0.0299514,0,0.018736,0.0661926,0,0,0.0249226,0,0,0.0408086,0.0707625,0.0212854,0.00560414,0.0128717,0.0393063,0.0513636,0.0262464,0.0396691,0.0504247,0.030946,0.0143464,0.0143934,0.0243359,0.0263126,0.0165147,0.0220404,0.0108717,0.0223237,0.0603599,0,0.00875812,0.0597829,0.0385657,0,0,0.0171685,0,0,0.0444984,0.0591803,0.0280661,0.0341076,0.0105981,0.0580814,0.0495484,0.0395514,0.127589,0.0417255,0.0365073,0.0690442,0.0433294,0.0520156,0.0855797,0.0286564,0.0262634,0.0110023,0.0220277,0.0415849,0.0220769,0,0,0,0,0,0,0,0,0
343,0.0530871,0.0678467,0,0,0,0,0,0,0.0300865,0,0.0187702,0.0662803,0,0,0.0247523,0,0,0.0407808,0.0708051,0.0211847,0.00563403,0.0129314,0.0391178,0.0512219,0.0260937,0.03956,0.0503755,0.0309142,0.0143671,0.0143796,0.0243635,0.02619,0.0163318,0.0219862,0.0107868,0.0223952,0.0604175,0,0.00878653,0.0598044,0.0385223,0,0,0.0169641,0,0,0.0445023,0.0591716,0.0280454,0.0341074,0.010613,0.0578429,0.0494015,0.0395281,0.127557,0.0417214,0.0364955,0.0690695,0.0433622,0.0520246,0.0856053,0.0286645,0.0262801,0.0110153,0.0219871,0.0415915,0.0221024,0,0,0,0,0,0,0,0,0
344,0.0530073,0.0678465,0,0,0,0,0,0,0.0302473,0,0.0188053,0.0663565,0,0,0.0245338,0,0,0.0407768,0.0708764,0.0211115,0.00565883,0.0129896,0.038911,0.0510254,0.0258833,0.0395699,0.0503182,0.0309173,0.01441,0.0142884,0.0244034,0.0259428,0.0162202,0.0218885,0.0108039,0.0223257,0.0604537,0,0.00881749,0.0598311,0.0384478,0,0,0.0167518,0,0,0.0444586,0.0591693,0.0280318,0.0341062,0.0106028,0.0576741,0.0492756,0.039482,0.127541,0.0417243,0.0364229,0.0690828,0.0433905,0.0520658,0.0856199,0.0286465,0.0262558,0.0110086,0.0219563,0.0416328,0.0221355,0,0,0,0,0,0,0,0,0
345,0.0529267,0.0677995,0,0,0,0,0,0,0.0303505,0,0.018847,0.0664469,0,0,0.0242729,0,0,0.0407462,0.0709521,0.0210717,0.00568671,0.0131332,0.0386679,0.0508055,0.02578,0.0398216,0.050262,0.0308907,0.0144405,0.0143824,0.0243859,0.0258821,0.0161333,0.0217418,0.0107921,0.0222513,0.060479,0,0.0088449,0.0598626,0.0383602,0,0,0.0165061,0,0,0.0443419,0.059174,0.0280168,0.0341204,0.0106027,0.0575521,0.0491085,0.0394482,0.127522,0.0417062,0.0363535,0.0691087,0.0434327,0.0521138,0.0856466,0.028645,0.0262094,0.0109785,0.0219345,0.0416558,0.022152,0,0,0,0,0,0,0,0,0
346,0.0528497,0.0677264,0,0,0,0,0,0,0.0309417,0,0.0186243,0.0665732,0,0,0.0239582,0,0,0.0407528,0.0710238,0.0218585,0.00572123,0.0131925,0.0383994,0.0505327,0.0256592,0.0399097,0.0502007,0.0308376,0.0144418,0.0144351,0.0239114,0.0255328,0.0156775,0.0215504,0.0108097,0.0221414,0.0604708,0,0.00887966,0.0598864,0.0382467,0,0,0.016229,0,0,0.0442216,0.0591738,0.0279945,0.0341182,0.0105901,0.0573966,0.0488954,0.0394413,0.127478,0.0416759,0.0362998,0.0691478,0.0434737,0.052146,0.085682,0.0286423,0.026122,0.0109702,0.0218685,0.0416242,0.0221572,0,0,0,0,0,0,0,0,0
