Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x76,x77,LTHI,RANK,x75,LBL,
258,0.0287795,0.0614226,0,0,0,0,0,0.0216459,0.0496057,0,0,0,0.0197881,0,0,0.0424663,0.0578709,0.043846,0.0377455,0.0218343,0,0,0.0629407,0.032917,0.0754734,0.06638,0.0315452,0.0636281,0.0686821,0.0356987,0.0380373,0,0.0182004,0,0.0372825,0.012686,0.0148589,0.0270319,0,0.0570977,0.0424752,0,0,0.0208498,0,0,0.0223839,0.0740862,0.00935179,0.0271051,0.0347563,0.051593,0.0347947,0.0280539,0.034395,0.0565527,0.0531733,0.0340592,0.0259277,0.0148916,0.0101391,0.0374548,0.00990431,0.00825432,0.0554021,0.0473671,0,0,0,0,0,0,0,0.0498045,0.02583,0,0,0
259,0.029485,0.0617099,0,0,0,0,0,0.0225069,0.051977,0,0,0,0.0198343,0,0,0.0424118,0.0558337,0.0466819,0.0400833,0.0230815,0,0,0.0636172,0.0326961,0.0712089,0.0662755,0.0332626,0.0624567,0.0688233,0.0371277,0.0352581,0,0.0258052,0,0.0374729,0.0128688,0.0146003,0.032782,0,0.0560993,0.0423321,0,0,0.0204294,0,0,0.0218825,0.0748516,0.00783811,0.0265053,0.0343253,0.0511563,0.0336907,0.0272269,0.0351734,0.0562935,0.0524273,0.0334846,0,0.0161381,0.00885358,0.0381028,0.00971539,0.00782527,0.0556848,0.0468634,0,0,0,0,0,0,0,0.0500692,0.0260242,0,0,0
260,0.0294497,0.0618728,0,0,0,0,0,0.0232465,0.0531899,0,0,0,0.019862,0,0,0.0423123,0.0552437,0.0477827,0.0404645,0.0250068,0,0,0.0630463,0.0322396,0.0692497,0.0662321,0.0335604,0.0615223,0.0682341,0.0374199,0.0341788,0,0.0273934,0,0.0377033,0.012991,0.0143779,0.0285575,0,0.0565375,0.0423476,0,0,0.0204012,0,0,0.0221736,0.0754243,0.00926418,0.0270552,0.0355702,0.0511878,0.033238,0.0284036,0.0337393,0.0559255,0.0531107,0.0345033,0.0258519,0.0147916,0.00973808,0.0382828,0.00971351,0.00746952,0.0559608,0.046461,0,0,0,0,0,0,0,0.0499015,0.0254965,0,0,0
261,0.028623,0.0618192,0,0,0,0,0,0.0237734,0.0537206,0,0,0,0.0198263,0,0,0.0423409,0.0550107,0.0474244,0.0407995,0.0276578,0,0,0.0624968,0.0321601,0.067451,0.0660851,0.0334972,0.06055,0.067198,0.03764,0.0337652,0,0.0301539,0,0.0378327,0.0130204,0.0143292,0.0291217,0,0.0566039,0.0423769,0,0,0.020238,0,0,0.0221631,0.0758765,0.00946357,0.0270009,0.0357254,0.051042,0.0330398,0.0284471,0.0334547,0.0557002,0.0531617,0.0345747,0.0258067,0.0147383,0.00981024,0.0384846,0.00976785,0.00739755,0.0559476,0.0466671,0,0,0,0,0,0,0,0.0495218,0.0253606,0,0,0
262,0.028257,0.0621749,0,0,0,0,0,0.0259271,0.0545153,0,0,0,0.0188399,0,0,0.0435468,0.0544477,0.051812,0.0410985,0.0256774,0,0,0.061851,0.032367,0.06758,0.0662987,0.0329027,0.0598687,0.0667528,0.0366508,0.0330957,0,0.0264185,0,0.0376026,0.0120716,0.0135471,0.0269901,0,0.0565313,0.0416391,0,0,0.020579,0,0,0.0214222,0.0765943,0.00965123,0.0260316,0.0366987,0.0493626,0.0330482,0.0287889,0.0321312,0.0550426,0.0532082,0.0352146,0.0245048,0.0147425,0.0100145,0.0385747,0.00987214,0.00784155,0.0564775,0.0467736,0,0,0,0,0,0,0,0.048873,0.0249279,0,0,0
263,0.0284766,0.0625281,0,0,0,0,0,0.0260348,0.0533871,0,0,0,0.0201781,0,0,0.0431076,0.0542689,0.0515279,0.0408598,0.025449,0,0,0.0624208,0.0330358,0.0672813,0.0657883,0.0320747,0.060692,0.067529,0.0372805,0.0337901,0,0.0249832,0,0.0374562,0.0186048,0.00773287,0.0308412,0,0.0550482,0.042052,0,0,0.0226725,0,0,0.0199044,0.0772264,0.00853184,0.0255041,0.0371166,0.0496527,0.0327983,0.027578,0.0325326,0.0543238,0.0520382,0.0353492,0,0.0154698,0.00873585,0.0386085,0.00860514,0.00733154,0.0563973,0.0465785,0,0,0,0,0,0,0,0.0481513,0.0249143,0,0,0
264,0.0290617,0.0626878,0,0,0,0,0,0.0259463,0.0543342,0,0,0,0.0205691,0,0,0.0432073,0.054038,0.0527738,0.0410099,0.0252249,0,0,0.0611638,0.0331115,0.0671821,0.0660185,0.0322993,0.0604576,0.0673863,0.0369371,0.0334049,0,0.0255168,0,0.0370888,0.0154093,0.00846071,0.0273192,0,0.0565523,0.0415343,0,0,0.0215582,0,0,0.0212525,0.0771621,0.0101342,0.0260371,0.0370531,0.0487811,0.0328828,0.0285964,0.0318112,0.054673,0.0527992,0.0354522,0.0244201,0.0145013,0.0102825,0.0383994,0.00903006,0.00712869,0.0567694,0.0457485,0,0,0,0,0,0,0,0.0480037,0.0243392,0,0,0
265,0.0295189,0.0625979,0,0,0,0,0,0.0258898,0.0541532,0,0,0,0.0203759,0,0,0.0431159,0.0540059,0.052208,0.0410796,0.0257879,0,0,0.0607581,0.0329537,0.0671658,0.0659752,0.03227,0.0604048,0.0672495,0.0369935,0.0334516,0,0.0255028,0,0.0370733,0.0144051,0.00955182,0.0270133,0,0.0567969,0.0414318,0,0,0.0210029,0,0,0.0216408,0.0773306,0.0103839,0.0258778,0.0367255,0.0487319,0.0328195,0.02865,0.0316445,0.0546877,0.0527515,0.0348511,0.0244186,0.014444,0.0107659,0.0385444,0.0095753,0.00692851,0.0564774,0.0456219,0,0,0,0,0,0,0,0.0481386,0.0240913,0,0,0
266,0.0294267,0.0625609,0,0,0,0,0,0.0257654,0.0537755,0,0,0,0.0200246,0,0,0.0430188,0.0540475,0.0509133,0.0412036,0.0268375,0,0,0.0607168,0.0327123,0.0674229,0.0660687,0.0323719,0.06004,0.0668658,0.0369608,0.0333825,0,0.0257463,0,0.0370809,0.0138842,0.0105117,0.026893,0,0.0569037,0.0414358,0,0,0.0205339,0,0,0.0218353,0.0773852,0.0106218,0.0256402,0.036393,0.0487499,0.032625,0.0286226,0.0316276,0.054707,0.0525719,0.0343194,0.0244504,0.0143981,0.0111368,0.0387669,0.0101028,0.00680677,0.0561805,0.0458558,0,0,0,0,0,0,0,0.0486,0.0238222,0,0,0
267,0.0295632,0.0620969,0,0,0,0,0,0.0232538,0.0523087,0,0,0,0.0193626,0,0,0.0424873,0.0544237,0.0466735,0.0412663,0.0290923,0,0,0.061407,0.032041,0.0670995,0.0656831,0.0324951,0.0605366,0.0675481,0.0378487,0.033528,0,0.0293485,0,0.037813,0.012728,0.0148915,0.0348198,0,0.0562528,0.0421557,0,0,0.0196947,0,0,0.022301,0.0768376,0.009163,0.0258282,0.0346305,0.049735,0.0322465,0.0266996,0.0343153,0.0553432,0.0511851,0.0322662,0,0.0157258,0.0113292,0.0391106,0.0104498,0.00659525,0.0552928,0.0460488,0,0,0,0,0,0,0,0.0487934,0.0240075,0,0,0
268,0.0292615,0.0621306,0,0,0,0,0,0.0227845,0.0516698,0,0,0,0.0194521,0,0,0.0424676,0.0545572,0.0454509,0.0407702,0.0265825,0,0,0.0612814,0.0317861,0.0685885,0.065856,0.0324769,0.0615541,0.0683365,0.0379642,0.0344759,0,0.0251827,0,0.0378455,0.0127913,0.0147747,0.029001,0,0.056975,0.0422376,0,0,0.019587,0,0,0.0221733,0.0766526,0.0107363,0.0262181,0.0352912,0.0494018,0.0321475,0.0274371,0.0329414,0.055189,0.0513481,0.0321419,0.0257118,0.0141453,0.0116315,0.0392804,0.0106118,0.00638077,0.0553146,0.0457275,0,0,0,0,0,0,0,0.049059,0.0235111,0,0,0
269,0.0288777,0.0620056,0,0,0,0,0,0.023153,0.0502681,0,0,0,0.0194055,0,0,0.0424176,0.0551466,0.0432,0.0394344,0.0227616,0,0,0.0607967,0.0317544,0.0719999,0.0658893,0.031085,0.0631108,0.0688279,0.0372703,0.0368694,0,0.0142388,0,0.0375311,0.0127647,0.0146861,0.0284478,0,0.056844,0.0422625,0,0,0.0196867,0,0,0.0219175,0.0763977,0.0109392,0.0257846,0.035009,0.0492432,0.0327241,0.0269151,0.0329058,0.055236,0.0509531,0.0317985,0.0257614,0.0141966,0.0122986,0.0389853,0.0105824,0.00661894,0.0551757,0.046069,0,0,0,0,0,0,0,0.0488131,0.0232234,0,0,0
270,0.029076,0.0624408,0,0,0,0,0,0.0224397,0.0520048,0,0,0,0.0195121,0,0,0.0420923,0.0549475,0.0446599,0.0399377,0.0245243,0,0,0.0601011,0.0306623,0.0696368,0.0662194,0.0327578,0.0618427,0.0679838,0.0371743,0.035317,0,0.0224088,0,0.0376608,0.0128048,0.0144171,0.0309649,0,0.0600865,0.0423855,0,0,0.0193737,0,0,0.0217522,0.0735224,0.0146409,0.0264093,0.0311485,0.049144,0.0321647,0.0279769,0.0362473,0,0.0533076,0.0288913,0.0267902,0.0139783,0.0141279,0.0394781,0.0101337,0.00652865,0.055717,0.0451807,0,0,0,0,0,0,0,0.0494074,0.020674,0,0,0
271,0.0292745,0.0625174,0,0,0,0,0,0.0219349,0.0514556,0,0,0,0.0196178,0,0,0.0420568,0.0550516,0.04384,0.0396873,0.0232982,0,0,0.0600297,0.0306365,0.0701948,0.0661487,0.0324287,0.0620098,0.0679512,0.0367261,0.0359021,0,0.0204942,0,0.0375062,0.0130848,0.0139245,0.0305683,0,0.0601996,0.042429,0,0,0.0197461,0,0,0.0218171,0.0733622,0.0148826,0.0261046,0.0307379,0.0489015,0.0324842,0.0275698,0.0363447,0,0.0533559,0.0286055,0.027069,0.0141247,0.0148065,0.0392576,0.00980284,0.0066515,0.0557559,0.0450834,0,0,0,0,0,0,0,0.0493589,0.020183,0,0,0
272,0.0292069,0.0624575,0,0,0,0,0,0.0214231,0.0490162,0,0,0,0.0196616,0,0,0.0420999,0.056375,0.0404567,0.0375036,0.0223602,0,0,0.0596991,0.0306828,0.0735163,0.0659087,0.0303007,0.0627494,0.0676275,0.0349133,0.0382502,0,0.0117325,0,0.0371866,0.0131489,0.0136734,0.0300316,0,0.0600901,0.0424625,0,0,0.0201337,0,0,0.022203,0.0729707,0.014883,0.0259578,0.0304631,0.0489486,0.0334276,0.0268514,0.0365975,0,0.0529019,0.0282942,0.027408,0.0142906,0.0154761,0.0387,0.00992948,0.0070652,0.05555,0.0452838,0,0,0,0,0,0,0,0.0486538,0.0197812,0,0,0
273,0.0286394,0.0630155,0,0,0,0,0,0.0214841,0.0503721,0,0,0,0.0193793,0,0,0.0420153,0.0552729,0.0421007,0.0392116,0.0221862,0,0,0.0601192,0.0303113,0.070522,0.0658972,0.0314957,0.0618953,0.0675602,0.035215,0.0365043,0,0.0169511,0,0.0371667,0.0130723,0.0136909,0.0300304,0,0.0599787,0.0423474,0,0,0.0198597,0,0,0.0222309,0.0730522,0.0149626,0.025998,0.0303832,0.0480164,0.032725,0.0268051,0.0363988,0,0.0523578,0.0277258,0.027488,0.0143436,0.0161422,0.0389318,0.00991708,0.00679599,0.0561105,0.0447098,0,0,0,0,0,0,0,0.0492405,0.0194664,0,0,0
