Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
150,0.0303299,0.0616079,0,0,0,0.0338288,0,0.0128183,0.0387289,0,0,0,0,0.0194392,0,0,0.0426625,0.0593619,0.0522594,0.0360105,0.0286827,0,0,0.0644955,0.0350398,0.0546042,0.0827308,0.0703163,0.0321783,0.0693847,0.0694813,0.0389891,0.0509141,0,0.0555454,0,0.0367286,0.0132685,0.0143859,0.0305967,0,0.0309158,0.0593087,0.0411345,0,0,0.0234955,0,0,0.0224508,0.0729611,0.0224249,0.0267789,0.0308451,0.0527726,0.0369619,0.0311998,0.0367229,0.0620238,0.0567115,0.0329331,0.0257606,0.0138871,0.0407382,0.00966163,0.0335698,0.0115382,0.00976198,0.0581846,0.0469936,0,0,0,0,0,0,0,0
151,0.0302695,0.0617138,0,0,0,0.0335691,0,0.0130131,0.0391801,0,0,0,0,0.0193589,0,0,0.0427039,0.0598607,0.0500441,0.0359735,0.0276614,0,0,0.0643123,0.0349013,0.0546788,0.082957,0.0700217,0.0321735,0.0685889,0.0690364,0.0384664,0.0496738,0,0.0497672,0,0.0369451,0.0133068,0.0143681,0.0309331,0,0.031111,0.0592898,0.0411154,0,0,0.0234017,0,0,0.0223866,0.073336,0.0222799,0.0268144,0.031025,0.0526024,0.0367885,0.0309157,0.0362158,0.0617608,0.0565774,0.0331109,0.0257083,0.013818,0.0410052,0.00957209,0.0336692,0.0114694,0.00969391,0.0582437,0.046847,0,0,0,0,0,0,0,0
152,0.0301741,0.0618022,0,0,0,0.0339356,0,0.0132673,0.0397126,0,0,0,0,0.0193035,0,0,0.0427072,0.0602722,0.0475965,0.035793,0.0265685,0,0,0.0640625,0.03471,0.0546031,0.0828549,0.0696317,0.0321088,0.0676736,0.0685273,0.0378957,0.0483315,0,0.0432344,0,0.0371621,0.0133447,0.0143154,0.0313432,0,0.0312348,0.0591435,0.0411379,0,0,0.0232548,0,0,0.0223004,0.0736717,0.0219686,0.0268754,0.0311656,0.0525006,0.0365358,0.0306932,0.0357816,0.0614545,0.0563755,0.0331234,0.0257965,0.0139336,0.0410129,0.00941741,0.0337987,0.0114125,0.00960696,0.0583267,0.0467142,0,0,0,0,0,0,0,0
153,0.0301166,0.061915,0,0,0,0.0354464,0,0.0135841,0.0403281,0,0,0,0,0.0192509,0,0,0.0426847,0.0605813,0.0449621,0.0355703,0.0254753,0,0,0.063784,0.0345008,0.0544196,0.0825459,0.0691317,0.0320164,0.0668377,0.0680447,0.0374157,0.0470376,0,0.0360797,0,0.0373572,0.0133873,0.014245,0.0318127,0,0.03137,0.0588565,0.041184,0,0,0.0231604,0,0,0.0223564,0.0740341,0.0217512,0.026948,0.0312672,0.0524556,0.0362597,0.0306389,0.0354009,0.0611313,0.0562042,0.0332507,0.0259063,0.0140709,0.0410741,0.00926388,0.0339682,0.0113561,0.00950751,0.058406,0.0465593,0,0,0,0,0,0,0,0
154,0.0301421,0.0620314,0,0,0,0.0380492,0,0.013987,0.0411724,0,0,0,0,0.0192468,0,0,0.0426451,0.0606881,0.0423266,0.0355446,0.0243107,0,0,0.0635545,0.0342571,0.054193,0.0820647,0.0686788,0.0320012,0.066235,0.0678649,0.0372299,0.0458645,0,0.0288193,0,0.037537,0.0134905,0.0140511,0.0323873,0,0.0314742,0.0584435,0.0411483,0,0,0.0227291,0,0,0.0225297,0.0744725,0.0216251,0.0270032,0.0314158,0.052405,0.0358861,0.0307417,0.0350672,0.0608088,0.056128,0.0335576,0.0259703,0.0142063,0.0411682,0.00910716,0.0342845,0.0113545,0.00956883,0.0585073,0.0463766,0,0,0,0,0,0,0,0
155,0.0301065,0.0621332,0,0,0,0.0416712,0,0.0142832,0.0419053,0,0,0,0,0.0191367,0,0,0.0425971,0.0608214,0.0398443,0.0355202,0.0233852,0,0,0.0633137,0.0339907,0.0537539,0.0814473,0.0682395,0.0319653,0.0659808,0.06799,0.0373089,0.0450157,0,0.021609,0,0.0377185,0.0134782,0.0141078,0.0327881,0,0.0316319,0.0579783,0.0411468,0,0,0.0225684,0,0,0.0224911,0.0749158,0.0215271,0.0270241,0.0316034,0.0523166,0.0355379,0.0306167,0.0347624,0.0604913,0.0559831,0.0338917,0.0258803,0.0144475,0.0412423,0.00898843,0.034534,0.0112364,0.00937185,0.0586592,0.0461835,0,0,0,0,0,0,0,0
156,0.030165,0.0622126,0,0,0,0.0448823,0,0.0149186,0.043122,0,0,0,0,0.018892,0,0,0.0425647,0.060509,0.0375902,0.0358834,0.0223052,0,0,0.0631275,0.0337192,0.0531636,0.0803691,0.0678891,0.032206,0.0659168,0.0684155,0.0378081,0.0442879,0,0.0155513,0,0.0380065,0.013234,0.0145413,0.0332453,0,0.0319241,0.0573963,0.0411916,0,0,0.0221796,0,0,0.0225274,0.0754911,0.0212799,0.0267725,0.0319366,0.0520411,0.0350442,0.0305629,0.0342884,0.0601687,0.0557999,0.0340145,0.0257108,0.0148005,0.0414175,0.00903452,0.0348722,0.0111921,0.00925151,0.0589401,0.0459031,0,0,0,0,0,0,0,0
157,0.0302359,0.0622918,0,0,0,0.0478903,0,0.0157641,0.044269,0,0,0,0,0.0188234,0,0,0.0425046,0.0601299,0.0357087,0.0363238,0.0216511,0,0,0.0629791,0.0335001,0.0525549,0.0790933,0.0675545,0.0324392,0.065916,0.0688719,0.0384365,0.0436736,0,0.0104132,0,0.0382753,0.0132694,0.0145311,0.0336882,0,0.0321665,0.0568556,0.0412989,0,0,0.0219103,0,0,0.0225171,0.0760226,0.0210957,0.02661,0.0322363,0.0517119,0.0346428,0.0305928,0.0336681,0.0598287,0.0555818,0.0341505,0.0255246,0.014363,0.0416576,0.00903754,0.0351942,0.0111163,0.00908389,0.0592511,0.045613,0,0,0,0,0,0,0,0
158,0.0303429,0.0624964,0,0,0,0.0437504,0,0.0191861,0.0472676,0,0,0,0,0.0188067,0,0,0.042374,0.0579867,0.0366406,0.0384506,0.0212895,0,0,0.0633124,0.0329942,0.0525077,0.075357,0.0676259,0.0345321,0.0652214,0.0696333,0.0399511,0.0412745,0,0.0150085,0,0.0387873,0.0133599,0.0143946,0.0346881,0,0.0324566,0.0561333,0.0414483,0,0,0.0213826,0,0,0.0224152,0.0768636,0.0209246,0.026359,0.032546,0.0511334,0.0336414,0.0309994,0.0330517,0.0594584,0.0556034,0.0343976,0.0253084,0.0137348,0.0417736,0.00906091,0.0359532,0.0108578,0.00850635,0.0597089,0.0448839,0,0,0,0,0,0,0,0
159,0.0303386,0.0625466,0,0,0,0.049845,0,0.0191351,0.047205,0,0,0,0,0.0187672,0,0,0.0423304,0.0583923,0.0344028,0.0378301,0.0213558,0,0,0.0629237,0.0328237,0.0513869,0.0753691,0.0669871,0.0332399,0.0656433,0.0695762,0.0399331,0.0420705,0,0.00662185,0,0.0388593,0.0133944,0.0143523,0.0353385,0,0.0326313,0.0558015,0.0415024,0,0,0.0213246,0,0,0.0224155,0.0773114,0.0207929,0.0262696,0.0326593,0.0509548,0.0338612,0.0308804,0.0325807,0.0590577,0.0554539,0.0343166,0.0252698,0.0136049,0.0418028,0.00906978,0.0358754,0.0108904,0.00862835,0.0598725,0.0449232,0,0,0,0,0,0,0,0
160,0.0304373,0.062796,0,0,0,0.0397357,0,0.0228877,0.0497581,0,0,0,0,0.0187614,0,0,0.0421577,0.056599,0.0384654,0.0400669,0.026119,0,0,0.063177,0.0323429,0.0515589,0.0708803,0.0671374,0.0350668,0.0636561,0.0689886,0.0407005,0.0387671,0,0.0191974,0,0.039269,0.013425,0.0142656,0.0365873,0,0.0330282,0.0556925,0.041629,0,0,0.0208677,0,0,0.0223331,0.0781586,0.0207865,0.0261791,0.0329789,0.0505175,0.0331075,0.0312516,0.0320275,0.058777,0.0557024,0.0350342,0.0251043,0.0136021,0.0417488,0.00942483,0.0364615,0.0107816,0.00821233,0.0601983,0.0444205,0,0,0,0,0,0,0,0
161,0.0304232,0.0629105,0,0,0,0.0370973,0,0.0242208,0.0499567,0,0,0,0,0.0187602,0,0,0.0420623,0.0565324,0.0400096,0.0405084,0.0291021,0,0,0.0632017,0.0321778,0.0509014,0.0691086,0.0667502,0.0346617,0.0625451,0.0680355,0.0405237,0.0374836,0,0.0230029,0,0.039426,0.0134037,0.0142272,0.0377947,0,0.0329874,0.0552481,0.0417317,0,0,0.0208058,0,0,0.0223176,0.0790884,0.0202051,0.0258103,0.0331821,0.0502271,0.0332061,0.0306737,0.0313493,0.0580747,0.0551543,0.0356327,0.0257362,0,0.0419684,0.00959548,0.0364851,0.0108051,0.00817161,0.0602428,0.0445212,0,0,0,0,0,0,0,0
162,0.0303846,0.0630224,0,0,0,0.0377974,0,0.0230965,0.0497845,0,0,0,0,0.0187669,0,0,0.0420516,0.0568174,0.0439237,0.0403554,0.0308373,0,0,0.0630804,0.0317876,0.0503044,0.068021,0.066362,0.0341364,0.061254,0.0676265,0.0393636,0.0346734,0,0.0264154,0,0.0396325,0.0134552,0.0142472,0.0381385,0,0.0330109,0.055294,0.0419775,0,0,0.0207289,0,0,0.0223165,0.0794845,0.0203298,0.0257397,0.0334185,0.049967,0.0333485,0.0304321,0.0309934,0.0577418,0.0548608,0.0355061,0.0257108,0,0.0420008,0.0102686,0.0365108,0.0108415,0.00820561,0.0603172,0.0445377,0,0,0,0,0,0,0,0
163,0.0301712,0.0635731,0,0,0,0.0377207,0,0.0233301,0.0501455,0,0,0,0,0.0200904,0,0,0.0424711,0.0565529,0.0433019,0.0401972,0.0276331,0,0,0.0627593,0.0321175,0.0485347,0.0674852,0.066039,0.0329667,0.0629078,0.0684092,0.0405009,0.0373743,0,0.0260983,0,0.0392175,0.0167652,0.00747847,0.0357053,0,0.031476,0.0551117,0.0415927,0,0,0.0200657,0,0,0.0225691,0.0798208,0.0214483,0.0253165,0.0358162,0.0487488,0.033367,0.0309514,0.0299138,0.0568969,0.0549712,0.0364931,0.0230775,0.0135898,0.0433867,0.00989621,0.0366219,0.0109868,0.0105156,0.0610207,0.0443348,0,0,0,0,0,0,0,0
164,0.0302903,0.0635553,0,0,0,0.0386886,0,0.0227429,0.05081,0,0,0,0,0.0175975,0,0,0.0436213,0.0564665,0.044972,0.0403902,0.026483,0,0,0.0619226,0.0311214,0.0470287,0.0668321,0.0658801,0.0325997,0.0636296,0.0692131,0.0407475,0.037872,0,0.0271558,0,0.0396938,0.0121529,0.0138715,0.0346561,0,0.0318291,0.0557826,0.0418576,0,0,0.0213301,0,0,0.022062,0.0802783,0.0217373,0.0253703,0.0351532,0.0477947,0.0339236,0.0311248,0.0293443,0.056883,0.0549888,0.0361411,0.022589,0.0133019,0.0427407,0.00945569,0.0360948,0.0106136,0.00829231,0.0613035,0.0441756,0,0,0,0,0,0,0,0
165,0.0301923,0.0637571,0,0,0,0.0391663,0,0.0225155,0.0510009,0,0,0,0,0.017473,0,0,0.0438998,0.0564751,0.045961,0.0406247,0.0261108,0,0,0.0616415,0.0308855,0.0464251,0.0666401,0.0658263,0.0326078,0.0640387,0.0696896,0.0409719,0.0382477,0,0.0279152,0,0.039741,0.0120373,0.0137234,0.035106,0,0.0314718,0.0558336,0.0419354,0,0,0.0213142,0,0,0.0220773,0.0805221,0.0219135,0.0251996,0.0353193,0.0471468,0.0339531,0.0310157,0.0290596,0.0566181,0.0548281,0.0357526,0.0225156,0.0131574,0.042491,0.00971896,0.036037,0.010562,0.00833263,0.0615838,0.0440792,0,0,0,0,0,0,0,0
166,0.0302027,0.0640107,0,0,0,0.0390752,0,0.0225858,0.0510488,0,0,0,0,0.0187992,0,0,0.0436955,0.0566438,0.0464387,0.0408886,0.026215,0,0,0.0615298,0.0312047,0.0462651,0.0666329,0.0657165,0.0327507,0.0641508,0.0698148,0.0410745,0.0384554,0,0.0284473,0,0.0394828,0.0139306,0.010127,0.0350779,0,0.0311283,0.0560363,0.0418305,0,0,0.0204892,0,0,0.0224452,0.0806931,0.0221755,0.0249707,0.0348681,0.0466399,0.0338187,0.0309499,0.0289167,0.0565547,0.0547466,0.0357429,0.022986,0.0131832,0.042446,0.00983395,0.0362673,0.0106625,0.00928429,0.0618319,0.0440607,0,0,0,0,0,0,0,0
167,0.0303342,0.0640611,0,0,0,0.0384061,0,0.0229058,0.0509634,0,0,0,0,0.0186769,0,0,0.0438423,0.0567493,0.046332,0.04113,0.0268093,0,0,0.0615569,0.0309659,0.0468149,0.0669341,0.0655861,0.0328946,0.0639169,0.0695217,0.0409834,0.0383946,0,0.0285437,0,0.039653,0.013808,0.010891,0.0356299,0,0.0305222,0.0561166,0.0419294,0,0,0.0204359,0,0,0.0223815,0.0808266,0.0225354,0.0247987,0.0345275,0.0464695,0.0337597,0.0307495,0.0289659,0.0565123,0.0546027,0.0356485,0.0233632,0.0133954,0.0433021,0.0100594,0.0363351,0.0106956,0.0089918,0.0618849,0.0441077,0,0,0,0,0,0,0,0
168,0.0304599,0.0640248,0,0,0,0.0371652,0,0.0235366,0.05064,0,0,0,0,0.018692,0,0,0.0436963,0.0568308,0.0457549,0.0413312,0.0280174,0,0,0.0617213,0.0308102,0.0480063,0.0674947,0.0655403,0.033171,0.063346,0.06886,0.0407132,0.0381088,0,0.0282913,0,0.0398403,0.0138881,0.0115727,0.0359823,0,0.0301067,0.0560794,0.0420423,0,0,0.0204896,0,0,0.0224199,0.0810027,0.0231238,0.02475,0.0348052,0.0465512,0.0336767,0.0306346,0.0289248,0.0563366,0.0544725,0.0351973,0.0229667,0.0131566,0.0421808,0.0106127,0.0364529,0.0107814,0.00874469,0.0618007,0.0441826,0,0,0,0,0,0,0,0
169,0.0304726,0.0639457,0,0,0,0.0355805,0,0.0242104,0.0496827,0,0,0,0,0.0184667,0,0,0.0433659,0.0567039,0.0445783,0.0421421,0.0299439,0,0,0.0624792,0.0311782,0.0499152,0.0685543,0.065801,0.0337415,0.0624156,0.0678747,0.0402904,0.0374953,0,0.0281488,0,0.0400527,0.0138659,0.0121015,0.0344597,0,0.0295913,0.0546467,0.0418205,0,0,0.0206738,0,0,0.0222121,0.081933,0.0243524,0.02432,0.0368647,0.0465517,0.0335583,0.0294535,0.0281302,0.054698,0.0530648,0.0375239,0.0220946,0.014269,0,0.0125335,0.0363527,0.0108806,0.00857826,0.0615393,0.0445927,0,0,0,0,0,0,0,0
170,0.0305284,0.0638134,0,0,0,0.03382,0,0.0254368,0.0494318,0,0,0,0,0.0191824,0,0,0.0423726,0.0570896,0.0430883,0.0418351,0.0323454,0,0,0.0624438,0.0305327,0.0508786,0.0686088,0.0658792,0.0344696,0.0618733,0.0671832,0.0402561,0.0373146,0,0.0282234,0,0.0404296,0.0145612,0.0131083,0.0414538,0,0.0300126,0.0558351,0.0425881,0,0,0.0199317,0,0,0.0223591,0.0801698,0.0234892,0.0249775,0.0338801,0.04762,0.0333827,0.0298784,0.0305078,0.0570022,0.0542725,0.0330637,0.0250031,0.012936,0.0393244,0.0151425,0.0369039,0.0108436,0.00822248,0.0612399,0.0442612,0,0,0,0,0,0,0,0
171,0.030496,0.0638189,0,0,0,0.0352446,0,0.0253635,0.0491301,0,0,0,0,0.0186779,0,0,0.0425732,0.0567582,0.0413774,0.0421617,0.0302471,0,0,0.0625343,0.0304379,0.0512566,0.0695928,0.0660009,0.0344412,0.0625149,0.0674154,0.0404349,0.0384742,0,0.0243454,0,0.0405762,0.0139761,0.0142981,0.0421255,0,0.0292023,0.0556428,0.0425784,0,0,0.0200651,0,0,0.02224,0.0799505,0.0242651,0.0249162,0.0339812,0.0473764,0.0332806,0.0297607,0.0307199,0.0569958,0.0541698,0.0327224,0.025169,0.0128514,0.0387655,0.0158193,0.0368612,0.0107318,0.0079403,0.0613114,0.0441663,0,0,0,0,0,0,0,0
172,0.0305256,0.0638683,0,0,0,0.0351823,0,0.0255858,0.0489089,0,0,0,0,0.018621,0,0,0.0426059,0.0563797,0.040512,0.0425483,0.0291309,0,0,0.062633,0.0305515,0.0514219,0.0700214,0.0661034,0.0343686,0.0627478,0.0673214,0.0404045,0.0392369,0,0.0217018,0,0.0406055,0.0139369,0.0144141,0.0423025,0,0.0284228,0.0554221,0.0425373,0,0,0.0201504,0,0,0.0223634,0.0798749,0.0247587,0.0247789,0.0338549,0.0471526,0.0331506,0.0296943,0.0307505,0.0568707,0.0541212,0.0323136,0.0251638,0.0129688,0.0382987,0.0162399,0.036876,0.0106825,0.00790004,0.0613476,0.0440993,0,0,0,0,0,0,0,0
173,0.030597,0.0638788,0,0,0,0.0450457,0,0.0228631,0.047216,0,0,0,0,0.0185381,0,0,0.0426426,0.0568487,0.0358917,0.0412986,0.0236496,0,0,0.0625274,0.0307745,0.050562,0.0726663,0.0656527,0.032381,0.0647519,0.068121,0.0401279,0.0421253,0,0.00700977,0,0.0405578,0.0138582,0.0145691,0.0423653,0,0.0273318,0.0549776,0.0425081,0,0,0.0202787,0,0,0.0224203,0.0794284,0.0250978,0.0245188,0.0340196,0.04691,0.0334482,0.0291278,0.030953,0.0566921,0.053726,0.0319009,0.0255033,0.0130836,0.0377334,0.0161763,0.0366734,0.0107623,0.00805188,0.0612454,0.0442651,0,0,0,0,0,0,0,0
174,0.0306669,0.0640706,0,0,0,0.0378839,0,0.0241824,0.0480488,0,0,0,0,0.0184624,0,0,0.042624,0.0557001,0.0372486,0.0427412,0.0254196,0,0,0.0629812,0.0307283,0.0507407,0.0706081,0.0658518,0.0329949,0.0633823,0.0674935,0.0396387,0.039985,0,0.0128061,0,0.0407752,0.013823,0.0148002,0.0433049,0,0.0262669,0.0545383,0.0425772,0,0,0.0200676,0,0,0.0224285,0.0795541,0.0256647,0.0245944,0.0342272,0.046621,0.0329615,0.0292324,0.0310501,0.056744,0.0536735,0.0313904,0.0256099,0.0129712,0.037055,0.0168254,0.037003,0.0107255,0.00784473,0.0612767,0.0440969,0,0,0,0,0,0,0,0
175,0.0305815,0.0641562,0,0,0,0.0433111,0,0.0220775,0.0470548,0,0,0,0,0.0184638,0,0,0.0426092,0.0560531,0.0333551,0.0417632,0.0233058,0,0,0.0629791,0.0309593,0.0491385,0.0718018,0.06529,0.0306957,0.064022,0.0675355,0.0386874,0.0409708,0,0.00522672,0,0.0407126,0.0137611,0.0148365,0.0435112,0,0.0257865,0.0541171,0.0424571,0,0,0.0201681,0,0,0.0224841,0.0792352,0.0263531,0.0243581,0.0343435,0.0462663,0.0331534,0.0289072,0.0311422,0.0568038,0.053381,0.0310201,0.025255,0.0128273,0.0365134,0.0176084,0.0368434,0.0108029,0.00796225,0.0610931,0.0443883,0,0,0,0,0,0,0,0
176,0.0305602,0.0643756,0,0,0,0.0340739,0,0.0237754,0.0484033,0,0,0,0,0.0184348,0,0,0.0425846,0.0548756,0.0353041,0.0433917,0.0249248,0,0,0.0639333,0.0310678,0.0487569,0.0693485,0.0651206,0.030824,0.0623509,0.0668175,0.0383455,0.0379121,0,0.0127183,0,0.0408396,0.0137493,0.0148752,0.0447557,0,0.0251122,0.0536897,0.0422328,0,0,0.019852,0,0,0.0225218,0.0792197,0.0273121,0.0244892,0.0346698,0.0457762,0.0324451,0.0287353,0.0313017,0.0568324,0.0532804,0.0304934,0.0246512,0.0129419,0.0358652,0.0188177,0.0372306,0.010756,0.0077385,0.060997,0.0442996,0,0,0,0,0,0,0,0
177,0.0305236,0.0643723,0,0,0,0.0405109,0,0.0214769,0.0471648,0,0,0,0,0.0183667,0,0,0.0425912,0.0555949,0.0306487,0.0418749,0.0243551,0,0,0.0642459,0.0314812,0.046811,0.0714438,0.0646825,0.0281868,0.0629695,0.0669247,0.0373828,0.0393679,0,0.00514865,0,0.0406827,0.0135823,0.0150394,0.0451234,0,0.0243538,0.0533829,0.0419666,0,0,0.0198596,0,0,0.0225807,0.0786282,0.0281275,0.024044,0.0349425,0.0454544,0.032767,0.0279394,0.03168,0.0567021,0.0528767,0.0300156,0.0240645,0.0136527,0.0351555,0.0193419,0.0369871,0.01083,0.00793301,0.0608448,0.0448048,0,0,0,0,0,0,0,0
178,0.0305251,0.0643356,0,0,0,0.0416596,0,0.0204717,0.0465358,0,0,0,0,0.0182637,0,0,0.0425985,0.0559996,0.0290074,0.0413648,0.0254547,0,0,0.0649798,0.0320268,0.045704,0.072064,0.0643007,0.0268469,0.0632501,0.0672354,0.0369987,0.0398117,0,0.00495492,0,0.0405937,0.0134932,0.0152018,0.04615,0,0.0231976,0.0530057,0.0417795,0,0,0.0197748,0,0,0.0225853,0.0781755,0.028827,0.023704,0.0345865,0.0452273,0.0326733,0.027011,0.0326083,0.0570745,0.0522541,0.029951,0.024502,0,0.0347234,0.0191869,0.0369926,0.0108203,0.00790803,0.0607701,0.0453896,0,0,0,0,0,0,0,0
179,0.0305001,0.0642632,0,0,0,0.0424329,0,0.0198153,0.0463568,0,0,0,0,0.01814,0,0,0.0426085,0.0563614,0.0282344,0.0409731,0.0261288,0,0,0.0654507,0.0324968,0.0448404,0.0720699,0.0637315,0.0258892,0.0636296,0.0675267,0.036693,0.0404726,0,0.00547083,0,0.0405343,0.0134149,0.0153503,0.046446,0,0.022791,0.0527778,0.041689,0,0,0.0196743,0,0,0.0225992,0.0775488,0.0301574,0.0238672,0.0354288,0.0454267,0.0325044,0.0271828,0.0331975,0.0577506,0.0523923,0.0291124,0.0226022,0.014004,0.0336741,0.021703,0.0370802,0.010795,0.00787744,0.0606615,0.04584,0,0,0,0,0,0,0,0
180,0.0303448,0.064082,0,0,0,0.043694,0,0.0189489,0.0455487,0,0,0,0,0.0183113,0,0,0.0426027,0.0572711,0.0277097,0.0406701,0.0269838,0,0,0.0659859,0.0335555,0.0442675,0.071879,0.0629843,0.0248672,0.0639224,0.067564,0.0361708,0.0412146,0,0.00670048,0,0.0401729,0.0137756,0.0145678,0.0483934,0,0,0.0516562,0.0412342,0,0,0.0196217,0,0,0.0226473,0.0778243,0.0283388,0.0238001,0.0355804,0.04595,0.0323887,0.0266243,0.0332274,0.0581858,0.051819,0.0288499,0.0230663,0.0133254,0.0326392,0.0241938,0.0370259,0.0107834,0.00801284,0.060376,0.0465685,0,0,0,0,0,0,0,0
181,0.0302781,0.0637136,0,0,0,0.0443406,0,0.0185134,0.0451475,0,0,0,0,0.0180264,0,0,0.0427515,0.057816,0.0274578,0.0405562,0.0277188,0,0,0.0660474,0.0345828,0.0438729,0.0711526,0.0622324,0.0242857,0.0637413,0.0671454,0.0356106,0.0414353,0,0.00761637,0,0.0398898,0.0134968,0.0150513,0.0499041,0,0,0.0507259,0.0408287,0,0,0.0195912,0,0,0.0227319,0.0773307,0.0302795,0.0234308,0.0355527,0.0467663,0.032305,0.0267666,0.0343337,0.0592841,0.0522292,0.0282448,0.022828,0.0130368,0.0311948,0.0261404,0.0369303,0.0108338,0.00810319,0.0600317,0.047191,0,0,0,0,0,0,0,0
182,0.0301259,0.0633916,0,0,0,0.0448406,0,0.0180078,0.0443267,0,0,0,0,0.0183088,0,0,0.0428021,0.0583886,0.0270471,0.0405001,0.0285062,0,0,0.0661206,0.0360527,0.0435357,0.0705019,0.0616182,0.0237945,0.0633173,0.0664777,0.0349488,0.0413009,0,0.0084834,0,0.0393697,0.0138387,0.0142855,0.0508171,0,0,0.0496638,0.0404936,0,0,0.0200149,0,0,0.0224815,0.076636,0.0326506,0.0227748,0.0352329,0.0478599,0.0323635,0.0270441,0.0356457,0.0605045,0.0530048,0.027498,0.0225177,0.0130685,0.029758,0.028128,0.0367194,0.0106825,0.00799632,0.0597685,0.0477369,0,0,0,0,0,0,0,0
183,0.030194,0.0629286,0,0,0,0.0448103,0,0.0178163,0.0434408,0,0,0,0,0.018194,0,0,0.0430795,0.0588018,0.0265043,0.0406891,0.0286603,0,0,0.0662224,0.0372864,0.0431123,0.0698167,0.0611595,0.0233271,0.0628804,0.0659361,0.0344708,0.0409662,0,0.00911596,0,0.0389754,0.0136492,0.0147285,0.0505193,0,0,0.0487022,0.0401593,0,0,0.0201835,0,0,0.022517,0.0758156,0.0344067,0.0220231,0.0344909,0.0490799,0.0326196,0.0279279,0.0369554,0.0619545,0.0540024,0.0265343,0.0221195,0.0129076,0.0286703,0.0292356,0.0363574,0.0107935,0.00827322,0.0594571,0.0482234,0,0,0,0,0,0,0,0
184,0.0304085,0.0624338,0,0,0,0.0448014,0,0.0178098,0.0425835,0,0,0,0,0.0178627,0,0,0.0434741,0.0588297,0.0256891,0.0411321,0.0284932,0,0,0.0664409,0.0382559,0.0426394,0.0691958,0.0609309,0.0227949,0.0625033,0.0656508,0.0342166,0.0406744,0,0.00996059,0,0.0386534,0.0131326,0.0159456,0.0490363,0,0,0.0478609,0.0398327,0,0,0.0203616,0,0,0.0227339,0.0748247,0.0352686,0.0212225,0.0335124,0.0504129,0.0330639,0.0293037,0.0384805,0.0637607,0.055188,0.0258229,0.0217257,0.0125108,0.027877,0.0287523,0.0358366,0.0110496,0.00883827,0.0591143,0.0486878,0,0,0,0,0,0,0,0
185,0.0304771,0.0622349,0,0,0,0.0449381,0,0.0178784,0.0418455,0,0,0,0,0.0184239,0,0,0.0435345,0.058526,0.024796,0.0415428,0.0283601,0,0,0.0667815,0.0392544,0.0423613,0.0687192,0.0609686,0.022444,0.0623073,0.0655901,0.0341449,0.0404217,0,0.0109232,0,0.0381577,0.0135193,0.0152565,0,0,0,0.0478683,0.0396541,0,0,0.0209146,0,0,0.0223802,0.0741527,0.0361773,0.0208991,0.0339528,0.0519574,0.0335238,0.0317098,0.038448,0.0648869,0.0569613,0.0238512,0.0212157,0.0127938,0.0253068,0.026232,0.0353969,0.0109905,0.00900184,0.0589481,0.0486599,0,0,0,0,0,0,0,0
186,0.0306963,0.0619079,0,0,0,0.0446659,0,0.018003,0.042504,0,0,0,0,0.0187324,0,0,0.0437956,0.0575003,0.0238451,0.0428487,0.0284464,0,0,0.0674331,0.0406915,0.0416335,0.068144,0.0609616,0.0220456,0.062345,0.0658468,0.0344034,0.0401734,0,0.0113445,0,0.0376591,0.0133756,0.0157592,0.0472132,0,0,0.0465853,0.0393619,0,0,0.0214291,0,0,0.0223329,0.0731684,0.0369173,0.0191298,0.0309172,0.0532334,0.034247,0.032345,0.0428763,0.0683685,0.0584175,0.0252474,0,0.0142223,0.0275725,0.0225878,0.0346911,0.0111316,0.00954273,0.0584013,0.0494079,0,0,0,0,0,0,0,0
187,0.0308945,0.0617202,0,0,0,0.0444293,0,0.0182075,0.0430043,0,0,0,0,0.0189712,0,0,0.0439409,0.0571073,0.0232177,0.0436398,0.0287374,0,0,0.0678119,0.0414997,0.0411436,0.0676498,0.0607773,0.0217677,0.0625367,0.0661463,0.034685,0.0401134,0,0.0117001,0,0.0374622,0.0133149,0.0160945,0.0411707,0,0,0.0465761,0.0392534,0,0,0.0218787,0,0,0.0223016,0.0728813,0.0378492,0.0185579,0.0317625,0.0544666,0.034589,0.0338366,0.0437014,0.0691507,0.0593613,0.0253448,0.0203472,0.0106867,0.0279394,0.0248664,0.0343295,0.0111832,0.00985345,0.0580121,0.0497131,0,0,0,0,0,0,0,0
