Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
All Timesteps RMSE,0.0298654,0.0638447,0,0,0,0.0379695,0,0.0201218,0.05416,0,0,0,0,0.0188237,0,0,0.0432998,0.0569361,0.0367103,0.0383267,0.0269027,0,0,0.0625275,0.0397614,0.0401255,0.0639193,0.0624977,0.0287906,0.0619184,0.0656885,0.0361618,0.0391601,0,0.0353044,0,0.0376073,0.0138756,0.0144321,0.023447,0,0.0278313,0.0499565,0.0407626,0,0,0.0227495,0,0,0.0233341,0.0739358,0.0231263,0.023334,0.0311683,0.0576921,0.0328424,0.035618,0.0459094,0.0685133,0.0602523,0.0288382,0.024786,0.0128817,0.0350124,0.041418,0.0327032,0.0112681,0.00958675,0.0603803,0.0439379,0,0,0,0,0,0,0,0
0,0.0308522,0.0626782,0,0,0,0.0288372,0,0.0127348,0.047203,0,0,0,0,0.0189599,0,0,0.0433287,0.0584598,0.0412094,0.02514,0.0259138,0,0,0.0612628,0.0367031,0.0363029,0.062821,0.0647312,0.0287052,0.0556149,0.0584575,0.0268961,0.0368387,0,0.0476078,0,0.0354185,0.0131651,0.0148196,0.0164087,0,0.0287962,0.0484419,0.0415951,0,0,0.0268822,0,0,0.0239965,0.071041,0.00587929,0.0271784,0.033855,0.0607255,0.0370867,0.0313175,0.044383,0.0654912,0.056368,0.030019,0.0265489,0.0127187,0.0372421,0.0244326,0.0272985,0.0121312,0.0107864,0.0596971,0.0439765,0,0,0,0,0,0,0,0
1,0.0307057,0.0630277,0,0,0,0.0300304,0,0.013651,0.0460482,0,0,0,0,0.0190685,0,0,0.0434027,0.0583638,0.0438571,0.0253522,0.0261965,0,0,0.0614697,0.0368136,0.0370576,0.063426,0.0650309,0.0286332,0.0565978,0.0589737,0.0276461,0.0385399,0,0.0528949,0,0.0353796,0.0133882,0.0145962,0.0155734,0,0.0287169,0.0486365,0.0414818,0,0,0.0266699,0,0,0.0240316,0.0709628,0.00637163,0.0267586,0.033229,0.0601525,0.0372282,0.0315139,0.0443372,0.065381,0.0565214,0.0300392,0.0261958,0.0127525,0.0373589,0.025424,0.0275515,0.012181,0.0107086,0.0599121,0.0438936,0,0,0,0,0,0,0,0
2,0.0306408,0.0632706,0,0,0,0.0304929,0,0.0136889,0.0450453,0,0,0,0,0.0190815,0,0,0.0432875,0.0583209,0.0457565,0.0256665,0.0264655,0,0,0.0615667,0.0371601,0.0376563,0.0639055,0.0653639,0.0286787,0.0576346,0.0595762,0.0281375,0.0398983,0,0.0562694,0,0.0353973,0.0134486,0.0144435,0.0157717,0,0.0285513,0.0489295,0.0413998,0,0,0.0263314,0,0,0.0239516,0.0707709,0.00639461,0.0266802,0.0329344,0.059571,0.0371541,0.0317054,0.044196,0.0654134,0.0567035,0.0300623,0.0262646,0.0126943,0.0373486,0.0249825,0.0279012,0.012191,0.0106097,0.0599333,0.0439629,0,0,0,0,0,0,0,0
3,0.0306794,0.0634757,0,0,0,0.0307507,0,0.0134629,0.0441777,0,0,0,0,0.0191026,0,0,0.0431772,0.0582611,0.0469887,0.0261023,0.0268736,0,0,0.0614406,0.0370394,0.0382533,0.0644084,0.0657746,0.0287509,0.0585637,0.0601923,0.0286471,0.0411037,0,0.0582959,0,0.0354872,0.0133894,0.0144076,0.0161736,0,0.0284565,0.0492531,0.0412841,0,0,0.0260043,0,0,0.0238735,0.0705641,0.00630406,0.0268561,0.0327897,0.0589833,0.0370202,0.0318807,0.0439257,0.0654685,0.0568955,0.0301603,0.0262511,0.0126318,0.037327,0.0241593,0.0282308,0.0121774,0.010516,0.0600122,0.044084,0,0,0,0,0,0,0,0
4,0.0306636,0.0636889,0,0,0,0.0311666,0,0.0134348,0.043413,0,0,0,0,0.0190939,0,0,0.0431796,0.0581782,0.0477408,0.0265931,0.0273966,0,0,0.0611604,0.0369363,0.0389537,0.0647766,0.0661625,0.0288992,0.0593017,0.0607318,0.0292119,0.0421162,0,0.0597165,0,0.03565,0.0134389,0.0143612,0.0165761,0,0.0284028,0.0496057,0.0412054,0,0,0.0257376,0,0,0.0238342,0.0704222,0.00623487,0.0270151,0.0327226,0.0585483,0.0369381,0.0320673,0.0437576,0.0654392,0.0571229,0.0301439,0.0261017,0.0126093,0.0373849,0.0233905,0.0285298,0.012187,0.0104497,0.0601402,0.0441586,0,0,0,0,0,0,0,0
5,0.0305962,0.0638608,0,0,0,0.0315872,0,0.0135661,0.0427724,0,0,0,0,0.0189737,0,0,0.0432995,0.0580287,0.0484162,0.0271676,0.0278458,0,0,0.0608523,0.0371275,0.0397149,0.0652293,0.066537,0.0291079,0.0598156,0.0611287,0.0296081,0.0428815,0,0.060751,0,0.0358625,0.013534,0.0143725,0.0170794,0,0.0283683,0.0499008,0.0411157,0,0,0.025588,0,0,0.0237903,0.0704017,0.00619702,0.0271811,0.0325172,0.0583257,0.0369613,0.0322712,0.0436895,0.0653694,0.0574708,0.0302201,0.0259326,0.0126507,0.037476,0.0226184,0.0287793,0.0121935,0.0103697,0.0601666,0.044175,0,0,0,0,0,0,0,0
6,0.0305329,0.0639301,0,0,0,0.031906,0,0.0136361,0.0420933,0,0,0,0,0.0189287,0,0,0.0434601,0.0579184,0.049016,0.02767,0.028054,0,0,0.0607283,0.0373554,0.0403094,0.0658232,0.0669406,0.029283,0.0600919,0.0612909,0.0298945,0.0434426,0,0.0616941,0,0.0360754,0.0135743,0.0144133,0.0176592,0,0.0284176,0.0502312,0.0410224,0,0,0.0254812,0,0,0.0237261,0.0704683,0.00616328,0.0274737,0.0321967,0.058167,0.0370685,0.0324549,0.0435178,0.0653159,0.0577046,0.030322,0.0257888,0.0128297,0.0376203,0.0217932,0.0289583,0.0121938,0.0103272,0.0601577,0.0442034,0,0,0,0,0,0,0,0
7,0.0304118,0.0639306,0,0,0,0.0320171,0,0.0137829,0.0412389,0,0,0,0,0.0189681,0,0,0.0436297,0.0578405,0.0495891,0.0281253,0.0278925,0,0,0.0607574,0.0374999,0.0407372,0.0664362,0.0673049,0.0294174,0.0602539,0.0613788,0.0301459,0.0438603,0,0.0625542,0,0.0362869,0.0136657,0.0144066,0.018331,0,0.0285538,0.050598,0.0409586,0,0,0.0254055,0,0,0.0236507,0.0705207,0.00609608,0.027691,0.0318491,0.0580297,0.0373786,0.0326385,0.0433189,0.0652587,0.057818,0.0304933,0.0257104,0.0131274,0.0378204,0.0208751,0.0290294,0.0122041,0.0103152,0.060164,0.0442079,0,0,0,0,0,0,0,0
8,0.0302991,0.0638508,0,0,0,0.0321369,0,0.0140665,0.0404854,0,0,0,0,0.0190358,0,0,0.0438817,0.0578364,0.050183,0.0285871,0.0274996,0,0,0.0609209,0.0375513,0.0412701,0.0670367,0.0675963,0.0295116,0.0605094,0.06143,0.0304076,0.0442013,0,0.0630987,0,0.0364965,0.0137567,0.0144411,0.0190391,0,0.0287012,0.0509893,0.0409374,0,0,0.0254086,0,0,0.0236171,0.0703574,0.00596343,0.027783,0.0317512,0.0579371,0.0376476,0.0327932,0.043226,0.0651706,0.0579329,0.0306576,0.0257872,0.0133043,0.0380817,0.019903,0.029038,0.0122215,0.0103268,0.0601695,0.0441919,0,0,0,0,0,0,0,0
9,0.0301717,0.0637539,0,0,0,0.0322655,0,0.0143963,0.0398931,0,0,0,0,0.0190415,0,0,0.0439571,0.0579411,0.0510557,0.028958,0.0272226,0,0,0.0612606,0.037624,0.042029,0.0676432,0.0677989,0.0294804,0.0605477,0.0614639,0.0306417,0.0444797,0,0.0638069,0,0.0366743,0.0137857,0.0144394,0.0197723,0,0.0288191,0.051412,0.040968,0,0,0.0255011,0,0,0.0235892,0.0699136,0.00576427,0.0277139,0.0319938,0.0579571,0.0377871,0.0329729,0.0424783,0.0651419,0.0581578,0.0307811,0.0259723,0.0135536,0.0383328,0.018861,0.0290399,0.0122367,0.0103456,0.0601784,0.0441263,0,0,0,0,0,0,0,0
10,0.0299826,0.0637592,0,0,0,0.0325494,0,0.0147467,0.0393097,0,0,0,0,0.0190403,0,0,0.0439782,0.0580664,0.0521444,0.0293441,0.0271198,0,0,0.0616649,0.0377814,0.0428173,0.0683012,0.0679817,0.0295083,0.0608442,0.0615708,0.0308949,0.0447316,0,0.0650172,0,0.0368333,0.0137458,0.0144884,0.0206669,0,0.028925,0.0519931,0.0409393,0,0,0.0255925,0,0,0.0235872,0.0696842,0.00565402,0.0276065,0.0318669,0.0579364,0.0380759,0.0331882,0.0417933,0.0651252,0.0584545,0.0308424,0.0261067,0.0137308,0.0384567,0.0177756,0.0290074,0.0122918,0.0103561,0.0602859,0.0440445,0,0,0,0,0,0,0,0
11,0.0297784,0.0638372,0,0,0,0.0329553,0,0.01501,0.0389789,0,0,0,0,0.0190928,0,0,0.0438964,0.0581777,0.0532956,0.0299299,0.0271122,0,0,0.0620896,0.0379999,0.0436375,0.0690784,0.0681706,0.0296881,0.0613946,0.0618841,0.0312887,0.0451768,0,0.0667259,0,0.036936,0.0136545,0.0145413,0.0214647,0,0.0290104,0.0526819,0.0408531,0,0,0.0256183,0,0,0.0235699,0.0695511,0.00557944,0.0275108,0.0315484,0.0578535,0.0384284,0.0334856,0.041406,0.0650458,0.0586699,0.0308964,0.0261668,0.0137192,0.0385558,0.0168111,0.029032,0.0123265,0.0102831,0.0603969,0.0438764,0,0,0,0,0,0,0,0
12,0.0296847,0.0637954,0,0,0,0.0335962,0,0.0151602,0.0387881,0,0,0,0,0.0190877,0,0,0.0438778,0.0582785,0.0545583,0.0306638,0.0272135,0,0,0.0625723,0.0381428,0.0445911,0.070015,0.0683828,0.0298638,0.062074,0.0624022,0.0317899,0.0458026,0,0.068619,0,0.0371387,0.0136515,0.014543,0.0220447,0,0.0290533,0.0533768,0.0409075,0,0,0.0255944,0,0,0.0235771,0.0694905,0.00554818,0.0275318,0.0311716,0.05774,0.0385644,0.0338486,0.0412337,0.0649497,0.0587607,0.0308805,0.026251,0.0138072,0.0386796,0.0159902,0.0290882,0.0123311,0.0101869,0.0604421,0.0436994,0,0,0,0,0,0,0,0
13,0.0294532,0.0639381,0,0,0,0.0343702,0,0.0152029,0.038611,0,0,0,0,0.01912,0,0,0.0438324,0.0584629,0.0559788,0.0314888,0.0274147,0,0,0.0630864,0.038504,0.045643,0.0710667,0.068564,0.02998,0.0627957,0.0630215,0.0322207,0.0464374,0,0.0705502,0,0.0372637,0.0136511,0.0145917,0.0225711,0,0.0290744,0.0540465,0.0407887,0,0,0.0254626,0,0,0.023568,0.0695102,0.00550426,0.0275512,0.0307071,0.0574872,0.0387971,0.0341171,0.0411172,0.0649056,0.0589047,0.0307157,0.0262571,0.0139719,0.038712,0.0153361,0.0292393,0.0123164,0.0101082,0.0606832,0.0435362,0,0,0,0,0,0,0,0
14,0.0293055,0.064032,0,0,0,0.0350247,0,0.0153178,0.0386644,0,0,0,0,0.0191221,0,0,0.043757,0.0584738,0.0572597,0.0325512,0.0275482,0,0,0.0635275,0.0387185,0.0467377,0.0720517,0.0687166,0.0301556,0.0635354,0.0637081,0.0327988,0.0470582,0,0.0723426,0,0.0374492,0.013654,0.0146056,0.0230282,0,0.0291174,0.0547676,0.0407237,0,0,0.025306,0,0,0.0235207,0.0695515,0.00548584,0.0274513,0.0302933,0.0571566,0.0388432,0.0343372,0.0408601,0.0648958,0.0590994,0.0305863,0.0262799,0.0142985,0.0386574,0.0148235,0.0294096,0.0123047,0.0100337,0.0609099,0.0433929,0,0,0,0,0,0,0,0
15,0.0292968,0.0639871,0,0,0,0.0354062,0,0.0155096,0.0388216,0,0,0,0,0.0190887,0,0,0.0437052,0.0581448,0.0581944,0.0337244,0.0275421,0,0,0.0638988,0.0385958,0.0476757,0.07293,0.0687399,0.0304207,0.0642148,0.0644114,0.0335283,0.0476611,0,0.0738669,0,0.0377373,0.013745,0.0145279,0.0232521,0,0.0290686,0.0555134,0.0408037,0,0,0.0251977,0,0,0.0235476,0.0696403,0.00551791,0.0274634,0.02989,0.0568148,0.0386875,0.0345304,0.0403966,0.0648265,0.0593239,0.0306256,0.0263836,0.0145952,0.0386306,0.0145202,0.0295627,0.0122975,0.00994071,0.0610252,0.0432475,0,0,0,0,0,0,0,0
16,0.02937,0.0638417,0,0,0,0.0355912,0,0.0156135,0.0390402,0,0,0,0,0.0189818,0,0,0.0437105,0.057963,0.0587449,0.0343342,0.0273942,0,0,0.0641409,0.0380311,0.0484503,0.0738882,0.0688211,0.0308483,0.0648473,0.0650755,0.0342418,0.0481721,0,0.0749995,0,0.038189,0.0139387,0.0143742,0.0228113,0,0.0299353,0.0564553,0.0410621,0,0,0.0250506,0,0,0.0235241,0.0697536,0,0.0276454,0.029183,0.0566248,0.0386207,0.0350324,0.0398387,0.065088,0.0598763,0.0300293,0.0267706,0.0144417,0.037494,0.015244,0.0297307,0.0122918,0.00983785,0.0610387,0.0430196,0,0,0,0,0,0,0,0
17,0.0293249,0.063851,0,0,0,0.0356779,0,0.0155504,0.0388561,0,0,0,0,0.0188761,0,0,0.0437011,0.0584037,0.0591183,0.0343141,0.0273573,0,0,0.0645562,0.0380117,0.0490558,0.074727,0.0689215,0.0312271,0.065497,0.0658417,0.0348784,0.0485439,0,0.0752634,0,0.0385026,0.0140185,0.0143528,0.0203003,0,0.0299356,0.0574836,0.0410786,0,0,0.0248135,0,0,0.0234589,0.0702557,0.00727227,0.027445,0.0278497,0.0562625,0.0385011,0.0348475,0.0389521,0.0648913,0.0598813,0.0311595,0.0265712,0.0150911,0.0385411,0.0179437,0.0299766,0.0122684,0.0097129,0.0609801,0.0430274,0,0,0,0,0,0,0,0
18,0.0296386,0.0638012,0,0,0,0.0312971,0,0.0221028,0.0386286,0,0,0,0,0.0184177,0,0,0.0437729,0.0580034,0.0622738,0.0356408,0.0284833,0,0,0.0655657,0.0384819,0.0510799,0.0779353,0.0710201,0.0324583,0.0648748,0.0638948,0.0345912,0.0502224,0,0.0652972,0,0.039218,0.0139888,0.0142384,0.0225216,0,0.029569,0.0580754,0.0403963,0,0,0.0250585,0,0,0.0225106,0.0700703,0.00626577,0.0261227,0.029433,0.0552793,0.03823,0.0347685,0.0388883,0.0644456,0.0597683,0.0304802,0.026289,0.0143071,0.0384701,0.0152084,0.0302524,0.0129242,0.00950339,0.0608258,0.0433969,0,0,0,0,0,0,0,0
19,0.0291177,0.0641389,0,0,0,0.0356188,0,0.0152463,0.0391691,0,0,0,0,0.0187243,0,0,0.0435963,0.0586364,0.059294,0.0354066,0.0269978,0,0,0.0648291,0.0380515,0.0505988,0.076118,0.0691783,0.0319399,0.0663578,0.0668971,0.035691,0.0487683,0,0.0751404,0,0.0388993,0.0140781,0.0143398,0.0240782,0,0.029972,0.0580791,0.0410545,0,0,0.024476,0,0,0.0234339,0.0701685,0.00595564,0.0270945,0.0289769,0.0556735,0.0383318,0.034858,0.0389126,0.0645263,0.0598148,0.0298791,0.0266865,0.0147972,0.0384211,0.0135317,0.0303359,0.01223,0.00953259,0.0612291,0.0427247,0,0,0,0,0,0,0,0
20,0.0290597,0.0642409,0,0,0,0.0349974,0,0.0152717,0.0396343,0,0,0,0,0.0186784,0,0,0.0435796,0.0587839,0.0583745,0.0360322,0.026588,0,0,0.0647815,0.0379523,0.0511511,0.0768279,0.0692632,0.0324115,0.0665227,0.0672009,0.0360682,0.0484778,0,0.0741665,0,0.0390904,0.014106,0.014294,0.0243273,0,0.030274,0.0585082,0.0410561,0,0,0.0242816,0,0,0.0233986,0.0704316,0.00610323,0.0268899,0.02885,0.0553148,0.0381538,0.0349192,0.0385338,0.0643274,0.059844,0.0299424,0.0267282,0.0148584,0.038386,0.0133312,0.0304985,0.0121646,0.00944089,0.0613498,0.042572,0,0,0,0,0,0,0,0
21,0.0290018,0.0643261,0,0,0,0.0341627,0,0.0153907,0.0398701,0,0,0,0,0.0186366,0,0,0.043521,0.0590271,0.0572319,0.0363969,0.0260619,0,0,0.0647137,0.037734,0.0516836,0.077554,0.0692646,0.0328417,0.0665717,0.0674241,0.0363156,0.0480154,0,0.0725454,0,0.0393066,0.014078,0.0142912,0.0247947,0,0.0304569,0.0588314,0.0410707,0,0,0.0241867,0,0,0.0234061,0.0706354,0.00624181,0.0268732,0.0287976,0.0550414,0.0379109,0.0349521,0.0383026,0.0640987,0.0598694,0.0303064,0.0267305,0.0150683,0.0383744,0.0128612,0.0306498,0.0121255,0.00939866,0.0613597,0.0424279,0,0,0,0,0,0,0,0
22,0.028938,0.0644605,0,0,0,0.0331629,0,0.0155865,0.0402302,0,0,0,0,0.018599,0,0,0.0434441,0.0593408,0.0558379,0.0367685,0.0253899,0,0,0.0646458,0.0376669,0.05218,0.0781644,0.0693208,0.0332737,0.0664532,0.0675898,0.0364325,0.0474347,0,0.0700995,0,0.0395159,0.0140978,0.01426,0.0251881,0,0.0304875,0.0591927,0.041084,0,0,0.0240322,0,0,0.023445,0.0708425,0.00644248,0.027046,0.0287,0.054787,0.0377998,0.03492,0.0379642,0.0638696,0.059839,0.0305314,0.0266872,0.0152719,0.0384907,0.0124619,0.0308079,0.012148,0.00928472,0.0614025,0.042268,0,0,0,0,0,0,0,0
23,0.0288651,0.0646103,0,0,0,0.0318866,0,0.0158532,0.040722,0,0,0,0,0.018547,0,0,0.0434222,0.0597115,0.0542766,0.0370341,0.0247134,0,0,0.0645571,0.0375679,0.0525674,0.0786613,0.0692259,0.0335811,0.0663133,0.0677169,0.0364758,0.0467316,0,0.0667647,0,0.0396815,0.0141742,0.0142157,0.0255624,0,0.0306094,0.0595044,0.0411344,0,0,0.0238641,0,0,0.0234485,0.0710355,0.00661643,0.0273131,0.0288206,0.054587,0.0377133,0.0348155,0.0375724,0.0636851,0.0597646,0.0306295,0.0267173,0.0147451,0.0386359,0.0121103,0.030951,0.0121465,0.00917782,0.0614261,0.0421139,0,0,0,0,0,0,0,0
24,0.0288399,0.0646858,0,0,0,0.0303648,0,0.0162078,0.0414391,0,0,0,0,0.0184834,0,0,0.0434334,0.0599712,0.0524211,0.0373254,0.0239554,0,0,0.064396,0.0373088,0.0527663,0.0791637,0.0689995,0.0338455,0.0662717,0.0678887,0.0366186,0.0459644,0,0.0625596,0,0.0398712,0.0142277,0.014171,0.0258954,0,0.0309014,0.059766,0.0412051,0,0,0.0237166,0,0,0.0234004,0.0713524,0.00688147,0.0270941,0.028847,0.0544598,0.0374486,0.0347732,0.0370863,0.0634893,0.0597025,0.0306217,0.0266595,0.0148223,0.0386644,0.0118485,0.0311052,0.0120764,0.00919073,0.0614944,0.0419702,0,0,0,0,0,0,0,0
25,0.0287929,0.064769,0,0,0,0.0289338,0,0.0165462,0.0421481,0,0,0,0,0.0184419,0,0,0.0434279,0.0602674,0.050643,0.0374826,0.0231237,0,0,0.0643046,0.0370789,0.0528667,0.0796004,0.0688359,0.0340625,0.0662511,0.0681444,0.0368453,0.0451723,0,0.0574543,0,0.0400895,0.014254,0.0141489,0.026274,0,0.0311732,0.0599583,0.0412809,0,0,0.0235567,0,0,0.0233425,0.0717045,0.00722362,0.0269983,0.0288964,0.0543261,0.0372847,0.0347977,0.0366036,0.0633184,0.0596544,0.030723,0.0266983,0.0148552,0.0387381,0.0115478,0.0313222,0.0119551,0.00931028,0.0615233,0.0418404,0,0,0,0,0,0,0,0
26,0.0287664,0.0648458,0,0,0,0.0279267,0,0.0168783,0.0428125,0,0,0,0,0.0184238,0,0,0.0433262,0.0605612,0.0488255,0.0375258,0.0223602,0,0,0.0642633,0.0368076,0.0529647,0.0797024,0.0686044,0.0343101,0.0661765,0.0684365,0.0371581,0.044421,0,0.0515685,0,0.0402938,0.0143246,0.0140925,0.0267219,0,0.0314578,0.0599674,0.0413301,0,0,0.0233317,0,0,0.0232984,0.0721198,0.00750168,0.0270845,0.0288051,0.0541869,0.0370316,0.0347754,0.0361157,0.0631824,0.0595397,0.030934,0.0266576,0.0149097,0.0388823,0.0111945,0.0316101,0.0118468,0.00927437,0.0614906,0.0417134,0,0,0,0,0,0,0,0
27,0.02875,0.0649123,0,0,0,0.0278059,0,0.0173899,0.0436464,0,0,0,0,0.0183909,0,0,0.0432801,0.0606793,0.0468392,0.0379476,0.0216793,0,0,0.0641638,0.0366201,0.0531172,0.0794027,0.0683853,0.0347109,0.0660236,0.0687105,0.0377011,0.0438033,0,0.0454998,0,0.0405312,0.0143474,0.0141228,0.0270929,0,0.0317825,0.0597639,0.0414172,0,0,0.0230462,0,0,0.0232422,0.0726319,0.00780706,0.0271688,0.0287513,0.0540007,0.0366518,0.0347353,0.035649,0.0629165,0.0594257,0.031219,0.0265437,0.0150292,0.0388808,0.0109016,0.031912,0.0117889,0.00914232,0.0615895,0.0414965,0,0,0,0,0,0,0,0
28,0.0287361,0.0649649,0,0,0,0.0284024,0,0.0180474,0.0445319,0,0,0,0,0.0183275,0,0,0.0432783,0.0607478,0.0448971,0.0383333,0.0211288,0,0,0.0641023,0.0364311,0.0530952,0.0789428,0.068136,0.0352266,0.0659347,0.0689353,0.0383531,0.0433976,0,0.0395237,0,0.0407711,0.0143346,0.0142291,0.0272306,0,0.0317601,0.0594964,0.0415174,0,0,0.0227532,0,0,0.0231715,0.0732134,0.0081053,0.0273443,0.0288342,0.0537521,0.036104,0.034621,0.0352091,0.0625723,0.0592338,0.0315487,0.0264083,0.014874,0.0389497,0.0108255,0.032218,0.0117389,0.00900303,0.0617786,0.0412313,0,0,0,0,0,0,0,0
29,0.0287344,0.0650465,0,0,0,0.0288869,0,0.0187917,0.0456771,0,0,0,0,0.0182777,0,0,0.0432142,0.0606027,0.0431074,0.038621,0.0208817,0,0,0.0640466,0.036142,0.0529261,0.0779522,0.0678819,0.0358121,0.0659321,0.0691853,0.0388339,0.0428332,0,0.034247,0,0.0409958,0.014377,0.0142023,0.0274475,0,0.0320919,0.0591915,0.0416398,0,0,0.0224688,0,0,0.0231015,0.0738326,0.00835723,0.0271665,0.0290582,0.05353,0.0354841,0.0345684,0.0347939,0.0621941,0.059042,0.031855,0.0263239,0.0149239,0.0391523,0.0107373,0.0325522,0.0116589,0.00887601,0.0619583,0.0409155,0,0,0,0,0,0,0,0
30,0.0287712,0.0651705,0,0,0,0.0296823,0,0.0196868,0.0467319,0,0,0,0,0.0182619,0,0,0.0430755,0.0603283,0.0417235,0.0388869,0.0211658,0,0,0.0640171,0.0358895,0.0526767,0.076764,0.0676142,0.0362727,0.0658581,0.0694287,0.0392684,0.0420878,0,0.0298747,0,0.0412399,0.0145414,0.0140151,0.0281882,0,0.0318659,0.058811,0.0417802,0,0,0.0221573,0,0,0.02302,0.074406,0.00884613,0.027174,0.0293328,0.0532175,0.0350447,0.0345346,0.0343809,0.0619338,0.0589333,0.0320643,0.026597,0.0157962,0.0391203,0.0101578,0.0329229,0.0115559,0.00881206,0.0620994,0.0405655,0,0,0,0,0,0,0,0
31,0.0288316,0.0653168,0,0,0,0.0303969,0,0.0211785,0.0480588,0,0,0,0,0.0182769,0,0,0.0429763,0.0595555,0.0413083,0.0395732,0.0221282,0,0,0.0638977,0.0355702,0.0524233,0.0752054,0.0674048,0.0366749,0.0654493,0.0693333,0.0397495,0.0409528,0,0.0277576,0,0.0414991,0.0146223,0.0139197,0.0290396,0,0.0319041,0.0581352,0.0419591,0,0,0.0218314,0,0,0.0229215,0.0751458,0.00913028,0.0267243,0.0297238,0.0528829,0.0346188,0.0346221,0.0339732,0.0616838,0.0588503,0.0322095,0.0267805,0.0162948,0.0391758,0.00958438,0.0332861,0.0114786,0.00876601,0.0622838,0.040153,0,0,0,0,0,0,0,0
32,0.0288659,0.0654564,0,0,0,0.030154,0,0.0226663,0.049127,0,0,0,0,0.0182386,0,0,0.0429396,0.058832,0.0415568,0.0399562,0.0236616,0,0,0.0637271,0.0352662,0.051989,0.0733382,0.0671233,0.0366475,0.0645803,0.0689119,0.0401404,0.039641,0,0.0267958,0,0.0417077,0.0146571,0.0139396,0.0295183,0,0.0320869,0.0576385,0.0421286,0,0,0.0215365,0,0,0.0228931,0.0757311,0.00915727,0.0266318,0.0300182,0.0526356,0.0341795,0.0346548,0.033753,0.0613108,0.0587732,0.0323292,0.0274246,0.016324,0.039242,0.00916146,0.0336239,0.011455,0.00856892,0.062466,0.0399132,0,0,0,0,0,0,0,0
33,0.0288653,0.0656181,0,0,0,0.0287629,0,0.0241327,0.0498786,0,0,0,0,0.0182026,0,0,0.042962,0.0581098,0.0423765,0.0401571,0.0256997,0,0,0.0635571,0.0350119,0.0513752,0.0715176,0.0669371,0.0362665,0.0635393,0.0683235,0.0405202,0.0382956,0,0.0275768,0,0.0419091,0.0146898,0.0139943,0.0297267,0,0.0322599,0.0573274,0.04225,0,0,0.0211963,0,0,0.0229171,0.0762919,0.00900073,0.0268969,0.0301228,0.0524339,0.0336942,0.0345759,0.0335273,0.0610673,0.0586685,0.032574,0.0276156,0.0161382,0.0393556,0.00885724,0.033945,0.0114426,0.00818702,0.0626152,0.0399373,0,0,0,0,0,0,0,0
34,0.0288501,0.0657852,0,0,0,0.0267852,0,0.0252197,0.0503365,0,0,0,0,0.0181491,0,0,0.0429527,0.0575933,0.0433093,0.0401831,0.027955,0,0,0.0633028,0.0348247,0.0505407,0.0696726,0.0666853,0.0356133,0.0625098,0.0674501,0.0403943,0.037029,0,0.0294808,0,0.0420587,0.0147113,0.0140259,0.0297648,0,0.0326257,0.0571834,0.0423198,0,0,0.020951,0,0,0.0229096,0.076833,0.00867756,0.0270506,0.0301512,0.0521765,0.0332731,0.0344319,0.0331583,0.0608724,0.0583886,0.0330268,0.0268196,0.0158468,0.0395098,0.00867646,0.0342116,0.0113932,0.00799215,0.0626777,0.0399522,0,0,0,0,0,0,0,0
35,0.0287248,0.066173,0,0,0,0.0284182,0,0.0253072,0.0508971,0,0,0,0,0.0173452,0,0,0.043736,0.0570268,0.0458473,0.0400304,0.0261626,0,0,0.062682,0.0347215,0.0490109,0.0689643,0.0665648,0.0344419,0.0625932,0.0675952,0.0400201,0.0369781,0,0.0277972,0,0.0419308,0.0141079,0.0133235,0.0277927,0,0.032429,0.0572786,0.0419034,0,0,0.0211676,0,0,0.0225868,0.0773553,0.00841784,0.0267205,0.0305392,0.0508736,0.0328687,0.0344373,0.0324301,0.0605392,0.058148,0.0335621,0.025766,0.0153182,0.0398372,0.0107077,0.0343249,0.0113515,0.00787747,0.0631479,0.0397801,0,0,0,0,0,0,0,0
36,0.028629,0.0664306,0,0,0,0.0299313,0,0.0246565,0.051026,0,0,0,0,0.0170141,0,0,0.04411,0.0566198,0.0466715,0.0398317,0.0253619,0,0,0.062197,0.0346918,0.0476095,0.0682977,0.0663605,0.0338021,0.0632679,0.0683789,0.0401567,0.0374874,0,0.0276231,0,0.0418633,0.0138006,0.0129859,0.0278145,0,0.0322827,0.0573207,0.0417808,0,0,0.0210525,0,0,0.0225645,0.0775463,0.00845076,0.0267421,0.0306307,0.0501725,0.0324331,0.0341851,0.0323276,0.0602961,0.0578506,0.0333908,0.0259275,0.0153552,0.0396499,0.0104711,0.0344887,0.0111819,0.00778636,0.0635142,0.0396112,0,0,0,0,0,0,0,0
