Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
161,0.0325146,0.0597529,0,0,0,0.0405759,0,0.0231056,0.0635848,0,0,0,0,0.0170478,0,0,0.0415648,0.0533004,0.0229806,0.0421546,0.028477,0,0,0.0633565,0.0447116,0.0312074,0.0552423,0.0575497,0.0250045,0.0616591,0.0665739,0.0382548,0.0356656,0,0.00721957,0,0.0420791,0.0137896,0.0144417,0.0206702,0,0.0259175,0.0386563,0.0366334,0,0,0.0285299,0,0,0.0252797,0.0795777,0.0355251,0.0181408,0.0342374,0.0638488,0.0353052,0.0384332,0.054982,0.0758957,0.0615683,0.0277928,0.0149252,0.00393336,0.0316701,0.063605,0.0256106,0.0123121,0.0144549,0.0569899,0.0481543,0,0,0,0,0,0,0,0
162,0.0324091,0.0598305,0,0,0,0.0409048,0,0.023209,0.0644435,0,0,0,0,0.0170039,0,0,0.0415608,0.0537031,0.0228685,0.0417463,0.0286236,0,0,0.0626676,0.0448002,0.030943,0.0548092,0.0574751,0.0251101,0.0615259,0.0663967,0.0382592,0.0355961,0,0.00741276,0,0.0422376,0.0137859,0.0144645,0.0213174,0,0.0259721,0.0386916,0.0365261,0,0,0.0282369,0,0,0.025278,0.0797641,0.0362445,0.0185221,0.0344453,0.0642362,0.0347778,0.0383695,0.0553674,0.0758399,0.0614666,0.0284677,0.0144796,0.00380432,0.0322907,0.0656501,0.025832,0.0122221,0.0142456,0.0571405,0.0480182,0,0,0,0,0,0,0,0
163,0.0323507,0.0599199,0,0,0,0.0411525,0,0.0233437,0.0652721,0,0,0,0,0.0169803,0,0,0.041482,0.0539657,0.0228973,0.0413279,0.0288135,0,0,0.0619955,0.0449137,0.0305408,0.0543462,0.0574026,0.0251957,0.0613924,0.0662108,0.0383009,0.0355045,0,0.00757543,0,0.0422887,0.0138293,0.0144137,0.0220604,0,0.0260572,0.0386937,0.0364647,0,0,0.0279985,0,0,0.0253023,0.0799204,0.0368469,0.0188523,0.0345967,0.0645757,0.0343446,0.0383627,0.055813,0.0758015,0.0614854,0.0290922,0.0141947,0.00387074,0.0328269,0.0678755,0.0260059,0.0120812,0.0141168,0.057282,0.0479445,0,0,0,0,0,0,0,0
164,0.0323506,0.0600506,0,0,0,0.0413991,0,0.0234586,0.066016,0,0,0,0,0.0170037,0,0,0.0413753,0.0542598,0.0229279,0.0409299,0.0290249,0,0,0.0613326,0.0450207,0.0300527,0.0538444,0.0573417,0.0253181,0.0612459,0.0660122,0.0382808,0.0353525,0,0.00772161,0,0.0422502,0.0137975,0.014382,0.0226596,0,0.0262016,0.0387121,0.0363857,0,0,0.027773,0,0,0.0252639,0.0800436,0.0372229,0.0191263,0.0346501,0.064794,0.0339298,0.0384399,0.0563177,0.0758278,0.0615065,0.02962,0.0141279,0.0041333,0.0333486,0.0698625,0.0261584,0.0119412,0.0139594,0.0573881,0.04798,0,0,0,0,0,0,0,0
165,0.0323738,0.0601928,0,0,0,0.0415976,0,0.0235679,0.0666397,0,0,0,0,0.0170443,0,0,0.0413696,0.0546898,0.0229898,0.0405773,0.029257,0,0,0.0607065,0.0450715,0.0295668,0.0533515,0.0572394,0.0254661,0.0610943,0.0658227,0.0382038,0.0352042,0,0.00783878,0,0.0422055,0.0138061,0.0143264,0.0229708,0,0.0263215,0.0387805,0.0363208,0,0,0.0275964,0,0,0.0252176,0.0801496,0.0374295,0.0193708,0.0345088,0.064853,0.0335717,0.0385979,0.0568244,0.0758829,0.0615471,0.0300146,0.0142084,0.00448206,0.0337906,0.0712852,0.0262339,0.0118033,0.0137952,0.0574535,0.0479465,0,0,0,0,0,0,0,0
166,0.0323259,0.0602642,0,0,0,0.0417345,0,0.0236955,0.0671576,0,0,0,0,0.0170531,0,0,0.0414019,0.0552227,0.0230465,0.0402674,0.0294671,0,0,0.0601992,0.0450631,0.0291396,0.0528882,0.0570821,0.0256228,0.0609016,0.0656452,0.0381592,0.0350683,0,0.00791812,0,0.042166,0.0138335,0.0142648,0.022938,0,0.0263541,0.0389076,0.0363094,0,0,0.0274246,0,0,0.0251346,0.080233,0.0376293,0.0195535,0.0341532,0.0647366,0.0333206,0.0388037,0.0572785,0.0758935,0.0616338,0.0303104,0.0144376,0.00481319,0.0341016,0.0717882,0.0262443,0.0117255,0.0136357,0.0574691,0.0478949,0,0,0,0,0,0,0,0
167,0.0322957,0.0602654,0,0,0,0.0418612,0,0.0238525,0.067643,0,0,0,0,0.0170554,0,0,0.0414471,0.0557999,0.0230518,0.0399505,0.029659,0,0,0.0598013,0.0450427,0.0287297,0.0524467,0.0569134,0.0257363,0.0606975,0.0654754,0.038142,0.034976,0,0.00796648,0,0.0421308,0.0138312,0.0142484,0.022414,0,0.0264887,0.0391088,0.036326,0,0,0.0272964,0,0,0.0250951,0.0802917,0.0375417,0.0196597,0.0337324,0.0645441,0.0330655,0.0390428,0.0576772,0.0758203,0.0617118,0.0305035,0.0149166,0.00510938,0.0345787,0.0711427,0.0262257,0.0117161,0.0134963,0.0574428,0.0478491,0,0,0,0,0,0,0,0
168,0.0323202,0.0602904,0,0,0,0.0419668,0,0.0240332,0.0680533,0,0,0,0,0.0170576,0,0,0.0415158,0.0563832,0.023018,0.039655,0.0298464,0,0,0.0593458,0.0450262,0.0282979,0.0520221,0.0567257,0.0258501,0.0606469,0.0653224,0.0381148,0.0349116,0,0.00801091,0,0.0420856,0.0138434,0.0142136,0.0213064,0,0.0269138,0.0393915,0.0363802,0,0,0.0272265,0,0,0.0250218,0.080325,0.0363308,0.0197082,0.0333572,0.0644616,0.0328204,0.0392079,0.0578347,0.0756057,0.0617629,0.0306206,0.015594,0.00543647,0.0348642,0.0694601,0.0261941,0.011638,0.0134526,0.0574552,0.0477672,0,0,0,0,0,0,0,0
169,0.0324162,0.0603183,0,0,0,0.0419108,0,0.0242366,0.0681987,0,0,0,0,0.0170437,0,0,0.0415707,0.0569731,0.0229673,0.0394139,0.0300046,0,0,0.0588478,0.0449266,0.0278636,0.0516092,0.0565325,0.0259363,0.0605844,0.0651739,0.038098,0.0348029,0,0.00804899,0,0.0420375,0.0138586,0.0141403,0.0197948,0,0.0270823,0.0397268,0.0364706,0,0,0.0271854,0,0,0.0249462,0.0802844,0.034624,0.0197392,0.0330103,0.0644973,0.0325905,0.0391026,0.0578495,0.0753397,0.0618757,0.0308247,0.0163485,0.00583399,0.0352336,0.0662637,0.0261795,0.0114887,0.0133892,0.0574642,0.0476488,0,0,0,0,0,0,0,0
170,0.0324583,0.0603517,0,0,0,0.0417524,0,0.0244713,0.0682964,0,0,0,0,0.0170085,0,0,0.0415781,0.0575275,0.0229005,0.0392187,0.03019,0,0,0.0584898,0.0447642,0.0274485,0.051155,0.0563143,0.0259028,0.0605015,0.0650426,0.0381082,0.0347582,0,0.00809373,0,0.0419961,0.0138867,0.0140348,0.0182251,0,0.0272483,0.0400822,0.0365861,0,0,0.0271183,0,0,0.0248798,0.0801175,0.0326673,0.0197393,0.032612,0.0644768,0.0323486,0.0390571,0.0577726,0.0750799,0.0620817,0.0311751,0.0170929,0.00629785,0.0359659,0.06167,0.026187,0.0113515,0.0131877,0.0574683,0.0475406,0,0,0,0,0,0,0,0
171,0.0325,0.0603982,0,0,0,0.0415553,0,0.0247295,0.0683605,0,0,0,0,0.0169439,0,0,0.0415335,0.0580314,0.02281,0.0390983,0.0303721,0,0,0.0582544,0.0445688,0.027052,0.0506483,0.0560879,0.0257329,0.0604542,0.0649379,0.0381845,0.0347767,0,0.008205,0,0.0419713,0.0138797,0.0139533,0.0172483,0,0.0275069,0.0404529,0.0367059,0,0,0.027014,0,0,0.0248002,0.079886,0.0305838,0.0196955,0.0322895,0.0644973,0.0320676,0.0391486,0.0575169,0.0748058,0.0623681,0.0316489,0.0178273,0.00692131,0.036738,0.0560376,0.0262222,0.0112648,0.0129998,0.0574764,0.04737,0,0,0,0,0,0,0,0
172,0.0326277,0.0604217,0,0,0,0.0414688,0,0.0249712,0.0683266,0,0,0,0,0.0168753,0,0,0.0414721,0.0584134,0.0226872,0.0390485,0.0304752,0,0,0.058015,0.0443467,0.0267061,0.0502353,0.0558725,0.0256038,0.0605047,0.0649103,0.0382885,0.0348367,0,0.00842439,0,0.0419405,0.0138614,0.013914,0.017448,0,0.0278114,0.0407476,0.036855,0,0,0.026873,0,0,0.0247235,0.0796361,0.0283109,0.0196642,0.0321478,0.0645188,0.0316318,0.0393524,0.0570727,0.0744767,0.0626171,0.032213,0.0185772,0.00772422,0.0374013,0.0498678,0.0263284,0.0112161,0.0128643,0.0574688,0.0471848,0,0,0,0,0,0,0,0
173,0.0327889,0.0604252,0,0,0,0.0413637,0,0.0252417,0.0681951,0,0,0,0,0.0168786,0,0,0.0414518,0.0587789,0.0225744,0.0389503,0.030594,0,0,0.0577737,0.0441064,0.026378,0.0498446,0.0556502,0.0255034,0.0605919,0.064968,0.038385,0.0348674,0,0.00847941,0,0.0418968,0.0138653,0.0138723,0.0186225,0,0.028262,0.0410962,0.0370355,0,0,0.0267049,0,0,0.0246014,0.0792838,0.0260889,0.0197708,0.0320873,0.0646254,0.0312163,0.0396513,0.0564579,0.0740732,0.0629885,0.0327417,0.019448,0.00865462,0.0381663,0.0437255,0.0264332,0.0111384,0.0127188,0.0574595,0.0469858,0,0,0,0,0,0,0,0
174,0.0329582,0.0604256,0,0,0,0.0418099,0,0.0251943,0.0679871,0,0,0,0,0.0169098,0,0,0.0414122,0.0590614,0.0226971,0.0388441,0.0306667,0,0,0.0575613,0.0438372,0.0260924,0.049434,0.0554551,0.0254028,0.0605867,0.0651439,0.0383885,0.0345905,0,0.00853263,0,0.0418705,0.0138866,0.0138031,0.020326,0,0.0288304,0.0415008,0.0372416,0,0,0.0265118,0,0,0.0244719,0.078862,0.0239776,0.0200012,0.0323212,0.0645548,0.0308203,0.0399794,0.0556544,0.0735388,0.0633872,0.0332413,0.0205697,0.00974119,0.0390469,0.0380361,0.026574,0.0110294,0.0125335,0.057456,0.0467282,0,0,0,0,0,0,0,0
175,0.0331425,0.0604262,0,0,0,0.041935,0,0.0255226,0.067689,0,0,0,0,0.0169386,0,0,0.0413167,0.0593261,0.0221098,0.0387361,0.0307031,0,0,0.0574075,0.0435304,0.0258209,0.0490551,0.0552613,0.0252263,0.0607572,0.0652936,0.0385619,0.0347144,0,0.00880035,0,0.0418605,0.0138934,0.0137194,0.0222054,0,0.0295948,0.0419524,0.037465,0,0,0.0262475,0,0,0.024324,0.0783724,0.0218436,0.0203317,0.0329204,0.0643978,0.0304006,0.0403417,0.0546706,0.0729817,0.063798,0.0337585,0.0219711,0.0109802,0.0399839,0.0330349,0.0268074,0.0109905,0.0123217,0.0574786,0.0464259,0,0,0,0,0,0,0,0
176,0.0333242,0.0604323,0,0,0,0.0420658,0,0.0259248,0.067321,0,0,0,0,0.0169675,0,0,0.0411957,0.0595998,0.0217214,0.0386472,0.0307462,0,0,0.057088,0.0431649,0.0256072,0.0487312,0.0550237,0.0250488,0.0610691,0.0654592,0.0388818,0.0351219,0,0.00920109,0,0.0418446,0.013891,0.0136381,0.0241848,0,0.0305181,0.0424649,0.0377008,0,0,0.025942,0,0,0.0241729,0.0778199,0.020066,0.0208461,0.0337003,0.0643722,0.0300042,0.0408311,0.0535936,0.0726603,0.0642968,0.0343646,0.0234416,0.0122778,0.0409638,0.0288422,0.0270501,0.0109471,0.0121533,0.0575762,0.0460431,0,0,0,0,0,0,0,0
177,0.0334684,0.0604557,0,0,0,0.0427111,0,0.0260132,0.0669351,0,0,0,0,0.0169899,0,0,0.0411172,0.059847,0.0218693,0.0385966,0.0307,0,0,0.0567136,0.0427819,0.0254299,0.0484521,0.0547614,0.0249056,0.0613531,0.0657027,0.0391298,0.035332,0,0.00977666,0,0.0418503,0.0139267,0.0135602,0.0263911,0,0.0314535,0.0430601,0.0379686,0,0,0.0256674,0,0,0.0240956,0.0772952,0.0192548,0.021431,0.0344704,0.064275,0.0296799,0.0413057,0.0524678,0.0724095,0.0648219,0.035147,0.02476,0.0135438,0.0420474,0.0253412,0.0273224,0.0109023,0.0119525,0.0576842,0.0456289,0,0,0,0,0,0,0,0
178,0.0336108,0.0605387,0,0,0,0.0434532,0,0.0258848,0.066821,0,0,0,0,0.0170784,0,0,0.0409682,0.0596187,0.0217998,0.0384431,0.0304932,0,0,0.0561221,0.0420301,0.0253672,0.0484737,0.0545649,0.0246716,0.061634,0.0659877,0.039324,0.0355672,0,0.0105376,0,0.0419621,0.0139643,0.0134404,0.0265772,0,0.0362227,0.0434593,0.0384058,0,0,0.0253694,0,0,0.0239578,0.0760565,0,0.0227685,0.0332093,0.064536,0.0292155,0.0424868,0.050297,0.0725956,0.0654179,0.0335032,0.0274486,0.0155766,0.0392489,0.0281917,0.0276664,0.0108153,0.0117027,0.0577949,0.045125,0,0,0,0,0,0,0,0
179,0.0337457,0.06056,0,0,0,0.0447441,0,0.0260655,0.0662538,0,0,0,0,0.0169759,0,0,0.0409509,0.0603543,0.0217807,0.0382674,0.0305395,0,0,0.0560123,0.042069,0.0250574,0.0480103,0.0543855,0.0248206,0.0618087,0.066145,0.0393444,0.0357181,0,0.0119094,0,0.0418254,0.0139327,0.013495,0.029408,0,0.0330466,0.0444116,0.0383635,0,0,0.0252259,0,0,0.0238973,0.0764965,0.0225005,0.0224224,0.0348296,0.0640215,0.0288158,0.0423713,0.0499869,0.0715802,0.0657859,0.0369613,0.025912,0.0157653,0.0442174,0.0217521,0.0277406,0.0107929,0.011601,0.0577788,0.0453836,0,0,0,0,0,0,0,0
180,0.033852,0.0606227,0,0,0,0.0456526,0,0.0259386,0.0660809,0,0,0,0,0.0170346,0,0,0.0408949,0.0605694,0.0215738,0.0380098,0.0304286,0,0,0.0557069,0.0417525,0.024924,0.0478865,0.0542412,0.024707,0.0619335,0.0663422,0.0392652,0.0358447,0,0.0129726,0,0.0417358,0.0139246,0.0134507,0.0311274,0,0.0334174,0.0447462,0.0385281,0,0,0.0250991,0,0,0.0238436,0.0763223,0.0229089,0.0226558,0.0350534,0.0639331,0.0285113,0.0428746,0.0491596,0.0713629,0.0661866,0.0375122,0.0260421,0.0163464,0.0448189,0.0201914,0.0278701,0.0107592,0.0114978,0.0578553,0.0452369,0,0,0,0,0,0,0,0
181,0.0339242,0.0607218,0,0,0,0.0461393,0,0.0253419,0.066611,0,0,0,0,0.0171935,0,0,0.0407692,0.0601051,0.021107,0.0377098,0.030047,0,0,0.0550715,0.0410685,0.0249745,0.0481835,0.0541356,0.0244854,0.0619149,0.066463,0.0390797,0.0357699,0,0.0136254,0,0.0417025,0.0139954,0.0132899,0.0306028,0,0.0386211,0.0443658,0.0388609,0,0,0.0250773,0,0,0.0238028,0.0757178,0,0.0233549,0.0324928,0.0642795,0.0284725,0.0437602,0.0477601,0.0718546,0.0662502,0.0346729,0.028212,0.0173333,0.0405386,0.0248945,0.0278962,0.0107285,0.0114788,0.0579577,0.0447308,0,0,0,0,0,0,0,0
182,0.0340204,0.060767,0,0,0,0.0477306,0,0.0250749,0.0662842,0,0,0,0,0.0171507,0,0,0.0407165,0.0609214,0.0209282,0.0372153,0.0297923,0,0,0.0548216,0.0410065,0.0249052,0.0479572,0.0541525,0.0249111,0.0619564,0.0665018,0.0389978,0.0355671,0,0.0154009,0,0.0415245,0.0140828,0.013198,0.030375,0,0.0350529,0.045448,0.0388101,0,0,0.0251118,0,0,0.0237628,0.0761124,0.0227552,0.0228345,0.0340015,0.0636359,0.0284781,0.0432617,0.047844,0.0709244,0.0662197,0.0375958,0.0255538,0.016477,0.0446321,0.0225733,0.0277964,0.0106973,0.0114768,0.0579298,0.0449587,0,0,0,0,0,0,0,0
183,0.0341453,0.0608068,0,0,0,0.0487998,0,0.0244987,0.0664989,0,0,0,0,0.0172131,0,0,0.0407486,0.0609835,0.0206777,0.0366746,0.0294419,0,0,0.0543834,0.0406358,0.0248142,0.048108,0.0542932,0.0250048,0.0620042,0.0665348,0.0388126,0.0357256,0,0.0165108,0,0.0414423,0.0141849,0.0131398,0.0304909,0,0.034742,0.0455658,0.038967,0,0,0.0251664,0,0,0.023741,0.076232,0.0220984,0.0229036,0.0340892,0.0635994,0.028655,0.0428294,0.0479169,0.0705951,0.0658667,0.0373701,0.0252344,0.0160643,0.0445122,0.0222863,0.0276719,0.0107298,0.0114905,0.0579206,0.0448882,0,0,0,0,0,0,0,0
184,0.034193,0.0608348,0,0,0,0.0497589,0,0.0237485,0.0668346,0,0,0,0,0.0172733,0,0,0.0408037,0.0608465,0.020425,0.0360598,0.0290466,0,0,0.0539529,0.0402018,0.0247337,0.0484,0.0544204,0.0250751,0.0619672,0.0665753,0.0384757,0.0358962,0,0.0174501,0,0.0414119,0.0142066,0.0131277,0.0293283,0,0.0346157,0.0455702,0.0391336,0,0,0.0252757,0,0,0.0236907,0.0762561,0.0192593,0.0230365,0.0337235,0.0637738,0.028929,0.0421712,0.0479584,0.0704211,0.0652451,0.0366968,0.0249209,0.0153409,0.0438465,0.0220894,0.0275717,0.0107364,0.0115094,0.0579781,0.0446642,0,0,0,0,0,0,0,0
185,0.034207,0.0608269,0,0,0,0.0508037,0,0.0228502,0.0671458,0,0,0,0,0.0173197,0,0,0.0407846,0.060636,0.0201975,0.0353827,0.0286044,0,0,0.0534375,0.0397069,0.0246632,0.0487474,0.0544987,0.0252382,0.0619315,0.0666528,0.0382347,0.0358699,0,0.0184371,0,0.0414085,0.0141711,0.0131404,0.0277676,0,0.034435,0.0454901,0.0392688,0,0,0.025439,0,0,0.0237211,0.0762406,0.0170546,0.0231572,0.0332601,0.0638132,0.0292689,0.0413902,0.0479428,0.0701206,0.0644773,0.0359843,0.0243625,0.0144459,0.0432014,0.0212528,0.0274431,0.0107512,0.0115323,0.0580642,0.0444067,0,0,0,0,0,0,0,0
186,0.0342072,0.0609133,0,0,0,0.0520237,0,0.021841,0.0673784,0,0,0,0,0.0173913,0,0,0.0407809,0.0604007,0.0199546,0.0346729,0.0281753,0,0,0.0529676,0.0392683,0.0245759,0.0491222,0.0545282,0.0254937,0.0619083,0.0667113,0.038012,0.0358443,0,0.0195883,0,0.0414749,0.014164,0.0131709,0.0266275,0,0.0342783,0.0452935,0.0393963,0,0,0.0255556,0,0,0.0237758,0.0761633,0.0156936,0.0232325,0.0327449,0.0636465,0.0295991,0.0404172,0.0478843,0.0696955,0.0636581,0.0353983,0.023827,0.0135612,0.0427168,0.0207099,0.027304,0.0107937,0.0115186,0.058075,0.0442479,0,0,0,0,0,0,0,0
187,0.0342447,0.0610812,0,0,0,0.0533218,0,0.0207618,0.0674967,0,0,0,0,0.0174935,0,0,0.0407874,0.060181,0.0197297,0.033984,0.0277832,0,0,0.0525228,0.0390233,0.0245082,0.0495232,0.0545234,0.0255958,0.0618834,0.0667962,0.0377463,0.0357287,0,0.0207495,0,0.0416746,0.0142505,0.0131534,0.0252443,0,0.0337877,0.0450819,0.0396166,0,0,0.0255625,0,0,0.0237821,0.075887,0.0149332,0.0234841,0.0322932,0.0635956,0.0298375,0.0394682,0.0478549,0.0693902,0.0628736,0.0350111,0.0236101,0.0129719,0.0421976,0.0209073,0.0273239,0.0108451,0.0115071,0.0581054,0.0441016,0,0,0,0,0,0,0,0
188,0.034241,0.0612881,0,0,0,0.054616,0,0.0196568,0.0674148,0,0,0,0,0.0176425,0,0,0.0407392,0.059962,0.0196953,0.0332263,0.027434,0,0,0.0519159,0.0386304,0.0244973,0.0499186,0.0546345,0.0252504,0.06185,0.066955,0.0374438,0.0356638,0,0.0217982,0,0.0419297,0.0144121,0.0130901,0.0230721,0,0.0329875,0.0450562,0.0398319,0,0,0.0254895,0,0,0.0237349,0.0753985,0.0143211,0.0239973,0.0323988,0.0637012,0.0300253,0.0385043,0.0476708,0.0690883,0.0620819,0.0348256,0.0240338,0.0130468,0.0416367,0.0214004,0.0273905,0.0108662,0.0115143,0.0582675,0.0439756,0,0,0,0,0,0,0,0
189,0.0342217,0.0615168,0,0,0,0.0559265,0,0.0185198,0.0671177,0,0,0,0,0.0178947,0,0,0.0407143,0.0598934,0.0200458,0.0323791,0.0272137,0,0,0.0512601,0.0380693,0.0246249,0.050379,0.0547502,0.0246787,0.0617999,0.0671092,0.0371333,0.0356526,0,0.0228163,0,0.0422366,0.0145105,0.0131456,0.0204474,0,0.0323442,0.0452463,0.0400609,0,0,0.0253979,0,0,0.023763,0.0748527,0.0134561,0.0246367,0.0335464,0.0639223,0.030149,0.0378093,0.0471573,0.0685754,0.0613879,0.0346186,0.0251351,0.0137134,0.0412155,0.0221316,0.0275782,0.0108556,0.0115195,0.0585659,0.0438097,0,0,0,0,0,0,0,0
190,0.0341836,0.0617217,0,0,0,0.0572235,0,0.0173035,0.0664863,0,0,0,0,0.0181519,0,0,0.0406362,0.059893,0.0207899,0.0314208,0.0271521,0,0,0.0507769,0.0374375,0.0248603,0.0509118,0.0549543,0.024346,0.0618223,0.0672907,0.0367822,0.0356857,0,0.0238474,0,0.0425801,0.0145002,0.0132965,0.0182984,0,0.0318226,0.0454902,0.0402569,0,0,0.0252377,0,0,0.0238789,0.0744952,0.0123567,0.0250037,0.0355574,0.0638266,0.0302858,0.0373716,0.0463925,0.0678006,0.0609676,0.0342534,0.026627,0.0145572,0.0409836,0.022989,0.0277106,0.0109924,0.0114632,0.0588913,0.0436908,0,0,0,0,0,0,0,0
191,0.0341891,0.0618205,0,0,0,0.0583733,0,0.016051,0.0656222,0,0,0,0,0.0183965,0,0,0.0405993,0.0597231,0.0221174,0.0304257,0.0272426,0,0,0.0506719,0.0368311,0.0252144,0.051602,0.0549258,0.0244493,0.0618999,0.0674623,0.0364146,0.0357875,0,0.0246133,0,0.0428606,0.0144238,0.0135178,0.0165978,0,0.0313942,0.0456536,0.0403626,0,0,0.0251159,0,0,0.0238835,0.0743913,0.0112403,0.0249693,0.0372205,0.0635352,0.0305847,0.0370254,0.0459195,0.0672227,0.0607747,0.0337366,0.0277709,0.0149555,0.0407201,0.0243349,0.0276917,0.0110757,0.0114386,0.0591501,0.0436495,0,0,0,0,0,0,0,0
192,0.0341388,0.0617785,0,0,0,0.0590642,0,0.0148827,0.0646347,0,0,0,0,0.0185685,0,0,0.0405633,0.0593249,0.0242542,0.0294022,0.0273137,0,0,0.0509887,0.0363602,0.0255691,0.0524186,0.0550864,0.024377,0.0619559,0.0675689,0.0360978,0.0359376,0,0.0248246,0,0.0430108,0.0144002,0.0137121,0.0149438,0,0.0307298,0.0456166,0.0404497,0,0,0.0252457,0,0,0.0239381,0.0746105,0.0104453,0.024422,0.0376854,0.0632343,0.0311271,0.0362043,0.046126,0.0670158,0.0601883,0.0331629,0.0281504,0.0147446,0.0403354,0.0263843,0.0275664,0.0111949,0.0115776,0.0592791,0.0437005,0,0,0,0,0,0,0,0
193,0.0338615,0.0616073,0,0,0,0.0589734,0,0.0140723,0.0635904,0,0,0,0,0.0186128,0,0,0.0405463,0.0590381,0.0267518,0.0285277,0.0273607,0,0,0.0518415,0.0359816,0.0258886,0.0532601,0.0555048,0.0242121,0.0618745,0.067563,0.03564,0.0358691,0,0.024354,0,0.0430124,0.0144169,0.0138392,0.0135704,0,0.0298559,0.0452472,0.0404544,0,0,0.0256712,0,0,0.0240887,0.0750551,0.0104338,0.0235246,0.036927,0.0627926,0.031972,0.0350816,0.0466864,0.0668429,0.0591086,0.0326693,0.0276033,0.013892,0.0397764,0.0287164,0.0272086,0.0114519,0.0119545,0.0592784,0.0438041,0,0,0,0,0,0,0,0
194,0.0337853,0.0613245,0,0,0,0.0579398,0,0.0138449,0.0622611,0,0,0,0,0.018503,0,0,0.0406246,0.0586351,0.029004,0.0277757,0.0276175,0,0,0.0529732,0.0358543,0.0260823,0.0539381,0.0558396,0.0241585,0.0614741,0.0673323,0.034577,0.0354037,0,0.0235118,0,0.0429303,0.0144255,0.0139287,0.0128946,0,0.0288936,0.0446568,0.0405134,0,0,0.0262791,0,0,0.0243092,0.0754172,0.0109861,0.0226076,0.0358497,0.0624856,0.0329485,0.0343257,0.0467145,0.0666056,0.0582035,0.0322722,0.0265863,0.0127625,0.0391598,0.0303547,0.026664,0.0117329,0.0124181,0.0591799,0.0440243,0,0,0,0,0,0,0,0
195,0.0336678,0.0610253,0,0,0,0.0561985,0,0.0141217,0.0603582,0,0,0,0,0.0183475,0,0,0.0407563,0.0581732,0.0311896,0.0270419,0.0281165,0,0,0.0541424,0.0357507,0.0263421,0.054404,0.0559307,0.0239433,0.0607649,0.0667727,0.0331559,0.0347798,0,0.0227041,0,0.0427896,0.0144123,0.0139949,0.0125936,0,0.0280291,0.0439779,0.0405933,0,0,0.0270922,0,0,0.0244197,0.0754682,0.0112935,0.0221358,0.0352963,0.0623431,0.0340418,0.0340769,0.0461807,0.0663441,0.0577601,0.0317867,0.0256751,0.0117045,0.0384179,0.0313657,0.0259833,0.0119635,0.0128709,0.0590518,0.0442963,0,0,0,0,0,0,0,0
196,0.0336288,0.060821,0,0,0,0.0539954,0,0.0144517,0.0582175,0,0,0,0,0.0182349,0,0,0.0408743,0.0580327,0.0329046,0.0263769,0.0284076,0,0,0.0552332,0.0356302,0.0270321,0.0546671,0.0561534,0.0237572,0.0597868,0.065737,0.0314116,0.0342054,0,0.0217635,0,0.0426287,0.0144066,0.0139782,0.012053,0,0.0276599,0.0432435,0.0405412,0,0,0.0281988,0,0,0.0244617,0.075331,0.0111326,0.0221443,0.0352471,0.0626492,0.0352685,0.0339411,0.0455576,0.0660147,0.0574885,0.0310903,0.0253509,0.011225,0.0376911,0.0321423,0.0252747,0.0121554,0.013314,0.0589501,0.0444909,0,0,0,0,0,0,0,0
197,0.0336703,0.0605863,0,0,0,0.0517723,0,0.0143726,0.0562652,0,0,0,0,0.0181399,0,0,0.0410327,0.057819,0.0336055,0.0258623,0.0282937,0,0,0.0562729,0.035595,0.0278182,0.0549607,0.0566615,0.0236971,0.0586295,0.0643796,0.029799,0.0338799,0,0.0202927,0,0.0423983,0.0144072,0.0139349,0.0112457,0,0.0278498,0.0425833,0.040438,0,0,0.0294059,0,0,0.0245266,0.075185,0.0103936,0.0225978,0.03548,0.0629664,0.036631,0.0337831,0.0452987,0.0658632,0.0571956,0.0304737,0.0256518,0.0114485,0.0371514,0.0327463,0.0244572,0.0123327,0.0137889,0.0588141,0.044693,0,0,0,0,0,0,0,0
198,0.0336845,0.0603474,0,0,0,0.0493026,0,0.013688,0.054525,0,0,0,0,0.0181177,0,0,0.0412454,0.0575807,0.0334938,0.0253997,0.0279646,0,0,0.0572925,0.0356479,0.0288426,0.0555922,0.0574822,0.0239728,0.057682,0.062942,0.0284991,0.0340265,0,0.0178425,0,0.0421674,0.0144384,0.0138881,0.0101765,0,0.0281746,0.0419756,0.0403177,0,0,0.030542,0,0,0.0246224,0.0749519,0.00921475,0.023351,0.0358866,0.0632932,0.0380195,0.0337422,0.0454769,0.066073,0.0569195,0.0302092,0.0262693,0.0121062,0.0368561,0.0331811,0.0236248,0.0125846,0.0142342,0.0586767,0.0450069,0,0,0,0,0,0,0,0
