Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,LBL,LMR
186,0.0328749,0.0599303,0,0,0,0.0339953,0,0.0122198,0.0419232,0,0,0,0.0202424,0,0,0.0432939,0.057272,0.0468707,0.0278538,0.0278248,0,0.0580042,0.0356558,0.041719,0.0672561,0.0663176,0.0282756,0.0620712,0.0627817,0.0320963,0.0448438,0,0.0476485,0,0.0349298,0.0136571,0.0138246,0.0222715,0,0.0248271,0.0535899,0.0389009,0,0,0.0245513,0,0,0.0233487,0.0697952,0.0148315,0.0287476,0.0329281,0.054098,0.0396559,0.0295804,0.0426111,0.0633359,0.0544491,0.031597,0.0250479,0.0128429,0.0404237,0.0147545,0.0325138,0.0114618,0.0112664,0.0558449,0.0502942,0,0,0,0,0,0,0,0,0
187,0.0326314,0.0597109,0,0,0,0.0340213,0,0.0124361,0.0413118,0,0,0,0.0201826,0,0,0.0434594,0.0572539,0.0480764,0.0287561,0.0278856,0,0.0584823,0.0358289,0.0428337,0.0682693,0.0667679,0.0284507,0.0627833,0.0634215,0.0327021,0.0457121,0,0.0503808,0,0.0352156,0.0136818,0.0139309,0.0231014,0,0.0248074,0.0542268,0.0388204,0,0,0.0247273,0,0,0.023273,0.0697144,0.0148415,0.0287466,0.0324651,0.053999,0.0400735,0.0298357,0.0421832,0.0633114,0.0547276,0.031705,0.0251009,0.0130552,0.0406022,0.0137429,0.0323175,0.0115215,0.0113887,0.0559105,0.0499841,0,0,0,0,0,0,0,0,0
188,0.0324484,0.0593857,0,0,0,0.0342831,0,0.0126854,0.0408613,0,0,0,0.0201337,0,0,0.0435444,0.0574427,0.0490596,0.0296789,0.0279883,0,0.0589563,0.0358818,0.0441421,0.0692963,0.0671773,0.0286026,0.0635028,0.0641215,0.0333383,0.0465708,0,0.0527543,0,0.0355007,0.0137102,0.0140081,0.0238963,0,0.0248134,0.0548983,0.0388253,0,0,0.0248981,0,0,0.0231716,0.0695297,0.0146373,0.0287171,0.0320957,0.0539114,0.0404014,0.0300945,0.0418007,0.0632768,0.0549947,0.0318299,0.0250986,0.0132984,0.0406912,0.0129138,0.0321628,0.0115629,0.0114545,0.055928,0.0496311,0,0,0,0,0,0,0,0,0
189,0.032338,0.0591815,0,0,0,0.0346129,0,0.0129038,0.0405363,0,0,0,0.0200936,0,0,0.0436426,0.057681,0.0498316,0.0305438,0.028122,0,0.0593589,0.03592,0.045615,0.070306,0.0675084,0.0287526,0.0642577,0.0647567,0.0339106,0.0471679,0,0.0545363,0,0.0357245,0.0137093,0.0141093,0.0245499,0,0.0248296,0.0556552,0.0389054,0,0,0.025149,0,0,0.0231875,0.0694373,0.0145938,0.0286217,0.0318448,0.0537252,0.0406735,0.0303601,0.0414489,0.0632269,0.0552969,0.0319691,0.0251394,0.0135036,0.0406444,0.012216,0.0320603,0.0116013,0.0114952,0.0559237,0.0493159,0,0,0,0,0,0,0,0,0
190,0.0321408,0.0590841,0,0,0,0.0348102,0,0.0129967,0.0403502,0,0,0,0.0200628,0,0,0.0436861,0.057934,0.0505315,0.0312957,0.0281668,0,0.0597225,0.0360609,0.0466365,0.0713637,0.06779,0.0289032,0.0649174,0.0652731,0.0343893,0.0475367,0,0.0555792,0,0.0359312,0.0137071,0.0141699,0.0250247,0,0.0249662,0.0564936,0.0390068,0,0,0.0253765,0,0,0.0232855,0.0693531,0.0148145,0.0285235,0.0316413,0.0535557,0.0408405,0.030568,0.0411742,0.0632208,0.0556115,0.0320831,0.0252208,0.0136593,0.0406647,0.0116276,0.0319952,0.0116458,0.0114884,0.0560067,0.0491189,0,0,0,0,0,0,0,0,0
191,0.0320608,0.0590319,0,0,0,0.034853,0,0.013074,0.0402765,0,0,0,0.020023,0,0,0.0435874,0.0581142,0.0512115,0.0319803,0.0281314,0,0.0601593,0.036182,0.0476716,0.0724526,0.0680165,0.0290594,0.0653839,0.0656292,0.0347562,0.0478275,0,0.0558211,0,0.0361281,0.0137084,0.0141546,0.025517,0,0.0251092,0.0572933,0.0391327,0,0,0.0254603,0,0,0.023303,0.0692635,0.0149332,0.0284748,0.0314475,0.0534442,0.0409449,0.0307217,0.0409268,0.0631973,0.0558816,0.032137,0.0253242,0.0138226,0.0408236,0.0111003,0.0319762,0.0116892,0.0114776,0.0561867,0.0489272,0,0,0,0,0,0,0,0,0
192,0.0320972,0.0590178,0,0,0,0.034727,0,0.0132083,0.040285,0,0,0,0.0199054,0,0,0.0432498,0.0581745,0.0513857,0.032598,0.0279798,0,0.0607113,0.0362889,0.0482581,0.073515,0.0682476,0.0292721,0.065653,0.0658905,0.0350003,0.0479999,0,0.0554248,0,0.0362907,0.0136711,0.0140476,0.0259864,0,0.0251947,0.0580548,0.0392457,0,0,0.0254828,0,0,0.0233444,0.0691908,0.0149176,0.0285509,0.0312259,0.053284,0.041104,0.0308024,0.0406543,0.0630888,0.0561085,0.0319914,0.0254115,0.0139776,0.0409702,0.0106598,0.0320109,0.011754,0.0114645,0.0564337,0.0487132,0,0,0,0,0,0,0,0,0
193,0.0320202,0.059098,0,0,0,0.0345007,0,0.0132746,0.0403818,0,0,0,0.0198215,0,0,0.0429774,0.0582464,0.0511818,0.0331734,0.0277435,0,0.0611606,0.0364006,0.0489196,0.0745105,0.068427,0.0295002,0.065825,0.0661108,0.0351713,0.0480453,0,0.0544429,0,0.0364474,0.013647,0.0139543,0.026513,0,0.0252315,0.0587488,0.0393146,0,0,0.0253737,0,0,0.0233637,0.0691916,0.014864,0.0286595,0.0309966,0.0531719,0.0411813,0.0309324,0.0403335,0.0628687,0.0563124,0.0318296,0.0254853,0.0141189,0.0411334,0.0101936,0.0320709,0.0117319,0.0113704,0.0567494,0.0485886,0,0,0,0,0,0,0,0,0
194,0.0318725,0.0592269,0,0,0,0.0342257,0,0.0133869,0.0405482,0,0,0,0.019791,0,0,0.0428299,0.0584444,0.0505996,0.0337353,0.0274112,0,0.061434,0.0364453,0.0496824,0.0754129,0.0685465,0.0297573,0.0658879,0.0662794,0.0352972,0.0477101,0,0.0528281,0,0.0365998,0.0136647,0.0138949,0.0269547,0,0.0253432,0.0593791,0.039331,0,0,0.0253637,0,0,0.0233022,0.0692997,0.0149765,0.028743,0.0308354,0.0530626,0.0412192,0.0310338,0.0399793,0.062677,0.0564661,0.0320044,0.02553,0.0142114,0.0411669,0.00980111,0.0322059,0.0117001,0.0113063,0.0570962,0.0484638,0,0,0,0,0,0,0,0,0
195,0.0317766,0.0593942,0,0,0,0.0339688,0,0.0136443,0.0408308,0,0,0,0.0197612,0,0,0.0427179,0.0586814,0.0497266,0.0342293,0.0269269,0,0.0615152,0.0364456,0.0504793,0.0762604,0.0686363,0.03004,0.0658254,0.066336,0.0353645,0.0472563,0,0.0506074,0,0.0367421,0.0136728,0.0138538,0.0272622,0,0.025502,0.0599301,0.0393706,0,0,0.0253758,0,0,0.023376,0.0695091,0.0151938,0.0288508,0.0307313,0.0528606,0.0412163,0.0311671,0.0395899,0.0625453,0.0565493,0.0321891,0.0255077,0.0143054,0.0413116,0.00949733,0.0323245,0.0116995,0.0112321,0.0574362,0.0482783,0,0,0,0,0,0,0,0,0
196,0.0317299,0.0595727,0,0,0,0.0337845,0,0.0139552,0.041174,0,0,0,0.0197116,0,0,0.0426104,0.0589429,0.0486337,0.0345585,0.0262514,0,0.0616023,0.0364475,0.0511429,0.0770141,0.0686721,0.0304113,0.0655951,0.0662943,0.035288,0.046731,0,0.0477808,0,0.0368932,0.0136938,0.0138007,0.027521,0,0.0256692,0.0603932,0.0393712,0,0,0.0252953,0,0,0.0234835,0.0698193,0.0154551,0.0289802,0.0307028,0.0526357,0.0411777,0.0311146,0.0391522,0.0623797,0.0565649,0.0322804,0.0254095,0.0143736,0.0414981,0.00923397,0.0324203,0.0116697,0.0111282,0.0577461,0.0480599,0,0,0,0,0,0,0,0,0
197,0.0316569,0.059765,0,0,0,0.0337697,0,0.0141848,0.0415064,0,0,0,0.0196349,0,0,0.042527,0.059189,0.0474645,0.0347588,0.0254485,0,0.0616141,0.0364403,0.0516804,0.0776643,0.0686455,0.030845,0.0651641,0.0661363,0.0351049,0.0460504,0,0.0443916,0,0.0370762,0.0137025,0.013798,0.0280068,0,0.0257729,0.0606879,0.0393303,0,0,0.0251867,0,0,0.0234567,0.0701805,0.0155525,0.0290291,0.0306383,0.0524635,0.0411011,0.0309603,0.0387599,0.0621434,0.0565361,0.0324583,0.025273,0.0145007,0.0414277,0.0088339,0.0325536,0.0116078,0.0109881,0.0579728,0.0477981,0,0,0,0,0,0,0,0,0
198,0.0315706,0.0599666,0,0,0,0.0339274,0,0.0145083,0.0419007,0,0,0,0.0195636,0,0,0.0424726,0.0594395,0.0461965,0.0349428,0.0245583,0,0.0615084,0.0363862,0.052174,0.0781381,0.0685551,0.0313342,0.0646107,0.0659101,0.0348693,0.0452116,0,0.0405758,0,0.0372742,0.0137254,0.0137859,0.0285533,0,0.0259649,0.0608867,0.0393125,0,0,0.0250288,0,0,0.0233074,0.0705903,0.0156388,0.0290987,0.0306283,0.0522819,0.0409667,0.0308686,0.0383432,0.0618889,0.056542,0.0329016,0.0251988,0.0146373,0.0414162,0.00844789,0.0327164,0.0115401,0.0108722,0.0580346,0.0475291,0,0,0,0,0,0,0,0,0
199,0.0314715,0.0601983,0,0,0,0.0344427,0,0.0149406,0.0423117,0,0,0,0.0194959,0,0,0.0424245,0.059791,0.044876,0.0350431,0.0236738,0,0.0612406,0.0363029,0.0525293,0.0784192,0.0683621,0.0317527,0.0642093,0.0658066,0.0346071,0.0443669,0,0.0365491,0,0.0374872,0.0137495,0.0137868,0.0291045,0,0.0262113,0.0610447,0.0393867,0,0,0.0248838,0,0,0.0231067,0.070989,0.0157011,0.029229,0.030728,0.0519473,0.0407631,0.0308064,0.0379638,0.0615974,0.0565951,0.0334676,0.0251862,0.0148454,0.0415226,0.0080416,0.03288,0.0114342,0.0107738,0.0579613,0.0472556,0,0,0,0,0,0,0,0,0
200,0.0313816,0.060433,0,0,0,0.0352569,0,0.0154913,0.0429754,0,0,0,0.0194651,0,0,0.0424328,0.0599936,0.0433121,0.0352349,0.0226706,0,0.0609037,0.0361951,0.0525886,0.0785158,0.0682125,0.0322365,0.063941,0.0659509,0.0345877,0.0435848,0,0.0323475,0,0.0377482,0.0139049,0.0136513,0.0293413,0,0.0265459,0.0612244,0.0394779,0,0,0.0246167,0,0,0.023074,0.0714929,0.0159506,0.0292998,0.03077,0.0515449,0.0404145,0.0307509,0.0375494,0.0612708,0.0565517,0.0334946,0.0251782,0.0150931,0.0415835,0.00791538,0.0331395,0.011395,0.0106672,0.0579196,0.0469886,0,0,0,0,0,0,0,0,0
201,0.0312751,0.0606545,0,0,0,0.0370581,0,0.0160194,0.0436483,0,0,0,0.0194425,0,0,0.042444,0.0601856,0.0417246,0.0354059,0.0218332,0,0.0605647,0.0361029,0.0526173,0.0784237,0.0680355,0.0326639,0.0638715,0.0662137,0.0348855,0.0429841,0,0.0280729,0,0.0380104,0.0140175,0.0135881,0.0296334,0,0.0267841,0.0613399,0.0393811,0,0,0.024292,0,0,0.023058,0.0718856,0.0162117,0.0293044,0.0308451,0.0511655,0.0399956,0.0306263,0.0371603,0.0609835,0.0564772,0.0333634,0.025203,0.0151154,0.041803,0.00770543,0.0334207,0.0113373,0.0105168,0.0579556,0.0467267,0,0,0,0,0,0,0,0,0
202,0.0311954,0.060886,0,0,0,0.0388072,0,0.0166296,0.0444936,0,0,0,0.0193755,0,0,0.0424411,0.0602289,0.0402283,0.0357197,0.0210822,0,0.0604264,0.0359569,0.052563,0.0780465,0.0678172,0.0330376,0.0640501,0.0666432,0.0354465,0.0424807,0,0.0241862,0,0.038275,0.0140839,0.0135711,0.0300561,0,0.0269502,0.0613977,0.0392991,0,0,0.0238922,0,0,0.0230346,0.0721801,0.0164741,0.0292286,0.0310235,0.0508319,0.0395057,0.0307212,0.036555,0.0606842,0.0564407,0.0335229,0.0252605,0.015107,0.0420097,0.00733578,0.0337125,0.0112492,0.0103125,0.0580507,0.0465004,0,0,0,0,0,0,0,0,0
203,0.0311346,0.061153,0,0,0,0.0401905,0,0.0174235,0.045533,0,0,0,0.0193013,0,0,0.0424435,0.060047,0.0389703,0.0362808,0.0205826,0,0.0603297,0.0357854,0.0523018,0.0772729,0.0675387,0.0334611,0.0642174,0.0672442,0.0361424,0.0419245,0,0.0210369,0,0.0385844,0.0141641,0.0135469,0.0303521,0,0.0271375,0.0613996,0.0392889,0,0,0.0235237,0,0,0.0230156,0.0726361,0.0165663,0.0291717,0.0312382,0.0505483,0.0389282,0.0309368,0.0358944,0.0603847,0.0563463,0.0335168,0.0253372,0.0152028,0.0421565,0.00706783,0.0340807,0.0111457,0.0100685,0.0581943,0.0462799,0,0,0,0,0,0,0,0,0
204,0.0311054,0.0613931,0,0,0,0.0410738,0,0.0183708,0.0467165,0,0,0,0.0192465,0,0,0.0424329,0.0597385,0.0380187,0.0368602,0.0204129,0,0.0601093,0.0355424,0.0520562,0.076264,0.0673521,0.0339908,0.0642303,0.0677968,0.0368881,0.0412046,0,0.0189781,0,0.0388653,0.0142377,0.0135273,0.0304704,0,0.0273371,0.0614222,0.0393411,0,0,0.0232547,0,0,0.0230318,0.0731056,0.0164818,0.0294132,0.0314962,0.0502153,0.0382513,0.0312157,0.0353705,0.0600962,0.0560964,0.0337854,0.0254418,0.0152063,0.0422455,0.00697327,0.0344924,0.0110429,0.00983574,0.0583734,0.0459857,0,0,0,0,0,0,0,0,0
205,0.0311534,0.0615808,0,0,0,0.041756,0,0.0194184,0.047912,0,0,0,0.0191919,0,0,0.0423901,0.0593805,0.0373937,0.037421,0.0206652,0,0.0597962,0.0353394,0.0518195,0.0751672,0.067221,0.0344903,0.0642245,0.0681863,0.0375572,0.040518,0,0.0174652,0,0.0391073,0.0143111,0.0135137,0.030482,0,0.0275611,0.061363,0.039399,0,0,0.0229082,0,0,0.0228818,0.073561,0.0162412,0.0296018,0.0316591,0.0498986,0.0375794,0.0313419,0.0349161,0.0598033,0.0560852,0.0341545,0.0257128,0.0148999,0.0422475,0.00699387,0.0348775,0.010903,0.00962061,0.0584773,0.04577,0,0,0,0,0,0,0,0,0
206,0.0312371,0.0617213,0,0,0,0.0418249,0,0.0206349,0.0490814,0,0,0,0.0191425,0,0,0.0423538,0.0588549,0.0372378,0.0379907,0.0213413,0,0.0595082,0.0351279,0.0515753,0.0739357,0.0670399,0.0348976,0.0641048,0.0684162,0.0381491,0.0398374,0,0.0167695,0,0.0393324,0.0143636,0.0135279,0.0306606,0,0.0277146,0.061197,0.0394617,0,0,0.0225362,0,0,0.0227178,0.0740142,0.0160694,0.0296535,0.0317948,0.0496176,0.0369366,0.0312383,0.034514,0.0595257,0.0561389,0.0342192,0.0258857,0.0147134,0.0422243,0.00685389,0.0352177,0.0107883,0.00944346,0.0585431,0.045605,0,0,0,0,0,0,0,0,0
207,0.0313064,0.0618056,0,0,0,0.0411317,0,0.0219132,0.0501842,0,0,0,0.0190902,0,0,0.0423343,0.0581603,0.0376914,0.0385168,0.0225381,0,0.0594361,0.0349533,0.0512079,0.0725139,0.0668253,0.0351342,0.0638002,0.0684582,0.0386481,0.0390108,0,0.0171657,0,0.039523,0.0144431,0.0135412,0.0309474,0,0.0278129,0.0609932,0.0394016,0,0,0.0222572,0,0,0.022633,0.0745141,0.016038,0.0297218,0.0318921,0.0494381,0.0363754,0.0310766,0.0341245,0.0593083,0.0561321,0.0339854,0.0259948,0.0147081,0.0422484,0.00665919,0.0355661,0.0107253,0.00922083,0.0586665,0.0453971,0,0,0,0,0,0,0,0,0
208,0.0313882,0.0619632,0,0,0,0.0405806,0,0.0233166,0.0525375,0,0,0,0.0190655,0,0,0.0422196,0.0576818,0.0388701,0.0379436,0.0243065,0,0.0582023,0.0338612,0.0505348,0.0707079,0.0668382,0.0358206,0.0630342,0.067974,0.0387064,0.0379033,0,0.0179247,0,0.0399463,0.0146148,0.0134798,0.0331396,0,0.0263116,0.0641573,0.0397638,0,0,0.0219708,0,0,0.0226357,0.0723043,0.0181814,0.0317204,0.0288014,0.049538,0.0358623,0.0330812,0.0368045,0,0.0586357,0.0309539,0.0260576,0.0137289,0.0401433,0.00724485,0.035995,0.0106566,0.00893204,0.059254,0.0443598,0,0,0,0,0,0,0,0,0
209,0.0314653,0.0618565,0,0,0,0.0387191,0,0.0242619,0.0517678,0,0,0,0.0190333,0,0,0.0423209,0.0569041,0.0405034,0.039198,0.0265709,0,0.0592733,0.0345637,0.049903,0.0693694,0.0664311,0.0351426,0.0626765,0.0678747,0.039169,0.0372197,0,0.0213745,0,0.039841,0.0144741,0.013659,0.0316118,0,0.0280439,0.060823,0.039427,0,0,0.0219745,0,0,0.0227154,0.0753361,0.0157985,0.0299451,0.0320809,0.0491505,0.0354083,0.0314586,0.033326,0.0590296,0.0560444,0.0340389,0.0261537,0.0148969,0.0423883,0.00645814,0.0360585,0.0105996,0.00879665,0.0590019,0.0452812,0,0,0,0,0,0,0,0,0
210,0.0316393,0.0618878,0,0,0,0.037053,0,0.0249594,0.0520481,0,0,0,0.0190499,0,0,0.0423544,0.0566646,0.0420234,0.0391852,0.0287526,0,0.0590433,0.0344777,0.0491551,0.06799,0.0662738,0.0350586,0.0619451,0.0672863,0.0391584,0.0363025,0,0.0244962,0,0.0399774,0.0144925,0.0137117,0.0318065,0,0.0280736,0.0609474,0.0395258,0,0,0.0218294,0,0,0.0226572,0.0755816,0.0156362,0.0300268,0.0322201,0.0488814,0.035029,0.0314857,0.0328883,0.0587429,0.0561066,0.0340463,0.0261716,0.0149395,0.0421114,0.0065157,0.0362126,0.0105409,0.0086881,0.05909,0.0454041,0,0,0,0,0,0,0,0,0
211,0.031642,0.0619517,0,0,0,0.0405577,0,0.023936,0.051881,0,0,0,0.0189856,0,0,0.0423598,0.0565929,0.0473508,0.038896,0.0291952,0,0.0587055,0.034535,0.0487011,0.0676157,0.0661622,0.0350446,0.0609178,0.0676918,0.0378935,0.0329695,0,0.0252924,0,0.040177,0.0146814,0.0136184,0.0317981,0,0.0279451,0.0611352,0.0396369,0,0,0.0217487,0,0,0.022561,0.0757776,0.0152755,0.0300632,0.0325007,0.0484332,0.0345792,0.0313141,0.0324885,0.0584465,0.0559791,0.0334314,0.0262443,0.0149445,0.0417717,0.00673723,0.0363968,0.0104144,0.00857068,0.0591305,0.0454164,0,0,0,0,0,0,0,0,0
212,0.0315967,0.0623127,0,0,0,0.0385192,0,0.0239349,0.052249,0,0,0,0.018329,0,0,0.0430709,0.0561272,0.0435805,0.0389524,0.0270538,0,0.0578602,0.0346125,0.0472115,0.0672209,0.0661815,0.0346133,0.0630308,0.0684434,0.0396891,0.0369858,0,0.0245772,0,0.0401867,0.0140646,0.0129104,0.0294313,0,0.0270352,0.0614793,0.0392072,0,0,0.022068,0,0,0.02261,0.076412,0.0140814,0.0300018,0.0338002,0.0471214,0.0343863,0.0315381,0.0314332,0.0577278,0.0558158,0.0337729,0.0257747,0.0150881,0.0421792,0.00759011,0.036281,0.0103283,0.00859161,0.0596194,0.0452929,0,0,0,0,0,0,0,0,0
213,0.0318052,0.062426,0,0,0,0.038855,0,0.0241118,0.0521469,0,0,0,0.0185317,0,0,0.0429491,0.0558495,0.0436158,0.0386278,0.026924,0,0.0573224,0.03433,0.0467499,0.067149,0.0661477,0.0344252,0.0632642,0.0686963,0.0399221,0.0373164,0,0.024036,0,0.0400617,0.0141936,0.0131049,0.028711,0,0.0265312,0.0614884,0.0394657,0,0,0.0215599,0,0,0.0228405,0.0769108,0.0131178,0.03001,0.0347962,0.0469525,0.0342808,0.0319142,0.0309169,0.0573229,0.0559162,0.0342005,0.0268457,0.0155823,0.0422519,0.00843945,0.0366311,0.0101586,0.00849756,0.059578,0.0451782,0,0,0,0,0,0,0,0,0
214,0.0318332,0.0626371,0,0,0,0.0385776,0,0.0240715,0.0518989,0,0,0,0.0185437,0,0,0.0429142,0.055817,0.0430521,0.0385878,0.0273555,0,0.0570597,0.0341875,0.0469977,0.0672792,0.0662677,0.0346195,0.0630631,0.0685137,0.0399239,0.0372354,0,0.0235961,0,0.0401835,0.0143319,0.0131441,0.0287399,0,0.0259003,0.0616164,0.0394898,0,0,0.0214346,0,0,0.0227853,0.0770053,0.0125052,0.029765,0.0352407,0.0467696,0.033993,0.0320256,0.0308273,0.0571408,0.0559836,0.0339978,0.0281141,0.016039,0.0421906,0.00885578,0.0368479,0.0101617,0.00836797,0.0595811,0.0452028,0,0,0,0,0,0,0,0,0
215,0.0317258,0.0626705,0,0,0,0.0401967,0,0.0236863,0.0510376,0,0,0,0.0188187,0,0,0.0424904,0.0560936,0.0455081,0.038895,0.0297444,0,0.0576655,0.0342688,0.0482614,0.0676005,0.0663838,0.0352465,0.0613205,0.0678965,0.0384806,0.0338665,0,0.0233853,0,0.0406352,0.0149084,0.0135785,0.033162,0,0.0253085,0.0613357,0.0394996,0,0,0.0213058,0,0,0.0226244,0.0768261,0.0121275,0.0294323,0.0336063,0.0468821,0.0334974,0.0308481,0.0317757,0.0572886,0.0552869,0.0327603,0.0307623,0,0.0412437,0.00713497,0.0371304,0.0103277,0.0080856,0.0591796,0.0455087,0,0,0,0,0,0,0,0,0
216,0.0316511,0.0628222,0,0,0,0.0378703,0,0.0245841,0.0511371,0,0,0,0.0187802,0,0,0.0425891,0.0558408,0.0405619,0.0390377,0.029443,0,0.0576784,0.034225,0.0485141,0.0678003,0.0664829,0.0352374,0.0622057,0.0676052,0.0396483,0.0367618,0,0.0219497,0,0.0407227,0.0149839,0.0135683,0.0327992,0,0.0250252,0.0615886,0.0395162,0,0,0.02127,0,0,0.0226783,0.0766117,0.0124692,0.0294907,0.0337669,0.0467129,0.0333971,0.0309095,0.032278,0.0576184,0.055403,0.0313195,0.0286246,0.0158573,0.0403221,0.00859256,0.0372539,0.0102377,0.00806303,0.0592154,0.0453604,0,0,0,0,0,0,0,0,0
217,0.0317468,0.0629356,0,0,0,0.0382665,0,0.0241477,0.0510662,0,0,0,0.0186946,0,0,0.0427059,0.0555376,0.039557,0.0392926,0.0284464,0,0.0578592,0.0343826,0.0487824,0.0682386,0.0665552,0.0351214,0.0624264,0.0677311,0.0396453,0.0372148,0,0.0205199,0,0.0407192,0.0149979,0.0136205,0.0333325,0,0.024427,0.0614419,0.0394938,0,0,0.0212031,0,0,0.0226814,0.0765501,0.0122269,0.0289294,0.0332073,0.0465944,0.0333227,0.030433,0.032755,0.0578023,0.0550877,0.0306892,0.0273539,0.0164489,0.0394201,0.00873005,0.0372992,0.0101852,0.00805192,0.0592179,0.0453041,0,0,0,0,0,0,0,0,0
218,0.0317943,0.0630114,0,0,0,0.0392322,0,0.0232433,0.0505527,0,0,0,0.0185908,0,0,0.0428205,0.0552639,0.0380963,0.0394781,0.0266618,0,0.0583064,0.0346913,0.0489436,0.0689594,0.0665645,0.0347848,0.0628651,0.0679195,0.0395409,0.0379037,0,0.0172126,0,0.0406619,0.0149041,0.0137638,0.0342685,0,0.0233983,0.0609159,0.0392953,0,0,0.0212136,0,0,0.0227772,0.0766933,0.0114216,0.0285163,0.0323615,0.0462732,0.033247,0.0294105,0.0329753,0.0576785,0.054241,0.0311062,0.02775,0,0.0388548,0.00770032,0.0372981,0.0101056,0.008113,0.0591751,0.0454647,0,0,0,0,0,0,0,0,0
219,0.0315049,0.0630812,0,0,0,0.0401812,0,0.022258,0.0500636,0,0,0,0.0185336,0,0,0.0428866,0.0550874,0.0369471,0.0394085,0.0250526,0,0.058474,0.0348458,0.0489765,0.0695954,0.0665795,0.0343642,0.0630449,0.0677767,0.0392276,0.0385034,0,0.0140058,0,0.040642,0.0148359,0.0138548,0.0340889,0,0.0227959,0.0608025,0.0390636,0,0,0.0210637,0,0,0.0226858,0.0766881,0.0116971,0.0284582,0.0323662,0.0459083,0.0333041,0.0291124,0.033067,0.0577052,0.0539471,0.0311297,0.0275969,0,0.0380598,0.00830269,0.0372874,0.0101086,0.00815378,0.0591983,0.0454842,0,0,0,0,0,0,0,0,0
220,0.0313115,0.0631107,0,0,0,0.0412887,0,0.0212231,0.0488791,0,0,0,0.0183998,0,0,0.0429787,0.0548865,0.0360262,0.0393948,0.0236455,0,0.0588417,0.0351086,0.0489922,0.0703222,0.0664878,0.0336001,0.0631184,0.0674769,0.0387405,0.0391093,0,0.0109817,0,0.040578,0.0147624,0.0140071,0.03322,0,0,0.0598105,0.0387739,0,0,0.0210549,0,0,0.0227266,0.0775963,0.0120194,0.0283348,0.0327079,0.0457983,0.0334384,0.028341,0.0319553,0.0568638,0.0528399,0.0310864,0.0283645,0,0.0371762,0.0109857,0.0371735,0.0102869,0.00820783,0.0590932,0.0455801,0,0,0,0,0,0,0,0,0
221,0.0312397,0.0632749,0,0,0,0.0418852,0,0.0206639,0.0479329,0,0,0,0.018237,0,0,0.0430232,0.0548264,0.0353319,0.0394238,0.0228506,0,0.059004,0.0353453,0.0488408,0.0706129,0.0663318,0.032933,0.0630829,0.0671111,0.0381219,0.0395256,0,0.00862132,0,0.0404666,0.0147594,0.0140777,0.0312751,0,0.0224015,0.0593174,0.0385474,0,0,0.0210443,0,0,0.0226508,0.0776843,0.0104039,0.0278805,0.0330771,0.0454994,0.0334886,0.0275036,0.0314492,0.0559758,0.0520256,0,0.0274479,0,0.0395621,0.0108861,0.0371099,0.0102512,0.0082021,0.0590925,0.045626,0,0,0,0,0,0,0,0,0
222,0.0312468,0.063749,0,0,0,0.0419353,0,0.0205266,0.0472811,0,0,0,0.0181351,0,0,0.0429718,0.0544962,0.0344038,0.03925,0.0221799,0,0.0586511,0.0348733,0.048875,0.0709604,0.0663588,0.0322747,0.0629867,0.0668822,0.0375011,0.0397624,0,0.00717747,0,0.0404447,0.0147994,0.0141276,0.0316484,0,0.0217795,0.0590235,0.0385381,0,0,0.0212587,0,0,0.0222027,0.0773482,0.0110233,0.0275919,0.0330233,0.0447734,0.0335104,0.0267445,0.0316518,0.0556959,0.0512267,0,0.0274088,0,0.0390946,0.0122287,0.0370841,0.00996842,0.00819045,0.0594328,0.045501,0,0,0,0,0,0,0,0,0
