Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77,LHEE,LBR
All Timesteps RMSE,0.0291418,0.0625019,0,0,0,0.0423942,0,0.0188482,0.0565637,0,0,0,0.0228573,0,0,0.0426681,0.0585629,0.0367295,0.0277703,0,0,0.059576,0.0374248,0.037349,0.0612092,0.0609218,0.0278418,0.0620336,0.0657905,0.0364002,0.0390308,0,0.0269119,0,0.0326726,0.0140589,0.0133457,0.0204211,0,0.0277882,0.0499907,0.041766,0,0,0.0208067,0,0,0.0235238,0.0731742,0.0304051,0.0231081,0.0327357,0.0560856,0.0343168,0.0329195,0.0470252,0.0667687,0.0574885,0.0296013,0.0251166,0.0127312,0.0373539,0.0423397,0.0354419,0.0110965,0.00962627,0.0578733,0.046636,0,0,0,0,0,0,0,0,0.0323758,0
0,0.0287382,0.0611572,0,0,0,0.0444051,0,0.027654,0.068691,0,0,0,0.0284109,0,0,0.0410351,0.0576307,0.040183,0.0304634,0,0,0.0560612,0.0422019,0.0278479,0.0491343,0.0574807,0.026708,0.0593875,0.0656984,0.0372863,0.0326774,0,0.00961338,0,0.0288685,0.0138021,0.0155528,0.0226469,0,0.0275289,0.0412713,0.0405745,0,0,0.0181569,0,0,0.024134,0.0772855,0.0455091,0.0188834,0.0334401,0.0601233,0.0304463,0.035432,0.0588331,0.0757326,0.05863,0.0227994,0.0228429,0.00917648,0.0283766,0.0692375,0.0369337,0.00977748,0.00888893,0.0547014,0.0497476,0,0,0,0,0,0,0,0,0,0
1,0.0286335,0.0621881,0,0,0,0.044287,0,0.0278502,0.0690063,0,0,0,0.0269139,0,0,0.0414269,0.0578937,0.039987,0.0308689,0,0,0.0558782,0.0417098,0.0276573,0.0489513,0.0573903,0.0267267,0.0591415,0.0652747,0.037121,0.0325299,0,0.00952173,0,0.0296271,0.0139335,0.0153453,0.0223333,0,0.0274497,0.0416236,0.04023,0,0,0.018239,0,0,0.0240751,0.077491,0.0450904,0.0197131,0.0331644,0.0602463,0.0299939,0.0355363,0.0595085,0.0758629,0.0587825,0.0229248,0.023056,0.00901743,0.0286412,0.0690278,0.0367916,0.00957655,0.00876316,0.0547943,0.0497127,0,0,0,0,0,0,0,0,0,0
2,0.02875,0.0621876,0,0,0,0.04415,0,0.0277404,0.0692547,0,0,0,0.0272432,0,0,0.0413356,0.0582383,0.0398682,0.0310771,0,0,0.0558304,0.0418521,0.0273813,0.0485141,0.0572391,0.0268017,0.059077,0.0652757,0.0371215,0.0324711,0,0.00940465,0,0.029614,0.0140011,0.0150878,0.0216906,0,0.0275375,0.0420098,0.0400842,0,0,0.0184006,0,0,0.023859,0.077432,0.0442168,0.01966,0.0331745,0.0603688,0.0296956,0.0355096,0.0598629,0.0756557,0.0587473,0.0229168,0.023328,0.00898042,0.0288901,0.0678677,0.0367179,0.00965753,0.00859537,0.0547574,0.0498363,0,0,0,0,0,0,0,0,0,0
3,0.0290367,0.061097,0,0,0,0.0413858,0,0.0271592,0.0674716,0,0,0,0.0288337,0,0,0.0409975,0.0596566,0.0377846,0.0325298,0,0,0.0553993,0.0418162,0.0262415,0.0465924,0.0552535,0.0252466,0.0619989,0.0678684,0,0.0352852,0,0.00749703,0,0.0289371,0.0140187,0.0148601,0.0207748,0,0.0278179,0.0413992,0.0402607,0,0,0.0188243,0,0,0.0235415,0.077169,0.0433959,0.0195005,0.033549,0.0605147,0.0300675,0.0351898,0.0599459,0.0751567,0.058325,0.0230304,0.0234897,0.00886419,0.0293478,0.0662141,0.0362646,0.00991777,0.00880853,0.0545325,0.0501861,0,0,0,0,0,0,0,0,0,0
4,0.0290876,0.0608513,0,0,0,0.0431926,0,0.021458,0.0703549,0,0,0,0.0276725,0,0,0.0411822,0.0569749,0.039989,0.0320625,0,0,0.0552615,0.0411947,0.0282603,0.0492715,0.057116,0.0272683,0.0615839,0.0665185,0.040066,0.0356286,0,0.00603645,0,0.0296218,0.0139961,0.014762,0.0189583,0,0.0275607,0.0418882,0.0401279,0,0,0.0190451,0,0,0.0232919,0.0781896,0.0408169,0.0197437,0.03278,0.0608927,0.0297699,0.0354777,0.0594788,0.0745755,0.0588752,0.0232158,0.023824,0.00858982,0.0302131,0.062366,0.0361613,0.00983883,0.00865958,0.0546222,0.0500157,0,0,0,0,0,0,0,0,0.0251949,0
5,0.0291701,0.0608427,0,0,0,0.0428866,0,0.0215807,0.0704551,0,0,0,0.0287541,0,0,0.0409201,0.0577179,0.0398132,0.032144,0,0,0.0549623,0.0412552,0.0279418,0.0489599,0.056903,0.0272637,0.0614853,0.0663399,0.0400712,0.0355452,0,0.00611182,0,0.0291508,0.0139467,0.0146123,0.017523,0,0.0274421,0.0422312,0.0403073,0,0,0.0190812,0,0,0.0232833,0.0782576,0.0385421,0.0197295,0.0321455,0.0607787,0.0296722,0.0355718,0.0591592,0.0739827,0.059058,0.0240831,0.0239767,0.00829716,0.0312976,0.0589329,0.036253,0.00988472,0.00860294,0.0545051,0.0499956,0,0,0,0,0,0,0,0,0.0252017,0
6,0.029328,0.0611353,0,0,0,0.0485276,0,0.0232698,0.0706134,0,0,0,0.0274198,0,0,0.0413418,0.0574937,0.0401753,0.0322081,0,0,0.0552931,0.0416586,0.028936,0.0501879,0.0571278,0.0271318,0.0598483,0.0648251,0.038173,0.0334394,0,0.0127126,0,0.0295879,0.0134949,0.0143321,0.0192749,0,0.0257991,0.0426011,0.0394515,0,0,0.0196444,0,0,0.0225803,0.0790175,0.0338613,0.0184904,0.0322855,0.0599041,0.0295494,0.0348611,0.055772,0.0711345,0.0587334,0.0277118,0.0193503,0.00588385,0.0352448,0.0629325,0.0365137,0.0105648,0.00833799,0.0545544,0.0504253,0,0,0,0,0,0,0,0,0.0275793,0
7,0.0292756,0.0612792,0,0,0,0.0493944,0,0.0226834,0.070658,0,0,0,0.0278902,0,0,0.0411202,0.0580147,0.0400467,0.0322065,0,0,0.0549556,0.041794,0.0285533,0.0496809,0.0569702,0.02708,0.0594597,0.0647669,0.0377133,0.0324493,0,0.013249,0,0.0293722,0.0136255,0.0139406,0.0167905,0,0.0260668,0.0431578,0.0395088,0,0,0.0194861,0,0,0.0226261,0.0787807,0.0316729,0.018495,0.0320139,0.0597517,0.0294783,0.0348327,0.0554433,0.0707473,0.0589811,0.0283168,0.0197687,0.00626871,0.0361102,0.0574356,0.0366243,0.0105675,0.00833771,0.0547077,0.0502927,0,0,0,0,0,0,0,0,0.0285596,0
8,0.0290805,0.0614029,0,0,0,0.0424581,0,0.021693,0.0706552,0,0,0,0.0296575,0,0,0.040388,0.0591337,0.039663,0.03129,0,0,0.0540091,0.0417064,0.0264727,0.0477353,0.0563647,0.0272722,0.0615661,0.0660684,0.0398576,0.0358437,0,0.00667047,0,0.028931,0.0148526,0.0116785,0.0146676,0,0.0271142,0.0437142,0.0400788,0,0,0.0185358,0,0,0.0234414,0.0778719,0.0313909,0.0192005,0.0309996,0.0599521,0.0292952,0.0356292,0.0574273,0.0721054,0.0595441,0.026733,0.0236277,0.0078879,0.0347648,0.0459614,0.0366294,0.010121,0.00908702,0.0548969,0.0497107,0,0,0,0,0,0,0,0,0.0245032,0
9,0.0291417,0.061378,0,0,0,0.0420098,0,0.0218824,0.0706036,0,0,0,0.029307,0,0,0.0402745,0.0595192,0.0396875,0.0307925,0,0,0.0536796,0.0413052,0.0259724,0.0475014,0.0562606,0.0273048,0.0614486,0.0661218,0.039747,0.0358124,0,0.00640571,0,0.0290617,0.0141063,0.0122121,0.0147987,0,0.0266705,0.0441429,0.0401753,0,0,0.0186635,0,0,0.0232553,0.0776656,0.0295107,0.0193342,0.0312423,0.0595219,0.029178,0.0359243,0.0567516,0.0714932,0.0596427,0.0275831,0.0239609,0.00840079,0.0358925,0.0421629,0.0366898,0.0100804,0.00879155,0.0549301,0.049583,0,0,0,0,0,0,0,0,0.0241738,0
10,0.0291774,0.0612977,0,0,0,0.0416885,0,0.0221116,0.0705247,0,0,0,0.0290049,0,0,0.0402326,0.0598568,0.0396527,0.0304904,0,0,0.0533474,0.0407901,0.0255147,0.047154,0.0561279,0.0273104,0.0613196,0.066017,0.0396332,0.0357656,0,0.00611383,0,0.029192,0.0137273,0.0124278,0.0151891,0,0.0267224,0.0446865,0.0403423,0,0,0.0187662,0,0,0.0231056,0.0773774,0.0280524,0.0196245,0.0315939,0.0591524,0.0290355,0.0360438,0.0559514,0.0709396,0.0597999,0.0283858,0.0246121,0.00919572,0.0370396,0.0389622,0.0367618,0.0100774,0.00854106,0.0549251,0.0494014,0,0,0,0,0,0,0,0,0.0235959,0
11,0.0292454,0.0612521,0,0,0,0.0412632,0,0.0224177,0.0703743,0,0,0,0.0288001,0,0,0.0400773,0.0601826,0.0395827,0.0302576,0,0,0.0530001,0.0402971,0.0251885,0.0469739,0.0560433,0.0273327,0.0611825,0.065761,0.0395137,0.0357662,0,0.00566138,0,0.0293049,0.013417,0.0125274,0.0159162,0,0.0270683,0.0451923,0.0405482,0,0,0.0188201,0,0,0.0229803,0.0769664,0.027066,0.0198153,0.03177,0.0587782,0.0289282,0.0359489,0.0551194,0.0704754,0.0599977,0.0291808,0.0253151,0.0100677,0.0381272,0.035986,0.0368339,0.0101236,0.00833483,0.0549161,0.0492009,0,0,0,0,0,0,0,0,0.0229235,0
12,0.0293137,0.0612514,0,0,0,0.0405163,0,0.0228346,0.0702284,0,0,0,0.0286324,0,0,0.0399241,0.0604892,0.0394998,0.0300741,0,0,0.0526851,0.0398762,0.0250003,0.0469223,0.0560755,0.0273342,0.0610221,0.0655703,0.0394093,0.0356719,0,0.00533585,0,0.0294155,0.013276,0.0124559,0.0169066,0,0.0275821,0.0457809,0.0407441,0,0,0.0188795,0,0,0.0228492,0.076472,0.0263714,0.0202102,0.0318314,0.0584128,0.0288309,0.0359686,0.0541894,0.0700547,0.0602616,0.030044,0.0259225,0.010947,0.0391422,0.0331533,0.0369161,0.0101338,0.00813347,0.0550393,0.0489887,0,0,0,0,0,0,0,0,0.0222093,0
13,0.0293883,0.0613072,0,0,0,0.0398979,0,0.02328,0.0700306,0,0,0,0.0285153,0,0,0.0397423,0.0607764,0.0393958,0.0300066,0,0,0.0524539,0.0394869,0.0249381,0.0467451,0.0560148,0.027242,0.0609022,0.0654694,0.0393053,0.0355213,0,0.0050553,0,0.0295348,0.0130482,0.0125938,0.018049,0,0.0279344,0.0464375,0.0409174,0,0,0.0189413,0,0,0.0227165,0.0759567,0.025652,0.0208262,0.0318544,0.058099,0.0287228,0.0361431,0.0532504,0.0696994,0.0605893,0.0310117,0.02633,0.0117783,0.0401589,0.0305699,0.0370095,0.0100494,0.007932,0.0551417,0.0487992,0,0,0,0,0,0,0,0,0.0214035,0
14,0.0295955,0.0613215,0,0,0,0.0468631,0,0.024024,0.0697692,0,0,0,0.0282882,0,0,0.0395378,0.0605722,0.0394095,0.0311584,0,0,0.0527329,0.0391689,0.0264167,0.0480371,0.0562315,0.0266989,0.0583969,0.0646278,0.0370295,0.0307089,0,0.011981,0,0.0296839,0.013153,0.0128543,0.0174595,0,0.0282161,0.0468584,0.0409474,0,0,0.0190891,0,0,0.0222822,0.0757576,0.0244416,0.0204927,0.0326393,0.0578049,0.0286217,0.0362823,0.0512799,0.0687214,0.0608016,0.0328483,0.0256191,0.0126127,0.0418931,0.0306016,0.0373141,0.0103474,0.00758752,0.0550752,0.0489027,0,0,0,0,0,0,0,0,0.0263284,0
15,0.0296528,0.0614944,0,0,0,0.0455009,0,0.0244556,0.0697378,0,0,0,0.0282404,0,0,0.039378,0.060828,0.0392264,0.031152,0,0,0.0524377,0.0388953,0.0263111,0.047898,0.0560652,0.026682,0.0586322,0.0645164,0.0372048,0.0313977,0,0.0106856,0,0.0297785,0.0130306,0.0128916,0.0185669,0,0.0290089,0.0474202,0.0411174,0,0,0.0190435,0,0,0.0222661,0.0752923,0.0245885,0.0208127,0.0325852,0.0575946,0.0285099,0.0367878,0.05049,0.0685478,0.0612468,0.0335631,0.0260082,0.0133549,0.0424341,0.0284776,0.0374026,0.0103523,0.00740523,0.0553225,0.0486513,0,0,0,0,0,0,0,0,0.0247867,0
16,0.0297225,0.0616726,0,0,0,0.0439336,0,0.0250984,0.069729,0,0,0,0.0281751,0,0,0.0393165,0.061096,0.038985,0.0311477,0,0,0.0521395,0.0386147,0.0262258,0.0478071,0.0559953,0.0266989,0.0589605,0.0643574,0.037529,0.0323655,0,0.00939783,0,0.0298741,0.0131057,0.0127445,0.0193937,0,0.0299312,0.0479599,0.041254,0,0,0.0189807,0,0,0.0222868,0.0749635,0.025403,0.02126,0.0326273,0.0574197,0.0283643,0.0372918,0.049747,0.0683455,0.0616083,0.0341157,0.0263558,0.0140498,0.0427941,0.0271041,0.0375138,0.0103567,0.00724203,0.0555341,0.0484502,0,0,0,0,0,0,0,0,0.0231158,0
17,0.0298564,0.0618202,0,0,0,0.0424643,0,0.0260672,0.069566,0,0,0,0.0283462,0,0,0.0391845,0.0614311,0.0386011,0.0311148,0,0,0.0517617,0.0382674,0.0261825,0.0477894,0.0559762,0.0268135,0.0593149,0.0641331,0.0378951,0.0334573,0,0.00887392,0,0.0298535,0.0133393,0.0121948,0.0193774,0,0.0311516,0.0486351,0.0413653,0,0,0.0186603,0,0,0.0224624,0.0746799,0.0273041,0.0218592,0.0324377,0.0572671,0.0282345,0.0376969,0.0488947,0.0681147,0.0619365,0.0345646,0.0267127,0.0147724,0.0429744,0.0271885,0.0376578,0.0104064,0.00743291,0.0556708,0.0483143,0,0,0,0,0,0,0,0,0.0215992,0
18,0.0300336,0.0618729,0,0,0,0.0422475,0,0.0264487,0.0694248,0,0,0,0.0282858,0,0,0.0390722,0.0616758,0.038321,0.0309365,0,0,0.0515516,0.03772,0.0261872,0.0477623,0.0559289,0.0269052,0.0594986,0.0641558,0.0380106,0.0339218,0,0.00933928,0,0.0298887,0.0130553,0.0124559,0.0196134,0,0.0318311,0.0490252,0.0415797,0,0,0.018675,0,0,0.0224563,0.0746892,0.0286197,0.0224517,0.0326354,0.0571848,0.0280451,0.0377829,0.0484917,0.0678315,0.0620748,0.0349084,0.0271233,0.0152892,0.0431263,0.027062,0.0377341,0.0103401,0.00725015,0.05576,0.0482383,0,0,0,0,0,0,0,0,0.0211843,0
19,0.0303427,0.0617731,0,0,0,0.0432411,0,0.0261989,0.0693995,0,0,0,0.0282493,0,0,0.0390777,0.0620369,0.0379509,0.0305195,0,0,0.0513717,0.0370006,0.0261674,0.047696,0.0558307,0.027022,0.0596375,0.0642581,0.0379668,0.0340658,0,0.0104588,0,0.0299583,0.0129208,0.0125994,0.0190622,0,0.0323885,0.0494135,0.0418744,0,0,0.0186976,0,0,0.0224583,0.0747698,0.0299918,0.0230034,0.0326613,0.0572057,0.0278268,0.0377126,0.0481287,0.0675461,0.0621432,0.0351973,0.0274407,0.0156602,0.0432797,0.0280134,0.0377423,0.0103335,0.00710686,0.0558145,0.0482174,0,0,0,0,0,0,0,0,0.0211814,0
20,0.0304301,0.0618156,0,0,0,0.0420321,0,0.0253457,0.0676896,0,0,0,0.0281309,0,0,0.0391773,0.0632398,0.0358882,0.0314118,0,0,0.0509532,0.0367697,0.0252896,0.0461859,0.0538147,0.0256289,0.0625844,0.0668816,0,0.0370495,0,0.00956734,0,0.0298485,0.0129362,0.0126896,0.0178652,0,0.0328997,0.0486742,0.0420326,0,0,0.0188564,0,0,0.0224638,0.0748706,0.0312459,0.0233353,0.0327378,0.057547,0.0281931,0.0373797,0.0480447,0.0672738,0.0618237,0.0354323,0.0275766,0.0159651,0.0433909,0.0299013,0.037494,0.0103753,0.00721244,0.055866,0.0482448,0,0,0,0,0,0,0,0,0.0178038,0
21,0.0303994,0.0620599,0,0,0,0.0466953,0,0.0251676,0.0693123,0,0,0,0.0279163,0,0,0.0392078,0.062167,0.0371455,0.0293753,0,0,0.0511088,0.0368476,0.0260743,0.0477705,0.0555946,0.0271211,0.0602224,0.064795,0.0379892,0.0347353,0,0.0139611,0,0.0299651,0.012958,0.0127249,0.017534,0,0.0330355,0.0497973,0.041975,0,0,0.0187052,0,0,0.0224425,0.0749697,0.0316315,0.0233449,0.0327027,0.0574617,0.0276359,0.0373961,0.0478639,0.0671578,0.0620789,0.0354508,0.0275636,0.0160014,0.0433867,0.030469,0.0378384,0.0103488,0.00689689,0.0560787,0.0480239,0,0,0,0,0,0,0,0,0.0204016,0
22,0.0303959,0.06214,0,0,0,0.0482268,0,0.0246377,0.069351,0,0,0,0.0277968,0,0,0.0392946,0.0621622,0.0367748,0.0289784,0,0,0.0509324,0.0367782,0.0260947,0.0477382,0.0556587,0.0272194,0.0603032,0.0649278,0.0377563,0.034829,0,0.0152245,0,0.0298844,0.0129917,0.0127463,0.0165949,0,0.0329578,0.0500454,0.041944,0,0,0.0186946,0,0,0.0224549,0.0749589,0.0315332,0.0234512,0.0325425,0.0576449,0.0277795,0.0370676,0.0479095,0.0670695,0.0619163,0.0354116,0.0273115,0.0158355,0.0432096,0.0315086,0.0377512,0.0103242,0.00694702,0.0561776,0.0479547,0,0,0,0,0,0,0,0,0.0198777,0
23,0.0304041,0.0622145,0,0,0,0.0492748,0,0.024005,0.0693853,0,0,0,0.0277193,0,0,0.0393726,0.0620985,0.0363776,0.028556,0,0,0.0508077,0.036603,0.0260314,0.0478503,0.0556817,0.0272561,0.0603628,0.0649894,0.0375269,0.0348531,0,0.0164006,0,0.0297999,0.0130616,0.0126695,0.0151167,0,0.0325624,0.0501984,0.0419509,0,0,0.0187229,0,0,0.0224864,0.0748404,0.0304407,0.0232801,0.0322952,0.0579788,0.027935,0.0367331,0.0480408,0.0670766,0.0616445,0.0351944,0.0268657,0.0153874,0.0429314,0.032484,0.0376417,0.0103278,0.00700018,0.0563144,0.0478608,0,0,0,0,0,0,0,0,0.019191,0
24,0.0304015,0.0622928,0,0,0,0.0502164,0,0.0232661,0.0694634,0,0,0,0.0276398,0,0,0.0394634,0.061964,0.0359625,0.0280836,0,0,0.0507836,0.0364632,0.0258864,0.048071,0.0556751,0.027252,0.0603947,0.0650652,0.0373132,0.0348572,0,0.0175969,0,0.0297497,0.0131403,0.0126224,0.0133542,0,0.0320806,0.0501948,0.041981,0,0,0.0187762,0,0,0.0225061,0.0747033,0.0288072,0.0230311,0.0320403,0.0581419,0.0280736,0.0363963,0.0481765,0.0670395,0.0612616,0.0349253,0.0263085,0.0148318,0.0427731,0.033438,0.0375771,0.0103437,0.00704447,0.0566131,0.0477791,0,0,0,0,0,0,0,0,0.0185881,0
25,0.0304237,0.0623533,0,0,0,0.0510734,0,0.0224802,0.0695608,0,0,0,0.0275161,0,0,0.0395589,0.0618264,0.0356282,0.0276239,0,0,0.0508903,0.0363809,0.0257325,0.0483671,0.055683,0.0272128,0.0604584,0.0651148,0.0371281,0.0348461,0,0.0187676,0,0.0297517,0.0132302,0.0125866,0.0119258,0,0.0316957,0.0501867,0.0420187,0,0,0.0188272,0,0,0.0225174,0.0745774,0.0274648,0.0231622,0.0318205,0.0581277,0.0281884,0.0359054,0.0482785,0.0668655,0.0607573,0.034604,0.0258752,0.0142388,0.0426249,0.0342724,0.0374879,0.0103782,0.00708935,0.0571237,0.0477843,0,0,0,0,0,0,0,0,0.0181079,0
26,0.0304157,0.0624567,0,0,0,0.0529643,0,0.0214432,0.0694604,0,0,0,0.0274559,0,0,0.0395543,0.0615106,0.0351979,0.0270501,0,0,0.0509947,0.0362508,0.0255311,0.0488753,0.0555834,0.0270474,0.060567,0.0653662,0.036976,0.0350505,0,0.0208741,0,0.0297696,0.0133436,0.0123664,0.0111709,0,0.0311295,0.0499607,0.042063,0,0,0.0188207,0,0,0.0225703,0.0743798,0.0260133,0.0228743,0.0317351,0.058035,0.0283442,0.0353012,0.0483851,0.0666598,0.0601808,0.0341293,0.0255573,0.0134119,0.0423874,0.0344424,0.0373954,0.0104205,0.00724322,0.0573548,0.0477879,0,0,0,0,0,0,0,0,0.0174716,0
27,0.0303818,0.0625938,0,0,0,0.0532035,0,0.0208135,0.0697943,0,0,0,0.0272195,0,0,0.0395708,0.0614689,0.0347696,0.0267086,0,0,0.0508481,0.0359118,0.0255954,0.04908,0.0557147,0.0271031,0.0604428,0.0653393,0.0367503,0.034904,0,0.0212649,0,0.0298046,0.0133687,0.0124197,0.00979336,0,0.0309279,0.050063,0.0421907,0,0,0.0189031,0,0,0.0225895,0.0739352,0.02524,0.022844,0.031282,0.0580623,0.0286248,0.0347731,0.0482399,0.0663506,0.0596773,0.033748,0.0250896,0.0128448,0.0421136,0.0353214,0.0372899,0.0104431,0.007327,0.0573777,0.0476432,0,0,0,0,0,0,0,0,0.0174718,0
28,0.0303644,0.0628239,0,0,0,0.0540442,0,0.019969,0.0698142,0,0,0,0.0269772,0,0,0.0395869,0.0613224,0.0342396,0.0263962,0,0,0.0505431,0.0354809,0.0257536,0.0493455,0.0558218,0.0270684,0.0605662,0.0654399,0.0365135,0.0347939,0,0.0221085,0,0.0299204,0.013413,0.0123832,0.0084585,0,0.0308203,0.0501856,0.0423791,0,0,0.0189568,0,0,0.022616,0.0733945,0.0240008,0.0230134,0.0311575,0.0579197,0.0289167,0.0341221,0.0482109,0.0659774,0.0591467,0.0336402,0.0249813,0.0127813,0.0418459,0.0359486,0.0372383,0.0104829,0.00736364,0.0574614,0.0474241,0,0,0,0,0,0,0,0,0.0178464,0
29,0.0303662,0.0631866,0,0,0,0.0552216,0,0.0190151,0.0695241,0,0,0,0.0267119,0,0,0.039571,0.061199,0.0336283,0.0260855,0,0,0.0500894,0.0349625,0.0259533,0.049687,0.0558854,0.0269305,0.0608067,0.06556,0.0362987,0.0347766,0,0.0230247,0,0.0301387,0.0134529,0.0123145,0.00696807,0,0.0304117,0.0504713,0.0426411,0,0,0.0189799,0,0,0.0226341,0.0728159,0.0229214,0.0231927,0.0315813,0.057829,0.0291946,0.0335046,0.0480215,0.0656517,0.0585841,0.0337509,0.0252931,0.0132195,0.0417008,0.036384,0.0372048,0.0105258,0.00737885,0.0576425,0.047168,0,0,0,0,0,0,0,0,0.0183499,0
30,0.030375,0.0634127,0,0,0,0.0564646,0,0.0180719,0.0691619,0,0,0,0.0264101,0,0,0.0396576,0.0611512,0.0329672,0.0258976,0,0,0.0496321,0.034294,0.0261536,0.0500278,0.0559178,0.0266925,0.0607114,0.0656841,0.036079,0.0349102,0,0.0238427,0,0.0304034,0.0135287,0.012269,0.00590907,0,0.0300012,0.0509289,0.0429204,0,0,0.0189926,0,0,0.0226543,0.0724231,0.0221391,0.0229613,0.0327932,0.0577534,0.0295177,0.0330885,0.0476145,0.0652738,0.0580858,0.0338765,0.0258441,0.0138724,0.0418207,0.0363459,0.0371313,0.0105477,0.00744241,0.057875,0.046872,0,0,0,0,0,0,0,0,0.0190367,0
31,0.0303121,0.0635455,0,0,0,0.0575772,0,0.0171833,0.068493,0,0,0,0.0260602,0,0,0.0398785,0.0611854,0.0322981,0.0258247,0,0,0.0495615,0.0337716,0.0264263,0.0505348,0.0559494,0.0264189,0.0607298,0.065839,0.0357608,0.0350464,0,0.0247356,0,0.0307197,0.0136493,0.0122759,0.00552036,0,0.0299185,0.0514682,0.0431349,0,0,0.0189857,0,0,0.0227308,0.0721699,0.0212977,0.0237698,0.0342434,0.0574021,0.029868,0.0328622,0.0469937,0.0648275,0.0577548,0.0338659,0.0264628,0.0144416,0.0420383,0.0360745,0.0370916,0.0105876,0.00751376,0.0581093,0.0466143,0,0,0,0,0,0,0,0,0.0200656,0
32,0.0300669,0.0637501,0,0,0,0.0514999,0,0.0121773,0.0671919,0,0,0,0.0263775,0,0,0.0397168,0.0620569,0.030884,0.0270074,0,0,0.0489437,0.0332526,0.0254412,0.0488011,0.0551044,0.0264073,0.0632287,0.067911,0.0377474,0.0376145,0,0.016635,0,0.0307937,0.0137779,0.012541,0.00880163,0,0.0307195,0.0520769,0.0438959,0,0,0.0185445,0,0,0.0236054,0.0717683,0.022024,0.0254166,0.033855,0.0578015,0.0304945,0.0328064,0.0482879,0.0655171,0.0576268,0.0323058,0.0286047,0.0147375,0.0407197,0.0317348,0.0367497,0.0100491,0.00785823,0.058455,0.045939,0,0,0,0,0,0,0,0,0.021819,0
33,0.0300807,0.0638502,0,0,0,0.0521613,0,0.011373,0.0660237,0,0,0,0.0260272,0,0,0.0398813,0.0617532,0.030202,0.0271305,0,0,0.0492431,0.032983,0.0258336,0.0496015,0.0552585,0.0261898,0.0634141,0.0680106,0.0372005,0.0377645,0,0.0167258,0,0.0309149,0.013851,0.0125676,0.00844726,0,0.0304204,0.0523129,0.0441028,0,0,0.0186537,0,0,0.0236762,0.0717119,0.0215687,0.0253507,0.033827,0.057709,0.031162,0.0322857,0.0482089,0.0652969,0.0571278,0.0320269,0.0286844,0.0144313,0.0406065,0.0322726,0.0365422,0.0101394,0.00807579,0.0586867,0.0457247,0,0,0,0,0,0,0,0,0.0239235,0
34,0.0300346,0.0638678,0,0,0,0.0524345,0,0.0108893,0.0647515,0,0,0,0.0256809,0,0,0.0401094,0.0615977,0.0295419,0.027153,0,0,0.049814,0.0326176,0.026125,0.0503942,0.0554916,0.0259663,0.0633677,0.0679107,0.0363836,0.0376621,0,0.0166096,0,0.030943,0.0138949,0.0126155,0.00835384,0,0.0299429,0.0523014,0.0442742,0,0,0.0188864,0,0,0.0237438,0.0717888,0.021488,0.0250209,0.0330139,0.0574707,0.0319385,0.0316092,0.0481715,0.065053,0.0564339,0.0318289,0.0283361,0.0138517,0.0405119,0.0325685,0.0362245,0.0102321,0.00837428,0.0588374,0.04557,0,0,0,0,0,0,0,0,0.0261703,0
35,0.0301399,0.0637442,0,0,0,0.0591834,0,0.0144356,0.0630357,0,0,0,0.0247821,0,0,0.0406401,0.0609072,0.0294903,0.0263806,0,0,0.0515145,0.0323782,0.0276732,0.0535697,0.0566306,0.025309,0.0607893,0.0656085,0.0327979,0.0354755,0,0.0241368,0,0.0311703,0.0140187,0.0119896,0.00546886,0,0.0285809,0.0517507,0.0438108,0,0,0.0197304,0,0,0.0229455,0.0721282,0.0196656,0.0234308,0.0336877,0.0565971,0.0326093,0.0308259,0.0464567,0.0637539,0.0555651,0.0331777,0.0257249,0.0131138,0.0418608,0.0371018,0.0359947,0.0109213,0.00851837,0.0588224,0.0458735,0,0,0,0,0,0,0,0,0.0281098,0
36,0.0301306,0.0635255,0,0,0,0.0571848,0,0.0143637,0.0616769,0,0,0,0.0243778,0,0,0.040948,0.0609115,0.0290387,0.0262463,0,0,0.0524063,0.0320913,0.0281359,0.0541106,0.057081,0.0253873,0.0599732,0.0649013,0.0314242,0.0349332,0,0.0230187,0,0.0310935,0.0140948,0.0121151,0.00597557,0,0.0283733,0.0513323,0.0438821,0,0,0.0201853,0,0,0.0230135,0.0722717,0.0195865,0.0234463,0.0336848,0.0561913,0.0335593,0.0306612,0.0460682,0.06353,0.0552152,0.0330385,0.0253041,0.0127304,0.0416529,0.0364592,0.0353949,0.0110876,0.00904713,0.0589712,0.0457921,0,0,0,0,0,0,0,0,0.0299929,0
