Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
35,0.018408,0.0173469,0,0,0,0,0,0,0.0184506,0.0118529,0.0108832,0.0159224,0,0,0.0215028,0,0.0239388,0.0143923,0.036031,0.0170631,0.0142424,0.00654394,0.00443282,0.0196206,0.00305866,0.004766,0.0020661,0.0104212,0.00999346,0.0106273,0.00574691,0.0200488,0.0196918,0.0181899,0.0159874,0.0057864,0.00677895,0.00619636,0.00593062,0.0156009,0.0176137,0,0,0.00683823,0,0.00572764,0.00594847,0.0517634,0.00582284,0.0145211,0.00931124,0.00327601,0.011261,0.00374947,0.0390656,0.0106771,0.007153,0.00496195,0.0218213,0.00433648,0.00515363,0.00582523,0.0122114,0.00686541,0.00265803,0.0177137,0.0109689,0,0,0,0,0,0,0,0,0
36,0.0178755,0.0170696,0,0,0,0,0,0,0.0181452,0.0119316,0.0107701,0.0155681,0,0,0.0209036,0,0.02366,0.0139048,0.0359139,0.0160061,0.0141831,0.0064181,0.00476643,0.0189079,0.00305125,0.00477854,0.00214365,0.01044,0.00975631,0.0101875,0.0057557,0.0200975,0.0193242,0.0178634,0.0158795,0.00573405,0.00660341,0.00632835,0.00573638,0.0156495,0.0170602,0,0,0.00656759,0,0.00578238,0.00571819,0.0519242,0.00566079,0.0146552,0.00891381,0.00338676,0.0106734,0.00352453,0.038839,0.0106621,0.00683891,0.00488578,0.0218611,0.00432127,0.00516687,0.0057665,0.0118247,0.00685015,0.00301059,0.0174499,0.0105912,0,0,0,0,0,0,0,0,0
37,0.0173268,0.0167137,0,0,0,0,0,0,0.017828,0.0120597,0.0106314,0.0152139,0,0,0.0200874,0,0.0233918,0.0133704,0.0358254,0.0153314,0.0140653,0.006293,0.0051305,0.0184176,0.00302831,0.00471252,0.0021892,0.010423,0.00949838,0.00998287,0.00583182,0.0201796,0.0188813,0.0174013,0.0157713,0.00569765,0.00639032,0.00647015,0.00550127,0.0153928,0.01654,0,0,0.00631999,0,0.00585706,0.00545985,0.052137,0.00540891,0.0147822,0.00857412,0.00366413,0.0100768,0.00325458,0.0386159,0.0104063,0.00656261,0.00481204,0.0219119,0.00434114,0.00517147,0.00573639,0.0113103,0.00695338,0.00313739,0.0171089,0.0102701,0,0,0,0,0,0,0,0,0
38,0.0167748,0.0163179,0,0,0,0,0,0,0.0174393,0.0121926,0.0104968,0.0148849,0,0,0.0191701,0,0.0231136,0.0128369,0.0357853,0.0150761,0.0138993,0.00616317,0.00553807,0.018093,0.00306031,0.00459025,0.00230343,0.0103681,0.00922041,0.0100313,0.00592939,0.0202956,0.0183354,0.0169148,0.0156598,0.00566463,0.00624114,0.00662255,0.00526189,0.0149296,0.0160285,0,0,0.00613605,0,0.00598776,0.00525496,0.0524449,0.005108,0.0148843,0.00827741,0.00401116,0.00948212,0.00292612,0.0383944,0.00979476,0.0063002,0.00483818,0.0219515,0.00443172,0.00519585,0.00567751,0.0107036,0.00708917,0.00293221,0.0167246,0.00998394,0,0,0,0,0,0,0,0,0
39,0.0162538,0.0159346,0,0,0,0,0,0,0.0169965,0.012341,0.010386,0.0144857,0,0,0.0183103,0,0.0228304,0.0122947,0.0357435,0.0146274,0.0137995,0.0060126,0.00596335,0.0176569,0.00314296,0.00447121,0.00238493,0.0103279,0.00897587,0.00997363,0.00599493,0.020432,0.0177596,0.0162326,0.0155442,0.00563075,0.0061784,0.00676179,0.00509421,0.0138274,0.0155588,0,0,0.00599384,0,0.0061544,0.00511346,0.052704,0.00486178,0.0150103,0.0080034,0.00441523,0.0089779,0.00264095,0.0382605,0.00898452,0.0059926,0.00486037,0.0220175,0.00452555,0.00522145,0.00558118,0.0104035,0.00721088,0.00293544,0.0163337,0.00969902,0,0,0,0,0,0,0,0,0
40,0.0157576,0.0155757,0,0,0,0,0,0,0.0165475,0.0124829,0.0102446,0.0138812,0,0,0.0174697,0,0.0225135,0.0117735,0.0356542,0.0139341,0.0137682,0.00588122,0.00637155,0.0171653,0.00321673,0.00438684,0.0024168,0.0103035,0.00877334,0.00978594,0.00606212,0.0205812,0.017202,0.0155011,0.0154142,0.00561067,0.00614489,0.00686217,0.00494313,0.013181,0.0151396,0,0,0.00583081,0,0.00627719,0.0049377,0.0529033,0.00470225,0.0151869,0.0077989,0.0049194,0.00859143,0.00248028,0.0380375,0.00816774,0.00571442,0.00478646,0.0220536,0.00453252,0.00518007,0.00561393,0.0101892,0.00744699,0.00328774,0.0159905,0.00945926,0,0,0,0,0,0,0,0,0
41,0.0152944,0.0152763,0,0,0,0,0,0,0.0161186,0.0125781,0.0100545,0.0131384,0,0,0.016562,0,0.0221627,0.0112304,0.0354436,0.0131675,0.0137426,0.00575013,0.00671863,0.0168335,0.00323134,0.00436724,0.00243698,0.010216,0.00853477,0.00957984,0.0061287,0.0207312,0.0167297,0.0147239,0.0152817,0.0055122,0.00605066,0.00697175,0.00479171,0.0119979,0.0147844,0,0,0.00563959,0,0.00644722,0.00476557,0.053022,0.00456955,0.0154474,0.00760236,0.00547184,0.00829374,0.00237795,0.0376506,0.008183,0.00546005,0.00462787,0.0220487,0.00442731,0.00506718,0.00569937,0.0100692,0.00774239,0.00362676,0.0157283,0.0093166,0,0,0,0,0,0,0,0,0
42,0.0149159,0.0151389,0,0,0,0,0,0,0.0156365,0.0126804,0.00983883,0.0124136,0,0,0.015659,0,0.0218507,0.0106983,0.035256,0.0123991,0.0137879,0.00564544,0.00707315,0.016457,0.0032671,0.0043494,0.00243259,0.0100675,0.00823914,0.00940514,0.00617143,0.0208935,0.01617,0.014101,0.0151729,0.00539833,0.00585826,0.00711336,0.00459144,0.0112508,0.0145334,0,0,0.00547589,0,0.00669292,0.00468317,0.0531614,0.00435776,0.0158326,0.00721496,0.00607298,0.00818502,0.00220708,0.0373527,0.00851166,0.00517363,0.00449714,0.0220901,0.00439627,0.00505876,0.00561228,0.0099838,0.00813866,0.00368493,0.0155518,0.00922489,0,0,0,0,0,0,0,0,0
43,0.0145819,0.0151105,0,0,0,0,0,0,0.0150159,0.0128217,0.00954586,0.0117562,0,0,0.0148113,0,0.0215957,0.0101587,0.0352091,0.0115811,0.0138234,0.00556973,0.00746145,0.0161241,0.00330035,0.00430674,0.00236834,0.00987515,0.0079295,0.00919811,0.00622803,0.0210646,0.0154243,0.0135412,0.0150827,0.00533063,0.00574813,0.00731367,0.00438125,0.0106242,0.0142946,0,0,0.00539896,0,0.00702335,0.00460994,0.0533017,0.00416605,0.0160876,0.0069246,0.00665427,0.00822271,0.00201663,0.0370844,0.00780129,0.00498629,0.00443422,0.0221326,0.00446226,0.00503244,0.00553275,0.00979588,0.00861727,0.00398466,0.0154702,0.00912982,0,0,0,0,0,0,0,0,0
44,0.0142825,0.0151459,0,0,0,0,0,0,0.0143046,0.0129676,0.00913956,0.0111808,0,0,0.014075,0,0.021299,0.00967864,0.0352049,0.0106414,0.0137627,0.00548126,0.00788015,0.0158338,0.00351204,0.00428132,0.00236422,0.00973096,0.00766498,0.00892585,0.00626812,0.0212308,0.0145827,0.0128786,0.0150092,0.00531265,0.0057736,0.00755627,0.00427448,0.00938487,0.0140857,0,0,0.00551411,0,0.00743789,0.00456988,0.0534009,0.00410957,0.0161346,0.00674988,0.00721363,0.00840823,0.00182483,0.0368226,0.00673687,0.00486913,0.0044361,0.0221689,0.00459217,0.00512991,0.00560605,0.00956765,0.00913951,0.00460455,0.0155155,0.00902154,0,0,0,0,0,0,0,0,0
45,0.0139571,0.0151661,0,0,0,0,0,0,0.0135802,0.0130448,0.00877835,0.01071,0,0,0.0130727,0,0.0208634,0.00903919,0.0351932,0.00963458,0.0137023,0.00543902,0.008275,0.0156909,0.0036682,0.00416412,0.00257082,0.00962634,0.0074101,0.00867875,0.00630053,0.0214122,0.0137746,0.0120393,0.014846,0.00529744,0.00576155,0.0078264,0.0041947,0.00833136,0.013953,0,0,0.00571343,0,0.00794043,0.00468976,0.053472,0.00410477,0.0161771,0.00651385,0.00780498,0.00883542,0.0016893,0.0365123,0.00652553,0.0047031,0.00444779,0.0221781,0.00468404,0.00522551,0.00568061,0.00958035,0.00989058,0.00547342,0.0156786,0.00892966,0,0,0,0,0,0,0,0,0
46,0.012746,0.0134362,0,0,0,0,0,0,0.0127116,0.0132804,0.00855091,0.0107466,0,0,0.0124814,0,0.0204177,0.00873076,0.0349825,0.00863287,0.0139313,0.00549129,0.00907462,0.0142046,0.00359442,0.00390791,0.00277968,0.0095234,0.00721385,0.00851369,0.00644094,0.0217179,0.0126436,0.0113128,0.0146487,0.00534995,0.00565828,0.0080196,0.00398538,0.00796335,0.0125757,0,0,0.00485235,0,0.00741403,0.00330085,0.0537157,0.00394492,0.0164891,0.00638521,0.00869199,0.00590827,0.00169744,0.0360416,0.00662455,0.00455375,0.00426219,0.0221624,0.00451766,0.00509441,0.00572062,0.00781298,0.00879437,0.00496329,0.0139567,0.00831002,0,0,0,0,0,0,0,0,0
47,0.0123348,0.0132495,0,0,0,0,0,0,0.0119586,0.0134569,0.00820915,0.0104163,0,0,0.0114695,0,0.0200502,0.0081366,0.0348798,0.00802843,0.0140576,0.00557541,0.00932932,0.0136617,0.00360394,0.00383331,0.0027472,0.00925684,0.00700612,0.00825264,0.00646719,0.0219097,0.0117245,0.0107731,0.0145428,0.00538209,0.00552089,0.00819525,0.00380189,0.00696792,0.0123854,0,0,0.00461297,0,0.0077017,0.00311252,0.0538508,0.00365153,0.0169762,0.00616159,0.0090976,0.00594254,0.00189829,0.0355545,0.00603424,0.00436316,0.0040625,0.0222177,0.00439177,0.00497825,0.00560436,0.00783404,0.0091953,0.0050909,0.0136012,0.00827808,0,0,0,0,0,0,0,0,0
48,0.0117986,0.0128376,0,0,0,0,0,0,0.0111304,0.0135892,0.00790722,0.0101715,0,0,0.0101174,0,0.0197773,0.0072959,0.0348425,0.00738165,0.014118,0.00562756,0.00968426,0.0133437,0.00365907,0.00367535,0.0030991,0.00898186,0.00687618,0.00794448,0.00648168,0.0221028,0.01069,0.00991803,0.0144355,0.00535414,0.00539539,0.00835292,0.00376071,0.00602571,0.0118912,0,0,0.00460537,0,0.00792647,0.00294469,0.054031,0.00359066,0.0173495,0.00595205,0.009562,0.00574449,0.00191103,0.0353094,0.00482813,0.00407238,0.00397614,0.0223658,0.00438838,0.00496511,0.0057076,0.00788053,0.00965164,0.0052174,0.0131075,0.00815382,0,0,0,0,0,0,0,0,0
49,0.0112532,0.0122713,0,0,0,0,0,0,0.0101234,0.0137186,0.00755537,0.00933565,0,0,0.00871638,0,0.0196093,0.00641338,0.0348104,0.0066647,0.0141224,0.00581636,0.0100728,0.0130039,0.00366502,0.00338468,0.00365484,0.00873849,0.00679392,0.00763395,0.00649725,0.0222739,0.00940753,0.00896645,0.0143345,0.0053221,0.00529699,0.00851426,0.0037466,0.00512658,0.0112181,0,0,0.00474994,0,0.00813706,0.00271607,0.0542067,0.0037605,0.0176033,0.00577855,0.0100539,0.00550991,0.00183216,0.0351588,0.00383047,0.00344564,0.00393406,0.0224801,0.00442426,0.00499811,0.00579677,0.00779266,0.010096,0.00570405,0.0126075,0.00805298,0,0,0,0,0,0,0,0,0
50,0.0107933,0.0117512,0,0,0,0,0,0,0.00896136,0.0138218,0.00713822,0.00751558,0,0,0.00736829,0,0.0194592,0.0055516,0.0347884,0.00601502,0.0140999,0.00613837,0.0103641,0.0125949,0.00362957,0.00317833,0.00386506,0.00849248,0.00664603,0.00730751,0.00646527,0.0224281,0.00799402,0.00808909,0.0142422,0.00537398,0.00521138,0.00868447,0.00371733,0.00421947,0.0108217,0,0,0.00475943,0,0.00837066,0.00251806,0.0543883,0.00383689,0.0178202,0.00556202,0.0104413,0.00541892,0.00179655,0.0349762,0.00296795,0.00270069,0.00389344,0.0225601,0.00441798,0.00503411,0.00578387,0.00756802,0.0105556,0.00610968,0.0121965,0.00801236,0,0,0,0,0,0,0,0,0
51,0.0103902,0.0112195,0,0,0,0,0,0,0.00775118,0.0138687,0.00676661,0.00630812,0,0,0.00585212,0,0.0192591,0.00449768,0.0348338,0.0054926,0.0140808,0.00649212,0.0106124,0.0122762,0.00357574,0.00318477,0.00371842,0.00824073,0.00652282,0.00715382,0.00637686,0.0225525,0.0065245,0.00716375,0.014126,0.00547539,0.00512349,0.00886631,0.00364969,0.00332845,0.0103934,0,0,0.00470044,0,0.00860323,0.00242187,0.0545938,0.00387686,0.0180724,0.00533238,0.0108129,0.00532525,0.0017877,0.034685,0.00273427,0.00285697,0.00382893,0.0226071,0.00434011,0.00504026,0.00556564,0.0073895,0.0110205,0.00634675,0.0117472,0.00801331,0,0,0,0,0,0,0,0,0
52,0.0101094,0.0107339,0,0,0,0,0,0,0.00650546,0.0139177,0.00638474,0.00564762,0,0,0.00470926,0,0.019264,0.00355287,0.034898,0.00517024,0.0140836,0.00685925,0.0108177,0.0118777,0.00353223,0.00307622,0.00376136,0.00803669,0.00648234,0.00676794,0.00624409,0.0226388,0.00500553,0.00624713,0.0140728,0.00558374,0.00503824,0.00905049,0.00359736,0.0024722,0.0100772,0,0,0.00456672,0,0.00884919,0.00239093,0.0547797,0.00399992,0.0182912,0.00509406,0.0111937,0.00528683,0.00175115,0.0344314,0.00241164,0.00245446,0.00377407,0.0226911,0.00424236,0.0050166,0.00538726,0.00716765,0.0115388,0.00672942,0.0113414,0.00807396,0,0,0,0,0,0,0,0,0
53,0.00986208,0.010327,0,0,0,0,0,0,0.0052195,0.0139485,0.00598442,0.00515996,0,0,0.00420773,0,0.0191764,0.00277085,0.0349668,0.00518052,0.0141179,0.00723326,0.0110754,0.0113898,0.00350688,0.00290701,0.00393511,0.00788497,0.00649172,0.0063864,0.00609129,0.0227036,0.00346317,0.00570299,0.0140061,0.00559236,0.00497963,0.0092358,0.00359847,0.00175673,0.0098507,0,0,0.00441009,0,0.00909975,0.00236111,0.0549594,0.0042226,0.0185067,0.00483778,0.0116047,0.00542271,0.0016993,0.034223,0.00260313,0.00187347,0.00373375,0.0227816,0.00424302,0.00499973,0.00536018,0.00703066,0.0120536,0.0075479,0.0110092,0.00820201,0,0,0,0,0,0,0,0,0
54,0.00960678,0.00992551,0,0,0,0,0,0,0.00398306,0.0140396,0.00561476,0.00456536,0,0,0.00412125,0,0.018971,0.00226191,0.0349994,0.00557985,0.0140236,0.0075898,0.0112264,0.0109824,0.00354331,0.00284749,0.00414428,0.00771086,0.00651056,0.00610506,0.00591099,0.0227153,0.00212854,0.00534687,0.0139082,0.00552508,0.00500995,0.00942755,0.00356246,0.00109397,0.00970719,0,0,0.00423504,0,0.00936573,0.00246946,0.0551672,0.00441399,0.0186837,0.00463232,0.0118801,0.00560508,0.0017057,0.0339438,0.00305374,0.00167829,0.00364841,0.0227998,0.00424476,0.00492553,0.00554035,0.00686011,0.0125327,0.00786505,0.0106692,0.00832059,0,0,0,0,0,0,0,0,0
55,0.00935986,0.00951543,0,0,0,0,0,0,0.00286537,0.0141669,0.00530377,0.00381098,0,0,0.0046123,0,0.0187092,0.00238333,0.0350456,0.00591179,0.0138873,0.00755578,0.0110788,0.0105037,0.00359502,0.00286852,0.00437352,0.00756625,0.00653358,0.00590578,0.00570816,0.0227038,0.00133969,0.0049755,0.0137968,0.00544378,0.00514632,0.00960462,0.0035107,0.00105656,0.00965842,0,0,0.00410608,0,0.00965059,0.00267387,0.0553391,0.00455837,0.0188021,0.00445674,0.0118964,0.00587004,0.00173393,0.0335998,0.00246884,0.00165806,0.00353619,0.0227703,0.00416742,0.00492127,0.00607861,0.00669937,0.0131391,0.00740629,0.0103912,0.00838001,0,0,0,0,0,0,0,0,0
56,0.00907624,0.00805375,0,0,0,0,0,0,0.00187022,0.013804,0.00512841,0.00320508,0,0,0.0154701,0,0.0184582,0.0106056,0.0350182,0.00650691,0.0138181,0.00715935,0.0110308,0.006326,0.00353379,0.0027714,0.00456677,0.00747607,0.00670206,0.00583552,0.00559748,0.0227296,0.00164048,0.00974593,0.0135375,0.00382541,0.00513376,0.00964867,0.00351943,0.00160926,0.00927654,0,0,0.00547231,0,0.00935467,0.00214847,0.0555451,0.00471241,0.0187424,0.00451725,0.0118684,0.00471535,0.00187605,0.0332602,0.00217446,0.00180663,0.00348071,0.022799,0.00403599,0.00481353,0.00635408,0.00722851,0.0131313,0.00684028,0.00900237,0.00851444,0,0,0,0,0,0,0,0,0
57,0.00929415,0.00696717,0,0,0,0,0,0,0.0012878,0.0139113,0.00502368,0.00266421,0,0,0.0191063,0,0.0183884,0.013196,0.0350458,0.00730972,0.0137405,0.0071091,0.0110813,0.00570634,0.00348243,0.00269171,0.00470354,0.00738078,0.00691419,0.00581002,0.00546062,0.0227167,0.00286332,0.0123047,0.013473,0.00344867,0.00507442,0.0098041,0.00360198,0.00234642,0.00934032,0,0,0.00610289,0,0.00930319,0.00212659,0.055682,0.00493561,0.018753,0.0045832,0.0119469,0.00352407,0.00204062,0.0329916,0.00222726,0.00202458,0.00350897,0.0228752,0.00404395,0.00483366,0.00596719,0.00737061,0.0135318,0.00716425,0.00792887,0.00878268,0,0,0,0,0,0,0,0,0
58,0.00947245,0.00611668,0,0,0,0,0,0,0.00175532,0.0141004,0.004982,0.00221911,0,0,0.021945,0,0.018267,0.015107,0.0351286,0.0081205,0.0136785,0.00735472,0.0109882,0.006148,0.00345347,0.00267477,0.00489268,0.00727229,0.00714861,0.00577938,0.005266,0.0226603,0.00416002,0.0144612,0.013403,0.00313117,0.00507002,0.00996053,0.00365453,0.0032464,0.00955846,0,0,0.00652663,0,0.00933028,0.00218729,0.0558707,0.00517282,0.0187738,0.00463442,0.0118836,0.00247227,0.00221259,0.0327595,0.00289773,0.00229958,0.00349555,0.0229229,0.00401025,0.00484622,0.00579204,0.00742135,0.0139495,0.00774013,0.00716386,0.00902694,0,0,0,0,0,0,0,0,0
59,0.00965808,0.00552444,0,0,0,0,0,0,0.0026939,0.014326,0.00502715,0.00218392,0,0,0.0244424,0,0.0181174,0.0167633,0.0352443,0.00894782,0.0136177,0.00763324,0.0107044,0.00739505,0.00343725,0.00267273,0.00505705,0.00717362,0.00737417,0.0058277,0.00503462,0.0225728,0.00542314,0.0164299,0.0133306,0.00284459,0.00512828,0.0101436,0.00376837,0.00431513,0.00986079,0,0,0.00685702,0,0.00940615,0.00231774,0.0561064,0.00554913,0.0187933,0.00455323,0.0117172,0.00161791,0.00237304,0.0325998,0.00357779,0.0027398,0.00350152,0.0229957,0.00397554,0.00496521,0.00601327,0.00756181,0.0143562,0.00818958,0.00671281,0.00926985,0,0,0,0,0,0,0,0,0
60,0.0097338,0.00530715,0,0,0,0,0,0,0.00368582,0.0146864,0.00517524,0.00275662,0,0,0.0267454,0,0.0179393,0.0182397,0.035348,0.00976236,0.013538,0.00781898,0.0103647,0.00917197,0.00341155,0.00280422,0.00512476,0.00711601,0.00756238,0.00590123,0.00480636,0.0224384,0.00663744,0.0184064,0.0132671,0.00259596,0.00520402,0.0103572,0.00396397,0.00549952,0.0102006,0,0,0.00720063,0,0.00951248,0.00248568,0.0563768,0.00592451,0.0187506,0.00443513,0.0114128,0.00134066,0.00256461,0.0324815,0.00422987,0.00338226,0.00354762,0.0230632,0.0039771,0.00502938,0.00633408,0.00787749,0.0146761,0.00867959,0.00674767,0.00948518,0,0,0,0,0,0,0,0,0
61,0.00969722,0.00542177,0,0,0,0,0,0,0.00458417,0.0151746,0.00528228,0.00369282,0,0,0.0285117,0,0.0179088,0.0192217,0.0353967,0.010502,0.0134367,0.0079665,0.00995867,0.0109049,0.00344971,0.00320463,0.00519225,0.00710165,0.00775472,0.0060195,0.00454618,0.0222593,0.00777216,0.0202616,0.013212,0.00245361,0.00521465,0.010612,0.00411076,0.00680265,0.010582,0,0,0.00754409,0,0.00965652,0.00270127,0.0565836,0.00602942,0.0186917,0.0046075,0.0110324,0.00190771,0.00272528,0.0321944,0.00478591,0.00371143,0.0035347,0.023129,0.00386648,0.00491184,0.00629059,0.00821773,0.0149642,0.00906631,0.00717788,0.009681,0,0,0,0,0,0,0,0,0
62,0.0101238,0.00540201,0,0,0,0,0,0,0.00568416,0.015615,0.00553942,0.00458128,0,0,0.0295032,0,0.0180948,0.0197629,0.0353699,0.0114184,0.0133639,0.00809473,0.00966491,0.012009,0.00366486,0.0036684,0.00526955,0.0070581,0.00804438,0.00620189,0.00432145,0.0221173,0.00898467,0.021409,0.0131555,0.00250587,0.00511377,0.0108802,0.00397098,0.00790406,0.0110865,0,0,0.00805159,0,0.00972795,0.00296309,0.0567445,0.00579445,0.0187629,0.00500719,0.0108303,0.00257538,0.0028021,0.0315048,0.00514011,0.00374164,0.00327053,0.0231669,0.0034782,0.00447093,0.00597634,0.00880863,0.0153162,0.00927287,0.00751505,0.0100359,0,0,0,0,0,0,0,0,0
63,0.010872,0.00520982,0,0,0,0,0,0,0.00666653,0.0159053,0.00587391,0.00548448,0,0,0.0297285,0,0.0182919,0.0198532,0.0353391,0.0121646,0.0133125,0.00810956,0.00944358,0.0123605,0.00421162,0.00400826,0.0052492,0.00703732,0.00827163,0.00637223,0.00404022,0.0218929,0.0100605,0.0217135,0.0130728,0.00276627,0.00511047,0.0111527,0.00383734,0.00895324,0.0116245,0,0,0.00849903,0,0.00984937,0.00329756,0.0569062,0.00560949,0.0189155,0.0052635,0.0106267,0.00304618,0.00285714,0.0309326,0.0054498,0.00380973,0.00300199,0.0231859,0.00311766,0.0040817,0.00585171,0.00928249,0.0157258,0.00934983,0.00771433,0.0104577,0,0,0,0,0,0,0,0,0
64,0.0116918,0.00519011,0,0,0,0,0,0,0.00775377,0.0162048,0.00633778,0.00633713,0,0,0.0298509,0,0.0184192,0.0198355,0.035295,0.0128278,0.0132628,0.00826543,0.00918938,0.0125728,0.00460819,0.00401229,0.00523364,0.00706562,0.00848982,0.00653161,0.00370796,0.0216819,0.0112095,0.0218328,0.0130154,0.00306982,0.00509239,0.0114069,0.00381505,0.00994436,0.0122107,0,0,0.00902948,0,0.00995902,0.00371788,0.0571033,0.00555503,0.0190193,0.00541869,0.0103928,0.00364112,0.00292217,0.0305801,0.0058474,0.00396713,0.00289289,0.0231971,0.00286764,0.00385214,0.00591261,0.00981412,0.0162032,0.00960363,0.00799099,0.0109457,0,0,0,0,0,0,0,0,0
65,0.0125311,0.00528525,0,0,0,0,0,0,0.00899399,0.016556,0.00697968,0.00714319,0,0,0.0299299,0,0.0185798,0.0196924,0.035265,0.0136353,0.0132198,0.0084442,0.00900713,0.012707,0.00441998,0.00385094,0.00527529,0.00705796,0.00874499,0.00661666,0.00339132,0.0215449,0.0125602,0.0218651,0.0129934,0.00337022,0.00492768,0.0116405,0.00381466,0.0108518,0.0128119,0,0,0.0096403,0,0.0100574,0.0041346,0.0573041,0.00559271,0.0190647,0.00557198,0.0101659,0.00421753,0.00299136,0.0303454,0.0062845,0.00418869,0.00292845,0.023158,0.00268124,0.00373925,0.00580198,0.0102806,0.0167393,0.00995501,0.00834605,0.0114259,0,0,0,0,0,0,0,0,0
66,0.0133228,0.00549912,0,0,0,0,0,0,0.00994688,0.0168643,0.00742818,0.00801187,0,0,0.0300124,0,0.0187574,0.0195507,0.0352551,0.0145635,0.0131898,0.00843302,0.00877584,0.0127356,0.00425576,0.0039715,0.00526632,0.0070773,0.00898148,0.00699325,0.00319714,0.0212967,0.0135678,0.0218457,0.0129567,0.00362562,0.00467194,0.0118921,0.00385073,0.0117928,0.0133808,0,0,0.0101884,0,0.0102193,0.00454826,0.0574531,0.00573006,0.0190976,0.00580136,0.00992206,0.00470513,0.00302728,0.0301429,0.00681994,0.0045171,0.0030876,0.0230571,0.00258973,0.00375133,0.00537818,0.0107219,0.0172437,0.0102887,0.00878345,0.0118772,0,0,0,0,0,0,0,0,0
67,0.0140674,0.00578482,0,0,0,0,0,0,0.0108843,0.0171654,0.007982,0.00888649,0,0,0.030034,0,0.0189672,0.0195116,0.0352739,0.0153206,0.0132154,0.00835154,0.00848612,0.01263,0.0042651,0.00407496,0.0051657,0.0071245,0.00920627,0.00762485,0.00302076,0.0210551,0.0145725,0.0216929,0.0129569,0.0039084,0.00446381,0.0121342,0.00397378,0.0127112,0.0139439,0,0,0.0107548,0,0.0103786,0.00491362,0.0575828,0.00588597,0.0191334,0.00606055,0.00962894,0.00511737,0.00307056,0.0299769,0.00730671,0.00493223,0.00317878,0.0230395,0.00247384,0.00370247,0.00495276,0.0112003,0.0177067,0.0106877,0.00920495,0.0123062,0,0,0,0,0,0,0,0,0
68,0.0148008,0.00603395,0,0,0,0,0,0,0.0117795,0.017364,0.00848231,0.00975047,0,0,0.0301457,0,0.0192203,0.0194607,0.0353155,0.0156621,0.0132413,0.00831516,0.00814748,0.012584,0.00439423,0.00408627,0.00505098,0.00716762,0.00956836,0.00825048,0.00292696,0.0207577,0.0155171,0.0215562,0.0129829,0.00415539,0.00439827,0.012326,0.0041712,0.0135534,0.0145286,0,0,0.0113769,0,0.0105034,0.00524496,0.0577014,0.00604318,0.0191778,0.00627002,0.00935071,0.00542546,0.00310349,0.029839,0.00774163,0.00531839,0.00314755,0.0231546,0.00222206,0.00346723,0.0048792,0.0116144,0.0181466,0.0111849,0.00964913,0.0127093,0,0,0,0,0,0,0,0,0
69,0.0155531,0.00625056,0,0,0,0,0,0,0.0126194,0.0176575,0.00903195,0.0106334,0,0,0.0300925,0,0.0194565,0.0193283,0.0354267,0.0164457,0.0131977,0.00840715,0.00775476,0.0123962,0.00433962,0.00406496,0.0049568,0.00721983,0.00986164,0.0086995,0.0028195,0.0204219,0.0164277,0.0214279,0.0130003,0.00442958,0.00446361,0.0125273,0.00440603,0.0143954,0.0151258,0,0,0.0119817,0,0.010619,0.00560047,0.0578232,0.00624343,0.0191508,0.00643004,0.00901344,0.0057328,0.00310375,0.0296542,0.00819734,0.00565899,0.00305187,0.0233411,0.00187029,0.00315741,0.00497679,0.0119706,0.0185578,0.0115208,0.0100136,0.0130726,0,0,0,0,0,0,0,0,0
70,0.0163527,0.00649854,0,0,0,0,0,0,0.0134327,0.0179536,0.00967064,0.0114708,0,0,0.0299829,0,0.0197249,0.019257,0.0355692,0.0175975,0.0131552,0.00840882,0.00732758,0.0120553,0.0038715,0.00408882,0.00482942,0.00727189,0.0100427,0.00905073,0.00269625,0.0201091,0.0172686,0.0213708,0.01299,0.00465119,0.00434588,0.0127577,0.00448682,0.0152963,0.0157358,0,0,0.0125534,0,0.0107444,0.00597026,0.0579537,0.0063175,0.0191032,0.00673143,0.00857003,0.00605859,0.0030884,0.0292907,0.00868408,0.00598857,0.00303438,0.0233616,0.00156227,0.00286789,0.00458498,0.012326,0.0189332,0.0116589,0.0104087,0.0134407,0,0,0,0,0,0,0,0,0
