Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIBI,x71,
1902,0,0,0,0,0.0578849,0.0538222,0,0,0,0.0267985,0,0.0156795,0.0484243,0,0,0.0212142,0,0,0.039232,0.060307,0.0336419,0.0299116,0.0223929,0.0687091,0.0435435,0.0555173,0.0763663,0.0527397,0.0133469,0.0578213,0.0598442,0.03174,0.0385506,0.0323847,0.034236,0.0149042,0.0147765,0.0184035,0,0.0204472,0.0569504,0.032564,0,0,0.0241603,0,0,0.0222859,0.0740109,0.0389085,0.0212446,0,0.0613027,0.0343517,0.0676088,0.0916156,0.0642857,0.0233526,0.15543,0.0296325,0.0261111,0.0380033,0.0363947,0.00537797,0.012388,0.0466946,0.0678233,0,0,0,0,0,0
1903,0,0,0,0,0.0581477,0.0537415,0,0,0,0.0263589,0,0.0157105,0.0482629,0,0,0.0212409,0,0,0.0391369,0.0603943,0.0340284,0.0300079,0.0225919,0.068808,0.0432141,0.0554509,0.0763767,0.0528422,0.0129201,0.0580846,0.0600197,0.0319442,0.0388424,0.0336997,0.034236,0.0149055,0.0146391,0.0186173,0,0.0203855,0.0575055,0.0327612,0,0,0.0242137,0,0,0.0222555,0.0739825,0.0389157,0.0209543,0,0.0610198,0.0343738,0.0675145,0.0914065,0.0642926,0.0231952,0.155232,0.0294279,0.0260865,0.0379535,0.0365305,0.00534529,0.0122519,0.0464767,0.0682803,0,0,0,0,0,0
1904,0,0,0,0,0.0584507,0.0536516,0,0,0,0.0259571,0,0.0157322,0.0480964,0,0,0.0212632,0,0,0.0390259,0.0604279,0.0344614,0.0300332,0.0228358,0.0687398,0.0429596,0.0553548,0.0763163,0.0528825,0.0125886,0.0583511,0.0601903,0.0321396,0.0391532,0.0350565,0.0342564,0.0149109,0.0144972,0.0186224,0,0.0202589,0.0577867,0.0329023,0,0,0.0241414,0,0,0.0222208,0.0740326,0.0389436,0.0206899,0,0.0606633,0.0342968,0.0674505,0.091262,0.0642085,0.0229941,0.154848,0.0292746,0.0259883,0.0380524,0.0366941,0.00533548,0.0120221,0.0462789,0.068728,0,0,0,0,0,0
1905,0,0,0,0,0.0585585,0.0535113,0,0,0,0.0255955,0,0.0157404,0.0479064,0,0,0.021287,0,0,0.0389248,0.060483,0.0348902,0.0300215,0.023099,0.0685668,0.0427974,0.0553217,0.0762175,0.0528573,0.0123308,0.0585948,0.0603264,0.0322834,0.0394554,0.0364593,0.0343113,0.014903,0.0143878,0.0181565,0,0.020112,0.0577955,0.0329616,0,0,0.0239689,0,0,0.0221879,0.0741608,0.0390688,0.0204753,0,0.0603222,0.034146,0.0674181,0.0911769,0.0639688,0.0228343,0.154464,0.029169,0.0258639,0.0383078,0.0368806,0.00535005,0.0117349,0.0461043,0.0691762,0,0,0,0,0,0
1906,0,0,0,0,0.0586305,0.0533331,0,0,0,0.0252963,0,0.0157653,0.0477012,0,0,0.0212799,0,0,0.0387896,0.0605436,0.0353328,0.0300288,0.0233337,0.0683611,0.042715,0.0553769,0.0762103,0.0527963,0.0120526,0.0588193,0.0604477,0.0324267,0.0397288,0.0378194,0.0343465,0.0147964,0.0143861,0.0178442,0,0.0200285,0.0579559,0.0329383,0,0,0.0238898,0,0,0.0221229,0.0743045,0.0392993,0.0202224,0,0.0600967,0.0339295,0.0674052,0.0910963,0.0637749,0.0227918,0.154161,0.0290732,0.0257418,0.03869,0.0371496,0.00536975,0.011477,0.0459593,0.0696191,0,0,0,0,0,0
1907,0,0,0,0,0.0586945,0.0531996,0,0,0,0.0250204,0,0.0158159,0.0475195,0,0,0.0212994,0,0,0.0386537,0.0606641,0.0358754,0.0300491,0.0235225,0.0680905,0.042706,0.0554485,0.0762952,0.0527078,0.0117476,0.0590226,0.0605462,0.0325639,0.0400339,0.0391102,0.034387,0.0146244,0.0144576,0.0177072,0,0.020024,0.0584576,0.0329105,0,0,0.0239618,0,0,0.0221239,0.0744551,0.0396563,0.0199643,0,0.0600112,0.0337618,0.067395,0.0909694,0.0635758,0.0228903,0.153859,0.0289582,0.0257097,0.0392396,0.0372651,0.00538231,0.0112302,0.0458549,0.0700122,0,0,0,0,0,0
1908,0,0,0,0,0.0588081,0.0530826,0,0,0,0.0247753,0,0.0158685,0.0473121,0,0,0.0213502,0,0,0.0386446,0.0608891,0.0364553,0.0300598,0.0236895,0.0678721,0.0426947,0.0555527,0.076311,0.0526028,0.0115917,0.0591522,0.0605644,0.0326195,0.0402839,0.0403775,0.0344418,0.0146461,0.0144327,0.0175694,0,0.0200892,0.0587455,0.0328418,0,0,0.0239137,0,0,0.0220375,0.0746304,0.0400931,0.0197345,0,0.0600577,0.0335854,0.0673199,0.0908248,0.0634737,0.0230192,0.153526,0.0288122,0.0257291,0.0399134,0.0372945,0.00539319,0.0109982,0.0457697,0.0703758,0,0,0,0,0,0
1909,0,0,0,0,0.059012,0.0529981,0,0,0,0.0245357,0,0.015915,0.0470759,0,0,0.0213441,0,0,0.0386376,0.0611001,0.0370127,0.0300211,0.0238557,0.067732,0.0426759,0.0557845,0.0762609,0.0525134,0.0115332,0.0592254,0.0605366,0.0325708,0.0404558,0.041631,0.0345361,0.0146378,0.0144488,0.017362,0,0.0200432,0.0588078,0.0327646,0,0,0.0238838,0,0,0.0219173,0.0748008,0.0403886,0.0195608,0,0.0601513,0.0334078,0.0672724,0.0906632,0.0634064,0.0231136,0.153243,0.0287351,0.025776,0.0406459,0.0373761,0.00540313,0.0107956,0.0457871,0.0707223,0,0,0,0,0,0
1910,0,0,0,0,0.0591316,0.0529397,0,0,0,0.0243586,0,0.0159669,0.0468771,0,0,0.0212949,0,0,0.0385818,0.0613039,0.0375412,0.0299725,0.0240152,0.0676853,0.0426833,0.0556804,0.0762019,0.0524422,0.0114981,0.0592803,0.0605075,0.0325076,0.04064,0.0428537,0.0346752,0.0145728,0.014493,0.0171507,0,0.0199129,0.0587687,0.0327256,0,0,0.0239575,0,0,0.0218811,0.0749772,0.0405159,0.0193624,0,0.0602156,0.0332618,0.0672889,0.0904909,0.0632189,0.0230051,0.152992,0.0287094,0.0258397,0.0414581,0.0375501,0.00541417,0.0106171,0.0458412,0.0710755,0,0,0,0,0,0
1911,0,0,0,0,0.0592251,0.0528864,0,0,0,0.0242197,0,0.0160249,0.046732,0,0,0.0212316,0,0,0.0384918,0.0615156,0.038065,0.0299225,0.0241579,0.0677359,0.0426447,0.0553529,0.0761923,0.052386,0.0114499,0.0593991,0.0605327,0.0325247,0.0408616,0.0440035,0.0348262,0.014452,0.0145384,0.017008,0,0.0198714,0.0587869,0.0327795,0,0,0.0241356,0,0,0.021953,0.0752319,0.0406637,0.0192098,0,0.0601693,0.0331343,0.0673354,0.0903796,0.0630056,0.022771,0.15275,0.0286083,0.0259186,0.0422676,0.0378107,0.00544858,0.0104386,0.0459103,0.07143,0,0,0,0,0,0
1912,0,0,0,0,0.0593868,0.0528161,0,0,0,0.0241387,0,0.0160491,0.0466744,0,0,0.0211746,0,0,0.0384192,0.0616571,0.0385931,0.029835,0.02433,0.0677969,0.0425527,0.0549864,0.0762289,0.0523664,0.0113504,0.0595982,0.0606218,0.0326113,0.0411646,0.0451473,0.0349117,0.0143386,0.0145684,0.0169407,0,0.0197578,0.0593608,0.0330168,0,0,0.0243546,0,0,0.0219747,0.0755477,0.040911,0.0191216,0,0.0600327,0.0329441,0.0674163,0.0903146,0.062777,0.0226004,0.152455,0.0283938,0.0259636,0.0430099,0.0381042,0.00547659,0.0102009,0.0458892,0.0717203,0,0,0,0,0,0
1913,0,0,0,0,0.0595284,0.0528013,0,0,0,0.0241225,0,0.016044,0.0466466,0,0,0.0210986,0,0,0.0384126,0.0617798,0.0391313,0.0298345,0.0245751,0.0678382,0.0425118,0.0551341,0.0762408,0.0523406,0.0111751,0.059842,0.0607515,0.0327547,0.0415084,0.0462627,0.0351353,0.0144654,0.0143965,0.0168515,0,0.0196633,0.0599116,0.0330516,0,0,0.0244984,0,0,0.0218801,0.075703,0.0412245,0.0189189,0,0.05978,0.0329269,0.067457,0.0901604,0.0625717,0.0227735,0.151998,0.0281631,0.0260252,0.0437386,0.0382677,0.0054131,0.0100657,0.0458774,0.0720159,0,0,0,0,0,0
1914,0,0,0,0,0.059653,0.0527758,0,0,0,0.0241503,0,0.0160476,0.0465305,0,0,0.0210753,0,0,0.0384515,0.0618835,0.0396603,0.029925,0.0248623,0.0678189,0.0424768,0.0559062,0.0761311,0.0522864,0.0109606,0.0600976,0.0608804,0.032902,0.041858,0.0473035,0.0352244,0.0145659,0.0142792,0.01686,0,0.0196099,0.0603642,0.0331179,0,0,0.0245442,0,0,0.0217784,0.0759673,0.0416159,0.0186882,0,0.0595395,0.0328105,0.0675061,0.0899648,0.0623143,0.0230675,0.15164,0.0279746,0.0259812,0.0444979,0.0384277,0.0054059,0.00992238,0.0455968,0.0722517,0,0,0,0,0,0
1915,0,0,0,0,0.0597226,0.0528444,0,0,0,0.0241574,0,0.0160942,0.0463323,0,0,0.0210541,0,0,0.0384979,0.06196,0.0400447,0.0300221,0.0251109,0.0676678,0.0424529,0.0562019,0.0759731,0.0522144,0.0107961,0.0603112,0.0609608,0.03297,0.0421432,0.0481629,0.0352938,0.014591,0.0142771,0.0168556,0,0.0196517,0.0608635,0.0331105,0,0,0.0245642,0,0,0.021862,0.0765599,0.042034,0.0184718,0,0.0593542,0.0327072,0.0675255,0.0897692,0.0620026,0.0233421,0.151387,0.0278346,0.0259655,0.0453242,0.0384614,0.00542263,0.0097934,0.0451264,0.0724101,0,0,0,0,0,0
1916,0,0,0,0,0.0597834,0.0528798,0,0,0,0.0242139,0,0.0161122,0.0460431,0,0,0.021039,0,0,0.0384779,0.0619942,0.0403628,0.0299718,0.0253086,0.0675232,0.0424158,0.0558174,0.0757798,0.0521295,0.0106576,0.060386,0.0609362,0.0329076,0.0423746,0.048868,0.0353284,0.0145059,0.0143288,0.0168931,0,0.0197566,0.0613001,0.0330745,0,0,0.0248267,0,0,0.0220072,0.0771241,0.0424515,0.0183025,0,0.0593613,0.032566,0.0675191,0.089569,0.0615553,0.0235958,0.151089,0.0277189,0.0259282,0.0461043,0.0385587,0.00547913,0.00962841,0.0450474,0.0725966,0,0,0,0,0,0
1917,0,0,0,0,0.0598651,0.0529063,0,0,0,0.0241662,0,0.0161528,0.046024,0,0,0.0210278,0,0,0.0384171,0.0620526,0.0404604,0.030025,0.0254149,0.0672781,0.0424301,0.0555615,0.0756147,0.0521377,0.0104574,0.0603944,0.0608886,0.0328977,0.0424907,0.0492562,0.0353655,0.0144143,0.0143606,0.0167637,0,0.0198121,0.0620595,0.0330492,0,0,0.0250178,0,0,0.0218806,0.0772549,0.0426316,0.0182492,0,0.0594673,0.0324864,0.06742,0.0893474,0.0612583,0.0236434,0.150878,0.0276511,0.0259192,0.0467974,0.0386807,0.00546212,0.00951345,0.0453706,0.0728272,0,0,0,0,0,0
1918,0,0,0,0,0.0599405,0.0531544,0,0,0,0.0245994,0,0.0157458,0.0460657,0,0,0.0211265,0,0,0.0386035,0.0660245,0.0386151,0.0323102,0.0248291,0.066017,0.0437752,0.054134,0.074962,0.0533292,0.0128138,0.0593711,0.0600988,0.0320978,0.0414089,0.0439316,0.0354451,0.0143747,0.0147286,0.0160774,0,0.0215219,0,0.0324799,0,0,0.0251395,0,0,0.0216295,0.0746799,0.0417725,0.0238898,0,0.0578066,0.0325816,0.0672547,0.0905074,0.0630167,0.0207557,0.150479,0.0259586,0,0.0534006,0.0387221,0.00541593,0.00938708,0.0461061,0.0728462,0,0,0,0,0,0
1919,0,0,0,0,0.0599822,0.0532519,0,0,0,0.0245657,0,0.0157627,0.0465126,0,0,0.02109,0,0,0.0385519,0.0660049,0.0387466,0.0319379,0.024756,0.0656571,0.043564,0.0540504,0.074948,0.0535928,0.0126078,0.0593534,0.0600441,0.0321227,0.0414642,0.0441116,0.0354698,0.0144813,0.0145531,0.0163729,0,0.0195588,0,0.0325008,0,0,0.0252083,0,0,0.0214786,0.0734667,0.0423836,0.0249807,0,0.0581548,0.0326494,0.068285,0.0916179,0.063074,0.0198204,0.14961,0.0276002,0.0246603,0.0519322,0.0387775,0.00542259,0.00930007,0.0457654,0.0729693,0,0,0,0,0,0
1920,0,0,0,0,0.0601481,0.0532368,0,0,0,0.0246799,0,0.0157156,0.0461273,0,0,0.0210972,0,0,0.0384619,0.0660163,0.0390189,0.0319846,0.0250885,0.0658933,0.0438501,0.0537812,0.0747472,0.0534811,0.0123149,0.0595801,0.0601749,0.0322118,0.0417812,0.0443357,0.0355515,0.014423,0.0146063,0.0163248,0,0.0207518,0,0.0323544,0,0,0.025274,0,0,0.0212536,0.0742545,0.0412547,0.0241503,0,0.0579731,0.032466,0.0671487,0.0902645,0.0629322,0.0201995,0.149865,0.0255732,0,0.0546968,0.0389953,0.00552478,0.00901538,0.0456411,0.0736234,0,0,0,0,0,0
1921,0,0,0,0,0.0601755,0.0532609,0,0,0,0.0246867,0,0.0157269,0.0464915,0,0,0.0211767,0,0,0.0384524,0.0659616,0.0391841,0.0316379,0.0250626,0.0657733,0.0436384,0.0538206,0.0747103,0.0536995,0.0121324,0.0595795,0.0601213,0.0320999,0.0418944,0.044487,0.0355774,0.0146597,0.0143745,0.0165628,0,0.0195778,0,0.0323646,0,0,0.0253956,0,0,0.021139,0.0731442,0.0423026,0.0250563,0,0.0581502,0.0324216,0.0681266,0.0914375,0.0632573,0.0190059,0.148938,0.0274461,0.0245003,0.0529259,0.0391549,0.00553705,0.00889054,0.0456365,0.0736345,0,0,0,0,0,0
1922,0,0,0,0,0.0601484,0.0533116,0,0,0,0.0246965,0,0.0157344,0.046555,0,0,0.0213182,0,0,0.0384388,0.0660519,0.0393149,0.0315977,0.0252001,0.0658047,0.0437812,0.0538274,0.0745575,0.0537656,0.0119389,0.0596527,0.0601267,0.0320794,0.0420506,0.0445641,0.0355928,0.0148769,0.0141963,0.0167957,0,0.0198592,0,0.0322487,0,0,0.0253492,0,0,0.0210798,0.0731791,0.0424548,0.0251409,0,0.05812,0.0322448,0.0681138,0.0913715,0.063361,0.018837,0.148675,0.0273579,0.0244588,0.0534823,0.0392473,0.00566366,0.00865564,0.0458197,0.0739973,0,0,0,0,0,0
1923,0,0,0,0,0.060134,0.0532544,0,0,0,0.0247745,0,0.0157204,0.0464899,0,0,0.0209828,0,0,0.0386373,0.0661735,0.0395253,0.0314783,0.0254115,0.0658642,0.0437814,0.0537348,0.0744037,0.053725,0.0117507,0.0596981,0.0600935,0.0321177,0.0421987,0.0446491,0.0357019,0.0144229,0.0147271,0.0171395,0,0.0199363,0,0.0321973,0,0,0.0250875,0,0,0.0212251,0.073203,0.0426672,0.0252227,0,0.0582885,0.0320328,0.0681099,0.0911884,0.0633173,0.0188047,0.148495,0.02727,0.0243195,0.0540044,0.0393755,0.00573323,0.00848644,0.0459898,0.0741275,0,0,0,0,0,0
1924,0,0,0,0,0.0600775,0.053251,0,0,0,0.0248342,0,0.0157111,0.046513,0,0,0.0209594,0,0,0.03861,0.0663277,0.0396475,0.0314215,0.0255791,0.0658989,0.043973,0.0535064,0.0742224,0.0536599,0.0116254,0.0597383,0.0600511,0.0320926,0.0423304,0.0447263,0.0358013,0.0144048,0.0147649,0.0175357,0,0.0198761,0,0.0319652,0,0,0.0251384,0,0,0.0212118,0.0732514,0.042847,0.0252085,0,0.0584103,0.0319549,0.0680435,0.0909483,0.063174,0.0188316,0.148351,0.0272371,0.0240734,0.0544392,0.0394026,0.00573925,0.00834225,0.0459759,0.0740903,0,0,0,0,0,0
1925,0,0,0,0,0.0600719,0.0532225,0,0,0,0.0249029,0,0.0157116,0.0465417,0,0,0.0209699,0,0,0.038618,0.0665147,0.0397935,0.0313255,0.0257529,0.0659626,0.0441567,0.0531942,0.0740341,0.0535905,0.0115323,0.0598252,0.0600252,0.0321665,0.0425225,0.0448093,0.0359058,0.0143976,0.0148478,0.0178235,0,0.0198487,0,0.0317995,0,0,0.0251752,0,0,0.0211606,0.0734372,0.0430088,0.0252869,0,0.0585858,0.0317817,0.0679583,0.0907937,0.0630692,0.0188803,0.148043,0.0271756,0.0239931,0.0548452,0.0395415,0.00579385,0.0081565,0.0463667,0.0740594,0,0,0,0,0,0
1926,0,0,0,0,0.0600672,0.0532259,0,0,0,0.0249664,0,0.0157259,0.0466955,0,0,0.0209909,0,0,0.0386253,0.0667298,0.0400009,0.0311974,0.0259157,0.0660277,0.0443674,0.053026,0.0739051,0.0535375,0.0114572,0.059933,0.0600465,0.0322627,0.042758,0.0449691,0.0360657,0.0143853,0.014921,0.0178839,0,0.0198431,0,0.0316532,0,0,0.0250977,0,0,0.0211128,0.0735225,0.0431061,0.0254247,0,0.0587566,0.0316272,0.0678915,0.0907296,0.0630002,0.018902,0.147587,0.0270784,0.0241883,0.0552278,0.0397213,0.00589565,0.00796024,0.0467615,0.0742893,0,0,0,0,0,0
1927,0,0,0,0,0.0600908,0.0532586,0,0,0,0.0250266,0,0.0157312,0.0468886,0,0,0.0210266,0,0,0.0385872,0.0668655,0.0402294,0.0310699,0.026088,0.0661002,0.0445502,0.0529289,0.0737421,0.0535234,0.011404,0.0600526,0.0600907,0.0323046,0.0429755,0.045342,0.03624,0.014369,0.0149415,0.01781,0,0.0198701,0,0.0315406,0,0,0.0251401,0,0,0.0211871,0.0734954,0.0431387,0.0255298,0,0.0588736,0.0315379,0.0678546,0.0906706,0.0629561,0.0188641,0.147252,0.0270054,0.0243128,0.0555551,0.0399171,0.00609518,0.00777926,0.0470585,0.0747781,0,0,0,0,0,0
1928,0,0,0,0,0.0601585,0.0533049,0,0,0,0.025058,0,0.0157356,0.0470049,0,0,0.0210586,0,0,0.0385467,0.06674,0.0404613,0.0310257,0.0262823,0.0662535,0.0446852,0.0527991,0.0734704,0.0535225,0.0113889,0.0601779,0.0601416,0.0322863,0.043191,0.0458174,0.0363986,0.0143432,0.0149657,0.0180654,0,0.0200997,0,0.0314457,0,0,0.025352,0,0,0.0212756,0.0736226,0.0432658,0.0255171,0,0.0588648,0.031512,0.0677862,0.0905385,0.0628792,0.0188092,0.147085,0.0269492,0.0233324,0.0557253,0.0400509,0.00641705,0.00765339,0.0472635,0.0752106,0,0,0,0,0,0
1929,0,0,0,0,0.0602689,0.0533338,0,0,0,0.0250565,0,0.0157541,0.047001,0,0,0.0210755,0,0,0.0385135,0.0663957,0.0407518,0.0311044,0.0264988,0.0664705,0.0447883,0.0527071,0.0731844,0.0534643,0.0113528,0.0602916,0.0601712,0.0322516,0.0433864,0.04636,0.0365052,0.0143102,0.0149935,0.0182689,0,0.0204636,0,0.0314201,0,0,0.0254368,0,0,0.0213547,0.0738947,0.04337,0.0254201,0,0.0587304,0.0314392,0.067653,0.0903143,0.0627729,0.0185975,0.146809,0.0268,0.0211193,0.055867,0.0401385,0.0065651,0.00756084,0.0474724,0.0752333,0,0,0,0,0,0
1930,0,0,0,0,0.0603751,0.0533432,0,0,0,0.0250256,0,0.015803,0.0471234,0,0,0.0210635,0,0,0.0384317,0.0663049,0.0410862,0.0311682,0.0266932,0.0666551,0.0448482,0.0528119,0.0729798,0.0533332,0.0112157,0.0603495,0.0601437,0.0323217,0.0435357,0.0469916,0.03657,0.0142273,0.0150346,0.0183928,0,0.0206182,0,0.0314462,0,0,0.0253841,0,0,0.0214156,0.0739977,0.043458,0.0254092,0,0.0586104,0.0313581,0.0676374,0.090095,0.0625816,0.018407,0.146472,0.0266544,0.0201724,0.0560144,0.0402033,0.00658358,0.00751835,0.0477924,0.0751313,0,0,0,0,0,0
1931,0,0,0,0,0.0604227,0.0533591,0,0,0,0.025,0,0.0158608,0.0472493,0,0,0.0210323,0,0,0.0383215,0.0664666,0.0413887,0.0311621,0.0268697,0.0667616,0.0448979,0.052857,0.072836,0.0532233,0.0109868,0.0603804,0.0601025,0.0323239,0.0436614,0.0476619,0.0366095,0.0140724,0.0151239,0.0185143,0,0.0207038,0,0.0314521,0,0,0.025383,0,0,0.0213355,0.0740989,0.0436622,0.025471,0,0.0585522,0.0312917,0.0676079,0.0899013,0.0623645,0.018801,0.146121,0.0266166,0.0200971,0.0561474,0.0402877,0.00655124,0.007489,0.048119,0.0751791,0,0,0,0,0,0
1932,0,0,0,0,0.0604477,0.0533681,0,0,0,0.0249668,0,0.0159299,0.0472169,0,0,0.0210237,0,0,0.0383574,0.0667001,0.0416511,0.0311237,0.0269888,0.0667992,0.0449471,0.0528174,0.0727224,0.0531377,0.0107644,0.0603585,0.0600505,0.0322266,0.0437393,0.0483468,0.0366592,0.0141202,0.0151392,0.0186291,0,0.0207458,0,0.0314432,0,0,0.0253766,0,0,0.0211502,0.0742924,0.043883,0.0255724,0,0.0586176,0.0312409,0.0675478,0.0897138,0.0621603,0.019116,0.145941,0.0266849,0.0201137,0.056258,0.0403789,0.00650307,0.00742853,0.0484491,0.075237,0,0,0,0,0,0
1933,0,0,0,0,0.0604757,0.0533812,0,0,0,0.0249449,0,0.0159919,0.0471462,0,0,0.0210018,0,0,0.0384149,0.0668825,0.0419422,0.031067,0.0271232,0.0668091,0.0450315,0.0527484,0.0726048,0.0530409,0.0107204,0.0603353,0.0599675,0.0321269,0.0438106,0.0490938,0.0367208,0.0141614,0.0151563,0.0186944,0,0.020814,0,0.0314336,0,0,0.025362,0,0,0.0211241,0.0745646,0.043977,0.0257284,0,0.0588082,0.0312118,0.0674362,0.0895137,0.0620091,0.0192055,0.145778,0.0267182,0.0198389,0.0563571,0.0404314,0.0065446,0.00736435,0.0487396,0.0753172,0,0,0,0,0,0
1934,0,0,0,0,0.0604926,0.0534015,0,0,0,0.0249317,0,0.0160519,0.0471362,0,0,0.0209605,0,0,0.0384728,0.0669587,0.0422586,0.0309758,0.0272863,0.0668439,0.0451063,0.0526962,0.0724702,0.0529188,0.0107881,0.0603258,0.0598665,0.0320493,0.0439251,0.0498211,0.0367999,0.0141726,0.0152011,0.0187307,0,0.0208982,0,0.0314161,0,0,0.0253381,0,0,0.0211373,0.0747394,0.0439167,0.0258643,0,0.0590457,0.0311997,0.0673163,0.0893436,0.0619631,0.0191346,0.145504,0.0267139,0.0194516,0.0564564,0.0404582,0.00658276,0.00728161,0.0489992,0.0754146,0,0,0,0,0,0
1935,0,0,0,0,0.0605004,0.0534688,0,0,0,0.0249385,0,0.0161297,0.0472478,0,0,0.0209275,0,0,0.0385485,0.0669447,0.0425504,0.0308581,0.0273983,0.0669073,0.0451569,0.0527308,0.0723554,0.0528431,0.0107453,0.0603498,0.0597847,0.0320513,0.0440658,0.0505158,0.0368587,0.0141908,0.0152696,0.0187721,0,0.0207643,0,0.0314156,0,0,0.0254055,0,0,0.0212792,0.0747171,0.0437507,0.0260402,0,0.0592595,0.0311838,0.0673066,0.0893109,0.0619719,0.0189914,0.145114,0.0267463,0.0200847,0.0565938,0.0404906,0.00661321,0.00719428,0.0492377,0.0755436,0,0,0,0,0,0
1936,0,0,0,0,0.0605012,0.0535131,0,0,0,0.0249569,0,0.0161858,0.0474346,0,0,0.0208864,0,0,0.0385967,0.0668781,0.0427898,0.0307346,0.0274379,0.0670166,0.0451691,0.0527723,0.0722929,0.0528351,0.0106665,0.0603932,0.0597508,0.0320551,0.0441879,0.0511765,0.0369293,0.0142331,0.0152928,0.0188615,0,0.0202513,0,0.0313941,0,0,0.0254141,0,0,0.0214492,0.0744873,0.0435961,0.02629,0,0.059404,0.0311864,0.0674069,0.0894268,0.0619758,0.0188072,0.144736,0.026834,0.0227116,0.0567512,0.0404994,0.00666692,0.00718459,0.0494735,0.0757587,0,0,0,0,0,0
1937,0,0,0,0,0.0605174,0.0535277,0,0,0,0.0249922,0,0.016216,0.0475686,0,0,0.0208437,0,0,0.0386406,0.066853,0.043005,0.0306249,0.0275199,0.0671478,0.0451803,0.0527598,0.0722405,0.0527867,0.0105474,0.060472,0.0597491,0.0320215,0.0443417,0.0517489,0.0369566,0.0142707,0.0153141,0.0189236,0,0.020041,0,0.0313854,0,0,0.0255834,0,0,0.0214703,0.0744216,0.0435566,0.0263965,0,0.0594497,0.0311489,0.0674099,0.089452,0.0619544,0.0186407,0.144493,0.0268145,0.0238983,0.0568696,0.0405469,0.00669288,0.00717022,0.0496554,0.075832,0,0,0,0,0,0
1938,0,0,0,0,0.0605261,0.0535425,0,0,0,0.0250477,0,0.0162406,0.0476501,0,0,0.0208029,0,0,0.0386808,0.0668698,0.0432011,0.0305398,0.0276285,0.0672675,0.0452425,0.0527187,0.0721211,0.0527082,0.0104289,0.0605326,0.0597389,0.0319756,0.0445166,0.0522134,0.0370012,0.0143183,0.0153318,0.0189729,0,0.0202817,0,0.0313236,0,0,0.0257191,0,0,0.0214668,0.0745691,0.0436331,0.0263139,0,0.0594237,0.0310855,0.067295,0.0893191,0.0618953,0.018562,0.144352,0.0266676,0.0225248,0.0569775,0.0406133,0.00676368,0.00712361,0.0497778,0.0760584,0,0,0,0,0,0
1939,0,0,0,0,0.06052,0.0535232,0,0,0,0.02509,0,0.0162955,0.048219,0,0,0.0207475,0,0,0.0386575,0.0666113,0.043336,0.0303775,0.0276825,0.06721,0.0450878,0.0526096,0.0720228,0.052686,0.0101054,0.060535,0.0597174,0.0320098,0.0446094,0.0529349,0.0370166,0.0143132,0.0152934,0.018372,0,0.0213736,0,0.0313097,0,0,0.0256944,0,0,0.0214365,0.0737516,0.0460522,0.0263817,0,0.0596735,0.031151,0.0681508,0.0909802,0.0627504,0.0164931,0.142783,0,0.0166314,0.0516795,0.0406419,0.00676387,0.00713249,0.0498238,0.0759651,0,0,0,0,0,0
1940,0,0,0,0,0.0605193,0.0534733,0,0,0,0.0251433,0,0.0163273,0.048217,0,0,0.0207356,0,0,0.0386218,0.0667541,0.0434371,0.0303862,0.0278047,0.0672269,0.0451811,0.0525597,0.0718701,0.0525141,0.0100209,0.0604998,0.059652,0.0319693,0.0446697,0.0533587,0.037083,0.0142295,0.015339,0.0185444,0,0.0215697,0,0.0312045,0,0,0.0255582,0,0,0.0212934,0.073931,0.0463246,0.0263254,0,0.0596908,0.0311462,0.0680412,0.0908105,0.0626998,0.0165032,0.142583,0,0.0155862,0.0518624,0.0407277,0.00684903,0.00703793,0.0498097,0.0759254,0,0,0,0,0,0
1941,0,0,0,0,0.0605273,0.0534468,0,0,0,0.0251398,0,0.0163876,0.0482558,0,0,0.0207931,0,0,0.0386779,0.0668916,0.0436086,0.0303675,0.0278719,0.0672015,0.0453197,0.0525359,0.0717629,0.0523805,0.0100284,0.0604285,0.0595447,0.031885,0.044704,0.0536676,0.0371194,0.0143938,0.0152646,0.0187001,0,0.021626,0,0.0310958,0,0,0.0253996,0,0,0.0212708,0.0741035,0.0464819,0.0263383,0,0.0597336,0.0311085,0.0679699,0.0906648,0.0626276,0.0165342,0.142409,0,0.015415,0.0519211,0.0408281,0.00692961,0.00691628,0.0498946,0.0761845,0,0,0,0,0,0
