Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,RTIBI
214,0.0161487,0.0158515,0,0,0,0.029957,0.0194367,0.0247374,0.00814145,0,0,0,0,0.0115955,0,0.0175762,0.00721087,0.0370567,0.0263371,0.0230088,0.00887279,0,0,0.0184442,0.0160574,0.0114865,0.0129351,0.0129393,0.0369017,0.0077,0.0104794,0.0116465,0.0153655,0,0.0309064,0,0.0103844,0.00453763,0.0044271,0.0159943,0.0301613,0.0182226,0.0221225,0.00911839,0,0,0.0563707,0,0.0313388,0.0403781,0.0392359,0.015682,0.0349139,0.0187588,0.0257217,0.0148005,0.0207403,0.0136521,0.0178405,0.0228242,0.00673472,0.0219125,0.00958853,0.0176296,0.0220665,0.0232791,0.041241,0.0178544,0.00719196,0,0,0,0,0.00921155
215,0.0161863,0.0155149,0,0,0,0.0294672,0.0193991,0.0239799,0.00877759,0,0,0,0,0.0113847,0,0.0176339,0.00721074,0.0374547,0.0244751,0.0237482,0.0107749,0,0,0.0181822,0.015821,0.0130108,0.0143431,0.0135292,0.0374284,0.00917993,0.0111404,0.0117973,0.0159462,0,0.0299008,0,0.0103816,0.00460756,0.00434116,0.0157102,0.0301565,0.0181429,0.0222035,0.00909381,0,0,0.0563684,0,0.0313168,0.0403224,0.0395116,0.0158482,0.0347894,0.0187167,0.0255617,0.0145742,0.0207287,0.0135278,0.0178053,0.0228905,0.00682045,0.0217719,0.00994114,0.0171196,0.0221011,0.0233176,0.0411018,0.0177654,0.00709474,0,0,0,0,0.00927474
216,0.0162487,0.0152681,0,0,0,0.0288651,0.0193935,0.022859,0.00931391,0,0,0,0,0.0112523,0,0.0176873,0.00717659,0.0377647,0.0232801,0.0243418,0.0131546,0,0,0.0179971,0.015589,0.0138063,0.0154094,0.0139817,0.037539,0.0106465,0.0117387,0.0122766,0.0160797,0,0.0290519,0,0.0104075,0.00472381,0.00428615,0.0151676,0.0301404,0.0178693,0.0223176,0.00909282,0,0,0.0562181,0,0.0313083,0.0401582,0.0397126,0.0159884,0.0346685,0.0186603,0.0254626,0.0143533,0.0207035,0.0134132,0.0177305,0.0229651,0.00721437,0.021612,0.00992117,0.0162764,0.0219963,0.0232738,0.040908,0.0176306,0.00696774,0,0,0,0,0.00936242
217,0.0162843,0.0151894,0,0,0,0.0284778,0.0193732,0.0224018,0.00961016,0,0,0,0,0.0112606,0,0.0177059,0.00725841,0.0378571,0.0236386,0.0246655,0.0147773,0,0,0.0179235,0.0154553,0.0137173,0.0157569,0.0141319,0.0374662,0.0114096,0.0119536,0.0126659,0.015825,0,0.0285013,0,0.0104358,0.00474337,0.00427063,0.0146614,0.0300957,0.0175971,0.0224673,0.00902179,0,0,0.0559771,0,0.03126,0.0399697,0.0398603,0.0161497,0.0345722,0.0186397,0.0255415,0.0141843,0.0206765,0.0133726,0.0176514,0.0230431,0.00781647,0.021405,0.00946358,0.0153982,0.0218995,0.0233317,0.0406652,0.0175149,0.00691209,0,0,0,0,0.00964738
218,0.0163001,0.0152182,0,0,0,0.0282328,0.0193458,0.022715,0.0096339,0,0,0,0,0.0112531,0,0.0177103,0.00741693,0.0377369,0.0248452,0.0246957,0.0149482,0,0,0.0178691,0.0153957,0.0133249,0.0153355,0.0139509,0.0374192,0.0115267,0.0119393,0.012506,0.0156435,0,0.0283651,0,0.0104987,0.00473071,0.00428851,0.0137367,0.0300361,0.0166569,0.0225779,0.00892235,0,0,0.0558117,0,0.0311669,0.0398833,0.0399455,0.0157429,0.0345001,0.0179334,0.0257217,0.0140464,0.0206259,0.0131873,0.017523,0.0229031,0.00755129,0.0213172,0.00942702,0.0138515,0.0219016,0.0234607,0.0405455,0.0174188,0.00684608,0,0,0,0,0.00926556
219,0.0161435,0.0152388,0,0,0,0.0290419,0.0193312,0.0232936,0.00944982,0,0,0,0,0.0111684,0,0.017716,0.0075432,0.0375591,0.0257188,0.0245254,0.0135358,0,0,0.0177343,0.0153382,0.0130366,0.01435,0.0132888,0.037434,0.0108298,0.0117195,0.0122048,0.0157486,0,0.029223,0,0.010495,0.00473828,0.00427905,0.0125033,0.0300005,0.0152089,0.0225955,0.00883549,0,0,0.0557186,0,0.031093,0.039886,0.0399045,0.0148631,0.0344362,0.0169625,0.0258291,0.0139329,0.0205853,0.0128643,0.0174129,0.0226898,0.00681601,0.0212738,0.00873552,0.0116195,0.0219365,0.023533,0.0405839,0.0173469,0.00686667,0,0,0,0,0.00845438
220,0.0159588,0.015223,0,0,0,0.0308003,0.0193522,0.0239152,0.00917677,0,0,0,0,0.0110335,0,0.0177112,0.00759995,0.0373761,0.0264888,0.0243175,0.0112716,0,0,0.0175096,0.0152684,0.0126356,0.0131014,0.0121876,0.0371264,0.00954143,0.0112344,0.0117427,0.0161773,0,0.0308682,0,0.0104232,0.00473296,0.00427121,0.0113003,0.0300477,0.0136457,0.022571,0.00858743,0,0,0.0553234,0,0.0311483,0.0397681,0.0397531,0.0140111,0.0344011,0.0162219,0.0259207,0.0138071,0.0206298,0.012544,0.0172966,0.0226177,0.00646892,0.0212063,0.00741611,0.00895167,0.0218869,0.0237122,0.0405271,0.0173,0.00690279,0,0,0,0,0.00781276
221,0.0158516,0.0151747,0,0,0,0.03296,0.0193785,0.0252053,0.00885708,0,0,0,0,0.0107749,0,0.0176636,0.00746206,0.0372763,0.0282077,0.024087,0.00909888,0,0,0.0173069,0.0151088,0.0118872,0.0119096,0.0109471,0.0361836,0.00817418,0.0106413,0.0110155,0.0166331,0,0.0329369,0,0.0102473,0.00467584,0.00428037,0.0106751,0.0300397,0.012128,0.0224984,0.00837207,0,0,0.0547277,0,0.0311516,0.039568,0.039519,0.0137861,0.0343747,0.0156019,0.0261754,0.0136983,0.0207042,0.0123639,0.017274,0.0226663,0.00632294,0.0210671,0.00689769,0.00615288,0.0217855,0.0238136,0.0403336,0.0172709,0.00689614,0,0,0,0,0.00742181
222,0.0158368,0.0151847,0,0,0,0.0339175,0.0193557,0.0268715,0.00855288,0,0,0,0,0.0105231,0,0.0176137,0.00731904,0.0373228,0.0299354,0.0238794,0.00768221,0,0,0.0171286,0.0149526,0.0109519,0.0108793,0.00985789,0.0348317,0.00702904,0.00991588,0.0104978,0.0167609,0,0.034052,0,0.0101543,0.00457772,0.00425058,0.0107264,0.0299882,0.0107956,0.0223925,0.00814956,0,0,0.0543762,0,0.0310855,0.0393721,0.0392965,0.0140254,0.0343631,0.0150339,0.0265226,0.0136288,0.0207898,0.0123407,0.0173645,0.0228154,0.0062593,0.0209093,0.00687919,0.00321352,0.0216573,0.0237512,0.0402314,0.0172174,0.00691038,0,0,0,0,0.00721412
223,0.0158332,0.015214,0,0,0,0.0330288,0.0193386,0.027435,0.00833208,0,0,0,0,0.0103081,0,0.0176285,0.00713553,0.0374718,0.0303721,0.0237277,0.00671333,0,0,0.0169769,0.0148047,0.00991075,0.0100475,0.00887823,0.0335937,0.00621036,0.00977784,0.0106045,0.0163615,0,0.0333349,0,0.0099927,0.00461563,0.00419079,0.0113667,0.0299461,0.00995746,0.0223883,0.00806822,0,0,0.0540635,0,0.0310168,0.0391999,0.0391441,0.0144669,0.0343391,0.0145854,0.0267166,0.0135819,0.0209728,0.0124453,0.0175324,0.0229697,0.00643683,0.0207516,0.00696497,0.00128821,0.0214189,0.0237925,0.0400023,0.0171592,0.00691579,0,0,0,0,0.0071116
224,0.015808,0.0151383,0,0,0,0.0313285,0.0193831,0.0267938,0.00822533,0,0,0,0,0.010228,0,0.0176867,0.00699246,0.0374695,0.0295007,0.0237017,0.00636416,0,0,0.0167856,0.0147359,0.00869102,0.00964922,0.00841203,0.0327773,0.00597048,0.010046,0.0112912,0.0159105,0,0.0316154,0,0.00987947,0.00474451,0.00414488,0.0125797,0.0299319,0.0101455,0.0225348,0.00795533,0,0,0.0535394,0,0.0309759,0.0389356,0.0390328,0.0150286,0.0343742,0.0144609,0.0267129,0.0134736,0.0211154,0.0127824,0.0177036,0.0232425,0.00716238,0.0202355,0.00760147,0.00250582,0.0210827,0.0240389,0.0397125,0.0170777,0.00678071,0,0,0,0,0.00744177
225,0.0155996,0.0151008,0,0,0,0.0300347,0.0193842,0.0259257,0.00812812,0,0,0,0,0.0102006,0,0.0177312,0.00693147,0.0373152,0.0284135,0.0237117,0.006007,0,0,0.0167227,0.0147547,0.00739832,0.00985001,0.00892382,0.0324458,0.00611819,0.0103507,0.0119135,0.0158019,0,0.0302119,0,0.00978882,0.00482341,0.00412483,0.0142993,0.0299035,0.0110725,0.0227738,0.00778996,0,0,0.0529446,0,0.0309281,0.0386729,0.0389642,0.0154073,0.0344211,0.0146285,0.0267217,0.0133547,0.0211695,0.0131734,0.0179765,0.0236785,0.00829181,0.0192567,0.00883897,0.00401654,0.0207212,0.0241618,0.0395022,0.0170538,0.00659593,0,0,0,0,0
226,0.0152668,0.0151302,0,0,0,0.0288367,0.0194028,0.0251776,0.00804836,0,0,0,0,0.0101168,0,0.0177283,0.0068345,0.0371709,0.0275309,0.0237809,0.00452036,0,0,0.0167064,0.0148241,0.00651522,0.0103768,0.0094422,0.0326986,0.00665139,0.0106879,0.0121855,0.0159539,0,0.0292622,0,0.00970113,0.00485536,0.00409986,0.0157304,0.029893,0.0120064,0.0228712,0.00762494,0,0,0.0523867,0,0.0309229,0.0383349,0.0388854,0.0154546,0.0343489,0.0151432,0.0267412,0.0134405,0.0209332,0.0137852,0.0184623,0.0241624,0.00962991,0.0180767,0.0103434,0.00590469,0.0204096,0.0241391,0.0392459,0.0171219,0.00643285,0,0,0,0,0.00928563
227,0.01494,0.015267,0,0,0,0.0275948,0.0194674,0.0245117,0.0078776,0,0,0,0,0.00993957,0,0.017685,0.00662848,0.0370578,0.0266605,0.0237256,0.00236958,0,0,0.0169611,0.0149162,0.00626011,0.0109755,0.00957825,0.0330562,0.00734115,0.0111025,0.0123496,0.0158881,0,0.0284376,0,0.00960605,0.00480684,0.00402528,0.0175138,0.0298504,0.0142053,0.0227687,0.0074919,0,0,0.0516769,0,0.0308912,0.0379497,0.0387449,0.0167805,0.0342194,0.0161021,0.0265084,0.0136317,0.0210683,0.014719,0.0192103,0.0249822,0.0119362,0.0166451,0.0129701,0.00750712,0.0201437,0.0241598,0.0389693,0.0172397,0.00638032,0,0,0,0,0.0115698
228,0.0147659,0.0154048,0,0,0,0.0266888,0.019581,0.0240993,0.00754576,0,0,0,0,0.00972392,0,0.0176919,0.00635436,0.0368282,0.0257749,0.0234613,0.00138748,0,0,0.0173314,0.0150062,0.00637507,0.0114419,0.00903712,0.033224,0.00783182,0.011705,0.0127531,0.0155532,0,0.0278596,0,0.00949269,0.00478261,0.00404909,0.0194393,0.0298639,0.0156275,0.0223397,0.00743991,0,0,0.0510612,0,0.0309158,0.0375797,0.0385168,0.0183887,0.0340465,0.01607,0.0261355,0.0138207,0.0212731,0.0153421,0.0196824,0.0255938,0.0135881,0.0158519,0.0150045,0.00935727,0.0198144,0.024119,0.0388746,0.0173353,0.00650696,0,0,0,0,0.0129453
229,0.0146185,0.0154402,0,0,0,0.0259486,0.0195971,0.0235854,0.00718799,0,0,0,0,0.00957384,0,0.0176978,0.00620813,0.0364067,0.0247195,0.0231218,0.00276181,0,0,0.0175973,0.0150439,0.0066198,0.0124363,0.00898724,0.033114,0.00809595,0.0125602,0.0134061,0.0150669,0,0.0273386,0,0.00935669,0.00486565,0.00428697,0.021066,0.0298085,0.016219,0.0215812,0.00744625,0,0,0.0504296,0,0.0308527,0.0372686,0.0382141,0.0198027,0.0338884,0.0151415,0.0257287,0.0141322,0.0214429,0.0155703,0.0198638,0.0258744,0.0147067,0.0154717,0.0166383,0.011146,0.0193428,0.0238408,0.0387373,0.0173345,0.00673794,0,0,0,0,0.0134201
230,0.0144093,0.0153782,0,0,0,0.0246569,0.0192855,0.0228006,0.00682738,0,0,0,0,0.00954199,0,0.0175609,0.00618224,0.0359158,0.0232193,0.0227437,0.00460661,0,0,0.017783,0.0150506,0.00699922,0.0134368,0.00902393,0.0326286,0.0084527,0.0135997,0.0140309,0.0143976,0,0.0261744,0,0.00923693,0.00488587,0.0046112,0.0224538,0.0297386,0.0168305,0.0206034,0.00745226,0,0,0.0496679,0,0.0307876,0.0369032,0.0378769,0.0217782,0.0337407,0.0142223,0.0253283,0.0144474,0.0215303,0.0157809,0.0202447,0.0262369,0.0160741,0.0150584,0.0183939,0.0127236,0.0187614,0.0236315,0.0383192,0.0173714,0.00697361,0,0,0,0,0.0139111
231,0.0140439,0.0152759,0,0,0,0.0229399,0.0193117,0.0216596,0.00645263,0,0,0,0,0.0092051,0,0.0175811,0.0058973,0.0355694,0.02155,0.0224064,0.00633775,0,0,0.0177879,0.0146774,0.00750364,0.0141107,0.00952729,0.0320589,0.00896767,0.0145752,0.0144701,0.0137782,0,0.0247165,0,0.00875903,0.00508075,0.00460759,0.0232256,0.0297208,0.0173006,0.0196434,0.0073798,0,0,0.0487685,0,0.0307676,0.0364513,0.0374886,0.02418,0.0337729,0.0131528,0.0249586,0.0146807,0.0215229,0.015893,0.0208967,0.0265016,0.0175887,0.0146666,0.0206022,0.0139431,0.018328,0.0234333,0.0379058,0.0174751,0.00706726,0,0,0,0,0.0145089
232,0.0128912,0.0149473,0,0,0,0.0215381,0.0197878,0.0209197,0.00588663,0,0,0,0,0.00874501,0,0.0177351,0.00539296,0.036256,0.0210713,0.0219064,0.00755259,0,0,0.0159868,0.0134759,0.00764217,0.0137949,0.00875659,0.030668,0.00944128,0.0152737,0.0145358,0.0137979,0,0.0245946,0,0.00775694,0.00533464,0.00441128,0.0160605,0.0297011,0.0136925,0.017674,0.00672283,0,0,0.0477381,0,0.0307354,0.0358166,0.036743,0.0248258,0.033725,0.0122004,0,0.014976,0.019152,0.016989,0.0210779,0.0252249,0.0160351,0,0.020806,0.0221884,0.0177683,0.0232754,0.0374953,0.0174128,0.00684767,0,0,0,0,0.00921105
