Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LWRA,LBR
186,0.00516972,0.00379575,0,0,0,0.0212511,0.0165628,0.00761026,0.00132734,0,0,0,0.011314,0,0.0214048,0.00669887,0.0353178,0.00738858,0.0212195,0.0110782,0,0,0.00291883,0.00618381,0.00586788,0.00658431,0.00714039,0.0298431,0.00785202,0.00328118,0.004907,0.0207509,0,0.0260674,0,0.00926387,0.00387742,0.00827009,0.0137096,0.0189345,0.0139289,0.00629284,0,0,0.0146711,0,0.0140444,0.0089692,0.0390819,0.0280266,0.0217002,0.0208672,0.00654894,0.0100213,0.0037774,0.014275,0.00714155,0.00642504,0.0237426,0.0126525,0.0226898,0.0260217,0.0164534,0.00755543,0.0029276,0.0057888,0.00324969,0.00201085,0,0,0,0,0.00404249,0
187,0.00541299,0.00378714,0,0,0,0.0215441,0.0166522,0.00771281,0.00146661,0,0,0,0.0108081,0,0.0211737,0.00613371,0.0350701,0.00711986,0.0212092,0.011618,0,0,0.00328577,0.00611097,0.00606133,0.00696705,0.00741965,0.030013,0.00821631,0.00338175,0.00499843,0.020671,0,0.0265415,0,0.00859882,0.00328736,0.0102093,0.0136953,0.0180965,0.0138276,0.00629722,0,0,0.0143058,0,0.014057,0.00885384,0.0386241,0.0273196,0.0217318,0.0212192,0.00724102,0.0100785,0.00284523,0.0149677,0.00633627,0.00534255,0.0236245,0.0121678,0.0225694,0.0256507,0.0184074,0.00752677,0.00287122,0.00566117,0.00311284,0.00222973,0,0,0,0,0.00403154,0
188,0.00579906,0.00384227,0,0,0,0.0219535,0.0168153,0.00787566,0.00177503,0,0,0,0.0102941,0,0.0209554,0.00566404,0.0347944,0.00713256,0.0212813,0.0121379,0,0,0.00355517,0.00613166,0.00602532,0.0072302,0.00787413,0.0301968,0.00855741,0.00360011,0.00515432,0.0205549,0,0.0271373,0,0.00800376,0.00285564,0.0133902,0.0136985,0.0171542,0.0137034,0.0063835,0,0,0.0141017,0,0.0140714,0.00881657,0.0383091,0.0264966,0.0217537,0.0218189,0.00790506,0.0103258,0.00199036,0.0157085,0.00521022,0.00408585,0.0233364,0.0115675,0.0218601,0.0250594,0.0208828,0.00757588,0.00285926,0.00559574,0.00304191,0.00254514,0,0,0,0,0.00393178,0
189,0.00608058,0.00376389,0,0,0,0.0225857,0.0168303,0.00800901,0.00242697,0,0,0,0.00965875,0,0.0208111,0.00524365,0.0341272,0.00723826,0.0215265,0.0126166,0,0,0.00328192,0.00638976,0.00570743,0.00721928,0.00797968,0.0305873,0.00889319,0.00396594,0.00551868,0.0202434,0,0.028114,0,0.00748025,0.00245447,0.0255881,0.0137266,0.0200386,0.0133339,0.00666127,0,0,0.0138446,0,0.0140169,0.00865461,0.0383146,0.0269473,0.0216292,0.0233195,0.00760682,0.0106761,0.00364365,0.0182489,0.00331201,0.00211078,0.0216683,0.0114384,0.0210016,0.0227754,0.0294575,0.00752637,0.0028911,0.00552595,0.00300238,0.00280504,0,0,0,0,0.00387886,0
190,0.00575756,0.00414965,0,0,0,0.0232194,0.0166815,0.00811825,0.00278989,0,0,0,0.00927042,0,0.0209284,0.00510388,0.0338718,0.00710044,0.021507,0.0128114,0,0,0.00354024,0.00540117,0.00573787,0.00746094,0.00794149,0.0308297,0.0090496,0.00408204,0.00571171,0.0200996,0,0.028911,0,0.00689397,0.00210639,0.0286098,0.0136802,0.0223862,0.0134025,0.00542439,0,0,0.0141043,0,0.0139363,0.00878124,0.0385188,0.0293916,0.0218527,0.0238916,0.00819565,0.00969689,0.00470588,0.0193266,0.003011,0.00169325,0.021681,0.0131408,0.0212281,0.0230838,0.0318765,0.00731219,0.00279996,0.0055733,0.00306076,0.00190833,0,0,0,0,0.00373429,0
191,0.00580884,0.00407145,0,0,0,0.0235299,0.0165307,0.00831059,0.00323416,0,0,0,0.0084092,0,0.0211834,0.00460533,0.0336444,0.0072615,0.0214453,0.0133102,0,0,0.00356766,0.00531758,0.00604088,0.0080541,0.00812713,0.0310738,0.00939137,0.00418679,0.00577473,0.0200066,0,0.0293894,0,0.00614405,0.00145616,0.0306379,0.0136237,0.0233967,0.0133228,0.00518682,0,0,0.014188,0,0.0139188,0.00887379,0.0389032,0.030199,0.0221981,0.0242442,0.00859519,0.0097176,0.00555713,0.0200847,0.00278063,0.00211495,0.0217734,0.0150555,0.0212822,0.0233027,0.0339082,0.00735878,0.00284462,0.00562705,0.00284879,0.00184883,0,0,0,0,0.00352896,0
192,0.00589117,0.00397039,0,0,0,0.0239784,0.0164573,0.00850745,0.00366075,0,0,0,0.00764627,0,0.0212282,0.00415949,0.0335429,0.00746156,0.0214168,0.0136581,0,0,0.00358967,0.00524535,0.00631048,0.00850201,0.00840976,0.0312971,0.00968654,0.00434781,0.00581909,0.0198997,0,0.0300384,0,0.00539944,0.000992724,0.0322399,0.0135794,0.023353,0.0131449,0.00517738,0,0,0.0142562,0,0.0139078,0.00894102,0.0394508,0.0297665,0.0226666,0.0243817,0.00903184,0.0096402,0.00620947,0.0204759,0.00248898,0.00291862,0.0218023,0.0171611,0.0210996,0.0231734,0.0358626,0.00740255,0.00290175,0.00570141,0.00258763,0.00183044,0,0,0,0,0.00341265,0
193,0.00697713,0.00229069,0,0,0,0.0245103,0.0164282,0.00876106,0.00411912,0,0,0,0.00555919,0,0.0209189,0.00249044,0.0335179,0.00775277,0.0214139,0.0138729,0,0,0.00363897,0.00774788,0.00651552,0.00883145,0.00865108,0.0315139,0.00992801,0.00459821,0.00605679,0.0197818,0,0.030801,0,0.00393315,0.000319211,0.0335901,0.0136977,0.0222989,0.0127845,0.0079112,0,0,0.0122604,0,0.013959,0.00800503,0.0399257,0.0282563,0.0232349,0.0239159,0.0094858,0.0115627,0.00680672,0.0205391,0.00217196,0.00384168,0.0211827,0.0194461,0.0203274,0.0222809,0.0378576,0.0076442,0.00305962,0.00546437,0.00247882,0.00420197,0,0,0,0,0.00344502,0
194,0.00670822,0.00251336,0,0,0,0.0249534,0.0163877,0.00903318,0.00454168,0,0,0,0.00537761,0,0.020702,0.00218207,0.0335415,0.00804703,0.0214736,0.0140802,0,0,0.00382546,0.00697603,0.00666421,0.00906817,0.00879332,0.0317422,0.0101582,0.00490503,0.00623432,0.0196547,0,0.0314194,0,0.00345601,0.000471317,0.0345546,0.013347,0.0202643,0.0122787,0.00691489,0,0,0.0146926,0,0.0139187,0.00926955,0.0405014,0.0253541,0.0239998,0.0227744,0.0101163,0.0108967,0.00732948,0.0202476,0.00211524,0.00472581,0.0198528,0.0217563,0.0189636,0.0206227,0.0397824,0.00807951,0.00338358,0.00599353,0.00204794,0.00340757,0,0,0,0,0.00342745,0
195,0.00688568,0.00222324,0,0,0,0.0252518,0.0162792,0.00927509,0.00497561,0,0,0,0.00462992,0,0.0206468,0.00135306,0.0336147,0.00844634,0.021597,0.0142935,0,0,0.00429033,0.00699217,0.00677813,0.00919355,0.00892263,0.0319861,0.0103615,0.00511121,0.00637998,0.0194461,0,0.0318633,0,0.00253679,0.000847078,0.0351546,0.013261,0.0175939,0.011703,0.00686574,0,0,0.014472,0,0.0138857,0.0092211,0.0409136,0.0211999,0.0248257,0.0211934,0.010726,0.0106547,0.00775962,0.0198113,0.00249067,0.00563326,0.0180288,0.0240135,0.0169711,0.0183104,0.0412505,0.00802485,0.00344468,0.00606738,0.00207099,0.00347358,0,0,0,0,0.00325418,0
196,0.00707591,0.00202352,0,0,0,0.0254534,0.0161773,0.00944093,0.00538476,0,0,0,0.00405311,0,0.0208274,0.00132026,0.0337194,0.00879578,0.0218079,0.0144915,0,0,0.00471815,0.00698137,0.00685422,0.00925757,0.00906304,0.0321178,0.0105485,0.00523292,0.00647781,0.0193199,0,0.0321695,0,0.00189869,0.00134311,0.0353218,0.0131742,0.0144037,0.0110339,0.00680065,0,0,0.0141311,0,0.0138502,0.00914445,0.0409997,0.0165942,0.0257672,0.0189131,0.0113756,0.0104028,0.00815117,0.019464,0.00327361,0.00641063,0.0154204,0.0264041,0.0143658,0.0154009,0.0419584,0.00788227,0.00354818,0.00614126,0.00226201,0.00350483,0,0,0,0,0.00304842,0
197,0.00731692,0.00192703,0,0,0,0.0255044,0.0160211,0.00947814,0.00584453,0,0,0,0.0038341,0,0.0209515,0.00180929,0.0337939,0.00912718,0.0219728,0.0147798,0,0,0.00502281,0.00710687,0.00700028,0.00934208,0.00916601,0.0322141,0.0107718,0.00540111,0.00657766,0.0192574,0,0.0322496,0,0.0019932,0.00168026,0.0349205,0.0131812,0.0107695,0.0102722,0.00681568,0,0,0.0138728,0,0.0138455,0.00914717,0.0408494,0.0124023,0.026797,0.0157982,0.0118713,0.0102825,0.00849133,0.0193694,0.00432813,0.0070366,0.0123931,0.0289594,0.0113659,0.0123918,0.0417725,0.00774204,0.00367098,0.00634123,0.00262006,0.00366343,0,0,0,0,0.00290518,0
198,0.00762012,0.00205963,0,0,0,0.0254468,0.0159164,0.0095024,0.00630177,0,0,0,0.00397142,0,0.0210472,0.00249569,0.0338345,0.00942398,0.0221214,0.0151873,0,0,0.00525543,0.00734782,0.00730411,0.00946907,0.00924886,0.0322887,0.0110203,0.00564265,0.00670731,0.0191896,0,0.0320872,0,0.00284164,0.00203647,0.0338489,0.0131963,0.00722514,0.00956658,0.00682763,0,0,0.0136486,0,0.0138479,0.00911964,0.0405999,0.0102711,0.0277869,0.0122315,0.0123674,0.010152,0.00878684,0.0194457,0.00556598,0.00761901,0.00955179,0.0315821,0.00872051,0.010243,0.0408227,0.00760997,0.00377528,0.0064873,0.00301474,0.00388688,0,0,0,0,0.00275868,0
199,0.00798289,0.00221228,0,0,0,0.0253153,0.015766,0.00982777,0.00675773,0,0,0,0.00459641,0,0.0210995,0.00335605,0.033922,0.00980326,0.0222538,0.0156666,0,0,0.00555073,0.0077357,0.00751712,0.00968236,0.00941599,0.0324315,0.0113027,0.00592529,0.00670681,0.0191012,0,0.0318088,0,0.00400154,0.00241431,0.0320188,0.0132204,0.00630104,0.00894049,0.00683583,0,0,0.0134057,0,0.0138542,0.00902334,0.0403188,0.0120041,0.028679,0.00872652,0.012618,0.0101504,0.00899286,0.0193889,0.00703422,0.00831359,0.00859593,0.0341394,0.00780636,0.0104583,0.0389043,0.00752326,0.00391744,0.00656591,0.00350865,0.00420625,0,0,0,0,0.00262247,0
200,0.00830802,0.0023827,0,0,0,0.0252827,0.0155416,0.010226,0.00713479,0,0,0,0.00541028,0,0.0211265,0.00419467,0.0341344,0.0102403,0.0223105,0.0161187,0,0,0.00565726,0.00811015,0.00772759,0.00996995,0.00966439,0.0326219,0.0115832,0.00618541,0.00663061,0.0189855,0,0.0317244,0,0.00522879,0.00274461,0.0294719,0.01325,0.00920892,0.00846883,0.00682173,0,0,0.0130816,0,0.0138336,0.00887153,0.040249,0.0167088,0.029409,0.00739978,0.0127625,0.0101938,0.00879064,0.0192864,0.00852084,0.00872846,0.010727,0.0364173,0.0095776,0.0139355,0.0357992,0.00742363,0.00408474,0.00665774,0.0040592,0.00450438,0,0,0,0,0.0024991,0
201,0.00858269,0.00260125,0,0,0,0.0253298,0.0153884,0.0105605,0.00741287,0,0,0,0.00644369,0,0.0211511,0.00490105,0.034404,0.0106172,0.0223524,0.0164951,0,0,0.00568461,0.0084062,0.00803268,0.0102868,0.00995084,0.0328527,0.0118218,0.00635944,0.00663067,0.018906,0,0.0317332,0,0.00645093,0.00308517,0.026425,0.0132975,0.0131238,0.00829703,0.00720808,0,0,0.0126138,0,0.0137953,0.0086898,0.0401566,0.0221295,0.0298908,0.0096764,0.0127803,0.010231,0.00831944,0.0191108,0.0100276,0.00859684,0.0145106,0.0381908,0.0126446,0.0185465,0.0316586,0.00718996,0.00431388,0.00683946,0.00464848,0.00473197,0,0,0,0,0.0023772,0
202,0.0089387,0.00277086,0,0,0,0.0253705,0.0153016,0.0108474,0.00763577,0,0,0,0.00782141,0,0.0211646,0.00565053,0.0345933,0.0109783,0.0223852,0.016845,0,0,0.00568158,0.00894881,0.00840557,0.0106354,0.0102315,0.0331838,0.0120149,0.00649007,0.0066685,0.018822,0,0.0317474,0,0.00760463,0.00352389,0.0234695,0.0134116,0.0167454,0.00833392,0.0078433,0,0,0.0120424,0,0.0137526,0.00847468,0.0398641,0.0273414,0.0301531,0.0138178,0.0127942,0.0105526,0.00795474,0.0188977,0.011181,0.0086495,0.0189379,0.0394306,0.0158525,0.0234897,0.0271888,0.00690233,0.00464733,0.00712038,0.00527372,0.00502412,0,0,0,0,0.00225505,0
203,0.00933017,0.00299158,0,0,0,0.0255684,0.0152271,0.0109793,0.00773421,0,0,0,0.00915075,0,0.0211984,0.00653186,0.034776,0.0112359,0.0223861,0.0168942,0,0,0.00573182,0.00958463,0.00871535,0.0108424,0.010353,0.0333583,0.0120466,0.00660348,0.00666723,0.0187789,0,0.031965,0,0.00888264,0.00378555,0.020432,0.0135738,0.019562,0.00866591,0.00837792,0,0,0.0111254,0,0.0137104,0.00803129,0.0394629,0.0314233,0.0301922,0.0177823,0.0128883,0.0107935,0.00742344,0.0184569,0.0116992,0.00860545,0.0232779,0.040269,0.0186792,0.0279447,0.0226101,0.00658368,0.00495296,0.00728951,0.00584269,0.00525009,0,0,0,0,0.00212421,0
204,0.00947999,0.00316893,0,0,0,0.0258349,0.015269,0.0110252,0.00783372,0,0,0,0.00919392,0,0.021184,0.00659681,0.0350265,0.0114667,0.0223018,0.016907,0,0,0.00559718,0.00975326,0.00901798,0.0110287,0.0104987,0.03339,0.0121094,0.00680052,0.00671907,0.018707,0,0.032369,0,0.00926431,0.00408716,0.0185361,0.013216,0.0222932,0.00877974,0.0082447,0,0,0.0137066,0,0.0136747,0.00921969,0.0391732,0.0340277,0.0302726,0.022287,0.0129344,0.0109448,0.00698885,0.0181475,0.0123496,0.00884797,0.0274255,0.0407164,0.021234,0.0321601,0.0189661,0.0072208,0.00551065,0.00786189,0.00592459,0.00506942,0,0,0,0,0.00209791,0
205,0.0099283,0.00346103,0,0,0,0.0263918,0.0152601,0.01085,0.00785851,0,0,0,0.0100961,0,0.0212135,0.00722617,0.0353417,0.0114039,0.022147,0.0165364,0,0,0.00544247,0.0102983,0.00923135,0.0110466,0.0105653,0.0333155,0.012005,0.00669228,0.00679619,0.0186817,0,0.032984,0,0.0102406,0.00436857,0.0169878,0.0131925,0.0243396,0.00915711,0.00891283,0,0,0.0135393,0,0.0136382,0.00916748,0.0390295,0.035396,0.0302408,0.0257851,0.0130518,0.0111553,0.00683835,0.0177764,0.0126211,0.00886595,0.0306452,0.0410358,0.0231848,0.0352427,0.0152228,0.00721372,0.0057766,0.0079608,0.00637795,0.00531124,0,0,0,0,0.00201735,0
206,0.0103452,0.00382944,0,0,0,0.0270697,0.0152351,0.0105966,0.00786017,0,0,0,0.0110115,0,0.0212282,0.0077774,0.0357317,0.0111775,0.0219089,0.0159386,0,0,0.00533254,0.0107946,0.00934637,0.0109399,0.0105548,0.0333088,0.0117831,0.0063735,0.00692024,0.0186831,0,0.0337789,0,0.0111367,0.00462212,0.0155083,0.013166,0.0259988,0.00971891,0.00951435,0,0,0.0132755,0,0.0136056,0.00910985,0.0392032,0.0366348,0.0301982,0.0283124,0.0132787,0.0112417,0.00694123,0.017427,0.0126853,0.00888454,0.0329847,0.0413075,0.024648,0.0374712,0.0115398,0.00720743,0.00599637,0.00801431,0.00679584,0.0055345,0,0,0,0,0.00196536,0
207,0.0107706,0.00416874,0,0,0,0.0279525,0.015229,0.0103266,0.00784134,0,0,0,0.0116401,0,0.0211862,0.00824308,0.0364594,0.0107507,0.0214234,0.015098,0,0,0.00528605,0.01119,0.0095186,0.0108444,0.0104942,0.0332481,0.0113682,0.00590861,0.00699393,0.0187774,0,0.0348437,0,0.0118799,0.00484743,0.0132415,0.01313,0.0292863,0.0107815,0.0101726,0,0,0.0130209,0,0.0135931,0.00905727,0.0392303,0.0417113,0.0299564,0.0289824,0.0137628,0.0113155,0.00696357,0.0164156,0.011223,0.00932639,0.035109,0.0423234,0.0268065,0.0405368,0.00634637,0.00731121,0.00607289,0.00806179,0.00702875,0.00584303,0,0,0,0,0.00191991,0
208,0.011131,0.0043351,0,0,0,0.0286124,0.0151859,0.00992477,0.00804384,0,0,0,0.0121509,0,0.0211572,0.00858796,0.0370607,0.0104691,0.0210178,0.014235,0,0,0.00524117,0.0114561,0.00953679,0.0106391,0.0103765,0.0331832,0.0109707,0.00550962,0.0071209,0.0188436,0,0.0358455,0,0.0125688,0.00514039,0.0115314,0.0131376,0.0324341,0.0114026,0.0107202,0,0,0.0129079,0,0.0136005,0.00902525,0.0389057,0.0471939,0.0298077,0.0279116,0.0139633,0.011476,0.00731381,0.0152048,0.00920756,0.00996891,0.0363689,0.0435765,0.028757,0.0427235,0.00349297,0.00739511,0.00606778,0.00813999,0.00710441,0.0060702,0,0,0,0,0.00187255,0
209,0.0110857,0.00442538,0,0,0,0.0281338,0.0151745,0.00968153,0.00836834,0,0,0,0.0120272,0,0.0211302,0.00847416,0.0371019,0.0109368,0.0209545,0.0142769,0,0,0.00521724,0.011307,0.00937666,0.0106102,0.0101677,0.0331287,0.0111051,0.00576604,0.00735359,0.0188073,0,0.0359692,0,0.0127829,0.00545582,0.0127645,0.0132904,0.0329971,0.0110097,0.010312,0,0,0.0122149,0,0.0135591,0.00869784,0.0386592,0.0482995,0.0299073,0.0276259,0.0138943,0.0110417,0.00714875,0.015304,0.00904243,0.00936148,0.0365061,0.0437632,0.0287908,0.0431817,0.00532669,0.00702159,0.00597673,0.00809732,0.0069756,0.00562754,0,0,0,0,0.00182571,0
210,0.0113754,0.00443806,0,0,0,0.0289686,0.0150777,0.00873844,0.00859595,0,0,0,0.0133721,0,0.0211407,0.00940992,0.0369567,0.0108418,0.0208095,0.0125302,0,0,0.00526828,0.0119879,0.0087784,0.00947366,0.00951952,0.0331165,0.0104489,0.00551278,0.00756948,0.0186359,0,0.0372765,0,0.0138519,0.00570421,0.0124881,0.0131928,0.0317892,0.0106375,0.0107521,0,0,0.0123884,0,0.0135613,0.0088155,0.0382538,0.0476071,0.0299903,0.0229421,0.0137813,0.0117247,0.00669877,0.0147537,0.00773197,0.00718336,0.0341079,0.0444836,0.0279017,0.040656,0.00436722,0.00721726,0.00624337,0.00818718,0.0074765,0.0058787,0,0,0,0,0.00181044,0
211,0.0114922,0.0043625,0,0,0,0.0290202,0.0150669,0.00800459,0.00886257,0,0,0,0.0140092,0,0.0211647,0.00989832,0.0366414,0.0112429,0.0207303,0.0113086,0,0,0.00527862,0.0121832,0.00815023,0.00846941,0.00882154,0.0331148,0.0101205,0.00564385,0.00783062,0.0184677,0,0.0379998,0,0.0143423,0.00590145,0.0110205,0.0131911,0.0293242,0.010334,0.0109951,0,0,0.0118647,0,0.0135045,0.00856125,0.038209,0.0444287,0.0300782,0.0173136,0.0135422,0.0120564,0.00654791,0.0146987,0.00654608,0.00536134,0.0309731,0.0449296,0.0262891,0.0369399,0.00593272,0.00711317,0.00642951,0.00813947,0.00764773,0.00580514,0,0,0,0,0.00180452,0
212,0.0115549,0.00425938,0,0,0,0.028834,0.0150659,0.0073172,0.00918213,0,0,0,0.0143572,0,0.021132,0.0101821,0.0363281,0.0119014,0.0205974,0.0103888,0,0,0.00523387,0.0122161,0.0075324,0.0074466,0.00803406,0.0332314,0.00988045,0.00589556,0.00819613,0.0182458,0,0.0385517,0,0.014546,0.00611204,0.00846249,0.0131416,0.0271655,0.0100056,0.0111569,0,0,0.0124361,0,0.0134793,0.00878814,0.0384398,0.0408502,0.0303036,0.0134099,0.0130227,0.0123945,0.00677173,0.0156651,0.00578976,0.00469744,0.0285305,0.0449242,0.0247566,0.0340109,0.00660957,0.00724309,0.00667229,0.00834522,0.00771966,0.00569743,0,0,0,0,0.00181623,0
213,0.0120113,0.0042829,0,0,0,0.028566,0.0149373,0.00655548,0.00918256,0,0,0,0.0152303,0,0.021116,0.0107665,0.0359054,0.0126154,0.0205202,0.00941177,0,0,0.00521952,0.0127336,0.00685856,0.00627315,0.00702574,0.0332674,0.00952112,0.00613634,0.00853438,0.0180328,0,0.0389969,0,0.0150901,0.00626254,0.00594041,0.0134178,0.0236435,0.00997984,0.0120644,0,0,0.0105198,0,0.0134634,0.0079497,0.0389923,0.0356708,0.0302391,0.00752382,0.0125076,0.013164,0.00695182,0.0167783,0.00480151,0.00413373,0.0244567,0.0449755,0.02232,0.02847,0.0085306,0.00690827,0.00663352,0.00809038,0.00820315,0.00604045,0,0,0,0,0.00188393,0
214,0.0115445,0.00402552,0,0,0,0.0279014,0.0149333,0.00586563,0.00903185,0,0,0,0.0140365,0,0.0210017,0.00999898,0.0356019,0.0136276,0.0203234,0.00854039,0,0,0.00496772,0.0116594,0.00630875,0.00523205,0.00601387,0.0333575,0.00916778,0.00638661,0.0087216,0.0178275,0,0.0392874,0,0.0143998,0.00628626,0.00425981,0.013138,0.0212687,0.00989316,0.0109296,0,0,0.0124887,0,0.013427,0.00867303,0.0392572,0.0326453,0.0303333,0.00558792,0.0121085,0.012513,0.00700866,0.0182301,0.00490247,0.00372124,0.0221167,0.0449767,0.0207377,0.0249381,0.010451,0.00706823,0.00696435,0.00838908,0.00748142,0.00499463,0,0,0,0,0.00188695,0
215,0.0115087,0.00398929,0,0,0,0.0268504,0.0149592,0.00533034,0.00896343,0,0,0,0.0141108,0,0.0210855,0.0100665,0.0354552,0.0146701,0.019998,0.00806827,0,0,0.0047022,0.0115694,0.00587227,0.00438,0.00507578,0.033434,0.008959,0.00667757,0.00891784,0.0176709,0,0.0391717,0,0.0143032,0.0063032,0.00328341,0.0131721,0.0199259,0.00967226,0.0107857,0,0,0.012293,0,0.013404,0.00854955,0.0389818,0.0318708,0.0305722,0.00586304,0.0117378,0.0125957,0.00684395,0.0192877,0.00533772,0.0026571,0.0210334,0.0450185,0.0196545,0.0230443,0.0114,0.00699593,0.00693494,0.00832554,0.0075856,0.00485098,0,0,0,0,0.00194549,0
216,0.011312,0.00379871,0,0,0,0.0256201,0.0150319,0.00497199,0.00893401,0,0,0,0.0142084,0,0.0211065,0.0102231,0.0353713,0.0158254,0.0196272,0.00780557,0,0,0.00471086,0.0113543,0.00548938,0.00360798,0.00414058,0.0333729,0.00877657,0.00697836,0.00913564,0.0175936,0,0.038871,0,0.0141735,0.00638088,0.00323804,0.0132244,0.0184143,0.00946653,0.0105121,0,0,0.0121595,0,0.0133761,0.00844683,0.0383408,0.0310144,0.0307759,0.00738362,0.0113945,0.0127402,0.00632743,0.0196487,0.00642554,0.00105786,0.0201595,0.0446008,0.0182297,0.0213478,0.0109538,0.00690047,0.00686476,0.00836713,0.00760726,0.00457097,0,0,0,0,0.00190938,0
217,0.0114178,0.00404993,0,0,0,0.0244951,0.014942,0.00498212,0.00887994,0,0,0,0.0152824,0,0.0210995,0.0111208,0.0352993,0.0165634,0.0193549,0.00803342,0,0,0.00499704,0.0123491,0.00518109,0.00298206,0.00292862,0.0332049,0.00879426,0.00714443,0.0093371,0.0175616,0,0.0382343,0,0.0144253,0.00665332,0.00244848,0.013239,0.0169971,0.00934568,0.0119517,0,0,0.0117892,0,0.0134108,0.0082981,0.0373292,0.0298922,0.030874,0.00877649,0.0110029,0.0139023,0.00527021,0.0193684,0.00770316,0.00110602,0.019148,0.0437986,0.0169711,0.0200804,0.0100654,0.00723942,0.00679682,0.00849519,0.00889772,0.00533287,0,0,0,0,0.00190731,0
218,0.0110837,0.00385509,0,0,0,0.0230112,0.0149069,0.005383,0.00882478,0,0,0,0.0150049,0,0.0210647,0.0109829,0.035135,0.0173896,0.0191236,0.00842978,0,0,0.00523677,0.011913,0.00482843,0.00273056,0.00191943,0.0330077,0.00881555,0.00724704,0.00951913,0.0174602,0,0.0376891,0,0.0140271,0.00657654,0.00287501,0.0132263,0.015734,0.00922605,0.0119525,0,0,0.012015,0,0.0134316,0.00832078,0.036149,0.0282518,0.0310018,0.00860926,0.0105944,0.0139611,0.00390707,0.0189534,0.0086815,0.00269112,0.0181932,0.0430936,0.0162492,0.0189929,0.00924666,0.00732564,0.0067074,0.00854316,0.00883044,0.0049897,0,0,0,0,0.00189695,0
219,0.01088,0.00368133,0,0,0,0.0213439,0.0148816,0.00599542,0.00880111,0,0,0,0.0145341,0,0.0210541,0.0106429,0.0349261,0.0176745,0.0188338,0.00902538,0,0,0.00545507,0.0114253,0.00456222,0.00272166,0.00214336,0.0327988,0.00889563,0.00723942,0.00959182,0.0174132,0,0.0369511,0,0.0134618,0.006447,0.00353895,0.0131758,0.0146484,0.0090327,0.0117797,0,0,0.0120895,0,0.0134276,0.00831432,0.0352342,0.0265428,0.0312369,0.00745269,0.010157,0.0139835,0.00262722,0.0187057,0.00918229,0.00392652,0.017322,0.0426714,0.0158075,0.0178033,0.0089429,0.00741831,0.00654923,0.00838175,0.00860811,0.00470665,0,0,0,0,0.00188256,0
220,0.0106018,0.00350608,0,0,0,0.01981,0.0148949,0.00652977,0.00873608,0,0,0,0.0139241,0,0.0210789,0.0102925,0.0347033,0.0171765,0.0184507,0.00949686,0,0,0.00558671,0.0108554,0.00453764,0.00310361,0.00347424,0.0325135,0.00870385,0.00700354,0.00938433,0.0173979,0,0.0362043,0,0.0127874,0.00622943,0.00423836,0.0131289,0.0134962,0.0088403,0.0115608,0,0,0.0120815,0,0.0134228,0.00827186,0.0346992,0.0246026,0.0315161,0.00688309,0.00982556,0.0138782,0.00198968,0.0189163,0.00976788,0.0046322,0.0160574,0.0422398,0.014964,0.0159634,0.00918448,0.00740999,0.00637865,0.00819963,0.00823228,0.0044251,0,0,0,0,0.00185152,0
221,0.0103207,0.00329444,0,0,0,0.0185138,0.0149106,0.00658974,0.00857431,0,0,0,0.0133072,0,0.021088,0.00989251,0.0344906,0.0153938,0.0180311,0.00999979,0,0,0.00558468,0.0102451,0.00471837,0.00350783,0.00515172,0.0323544,0.00823568,0.00657255,0.00867137,0.0175276,0,0.0352942,0,0.012027,0.0059985,0.0050298,0.0130888,0.0120445,0.00873628,0.0113152,0,0,0.0119567,0,0.0134216,0.00816177,0.0342158,0.0221017,0.0317288,0.00711442,0.00954968,0.0136666,0.00177707,0.0195935,0.0105652,0.00504111,0.0145946,0.0414867,0.0135144,0.0135418,0.00952088,0.00729352,0.00623279,0.00809103,0.00777879,0.00412653,0,0,0,0,0.00179933,0
222,0.0101209,0.00300661,0,0,0,0.0184865,0.0149421,0.00538242,0.00836289,0,0,0,0.0126502,0,0.0210735,0.00941481,0.034342,0.0108924,0.0175275,0.01085,0,0,0.00546142,0.00965587,0.00489475,0.00374907,0.00717109,0.0324697,0.00756061,0.00614926,0.00662206,0.0180331,0,0.0346989,0,0.0111712,0.00575141,0.00586267,0.0130405,0.0105623,0.00885228,0.0110548,0,0,0.0116652,0,0.0134079,0.00800401,0.0338987,0.0193263,0.0319405,0.00809834,0.00923224,0.0133871,0.00185167,0.0203317,0.0113485,0.00542623,0.0132757,0.0404658,0.0118432,0.0113753,0.00971978,0.00714214,0.00607413,0.00807008,0.00724195,0.00389587,0,0,0,0,0.00173887,0
