Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
224,0.00548419,0.00338624,0,0,0,0.0468824,0.0158109,0.0247834,0.00245053,0,0,0,0.00447119,0,0.0208771,0.00336349,0.0342076,0.020048,0.0145157,0.00855915,0,0,0.00212817,0.00477452,0.00650726,0.00700702,0.0107603,0.0354349,0.00846348,0.0161123,0.00869706,0.023205,0,0.0506665,0,0.0037783,0.00222273,0.00300865,0.00826545,0.0155719,0.0072693,0.00564126,0.0108038,0,0,0.0162696,0,0.0150942,0.00911886,0.0334741,0.0121683,0.0343042,0.0128987,0.00722493,0.0187436,0.00850744,0.0243633,0.0127198,0.0125129,0.0125848,0.0358707,0.00670085,0.0117652,0.00866763,0.00639807,0.00435827,0.00945018,0.00417601,0.00361685,0,0,0,0,0
225,0.00545666,0.00343282,0,0,0,0.0520264,0.0158941,0.026733,0.0022933,0,0,0,0.00379686,0,0.0209691,0.00272151,0.0342819,0.0213574,0.0144063,0.01013,0,0,0.00128924,0.00424748,0.00715245,0.00712266,0.0103301,0.0357321,0.00986925,0.0175416,0.00933975,0.0242505,0,0.0584168,0,0.00299718,0.00231035,0.00229834,0.00845298,0.0155839,0.00736955,0.00503053,0.0108216,0,0,0.0163786,0,0.0150552,0.00900281,0.0326483,0.0129659,0.0345372,0.011779,0.00677582,0.0187932,0.00847466,0.0244335,0.0122489,0.0122681,0.0123758,0.0358971,0.00704968,0.0117714,0.00857183,0.00637058,0.00422478,0.00942903,0.00417608,0.00354096,0,0,0,0,0
226,0.0053279,0.00338196,0,0,0,0.0573599,0.0159405,0.0283345,0.00241122,0,0,0,0.00329048,0,0.0210389,0.00221344,0.034264,0.0218257,0.0144167,0.0117821,0,0,0.000511904,0.00377782,0.00756721,0.00734019,0.00974868,0.0358116,0.0109425,0.0186244,0.00981233,0.0251315,0,0.0665393,0,0.00236379,0.00240174,0.00173256,0.00825533,0.015591,0.00722322,0.00446044,0.0107272,0,0,0.0161131,0,0.0150303,0.00880075,0.0318841,0.0135412,0.0347371,0.010277,0.00627092,0.0185825,0.00837552,0.0243678,0.0117971,0.011942,0.0119457,0.0357909,0.0073091,0.0120046,0.00799854,0.00614264,0.00413692,0.00933431,0.0040226,0.00361159,0,0,0,0,0
227,0.00514568,0.00328262,0,0,0,0.0615546,0.0159511,0.0295645,0.00274615,0,0,0,0.00286821,0,0.0211121,0.00178636,0.0341372,0.021282,0.0145327,0.0129964,0,0,0.000563259,0.00338807,0.00776076,0.00767385,0.00923845,0.0357266,0.0115437,0.0193798,0.00983516,0.0256293,0,0.0730193,0,0.00184734,0.00246916,0.00143265,0.00805155,0.0156414,0.00729962,0.00386945,0.0106175,0,0,0.0155377,0,0.0151044,0.00860342,0.0314223,0.0138881,0.0348716,0.00895173,0.00583556,0.0181878,0.00815499,0.0242281,0.0113115,0.0115358,0.0117377,0.0355495,0.0075144,0.0124785,0.00739776,0.0057876,0.00413538,0.00925432,0.0037631,0.00379841,0,0,0,0,0
228,0.005025,0.00321272,0,0,0,0.0645777,0.0158988,0.0304578,0.00322027,0,0,0,0.00256152,0,0.021189,0.00139053,0.0340491,0.0200063,0.014679,0.0139409,0,0,0.000832654,0.00305321,0.00784411,0.0080479,0.00878819,0.035495,0.0118441,0.0199989,0.00958933,0.0258441,0,0.0775724,0,0.00142601,0.00246988,0.00118805,0.00799853,0.0156658,0.00757835,0.00332908,0.0106462,0,0,0.0148578,0,0.0151443,0.00834604,0.0313579,0.0139431,0.0349409,0.00751176,0.0054001,0.0178838,0.00785637,0.0239987,0.0107082,0.0110366,0.0116488,0.0352688,0.0077279,0.0127816,0.00704993,0.00542114,0.00404406,0.00916764,0.00352894,0.00404518,0,0,0,0,0
229,0.00496637,0.00310852,0,0,0,0.0666223,0.0158115,0.0311893,0.00371441,0,0,0,0.00228744,0,0.0212223,0.00116262,0.0340457,0.0188942,0.0148327,0.0146638,0,0,0.000799062,0.00345097,0.0079201,0.00838609,0.0086279,0.0352444,0.0120323,0.0205201,0.00951978,0.0261108,0,0.0805806,0,0.00137199,0.00246737,0.000899733,0.00780859,0.0156001,0.0076569,0.0029853,0.0111531,0,0,0.0146273,0,0.0151701,0.00824576,0.0315368,0.014029,0.034893,0.00603637,0.00482865,0.0179849,0.00757296,0.0238192,0.00988285,0.0105388,0.0115475,0.0350077,0.00797378,0.0128914,0.00733329,0.005249,0.00396113,0.00915723,0.00324203,0.00436068,0,0,0,0,0
230,0.00477416,0.00305005,0,0,0,0.0677354,0.0158482,0.0319819,0.00422249,0,0,0,0.00230687,0,0.0212088,0.000890062,0.0341795,0.0188275,0.0148836,0.0153641,0,0,0.000728403,0.00317531,0.00800042,0.00869675,0.00857418,0.0349603,0.0122299,0.0209285,0.00950207,0.0261838,0,0.0826701,0,0.0015758,0.00247902,0.000654396,0.00808548,0.0155755,0.0077307,0.00280349,0.0110286,0,0,0.0146617,0,0.0151772,0.00816653,0.0317083,0.0140298,0.0348541,0.00393402,0.00419027,0.0177585,0.00727606,0.0236841,0.00865665,0.00973133,0.0112311,0.034869,0.00835906,0.0125349,0.00745907,0.00499889,0.00387102,0.00931857,0.00320868,0.00434556,0,0,0,0,0
231,0.00461488,0.00302407,0,0,0,0.0683489,0.0158886,0.0327604,0.00464245,0,0,0,0.0025076,0,0.0212038,0.000856432,0.0343246,0.0190809,0.0149234,0.0161419,0,0,0.00109332,0.00298812,0.00804906,0.00900625,0.00859744,0.0347115,0.0125238,0.0211649,0.00962681,0.026283,0,0.0839435,0,0.00206259,0.00251273,0.000776787,0.00844242,0.0155623,0.00802617,0.00266144,0.0109909,0,0,0.0148282,0,0.0151929,0.00815175,0.0318069,0.0142038,0.0347704,0.0020593,0.00351697,0.0175989,0.00699203,0.0236474,0.00744025,0.00880977,0.0109595,0.0347675,0.0086851,0.0121398,0.00768231,0.00479012,0.00383352,0.00958728,0.00332803,0.0043012,0,0,0,0,0
232,0.00444567,0.0030217,0,0,0,0.0684524,0.0159016,0.0329404,0.00501615,0,0,0,0.00305119,0,0.0211584,0.00109425,0.0343902,0.0194938,0.0149342,0.0169851,0,0,0.00172523,0.00287433,0.00807542,0.00929987,0.00851671,0.0344219,0.0127058,0.0211164,0.00971779,0.0262595,0,0.0844838,0,0.00267615,0.00255949,0.00103213,0.00884919,0.0155503,0.00870313,0.00274124,0.010886,0,0,0.0148448,0,0.0151945,0.00815447,0.0318272,0.0145935,0.0346899,0.00134259,0.00321403,0.0174813,0.00670365,0.0236984,0.00616915,0.00786563,0.0107109,0.03469,0.00898753,0.0117614,0.00784028,0.00458916,0.00384663,0.009659,0.00355265,0.00425403,0,0,0,0,0
233,0.00499728,0.0030361,0,0,0,0.0678188,0.0159683,0.0326953,0.00527821,0,0,0,0.00330559,0,0.0211722,0.00126696,0.0342885,0.0198118,0.0148155,0.0173999,0,0,0.00259093,0.00441444,0.00804817,0.00945308,0.00837963,0.0341089,0.012546,0.020685,0.00970239,0.026137,0,0.0839638,0,0.00349535,0.00268945,0.000960694,0.00963139,0.0159016,0.00959977,0.00313014,0.0124405,0,0,0.0115666,0,0.015196,0.0067405,0.0317441,0.0151327,0.034595,0.00359624,0.00328364,0.0178743,0.00635465,0.0237939,0.00500342,0.00686686,0.0106,0.0345747,0.00941428,0.0116711,0.00797902,0.00436438,0.00372206,0.00904588,0.00351856,0.00509283,0,0,0,0,0
234,0.0042954,0.00320718,0,0,0,0.0664826,0.0161129,0.0320304,0.00538937,0,0,0,0.00470245,0,0.021347,0.00221185,0.0340992,0.019735,0.0147253,0.0173174,0,0,0.00344468,0.00246027,0.00791542,0.00935265,0.00818339,0.0337984,0.0123216,0.0199165,0.00954014,0.025965,0,0.0822069,0,0.00416371,0.00265901,0.000880278,0.0106179,0.0154771,0.0105187,0.00366342,0.0101969,0,0,0.0143905,0,0.0151454,0.00796685,0.0316261,0.0157536,0.0344229,0.00600772,0.00357085,0.0169338,0.0060228,0.0238889,0.00427362,0.0059936,0.0107941,0.0343656,0.00978762,0.0120002,0.00845894,0.00438531,0.00342443,0.00940006,0.00465027,0.0040382,0,0,0,0,0
235,0.00432412,0.00317525,0,0,0,0.0646327,0.0161489,0.0310543,0.00540878,0,0,0,0.00526846,0,0.0214114,0.00269918,0.0339317,0.0194553,0.0147049,0.0171552,0,0,0.00402341,0.00267218,0.00765151,0.0089887,0.00801696,0.0334055,0.0118409,0.0188742,0.00923611,0.0257881,0,0.079646,0,0.00491216,0.00275317,0.00102585,0.0111464,0.0154178,0.0109442,0.00422292,0.0102713,0,0,0.0139359,0,0.0151555,0.00765052,0.0315786,0.0162654,0.0341242,0.00734703,0.00386231,0.0167908,0.00577074,0.0239471,0.00405352,0.0054535,0.0110914,0.0341358,0.00996847,0.0124675,0.00933272,0.00438308,0.00308454,0.00911382,0.00494115,0.00412901,0,0,0,0,0
236,0.00441247,0.00317164,0,0,0,0.062397,0.0161474,0.0298472,0.00531199,0,0,0,0.00592551,0,0.0214295,0.00312065,0.033922,0.0189561,0.0147279,0.0170146,0,0,0.00442373,0.00290022,0.00729264,0.00853212,0.00801317,0.0329754,0.0111732,0.0176502,0.00878048,0.025543,0,0.0766254,0,0.0055521,0.00285461,0.00151377,0.0116308,0.015355,0.0112594,0.00492318,0.0102807,0,0,0.0133816,0,0.0151318,0.00731398,0.0316088,0.01668,0.0338108,0.00845452,0.00412975,0.0167187,0.00547794,0.0239446,0.00390009,0.00498851,0.0114043,0.0339449,0.0101155,0.01302,0.0102318,0.00443658,0.00284701,0.00884385,0.00522821,0.0042243,0,0,0,0,0
237,0.00447954,0.00321199,0,0,0,0.0595599,0.0161447,0.0284379,0.00512115,0,0,0,0.00652024,0,0.0214391,0.00354687,0.0340598,0.0182488,0.0148125,0.0168959,0,0,0.00464846,0.00312802,0.00683786,0.00805473,0.00787066,0.0324072,0.0104147,0.0163414,0.00830298,0.0252577,0,0.0730684,0,0.00608931,0.00294831,0.00191199,0.0121278,0.0153085,0.0115936,0.00566702,0.0103797,0,0,0.012668,0,0.0151035,0.00689806,0.0317389,0.0170672,0.0334693,0.009498,0.00466998,0.0166962,0.00515268,0.023873,0.00376402,0.00459267,0.0117716,0.0337364,0.0102137,0.013625,0.0110927,0.00449973,0.00282182,0.00856118,0.00550058,0.0043451,0,0,0,0,0
238,0.0045036,0.0032904,0,0,0,0.0563292,0.0161844,0.0266806,0.00489358,0,0,0,0.0069851,0,0.0215591,0.00384111,0.0342077,0.0173074,0.0149852,0.0169299,0,0,0.00477525,0.00329946,0.00639871,0.0074802,0.00711833,0.0317139,0.00992093,0.014852,0.00767233,0.0249184,0,0.0690457,0,0.0064991,0.00301461,0.00215054,0.0126303,0.0153123,0.0119194,0.00642483,0.0101878,0,0,0.0119033,0,0.0151081,0.00642232,0.0319779,0.017454,0.0330929,0.0107658,0.00543259,0.0167728,0.00484961,0.0237699,0.00372126,0.00421127,0.0121421,0.0334676,0.0102925,0.0139985,0.0119137,0.00456203,0.00272367,0.00826014,0.00573373,0.00446862,0,0,0,0,0
239,0.0041283,0.00314953,0,0,0,0.053037,0.0161404,0.0248614,0.00475686,0,0,0,0.00732528,0,0.0216455,0.00399889,0.0342651,0.0164778,0.0153282,0.0168519,0,0,0.00461135,0.00335112,0.0062125,0.00698282,0,0.0310526,0.00926029,0.0130831,0.0067129,0.0247038,0,0.064811,0,0.00671976,0.00310548,0.00233028,0.0126576,0.0153169,0.0115222,0.00694593,0.00984996,0,0,0.011361,0,0.0150823,0.00606196,0.0322344,0.0176762,0.032641,0.0111277,0.00560276,0.0166006,0.00469476,0.0236648,0.00359046,0.00407405,0.012436,0.0332761,0.0102849,0.0142129,0.0127675,0.00449136,0.00249435,0.00803104,0.00564288,0.00446585,0,0,0,0,0
240,0.00399695,0.00335785,0,0,0,0.0503395,0.0160851,0.0232793,0.00481539,0,0,0,0.00771152,0,0.0216282,0.00422811,0.0344864,0.0158634,0.0154531,0.0168529,0,0,0.00484733,0.00320208,0.00566448,0.00622315,0.00653546,0.0304258,0.00904345,0.0121009,0.006335,0.0243932,0,0.0617561,0,0.00698136,0.00322026,0.00253921,0.0130342,0.0152158,0.011579,0.00756488,0.00939872,0,0,0.0113761,0,0.0149995,0.00592761,0.0324369,0.018242,0.0323103,0.0121484,0.0059919,0.0168912,0.00451859,0.0236771,0.00362565,0.00379178,0.0127028,0.0330613,0.0103666,0.0144924,0.0134067,0.00467437,0.0024047,0.00785776,0.00589374,0.00435977,0,0,0,0,0
241,0.00384763,0.00345514,0,0,0,0.0483819,0.0160551,0.02263,0.00489251,0,0,0,0.00800024,0,0.0216005,0.00449464,0.0347742,0.0163172,0.0157232,0.0165559,0,0,0.0050487,0.00310756,0.00565637,0.00588109,0.00627415,0.0297915,0.00873071,0.0111323,0.00609001,0.0240114,0,0.0594009,0,0.00723348,0.00333212,0.00279861,0.0132926,0.0150682,0.0116084,0.00821486,0.00905177,0,0,0.0113886,0,0.0149065,0.00575436,0.032694,0.0186198,0.0319534,0.0131059,0.00648999,0.017069,0.00418363,0.0237276,0.00366771,0.0035394,0.0128448,0.032836,0.0104021,0.014703,0.0139989,0.00497452,0.0022408,0.00765852,0.00604011,0.00424635,0,0,0,0,0
242,0.00368856,0.00347573,0,0,0,0.0473727,0.0160712,0.0228423,0.00500043,0,0,0,0.00837276,0,0.0216688,0.00478728,0.0351238,0.0174048,0.0159769,0.0166753,0,0,0.00529918,0.00308593,0.00597989,0.00612961,0.00632634,0.0291303,0.00865951,0.010577,0.00637805,0.0235581,0,0.0578247,0,0.00749089,0.0033802,0.00311141,0.013484,0.0149869,0.0117242,0.00890545,0.00897059,0,0,0.0114329,0,0.0149285,0.00574035,0.0329801,0.0189712,0.0315631,0.014144,0.00684443,0.0171214,0.00389896,0.0238138,0.00387684,0.00359213,0.0129566,0.0325589,0.0104222,0.0148501,0.014758,0.00531333,0.00208145,0.00746788,0.00614973,0.0040398,0,0,0,0,0
243,0.00488987,0.00332756,0,0,0,0.0469171,0.0160763,0.0234557,0.00496659,0,0,0,0.00823959,0,0.0215503,0.00449848,0.0354195,0.0187402,0.0161252,0.016679,0,0,0.00576739,0.00515568,0.00660325,0.0069405,0.00663719,0.0284856,0.00871333,0.0104362,0.00677235,0.0231897,0,0.05674,0,0.00785107,0.00354133,0.00287013,0.0137491,0.0153427,0.0119936,0.00971157,0.0117758,0,0,0.00838155,0,0.0149944,0.00400391,0.0332241,0.0194398,0.0311781,0.0154765,0.00762795,0.018407,0.00380539,0.0239041,0.00430624,0.00383032,0.0131144,0.0321735,0.0104128,0.0150594,0.0154779,0.00609432,0.00190884,0.00661483,0.00584991,0.00559624,0,0,0,0,0
244,0.00418421,0.00421389,0,0,0,0.0467017,0.0163442,0.0241288,0.00501108,0,0,0,0.00933018,0,0.0217071,0.00551403,0.0356436,0.0200192,0.016324,0.0162381,0,0,0.00630725,0.00292656,0.00746574,0.00797232,0.00699713,0.0279464,0.00894709,0.0106356,0.00701493,0.023007,0,0.0559606,0,0.00807258,0.00341265,0.00369196,0.0143917,0.0147325,0.0124089,0.0105554,0.00829326,0,0,0.0130515,0,0.0149462,0.0065316,0.0335523,0.0197117,0.0307877,0.017004,0.00871233,0.0178425,0.00390093,0.0240194,0.00492297,0.0037946,0.0133071,0.0316799,0.0103394,0.0152548,0.0161047,0.0057691,0.00246193,0.00754245,0.00719893,0.0034047,0,0,0,0,0
245,0.00444811,0.00446023,0,0,0,0.0465832,0.0166437,0.0245766,0.0052319,0,0,0,0.00949237,0,0.0215857,0.00552159,0.0358466,0.0205905,0.0165968,0.015679,0,0,0.00656424,0.00299399,0.00835303,0.00894585,0.0071634,0.0274971,0.00934585,0.0110966,0.0075256,0.0229941,0,0.0554949,0,0.00818488,0.00363679,0.00375967,0.0145767,0.0147217,0.0124283,0.0112136,0.00804426,0,0,0.0129897,0,0.0148715,0.00638754,0.0339236,0.0197936,0.0304208,0.0178646,0.00952944,0.0179438,0.0038876,0.0241166,0.00528888,0.00388459,0.0134503,0.0312753,0.0102383,0.0153575,0.016567,0.00568713,0.0025692,0.00765914,0.00738798,0.00325375,0,0,0,0,0
246,0.00448766,0.00455694,0,0,0,0.0463408,0.0167395,0.0245567,0.00540073,0,0,0,0.00948596,0,0.0215606,0.00550063,0.0360732,0.0200755,0.0169681,0.0147197,0,0,0.00670853,0.00308033,0.00932158,0.00990151,0.0073906,0.0272055,0.00966026,0.0115753,0.00851963,0.0230562,0,0.0551177,0,0.00820987,0.00375173,0.00377596,0.0147121,0.0146944,0.0123652,0.0118199,0.00777071,0,0,0.0126813,0,0.0148186,0.0061197,0.0342961,0.0196617,0.0300406,0.0185083,0.010042,0.0178165,0.00380475,0.0241991,0.00558121,0.00418645,0.0135974,0.0309217,0.0101424,0.0154517,0.0169943,0.00559049,0.00263318,0.00768219,0.00744511,0.00302658,0,0,0,0,0
247,0.00451219,0.00457944,0,0,0,0.0459638,0.016819,0.0240098,0.00544009,0,0,0,0.00943888,0,0.0214997,0.00543655,0.0363242,0.0185094,0.0174597,0.0131434,0,0,0.00674023,0.00311497,0.0103354,0.010578,0.00776487,0.0271035,0.00981456,0.0121165,0.009063,0.0232368,0,0.0546926,0,0.00822122,0.00384672,0.00366912,0.0147962,0.0146635,0.0122682,0.0123897,0.00742458,0,0,0.0122554,0,0.014808,0.0058861,0.0346593,0.0196443,0.0296633,0.0190647,0.0106778,0.0177524,0.00390259,0.0242163,0.00571506,0.00465462,0.0137289,0.0305614,0.0100701,0.0154942,0.0173385,0.00566407,0.00263274,0.00751415,0.00746609,0.00280571,0,0,0,0,0
248,0.00453761,0.00452124,0,0,0,0.0453775,0.0169926,0.0230971,0.00544028,0,0,0,0.00941231,0,0.0213304,0.00532042,0.0365625,0.0158087,0.0180531,0.0110093,0,0,0.00689921,0.003127,0.0110748,0.0106203,0.008145,0.027239,0.010059,0.0131926,0.00942844,0.0235882,0,0.0541201,0,0.008264,0.00399813,0.00351884,0.0148056,0.0146303,0.012007,0.0128976,0.00711868,0,0,0.0118409,0,0.0148097,0.00576953,0.0349972,0.0195619,0.0293093,0.0195571,0.0114605,0.0178385,0.00429263,0.0241785,0.00594242,0.0052175,0.0135457,0.0302051,0.00993981,0.0153985,0.0176924,0.00584567,0.00257341,0.00724922,0.00741719,0.00262322,0,0,0,0,0
249,0.00455582,0.00447802,0,0,0,0.0443917,0.0170098,0.0220478,0.00554937,0,0,0,0.00938102,0,0.0211866,0.00526205,0.0367421,0.0122943,0.0187282,0.00852549,0,0,0.00702601,0.00332041,0.011474,0.0100905,0.00904953,0.027671,0.0105739,0.014637,0.00945712,0.0242328,0,0.0532093,0,0.00837539,0.00397943,0.00325548,0.0147506,0.0145603,0.011564,0.0134083,0.006961,0,0,0.0113223,0,0.0147109,0.00559066,0.0353533,0.0193978,0.0289236,0.0198582,0.0121275,0.0179289,0.00510479,0.0241016,0.00616774,0.00574952,0.013318,0.0298667,0.00979204,0.015321,0.0182008,0.00600967,0.0025651,0.00708338,0.00732039,0.00246851,0,0,0,0,0
250,0.00436405,0.00441579,0,0,0,0.0424421,0.0166428,0.0204657,0.00554761,0,0,0,0.00942179,0,0.0213045,0.00530659,0.036915,0.00860078,0.0195376,0.00711852,0,0,0.007269,0.00374381,0.0121039,0.00980916,0.0107027,0.0282628,0.0112838,0.0160744,0.00936357,0.0250265,0,0.0512965,0,0.00842891,0.00363697,0.00276409,0.0147324,0.0145768,0.0111095,0.0137966,0.00681924,0,0,0.010553,0,0.0146328,0.00516771,0.0357377,0.0192744,0.028563,0.019802,0.0124833,0.0178831,0.00503584,0.0240353,0.00637487,0.00626186,0.013378,0.0296481,0.00968811,0.0153695,0.0186855,0.00600733,0.00238522,0.0070938,0.00707287,0.00239894,0,0,0,0,0
251,0.00401552,0.00430334,0,0,0,0.0394331,0.0163855,0.0180997,0.0054495,0,0,0,0.00914481,0,0.0214274,0.00516828,0.036998,0.00513101,0.0205695,0.00923497,0,0,0.00715652,0.00427635,0.0130913,0.0105198,0.0133881,0.0290145,0.0120529,0.0175758,0.00946253,0.0258816,0,0.0480214,0,0.0082997,0.0034965,0.00230621,0.0148729,0.0146516,0.0109007,0.0141172,0.00646791,0,0,0.0100757,0,0.0146522,0.00487346,0.0361733,0.0191722,0.0282845,0.0195595,0.0127083,0.0177819,0.0052597,0.0239908,0.00659384,0.00684183,0.0134692,0.0295058,0.00954864,0.0153659,0.0190271,0.00587832,0.00217001,0.00729928,0.00663049,0.0024998,0,0,0,0,0
252,0.00396148,0.00444395,0,0,0,0.0351139,0.0162546,0.0150885,0.00536502,0,0,0,0.00889037,0,0.0214906,0.00496708,0.0370268,0.00581278,0.0215814,0.0141016,0,0,0.0069896,0.00456505,0.0139547,0.0121488,0.0161295,0.0296977,0.0128393,0.0186213,0.0109176,0.0268797,0,0.0430026,0,0.00818407,0.00347279,0.00199292,0.0147563,0.0146985,0.0106691,0.0144369,0.00600371,0,0,0.0100548,0,0.01477,0.00496499,0.0365946,0.0193966,0.0280317,0.0192041,0.0129917,0.0177244,0.00637156,0.0239219,0.00647176,0.00734287,0.0135629,0.0294251,0.00940797,0.0154333,0.0192606,0.00570022,0.00237219,0.00764432,0.006398,0.00266769,0,0,0,0,0
253,0.00366491,0.00452776,0,0,0,0.0300069,0.0162034,0.0116055,0.00528997,0,0,0,0.00842688,0,0.0213501,0.00428879,0.0369345,0.0097523,0.0224456,0.0197601,0,0,0.00688732,0.00607606,0.0146027,0.014721,0.0188543,0.0301449,0.0136779,0.0192387,0.0141825,0.0281587,0,0.0372362,0,0.00824623,0.00359048,0.0014478,0.0144972,0.0150105,0.0103512,0.0146968,0.00747819,0,0,0.0075359,0,0.0147477,0.00350187,0.0369666,0.0195826,0.027809,0.018843,0.0128618,0.0178804,0.00729136,0.0238676,0.00617999,0.00752963,0.0137376,0.0293811,0.00933552,0.0156492,0.0194609,0.00603814,0.00228987,0.00720553,0.00591544,0.00268902,0,0,0,0,0
254,0.00448838,0.00493585,0,0,0,0.0259596,0.0162302,0.0102875,0.00503216,0,0,0,0.00886199,0,0.0214361,0.0048499,0.0369195,0.014605,0.0228182,0.024888,0,0,0.00673486,0.00500703,0.0152709,0.0178026,0.0211336,0.0304231,0.0149407,0.0195279,0,0.0284366,0,0.0316484,0,0.00836248,0.00347481,0.00194464,0.0143135,0.0145883,0.0100076,0.0147269,0.00524102,0,0,0.0105021,0,0.0147306,0.00547116,0.0372775,0.0199332,0.0276355,0.018194,0.0125166,0.017671,0.00766331,0.0239233,0.00622389,0.0078075,0.0140274,0.0294884,0.00932574,0.0159758,0.0198054,0.00525918,0.00296459,0.00799077,0.00624876,0.00325026,0,0,0,0,0
255,0.00475812,0.00532808,0,0,0,0.0239832,0.0162164,0.0108639,0.00460545,0,0,0,0.00886306,0,0.0214458,0.0046858,0.0368587,0.019708,0.0229677,0.0294732,0,0,0.00652798,0.00571141,0.0161561,0.021706,0.0231009,0.0306261,0.0161164,0.0197345,0,0.0281627,0,0.0281581,0,0.00845563,0.00356693,0.0018451,0.0140551,0.014676,0.00962314,0.0146345,0.00509685,0,0,0.0101745,0,0.0147112,0.00535537,0.0373739,0.0202779,0.027654,0.0173469,0.0120507,0.0177719,0.00735995,0.0241131,0.00628463,0.00800116,0.0141765,0.0296877,0.00930246,0.0161421,0.0199529,0.00515587,0.00306939,0.00810765,0.00618658,0.00339783,0,0,0,0,0
256,0.00495779,0.00571411,0,0,0,0.0236504,0.0162066,0.0123643,0.00410735,0,0,0,0.00886431,0,0.0214397,0.00443044,0.0369552,0.0235674,0.0229514,0.0329926,0,0,0.0065414,0.00632456,0.0173291,0.025491,0.0243506,0.030754,0.0168886,0.0198065,0.0105525,0.027694,0,0.0257883,0,0.00856765,0.00359584,0.00176605,0.0137265,0.0148127,0.00945039,0.0145323,0.00521366,0,0,0.00997708,0,0.0146804,0.00516224,0.0373922,0.0206004,0.0278091,0.0165354,0.0117,0.0178129,0.00712558,0.024301,0.00626581,0.00800459,0.014055,0.0298059,0.0092945,0.0160786,0.0198818,0.00516479,0.00315634,0.00827338,0.00616309,0.00351407,0,0,0,0,0
257,0.00533861,0.00622458,0,0,0,0.0225074,0.0161953,0.0132659,0.00376495,0,0,0,0.00869956,0,0.0214071,0.0042573,0.037334,0.0240319,0.0226639,0.0338942,0,0,0.00660048,0.00656426,0.0180964,0.0269473,0.0237099,0.0306473,0.0172167,0.0192806,0,0.0275438,0,0.0230442,0,0.00873024,0.0035881,0.0017528,0.0132864,0.0148208,0.00938234,0.0143885,0.0054605,0,0,0.0108329,0,0.0146566,0.00545816,0.0375819,0.0212147,0.0278425,0.0156003,0.0113403,0.0183588,0.00669178,0.0244459,0.00599139,0.00808663,0.0140158,0.0298359,0.00938287,0.0161018,0.0199952,0.00535114,0.00339056,0.0086203,0.00645056,0.00395664,0,0,0,0,0
258,0.00336279,0.00651083,0,0,0,0.0136106,0.0159858,0.00270058,0.00357892,0,0,0,0.00837273,0,0.0212748,0.00342262,0.0377597,0.0193221,0.0227268,0.0305519,0,0,0.0063118,0.00911871,0.0176812,0.024747,0.0202779,0.0307504,0.018373,0.0198023,0.00984517,0.023438,0,0.0236725,0,0.0090208,0.00378917,0.00124802,0.0117756,0.015121,0.00756773,0.0138721,0.00782707,0,0,0.00930044,0,0.0147682,0.00454289,0.0376631,0.0230436,0.027643,0.0124308,0.0106676,0.01925,0.00646834,0.024546,0.0042319,0.00841555,0.0148462,0.0299363,0.00959367,0.0171727,0.0201375,0.00615264,0.00360257,0.00836353,0.0064109,0.00190405,0,0,0,0,0
259,0.00323534,0.00696103,0,0,0,0.020073,0.0159416,0.0142765,0.003618,0,0,0,0.00805017,0,0.0211638,0.00320695,0.0384077,0.0244418,0.0228835,0.028424,0,0,0.00624869,0.00951114,0.0176926,0.0233423,0.0173858,0.0311145,0.0196305,0.0213442,0.0142283,0.0205604,0,0.0322622,0,0.00896839,0.0036546,0.00116357,0.0111571,0.0152582,0.00783676,0.013767,0.00854084,0,0,0.00929336,0,0.0147,0.00448931,0.0378474,0.0240723,0.0275206,0.0116952,0.010604,0.0197372,0.00802006,0.0245736,0.00404034,0.00834874,0.0147909,0.0297751,0.00957937,0.0173715,0.0199152,0.00642859,0.00378093,0.0084184,0.00674412,0.0018287,0,0,0,0,0
260,0.00322157,0.0072639,0,0,0,0.0303384,0.0161792,0.023635,0.00377949,0,0,0,0.00753957,0,0.0210522,0.00269656,0.0390017,0.0324544,0.0231337,0.0276421,0,0,0.0062316,0.00987839,0.0178562,0.0228661,0.0154319,0.0313728,0.0215607,0.0234313,0.0194013,0.0187781,0,0.0411819,0,0.00850623,0.00371985,0.00108099,0.0103521,0.015395,0.00857751,0.0136965,0.00908559,0,0,0.0090678,0,0.0146276,0.0043777,0.0379637,0.0249324,0.0274082,0.0111162,0.0105867,0.0200657,0.00813599,0.0245981,0.00398923,0.00811937,0.0147448,0.0295831,0.00953424,0.0175929,0.0195067,0.0066459,0.00384472,0.00840288,0.00697,0.0018373,0,0,0,0,0
