Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
146,0.0330978,0.0403188,0,0,0,0.060591,0.0225519,0.0277963,0.0216834,0,0,0,0,0.0231444,0,0.0161704,0.00913208,0.0352382,0.0217051,0.0294965,0.0140963,0,0,0.0473546,0.0288105,0.0122673,0.0186726,0.0183146,0.0411866,0.00623009,0.0128762,0.00968113,0.0139202,0,0.0660209,0,0.0108729,0.00448079,0.00731254,0.0243222,0.0154635,0.0261144,0.00853908,0.00569694,0,0,0.0388712,0,0.0101454,0.0204602,0.0392707,0.0340358,0.0293223,0.0127869,0.0360967,0.0348111,0.0175342,0.0196662,0.0181586,0.017021,0.0188783,0.0159385,0.0175307,0.0225886,0.032219,0.0312759,0.00923145,0.00646651,0.0433928,0.0147739,0,0,0,0
147,0.0328086,0.0399578,0,0,0,0.0580243,0.022502,0.0240497,0.0219835,0,0,0,0,0.0228631,0,0.0162177,0.00907061,0.0352515,0.0178798,0.0297713,0.0165161,0,0,0.04754,0.0282705,0.0133074,0.0201119,0.0201665,0.0420554,0.00816478,0.0131211,0.00811768,0.0179168,0,0.065108,0,0.0107643,0.00442064,0.0072778,0.0261287,0.0152956,0.0277464,0.00876151,0.00520596,0,0,0.0383771,0,0.00999664,0.0202585,0.0393695,0.0353225,0.0297379,0.0124436,0.0360271,0.0342247,0.0177414,0.0199148,0.0188132,0.0171264,0.0178909,0.0175635,0.016355,0.0219093,0.0340114,0.0310283,0.00944187,0.00641584,0.0430933,0.0146455,0,0,0,0
148,0.0325647,0.0396213,0,0,0,0.0556725,0.022435,0.020963,0.0223723,0,0,0,0,0.0224598,0,0.016247,0.00894441,0.0353387,0.015084,0.0299436,0.0191116,0,0,0.0476508,0.0277488,0.0143772,0.0216128,0.0220619,0.0429305,0.011105,0.0144647,0.00867858,0.0220559,0,0.0645321,0,0.0106793,0.00436479,0.00723228,0.0280807,0.0153076,0.0294486,0.00908124,0.00472538,0,0,0.0379209,0,0.0100026,0.0200703,0.0394247,0.0364563,0.0301827,0.0118889,0.0360069,0.0337452,0.0179734,0.0201086,0.0196138,0.0173917,0.0164872,0.0195018,0.0148057,0.0207399,0.0355947,0.030831,0.00955399,0.00629421,0.0427844,0.0145067,0,0,0,0
149,0.0323452,0.0392543,0,0,0,0.0535814,0.0223528,0.0187659,0.0227533,0,0,0,0,0.0222886,0,0.0162654,0.00880114,0.0353904,0.0140727,0.0301533,0.0217742,0,0,0.0476371,0.0272141,0.0153817,0.0230377,0.0239181,0.0437496,0.0145203,0.0164984,0.0110098,0.0261013,0,0.0641587,0,0.0105836,0.00430621,0.00712715,0.0300716,0.0153901,0.0311283,0.00949238,0.00428032,0,0,0.0375562,0,0.0100699,0.0199112,0.0393861,0.0373876,0.0307797,0.0110683,0.0359292,0.0332846,0.0183747,0.0203173,0.0205149,0.0177814,0.014786,0.021725,0.0130568,0.0192528,0.0369833,0.0305221,0.00955154,0.00619086,0.0423848,0.0143106,0,0,0,0
150,0.0321026,0.0388805,0,0,0,0.0520068,0.0222552,0.017942,0.0231384,0,0,0,0,0.0220972,0,0.016286,0.00862746,0.0354655,0.0150324,0.0304309,0.024283,0,0,0.0475028,0.0266808,0.0162962,0.024348,0.0256224,0.0445166,0.0179783,0.0189024,0.0141145,0.0299457,0,0.0640778,0,0.0105511,0.00423487,0.00700607,0.03219,0.0153069,0.0327535,0.00995519,0.00384667,0,0,0.037196,0,0.0100345,0.0197476,0.0393588,0.0383091,0.0314901,0.0103582,0.0358574,0.0328185,0.018887,0.0206223,0.0214895,0.0181813,0.0129009,0.0241013,0.0117481,0.0175636,0.0382138,0.0302129,0.00965793,0.00619772,0.0419405,0.0141027,0,0,0,0
151,0.0318212,0.0384749,0,0,0,0.0511187,0.022154,0.0186215,0.0235424,0,0,0,0,0.0217367,0,0.0163161,0.00853073,0.0354703,0.0175619,0.0306885,0.0271102,0,0,0.0474187,0.02614,0.0174354,0.0259157,0.0276143,0.0455444,0.0217041,0.0219283,0.0180279,0.0341907,0,0.0644553,0,0.0105639,0.0041643,0.00690884,0.0341108,0.0152622,0.034152,0.0106327,0.00339806,0,0,0.0367561,0,0.0100027,0.0195364,0.039336,0.0386704,0.0323019,0.00950038,0.0357113,0.0323258,0.0194583,0.0206913,0.0223441,0.0188846,0.0107939,0.0266682,0.0109383,0.0158036,0.039209,0.0299178,0.00982078,0.006135,0.041473,0.0139004,0,0,0,0
152,0.0315763,0.0380502,0,0,0,0.0508748,0.0220555,0.0209386,0.0239528,0,0,0,0,0.021612,0,0.0163388,0.00846131,0.0355493,0.0215373,0.030932,0.0302054,0,0,0.0474224,0.0256219,0.0188132,0.0277196,0.0298934,0.0467946,0.0256018,0.0256171,0.0224835,0.0386966,0,0.0655562,0,0.0105721,0.00411021,0.00683263,0.0354026,0.0152461,0.0350345,0.0114521,0.00302573,0,0,0.0362838,0,0.00997776,0.0193118,0.0393221,0.0383524,0.0331412,0.0082971,0.0355427,0.0318806,0.0200435,0.0204316,0.0230849,0.0195974,0.00910031,0.0292648,0.0109566,0.0143687,0.0396314,0.0296217,0.00994212,0.00602682,0.0410039,0.0137312,0,0,0,0
153,0.0366781,0.0385522,0,0,0,0.0610899,0.0194319,0.0276896,0.026338,0,0,0,0,0.0210626,0,0.0179704,0.00890263,0.0384643,0.0270458,0.0353586,0.0150386,0,0,0.0437685,0.0271534,0.00891519,0.0177118,0.016453,0.0376159,0.00636344,0.0117379,0.00839043,0.014765,0,0.0665634,0,0.0110445,0.00575382,0.00705894,0.0358622,0.0129992,0.036028,0.0125147,0.00702644,0,0,0.0318705,0,0.0119647,0.016305,0.0398737,0.0391597,0.0348603,0.00389508,0.0313604,0.0333743,0.0210912,0.0194958,0.022954,0.0203324,0.0100447,0.0311851,0.0135719,0.0161559,0.0403468,0.0252492,0.00771349,0.00389485,0.0405004,0.0112981,0,0,0,0
154,0.0309932,0.0369119,0,0,0,0.0510256,0.0218338,0.0229753,0.0243729,0,0,0,0,0.0209256,0,0.0163673,0.00831478,0.0364012,0.0251053,0.0312145,0.0329453,0,0,0.0468556,0.0245341,0.0199245,0.0292628,0.0319378,0.0477648,0.0284671,0.0289368,0.0256485,0.0418469,0,0.0667941,0,0.010537,0.00401139,0.00674269,0.0371454,0.0152866,0.0368304,0.0127412,0.00248528,0,0,0.0350704,0,0.0100658,0.0186509,0.0389762,0.0386927,0.0347188,0.00584316,0.0347309,0.0307086,0.0211345,0.01937,0.0241271,0.0207225,0.00941105,0.0341575,0.0136784,0.0141053,0.040555,0.0286167,0.009811,0.00584992,0.0397261,0.013455,0,0,0,0
155,0.0374208,0.0379824,0,0,0,0.0599293,0.0193299,0.0257786,0.0272675,0,0,0,0,0.0202633,0,0.0179831,0.00884773,0.0397793,0.026303,0.0362897,0.0161648,0,0,0.0432469,0.0267749,0.00877772,0.0180887,0.0170385,0.0374133,0.00699155,0.0123482,0.00762552,0.0158598,0,0.0665035,0,0.0111985,0.00566286,0.0069835,0.0370491,0.0130566,0.0378421,0.0139654,0.00821814,0,0,0.0304065,0,0.012264,0.0154451,0.0396019,0.0406247,0.0363512,0.00183234,0.0305387,0.0328362,0.0219922,0.0181754,0.0234633,0.0211941,0.0123572,0.0350784,0.0169586,0.0177399,0.0412015,0.0238952,0.00724937,0.00369296,0.039531,0.0112466,0,0,0,0
156,0.0370595,0.0372574,0,0,0,0.0599204,0.019252,0.0259316,0.0270817,0,0,0,0,0.0197887,0,0.017947,0.0086835,0.0404935,0.0273336,0.0360619,0.0167078,0,0,0.0428628,0.026238,0.00879162,0.0182942,0.0173073,0.0373187,0.0070056,0.0127499,0.00771008,0.015667,0,0.0668372,0,0.0110165,0.00557125,0.0068618,0.035292,0.0130122,0.0373803,0.0142879,0.00839481,0,0,0.0296652,0,0.0122369,0.0150546,0.0393829,0.0417394,0.0368869,0.00382887,0.029857,0.0319775,0.0222045,0.0168829,0.0230166,0.0214148,0.0148456,0.0365663,0.0186922,0.0200671,0.0398235,0.0232259,0.00718967,0.00368951,0.0386116,0.0112539,0,0,0,0
157,0.0373066,0.0369873,0,0,0,0.0593835,0.0192058,0.0248749,0.0273052,0,0,0,0,0.0195228,0,0.0178642,0.00859014,0.0412414,0.0274262,0.0362181,0.0175259,0,0,0.0426221,0.0261236,0.00870316,0.018609,0.0175214,0.0371285,0.0074918,0.0133027,0.00741579,0.0162407,0,0.0670062,0,0.010986,0.00555673,0.00684657,0.0330781,0.0129534,0.0366764,0.0145183,0.00902447,0,0,0.0288908,0,0.0122394,0.0146977,0.0393364,0.0435412,0.0373178,0.00746953,0.0293692,0.0316121,0.0223258,0.0155241,0.0222931,0.0216059,0.0174414,0.0372619,0.0201293,0.0230204,0.037957,0.0225904,0.00713163,0.00368772,0.0381195,0.0112816,0,0,0,0
158,0.0376869,0.0368932,0,0,0,0.0587529,0.019171,0.0237818,0.0276039,0,0,0,0,0.0193266,0,0.0178075,0.00853094,0.0417824,0.0276655,0.0363861,0.0185011,0,0,0.0424185,0.0261535,0.00860584,0.0190172,0.0176286,0.036839,0.0082027,0.013907,0.00717736,0.0169113,0,0.0672039,0,0.0109833,0.00553786,0.00687533,0.0305783,0.0129108,0.0357211,0.0145838,0.00974951,0,0,0.0281961,0,0.0122928,0.0144466,0.0392488,0.0456646,0.0375287,0.0110135,0.0289207,0.0315124,0.0222868,0.014476,0.0215461,0.0217187,0.0199878,0.0373765,0.0211012,0.0262534,0.0356339,0.0220855,0.00704526,0.00359397,0.0378122,0.0112544,0,0,0,0
159,0.0380797,0.036903,0,0,0,0.0578016,0.0191562,0.0223618,0.0278744,0,0,0,0,0.0192435,0,0.0177803,0.00848661,0.0422307,0.0280299,0.0365116,0.0195727,0,0,0.0422699,0.0262151,0.00861193,0.0195941,0.0177473,0.036468,0.00871367,0.0144389,0.00708568,0.0175027,0,0.0672563,0,0.0109342,0.0055179,0.00689694,0.0282971,0.0128731,0.0349071,0.0146243,0.0104357,0,0,0.0277634,0,0.0123607,0.0143076,0.0390219,0.0474046,0.0375538,0.0136894,0.0285016,0.0315611,0.022123,0.0140561,0.0209576,0.0216771,0.0221264,0.037177,0.0216564,0.0292733,0.0337811,0.0217441,0.006998,0.00348327,0.0376326,0.0112176,0,0,0,0
160,0.0385011,0.0369388,0,0,0,0.0565808,0.0191298,0.0206248,0.0282151,0,0,0,0,0.0192258,0,0.017753,0.00844431,0.0425926,0.0283845,0.0366793,0.0207002,0,0,0.0421952,0.0262759,0.0087503,0.0203251,0.0179181,0.0360667,0.00928114,0.0149566,0.00722087,0.0181087,0,0.067166,0,0.010844,0.00547819,0.0068994,0.0265253,0.0128108,0.0343795,0.0148368,0.0111093,0,0,0.0274918,0,0.0124325,0.0142054,0.0388654,0.0482988,0.0376944,0.0151662,0.0279945,0.0316773,0.0220113,0.0143404,0.0207139,0.021722,0.0235552,0.0366019,0.0216415,0.0314623,0.0331027,0.0214233,0.00708355,0.00343636,0.0374915,0.0111904,0,0,0,0
161,0.0388985,0.036991,0,0,0,0.0552551,0.0191083,0.0189989,0.028458,0,0,0,0,0.0190987,0,0.0177512,0.00843213,0.042806,0.0289264,0.0368493,0.0217272,0,0,0.0421982,0.0263742,0.00901095,0.0210585,0.0180227,0.035749,0.00983766,0.015486,0.00750045,0.0186607,0,0.0669998,0,0.010646,0.0054682,0.00691917,0.025292,0.0126502,0.0339896,0.0150532,0.0117064,0,0,0.0272983,0,0.012407,0.0141166,0.038981,0.0483874,0.0377908,0.0153783,0.0275109,0.0318076,0.0218231,0.0148361,0.0204491,0.0216237,0.0241242,0.0358436,0.021137,0.0325632,0.0334777,0.0211807,0.00726394,0.00354636,0.0373857,0.0111221,0,0,0,0
162,0.0392531,0.0370412,0,0,0,0.0537424,0.0190952,0.0178178,0.0286265,0,0,0,0,0.0189779,0,0.0177666,0.00840544,0.0429211,0.029622,0.036958,0.0225161,0,0,0.0422931,0.0264808,0.00931647,0.0216827,0.0179928,0.0354468,0.0104135,0.0158285,0.00790278,0.0191357,0,0.0665957,0,0.0103471,0.00547586,0.0069656,0.0252197,0.0124159,0.0337216,0.0151638,0.0122265,0,0,0.0269686,0,0.0123051,0.0140521,0.039243,0.0481432,0.0378504,0.014672,0.0271517,0.0319236,0.0214598,0.0153284,0.0199356,0.0212459,0.0237794,0.0348898,0.020245,0.032502,0.0350816,0.0208766,0.00736961,0.00370786,0.0372625,0.0110288,0,0,0,0
163,0.0395588,0.0370314,0,0,0,0.0518036,0.0190767,0.016836,0.0286331,0,0,0,0,0.0188941,0,0.0177955,0.00831081,0.0430697,0.0306173,0.0370097,0.0230623,0,0,0.0424046,0.0266067,0.0096705,0.0221698,0.0178596,0.0351332,0.0108255,0.0158802,0.00845961,0.0194632,0,0.0657063,0,0.0100072,0.00544668,0.00698263,0.0268806,0.0122958,0.0341416,0.0151818,0.0127645,0,0,0.0265343,0,0.01231,0.0138654,0.0395339,0.0480692,0.0378565,0.0137528,0.0269524,0.0320259,0.0209752,0.0158094,0.0193365,0.0207083,0.0225749,0.033972,0.0192174,0.0313144,0.0382933,0.0205459,0.00731729,0.00379926,0.0370952,0.0109431,0,0,0,0
164,0.0398369,0.0369266,0,0,0,0.0495784,0.0190491,0.0162045,0.0286722,0,0,0,0,0.0187,0,0.0178213,0.00811343,0.0431492,0.0318868,0.0370447,0.02345,0,0,0.0425169,0.0267131,0.0100457,0.0225453,0.0176284,0.0348101,0.0109843,0.015723,0.00908549,0.0196647,0,0.0644596,0,0.00965565,0.00540255,0.00694629,0.0293639,0.0123217,0.0359124,0.0152487,0.0132049,0,0,0.026161,0,0.0124831,0.0136489,0.039641,0.0489738,0.0378864,0.0126522,0.0269072,0.0320348,0.0204389,0.016262,0.0188453,0.0201334,0.0210643,0.0335926,0.0186078,0.029501,0.0419251,0.0201853,0.00713844,0.00380325,0.0369172,0.0108907,0,0,0,0
165,0.0399258,0.0367651,0,0,0,0.0470485,0.0189984,0.0160935,0.0288035,0,0,0,0,0.0183848,0,0.0178456,0.0078516,0.0428421,0.0334201,0.0370254,0.023696,0,0,0.0427014,0.0267992,0.0104567,0.0227448,0.0173325,0.0344258,0.0108457,0.0153692,0.00969896,0.0197033,0,0.0628237,0,0.00932191,0.00532839,0.0068484,0.0302043,0.0123153,0.0377248,0.0153772,0.0134299,0,0,0.0258534,0,0.012607,0.0134397,0.0393886,0.0503858,0.0380167,0.0104803,0.027034,0.0317837,0.0197714,0.0164005,0.0184459,0.0193913,0.0198804,0.0338163,0.0185593,0.0282277,0.0438625,0.0197621,0.00697164,0.00382646,0.0367761,0.0108088,0,0,0,0
166,0.0396977,0.0366402,0,0,0,0.0440399,0.0189395,0.0165414,0.0289859,0,0,0,0,0.0181326,0,0.0178686,0.00762943,0.0423594,0.0349612,0.0368782,0.0236228,0,0,0.0429418,0.0268592,0.0109625,0.0228473,0.0170609,0.0340533,0.0104456,0.0147066,0.0102307,0.0195152,0,0.0606466,0,0.00905342,0.0052139,0.00671697,0.028591,0.0122581,0.0374635,0.0153842,0.0133304,0,0,0.0256451,0,0.0126115,0.0133062,0.0387074,0.0507284,0.0381418,0.00738348,0.0273381,0.0313531,0.0188412,0.0159713,0.0181075,0.0185646,0.0191759,0.0339144,0.0186437,0.0277825,0.0431989,0.0193741,0.00689828,0.0038497,0.036712,0.0104731,0,0,0,0
167,0.0391021,0.0365648,0,0,0,0.0406415,0.0189025,0.0174835,0.0287106,0,0,0,0,0.0179833,0,0.0178948,0.00742062,0.0418645,0.0363882,0.0366563,0.0230468,0,0,0.043279,0.0269067,0.0115634,0.0228136,0.016823,0.0337299,0.00999662,0.0135493,0.0108051,0.0191107,0,0.0578931,0,0.00883375,0.00512125,0.00658997,0.0265579,0.0122269,0.0357426,0.015252,0.0129071,0,0,0.0255028,0,0.012583,0.0133312,0.0375891,0.0496282,0.0381576,0.00553341,0.0277643,0.0309413,0.0180013,0.0151747,0.0179433,0.0181964,0.0185614,0.0336656,0.0187254,0.0272264,0.0418646,0.0191813,0.00696013,0.00385131,0.0366995,0.00989062,0,0,0,0
168,0.0383119,0.0365365,0,0,0,0.0370722,0.0188946,0.0188794,0.0276609,0,0,0,0,0.0179188,0,0.0179386,0.00727285,0.0413226,0.0375285,0.0364546,0.0219697,0,0,0.0437482,0.0269865,0.0121934,0.0226071,0.0166891,0.0335139,0.00933127,0.0118523,0.0115447,0.0186674,0,0.0547264,0,0.00868352,0.00504849,0.00645904,0.0243772,0.012296,0.0337442,0.0151333,0.0123481,0,0,0.0257058,0,0.0126071,0.0134942,0.0362662,0.0479907,0.038144,0.00611687,0.0282456,0.030654,0.0176837,0.0143405,0.0180261,0.0184558,0.0181163,0.033457,0.0187413,0.0260316,0.0404884,0.0190471,0.0070658,0.00389408,0.0367557,0.00934569,0,0,0,0
169,0.0374609,0.0365366,0,0,0,0.033529,0.0188933,0.0206718,0.0269288,0,0,0,0,0.0179701,0,0.017996,0.00723698,0.0405401,0.0382845,0.0361785,0.0203787,0,0,0.0443059,0.0271272,0.0128111,0.0219346,0.016619,0.0334956,0.00851249,0.0096195,0.012419,0.0181812,0,0.0511305,0,0.00862033,0.00499213,0.00630484,0.0225489,0.0123873,0.0319928,0.0151314,0.0115479,0,0,0.0260936,0,0.0125602,0.0137287,0.0349845,0.0465101,0.0382202,0.00814561,0.0287919,0.0304607,0.0177602,0.0137936,0.0181061,0.0186723,0.0175633,0.0335046,0.0185443,0.0239955,0.0392652,0.0190806,0.00719313,0.00394875,0.0369389,0.00905693,0,0,0,0
170,0.0366248,0.0365867,0,0,0,0.030134,0.018894,0.0228059,0.0263542,0,0,0,0,0.0181197,0,0.0180407,0.00731034,0.0396075,0.0386485,0.0357435,0.0182423,0,0,0.0449578,0.0273356,0.0131345,0.02081,0.0163862,0.0337114,0.00758125,0.00706276,0.0132832,0.0175079,0,0.0468478,0,0.00867566,0.00495535,0.0061918,0.0215419,0.0126403,0.0305766,0.0152847,0.0104584,0,0,0.0268431,0,0.0125393,0.0141227,0.0340254,0.0451818,0.0383341,0.00945891,0.0295295,0.030296,0.0179056,0.0138047,0.0179625,0.018662,0.0163097,0.0334178,0.0179074,0.0213951,0.0385949,0.0194087,0.00730255,0.00382876,0.0373204,0.00905586,0,0,0,0
171,0.0357998,0.0367307,0,0,0,0.0272305,0.0189502,0.0249151,0.0255493,0,0,0,0,0.0184563,0,0.0180725,0.00746785,0.0386649,0.0382213,0.0350772,0.0157349,0,0,0.0457542,0.0276083,0.0129716,0.0184963,0.0156296,0.0342236,0.00672741,0.00532889,0.0140176,0.0165671,0,0.0416181,0,0.00883226,0.00495659,0.00616516,0.0213567,0.012669,0.0297572,0.0155176,0.00901965,0,0,0.0279314,0,0.0122834,0.0146716,0.0336984,0.0439437,0.0383414,0.00911159,0.0305956,0.0301417,0.0178691,0.0142722,0.0176158,0.0184888,0.0143538,0.0328387,0.0169371,0.0188167,0.0385536,0.0201993,0.00760691,0.00383817,0.0378902,0.00929171,0,0,0,0
172,0.0292061,0.0358126,0,0,0,0.0492808,0.0215385,0.0352862,0.0217208,0,0,0,0,0.0198051,0,0.0163482,0.0075649,0.0362612,0.0464228,0.0301519,0.0268565,0,0,0.0502089,0.0254352,0.0171973,0.0195992,0.0212138,0.0425606,0.027217,0.0284698,0.0309599,0.0394062,0,0.0655293,0,0.00956294,0.00378782,0.0064289,0.0208449,0.0147338,0.027868,0.0159751,0.00250105,0,0,0.0327387,0,0.00960677,0.0180197,0.0330249,0.0401941,0.0377719,0.00466203,0.0357912,0.0279026,0.0182871,0.0148958,0.0181847,0.0186851,0.0103756,0.03194,0.0141399,0.0142913,0.0370015,0.0253044,0.0102658,0.00610835,0.0386238,0.0134683,0,0,0,0
173,0.0296701,0.0368379,0,0,0,0.0469739,0.0217252,0.0329244,0.0212641,0,0,0,0,0.0204116,0,0.0163634,0.00791877,0.0361031,0.0413757,0.0301983,0.0236918,0,0,0.0512959,0.0264942,0.0163701,0.0158827,0.0179779,0.0422691,0.0241576,0.0257293,0.0276875,0.0352836,0,0.0597855,0,0.0100887,0.00384195,0.00648836,0.0204284,0.0146472,0.0272571,0.016148,0.00258912,0,0,0.0339047,0,0.00945997,0.0187535,0.0335791,0.0382494,0.0374307,0.00318372,0.0374491,0.0290809,0.017968,0.0150275,0.0179253,0.0183608,0.00875797,0.0306113,0.0134922,0.0130046,0.0360953,0.0265064,0.0107833,0.00625006,0.0398877,0.0140814,0,0,0,0
174,0.0324175,0.0392255,0,0,0,0.0283761,0.0220352,0.0439723,0.0197193,0,0,0,0,0.0215441,0,0.0163441,0.00849408,0.037537,0.0550034,0.0321378,0.0283968,0,0,0.0532769,0.0278874,0.0164682,0.0169889,0.0201987,0.0407787,0.0174817,0.0143235,0.0237823,0.01845,0,0.00737271,0,0.0108125,0.0039683,0.00677982,0.0212687,0.0146885,0.0278028,0.0151548,0.00444648,0,0,0.037183,0,0.00962267,0.0204419,0.0332886,0.0371536,0.0374428,0.00323578,0.038096,0.0338445,0.0167906,0.0151535,0.0173403,0.0172584,0.00821294,0.0303194,0.0133321,0.0125491,0.0369528,0.0290788,0.0120413,0.00609176,0.0421649,0.0146509,0,0,0,0
175,0.031984,0.0387122,0,0,0,0.0193279,0.0220272,0.0250972,0.0198826,0,0,0,0,0.0210606,0,0.0164308,0.00841664,0.0362498,0.0256355,0.030586,0.0100128,0,0,0.0518185,0.0278824,0.0114105,0.0090299,0.0116115,0.0400716,0.00882489,0.0137309,0.0135655,0.0140177,0,0.0178974,0,0.0106816,0.00402624,0.00677547,0.0200488,0.0150001,0.0260312,0.015433,0.00402958,0,0,0.0368388,0,0.00974068,0.0203556,0.0334935,0.033481,0.0369005,0.00241135,0.0393567,0.0331771,0.0171266,0.0144493,0.0175732,0.0172363,0.00711451,0.028918,0.0128095,0.0113083,0.0347395,0.0282676,0.011868,0.00600228,0.0417692,0.0146146,0,0,0,0
176,0.0328167,0.0398234,0,0,0,0.0187486,0.0223017,0.0286979,0.0198453,0,0,0,0,0.0218186,0,0.0164915,0.00882327,0.035548,0.0264172,0.0308928,0.0079421,0,0,0.0524202,0.0288557,0.0113792,0.011748,0.0138671,0.0410331,0.00967304,0.0170199,0.0153923,0.00979362,0,0.00720473,0,0.0112369,0.00416864,0.0070674,0.0186757,0.0152464,0.0245635,0.0152843,0.00483553,0,0,0.0383614,0,0.00980165,0.0212578,0.0334181,0.0305062,0.0363076,0.00260382,0.0410877,0.0345945,0.0172192,0.0138942,0.0174132,0.0172872,0.00685621,0.028473,0.0126535,0.0108131,0.0322456,0.0292703,0.0120248,0.006066,0.0429419,0.0152659,0,0,0,0
177,0.0333537,0.0402747,0,0,0,0.0211284,0.0223979,0.028913,0.0193292,0,0,0,0,0.0221068,0,0.0165294,0.00899,0.0353616,0.0257773,0.0306847,0.00844565,0,0,0.0517156,0.0294098,0.0122798,0.0140046,0.0148594,0.0419956,0.0100479,0.018471,0.0150743,0.010536,0,0.0129243,0,0.0114557,0.00425577,0.00710135,0.0188026,0.0151938,0.0244499,0.0151077,0.00521828,0,0,0.0388157,0,0.00974241,0.0215628,0.0335057,0.0290448,0.0360652,0.00319737,0.0414327,0.0354006,0.0173709,0.013396,0.0173546,0.0175491,0.00712629,0.0283397,0.0127097,0.0111687,0.0313864,0.0296853,0.0122776,0.00614068,0.0432633,0.0155312,0,0,0,0
178,0.0338503,0.0406204,0,0,0,0.024715,0.0224801,0.0292402,0.0189029,0,0,0,0,0.0223965,0,0.0165257,0.00911149,0.0354242,0.0267032,0.0303405,0.0087664,0,0,0.0506749,0.0299306,0.0131924,0.0158159,0.0155598,0.0426622,0.0102386,0.0197735,0.0146954,0.0116954,0,0.0207546,0,0.0116392,0.00433331,0.00711137,0.0191558,0.0150851,0.0245434,0.0152465,0.00544208,0,0,0.0389037,0,0.0096777,0.0216012,0.0338362,0.0278963,0.0359618,0.00369183,0.0416104,0.0360218,0.0176443,0.0133302,0.0174813,0.0179422,0.0074214,0.0282767,0.012719,0.0115506,0.0309379,0.029926,0.0125066,0.00614116,0.0434314,0.0157254,0,0,0,0
179,0.0341764,0.040844,0,0,0,0.0295841,0.0225479,0.0296164,0.0185374,0,0,0,0,0.0226736,0,0.0165196,0.0092086,0.0355789,0.0293689,0.0300068,0.0088267,0,0,0.0493992,0.0304484,0.0137472,0.0170849,0.0157247,0.0428788,0.0102791,0.0207045,0.0142201,0.0131911,0,0.0299013,0,0.0118072,0.00441303,0.00713417,0.0194355,0.0150283,0.0244884,0.015641,0.00570706,0,0,0.0387759,0,0.00964821,0.0215706,0.0339684,0.0266985,0.035981,0.00403019,0.0415531,0.0363246,0.0178029,0.013741,0.0175756,0.0180565,0.00743251,0.0282689,0.0124943,0.0115331,0.0305439,0.0299446,0.0125486,0.00597698,0.0434874,0.0158424,0,0,0,0
180,0.034271,0.0408799,0,0,0,0.0345865,0.0225903,0.03038,0.018155,0,0,0,0,0.022881,0,0.0165289,0.00927113,0.0356523,0.032529,0.0299426,0.00869632,0,0,0.0480231,0.0309039,0.0138756,0.0178909,0.0154002,0.0427471,0.010278,0.0214269,0.013854,0.0146201,0,0.0377099,0,0.0119252,0.00446845,0.00715918,0.0194133,0.014979,0.0240981,0.0161672,0.00581239,0,0,0.0383764,0,0.0096136,0.021469,0.0337139,0.0253455,0.0361297,0.00430644,0.0415589,0.0362667,0.017844,0.0143938,0.0176043,0.0180316,0.00713319,0.028266,0.0121797,0.0110378,0.0299977,0.029715,0.0124306,0.00582908,0.0434101,0.015899,0,0,0,0
181,0.0342651,0.0408543,0,0,0,0.0384698,0.0226085,0.0314189,0.0179547,0,0,0,0,0.0230099,0,0.0165076,0.00931313,0.0354766,0.0339172,0.0296377,0.00853915,0,0,0.0469479,0.0313369,0.0136823,0.0184035,0.014796,0.0423514,0.0104064,0.0221925,0.013819,0.0156959,0,0.0435236,0,0.0120054,0.00451667,0.00715997,0.0190214,0.014999,0.0234298,0.0166488,0.00564314,0,0,0.0379912,0,0.00966339,0.0213607,0.0332693,0.0238656,0.0362675,0.0047155,0.0417939,0.0360583,0.0178525,0.0149852,0.0175821,0.0180072,0.00662124,0.0280538,0.0119467,0.0102947,0.0291005,0.0294066,0.0124991,0.00570629,0.0434173,0.0160084,0,0,0,0
182,0.0342016,0.0407905,0,0,0,0.04153,0.0226503,0.0321719,0.0177272,0,0,0,0,0.0231261,0,0.0165024,0.0093064,0.0352608,0.0336657,0.0292685,0.00845188,0,0,0.0463256,0.0317649,0.0134132,0.018807,0.0142181,0.0419027,0.0108368,0.0231572,0.0142379,0.0164208,0,0.0486048,0,0.0120324,0.00450838,0.00718437,0.0181567,0.0150215,0.022354,0.0170563,0.00551025,0,0,0.0374984,0,0.00969668,0.021238,0.0328499,0.022091,0.0363392,0.00540493,0.0421317,0.0357552,0.0180283,0.0152516,0.0176995,0.0180608,0.00587914,0.0276626,0.0117233,0.00943211,0.0278357,0.0289509,0.0126282,0.00548969,0.0434793,0.0161894,0,0,0,0
