Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
73,0.014418,0.01614,0,0,0,0.0663497,0.0216375,0.0372853,0.00582273,0,0,0,0,0.0177033,0,0.01656,0.00920557,0.034465,0.0411355,0.0228346,0.0238318,0,0,0.0241458,0.0129023,0.0148532,0.031624,0.0177682,0.0364967,0.0205947,0.0370608,0.0155508,0.0213178,0,0.0919058,0,0.00865898,0.00529401,0.0057533,0.0166741,0.0128448,0.0206436,0.00994149,0.00922959,0,0,0.0141938,0,0.00991988,0.0097816,0.0340914,0.0170301,0.0307979,0.0116163,0.025384,0.0213606,0.0138667,0.0141745,0.0124093,0.0147718,0.00800728,0.0279546,0.0102905,0.0231005,0.0114393,0.0102821,0.00637277,0.0207809,0.0176799,0,0,0,0.0120911,0
74,0.0143786,0.0159618,0,0,0,0.0660107,0.0216017,0.0369339,0.0052593,0,0,0,0,0.0178574,0,0.0167321,0.0093095,0.034477,0.0405146,0.0229591,0.0232527,0,0,0.0238198,0.01302,0.0144242,0.0309687,0.0175356,0.0359491,0.0200968,0.0363829,0.0153102,0.0212381,0,0.0917153,0,0.00879667,0.00531145,0.00573294,0.016769,0.0127789,0.0202965,0.0104908,0.0090484,0,0,0.0139205,0,0.00992869,0.00947076,0.0341364,0.0160041,0.0305531,0.0123308,0.025772,0.0212295,0.0140677,0.0143614,0.0124912,0.0150095,0.00813835,0.0277178,0.0101932,0.02264,0.0114066,0.0100212,0.00630622,0.020666,0.0172721,0,0,0,0.0120227,0
75,0.0142389,0.0158305,0,0,0,0.0654011,0.0215282,0.0365969,0.00522916,0,0,0,0,0.0180523,0,0.0167028,0.0094267,0.0344893,0.0398487,0.022903,0.0226042,0,0,0.0233725,0.0130818,0.0138968,0.030115,0.0172153,0.035465,0.0194825,0.0356081,0.0150476,0.021105,0,0.090856,0,0.00899399,0.00532174,0.00575442,0.0164793,0.0127458,0.0195724,0.0110529,0.00869167,0,0,0.013603,0,0.00990364,0.00915065,0.0343365,0.0149569,0.0302913,0.0134604,0.0261613,0.0210121,0.0142444,0.0144551,0.0126167,0.0153442,0.00842234,0.0274451,0.010169,0.0218509,0.0113,0.00974142,0.00624141,0.0205815,0.0169088,0,0,0,0.0119491,0
76,0.0141478,0.0158186,0,0,0,0.0646845,0.0213337,0.0362346,0.00523504,0,0,0,0,0.0182464,0,0.016763,0.00947772,0.0344398,0.0393761,0.0227595,0.0216962,0,0,0.0228332,0.0130626,0.0133104,0.0290837,0.0167863,0.0348849,0.0187702,0.0347688,0.0147316,0.0209554,0,0.0900416,0,0.00919879,0.00530876,0.00578363,0.0166195,0.0127441,0.0190766,0.0116968,0.00835241,0,0,0.0134396,0,0.00989369,0.00895538,0.0346002,0.0141168,0.0300139,0.0143509,0.0265007,0.0208702,0.0143754,0.0144897,0.0127771,0.0155915,0.00853404,0.0271603,0.0100404,0.0213543,0.0112463,0.00950732,0.00620713,0.0205998,0.0166089,0,0,0,0.0118749,0
77,0.0140946,0.0158081,0,0,0,0.0639072,0.0214385,0.0359777,0.00512043,0,0,0,0,0.0184315,0,0.0167203,0.0095031,0.0344338,0.0385611,0.0228013,0.0204504,0,0,0.0221934,0.01304,0.012668,0.0274507,0.0163194,0.0344068,0.0179415,0.0338039,0.0144023,0.0208078,0,0.0884106,0,0.00936191,0.00531847,0.00574606,0.0166008,0.0127457,0.0184045,0.0123273,0.00811507,0,0,0.0133231,0,0.0098906,0.0087989,0.0348019,0.0132301,0.029709,0.0152866,0.0267858,0.0207618,0.0145043,0.0144761,0.0129047,0.0157934,0.00874602,0.0269343,0.00980221,0.0208047,0.0112582,0.00930619,0.00630784,0.0204894,0.0162447,0,0,0,0.0118009,0
78,0.0139953,0.0158762,0,0,0,0.0630383,0.0213804,0.0356812,0.00518895,0,0,0,0,0.0187571,0,0.0168838,0.00957657,0.0344154,0.0379641,0.0226614,0.0194372,0,0,0.0216785,0.013113,0.0122298,0.0259699,0.0159701,0.0339709,0.017149,0.0328885,0.0140316,0.0205855,0,0.0870482,0,0.0095757,0.00528182,0.00571326,0.0169705,0.0127346,0.0179069,0.0130034,0.00780302,0,0,0.0132953,0,0.00987489,0.00866862,0.035017,0.0123087,0.0293852,0.0158544,0.0270723,0.0207162,0.0146349,0.0143942,0.0130831,0.0159014,0.00879985,0.0267016,0.00925388,0.0206476,0.0113011,0.00915171,0.00635996,0.0205419,0.015963,0,0,0,0.0116978,0
79,0.0139156,0.0159725,0,0,0,0.0622174,0.0215012,0.0353324,0.00538649,0,0,0,0,0.0191588,0,0.0170515,0.00976805,0.0345024,0.0373227,0.0226227,0.0183469,0,0,0.0213062,0.0132058,0.0117797,0.0244723,0.0155695,0.0335809,0.0163439,0.03183,0.0136389,0.0203397,0,0.0855805,0,0.00989175,0.00528281,0.00579049,0.0172197,0.0127386,0.0172757,0.0136375,0.00749091,0,0,0.0132812,0,0.00985434,0.00853812,0.0352599,0.0112764,0.0290718,0.0165793,0.0274383,0.0207013,0.0147756,0.0144068,0.013202,0.0161728,0.00896409,0.0264536,0.0091505,0.0205281,0.0113457,0.00901482,0.00629637,0.0206288,0.0157011,0,0,0,0.0115463,0
80,0.0140091,0.0161082,0,0,0,0.0616102,0.0217053,0.0348681,0.00566125,0,0,0,0,0.019217,0,0.0169318,0.00991708,0.0345835,0.0367838,0.0224692,0.0172899,0,0,0.0210503,0.0133528,0.0113723,0.023044,0.0152142,0.0331483,0.0155208,0.0307141,0.0131947,0.019999,0,0.08422,0,0.0100661,0.00534584,0.00583719,0.0175989,0.012776,0.0170192,0.0141629,0.00745914,0,0,0.0135292,0,0.00984801,0.00851188,0.0355965,0.0105143,0.0287641,0.0173622,0.0278375,0.0208973,0.0149587,0.0144355,0.0132488,0.0165568,0.00917979,0.0261631,0.00955902,0.020532,0.0115958,0.00890132,0.0061086,0.0206499,0.0155131,0,0,0,0.0114218,0
81,0.014107,0.0162838,0,0,0,0.0611258,0.0216936,0.0343994,0.00590788,0,0,0,0,0.0192572,0,0.0166983,0.00992273,0.0346797,0.0362723,0.022407,0.0161728,0,0,0.0209305,0.0134915,0.0109058,0.0214703,0.0147824,0.0327021,0.0147235,0.0296338,0.0127148,0.0196023,0,0.083162,0,0.0101438,0.0053319,0.00587572,0.0178294,0.0128344,0.0167501,0.0147014,0.00740923,0,0,0.0139022,0,0.00985418,0.00859066,0.0358801,0.00977819,0.0284344,0.0182076,0.0283286,0.0211221,0.0152959,0.0144867,0.0135387,0.0170221,0.00932413,0.0258662,0.00966601,0.0205195,0.0119013,0.00877591,0.00600337,0.0206494,0.015384,0,0,0,0.0113058,0
82,0.0141605,0.0164708,0,0,0,0.0606786,0.0216431,0.0339059,0.00615855,0,0,0,0,0.0194052,0,0.0165659,0.00992464,0.0347304,0.0356583,0.0222401,0.0151698,0,0,0.0209117,0.0136427,0.010416,0.0198366,0.0143371,0.0322146,0.0140174,0.0285914,0.0121564,0.0190975,0,0.082423,0,0.0102501,0.00527067,0.00590109,0.0179612,0.0128177,0.0164388,0.0151549,0.00737522,0,0,0.0142177,0,0.00980957,0.00863964,0.0361634,0.00902116,0.0281121,0.0189027,0.0287654,0.0212989,0.0156102,0.0145579,0.0138313,0.0174563,0.00942055,0.0255422,0.00932844,0.0205928,0.0121353,0.00878065,0.00594494,0.020644,0.0152941,0,0,0,0.0111908,0
83,0.0142248,0.0166641,0,0,0,0.0600878,0.0216794,0.0331302,0.0064666,0,0,0,0,0.019606,0,0.0165177,0.00994727,0.034775,0.0348848,0.0219857,0.0142193,0,0,0.0209906,0.0137937,0.00999164,0.0181392,0.0138571,0.0316841,0.0133662,0.0273251,0.0115379,0.0184732,0,0.0817687,0,0.0104079,0.00523515,0.00597456,0.0180746,0.0127752,0.016116,0.0155195,0.00736422,0,0,0.0145431,0,0.00975638,0.00867227,0.0364136,0.00826067,0.0278206,0.0194976,0.0292422,0.0214778,0.0158518,0.0146458,0.0140854,0.0178994,0.00949376,0.025174,0.00906547,0.0206985,0.0123951,0.0088342,0.00596316,0.0206304,0.0152717,0,0,0,0.0111313,0
84,0.0140657,0.0168502,0,0,0,0.0591979,0.0213146,0.0318119,0.0067477,0,0,0,0,0.020322,0,0.0168644,0.00985195,0.0348628,0.0345182,0.0217202,0.0131967,0,0,0.0211827,0.0137758,0.00959666,0.016436,0.0133104,0.0311115,0.0126413,0.0257908,0.0110796,0.0177825,0,0.0810468,0,0.0106324,0.00501471,0.00596653,0.0182934,0.0127653,0.0158645,0.0158234,0.0073856,0,0,0.014755,0,0.00973251,0.00868072,0.0365255,0.00755603,0.0275047,0.0199012,0.0297494,0.021464,0.0160759,0.0146666,0.014256,0.0183169,0.00946777,0.0248101,0.0088342,0.0207225,0.012528,0.00883645,0.00594198,0.0207269,0.0153565,0,0,0,0.0110222,0
85,0.0141823,0.0172343,0,0,0,0.0579105,0.0210684,0.0302459,0.00719138,0,0,0,0,0.0207992,0,0.0168513,0.00979387,0.0349386,0.0338885,0.0214228,0.0119465,0,0,0.0217196,0.0139445,0.00917392,0.0146916,0.0125681,0.0306339,0.0119003,0.0241273,0.0107919,0.0170919,0,0.07968,0,0.010758,0.0049562,0.00605225,0.0184278,0.0127887,0.0156207,0.0162283,0.00754668,0,0,0.0152547,0,0.00970812,0.0088201,0.0365603,0.00662626,0.0271656,0.0203953,0.030636,0.0217865,0.0163004,0.0145912,0.0143434,0.0186964,0.00949452,0.0243871,0.00882989,0.0206343,0.0128744,0.0088305,0.0060015,0.0209969,0.0154161,0,0,0,0.0105887,0
86,0.014444,0.0175661,0,0,0,0.0566112,0.0210767,0.0289093,0.00746752,0,0,0,0,0.0209453,0,0.0167361,0.00975882,0.0350086,0.0327735,0.021031,0.0109276,0,0,0.0221913,0.0140706,0.00886882,0.0129438,0.0116819,0.0301888,0.0111836,0.0227534,0.0106547,0.0164003,0,0.0779289,0,0.010835,0.00492747,0.00611066,0.0184709,0.0128004,0.0154708,0.0166133,0.00769174,0,0,0.0158326,0,0.00969963,0.00900777,0.036678,0.00600297,0.0268845,0.0207751,0.0314618,0.0221568,0.0164202,0.0145709,0.0142729,0.0189413,0.00976235,0.0240522,0.00891575,0.0205557,0.0133168,0.00890745,0.00602507,0.0211309,0.0153423,0,0,0,0.0103135,0
87,0.0146646,0.0178554,0,0,0,0.0552184,0.0210827,0.0281257,0.00763189,0,0,0,0,0.0210387,0,0.0166079,0.00974909,0.0351107,0.0315591,0.0205463,0.0102172,0,0,0.02268,0.0142616,0.00858978,0.0111808,0.0106948,0.0298465,0.0105384,0.0217818,0.0106568,0.0158432,0,0.0756621,0,0.0109451,0.00490625,0.00614733,0.0185455,0.0127848,0.0153859,0.0169662,0.00773219,0,0,0.016268,0,0.00968187,0.00917643,0.0369764,0.00576637,0.0266751,0.0210224,0.0323054,0.0224495,0.0166436,0.0146712,0.0143124,0.0191034,0.0101109,0.0237846,0.00896951,0.0206387,0.0137105,0.0090755,0.00602725,0.021235,0.0152423,0,0,0,0.0101854,0
88,0.014806,0.0179704,0,0,0,0.0534181,0.021235,0.0280463,0.00782702,0,0,0,0,0.0210713,0,0.0166249,0.00976428,0.0353267,0.0308312,0.0203197,0.00973467,0,0,0.0231555,0.0143082,0.00814885,0.00938226,0.00950709,0.0296617,0.00999517,0.020883,0.0107073,0.0155515,0,0.0725674,0,0.0110483,0.0048832,0.00614473,0.0185491,0.0127997,0.0152962,0.0172569,0.00774246,0,0,0.016549,0,0.00968581,0.00933033,0.0372248,0.00581295,0.0265319,0.0213497,0.0329236,0.022608,0.0169435,0.0148442,0.0144668,0.0193104,0.00988027,0.0235295,0.00889996,0.0207777,0.013978,0.00922427,0.00606602,0.021191,0.015099,0,0,0,0.0101521,0
89,0.0148168,0.0179275,0,0,0,0.0509183,0.0213388,0.0284569,0.00801246,0,0,0,0,0.021085,0,0.0167009,0.00980439,0.0355977,0.030584,0.0203387,0.009567,0,0,0.023593,0.0142229,0.00751892,0.00773084,0.00824714,0.0296936,0.00965799,0.0200949,0.0108517,0.0155159,0,0.0685237,0,0.0111826,0.00485518,0.00617059,0.0185102,0.0127784,0.0152163,0.0174948,0.00771826,0,0,0.0166625,0,0.00967994,0.00936383,0.0373999,0.00598354,0.0264421,0.0217412,0.0333677,0.0225946,0.0169928,0.0150761,0.0145927,0.0195258,0.00967666,0.0232875,0.00831018,0.0207794,0.014083,0.00930734,0.00612184,0.0210562,0.0149499,0,0,0,0.0102075,0
90,0.0148084,0.0178189,0,0,0,0.0475608,0.0212574,0.0287039,0.00805066,0,0,0,0,0.0209629,0,0.0166111,0.00972808,0.0358671,0.0304558,0.0204745,0.00979472,0,0,0.0239028,0.0140753,0.00671126,0.00650055,0.00723793,0.0299064,0.00968416,0.0194988,0.0110193,0.0155964,0,0.0633497,0,0.0112498,0.00483844,0.00611551,0.0184468,0.0127391,0.0152907,0.0176608,0.00762286,0,0,0.01674,0,0.00967023,0.00930339,0.0375226,0.00628393,0.0263562,0.0219959,0.0337828,0.0225274,0.0167846,0.0153515,0.0146005,0.0196129,0.00952871,0.0231393,0.00828032,0.0206574,0.0141451,0.00938717,0.00615027,0.02089,0.0148101,0,0,0,0.0102373,0
91,0.014763,0.0175962,0,0,0,0.0434194,0.021198,0.02836,0.00785346,0,0,0,0,0.0208868,0,0.0165655,0.0097208,0.0361558,0.0301921,0.0206992,0.0102362,0,0,0.0239589,0.0138819,0.00589648,0.00597978,0.00688214,0.0303185,0.00989401,0.0188803,0.0111893,0.0156365,0,0.0569475,0,0.0112609,0.00481205,0.00602909,0.0177522,0.012701,0.0147605,0.0176645,0.00754973,0,0,0.0166354,0,0.0096791,0.00915736,0.0376405,0.00617922,0.0263325,0.0218635,0.0338147,0.0223727,0.0165288,0.0154384,0.0143935,0.0194805,0.00915587,0.0232659,0.00797194,0.0199803,0.0141004,0.0094741,0.00614913,0.0205559,0.0146019,0,0,0,0.0094491,0
92,0.0145173,0.0171234,0,0,0,0.0383527,0.0211091,0.0268552,0.00754368,0,0,0,0,0.0206243,0,0.0166111,0.00969714,0.0363319,0.0292101,0.0211579,0.0106281,0,0,0.0234513,0.0134511,0.00583027,0.00654175,0.00758553,0.0310789,0.00997874,0.0177737,0.0113627,0.0157176,0,0.0491551,0,0.0111168,0.00478488,0.00590982,0.0152113,0.0126875,0.0121489,0.0175406,0.00724616,0,0,0.0161976,0,0.00969994,0.00893902,0.0378625,0.00453257,0.0264605,0.0203618,0.0332374,0.0218679,0.0162662,0.0149043,0.0137678,0.0188894,0.00702182,0.0241739,0.00589369,0.017766,0.0138126,0.00949334,0.00619871,0.0199468,0.0143167,0,0,0,0.00675671,0
93,0.0142485,0.0166317,0,0,0,0.0336438,0.0209938,0.0250809,0.00710569,0,0,0,0,0.0203509,0,0.0166533,0.00968284,0.0364522,0.0280662,0.0216784,0.0111232,0,0,0.0227883,0.0129725,0.00664824,0.00791447,0.00923236,0.0321781,0.0101494,0.0165006,0.0114253,0.0156653,0,0.0417117,0,0.0109962,0.00478257,0.00585711,0.0141988,0.0126669,0.0111339,0.0174031,0.00685447,0,0,0.0157908,0,0.00971708,0.00874459,0.03815,0.00434253,0.0266043,0.0192411,0.0324377,0.0213205,0.0160678,0.0145665,0.013309,0.0184781,0.00547834,0.0247454,0.00483774,0.0168443,0.0135045,0.00951496,0.00624061,0.0192927,0.0139358,0,0,0,0.00547543,0
94,0.0140204,0.0162222,0,0,0,0.0306522,0.0208463,0.0239756,0.00682892,0,0,0,0,0.0201102,0,0.0166479,0.00965936,0.0365265,0.0276013,0.0222432,0.0116562,0,0,0.0220903,0.0125406,0.00812505,0.00963835,0.0111083,0.0335401,0.010439,0.0155938,0.0115147,0.0157133,0,0.0361676,0,0.0108677,0.00477753,0.00579251,0.0137962,0.0126604,0.0107337,0.0173613,0.00656696,0,0,0.0155033,0,0.00973599,0.00858604,0.0385104,0.00452848,0.0267334,0.018311,0.031663,0.020895,0.0159116,0.014195,0.0129209,0.0181236,0.00460289,0.0250944,0.00414001,0.0163949,0.0132857,0.00959255,0.00627094,0.0187273,0.0133738,0,0,0,0.00473593,0
95,0.0137911,0.0158155,0,0,0,0.0295704,0.0207722,0.0238021,0.00702747,0,0,0,0,0.0197981,0,0.016688,0.00959572,0.0365344,0.0278036,0.0230469,0.0121941,0,0,0.0213,0.0121146,0.00993842,0.0113164,0.0129115,0.0350576,0.0108732,0.0152441,0.0117079,0.0160508,0,0.0329594,0,0.0106422,0.00472747,0.00571383,0.0138412,0.012645,0.010538,0.0173577,0.00623038,0,0,0.0153175,0,0.00974228,0.00841375,0.0390255,0.00495048,0.026748,0.0175468,0.0310377,0.0205346,0.0158551,0.0136529,0.0125727,0.0177436,0.00390706,0.0254642,0.0034917,0.016488,0.0131358,0.00967511,0.00632433,0.0182302,0.0126031,0,0,0,0.00415097,0
96,0.0135326,0.0154373,0,0,0,0.0300983,0.020557,0.024515,0.0073678,0,0,0,0,0.0195743,0,0.0168028,0.00943161,0.0368737,0.0280881,0.0237935,0.0128268,0,0,0.0206327,0.0117111,0.0118538,0.0128393,0.0144668,0.0363857,0.0112575,0.0154532,0.0119476,0.0166539,0,0.0317074,0,0.0104428,0.004609,0.00571523,0.0131527,0.0126495,0.00920799,0.0174203,0.00591926,0,0,0.0151291,0,0.00976239,0.00819106,0.0394999,0.00567877,0.0266791,0.0165905,0.0305736,0.0202242,0.0159637,0.0128958,0.0122916,0.0174062,0.00284034,0.0260677,0.00251782,0.0159759,0.0129752,0.00965546,0.00634024,0.0178494,0.012074,0,0,0,0.00281741,0
97,0.0132424,0.0150672,0,0,0,0.030594,0.0203392,0.0249528,0.00780902,0,0,0,0,0.0192131,0,0.0169169,0.00920897,0.0374536,0.0276015,0.0244713,0.0138017,0,0,0.0199126,0.0113152,0.0135901,0.0142608,0.0154448,0.0371899,0.0116965,0.0157811,0.0122441,0.0171914,0,0.031015,0,0.0102141,0.00455635,0.00569618,0.0125133,0.0126574,0.00792046,0.0175137,0.00561777,0,0,0.0149142,0,0.00978848,0.00804553,0.0398746,0.00683999,0.0265685,0.01565,0.0301265,0.0198649,0.0161717,0.0122294,0.0120711,0.0171634,0.00200671,0.0265376,0.00201137,0.0155002,0.0127594,0.00959834,0.00633836,0.0175109,0.0115708,0,0,0,0.00165086,0
98,0.0130049,0.0147607,0,0,0,0.0301287,0.0202321,0.024411,0.00805025,0,0,0,0,0.0186674,0,0.0169144,0.00897808,0.0381461,0.0264083,0.0250235,0.0151343,0,0,0.0192347,0.0109982,0.0148259,0.0155739,0.0158857,0.0374056,0.0123196,0.015885,0.0125326,0.0173695,0,0.0300263,0,0.00997608,0.00457001,0.00561435,0.0120659,0.0127134,0.00687824,0.017658,0.00526342,0,0,0.0147933,0,0.00983405,0.00799797,0.0400947,0.00822114,0.0264519,0.0147052,0.0297396,0.0194752,0.0161754,0.0117366,0.0118897,0.0170609,0.00174986,0.0268726,0.00191258,0.0151806,0.0125821,0.00944517,0.00636757,0.0172212,0.0109927,0,0,0,0.000904451,0
99,0.0127527,0.0144432,0,0,0,0.0289665,0.0201527,0.023225,0.00823771,0,0,0,0,0.0181006,0,0.0168384,0.00885185,0.038679,0.0253892,0.0254719,0.0164538,0,0,0.0185976,0.010717,0.015269,0.0165415,0.0160241,0.0372803,0.0129936,0.0156734,0.0124855,0.0173074,0,0.0289794,0,0.00978833,0.00458971,0.00544431,0.0118892,0.0128134,0.00600057,0.0177897,0.00476264,0,0,0.0147017,0,0.00988923,0.00803435,0.0402193,0.00957436,0.0263809,0.0139036,0.0293116,0.019025,0.01594,0.0114539,0.0117794,0.0170461,0.00222051,0.0270591,0.00210911,0.014898,0.0123557,0.0091042,0.00635967,0.0168492,0.0103422,0,0,0,0.00114385,0
100,0.0125141,0.0141472,0,0,0,0.0275634,0.0202091,0.022261,0.00836467,0,0,0,0,0.017703,0,0.0168155,0.00883926,0.0388671,0.0254718,0.0258286,0.0172636,0,0,0.0180669,0.0104747,0.0150677,0.0169149,0.0160313,0.0371832,0.0134718,0.0153976,0.0123431,0.0171893,0,0.028289,0,0.00969571,0.00468131,0.00528176,0.0120309,0.0129028,0.00526256,0.0177881,0.00428946,0,0,0.0145792,0,0.00996445,0.00800108,0.0403271,0.0107422,0.0263922,0.0132193,0.0289862,0.0185683,0.0159133,0.0113874,0.0117258,0.0169419,0.00284532,0.0271043,0.0023981,0.0147434,0.0121072,0.00879178,0.00632951,0.0163926,0.0097454,0,0,0,0.00166632,0
101,0.0123462,0.0139726,0,0,0,0.026335,0.0201967,0.0215064,0.00826813,0,0,0,0,0.0175436,0,0.0168189,0.00889327,0.0388985,0.0263205,0.0259056,0.0173201,0,0,0.017806,0.0103932,0.0147922,0.0166106,0.0161134,0.0371405,0.0135923,0.0152745,0.0122278,0.0168398,0,0.0280088,0,0.00974339,0.00478091,0.00518271,0.0124159,0.0128006,0.00454325,0.0176943,0.0039175,0,0,0.0142706,0,0.00994121,0.00778891,0.0403334,0.0120854,0.0263817,0.0125126,0.0288643,0.0182365,0.0158247,0.0114272,0.0117205,0.0168606,0.00336173,0.0271289,0.00319251,0.0147341,0.0119268,0.0087976,0.00627903,0.0160726,0.00929219,0,0,0,0.0023852,0
102,0.0122098,0.0139837,0,0,0,0.0266824,0.0200523,0.0215162,0.00813855,0,0,0,0,0.0176775,0,0.0168661,0.00899162,0.0388373,0.0269779,0.0258427,0.0164743,0,0,0.0178195,0.0104241,0.0145289,0.0157879,0.0158096,0.0370572,0.0131032,0.0152451,0.012148,0.0166729,0,0.0289082,0,0.00997182,0.00479472,0.00512783,0.0128558,0.0126579,0.00430493,0.0175885,0.0036946,0,0,0.0139761,0,0.00988792,0.0075466,0.0402088,0.0136426,0.0262986,0.0117664,0.0290207,0.0180901,0.0159836,0.0114945,0.0116891,0.0167124,0.0041148,0.0271755,0.00439951,0.0148446,0.0118543,0.00894211,0.00626592,0.016024,0.0090271,0,0,0,0.0034146,0
103,0.0120812,0.0138393,0,0,0,0.0290712,0.0200633,0.0227394,0.00789905,0,0,0,0,0.0177263,0,0.0169211,0.00902951,0.0387019,0.0271491,0.0257792,0.0151773,0,0,0.0177961,0.0103744,0.0141234,0.014673,0.0149258,0.0365719,0.0121701,0.0150838,0.0117628,0.0167403,0,0.0309188,0,0.0101522,0.00474878,0.00507612,0.0133934,0.0126186,0.00489754,0.0172795,0.00375408,0,0,0.0138473,0,0.0098922,0.00744193,0.0400247,0.0148995,0.0262404,0.0113534,0.0291094,0.0180537,0.0160385,0.0116525,0.0116738,0.0166951,0.00475891,0.0269289,0.00506655,0.0151114,0.0118044,0.00897591,0.00628149,0.0158378,0.00889218,0,0,0,0.00409041,0
104,0.0119978,0.013666,0,0,0,0.0326404,0.0200704,0.0249106,0.00752132,0,0,0,0,0.0175301,0,0.0169325,0.00893255,0.0385514,0.0287248,0.025642,0.0138218,0,0,0.0177086,0.0102387,0.0134786,0.013392,0.0135244,0.0356504,0.0111112,0.0148243,0.0109843,0.0169275,0,0.0337988,0,0.0101775,0.00468186,0.0050819,0.0141405,0.0126279,0.00557968,0.0169354,0.00388422,0,0,0.0138624,0,0.00991368,0.00742356,0.0398424,0.0160484,0.0261842,0.0111179,0.0291996,0.0180932,0.0160698,0.0118623,0.0117263,0.0169005,0.00558529,0.0266086,0.00565248,0.0156261,0.011762,0.00891333,0.00631347,0.0156117,0.0088345,0,0,0,0.00476325,0
105,0.0119132,0.0135836,0,0,0,0.0356915,0.0199243,0.0274646,0.00724277,0,0,0,0,0.0172178,0,0.0169898,0.00869292,0.0383738,0.0311131,0.0254994,0.0126936,0,0,0.0176427,0.010055,0.0126846,0.0121846,0.0118413,0.0345123,0.0102891,0.0145481,0.010344,0.0171295,0,0.0363444,0,0.010104,0.00449253,0.00516745,0.0149779,0.0126799,0.00661452,0.0166703,0.00399102,0,0,0.0139125,0,0.00995468,0.00746111,0.039694,0.0171981,0.0261196,0.010846,0.0293788,0.0181457,0.0161511,0.0120626,0.0118292,0.0168779,0.00618622,0.0262821,0.00629664,0.0161799,0.0117152,0.00876924,0.00634124,0.0155581,0.00893984,0,0,0,0.00564071,0
106,0.011945,0.0135981,0,0,0,0.0360131,0.0198951,0.0291353,0.00702131,0,0,0,0,0.017154,0,0.0171226,0.00865788,0.038189,0.0320422,0.0253708,0.0120592,0,0,0.0174861,0.0099106,0.0118094,0.0113768,0.0106604,0.0334351,0.00984336,0.0144947,0.0103723,0.0169559,0,0.0365623,0,0.01016,0.00448,0.00522727,0.0154597,0.0127669,0.00766161,0.0165278,0.00392294,0,0,0.0140378,0,0.00999258,0.00754751,0.0395637,0.0177168,0.0260482,0.010693,0.0294664,0.01812,0.0162211,0.0123417,0.01187,0.0170198,0.00617683,0.0255727,0.00646225,0.0161199,0.0116495,0.00852276,0.00628687,0.0155897,0.00903929,0,0,0,0.00616345,0
107,0.0119898,0.0136763,0,0,0,0.0332173,0.0199256,0.0283571,0.00686802,0,0,0,0,0.0172504,0,0.0173017,0.00874733,0.0379916,0.0305811,0.0253751,0.0119695,0,0,0.0173018,0.00999548,0.0106447,0.0107898,0.0102609,0.0327167,0.00971241,0.0145124,0.0111754,0.0163393,0,0.0341494,0,0.0102811,0.0044652,0.00530901,0.0154451,0.0127878,0.00839232,0.0164559,0.00381791,0,0,0.0139845,0,0.0100119,0.00750805,0.0393526,0.0174416,0.0259936,0.0107026,0.029411,0.0179768,0.016192,0.0127136,0.0119149,0.0173797,0.00584804,0.0242944,0.00617778,0.0153037,0.0115197,0.00833562,0.00622881,0.0156954,0.00922442,0,0,0,0.00576645,0
108,0.0120804,0.0137641,0,0,0,0.0288094,0.0200191,0.0255855,0.00685888,0,0,0,0,0.0171112,0,0.0171821,0.00885474,0.03763,0.0276483,0.0256777,0.0119326,0,0,0.0170345,0.0102612,0.00927793,0.0102556,0.0102482,0.0325559,0.00973318,0.0141009,0.0121806,0.0158986,0,0.0305855,0,0.0102346,0.00457442,0.00519925,0.0148533,0.0127932,0.00951995,0.0164665,0.00389486,0,0,0.0139745,0,0.0100378,0.00751847,0.0390983,0.0164266,0.0259508,0.0110175,0.0291977,0.017907,0.0160865,0.0133124,0.0120144,0.0175035,0.00576086,0.0222731,0.00602927,0.0134541,0.011464,0.00823369,0.00622401,0.0157725,0.00941475,0,0,0,0.00554314,0
109,0.0120519,0.0139003,0,0,0,0.0243595,0.0200416,0.0224453,0.00703814,0,0,0,0,0.0170719,0,0.0170988,0.00888641,0.037124,0.0247401,0.0261809,0.0112319,0,0,0.016939,0.0105026,0.0082034,0.00988092,0.0105142,0.0329066,0.0102038,0.0134766,0.0128796,0.0162215,0,0.0271971,0,0.0102584,0.00462228,0.00512972,0.0144315,0.0127638,0.0117861,0.0164845,0.0039975,0,0,0.0140139,0,0.0100333,0.00758734,0.0388316,0.0159062,0.0258727,0.0115581,0.0290533,0.0179043,0.0158528,0.0141069,0.012281,0.0178611,0.00679885,0.0200231,0.00730678,0.0111927,0.0114063,0.00818531,0.00620702,0.0159536,0.00966054,0,0,0,0.00692752,0
