Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
220,0.0212556,0.018551,0,0,0,0.0309223,0.0197646,0.0167606,0.0178595,0,0,0,0.0105254,0,0.0172135,0.00379382,0.0338154,0.0212746,0.0248862,0.0139589,0,0,0.02674,0.0206465,0.00994361,0.0117078,0.0106272,0.0360306,0.0132362,0.0166434,0.0132666,0.00875736,0,0.0403948,0,0.00685948,0.00364062,0.00503682,0.0332954,0.0139385,0.0358285,0.00616625,0.00459626,0,0,0.0143543,0,0.0104576,0.010457,0.0331259,0.0419078,0.0319386,0.00836487,0.0135023,0.0128079,0.00902985,0.0159119,0.0160187,0.0116452,0.0113222,0.0354713,0.0151773,0.0150253,0.0409396,0.00811965,0.0129383,0.00819597,0.0146141,0.0049304,0,0,0,0,0
221,0.0212646,0.0186992,0,0,0,0.0264638,0.0197563,0.016328,0.0177171,0,0,0,0.0104521,0,0.0172444,0.00377278,0.03348,0.0207848,0.02469,0.0136257,0,0,0.0271378,0.0209548,0.0101918,0.0110434,0.0107096,0.0360843,0.013053,0.0150864,0.0133453,0.00938613,0,0.0360269,0,0.00673286,0.00364622,0.00526119,0.0330096,0.0139595,0.0352565,0.00657478,0.00456453,0,0,0.0142801,0,0.0104572,0.0104762,0.0324418,0.0412487,0.0321698,0.00764414,0.0141525,0.0128505,0.00945349,0.0165257,0.0157755,0.0117246,0.0103955,0.0353414,0.0147909,0.0136102,0.0406997,0.00804674,0.0129533,0.00820446,0.0148981,0.00491292,0,0,0,0,0
222,0.0213914,0.0190156,0,0,0,0.0221677,0.0197781,0.0174698,0.017485,0,0,0,0.010503,0,0.0172168,0.00377116,0.0332438,0.0209961,0.0244207,0.0137008,0,0,0.0276998,0.0213812,0.0104108,0.010179,0.0112638,0.0360923,0.013572,0.0144993,0.0144522,0.00978159,0,0.0307558,0,0.00673281,0.00365591,0.00541109,0.0328569,0.0139799,0.0343868,0.0071305,0.0045298,0,0,0.0145972,0,0.0104269,0.0105764,0.0320936,0.0404067,0.0323174,0.00800771,0.0150624,0.0129564,0.00953532,0.0173697,0.015512,0.0115945,0.00934964,0.0346287,0.0140556,0.0127065,0.0405609,0.00815151,0.0129639,0.0081981,0.0154163,0.00494407,0,0,0,0,0
223,0.0215514,0.0195114,0,0,0,0.017755,0.0198269,0.0186458,0.0170712,0,0,0,0.0106083,0,0.0172181,0.00380261,0.0330896,0.021292,0.024042,0.0139007,0,0,0.0284283,0.021922,0.0104972,0.00942251,0.0121942,0.0362801,0.0137862,0.0142692,0.0152272,0.0103958,0,0.0255557,0,0.0068764,0.00366351,0.00516927,0.032828,0.0139793,0.0334501,0.00761097,0.00454535,0,0,0.015203,0,0.0103887,0.0108051,0.0319966,0.0389156,0.0322937,0.00924065,0.0160763,0.0132931,0.00927514,0.0178448,0.0152394,0.0112941,0.00843034,0.0335139,0.013321,0.0120566,0.0401931,0.00845505,0.0130247,0.0081629,0.0161061,0.0050334,0,0,0,0,0
224,0.0216324,0.0199814,0,0,0,0.0141591,0.0198838,0.0192596,0.0164179,0,0,0,0.0105736,0,0.0172733,0.00386664,0.0329522,0.0206667,0.0235994,0.0136105,0,0,0.0290895,0.0223928,0.0103289,0.00855828,0.0128955,0.0365113,0.0133808,0.0138161,0.0152347,0.0110022,0,0.02065,0,0.00714225,0.00366458,0.0051215,0.0326873,0.0139664,0.0325356,0.0077562,0.00447579,0,0,0.0158341,0,0.0103416,0.0110663,0.0320683,0.0369648,0.032161,0.0103849,0.0169137,0.0137909,0.00880924,0.0176605,0.01494,0.0110227,0.00780937,0.0324319,0.0128569,0.011388,0.0396069,0.00882751,0.0130957,0.00811782,0.0167064,0.00518312,0,0,0,0,0
225,0.0215603,0.0205408,0,0,0,0.0119165,0.019948,0.0198668,0.0155728,0,0,0,0.0104908,0,0.0173374,0.00398876,0.0328434,0.01996,0.0231929,0.0131123,0,0,0.0295863,0.0229788,0.00999621,0.00784712,0.0134876,0.0368005,0.0130302,0.0138181,0.0152264,0.0114389,0,0.0158255,0,0.00751661,0.00368885,0.0052219,0.0320941,0.0139568,0.0313936,0.00746007,0.00440601,0,0,0.0164873,0,0.0103084,0.0113968,0.0322658,0.0348411,0.0320709,0.0104729,0.0175669,0.0143838,0.00844477,0.0170095,0.0146273,0.0112828,0.00728274,0.0316629,0.0123574,0.0107922,0.0387837,0.00930965,0.0132085,0.00823407,0.0172823,0.00541858,0,0,0,0,0
226,0.0216246,0.0210831,0,0,0,0.0114147,0.0200147,0.0203695,0.0145781,0,0,0,0.0104479,0,0.0173513,0.00419834,0.0328628,0.0192975,0.0228624,0.0125267,0,0,0.0298605,0.023599,0.0096844,0.00780302,0.0140745,0.0372105,0.0127127,0.0142309,0.01516,0.0117827,0,0.011647,0,0.00791953,0.00376993,0.00510137,0.0312087,0.0139246,0.0300479,0.00678822,0.00447542,0,0,0.0170666,0,0.0102825,0.0117118,0.0325766,0.0327544,0.032035,0.00955619,0.0178226,0.0150159,0.00834837,0.0162292,0.0142895,0.0121817,0.00707579,0.0311803,0.0120886,0.0103899,0.0376332,0.00981798,0.013359,0.0085037,0.0177844,0.00561048,0,0,0,0,0
227,0.0218419,0.0216615,0,0,0,0.0124955,0.0201046,0.0210756,0.0135592,0,0,0,0.0105049,0,0.0173873,0.00445187,0.0329705,0.0190184,0.0225204,0.0119009,0,0,0.0300556,0.0241906,0.00958396,0.00859041,0.014737,0.0377795,0.0123367,0.014841,0.0150522,0.0121774,0,0.00887397,0,0.00827919,0.00387747,0.00501371,0.0305958,0.0139558,0.0290959,0.00604803,0.00468836,0,0,0.0178209,0,0.0102777,0.0120606,0.033028,0.0310163,0.0320281,0.0086325,0.0182127,0.0157689,0.00852977,0.0154325,0.0139677,0.0128847,0.00719644,0.0308693,0.0120376,0.0102961,0.0364909,0.0104527,0.0135275,0.00865946,0.0183888,0.00573267,0,0,0,0,0
228,0.02209,0.0222287,0,0,0,0.0145594,0.0202652,0.0220311,0.0125881,0,0,0,0.0107271,0,0.0174409,0.00474513,0.0330839,0.0193398,0.0221239,0.0112839,0,0,0.0300036,0.0246315,0.00979472,0.00972258,0.0153603,0.0384877,0.0119139,0.0155537,0.0149534,0.0127167,0,0.00810514,0,0.00852811,0.00397092,0.00505062,0.0302421,0.0139847,0.0285414,0.00544951,0.00497671,0,0,0.018735,0,0.0102539,0.012451,0.0334625,0.0296134,0.0320172,0.00787985,0.0187069,0.01653,0.00877157,0.0148025,0.0137412,0.013244,0.00724811,0.0307122,0.011985,0.0105621,0.0355802,0.0112016,0.0136866,0.0086937,0.0190756,0.00578146,0,0,0,0,0
229,0.022516,0.0228275,0,0,0,0.0170039,0.0204988,0.0230277,0.0116613,0,0,0,0.0110267,0,0.0174417,0.00501628,0.0330951,0.0202171,0.0216178,0.0105919,0,0,0.0296526,0.025116,0.0102833,0.0107617,0.0157737,0.0392008,0.0113853,0.0162908,0.0148306,0.0133971,0,0.0103606,0,0.0087096,0.00405106,0.00462415,0.0301177,0.0139935,0.0280238,0.00507875,0.00540859,0,0,0.0196776,0,0.0102058,0.0128131,0.0336861,0.0285027,0.0320132,0.00749,0.019254,0.0172669,0.00899339,0.0145554,0.0136563,0.0134011,0.00703116,0.0307255,0.011911,0.010508,0.0349602,0.0119497,0.0138536,0.00872356,0.0197974,0.00585264,0,0,0,0,0
230,0.0232174,0.0233473,0,0,0,0.0201693,0.0206753,0.0240636,0.0108224,0,0,0,0.0112966,0,0.0174051,0.00526597,0.0330592,0.0219202,0.0210892,0.0097902,0,0,0.028967,0.0255559,0.0109607,0.0116033,0.0160783,0.0399206,0.0107694,0.0167972,0.0145174,0.0143583,0,0.016124,0,0.00893544,0.00412746,0.00447367,0.0298975,0.0139733,0.027598,0.00501759,0.00575566,0,0,0.0204633,0,0.0101571,0.0131674,0.0335747,0.0274527,0.0320646,0.00719659,0.0195949,0.0180204,0.00895288,0.0146817,0.0135114,0.013334,0.00638249,0.030863,0.0118811,0.00979383,0.034379,0.0126485,0.0140782,0.00877435,0.0204134,0.00588813,0,0,0,0,0
231,0.023708,0.0236848,0,0,0,0.0246148,0.0206694,0.0253587,0.0102512,0,0,0,0.0115075,0,0.0174296,0.00546492,0.0332385,0.024691,0.0209005,0.00873145,0,0,0.0278126,0.025934,0.0116242,0.0122882,0.0161917,0.0403232,0.0100459,0.0170162,0.0139823,0.0155882,0,0.0242924,0,0.00919201,0.00416581,0.00446295,0.0295218,0.0139447,0.0271927,0.0052291,0.00599603,0,0,0.0207959,0,0.0101492,0.013362,0.0332113,0.0264235,0.032172,0.00687489,0.0195865,0.0186038,0.00861489,0.0150026,0.0133211,0.0129496,0.00553105,0.0309814,0.0119262,0.00870985,0.0337298,0.013021,0.0142599,0.00879777,0.0207959,0.00595619,0,0,0,0,0
232,0.0238848,0.0238273,0,0,0,0.0296208,0.0205334,0.026846,0.00988754,0,0,0,0.0116324,0,0.0175079,0.00558213,0.033438,0.0277307,0.0208633,0.00742057,0,0,0.0264418,0.0262355,0.011966,0.0128377,0.0159984,0.0403934,0.00953201,0.017255,0.0136672,0.0168104,0,0.0325871,0,0.00937925,0.00416706,0.00445652,0.0289222,0.0139102,0.026602,0.00552876,0.00607428,0,0,0.020788,0,0.0101474,0.0133988,0.032688,0.0253062,0.0322976,0.00646257,0.019397,0.0189762,0.0082897,0.0153793,0.0130603,0.012424,0.00448867,0.0309487,0.0119418,0.00760495,0.0329153,0.0130761,0.0143611,0.00882489,0.0209484,0.00600713,0,0,0,0,0
233,0.0238064,0.0238721,0,0,0,0.0340328,0.0204916,0.0281691,0.00961194,0,0,0,0.0116121,0,0.0175515,0.00564306,0.0334705,0.0295266,0.0206934,0.0060654,0,0,0.0253076,0.026541,0.0119536,0.0132497,0.0155096,0.0402813,0.0095092,0.0177323,0.013796,0.0177974,0,0.0390904,0,0.0094561,0.00416871,0.00452129,0.0282996,0.0139054,0.0259154,0.00578178,0.0060461,0,0,0.0206696,0,0.0101467,0.0134452,0.0322554,0.0242199,0.0323708,0.00583936,0.0194014,0.0192094,0.00804238,0.0156776,0.0126901,0.0117862,0.00352609,0.0307562,0.0119256,0.00677329,0.0320965,0.0129691,0.0144481,0.00886346,0.0210017,0.00602485,0,0,0,0,0
234,0.0235942,0.0238909,0,0,0,0.0373836,0.0204719,0.0291203,0.00939657,0,0,0,0.0115596,0,0.0175457,0.0057097,0.0334931,0.029789,0.0204657,0.00503319,0,0,0.0247018,0.0268119,0.0117744,0.0135485,0.0149821,0.0400377,0.00978637,0.0183955,0.0141432,0.0184765,0,0.0442431,0,0.00958018,0.00417264,0.00487279,0.0276541,0.0139229,0.0252647,0.00604069,0.00590002,0,0,0.0205739,0,0.0101469,0.0135452,0.0321734,0.0234046,0.0323332,0.00496963,0.0197326,0.0194252,0.00779241,0.0157713,0.0120782,0.0109479,0.00302592,0.0304967,0.0119545,0.00661746,0.0313626,0.0128322,0.0145772,0.00893276,0.0210922,0.00600701,0,0,0,0,0
235,0.0234541,0.0239621,0,0,0,0.0402387,0.0204808,0.0298695,0.0092392,0,0,0,0.0115423,0,0.017546,0.0057542,0.0334965,0.0294535,0.0202396,0.00430946,0,0,0.0246944,0.0270499,0.011593,0.0138805,0.0145909,0.0397704,0.0099567,0.0191696,0.0145397,0.0189351,0,0.0486818,0,0.00971268,0.00414635,0.00507826,0.0270061,0.0139493,0.0247293,0.00644239,0.00570079,0,0,0.0205475,0,0.0101445,0.0136673,0.0323062,0.0229412,0.0321838,0.00393708,0.0206008,0.019706,0.00744185,0.0157472,0.0112388,0.0101902,0.00307286,0.0302292,0.0118753,0.00678834,0.030706,0.0127574,0.0147788,0.00898058,0.0213464,0.00600196,0,0,0,0,0
236,0.0234052,0.024015,0,0,0,0.0431808,0.0204895,0.0306709,0.00900062,0,0,0,0.0114827,0,0.0175621,0.00577627,0.0335009,0.0293636,0.0200104,0.00347536,0,0,0.0249693,0.027265,0.0115008,0.0141844,0.0143561,0.0396,0.00990248,0.0197019,0.0146864,0.0193396,0,0.0529867,0,0.00977547,0.0041292,0.00512913,0.0265557,0.0139577,0.0244337,0.00698217,0.00535321,0,0,0.0204739,0,0.0101407,0.0137179,0.0325292,0.0227659,0.0319666,0.00320302,0.0217172,0.0199085,0.0072655,0.0157312,0.010528,0.00975984,0.00350937,0.0299511,0.0114631,0.00720489,0.0303098,0.0126375,0.014891,0.00899444,0.0216248,0.00598803,0,0,0,0,0
237,0.0233444,0.0240081,0,0,0,0.0461882,0.0204996,0.0317655,0.00864436,0,0,0,0.0114065,0,0.0175496,0.00583594,0.0335557,0.029988,0.0198386,0.00274058,0,0,0.0254193,0.0274062,0.0115673,0.0144467,0.0143248,0.0394729,0.00998005,0.0200551,0.0147228,0.0197192,0,0.0573644,0,0.00979516,0.00411069,0.00521338,0.0262657,0.013963,0.0242058,0.007635,0.00531244,0,0,0.0203662,0,0.0101454,0.0137121,0.0327636,0.0226568,0.031737,0.0033544,0.0230213,0.0199774,0.00784622,0.0156575,0.00989848,0.00967291,0.00409126,0.0296556,0.011207,0.00775053,0.0300275,0.0124914,0.0148888,0.00897823,0.0218426,0.00602049,0,0,0,0,0
238,0.0232401,0.0239851,0,0,0,0.0489473,0.0205214,0.0327947,0.00823017,0,0,0,0.011304,0,0.0174525,0.00586123,0.033624,0.0307342,0.0196482,0.00232787,0,0,0.0259351,0.0274749,0.0116489,0.0147394,0.0143818,0.0393228,0.010208,0.0204011,0.0148566,0.0199863,0,0.0613604,0,0.00990131,0.00409569,0.0052664,0.0258031,0.0139699,0.0237948,0.00829361,0.00552987,0,0,0.0202991,0,0.010149,0.0137179,0.0329673,0.0223388,0.0315172,0.00413452,0.0243124,0.0199571,0.0083627,0.0155763,0.00935737,0.00967104,0.00458698,0.0293581,0.0111276,0.00822686,0.0295578,0.0123388,0.0148486,0.00899485,0.0220351,0.00605395,0,0,0,0,0
239,0.0231867,0.0241234,0,0,0,0.051023,0.0205518,0.0334543,0.0078434,0,0,0,0.0112212,0,0.0173959,0.00584378,0.033601,0.0311965,0.0192264,0.00204303,0,0,0.0266821,0.0275735,0.0115771,0.0149828,0.0143211,0.0389987,0.0103856,0.0207981,0.0149875,0.0201112,0,0.0645255,0,0.00998296,0.00404632,0.0053013,0.0253562,0.0139335,0.0233656,0.00890453,0.00549676,0,0,0.0203288,0,0.0101309,0.0138054,0.03312,0.0217394,0.0312462,0.00504925,0.0256534,0.0200573,0.00860783,0.0154654,0.00916446,0.00975858,0.00473843,0.0290251,0.0110413,0.0084004,0.0289946,0.0122981,0.0148979,0.00903216,0.0223823,0.00609606,0,0,0,0,0
240,0.0231434,0.0243189,0,0,0,0.0524686,0.0205761,0.0338085,0.00730758,0,0,0,0.0111113,0,0.0173954,0.005825,0.0334983,0.0312881,0.018765,0.00198175,0,0,0.0274207,0.0277153,0.0113578,0.0149853,0.0139804,0.0385545,0.0103019,0.0210314,0.0149513,0.0202889,0,0.0671072,0,0.0100202,0.00405481,0.00534974,0.024777,0.013928,0.0227844,0.00954796,0.00563839,0,0,0.0203661,0,0.0101246,0.0139094,0.0331618,0.0207132,0.0309572,0.00602417,0.026849,0.0201303,0.00885815,0.0153685,0.00917324,0.010034,0.00472028,0.0287266,0.0109745,0.00822161,0.0282054,0.0124587,0.0149189,0.0090285,0.0227526,0.0061413,0,0,0,0,0
241,0.0230782,0.0244775,0,0,0,0.0534383,0.020533,0.0340362,0.00660289,0,0,0,0.0110026,0,0.0173654,0.00579139,0.0333622,0.0312481,0.0183739,0.00190171,0,0,0.0279079,0.0279015,0.0110649,0.0148328,0.013587,0.0381248,0.0100957,0.0209895,0.0147299,0.0204617,0,0.0687087,0,0.0101951,0.00413896,0.00533957,0.0242919,0.0139115,0.0220612,0.0102333,0.00602118,0,0,0.0203439,0,0.0101048,0.0139253,0.0331008,0.0195307,0.0306906,0.00693986,0.0277414,0.0200771,0.00906832,0.015319,0.00908467,0.0102493,0.004627,0.02849,0.010894,0.00781947,0.0274481,0.0125742,0.0148029,0.00896021,0.0230236,0.00620863,0,0,0,0,0
242,0.0230487,0.0246485,0,0,0,0.054045,0.0204262,0.0343643,0.00585178,0,0,0,0.0108721,0,0.0172309,0.00573598,0.033267,0.0314289,0.0180637,0.0019979,0,0,0.0281157,0.0281792,0.0106939,0.0144788,0.0133394,0.0376374,0.00991082,0.0208674,0.0143869,0.0205565,0,0.0695281,0,0.0104251,0.00419644,0.0052401,0.0240557,0.013859,0.0213744,0.0109722,0.00627002,0,0,0.0202647,0,0.0100824,0.0138419,0.0330512,0.0184124,0.030427,0.00779164,0.0284005,0.0200183,0.00929699,0.0153492,0.00911333,0.0102606,0.00448185,0.0282619,0.010745,0.00745353,0.0269253,0.0126649,0.0145515,0.0088684,0.0232361,0.00628724,0,0,0,0,0
243,0.0230608,0.0248248,0,0,0,0.0543337,0.0203555,0.0347695,0.00510194,0,0,0,0.0107375,0,0.0171733,0.00570659,0.033238,0.0318835,0.0178142,0.00242795,0,0,0.0282271,0.0284776,0.0103698,0.0139952,0.0133143,0.0371296,0.00959833,0.0205784,0.0141251,0.0205673,0,0.0697442,0,0.0106071,0.00413386,0.00525416,0.0240786,0.0137527,0.0209023,0.0118085,0.0061525,0,0,0.0201116,0,0.0100553,0.0136169,0.0331539,0.0174974,0.030148,0.00858417,0.0291417,0.0200695,0.00986042,0.0153866,0.00920856,0.0103874,0.00437418,0.0280017,0.0105531,0.00733579,0.0266882,0.0127954,0.0143818,0.00870384,0.0234672,0.00639941,0,0,0,0,0
244,0.0230714,0.0249533,0,0,0,0.054402,0.0203537,0.0350932,0.00437188,0,0,0,0.0105022,0,0.0171712,0.00563842,0.0332092,0.0325368,0.017555,0.00282201,0,0,0.0282396,0.028664,0.0101452,0.0133849,0.0132379,0.0366628,0.00920454,0.0202175,0.0141792,0.0205076,0,0.0691273,0,0.0107043,0.00403877,0.00526427,0.0242099,0.0136633,0.0205893,0.0126842,0.00621014,0,0,0.0199468,0,0.0100518,0.0133638,0.0333084,0.0166058,0.0298245,0.00946259,0.0299175,0.0201275,0.0108113,0.0154006,0.00939265,0.0107487,0.00442954,0.0276642,0.010357,0.00745662,0.0266873,0.0129086,0.0142385,0.00860306,0.023687,0.00653234,0,0,0,0,0
245,0.0231206,0.0251032,0,0,0,0.0540959,0.0205394,0.03499,0.00385066,0,0,0,0.0102706,0,0.0171683,0.00560944,0.0331513,0.0330317,0.0172587,0.00345926,0,0,0.0282139,0.028925,0.00988949,0.0127384,0.0130358,0.0362634,0.00866726,0.0197428,0.0140354,0.0204335,0,0.0679527,0,0.0107707,0.00422183,0.00519947,0.0243177,0.0135971,0.0202989,0.0135227,0.00646905,0,0,0.0198694,0,0.0100555,0.0131727,0.0334496,0.0156909,0.0294907,0.0105199,0.0305176,0.0201756,0.0116586,0.0153564,0.00959958,0.0112579,0.0048276,0.027251,0.0101648,0.00736979,0.0266808,0.0130602,0.0140263,0.00852761,0.0239241,0.00666392,0,0,0,0,0
246,0.0231013,0.0252338,0,0,0,0.0535144,0.020551,0.0348179,0.0037156,0,0,0,0.0103519,0,0.0172062,0.00570646,0.0332158,0.0331906,0.0171029,0.00429072,0,0,0.028144,0.0292518,0.00964208,0.0120366,0.0129523,0.035762,0.0080226,0.0191069,0.0136598,0.0202909,0,0.0666005,0,0.0109511,0.00427096,0.00522934,0.0244037,0.0135189,0.0200444,0.0142306,0.00676323,0,0,0.019765,0,0.0100366,0.013012,0.0336176,0.0148632,0.0291284,0.0115398,0.0309163,0.0202733,0.0121109,0.0152787,0.00977665,0.0117931,0.0052648,0.0268362,0.00997966,0.00730118,0.0266443,0.0132344,0.0137599,0.00842576,0.0241794,0.00682893,0,0,0,0,0
247,0.0230252,0.0253325,0,0,0,0.0527655,0.0203558,0.0345314,0.00378532,0,0,0,0.0105407,0,0.0173388,0.00579243,0.0332776,0.0332209,0.016955,0.00513783,0,0,0.0280692,0.0295385,0.00947242,0.0112045,0.012827,0.0351438,0.00737978,0.0181664,0.013196,0.0200123,0,0.0652332,0,0.0111734,0.00411194,0.00525828,0.024663,0.0134482,0.0198636,0.0147866,0.00684592,0,0,0.0196822,0,0.0100395,0.0128456,0.0338387,0.0141106,0.0287725,0.0123857,0.0312333,0.0203702,0.0124688,0.0151863,0.00997049,0.0120303,0.004954,0.0264346,0.00980785,0.00722537,0.0268114,0.0133345,0.0135231,0.00831861,0.0244003,0.00699956,0,0,0,0,0
248,0.0230129,0.0254532,0,0,0,0.0519054,0.0202846,0.0339866,0.00399416,0,0,0,0.0105808,0,0.0174317,0.00574148,0.0333185,0.033109,0.0167849,0.00603549,0,0,0.0279455,0.0297465,0.00928177,0.0104605,0.0127196,0.0344821,0.00666273,0.0170912,0.0127191,0.0196412,0,0.0639861,0,0.0112533,0.00413903,0.00522302,0.0250011,0.013424,0.0195425,0.0151872,0.00705306,0,0,0.0197032,0,0.0100301,0.0126887,0.0340747,0.0135034,0.0284729,0.013075,0.0315778,0.0205936,0.0127816,0.0151173,0.0102095,0.0122799,0.00494207,0.0261136,0.00963549,0.0070506,0.0270803,0.0134787,0.0132553,0.0082315,0.0246386,0.00714445,0,0,0,0,0
249,0.0230077,0.0255385,0,0,0,0.0508053,0.0203112,0.0330425,0.00426672,0,0,0,0.0104461,0,0.0174461,0.0056349,0.0334011,0.0326503,0.016662,0.00665839,0,0,0.0276964,0.0298941,0.00920079,0.0100827,0.0126695,0.0338069,0.00594247,0.0158672,0.0121979,0.0191084,0,0.0628284,0,0.0113306,0.00422209,0.00511161,0.0254375,0.0134161,0.0192342,0.0154587,0.00727718,0,0,0.0197893,0,0.0100165,0.0125148,0.0343207,0.0129365,0.0281972,0.0135658,0.0317638,0.0208435,0.012876,0.0151456,0.0103595,0.0127086,0.00552914,0.0259061,0.00953156,0.00688532,0.0274523,0.0136586,0.0129555,0.0081506,0.0248242,0.00728475,0,0,0,0,0
250,0.0229845,0.0255734,0,0,0,0.0494042,0.0202734,0.0316851,0.00464291,0,0,0,0.0104602,0,0.0174729,0.00571636,0.0336176,0.0316178,0.0165954,0.00714967,0,0,0.0274836,0.030043,0.00928809,0.00999517,0.0125562,0.0332164,0.00517332,0.0144365,0.0117085,0.0184384,0,0.0616915,0,0.0115152,0.0042894,0.00508686,0.0257813,0.0133696,0.0191986,0.0158022,0.00732656,0,0,0.0197942,0,0.00998183,0.0123197,0.0346023,0.0124434,0.0279121,0.0140814,0.0321101,0.0211004,0.0129586,0.0151508,0.0104183,0.0134127,0.00550645,0.0257412,0.00961302,0.00684381,0.0277576,0.0138536,0.0125979,0.00800608,0.0249736,0.00743058,0,0,0,0,0
251,0.0228771,0.0255431,0,0,0,0.0478391,0.0202302,0.0300801,0.00514186,0,0,0,0.0104218,0,0.0174728,0.00581297,0.0339885,0.0302827,0.0165516,0.0075071,0,0,0.0274757,0.0301343,0.00951399,0.0101523,0.0124118,0.0326292,0.00439347,0.0130168,0.0114388,0.0177402,0,0.0604604,0,0.0116478,0.00434752,0.00508828,0.0259206,0.0133346,0.0190674,0.0162641,0.00742712,0,0,0.0196441,0,0.00999256,0.0120658,0.0349064,0.0122015,0.0276276,0.0148425,0.032671,0.021211,0.0132171,0.015035,0.0105776,0.0140323,0.00518446,0.0255357,0.0096963,0.00680622,0.0279532,0.014003,0.0122161,0.00782326,0.025011,0.00763783,0,0,0,0,0
252,0.0227523,0.0255151,0,0,0,0.0462833,0.0202268,0.0284252,0.00577056,0,0,0,0.0104168,0,0.0174713,0.0058264,0.0343428,0.0289093,0.0165404,0.00762365,0,0,0.0276977,0.0302163,0.00981146,0.0105684,0.0121931,0.0319689,0.00371103,0.011797,0.0111775,0.0170757,0,0.0590752,0,0.0117877,0.00435572,0.00513831,0.0259583,0.0133228,0.0188736,0.0168174,0.00758894,0,0,0.0196329,0,0.00997724,0.0119067,0.035174,0.0123104,0.0273256,0.0157409,0.0332833,0.0212343,0.0136407,0.0149446,0.0107665,0.0145922,0.00480172,0.0252627,0.00925895,0.00678082,0.028095,0.0141483,0.0120367,0.00775745,0.0249755,0.00790978,0,0,0,0,0
253,0.0227208,0.025574,0,0,0,0.0448196,0.0201814,0.0269792,0.00639891,0,0,0,0.0103935,0,0.0174573,0.00583874,0.0345944,0.0276753,0.016563,0.0074056,0,0,0.0279572,0.0303394,0.01015,0.0111068,0.0118553,0.031348,0.00327391,0.0109939,0.0110846,0.0164663,0,0.0575136,0,0.0118939,0.00427811,0.00521526,0.0264145,0.0133029,0.0191352,0.017312,0.0077563,0,0,0.0198284,0,0.00992455,0.0120576,0.0354152,0.0128861,0.0269634,0.0165202,0.0339035,0.021292,0.0138932,0.015016,0.0109261,0.0149427,0.00540156,0.0249123,0.00900381,0.00688339,0.028566,0.014298,0.0122994,0.00779294,0.0249428,0.00819127,0,0,0,0,0
254,0.0227478,0.0256662,0,0,0,0.0432121,0.0201777,0.0259413,0.00705959,0,0,0,0.0104282,0,0.0174212,0.0058871,0.0347514,0.0268568,0.0166985,0.00722808,0,0,0.0282343,0.030387,0.0106086,0.0117867,0.0115166,0.0310029,0.00302883,0.0104075,0.0111511,0.016024,0,0.0554964,0,0.011952,0.00423313,0.00524154,0.0267402,0.0132722,0.0192398,0.0178166,0.00798607,0,0,0.0203157,0,0.00986225,0.012442,0.0357062,0.0131664,0.0266227,0.0172363,0.0347636,0.0214055,0.0140997,0.0150533,0.0111652,0.0152901,0.00602297,0.0245982,0.00879055,0.00683541,0.0289343,0.0145702,0.0128464,0.00792159,0.0248735,0.00841392,0,0,0,0,0
255,0.0228315,0.0257324,0,0,0,0.0417613,0.0202641,0.025783,0.00757685,0,0,0,0.0105862,0,0.017457,0.00601388,0.0349561,0.0266943,0.0168559,0.00667116,0,0,0.0285243,0.0304347,0.0107455,0.0120263,0.0107758,0.0308517,0.00248868,0.00979191,0.0111091,0.0156992,0,0.0535271,0,0.0121598,0.00435402,0.00520015,0.0268486,0.0132673,0.0190716,0.0182623,0.00815699,0,0,0.0205796,0,0.00987676,0.0127349,0.0360426,0.0132342,0.0263921,0.0176184,0.0357567,0.0215709,0.0143424,0.0150836,0.011435,0.0156952,0.0059443,0.02436,0.00855143,0.00675156,0.0291181,0.014898,0.0129754,0.0079389,0.024763,0.00851233,0,0,0,0,0
256,0.0228588,0.025685,0,0,0,0.0401509,0.0202605,0.0258688,0.00797849,0,0,0,0.0108441,0,0.0175058,0.00615258,0.0351995,0.0268167,0.0171139,0.00577828,0,0,0.0287539,0.0304304,0.0107085,0.0119552,0.00987589,0.0307513,0.00178354,0.00930035,0.0109544,0.0154717,0,0.0513184,0,0.0124024,0.00439815,0.00517133,0.0270305,0.0132856,0.0189702,0.0186494,0.00816919,0,0,0.0207246,0,0.00990842,0.0126877,0.0363828,0.0134404,0.0261957,0.0180268,0.0364217,0.0216254,0.014535,0.0151192,0.0116244,0.0160623,0.00585853,0.024104,0.00832729,0.00684927,0.0292888,0.015146,0.012611,0.00793441,0.0245766,0.00850995,0,0,0,0,0
