Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
220,0.0238916,0.0239687,0,0,0,0.0357089,0.0217586,0.0292197,0.00683029,0,0,0,0,0.028262,0,0.0158212,0.0149603,0.0389797,0.0313036,0.023139,0.00829929,0,0,0.0233886,0.0233098,0.00849557,0.00787973,0.00717405,0.032194,0.0085177,0.0121803,0.012034,0.0180251,0,0.0346393,0,0.0102732,0.00455552,0.00735257,0.0327173,0.0310225,0.0240898,0.01439,0.0163332,0,0,0.0502464,0,0.0327394,0.0371091,0.0409057,0.0344397,0.023145,0.011387,0.0342346,0.0205735,0.023293,0.0123138,0.0185729,0.0231473,0.0166889,0.0367439,0.0198139,0.0313319,0.0207041,0.0229519,0.039079,0.0281454,0.0262373,0,0,0,0.0187016,0
221,0.0239473,0.0240558,0,0,0,0.0335992,0.0217772,0.0282002,0.00653655,0,0,0,0,0.0281969,0,0.015799,0.0149162,0.0387022,0.0301344,0.0230481,0.00717034,0,0,0.0232226,0.0233398,0.00746347,0.00755474,0.00704976,0.0314502,0.00830946,0.0123581,0.0125321,0.0173238,0,0.0326444,0,0.0102986,0.00454669,0.00743225,0.0322375,0.030988,0.0230824,0.0141542,0.0166133,0,0,0.0499638,0,0.0327111,0.0369489,0.0407122,0.032968,0.0230793,0.011219,0.0342197,0.0204627,0.0233179,0.0125788,0.018298,0.0232928,0.0156246,0.0352877,0.0183147,0.0309672,0.0203735,0.0229816,0.0390084,0.0280361,0.02657,0,0,0,0.017537,0
222,0.0241898,0.0240988,0,0,0,0.0309332,0.0216821,0.0264836,0.00631631,0,0,0,0,0.0280622,0,0.0158064,0.0148107,0.0382754,0.0283561,0.0231371,0.00625909,0,0,0.0229966,0.0234243,0.00626594,0.007729,0.00768224,0.031358,0.00876749,0.0127178,0.0131951,0.017127,0,0.0302723,0,0.0102157,0.00436656,0.00763319,0.031252,0.0309899,0.0214323,0.0139518,0.0167107,0,0,0.04967,0,0.0327147,0.0367877,0.0404788,0.0303889,0.0230066,0.0106747,0.0340905,0.0204564,0.0230406,0.0127759,0.0179355,0.0234215,0.0140896,0.0332579,0.0161228,0.0300548,0.0202353,0.023084,0.0389709,0.0280136,0.0270804,0,0,0,0.0158936,0
223,0.0245333,0.0241124,0,0,0,0.0284904,0.0216243,0.0249504,0.00615377,0,0,0,0,0.0279975,0,0.0158095,0.0147449,0.037866,0.0267528,0.0232676,0.00465758,0,0,0.0229187,0.0233977,0.00514132,0.00847807,0.00867738,0.0316537,0.00963252,0.0133674,0.0139836,0.0172743,0,0.0280822,0,0.01019,0.00433829,0.00766258,0.0295926,0.0310388,0.0190293,0.0137261,0.0169823,0,0,0.0493481,0,0.0327854,0.0366336,0.040165,0.0263464,0.0229094,0.00971662,0.0339588,0.0205489,0.0228001,0.0128553,0.0176568,0.0235089,0.0119882,0.030488,0.0135829,0.0282776,0.020141,0.0232119,0.0391188,0.0280421,0.0275798,0,0,0,0.0136735,0
224,0.0249158,0.0241825,0,0,0,0.0267136,0.0216401,0.0238288,0.00600282,0,0,0,0,0.0280268,0,0.0157159,0.0147231,0.037551,0.0255816,0.0232569,0.0038872,0,0,0.0231108,0.0233876,0.00450919,0.00948579,0.00933693,0.0320625,0.0104378,0.0142918,0.0148054,0.0173487,0,0.0266097,0,0.0102903,0.00443852,0.00771282,0.0267642,0.0309733,0.0153119,0.0133983,0.0173743,0,0,0.0490592,0,0.0327429,0.0365849,0.0397161,0.0203468,0.0227007,0.00849867,0.0337157,0.0207892,0.0226952,0.0130329,0.0171011,0.0236019,0.00959198,0.027128,0.0105027,0.0249053,0.0200616,0.0231871,0.039319,0.0281183,0.027963,0,0,0,0.0106938,0
225,0.0252525,0.0242051,0,0,0,0.0259816,0.02184,0.0234386,0.00579623,0,0,0,0,0.0282168,0,0.0156114,0.0146433,0.037277,0.0246989,0.0230551,0.00483219,0,0,0.0236178,0.0234051,0.00443367,0.0107057,0.00910423,0.0322796,0.0107232,0.0151508,0.0150332,0.0171296,0,0.0260227,0,0.0104521,0.00469644,0.00784828,0.0230885,0.0308171,0.0114565,0.0128386,0.0177918,0,0,0.0487131,0,0.0325732,0.0366295,0.039241,0.0134792,0.0223638,0.00751499,0.0334721,0.0212664,0.0223938,0.0134989,0.0166727,0.0239726,0.00796398,0.0235661,0.0085367,0.0202597,0.0200633,0.0230912,0.039017,0.0281704,0.0282571,0,0,0,0.00810585,0
226,0.0254788,0.0242798,0,0,0,0.026048,0.0220503,0.0232641,0.00556947,0,0,0,0,0.028581,0,0.0155278,0.0143519,0.0369735,0.0237738,0.0227736,0.005396,0,0,0.0242849,0.0235066,0.00480796,0.0119215,0.00797147,0.0323252,0.0106428,0.0157148,0.014888,0.0166584,0,0.0256908,0,0.0107049,0.00481511,0.00798668,0.019958,0.0306752,0.0107931,0.0120813,0.0182331,0,0,0.0481144,0,0.0324662,0.0365969,0.0387987,0.0106823,0.0220048,0.00745419,0.0336631,0.0219018,0.0219232,0.0143878,0.0169052,0.0247153,0.0087756,0.0200914,0.00971723,0.0144459,0.0202222,0.023089,0.0388629,0.0283446,0.0285866,0,0,0,0.00800343,0
227,0.0256991,0.0244835,0,0,0,0.0258486,0.0223334,0.022799,0.00529357,0,0,0,0,0.0290289,0,0.0154462,0.0141803,0.0366606,0.0225579,0.0224129,0.00613632,0,0,0.0251937,0.0237466,0.00553596,0.012992,0.00781367,0.0320189,0.0104838,0.0161949,0.0148854,0.0160064,0,0.0251971,0,0.0109531,0.00486758,0.00789934,0.0191267,0.0305468,0.0150259,0.0112558,0.0188593,0,0,0.0474737,0,0.0323859,0.036543,0.0383651,0.0165529,0.0216926,0.00896119,0.0343465,0.02263,0.02163,0.0155138,0.0182255,0.0259691,0.0123122,0.0175719,0.0144219,0.00915168,0.0204879,0.0230803,0.0388333,0.0286783,0.0289578,0,0,0,0.0112391,0
228,0.0259285,0.0247032,0,0,0,0.0252869,0.0226433,0.021978,0.00490401,0,0,0,0,0.0293481,0,0.0153835,0.0141175,0.036418,0.0211921,0.0220158,0.00714702,0,0,0.0260026,0.0241068,0.00636789,0.013863,0.0085189,0.0314793,0.0106201,0.0168919,0.0150148,0.0154404,0,0.0245436,0,0.0110373,0.00494316,0.00768938,0.0198099,0.0304358,0.0170809,0.0103305,0.0194611,0,0,0.0470033,0,0.032281,0.0364609,0.0379524,0.0208849,0.0214639,0.00924949,0.0347834,0.0233112,0.0215854,0.0157397,0.019268,0.0267115,0.0147284,0.0164005,0.017809,0.00932912,0.0206962,0.0229715,0.0387591,0.0290394,0.0292707,0,0,0,0.0133144,0
229,0.0262402,0.0249306,0,0,0,0.0247752,0.0228058,0.0211067,0.004519,0,0,0,0,0.0296405,0,0.0153662,0.014113,0.0363025,0.01999,0.0216787,0.00813236,0,0,0.0264881,0.0246084,0.00708281,0.0146821,0.00859907,0.031073,0.0110815,0.0176785,0.015242,0.0151299,0,0.0239138,0,0.0110732,0.00494735,0.00818592,0.0204077,0.0303454,0.0168849,0.00932211,0.0198776,0,0,0.0466617,0,0.0321974,0.0363866,0.0375375,0.0225563,0.0211859,0.00843278,0.0349138,0.0237883,0.0214851,0.0153485,0.0199506,0.026909,0.0157292,0.0150086,0.0194508,0.0116944,0.0207092,0.0228979,0.0385997,0.0294147,0.0296529,0,0,0,0.0140314,0
230,0.0266752,0.0252266,0,0,0,0.0248422,0.0229314,0.0205647,0.00426592,0,0,0,0,0.0299328,0,0.0153391,0.0141261,0.0362666,0.0192666,0.0214169,0.00889486,0,0,0.0268906,0.0252166,0.00758473,0.0151421,0.00909167,0.0308216,0.01146,0.0182175,0.0153017,0.0150334,0,0.0237083,0,0.0110704,0.00494354,0.00862336,0.0202828,0.0303543,0.0161009,0.00850596,0.0203695,0,0,0.0463089,0,0.0322383,0.0362473,0.0370663,0.024038,0.0208935,0.0076228,0.0348935,0.0241972,0.0214328,0.0148903,0.0207813,0.0269668,0.0165807,0.0138771,0.0204316,0.0139227,0.0205911,0.0229309,0.0384754,0.029857,0.0300753,0,0,0,0.0146166,0
231,0.0270677,0.0255326,0,0,0,0.0257207,0.023101,0.0207108,0.00419858,0,0,0,0,0.0303535,0,0.0153355,0.0141816,0.036319,0.0193087,0.0211834,0.00923967,0,0,0.0273527,0.0257866,0.00771987,0.0154412,0.00935202,0.0306234,0.0115416,0.0181932,0.0152977,0.0149656,0,0.0242669,0,0.0110993,0.00508721,0.00890177,0.0193697,0.0303392,0.0144518,0.00803481,0.0209947,0,0,0.0460592,0,0.0322343,0.0361508,0.0366082,0.0252146,0.0205509,0.00683025,0.0348782,0.0246166,0.0216449,0.0145033,0.0217169,0.0272625,0.0173093,0.0130471,0.0213098,0.0153311,0.020588,0.02287,0.0383835,0.0303076,0.0304432,0,0,0,0.0149851,0
232,0.0275303,0.0259701,0,0,0,0.0273738,0.023302,0.0214124,0.00426562,0,0,0,0,0.0308263,0,0.0152931,0.0142627,0.0365007,0.0200361,0.0209672,0.00911746,0,0,0.0279536,0.0263711,0.00753919,0.0154802,0.00919499,0.030565,0.0112283,0.017565,0.0150273,0.014757,0,0.0255831,0,0.0111944,0.00520272,0.00907125,0.0176683,0.030289,0.0124399,0.00784388,0.0216483,0,0,0.0458614,0,0.032177,0.03609,0.0362721,0.0258757,0.020098,0.00617434,0.0352642,0.0250895,0.0221439,0.0142324,0.0227187,0.0277849,0.0179254,0.0124789,0.0224189,0.0164314,0.0208448,0.0228189,0.0382738,0.0308132,0.0310706,0,0,0,0.0151511,0
233,0.0282694,0.0271867,0,0,0,0.0295934,0.0236169,0.0222449,0.00489357,0,0,0,0,0.0320004,0,0.0151678,0.014295,0.0366571,0.0209263,0.0208173,0.00874071,0,0,0.0302272,0.0272941,0.0072691,0.0156042,0.0089488,0.0309324,0.01069,0.0167536,0.0146773,0.0143764,0,0.0276126,0,0.0118462,0.00529966,0.00950902,0.0159017,0.0301843,0.0101207,0.008135,0.0227959,0,0,0.0457046,0,0.0320942,0.0363454,0.0362632,0.0255252,0.0195114,0.00601546,0,0.0263543,0.0228067,0.0138017,0.0238488,0.0285864,0.0183736,0.0122997,0.0232401,0.0183203,0.0218559,0.0227215,0.0382506,0.0321537,0.0323571,0,0,0,0.0150949,0
234,0.02858,0.0278463,0,0,0,0.0317065,0.0236846,0.0228731,0.00532744,0,0,0,0,0.0326941,0,0.0151625,0.0144041,0.0368317,0.021401,0.0206384,0.00838093,0,0,0.0313602,0.0277102,0.00701914,0.0156121,0.00883856,0.0312293,0.0101622,0.0162474,0.0144363,0.0139801,0,0.029702,0,0.0121112,0.00526565,0.00965496,0.0152837,0.0301587,0.00877462,0.00820737,0.0232776,0,0,0.0455819,0,0.0320378,0.0363534,0.0364227,0.0253337,0.0191971,0.00567082,0,0.0268984,0.0234007,0.0137038,0.0246866,0.0291684,0.0186115,0.0123626,0.0235979,0.0215202,0.0223399,0.0224889,0.0380774,0.0327543,0.033088,0,0,0,0.0147948,0
235,0.0289097,0.0283707,0,0,0,0.0335377,0.0237727,0.0232132,0.00574012,0,0,0,0,0.0329007,0,0.0150866,0.0145306,0.0370028,0.0210054,0.0205501,0.00823808,0,0,0.0320104,0.0281409,0.00682955,0.0155479,0.00877174,0.0315831,0.010032,0.0164093,0.0144789,0.0135213,0,0.0318245,0,0.0121195,0.00530816,0.00968432,0.0175347,0.030167,0.00813719,0.00809094,0.0235363,0,0,0.0452647,0,0.032081,0.0361853,0.0367034,0.0254413,0.0191997,0.00519862,0,0.0271602,0.0235816,0.0136437,0.0248575,0.0289949,0.0185352,0.0121555,0.0232782,0,0.0224266,0.0222909,0.037526,0.0331165,0.0338333,0,0,0,0.0149177,0
236,0.0292558,0.0287055,0,0,0,0.0349384,0.023865,0.0230493,0.00618152,0,0,0,0,0.0325911,0,0.0150102,0.0146197,0.0369514,0.0196462,0.020742,0.00844117,0,0,0.0322565,0.0284699,0.00696493,0.0155719,0.00862521,0.0320579,0.0104942,0.0173079,0.014727,0.0130131,0,0.033812,0,0.0118555,0.00545685,0.00963094,0.0187275,0.0302318,0.00776995,0.00757382,0.0235669,0,0,0.0449049,0,0.0321968,0.0358897,0.0372321,0.0266908,0.0193116,0.00497364,0,0.0271759,0.0233303,0.0134814,0.0247133,0.0284804,0.0183913,0.0123836,0.0227055,0,0.0222701,0.0221912,0.036684,0.0332968,0.0345639,0,0,0,0.0145621,0
237,0.0294946,0.0290046,0,0,0,0.0360586,0.0238355,0.0225812,0.00657716,0,0,0,0,0.0319421,0,0.0151137,0.0144064,0.0367538,0.017977,0.0209955,0.00883717,0,0,0.0324669,0.0286673,0.00723487,0.0157973,0.00886395,0.0324844,0.0110932,0.0185647,0.0148157,0.0123755,0,0.0356145,0,0.0114364,0.00555167,0.00948862,0.0171261,0.0301563,0.00813047,0.00684961,0.0233494,0,0,0.0447407,0,0.0320896,0.0357612,0.0377658,0.0277457,0.0195094,0.00491456,0,0.0269729,0.0228086,0.0133424,0.0243818,0.0277433,0.018388,0.0131937,0.0225112,0.0291835,0.0221746,0.0221519,0.0365071,0.0334528,0.0350739,0,0,0,0.013795,0
238,0.0296655,0.0292079,0,0,0,0.0368816,0.0236344,0.0222247,0.00685729,0,0,0,0,0.0310787,0,0.015271,0.014089,0.0366199,0.016502,0.0210151,0.00891834,0,0,0.0326852,0.0288819,0.00719601,0.0156735,0.00948699,0.0329967,0.0115528,0.0196801,0.0149389,0.0117752,0,0.0370119,0,0.0109525,0.00550066,0.00929017,0.0171394,0.0301166,0.00790901,0.00607148,0.0229836,0,0,0.0446339,0,0.0320199,0.0356537,0.0378842,0.0269907,0.0198449,0.00573757,0,0.0265246,0.0221049,0.0127874,0.0236455,0.0267303,0.0184451,0.0135636,0.0222801,0.0296098,0.0220143,0.0222178,0.0365688,0.0335274,0.0352817,0,0,0,0.0135978,0
239,0.029761,0.0294036,0,0,0,0.0378034,0.0231999,0.0221423,0.00719441,0,0,0,0,0.030228,0,0.0152571,0.0137599,0.0364836,0.0155269,0.0210758,0.00873545,0,0,0.0330224,0.0290025,0.00722608,0.0155357,0.00991719,0.0335602,0.0118688,0.0203932,0.0152649,0.0112477,0,0.0384291,0,0.0105067,0.00539847,0.00901689,0.0167363,0.0301095,0.00833663,0.00520809,0.0225555,0,0,0.0444488,0,0.031994,0.0354461,0.0378125,0.0256686,0.0201122,0.00693772,0,0.0260628,0.0215035,0.0124063,0.0228318,0.0258821,0.0184138,0.0137656,0.0221494,0.0290272,0.0218196,0.0223226,0.0367046,0.033559,0.0351392,0,0,0,0.0134998,0
240,0.0298057,0.0296426,0,0,0,0.0391203,0.0226933,0.0224371,0.00748905,0,0,0,0,0.0295458,0,0.0153646,0.0135181,0.0363884,0.0152696,0.0212259,0.00842059,0,0,0.0334409,0.0290544,0.00738348,0.0155545,0.00990079,0.0340757,0.0118506,0.0204977,0.0156613,0.0107777,0,0.0400795,0,0.0101671,0.00516243,0.00878893,0.016047,0.0301468,0.00868367,0.00435173,0.0221048,0,0,0.0443421,0,0.0320149,0.0353126,0.037627,0.0242038,0.0203167,0.00826573,0,0.0256194,0.0209449,0.0123649,0.0222702,0.0252314,0.0182094,0.0139137,0.0220854,0.0280999,0.0216592,0.0224138,0.0369696,0.0336392,0.0349252,0,0,0,0.0135029,0
241,0.0298222,0.0297959,0,0,0,0.04074,0.0224303,0.0231126,0.00768696,0,0,0,0,0.0288078,0,0.0154595,0.013461,0.0363428,0.0158483,0.0213357,0.00797432,0,0,0.0341083,0.0290478,0.00743551,0.015683,0.00992902,0.0344253,0.0113226,0.0200426,0.015561,0.0103475,0,0.0418022,0,0.00981858,0.00498844,0.00856489,0.0154103,0.0301707,0.00834209,0.00355426,0.0217576,0,0,0.044431,0,0.0319964,0.0354497,0.0373605,0.0228412,0.020471,0.00972749,0,0.0253219,0.0204795,0.0123331,0.0219132,0.0246241,0.0178458,0.0141467,0.0219361,0.0272058,0.0217219,0.0226084,0.0374059,0.0337311,0.0347914,0,0,0,0.0135832,0
242,0.029849,0.0299325,0,0,0,0.0423133,0.0222971,0.0239431,0.00788355,0,0,0,0,0.0282319,0,0.0155335,0.0134688,0.0363279,0.0169131,0.0213318,0.00747452,0,0,0.0350513,0.0290051,0.00748415,0.0157797,0.0100391,0.0344704,0.0105372,0.0192323,0.0152194,0.00990649,0,0.0432995,0,0.00953541,0.00491589,0.00831672,0.014949,0.0301798,0.00816031,0.00287502,0.0217027,0,0,0.0446105,0,0.0319368,0.0358563,0.0370659,0.0215069,0.0205606,0.0109798,0,0.0251991,0.0200362,0.0121644,0.0215809,0.0240341,0.0174334,0.0143736,0.0216077,0.0263466,0.0219402,0.022918,0.037831,0.0339383,0.0347695,0,0,0,0.0135499,0
243,0.0300116,0.0302414,0,0,0,0.0436931,0.0222117,0.0246835,0.00836764,0,0,0,0,0.0277055,0,0.0156142,0.0134861,0.0362798,0.0177673,0.0211782,0.00702446,0,0,0.0360299,0.0292535,0.00757208,0.0157759,0.0101476,0.0345553,0.00999131,0.0185255,0.0148383,0.00951529,0,0.0447066,0,0.00915297,0.00500209,0.00808054,0.0145033,0.0302345,0.00820353,0.00235709,0.0216863,0,0,0.0447823,0,0.0319278,0.0364448,0.0369241,0.0201742,0.0205847,0.0118217,0,0.0252441,0.0197397,0.0122187,0.0212418,0.0235054,0.0172343,0.0143564,0.0210858,0.0253404,0.0221271,0.0232285,0.0381879,0.0343676,0.0349218,0,0,0,0.0136635,0
244,0.0301063,0.030501,0,0,0,0.0450987,0.0221217,0.0253321,0.00899039,0,0,0,0,0.0272584,0,0.0156965,0.0135934,0.0361806,0.0182579,0.0211452,0.00669141,0,0,0.0368859,0.0295626,0.00776308,0.0157912,0.0105756,0.0348684,0.00989101,0.0183495,0.0146976,0.0092156,0,0.0462853,0,0.00875929,0.00508775,0.00788809,0.0140168,0.0302926,0.00828698,0.0021357,0.0216924,0,0,0.0450055,0,0.0319263,0.0368679,0.0369838,0.0190666,0.0205978,0.0122168,0,0.0252631,0.0193587,0.0124459,0.0208582,0.022991,0.0173006,0.0141551,0.0205966,0.0241707,0.0223171,0.023474,0.038409,0.0346859,0.0349663,0,0,0,0.0138938,0
245,0.0301061,0.0307058,0,0,0,0.0463715,0.0220452,0.0258112,0.0097068,0,0,0,0,0.0270093,0,0.0157844,0.0137676,0.0361426,0.0183652,0.0211472,0.00646357,0,0,0.0378239,0.0298835,0.00804601,0.0158812,0.0108461,0.0353439,0.0101199,0.0186501,0.0150156,0.0088462,0,0.0478936,0,0.0084837,0.00512516,0.00766591,0.0135034,0.0303358,0.00824247,0.00222656,0.0216857,0,0,0.0453068,0,0.0319213,0.0371335,0.0372497,0.0182175,0.0205798,0.0122282,0,0.0252588,0.0188795,0.0127805,0.0204545,0.0224838,0.0175574,0.0136392,0.0202147,0.023034,0.0224779,0.0237129,0.0387416,0.0349198,0.0349741,0,0,0,0.0140854,0
246,0.030241,0.0310365,0,0,0,0.047433,0.0219468,0.026195,0.0103806,0,0,0,0,0.0267251,0,0.0158206,0.0139273,0.0362444,0.0182083,0.0211097,0.00633808,0,0,0.0389081,0.0304805,0.00835986,0.0159587,0.0110507,0.0359423,0.0103766,0.0191497,0.0154665,0.00839922,0,0.049321,0,0.00816146,0.00510307,0.0074355,0.0132444,0.0303718,0.0083695,0.00262051,0.0217688,0,0,0.045575,0,0.0319227,0.0373753,0.0376705,0.0175545,0.0205535,0.0121408,0,0.0253561,0.0183875,0.0132504,0.0198596,0.0220132,0.0175862,0.0129777,0.0201176,0.0224624,0.0227662,0.0239371,0.0390869,0.0353493,0.0351393,0,0,0,0.0143957,0
247,0.0305041,0.0314305,0,0,0,0.0484619,0.0218535,0.0265677,0.0110682,0,0,0,0,0.0261316,0,0.0158779,0.0139914,0.0362017,0.018118,0.0212058,0.00625909,0,0,0.0396711,0.0314666,0.0086323,0.0159629,0.0115598,0.0365036,0.0106017,0.0196915,0.0157264,0.00794131,0,0.0507748,0,0.00753324,0.00509507,0.00748759,0.0134427,0.0304041,0.00874122,0.00339796,0.022063,0,0,0.0457276,0,0.0319147,0.0375934,0.0381201,0.0170952,0.0206041,0.0121109,0,0.0255989,0.018004,0.0135567,0.0192179,0.0214703,0.0173793,0.0125385,0.019842,0.0226101,0.0231958,0.0240354,0.0396372,0.0359596,0.0353678,0,0,0,0.0146777,0
248,0.0304492,0.0316493,0,0,0,0.0496594,0.021752,0.0270288,0.0117444,0,0,0,0,0.0258686,0,0.0159439,0.0141514,0.0360428,0.0186594,0.0214479,0.00623028,0,0,0.039937,0.0319068,0.00890611,0.0159572,0.0121922,0.0369503,0.0106971,0.0200855,0.0156916,0.00755333,0,0.052255,0,0.00726895,0.00501831,0.00751195,0.0137654,0.030418,0.00947478,0.00439845,0.0219924,0,0,0.0459392,0,0.0318762,0.0377365,0.038469,0.0172907,0.0207283,0.0123312,0,0.0256141,0.0174848,0.0137098,0.0183713,0.0207523,0.0171892,0.0124679,0.0195741,0.0228037,0.0234831,0.0240785,0.0402459,0.0363927,0.0352985,0,0,0,0.0148989,0
249,0.0304798,0.0318424,0,0,0,0.0507405,0.0215672,0.0275599,0.0123938,0,0,0,0,0.0253127,0,0.0160181,0.0142682,0.035781,0.0192749,0.0217813,0.0060871,0,0,0.0399448,0.0324646,0.00906327,0.0159427,0.012408,0.0372375,0.0106352,0.0201673,0.0155385,0.00729278,0,0.0534749,0,0.00683322,0.00495848,0.00736631,0.0144063,0.0304846,0.0107581,0.00489316,0.021918,0,0,0.0460223,0,0.0318995,0.0376564,0.0386593,0.0180877,0.0208688,0.0127178,0,0.0256122,0.016816,0.0139241,0.0175019,0.019926,0.0173053,0.0126709,0.0195783,0.0233808,0.0237378,0.024189,0.040735,0.0368547,0.0353605,0,0,0,0.0152972,0
250,0.0304715,0.032027,0,0,0,0.0516471,0.0213831,0.0281396,0.0130075,0,0,0,0,0.0249391,0,0.0160855,0.0144001,0.0355587,0.0199751,0.0220319,0.00581023,0,0,0.0397467,0.0329643,0.00926322,0.0159732,0.0124452,0.037632,0.0105228,0.020002,0.0154229,0.00702085,0,0.0544554,0,0.00652206,0.00491889,0.00721182,0.0150827,0.0305644,0.0123188,0.00501678,0.0216412,0,0,0.0461712,0,0.0319145,0.0378175,0.038617,0.0195542,0.0210146,0.0132926,0,0.0255848,0.0162924,0.0142335,0.0166158,0.0191394,0.0177715,0.0130548,0.0198815,0.0240091,0.0239832,0.0243856,0.0409753,0.0372757,0.0354116,0,0,0,0.0157606,0
251,0.0305126,0.0322179,0,0,0,0.0524952,0.0211444,0.0287624,0.0136559,0,0,0,0,0.0243399,0,0.0161481,0.0144066,0.035264,0.0206696,0.0223232,0.00578848,0,0,0.039449,0.0336103,0.00947523,0.016068,0.0124067,0.0380219,0.0106326,0.0198686,0.015666,0.0068647,0,0.055348,0,0.0060481,0.00486033,0.0070713,0.016219,0.0306426,0.013905,0.00502597,0.0213549,0,0,0.0461413,0,0.0319488,0.0380052,0.0384924,0.0210887,0.021137,0.0138467,0,0.0256791,0.0157153,0.0147687,0.0158502,0.0185434,0.0182128,0.0133907,0.0205149,0.0251886,0.024289,0.0245203,0.0409215,0.0376391,0.0354594,0,0,0,0.0161753,0
252,0.0304133,0.0323614,0,0,0,0.0533803,0.0208878,0.0294772,0.0143797,0,0,0,0,0.023774,0,0.0162029,0.0142916,0.0349042,0.021348,0.0226989,0.00589374,0,0,0.0392678,0.0341169,0.00976112,0.0162638,0.0125416,0.0383052,0.0109215,0.0199563,0.0163074,0.00679944,0,0.0562581,0,0.00563357,0.00473511,0.00695172,0.0177197,0.0307021,0.0156439,0.00494932,0.0210502,0,0,0.0461994,0,0.0319618,0.0381845,0.0383669,0.0229975,0.0212857,0.0143861,0,0.0257697,0.0150208,0.0155261,0.0152544,0.018059,0.0185946,0.013773,0.0216385,0.0269264,0.0245659,0.0245502,0.0409684,0.0378228,0.0355568,0,0,0,0.0165144,0
253,0.0300394,0.032356,0,0,0,0.053995,0.0206742,0.0299684,0.0151964,0,0,0,0,0.0231076,0,0.016293,0.0140651,0.0347006,0.0215308,0.0231098,0.00583643,0,0,0.0391295,0.0344086,0.0100042,0.016138,0.0129043,0.0385581,0.0110957,0.0200326,0.0166442,0.00660216,0,0.0569429,0,0.00522215,0.00461944,0.00680398,0.0193479,0.0307534,0.0176075,0.00504953,0.0205201,0,0,0.0461169,0,0.0319847,0.0381877,0.0384313,0.0260366,0.0219765,0.0139788,0,0.0257064,0.0143844,0.0154117,0.0148152,0.0176486,0.0184449,0.0142904,0.0225082,0.0295977,0.0246736,0.0244804,0.0412351,0.0378647,0.0355485,0,0,0,0.0163955,0
254,0.0293647,0.0321667,0,0,0,0.054427,0.0204651,0.030351,0.0158888,0,0,0,0,0.0224215,0,0.0164179,0.0138699,0.0347308,0.0219272,0.0235825,0.00545804,0,0,0.0389472,0.0344885,0.010182,0.0156199,0.0133235,0.0389117,0.0112128,0.0200762,0.0167469,0.00634472,0,0.0573058,0,0.00484093,0.00459841,0.00662592,0.0208152,0.0308282,0.019769,0.00557839,0.0195512,0,0,0.0456573,0,0.0320644,0.037892,0.0387152,0.0304274,0.0233383,0.0127364,0,0.0254236,0.0144223,0.0145612,0.0149736,0.0176483,0.0176638,0.0152078,0.0225407,0.0333127,0.0245452,0.024269,0.0416243,0.037753,0.035385,0,0,0,0.0160268,0
