Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
36,0.0203019,0.0258915,0,0,0,0,0,0,0.0210494,0.0187546,0.0110954,0.0047631,0,0,0.0229846,0,0.0230647,0.00744182,0.0434175,0.00674614,0.024856,0.0162914,0.0100212,0.0158416,0.00976658,0.0139447,0.0134295,0.0332115,0.00891045,0.0113507,0.00161705,0.0292036,0.0254377,0.0203218,0.0114095,0.00389093,0.0068568,0.0150585,0.0101796,0.00271428,0.0235242,0,0,0.0565095,0,0.0125707,0.0203765,0.0417641,0.016027,0.0237762,0.0122227,0.00908243,0.0120295,0.00950708,0.0437231,0.00951909,0.0106744,0.0125042,0.0493659,0.0106182,0.0135787,0.00595352,0.0405217,0.0092951,0.00788195,0.0231288,0.0142465,0,0,0,0,0,0,0
37,0.0208095,0.0261505,0,0,0,0,0,0,0.0211117,0.0186104,0.0106381,0.00476304,0,0,0.0232756,0,0.023103,0.00771651,0.0434245,0.00666153,0.024906,0.0163251,0.0103027,0.0161584,0.00969754,0.0139018,0.0133752,0.0332275,0.00885992,0.0114017,0.00165776,0.0291519,0.0255561,0.0204246,0.0114127,0.00396519,0.00685266,0.0148547,0.0100647,0.00269719,0.023731,0,0,0.0556872,0,0.0126997,0.0200987,0.0417806,0.0159354,0.0238747,0.0121623,0.00927337,0.0119891,0.00948634,0.0437052,0.0096647,0.0106917,0.0125476,0.0493596,0.010617,0.0135946,0.00595912,0.0402473,0.00949287,0.00794251,0.0231956,0.0146219,0,0,0,0,0,0,0
38,0.0212998,0.026382,0,0,0,0,0,0,0.0211255,0.0184398,0.0105773,0.00467876,0,0,0.023509,0,0.0230625,0.00786734,0.04349,0.00660895,0.0249441,0.0163643,0.0105772,0.0165134,0.00963367,0.013834,0.0133133,0.0332341,0.00875277,0.0114318,0.00170895,0.0290927,0.0255226,0.0205161,0.0113586,0.00411869,0.00680899,0.0146396,0.00994464,0.00279714,0.0239109,0,0,0.0548275,0,0.0128579,0.0197945,0.0417758,0.0158772,0.0240511,0.0120794,0.00947812,0.0120186,0.00947592,0.043687,0.0097471,0.0106941,0.0125801,0.0493898,0.0106482,0.0136078,0.00596592,0.0400014,0.00971346,0.00800781,0.0232474,0.0149736,0,0,0,0,0,0,0
39,0.0217623,0.0265675,0,0,0,0,0,0,0.0212001,0.0183359,0.0108504,0.00452312,0,0,0.0237317,0,0.0229337,0.00797201,0.0435783,0.00659205,0.024979,0.0164017,0.010807,0.0169071,0.0096252,0.0138558,0.01331,0.0332169,0.00868669,0.0114595,0.00177701,0.0290065,0.0252684,0.0206359,0.0112996,0.00432752,0.00655553,0.0145251,0.00991627,0.00312714,0.0240346,0,0,0.0539556,0,0.0131256,0.0196756,0.0417973,0.015834,0.0242464,0.0119713,0.00963843,0.0120906,0.00944794,0.0436753,0.00974529,0.0106373,0.0126456,0.0494355,0.0106699,0.013605,0.00599376,0.0398062,0.00989429,0.00812474,0.0232792,0.0153096,0,0,0,0,0,0,0
40,0.0218123,0.0264549,0,0,0,0,0,0,0.0211515,0.0182886,0.0109642,0.00445758,0,0,0.0237802,0,0.0228221,0.00798493,0.0436058,0.00649339,0.0250874,0.0164062,0.0109625,0.0171085,0.00964645,0.0138884,0.0133471,0.0332348,0.00874841,0.0114925,0.00183858,0.0289925,0.0250447,0.0206468,0.0112933,0.0044906,0.00639681,0.0145343,0.0101945,0.00322115,0.023728,0,0,0.0532399,0,0.0135093,0.0195116,0.0418532,0.0157761,0.0243018,0.0118427,0.00972927,0.0121998,0.00942426,0.0436701,0.00971605,0.0105978,0.0127036,0.0494547,0.0106697,0.0135707,0.00604419,0.0397258,0.00981989,0.00810945,0.0230666,0.0153317,0,0,0,0,0,0,0
41,0.0213041,0.026852,0,0,0,0,0,0,0.0167951,0.0180159,0.0102107,0.00371179,0,0,0.0247365,0,0.0227245,0.00834553,0.0381258,0.0203431,0.0275297,0.014236,0.00845722,0.017934,0.0127464,0.0172596,0.00999118,0.0386628,0.011069,0.0127794,0.0104493,0.0295618,0.0221041,0.02166,0.0112243,0.00456118,0.00606003,0.0141525,0.00927501,0.00379789,0.02207,0,0,0.0527576,0,0.0138317,0.0190627,0.0422977,0.0145894,0.0241001,0.0116875,0.00920008,0.0144518,0.0105154,0.0442781,0.010379,0.0113319,0.0116423,0.0487196,0.0097298,0.0125187,0.00546515,0.0405226,0.0100609,0.00824529,0.0239355,0.0149131,0,0,0,0,0,0,0
42,0.0232854,0.0274882,0,0,0,0,0,0,0.0210001,0.0180634,0.0111262,0.00426056,0,0,0.0247199,0,0.0224578,0.00807579,0.0436551,0.00626338,0.0251179,0.0164957,0.0114231,0.0184767,0.00968632,0.014017,0.0134913,0.0332446,0.00888585,0.0115986,0.00201567,0.0289378,0.0253323,0.0212232,0.0108586,0.00414333,0.00704003,0.014057,0.0101659,0.00308991,0.0247677,0,0,0.0528584,0,0.0137836,0.019198,0.0419316,0.0154999,0.0243918,0.0117483,0.00997311,0.012321,0.00942098,0.0435971,0.00966026,0.0105232,0.012541,0.0494102,0.0106359,0.0135365,0.00594972,0.0393902,0.0115458,0.00883393,0.023772,0.0164634,0,0,0,0,0,0,0
43,0.0235376,0.0273923,0,0,0,0,0,0,0.0208234,0.0180481,0.0112022,0.00421393,0,0,0.0247977,0,0.0223074,0.00787696,0.0435416,0.00618045,0.0252211,0.0164972,0.0116838,0.0187986,0.00964137,0.014024,0.0134913,0.0331867,0.00889577,0.0116357,0.00209548,0.0288907,0.0252818,0.021175,0.0107855,0.00425922,0.00713778,0.0138428,0.0101427,0.00306665,0.0246732,0,0,0.0526372,0,0.0139949,0.0191174,0.042014,0.0153833,0.0242035,0.0117632,0.0101317,0.0124549,0.00947299,0.0435595,0.00963476,0.0105273,0.0126058,0.049364,0.0106334,0.0135092,0.00602119,0.039461,0.01197,0.00905888,0.0234975,0.0166671,0,0,0,0,0,0,0
44,0.023816,0.0273169,0,0,0,0,0,0,0.0207553,0.0180442,0.01126,0.00416489,0,0,0.0249059,0,0.0221086,0.0079379,0.0434932,0.00613838,0.0252104,0.0165517,0.0119871,0.0191594,0.0096165,0.0140433,0.0134877,0.0331148,0.00887414,0.0116778,0.00213407,0.0288351,0.0251294,0.0210494,0.0106827,0.00427877,0.00705783,0.0136908,0.0100559,0.0031654,0.0246318,0,0,0.0522188,0,0.014171,0.018842,0.042122,0.0152446,0.0241802,0.0118313,0.0103588,0.0126563,0.00953988,0.0435508,0.0096464,0.0105766,0.0127558,0.0492845,0.0106168,0.0135243,0.00606213,0.0393189,0.0122692,0.00920232,0.0231665,0.0169037,0,0,0,0,0,0,0
45,0.0240616,0.0272954,0,0,0,0,0,0,0.0207903,0.0180387,0.0111939,0.00406121,0,0,0.0249959,0,0.021942,0.00832584,0.0435055,0.00618051,0.024911,0.0167312,0.0123483,0.0195297,0.00956261,0.0140677,0.0134643,0.0330208,0.00888431,0.0116894,0.00212483,0.02878,0.0248429,0.020864,0.0105748,0.00432627,0.00686739,0.0135754,0.00994417,0.00337753,0.0246281,0,0,0.0517837,0,0.0143496,0.0185017,0.0422963,0.0150773,0.0242517,0.0119272,0.0105505,0.0128351,0.00963009,0.0435728,0.0096849,0.0106696,0.0128519,0.0492143,0.0105747,0.0135695,0.00606715,0.038969,0.0124765,0.00926194,0.0228726,0.0171108,0,0,0,0,0,0,0
46,0.0243111,0.0272685,0,0,0,0,0,0,0.0206794,0.0180009,0.0110782,0.00394081,0,0,0.0251104,0,0.0217265,0.0087804,0.0435874,0.00625909,0.0248719,0.0169044,0.0125909,0.019975,0.00947051,0.0140323,0.0133919,0.0330468,0.00884775,0.0116419,0.00202456,0.0287128,0.0246575,0.0207333,0.0104864,0.00450987,0.0066461,0.0133822,0.00991886,0.00340737,0.0245728,0,0,0.0513379,0,0.0144973,0.0182296,0.0423959,0.0149658,0.0243104,0.0119749,0.0106586,0.01306,0.00968502,0.0435861,0.00971997,0.0107478,0.0129237,0.0491994,0.0105375,0.0135508,0.00592552,0.038565,0.012781,0.00941861,0.0226774,0.017275,0,0,0,0,0,0,0
47,0.0245505,0.0272282,0,0,0,0,0,0,0.0206551,0.0179309,0.0110282,0.00387018,0,0,0.0252262,0,0.0215293,0.00899866,0.0436857,0.00632841,0.0249273,0.0170224,0.0127401,0.0204538,0.00943067,0.013987,0.013301,0.0331366,0.0087827,0.0115685,0.00192487,0.0286963,0.0245698,0.0206314,0.0104593,0.00468136,0.00657307,0.0132469,0.00994687,0.00331797,0.0244559,0,0,0.0508577,0,0.0146639,0.0178607,0.0424298,0.0149182,0.0243554,0.0119903,0.0107295,0.0133385,0.00972267,0.043598,0.0097351,0.0108098,0.0129339,0.0491993,0.0105116,0.0135949,0.0055718,0.0382287,0.0129892,0.00951084,0.0225116,0.0174582,0,0,0,0,0,0,0
48,0.0247699,0.0271163,0,0,0,0,0,0,0.0206773,0.017823,0.0111114,0.00373555,0,0,0.0253824,0,0.0213603,0.00904214,0.043793,0.00627189,0.0249734,0.0170126,0.0128469,0.0209088,0.00940326,0.0139403,0.0132289,0.0332237,0.00876349,0.0115271,0.00194581,0.0286986,0.0246051,0.020533,0.0105029,0.0050733,0.00645414,0.0130615,0.00994178,0.00313741,0.0244011,0,0,0.0502898,0,0.014783,0.0177041,0.0424437,0.0148631,0.0244029,0.01191,0.0108014,0.0136903,0.00974431,0.0436101,0.00972898,0.0108075,0.0129117,0.0491829,0.0105223,0.013621,0.00567768,0.0380242,0.0127795,0.00950257,0.0222791,0.0176482,0,0,0,0,0,0,0
49,0.0248627,0.0269516,0,0,0,0,0,0,0.0206615,0.0177156,0.0112872,0.00364133,0,0,0.0254815,0,0.0212332,0.00915247,0.0438349,0.00615642,0.0250564,0.0169889,0.0129432,0.0212242,0.00937376,0.0138754,0.0131999,0.0332231,0.00879354,0.0115449,0.00206493,0.0287132,0.0246827,0.0204749,0.0106151,0.00575758,0.0063261,0.0128982,0.00993047,0.00296224,0.0241375,0,0,0.049629,0,0.0149569,0.0177223,0.0425145,0.0148449,0.0244205,0.0118478,0.0108955,0.0141394,0.00976717,0.0436039,0.00972636,0.0107674,0.0129067,0.0491646,0.0105626,0.0136309,0.00594227,0.0379717,0.0128923,0.00954093,0.0219985,0.0177517,0,0,0,0,0,0,0
50,0.0250026,0.0274651,0,0,0,0,0,0,0.0206501,0.0177928,0.011512,0.00363005,0,0,0.0258796,0,0.0204074,0.00986217,0.0438011,0.00599157,0.0249889,0.017056,0.0127472,0.0227252,0.00938173,0.0138557,0.0132433,0.033143,0.00885311,0.0116417,0.00228143,0.0287392,0.0248317,0.0209407,0.00974383,0.004667,0.00648463,0.0126689,0.00977573,0.00288535,0.0241557,0,0,0.0488326,0,0.0151037,0.0173306,0.0425816,0.0145666,0.0244671,0.0118405,0.0106547,0.0144139,0.00987463,0.0436014,0.0097781,0.0108002,0.0128269,0.0491064,0.0105322,0.0135304,0.00608985,0.0374391,0.0135461,0.00976519,0.0225213,0.0177501,0,0,0,0,0,0,0
51,0.0253585,0.0275696,0,0,0,0,0,0,0.0206189,0.0177005,0.0116291,0.00352875,0,0,0.0266879,0,0.0200062,0.0109315,0.0437464,0.00583849,0.025052,0.0171094,0.0127347,0.0239613,0.00936318,0.0137927,0.0132147,0.0331273,0.00887734,0.0116948,0.00239582,0.0287241,0.0248692,0.0215502,0.00965422,0.00516801,0.00648317,0.0124191,0.00959622,0.00318359,0.0242302,0,0,0.04823,0,0.0152005,0.0169472,0.042601,0.0144924,0.0244936,0.0118444,0.010573,0.0147402,0.00996007,0.0435686,0.00981909,0.0108499,0.0128519,0.0490561,0.0105359,0.0134616,0.00617305,0.0370872,0.0139599,0.00997689,0.0225522,0.0180387,0,0,0,0,0,0,0
52,0.0257336,0.0276474,0,0,0,0,0,0,0.0206113,0.0175629,0.0117028,0.00342984,0,0,0.0277663,0,0.0197155,0.0120574,0.0437038,0.00569661,0.0250985,0.0170854,0.0127416,0.0253113,0.0093276,0.0137117,0.0131615,0.0331586,0.00885935,0.0117154,0.00245828,0.0287029,0.0249117,0.0223705,0.00966266,0.00595593,0.00655757,0.0122223,0.00949774,0.0033233,0.0243367,0,0,0.0478247,0,0.0153282,0.0166391,0.0426322,0.0144215,0.0244899,0.011864,0.0105017,0.0150574,0.0100287,0.043553,0.0098286,0.0108856,0.012863,0.0490162,0.0105516,0.0135158,0.00633168,0.0367338,0.0141682,0.0101011,0.0225414,0.018333,0,0,0,0,0,0,0
53,0.0258586,0.0275541,0,0,0,0,0,0,0.0206009,0.0173477,0.0118207,0.00335166,0,0,0.0286396,0,0.0195827,0.0127622,0.0437147,0.00558357,0.0250967,0.0170248,0.0128089,0.0262845,0.00929248,0.013649,0.0131112,0.0331632,0.00884638,0.0117177,0.00252665,0.0286863,0.0248076,0.0229551,0.00973865,0.00670459,0.00646211,0.0120404,0.00963082,0.00327179,0.0242092,0,0,0.0476161,0,0.0155041,0.0164489,0.0426837,0.0142941,0.0244846,0.0118539,0.0104861,0.0153111,0.0100702,0.0435402,0.0098117,0.0108958,0.0129259,0.0489854,0.0105526,0.0136323,0.00647742,0.0365205,0.0140081,0.00999207,0.0223713,0.0184433,0,0,0,0,0,0,0
54,0.0257603,0.027325,0,0,0,0,0,0,0.0205241,0.0171167,0.0118835,0.00331619,0,0,0.0290716,0,0.0195985,0.0130869,0.0437515,0.00551483,0.0251172,0.017012,0.0128903,0.0267814,0.0092715,0.0136075,0.0130825,0.0331395,0.00889124,0.0117121,0.00254138,0.0286339,0.0245509,0.0231633,0.00985263,0.00731153,0.00632158,0.0118285,0.00978949,0.0031983,0.0238252,0,0,0.0473886,0,0.0156708,0.0163752,0.0426768,0.0141476,0.0244939,0.011779,0.0105133,0.0155661,0.0101163,0.0435235,0.00976765,0.0109037,0.0129797,0.0489755,0.0105643,0.0136827,0.00648541,0.0364011,0.0138161,0.00992478,0.0221062,0.018408,0,0,0,0,0,0,0
55,0.0258793,0.0273844,0,0,0,0,0,0,0.0205605,0.0168121,0.0119899,0.00326468,0,0,0.029555,0,0.0196863,0.0134586,0.0437806,0.00544308,0.0251817,0.0170548,0.0131091,0.0272079,0.00928362,0.013655,0.0130972,0.0331413,0.00901571,0.0117263,0.00255123,0.0286029,0.0245851,0.0234178,0.0101136,0.00787779,0.00613558,0.0115399,0.00980611,0.00319626,0.0237447,0,0,0.0477171,0,0.0158171,0.0165398,0.0426838,0.0140702,0.0245542,0.0116979,0.0107063,0.0156964,0.0101577,0.0435006,0.00972265,0.0108814,0.013041,0.048959,0.0106077,0.01372,0.00649913,0.0366106,0.0129195,0.0098151,0.0220941,0.0185148,0,0,0,0,0,0,0
56,0.0252733,0.0272103,0,0,0,0,0,0,0.01696,0.0165336,0.0104987,0.00346734,0,0,0.0302378,0,0.0197075,0.0139384,0.0378338,0.0185441,0.0276104,0.0124118,0.0105367,0.0273028,0.0124327,0.0166602,0.00931677,0.038374,0.0112725,0.0126901,0.0102347,0.0295887,0.0226313,0.0239393,0.0100984,0.00786234,0.00569441,0.0111039,0.0089536,0.00372525,0.0215322,0,0,0.0475861,0,0.0160703,0.0160052,0.0431184,0.0130211,0.0242603,0.0116739,0.0100767,0.0176865,0.0113124,0.0441668,0.0104608,0.011677,0.0120931,0.0481413,0.00974755,0.0127831,0.00616168,0.0372617,0.0125351,0.00995171,0.0224534,0.0181855,0,0,0,0,0,0,0
57,0.0252757,0.0267066,0,0,0,0,0,0,0.0204605,0.0165366,0.0121037,0.00326638,0,0,0.0299535,0,0.0196779,0.0140232,0.0437254,0.00518469,0.0250581,0.016888,0.0130833,0.0277674,0.00926444,0.0135687,0.0130576,0.033115,0.00889603,0.0117144,0.00264314,0.0285976,0.0240874,0.0235957,0.0100505,0.0079958,0.00634479,0.0111496,0.00967493,0.00329016,0.0226487,0,0,0.0467879,0,0.015991,0.0155902,0.0428187,0.0139035,0.0244611,0.011666,0.0106662,0.0163025,0.0103628,0.043517,0.00974223,0.0109325,0.0128945,0.0488261,0.0106241,0.013727,0.00685523,0.0358833,0.0131906,0.010114,0.0214994,0.0180614,0,0,0,0,0,0,0
58,0.0247948,0.0258861,0,0,0,0,0,0,0.0205208,0.0165097,0.0121166,0.00335103,0,0,0.0300385,0,0.0195712,0.0139579,0.0437119,0.00507285,0.0250047,0.0170275,0.0130698,0.0280773,0.0093773,0.0137089,0.0131768,0.0330492,0.00876542,0.0117253,0.00265503,0.0285721,0.0240828,0.0235647,0.00981362,0.00764006,0.00623128,0.0111031,0.00956491,0.00337033,0.0218325,0,0,0.0455399,0,0.0160902,0.0151275,0.0428418,0.0137704,0.0243418,0.0117445,0.0106156,0.0167735,0.0104915,0.0435561,0.00980043,0.0110065,0.0129179,0.0490431,0.0105688,0.0136849,0.00698808,0.0350146,0.0142266,0.0102415,0.0206761,0.0176354,0,0,0,0,0,0,0
59,0.0250781,0.0263158,0,0,0,0,0,0,0.0207137,0.0162065,0.0122315,0.00333928,0,0,0.0302375,0,0.0198102,0.0138176,0.043691,0.00502616,0.0251267,0.0171627,0.0135499,0.0282649,0.0093954,0.0137859,0.0132368,0.032994,0.00874454,0.0117286,0.00267132,0.0285635,0.0241872,0.0237398,0.0101444,0.00823124,0.00605571,0.0106377,0.00956782,0.00348277,0.021984,0,0,0.0466467,0,0.0161119,0.0158575,0.0428875,0.0137931,0.0243972,0.011812,0.0109971,0.0167315,0.010433,0.043579,0.00982264,0.0110138,0.0130211,0.0491681,0.0106675,0.0136618,0.00713165,0.0358188,0.0130514,0.00975256,0.0210069,0.0177763,0,0,0,0,0,0,0
60,0.0250516,0.0261992,0,0,0,0,0,0,0.0207854,0.0161012,0.0123669,0.00328134,0,0,0.030279,0,0.0198664,0.0137006,0.0437711,0.00491206,0.025165,0.0171949,0.0136887,0.0285523,0.00937109,0.0137633,0.0131976,0.0330098,0.00887806,0.0117159,0.00271303,0.0285587,0.0242843,0.0238369,0.0101614,0.00822338,0.00596916,0.0104694,0.009598,0.00341994,0.021675,0,0,0.0459876,0,0.0161134,0.0157141,0.0428538,0.013751,0.0245806,0.0118593,0.0111026,0.0171166,0.0102592,0.0436014,0.00983085,0.0110511,0.0130894,0.0491707,0.0107159,0.0136623,0.00709767,0.0355014,0.0129119,0.00986236,0.0208601,0.0178607,0,0,0,0,0,0,0
61,0.0250806,0.0260556,0,0,0,0,0,0,0.0207871,0.016001,0.0125056,0.00320425,0,0,0.0302944,0,0.0198851,0.0136801,0.0438201,0.00483122,0.0252561,0.0172262,0.0137703,0.0287751,0.00938041,0.0138099,0.0131915,0.0330594,0.00898463,0.0118486,0.00275262,0.0285302,0.0244895,0.0239102,0.0102019,0.00822158,0.006286,0.0104336,0.00960382,0.00344026,0.0213745,0,0,0.0450758,0,0.0161363,0.0152672,0.0428192,0.0137213,0.0247504,0.0118927,0.011143,0.0175966,0.0101938,0.0435944,0.0098408,0.0110789,0.0131551,0.0491419,0.0107435,0.0137111,0.00706592,0.0349539,0.0124981,0.0100974,0.0207534,0.0180164,0,0,0,0,0,0,0
62,0.024965,0.0257944,0,0,0,0,0,0,0.0208485,0.0159266,0.0126358,0.00317452,0,0,0.0303418,0,0.0199486,0.0137359,0.0438872,0.00474247,0.0253747,0.0172692,0.0137274,0.0289804,0.00938829,0.0138556,0.0132034,0.0331299,0.00903649,0.0119516,0.00278936,0.0285011,0.0246926,0.0239828,0.0102105,0.00812679,0.00622131,0.0103735,0.00960507,0.00350046,0.0210255,0,0,0.0446196,0,0.0162133,0.0149731,0.042784,0.0137154,0.0249477,0.0119773,0.0110661,0.0179314,0.0101713,0.0435969,0.0098766,0.0111318,0.0132027,0.0491135,0.0107637,0.0138457,0.00712092,0.0345926,0.0118933,0.00995298,0.0205556,0.0180028,0,0,0,0,0,0,0
63,0.0243098,0.0248122,0,0,0,0,0,0,0.0208602,0.0159907,0.0126822,0.00316947,0,0,0.0302034,0,0.0197958,0.0136924,0.0439489,0.00463763,0.025372,0.0172552,0.0133027,0.0291998,0.00939682,0.0138375,0.0132016,0.0332055,0.00903291,0.0119513,0.00278789,0.0284942,0.0247144,0.0239569,0.00989796,0.00755469,0.00603514,0.0104486,0.00959953,0.00342962,0.0199844,0,0,0.0427131,0,0.0161664,0.0142859,0.0427701,0.0136537,0.0249567,0.0119711,0.010699,0.0185237,0.0101758,0.0436053,0.00989767,0.0111555,0.0131743,0.0491359,0.0107654,0.0138924,0.00707795,0.0331352,0.0132272,0.0102551,0.0197148,0.0175089,0,0,0,0,0,0,0
64,0.0240937,0.02461,0,0,0,0,0,0,0.0209744,0.0158844,0.0127298,0.00314782,0,0,0.0302048,0,0.0198646,0.0136373,0.0439509,0.00459546,0.0253759,0.0172996,0.0132968,0.0294211,0.00940422,0.0138536,0.0132237,0.0332234,0.00906169,0.0119871,0.00274102,0.0284749,0.0248,0.0240673,0.00993162,0.00759561,0.00602499,0.0102714,0.00963473,0.00347606,0.0195661,0,0,0.0424033,0,0.0160969,0.0142233,0.0427662,0.0136189,0.0249504,0.0119518,0.0107164,0.0186435,0.0101861,0.0435897,0.00989013,0.0111444,0.0131562,0.0491915,0.0107968,0.0139398,0.00700458,0.0329403,0.01297,0.0104632,0.0195604,0.0171634,0,0,0,0,0,0,0
65,0.0238849,0.0243659,0,0,0,0,0,0,0.020986,0.0157906,0.0127224,0.00312234,0,0,0.0301925,0,0.0199083,0.0135592,0.0439537,0.00455451,0.0253176,0.0173366,0.0133244,0.0295747,0.00942466,0.0138581,0.0132452,0.0331894,0.00908484,0.0120137,0.00272223,0.0284269,0.0247994,0.0242038,0.00993548,0.00758789,0.00601109,0.0101878,0.00966859,0.00352795,0.0190942,0,0,0.0419626,0,0.0160564,0.0140947,0.0427787,0.0135921,0.0249091,0.0118895,0.0108018,0.0187462,0.0101811,0.0435558,0.00985269,0.0111148,0.0131632,0.049246,0.0108311,0.0139756,0.00697682,0.0327214,0.0124864,0.0107117,0.0193728,0.0168944,0,0,0,0,0,0,0
66,0.0238586,0.0241471,0,0,0,0,0,0,0.0209294,0.0157327,0.0126524,0.00308666,0,0,0.030258,0,0.0199154,0.01351,0.0439137,0.00451422,0.0253162,0.0173198,0.0133481,0.0296523,0.00943789,0.0138929,0.0132882,0.0331396,0.00906466,0.0120226,0.00264374,0.0283509,0.0248114,0.0243969,0.00989783,0.00744682,0.00588758,0.010064,0.00966945,0.00352736,0.0185926,0,0,0.0412418,0,0.0159806,0.0138388,0.0428058,0.0135422,0.0248033,0.0118034,0.0108444,0.0189488,0.0101433,0.043498,0.00977304,0.0110276,0.0131777,0.0492831,0.0108644,0.013953,0.00724992,0.0323473,0.0127809,0.0105213,0.0192029,0.0167039,0,0,0,0,0,0,0
67,0.0237604,0.0240123,0,0,0,0,0,0,0.0208744,0.0156536,0.0125892,0.00311358,0,0,0.0304053,0,0.019912,0.0135017,0.0438813,0.00453479,0.0253558,0.017248,0.0133734,0.0297748,0.0094245,0.0138938,0.0132856,0.033127,0.0089776,0.0119864,0.00251908,0.0283432,0.0248132,0.0246556,0.00989946,0.00722822,0.00585145,0.00997881,0.00971094,0.00360716,0.0181261,0,0,0.0406594,0,0.0159318,0.0135719,0.0428147,0.0135308,0.0247621,0.0117895,0.0108417,0.0191554,0.0101054,0.0434699,0.00971708,0.0109561,0.0132033,0.0492957,0.0109088,0.0139611,0.00733938,0.031921,0.0128137,0.0102317,0.0191296,0.0166047,0,0,0,0,0,0,0
68,0.0235659,0.0239635,0,0,0,0,0,0,0.0207507,0.0155029,0.0125989,0.00311396,0,0,0.0305678,0,0.0199261,0.0134859,0.0438836,0.00454864,0.025162,0.0172004,0.0135152,0.0299446,0.00941731,0.0138517,0.0132659,0.0330901,0.00889958,0.0119302,0.00245402,0.0284031,0.0246765,0.0249312,0.00998666,0.00714169,0.00583635,0.00996968,0.00968846,0.00390829,0.0177776,0,0,0.0402997,0,0.0158789,0.0133545,0.042859,0.0134886,0.0247273,0.0118045,0.0108905,0.0192825,0.0101402,0.0434824,0.00971904,0.0109558,0.0131972,0.0492522,0.0108946,0.0140238,0.00741364,0.0314687,0.012405,0.0100491,0.0191259,0.0163729,0,0,0,0,0,0,0
69,0.0233358,0.0239132,0,0,0,0,0,0,0.0204982,0.015422,0.0125642,0.00307039,0,0,0.0306217,0,0.0201682,0.0134483,0.0439011,0.0046199,0.024425,0.0173008,0.0138996,0.0301146,0.00941948,0.0138668,0.0132607,0.0329374,0.00894835,0.0119519,0.00248008,0.0284564,0.0243278,0.0251454,0.0101755,0.0073548,0.00579496,0.00984329,0.00958473,0.00442852,0.0175776,0,0,0.0399914,0,0.0156478,0.013262,0.0429884,0.0133879,0.0246799,0.0118596,0.0110384,0.0192178,0.0102298,0.043507,0.00977759,0.011032,0.0131437,0.0491616,0.0108211,0.0139669,0.00752585,0.030993,0.0120316,0.00955545,0.0190478,0.0159607,0,0,0,0,0,0,0
70,0.0231476,0.0239299,0,0,0,0,0,0,0.0204684,0.0153283,0.0126295,0.00312378,0,0,0.0306401,0,0.0204555,0.0133505,0.0438732,0.00462531,0.0242039,0.0172998,0.0140419,0.0303314,0.00945781,0.0139077,0.0132591,0.032881,0.00895327,0.0119947,0.00261747,0.0284812,0.0242357,0.0252977,0.0104255,0.00751492,0.00577603,0.00970181,0.00953401,0.00465253,0.017518,0,0,0.0400361,0,0.0154177,0.0134271,0.0430357,0.0132629,0.0246773,0.011888,0.0111106,0.0190931,0.0102528,0.0435169,0.0098083,0.0110635,0.0131368,0.0491195,0.0107805,0.0139233,0.00763689,0.0307512,0.0115896,0.00944565,0.0189956,0.0158068,0,0,0,0,0,0,0
71,0.0230318,0.0240046,0,0,0,0,0,0,0.0205097,0.0152402,0.0127213,0.00322053,0,0,0.0305992,0,0.0206493,0.0132452,0.0438063,0.00459798,0.0243238,0.0171803,0.014053,0.0305593,0.00947865,0.0138966,0.0132274,0.0329204,0.00891855,0.0119884,0.00271241,0.0284882,0.0242018,0.0253428,0.0105851,0.00745188,0.00581816,0.00964797,0.00954775,0.00470494,0.0176348,0,0,0.0404704,0,0.0153033,0.0137474,0.0430431,0.0131483,0.0246628,0.0119418,0.0111662,0.0189519,0.0102343,0.0435297,0.00980383,0.0110739,0.0131269,0.0491227,0.0107969,0.0139268,0.00776692,0.0306708,0.0111933,0.00934853,0.019005,0.0159116,0,0,0,0,0,0,0
72,0.0231339,0.0244897,0,0,0,0,0,0,0.0156374,0.0150568,0.0105725,0.00475761,0,0,0.0308414,0,0.0207326,0.0132465,0.0379408,0.0166054,0.0269511,0.0102161,0.0118344,0.0304953,0.0111989,0.0147769,0.00795173,0.0379115,0.0104203,0.0122435,0.0100712,0.0297472,0.0211296,0.0256357,0.0106563,0.00734518,0.00531112,0.00930906,0.00880924,0.0053442,0.0163608,0,0,0.042173,0,0.0154192,0.0142715,0.0433283,0.0121727,0.0243796,0.0119365,0.0106554,0.0199238,0.0112313,0.0441411,0.0105033,0.0118466,0.0122764,0.048468,0.00995429,0.012993,0.00735267,0.0321137,0.0100614,0.00909303,0.0199065,0.0160424,0,0,0,0,0,0,0
