Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,LWRB,LBHD
834,0.0293401,0.0222374,0,0,0,0,0,0,0.0289752,0.00874558,0.0130193,0.00502924,0,0.0122661,0,0.0174979,0.0153184,0.0432039,0.00336565,0.0265342,0.0139167,0.0105434,0.01934,0.00306062,0.00693236,0.00619593,0.0371069,0.00624586,0.0107571,0.00359502,0.0268024,0.0315268,0.00751095,0.0068204,0.0179433,0.00706867,0.00427707,0.00711885,0.0125709,0,0,0.037231,0,0.0206317,0.0149305,0.0434,0.0120707,0.0265306,0.00329148,0.0064068,0.0281265,0.00422823,0.0343337,0.00508714,0.00398412,0.00444201,0.0452889,0.00391071,0.0052048,0.0210082,0.0423009,0.0197992,0.0133798,0.0203792,0.0202258,0,0,0,0,0,0,0,0.0103936,0
835,0.0297573,0.0224227,0,0,0,0,0,0,0.029031,0.00795728,0.0132663,0.00518768,0,0.012158,0,0.0172754,0.0152381,0.0432659,0.00328681,0.0265246,0.0139555,0.0105712,0.0198128,0.00296749,0.00690681,0.00624938,0.0371128,0.00629424,0.0107835,0.00360676,0.026767,0.031601,0.00782666,0.00709028,0.0179365,0.00705057,0.0041363,0.00736048,0.0129479,0,0,0.0369136,0,0.0206514,0.0150916,0.0434478,0.012072,0.026575,0.00335148,0.00642773,0.0283277,0.00420861,0.0343194,0.00512073,0.00395095,0.00462664,0.0453296,0.00396612,0.00530337,0.0211087,0.0420956,0.0195294,0.0133434,0.0204574,0.0205282,0,0,0,0,0,0,0,0.0103823,0
836,0.0302267,0.022666,0,0,0,0,0,0,0.0290457,0.00574132,0.0132318,0.00531902,0,0.0128041,0,0.0162678,0.0154562,0.0433362,0.00323553,0.0265247,0.0139798,0.0105417,0.0207874,0.0029389,0.00691664,0.00625843,0.0371652,0.00634063,0.0107812,0.00360883,0.0267296,0.0315393,0.008389,0.00728234,0.0179199,0.00712102,0.00400141,0.00758817,0.0134247,0,0,0.0364642,0,0.020681,0.0152535,0.0435328,0.0120864,0.0265959,0.00348998,0.00640347,0.028471,0.00419469,0.0343207,0.00529911,0.00393737,0.00480844,0.0453588,0.0040684,0.00542989,0.0211478,0.0417963,0.0193987,0.013354,0.0206777,0.0208522,0,0,0,0,0,0,0,0.0102676,0
837,0.0307181,0.022872,0,0,0,0,0,0,0.0289677,0.0050379,0.0133765,0.005349,0,0.0129906,0,0.0157986,0.0156652,0.0434037,0.00314961,0.0264796,0.0139376,0.0102574,0.0217017,0.0028827,0.0069073,0.00623835,0.0372385,0.00629453,0.0107938,0.00367653,0.0267139,0.0314188,0.00892535,0.00717127,0.017866,0.00733918,0.00397095,0.00769922,0.0139617,0,0,0.0354231,0,0.0207187,0.015419,0.043575,0.0120838,0.0265766,0.00360074,0.0061933,0.0283757,0.00423345,0.034332,0.00536716,0.00391564,0.00489738,0.0453981,0.00417461,0.00552996,0.0209581,0.0409305,0.0200249,0.0134799,0.0208702,0.0211827,0,0,0,0,0,0,0,0.0103107,0
838,0.0310883,0.0231804,0,0,0,0,0,0,0.029031,0.00503975,0.0134287,0.00567033,0,0.0132244,0,0.0160391,0.0153706,0.0434237,0.00312994,0.0265537,0.0139673,0.0105688,0.0217193,0.00282373,0.0069275,0.00629883,0.0372997,0.00633471,0.0108802,0.00376768,0.0267182,0.0316466,0.00890928,0.00739384,0.0178395,0.00707942,0.00397431,0.00815438,0.013991,0,0,0.0363437,0,0.020619,0.0155325,0.0436174,0.0121333,0.0266736,0.00374495,0.00648118,0.02862,0.00430461,0.0343042,0.00535706,0.00393217,0.00504908,0.0454195,0.00429463,0.00572208,0.0209026,0.0417227,0.0188907,0.0132452,0.0211397,0.0213238,0,0,0,0,0,0,0,0.0101915,0
839,0.0314708,0.0233809,0,0,0,0,0,0,0.0290035,0.00527504,0.0136168,0.00585322,0,0.0130354,0,0.0162217,0.0151483,0.0434612,0.00306517,0.0265647,0.01397,0.0105524,0.0220447,0.00276452,0.00683365,0.00630599,0.0373627,0.00641681,0.0109448,0.00387297,0.0267464,0.0319112,0.00904237,0.00736824,0.0178119,0.00708954,0.00388392,0.00843819,0.01421,0,0,0.0362592,0,0.0205517,0.0156425,0.0436334,0.0121644,0.026727,0.0038461,0.00646009,0.0286058,0.00435998,0.0342774,0.00536428,0.00397677,0.00518842,0.0454442,0.00437011,0.00587557,0.0209316,0.0416198,0.0186969,0.0131785,0.0212966,0.021539,0,0,0,0,0,0,0,0.0101803,0
840,0.0317456,0.0235042,0,0,0,0,0,0,0.0291183,0.0055116,0.0139921,0.00603801,0,0.012774,0,0.0164695,0.0150161,0.043492,0.00298386,0.0265927,0.014055,0.0105154,0.0222845,0.00274725,0.00680161,0.00632785,0.0374589,0.00643989,0.0110653,0.00395398,0.0267546,0.0321018,0.00915452,0.00740325,0.0177853,0.00712216,0.00366574,0.00874441,0.0143408,0,0,0.0360576,0,0.0204292,0.0155152,0.0436782,0.0121798,0.0267702,0.0039374,0.00642775,0.0284901,0.00436506,0.0342639,0.00538701,0.0040007,0.00533591,0.0455116,0.00442648,0.00591668,0.0211006,0.0414288,0.0184815,0.0130689,0.0214018,0.0217021,0,0,0,0,0,0,0,0.0102617,0
841,0.0319366,0.0235508,0,0,0,0,0,0,0.0293977,0.00577166,0.0145176,0.00622264,0,0.012543,0,0.0167514,0.0149828,0.0435279,0.00290751,0.0266319,0.0142175,0.0104648,0.0224571,0.0027575,0.00691465,0.00638561,0.0375812,0.00641071,0.0111779,0.00400169,0.0267594,0.0322964,0.00927983,0.00745586,0.0177021,0.00716074,0.00346083,0.00904713,0.0143889,0,0,0.0359277,0,0.0202477,0.0153221,0.0437411,0.0120705,0.0267868,0.00398798,0.00640885,0.0282903,0.00433928,0.034287,0.00535896,0.00395157,0.00540032,0.0456329,0.00443068,0.00598364,0.0213134,0.0411653,0.0181945,0.0128933,0.0214423,0.0217782,0,0,0,0,0,0,0,0.0102849,0
842,0.0320261,0.0235428,0,0,0,0,0,0,0.0298302,0.00548762,0.0148845,0.00641635,0,0.0124822,0,0.0167722,0.0148452,0.0435776,0.00290018,0.0266787,0.0144407,0.0104409,0.0226587,0.00275706,0.00716561,0.00649944,0.0377206,0.0064327,0.011291,0.00405914,0.0267704,0.0325875,0.00936576,0.00759167,0.0176234,0.00718689,0.0034216,0.00933652,0.0143226,0,0,0.0358797,0,0.0200372,0.0151865,0.0438024,0.0120296,0.0268119,0.00403435,0.00639038,0.0279971,0.00435483,0.034315,0.00534701,0.00393573,0.00548142,0.0457081,0.00450762,0.00614387,0.0213592,0.0408486,0.0176793,0.0125717,0.0214016,0.0217794,0,0,0,0,0,0,0,0.0101254,0
843,0.03195,0.0234082,0,0,0,0,0,0,0.0300736,0.00592915,0.0151201,0.00663006,0,0.0120622,0,0.0173378,0.0143088,0.0436223,0.00286904,0.0267177,0.0145112,0.010367,0.0227655,0.00267699,0.00723832,0.00657206,0.037845,0.00644209,0.0113497,0.00410261,0.0267687,0.0327655,0.00933056,0.00762671,0.0175448,0.00717786,0.00341614,0.0095771,0.0141114,0,0,0.035937,0,0.0197859,0.0150811,0.0438337,0.0119869,0.0268561,0.00411177,0.0063018,0.0276062,0.00437544,0.034329,0.00536955,0.00398279,0.00560223,0.0457695,0.00463732,0.0063012,0.0212849,0.0405332,0.0171509,0.0120706,0.0212328,0.0216831,0,0,0,0,0,0,0,0.00993146,0
844,0.0327683,0.0233294,0,0,0,0,0,0,0.00538804,0.00624863,0.00873496,0.00892997,0,0.0118703,0,0.0176781,0.0135707,0.039658,0.00999335,0.0287912,0.00562537,0.00866469,0.0223516,0.0104118,0.0137336,0.0111354,0.0414144,0.00679896,0.00718858,0.00615039,0.0279768,0.00443235,0.00889091,0.00763773,0.0171609,0.00713564,0.00316281,0.0103291,0.01472,0,0,0.0361917,0,0.0196096,0.0149535,0.0440422,0.0118985,0.0265899,0.00446831,0.00550492,0.0282207,0.00429458,0.0347823,0.00538061,0.00388258,0.00525147,0.045344,0.00423696,0.00588996,0.0207929,0.0406542,0.0167024,0.0114997,0.0209312,0.0224852,0,0,0,0,0,0,0,0.00982902,0
845,0.0311885,0.02246,0,0,0,0,0,0,0.0302312,0.0062006,0.0154502,0.00699355,0,0.0120751,0,0.0174162,0.0133491,0.0436539,0.00288649,0.0268142,0.014396,0.00996537,0.0228356,0.00234585,0.00700073,0.00662095,0.0379765,0.00639937,0.0113452,0.00406607,0.0268385,0.0328067,0.00866899,0.00757635,0.0173489,0.00729737,0.00317871,0.0099284,0.0132656,0,0,0.036363,0,0.0193915,0.0150505,0.044001,0.0116729,0.0268866,0.00420433,0.00598126,0.0264252,0.00443198,0.0344304,0.00540388,0.00405877,0.00575831,0.0458555,0.0047801,0.00646798,0.021068,0.0396093,0.017054,0.0113158,0.0203678,0.0211097,0,0,0,0,0,0,0,0.00974633,0
846,0.0306233,0.0217804,0,0,0,0,0,0,0.0306181,0.00645724,0.0156004,0.00719606,0,0.0126904,0,0.0173219,0.0135647,0.043742,0.00302499,0.0267964,0.0146618,0.00989745,0.0226126,0.00235577,0.00719254,0.00683385,0.037932,0.00646977,0.0114548,0.00400873,0.0268616,0.0333167,0.00791295,0.00749473,0.0172344,0.00728827,0.00305058,0.0101556,0.0127193,0,0,0.0373525,0,0.0193073,0.0153116,0.0441022,0.0115314,0.0269251,0.00432634,0.00594267,0.0259785,0.00447349,0.0344586,0.00544226,0.00402792,0.00584384,0.0458683,0.00485129,0.00659069,0.0209713,0.0396911,0.016982,0.0112573,0.0197375,0.020767,0,0,0,0,0,0,0,0.00957348,0
847,0.0301486,0.0211333,0,0,0,0,0,0,0.030931,0.00690576,0.0156582,0.00743298,0,0.0134869,0,0.017252,0.0139024,0.0437772,0.00312227,0.0268221,0.0147175,0.00988071,0.0223483,0.0023387,0.0073089,0.0069787,0.0379767,0.00647933,0.011511,0.00398625,0.0268716,0.0336494,0.00707918,0.00728731,0.0171602,0.00732676,0.00291015,0.0104201,0.0122468,0,0,0.0380986,0,0.0192556,0.0154908,0.0441927,0.0114318,0.0269544,0.00446323,0.00593988,0.0255654,0.00449035,0.034458,0.00547316,0.00403566,0.00592583,0.0458618,0.0048895,0.00657568,0.0209554,0.0396907,0.0169585,0.0112148,0.0190828,0.0204993,0,0,0,0,0,0,0,0.00935021,0
848,0.0297778,0.0205398,0,0,0,0,0,0,0.0312862,0.00726506,0.0158297,0.00758059,0,0.0139536,0,0.0172553,0.0140143,0.0437857,0.00320448,0.0268336,0.0148107,0.00980583,0.0221223,0.00233932,0.00741289,0.00708392,0.0380279,0.00649699,0.0115786,0.00399981,0.0268862,0.0339522,0.00639548,0.00712774,0.0169833,0.00736552,0.00285182,0.0106486,0.0119159,0,0,0.0385481,0,0.0191529,0.01554,0.0442604,0.011332,0.0269933,0.00463348,0.00587405,0.0251713,0.00451378,0.0344569,0.00552989,0.00414696,0.00601941,0.0458487,0.00493894,0.00665058,0.0208294,0.0396012,0.0168383,0.01107,0.0185128,0.0202896,0,0,0,0,0,0,0,0.00920213,0
849,0.0294479,0.0199989,0,0,0,0,0,0,0.0317509,0.00744148,0.0161917,0.00765339,0,0.0140988,0,0.0172886,0.0137783,0.043785,0.00337436,0.0268515,0.0149647,0.00966357,0.0219726,0.00230383,0.00748668,0.00716508,0.0380411,0.00658838,0.0117252,0.00414414,0.0269356,0.0342695,0.00600443,0.00707586,0.016813,0.00736756,0.00288639,0.0108149,0.0116368,0,0,0.0386883,0,0.0190143,0.0155669,0.044297,0.0111964,0.0270382,0.00480805,0.00573999,0.0247343,0.00458813,0.0344613,0.00560267,0.00428377,0.0060862,0.0458227,0.00496564,0.00681874,0.0206871,0.0393675,0.0166266,0.0108915,0.0180593,0.0200933,0,0,0,0,0,0,0,0.00920906,0
850,0.0290814,0.0195009,0,0,0,0,0,0,0.0321644,0.00742321,0.0164673,0.0077219,0,0.0139327,0,0.0173056,0.0132863,0.043794,0.00347203,0.0268762,0.0152484,0.00948065,0.0219289,0.00228228,0.00758993,0.00729649,0.0380846,0.00670349,0.0119217,0.00424051,0.0269327,0.0346632,0.00600441,0.00709085,0.0166596,0.00739848,0.00289353,0.0109539,0.0113501,0,0,0.0386632,0,0.0188364,0.0153675,0.0443052,0.0111016,0.0270826,0.00498741,0.0055903,0.0242343,0.00467074,0.0344542,0.00570736,0.00434993,0.00616286,0.0457854,0.00503593,0.00687202,0.0205658,0.0389729,0.0162513,0.010674,0.0176878,0.019822,0,0,0,0,0,0,0,0.00937989,0
851,0.0286758,0.0191227,0,0,0,0,0,0,0.032334,0.00721239,0.0165234,0.00774602,0,0.0136356,0,0.0172679,0.0127983,0.0438165,0.00344772,0.0268624,0.0155278,0.00922535,0.0218813,0.00224414,0.00770228,0.00743916,0.0380756,0.00674045,0.0120362,0.00421696,0.0268743,0.0348972,0.00624337,0.00718544,0.0164656,0.00743909,0.00288797,0.0110599,0.0109514,0,0,0.0384036,0,0.0185607,0.0150277,0.0443271,0.0110773,0.0270917,0.00518051,0.00539521,0.023626,0.00474123,0.0344707,0.00584065,0.00438499,0.00623953,0.0457514,0.00510226,0.00680164,0.0203926,0.0382956,0.0157394,0.010399,0.0174361,0.0194713,0,0,0,0,0,0,0,0.00961123,0
852,0.0282587,0.0188184,0,0,0,0,0,0,0.0324669,0.00685218,0.0165687,0.0076075,0,0.0132426,0,0.0171875,0.0126534,0.0438318,0.00341532,0.0268193,0.0156846,0.00878657,0.0218039,0.00221169,0.00780394,0.00754455,0.0379635,0.00672359,0.012106,0.00411852,0.0268676,0.0351116,0.00654266,0.00736422,0.0162029,0.00748323,0.00283644,0.011059,0.0104899,0,0,0.0379035,0,0.0182445,0.0146474,0.0443381,0.0108877,0.0270724,0.00527238,0.00503503,0.0229123,0.00480173,0.0345084,0.0059517,0.00439055,0.00623008,0.0457438,0.00504794,0.00672097,0.0201585,0.0372432,0.0153256,0.0101035,0.0172883,0.0191142,0,0,0,0,0,0,0,0.00978139,0
853,0.0279974,0.0183124,0,0,0,0,0,0,0.0324078,0.00654996,0.016601,0.00709846,0,0.0123839,0,0.0168026,0.013151,0.043873,0.0033697,0.0266597,0.015524,0.00762267,0.022279,0.00218062,0.00774076,0.00750018,0.0380876,0.00668336,0.0120768,0.00399081,0.0268804,0.0350866,0.0069822,0.00714604,0.0158926,0.00789332,0.0027829,0.0106245,0.010555,0,0,0.035158,0,0.0179176,0.0137617,0.0443185,0.0105907,0.0269152,0.00519471,0.00406046,0.0220093,0.00486185,0.034546,0.00601072,0.00440244,0.00606555,0.045752,0.00485783,0.00657376,0.0198846,0.0340604,0.0172472,0.0103041,0.0169662,0.019008,0,0,0,0,0,0,0,0.0100223,0
854,0.0275393,0.0180481,0,0,0,0,0,0,0.0326421,0.00573536,0.0165861,0.00721897,0,0.0122496,0,0.016695,0.0134938,0.0438393,0.00329635,0.0267072,0.0155554,0.00775132,0.0221375,0.00222413,0.00787167,0.00759757,0.0381493,0.00674871,0.0121478,0.00389736,0.0267956,0.0353559,0.00652327,0.00761669,0.0156712,0.0075356,0.00267659,0.0109692,0.00971966,0,0,0.0362388,0,0.0174138,0.0138966,0.0443991,0.0104955,0.0269713,0.00547584,0.00415465,0.02159,0.00491327,0.0346347,0.00615519,0.00454165,0.00609324,0.0457011,0.00481195,0.00669253,0.019726,0.0345213,0.0148384,0.00941575,0.0167919,0.0185938,0,0,0,0,0,0,0,0.00998388,0
855,0.027424,0.0176809,0,0,0,0,0,0,0.032555,0.00514707,0.0164974,0.00684184,0,0.0115055,0,0.0162894,0.0139975,0.0438506,0.00323403,0.0265253,0.0154723,0.0069061,0.0226675,0.00220633,0.00782944,0.00759535,0.0379782,0.00677714,0.0120939,0.0038609,0.0267878,0.0351922,0.00676951,0.00753871,0.0152992,0.00780693,0.00262861,0.0106472,0.00983481,0,0,0.0339895,0,0.0170177,0.0134086,0.0443979,0.0103679,0.0268326,0.0055082,0.00345106,0.0211273,0.00492954,0.0347184,0.00625193,0.00466861,0.00592988,0.045647,0.00472152,0.00648386,0.019314,0.0320416,0.0155143,0.00921059,0.0164558,0.0186122,0,0,0,0,0,0,0,0.0101174,0
856,0.0270208,0.0176447,0,0,0,0,0,0,0.0327013,0.00454409,0.0164822,0.00689345,0,0.0112971,0,0.0162893,0.0140035,0.043791,0.0032818,0.026454,0.0154766,0.00699775,0.0227245,0.00222732,0.00789436,0.00766951,0.037785,0.00681982,0.0121573,0.00381598,0.026799,0.0353367,0.0064738,0.00786221,0.0149741,0.00750476,0.00251319,0.0108668,0.00903368,0,0,0.0347985,0,0.0165256,0.0136747,0.0444693,0.0103209,0.0268439,0.00580428,0.00350708,0.0207313,0.00496416,0.0348133,0.00643869,0.00477881,0.00591324,0.0455222,0.00468033,0.00646057,0.0190296,0.0322453,0.0133964,0.00835496,0.01635,0.0182119,0,0,0,0,0,0,0,0.0100042,0
857,0.0267515,0.0173894,0,0,0,0,0,0,0.0325805,0.00440587,0.0164168,0.00643046,0,0.0106308,0,0.0163684,0.0140759,0.0438211,0.00326472,0.0262843,0.0152499,0.00620022,0.0231553,0.00228484,0.00781029,0.00757851,0.0378819,0.00679675,0.012114,0.00378893,0.0268396,0.0351579,0.00697009,0.00788115,0.0145808,0.00781408,0.002413,0.0104112,0.00901486,0,0,0.0329036,0,0.0160647,0.0130232,0.0445155,0.0101452,0.0267046,0.00580168,0.00282969,0.0202723,0.00501289,0.0348696,0.0065758,0.00485144,0.00569063,0.045429,0.00454368,0.00614163,0.018578,0.0298583,0.0137051,0.00810352,0.0161042,0.0180423,0,0,0,0,0,0,0,0.0100519,0
858,0.026235,0.0173542,0,0,0,0,0,0,0.0320982,0.00389515,0.016321,0.00623652,0,0.0103394,0,0.0163535,0.0140131,0.0437386,0.00334953,0.0262749,0.0146971,0.00580428,0.0233959,0.00213292,0.0074556,0.00732966,0.0380506,0.00664422,0.0118879,0.00383733,0.026885,0.0345766,0.00705147,0.00808857,0.0142266,0.0078809,0.00231722,0.0101395,0.00838958,0,0,0.0326336,0,0.0156046,0.0130036,0.0446005,0.0100282,0.0266262,0.00590433,0.00247402,0.0196696,0.00511103,0.0349234,0.00675468,0.00495998,0.00548494,0.0452619,0.00435804,0.00587314,0.0181977,0.028831,0.0125935,0.00748231,0.0160845,0.0175591,0,0,0,0,0,0,0,0.0101544,0
859,0.0265746,0.0174245,0,0,0,0,0,0,0.00807822,0.00428027,0.00985988,0.00770034,0,0.00988197,0,0.0169157,0.0136932,0.0400724,0.00984774,0.0280385,0.00496609,0.00407209,0.0229492,0.0098351,0.0128062,0.0108048,0.0412536,0.00696403,0.00735532,0.00629091,0.0283222,0.00580656,0.00673858,0.00820999,0.0134614,0.0078831,0.00222063,0.0101659,0.00918548,0,0,0.0331749,0,0.015264,0.0134668,0.0447376,0.0101223,0.0263,0.006079,0.00145311,0.0196585,0.00507679,0.0353679,0.00690862,0.00489437,0.00477203,0.0446244,0.00362741,0.00501843,0.0172372,0.02877,0.0112434,0.00679508,0.0161516,0.018002,0,0,0,0,0,0,0,0.00997255,0
860,0.024851,0.0169752,0,0,0,0,0,0,0.0316912,0.00483721,0.0160307,0.00498497,0,0.00911549,0,0.0171329,0.0137046,0.043796,0.00312002,0.0259289,0.0146464,0.0043959,0.0235723,0.00217031,0.00716625,0.00730041,0.0379798,0.00637239,0.0116341,0.00359794,0.0269032,0.0344173,0.00734682,0.00803749,0.0133773,0.00823252,0.00218672,0.00864949,0.0070769,0,0,0.0320118,0,0.0148273,0.0135573,0.0446705,0.00975678,0.0264427,0.00550454,0.00135708,0.0185027,0.00521662,0.0349756,0.00690804,0.00507633,0.00458729,0.044854,0.00363028,0.00488392,0.0169833,0.0263612,0.0120274,0.00682251,0.0158164,0.0163671,0,0,0,0,0,0,0,0.00998842,0
861,0.0240009,0.0166793,0,0,0,0,0,0,0.0317183,0.00507994,0.0160207,0.00437089,0,0.00865148,0,0.0173111,0.013592,0.0437945,0.00307549,0.025772,0.014735,0.00382192,0.023737,0.00214372,0.00714033,0.0073446,0.0378335,0.00632069,0.0116246,0.00353261,0.0268784,0.0345052,0.00723785,0.00804274,0.0129474,0.00828172,0.00210438,0.00792105,0.0062776,0,0,0.0323115,0,0.0144791,0.0139625,0.0447105,0.0097205,0.026327,0.00529944,0.00104572,0.0181341,0.00524732,0.0350219,0.0070124,0.00512447,0.00407405,0.0446142,0.0032498,0.00441323,0.0163832,0.0257993,0.0118173,0.00657001,0.0155461,0.0156699,0,0,0,0,0,0,0,0.00988986,0
862,0.0231024,0.0164437,0,0,0,0,0,0,0.0317508,0.00527424,0.015997,0.00377076,0,0.00827955,0,0.0173908,0.0134509,0.0438025,0.00300115,0.0256588,0.0148081,0.00325051,0.0238459,0.00218831,0.00719351,0.00737983,0.0376803,0.0062697,0.0116578,0.0035303,0.0268315,0.0345678,0.00707549,0.00806275,0.0124562,0.00833173,0.00214337,0.00707726,0.00541049,0,0,0.0327122,0,0.0142094,0.0142471,0.0447281,0.00984834,0.0262159,0.00494645,0.000980763,0.0180342,0.00525989,0.0350627,0.00702361,0.00507285,0.00343564,0.0443689,0.00278685,0.00366,0.0156709,0.0254169,0.0115005,0.00627378,0.0153639,0.0149493,0,0,0,0,0,0,0,0.00970614,0
863,0.0221669,0.0162391,0,0,0,0,0,0,0.0316919,0.00552054,0.0159053,0.00319988,0,0.00788881,0,0.0175446,0.0131856,0.0437982,0.00288406,0.025609,0.0147358,0.00269216,0.0239177,0.00220645,0.0072867,0.00738575,0.0377047,0.00618869,0.0116861,0.00362114,0.0267146,0.0344998,0.00703441,0.00808797,0.0116893,0.00838225,0.00252911,0.00614856,0.00456801,0,0,0.0330118,0,0.0139639,0.0144054,0.0447494,0.0103556,0.0261116,0.00445667,0.00114691,0.0182296,0.00530308,0.035066,0.00706894,0.00518468,0.00284159,0.0439319,0.00237686,0.00285147,0.0146161,0.025065,0.0110201,0.00594833,0.0152939,0.0141933,0,0,0,0,0,0,0,0.00949162,0
864,0.0211924,0.0160809,0,0,0,0,0,0,0.0316792,0.00554625,0.0158955,0.00268156,0,0.00759827,0,0.0176093,0.0127658,0.043755,0.00282781,0.0255685,0.0146095,0.00220678,0.0238931,0.0022897,0.00736988,0.00738997,0.0376668,0.00608814,0.0117353,0.00382436,0.0266101,0.0344015,0.00708087,0.00814482,0.0108674,0.00842342,0.00306138,0.00526913,0.003817,0,0,0.0331496,0,0.0137155,0.0144635,0.0447765,0.0110928,0.0260243,0.00388065,0.00142918,0.0186328,0.00530976,0.0350672,0.00710879,0.00538752,0.0022564,0.0434593,0.00213039,0.00210628,0.0134573,0.0246655,0.0104045,0.00562834,0.0152825,0.0133964,0,0,0,0,0,0,0,0.00930062,0
865,0.0201831,0.0160773,0,0,0,0,0,0,0.0316745,0.00515791,0.0158587,0.00225382,0,0.00756429,0,0.0175563,0.0122677,0.043663,0.00279677,0.0255305,0.0144584,0.00186452,0.0238786,0.00234241,0.00741803,0.00737097,0.0375709,0.00599876,0.0117524,0.00395104,0.0265204,0.0343945,0.00710314,0.008334,0.0100957,0.00849816,0.00369875,0.00449427,0.00318419,0,0,0.0331485,0,0.0134813,0.0144353,0.0448545,0.0120442,0.025913,0.00333969,0.00173765,0.019111,0.00531393,0.0351257,0.00709444,0.00564872,0.00193484,0.0430134,0.00219742,0.00143602,0.0123078,0.0241412,0.00971439,0.00535326,0.0153051,0.0125807,0,0,0,0,0,0,0,0.00919275,0
866,0.0187876,0.015817,0,0,0,0,0,0,0.0318392,0.00527835,0.0157801,0.00212738,0,0.00747542,0,0.0178041,0.0119906,0.0435372,0.00278092,0.0256798,0.0143269,0.00220496,0.0242585,0.00237124,0.00750261,0.00736115,0.037494,0.00593846,0.0117988,0.00396622,0.0264313,0.0347106,0.00759586,0.00855603,0.00903108,0.00831907,0.00442356,0.00415378,0.00288206,0,0,0.0345139,0,0.0132663,0.0150599,0.0450201,0.0134633,0.0259241,0.00298713,0.00152941,0.0181085,0.00531612,0.0352159,0.00698285,0.00591881,0.00223147,0.0425681,0.00267484,0.00164114,0.0108974,0.0248095,0.00785946,0.00450061,0.0152036,0.011388,0,0,0,0,0,0,0,0.0089851,0
867,0.0178289,0.0151033,0,0,0,0,0,0,0.0316991,0.00573269,0.0155886,0.00146674,0,0.00731227,0,0.0179639,0.012023,0.0435752,0.00271999,0.0256509,0.0141902,0.00145542,0.0246612,0.00243714,0.00750758,0.00731025,0.0374387,0.00587364,0.0117439,0.00385961,0.0263733,0.0347672,0.00862919,0.00835929,0.00924885,0.00858575,0.00552849,0.00282338,0.00339464,0,0,0.0323234,0,0.0129398,0.0138471,0.0450839,0.0145797,0.025798,0.0030126,0.00222091,0.018562,0.0051763,0.0351451,0.00662889,0.00599503,0.00346325,0.0420918,0.00369089,0.00320514,0.00997763,0.0224064,0.00901004,0.00501583,0.0145729,0.0108232,0,0,0,0,0,0,0,0.00888422,0
868,0.0168849,0.0147854,0,0,0,0,0,0,0.0316918,0.00613369,0.0155738,0.00134511,0,0.00725394,0,0.0182761,0.0119998,0.0435518,0.00270974,0.0257815,0.0140535,0.00122425,0.0248734,0.00245951,0.00745552,0.00727226,0.0374444,0.00588415,0.0117755,0.00383563,0.0262572,0.0348043,0.00929423,0.00835347,0.00915739,0.00861518,0.00673732,0.00193119,0.00376556,0,0,0.031754,0,0.0126506,0.0134731,0.0451828,0.0163199,0.0257824,0.00425355,0.00260051,0.0182798,0.00498518,0.0351363,0.00636616,0.00618306,0.00522525,0.0415266,0.00505636,0.0052085,0.0088577,0.0214056,0.00874738,0.00486364,0.0143867,0.010156,0,0,0,0,0,0,0,0.00866948,0
869,0.0160388,0.0145515,0,0,0,0,0,0,0.0314074,0.0064169,0.0154437,0.00160806,0,0.00741739,0,0.0186168,0.0119201,0.0434519,0.00255159,0.0257025,0.0138713,0.00114662,0.0251444,0.00243229,0.00732551,0.00721191,0.0373313,0.00592484,0.0117399,0.0037693,0.0261039,0.0345428,0.00998692,0.00842965,0.00906063,0.00869149,0.00800164,0.0013779,0.00416325,0,0,0.0311288,0,0.0123878,0.0132246,0.0453329,0.0181724,0.0257034,0.00583486,0.00287331,0.0180737,0.00480514,0.0351383,0.00610676,0.00640679,0.00706703,0.0407799,0.00655905,0.00723714,0.00787838,0.020315,0.00840171,0.00469642,0.0142193,0.00950789,0,0,0,0,0,0,0,0.00844981,0
870,0.0152595,0.0143906,0,0,0,0,0,0,0.0311245,0.00660405,0.0151467,0.00195802,0,0.00772377,0,0.0189957,0.0117555,0.0433312,0.00241833,0.0254484,0.0137787,0.00108736,0.0254779,0.00245809,0.00727139,0.00712763,0.0371743,0.00591411,0.0117261,0.00375245,0.026021,0.0342694,0.0107884,0.00857406,0.00901441,0.00881443,0.00931188,0.00105108,0.0046146,0,0,0.0303891,0,0.0121154,0.0130196,0.0454848,0.0199823,0.0256192,0.00745698,0.00314169,0.0179546,0.00468754,0.0351709,0.00579341,0.00664402,0.00892706,0.0399388,0.00814988,0.00922164,0.00698065,0.0191282,0.00805974,0.00451143,0.0140633,0.00886276,0,0,0,0,0,0,0,0.00819956,0
