Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
35,0.0195018,0.0247275,0,0,0,0,0,0,0.027399,0.00682134,0.0275895,0.0377564,0,0,0.0247311,0,0.0324999,0.0113126,0.0331169,0.0345293,0.00341139,0.012807,0.0485725,0.0183268,0.0146195,0.0179419,0.0127912,0.0300674,0.0154711,0.0172479,0.0179245,0.0169685,0.0286684,0.0218699,0.0158607,0.00705663,0.0236589,0.008981,0.0279416,0.0355881,0.0144242,0,0,0.0127609,0,0.00827439,0.0133918,0.0475595,0.0416145,0.0241789,0.0147788,0.0479309,0.0107742,0.0176699,0.0260074,0.0170301,0.0173542,0.016089,0.0469343,0.0199712,0.0201356,0.0373842,0.0147383,0.015577,0.0127306,0.0269798,0.0127596,0,0,0,0,0,0,0
36,0.0196892,0.0249509,0,0,0,0,0,0,0.0262893,0.00681419,0.0264102,0.0385278,0,0,0.0243732,0,0.032654,0.0112278,0.03339,0.0351307,0.00364462,0.0140828,0.0487755,0.0181781,0.0144486,0.0184878,0.0130053,0.0301701,0.0162061,0.0177206,0.0178233,0.0168478,0.0273379,0.0216198,0.0159704,0.00718513,0.0230404,0.00906391,0.0274267,0.0356168,0.0145455,0,0,0.0134944,0,0.00844963,0.0138545,0.047217,0.0404946,0.0243821,0.0149882,0.0480339,0.010977,0.01842,0.0253537,0.0175127,0.0180729,0.0159569,0.0468916,0.0199922,0.0195853,0.0362039,0.0149462,0.016432,0.0130663,0.0272417,0.013297,0,0,0,0,0,0,0
37,0.0198558,0.0252221,0,0,0,0,0,0,0.0253638,0.00682157,0.0252812,0.0390766,0,0,0.0241296,0,0.0328257,0.0111302,0.0336809,0.0358255,0.00401157,0.0156265,0.0491433,0.0180796,0.0143423,0.0191697,0.0133242,0.0303121,0.0168689,0.0183073,0.0177003,0.016717,0.026326,0.0213541,0.0160891,0.00734689,0.0233717,0.00911916,0.0272969,0.0355644,0.0147407,0,0,0.0143084,0,0.00862477,0.0143108,0.0469575,0.0396821,0.0244489,0.014881,0.0480374,0.0111883,0.0191558,0.0250196,0.0180445,0.0187568,0.0156228,0.0465979,0.0197521,0.0190385,0.0359794,0.0152114,0.0171925,0.0133729,0.0275368,0.0137228,0,0,0,0,0,0,0
38,0.0199792,0.0255992,0,0,0,0,0,0,0.0248155,0.00683982,0.0243546,0.0395249,0,0,0.023894,0,0.0330469,0.0110135,0.0339587,0.0363915,0.00449148,0.0172396,0.0497162,0.0180143,0.0142744,0.0197979,0.0137106,0.0304927,0.0174437,0.0189596,0.0175791,0.0166251,0.025746,0.0210922,0.0162235,0.00754323,0.0242042,0.00915532,0.0277777,0.0355098,0.0150279,0,0,0.0151135,0,0.00879985,0.0147103,0.0467313,0.0396414,0.0243749,0.0147306,0.0479614,0.0114474,0.0197262,0.0251022,0.018511,0.0192854,0.0153493,0.0461595,0.0194954,0.0189027,0.0366264,0.0155046,0.0178654,0.0136863,0.0278845,0.014043,0,0,0,0,0,0,0
39,0.0201335,0.0260521,0,0,0,0,0,0,0.0246454,0.00686857,0.0236533,0.0399468,0,0,0.0236324,0,0.0333035,0.0109134,0.034188,0.0366539,0.00503474,0.0186742,0.0503527,0.0180403,0.0140266,0.020146,0.0140559,0.0306928,0.0179177,0.0195707,0.017572,0.0166157,0.0253132,0.0208591,0.0163725,0.00775013,0.0251512,0.00908267,0.0285441,0.0354294,0.015338,0,0,0.0158695,0,0.00882905,0.0152117,0.0464815,0.0400191,0.0241844,0.0146414,0.0478774,0.0117107,0.0201266,0.0253811,0.0188517,0.0196563,0.0151265,0.0457262,0.0192327,0.0191481,0.0374529,0.0157288,0.0185758,0.0140503,0.0282257,0.0142315,0,0,0,0,0,0,0
40,0.0201997,0.0265686,0,0,0,0,0,0,0.025316,0.00690482,0.0232195,0.040068,0,0,0.0233654,0,0.0335181,0.0108397,0.0342932,0.0368069,0.0053215,0.0200288,0.0509607,0.0181365,0.0139369,0.020732,0.0144537,0.0310818,0.0182353,0.0203134,0.0174251,0.0164931,0.0259748,0.0206718,0.0165211,0.00793651,0.0258562,0.00901462,0.0291411,0.035232,0.0155436,0,0,0.0166544,0,0.00887993,0.0156718,0.0461169,0.040246,0.023831,0.0144881,0.0476954,0.0118975,0.020297,0.025587,0.0189954,0.0197844,0.0149682,0.0453087,0.0190001,0.0194434,0.0379725,0.0159556,0.0192702,0.0144373,0.028571,0.014249,0,0,0,0,0,0,0
41,0.0203038,0.0269193,0,0,0,0,0,0,0.0255318,0.00695387,0.0227804,0.0402539,0,0,0.0230907,0,0.0336118,0.0107718,0.03431,0.0366702,0.00578779,0.0212868,0.0513957,0.0182772,0.0135944,0.020878,0.0149098,0.0314147,0.0188111,0.0210312,0.0176137,0.016526,0.0256528,0.0205292,0.0166048,0.00804484,0.0262179,0.00898857,0.0294444,0.0350578,0.0157317,0,0,0.0174482,0,0.00896351,0.0160543,0.0457829,0.0400551,0.0234486,0.0141627,0.0473839,0.0119657,0.020384,0.0254946,0.0190575,0.0198137,0.0148233,0.0450664,0.01887,0.0194326,0.0378761,0.0162112,0.0199627,0.0147944,0.028702,0.0145327,0,0,0,0,0,0,0
42,0.0202386,0.0271868,0,0,0,0,0,0,0.0255954,0.00706723,0.0224186,0.0402904,0,0,0.0229084,0,0.0337452,0.0107255,0.034243,0.0364757,0.00623806,0.0220753,0.0517077,0.0185489,0.0131897,0.0206412,0.0151954,0.0317464,0.019379,0.0216829,0.0178285,0.0165155,0.0250569,0.0205142,0.0166769,0.00811573,0.0258329,0.00900475,0.0293636,0.0348212,0.0156356,0,0,0.0183149,0,0.009068,0.0163854,0.0456314,0.0394533,0.0229899,0.013899,0.0469683,0.0119254,0.0203478,0.0252911,0.0190118,0.0197956,0.0147681,0.0449752,0.0189408,0.0193288,0.036885,0.0164318,0.0206806,0.0151395,0.0287091,0.0145766,0,0,0,0,0,0,0
43,0.0202333,0.0273445,0,0,0,0,0,0,0.0255478,0.00718465,0.0219712,0.0402126,0,0,0.0227357,0,0.0339286,0.0106947,0.0341037,0.0360367,0.00655238,0.0225652,0.051744,0.0187929,0.012774,0.020255,0.0154291,0.0320866,0.020031,0.0223496,0.0181349,0.0164545,0.024357,0.0205416,0.016803,0.0082257,0.025241,0.00897604,0.0290256,0.0345458,0.0156489,0,0,0.019138,0,0.00914552,0.0167676,0.0456082,0.0383813,0.02248,0.0135926,0.0464823,0.0118773,0.0202393,0.0249693,0.0189443,0.0197909,0.0147432,0.0449482,0.0190306,0.0189609,0.0355296,0.0166192,0.0213252,0.0155295,0.0286009,0.0145743,0,0,0,0,0,0,0
44,0.0202181,0.0274172,0,0,0,0,0,0,0.025319,0.00726362,0.0214776,0.0400754,0,0,0.0225516,0,0.0341134,0.0106576,0.0339812,0.0354725,0.00668195,0.0226411,0.0514187,0.0190385,0.0123723,0.0199273,0.0156061,0.0324145,0.020713,0.0229692,0.0185167,0.0163491,0.0235856,0.020637,0.0169146,0.00830943,0.0244937,0.00892403,0.0284179,0.0342401,0.0155949,0,0,0.0199561,0,0.00921412,0.0171974,0.0456623,0.0369615,0.0220903,0.0132634,0.0460916,0.011728,0.0201331,0.0246047,0.0188373,0.0197182,0.0146906,0.0449018,0.019023,0.0183383,0.0339404,0.0168675,0.0218766,0.0159216,0.0284602,0.014474,0,0,0,0,0,0,0
45,0.0201648,0.0274266,0,0,0,0,0,0,0.0250375,0.00726844,0.0209421,0.0398398,0,0,0.0223844,0,0.0342517,0.010583,0.0338181,0.034717,0.00669374,0.0224984,0.0510498,0.0193103,0.0120629,0.019594,0.0158045,0.0327086,0.0214335,0.0235621,0.0188947,0.0162302,0.0229874,0.0208057,0.0169743,0.00834789,0.0238165,0.00887638,0.0277674,0.0339364,0.0154527,0,0,0.0208028,0,0.00930157,0.0176414,0.0457179,0.0355403,0.0217381,0.0128898,0.0456683,0.011523,0.0200828,0.0242745,0.0186967,0.0195487,0.0146004,0.0448274,0.0189628,0.017693,0.032475,0.017082,0.0223604,0.0162805,0.0283143,0.0142843,0,0,0,0,0,0,0
46,0.0200753,0.0274147,0,0,0,0,0,0,0.0249104,0.0072512,0.0204399,0.0395282,0,0,0.022278,0,0.0343424,0.01051,0.0335751,0.0338095,0.00660091,0.0222499,0.0508188,0.019583,0.0118985,0.0192399,0.0160372,0.0329283,0.0222418,0.0241611,0.0192565,0.016123,0.0227838,0.0210059,0.017008,0.00842638,0.0232212,0.00884407,0.0273105,0.0336926,0.0153593,0,0,0.0216523,0,0.00940645,0.0180822,0.045685,0.0344326,0.0214417,0.0125665,0.0450132,0.0113631,0.0200817,0.0240133,0.0185251,0.0193138,0.014593,0.0448376,0.0189955,0.017271,0.0310976,0.0172421,0.0228332,0.0166947,0.0281425,0.0141228,0,0,0,0,0,0,0
47,0.0199563,0.0274189,0,0,0,0,0,0,0.0251205,0.00730757,0.0200702,0.0392128,0,0,0.0223112,0,0.0344614,0.0105333,0.0332865,0.0329019,0.0065256,0.0219236,0.0507669,0.0197276,0.0118711,0.0188739,0.0162598,0.0331396,0.0230868,0.0247493,0.019639,0.0160915,0.023113,0.0212387,0.0170715,0.00856082,0.0227839,0.00881536,0.0270498,0.0335674,0.0153846,0,0,0.0224675,0,0.00956981,0.0184619,0.0454921,0.0336814,0.0212264,0.0123188,0.0442383,0.0112443,0.0201025,0.0238414,0.0183881,0.0190916,0.014644,0.0449243,0.0190999,0.017047,0.0298707,0.0174071,0.0233822,0.0171169,0.0279835,0.0140392,0,0,0,0,0,0,0
48,0.0197889,0.027407,0,0,0,0,0,0,0.0257197,0.00735633,0.0198993,0.0388917,0,0,0.022391,0,0.0345948,0.01055,0.0330518,0.0322451,0.00642718,0.0216659,0.0508112,0.019823,0.0119442,0.0187385,0.0164927,0.033379,0.0237923,0.0252837,0.0199895,0.016173,0.0242627,0.021455,0.0171422,0.00866993,0.0225474,0.008828,0.0268963,0.033485,0.0154114,0,0,0.0232529,0,0.00980939,0.0187911,0.0453335,0.033102,0.0210863,0.0120396,0.0436645,0.0111273,0.0201351,0.0237744,0.01833,0.0189299,0.0146493,0.0450474,0.0191418,0.0168507,0.0288806,0.0176762,0.0238871,0.0172535,0.0278361,0.0140169,0,0,0,0,0,0,0
49,0.0196338,0.0273975,0,0,0,0,0,0,0.0267569,0.00748464,0.0199003,0.0385594,0,0,0.0225535,0,0.0347365,0.0106087,0.0328813,0.0319583,0.00633474,0.0215109,0.0509439,0.0198966,0.0121138,0.0186845,0.0167925,0.0336155,0.0242649,0.0257076,0.0202042,0.016369,0.0265574,0.0216642,0.0172606,0.00871129,0.0224779,0.00888774,0.0268624,0.0334375,0.0154914,0,0,0.0240068,0,0.0101289,0.0190273,0.0453037,0.0326776,0.0209836,0.0118137,0.0429848,0.0110703,0.0201936,0.0237968,0.0183212,0.0188459,0.0146418,0.0451941,0.0191866,0.0167124,0.0281352,0.018016,0.0242329,0.017269,0.0277168,0.0140061,0,0,0,0,0,0,0
50,0.0195348,0.0273427,0,0,0,0,0,0,0.0281613,0.00760631,0.0199378,0.0381678,0,0,0.0227534,0,0.0349298,0.0106718,0.0327892,0.0322381,0.00620022,0.0215161,0.0510824,0.0199424,0.0123692,0.018689,0.0172059,0.0338276,0.0245186,0.0259884,0.0202923,0.0166888,0.0296857,0.0219025,0.0173987,0.00876456,0.0225707,0.00886528,0.0269367,0.0333425,0.0155897,0,0,0.0247094,0,0.0103413,0.0193419,0.0452865,0.0323698,0.0209156,0.0116327,0.0423896,0.0110571,0.0202553,0.0238557,0.0183072,0.0188517,0.014721,0.0453071,0.019288,0.0166402,0.0275869,0.0182864,0.0245636,0.0174848,0.0276076,0.0139993,0,0,0,0,0,0,0
51,0.0194147,0.0271594,0,0,0,0,0,0,0.0299222,0.00770053,0.0200884,0.0376256,0,0,0.0229042,0,0.0351279,0.0107004,0.0328687,0.0331546,0.00592293,0.0216322,0.0510501,0.0199818,0.0126163,0.0186883,0.017615,0.0340953,0.0246223,0.0261517,0.0202959,0.0171639,0.0337175,0.022135,0.0175098,0.00886244,0.0226134,0.00874946,0.0268534,0.0330287,0.01553,0,0,0.0252736,0,0.0104003,0.0197575,0.0452926,0.031967,0.0211317,0.0114413,0.0418048,0.011013,0.0203067,0.0239907,0.0182957,0.0188136,0.0147808,0.0453645,0.019336,0.0165325,0.0271236,0.0184816,0.0248966,0.0178443,0.0274475,0.0139687,0,0,0,0,0,0,0
52,0.0193033,0.0269163,0,0,0,0,0,0,0.0321747,0.00788384,0.0204496,0.0369268,0,0,0.0230933,0,0.0353088,0.0108285,0.0332324,0.034382,0.0054759,0.0217878,0.0508682,0.0199809,0.0128362,0.0186561,0.0179215,0.0345322,0.0245987,0.0262624,0.0202922,0.017787,0.0380455,0.0223822,0.0176269,0.00902295,0.0225107,0.00858372,0.0266817,0.0325525,0.0152207,0,0,0.0257245,0,0.0104041,0.0201704,0.0451746,0.0315933,0.0219161,0.0114007,0.0412264,0.0109145,0.0203215,0.0241963,0.0182282,0.0187486,0.0149338,0.0454611,0.0193802,0.0165206,0.0267099,0.0187212,0.0252227,0.0182699,0.0272694,0.0138355,0,0,0,0,0,0,0
53,0.0191225,0.0268328,0,0,0,0,0,0,0.0347259,0.0081073,0.0209779,0.0361996,0,0,0.0232621,0,0.0355151,0.0110283,0.0335058,0.0355452,0.00521217,0.0219675,0.0509221,0.0199567,0.0132041,0.0186681,0.0182433,0.0349608,0.0243331,0.0262526,0.0201914,0.0185036,0.0426137,0.022572,0.0177787,0.00923449,0.0225822,0.00847822,0.0265304,0.0320468,0.0149865,0,0,0.026178,0,0.010527,0.0204813,0.0451981,0.0311652,0.0222967,0.0112658,0.0405661,0.0109136,0.0203204,0.0244018,0.0182065,0.0187301,0.0149441,0.0454557,0.0193319,0.016379,0.0264415,0.0191385,0.0255002,0.0186009,0.0273055,0.0137163,0,0,0,0,0,0,0
54,0.0189036,0.0269038,0,0,0,0,0,0,0.037306,0.0081958,0.0218889,0.0354483,0,0,0.0232666,0,0.0357152,0.0110817,0.0335608,0.0365368,0.0051051,0.0220591,0.0512215,0.0198944,0.0136856,0.0188692,0.018599,0.0353273,0.0238464,0.0261242,0.0200658,0.0192609,0.0470443,0.0226225,0.0179046,0.00940767,0.0226861,0.00838329,0.0263631,0.0315402,0.0146945,0,0,0.0266118,0,0.0106827,0.0207864,0.0452118,0.0307231,0.0223041,0.0110871,0.0397768,0.0109785,0.0203128,0.0246163,0.0181929,0.0187147,0.0148758,0.0453795,0.0192336,0.0161997,0.0261672,0.0195571,0.025726,0.0188876,0.0275687,0.0135651,0,0,0,0,0,0,0
55,0.0186841,0.0269999,0,0,0,0,0,0,0.0395771,0.00831963,0.0230338,0.0344924,0,0,0.0232977,0,0.0359067,0.011099,0.0333548,0.0375085,0.00499562,0.0220475,0.0512276,0.0198574,0.0142701,0.0191612,0.0189456,0.0356198,0.0232672,0.0258746,0.0198679,0.0200004,0.0507888,0.022686,0.0180253,0.00961707,0.0227669,0.00828683,0.0261808,0.0308752,0.0144102,0,0,0.0270556,0,0.0108315,0.0211118,0.0451678,0.0303105,0.0222072,0.010934,0.0391676,0.0110927,0.0202642,0.0248381,0.0181234,0.018624,0.0147907,0.0452779,0.0191395,0.0160462,0.0259078,0.0199307,0.0259537,0.0191885,0.0278552,0.0134767,0,0,0,0,0,0,0
56,0.0184703,0.0271019,0,0,0,0,0,0,0.0411407,0.00851432,0.0241773,0.0334519,0,0,0.0233957,0,0.0360936,0.0111459,0.0331167,0.038502,0.00493739,0.0218814,0.0510271,0.0198124,0.0148475,0.0194584,0.0192381,0.0358602,0.0226552,0.0255418,0.0196297,0.0206034,0.0529697,0.0227576,0.0181653,0.00991222,0.0227683,0.00818447,0.0259756,0.0301764,0.0142168,0,0,0.0274685,0,0.0108985,0.0214285,0.0451965,0.0298902,0.022114,0.0108591,0.0386825,0.0112691,0.0201597,0.0251506,0.0179868,0.0184568,0.0147287,0.0451706,0.0190519,0.0159384,0.0257093,0.0203036,0.0261674,0.0194966,0.0281261,0.0133878,0,0,0,0,0,0,0
57,0.018303,0.0272014,0,0,0,0,0,0,0.0418284,0.00862408,0.0250477,0.0324428,0,0,0.0234378,0,0.036266,0.0112305,0.0328957,0.0393275,0.004984,0.0215081,0.0508106,0.0196972,0.015322,0.0197251,0.0194477,0.0359348,0.0220744,0.0251427,0.0193682,0.0209673,0.0537873,0.0227664,0.0182858,0.0101211,0.0226759,0.00806849,0.0257588,0.0295499,0.0140093,0,0,0.0278168,0,0.0109013,0.0217952,0.0453723,0.0294876,0.0219647,0.0108679,0.0382829,0.0114457,0.0199527,0.0254724,0.017752,0.0181872,0.0147306,0.0450514,0.0189638,0.0158797,0.0254696,0.0206335,0.0263568,0.0197976,0.0284008,0.0132344,0,0,0,0,0,0,0
58,0.0181797,0.0272669,0,0,0,0,0,0,0.0416108,0.00868833,0.0254145,0.0315141,0,0,0.0234188,0,0.0364388,0.0113076,0.0326333,0.0397898,0.00513204,0.0210438,0.05062,0.0196758,0.0156988,0.0199834,0.0195831,0.0359017,0.0216616,0.0247211,0.0192301,0.0210512,0.0533654,0.0227211,0.0183812,0.0102484,0.0225133,0.0079856,0.0255427,0.0290593,0.0137784,0,0,0.0282013,0,0.0109824,0.0221134,0.0455928,0.0291328,0.0217349,0.0109939,0.0379512,0.0116086,0.0197107,0.025762,0.0174767,0.0178732,0.0147383,0.0449737,0.0188859,0.0158761,0.0251923,0.0209912,0.0265714,0.0200818,0.028638,0.0129519,0,0,0,0,0,0,0
59,0.0180452,0.0273114,0,0,0,0,0,0,0.0405408,0.00877768,0.0251723,0.0306652,0,0,0.0234014,0,0.0365892,0.011315,0.0323116,0.0397828,0.00536053,0.0206009,0.0504124,0.0196983,0.0160302,0.02013,0.0196576,0.035857,0.0214951,0.024326,0.0192875,0.0208841,0.0518842,0.0226851,0.0184628,0.0103662,0.0223007,0.0079324,0.0253066,0.0286744,0.0135871,0,0,0.0285864,0,0.0111206,0.0223851,0.0457487,0.0288169,0.0214788,0.0111778,0.0376405,0.0117704,0.0195023,0.0260185,0.0172219,0.0175814,0.0147856,0.0449683,0.0188478,0.0159198,0.0248716,0.0213426,0.026788,0.02034,0.0288275,0.0125622,0,0,0,0,0,0,0
60,0.0178775,0.0273579,0,0,0,0,0,0,0.038725,0.00887367,0.0244371,0.0299258,0,0,0.0233669,0,0.0367284,0.0112579,0.0319844,0.0393581,0.00556596,0.0201857,0.0502554,0.0197215,0.0163795,0.0202685,0.0197085,0.0357825,0.0215224,0.0240009,0.0194339,0.0205047,0.0494216,0.0226752,0.0185416,0.010493,0.0222169,0.00789733,0.0251413,0.028439,0.0133517,0,0,0.0289411,0,0.0112432,0.0226709,0.0458143,0.0285799,0.0212223,0.0113263,0.037307,0.011895,0.0193486,0.0262637,0.0170321,0.0173965,0.0148411,0.0449603,0.0187881,0.015946,0.0246774,0.0216343,0.0270032,0.0205973,0.0289556,0.0123672,0,0,0,0,0,0,0
61,0.0177345,0.0274719,0,0,0,0,0,0,0.0362188,0.00900358,0.0233638,0.0293743,0,0,0.0233213,0,0.0368697,0.0112003,0.0316555,0.0386697,0.005585,0.019874,0.0503774,0.0198026,0.0166178,0.0204884,0.0197664,0.0355838,0.0216818,0.0237432,0.0196386,0.0199044,0.0459643,0.0226282,0.0186274,0.0106302,0.0222007,0.00784804,0.0250549,0.0284009,0.0130045,0,0,0.0292791,0,0.0113334,0.0229026,0.0458245,0.0284251,0.0210457,0.0114518,0.0370122,0.0120161,0.0192195,0.0264811,0.0168839,0.0172646,0.01491,0.0449592,0.0187377,0.0159553,0.0245834,0.0219938,0.027167,0.0209712,0.0291153,0.0121393,0,0,0,0,0,0,0
62,0.0175982,0.0276944,0,0,0,0,0,0,0.0333723,0.00918286,0.0222309,0.0290566,0,0,0.0232269,0,0.0370193,0.0111302,0.0312901,0.0379346,0.00539207,0.0196516,0.0508732,0.0198814,0.0168567,0.0207479,0.0197826,0.0354448,0.0218915,0.0234699,0.0198272,0.0192213,0.0417694,0.022549,0.0187285,0.0107749,0.022232,0.00778938,0.0250068,0.0285784,0.0126449,0,0,0.029572,0,0.0114262,0.0231811,0.0457828,0.0283221,0.0209503,0.0115663,0.0368595,0.0121776,0.0191134,0.0266599,0.0167615,0.0171639,0.0149423,0.0449719,0.0187206,0.0159926,0.0245021,0.0224108,0.0272761,0.021461,0.0293626,0.011843,0,0,0,0,0,0,0
63,0.0174732,0.027901,0,0,0,0,0,0,0.030509,0.00937258,0.0212644,0.02872,0,0,0.0230828,0,0.0371563,0.0110334,0.0309862,0.0372643,0.00539763,0.0194364,0.0511793,0.0199868,0.0170819,0.0209054,0.0197298,0.0353726,0.0220575,0.0231535,0.0200019,0.0185768,0.0376798,0.0225053,0.0188305,0.0108847,0.0222557,0.00773289,0.024967,0.0286982,0.0122381,0,0,0.0298278,0,0.0115022,0.0234255,0.0458056,0.0281915,0.0208732,0.0117173,0.0364965,0.0123333,0.019006,0.0268365,0.0166269,0.0170552,0.0149708,0.0449775,0.0187037,0.0160357,0.0244044,0.0227266,0.0273229,0.0216811,0.0295367,0.0115377,0,0,0,0,0,0,0
64,0.0173876,0.0280623,0,0,0,0,0,0,0.0279653,0.00953197,0.0205811,0.0283194,0,0,0.0228922,0,0.0372773,0.0109274,0.0307158,0.0367938,0.00554611,0.0191879,0.0512715,0.0200804,0.0173084,0.0209643,0.0196341,0.0353665,0.0221146,0.0227831,0.0201453,0.018026,0.0339125,0.0224914,0.0189277,0.0110169,0.0222398,0.00767823,0.0248917,0.0286939,0.01183,0,0,0.0300519,0,0.0115527,0.0235537,0.045872,0.0280017,0.0208004,0.0119126,0.0358976,0.0124864,0.0188932,0.0269799,0.0164868,0.0169108,0.0150403,0.044958,0.0186893,0.0160666,0.0242625,0.0229668,0.0272778,0.0216581,0.0296109,0.0112461,0,0,0,0,0,0,0
65,0.017335,0.0281795,0,0,0,0,0,0,0.0262166,0.00965629,0.0202663,0.0279034,0,0,0.0227398,0,0.0373835,0.0108978,0.0303811,0.0365697,0.0058133,0.0188757,0.0512391,0.0201949,0.0175594,0.0210229,0.0195945,0.0353909,0.0220554,0.0223412,0.0201898,0.0176001,0.0309541,0.0225271,0.0190066,0.0111534,0.0222222,0.0076236,0.0248014,0.0285872,0.0114275,0,0,0.0302609,0,0.011583,0.0235991,0.0460056,0.0277483,0.0205971,0.0121206,0.0351209,0.0126352,0.0188039,0.0271118,0.016375,0.0167431,0.0150941,0.0449514,0.0186852,0.0160819,0.0240911,0.0232327,0.0272032,0.021776,0.0296051,0.0109795,0,0,0,0,0,0,0
66,0.0173248,0.0282731,0,0,0,0,0,0,0.0253148,0.00975111,0.0203276,0.0275064,0,0,0.0226337,0,0.0374862,0.0109214,0.0299764,0.0366277,0.0061265,0.0184909,0.0511212,0.0203368,0.017837,0.0210815,0.0195646,0.0355084,0.021654,0.0218382,0.0200465,0.017363,0.029192,0.0226072,0.0190653,0.0112402,0.0220906,0.00761297,0.0246197,0.0283547,0.0110663,0,0,0.0305734,0,0.0117076,0.0236612,0.0461622,0.0274976,0.0203085,0.0123919,0.0342828,0.0127822,0.0187119,0.0272505,0.0163209,0.0165947,0.0151976,0.0449614,0.0186946,0.0161209,0.0237921,0.0235998,0.0272481,0.0218811,0.0295328,0.0107887,0,0,0,0,0,0,0
67,0.0173168,0.0282842,0,0,0,0,0,0,0.0251511,0.0098245,0.0207806,0.0271161,0,0,0.022612,0,0.0375705,0.0109353,0.0297341,0.0368243,0.00641939,0.0180146,0.0508206,0.0204983,0.01804,0.0210568,0.0196157,0.0357739,0.0211067,0.0213263,0.0198396,0.0173553,0.0287378,0.0227806,0.0191096,0.0113135,0.0219653,0.00761502,0.0244068,0.0279159,0.0106403,0,0,0.0308701,0,0.0118263,0.0238396,0.0461262,0.0272659,0.0204267,0.0126663,0.0333346,0.012859,0.0186162,0.0273881,0.0162578,0.0164912,0.0152766,0.0449258,0.0186731,0.0161526,0.0235473,0.0238881,0.0273176,0.0219888,0.0293541,0.0105673,0,0,0,0,0,0,0
68,0.0173074,0.0283258,0,0,0,0,0,0,0.0256521,0.00985014,0.0214508,0.026842,0,0,0.0226435,0,0.0376545,0.010871,0.0295111,0.0373293,0.00675525,0.0174515,0.0505821,0.0206454,0.0182786,0.0211063,0.0196978,0.0360236,0.0204258,0.0207051,0.0195912,0.0175861,0.0296493,0.022934,0.0191508,0.011387,0.0219492,0.00760953,0.0242596,0.0275242,0.01031,0,0,0.0311526,0,0.0119116,0.0240287,0.0461191,0.0270446,0.0205665,0.0128374,0.0326049,0.0129297,0.0185477,0.0275192,0.0162037,0.0163951,0.0153166,0.0448938,0.01867,0.0161538,0.0233655,0.0240923,0.0273553,0.0221416,0.0292688,0.0104087,0,0,0,0,0,0,0
69,0.0172319,0.0287782,0,0,0,0,0,0,0.0268721,0.00989828,0.0223306,0.0269982,0,0,0.0226776,0,0.0377816,0.0108939,0.0291384,0.0380314,0.00706361,0.0168112,0.0510365,0.0206838,0.0186451,0.0214535,0.0198423,0.0361505,0.019511,0.0199055,0.0192083,0.0180241,0.0319386,0.0230116,0.0192242,0.011499,0.0220307,0.00759341,0.024093,0.0277557,0.0100743,0,0,0.031458,0,0.0119847,0.0242444,0.0464856,0.0266488,0.0207342,0.0130078,0.0328993,0.0132029,0.0186151,0.0276195,0.0163084,0.0162852,0.0155042,0.0449592,0.0187507,0.0161953,0.0229591,0.0243691,0.0273711,0.0222824,0.0297443,0.0102878,0,0,0,0,0,0,0
70,0.017083,0.0298496,0,0,0,0,0,0,0.028762,0.00997523,0.023498,0.0279304,0,0,0.022693,0,0.0379698,0.0110286,0.0286109,0.038796,0.0072717,0.0161722,0.0526668,0.0207114,0.0191858,0.0218859,0.020109,0.036091,0.0183843,0.0189854,0.0187153,0.0185832,0.0353665,0.0229479,0.0193627,0.0117033,0.0222748,0.00761459,0.0239417,0.0291597,0.0100079,0,0,0.031843,0,0.0121639,0.024521,0.0472847,0.0261243,0.0213664,0.0132257,0.0349141,0.0137996,0.0188747,0.0276306,0.0166382,0.0162216,0.0159181,0.0451376,0.0189861,0.016357,0.0224106,0.0248901,0.0274944,0.0224545,0.0310545,0.0101768,0,0,0,0,0,0,0
71,0.0171739,0.0304879,0,0,0,0,0,0,0.0306813,0.0100416,0.0248644,0.0283832,0,0,0.0227827,0,0.0381061,0.0112117,0.0284324,0.0396483,0.00759214,0.0158224,0.0535366,0.0209151,0.0195147,0.0221786,0.0202479,0.0360109,0.0172823,0.0181083,0.0182594,0.0191293,0.0385352,0.0229864,0.0194807,0.0118949,0.022403,0.00757968,0.0239314,0.0297229,0.0100928,0,0,0.0321456,0,0.0122435,0.0246628,0.0476621,0.0258464,0.0216757,0.0133299,0.0357436,0.014143,0.0189209,0.0277234,0.0167101,0.0161626,0.0160185,0.0451726,0.0190243,0.0163492,0.0222674,0.0253142,0.0274995,0.0225841,0.0318617,0.0101439,0,0,0,0,0,0,0
