Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,RTHIA,RTIBA
910,0.0191661,0.011191,0,0,0,0,0,0,0.00901119,0.0121505,0.0101224,0.00172257,0,0,0.0255735,0,0.0234409,0.011522,0.0383106,0.00636598,0.0255709,0.0085903,0.00149905,0.0352853,0.0033659,0.00487873,0.00460463,0.0344047,0.00709182,0.00824532,0.00423472,0.0298417,0.0096595,0.0285143,0.0106069,0.00569012,0.0101312,0.0127827,0.00548698,0.00420746,0.0116826,0,0,0.0212984,0,0.00761441,0.00906906,0.0441688,0.0119529,0.0243145,0.00621918,0.00412071,0.0248717,0.0065025,0.00811554,0.0069474,0.00292874,0.000751807,0.00273248,0.00806039,0.0135165,0.00557519,0.00668925,0.00989412,0.0163121,0,0,0,0,0,0,0,0.0396705,0.0447087
911,0.0186707,0.0107412,0,0,0,0,0,0,0.00905167,0.012059,0.0100363,0.00211606,0,0,0.0261289,0,0.0236751,0.0117421,0.0383559,0.00627857,0.0255272,0.00856513,0.00135892,0.0355968,0.00336617,0.00477236,0.00463774,0.0343876,0.00700195,0.00815249,0.00418133,0.0297759,0.00967439,0.0294979,0.0107301,0.00560924,0.0101457,0.0127947,0.00563129,0.00457297,0.0113067,0,0,0.020786,0,0.00744886,0.00931205,0.0442565,0.0123985,0.0242588,0.00614816,0.00349282,0.0243994,0.00632612,0.00793249,0.00673753,0.00304415,0.00108864,0.00299971,0.00761376,0.013027,0.00508578,0.00650675,0.00916075,0.0159067,0,0,0,0,0,0,0,0.039586,0.0443484
912,0.0181867,0.0104296,0,0,0,0,0,0,0.00906767,0.0119382,0.00993408,0.0025429,0,0,0.0269579,0,0.0239134,0.0119921,0.03841,0.00617111,0.0254602,0.00847332,0.00144831,0.0358162,0.00334898,0.00470435,0.00463502,0.0343511,0.00683483,0.00803484,0.00413361,0.0297203,0.00966447,0.03062,0.0108647,0.00551431,0.0100131,0.0127875,0.00558882,0.00508307,0.0109559,0,0,0.0201727,0,0.00731801,0.00957107,0.0443252,0.012781,0.024189,0.00632302,0.00287993,0.0240624,0.00623933,0.00802915,0.00667114,0.00351181,0.00169068,0.00355907,0.00724829,0.0126431,0.00460759,0.00631507,0.00853478,0.0155374,0,0,0,0,0,0,0,0.0395358,0.0439123
913,0.0176519,0.0101898,0,0,0,0,0,0,0.00909547,0.0118368,0.00984964,0.00300912,0,0,0.028062,0,0.0241506,0.0123618,0.0384616,0.00605732,0.0253892,0.00836634,0.00179534,0.0359457,0.00330232,0.0046273,0.00459263,0.0342951,0.0066766,0.00789837,0.00409036,0.0296801,0.00968288,0.0318655,0.0110102,0.00541533,0.00991228,0.0127265,0.00580842,0.00568204,0.0105836,0,0,0.0195606,0,0.00717044,0.00963122,0.0444264,0.0135066,0.0240843,0.00655078,0.00232679,0.0237844,0.00622684,0.00805142,0.00654776,0.00397227,0.00229173,0.00415072,0.0067424,0.0123919,0.00429506,0.00614146,0.00808577,0.0151457,0,0,0,0,0,0,0,0.0395055,0.0433873
914,0.0170187,0.0100501,0,0,0,0,0,0,0.0091807,0.0117261,0.00984685,0.00346138,0,0,0.0291878,0,0.0243939,0.0128029,0.0385019,0.00605363,0.0252993,0.00824586,0.00224691,0.0359244,0.00326955,0.00453861,0.00453653,0.0342147,0.00654438,0.00779216,0.00404187,0.0296513,0.00974605,0.0330999,0.0111512,0.00533085,0.00985356,0.0126625,0.00621205,0.00634035,0.0101309,0,0,0.019029,0,0.00703315,0.00951176,0.0445708,0.0145291,0.0239373,0.00673744,0.00184613,0.0236097,0.00619758,0.00797172,0.00641062,0.00446239,0.00297572,0.00476244,0.00613959,0.0122319,0.00402476,0.00598192,0.00788379,0.0146778,0,0,0,0,0,0,0,0.0394781,0.0427655
915,0.0167651,0.0105513,0,0,0,0,0,0,0.00928308,0.0115314,0.00984966,0.00382353,0,0,0.0303527,0,0.0246982,0.0133209,0.038514,0.00607492,0.0252229,0.00818946,0.00259856,0.0357827,0.00326937,0.0044651,0.00452537,0.0341336,0.00648445,0.0077536,0.00401377,0.0296044,0.0098277,0.0343585,0.0113156,0.00520637,0.0097506,0.0126062,0.0065492,0.00702817,0.0100509,0,0,0.0185799,0,0.00689556,0.00932043,0.0447278,0.0154714,0.0237773,0.00657332,0.00154251,0.0242436,0.00608131,0.00783041,0.00630712,0.0051057,0.00378526,0.00546315,0.00553119,0.0122976,0.00369269,0.00581465,0.00842957,0.0144007,0,0,0,0,0,0,0,0.0394199,0.0420526
916,0.016517,0.0110202,0,0,0,0,0,0,0.009318,0.0113514,0.00981602,0.00414318,0,0,0.0315281,0,0.0250277,0.0139369,0.0385249,0.00607326,0.0251741,0.00815121,0.00290281,0.0356414,0.00330014,0.00437652,0.00458151,0.034046,0.00647338,0.00775335,0.00401476,0.029551,0.00983371,0.0356939,0.0115129,0.00510277,0.00974261,0.0125446,0.0070077,0.0077739,0.00994626,0,0,0.0181022,0,0.0067376,0.00908603,0.04487,0.0165015,0.023614,0.00662428,0.00139962,0.0250042,0.00604821,0.00771861,0.00614156,0.00604849,0.00479003,0.00639852,0.00508022,0.0125885,0.00333627,0.00560853,0.00911558,0.0141424,0,0,0,0,0,0,0,0.03943,0.0412412
917,0.016234,0.0113771,0,0,0,0,0,0,0.00936294,0.0111197,0.00983253,0.00445149,0,0,0.0328178,0,0.0254182,0.0143512,0.0385076,0.00608228,0.0251718,0.00798284,0.0031454,0.0354449,0.00334119,0.00428948,0.00458235,0.0339475,0.0064386,0.00771353,0.0040159,0.0294978,0.00983173,0.0369486,0.0117508,0.00501088,0.00998079,0.0125483,0.00769816,0.00851836,0.00974553,0,0,0.0174937,0,0.00663074,0.00884318,0.045031,0.0176229,0.023466,0.00667549,0.00141959,0.0258592,0.00597341,0.00745319,0.00584056,0.00689279,0.00585298,0.00744885,0.00500527,0.0131729,0.00290592,0.00538215,0.00973114,0.0138316,0,0,0,0,0,0,0,0.039544,0.0404245
918,0.0149645,0.0103587,0,0,0,0,0,0,0.00950509,0.0111316,0.00992851,0.00463581,0,0,0.0341525,0,0.0256147,0.0147086,0.0384763,0.00614895,0.025292,0.00774643,0.00299198,0.0356189,0.00335143,0.0041658,0.00453968,0.0338331,0.00638343,0.00765336,0.00402647,0.0294801,0.00992559,0.0380957,0.0119062,0.00505017,0.0104018,0.0124325,0.00835727,0.00912545,0.00869134,0,0,0.0168145,0,0.00666567,0.00819907,0.045243,0.0186502,0.0234014,0.0064548,0.00150975,0.0253551,0.00582552,0.00696966,0.00548988,0.00777827,0.006849,0.00845626,0.00547609,0.0132929,0.00256422,0.00501426,0.0091193,0.0129498,0,0,0,0,0,0,0,0.03968,0.039622
919,0.0138389,0.00956205,0,0,0,0,0,0,0.00969496,0.0112758,0.0100969,0.00486859,0,0,0.035349,0,0.0257048,0.0149758,0.0384248,0.00635921,0.0253395,0.00752502,0.00279866,0.0357631,0.00336449,0.0040741,0.00452051,0.0337603,0.00634431,0.00759044,0.00404657,0.0294861,0.0100802,0.0390365,0.011978,0.00515992,0.0108802,0.0123748,0.0090094,0.00986296,0.00785093,0,0,0.0162094,0,0.00665357,0.00738362,0.0454762,0.0197459,0.0233149,0.00656226,0.00167476,0.0250781,0.00562503,0.0065312,0.0051677,0.00874571,0.00797931,0.00954114,0.00624591,0.0132742,0.00239256,0.00477574,0.00865886,0.0120767,0,0,0,0,0,0,0,0.039832,0.038807
920,0.0127568,0.00888716,0,0,0,0,0,0,0.00983347,0.0113926,0.0102617,0.0051868,0,0,0.0361294,0,0.0256907,0.0154084,0.0383746,0.00668014,0.0253737,0.0073768,0.00255151,0.0358677,0.00342493,0.00402948,0.00454658,0.0336585,0.00634143,0.00755389,0.00409727,0.0295032,0.0102124,0.0397934,0.0119849,0.00531605,0.0114044,0.0123573,0.00977226,0.0105523,0.00713207,0,0,0.015774,0,0.00659593,0.00688421,0.0458183,0.0209649,0.0231778,0.00707137,0.00177706,0.0248512,0.0054834,0.00612419,0.00488542,0.00997111,0.00920776,0.0107813,0.00709596,0.0130769,0.00240367,0.00465072,0.0080941,0.0112085,0,0,0,0,0,0,0,0.0400471,0.0379747
921,0.011823,0.00840796,0,0,0,0,0,0,0.00994127,0.011478,0.0104394,0.00556462,0,0,0.036619,0,0.0256324,0.0157264,0.0383054,0.00706552,0.025401,0.00733753,0.00229283,0.0358944,0.00349092,0.00399928,0.0045842,0.0335472,0.00635961,0.00755814,0.00416563,0.0295159,0.0103265,0.0404323,0.0119762,0.00536259,0.0120808,0.0123487,0.0106634,0.011098,0.00650576,0,0,0.0153133,0,0.00662759,0.00711751,0.0462673,0.0224197,0.022999,0.00757361,0.00191369,0.0247193,0.00536,0.00569735,0.00460532,0.0112996,0.0104677,0.0121331,0.00810983,0.012944,0.00241767,0.00455885,0.00753102,0.0104295,0,0,0,0,0,0,0,0.040305,0.0371154
922,0.0110264,0.00811831,0,0,0,0,0,0,0.0100816,0.0115543,0.0105549,0.00601305,0,0,0.0372058,0,0.0255554,0.0159984,0.0382608,0.00748108,0.0254284,0.00732969,0.0021044,0.0358953,0.00359389,0.00398213,0.00460307,0.0334693,0.00638106,0.00756224,0.00421938,0.0295354,0.0104514,0.0409714,0.0119748,0.00541744,0.0129064,0.0123401,0.011621,0.0115761,0.00602307,0,0,0.01499,0,0.00666666,0.00760335,0.0467018,0.0237245,0.0228805,0.00812895,0.00199661,0.0245674,0.00521953,0.00514809,0.00432304,0.0125144,0.0117075,0.0134355,0.0092858,0.0128109,0.00244687,0.00451962,0.00703866,0.0097686,0,0,0,0,0,0,0,0.0405314,0.0362131
923,0.0103613,0.00798437,0,0,0,0,0,0,0.0102166,0.0116428,0.0107003,0.00653596,0,0,0.0378863,0,0.0255053,0.0162505,0.0382539,0.00792802,0.0254766,0.00731231,0.0020088,0.0358297,0.00370388,0.00400647,0.00463735,0.0334724,0.00640965,0.00754699,0.00428033,0.0295694,0.0105572,0.0414591,0.0119866,0.0054558,0.0138798,0.0123407,0.0125912,0.0120153,0.00564645,0,0,0.0148956,0,0.00669663,0.00785215,0.0470752,0.0250701,0.022854,0.00874604,0.00215392,0.0243331,0.0050593,0.00448877,0.00408996,0.0136246,0.0129255,0.014591,0.0107112,0.0126899,0.00250202,0.00454787,0.00673053,0.0092334,0,0,0,0,0,0,0,0.0407121,0.0353085
924,0.00987278,0.00796028,0,0,0,0,0,0,0.0103422,0.0117649,0.0108407,0.00708449,0,0,0.0384182,0,0.0254594,0.0165938,0.0382831,0.00836053,0.0255161,0.00730084,0.00199217,0.0357349,0.00375069,0.00411937,0.00469884,0.0335409,0.00644388,0.0075259,0.00434263,0.0295951,0.0107023,0.0418827,0.0119914,0.00552346,0.0149359,0.0123597,0.0135511,0.012406,0.00544619,0,0,0.0148829,0,0.00672886,0.00772064,0.0474449,0.0266338,0.0228478,0.00943318,0.00230652,0.0240581,0.00487396,0.00392594,0.00398153,0.0147095,0.0141149,0.0157504,0.0122864,0.0126216,0.00260738,0.00452642,0.00664591,0.00883009,0,0,0,0,0,0,0,0.040851,0.0343668
925,0.00946487,0.00797095,0,0,0,0,0,0,0.0105193,0.0119056,0.0109991,0.00760372,0,0,0.038853,0,0.0254182,0.01697,0.0383315,0.00880079,0.0255313,0.00725074,0.00202915,0.0355636,0.0038081,0.00426333,0.00474428,0.033625,0.0064556,0.00749521,0.00439443,0.0296448,0.0109379,0.0422358,0.0119945,0.00566585,0.0161095,0.0124066,0.0146056,0.0127727,0.00539104,0,0,0.0148584,0,0.00671411,0.00734891,0.0477626,0.0284549,0.0228282,0.0102016,0.0025114,0.0237557,0.00464421,0.0038563,0.00396735,0.0158113,0.015293,0.0169555,0.0138624,0.0126315,0.00264811,0.0045281,0.00674519,0.00849018,0,0,0,0,0,0,0,0.0409183,0.0333702
926,0.009111,0.00792314,0,0,0,0,0,0,0.01078,0.0120402,0.0112042,0.00808074,0,0,0.03915,0,0.025344,0.0172505,0.0383531,0.00923125,0.0255264,0.00720926,0.00210148,0.0353268,0.00391441,0.00438606,0.00476997,0.033713,0.00647109,0.007443,0.00441657,0.0297188,0.0111682,0.0425024,0.0119694,0.00580629,0.0174358,0.0124963,0.0155212,0.0130962,0.00547198,0,0,0.0147037,0,0.00663538,0.00691982,0.0480705,0.0302588,0.0226993,0.0109407,0.00280838,0.023442,0.00438509,0.00412929,0.00407298,0.0167972,0.0163216,0.0179738,0.0157661,0.0126711,0.00260275,0.0045615,0.00696718,0.0081303,0,0,0,0,0,0,0,0.0409121,0.032272
927,0.00870859,0.00785095,0,0,0,0,0,0,0.010992,0.0121782,0.0113274,0.00843998,0,0,0.0393532,0,0.0252114,0.0175277,0.0383203,0.00952864,0.0255158,0.00725973,0.00212422,0.0351516,0.00407324,0.00451104,0.00477522,0.0338243,0.00650946,0.00739182,0.00444055,0.0297481,0.0113871,0.0428238,0.0119186,0.00583812,0.018783,0.0126272,0.0162756,0.0132926,0.00568366,0,0,0.0144774,0,0.00647896,0.00658834,0.0483145,0.0318657,0.0223808,0.0116251,0.00314013,0.0232161,0.0042983,0.0045209,0.00456628,0.0176411,0.0172224,0.0187801,0.0178328,0.0127808,0.00254527,0.00465551,0.00724136,0.00775095,0,0,0,0,0,0,0,0.0407652,0.030988
928,0.00816115,0.00779972,0,0,0,0,0,0,0.0112392,0.0123066,0.0114567,0.00871043,0,0,0.0396766,0,0.02508,0.0180652,0.0382975,0.00982154,0.0255054,0.00731175,0.0021393,0.0349535,0.00420072,0.00461592,0.00482508,0.0339394,0.00646461,0.00730577,0.0044593,0.0297573,0.0115798,0.0432653,0.0118806,0.00592931,0.0199278,0.0127801,0.0173628,0.013359,0.00590053,0,0,0.0143981,0,0.0063046,0.00646244,0.0485113,0.0339445,0.0220213,0.0121236,0.00371192,0.023058,0.00439445,0.00521121,0.00537468,0.0186788,0.0183944,0.0198445,0.0195516,0.0129473,0.00254708,0.004793,0.00741069,0.0072701,0,0,0,0,0,0,0,0.0406108,0.029857
929,0.00746265,0.00773075,0,0,0,0,0,0,0.0116171,0.0123688,0.0115652,0.00890434,0,0,0.0402758,0,0.0250004,0.0186646,0.0383674,0.0100149,0.0255783,0.00741997,0.00224749,0.0347074,0.00423939,0.00476432,0.00488704,0.0341084,0.00634259,0.00715667,0.00441087,0.0297427,0.0119332,0.0438415,0.0118712,0.00606264,0.020895,0.0129163,0.0192053,0.0132939,0.00595251,0,0,0.014617,0,0.00621038,0.00654887,0.0486988,0.03696,0.0220067,0.0124915,0.00469729,0.0229037,0.00468376,0.00603518,0.00621418,0.0201238,0.0200445,0.0214533,0.0204935,0.0131631,0.00255666,0.00489431,0.00735962,0.00669243,0,0,0,0,0,0,0,0.0405512,0.0291633
930,0.00676376,0.00760029,0,0,0,0,0,0,0.0120022,0.0123677,0.0115894,0.00897683,0,0,0.0412657,0,0.0249901,0.0191827,0.0384931,0.0100351,0.0256776,0.00757421,0.00231515,0.0344931,0.00425849,0.00492124,0.00495898,0.0343375,0.00623672,0.00700526,0.0043216,0.0296601,0.0123369,0.0445296,0.0118729,0.00615578,0.0221514,0.0130039,0.0207303,0.0131228,0.00606758,0,0,0.014967,0,0.00614933,0.00675697,0.0489201,0.0397021,0.0219864,0.0131603,0.00536461,0.0230599,0.00531801,0.00718872,0.00748909,0.0214363,0.021412,0.0227813,0.0222504,0.0136355,0.00255136,0.00495088,0.00728382,0.00608318,0,0,0,0,0,0,0,0.0405718,0.0283258
931,0.00607722,0.0073324,0,0,0,0,0,0,0.0124136,0.0123204,0.0116234,0.00896564,0,0,0.0426266,0,0.0250393,0.0196481,0.0386776,0.0100127,0.0257624,0.00757553,0.00233772,0.0344068,0.00426276,0.00501135,0.00502801,0.0345823,0.00610099,0.0068368,0.00417446,0.029575,0.0128059,0.0453017,0.0118934,0.00618465,0.0234905,0.0130552,0.0219277,0.0128011,0.00614987,0,0,0.0153719,0,0.00610822,0.00692731,0.0492344,0.0419385,0.0219264,0.013943,0.00578679,0.0232794,0.00620887,0.00846856,0.00890791,0.0223873,0.0223934,0.0237383,0.0244716,0.0142233,0.00254894,0.00498651,0.00700691,0.00548555,0,0,0,0,0,0,0,0.0406802,0.0274805
932,0.00545137,0.00700936,0,0,0,0,0,0,0.0128037,0.0122892,0.0116232,0.00886567,0,0,0.0441363,0,0.0251237,0.020181,0.0388617,0.00999382,0.0258458,0.00734886,0.00229295,0.0343649,0.00422949,0.00501808,0.00505652,0.0348333,0.00591482,0.00665365,0.00399411,0.0294948,0.0132568,0.0460933,0.0119218,0.00625184,0.0248292,0.0130791,0.0229559,0.0123092,0.00619075,0,0,0.0158151,0,0.00607723,0.00699344,0.0496221,0.0438982,0.0219266,0.0147575,0.00639587,0.0234838,0.00707208,0.00964903,0.0101685,0.023036,0.0230872,0.0244112,0.0266825,0.0148383,0.00257846,0.00501261,0.0065749,0.00496405,0,0,0,0,0,0,0,0.0408364,0.0268566
933,0.00487314,0.00662575,0,0,0,0,0,0,0.0131143,0.0122909,0.0115428,0.00862862,0,0,0.0456248,0,0.0251866,0.0207599,0.0390208,0.00983026,0.0259196,0.00713435,0.00216152,0.0343042,0.00417764,0.00499494,0.00507258,0.0350355,0.00567009,0.00644655,0.00381119,0.0294075,0.0135982,0.0468512,0.0119572,0.00625905,0.0260715,0.0130776,0.0234401,0.0116575,0.0062291,0,0,0.0162809,0,0.00604598,0.00708425,0.0501267,0.0455655,0.0219893,0.0155553,0.0071363,0.0235548,0.00776338,0.0106593,0.0112585,0.0234329,0.0235404,0.0249556,0.0288573,0.0154343,0.00260533,0.00502123,0.00602569,0.0045241,0,0,0,0,0,0,0,0.040992,0.0265339
934,0.00435809,0.00611872,0,0,0,0,0,0,0.013291,0.0123183,0.0113287,0.00830312,0,0,0.0469755,0,0.0252419,0.0211763,0.0391429,0.00950771,0.0259693,0.00690799,0.0019456,0.0343045,0.00415797,0.00500346,0.0051481,0.0351451,0.00542063,0.00622986,0.00363943,0.0293074,0.0137882,0.0475377,0.0120208,0.00629143,0.0271075,0.0130415,0.0239914,0.0108698,0.00627333,0,0,0.0166694,0,0.00601045,0.00721229,0.0506486,0.0470923,0.0220693,0.0162502,0.00761748,0.0234072,0.00822977,0.0113439,0.0120353,0.0236806,0.0238935,0.025554,0.0306446,0.0159444,0.00259219,0.00499378,0.00541359,0.00409283,0,0,0,0,0,0,0,0.0411192,0.0265431
935,0.003961,0.00557779,0,0,0,0,0,0,0.0133405,0.0123411,0.0110916,0.00790043,0,0,0.048176,0,0.0252754,0.0214074,0.03933,0.00914812,0.0260063,0.00653822,0.00172693,0.0343555,0.00416456,0.00506194,0.00522356,0.0352697,0.00521776,0.00601973,0.00348601,0.0291955,0.0139128,0.0481805,0.0121294,0.00639074,0.0280022,0.0129909,0.0242993,0.00999223,0.0063639,0,0,0.0169529,0,0.00595858,0.00732732,0.0510001,0.0482676,0.0222218,0.0168829,0.00801082,0.023091,0.00863344,0.0118437,0.0126717,0.0237742,0.024025,0.0260711,0.0324857,0.0163435,0.00253483,0.00496165,0.00478787,0.00378718,0,0,0,0,0,0,0,0.0412584,0.0267771
936,0.00361917,0.00501811,0,0,0,0,0,0,0.0131851,0.01236,0.0108821,0.00749883,0,0,0.0491365,0,0.025308,0.0216288,0.0396015,0.00883267,0.0260458,0.00616019,0.00160313,0.0344144,0.00426973,0.00518575,0.00531318,0.0354376,0.00502212,0.00577791,0.00332203,0.029118,0.0139559,0.0487201,0.0122726,0.00655286,0.0288785,0.0129714,0.0243055,0.00911768,0.00648938,0,0,0.0171191,0,0.00591679,0.00745256,0.0512142,0.0490159,0.0224966,0.0174619,0.0081915,0.0225438,0.00898438,0.0121579,0.0131765,0.0237459,0.0239538,0.0262575,0.0342551,0.0166031,0.00248053,0.00491886,0.0041184,0.00356636,0,0,0,0,0,0,0,0.041379,0.0271257
937,0.00326284,0.00449386,0,0,0,0,0,0,0.0129157,0.012352,0.0106733,0.00717056,0,0,0.0498609,0,0.0253608,0.0218678,0.0399034,0.00852486,0.0260561,0.00582063,0.00152154,0.0344592,0.00445632,0.00538662,0.00544644,0.0355693,0.00479339,0.00559495,0.00315538,0.0290662,0.0137345,0.0491597,0.0124481,0.00671197,0.0297741,0.0129888,0.0241788,0.00822505,0.0066549,0,0,0.0171905,0,0.0058784,0.00749801,0.0512165,0.0492833,0.0227935,0.0180341,0.00836413,0.0218024,0.00930459,0.0123291,0.0134698,0.0235718,0.0237727,0.026387,0.0358248,0.0167509,0.00245057,0.00484208,0.00336737,0.0033326,0,0,0,0,0,0,0,0.0414638,0.0275557
938,0.00294016,0.00406473,0,0,0,0,0,0,0.0125693,0.0123,0.0103876,0.00696248,0,0,0.0504568,0,0.0254516,0.0220643,0.040202,0.00825884,0.0260335,0.00557867,0.00149439,0.0344556,0.00469847,0.00563435,0.00556281,0.0356395,0.00456474,0.00535149,0.00300903,0.0290246,0.0134087,0.049485,0.0126529,0.00684701,0.0305548,0.013007,0.0241562,0.00735266,0.00686257,0,0,0.017166,0,0.00581835,0.00741982,0.0510346,0.0493749,0.0230749,0.0184432,0.00860425,0.0209158,0.00947039,0.0122578,0.0134859,0.0234236,0.0235911,0.0266395,0.0370715,0.016775,0.00237535,0.00477308,0.0025326,0.003083,0,0,0,0,0,0,0,0.0415451,0.02813
939,0.00277925,0.00375672,0,0,0,0,0,0,0.0121371,0.0122328,0.0100152,0.00689278,0,0,0.0508902,0,0.0255973,0.0221722,0.0404961,0.00803978,0.0259494,0.00537111,0.0015596,0.0343995,0.00493914,0.00587226,0.00560686,0.0356832,0.00439147,0.00502866,0.00290719,0.0289944,0.0129978,0.0497238,0.0128869,0.00697726,0.0311436,0.0130325,0.0238587,0.00657551,0.00708927,0,0,0.0170848,0,0.00581773,0.00716588,0.0507758,0.0493238,0.0233039,0.0186726,0.0088909,0.0201229,0.00949378,0.0120252,0.0133808,0.0232632,0.0233109,0.0268542,0.0383697,0.016813,0.00232929,0.00470008,0.0017558,0.00284348,0,0,0,0,0,0,0,0.041584,0.0287296
940,0.00259961,0.00356493,0,0,0,0,0,0,0.0116805,0.0121802,0.00971352,0.00706717,0,0,0.0511947,0,0.025782,0.0222154,0.0407656,0.00786416,0.0257983,0.00523348,0.00172975,0.0343127,0.00519464,0.00615392,0.00567898,0.0356938,0.00427477,0.00469483,0.00284082,0.0289802,0.0125674,0.0498681,0.013138,0.00714098,0.0316691,0.0130734,0.0235097,0.00594456,0.00734266,0,0,0.0169934,0,0.00583368,0.00696269,0.0504601,0.0490469,0.0234754,0.0187009,0.00924349,0.0194075,0.00939192,0.0115563,0.0129721,0.0231903,0.023077,0.0270447,0.0393861,0.0167779,0.00235934,0.00464884,0.00113862,0.00266948,0,0,0,0,0,0,0,0.0416125,0.0294277
941,0.00240126,0.00345859,0,0,0,0,0,0,0.0111578,0.0121208,0.00935253,0.00748269,0,0,0.0511811,0,0.0259491,0.0222575,0.040982,0.00769274,0.0256108,0.00525315,0.00203847,0.0341269,0.00547032,0.00645848,0.00581627,0.035647,0.00419079,0.00433394,0.00280392,0.0289471,0.0121032,0.049893,0.0133645,0.00730546,0.0321805,0.0131039,0.0230202,0.00553329,0.00762813,0,0,0.016856,0,0.00578969,0.00686741,0.0500666,0.048518,0.0235931,0.0186256,0.00969482,0.0187484,0.0092361,0.0109572,0.0125048,0.0230569,0.0227731,0.0269776,0.0405492,0.0166363,0.00232875,0.00457834,0.000956097,0.00250734,0,0,0,0,0,0,0,0.0415981,0.0301513
942,0.00230129,0.00341004,0,0,0,0,0,0,0.0105926,0.0120296,0.00900521,0.00787132,0,0,0.0508876,0,0.0260973,0.0223319,0.0411234,0.00760934,0.0254121,0.00531601,0.00246692,0.0338026,0.00573764,0.00676264,0.00596024,0.035585,0.00406562,0.00395864,0.00276197,0.0289091,0.0115527,0.0498152,0.0135731,0.00747208,0.0326752,0.0131235,0.0224237,0.00534665,0.0079659,0,0,0.0167658,0,0.00576712,0.00670478,0.0496622,0.0478258,0.0236976,0.0184662,0.010246,0.0183244,0.00905648,0.0102868,0.0119573,0.0227747,0.0223407,0.0268498,0.0416822,0.0165881,0.00231725,0.00449894,0.00115631,0.00239077,0,0,0,0,0,0,0,0.0415649,0.0308763
943,0.00232408,0.00336623,0,0,0,0,0,0,0.00999329,0.0119112,0.00873672,0.00847674,0,0,0.0506584,0,0.0262088,0.0224136,0.0412029,0.00760391,0.0251836,0.00534122,0.00295256,0.0333089,0.00599208,0.00706269,0.00610191,0.0355321,0.00391752,0.00373579,0.00271462,0.0288928,0.0109888,0.0497418,0.0137817,0.00766334,0.033299,0.0131562,0.0217778,0.00534683,0.00837792,0,0,0.0167765,0,0.00579105,0.00651029,0.0494848,0.0470923,0.0238086,0.0182335,0.0109059,0.0181551,0.00883711,0.00955338,0.011336,0.0223778,0.0217633,0.0266862,0.0426575,0.0166648,0.00241046,0.00441264,0.00130024,0.00238985,0,0,0,0,0,0,0,0.0415398,0.0315995
944,0.00261314,0.00326814,0,0,0,0,0,0,0.00929396,0.0117668,0.00841163,0.00928757,0,0,0.0506573,0,0.0262782,0.0225565,0.0411811,0.00746265,0.0249142,0.00532687,0.00347151,0.0324832,0.00619219,0.0073165,0.00620355,0.0354643,0.00387502,0.00352099,0.00270222,0.0288944,0.0103457,0.0496925,0.0140205,0.00786761,0.0335925,0.013208,0.020702,0.00555221,0.00897064,0,0,0.0168604,0,0.00586221,0.00629737,0.0493231,0.0459835,0.0239642,0.0179383,0.0116001,0.0182762,0.00859475,0.00877288,0.0107105,0.0219678,0.0210092,0.0263126,0.0433417,0.0169454,0.0025867,0.00434886,0.00116403,0.00251576,0,0,0,0,0,0,0,0.0415229,0.0323684
945,0.00332035,0.00320087,0,0,0,0,0,0,0.00865857,0.0117859,0.00812067,0.0100295,0,0,0.0511633,0,0.0262572,0.0229627,0.0411526,0.0073492,0.0248553,0.00534271,0.00347372,0.0315209,0.0063175,0.00746247,0.00623608,0.0353867,0.00391477,0.0033498,0.00269437,0.0289041,0.00960909,0.049847,0.0141877,0.00815253,0.0333946,0.0132984,0.0194364,0.00581499,0.00991489,0,0,0.0170484,0,0.0058896,0.00624679,0.0491043,0.0446378,0.0241061,0.0177872,0.0116788,0.0186771,0.00820341,0.00796858,0.0099672,0.0214757,0.0201199,0.0256211,0.0436329,0.0174949,0.00273154,0.00432392,0.000922518,0.00283943,0,0,0,0,0,0,0,0.0414752,0.033297
946,0.00426491,0.0033965,0,0,0,0,0,0,0.00796223,0.0117613,0.00781601,0.0106293,0,0,0.0517929,0,0.0262873,0.0233752,0.0411032,0.00730683,0.0248436,0.00542658,0.0035463,0.0305349,0.00641451,0.00758716,0.00623877,0.0353019,0.00394665,0.00323587,0.00267801,0.0289282,0.00873479,0.0499951,0.0143673,0.00845693,0.0331316,0.0133808,0.0181135,0.00629881,0.0109064,0,0,0.0173829,0,0.00589706,0.00620712,0.0489153,0.0426742,0.024278,0.0175835,0.0118472,0.0190893,0.00791303,0.00730667,0.00922244,0.0207289,0.0190602,0.0248323,0.043875,0.0181524,0.00283348,0.00426285,0.00120992,0.00355995,0,0,0,0,0,0,0,0.0415072,0.0344791
