Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,x75
154,0.0328148,0.0482363,0,0,0,0,0,0,0.0254135,0,0.0252803,0.051194,0,0,0.0177197,0,0,0.0357822,0.0278739,0.0303528,0.0225169,0.0463126,0.0282412,0.040924,0.0227477,0.0294471,0.0295584,0.017092,0.0456952,0.049837,0.0395575,0.0361852,0.0315564,0.0413863,0.0085773,0.0232898,0.0347626,0,0.0217573,0.0576126,0.0149602,0,0,0.0128411,0,0,0.0338467,0.0524642,0.0532918,0.0331374,0.0358163,0.0300047,0.0187131,0.0473947,0.0296978,0.0639482,0.0566706,0.0531672,0.0534501,0.0580384,0.0356855,0.0341922,0.0180359,0.020457,0.0416512,0.0215954,0,0,0,0,0,0,0,0,0,0
155,0.0328526,0.048216,0,0,0,0,0,0,0.0254934,0,0.0259425,0.0512447,0,0,0.0177647,0,0,0.0356131,0.0259421,0.0309955,0.0225355,0.0443627,0.0282939,0.0408525,0.0234066,0.030927,0.0299783,0.0167608,0.0454596,0.0496618,0.0392977,0.0359686,0.0310477,0.0414609,0.00852906,0.0230133,0.0363047,0,0.0250238,0.0579162,0.014899,0,0,0.0128674,0,0,0.0337668,0.051275,0.0563808,0.0338891,0,0.031035,0.0185487,0.0505166,0.0328492,0.0666135,0.0537102,0.0492912,0.0511294,0.05606,0.0398513,0.0343414,0.0179098,0.0203225,0.0416765,0.0213851,0,0,0,0,0,0,0,0,0,0
156,0.0328904,0.0481423,0,0,0,0,0,0,0.0260638,0,0.02608,0.0505198,0,0,0.0181455,0,0,0.0357788,0.025311,0.0315155,0.0225375,0.0426098,0.0282401,0.0416133,0.0238233,0.0316122,0.0301569,0.0169693,0.0454114,0.0497328,0.0390353,0.0358654,0.0304422,0.0411641,0.00870533,0.0231797,0.033795,0,0.0214628,0.0580469,0.0146663,0,0,0.0129459,0,0,0.0336919,0.0523786,0.0505744,0.0333404,0.0380383,0.0308374,0.0180857,0.0504792,0.0313272,0.065861,0.0580645,0.0535079,0.0549632,0.060165,0.0414335,0.0344938,0.0177388,0.0201083,0.0413923,0.0219051,0,0,0,0,0,0,0,0,0,0
157,0.0329119,0.0481341,0,0,0,0,0,0,0.0258471,0,0.0267829,0.0503086,0,0,0.0177876,0,0,0.0353175,0.0256754,0.0320359,0.0222999,0.0421547,0.0276819,0.0411298,0.0241775,0.0318939,0.0305842,0.01698,0.0451033,0.049436,0.0386845,0.0356372,0.0309601,0.0417087,0.0086045,0.0224431,0.0353078,0,0.0252098,0.058671,0.0147829,0,0,0.0127897,0,0,0.0336326,0.0522385,0.0557639,0.0345474,0,0.0309836,0.0177896,0.0531683,0.0337734,0.0687621,0.0546743,0.049638,0.0520829,0.0575614,0.0416954,0.0349198,0.0174605,0.0198195,0.0412511,0.0215318,0,0,0,0,0,0,0,0,0,0
158,0.0329387,0.0482185,0,0,0,0,0,0,0.0260963,0,0.0280139,0.0506344,0,0,0.0174895,0,0,0.0352703,0.0261064,0.0323683,0.0240032,0.0439743,0.0274482,0.0414195,0.024404,0.0331684,0,0.01627,0.0438141,0.0482167,0.0375793,0.0345916,0.0300043,0.0419676,0.00865773,0.0223403,0.0331414,0,0.0215711,0.0588242,0.0143519,0,0,0.0127769,0,0,0.0334976,0.0546007,0.0507781,0.0341204,0.0408107,0.0299228,0.0167336,0.0525289,0.0320188,0.0677892,0.0591831,0.0542807,0.0559447,0.0615567,0.0399819,0.0356203,0.0170126,0.0191016,0.0411156,0.0215021,0,0,0,0,0,0,0,0,0,0
159,0.032968,0.0482297,0,0,0,0,0,0,0.0258865,0,0.0279795,0.0501794,0,0,0.0171628,0,0,0.0351799,0.0269275,0.032253,0.0237122,0.0448784,0.0267481,0.040988,0.024476,0.0325254,0,0.0160205,0.0437639,0.0481742,0.0376071,0.0346158,0.029764,0.0422865,0.00859203,0.0221532,0.0328905,0,0.0215922,0.0592006,0.0144695,0,0,0.0127565,0,0,0.0334592,0.055538,0.0513204,0.0339478,0.041614,0.029623,0.0164668,0.0528129,0.0323306,0.068146,0.0594492,0.0544616,0.0563189,0.062108,0.0386025,0.0358862,0.0169209,0.0188955,0.0407527,0.0211843,0,0,0,0,0,0,0,0,0,0
160,0.0330466,0.0482657,0,0,0,0,0,0,0.0264623,0,0.0270368,0.0498413,0,0,0.016882,0,0,0.0350927,0.0275268,0.0322423,0.023576,0.0456403,0.0261433,0.0405852,0.023939,0.0318989,0,0.0157501,0.0437525,0.0480786,0.0376512,0.0345901,0.0291652,0.0425603,0.00855044,0.0219407,0.0324171,0,0.021523,0.0595458,0.0144683,0,0,0.0127216,0,0,0.0333617,0.0560974,0.0515467,0.0339752,0.0420143,0.0293592,0.0162021,0.053226,0.032557,0.0683572,0.0595756,0.0544047,0.0565751,0.0624465,0.0378099,0.0361039,0.0168405,0.0187002,0.0404878,0.0207303,0,0,0,0,0,0,0,0,0,0
161,0.0331158,0.0483,0,0,0,0,0,0,0.0272595,0,0.0261753,0.0496608,0,0,0.0166099,0,0,0.0350179,0.0279846,0.0322756,0.0236115,0.0460316,0.02571,0.0404293,0.0233847,0.031312,0,0.0156738,0.0438378,0.0480878,0.037814,0.0346442,0.0287537,0.0427942,0.00853516,0.0217086,0.0318227,0,0.0214786,0.0597831,0.0145032,0,0,0.0126422,0,0,0.0332405,0.0563763,0.0514414,0.0340854,0.0424155,0.0292358,0.0159656,0.0533835,0.0327129,0.0685738,0.0595521,0.0542571,0.0568321,0.0626207,0.0379393,0.0362682,0.0167769,0.0185946,0.0403424,0.020804,0,0,0,0,0,0,0,0,0,0
162,0.0331733,0.0483049,0,0,0,0,0,0,0.0277998,0,0.0259519,0.0496303,0,0,0.0163767,0,0,0.0349957,0.0281513,0.0321205,0.0236392,0.0462711,0.0253717,0.0402949,0.0230801,0.0306385,0,0.0158243,0.0440712,0.0482571,0.038045,0.034809,0.0280175,0.0429469,0.00857452,0.0216357,0.0311095,0,0.0215323,0.0598523,0.0145694,0,0,0.01264,0,0,0.0331836,0.0565847,0.051458,0.0342307,0.042848,0.0291319,0.0158282,0.0534843,0.0327184,0.0687968,0.0595991,0.0541958,0.0571142,0.0627689,0.0387436,0.0363223,0.0167096,0.0185705,0.040278,0.020314,0,0,0,0,0,0,0,0,0,0
163,0.0332642,0.0482199,0,0,0,0,0,0,0.0282184,0,0.0261278,0.0496872,0,0,0.0161987,0,0,0.0350452,0.0278429,0.0319641,0.0236235,0.0463573,0.0251498,0.0401278,0.0228726,0.0300083,0,0.0161589,0.0443345,0.048439,0.03828,0.0349016,0.0274605,0.0430468,0.00860348,0.021721,0.0301267,0,0.0217322,0.0598197,0.0146141,0,0,0.0126884,0,0,0.0331278,0.0568252,0.0517233,0.0341836,0.0430197,0.0290189,0.0157901,0.0534931,0.0326008,0.069019,0.0595391,0.0541841,0.0572604,0.0628173,0.0404903,0.0362683,0.0166815,0.0186141,0.0402495,0.0199628,0,0,0,0,0,0,0,0,0,0
164,0.0333154,0.0480152,0,0,0,0,0,0,0.0283228,0,0.0252557,0.0488013,0,0,0.0162716,0,0,0.0351759,0.0282629,0.0307486,0.021604,0.0445742,0.0248762,0.0401544,0.0233543,0.0282483,0.033495,0.0166748,0.0460794,0.0500504,0.039824,0.036256,0.0274835,0.0429199,0.00862207,0.0220018,0.0288593,0,0.0219293,0.0596148,0.0150483,0,0,0.0126865,0,0,0.0332261,0.0569456,0.0521682,0.0337355,0.0430362,0.0293703,0.0164384,0.0531532,0.0320012,0.0686251,0.0594148,0.054201,0.0573038,0.0629768,0.0433525,0.0356342,0.0170585,0.0191774,0.039968,0.0201083,0,0,0,0,0,0,0,0,0,0
165,0.0335426,0.0480382,0,0,0,0,0,0,0.0289362,0,0.0258621,0.0501445,0,0,0.0159592,0,0,0.0350296,0.0262018,0.0312907,0.0237151,0.0462993,0.0254392,0.0401647,0.0227495,0.0297936,0,0.0157708,0.0445069,0.048435,0.0384328,0.0351035,0.0260263,0.0432626,0.00858223,0.0219116,0.027866,0,0.0220035,0.0594774,0.0147897,0,0,0.0128532,0,0,0.0329954,0.0574198,0.0523958,0.0337411,0.0446765,0.0290859,0.0157401,0.0531241,0.031795,0.0685261,0.0596076,0.0542558,0.0574385,0.0633236,0.0459535,0.0361457,0.0167086,0.0186707,0.0403855,0.0196038,0,0,0,0,0,0,0,0,0,0
166,0.0335837,0.0478181,0,0,0,0,0,0,0.0287167,0,0.0248547,0.0505744,0,0,0.0161196,0,0,0.0351872,0.0252301,0.0302263,0.0220737,0.0446854,0.0251784,0.0400876,0.022588,0.0290033,0.0322892,0.015886,0.0458058,0.049719,0.0396965,0.0361758,0.0262966,0.0430503,0.00861181,0.0221957,0.0292744,0,0.0256836,0.05778,0.0154163,0,0,0.0127842,0,0,0.0330524,0.0543576,0.0615717,0.0329061,0,0.0301474,0.0165889,0.0519786,0.0362428,0.0706381,0.058223,0.0503688,0.0542869,0.0620534,0.0457276,0.0353152,0.0172076,0.0193462,0.0399883,0.0199006,0,0,0,0,0,0,0,0,0,0
167,0.033703,0.0477658,0,0,0,0,0,0,0.0293389,0,0.0247318,0.0517274,0,0,0.0160164,0,0,0.0351012,0.0242799,0.0305898,0.0222342,0.04439,0.0250185,0.0401239,0.0221009,0.0291169,0.0319593,0.0160915,0.0457003,0.0496115,0.0396112,0.0361367,0.0260203,0.043213,0.00857924,0.0221467,0.0271736,0,0.0184195,0.0566164,0.0155032,0,0,0.0129494,0,0,0.0329045,0.0539844,0.0535515,0.0318211,0,0.0306773,0.0166874,0.0481295,0.035916,0.0682266,0,0.0591631,0.060753,0.0694823,0.0440968,0.035205,0.017157,0.0193041,0.0399822,0.0197222,0,0,0,0,0,0,0,0,0,0
168,0.033906,0.0477055,0,0,0,0,0,0,0.0294068,0,0.0247365,0.0513931,0,0,0.0157494,0,0,0.0350015,0.0244502,0.0311334,0.0223116,0.0440624,0.0252613,0.0401372,0.0224619,0.0290016,0.0318452,0.0157281,0.0458391,0.0496647,0.0397831,0.0363367,0.0254317,0.0434556,0.00866407,0.0220756,0.0289153,0,0.0254257,0.0574597,0.0155264,0,0,0.0130371,0,0,0.0328216,0.0548435,0.0622327,0.032983,0,0.0312481,0.016509,0.050356,0.0358797,0.0690999,0.0584394,0.050965,0.0551408,0.0632235,0.0528614,0.035346,0.0170068,0.0191668,0.0399566,0.0194414,0,0,0,0,0,0,0,0,0,0
169,0.034007,0.0476543,0,0,0,0,0,0,0.029809,0,0.0246446,0.0517378,0,0,0.015465,0,0,0.0348655,0.0242491,0.0318223,0.0221742,0.0441642,0.0253665,0.0401077,0.022318,0.0284114,0.0317644,0.0155417,0.0459774,0.04966,0.0398763,0.0364659,0.0247507,0.0437538,0.00870279,0.0219917,0.0292968,0,0.0254467,0.0572621,0.0155949,0,0,0.0130971,0,0,0.0328013,0.0553174,0.0627704,0.0330855,0,0.0318269,0.0163587,0.0490559,0.0356094,0.0679286,0.058278,0.0511787,0.0560052,0.0641119,0.0567422,0.0354935,0.01689,0.0190337,0.0398549,0.0193404,0,0,0,0,0,0,0,0,0,0
170,0.0341286,0.0475911,0,0,0,0,0,0,0.0301278,0,0.0247621,0.0522935,0,0,0.0152003,0,0,0.0347524,0.0239509,0.0320041,0.0220757,0.0443604,0.0251502,0.0399366,0.0219514,0.0282563,0.0317158,0.0154592,0.0460049,0.0495894,0.0399179,0.0364826,0.0243936,0.0440774,0.00870482,0.0218379,0.0300944,0,0.0254461,0.0569015,0.0157236,0,0,0.0131278,0,0,0.0327628,0.0557613,0.0631168,0.0331842,0,0.032312,0.0162037,0.0476383,0.0355126,0.0668575,0.0581006,0.0515364,0.0573845,0.0651118,0.0605434,0.0356372,0.0167768,0.0188385,0.0397307,0.0191707,0,0,0,0,0,0,0,0,0,0
171,0.0342737,0.0475297,0,0,0,0,0,0,0.030401,0,0.0249776,0.0530273,0,0,0.0149542,0,0,0.034587,0.0236476,0.0319307,0.022041,0.0445052,0.024687,0.0396206,0.0217332,0.0283982,0.0317295,0.0154517,0.0459405,0.0494954,0.0399023,0.0365286,0.0242109,0.0444427,0.00868395,0.0215483,0.0309255,0,0.0255032,0.0564183,0.0158372,0,0,0.0131791,0,0,0.0326998,0.0561399,0.0634312,0.0333216,0,0.0327106,0.0160638,0.0462134,0.0356309,0.0658928,0.0582227,0.0520888,0.0583405,0.0661454,0.0642024,0.0358685,0.0166825,0.0186543,0.0396602,0.0189576,0,0,0,0,0,0,0,0,0,0
172,0.0344318,0.0474714,0,0,0,0,0,0,0.0306017,0,0.0252802,0.0537735,0,0,0.014714,0,0,0.0343367,0.0233333,0.0317402,0.0219465,0.0445177,0.024325,0.0392808,0.0216146,0.0285276,0.0316599,0.0154839,0.045915,0.0494078,0.0399544,0.0366086,0.0240551,0.0447614,0.00864213,0.0212322,0.0319279,0,0.025396,0.0559292,0.0160119,0,0,0.0132095,0,0,0.0326505,0.0564336,0.0639831,0.033495,0,0.0328918,0.0158902,0.0449085,0.0358845,0.0645405,0.0584384,0.0527501,0.0590052,0.0670049,0.0676142,0.0360812,0.0165523,0.0185255,0.0396237,0.0187553,0,0,0,0,0,0,0,0,0,0
173,0.0345932,0.0474281,0,0,0,0,0,0,0.0305721,0,0.0257172,0.054488,0,0,0.0144686,0,0,0.0341184,0.0230825,0.0316547,0.0218331,0.0445475,0.0239853,0.0388272,0.021499,0.0286406,0.0316204,0.0155162,0.0459498,0.049358,0.0400851,0.0367852,0.0239077,0.0451042,0.00857091,0.02093,0.0328719,0,0.0249702,0.0554792,0.016266,0,0,0.0132601,0,0,0.0326141,0.05654,0.0644984,0.0336777,0,0.0329788,0.0157463,0.0438147,0.0362581,0.0631171,0.0586843,0.0535186,0.0598024,0.0677038,0.0705452,0.0361756,0.0164635,0.0184346,0.0396567,0.0185389,0,0,0,0,0,0,0,0,0,0
174,0.0347148,0.0473956,0,0,0,0,0,0,0.0307936,0,0.0258598,0.0550936,0,0,0.0142389,0,0,0.034039,0.0228918,0.0318378,0.0217694,0.0446722,0.0236541,0.0383128,0.0213351,0.0288477,0.0316832,0.0154932,0.0459658,0.0492772,0.0401306,0.0369612,0.0235003,0.0453766,0.00854322,0.0207479,0.0335559,0,0.0244357,0.0551718,0.0163493,0,0,0.0132455,0,0,0.032528,0.0564137,0.064787,0.0338826,0,0.0333486,0.015654,0.0427908,0.0367462,0.0623708,0.0590307,0.0544378,0.0607191,0.0683716,0.0726353,0.0360992,0.0164421,0.018417,0.0397161,0.0182828,0,0,0,0,0,0,0,0,0,0
175,0.0349054,0.0474102,0,0,0,0,0,0,0.0312988,0,0.025751,0.055613,0,0,0.0140344,0,0,0.0340113,0.0227768,0.0317419,0.0218441,0.0448372,0.0234528,0.0378365,0.0211405,0.0290799,0.0318923,0.0154643,0.0458953,0.0491763,0.040023,0.0369066,0.0230305,0.0456034,0.00855118,0.0206166,0.0334752,0,0.0237471,0.0549557,0.0163625,0,0,0.0132816,0,0,0.0324362,0.0560904,0.0646064,0.0341511,0,0.0337455,0.0156242,0.0419367,0.0373599,0.0620095,0.0593569,0.0553632,0.0613218,0.0688988,0.0731437,0.0360527,0.016398,0.0183319,0.0398234,0.0180197,0,0,0,0,0,0,0,0,0,0
176,0.0350969,0.0474432,0,0,0,0,0,0,0.0318578,0,0.0259247,0.0561766,0,0,0.0138182,0,0,0.0340273,0.0226262,0.0309919,0.0219926,0.0449089,0.0233325,0.0374303,0.0209009,0.0291238,0.0319689,0.0154392,0.0458109,0.049126,0.0400229,0.0363411,0.022647,0.0457895,0.00859032,0.0204819,0.0330204,0,0.0230801,0.0547252,0.0163681,0,0,0.0133101,0,0,0.032408,0.0558323,0.0641447,0.0343191,0,0.0340678,0.0156084,0.0412366,0.0381776,0.0616028,0.0597472,0.0564411,0.0617581,0.0689243,0.072217,0.0361455,0.0163418,0.0182377,0.0399326,0.0177923,0,0,0,0,0,0,0,0,0,0
177,0.0350752,0.0474296,0,0,0,0,0,0,0.0325394,0,0.0261646,0.0567149,0,0,0.0135786,0,0,0.0340603,0.0224346,0.0308302,0.0221361,0.0449109,0.0233183,0.0370622,0.0207505,0.0289821,0.0318331,0.0154262,0.045847,0.0491868,0.0401087,0.0359837,0.0221633,0.0459721,0.00858984,0.0204003,0.0323448,0,0.0225356,0.0545368,0.0165033,0,0,0.0132891,0,0,0.0324197,0.0555194,0.0637552,0.0344221,0,0.0344006,0.0155702,0.0406672,0.039164,0.0611882,0.0605058,0.057666,0.0622233,0.0687965,0.0696874,0.0362237,0.0163285,0.0182055,0.0400044,0.0175652,0,0,0,0,0,0,0,0,0,0
178,0.0350322,0.047429,0,0,0,0,0,0,0.0333243,0,0.0263552,0.0572106,0,0,0.01331,0,0,0.0339994,0.0222366,0.0309123,0.0222972,0.0448628,0.023299,0.0366091,0.0206847,0.0287379,0.0317727,0.0154633,0.045921,0.0491826,0.0400893,0.036269,0.0212685,0.0461725,0.00854537,0.0203596,0.0314808,0,0.021904,0.0544747,0.016885,0,0,0.0132415,0,0,0.0324368,0.0550955,0.0633839,0.034475,0,0.0346701,0.0155476,0.0402403,0.0403069,0.0608411,0.0611875,0.0587217,0.0627985,0.0688289,0.0655374,0.0362514,0.0163427,0.0181827,0.0401036,0.0173502,0,0,0,0,0,0,0,0,0,0
179,0.0350065,0.0474606,0,0,0,0,0,0,0.0340987,0,0.0263485,0.0576751,0,0,0.0130891,0,0,0.0338771,0.0221137,0.0309044,0.0223982,0.0447259,0.0231375,0.0361728,0.020696,0.0284426,0.0318514,0.0155895,0.045937,0.0491605,0.0397628,0.0364835,0.020048,0.0464126,0.00850088,0.0203013,0.0309972,0,0.0209923,0.0545066,0.0172796,0,0,0.0131997,0,0,0.0324465,0.0545878,0.0629075,0.0344963,0,0.0348507,0.015567,0.0398581,0.0415128,0.060678,0.0617855,0.0597254,0.0633917,0.0689956,0.0600639,0.0362952,0.0163827,0.0181711,0.0401449,0.0171377,0,0,0,0,0,0,0,0,0,0
180,0.0350218,0.0475459,0,0,0,0,0,0,0.035002,0,0.0264163,0.05806,0,0,0.012896,0,0,0.0337724,0.022129,0.0307557,0.0224355,0.0446682,0.0228196,0.0358139,0.0206488,0.0280414,0.0317555,0.0158321,0.0459032,0.0491166,0.0392049,0.0365794,0.0189279,0.0466515,0.00846901,0.0201499,0.0312697,0,0.0203365,0.0546439,0.0176323,0,0,0.0130228,0,0,0.0325033,0.0540744,0.0624449,0.034431,0,0.034896,0.015592,0.0394316,0.0426457,0.060636,0.0623627,0.0607285,0.0638596,0.068928,0.0529228,0.0365686,0.0164321,0.0181586,0.0400647,0.0168333,0,0,0,0,0,0,0,0,0,0
181,0.0350388,0.0476097,0,0,0,0,0,0,0.0359854,0,0.0266241,0.0582955,0,0,0.0127397,0,0,0.0336923,0.0222579,0.0306968,0.022453,0.0446012,0.0224239,0.0355489,0.0203364,0.0275382,0.0316018,0.0160913,0.0457571,0.0491174,0.0389855,0.0365666,0.0177741,0.0468346,0.00845816,0.0198817,0.0326601,0,0.0198753,0.0549369,0.017968,0,0,0.01272,0,0,0.0326895,0.0533913,0.0620494,0.0343749,0,0.0348652,0.01557,0.0389396,0.0436109,0.0607034,0.0627695,0.0616249,0.0643005,0.0685597,0.0446847,0.0372042,0.0165084,0.0181725,0.0401214,0.0164888,0,0,0,0,0,0,0,0,0,0
182,0.0350901,0.0476137,0,0,0,0,0,0,0.0371027,0,0.0269365,0.0583654,0,0,0.0126542,0,0,0.0335894,0.0225834,0.0307729,0.0224035,0.0445694,0.0221285,0.0353301,0.0197786,0.0270297,0.0314241,0.0163693,0.0457139,0.0490775,0.0394082,0.0365308,0.0166632,0.0469606,0.0083979,0.0196455,0.0356749,0,0.0195651,0.0554746,0.0179965,0,0,0.0126084,0,0,0.0327763,0.0527042,0.0616514,0.0344088,0,0.0348262,0.0155891,0.0383809,0.0443415,0.0605573,0.0630988,0.0623601,0.0645617,0.0679812,0.0360321,0.0374867,0.01652,0.0181564,0.0402036,0.016203,0,0,0,0,0,0,0,0,0,0
183,0.0351494,0.0476371,0,0,0,0,0,0,0.0381158,0,0.0275185,0.0581987,0,0,0.0125976,0,0,0.0334832,0.0230814,0.0307943,0.0222339,0.0445575,0.0219826,0.0351265,0.0197226,0.0267297,0.0312354,0.0166346,0.0460936,0.0490697,0.0397058,0.0366515,0.0156728,0.0470379,0.00829486,0.0194816,0.040536,0,0.0193414,0.0561303,0.0179592,0,0,0.0126061,0,0,0.0327311,0.0522574,0.061373,0.0344839,0,0.0347345,0.015549,0.0377022,0.0446086,0.0601964,0.0631854,0.0628118,0.0645377,0.0672701,0.0274902,0.0375293,0.0165404,0.018115,0.0403378,0.0160538,0,0,0,0,0,0,0,0,0,0
184,0.0352022,0.0476879,0,0,0,0,0,0,0.0390806,0,0.0279837,0.0579291,0,0,0.0125717,0,0,0.033402,0.0239108,0.0308626,0.021974,0.0444734,0.0216827,0.0349297,0.0200654,0.0265701,0.0311202,0.0170884,0.0461418,0.0491354,0.0396855,0.0369691,0.0147877,0.0470997,0.00824458,0.0193518,0.0467943,0,0.0192064,0.0568857,0.0180134,0,0,0.0126173,0,0,0.0326851,0.0518592,0.0609294,0.0345812,0,0.0346036,0.0155587,0.0371243,0.0444976,0.0599174,0.0630261,0.0630688,0.064515,0.0666252,0.0197029,0.0375066,0.0165694,0.0181095,0.040462,0.0159214,0,0,0,0,0,0,0,0,0,0
185,0.0352201,0.047731,0,0,0,0,0,0,0.0404109,0,0.0281084,0.0575135,0,0,0.0125848,0,0,0.0333614,0.0248538,0.0310048,0.0216531,0.0443648,0.0213521,0.0347621,0.0204843,0.0265272,0.0308925,0.0177022,0.0460835,0.0491976,0.0396026,0.0371687,0.0138562,0.0471638,0.00824316,0.0192516,0.0538172,0,0.0194642,0.0579233,0.0180843,0,0,0.0126165,0,0,0.0326582,0.0514905,0.0602165,0.0348552,0,0.0343775,0.0155725,0.0367505,0.0439182,0.0598209,0.0627375,0.0632231,0.0645214,0.0661057,0.0159384,0.0375482,0.0165607,0.0181013,0.0405596,0.01577,0,0,0,0,0,0,0,0,0,0
186,0.035205,0.0477878,0,0,0,0,0,0,0.0420756,0,0.0278871,0.0570038,0,0,0.0125886,0,0,0.0333201,0.0259029,0.0314203,0.0212526,0.044183,0.0209941,0.034611,0.0209604,0.0262303,0.0305704,0.0184841,0.0460622,0.0491777,0.0395653,0.0373065,0.0129194,0.0472138,0.00822402,0.0191682,0.0612546,0,0.0201702,0.0591895,0.0180539,0,0,0.012638,0,0,0.0326088,0.0512185,0.0592351,0.0353902,0,0.0340621,0.0155767,0.0366126,0.0428663,0.0599773,0.0625132,0.0633991,0.0645841,0.0657496,0.018162,0.0375262,0.0165791,0.0180826,0.0406905,0.0156046,0,0,0,0,0,0,0,0,0,0
187,0.0351961,0.0478423,0,0,0,0,0,0,0.0438322,0,0.0281676,0.0564901,0,0,0.0125531,0,0,0.0332906,0.0272017,0.0318,0.0207982,0.0439131,0.0205845,0.0344601,0.0215648,0.0259358,0.0302217,0.0194074,0.046247,0.0491357,0.0397073,0.037572,0.012268,0.0472594,0.00821556,0.0190835,0.0683809,0,0.020918,0.0606173,0.017958,0,0,0.0127604,0,0,0.0325557,0.0508797,0.057938,0.036193,0,0.0337825,0.0156294,0.0367369,0.0414807,0.0605621,0.0624406,0.0637041,0.0647282,0.0655645,0.0237783,0.0373786,0.0165651,0.0180586,0.0408474,0.0154168,0,0,0,0,0,0,0,0,0,0
188,0.0352336,0.0479146,0,0,0,0,0,0,0.045713,0,0.0286825,0.0558536,0,0,0.0125065,0,0,0.0333057,0.0286074,0.0321009,0.020318,0.0436631,0.0202373,0.0343702,0.0222178,0.0258334,0.0299321,0.0203286,0.0464473,0.0493012,0.0398889,0.0378394,0.0118269,0.0472566,0.00822916,0.0191014,0.0744921,0,0.021378,0.0621688,0.0178759,0,0,0.0128723,0,0,0.0325611,0.0505153,0.0563133,0.0372354,0,0.0336435,0.01571,0.0371307,0.0397962,0.0613232,0.0625092,0.0640053,0.0649558,0.0655236,0.0297711,0.0372598,0.0165557,0.0180378,0.0411435,0.0152452,0,0,0,0,0,0,0,0,0,0
189,0.0347569,0.0483093,0,0,0,0,0,0,0.0440872,0,0.0267058,0.0554361,0,0,0.0123659,0,0,0.0342096,0.0307842,0.0318917,0.0208567,0.0426999,0.019289,0.0348623,0.0237687,0.0251001,0.0288562,0.0219931,0.0477287,0.0506027,0.0411534,0.0395784,0.0112966,0.0467516,0.00797252,0.0194531,0.0681753,0,0.019351,0.0634855,0.017213,0,0,0.0128893,0,0,0.0328057,0.0507717,0.0579187,0.0377083,0,0.0325789,0.0156848,0.0389633,0.033778,0.0622982,0.0639515,0.0659174,0.0675048,0.0668973,0.0202046,0.0373181,0.0166276,0.017949,0.0417753,0.0150042,0,0,0,0,0,0,0,0,0,0
190,0.0347396,0.0484174,0,0,0,0,0,0,0.0444967,0,0.0270132,0.0550026,0,0,0.0124753,0,0,0.0342375,0.0323158,0.032652,0.0211623,0.0422493,0.0188001,0.0350995,0.0245291,0.0248939,0.0281355,0.0227357,0.0479423,0.0510459,0.0414197,0.0399162,0.0102846,0.0466072,0.0080485,0.0197015,0.0689077,0,0.0187916,0.0651643,0.0170453,0,0,0.0125312,0,0,0.0331628,0.0499299,0.0568303,0.0393404,0,0.0325613,0.0153735,0.0406676,0.0315328,0.0636275,0.0645953,0.0664616,0.0680851,0.0673192,0.0180712,0.037473,0.0164854,0.0176665,0.0421616,0.0147095,0,0,0,0,0,0,0,0,0,0
191,0.0343687,0.0484915,0,0,0,0,0,0,0.0430653,0,0.0265489,0.0558067,0,0,0.012907,0,0,0.0347174,0.0296167,0.032656,0.0214584,0.042239,0.0197741,0.0359231,0.0231812,0.0264426,0.0267646,0.0202094,0.0480865,0.0511014,0.0417707,0.0398762,0.0110916,0.0459807,0.00823032,0.0204638,0.0728262,0,0.0170857,0.0621006,0.0165901,0,0,0.0126263,0,0,0.0332441,0,0.056893,0.0378249,0,0.0331426,0.0153796,0.0398733,0.0297684,0.0621505,0.0677738,0.0697787,0.0707729,0.0698691,0.0214087,0.0372984,0.0166493,0.0177782,0.0419632,0.0153854,0,0,0,0,0,0,0,0,0,0
192,0.0341611,0.0488705,0,0,0,0,0,0,0.0473345,0,0.0260766,0.053329,0,0,0.0128388,0,0,0.0348248,0.0341789,0.0320891,0.0202421,0.0420868,0.0186856,0.0362581,0.0251827,0.0254049,0.0268158,0.0241972,0.048367,0.051309,0.0417317,0.0403304,0.0100348,0.0459984,0.00775988,0.0201751,0.0727018,0,0.0162871,0.0668247,0.0162503,0,0,0.0125387,0,0,0.0332913,0.0510843,0.0535615,0.039433,0.0227652,0.0332288,0.0146112,0.0415851,0.0289779,0.0641526,0.0677355,0.0690441,0.0700086,0.0694042,0.0222179,0.0375581,0.0164065,0.0174125,0.0425443,0.0150307,0,0,0,0,0,0,0,0,0,0
