Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,x75
161,0.0358138,0.0465564,0,0,0,0,0,0,0.0354374,0,0.02532,0.0564928,0,0,0.0125722,0,0,0.0313083,0.0261807,0.0324487,0.0208701,0.0440404,0.0291247,0.0313628,0.0209556,0.0305867,0.0305398,0.0201879,0.0466182,0.0517895,0.0395598,0.0373353,0.0194206,0.0488126,0.00755776,0.0166108,0.0414741,0,0.0207929,0.0560125,0.0190661,0,0,0.0108632,0,0,0.0337294,0.055769,0.0561525,0.0312477,0.027161,0.0325393,0.0168047,0.0402379,0.0220483,0.0577034,0.0579072,0.0564004,0.0564939,0.0592859,0.0278155,0.0395895,0.0171321,0.016798,0.041929,0.0244223,0,0,0,0,0,0,0,0,0,0
162,0.0357475,0.0466327,0,0,0,0,0,0,0.0351939,0,0.0257585,0.0555,0,0,0.0128989,0,0,0.03148,0.0274965,0.0333871,0.0206192,0.0439292,0.0292762,0.0320043,0.021237,0.0305577,0.0307082,0.0199973,0.0464117,0.0515385,0.0393889,0.0374471,0.0206684,0.0484464,0.00756646,0.016817,0.0384846,0,0.0207415,0.0556728,0.0189361,0,0,0.0110159,0,0,0.0336577,0.0571117,0.0565389,0.0315014,0.0284196,0.0327347,0.0167179,0.0413654,0.0219402,0.0584813,0.0577358,0.0559861,0.0561444,0.0595775,0.0296476,0.039603,0.0170237,0.0166741,0.0419031,0.0247678,0,0,0,0,0,0,0,0,0,0
163,0.0357996,0.0466889,0,0,0,0,0,0,0.0355996,0,0.0256852,0.0546684,0,0,0.012611,0,0,0.0319373,0.0284796,0.0335875,0.0206468,0.0445217,0.0295325,0.0320774,0.0215259,0.0300943,0.0306752,0.0196422,0.0461513,0.0512311,0.0392755,0.0376128,0.0208339,0.048264,0.00746735,0.0177017,0.0357059,0,0.0207232,0.0553929,0.0189336,0,0,0.0110516,0,0,0.0336438,0.0583394,0.0567346,0.0318267,0.0299504,0.0328154,0.016756,0.042752,0.0220192,0.0592786,0.0577475,0.0556377,0.0557884,0.0598231,0.0319121,0.0394739,0.0170814,0.0167544,0.0417859,0.0251666,0,0,0,0,0,0,0,0,0,0
164,0.035814,0.0468022,0,0,0,0,0,0,0.0361986,0,0.0252058,0.0536848,0,0,0.0126513,0,0,0.0321186,0.0292362,0.033397,0.0208922,0.0456343,0.0301232,0.0323924,0.0218048,0.0296254,0.0299215,0.0188526,0.0459333,0.0510081,0.0391605,0.0376169,0.0201903,0.0480472,0.00749435,0.0179849,0.0330712,0,0.0205665,0.055303,0.018961,0,0,0.0108923,0,0,0.0337909,0.0594211,0.0567782,0.0323333,0.0316195,0.0328577,0.0168454,0.0440472,0.0221284,0.0601367,0.0578615,0.055391,0.0554713,0.0600011,0.0343235,0.0393955,0.0172469,0.0169813,0.0417177,0.0256389,0,0,0,0,0,0,0,0,0,0
165,0.0356653,0.0469944,0,0,0,0,0,0,0.0363764,0,0.0244651,0.0527952,0,0,0.0137555,0,0,0.0317454,0.0293934,0.0333083,0.0212157,0.0465535,0.0307907,0.033844,0.0218545,0.0295708,0.0296454,0.0179734,0.0458744,0.0508062,0.0391414,0.0375605,0.0197328,0.0475913,0.00774828,0.0170041,0.0305779,0,0.0201254,0.0554051,0.0189447,0,0,0.0108981,0,0,0.0338818,0.0602955,0.0561829,0.0329173,0.0329199,0.0328419,0.0172464,0.0453278,0.0231712,0.0613099,0.0580771,0.0554439,0.05529,0.0602094,0.0369536,0.0392239,0.0173583,0.0171058,0.0417531,0.0260127,0,0,0,0,0,0,0,0,0,0
166,0.0357625,0.0469695,0,0,0,0,0,0,0.0360344,0,0.0238246,0.051941,0,0,0.0130731,0,0,0.0324127,0.0290209,0.0332549,0.0213777,0.0473923,0.0318894,0.033552,0.0220467,0.0302184,0.0298239,0.0173012,0.0460045,0.0507873,0.0393284,0.0375958,0.0201638,0.0475399,0.00756446,0.0182291,0.0286949,0,0.0192544,0.055624,0.0190423,0,0,0.0107525,0,0,0.0338005,0.0606549,0.0548659,0.0336501,0.0341373,0.0330979,0.0173911,0.0465432,0.0249963,0.0625563,0.0582635,0.0556799,0.0550489,0.0603544,0.0399413,0.03893,0.017476,0.0172718,0.0417673,0.0263895,0,0,0,0,0,0,0,0,0,0
167,0.0357753,0.0469287,0,0,0,0,0,0,0.0354375,0,0.023675,0.0517343,0,0,0.013155,0,0,0.0325964,0.027697,0.0331867,0.0218029,0.0479461,0.0327385,0.0339413,0.0222425,0.0309462,0.0300435,0.0166546,0.0461076,0.0507251,0.0395368,0.0374814,0.021125,0.0473638,0.00757598,0.0184797,0.0297002,0,0.0219036,0.0556244,0.0192107,0,0,0.0106351,0,0,0.0338035,0.0594525,0.0579781,0.0343212,0,0.0334117,0.017673,0.0486866,0.0287482,0.0657187,0.0555905,0.052169,0.0519434,0.0581943,0.0419691,0.038634,0.0176883,0.0174549,0.0417098,0.0265928,0,0,0,0,0,0,0,0,0,0
168,0.0358243,0.0470129,0,0,0,0,0,0,0.0361084,0,0.0249104,0.0521136,0,0,0.0134423,0,0,0.0325702,0.0260341,0.0342343,0.0242511,0.0481057,0.0335455,0.0346122,0.0223922,0.0333559,0,0.0153789,0.0447988,0.04933,0.0384706,0.0363462,0.0204511,0.0472299,0.00770522,0.018408,0.0278693,0,0.017287,0.0561269,0.0188391,0,0,0.0107571,0,0,0.0337528,0.0601406,0.0504942,0.0347627,0.038101,0.0328856,0.0170673,0.048897,0.0274288,0.0657993,0.0590903,0.0557865,0.0545955,0.0611242,0.0469421,0.0389447,0.0174489,0.0172008,0.0418413,0.026454,0,0,0,0,0,0,0,0,0,0
169,0.0358073,0.0469152,0,0,0,0,0,0,0.0360096,0,0.0251759,0.0517865,0,0,0.0135265,0,0,0.0326293,0.0248073,0.0346304,0.0245806,0.0465887,0.0339876,0.0345871,0.022389,0.034242,0,0.0148972,0.0449521,0.0494976,0.0386631,0.0364362,0.0203911,0.0470786,0.0076788,0.0185948,0.0286575,0,0.0168327,0.0563342,0.0188965,0,0,0.0107147,0,0,0.0338662,0.0596015,0.0484023,0.0352201,0.0407071,0.032978,0.0170895,0.0494696,0.0282596,0.0669944,0.0597438,0.0560147,0.05533,0.0623265,0.0512807,0.0388095,0.0175583,0.0173321,0.0416745,0.0267057,0,0,0,0,0,0,0,0,0,0
170,0.0358146,0.0467899,0,0,0,0,0,0,0.0359101,0,0.0253725,0.0514861,0,0,0.0135757,0,0,0.032567,0.0241209,0.0350453,0.0248196,0.0457077,0.034195,0.0343319,0.0225189,0.0348668,0,0.0146974,0.0450429,0.0497601,0.0388928,0.0366187,0.0204374,0.0470736,0.00756535,0.0185035,0.0297785,0,0.0168869,0.0566016,0.019047,0,0,0.0107293,0,0,0.0340289,0.0593967,0.0468473,0.035383,0.0416147,0.0330665,0.0171296,0.0504039,0.029182,0.067134,0.0603255,0.0563615,0.0562952,0.0637552,0.0557506,0.0387183,0.0176086,0.017439,0.0414857,0.0269148,0,0,0,0,0,0,0,0,0,0
171,0.0358027,0.0466768,0,0,0,0,0,0,0.0359907,0,0.0255447,0.0511422,0,0,0.0134446,0,0,0.0325483,0.0237062,0.0352296,0.02494,0.0453985,0.0340831,0.033834,0.0225846,0.0349132,0,0.0146312,0.0451095,0.0498627,0.0390251,0.0367212,0.0208283,0.0471977,0.00756491,0.0184639,0.0301869,0,0.0167293,0.0567832,0.0192486,0,0,0.0110697,0,0,0.0339824,0.059113,0.046715,0.0355194,0.042732,0.0330328,0.0173285,0.0507517,0.0300311,0.0676606,0.0614977,0.0569418,0.0572453,0.0654747,0.0579232,0.0385885,0.0174871,0.0173116,0.0412161,0.0271747,0,0,0,0,0,0,0,0,0,0
172,0.0358164,0.0465597,0,0,0,0,0,0,0.0363625,0,0.0255944,0.0507826,0,0,0.0134474,0,0,0.0323272,0.0239638,0.0352952,0.0249472,0.0455822,0.0336468,0.0334608,0.0228037,0.0347153,0,0.0147122,0.0451388,0.0499039,0.039047,0.0367913,0.0208015,0.0474272,0.0075866,0.0180906,0.0303039,0,0.0169247,0.057126,0.0194119,0,0,0.0110875,0,0,0.0339577,0.0600514,0.0471635,0.0355831,0.0430893,0.0327392,0.0172916,0.0514629,0.0301315,0.0679598,0.0619885,0.057444,0.0578848,0.0665521,0.0590696,0.0385922,0.0174505,0.0172928,0.040943,0.0273304,0,0,0,0,0,0,0,0,0,0
173,0.0358803,0.0464731,0,0,0,0,0,0,0.0364392,0,0.0256571,0.0504988,0,0,0.0134687,0,0,0.0320987,0.0245924,0.0352565,0.0249713,0.0457614,0.0331794,0.0330923,0.0230378,0.0343361,0,0.0147937,0.0451819,0.0498856,0.0390667,0.036793,0.0204687,0.0476777,0.00756022,0.0176523,0.0302449,0,0.0172376,0.0574163,0.0195329,0,0,0.0110948,0,0,0.0339175,0.0614005,0.0478445,0.0354551,0.0439218,0.0323415,0.0172066,0.0518274,0.0300871,0.068111,0.0623446,0.0578812,0.0585717,0.0674454,0.059104,0.0386207,0.0174066,0.0173012,0.0406615,0.0274424,0,0,0,0,0,0,0,0,0,0
174,0.0359932,0.0464428,0,0,0,0,0,0,0.0363533,0,0.025806,0.0502221,0,0,0.0131508,0,0,0.0321686,0.0253181,0.0350896,0.0250332,0.0458407,0.0327948,0.0323429,0.0233194,0.0338719,0,0.0148589,0.0452083,0.0496675,0.0391733,0.0367793,0.0201253,0.0479692,0.00750824,0.0177048,0.0298393,0,0.017422,0.0577103,0.0196587,0,0,0.0112816,0,0,0.0337641,0.0624318,0.0484972,0.035403,0.0445372,0.0320351,0.0171573,0.0519462,0.0300661,0.068127,0.0625092,0.0578646,0.0592261,0.067838,0.0582367,0.0386294,0.0173824,0.0172256,0.0405055,0.027477,0,0,0,0,0,0,0,0,0,0
175,0.0361009,0.0464297,0,0,0,0,0,0,0.0365458,0,0.0258658,0.0500565,0,0,0.01325,0,0,0.0321573,0.0258457,0.0349229,0.0251512,0.0457946,0.0324844,0.0321573,0.0233979,0.0336298,0,0.0148813,0.0453063,0.0494537,0.0394314,0.0368779,0.0196433,0.0480305,0.00751189,0.0174953,0.0293509,0,0.0175519,0.0578485,0.0197085,0,0,0.0113072,0,0,0.0335921,0.063062,0.0490939,0.0353497,0.0449167,0.0317771,0.0170756,0.0519973,0.0301159,0.0682164,0.0625334,0.0576419,0.0596151,0.0680556,0.05762,0.0385415,0.017404,0.0172271,0.0403877,0.0275358,0,0,0,0,0,0,0,0,0,0
176,0.036222,0.0463695,0,0,0,0,0,0,0.0373373,0,0.0255778,0.0500579,0,0,0.0133637,0,0,0.0321575,0.025872,0.035016,0.0253467,0.0457157,0.0324063,0.0320865,0.0232482,0.0334339,0,0.0147509,0.0453924,0.0496765,0.039592,0.0371888,0.0187519,0.0479961,0.00750449,0.0174297,0.0289545,0,0.0176301,0.0578953,0.0197428,0,0,0.0113581,0,0,0.0334874,0.0631317,0.049571,0.0353261,0.0454161,0.0316612,0.01702,0.0521868,0.0302499,0.0680471,0.0624902,0.0574358,0.0597957,0.0684558,0.0571609,0.0383389,0.0174409,0.0172757,0.040293,0.0275119,0,0,0,0,0,0,0,0,0,0
177,0.0363345,0.0462628,0,0,0,0,0,0,0.0379954,0,0.0254926,0.0501195,0,0,0.0134311,0,0,0.0321106,0.0255672,0.0348102,0.0255377,0.0455636,0.03228,0.0320685,0.0230889,0.0331391,0,0.0145976,0.0455244,0.0496692,0.0398406,0.0374319,0.0177833,0.0479419,0.00747838,0.0174395,0.028592,0,0.0176757,0.0578633,0.0197837,0,0,0.0113923,0,0,0.0334449,0.0630007,0.0497754,0.0351051,0.0461324,0.0316744,0.016975,0.0523088,0.0303118,0.0679611,0.0624448,0.0573243,0.0599678,0.0687334,0.0571204,0.0381473,0.0174679,0.017386,0.0402577,0.0274916,0,0,0,0,0,0,0,0,0,0
178,0.0365145,0.0460804,0,0,0,0,0,0,0.0382573,0,0.0256099,0.0502067,0,0,0.0129672,0,0,0.0323253,0.0249647,0.0344796,0.0256791,0.0454413,0.0323442,0.0314891,0.0232205,0.0329108,0,0.0144754,0.0457121,0.0492407,0.0401637,0.0376174,0.0174622,0.0479995,0.00728064,0.0181185,0.0280596,0,0.0178399,0.0577045,0.0197964,0,0,0.0110148,0,0,0.0335717,0.0628937,0.0497247,0.034798,0.0468315,0.0317835,0.0166959,0.0522608,0.0302956,0.0678596,0.062399,0.0572216,0.0599792,0.0682485,0.0573562,0.038152,0.0176413,0.0177119,0.0401779,0.0274561,0,0,0,0,0,0,0,0,0,0
179,0.0365669,0.0459601,0,0,0,0,0,0,0.0386776,0,0.025645,0.0503258,0,0,0.0129762,0,0,0.0323597,0.0241509,0.0341685,0.0258439,0.0453141,0.0325071,0.0314603,0.0233237,0.0328727,0,0.0144339,0.0458844,0.0490622,0.0403896,0.0375985,0.0170127,0.0479298,0.00726752,0.0182556,0.0276941,0,0.0181822,0.0575227,0.01985,0,0,0.0109933,0,0,0.0336929,0.0629609,0.0499615,0.0345477,0.0467906,0.0319024,0.0167163,0.0521192,0.0300939,0.0675182,0.0622763,0.0570707,0.0597796,0.0676883,0.0579448,0.0381406,0.0176676,0.0179027,0.0401084,0.0273439,0,0,0,0,0,0,0,0,0,0
180,0.0364249,0.0459346,0,0,0,0,0,0,0.0395395,0,0.0253224,0.050393,0,0,0.0139144,0,0,0.032034,0.0232417,0.0340567,0.0260135,0.0452095,0.0326793,0.0325469,0.0232817,0.0328469,0,0.0143239,0.0460178,0.0491738,0.040474,0.037257,0.016215,0.0475308,0.0074823,0.0174648,0.0279859,0,0.018863,0.0573713,0.0198808,0,0,0.0114683,0,0,0.0337532,0.0635657,0.0508174,0.0341732,0.0459799,0.0319037,0.0171518,0.0519932,0.029613,0.0671383,0.0618018,0.0566887,0.0593903,0.0672003,0.0590419,0.0379631,0.017574,0.0178572,0.040037,0.0272842,0,0,0,0,0,0,0,0,0,0
181,0.0364456,0.04582,0,0,0,0,0,0,0.0398174,0,0.0253158,0.0506643,0,0,0.0140932,0,0,0.0320458,0.0223894,0.0339375,0.0262183,0.0452788,0.0327977,0.0326829,0.0231228,0.032757,0,0.0140359,0.0459848,0.0492235,0.0405273,0.0370502,0.0159048,0.0474052,0.00749873,0.0174807,0.0283648,0,0.0192065,0.0570575,0.0199103,0,0,0.0115333,0,0,0.0338772,0.0639639,0.0514491,0.0338385,0.0466228,0.0320897,0.0172219,0.0513817,0.0289068,0.0666402,0.0617755,0.0566558,0.0594355,0.0672352,0.0602164,0.0378058,0.0176312,0.017991,0.040006,0.0272288,0,0,0,0,0,0,0,0,0,0
182,0.0364794,0.0457143,0,0,0,0,0,0,0.039733,0,0.0254085,0.0514551,0,0,0.0140876,0,0,0.0317845,0.0212719,0.03412,0.0265049,0.0456183,0.0330075,0.0322954,0.0226179,0.0326967,0,0.0133392,0.0456667,0.0488698,0.0403229,0.0371601,0.0160169,0.0475623,0.00743826,0.0172234,0.0300211,0,0.0230445,0.0565857,0.0200556,0,0,0.0115932,0,0,0.0339318,0.0618583,0.058582,0.0344127,0,0.0326914,0.0174694,0.0509039,0.0324141,0.0684498,0.0595531,0.052744,0.0567373,0.0654052,0.0595264,0.0375614,0.01773,0.0181177,0.0400576,0.0269215,0,0,0,0,0,0,0,0,0,0
183,0.0366434,0.0455437,0,0,0,0,0,0,0.0398218,0,0.0255822,0.0518036,0,0,0.013274,0,0,0.0321139,0.0208067,0.0342937,0.0265568,0.0457238,0.0331252,0.0312715,0.0223816,0.0324283,0,0.0131036,0.0456501,0.0487474,0.0401285,0.0373026,0.0159025,0.047726,0.00717682,0.0181496,0.0303204,0,0.0230353,0.056282,0.0201849,0,0,0.0116624,0,0,0.0339775,0.0618913,0.0591981,0.034255,0,0.0330404,0.0174989,0.0499062,0.0320066,0.0677157,0.0594264,0.0527697,0.0569931,0.0655393,0.0600743,0.0373253,0.0177289,0.0181738,0.0400162,0.0267729,0,0,0,0,0,0,0,0,0,0
184,0.0366548,0.0454859,0,0,0,0,0,0,0.0398643,0,0.0258453,0.0520589,0,0,0.0137115,0,0,0.0317931,0.0205726,0.0345704,0.0266296,0.0457768,0.0329139,0.03149,0.0222536,0.0321451,0,0.0130449,0.0456839,0.0486809,0.0398833,0.0371684,0.0158112,0.0476993,0.0073638,0.0174955,0.0307936,0,0.0230491,0.0560989,0.0203141,0,0,0.0112453,0,0,0.0339963,0.0619427,0.0597436,0.0340738,0,0.033275,0.0174446,0.0488292,0.031702,0.0667526,0.0592218,0.0527981,0.0574938,0.0659184,0.0605273,0.0373645,0.0178239,0.0183477,0.039957,0.0266389,0,0,0,0,0,0,0,0,0,0
185,0.0367279,0.0454383,0,0,0,0,0,0,0.0399915,0,0.0259657,0.0523521,0,0,0.0135862,0,0,0.0317983,0.0204905,0.0353623,0.0265946,0.0459726,0.0326692,0.0311318,0.0221839,0.0318865,0,0.0129639,0.0456696,0.0486399,0.0398431,0.0368898,0.0156851,0.0478776,0.00746531,0.0173611,0.03114,0,0.0231052,0.0558881,0.020427,0,0,0.0110988,0,0,0.0340477,0.0619406,0.060085,0.0338942,0,0.0334847,0.0174666,0.0477534,0.031382,0.0657391,0.0590019,0.0528883,0.0579452,0.066373,0.0605679,0.037343,0.0178633,0.0184742,0.0399295,0.0265181,0,0,0,0,0,0,0,0,0,0
186,0.0368338,0.045406,0,0,0,0,0,0,0.0404969,0,0.0260156,0.0526804,0,0,0.0134717,0,0,0.0317364,0.0203965,0.0362615,0.0265211,0.0463055,0.0324795,0.0307579,0.0220088,0.0318752,0,0.0129622,0.0456334,0.0486101,0.0402219,0.037097,0.0153889,0.0480726,0.0075324,0.0171145,0.0313781,0,0.0230805,0.0556625,0.0205491,0,0,0.0110175,0,0,0.0340736,0.0618646,0.0605352,0.0338529,0,0.0336257,0.0174926,0.0466665,0.0310838,0.0648044,0.0588705,0.0531033,0.0583289,0.0668903,0.0602645,0.0372125,0.0178801,0.0185567,0.0399406,0.0263811,0,0,0,0,0,0,0,0,0,0
187,0.0368262,0.0452835,0,0,0,0,0,0,0.0401563,0,0.0251764,0.0522458,0,0,0.0132047,0,0,0.0318434,0.0213949,0.0350593,0.0243667,0.0447981,0.0318146,0.0298358,0.0221524,0.0304353,0.032157,0.014006,0.0474077,0.0503649,0.0418118,0.0385335,0.0155304,0.0481801,0.00737663,0.0174205,0.0317974,0,0.0229302,0.055158,0.0210617,0,0,0.0115234,0,0,0.03399,0.0615132,0.0609609,0.0335137,0,0.0342014,0.0183891,0.0452966,0.0308432,0.0638091,0.0589446,0.0535317,0.0591101,0.0674825,0.0599193,0.036622,0.018209,0.0188428,0.0396572,0.0265006,0,0,0,0,0,0,0,0,0,0
188,0.0370388,0.0453577,0,0,0,0,0,0,0.0409366,0,0.0265993,0.0536522,0,0,0.0130197,0,0,0.0315435,0.0200854,0.035497,0.0265561,0.0469047,0.0319817,0.0294256,0.0215221,0.031645,0,0.0137026,0.045652,0.0485767,0.040254,0.0373838,0.0151221,0.0486035,0.0073329,0.0170568,0.0320288,0,0.0228514,0.0551333,0.0207809,0,0,0.0116636,0,0,0.033846,0.0615397,0.061468,0.033851,0,0.0339813,0.0177605,0.0445506,0.0310209,0.06336,0.0591135,0.0539458,0.0597375,0.0677982,0.0585956,0.0371207,0.0178701,0.0184578,0.0398657,0.0259534,0,0,0,0,0,0,0,0,0,0
189,0.0371411,0.0451546,0,0,0,0,0,0,0.0399236,0,0.026008,0.0528448,0,0,0.0132621,0,0,0.0313426,0.021163,0.0353628,0.0244542,0.0451043,0.0314609,0.0290815,0.0218221,0.0296769,0.031374,0.0143978,0.0473722,0.0502447,0.0420487,0.0390587,0.0156805,0.0486883,0.00730307,0.0166475,0.0323086,0,0.0227706,0.0549181,0.0212402,0,0,0.0108233,0,0,0.0340065,0.060936,0.0619572,0.0336628,0,0.034614,0.0179658,0.0432495,0.030985,0.0623561,0.059291,0.0546183,0.0605025,0.068262,0.058067,0.0367896,0.0183698,0.0192382,0.0395919,0.0262626,0,0,0,0,0,0,0,0,0,0
190,0.0372203,0.0451427,0,0,0,0,0,0,0.0403787,0,0.0260475,0.0534221,0,0,0.0131748,0,0,0.0312154,0.0210706,0.0360889,0.0243543,0.0452156,0.0310095,0.0285602,0.0218274,0.0293401,0.0312391,0.0144474,0.0474384,0.0499276,0.0421651,0.0391961,0.0152567,0.0489536,0.00732097,0.0163523,0.0324143,0,0.022385,0.0545077,0.0214405,0,0,0.0116025,0,0,0.033611,0.0605687,0.0623561,0.0335479,0,0.0347188,0.0183672,0.0424456,0.0313299,0.06159,0.059664,0.0554452,0.0610661,0.0685033,0.0569544,0.0367458,0.0180567,0.0189688,0.0396369,0.0260663,0,0,0,0,0,0,0,0,0,0
191,0.0374014,0.0450427,0,0,0,0,0,0,0.0413997,0,0.0259311,0.0541327,0,0,0.0126352,0,0,0.0313288,0.0208078,0.0358462,0.024387,0.0453817,0.0305355,0.0275435,0.0216649,0.0292429,0.0314057,0.0144278,0.0473195,0.0496414,0.0418976,0.0389337,0.0144428,0.0492904,0.00725808,0.016654,0.0324949,0,0.0219461,0.0541484,0.0215499,0,0,0.0118242,0,0,0.0335521,0.0603864,0.0623753,0.033494,0,0.0346643,0.0184548,0.0417302,0.0319819,0.0609304,0.0602185,0.0561951,0.0615452,0.0686922,0.0552919,0.0367788,0.0180705,0.0190261,0.0396115,0.0256077,0,0,0,0,0,0,0,0,0,0
192,0.0375646,0.0449913,0,0,0,0,0,0,0.0421855,0,0.0260866,0.054781,0,0,0.0125345,0,0,0.0310864,0.0205079,0.0347278,0.0245136,0.0454557,0.0301228,0.0271024,0.0214398,0.0291469,0.0314884,0.0144071,0.0470539,0.0498212,0.0416313,0.0386627,0.0137951,0.0495808,0.00729513,0.0163458,0.0325804,0,0.0215583,0.0539077,0.0216461,0,0,0.0117765,0,0,0.0336009,0.0601493,0.0621834,0.0336934,0,0.0344484,0.0183961,0.0409517,0.0325439,0.0603735,0.0607459,0.0569588,0.0619612,0.0686822,0.0530837,0.0369075,0.0180916,0.0190691,0.0396727,0.0249548,0,0,0,0,0,0,0,0,0,0
193,0.0377238,0.0449875,0,0,0,0,0,0,0.0425963,0,0.0263194,0.055449,0,0,0.0124209,0,0,0.030929,0.0202857,0.0346694,0.0245432,0.0455691,0.0297849,0.026756,0.0211903,0.0289304,0.0313568,0.0145469,0.0469245,0.0498217,0.0415911,0.0386136,0.0136208,0.0498724,0.00731661,0.016046,0.0327542,0,0.0210974,0.0535369,0.0217685,0,0,0.0116802,0,0,0.0336474,0.0599173,0.0618544,0.0338812,0,0.0344757,0.0182606,0.0401773,0.0331893,0.0599062,0.0613115,0.0579753,0.0624848,0.0685476,0.0503453,0.0370454,0.018056,0.0190355,0.0397393,0.024856,0,0,0,0,0,0,0,0,0,0
194,0.0378488,0.0449905,0,0,0,0,0,0,0.0430262,0,0.0265287,0.0560261,0,0,0.0123162,0,0,0.030852,0.0202056,0.0349975,0.0245553,0.0458646,0.0293352,0.0264351,0.0208819,0.0287515,0.0311844,0.014654,0.0469859,0.0497252,0.0416624,0.0387156,0.013509,0.0501392,0.00737848,0.0158286,0.0331287,0,0.0205402,0.0532339,0.0219351,0,0,0.0115658,0,0,0.0337085,0.0594869,0.0616607,0.0340751,0,0.0345996,0.0182096,0.0393604,0.033892,0.0594251,0.061785,0.0590916,0.0629361,0.0686862,0.0466344,0.0371143,0.0180484,0.0190009,0.0397898,0.0243179,0,0,0,0,0,0,0,0,0,0
195,0.0379644,0.044985,0,0,0,0,0,0,0.0435735,0,0.0267881,0.0565684,0,0,0.0122187,0,0,0.030722,0.0202049,0.0352619,0.0245151,0.0462816,0.0288804,0.0261294,0.0208562,0.0286125,0.0311561,0.0146487,0.0469013,0.0496087,0.0417103,0.0387869,0.013274,0.0504076,0.00742743,0.015585,0.0338801,0,0.0197241,0.0529999,0.0221241,0,0,0.0114503,0,0,0.0336525,0.0588095,0.0614394,0.0342272,0,0.0347089,0.0182677,0.0385758,0.0347201,0.058958,0.0623538,0.0601407,0.0633127,0.068824,0.0424373,0.0371663,0.0180884,0.0190168,0.0398771,0.0238977,0,0,0,0,0,0,0,0,0,0
196,0.0381253,0.0450123,0,0,0,0,0,0,0.0440087,0,0.027021,0.0567216,0,0,0.0120897,0,0,0.0305378,0.0203239,0.0354745,0.0244551,0.0462012,0.0288115,0.0258181,0.0211214,0.0285009,0.0311657,0.0146773,0.0468422,0.0496007,0.0417555,0.0388636,0.0129827,0.0506725,0.00751318,0.0153296,0.0349606,0,0.0188717,0.0530797,0.0222121,0,0,0.0111575,0,0,0.0335368,0.0581886,0.0611783,0.0343092,0,0.0348349,0.0180456,0.0378023,0.0354366,0.058434,0.0629021,0.0610331,0.0636841,0.0686674,0.0380741,0.0372302,0.0180522,0.0190163,0.0400264,0.023733,0,0,0,0,0,0,0,0,0,0
197,0.0382206,0.0450655,0,0,0,0,0,0,0.0442655,0,0.0272826,0.0569758,0,0,0.0120241,0,0,0.030435,0.0205029,0.03564,0.0243121,0.0462505,0.0284157,0.0255363,0.0212407,0.028262,0.031175,0.015017,0.0468645,0.04949,0.0417622,0.038893,0.0127234,0.0508225,0.00755316,0.015227,0.0370163,0,0.0183155,0.0532464,0.0222469,0,0,0.011127,0,0,0.0336017,0.0573866,0.0609262,0.0339049,0,0.0348211,0.0180477,0.0371055,0.0362173,0.0579279,0.0635485,0.0620342,0.0641921,0.0684758,0.0332699,0.0372243,0.0180033,0.0190249,0.0400971,0.0235567,0,0,0,0,0,0,0,0,0,0
198,0.0383176,0.0451378,0,0,0,0,0,0,0.0453446,0,0.0275917,0.0572132,0,0,0.0120112,0,0,0.0303942,0.0207387,0.0356419,0.0241246,0.046247,0.0280694,0.0253509,0.0212755,0.0281803,0.0308417,0.0153987,0.046911,0.0493814,0.0417113,0.0389287,0.0122591,0.0509658,0.00755277,0.0151241,0.0406388,0,0.0177043,0.0534739,0.0223218,0,0,0.0111069,0,0,0.0336659,0.0566387,0.0605758,0.0335653,0,0.0348738,0.0180841,0.0364064,0.0370558,0.057436,0.0641261,0.0630645,0.0647054,0.0682881,0.0276648,0.0373387,0.0179564,0.0190614,0.0401991,0.0233448,0,0,0,0,0,0,0,0,0,0
199,0.0383518,0.0451826,0,0,0,0,0,0,0.0468211,0,0.0279727,0.0579156,0,0,0.0124642,0,0,0.0300958,0.0212191,0.035671,0.023819,0.0463835,0.027175,0.0255423,0.0214588,0.0279217,0.030193,0.0158252,0.046839,0.0492745,0.0415628,0.0388201,0.0118739,0.0509884,0.00775006,0.01444,0.044751,0,0.0166897,0.0537673,0.0224493,0,0,0.0115094,0,0,0.0336298,0.0558773,0.0597856,0.0331594,0,0.034739,0.0186757,0.0361115,0.0379889,0.0573133,0.0647323,0.0640585,0.065105,0.0680574,0.0217595,0.0372257,0.0178887,0.0190641,0.0403244,0.0229409,0,0,0,0,0,0,0,0,0,0
