Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,x76,IMUL_R,IMUL_M,IMUR_M,
238,0.0359166,0.047271,0,0,0,0.0298043,0,0.0235939,0.0521553,0,0,0.0149768,0,0,0.0343041,0.026293,0.0343204,0.0212793,0.0448697,0.0331607,0.0367959,0.0222482,0.030564,0.0280122,0.0163196,0.0430311,0.047256,0.036698,0.0343615,0.0276872,0.044479,0.00796365,0.0214971,0.0297232,0,0.0184916,0.0556245,0.0210025,0,0,0.011614,0,0,0.0331971,0.0582853,0.0540092,0.0320287,0.0329882,0.0336866,0.019835,0.0428886,0.0167963,0.0493029,0.0543509,0.0591559,0.0566786,0.0570137,0.0622502,0.0413261,0.0362471,0.015622,0.0215368,0.0437824,0.0275991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0.0359142,0.0471674,0,0,0,0.0288119,0,0.0240604,0.051491,0,0,0.0153247,0,0,0.0345691,0.0256402,0.034921,0.021578,0.043764,0.0339021,0.037402,0.0227095,0.0312151,0.0279022,0.0161917,0.0432722,0.0474594,0.036976,0.03448,0.0293369,0.0440869,0.00801479,0.0218072,0.0287426,0,0.0180749,0.0559373,0.0210695,0,0,0.0115826,0,0,0.0331865,0.0573247,0.0528833,0.0327062,0.0342418,0.0338615,0.0198497,0.0463872,0.0179435,0.0500608,0.0553775,0.0596998,0.0569165,0.0571524,0.0627415,0.043999,0.0360469,0.0156458,0.0215856,0.0437217,0.0278374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0.0359063,0.0470772,0,0,0,0.0280141,0,0.0244268,0.0510649,0,0,0.0155013,0,0,0.0346502,0.0251007,0.035469,0.0217772,0.0434068,0.0343619,0.0377822,0.0231097,0.0318157,0.0278364,0.0162116,0.043493,0.0475544,0.0372807,0.0346743,0.0307718,0.0439223,0.00802319,0.0218966,0.0283768,0,0.0179002,0.05614,0.0210823,0,0,0.011403,0,0,0.0331688,0.0562113,0.0515735,0.0331054,0.0353154,0.0339356,0.0198602,0.0476175,0.0189577,0.0504223,0.0562245,0.0601872,0.0570503,0.0575599,0.0635712,0.0473483,0.0359619,0.0155059,0.021561,0.0436052,0.0280046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0358795,0.0469829,0,0,0,0.0274305,0,0.0246436,0.0508404,0,0,0.0155018,0,0,0.0345803,0.024882,0.0358768,0.0218474,0.0436561,0.0343793,0.0379104,0.0234761,0.0322832,0.02777,0.0163048,0.0436254,0.0474282,0.0375215,0.0349186,0.0318243,0.0439677,0.00803562,0.0218119,0.0285901,0,0.0179201,0.0562848,0.021164,0,0,0.0113876,0,0,0.0332056,0.0556814,0.0504598,0.0335281,0.0362034,0.0340212,0.0197956,0.0482193,0.0196666,0.0505902,0.0567935,0.0607461,0.057382,0.0583967,0.0647793,0.0511378,0.0359893,0.0153476,0.0214683,0.0434466,0.0280654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,0.0357575,0.0469081,0,0,0,0.0270973,0,0.0247928,0.0506553,0,0,0.0160227,0,0,0.0341849,0.0249535,0.036007,0.0218317,0.0441479,0.0341831,0.03829,0.0237455,0.0324763,0.0275776,0.0163561,0.0436677,0.0473679,0.0377173,0.0351706,0.032424,0.0440421,0.00813031,0.0210403,0.0288261,0,0.0180456,0.0565771,0.0212904,0,0,0.0117872,0,0,0.0332322,0.0554357,0.0500264,0.0338388,0.0371809,0.033974,0.0198431,0.047907,0.0201154,0.050597,0.0574271,0.0613408,0.0578428,0.0592895,0.0660688,0.0543351,0.0361279,0.0151451,0.0212088,0.0432422,0.0280378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,0.0358353,0.0467266,0,0,0,0.0268548,0,0.0249498,0.0505758,0,0,0.0151413,0,0,0.0346569,0.0250382,0.0359872,0.0218723,0.0447288,0.0338779,0.0372709,0.0236941,0.0323619,0.0272773,0.0162591,0.0437001,0.0473263,0.0378206,0.0352957,0.0327838,0.0443768,0.00815304,0.0218569,0.0288105,0,0.0181516,0.0567417,0.021323,0,0,0.01133,0,0,0.033322,0.0555361,0.050206,0.0338563,0.0387158,0.0340777,0.0193866,0.0482724,0.0210548,0.050521,0.0581382,0.0621275,0.0582811,0.05995,0.0672524,0.0559281,0.0362561,0.0152849,0.0212198,0.0429364,0.0281082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0.035869,0.0467952,0,0,0,0.0275326,0,0.0256826,0.0513719,0,0,0.0148624,0,0,0.0345441,0.0253381,0.0364879,0.0237293,0.0467099,0.0338061,0.0371575,0.023346,0.0337189,0,0.0153004,0.0425014,0.0460699,0.0367391,0.0343002,0.0314341,0.0447379,0.0081497,0.0216073,0.0286125,0,0.0183968,0.0568994,0.0208276,0,0,0.0115878,0,0,0.0330926,0.0562293,0.0506049,0.0343608,0.0396794,0.033443,0.0186795,0.0483946,0.0223069,0.0499989,0.0589342,0.0626529,0.0587168,0.0604706,0.0680964,0.0569844,0.03689,0.0148127,0.0205668,0.0429869,0.0277429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.0357983,0.0466372,0,0,0,0.027446,0,0.02497,0.0504797,0,0,0.0148257,0,0,0.0345054,0.0259053,0.0360962,0.0217297,0.0448031,0.0330904,0.0369337,0.0230558,0.031648,0.0270544,0.0161068,0.0438234,0.0474616,0.0378766,0.0353828,0.0319624,0.0448122,0.00816713,0.0215063,0.0285721,0,0.0184283,0.0568688,0.0212814,0,0,0.0113575,0,0,0.0330521,0.0570983,0.0509987,0.0343235,0.0403236,0.0337188,0.0189147,0.0471745,0.022549,0.0498125,0.0592457,0.0630769,0.0591977,0.061091,0.068949,0.0579734,0.0367512,0.0149838,0.0207863,0.0426446,0.0280824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0.03592,0.0467103,0,0,0,0.0286398,0,0.0255425,0.0513838,0,0,0.0145877,0,0,0.0343284,0.0256249,0.0363145,0.0236148,0.0459733,0.0328547,0.0369586,0.0228458,0.0330604,0,0.0149614,0.0426296,0.0463326,0.0368045,0.0342507,0.0298909,0.0450963,0.00814383,0.0213709,0.0283148,0,0.0186578,0.0569355,0.0208547,0,0,0.0116637,0,0,0.0328883,0.0581613,0.0513555,0.0344767,0.0412779,0.0329807,0.0180869,0.0472759,0.0226793,0.0501181,0.0596979,0.0632794,0.0591483,0.0613512,0.0694439,0.0580355,0.0373024,0.0145392,0.0201759,0.0428214,0.0277936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,0.0359134,0.0465498,0,0,0,0.0287171,0,0.0247534,0.0502929,0,0,0.0146874,0,0,0.0343652,0.025624,0.0354929,0.0213825,0.0437895,0.0322142,0.0369934,0.0229744,0.0309193,0.0296668,0.0158167,0.0443333,0.0480639,0.0383494,0.0356653,0.030122,0.0449926,0.00817202,0.0214483,0.0282334,0,0.0187367,0.0569737,0.0212219,0,0,0.0113816,0,0,0.0329037,0.0589386,0.051433,0.0342117,0.0417113,0.033341,0.018341,0.0481298,0.0224392,0.0492796,0.0602033,0.0633719,0.0591447,0.0617159,0.0697937,0.0589941,0.0370314,0.0147815,0.0204433,0.0425425,0.028162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0.0359773,0.0464384,0,0,0,0.029448,0,0.0246116,0.0503705,0,0,0.0147384,0,0,0.0345447,0.0246812,0.0350659,0.021394,0.0436363,0.0320485,0.0372904,0.0229518,0.0306596,0.0298726,0.0155922,0.0446851,0.0482904,0.0387292,0.035959,0.0288487,0.0448655,0.00830432,0.0215997,0.0277064,0,0.0185878,0.0567512,0.0211199,0,0,0.0113764,0,0,0.0328796,0.0590902,0.0515324,0.0340201,0.0429196,0.0332875,0.0181511,0.047868,0.0223153,0.0508614,0.0605646,0.0638234,0.0591196,0.0619406,0.0702405,0.0588765,0.0370733,0.0147005,0.0203753,0.0424566,0.0282076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,0.0360232,0.0466635,0,0,0,0.0301563,0,0.0248078,0.0515875,0,0,0.0140271,0,0,0.0338151,0.0236721,0.0351568,0.0213362,0.0439712,0.0314736,0.0359368,0.0230901,0.0306297,0.0302315,0.0152738,0.0445476,0.0479905,0.0386788,0.0358991,0.0277668,0.0458843,0.0081046,0.0204327,0.0276696,0,0.0202324,0.056593,0.020957,0,0,0.0116761,0,0,0.0328091,0.0570731,0.053961,0.0349207,0.0460709,0.034142,0.0182946,0.0486246,0.024752,0,0.0626233,0.0625648,0.0569565,0.0601906,0.069079,0.0594801,0.0375233,0.014413,0.0200158,0.0429239,0.0269944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,0.0360368,0.0465965,0,0,0,0.0314957,0,0.0244716,0.051737,0,0,0.0140512,0,0,0.033921,0.0228377,0.0350629,0.0213648,0.0436972,0.0313413,0.0359756,0.0231345,0.030453,0.0303747,0.0150982,0.0446794,0.0481699,0.0388454,0.0360283,0.0261816,0.0457975,0.00817494,0.020567,0.0274698,0,0.0203549,0.0564468,0.020859,0,0,0.011986,0,0,0.0328147,0.0568394,0.0539776,0.0348798,0.0461708,0.0341875,0.0181573,0.0484951,0.0247903,0,0.0625471,0.0626281,0.0568786,0.0599947,0.0689188,0.0604672,0.0374973,0.0144333,0.019992,0.0429088,0.0268673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0.035934,0.0466723,0,0,0,0.0331979,0,0.0251141,0.0529755,0,0,0.0144614,0,0,0.033656,0.0214799,0.03555,0.023729,0.0454538,0.0315094,0.0366843,0.0228745,0.0321353,0,0.0136993,0.0432446,0.0467189,0.0375943,0.0347921,0.023591,0.0456904,0.00827086,0.0201398,0.0273065,0,0.0206645,0.0563792,0.0202829,0,0,0.0123864,0,0,0.0327204,0.0568108,0.0541105,0.0350396,0.0461266,0.0337438,0.0173821,0.0485562,0.0247937,0,0.0623264,0.0625979,0.0566403,0.0596877,0.0685284,0.0610433,0.0380334,0.0142558,0.0194778,0.0431714,0.0264606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0.0356658,0.0465717,0,0,0,0.0340943,0,0.0249606,0.0531985,0,0,0.0144769,0,0,0.033831,0.0209864,0.0355833,0.023757,0.0452776,0.0314002,0.0367633,0.0227484,0.0318997,0,0.0134334,0.0433379,0.0467819,0.0377134,0.0347374,0.0224931,0.045552,0.00829945,0.0203812,0.0275098,0,0.0208139,0.0561573,0.0201958,0,0,0.012379,0,0,0.03279,0.0567027,0.0543523,0.034954,0.0461453,0.0339898,0.0172448,0.0483473,0.0243461,0,0.0616497,0.0624734,0.0564223,0.0595497,0.068263,0.0619093,0.0380578,0.0142944,0.019608,0.0431193,0.0264584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0.0358312,0.0465316,0,0,0,0.034908,0,0.0246656,0.0534044,0,0,0.0145073,0,0,0.0340049,0.0207674,0.035811,0.0237092,0.0451614,0.0314688,0.0367167,0.0226388,0.0316242,0,0.0132676,0.0433737,0.0468151,0.0378072,0.0345916,0.021899,0.0454649,0.00830488,0.0205593,0.0278217,0,0.0208713,0.0559529,0.0200715,0,0,0.0123299,0,0,0.0328326,0.0569299,0.0546901,0.034834,0.0463284,0.0341336,0.0170872,0.0479386,0.0238187,0,0.0609495,0.0621507,0.0563319,0.0594822,0.0681484,0.0625971,0.0381332,0.0142992,0.0195994,0.0431268,0.0263502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0.0355639,0.046443,0,0,0,0.0356314,0,0.0245934,0.0536725,0,0,0.0145019,0,0,0.0340261,0.0206392,0.0358572,0.0236161,0.0451027,0.0314967,0.036642,0.0225595,0.0313968,0,0.0134758,0.0434497,0.0468678,0.0378383,0.0348449,0.0208097,0.0453939,0.00825988,0.0207076,0.0281112,0,0.0209143,0.0556643,0.0199943,0,0,0.0123353,0,0,0.0328512,0.0572087,0.0551365,0.0347768,0.0458018,0.0343074,0.01703,0.0471001,0.0232996,0,0.0603579,0.0618235,0.0562652,0.0595272,0.068195,0.0630351,0.0381165,0.0142727,0.0195657,0.0430455,0.0262341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.0352565,0.0462258,0,0,0,0.03558,0,0.0239002,0.0530274,0,0,0.0146151,0,0,0.0340681,0.0213957,0.0351788,0.0213826,0.0432902,0.0308418,0.0364424,0.0229622,0.0296491,0.0302746,0.0148834,0.045026,0.0485015,0.0392572,0.0361982,0.0207487,0.0452125,0.00821647,0.0208716,0.028657,0,0.0209304,0.0552141,0.0203722,0,0,0.0120549,0,0,0.0329075,0.057318,0.0556468,0.0346745,0.04535,0.0351127,0.017525,0.0456853,0.0225312,0,0.0593115,0.0615505,0.0562464,0.0598772,0.0684058,0.0636685,0.0376042,0.0146333,0.020013,0.0427358,0.0264805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0.0352886,0.0462189,0,0,0,0.0363041,0,0.0240889,0.0533765,0,0,0.0145737,0,0,0.0340261,0.0214532,0.0353482,0.0211819,0.0432806,0.0308401,0.0362233,0.0229654,0.0293688,0.0298143,0.0152263,0.0451263,0.0485361,0.0393166,0.0359539,0.0199584,0.0452783,0.00816929,0.0208661,0.0291598,0,0.0209766,0.0549788,0.0202785,0,0,0.0120554,0,0,0.0328746,0.0573163,0.0562477,0.0346759,0.0449538,0.0353825,0.0174495,0.0445465,0.0219633,0,0.0583847,0.0611423,0.0561892,0.0602776,0.0686569,0.0640359,0.0376514,0.0146398,0.0199781,0.0427768,0.0264007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0.0353603,0.0462308,0,0,0,0.0370134,0,0.0241615,0.053847,0,0,0.0145393,0,0,0.033945,0.0214074,0.0355169,0.0211412,0.0433731,0.0306663,0.0359639,0.0228815,0.0291364,0.0294829,0.0154552,0.0451481,0.0484843,0.0393086,0.0356472,0.019224,0.0453801,0.00815085,0.0207833,0.0296388,0,0.0211162,0.0547418,0.0201234,0,0,0.0120299,0,0,0.0328548,0.0573523,0.0567973,0.0347684,0.0444542,0.0356595,0.0172962,0.0433602,0.0215478,0,0.0574555,0.0608589,0.0562179,0.060766,0.0690618,0.064316,0.0377234,0.014654,0.0199216,0.0427857,0.0262679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0.03544,0.0461791,0,0,0,0.0375997,0,0.0242911,0.0543888,0,0,0.0144781,0,0,0.0338644,0.0213156,0.03561,0.021177,0.0435061,0.0304911,0.0356489,0.0226877,0.0289642,0.0293798,0.0155953,0.0451169,0.0484636,0.0393107,0.0359841,0.0186165,0.0454862,0.00814347,0.0206629,0.0298959,0,0.0211627,0.0544515,0.0200107,0,0,0.0119365,0,0,0.0328745,0.0575524,0.0573047,0.0348314,0.043904,0.0359798,0.0172243,0.0422231,0.0212729,0,0.0567004,0.0608975,0.0563433,0.0613002,0.0693195,0.0646195,0.0377605,0.0145867,0.0199305,0.0427606,0.026115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0.0354311,0.046137,0,0,0,0.0381394,0,0.0243432,0.0549281,0,0,0.01476,0,0,0.0336569,0.0211789,0.0358222,0.0211963,0.0435903,0.0302202,0.0357325,0.0224596,0.0288567,0.0293971,0.0156853,0.0450377,0.0485406,0.0394183,0.0362852,0.0180445,0.0454786,0.00817236,0.0201942,0.0301446,0,0.0211686,0.054204,0.0199877,0,0,0.0122997,0,0,0.0327439,0.0578314,0.0576538,0.0348931,0.0438528,0.0363557,0.0174624,0.0412468,0.0210785,0,0.0561442,0.0609399,0.0565693,0.0616353,0.0694048,0.064681,0.0378856,0.0144271,0.0197452,0.042747,0.0259417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,0.0356231,0.0460408,0,0,0,0.0385639,0,0.0243009,0.0554728,0,0,0.0143428,0,0,0.0337559,0.0209302,0.0362768,0.0212198,0.0436693,0.0298818,0.0352113,0.0221562,0.0288127,0.0294405,0.0157164,0.0448378,0.0485817,0.0394471,0.0364331,0.0175735,0.0456391,0.0080353,0.0204365,0.030295,0,0.0210071,0.0539266,0.0199273,0,0,0.0119932,0,0,0.032724,0.0576937,0.0578104,0.0347779,0.0434724,0.0364531,0.0170574,0.0403905,0.0212035,0,0.0557903,0.0610852,0.0567683,0.0618433,0.069431,0.0641764,0.0380205,0.0146206,0.0198163,0.0427113,0.0258104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,0.0357522,0.0459869,0,0,0,0.0388042,0,0.0242989,0.0558781,0,0,0.0143482,0,0,0.0335609,0.0204455,0.0365979,0.0214446,0.0437888,0.0294889,0.0352343,0.0221103,0.0288362,0.0294806,0.0155856,0.0448622,0.0484767,0.039174,0.036496,0.0173226,0.0457073,0.00790603,0.020274,0.0301743,0,0.0206582,0.0537838,0.0198031,0,0,0.0121861,0,0,0.032599,0.0575126,0.0577165,0.0347109,0.0425277,0.0368324,0.0167039,0.0392939,0.021725,0,0.0553351,0.0612647,0.0571027,0.0620779,0.0695736,0.0626445,0.0381387,0.0145535,0.019628,0.0427286,0.0256436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,0.0354702,0.0452964,0,0,0,0.0406953,0,0.0234275,0.0542391,0,0,0.0163003,0,0,0.0356055,0.0191232,0.0352899,0.0214969,0.0428253,0.0305613,0.0390082,0.0218688,0.0283633,0.0275477,0.016107,0.0461735,0.0493946,0.0396956,0.0370082,0.0153647,0.0429731,0.00857784,0.023339,0.029913,0,0.0157069,0.0517482,0.0199167,0,0,0.0123844,0,0,0.0326105,0.0647414,0.0514733,0.0305403,0.036683,0.0352148,0.0160096,0.0388671,0.0122896,0.147286,0.050518,0.0654398,0.063213,0.0667411,0.0730281,0.063448,0.0373385,0.0149062,0.0200029,0.0415421,0.0285143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0.0359859,0.0459273,0,0,0,0.0406319,0,0.0247193,0.0568328,0,0,0.0141886,0,0,0.0331587,0.0198701,0.0364847,0.0216879,0.0440127,0.0295929,0.0346015,0.0224987,0.0290169,0.027155,0.0155166,0.0450617,0.0482512,0.0395825,0.0364504,0.0156709,0.0461449,0.00788037,0.0196785,0.0294524,0,0.0197847,0.0537699,0.0195898,0,0,0.01234,0,0,0.0325977,0.0565892,0.056811,0.0345696,0.0436364,0.0375758,0.0165133,0.0377372,0.0231313,0,0.0545612,0.0622226,0.0580793,0.0628437,0.0699022,0.0591431,0.038338,0.0143232,0.0193813,0.0427679,0.0250959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0.0360321,0.0458806,0,0,0,0.0413922,0,0.0248345,0.0576971,0,0,0.0139221,0,0,0.0332539,0.0197384,0.0363209,0.0216823,0.0441001,0.0291418,0.033974,0.0224232,0.0287266,0.0265297,0.0157404,0.0448959,0.0482453,0.0397197,0.0364996,0.0146591,0.0463486,0.00794113,0.0197348,0.0293092,0,0.0195398,0.0534626,0.0195905,0,0,0.0124272,0,0,0.0326209,0.056114,0.0570725,0.0345479,0.0428922,0.0376291,0.0165743,0.0379007,0.0231472,0,0.0544712,0.0624444,0.0584995,0.0632234,0.0696441,0.0575552,0.0383156,0.014457,0.0193287,0.0427425,0.0248556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0.0360685,0.0458155,0,0,0,0.0417024,0,0.0247777,0.0578841,0,0,0.0139972,0,0,0.0332697,0.0195921,0.0361001,0.0219327,0.0440322,0.0291113,0.03412,0.0223472,0.0284256,0.026553,0.0157293,0.0449376,0.0482458,0.039587,0.0366237,0.014198,0.0463227,0.00789731,0.0197387,0.0296338,0,0.0198233,0.0532916,0.0194845,0,0,0.0124857,0,0,0.0325777,0.0566011,0.0577476,0.0348111,0.0424091,0.0375846,0.0164033,0.0381224,0.0226453,0,0.0541298,0.0620415,0.0585367,0.0631911,0.0690827,0.0559049,0.0384244,0.0143335,0.0191783,0.0426871,0.0248578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0.0359455,0.0456124,0,0,0,0.04218,0,0.0245529,0.0577354,0,0,0.0145305,0,0,0.0339359,0.0190363,0.0354205,0.0221262,0.0437061,0.0291998,0.0352681,0.0220717,0.0278541,0.0266532,0.0156759,0.0452974,0.0482671,0.0397723,0.0368454,0.0137238,0.0455066,0.00805189,0.0207069,0.0298907,0,0.0182797,0.0519411,0.0193711,0,0,0.0125196,0,0,0.0325883,0.0598872,0.055794,0.0333682,0.0387644,0.0368784,0.0160625,0.0387489,0.0182306,0.0540476,0.052554,0.0632086,0.0607937,0.0649523,0.0700313,0.0553642,0.0382993,0.0143416,0.0192577,0.0423009,0.0257254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0.0360601,0.0456177,0,0,0,0.0424055,0,0.0247402,0.0584616,0,0,0.0144254,0,0,0.0337345,0.0187501,0.0355463,0.0222406,0.0439534,0.0290227,0.0349211,0.0218999,0.0274871,0.0275728,0.0156543,0.0453295,0.0476415,0.0397709,0.0369024,0.0136823,0.0457779,0.00805676,0.0203792,0.0318752,0,0.0209317,0.0515729,0.0194703,0,0,0.0124838,0,0,0.0326533,0.0583966,0.0607104,0.0335795,0,0.0373066,0.0161019,0.0377719,0.024198,0.0522833,0.0534193,0.0616406,0.0588194,0.0629174,0.0680782,0.0469769,0.0384158,0.0143159,0.0193026,0.0423809,0.0254964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0.036121,0.0456566,0,0,0,0.0431754,0,0.0249124,0.0585953,0,0,0.0144079,0,0,0.0336029,0.0188927,0.0356056,0.0222262,0.0443529,0.0289197,0.0348461,0.0220512,0.0273376,0.0270228,0.0156993,0.0452124,0.0477217,0.0397613,0.0369641,0.0131974,0.0458699,0.00804125,0.02024,0.0328316,0,0.0205183,0.0516227,0.0194877,0,0,0.0124572,0,0,0.0326982,0.0581897,0.060207,0.0336171,0,0.0373513,0.0160024,0.0373249,0.0242466,0.0550141,0.0531253,0.0618979,0.0596629,0.063289,0.0679868,0.043314,0.0386595,0.0142095,0.0192014,0.0424687,0.0253228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0.036437,0.0458647,0,0,0,0.0441257,0,0.0254539,0.0592142,0,0,0.0138055,0,0,0.0328517,0.019757,0.036025,0.0220685,0.0450919,0.0284523,0.0333741,0.0226157,0.0273375,0.0269162,0.0158923,0.0448824,0.0479768,0.0395184,0.0369069,0.0127496,0.0468449,0.00787962,0.0191461,0.0356234,0,0.022002,0.0531268,0.0194521,0,0,0.0121272,0,0,0.0327088,0.0547254,0.0630099,0.0352724,0,0.0378897,0.0161079,0.035871,0.0308181,0,0.0543891,0.0615002,0.0588768,0.0616859,0.0663269,0.0352065,0.0393461,0.0139743,0.0189416,0.0428951,0.0241843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0.0365051,0.0458537,0,0,0,0.0449631,0,0.0256723,0.0595209,0,0,0.0136866,0,0,0.0328132,0.0200662,0.036098,0.0219179,0.045153,0.0281216,0.0329823,0.0228784,0.0269434,0.0267198,0.0161666,0.0448644,0.0480067,0.0395259,0.0369731,0.0123964,0.046934,0.00788223,0.0190644,0.0379387,0,0.0217041,0.053331,0.0195483,0,0,0.0119627,0,0,0.0325943,0.054272,0.0628415,0.0352873,0,0.0378858,0.0161777,0.0353399,0.0313053,0,0.0540895,0.0618327,0.0596459,0.0618885,0.0660678,0.0307059,0.0394021,0.0139588,0.0190136,0.0429337,0.0239336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0.0365808,0.0458431,0,0,0,0.0456601,0,0.0258837,0.0596919,0,0,0.0135572,0,0,0.0328541,0.0202984,0.0361252,0.021873,0.0447889,0.0279255,0.0326801,0.0227154,0.0267577,0.0266754,0.0164336,0.044863,0.0478623,0.0395616,0.0370249,0.012142,0.0470361,0.00792997,0.0189646,0.0408459,0,0.0214971,0.0536276,0.019565,0,0,0.0121577,0,0,0.0326174,0.0539019,0.0630085,0.0353216,0,0.0378791,0.0162436,0.0346232,0.0316857,0,0.0534938,0.062182,0.0602901,0.0619189,0.0658336,0.0262097,0.0392773,0.0139861,0.019169,0.0429719,0.0237186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0.0366046,0.0458779,0,0,0,0.0463923,0,0.0258441,0.0597333,0,0,0.0134026,0,0,0.032857,0.0205542,0.0361558,0.0218311,0.0446403,0.0277153,0.0324005,0.0227454,0.0267359,0.0266733,0.01673,0.0448533,0.0477996,0.0395513,0.0371058,0.0118947,0.047132,0.00791416,0.0189117,0.0440208,0,0.0214744,0.0540663,0.0194847,0,0,0.0119836,0,0,0.0325465,0.0534279,0.0630242,0.0353233,0,0.0378595,0.0162354,0.0339057,0.032018,0,0.0529071,0.0623029,0.060814,0.0619978,0.0654801,0.0216363,0.0392919,0.0141548,0.0193059,0.0430113,0.0234754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0.0365545,0.0459962,0,0,0,0.0475153,0,0.0255188,0.0596145,0,0,0.0132115,0,0,0.0328003,0.0212537,0.0363569,0.0216002,0.0446249,0.0272911,0.0320089,0.0229707,0.0266169,0.026651,0.017148,0.0448939,0.0478004,0.0395785,0.0371455,0.0116687,0.0472902,0.00785663,0.0189104,0.0423707,0,0.0179739,0.0549233,0.0193988,0,0,0.0115652,0,0,0.0323276,0.0536278,0.0567283,0.0354595,0.0373545,0.0377766,0.0161449,0.0338033,0.0265964,0,0.0518433,0.0641678,0.0629175,0.0645964,0.0675794,0.0213765,0.0394096,0.0143594,0.0193837,0.0431272,0.0231083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0.0362545,0.0463348,0,0,0,0.047917,0,0.025872,0.0594709,0,0,0.0131301,0,0,0.0327829,0.0217832,0.0367741,0.0213452,0.044653,0.0270458,0.0316711,0.0230947,0.0262324,0.0264885,0.0173366,0.0450909,0.0478613,0.0399024,0.0372378,0.0121783,0.0473543,0.00780561,0.019038,0.0461687,0,0.0179356,0.0555146,0.0191479,0,0,0.0117419,0,0,0.0325418,0.0537574,0.0564669,0.0355207,0.037309,0.0375837,0.0160349,0.0330865,0.0269786,0,0.0514092,0.0641491,0.0630787,0.0647086,0.0673522,0.0177995,0.0393323,0.0140819,0.0192032,0.0433525,0.0227041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
