Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RPSI,RSHO,RTHI,RTHIA,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,RTHIP,RKNE,IMUL_R,IMUR_M,x75
214,0.0366287,0.0480111,0,0,0,0,0.0455975,0,0.0248666,0.0545416,0,0,0.0172419,0,0,0.0356984,0.0245943,0.0338234,0.0220966,0.0427427,0.0319586,0.0460052,0.0249765,0.0316664,0.030185,0.0168474,0.0493858,0.0529914,0.0436526,0.0412086,0.0119389,0.042543,0.00955442,0.0227525,0.0391676,0,0.0254064,0.0526847,0.0153502,0,0,0.0127143,0,0,0.033217,0.0580862,0.0608728,0.0370051,0.0384938,0.0124689,0.0502932,0.0324532,0.0582319,0.051783,0.0559845,0.0641667,0.0331874,0.0398659,0.0157146,0.0164515,0.0422223,0.0253654,0,0,0,0,0,0,0,0,0,0.0675311,0,0,0,0
215,0.0366477,0.0480761,0,0,0,0,0.0464548,0,0.0249751,0.0537583,0,0,0.0176512,0,0,0.0354132,0.0250384,0.0336982,0.0221698,0.0428074,0.0319225,0.046649,0.0254755,0.0314852,0.0298078,0.0167324,0.0497845,0.0533823,0.0442742,0.0416711,0.0115044,0.0424633,0.00952798,0.0224006,0.036437,0,0.0214431,0.053527,0.015365,0,0,0.0131578,0,0,0.0331864,0.0608701,0.0542399,0.0374451,0.0382011,0.012362,0.0502486,0.029132,0.0606224,0.0554598,0.0594135,0.0669054,0.0346117,0.0399818,0.0156041,0.0161807,0.0422447,0.0253451,0,0,0,0,0,0,0,0,0,0.0659327,0.0426696,0,0,0
216,0.0369031,0.0482151,0,0,0,0,0.0480201,0,0.0257003,0.0545566,0,0,0.0175208,0,0,0.0352091,0.0244254,0.0341885,0.0244482,0.044582,0.0322239,0.0467003,0.0255776,0.0328524,0,0.0155593,0.0485529,0.0520372,0.0433627,0.0407493,0.010516,0.0426776,0.00948976,0.0222813,0.0354676,0,0.0212354,0.0537367,0.0152915,0,0,0.0135243,0,0,0.0330435,0.0615223,0.0543489,0.0377123,0.0378753,0.0118609,0.0508756,0.0298242,0.0604717,0.0552461,0.0596028,0.0670657,0.0348282,0.0403226,0.0151584,0.0158572,0.0425258,0.0251227,0,0,0,0,0,0,0,0,0,0.0666212,0.0433238,0,0,0
217,0.0368144,0.0479865,0,0,0,0,0.0481157,0,0.0248647,0.0536959,0,0,0.0177584,0,0,0.0352812,0.0245564,0.0334876,0.0227211,0.0427059,0.0322642,0.0465036,0.0258113,0.0311181,0.0296581,0.0159744,0.0503767,0.0538771,0.0450453,0.0421706,0.0103321,0.0424396,0.00953399,0.0224413,0.034256,0,0.0209971,0.0535217,0.0155398,0,0,0.0132648,0,0,0.032928,0.0613435,0.0543142,0.0376944,0.0384887,0.0124405,0.0511059,0.0300707,0.060673,0.0553493,0.0599177,0.0672281,0.0361749,0.0396421,0.0155613,0.0164492,0.0421571,0.0253009,0,0,0,0,0,0,0,0,0,0.0668869,0.0437025,0,0,0
218,0.0368697,0.0478698,0,0,0,0,0.0488906,0,0.0249586,0.0537778,0,0,0.0178137,0,0,0.0353594,0.0238336,0.0334458,0.0231153,0.0426654,0.0325475,0.0464211,0.0258862,0.0308141,0.0293389,0.0155984,0.0505682,0.0539563,0.045278,0.0422986,0.0100841,0.0423682,0.00958835,0.0225709,0.0331763,0,0.0209535,0.053377,0.0156281,0,0,0.0132011,0,0,0.0328433,0.0611652,0.0543145,0.0376946,0.0386527,0.0124675,0.0514863,0.0303512,0.0607865,0.0553821,0.059944,0.067097,0.0377662,0.0394372,0.0156561,0.0165656,0.0420894,0.0252875,0,0,0,0,0,0,0,0,0,0.0672238,0.0441735,0,0,0
219,0.036914,0.047767,0,0,0,0,0.0499093,0,0.0250334,0.0539318,0,0,0.0178452,0,0,0.0354203,0.0232998,0.0333422,0.0234626,0.0427457,0.0327341,0.0463692,0.0260199,0.0308638,0.0292651,0.0152181,0.0506602,0.0540079,0.0453874,0.0423871,0.00973075,0.0423193,0.00961229,0.0226819,0.0322403,0,0.0210292,0.0531486,0.015728,0,0,0.0131003,0,0,0.0328189,0.0613196,0.054303,0.0378667,0.0388197,0.0125107,0.0519138,0.0303836,0.0608294,0.0554199,0.0598243,0.0669136,0.0396768,0.0391353,0.0157653,0.0166634,0.0420123,0.0252756,0,0,0,0,0,0,0,0,0,0.0674523,0.0443984,0,0,0
220,0.0370343,0.0477407,0,0,0,0,0.0508073,0,0.0250037,0.054252,0,0,0.0177898,0,0,0.0353724,0.0228628,0.0330323,0.023818,0.0429886,0.0329256,0.0462185,0.0260226,0.0309062,0.0291868,0.0149764,0.0506883,0.0541404,0.0455147,0.042513,0.00828778,0.0423916,0.00960421,0.0226414,0.031333,0,0.021171,0.0529121,0.015857,0,0,0.0130221,0,0,0.0327574,0.0618526,0.0543482,0.038021,0.0390257,0.0124541,0.0520856,0.0303838,0.0609778,0.0554533,0.0597191,0.0668769,0.0415994,0.0389182,0.015811,0.0167077,0.0419356,0.0251054,0,0,0,0,0,0,0,0,0,0.067539,0.043932,0,0,0
221,0.0371727,0.0477244,0,0,0,0,0.0515802,0,0.0250353,0.0546081,0,0,0.0176732,0,0,0.0352684,0.0224717,0.0329342,0.0240687,0.043234,0.0330087,0.0459964,0.0260481,0.0305999,0.0291292,0.0147796,0.05076,0.0542491,0.0457224,0.0426656,0.00750271,0.0425155,0.00960502,0.0225616,0.0303558,0,0.0212088,0.0527049,0.0159778,0,0,0.0130082,0,0,0.0327166,0.06256,0.0544907,0.0380627,0.0392724,0.0123268,0.0519984,0.0302163,0.0611182,0.0555011,0.0598396,0.0669887,0.0435777,0.038817,0.0158425,0.0167549,0.0418615,0.0247547,0,0,0,0,0,0,0,0,0,0.0674029,0.0433641,0,0,0
222,0.0373002,0.0476766,0,0,0,0,0.0524402,0,0.025052,0.0549322,0,0,0.0175405,0,0,0.0351655,0.0220389,0.0329213,0.0241815,0.0433466,0.0329718,0.0457412,0.0259781,0.0304949,0.0290905,0.0147132,0.0508209,0.0543077,0.0458848,0.0428554,0.00709247,0.0426747,0.00960616,0.0224696,0.0297877,0,0.0211736,0.0524745,0.0160867,0,0,0.0130422,0,0,0.0327589,0.0630583,0.0548093,0.0381373,0.0395156,0.0122544,0.0515084,0.0298517,0.0611724,0.0556048,0.0602549,0.0673861,0.0457773,0.0388236,0.0158537,0.0168175,0.0418144,0.0243627,0,0,0,0,0,0,0,0,0,0.0670565,0.0428269,0,0,0
223,0.037274,0.0477484,0,0,0,0,0.0527338,0,0.0252139,0.0556575,0,0,0.0169785,0,0,0.0352468,0.0213036,0.032878,0.0243013,0.0438353,0.0327729,0.0450346,0.0253668,0.0301647,0.0290936,0.0148273,0.0507198,0.054171,0.045934,0.0427815,0.00691765,0.0430213,0.00971888,0.0226325,0.0296701,0,0.0210584,0.0518776,0.0163992,0,0,0.0141925,0,0,0.0323938,0.0632313,0.0552317,0.0385016,0.0398037,0.0127474,0.0508923,0.0294471,0.0612792,0.0558145,0.060869,0.0680227,0.0480421,0.0387643,0.0155478,0.0164395,0.0418378,0.0241606,0,0,0,0,0,0,0,0,0,0.0667026,0.0424954,0,0,0
224,0.0373417,0.0477486,0,0,0,0,0.053281,0,0.0253859,0.056258,0,0,0.0167661,0,0,0.0351275,0.0210253,0.0330263,0.0244696,0.044334,0.0325995,0.0446642,0.0240507,0.029987,0.0287321,0.0148539,0.0506983,0.0540866,0.0460513,0.042497,0.00686786,0.0432971,0.00970387,0.0224466,0.0299556,0,0.020893,0.0513748,0.0169453,0,0,0.0143027,0,0,0.0323227,0.063075,0.0557186,0.0387133,0.039999,0.0126966,0.0501635,0.0289475,0.0613274,0.0561157,0.0616819,0.0688799,0.0504858,0.0387123,0.0155064,0.0164779,0.0418194,0.0237998,0,0,0,0,0,0,0,0,0,0.0662652,0.0423808,0,0,0
225,0.037413,0.047729,0,0,0,0,0.0537272,0,0.0256433,0.0567911,0,0,0.0166458,0,0,0.0349646,0.0207824,0.0332453,0.0245932,0.0449532,0.0324142,0.0443271,0.0233845,0.0298052,0.0282441,0.0147755,0.0506511,0.0539765,0.0460946,0.0420244,0.0068663,0.0435008,0.00966681,0.0222502,0.0301392,0,0.0207279,0.0509835,0.0173589,0,0,0.0144147,0,0,0.032223,0.0627448,0.0561675,0.0384931,0.0402447,0.0126742,0.0494421,0.0284813,0.0613377,0.0564277,0.0625881,0.0695607,0.0529533,0.0386681,0.015502,0.0165246,0.0417811,0.023506,0,0,0,0,0,0,0,0,0,0.0657656,0.0423245,0,0,0
226,0.0374963,0.0477044,0,0,0,0,0.054078,0,0.0257062,0.0572295,0,0,0.0165857,0,0,0.0348174,0.0205228,0.0334051,0.0245781,0.0456104,0.0322178,0.0440151,0.0231778,0.0294287,0.0288228,0.0147353,0.0505325,0.0538955,0.045978,0.0420362,0.00688245,0.0436393,0.00961967,0.0220721,0.0300678,0,0.020548,0.050595,0.0175917,0,0,0.0145253,0,0,0.0322168,0.0622824,0.0564606,0.0382861,0.0403956,0.0126794,0.0487306,0.0280876,0.0613926,0.0568171,0.0631832,0.0699936,0.0550924,0.0386078,0.0155187,0.0165713,0.0417363,0.0232875,0,0,0,0,0,0,0,0,0,0.0650988,0.0424651,0,0,0
227,0.0375999,0.047675,0,0,0,0,0.0544448,0,0.0255572,0.0576227,0,0,0.0165165,0,0,0.0346455,0.0202059,0.0335213,0.0246012,0.0462441,0.032015,0.0437004,0.0230908,0.0290025,0.0289555,0.0146196,0.0502824,0.053829,0.045516,0.0424488,0.00689017,0.0437973,0.00959429,0.0218415,0.0298581,0,0.0203695,0.0501818,0.0177358,0,0,0.0145386,0,0,0.0322255,0.0621322,0.0565321,0.0383939,0.0404349,0.0126666,0.0480579,0.0278401,0.0614192,0.0571651,0.0634277,0.0702118,0.0567128,0.0385791,0.0155021,0.0166188,0.0417243,0.023091,0,0,0,0,0,0,0,0,0,0.0642778,0.042562,0,0,0
228,0.0377208,0.0476035,0,0,0,0,0.0546538,0,0.0259337,0.05803,0,0,0.0164428,0,0,0.0344259,0.0198303,0.0336125,0.0247229,0.0469183,0.0318325,0.04337,0.0228856,0.0289091,0.0282838,0.0144543,0.0501832,0.0537378,0.0451943,0.0426495,0.00693191,0.0439717,0.00954652,0.0215576,0.0296583,0,0.0200756,0.0498199,0.0179063,0,0,0.0145696,0,0,0.0321558,0.0621519,0.0564581,0.0384411,0.0406475,0.0127078,0.047414,0.0278056,0.0614548,0.0575035,0.0636296,0.0703138,0.0577463,0.0385526,0.0154976,0.0165827,0.0417039,0.0228802,0,0,0,0,0,0,0,0,0,0.0639064,0.0424523,0,0,0
229,0.0378684,0.0475102,0,0,0,0,0.0549659,0,0.0261824,0.0585034,0,0,0.0163607,0,0,0.0341942,0.0194199,0.0338777,0.0248623,0.0476387,0.0317741,0.0430199,0.0226084,0.0288505,0.0280444,0.0142149,0.0502638,0.0534237,0.04577,0.0425486,0.00699267,0.0441587,0.00947522,0.0212178,0.0295653,0,0.0197145,0.0495295,0.0181216,0,0,0.0146847,0,0,0.0321175,0.0620635,0.0565416,0.0384956,0.0407915,0.0128104,0.046781,0.0279191,0.061722,0.0580181,0.0639557,0.0703461,0.0583308,0.0385488,0.0155269,0.016525,0.0416934,0.0226412,0,0,0,0,0,0,0,0,0,0.063532,0.0422718,0,0,0
230,0.0380018,0.0474166,0,0,0,0,0.0549524,0,0.0264069,0.0589561,0,0,0.016256,0,0,0.0339732,0.0190849,0.0339686,0.0250137,0.0482084,0.0316194,0.0427688,0.0225664,0.028665,0.0281712,0.0140213,0.0502971,0.0531097,0.0459833,0.0424835,0.00695825,0.0443683,0.00948877,0.0208369,0.0294985,0,0.0193808,0.0492909,0.0183761,0,0,0.0147562,0,0,0.032091,0.06186,0.0565553,0.0384998,0.0410438,0.0128353,0.0462621,0.0279668,0.0621216,0.058711,0.0643526,0.0703418,0.0581929,0.038617,0.0156371,0.0164872,0.0417026,0.0224356,0,0,0,0,0,0,0,0,0,0.0630347,0.0422964,0,0,0
231,0.0380508,0.0472011,0,0,0,0,0.0502376,0,0.0244279,0.0596227,0,0,0.0166658,0,0,0.0335713,0.0182666,0.0339083,0.02483,0.0477951,0.0315257,0.0425556,0.0222149,0.0266359,0.0274729,0.0147455,0.0514723,0.0547154,0.047255,0.0437789,0.00748971,0.0443014,0.00991905,0.0203842,0.0287602,0,0.0199013,0.0488913,0.0192068,0,0,0.0137472,0,0,0.0327157,0.0610801,0.055543,0.0394679,0.0419107,0.0127654,0.0456095,0.0298822,0.0633254,0.0594679,0.0651071,0.0714182,0.0510704,0.0381823,0.0161961,0.0164991,0.0415927,0.0218909,0,0,0,0,0,0,0,0,0,0.063053,0.0454203,0,0,0
232,0.0386588,0.0470825,0,0,0,0,0.0550564,0,0.0267926,0.0596237,0,0,0.0140171,0,0,0.0346347,0.0180542,0.0339988,0.0252883,0.0489411,0.0317296,0.0399083,0.022974,0.0287311,0.0278448,0.0134926,0.0499395,0.0531914,0.0460025,0.0424808,0.00706267,0.0454674,0.00951873,0.0221424,0.0292832,0,0.0187785,0.049098,0.0189701,0,0,0.013298,0,0,0.0326286,0.0614253,0.0565508,0.0387164,0.0415328,0.0117234,0.0452327,0.0283446,0.0628792,0.0601504,0.0649532,0.0702636,0.0554061,0.0385375,0.0157922,0.017114,0.0417231,0.0223521,0,0,0,0,0,0,0,0,0,0.0621612,0.0422471,0,0,0
233,0.0388783,0.0470118,0,0,0,0,0.0548907,0,0.0269729,0.0599695,0,0,0.0137945,0,0,0.0344605,0.0178366,0.034281,0.0253007,0.0493717,0.0315209,0.0393824,0.022321,0.0288895,0.0273674,0.013188,0.049841,0.0530364,0.0462094,0.0423911,0.00723437,0.0457385,0.00944071,0.021814,0.0292876,0,0.0183769,0.0491645,0.0192496,0,0,0.0132694,0,0,0.0326155,0.0613329,0.0563924,0.0389045,0.0415254,0.0117483,0.0446827,0.0286566,0.0632328,0.0608305,0.0652103,0.070138,0.0523383,0.0386024,0.0157869,0.0171371,0.0417211,0.022132,0,0,0,0,0,0,0,0,0,0.0619992,0.0419932,0,0,0
234,0.0390998,0.0469813,0,0,0,0,0.05454,0,0.0273346,0.0602199,0,0,0.013658,0,0,0.0342855,0.0178734,0.034812,0.0251671,0.0499548,0.0312448,0.0388901,0.0220431,0.0288621,0.027332,0.013116,0.0498113,0.052873,0.0461141,0.0424083,0.00759654,0.0459473,0.00938175,0.0214097,0.0297429,0,0.0180641,0.0493012,0.019376,0,0,0.0132507,0,0,0.0326215,0.0608061,0.0559037,0.0389413,0.041498,0.011763,0.0442809,0.0289081,0.0635092,0.0615166,0.0654621,0.0699997,0.048224,0.0385676,0.0158188,0.0172073,0.0417254,0.0219314,0,0,0,0,0,0,0,0,0,0.0618517,0.0416348,0,0,0
235,0.0392486,0.0469764,0,0,0,0,0.0542521,0,0.0277338,0.0604305,0,0,0.0135555,0,0,0.0340912,0.0180758,0.0351653,0.024998,0.0502627,0.0308573,0.038471,0.0221694,0.0285108,0.0275089,0.013212,0.0498243,0.0528303,0.0460638,0.0424711,0.0077924,0.0461424,0.00926071,0.0210394,0.0309406,0,0.0176799,0.0495097,0.0194938,0,0,0.0132445,0,0,0.0326223,0.0600691,0.0556055,0.0389059,0.0415941,0.0117725,0.0438565,0.0290837,0.063827,0.06209,0.0655954,0.0697413,0.0431307,0.0385459,0.0158576,0.0172605,0.0417596,0.0217587,0,0,0,0,0,0,0,0,0,0.0614247,0.0412265,0,0,0
236,0.0393725,0.0469661,0,0,0,0,0.054368,0,0.0280862,0.0604711,0,0,0.0134718,0,0,0.0339127,0.0183852,0.0353789,0.0247894,0.0502947,0.0305357,0.0381452,0.0224665,0.0278141,0.0277807,0.0133862,0.0498521,0.0528301,0.0461505,0.0425488,0.00793034,0.0463069,0.00915992,0.0207867,0.032822,0,0.0171506,0.0498265,0.0196202,0,0,0.0132696,0,0,0.0325622,0.059372,0.0555187,0.0387207,0.0419976,0.0117815,0.043175,0.0293754,0.0641775,0.0624467,0.0653821,0.069309,0.0374698,0.0385593,0.0158642,0.0172964,0.0418027,0.0216213,0,0,0,0,0,0,0,0,0,0.0608483,0.0404418,0,0,0
237,0.039495,0.0469382,0,0,0,0,0.0544171,0,0.028203,0.0603529,0,0,0.0134429,0,0,0.033754,0.0186954,0.0356428,0.0243474,0.0501897,0.0302841,0.0378843,0.0226327,0.0279135,0.0285603,0.0138107,0.0498697,0.05286,0.0463201,0.0426947,0.00794444,0.0464297,0.0091172,0.020567,0.035863,0,0.0165211,0.0503262,0.0197375,0,0,0.0133047,0,0,0.0325389,0.0586827,0.0554501,0.0381754,0.0419384,0.0118375,0.0424627,0.0297638,0.0642001,0.0627397,0.0652311,0.0688172,0.0310925,0.0385117,0.0159118,0.0173207,0.0418412,0.0214468,0,0,0,0,0,0,0,0,0,0.060399,0.0392462,0,0,0
238,0.0396753,0.0468804,0,0,0,0,0.0544388,0,0.0281479,0.0599894,0,0,0.013406,0,0,0.0336194,0.0190993,0.0359158,0.0238321,0.0499347,0.0301338,0.0376302,0.0227906,0.0280529,0.0296796,0.0143507,0.0499866,0.0529758,0.0464822,0.0428561,0.00791376,0.0465239,0.00904244,0.0204452,0.039923,0,0.0161671,0.0510479,0.0198426,0,0,0.0128448,0,0,0.0327579,0.0580578,0.0552366,0.037683,0.0416545,0.0115215,0.0417119,0.030075,0.0641042,0.0630252,0.0651063,0.068305,0.0244962,0.0385088,0.0160977,0.0175873,0.0418514,0.0213514,0,0,0,0,0,0,0,0,0,0.0598587,0.0378216,0,0,0
239,0.0396851,0.0468887,0,0,0,0,0.0544908,0,0.0284566,0.0601214,0,0,0.0136162,0,0,0.0333577,0.0195819,0.0361162,0.0232644,0.049986,0.0294554,0.037555,0.0229578,0.0277762,0.0297547,0.0150754,0.0500567,0.0530468,0.0464636,0.0428646,0.00804192,0.0465559,0.00903371,0.0199584,0.044976,0,0.0158215,0.0516474,0.0199056,0,0,0.0134657,0,0,0.032568,0.0572365,0.0549753,0.0375622,0.0413456,0.0121404,0.041064,0.0303546,0.0641651,0.0634331,0.0651114,0.0678249,0.0183115,0.0384262,0.0158905,0.0174202,0.0418785,0.0210011,0,0,0,0,0,0,0,0,0,0.0596094,0.0362114,0,0,0
240,0.0397961,0.0468803,0,0,0,0,0.0543868,0,0.0287614,0.0598114,0,0,0.013512,0,0,0.0333053,0.0200919,0.0365068,0.0229485,0.0501299,0.0292503,0.037264,0.0232209,0.0276207,0.0291653,0.0155551,0.050154,0.0531753,0.0465286,0.0429322,0.00855156,0.0466885,0.00901423,0.0198479,0.0509489,0,0.0158025,0.0522654,0.0199668,0,0,0.0134345,0,0,0.0325481,0.0565931,0.0548204,0.0377768,0.0411639,0.0120595,0.0402837,0.0304037,0.0637578,0.0635293,0.0651735,0.0674094,0.0147909,0.0385001,0.0157824,0.0174206,0.0419376,0.0209178,0,0,0,0,0,0,0,0,0,0.0591694,0.0343031,0,0,0
241,0.0399216,0.0468594,0,0,0,0,0.0546785,0,0.0290781,0.0595395,0,0,0.0133583,0,0,0.033291,0.0208087,0.0368975,0.0224329,0.0502154,0.0289263,0.0370057,0.0235179,0.0274161,0.028947,0.0160872,0.0502604,0.0532469,0.0466803,0.0430916,0.00909155,0.0468204,0.00899606,0.0197598,0.057263,0,0.0159265,0.0529922,0.0200529,0,0,0.0135001,0,0,0.0325598,0.0560349,0.0544834,0.0378764,0.0409334,0.0120237,0.0396888,0.0303904,0.0632259,0.0636756,0.065177,0.0671257,0.0155997,0.0385693,0.015693,0.0174269,0.0419971,0.0208015,0,0,0,0,0,0,0,0,0,0.0589636,0.0323241,0,0,0
242,0.0400746,0.0468267,0,0,0,0,0.0553611,0,0.0292602,0.059254,0,0,0.0132195,0,0,0.0332848,0.0216305,0.0372108,0.0218627,0.0498554,0.0284238,0.0367725,0.0238486,0.0272665,0.0290143,0.0165536,0.0503437,0.053266,0.0467637,0.0432483,0.00961221,0.0468997,0.00898207,0.0196984,0.0634967,0,0.016304,0.0539419,0.0201591,0,0,0.0134326,0,0,0.0325979,0.0556343,0.0539738,0.0380276,0.0406455,0.0119876,0.0393666,0.0301533,0.0630336,0.0637963,0.0650478,0.0667341,0.0202325,0.0386143,0.0157026,0.0173946,0.0420539,0.0206741,0,0,0,0,0,0,0,0,0,0.0589663,0.0301351,0,0,0
243,0.040255,0.0467957,0,0,0,0,0.0562398,0,0.0293025,0.0588509,0,0,0.0130643,0,0,0.0332638,0.0225981,0.0374241,0.021282,0.0495901,0.0278723,0.0365403,0.0242995,0.0271524,0.0288638,0.0170871,0.0504224,0.0533522,0.0467976,0.0432743,0.0102,0.0470039,0.00899471,0.0196454,0.0694848,0,0.0171297,0.0550786,0.0202311,0,0,0.0132894,0,0,0.0326543,0.0551536,0.0532609,0.0382592,0.0403137,0.0119606,0.0393045,0.0297302,0.0635233,0.063758,0.0649731,0.0663339,0.0261258,0.0386324,0.0157192,0.0173774,0.0421189,0.0205425,0,0,0,0,0,0,0,0,0,0.0591835,0.027892,0,0,0
244,0.0400411,0.0469804,0,0,0,0,0.0519894,0,0.0265658,0.0580848,0,0,0.0127775,0,0,0.0338913,0.0245416,0.0367051,0.0210262,0.0491904,0.0266764,0.0367002,0.0255591,0.0258306,0.0282243,0.0189333,0.0523159,0.0555198,0.0484923,0.0449259,0.00705753,0.0468858,0.00872043,0.0198549,0.0647305,0,0.0166686,0.0566603,0.0197073,0,0,0.0133727,0,0,0.0328504,0.0551259,0.055918,0.0380179,0.0389866,0.0117328,0.0407255,0.0258,0.0643266,0.064813,0.0667715,0.0668771,0.0188165,0.0384488,0.01566,0.0172867,0.0422509,0.0201953,0,0,0,0,0,0,0,0,0,0.0597106,0.022606,0,0,0
245,0.0391954,0.0474488,0,0,0,0,0.0538489,0,0.0264709,0.0578187,0,0,0.0139941,0,0,0.0333469,0.0258398,0.0366035,0.0201933,0.0487496,0.02531,0.0380389,0.026172,0.0256822,0.0278579,0.0197675,0.0527811,0.0559434,0.0486603,0.0451804,0.00719944,0.0464439,0.00846937,0.0185289,0.0680131,0,0.0166929,0.0582839,0.019625,0,0,0.017006,0,0,0.0316082,0.0544466,0.0543961,0.0390606,0.0385383,0.0143973,0.0412336,0.0246608,0.0650419,0.0655302,0.0671481,0.0670926,0.0210231,0.0384921,0.0145969,0.0162429,0.0425445,0.0190065,0,0,0,0,0,0,0,0,0,0.0603563,0.0209705,0,0,0
246,0.0395772,0.0473417,0,0,0,0,0.0529645,0,0.0264527,0.0569401,0,0,0.0141552,0,0,0.0330559,0.0275602,0.0375537,0.0200917,0.0481034,0.0245395,0.0384132,0.026944,0.024999,0.0278271,0.0205505,0.0534093,0.056621,0.0491745,0.0456707,0.00601797,0.0465492,0.00853662,0.0183868,0.0685974,0,0.0170988,0.0603428,0.0195902,0,0,0.0177838,0,0,0.0313519,0.0530295,0.0528403,0.0400005,0.0377886,0.0144654,0.0425572,0.023581,0.0651349,0.0660081,0.0674117,0.0672818,0.019454,0.0384763,0.0143715,0.0161498,0.0425474,0.0189474,0,0,0,0,0,0,0,0,0,0.0612372,0.0207683,0,0,0
247,0.0398256,0.0474403,0,0,0,0,0.0535916,0,0.026429,0.0567213,0,0,0.0142155,0,0,0.0324885,0.0288223,0.0375541,0.0197504,0.0473846,0.0240683,0.0379085,0.0274726,0.0248639,0.0279133,0.021086,0.0536085,0.0566876,0.0491541,0.0458046,0.00649418,0.046909,0.00855931,0.0176235,0.06947,0,0.0174261,0.0622218,0.020139,0,0,0.0184139,0,0,0.0310499,0.051493,0.0517136,0.0421628,0.0382442,0.0151312,0.0437692,0.0242207,0.0651819,0.065826,0.0670497,0.0669321,0.0205065,0.038747,0.0137681,0.0159559,0.0427617,0.0185901,0,0,0,0,0,0,0,0,0,0.062608,0,0,0,0
248,0.0395607,0.047345,0,0,0,0,0.0551418,0,0.0259813,0.055341,0,0,0.0147361,0,0,0.0326797,0.0292071,0.0358779,0.0185045,0.0467894,0.0243957,0.038689,0.0274481,0.024617,0.0275794,0.0217271,0.0536778,0.0564945,0.0489573,0.0459188,0.00954264,0.046352,0.00871704,0.0178233,0.0720263,0,0.0159448,0.0624423,0.0199152,0,0,0.0196734,0,0,0.0307867,0.0527116,0.0488956,0.0416699,0.0380897,0.0161129,0.0439415,0.023154,0.0673424,0.067766,0.0685373,0.0685021,0.0242072,0.0386488,0.0127345,0.0163797,0.0425426,0.0186846,0,0,0,0,0,0,0,0,0,0.0621178,0.0213937,0,0,0
249,0.0405866,0.0469766,0,0,0,0,0.0551758,0,0.0261219,0.0547647,0,0,0.0123924,0,0,0.0340326,0.0305404,0.036183,0.0186265,0.0461821,0.0245709,0.0355194,0.0278574,0.0244313,0.0276269,0.0224819,0.0536727,0.0564155,0.0487019,0.0458977,0.0100519,0.0470428,0.0087119,0.0199707,0.0707894,0,0.0158279,0.0634754,0.0203149,0,0,0.0126414,0,0,0.0332195,0.0515829,0.0465203,0.0420055,0.0381122,0.0116771,0.0451114,0.0236437,0.0678007,0.0677349,0.0684126,0.0687025,0.0226014,0.0384474,0.0157053,0.0173445,0.0425325,0.0195046,0,0,0,0,0,0,0,0,0,0.0628762,0.0236335,0,0,0
250,0.0411612,0.0466702,0,0,0,0,0.0533353,0,0.0262983,0.0538783,0,0,0.0125932,0,0,0.0337173,0.0317671,0.0369588,0.0186603,0.0453532,0.0243277,0.0358526,0.0280255,0.0234985,0.0274064,0.023227,0.0539505,0.056738,0.0489028,0.0462504,0.00822681,0.0471047,0.00903222,0.0200419,0.066918,0,0.0167896,0.0649389,0.0204589,0,0,0.0128517,0,0,0.0330016,0.0503188,0.0454063,0.0427631,0.0378532,0.0116259,0.0466082,0.0243332,0.0678079,0.0675061,0.0683188,0.0687989,0.0170361,0.0383855,0.015878,0.0176194,0.0424135,0.0197953,0,0,0,0,0,0,0,0,0,0.0634189,0.0255759,0,0,0
251,0.0406352,0.0469995,0,0,0,0,0.055437,0,0.0257783,0.0532766,0,0,0.0124528,0,0,0.0339489,0.0323242,0.0359644,0.0180988,0.0450511,0.024413,0.0355802,0.0279574,0.0240399,0.0273044,0.0234345,0.0533994,0.0561154,0.048153,0.0458116,0.0111057,0.0470035,0.00875809,0.0199171,0.0674709,0,0.0162025,0.0654207,0.0203871,0,0,0.0125319,0,0,0.0332685,0.0504581,0.0432311,0.0429885,0.0379051,0.0117789,0.0467148,0.0252833,0.0686659,0.0675986,0.0680997,0.0688295,0.018692,0.0384654,0.0156142,0.0173449,0.0426627,0.0194107,0,0,0,0,0,0,0,0,0,0.0635147,0.0278597,0,0,0
252,0.0405649,0.0470465,0,0,0,0,0.0552205,0,0.0257829,0.0525945,0,0,0.0124599,0,0,0.0339373,0.032895,0.0359236,0.017943,0.0444903,0.0244297,0.0355805,0.027807,0.0240591,0.0271829,0.0233178,0.0531022,0.0558109,0.0477791,0.0454865,0.0112189,0.0469993,0.00871389,0.0199246,0.066094,0,0.0170985,0.0660467,0.0203725,0,0,0.0124102,0,0,0.0333516,0.0501307,0.0425441,0.0431963,0.0377927,0.0119118,0.0469029,0.025875,0.0688322,0.0674844,0.0679601,0.0688653,0.0170521,0.0384289,0.0155939,0.017355,0.0427293,0.0193466,0,0,0,0,0,0,0,0,0,0.0635158,0.0293082,0,0,0
