Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LASI,,RASI
1232,0,0,0,0,0,0,0.0735561,0.0458308,0,0,0,0.0261246,0,0.0320548,0,0,0.0213159,0,0,0.0243204,0.0640487,0.0309053,0.0480728,0.0208704,0.0824919,0.055196,0.0646174,0.0816054,0.0856529,0.0729996,0.0396419,0.0372488,0.0353451,0.0384558,0.0425925,0.0174619,0.00625109,0.0184807,0.0486031,0,0.0242808,0.0277519,0,0,0.0170337,0,0,0.0292077,0.0583823,0.0305253,0.0600891,0.0245255,0.0885669,0.0596446,0.053511,0.0872243,0.0694465,0.0500914,0.0715679,0.0448581,0.0521422,0.0849959,0.026375,0.0147342,0.00895368,0.0178474,0.0248038,0.0304295,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0.0734886,0.0457119,0,0,0,0.0263223,0,0.0319703,0,0,0.0213642,0,0,0.0244256,0.0637376,0.030667,0.0485309,0.0205855,0.0829305,0.0552363,0.064698,0.0817181,0.0857146,0.0732039,0.039775,0.0373802,0.0354705,0.0386299,0.0423632,0.0174762,0.00635856,0.0184594,0.0484495,0,0.0241068,0.0276835,0,0,0.0170524,0,0,0.0291996,0.0589064,0.0306204,0.0597984,0.0247308,0.0887277,0.0596571,0.0533226,0.087318,0.0695892,0.050149,0.0713677,0.0446279,0.0518877,0.0846531,0.0266008,0.0146755,0.00895322,0.0178133,0.0248272,0.0304242,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0.0733298,0.0457263,0,0,0,0.0265311,0,0.0317818,0,0,0.0213491,0,0,0.0245488,0.0634492,0.0304443,0.0490802,0.0202567,0.0834052,0.0552714,0.064661,0.081837,0.0857679,0.0733908,0.0398846,0.0374594,0.0355916,0.0388408,0.042169,0.0174545,0.0064278,0.0184247,0.048303,0,0.0239542,0.0276049,0,0,0.017094,0,0,0.0292327,0.0594295,0.0308856,0.0595111,0.0249465,0.0889179,0.0596642,0.0530115,0.0873385,0.0697065,0.0502173,0.0710953,0.0442918,0.051571,0.084245,0.0268255,0.0146235,0.00895735,0.0177564,0.0248327,0.030425,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0.0731969,0.0456005,0,0,0,0.0267124,0,0.0316124,0,0,0.0212583,0,0,0.0246029,0.0632721,0.030227,0.0496347,0.019918,0.0838647,0.0554249,0.0644503,0.081874,0.0857043,0.0734569,0.0400482,0.0375613,0.0356543,0.0391566,0.0420141,0.0175239,0.0064377,0.0183158,0.048167,0,0.0238303,0.0275473,0,0,0.0171772,0,0,0.0293026,0.0599154,0.0313088,0.0591985,0.0252229,0.0891433,0.0596332,0.0526806,0.0872446,0.0697513,0.0503029,0.0707068,0.0438654,0.0511541,0.0837729,0.0270024,0.0145988,0.00894648,0.0177301,0.0248657,0.0304681,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0.0732918,0.0454883,0,0,0,0.0269318,0,0.0314912,0,0,0.0211766,0,0,0.0246451,0.0631837,0.0300292,0.050158,0.0195354,0.0842795,0.0555756,0.0640913,0.0818405,0.0855151,0.073403,0.0402378,0.0378531,0.0358152,0.0395,0.0417734,0.0176946,0.00644905,0.0182814,0.0480555,0,0.023818,0.0274907,0,0,0.0172463,0,0,0.0292826,0.0603631,0.0318801,0.0588089,0.0255704,0.0893524,0.0595744,0.052229,0.0869427,0.0697297,0.0503511,0.07014,0.0433586,0.0506196,0.0832297,0.0271389,0.0145869,0.00888775,0.0176869,0.0249691,0.0305703,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0.0733862,0.045404,0,0,0,0.0271873,0,0.0314152,0,0,0.0211245,0,0,0.0246581,0.0631368,0.0297873,0.0506448,0.0190825,0.0846649,0.0557175,0.0636791,0.0817447,0.0852118,0.0732357,0.0404123,0.0381155,0.0360354,0.0398441,0.0414834,0.0179384,0.0064466,0.0182928,0.0479093,0,0.0239135,0.0274271,0,0,0.0172872,0,0,0.0291981,0.0608202,0.0325355,0.0583533,0.0259213,0.0895059,0.0595101,0.0517185,0.0864986,0.0696643,0.0503602,0.0694991,0.0427857,0.0500301,0.082563,0.0272734,0.0145401,0.00880632,0.0176303,0.0251239,0.0307039,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0.0734878,0.0453496,0,0,0,0.0274836,0,0.0313422,0,0,0.0210635,0,0,0.0246122,0.0631241,0.0294364,0.0510766,0.0185754,0.0849982,0.0558733,0.0633973,0.0816328,0.0848357,0.0730529,0.0405833,0.038264,0.0362016,0.0401371,0.0411317,0.0182127,0.00640616,0.0183042,0.0477553,0,0.0241051,0.027355,0,0,0.0173033,0,0,0.029089,0.0612593,0.0332548,0.0578686,0.0262173,0.0895828,0.0594514,0.0513858,0.0859675,0.0696375,0.0503892,0.0688212,0.0422235,0.0493822,0.081872,0.0274077,0.0144956,0.00871746,0.01757,0.0252786,0.0308181,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0.0735964,0.0453061,0,0,0,0.0278576,0,0.031135,0,0,0.0210086,0,0,0.0245507,0.0631191,0.0290324,0.0514669,0.0183128,0.0853232,0.0560603,0.0631442,0.0815951,0.0844844,0.0729772,0.0407083,0.0383491,0.0364159,0.0403735,0.0406279,0.0184503,0.00634787,0.0183539,0.0475874,0,0.0244386,0.0272965,0,0,0.0172857,0,0,0.028961,0.0616639,0.0339763,0.0573667,0.0264272,0.0896022,0.0594339,0.0512916,0.085473,0.0696788,0.0504561,0.0681227,0.0416723,0.0486877,0.0811687,0.0275488,0.0144539,0.00865705,0.0174834,0.0254596,0.0309076,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0.0736933,0.0452772,0,0,0,0.0282857,0,0.0308333,0,0,0.0209714,0,0,0.0245295,0.0630904,0.0285852,0.0518663,0.01814,0.0856899,0.0562524,0.062819,0.0816253,0.0842312,0.0730179,0.040845,0.0384488,0.0367559,0.0406367,0.0400955,0.0185652,0.00631748,0.0183493,0.0474316,0,0.0248569,0.027263,0,0,0.0172964,0,0,0.028961,0.0620153,0.0346426,0.056883,0.0265184,0.0896208,0.0594379,0.0512974,0.0850532,0.0698052,0.0504927,0.0674153,0.0410612,0.0479708,0.0804246,0.0276106,0.014333,0.00868894,0.0173755,0.0256729,0.030965,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0.0737641,0.04524,0,0,0,0.0287548,0,0.0304719,0,0,0.0209392,0,0,0.0245434,0.0630476,0.0280753,0.0523075,0.017684,0.0861338,0.0564024,0.06246,0.0817622,0.0840671,0.0731044,0.0410168,0.0386086,0.0370872,0.0410176,0.0395763,0.0185545,0.00631725,0.0182669,0.0472047,0,0.0250998,0.0272497,0,0,0.0173982,0,0,0.0290294,0.062278,0.0352051,0.0564561,0.0265539,0.0896867,0.0594942,0.0512005,0.0845833,0.0699775,0.0503926,0.0667462,0.0405054,0.0472954,0.0796962,0.027638,0.0143307,0.00878701,0.0172645,0.0258752,0.0309985,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0.0738222,0.0451989,0,0,0,0.0295875,0,0.0299558,0,0,0.0209049,0,0,0.0245918,0.0630329,0.0273918,0.0526995,0.0168655,0.0866883,0.0565003,0.0621742,0.0820653,0.0839401,0.0731826,0.0411956,0.0387256,0.037288,0.0415188,0.0387854,0.0184748,0.00632912,0.0181716,0.0469787,0,0.0252359,0.0272664,0,0,0.017502,0,0,0.0291109,0.0624698,0.035688,0.056106,0.0266154,0.0898042,0.0596416,0.0509093,0.0841334,0.0701036,0.0501552,0.0661844,0.0400299,0.0467276,0.0790596,0.0276634,0.0143874,0.00884001,0.0171868,0.0260187,0.0310702,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0.0739426,0.0451321,0,0,0,0.0315497,0,0.0289359,0,0,0.0209059,0,0,0.0246063,0.0631322,0.0261618,0.0528285,0.0153918,0.0872417,0.0566589,0.0618317,0.0827756,0.0836996,0.0729996,0.0413054,0.038686,0.0376281,0.0424371,0.036857,0.0184486,0.00631885,0.0182202,0.046858,0,0.0253163,0.0273627,0,0,0.0175684,0,0,0.0292104,0.0626506,0.0361169,0.0559434,0.0268066,0.0899654,0.0599049,0.0504769,0.0836949,0.0701182,0.049772,0.0658026,0.0396563,0.0463502,0.0786018,0.0276646,0.0145394,0.00885001,0.017142,0.0261032,0.0312359,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0.0740105,0.0450573,0,0,0,0.0325268,0,0.0283836,0,0,0.0208871,0,0,0.0245689,0.0631798,0.0256328,0.0531721,0.0148837,0.0878597,0.0567891,0.0616262,0.0829578,0.0834917,0.0729233,0.0413535,0.0386239,0.037802,0.0429754,0.0359903,0.0185435,0.00629222,0.0182392,0.0469222,0,0.0254576,0.0274215,0,0,0.0176032,0,0,0.0292203,0.0629389,0.0365679,0.0557902,0.0270173,0.0902053,0.0600538,0.0501314,0.0832294,0.0700602,0.0494877,0.065515,0.0393083,0.0460509,0.0782642,0.0275175,0.0146048,0.0088206,0.0170964,0.0262106,0.0313198,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0.0741348,0.0449794,0,0,0,0.0334345,0,0.0278473,0,0,0.0208735,0,0,0.0245233,0.0632606,0.025151,0.0534795,0.0145787,0.0883362,0.0568399,0.0614447,0.0829524,0.0831591,0.0726169,0.0414227,0.0385673,0.0379917,0.043513,0.0352297,0.018721,0.00625561,0.0181783,0.047163,0,0.0255822,0.0274925,0,0,0.0176507,0,0,0.0293145,0.0631793,0.0369442,0.0556828,0.0273217,0.0905414,0.0601831,0.0498348,0.0826932,0.0698912,0.0492456,0.0652961,0.0390256,0.0457697,0.0779603,0.0272454,0.0145516,0.00882347,0.0170999,0.0262791,0.0313991,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0.0742699,0.044914,0,0,0,0.0342106,0,0.0275008,0,0,0.0208178,0,0,0.0244729,0.0632708,0.0248285,0.0538112,0.0143257,0.0887458,0.0568901,0.0613408,0.0828246,0.0827835,0.0722738,0.0413902,0.0384128,0.0380608,0.0438559,0.0344361,0.0189397,0.00623224,0.0180424,0.0475389,0,0.0257107,0.0275485,0,0,0.0176601,0,0,0.0293433,0.0633417,0.0372362,0.0555262,0.0275974,0.0909075,0.0603083,0.049576,0.0821594,0.0696665,0.0491389,0.0649349,0.0387311,0.0454225,0.0775952,0.0268323,0.014392,0.0088516,0.017076,0.0263441,0.0314883,0,0,0,0,0,0,0
1247,0,0,0,0,0,0,0.0744455,0.0448119,0,0,0,0.0352302,0,0.0270517,0,0,0.0208076,0,0,0.0244366,0.0633296,0.0243733,0.0540645,0.0141933,0.0891611,0.0569815,0.0611576,0.0826789,0.0823708,0.0719605,0.041286,0.0381649,0.0380793,0.0441927,0.0334502,0.0191503,0.00617702,0.0179973,0.047972,0,0.0257902,0.0276352,0,0,0.0177077,0,0,0.0292739,0.0633621,0.0374004,0.0553613,0.027862,0.0912126,0.0604436,0.0493712,0.0816786,0.0694101,0.0490303,0.0644969,0.03836,0.0450485,0.0771835,0.0264087,0.0143724,0.00883009,0.0170256,0.0263429,0.0316012,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0.0746014,0.0446935,0,0,0,0.0363719,0,0.0265333,0,0,0.0208279,0,0,0.0243875,0.0634023,0.0237607,0.0542597,0.014321,0.0896204,0.0570453,0.0608199,0.0825816,0.0819211,0.0716782,0.0411204,0.0378955,0.0380655,0.0445406,0.0324144,0.0193235,0.00609616,0.0180287,0.0483875,0,0.0258144,0.0277707,0,0,0.0178687,0,0,0.0292611,0.0633771,0.0374463,0.0552151,0.0281195,0.0914654,0.060608,0.0491937,0.0812733,0.0691592,0.0489186,0.0640766,0.0379772,0.0446996,0.0768182,0.0260094,0.0145194,0.00882924,0.0170002,0.026304,0.031737,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0.0747067,0.0445983,0,0,0,0.0376458,0,0.0259368,0,0,0.0208076,0,0,0.0243788,0.0635186,0.0230775,0.0544525,0.0146132,0.0901222,0.0571246,0.0604814,0.0825518,0.0814857,0.0713221,0.0409338,0.0376055,0.0380933,0.0448957,0.0313411,0.019262,0.00604984,0.0179639,0.0487567,0,0.0258799,0.027915,0,0,0.0180288,0,0,0.0293218,0.063474,0.0375497,0.0550615,0.0284015,0.0916945,0.0608299,0.0489952,0.0810536,0.0689192,0.0487889,0.0636871,0.0376062,0.0443735,0.0765018,0.0257143,0.0146654,0.00881366,0.0169828,0.0262309,0.0318881,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0.0747503,0.0445061,0,0,0,0.0385832,0,0.0255018,0,0,0.0207655,0,0,0.0244095,0.0635937,0.0226119,0.0547808,0.0148808,0.0906741,0.0572352,0.0602201,0.0824411,0.0811764,0.0710282,0.0407176,0.0373211,0.038062,0.0450771,0.0305387,0.019261,0.00600458,0.0178118,0.0490252,0,0.0260693,0.0279884,0,0,0.0181383,0,0,0.0294026,0.0636548,0.0378926,0.0548957,0.02874,0.091882,0.0609891,0.048821,0.0808646,0.0687079,0.04874,0.0633048,0.0371931,0.0440512,0.076191,0.0255177,0.0147189,0.00876594,0.0169186,0.0261468,0.0319451,0,0,0,0,0,0,0
1251,0,0,0,0,0,0,0.0747112,0.0444305,0,0,0,0.0390098,0,0.0252876,0,0,0.0207496,0,0,0.0244741,0.0636562,0.0223448,0.055217,0.0151681,0.0913203,0.0573772,0.0599832,0.0821701,0.0808881,0.0708205,0.0406231,0.0371822,0.0380195,0.0451386,0.0301773,0.0191864,0.00600006,0.0177181,0.0491489,0,0.0263993,0.0279396,0,0,0.0182037,0,0,0.0294741,0.0639136,0.0385099,0.0547319,0.0290579,0.0920622,0.0610727,0.04862,0.0805711,0.0683941,0.0487404,0.0629028,0.036756,0.0437111,0.0758584,0.025451,0.0146408,0.0087479,0.0168564,0.0261019,0.0319281,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0.0746695,0.0443333,0,0,0,0.0391626,0,0.0250944,0,0,0.0208173,0,0,0.0245128,0.0637738,0.0221649,0.0556938,0.0154394,0.0920178,0.057538,0.0596616,0.081904,0.0805612,0.0705164,0.0405532,0.0370941,0.0379676,0.0452168,0.0299115,0.0192346,0.00597706,0.0177107,0.0490849,0,0.0268166,0.0278563,0,0,0.018254,0,0,0.0295388,0.0641883,0.0392465,0.0545932,0.0292944,0.0922955,0.0611432,0.0483365,0.0802115,0.0678711,0.048718,0.0625029,0.0363694,0.0433093,0.0754629,0.0254824,0.0144478,0.00873426,0.0168002,0.0260693,0.0319293,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0.0746612,0.0441975,0,0,0,0.0393057,0,0.024926,0,0,0.020968,0,0,0.024548,0.063956,0.0220404,0.0562453,0.0157378,0.0927848,0.0576875,0.059273,0.081397,0.0801984,0.0701576,0.0404909,0.0370386,0.0379142,0.0453206,0.0297732,0.0195762,0.0059427,0.0177668,0.0488483,0,0.0272376,0.0278095,0,0,0.0182926,0,0,0.0295736,0.0644517,0.0399889,0.0544786,0.0296674,0.0926205,0.0612513,0.0479737,0.0798102,0.0674043,0.0487126,0.0620838,0.0360423,0.0428593,0.0750162,0.0255678,0.0141822,0.00870948,0.0167297,0.0260567,0.0319986,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0.0747179,0.0440139,0,0,0,0.039485,0,0.0247738,0,0,0.0210707,0,0,0.0245665,0.0642161,0.0219287,0.0568693,0.0160792,0.0936633,0.0578178,0.0588037,0.0808928,0.0797539,0.0697763,0.0404514,0.0369643,0.0378526,0.0454073,0.0296855,0.0199637,0.00588649,0.0177328,0.04857,0,0.0276305,0.0278173,0,0,0.0183818,0,0,0.0295573,0.0646907,0.0406945,0.0543623,0.0301116,0.0930082,0.061357,0.0475407,0.0793105,0.0670044,0.0486832,0.061681,0.0357755,0.0424185,0.074567,0.025707,0.0139828,0.00865311,0.0166521,0.0260496,0.0321215,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0.0748406,0.0438298,0,0,0,0.0395962,0,0.0246493,0,0,0.021095,0,0,0.0244983,0.0644659,0.0218227,0.0575594,0.0164905,0.0946266,0.057917,0.05825,0.0804519,0.079238,0.0693922,0.0403907,0.0368736,0.0378325,0.045527,0.0296888,0.0203048,0.00579592,0.0175993,0.0483053,0,0.0279576,0.0278886,0,0,0.0185338,0,0,0.0294561,0.064915,0.0412665,0.0542539,0.0305364,0.0934758,0.0614163,0.0470405,0.0788458,0.0665982,0.0485614,0.0613419,0.0355774,0.0420651,0.0741984,0.0258541,0.0138908,0.00859148,0.0165684,0.0260396,0.0322621,0,0,0,0,0,0,0
1256,0,0,0,0,0,0,0.0749977,0.043671,0,0,0,0.0397603,0,0.024487,0,0,0.0210697,0,0,0.024393,0.0646832,0.0217551,0.0582626,0.0170679,0.0955694,0.0580325,0.0576551,0.0803276,0.0786656,0.0689906,0.0403255,0.0369109,0.0378832,0.0457385,0.0296513,0.0205509,0.00570749,0.0174624,0.0481789,0,0.0281814,0.0279325,0,0,0.0187395,0,0,0.0293214,0.0651,0.0416831,0.0541959,0.0309071,0.0940329,0.0614055,0.0466624,0.0784637,0.0662629,0.0483248,0.0610604,0.0354068,0.0417917,0.0739202,0.0259321,0.0138422,0.0085137,0.0164448,0.0260538,0.0323755,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0.0751589,0.0435591,0,0,0,0.0400669,0,0.0242889,0,0,0.0210218,0,0,0.0243437,0.0648522,0.0216796,0.0589174,0.0176832,0.0963858,0.0581728,0.0570744,0.0799229,0.0780261,0.0685567,0.0402823,0.0370879,0.0380683,0.0460285,0.0295838,0.0206971,0.0056712,0.0172743,0.04821,0,0.0283063,0.0278841,0,0,0.0189891,0,0,0.0292036,0.0651933,0.0419449,0.0542008,0.0312497,0.0946378,0.0613179,0.0464287,0.0780813,0.0660627,0.0480313,0.0608243,0.0352059,0.0415543,0.073664,0.0258824,0.0137418,0.00840948,0.0163193,0.0261033,0.0324075,0,0,0,0,0,0,0
1258,0,0,0,0,0,0,0.0752976,0.043481,0,0,0,0.0405563,0,0.0240846,0,0,0.0210546,0,0,0.0242429,0.0650401,0.0215924,0.0594598,0.0183749,0.0970567,0.0583452,0.056503,0.0794072,0.0772848,0.0680556,0.0404272,0.0372688,0.0383249,0.0463042,0.0294043,0.0209272,0.00560226,0.0171863,0.0483617,0,0.0283877,0.0277441,0,0,0.019254,0,0,0.0291171,0.0652146,0.0421278,0.0542326,0.0315289,0.0952325,0.0611723,0.0462581,0.0776331,0.0659537,0.0477441,0.0605627,0.0349158,0.0412562,0.0733492,0.0256886,0.0135674,0.00830878,0.0162215,0.0262038,0.0323888,0,0,0,0,0,0,0
1259,0,0,0,0,0,0,0.0753783,0.0434282,0,0,0,0.0411824,0,0.0238922,0,0,0.0211298,0,0,0.0241511,0.0652794,0.0215424,0.0599074,0.0191321,0.0976022,0.0585058,0.0559076,0.0788781,0.0764831,0.0675406,0.0407866,0.0372946,0.0384534,0.0464916,0.0290691,0.0210308,0.00550745,0.0171589,0.048589,0,0.0285049,0.0275832,0,0,0.0194327,0,0,0.0289362,0.0652184,0.0423825,0.0542326,0.0317612,0.0957419,0.0610277,0.046098,0.0771595,0.0656517,0.0475373,0.0601731,0.0345794,0.0408719,0.0729521,0.0253738,0.0133566,0.00826003,0.0160493,0.0263564,0.032378,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0.0754369,0.043402,0,0,0,0.0418229,0,0.0237013,0,0,0.0212122,0,0,0.0240698,0.0655387,0.021443,0.0602832,0.0199148,0.0980726,0.0585727,0.0552514,0.0782277,0.0756676,0.0671147,0.0407007,0.0371919,0.038431,0.0466341,0.0286466,0.0210117,0.00539681,0.0170558,0.0489325,0,0.028689,0.0274867,0,0,0.0195651,0,0,0.0287572,0.0652961,0.0427263,0.0541462,0.0319755,0.0961184,0.0608898,0.0460107,0.0767025,0.0653594,0.0474415,0.0597509,0.0342461,0.0404403,0.072538,0.0249876,0.0130998,0.00819595,0.0158619,0.0265362,0.0323749,0,0,0,0,0,0,0
1261,0,0,0,0,0,0,0.0754978,0.0433977,0,0,0,0.0425288,0,0.0235678,0,0,0.0212469,0,0,0.0239832,0.065756,0.0212856,0.0606444,0.0207055,0.0985167,0.0585872,0.0546868,0.0775559,0.0749093,0.0667818,0.0407919,0.0369967,0.0383457,0.0467074,0.0281592,0.0209319,0.00526066,0.0169022,0.0493418,0,0.0289764,0.0275146,0,0,0.0196641,0,0,0.0285833,0.0654996,0.0430945,0.0539423,0.0322049,0.0963626,0.0607796,0.0459442,0.076228,0.0650819,0.0473991,0.0592564,0.0339666,0.0400189,0.0721259,0.0245924,0.0128078,0.00811971,0.0156975,0.0267954,0.0323707,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0.0755933,0.0434607,0,0,0,0.0433459,0,0.0233121,0,0,0.0212348,0,0,0.0238855,0.0659244,0.0212655,0.0610115,0.0215394,0.0989949,0.0586231,0.0542767,0.0769754,0.074196,0.0664536,0.0407657,0.0367957,0.0382886,0.04684,0.0277284,0.0208861,0.00514216,0.0167333,0.0496503,0,0.0293049,0.0276547,0,0,0.0197594,0,0,0.0284218,0.06576,0.0434917,0.053678,0.0324709,0.0965314,0.0606715,0.0458259,0.0756711,0.0647626,0.047343,0.0587239,0.0335941,0.0395594,0.0716806,0.0242516,0.0125267,0.0080524,0.015534,0.0271505,0.0323502,0,0,0,0,0,0,0
1263,0,0,0,0,0,0,0.0757219,0.0435683,0,0,0,0.0441945,0,0.0230868,0,0,0.0212012,0,0,0.0237968,0.0661265,0.0211429,0.0613826,0.022397,0.0995893,0.0587271,0.0539694,0.0764063,0.0735203,0.0660728,0.0406345,0.0366767,0.0383761,0.0470662,0.0273521,0.0209473,0.0050866,0.016567,0.0499436,0,0.0296333,0.0277422,0,0,0.019833,0,0,0.0282376,0.0660357,0.043983,0.0534737,0.0327155,0.0967138,0.0605543,0.0457396,0.075111,0.0643009,0.0472514,0.0581526,0.0331079,0.0390458,0.0711662,0.0239525,0.0122553,0.0079645,0.0153768,0.0275848,0.0323323,0,0,0,0,0,0,0
1264,0,0,0,0,0,0,0.0758413,0.0437185,0,0,0,0.0450013,0,0.0229267,0,0,0.0212178,0,0,0.0237114,0.0663488,0.0209948,0.0617508,0.0232302,0.100342,0.0588561,0.0537012,0.0758769,0.0728777,0.0656612,0.0406604,0.0367406,0.0385024,0.0473564,0.0270627,0.0211074,0.0050344,0.0165099,0.0502018,0,0.029964,0.0277309,0,0,0.0199088,0,0,0.0280481,0.0662408,0.0444835,0.0534206,0.0329475,0.0970295,0.0604363,0.0456068,0.0746437,0.0638162,0.0471762,0.0575545,0.0325617,0.0385344,0.0706461,0.0237071,0.0120212,0.0078253,0.01526,0.0280723,0.0322858,0,0,0,0,0,0,0
1265,0,0,0,0,0,0,0.0759716,0.043924,0,0,0,0.0456655,0,0.0227298,0,0,0.0213869,0,0,0.0236195,0.0664985,0.020924,0.062153,0.0241177,0.101142,0.0589843,0.053369,0.075317,0.0721981,0.0652006,0.0407432,0.0371468,0.0385929,0.0476367,0.0269269,0.0212683,0.00511332,0.0163663,0.0504345,0,0.0303302,0.0276742,0,0,0.0200293,0,0,0.0279438,0.0663417,0.0449915,0.0534445,0.0332577,0.0975881,0.0603269,0.0453455,0.0741239,0.0633328,0.0471647,0.0569562,0.0319982,0.038032,0.0701363,0.0234896,0.0117049,0.00783136,0.0151038,0.0285918,0.0322794,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0.0761008,0.0442004,0,0,0,0.046286,0,0.0225007,0,0,0.0214176,0,0,0.0235866,0.0667671,0.0209073,0.0625031,0.0250418,0.101873,0.0591221,0.0528973,0.0746397,0.0714595,0.0647267,0.040788,0.0370229,0.0386531,0.0479004,0.0268216,0.0214439,0.0049536,0.0163107,0.0507062,0,0.0307409,0.0275993,0,0,0.0201304,0,0,0.0279064,0.0663485,0.0455002,0.0535941,0.0335564,0.0982715,0.0601554,0.0450998,0.0735439,0.0628917,0.0472774,0.0562839,0.0313979,0.0374365,0.0695278,0.0232258,0.0113595,0.00783806,0.0149656,0.0291525,0.0322902,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0.0761734,0.0445655,0,0,0,0.0473972,0,0.0222256,0,0,0.0214707,0,0,0.0235034,0.0671855,0.0208284,0.0630284,0.026013,0.102519,0.0592581,0.0522951,0.0738476,0.0705914,0.0642768,0.0408065,0.0365758,0.0386613,0.0481403,0.0264131,0.0216223,0.00483431,0.0162133,0.0510512,0,0.0311875,0.027483,0,0,0.0202083,0,0,0.0278574,0.0662842,0.0459701,0.0538208,0.0339038,0.0989761,0.0598768,0.0447746,0.0728805,0.0624786,0.0474784,0.0555592,0.0308158,0.0367414,0.0688661,0.0228941,0.0110256,0.00782522,0.0148557,0.0297883,0.0322534,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0.0761894,0.0449757,0,0,0,0.0484572,0,0.0220652,0,0,0.0214811,0,0,0.0234136,0.067542,0.020847,0.063452,0.026945,0.103113,0.059383,0.0517822,0.0731854,0.0696845,0.0638291,0.0406448,0.0362729,0.0386654,0.0483146,0.0261563,0.0217837,0.00472434,0.0161004,0.0512655,0,0.0316961,0.0273375,0,0,0.0202893,0,0,0.0277616,0.066137,0.0466115,0.054023,0.0342346,0.0996574,0.0595596,0.0444763,0.072199,0.0620012,0.0476672,0.0548439,0.0302475,0.0360468,0.0682027,0.0225806,0.0108572,0.00775434,0.0147921,0.0304959,0.0321418,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0.0761222,0.0454396,0,0,0,0.0494036,0,0.0220027,0,0,0.0214675,0,0,0.0233722,0.0677714,0.0209543,0.0639523,0.0278804,0.103695,0.0594804,0.0513534,0.0724153,0.068758,0.0635012,0.0403359,0.0362592,0.038552,0.0483468,0.0260842,0.0218375,0.00465097,0.0159948,0.0514473,0,0.0322231,0.0271752,0,0,0.0203699,0,0,0.027713,0.0660196,0.0473511,0.0541409,0.0345764,0.100312,0.0592559,0.0442267,0.0715174,0.0614065,0.0478479,0.0541394,0.0297037,0.0353489,0.0675211,0.0222448,0.0107062,0.00775255,0.0147023,0.0313093,0.031926,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0.0760011,0.0459451,0,0,0,0.050064,0,0.0220013,0,0,0.0214664,0,0,0.0233751,0.0678931,0.0212109,0.0645088,0.028886,0.104348,0.0596091,0.0510309,0.0713333,0.067805,0.0633,0.040084,0.0358712,0.0383931,0.048372,0.026104,0.0218817,0.00462881,0.0159395,0.0518507,0,0.0327903,0.0269837,0,0,0.0204813,0,0,0.027703,0.0659877,0.0480593,0.0541981,0.0350451,0.101013,0.0589965,0.0440932,0.070858,0.0608934,0.0480091,0.0533417,0.0291406,0.0346493,0.0668218,0.0218553,0.0105593,0.00783313,0.014577,0.0322365,0.0316663,0,0,0,0,0,0,0
