Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,LFHD,LWRA
600,0.00611599,0.00394762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154698,0.0186748,0.0106828,0.00841052,0,0,0.0157002,0.0250991,0,0.0617784,0.00999032,0,0.0174172,0.00684427,0.00867466,0,0.00949622,0,0.0236591,0.0153397,0.0154429,0.00811533,0.028603,0.0195024,0.012856,0.0149895,0,0.0165269,0.0202583,0.00712019,0.00674178,0,0,0.0252181,0,0.0169037,0.00855774,0.0541748,0.0242952,0.0146779,0.0171508,0,0.00769419,0.0100287,0.025941,0.010997,0.0095977,0.0183253,0.0547886,0.0155706,0.0211323,0.0121065,0.0150818,0.0253376,0.0117155,0.00364375,0.00649712,0,0,0,0,0,0
601,0.00324692,0.00350983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196055,0.020253,0.0171664,0.0122987,0,0,0.0139059,0.0233278,0,0,0.0206118,0,0.0254443,0.0143427,0.0091545,0,0.0215757,0,0.0273658,0.0206207,0.0243562,0.0155597,0.0375842,0.0260874,0.0111208,0.014243,0,0.0182352,0.0180076,0.00771611,0.00247318,0,0,0.0203937,0,0.0154419,0.0078186,0.0474032,0.0199171,0.0163122,0.0193193,0,0.00936383,0.00997888,0.0273033,0.0131529,0.0140363,0.0186801,0.0543706,0.0149887,0.0210946,0.0191266,0.0114731,0.026831,0.0108232,0.00278506,0.00317934,0,0,0,0,0,0
602,0.00619139,0.00364825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160241,0.0188182,0.0109075,0.00879795,0,0,0.0154238,0.0249347,0,0.0616185,0.00979297,0,0.0171437,0.00777303,0.00849825,0,0.00910328,0,0.024085,0.0153881,0.0152811,0.00835763,0.0283042,0.0198349,0.0125816,0.0151001,0,0.0164559,0.0205605,0.00732663,0.00740276,0,0,0.0253236,0,0.0166879,0.00858238,0.0542439,0.0247094,0.0148406,0.0179861,0,0.00787483,0.00995967,0.0260293,0.0112849,0.00996329,0.018555,0.0544801,0.0155373,0.0214046,0.0125421,0.0152069,0.0256878,0.0116474,0.00348742,0.00670583,0,0,0,0,0,0
603,0.00563503,0.00392715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925041,0.0189691,0.00799233,0.0061452,0,0,0.0153612,0.0247405,0,0.0624105,0.0113807,0,0.0122783,0.00727491,0.00859376,0,0.011622,0,0,0.0104762,0.0069389,0.00578683,0.0313388,0.0120639,0.0124816,0.0148062,0,0.0164788,0.0199751,0.00672444,0.00697602,0,0,0.0253126,0,0.0167072,0.00859462,0.0528047,0.0239558,0.0141347,0.0183994,0.00599969,0.00752173,0.0093866,0.0262928,0.0116255,0.0105944,0.0181111,0.0539603,0.0150095,0.0208293,0.012349,0.0150154,0.0255913,0.0116386,0.0038622,0.00612471,0,0,0,0,0,0
604,0.00320098,0.00350436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195116,0.0203042,0.0172285,0.0118911,0,0,0.0140136,0.0232782,0,0,0.0206375,0,0.0252974,0.0142839,0.00911282,0,0.0213388,0,0.0276575,0.0206542,0.0244115,0.0153007,0.0373901,0.0257276,0.0110807,0.0139587,0,0.0181652,0.0180419,0.00760979,0.0028188,0,0,0.020558,0,0.0153438,0.00783315,0.0475383,0.0200074,0.0162149,0.0191841,0,0.00944026,0.00996199,0.0273166,0.0130362,0.0139597,0.0186231,0.054357,0.0149567,0.0211071,0.0189132,0.0114271,0.0268353,0.0107172,0.00283663,0.00325127,0,0,0,0,0,0
605,0.00566648,0.0037773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091499,0.0189756,0.00766978,0.00605942,0,0,0.0153101,0.0247429,0,0.0625843,0.0114631,0,0.0124555,0.00743684,0.00879676,0,0.0116659,0,0,0.0107158,0.0072624,0,0.0314064,0.0118879,0.0125283,0.0147457,0,0.0165838,0.0199472,0.00659974,0.00650991,0,0,0.0252584,0,0.0167465,0.00857297,0.052784,0.0238565,0.0142254,0.0181943,0,0.00776596,0.00934445,0.0262287,0.0115486,0.0105242,0.0180172,0.0540623,0.0150046,0.0207542,0.0123546,0.0149721,0.0252951,0.0115276,0.00366189,0.00634152,0,0,0,0,0,0
606,0.00355386,0.00418255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026657,0.0209073,0.012585,0.0134079,0,0,0.0140099,0.0227531,0,0,0.0204315,0,0.0236515,0.0150735,0.0102082,0,0.0264095,0,0,0.0181521,0.0210206,0.0132728,0.0415886,0.00852924,0.0111495,0.0138613,0,0.0190394,0.0172713,0.00934629,0,0,0,0.0182383,0,0.0150583,0.00790412,0.0448277,0.0181062,0.0177059,0.0206474,0.00334603,0.0103924,0.0110972,0.0277798,0.0143207,0.0168009,0.0186549,0.053747,0.0143402,0.0208843,0.0230083,0.00993828,0.0268689,0.0103831,0.00286086,0.00334539,0,0,0,0,0,0
607,0.0058242,0.00399901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913857,0.0190075,0.00804118,0.00711314,0,0,0.0153594,0.0247119,0,0.0624296,0.0115004,0,0.0123938,0.00876743,0.0089752,0,0.011789,0,0,0.0107379,0.00691427,0.00536043,0.0311216,0.01185,0.0125683,0.0149869,0,0.0167207,0.0199858,0.00687308,0,0,0,0.0252731,0,0.0168918,0.00861258,0.0527323,0.0240176,0.0138873,0.018325,0,0.00742849,0.00932888,0.0262035,0.0115444,0.0105371,0.0180101,0.0539483,0.0149447,0.0206757,0.0122736,0.0150881,0.0251937,0.011368,0.00414183,0.00685596,0,0,0,0,0,0
608,0.00585425,0.00398074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917946,0.0190092,0.00795585,0.00718866,0,0,0.0153918,0.0247163,0,0.0624599,0.0114471,0,0.0124303,0.0089491,0.00897682,0,0.0118153,0,0,0.0107907,0.00689848,0.00537894,0.0310676,0.0119264,0.0125615,0.0150577,0,0.0166568,0.0201019,0.00694449,0,0,0,0.0253678,0,0.016865,0.00861622,0.0527059,0.0241391,0.0138069,0.0185744,0.00761174,0.00748028,0.00932612,0.0262309,0.0116718,0.0106194,0.0180774,0.0538611,0.0149146,0.020744,0.0124916,0.0151407,0.0251024,0.0114192,0.00412227,0.0069262,0,0,0,0,0,0
609,0.00353919,0.00413161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250246,0.0208755,0.0127044,0.0136352,0,0,0.014033,0.0227865,0,0,0.0207337,0,0.0237332,0.0148715,0.0101254,0,0.0264529,0,0,0.0181547,0.0209412,0.0135567,0.0417045,0.00830463,0.0111106,0.0140787,0,0.0190415,0.0170186,0.00912687,0,0,0,0.0184778,0,0.0150696,0.00789274,0.0447908,0.0178555,0.0178232,0.0203237,0,0.0103844,0.0110892,0.0275656,0.0142421,0.0168044,0.018602,0.0538492,0.0142988,0.020837,0.023388,0.0100636,0.0268163,0.0102943,0.00280511,0.00332593,0,0,0,0,0,0
610,0.00575402,0.00374692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949967,0.0189414,0.00818258,0.00611396,0,0,0.0153126,0.0248174,0,0.0625915,0.0118608,0,0.0122854,0.00742948,0.00879454,0,0.0116878,0,0,0.0106032,0.00684175,0.00553864,0.0312601,0.0121689,0.0125718,0.0149427,0,0.0166611,0.019734,0.0063501,0.00660272,0,0,0.0255006,0,0.0169021,0.0086306,0.052751,0.0236155,0.014208,0.0178232,0,0.00787753,0.00936705,0.0260394,0.0113395,0.0103595,0.0177887,0.0541124,0.014911,0.0204825,0.0121506,0.0153459,0.025124,0.0113751,0.0036621,0.00664097,0,0,0,0,0,0
611,0.00348147,0.00371204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285451,0.0209159,0.0125919,0.0139627,0,0,0.0138269,0.0227904,0,0,0.0205597,0,0.0236641,0.0143719,0.00990676,0,0.0265157,0,0,0.0181534,0.0210318,0.0133933,0.0415274,0.00876414,0.0110125,0.0140292,0,0.0190604,0.0168882,0.0090446,0.00188421,0,0,0.0184188,0,0.0151126,0.00787282,0.0448245,0.0177631,0.0180259,0.0201513,0.00266782,0.0107616,0.0110295,0.0274656,0.0141768,0.0167808,0.0184368,0.0538262,0.014177,0.0206956,0.0232508,0.0101809,0.026775,0.0102643,0.00243743,0.00327501,0,0,0,0,0,0
612,0.00348885,0.00369462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305345,0.0209475,0.0126126,0.0139475,0,0,0.0134998,0.0227651,0,0,0.0205181,0,0.0236877,0.0144522,0.00985676,0,0.0265502,0,0,0.0181779,0.0210946,0.0129611,0.0414664,0.00896864,0.010987,0.0139483,0,0.019081,0.0169195,0.00908878,0.00203526,0,0,0.0183242,0,0.01513,0.00785626,0.0448189,0.0177832,0.0180571,0.0201406,0.00283397,0.0106668,0.0110097,0.027507,0.0141371,0.0167755,0.0184125,0.0538033,0.0141518,0.0206604,0.0232054,0.00994659,0.0268142,0.0102664,0.00242762,0.0032485,0,0,0,0,0,0
613,0.00568607,0.00382032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956566,0.0190005,0.00796553,0.00593399,0,0,0.0148701,0.0248109,0,0.0626029,0.0116971,0,0.012323,0.00738106,0.00867425,0,0.0116588,0,0,0.0106424,0.00688086,0.00532139,0.0311431,0.0123826,0.0126324,0.014926,0,0.0166793,0.0196254,0.00639841,0.00680017,0,0,0.0253849,0,0.0169154,0.00859263,0.0527182,0.0235269,0.0142165,0.0175748,0.00652195,0.00762943,0.00930717,0.0261055,0.0112875,0.0103975,0.017589,0.0540854,0.0147877,0.0202831,0.0119577,0.0149647,0.025198,0.011356,0.0038067,0.0064934,0,0,0,0,0,0
614,0.0034493,0.00367927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310977,0.0209703,0.012656,0.0139648,0,0,0.013258,0.0227597,0,0,0.0205278,0,0.0236573,0.014554,0.00978,0,0.0265092,0,0,0.0181558,0.0210245,0.0141597,0.0414148,0.00905702,0.011005,0.0139104,0,0.0189945,0.0168244,0.00910019,0.00211726,0,0,0.0183762,0,0.0150284,0.00779636,0.0447694,0.0176594,0.018093,0.0200757,0.00272918,0.0106405,0.0109746,0.0275319,0.0141765,0.0168316,0.0183556,0.0537739,0.0141189,0.020637,0.0232912,0.00994315,0.0269928,0.0103629,0.00245498,0.00321992,0,0,0,0,0,0
615,0.00567936,0.00380461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968444,0.0189901,0.00809359,0.00596857,0,0,0.0150661,0.0247988,0,0.0626234,0.0117827,0,0.0122675,0.0075068,0.00864332,0,0.0116043,0,0,0.0106121,0.00677322,0.00566603,0.0311612,0.0125095,0.0126014,0.0149212,0,0.0166657,0.0196146,0.00639598,0.00678468,0,0,0.0254678,0,0.0168766,0.008539,0.0526944,0.0235337,0.0141957,0.0176135,0.00624733,0.0075935,0.00926502,0.0261203,0.0112587,0.0104156,0.0175908,0.0540429,0.0147741,0.0202921,0.0120006,0.015192,0.0251629,0.0115024,0.00381719,0.00646425,0,0,0,0,0,0
616,0.00566373,0.00377612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949827,0.0190095,0.00811942,0.00611982,0,0,0.0150683,0.0247777,0,0.0626012,0.0116355,0,0.0123147,0.00776482,0.00859772,0,0.0116068,0,0,0.0106335,0.00681656,0.00560506,0.0310882,0.0123626,0.0125507,0.0149159,0,0.016705,0.0197473,0.00647162,0.00686261,0,0,0.0255312,0,0.016921,0.00862427,0.0527036,0.0237454,0.0141691,0.0178697,0.00650215,0.00760541,0.00934323,0.0260534,0.0113675,0.0104479,0.0176903,0.0539744,0.014807,0.0204169,0.0121066,0.0151344,0.024836,0.0117118,0.00380854,0.00648045,0,0,0,0,0,0
617,0.00342502,0.00362394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028865,0.0209673,0.0125663,0.0141005,0,0,0.0135058,0.0227584,0,0,0.020797,0,0.0237219,0.0144757,0.009709,0,0.0264957,0,0,0.0181594,0.0210374,0.014301,0.0415301,0.00872353,0.0109823,0.0139329,0,0.0190329,0.0169318,0.00896582,0.00211997,0,0,0.0183243,0,0.0151341,0.00774269,0.0447743,0.0178262,0.0180778,0.020212,0.00269692,0.0105417,0.0110631,0.0274189,0.0142238,0.0168713,0.0184579,0.0537648,0.0142302,0.0208278,0.0236956,0.00993552,0.0265528,0.0106407,0.00237984,0.00313083,0,0,0,0,0,0
618,0.00570903,0.00375291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919801,0.0190592,0.00807936,0.00629581,0,0,0.0151716,0.0247458,0,0.062641,0.0114567,0,0.0123937,0.00814453,0.00848144,0,0.0116566,0,0,0.0106521,0.00694066,0.00547431,0.0310916,0.0121208,0.0125795,0.0149345,0,0.016714,0.019972,0.00659278,0.00709796,0,0,0.0253335,0,0.0168852,0.00861861,0.0527254,0.0239348,0.0143441,0.0183091,0,0.00758538,0.00942128,0.0260708,0.0115697,0.0105501,0.0177691,0.0538713,0.0148765,0.0206297,0.0126421,0.0150205,0.0251895,0.0116952,0.00384953,0.0065175,0,0,0,0,0,0
619,0.00569318,0.00377332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00930812,0.0190594,0.00815804,0.0062509,0,0,0.0152216,0.0247394,0,0.062645,0.011539,0,0.0124168,0.00813748,0.00847714,0,0.0116544,0,0,0.0106303,0.00691019,0.00551512,0.0311267,0.0122344,0.0126467,0.01504,0,0.0165081,0.0199657,0.00660892,0.00726546,0,0,0.0253558,0,0.0166879,0.00858918,0.0527241,0.0239711,0.0142104,0.0183515,0.00692732,0.00767253,0.00939893,0.0260753,0.0115688,0.0105678,0.0178225,0.0538539,0.0148455,0.0206092,0.0125704,0.0150668,0.0257601,0.0115397,0.003882,0.00652255,0,0,0,0,0,0
620,0.00563017,0.00381388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941013,0.0190556,0.0082244,0.00611202,0,0,0.0152894,0.0247456,0,0.0626691,0.0116634,0,0.0123994,0.00794597,0.00845499,0,0.0116404,0,0,0.0106002,0.00687057,0.00556719,0.0311529,0.0123058,0.0126779,0.0152423,0,0.0164528,0.0198883,0.00651078,0.00716142,0,0,0.0254086,0,0.016645,0.00859341,0.0527437,0.0239404,0.0141735,0.0181857,0.0066516,0.00763598,0.00940432,0.0260397,0.011484,0.0105053,0.0177958,0.0539076,0.0148176,0.0205316,0.0123231,0.0150977,0.0258008,0.0114588,0.00390381,0.00649716,0,0,0,0,0,0
621,0.00563268,0.00381851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937797,0.0190706,0.00816029,0.0061979,0,0,0.0153605,0.0247331,0,0.0626662,0.0116152,0,0.0123918,0.00806648,0.0084547,0,0.0116209,0,0,0.0106237,0.00684363,0.00556091,0.0311225,0.0122889,0.0126976,0.0153326,0,0.0165805,0.0199502,0.00658327,0.00706995,0,0,0.0254077,0,0.0167559,0.00861251,0.0527564,0.0240255,0.01414,0.0182608,0.00674822,0.00741821,0.00944146,0.0260734,0.011533,0.0105344,0.0178185,0.0538734,0.0148099,0.0205552,0.0123712,0.0151248,0.0255776,0.0114977,0.00390751,0.00655803,0,0,0,0,0,0
622,0.00565302,0.00379459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952998,0.0190408,0.0082153,0.00606787,0,0,0.0154907,0.0247512,0,0.0626678,0.0118846,0,0.0123539,0.0078376,0.00854905,0,0.0116015,0,0,0.010599,0.00679591,0.00561207,0.0311774,0.012331,0.0127633,0.0153655,0,0.0165959,0.0198607,0.00647166,0.00684324,0,0,0.0254313,0,0.0167855,0.00864692,0.0527573,0.0239542,0.014161,0.0180498,0.00668195,0.00741139,0.00943788,0.0260476,0.0114606,0.0104766,0.0177464,0.0539516,0.0148211,0.0205146,0.0122482,0.015282,0.0255613,0.0115291,0.00383439,0.00660769,0,0,0,0,0,0
623,0.00564251,0.00378686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962954,0.0190209,0.0082964,0.00590729,0,0,0.0156606,0.0247803,0,0.0626196,0.0120678,0,0.0123258,0.0076258,0.00857462,0,0.0115853,0,0,0.0105596,0.0067885,0.00565247,0.0312307,0.0123611,0.0128055,0.0153954,0,0.0164669,0.0197928,0.00635187,0.00663065,0,0,0.0254881,0,0.0166981,0.00866726,0.0527705,0.0238855,0.0141995,0.0179137,0.00664342,0.00759741,0.00946203,0.0260245,0.0114037,0.0104048,0.0176826,0.0540241,0.0148521,0.020504,0.0121942,0.0154189,0.0257553,0.0114133,0.00380634,0.00658731,0,0,0,0,0,0
624,0.00352847,0.00351709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284797,0.0209943,0.0125713,0.0140214,0,0,0.014091,0.0227229,0,0,0.0208474,0,0.0237258,0.0146484,0.00965562,0,0.0264881,0,0,0.0181206,0.0209716,0.0144079,0.0415201,0.00874293,0.0111804,0.0145116,0,0.0188205,0.01696,0.00909043,0.00213175,0,0,0.0184177,0,0.0148701,0.0078701,0.0448524,0.017971,0.0180458,0.020319,0.00291033,0.0106729,0.0110768,0.0274141,0.0142695,0.0168149,0.0185079,0.0537399,0.0141835,0.0208631,0.023599,0.0103412,0.0276565,0.0102767,0.00232309,0.00322007,0,0,0,0,0,0
625,0.00352747,0.00351951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278189,0.0210131,0.0126318,0.013998,0,0,0.0140961,0.0227098,0,0,0.0208701,0,0.0237454,0.0146756,0.00967732,0,0.0264737,0,0,0.0181142,0.0209621,0.0144473,0.0415618,0.00866812,0.0112079,0.0144539,0,0.0188393,0.0169735,0.00909284,0.002229,0,0,0.0184693,0,0.0148953,0.0078675,0.0448515,0.0179806,0.0180266,0.0203695,0.00273259,0.0106466,0.0110469,0.0274029,0.0142797,0.0168164,0.0185379,0.0537112,0.0141816,0.0208692,0.0235428,0.01028,0.027585,0.010221,0.00230725,0.00320736,0,0,0,0,0,0
626,0.0056885,0.00382524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924893,0.0190733,0.0082043,0.00621925,0,0,0.0157084,0.0247376,0,0.0628518,0.0118338,0,0.012329,0.00794835,0.00858734,0,0.0116657,0,0,0.0105976,0.00679442,0.00565507,0.0311201,0.0120106,0.0129122,0.015204,0,0.0164657,0.0199225,0.00651444,0.00680145,0,0,0.0255188,0,0.0167263,0.00877337,0.0527758,0.0239853,0.0141865,0.0182352,0.00682352,0.00747152,0.00940109,0.0260355,0.0115313,0.0104883,0.0178163,0.0538753,0.0148176,0.0205355,0.0123501,0.015195,0.0258833,0.0114172,0.00390984,0.00661394,0,0,0,0,0,0
627,0.00565759,0.00387908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942533,0.0190832,0.00845649,0.00599546,0,0,0.0157982,0.0247215,0,0.0628754,0.0121949,0,0.0122992,0.00773264,0.00857248,0,0.0116394,0,0,0.0105257,0.00673987,0.00574694,0.0312425,0.012095,0.0129555,0.0151734,0,0.0164975,0.0198396,0.00642422,0.00678774,0,0,0.0255667,0,0.0167769,0.00881753,0.0526992,0.0239349,0.0142085,0.0180936,0.00663898,0.00730634,0.00944031,0.0260201,0.011502,0.0104372,0.0177287,0.0539275,0.0148278,0.0204606,0.0122887,0.0152164,0.0255402,0.0115726,0.00395537,0.00653351,0,0,0,0,0,0
628,0.0056274,0.00385234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103605,0.0191039,0.00869391,0.00563542,0,0,0.0158692,0.0246837,0,0.0618254,0.012689,0,0.0124428,0.00769256,0.00859418,0,0.0110688,0,0,0.010491,0.00675071,0.00574232,0.0315975,0.0132638,0.0129509,0.0151744,0,0.0165166,0.0197833,0.0063466,0.00680899,0,0,0.0255804,0,0.0167725,0.00881928,0.0526192,0.0238588,0.014191,0.0179976,0.00615184,0.00736305,0.00946316,0.0260297,0.0114652,0.0103926,0.0177093,0.0540173,0.0148941,0.020496,0.0123235,0.0152284,0.0253876,0.0116263,0.00389942,0.00650349,0,0,0,0,0,0
629,0.00353199,0.0034973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243973,0.0210428,0.0126408,0.0139176,0,0,0.0142097,0.0226539,0,0,0.0209637,0,0.0235154,0.0145239,0.00968336,0,0.0262138,0,0,0.0179548,0.0207362,0.0145371,0.0415234,0.00820519,0.0112976,0.0141503,0,0.0189101,0.0170843,0.00903227,0.00227254,0,0,0.0186159,0,0.0150002,0.00793668,0.0448621,0.0181772,0.0180552,0.0204499,0.00255141,0.0104241,0.0110763,0.0274214,0.0143101,0.0167053,0.018588,0.0537043,0.0142102,0.0209068,0.0235005,0.0101937,0.027002,0.01048,0.00223518,0.00313643,0,0,0,0,0,0
630,0.00605554,0.00422608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157442,0.0187163,0.0115054,0.00697932,0,0,0.0166352,0.0252096,0,0.0670901,0.0111896,0,0.0159347,0.00414592,0.00862227,0,0.00897542,0,0.0260686,0.0149966,0.0147854,0.00833206,0.026427,0.0195074,0.0135013,0.0155302,0,0.0165092,0.020476,0.00575016,0.00676784,0,0,0.0255309,0,0.0170319,0.00872973,0.05481,0.0248115,0.015556,0.0169102,0,0.00766892,0.0103378,0.025578,0.0107099,0.00938737,0.017961,0.0546144,0.015369,0.0208469,0.0120732,0.0154212,0.0251063,0.0115865,0.0041035,0.00646652,0,0,0,0,0,0
631,0.00404269,0.00342772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025966,0.0223418,0.0118401,0.0145721,0,0,0.0123821,0.0204478,0,0,0.0198969,0,0.02293,0.014028,0.0103882,0,0.026162,0,0,0.0174992,0.020082,0.0137545,0.0406144,0.00870499,0.011582,0,0,0.0189483,0.021906,0.00884653,0.00281283,0,0,0.0186104,0,0.0151617,0.00794191,0.0441298,0.0264458,0.017193,0.0237288,0.00295158,0.0103293,0.01297,0.0291433,0.0174419,0.0205754,0.0234411,0.0562258,0.0188099,0.0265267,0.0124036,0.0103995,0.0268428,0.0103615,0.00217207,0.00412017,0,0,0,0,0,0
632,0.00572357,0.00417383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970356,0.0200115,0.0182346,0.0364122,0,0,0.0163053,0.0230638,0,0.103981,0.023107,0,0.0280366,0.0304835,0.0095626,0,0.0413802,0,0,0.0283587,0.0173536,0.0243819,0.0272902,0.0145328,0.0149056,0,0,0.0165323,0.0247866,0.00886549,0.00596491,0,0,0.0253735,0,0.0167631,0.00882493,0.059212,0.0314639,0.024348,0.0250047,0,0.00785043,0.0133784,0.0252111,0.0140374,0.0169649,0.0202088,0.0499988,0.0131701,0.0229755,0.025451,0.0152401,0.0250198,0.0112898,0.0039713,0.00595455,0,0,0,0,0,0
633,0.00378559,0.00346163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013198,0.0220879,0.0139293,0.0116187,0,0,0.0174358,0.0200703,0,0,0.0198046,0,0.0230492,0.00862817,0.0150213,0,0.0191545,0,0.0285536,0.0179919,0.0207754,0.0129585,0.0376173,0.0179148,0.0199566,0,0,0.0184502,0.0201895,0.00384048,0.00263647,0,0,0.023868,0,0.0158797,0.00781792,0.0463273,0.0250638,0.015359,0.0160572,0.00410455,0.0104084,0.0114667,0.027908,0.0146681,0.0154141,0.0187844,0.0575859,0.0176631,0.0210483,0.00175688,0.01397,0.0213251,0.00838839,0.00121553,0.00382276,0,0,0,0,0,0
634,0.00588044,0.00412056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712582,0.0191534,0.00808778,0.00906452,0,0,0.0165701,0.0246806,0,0.0667273,0.0106106,0,0.0115785,0.00838346,0.00867176,0,0.0140479,0,0,0.0110573,0.00630547,0.00640492,0.0292569,0.00896979,0.0134142,0.0154771,0,0.0164702,0.0204487,0.00657151,0.00719079,0,0,0.0255658,0,0.0169356,0.00896578,0.0534495,0.024885,0.0150243,0.0190143,0.00929241,0.00751852,0.00954394,0.0260261,0.0117825,0.0107063,0.0179034,0.0534759,0.0146096,0.0205968,0.0125816,0.0151629,0.0253924,0.0114588,0.00421901,0.00674087,0,0,0,0,0,0
635,0.00365716,0.00354368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243723,0.0212266,0.0126391,0.0139619,0,0,0.0149266,0.0225557,0,0,0.0209304,0,0.0235151,0.0145531,0.0098188,0,0.0262425,0,0,0.0179707,0.0207149,0.0145656,0.0414636,0.00824202,0.0118077,0.0152276,0,0.0188671,0.0171051,0.00920408,0.00248818,0,0,0.0183326,0,0.0150318,0.00788525,0.0448667,0.0181805,0.0181506,0.020688,0.00254488,0.0104883,0.0109723,0.0274366,0.0144512,0.016711,0.0186005,0.0536119,0.0141374,0.0208879,0.0234992,0.010041,0.0271232,0.0101168,0.00224806,0.00324541,0,0,0,0,0,0
636,0.00599868,0.00398812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149333,0.0185723,0.0101821,0.00730304,0,0,0.01554,0.0250047,0,0.061039,0.0101456,0,0.0171528,0.00619182,0.00887466,0,0.0090884,0,0.023985,0.0151499,0.0149848,0.007944,0.0287299,0.0187246,0.0133711,0.0201601,0,0.0164554,0.0199729,0.00624324,0.00708731,0,0,0.0255814,0,0.0170925,0.00892645,0.0542342,0.024154,0.0148502,0.0163209,0.00324097,0.00785194,0.0100362,0.025617,0.0105404,0.00916858,0.0178131,0.0549113,0.0154278,0.0206509,0.0120023,0.015392,0.0251738,0.0114354,0.00387133,0.00677031,0,0,0,0,0,0
637,0.00420366,0.00372726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219014,0.0225732,0.0132278,0.0160689,0,0,0.0123741,0.0202487,0,0,0.0219229,0,0.0242723,0.014105,0.0105931,0,0.027384,0,0,0.0184763,0.0212388,0.0147939,0.0420222,0.00815476,0.0116738,0,0,0.0190679,0.021451,0.00896641,0.00325568,0,0,0.0184715,0,0.0152416,0.0078622,0.0433293,0.026089,0.0174824,0.0244805,0.00238827,0.0103826,0.0136386,0.0292421,0.0179708,0.0218679,0.0241638,0.0560849,0.0188191,0.0272376,0.0142199,0.0101457,0.0265728,0.0101463,0.00245607,0.00437413,0,0,0,0,0,0
638,0.00347732,0.00350588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221854,0.0215795,0.0129799,0.014443,0,0,0.0142,0.0228854,0,0,0.021464,0,0.0237014,0.0146451,0.00980839,0,0.0263713,0,0,0.0181591,0.0209332,0.0146415,0.0418296,0.00801791,0.0114667,0.0919212,0,0.0190133,0.016863,0.00890778,0.00224474,0,0,0.0184313,0,0.0152751,0.00788975,0.0448819,0.0180307,0.0179894,0.0201703,0.00254785,0.0106229,0.0110278,0.0274383,0.0140888,0.0171524,0.0186647,0.0539009,0.0142827,0.0209148,0.0236636,0.010383,0.0265139,0.0102258,0.00220386,0.00343645,0,0,0,0,0,0
