Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LEAR,,LBHD,LTHII,LTHI,x80,x90
1611,0.151168,0.107632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023695,0.0315124,0.0688359,0.171556,0,0.0248093,0,0.0522907,0.0316865,0.0685565,0.021535,0,0.201922,0,0.0330421,0.0257326,0.0227379,0.0700451,0.0343098,0.0199933,0.0702667,0.0204288,0,0.0122996,0.0148472,0.0128359,0.0429905,0.110722,0,0,0.0783967,0,0.0178524,0.0432151,0.0484124,0.0116449,0.0119484,0.0387445,0.064916,0.0285582,0.0178165,0.0226838,0.0259223,0.0299249,0.0101111,0.0337489,0.00504981,0.00726107,0.0116016,0.0419872,0.0281034,0.0196302,0.120871,0.100642,0,0,0,0,0,0,0.0602262,0,0,0
1612,0.151111,0.107575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237018,0.0316049,0.0686835,0.171542,0,0.0248176,0,0.0522563,0.0318107,0.0685336,0.0215039,0,0.20186,0,0.0330963,0.0257786,0.0228396,0.0708015,0.035321,0.0205618,0.0703019,0.0204124,0,0.0122657,0.01485,0.0128086,0.0429123,0.110671,0,0,0.0783381,0,0.0178513,0.0432175,0.048365,0.0115677,0.0119295,0.0386206,0.0647153,0.0284548,0.0177447,0.0227307,0.0258401,0.0298188,0.010077,0.0338195,0.00499315,0.00723735,0.0115255,0.0419895,0.0281312,0.0195956,0.120817,0.100641,0,0,0,0,0,0,0.0602007,0,0,0
1613,0.151056,0.107551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237151,0.0312333,0.0685784,0.171542,0,0.0248401,0,0.0524547,0.031436,0.068434,0.0215518,0,0.201842,0,0.0330439,0.0257672,0.0227778,0.0671096,0.0355976,0.0210811,0.0703425,0.0204151,0,0.0122161,0.0148502,0.0126746,0.0428519,0.110629,0,0,0.0782954,0,0.0178503,0.0433229,0.0484131,0.0115749,0.0119259,0.0385231,0.0645863,0.0284455,0.0177164,0.0227216,0.0257745,0.0297635,0.0100607,0.0338652,0.00497693,0.00720841,0.0113897,0.0420097,0.0281676,0.019626,0.120791,0.100644,0,0,0,0,0,0,0.0604705,0,0,0
1614,0.151114,0.107652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237613,0.0323781,0.0693745,0.171588,0,0.0248039,0,0.0515824,0.0329186,0.0682505,0.0223218,0,0.201858,0,0.0333303,0.0264481,0.0232403,0,0.0239593,0.0215063,0.0702026,0.0203672,0,0.0121095,0.0148046,0.0129224,0.0432313,0.110455,0,0,0.0782934,0,0.017912,0.0433664,0.0484823,0.0116775,0.0120098,0.0390491,0.0651831,0.0282832,0.018123,0.0224353,0.0261799,0.0303949,0.0101641,0.0333149,0.00551753,0.00705449,0.0110424,0.0420194,0.0281347,0.019752,0.121043,0.100274,0,0,0,0,0,0,0.0600073,0,0,0
1615,0.150848,0.107699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238625,0.0407055,0.0691088,0.171651,0,0.0246796,0,0.0505044,0.0398202,0.0663473,0.0239832,0,0.201668,0,0.0297688,0.0273325,0.0264059,0,0.0118744,0.046531,0.0696209,0.0202621,0,0.0159357,0.0147747,0.0158647,0.0442294,0.109853,0,0,0.0782624,0,0.0179362,0.0433315,0.0470162,0.0134858,0.0121288,0.0394284,0.0668299,0.0281381,0.017743,0.02135,0.0263077,0.0310674,0.00962677,0.0330913,0.0065129,0.00640173,0.0138984,0.0419202,0.0281366,0.0197989,0.121514,0.0995325,0,0,0,0,0,0,0.0652788,0,0,0
1616,0.15114,0.108047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238849,0.0243309,0.0724152,0.171696,0,0.0245737,0,0.0492956,0.0254309,0.0682344,0.026078,0,0.201811,0,0.0322612,0.0280754,0.0217528,0.0218835,0.0155034,0.0151582,0.0692555,0.0201587,0,0.0248035,0.0147051,0.0230278,0.0450247,0.109557,0,0,0.0781327,0,0.018017,0.0432281,0.0484147,0.0204066,0.0129532,0.0372962,0,0.0277629,0.0178928,0.0182941,0.0253723,0.0309717,0.00862874,0.0360519,0.0100249,0.00802529,0.0218739,0.0417315,0.0280167,0.0199212,0.122099,0.0987566,0,0,0,0,0,0,0.0653697,0,0,0
1617,0.151327,0.108182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238334,0.0240765,0.0729416,0.171778,0,0.0244447,0,0.0490607,0.0252341,0.0685452,0.0265903,0,0.202073,0,0.0322742,0.028526,0.0221631,0.0241053,0.0143089,0.0128209,0.0690658,0.020104,0,0.0266435,0.0146923,0.0249156,0.0449186,0.109573,0,0,0.0781768,0,0.0180493,0.0432694,0.0485866,0.0222829,0.0127436,0.0366583,0,0.028006,0.0177371,0.0176562,0.0249644,0.030801,0.00915842,0.0370163,0.0112861,0.0093165,0.0236588,0.04172,0.0279979,0.0199168,0.122436,0.0986649,0,0,0,0,0,0,0.0655835,0,0,0
1618,0.151388,0.107999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237536,0.0241173,0.0725185,0.171699,0,0.0245693,0,0.0488112,0.0245835,0.0673141,0.0267154,0,0.201858,0,0.0324137,0.0286381,0.0223405,0.0234957,0.0129561,0.0105026,0.0694,0.020223,0,0.0216854,0.0145201,0.021366,0.0443237,0.109667,0,0,0.0783335,0,0.0182085,0.0432831,0.0486397,0.0181467,0.0125243,0.0377189,0.0672262,0.0276357,0.0181539,0.019053,0.025588,0.0310731,0.00867217,0.0351549,0.00856017,0.00714346,0.0190921,0.0418227,0.0278021,0.0201757,0.121961,0.0989719,0,0,0,0,0,0,0.0653055,0,0,0
1619,0.151404,0.107973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237767,0.0238366,0.0723048,0.171702,0,0.0245969,0,0.0489011,0.0241259,0.067304,0.0263948,0,0.201966,0,0.0322882,0.0283238,0.0220342,0.0227411,0.0128696,0.0107089,0.0695042,0.0202486,0,0.0213107,0.0145651,0.0213163,0.0446075,0.109839,0,0,0.0783093,0,0.0181298,0.0432747,0.048606,0.0178077,0.012808,0.0379296,0.067036,0.0277694,0.0182571,0.0191095,0.0257669,0.0311833,0.00862399,0.0349229,0.00840586,0.00683832,0.0187517,0.0417472,0.0278725,0.0200541,0.121903,0.099303,0,0,0,0,0,0,0.0652976,0,0,0
1620,0.151269,0.107654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236414,0.0302212,0.0633699,0.171627,0,0.0248457,0,0,0.0301043,0.0735493,0.0326672,0,0.202564,0,0.0326887,0.0223495,0.028358,0.0177389,0.0185805,0.085307,0.0704209,0.0204219,0,0.0177063,0.0150663,0.0127863,0.0464197,0.111165,0,0,0.0782729,0,0.0175422,0.0434214,0.0411805,0.00898884,0.016823,0.0394965,0.0635111,0.0294726,0.0153905,0.0239418,0.0266125,0.028909,0.00976562,0.033247,0.00578353,0.00710634,0.0191355,0.0416054,0.0286237,0.0192037,0.121063,0.101741,0,0,0,0,0,0,0.0628987,0,0,0
1621,0.151452,0.107616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023477,0.0363974,0.0564364,0.171811,0,0.0250925,0,0,0.0398946,0.085147,0.0441918,0,0.205195,0,0.0332884,0.0256599,0.0396854,0.0156255,0.0195267,0.105825,0.0720923,0.0205762,0,0.0198025,0.0170319,0.012896,0.0505426,0.115383,0,0,0.0786663,0,0.0162587,0.0441185,0.0392049,0.00900099,0.0254861,0.0401986,0.0589186,0.0356508,0.0159152,0.0238432,0.0275771,0.0297189,0.00970043,0.0323974,0.00680108,0.00699309,0.0221279,0.0417166,0.0311412,0.0171073,0.120577,0.107431,0,0,0,0,0,0,0.0667038,0,0,0
1622,0.15314,0.113764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259353,0.0298613,0.121085,0.17461,0,0.0213738,0,0,0.0433679,0,0.0425287,0,0.204824,0,0.023311,0.0314589,0.0312631,0.0258677,0.0204105,0.0682318,0.0613965,0.0173949,0,0.0201915,0.0140413,0.0176176,0.0533103,0.10215,0,0,0.0786399,0,0.0197277,0.0435279,0.0476764,0.0134516,0.0140144,0.0404942,0.103713,0.0239028,0.0203073,0.0191767,0.0287954,0.0331854,0.00899277,0.031601,0.0096385,0.00452894,0.0196298,0.0425893,0.0267172,0.0228493,0.13685,0.0814337,0,0,0,0,0,0,0.0746471,0,0,0
1623,0.151551,0.108031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237648,0.0225472,0.0704436,0.171834,0,0.0246391,0,0.0501554,0.0209667,0.0695522,0.0242841,0,0.202707,0,0.0315882,0.0261873,0.0190314,0.0209907,0.0147384,0.0176515,0.0697712,0.0202387,0,0.0216204,0.0149476,0.0209067,0.0462212,0.110994,0,0,0.0783091,0,0.0177115,0.043415,0.0480517,0.0181908,0.0138757,0.038446,0.0666225,0.0290073,0.0184354,0.0189156,0.0262571,0.0317223,0.00843417,0.0344106,0.00890506,0.00645379,0.0191047,0.0416889,0.0284463,0.0195327,0.121971,0.10069,0,0,0,0,0,0,0.0654103,0,0,0
1624,0.151509,0.108092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237594,0.0239504,0.0726297,0.171809,0,0.024642,0,0.0489816,0.023017,0.0670057,0.0265944,0,0.202148,0,0.0323704,0.0284835,0.0214109,0.0231874,0.0132035,0.0137609,0.0694489,0.0202321,0,0.0220573,0.0146229,0.021005,0.0445086,0.110044,0,0,0.0785021,0,0.0182141,0.0434533,0.0485136,0.018623,0.0126964,0.0376999,0.0670177,0.0276059,0.018043,0.0189797,0.0256261,0.0310946,0.00832842,0.0351654,0.00860201,0.00680524,0.0195253,0.0420397,0.0280071,0.0203151,0.12217,0.0995276,0,0,0,0,0,0,0.0653189,0,0,0
1625,0.151033,0.107967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239179,0.0269707,0.0694051,0.171805,0,0.0244634,0,0,0.0258002,0.071957,0.0275202,0,0.201316,0,0.033238,0.0232527,0.0217043,0.0204849,0.0178015,0.0688228,0.0686092,0.0201299,0,0.0163322,0.0144787,0.0123209,0.0439496,0.108921,0,0,0.0783985,0,0.018538,0.0433252,0.0423236,0.00966437,0.0121447,0.0393328,0,0.0268943,0.0151929,0.0240506,0.0261153,0.0287791,0.00993044,0.0335368,0.00542457,0.00719777,0.0169463,0.0420161,0.0275773,0.0206199,0.122355,0.0981763,0,0,0,0,0,0,0.0622547,0,0,0
1626,0.151375,0.107978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238379,0.0240305,0.0720442,0.171764,0,0.0246035,0,0.0493277,0.022698,0.067525,0.0258733,0,0.202017,0,0.0323072,0.0277806,0.0206605,0.02274,0.0144129,0.01687,0.0693554,0.0202215,0,0.0212318,0.0147341,0.0202784,0.0446997,0.110135,0,0,0.0782487,0,0.0181287,0.0431877,0.0483591,0.0177469,0.0127217,0.0380833,0.0668212,0.0278685,0.0181245,0.0191972,0.0257785,0.0312213,0.00838705,0.0347582,0.0082739,0.00640126,0.018546,0.041783,0.0280274,0.019987,0.121957,0.0996705,0,0,0,0,0,0,0.0650977,0,0,0
1627,0.150946,0.111326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255708,0.0374557,0.10409,0.172891,0,0.0223845,0,0.0571446,0.0362657,0,0.029927,0,0.200867,0,0.0289525,0.0344588,0.0304998,0.0349823,0,0.0256521,0.0626794,0.018494,0,0.0575013,0.014555,0.0475598,0.0499105,0.102965,0,0,0.0775688,0,0.0185363,0.042616,0.0529161,0.0432398,0.00235047,0.0354327,0.0861016,0.0229132,0.0201578,0.00850342,0.0266393,0.0325097,0.0209885,0.0502327,0.0305091,0.0238887,0.0544584,0.0412067,0.02748,0.0214603,0.130778,0.0855922,0,0,0,0,0,0,0.0619288,0,0,0
1628,0.158545,0.114292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253838,0.0257513,0.10908,0.172847,0,0.0213709,0,0.0609576,0.0250876,0,0.0303241,0,0.209182,0,0.0244593,0.0302218,0.0265395,0.0253292,0.0173062,0.0251859,0.0664858,0.0193324,0,0.02089,0.0155998,0.0208741,0.0497129,0.108171,0,0,0.0804757,0,0.0190753,0.0454437,0.0491484,0.0174144,0.0036972,0.0372178,0,0.0243988,0.0223601,0.0189032,0.0277647,0.0328043,0.0122715,0.0344736,0.0130222,0.0109052,0.0197392,0.0454046,0.0277822,0.0242784,0.133854,0.0886118,0,0,0,0,0,0,0.0736417,0,0,0
1629,0.151466,0.108243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239755,0.023635,0.0732114,0.171962,0,0.0244132,0,0.0492953,0.0238782,0.0686779,0.0265686,0,0.202286,0,0.0321824,0.0283526,0.0211869,0.0229936,0.0129083,0.0104564,0.0688754,0.0200927,0,0.0277064,0.0147842,0.0257043,0.0449292,0.110106,0,0,0.0782514,0,0.0180222,0.0431058,0.0485235,0.0237863,0.0124223,0.0364212,0,0.0280791,0.01758,0.0173455,0.0247943,0.030758,0.00937285,0.0374786,0.0121115,0.00997789,0.0246717,0.0418345,0.0280945,0.019923,0.122756,0.0991901,0,0,0,0,0,0,0.065662,0,0,0
1630,0.156212,0.112779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254641,0.0256941,0.103187,0.172205,0,0.0216562,0,0.0588547,0.0257656,0,0.0294518,0,0.205621,0,0.0250962,0.0297615,0.0247482,0.0251001,0.0168391,0.0143443,0.0660899,0.0197679,0,0.0216372,0.0153896,0.0185435,0.0494205,0.107226,0,0,0.0797929,0,0.0184946,0.0448684,0.0490447,0.0141884,0.006275,0.037955,0.0826998,0.0230663,0.0208709,0.0186738,0.0279412,0.0321314,0.00822463,0.0337972,0.0103021,0.00485743,0.021283,0.0444747,0.0277904,0.0236255,0.130945,0.0891207,0,0,0,0,0,0,0.0724409,0,0,0
1631,0.151468,0.10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023888,0.0235419,0.072222,0.171829,0,0.0245898,0,0.0491764,0.0238524,0.067597,0.0264212,0,0.202001,0,0.0321264,0.0282062,0.0209989,0.0228354,0.0128967,0.0106902,0.0692511,0.0202228,0,0.0225842,0.0146427,0.0217301,0.0446992,0.110252,0,0,0.0782617,0,0.0180586,0.0433631,0.0484522,0.0192834,0.0125947,0.0377086,0.0670177,0.027824,0.0180443,0.0187906,0.0256308,0.031133,0.00844037,0.0352296,0.00904509,0.00716835,0.0198728,0.0420544,0.0278936,0.0201524,0.122074,0.0996406,0,0,0,0,0,0,0.0656038,0,0,0
1632,0.151485,0.107991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238841,0.023535,0.0719937,0.17182,0,0.024607,0,0.0491635,0.0238715,0.0676439,0.0264102,0,0.202002,0,0.0321577,0.0281985,0.0209517,0.0228403,0.0128801,0.0107101,0.0692741,0.0202291,0,0.0223759,0.0146627,0.0220294,0.0446577,0.110244,0,0,0.0782162,0,0.0180814,0.043409,0.0484713,0.0191489,0.0125977,0.037795,0.0669139,0.0278836,0.0180595,0.0188557,0.0256572,0.0311536,0.00838325,0.0351223,0.00888995,0.00703345,0.0196792,0.0421029,0.0278739,0.0201465,0.122031,0.0996571,0,0,0,0,0,0,0.0656116,0,0,0
1633,0.151496,0.107924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023859,0.0306785,0.0717316,0.171786,0,0.0246538,0,0.0499895,0.0316338,0.0682259,0.0256956,0,0.201998,0,0.0347346,0.0290122,0.0229368,0.027766,0,0.0181433,0.0694437,0.0202645,0,0.0169783,0.0146665,0.0178925,0.0442784,0.110377,0,0,0.07822,0,0.0180205,0.0433193,0.0484969,0.0148459,0.0123859,0.0389992,0.0664215,0.0279533,0.0184115,0.0205024,0.0263418,0.0313657,0.00879263,0.0333673,0.00667138,0.00575383,0.0148922,0.0420667,0.0279103,0.0200503,0.121868,0.0998235,0,0,0,0,0,0,0.0603931,0,0,0
1634,0.151508,0.107909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238642,0.0306708,0.0718343,0.171782,0,0.0246539,0,0.0501302,0.0316396,0.0682321,0.0257065,0,0.20199,0,0.0347156,0.0290322,0.0228229,0.0277399,0,0.0180981,0.0694693,0.0202824,0,0.0169695,0.0146517,0.0177678,0.0442582,0.110414,0,0,0.0783196,0,0.0179689,0.0432612,0.0485357,0.0147695,0.0124013,0.0389713,0.0663531,0.0279521,0.0184235,0.0204822,0.0263081,0.0313928,0.00876235,0.0333831,0.00668233,0.00571595,0.0148506,0.0420298,0.0279434,0.0199393,0.12185,0.0998231,0,0,0,0,0,0,0.0604007,0,0,0
1635,0.151448,0.107851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238656,0.0234755,0.072015,0.171752,0,0.0246713,0,0.049429,0.0244434,0.06764,0.026369,0,0.201895,0,0.0320823,0.0281607,0.0207479,0.0227507,0.0128684,0.0112391,0.0694875,0.0202957,0,0.0204761,0.0146248,0.0205574,0.0443976,0.110242,0,0,0.0781943,0,0.0180137,0.0432273,0.0485154,0.0175913,0.0125135,0.0382344,0.0664315,0.0277856,0.0182282,0.0193674,0.0258409,0.0313136,0.00838362,0.0344527,0.00800888,0.00635039,0.0178633,0.0421078,0.027908,0.0200585,0.121836,0.0997233,0,0,0,0,0,0,0.0656787,0,0,0
1636,0.15145,0.107843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238901,0.0235218,0.0721191,0.171781,0,0.0246309,0,0.0493861,0.0243755,0.0676637,0.0264878,0,0.20191,0,0.0321271,0.0282349,0.0208315,0.022852,0.0127672,0.0110677,0.0693808,0.0202629,0,0.0217728,0.0146671,0.0217379,0.0445265,0.110222,0,0,0.0780709,0,0.0180001,0.0432632,0.0485281,0.0186802,0.01257,0.0379511,0.0666031,0.0278261,0.0181306,0.0189777,0.0256826,0.0312298,0.00829759,0.0349074,0.00855126,0.00675996,0.0190475,0.0421954,0.027907,0.0201186,0.121896,0.0996845,0,0,0,0,0,0,0.0656592,0,0,0
1637,0.151498,0.107855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238702,0.0235384,0.0721527,0.171804,0,0.0246168,0,0.0493161,0.0242816,0.0676808,0.0265433,0,0.201949,0,0.0321501,0.0282462,0.0208552,0.0229114,0.0127556,0.0108952,0.0693414,0.0202584,0,0.0219965,0.0146765,0.0217325,0.0445573,0.110404,0,0,0.0780642,0,0.0180093,0.0433676,0.048505,0.0188622,0.0125737,0.0379038,0.0666232,0.0278489,0.0181043,0.018933,0.0256596,0.0312219,0.00830959,0.0349792,0.00866084,0.00683345,0.0192449,0.0422948,0.0278713,0.0201369,0.121925,0.0997521,0,0,0,0,0,0,0.0656444,0,0,0
1638,0.151546,0.107863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238656,0.0235453,0.0721789,0.171807,0,0.024605,0,0.0491595,0.0241987,0.067679,0.026569,0,0.201959,0,0.0321568,0.0282609,0.0208919,0.0229354,0.0127724,0.0107109,0.069265,0.0202727,0,0.0219447,0.0146747,0.0210933,0.044555,0.110586,0,0,0.0781057,0,0.0179966,0.0434,0.0484616,0.0188393,0.012548,0.0378813,0.066621,0.0278388,0.0180796,0.0189415,0.0256752,0.0312173,0.00835147,0.0349601,0.0086955,0.00685399,0.0192042,0.0423421,0.0278723,0.020087,0.121942,0.0998253,0,0,0,0,0,0,0.065639,0,0,0
1639,0.151562,0.10785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238663,0.0235468,0.0721904,0.171808,0,0.0245968,0,0.0490885,0.0241105,0.0676688,0.0265748,0,0.201935,0,0.0321657,0.0282765,0.0208834,0.0229299,0.012805,0.0105917,0.0692518,0.0202895,0,0.0219145,0.0146826,0.0208687,0.0445556,0.110601,0,0,0.0781276,0,0.0179701,0.0433382,0.0484382,0.0187464,0.012525,0.0378932,0.0666268,0.027829,0.0180551,0.0189182,0.0256769,0.0311998,0.00826788,0.0349389,0.00874579,0.00683888,0.019213,0.0423397,0.0279223,0.0199552,0.121933,0.0998663,0,0,0,0,0,0,0.0656533,0,0,0
1640,0.151586,0.107851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238731,0.0235525,0.0721843,0.171811,0,0.0246044,0,0.049079,0.0240248,0.0676706,0.0265753,0,0.201898,0,0.0321687,0.02829,0.0207865,0.0229228,0.012824,0.0106002,0.0692855,0.0202907,0,0.0219353,0.0146903,0.0212677,0.0445426,0.11067,0,0,0.0781714,0,0.0179456,0.0433007,0.0484302,0.0185303,0.0125033,0.0379148,0.0666298,0.0277849,0.0180472,0.0189068,0.0256853,0.0311837,0.00819573,0.0349145,0.0087088,0.00683221,0.0192321,0.0423242,0.0279447,0.0199376,0.121918,0.099865,0,0,0,0,0,0,0.0656676,0,0,0
1641,0.151648,0.107831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023862,0.0306655,0.0718626,0.17179,0,0.0246453,0,0.0499156,0.0315806,0.0681999,0.025792,0,0.201923,0,0.0347073,0.0290352,0.0224899,0.02778,0,0.0179905,0.0693531,0.0203137,0,0.0167519,0.0147002,0.017729,0.044238,0.110831,0,0,0.0781179,0,0.017892,0.0433024,0.0483959,0.0144445,0.0122435,0.039156,0.0662521,0.027878,0.0183718,0.020505,0.0263845,0.0313815,0.00882483,0.0332144,0.00662282,0.00576637,0.0146385,0.0423364,0.0280207,0.0199855,0.121828,0.100028,0,0,0,0,0,0,0.0604548,0,0,0
1642,0.151677,0.107814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238762,0.0307084,0.0719078,0.171781,0,0.0246419,0,0.0499254,0.0316211,0.0682419,0.0257929,0,0.20193,0,0.0346956,0.0290279,0.0225748,0.0277941,0,0.0179858,0.0693364,0.0203127,0,0.0166634,0.014735,0.0176622,0.044259,0.110791,0,0,0.0780445,0,0.0179091,0.0434018,0.0483736,0.0143978,0.0122434,0.0392308,0.0662134,0.0279922,0.018359,0.0205219,0.0263973,0.0314081,0.00891615,0.0331842,0.00664237,0.00559711,0.0145747,0.0423861,0.0280432,0.0200302,0.121843,0.100025,0,0,0,0,0,0,0.0604516,0,0,0
1643,0.151461,0.107883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239663,0.023544,0.0726753,0.17181,0,0.0245535,0,0.0492717,0.0244758,0.0683833,0.026535,0,0.201857,0,0.0320905,0.0282167,0.0208313,0.0228714,0.0129664,0.0107106,0.0689893,0.0202228,0,0.0237933,0.0148225,0.0226828,0.0445075,0.11039,0,0,0.0779655,0,0.0179268,0.043387,0.0484032,0.0200877,0.0122513,0.0374628,0,0.0280538,0.0177221,0.0184147,0.0252708,0.0309593,0.00837852,0.0357172,0.00956823,0.00742354,0.0209259,0.0422606,0.028104,0.0199602,0.122273,0.0994471,0,0,0,0,0,0,0.0657637,0,0,0
1644,0.151652,0.107836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239132,0.0234884,0.0722461,0.171809,0,0.024652,0,0.0490875,0.0240913,0.0677083,0.0265564,0,0.201945,0,0.0321726,0.0282549,0.020895,0.0229109,0.0127561,0.0104226,0.0692498,0.0203051,0,0.0218426,0.0148062,0.0208975,0.0445667,0.110718,0,0,0.0780841,0,0.0179815,0.0433426,0.0483965,0.0185729,0.0124614,0.0380497,0.0665249,0.0280096,0.0180195,0.0188651,0.0256772,0.0312566,0.00832276,0.034847,0.00867908,0.0065875,0.0191316,0.0423282,0.0280775,0.0199393,0.121978,0.0998761,0,0,0,0,0,0,0.0657432,0,0,0
1645,0.151648,0.107845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239277,0.0234807,0.0722238,0.171804,0,0.0246582,0,0.0490803,0.0240327,0.0676639,0.0265521,0,0.201926,0,0.0322057,0.0282473,0.020887,0.0229124,0.012761,0.0104355,0.0692419,0.0203133,0,0.0219247,0.0147711,0.0210108,0.0445491,0.110855,0,0,0.0780647,0,0.0179461,0.0434097,0.0484215,0.0184659,0.0124268,0.0380513,0.0665052,0.0279426,0.0180143,0.0188573,0.0256679,0.0312605,0.00839871,0.034863,0.00871165,0.00662313,0.0192105,0.0423772,0.0281208,0.0199262,0.121957,0.0999045,0,0,0,0,0,0,0.0657389,0,0,0
1646,0.151653,0.107853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239322,0.0234868,0.0722827,0.1718,0,0.0246358,0,0.0490953,0.0239827,0.0677392,0.0265612,0,0.201907,0,0.0321792,0.0282456,0.0208946,0.0229303,0.0127956,0.0103142,0.0691882,0.0203129,0,0.0218556,0.0147498,0.0209429,0.044555,0.11084,0,0,0.07807,0,0.0179228,0.0434764,0.0484164,0.0183566,0.0124353,0.0380875,0.0665075,0.0279093,0.0180139,0.0188962,0.0256942,0.0312526,0.00834993,0.0348273,0.0086882,0.00649028,0.0191855,0.0423953,0.0281317,0.0200002,0.121957,0.0999383,0,0,0,0,0,0,0.0657506,0,0,0
1647,0.151316,0.107779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240255,0.0255929,0.0691226,0.171815,0,0.0245087,0,0,0.0237845,0.0720504,0.0257817,0,0.201218,0,0.0331768,0.0224883,0.0193412,0.0198529,0.0177451,0.0642178,0.0684899,0.0202441,0,0.0165615,0.0145966,0.0125493,0.0440666,0.10986,0,0,0.0781757,0,0.018244,0.0434114,0.0422665,0.00975993,0.0122278,0.0396709,0,0.0271931,0.0151531,0.0238531,0.0262213,0.0289441,0.00988171,0.0332457,0.00570621,0.00718567,0.0171603,0.0425274,0.0277385,0.0204534,0.122225,0.0987424,0,0,0,0,0,0,0.0625548,0,0,0
1648,0.151656,0.107743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239282,0.0237012,0.0721524,0.17177,0,0.0246464,0,0.0492792,0.0225404,0.0676419,0.0263837,0,0.20178,0,0.0321374,0.0280447,0.0207111,0.0228768,0.0135223,0.014598,0.0691323,0.0203499,0,0.0208074,0.0149188,0.0199807,0.0444949,0.110946,0,0,0.077989,0,0.0180148,0.0432788,0.0483404,0.017299,0.0125605,0.0383544,0.0662635,0.028156,0.0180337,0.0192141,0.0258629,0.0312517,0.00827123,0.0343879,0.00812196,0.00607306,0.018162,0.0422925,0.027965,0.0199414,0.121815,0.100097,0,0,0,0,0,0,0.0654509,0,0,0
1649,0.151717,0.107945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240198,0.0309303,0.0727847,0.171935,0,0.0245068,0,0.050235,0.0316283,0.0692216,0.0259871,0,0.202028,0,0.0346877,0.0291405,0.0230598,0.0280227,0,0.0191063,0.0687489,0.0202504,0,0.0213648,0.0148795,0.0203986,0.0443939,0.111064,0,0,0.0779458,0,0.0177835,0.0432975,0.0484986,0.0176406,0.0120295,0.0378896,0,0.0284762,0.0178176,0.0191267,0.0255232,0.0309347,0.00818737,0.0348529,0.00817565,0.00642874,0.0187112,0.0423064,0.0282626,0.0197118,0.122383,0.0998416,0,0,0,0,0,0,0.0604904,0,0,0
