Timestep,C7,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,LSHO,LUPA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTOE,RUPA,RWRA,RWRB,x74,x75,LFHD,LTHIA,T10,LWRA,RTIBP,LBHD,LKNE,LPSI,RTIB,LTHIP,RASI,LHEE,RPSI,CLAV,LFIN,STRN,LTHII,L5HD,x76,LTHI,LTIB,LWRB,LANK,LFRM,LEAR,LTIBP,LTOE,L5FT,LGTR,LTIBA,RFHD,LASI,LILC,,LTIBI,LELB
1286,0.0325232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300123,0.0498172,0.019759,0.0142691,0.0364421,0.0347708,0,0,0.0361114,0.017551,0.0128403,0.033278,0.0522119,0.0324693,0.0454815,0.0197441,0.0181626,0.0207643,0.0308189,0.0331082,0.0192964,0.0266928,0.0201355,0.0342224,0.0102508,0.0210885,0,0,0,0.0348258,0.0245794,0.0137704,0.0282541,0,0,0.01381,0.0275012,0.0475113,0.0513118,0.0627179,0.0193593,0.00889247,0.0230958,0.00541884,0.0416062,0.0208713,0,0.0344808,0.0278403,0.0248553,0.0410511,0.0352277,0,0.0126451,0.0676563,0.0473299,0.0986565,0.0289654,0,0,0.0221182,0,0.0256474,0.0612375
1287,0.0329665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304641,0.0501903,0.0200375,0.0142012,0.0369137,0.0353097,0,0,0.0359537,0.0175452,0.0126869,0.0333388,0.0529304,0.0322681,0.0452606,0.0198185,0.018175,0.0208654,0.0307609,0.0331305,0.0190871,0.0270166,0.0205824,0.0343541,0.0102013,0.0211506,0,0,0,0.0335716,0.0253094,0.0137708,0.0285247,0,0,0.0130104,0.0276868,0.0462022,0.0513732,0.0575432,0.0192583,0.00914647,0.023227,0.00536609,0.0404699,0.0209516,0,0.0334254,0.0271296,0.0249216,0.0371432,0.0353768,0,0.0120503,0.0636762,0.0438124,0.0981384,0.0282003,0,0,0.0222279,0,0.0236629,0.0614575
1288,0.0275351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298777,0.0501249,0.019526,0.0143659,0.0332158,0.0284035,0,0,0.0330138,0.0171804,0.011001,0.0343501,0.049427,0.0325436,0.0387891,0.0181163,0.0138606,0.0224294,0.0254591,0.0270116,0.0238626,0.022976,0.019447,0.0310849,0.0104602,0.020623,0,0,0,0.029531,0.0193609,0.0138326,0.025343,0,0,0.00920356,0.0236766,0,0.0425523,0.0284714,0.0076623,0.00976186,0.0229644,0.00819148,0,0.0212454,0,0.0154561,0.0216685,0.0249457,0.0257642,0.0356845,0,0.0229037,0.057637,0.0521579,0,0.0144967,0,0,0.0135955,0,0.0119332,0.0620458
1289,0.0268507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297623,0.0504699,0.0158115,0.0143938,0.0307869,0.0275942,0,0,0.0318849,0.0170578,0.0104314,0.0378066,0.0475908,0.0313138,0.0354276,0.017752,0.0114064,0.0223679,0.0229225,0.0242756,0.0257507,0.0216862,0.017212,0.030043,0.0105521,0.0205374,0,0,0,0.0168942,0.0193362,0.0138475,0.0258076,0,0,0.00500935,0.0233626,0.0329701,0.0390796,0.0129439,0.0044017,0.0102968,0.0230837,0.00976474,0,0.0209887,0,0.0216701,0.0161199,0.0249669,0.00488027,0.0357256,0,0,0.00944236,0.00375216,0,0.0140612,0,0.00503518,0.0103477,0,0.00457874,0.0618904
1290,0.0290163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302883,0.0509888,0.0171495,0.0142174,0.0320416,0.0300908,0,0,0.0328573,0.0171871,0.0110793,0.0371396,0.0488187,0.0308947,0.0366454,0.0182943,0.0122617,0.0219885,0.0240424,0.0255507,0.0245034,0.0224672,0.0184243,0.0313992,0.0103445,0.0209425,0,0,0,0.0148849,0.0213079,0.0137714,0.0261106,0,0,0.00656733,0.0238804,0.0334191,0.0406761,0.0163371,0.00642939,0.010823,0.0232566,0.0092103,0,0.0206791,0,0.016975,0.0113504,0.0250408,0.0166192,0.0357899,0,0.0207808,0.0320446,0.0280523,0,0.00567754,0,0.00919831,0.0117638,0,0.00701528,0.061801
1291,0.029227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305581,0.0512629,0.0176497,0.0141379,0.0327647,0.0303171,0,0,0.0327945,0.0171799,0.0110946,0.0371822,0.0496391,0.0307818,0.0367884,0.0182779,0.01232,0.0219442,0.0241197,0.025847,0.0240532,0.0227508,0.0191782,0.0314144,0.0102327,0.0210825,0,0,0,0.0150975,0.0214427,0.0137714,0.0264244,0,0,0.0064827,0.0241435,0.0328436,0.0407651,0.0139287,0.00657632,0.0109199,0.0231042,0.00931144,0,0.020656,0,0.0164786,0.0109445,0.025156,0.0161863,0.0359143,0,0.0207475,0.0329316,0.0289411,0,0.00630406,0,0.00928761,0.0116911,0,0.0068111,0.0619692
1292,0.0272786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303995,0.0510806,0.0172096,0.0141955,0.0331965,0.028112,0,0,0.0312498,0.0169753,0.0101623,0.0377169,0.0505402,0.0308816,0.0365033,0.0174182,0.0118463,0.0221602,0.0235951,0.0256822,0.0240037,0.0228878,0.0195267,0.0296076,0.0104747,0.0208418,0,0,0,0.0183743,0.019566,0.0139031,0.0270689,0,0,0.00523599,0.024525,0.0300255,0.0400263,0.00894249,0.0061431,0.0102518,0.0226712,0.00953668,0,0.0210671,0,0.0213605,0.0174349,0.0253274,0.00202542,0.0360147,0,0,0.00507737,0.00289207,0,0.0155911,0,0.00640536,0.00985194,0,0.00548532,0.0621793
1293,0.0273681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307188,0.051252,0.0176981,0.0141408,0.0337662,0.0281584,0,0,0.0312897,0.0169823,0.0101917,0.037779,0.0512306,0.0308061,0.0368971,0.0174357,0.0120507,0.0220428,0.0238826,0.026128,0.0235769,0.0231624,0.020255,0.0295339,0.0103461,0.0210209,0,0,0,0.0187401,0.0194121,0.0138807,0.0271522,0,0,0.00552228,0.0247233,0.0293964,0.0402947,0.00902709,0.00663924,0.0101582,0.0226439,0.00939925,0,0.0211102,0,0.0214739,0.0180509,0.025402,0.000807853,0.0361429,0,0,0.00503204,0.00388592,0,0.0167346,0,0.0066346,0.0101325,0,0.0063848,0.0623453
1294,0.0297757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315873,0.0517449,0.0193448,0.0140012,0.034619,0.0311338,0,0,0.0323645,0.017139,0.0107855,0.0366592,0.0518413,0.0292299,0.0377293,0.0179154,0.0130305,0.021848,0.024887,0.0271413,0.0228118,0.0236721,0.0215007,0.030834,0.00996289,0.0213523,0,0,0,0.0179474,0.0215113,0.0139689,0.026746,0,0,0.013988,0.0247259,0.0313615,0.041746,0.010825,0.0129223,0.00955898,0.0226045,0.00674606,0.0264661,0.0210794,0,0.0171397,0.0111174,0.0254229,0.0168841,0.0364495,0,0.0201042,0.036019,0.0308769,0,0.00738281,0,0.0126147,0,0,0.00754077,0.0627684
1295,0.0275513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315246,0.0516197,0.0219912,0.014005,0.0361893,0.0283088,0,0,0.031568,0.0170593,0.0104613,0.0347139,0.0532331,0.0317755,0.0393542,0.0174163,0.0143879,0.0222566,0.0261108,0.028765,0.0216731,0.0244194,0.0236609,0.0296966,0.00998983,0.0213006,0,0,0,0.0167422,0.0188313,0.0140872,0.0264588,0,0,0.00888039,0.0248403,0,0.0430445,0.0392516,0.00916391,0.00959777,0.0223661,0.0082679,0,0.0213373,0,0.0182694,0.0195957,0.0254219,0.0187092,0.036602,0,0,0.0325845,0.0175745,0,0.0111722,0,0.00923642,0.0132329,0,0.0227721,0.0629405
1296,0.0300112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314291,0.0521725,0.0148983,0.0137794,0.0217463,0.0310682,0,0,0.0339737,0.0173793,0.0121378,0.0389189,0.0341784,0.0307628,0.0362993,0.0190538,0.0125799,0.0201087,0.0238851,0.02819,0.0245057,0.0163378,0.0165529,0.0324016,0.00953348,0.0221699,0,0,0,0.0171041,0.0213861,0.0138138,0.0136966,0,0,0.00671371,0.0171194,0.0312581,0.039147,0.0128396,0.00494887,0.0121374,0.0234176,0.0111379,0,0.0200808,0,0.0143836,0.00910237,0.0255749,0.0161925,0.0366654,0,0.0216114,0.0386395,0.0325222,0,0.0102923,0,0.00777762,0.0121966,0,0.00698967,0.0623562
1297,0.0302075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315432,0.0520923,0.0155201,0.0137228,0.021567,0.031324,0,0,0.0342818,0.0174009,0.0125306,0.0390335,0.0334458,0.0305873,0.0360971,0.0193028,0.0125757,0.0201092,0.0239855,0.028338,0.0243601,0.0165298,0.0172264,0.0327192,0.00941548,0.0224744,0,0,0,0.0166585,0.0214808,0.0138059,0.0136793,0,0,0.00685376,0.0173546,0.0317593,0.0389654,0.0134861,0.0048994,0.0122934,0.0234365,0.0112334,0.0267569,0.0200454,0,0.0141223,0.00934999,0.0257388,0.015062,0.0366188,0,0.0225779,0.0370997,0.0309356,0,0.0117001,0,0.00777518,0.0123519,0,0.00765332,0.0620938
1298,0.0279798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312848,0.0513924,0.0152782,0.0137634,0.0212367,0.0287208,0,0,0.0325535,0.0171436,0.011701,0.0396525,0.0327237,0.0306513,0.0357113,0.0181735,0.0122355,0.0204911,0.0237362,0.0281616,0.0244492,0.0164812,0.0175929,0.0306633,0.00953366,0.022233,0,0,0,0.0168296,0.019356,0.0139318,0.0135514,0,0,0.00338936,0.0174108,0.0289756,0.0381537,0.0202304,0.00276335,0.011298,0.0229415,0.0110481,0,0.0207166,0,0.0199579,0.0203502,0.0258672,0,0.0363805,0,0,0.00796363,0.00837604,0,0.0181773,0,0.00498241,0.00993507,0,0.00979054,0.0616499
1299,0.030606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315063,0.0515406,0.0169313,0.0136648,0.0211423,0.0317955,0,0,0.0350285,0.0174424,0.013391,0.0388877,0.031787,0.0303716,0.0353733,0.0197586,0.0128354,0.0202575,0.024234,0.0285961,0.0240957,0.0170308,0.0193732,0.0333752,0.00933836,0.023181,0,0,0,0.0160295,0.0214846,0.0137389,0.0140943,0,0,0.00717225,0.0178493,0.0318026,0.0385082,0.0145246,0.00490952,0.0126905,0.0234923,0.011456,0.0263157,0.0201531,0,0.0140709,0.00938671,0.0260797,0.0154473,0.0363277,0,0.0237652,0.0329944,0.0281914,0,0.0136684,0,0.00745222,0.012086,0,0.00806482,0.0611319
1300,0.0285723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315564,0.0512155,0.0171909,0.0137162,0.021099,0.0293091,0,0,0.033457,0.0172154,0.0126423,0.0393605,0.0311068,0.0304247,0.0352487,0.0185054,0.0128286,0.0207299,0.0243182,0.0286981,0.0238473,0.0172702,0.0200143,0.0314129,0.00960173,0.0228574,0,0,0,0.014155,0.0193824,0.0138852,0.0140953,0,0,0.00369871,0.0181987,0.0295671,0.0381555,0.0230202,0.00278492,0.0114917,0.0229286,0.0107838,0,0.0207955,0,0.0202084,0.0188657,0.0261042,0.00758635,0.0363075,0,0,0.00720762,0.00965916,0,0.0163916,0,0.0052396,0.0095524,0,0.0102806,0.061156
1301,0.0309038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318984,0.0516308,0.0186349,0.0137048,0.0209378,0.0320211,0,0,0.0358192,0.0174809,0.0142359,0.0388347,0.0300922,0.0300642,0.0342997,0.0200051,0.0128804,0.0206991,0.0244455,0.028528,0.0236473,0.0176997,0.0212533,0.0339242,0.00977967,0.0236926,0,0,0,0.022939,0.0211067,0.0137456,0.0146054,0,0,0.00672063,0.0186971,0.0301761,0.037868,0.0168569,0.00475073,0.0127489,0.0233795,0.0112036,0.0274419,0.0201116,0,0.0127985,0.0119034,0.0261944,0.0216934,0.0364185,0,0.0202848,0.0438558,0.0382295,0,0.0201266,0,0.00654094,0.0117965,0,0.00957108,0.0611197
1302,0.029781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321681,0.0515178,0.0187381,0.013702,0.0213794,0.0306535,0,0,0.0347834,0.0172695,0.0136956,0.0391827,0.029608,0.0296511,0.034666,0.019109,0.0128819,0.0208103,0.0249183,0.0289256,0.0228768,0.0183982,0.0212383,0.0325474,0.00971747,0.0235044,0,0,0,0.0113656,0.0197419,0.0138379,0.0153486,0,0,0.00369089,0.0194264,0.0296286,0.038126,0.0221461,0.00368638,0.0117701,0.0229167,0.0101027,0,0.02055,0,0.0181167,0.0166663,0.0262149,0.0065121,0.036484,0,0,0.00804747,0.00873728,0,0.0146474,0,0.00664106,0.00993789,0,0.00975414,0.0612977
1303,0.0303021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326342,0.0516337,0.0204762,0.013718,0.0211739,0.0312577,0,0,0.0360565,0.0174389,0.0146789,0.0378932,0.0286992,0.0300117,0.0330984,0.019855,0.0127246,0.0210226,0.024596,0.0283142,0.0230947,0.0184898,0.022803,0.0337524,0.00929654,0.0241379,0,0,0,0.0511511,0.019472,0.0137474,0.0163154,0,0,0.00582855,0.0197172,0.0277728,0.036983,0.0361626,0.00414773,0.0123987,0.0230026,0.0108147,0,0.0204812,0,0.0231717,0.0322378,0.0262285,0.0320197,0.03661,0,0.0114038,0.069162,0.0612036,0,0.0414078,0,0.00351962,0.0114937,0,0.0181236,0.0613783
1304,0.0282063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331809,0.0511164,0.0216856,0.0137916,0.0215737,0.0286752,0,0,0.0344329,0.0172974,0.0141271,0.0370442,0.0282458,0.0306464,0.0328417,0.0187718,0.0129387,0.0213839,0.0248157,0.0285823,0.0227146,0.0188735,0.0237559,0.0318108,0.00915021,0.0241322,0,0,0,0.0554824,0.0167788,0.0138603,0.0171587,0,0,0.004334,0.020218,0.0205287,0.0366634,0.0437254,0.00225557,0.0112996,0.0222887,0.0101306,0,0.0214296,0,0.0237,0.0366581,0.0263409,0,0.0365678,0,0.012056,0.0692705,0.0630472,0,0.0446808,0,0.00236547,0.0122483,0,0.0189835,0.061471
1305,0.0255947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350899,0.0520127,0.0229242,0.0138878,0.0219877,0.0255157,0,0,0.0318317,0.0169878,0.0131314,0.0358294,0.0280694,0.0315186,0.0329102,0.0177459,0.0134662,0.0217808,0.0251672,0.0291632,0.0222657,0.0192389,0.0250028,0.0288831,0.00971214,0.0245616,0,0,0,0.0306915,0.0135874,0.0140448,0.0180226,0,0,0.00726629,0.020683,0.0424034,0.0367396,0.0336508,0.00240352,0.00992971,0.0213659,0.00916487,0,0.0223159,0,0.00473126,0.028075,0.0262864,0.028175,0.0375974,0,0.0225099,0.033933,0.0369537,0,0.0233948,0,0.00804304,0.0164374,0,0.00957542,0.0638268
1306,0.0310007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035895,0.0531185,0.0229198,0.0140488,0.0238479,0.031949,0,0,0.0359808,0.0175524,0.0162888,0.0353328,0.0293701,0.0301442,0.0347072,0.0204275,0.0143943,0.0205164,0.0273734,0.0309535,0.0200051,0.0213906,0.0244486,0.0335522,0.0109129,0.0272413,0,0,0,0.024,0.0182929,0.0137184,0.0200667,0,0,0.0058348,0.0225936,0,0.0398128,0.0219737,0.00621959,0.0119521,0.0223525,0.00884143,0,0.020905,0,0.00285412,0.0180694,0.0260611,0.0211335,0.038022,0,0.0189085,0.0296008,0.0295956,0,0.0147136,0,0.00709617,0.0129316,0,0.00916376,0.0641719
1307,0.0311801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363272,0.0527816,0.0223447,0.0141805,0.0245725,0.0320382,0,0,0.0356082,0.0176752,0.0167001,0.0352261,0.0293721,0.0297829,0.035179,0.0204789,0.0145993,0.0201142,0.028145,0.0315316,0.0190319,0.0222448,0.0230221,0.0328459,0.0122513,0.0283475,0,0,0,0.0213385,0.0180503,0.0137698,0.0208288,0,0,0.005803,0.0232787,0,0.0404154,0.0196212,0.00740502,0.0116787,0.0222127,0.00833939,0,0.0210693,0,0.0032568,0.0159961,0.0260492,0.019298,0.0379061,0,0.0190065,0.0268056,0.0267535,0,0.012352,0,0.00895121,0.0130921,0,0.00860855,0.0640208
1308,0.0302183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365389,0.0526363,0.0203404,0.0141824,0.0239353,0.0306157,0,0,0.0348183,0.0176694,0.0168752,0.0362359,0.0285442,0.0288639,0.0322366,0.0203788,0.0127399,0.0201334,0.0266735,0.0292703,0.0199222,0.0217502,0.0199435,0.0314888,0.0134626,0.0294701,0,0,0,0.0413762,0.0166798,0.0137189,0.0205064,0,0,0.00458861,0.0225364,0.023337,0.0370096,0.0290308,0.00447602,0.0118337,0.0221759,0.0094034,0.033338,0.0211583,0,0.0169634,0.0263403,0.02608,0.0248586,0.0379751,0,0.0133129,0.05815,0.0509952,0,0.0345854,0,0.00452874,0.0117875,0,0.0153,0.0641158
1309,0.0298512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369156,0.0524622,0.0201132,0.01412,0.0242647,0.0300508,0,0,0.0346732,0.0176649,0.017526,0.035962,0.0282947,0.0287034,0.031777,0.0204971,0.0125949,0.0197572,0.0268594,0.0291972,0.0193724,0.0223041,0.0180778,0.0307147,0.0146233,0.030866,0,0,0,0.0537964,0.0160651,0.0137008,0.0210197,0,0,0.00446272,0.0229829,0.0243027,0.0368018,0.0385478,0.00424268,0.0115963,0.0219652,0.0093232,0,0.0213486,0,0.024265,0.0358305,0.0260697,0.0287691,0.0380262,0,0.00929227,0.0720575,0.0623265,0,0.0468728,0,0.00462092,0.0119098,0,0.0207331,0.0642177
1310,0.0289219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374599,0.0524823,0.0197358,0.0143372,0.0244829,0.0288719,0,0,0.0341481,0.0178012,0.0179499,0.0354543,0.0280502,0.0287403,0.0312637,0.0204716,0.0124826,0.0194564,0.0270758,0.0291665,0.0188002,0.0227713,0.0164863,0.0295406,0.0149995,0.0323203,0,0,0,0.0619663,0.0150845,0.0137764,0.0214853,0,0,0.00419369,0.0233765,0.0219001,0.0365729,0.0463896,0.00373181,0.0110923,0.021673,0.00915847,0,0.021643,0,0.0286581,0.0421757,0.0260716,0.0314526,0.0382616,0,0.00761773,0.0798648,0.0688643,0,0.0548794,0,0.00400587,0.0122176,0,0.0237854,0.064778
1311,0.0282643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380071,0.0526082,0.0193218,0.0145508,0.0247535,0.0280132,0,0,0.0341857,0.0180012,0.0186237,0.0350463,0.0277613,0.0285474,0.030757,0.0206156,0.012545,0.0192827,0.0275366,0.0292478,0.0181027,0.0233168,0.0143057,0.0287957,0.0146264,0.0335689,0,0,0,0.0669313,0.0146067,0.0138923,0.0219889,0,0,0.00432546,0.0238339,0.0205743,0.0363419,0.0511652,0.00342193,0.0107094,0.0214896,0.00905272,0,0.021794,0,0.0315659,0.0459115,0.0260697,0.0327581,0.0385166,0,0.00669228,0.0849959,0.0730617,0,0.0596806,0,0.00412925,0.0124987,0,0.025653,0.0653464
1312,0.0301487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384899,0.0534059,0.0186051,0.0146336,0.0252784,0.0302004,0,0,0.0373118,0.018557,0.0213697,0.0353795,0.0276182,0.027303,0.0312989,0.0222161,0.0137205,0.019054,0.0291355,0.0303929,0.016803,0.0244512,0.0113202,0.0310878,0.0147881,0.0345769,0,0,0,0.0240098,0.0167859,0.0137557,0.0226687,0,0,0.00551983,0.0247915,0.0267945,0.0370944,0.0181232,0.00486992,0.0114622,0.0220348,0.00946583,0,0.0211727,0,0.00815671,0.0151106,0.0260005,0.0178689,0.0389035,0,0.0199002,0.0416358,0.0357093,0,0.0231113,0,0,0.0139156,0,0.0104998,0.0659247
1313,0.0296647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388082,0.0534297,0.0186858,0.0146109,0.0250186,0.0294972,0,0,0.0378002,0.0187635,0.0227708,0.0349883,0.0268958,0.0270582,0.0304874,0.023,0.0139661,0.0192798,0.0295916,0.0304498,0.0165589,0.0246866,0.00889759,0.0306164,0.0160911,0.0348787,0,0,0,0.0272612,0.0167034,0.0137988,0.0229084,0,0,0.00616074,0.0249661,0.0259561,0.0367731,0.0194974,0.0049277,0.0111261,0.0219822,0.0095047,0,0.0213637,0,0.010189,0.0174156,0.0261356,0,0.0390001,0,0.0188356,0.0479288,0.0412662,0,0.0262228,0,0,0.0140354,0,0.0121189,0.0661235
1314,0.0256309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402698,0.0541726,0.0199502,0.0145099,0.0241114,0.0245572,0,0,0.0338745,0.0185898,0.0214795,0.0331803,0.0258468,0.0285692,0.0277354,0.0216981,0.0127168,0.0197889,0.0283584,0.0288529,0.0176663,0.0239259,0.00905873,0.0262925,0.0175804,0.0344109,0,0,0,0.0656485,0.0133498,0.0141721,0.022738,0,0,0.00617607,0.0242233,0.0177223,0.0349266,0.0554357,0.00270875,0.00919902,0.0212192,0.00890357,0,0.0222659,0,0.0293885,0.0454887,0.0262179,0.0322403,0.0399043,0,0.0092264,0.0834092,0.0717027,0,0.0570179,0,0.00289308,0.0141276,0,0.0231207,0.0684464
1315,0.0219865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422497,0.0552555,0.021622,0.0146679,0.0232198,0.0203538,0,0,0.0288588,0.0184324,0.0188163,0.0316022,0.0244183,0.0299977,0.0259481,0.0200506,0.0122738,0.0202659,0.0276562,0.0281992,0.0185245,0.0231275,0.0113971,0.0216566,0.0179648,0.0335494,0,0,0,0.0511724,0.0111906,0.0146059,0.0223064,0,0,0.010234,0.0235197,0.0485619,0.0340648,0.0531387,0.00212005,0.00705561,0.0205782,0.00762033,0,0.0233223,0,0.0153498,0.0402582,0.0264341,0.0313456,0.0410115,0,0.017379,0.0620925,0.0569969,0,0.0439316,0,0.00968363,0.0201797,0,0.0162358,0.0714146
1316,0.021874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042712,0.0560503,0.0228551,0.0149298,0.0228792,0.0202451,0,0,0.0284915,0.0187704,0.018301,0.0314944,0.0236458,0.0297924,0.0249737,0.0198426,0.0126174,0.0206018,0.0281102,0.0282247,0.0186918,0.0230148,0.0137957,0.0220364,0.0181748,0.0338695,0,0,0,0.0507368,0.0112634,0.0146992,0.0220233,0,0,0.0105258,0.0232842,0.0489308,0.033705,0.0520961,0.00218829,0.0070929,0.0207826,0.00774779,0,0.0231946,0,0.0158576,0.0392301,0.0264506,0,0.0414152,0,0.0160592,0.0643245,0.0592716,0,0.0434387,0,0.00929809,0.0199601,0,0.0162891,0.0722985
1317,0.0243746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426054,0.0569969,0.0237073,0.0150929,0.0231683,0.0230502,0,0,0.0316951,0.0194105,0.0198673,0.0311212,0.0241924,0.028709,0.0249629,0.0212414,0.0138263,0.0208653,0.029575,0.0290394,0.0182399,0.0235916,0.0170942,0.0262978,0.0188576,0.0349632,0,0,0,0.0655538,0.01258,0.0146261,0.0224146,0,0,0.010421,0.0237626,0.0169715,0.0342679,0.0549594,0.00607344,0.00855848,0.021442,0.00863272,0,0.0222837,0,0.0303017,0.0459295,0.0263471,0.0333102,0.0416702,0,0.00931851,0.0879894,0.075224,0,0.057191,0,0,0,0,0.0242936,0.0723501
1318,0.026502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417452,0.0574368,0.0226589,0.0152069,0.0237036,0.0255434,0,0,0.0343368,0.0199369,0.0213289,0.0339124,0.024508,0.0266713,0.0246555,0.0232881,0.0152336,0.0213003,0.0309658,0.0298389,0.0174295,0.0244253,0.0171393,0.0297035,0.0194152,0.0357112,0,0,0,0.0702482,0.0148371,0.0144713,0.0224867,0,0,0.00730804,0.0243869,0.0208362,0.0333478,0.0500816,0.0042316,0.0107889,0.0221158,0.010446,0,0.0212559,0,0.0343618,0.049107,0.0262688,0.0364757,0.041601,0,0.00396476,0.0983127,0.0847082,0,0.0627854,0,0,0.0127372,0,0.0298875,0.0715874
1319,0.026514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415091,0.0573299,0.0226357,0.0153649,0.0240017,0.0254155,0,0,0.0344947,0.0201892,0.0214832,0.0338535,0.0256457,0.0265789,0.02367,0.0239085,0.015755,0.0217976,0.0313181,0.029779,0.0170867,0.0249657,0.0200112,0.0299095,0.0195505,0.035706,0,0,0,0.06779,0.0146763,0.0145398,0.0231609,0,0,0.00741369,0.0248945,0.022191,0.0329157,0.0493844,0.00402964,0.0112303,0.0222126,0.010718,0.0444418,0.0212139,0,0.0330963,0.0455963,0.0263639,0.0325098,0.0414529,0,0.00559132,0.096555,0.0822218,0,0.0599441,0,0,0.012716,0,0.0269946,0.0712508
1320,0.0262362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412757,0.0571512,0.0227266,0.015593,0.0241955,0.0248658,0,0,0.0342231,0.0204291,0.0215775,0.0339043,0.0268993,0.0266545,0.0226313,0.0240776,0.0162225,0.0223418,0.0315332,0.0296,0.0167103,0.0255524,0.022873,0.0293172,0.0197809,0.035672,0,0,0,0.0687302,0.0141592,0.0146051,0.0239698,0,0,0.00764805,0.0254424,0.0206141,0.0327631,0.0491741,0.00373524,0.0110945,0.0222673,0.0106207,0,0.0212647,0,0.0329383,0.0472889,0.0264825,0.0333754,0.0413377,0,0.00482509,0.0986566,0.0843968,0,0.0618044,0,0,0.0126616,0,0.0285601,0.071036
1321,0.0261467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410546,0.0568593,0.023168,0.0159685,0.0242723,0.0247432,0,0,0.0344191,0.0208375,0.0220971,0.0338879,0.0282122,0.0267949,0.0216909,0.0243487,0.0166818,0.0229033,0.0317436,0.029362,0.0164066,0.0261486,0.0253561,0.0290059,0.0203041,0.0358878,0,0,0,0.0682809,0.0137519,0.0146531,0.0248387,0,0,0.00769389,0.0260529,0.0207248,0.0324622,0.0490031,0.00360155,0.0110438,0.0223604,0.0107255,0,0.021245,0,0.0325921,0.0466642,0.0265673,0.0328839,0.0412185,0,0.00533342,0.0991683,0.0844648,0,0.061553,0,0,0.0124317,0,0.0282026,0.070705
1322,0.0261431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408701,0.0565107,0.0237372,0.0163273,0.0241126,0.0247298,0,0,0.0347479,0.0212306,0.0226463,0.0339303,0.0291924,0.0269593,0.0210222,0.0245298,0.0171828,0.0233969,0.0320218,0.0292811,0.0162242,0.0265575,0.0271208,0.0289041,0.0208713,0.0361504,0,0,0,0.0678968,0.0135019,0.0146523,0.0255056,0,0,0.00769263,0.0265154,0.0212226,0.0319518,0.048782,0.0035804,0.0112407,0.0224207,0.0109001,0,0.0212471,0,0.0324162,0.0461208,0.0266468,0.0327638,0.041095,0,0.00562179,0.100033,0.084903,0,0.0614432,0,0,0.0124536,0,0.0280623,0.070429
