Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x74,x75,RTHI,RTHIP,LWRA,RWRB,x76,RFHD,,x108,x97,x89,x90,x98,x106,x87,x100,x99,x94,x95,x82,x101,x103,x96,x107,x109,x112,x105,x77
1024,0.0050605,0.0117192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865105,0.0215128,0.00797115,0,0,0,0.0343583,0,0.0233587,0.0251856,0.064266,0.0159701,0.0135251,0.00660602,0.0178609,0.0252595,0.0096367,0.00797295,0,0.0215467,0.00588962,0.00850409,0.00633101,0.0318795,0.0141856,0.0329343,0.0114074,0.0288091,0,0.00466787,0.0120657,0.00768814,0,0,0.0404433,0.013894,0.0344879,0.0569439,0.0094091,0.0128205,0.0160276,0.00858846,0.0245641,0.0482499,0,0.00846739,0.0378126,0.00454026,0.00675223,0.0334352,0.0204833,0,0.0103958,0.0123454,0,0,0.0210896,0.0124311,0.0143062,0.0398965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,0.00197945,0.0123769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901161,0.0223092,0.0080092,0,0,0,0.0350826,0,0.0227488,0.0258095,0.063616,0.0163442,0.0139043,0.00453144,0.017796,0.0248758,0.0090879,0.00689718,0.0174842,0.0215916,0.00466437,0.00754365,0.00584522,0.0318796,0.0149355,0.0332376,0.0117727,0.0273812,0.0224751,0.00489001,0.0116546,0.00644589,0,0,0.0284476,0.0253815,0.0182442,0.0566604,0.00976973,0.0126297,0.0161939,0.00852495,0.0267024,0.0486726,0,0.00876865,0.0376229,0.00465763,0.00707565,0.0319351,0.0170927,0.0251404,0.0121046,0.0103783,0,0,0.0206993,0.0124685,0.0144275,0.0248075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,0.0019325,0.0126074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102177,0.0223169,0.00854965,0,0,0,0.0356973,0,0.0226251,0.0260275,0.0632472,0.0172293,0.0138038,0.00324084,0.0171713,0.0251388,0,0.00580971,0.0180812,0.0213847,0.00305722,0.00726734,0.00528397,0.0322145,0.0164675,0.0337408,0.0118121,0.025696,0.0225174,0.00511241,0.0114374,0.00607209,0,0,0.0281031,0.0257763,0.0188079,0.056761,0.00995506,0.012764,0.016275,0.00795018,0.0265468,0.048872,0,0.00891856,0.0374792,0.00478933,0.00721772,0.0300917,0.0172304,0.024642,0.0129118,0.0106895,0,0,0.0204895,0.0123976,0.014489,0.0248245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,0.00528602,0.0124993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125615,0.0216929,0.00873574,0,0,0,0.0349267,0,0.0229077,0.0252805,0.0631877,0.016733,0.0136868,0.00376071,0.0158507,0.0261098,0.00949359,0.00564011,0.0133201,0.0220268,0.00307002,0.00818216,0.0049931,0.0321164,0.0188967,0.0337413,0.0113465,0.0236543,0,0.00509737,0.0111094,0.00828629,0,0,0.0395546,0.0151521,0.0353719,0.0568462,0.0100189,0.0129961,0.0162316,0.00676971,0.0233407,0.0489434,0,0.00899948,0.0374126,0.00487506,0.00715262,0.0275133,0.0214251,0.0371509,0.0123564,0.0140775,0,0,0.0203176,0.0122442,0.0144669,0.0406239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0.0019834,0.0130622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138555,0.0224995,0.00929054,0,0,0,0.035993,0,0.022281,0.0263638,0.0630802,0.0173305,0.0135252,0.00316356,0.0162293,0.0255821,0,0.00446961,0,0.0217652,0.00246597,0.00812696,0.00441932,0.0321595,0.0206283,0.0342333,0.0116,0.0212028,0.0230317,0.00511904,0.0108712,0.00587882,0,0,0.0275457,0.026921,0.0197533,0.0570545,0.00999309,0.0126541,0.0160499,0.00728365,0.0249954,0.0493224,0,0.00893669,0.0373155,0.00488321,0.00691056,0.0246942,0.0169088,0.0250645,0.0141593,0.0123335,0,0,0.0201896,0.0123516,0.0145258,0.0257026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,0.00527884,0.0130416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152184,0.0220873,0.00981743,0,0,0,0.0355006,0,0.022534,0.0259017,0.0633613,0.0177283,0.0133419,0.00295901,0.0148255,0.0263188,0,0.00337217,0,0.0221766,0.00224078,0.00849231,0.00440628,0.0325307,0.0222055,0.0343586,0.0112319,0.0191005,0,0.00504963,0.0105461,0.00875831,0,0,0.0391778,0.0154268,0.0362817,0.0574888,0.0100703,0.0128286,0.0158854,0.00615833,0.0216128,0.0493716,0,0.00837296,0.0375806,0.00457132,0.00639086,0.0220787,0.0207158,0.0384774,0.0137434,0.0155212,0,0,0.0201636,0.0123667,0.0144179,0.0418655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,0.00519295,0.013241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190875,0.0221094,0.00897129,0,0,0,0.0357338,0,0.0223121,0.0259954,0.0632833,0.0145721,0.0140884,0.00470799,0.0147013,0.0265536,0,0.00559648,0.100718,0.023752,0.00399695,0.0101808,0.00426671,0.0311307,0.0269842,0.0346384,0.0112042,0.0166791,0,0.00495534,0.0102582,0.00965446,0,0,0.0390579,0.015515,0.0364813,0.0571438,0.0102601,0.0118826,0.015717,0.00647498,0.0207664,0.0496601,0,0.00772102,0.0377142,0.0042551,0.0059438,0.0188094,0.0204489,0.0397514,0.0144992,0.0164432,0,0,0.0200021,0.0125228,0.0143944,0.0428682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,0.00192104,0.0135765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017913,0.02293,0.00975957,0,0,0,0.0372927,0,0.0216762,0.0271937,0.0624412,0.0180449,0.0132202,0.00389102,0.0148663,0.0260616,0,0.00230392,0,0.0218984,0.00315034,0.00861158,0.00379726,0.0326872,0.0261475,0.0354027,0.0116193,0.0154668,0.023882,0.00482477,0.0101925,0.00639427,0,0,0.0252366,0.0283529,0.0189481,0.0584488,0.00992339,0.0121935,0.0154798,0.00663254,0.0226577,0.0499281,0,0.00722633,0.0378381,0.00390349,0.00545463,0.0175946,0.0157876,0.0279508,0.0159324,0.013452,0,0,0.0203802,0.0130386,0.0144185,0.0270208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,0.00536636,0.013603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202873,0.0224572,0.00973864,0,0,0,0.0365736,0,0.021976,0.0264278,0.0622381,0.0178525,0.0126549,0.00404561,0.013552,0.0269305,0.00977718,0.00285466,0,0.0220952,0.00307228,0.00929846,0.00390219,0.0328882,0.0291593,0.0353544,0.011295,0.0142295,0,0.00459199,0.0100102,0.00996609,0,0,0.0380623,0.0157108,0.0357428,0.0591559,0.00957066,0.012576,0.0152464,0.00557481,0.0201773,0.0499588,0,0.00646737,0.0381879,0.00348059,0.00509612,0.0160734,0.0200171,0.0405562,0.0148815,0.0162501,0,0,0.0205467,0.0132205,0.0143299,0.0430982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0.00219768,0.0141507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184219,0.0230703,0.00983496,0.00395908,0,0,0.0373346,0,0.0214219,0.0270079,0.0625261,0.018117,0.0140685,0.00483781,0.0131621,0.0264941,0.00967834,0.0015265,0,0.0230171,0.00436398,0.00755834,0.00330711,0.0324403,0.0281425,0.0355067,0.0117341,0.0122321,0.0240813,0.0046122,0.00904704,0.00811607,0,0,0.0252376,0.028677,0.0192822,0.0581119,0.00967431,0.0114021,0.0152513,0.00532068,0.0226158,0.0505812,0,0.00623062,0.0384063,0.00313221,0.00570765,0.0135509,0.0161857,0.0285504,0.0165539,0.0141155,0,0,0.0198762,0.0135764,0.0143508,0.0276184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0.00447666,0.0152507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182382,0.0244069,0.0201584,0,0,0,0.0419149,0,0.0204209,0.0299219,0,0,0.0162192,0.0215898,0.0103047,0.0282993,0,0.0177448,0,0.0228515,0.0143481,0.012531,0.0117492,0.0428794,0.0249487,0.0385104,0.0126066,0.010158,0.024258,0.0050388,0.01039,0.00579392,0,0,0.0224254,0.02839,0.018214,0.0551658,0.0113589,0.00768489,0.014886,0.00740949,0.0231481,0.0495221,0,0.004942,0.039335,0.00259176,0.00674655,0.00849394,0.0144682,0.0276784,0.0179823,0.0141647,0,0,0.0200258,0.0119125,0.0142253,0.0267751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,0.00515721,0.0167592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173228,0.0185013,0.017033,0,0,0,0.0468575,0,0,0.0349142,0,0.0295733,0.0156461,0.0177841,0.0108537,0.0284701,0,0.014663,0,0.023754,0.0125562,0.0121861,0.0110541,0.0415583,0.0242232,0.0421602,0.0114234,0.00916366,0.0244412,0.00544783,0.010042,0.00683682,0,0,0.0223753,0.0285482,0.0183291,0.0547049,0.0118598,0.0072756,0.014746,0.00865436,0.0239847,0.0501703,0,0.00477961,0.0393382,0.00243874,0.00671471,0.00751903,0.014184,0.0277732,0.0189268,0.0147842,0,0,0.01996,0.0121707,0.0128569,0.0269175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,0.00748164,0.0164581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163923,0.0221431,0.00395172,0,0,0,0.0379033,0,0.0224274,0.0269952,0.134528,0.0147058,0.0296239,0.018667,0.0118985,0.0270559,0.0331978,0.034332,0,0.0398244,0.0164593,0.0174067,0.00565111,0.0239237,0.0239993,0.0360799,0.0112182,0.00594311,0,0.00511903,0.0215616,0.0184493,0,0,0.0416751,0.0150886,0.038604,0.0470474,0.0115638,0.0162596,0.0165661,0.00474974,0.0230462,0.0535919,0,0.00863669,0.0386869,0.00287878,0.0103227,0.0015241,0.0240786,0.0423392,0.0202603,0.022731,0,0,0.0156824,0.0152136,0.0139167,0.0452655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,0.00565255,0.0155587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186545,0.0227899,0.00617733,0,0,0,0.0375584,0,0.0218155,0.0267885,0.139072,0.0155666,0.0306349,0.0191985,0.0115178,0.0275139,0.0346907,0.0354358,0,0.0415755,0.0180608,0.0187818,0.00810207,0.0215902,0.0271154,0.0359456,0.011295,0.00526609,0.0238742,0.00591893,0.0227867,0.0182158,0,0,0.0324111,0.0299892,0.0236295,0.0461474,0.0115437,0.0172953,0.0170939,0.0057472,0.0244234,0.054148,0,0.00911662,0.0388817,0.0028116,0.0106851,0.00304391,0.0216615,0.0317065,0.019985,0.0226096,0,0,0.0153807,0.0157319,0.0140142,0.0308931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,0.00765394,0.0152412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157719,0.0222348,0.00771438,0,0,0,0.0359769,0,0.0220353,0.0254228,0.134562,0.0143021,0.0293036,0.0182406,0.0104187,0.0279241,0.0328054,0.0322753,0,0.0408829,0.0180297,0.0171931,0.00869213,0.0211303,0.020626,0.0347388,0.0106263,0.00566275,0.0082412,0.00666942,0.0221409,0.0191713,0,0,0.0491698,0,0.0208575,0.0468763,0.0114129,0.0179622,0.0172264,0.00789354,0.024618,0.0539591,0,0.00905972,0.0393245,0.00277812,0.0107847,0.00335327,0.0256057,0.0416899,0.0188184,0.0247184,0,0,0.0153667,0.0153817,0.0136578,0.0199411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,0.00730779,0.0154189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169747,0.0220254,0.00860592,0,0,0,0.0367114,0,0.0217258,0.0257281,0.136784,0.0152395,0.0297789,0.0181562,0.0109781,0.0278412,0.0340727,0.0332847,0,0.0420234,0.0181245,0.0174097,0.00911012,0.0205445,0.0225936,0.0350475,0.0104377,0.00530806,0.00809139,0.00666415,0.022439,0.0188001,0,0,0.0487457,0,0.020535,0.0467798,0.0106797,0.0179382,0.0168352,0.00756468,0.0250357,0.0540183,0,0.00878136,0.03924,0.00269128,0.0108851,0.00394536,0.0254361,0.0417922,0.0191187,0.0244576,0,0,0.0155251,0.0150888,0.013552,0.0200445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,0.00693559,0.0152133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129677,0.0218642,0.00863636,0,0,0,0.0372415,0,0.0216006,0.0259253,0.126587,0.0126005,0.0273874,0.017191,0.00983379,0.0277564,0.0281609,0.0287081,0,0.0394385,0.0176086,0.0156641,0.00866302,0.0211767,0.0155773,0.035293,0.0101205,0.00464862,0.00836178,0.00691412,0.0196986,0.0178232,0,0,0.0479851,0,0.0201415,0.0482582,0.0105499,0.0162818,0.0168116,0.00671742,0.0250591,0.0537514,0,0.00871479,0.0396105,0.0024956,0.0100569,0.00626685,0.0249499,0.041835,0.01866,0.0234899,0,0,0.0158321,0.0144464,0.0135201,0.0197422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,0.00450856,0.0153267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164022,0.0240423,0.0133862,0,0,0,0.0432847,0,0.0198465,0.0298608,0,0.0223145,0.0157093,0.0212968,0.00863688,0.0288889,0.0180653,0.0188629,0,0.0258169,0.0164274,0.0152357,0.0105482,0.0399592,0.0188685,0.0385202,0.0112758,0.0075261,0.0253864,0.00534648,0.0122013,0.00557997,0,0,0.0220447,0.0295415,0.0177996,0.0545434,0.01028,0.00739358,0.0150215,0.00752921,0.0235024,0.050744,0,0.00398471,0.0404136,0.000802457,0.00541083,0.00957161,0.0147087,0.0277772,0.0182886,0.0156334,0,0,0.0205546,0.0110193,0.0133653,0.0272967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,0.00647539,0.0151025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166484,0.0234311,0.0124319,0.0105073,0,0,0.0422512,0,0.0202199,0.0288458,0,0.0193064,0.0154649,0.0225329,0.00716263,0.0297534,0,0.0197214,0,0.0259846,0.0183621,0.0178143,0.0121538,0.0397105,0.0166426,0.0381464,0.0106856,0.00815612,0,0.00520706,0.0120323,0.00915975,0,0,0.0362329,0.0162182,0.0357907,0.0548421,0.00987944,0.00795219,0.0152851,0.00596304,0.0212098,0.0507978,0,0.00379287,0.040796,0.000585659,0.00540531,0.0106882,0.019541,0.0403393,0.0170042,0.0183465,0,0,0.0206877,0.010918,0.0132501,0.0433607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,0.00447344,0.0144638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168621,0.0239915,0.0118911,0.010171,0,0,0.0434655,0,0.0198064,0.0297492,0,0.017834,0.0155066,0.0223459,0.00759139,0.0297452,0,0.0196979,0,0.0261233,0.0185159,0.0180089,0.0120095,0.0388938,0.0166609,0.0388253,0.0109949,0.00832057,0.0254485,0.00528163,0.0122108,0.00623076,0,0,0.0229596,0.0297313,0.0184319,0.0546253,0.00978635,0.00744779,0.015376,0.00667315,0.0226434,0.0511016,0,0.00438069,0.0408401,0.000747919,0.0056104,0.0117338,0.0146713,0.028501,0.0180131,0.0160633,0,0,0.0206556,0.0110551,0.0132514,0.0272978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,0.0015748,0.0140449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239272,0.0227124,0.0115016,0.00325228,0,0,0.0403549,0,0.0207841,0.027708,0.0611426,0.0167882,0.0125857,0.0144426,0.00924601,0.0276742,0,0.00680482,0,0.0232672,0.0129129,0.0102784,0.00212077,0.0318981,0.0324631,0.0366551,0.0102231,0.0115271,0.0250737,0.00612328,0.0114903,0.00774192,0,0,0.0246514,0.0294603,0.0188638,0.0582126,0.00997283,0.011421,0.0152828,0.0048674,0.0230956,0.0523097,0,0.00568938,0.0403934,0.00105571,0.00557418,0.0177415,0.0163851,0.0285605,0.017632,0.0148198,0,0,0.0209303,0.0123464,0.0131814,0.0280962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,0.00490734,0.0135598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254629,0.0220738,0.0117361,0.00200052,0,0,0.0391257,0,0.021082,0.026584,0.060416,0.0169474,0.0120935,0.0144378,0.00825103,0.0285111,0,0.00619448,0,0.0227272,0.0128134,0.010515,0.00252211,0.0324366,0.0340146,0.0363042,0.00953266,0.0122638,0.0100482,0.00631774,0.011942,0.0105062,0,0,0.0472097,0,0.0190274,0.0590963,0.0102796,0.0121942,0.0154736,0.00432393,0.0255725,0.0522998,0,0.00554458,0.0404675,0.000912498,0.00541785,0.0187972,0.0247087,0.0409012,0.0157303,0.0175475,0,0,0.0214008,0.0122539,0.0130866,0.0175121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,0.00470334,0.0134269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254691,0.0219683,0.0114179,0.00240156,0,0,0.0389902,0,0.0210982,0.0264257,0.0613856,0.0159467,0.0122927,0.0143383,0.00790387,0.0285567,0,0.00595242,0,0.0229865,0.0128779,0.0105985,0.00248766,0.0318853,0.0337561,0.036288,0.00932511,0.0126246,0.0101876,0.00664388,0.0119095,0.0102642,0,0,0.0470028,0,0.0192139,0.0593983,0.0105553,0.0124138,0.0156013,0.00415718,0.0258958,0.0522197,0,0.0055806,0.0404172,0.00086783,0.0053787,0.0197703,0.0246315,0.040905,0.0154386,0.0172632,0,0,0.0215156,0.0122405,0.0130074,0.0174257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,0.00587271,0.0133512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025994,0.0216552,0.0109859,0,0,0,0.0385465,0,0.0212492,0.0260067,0.0640185,0.0146089,0.0115027,0.0140678,0.00674289,0.0288758,0,0.0050997,0,0.0232775,0.0129692,0.0110159,0.00288949,0.0313703,0.0342362,0.0362378,0.00910608,0.0141326,0,0.00677026,0.0119344,0.0109605,0,0,0.0524137,0,0.0239069,0.0603314,0.0109798,0.0137142,0.0156466,0.00372086,0.0238738,0.0520087,0,0.00554807,0.0403044,0.000724098,0.005205,0.0208344,0.0239781,0.0270816,0.0147325,0.0177031,0,0,0.0218609,0.0120821,0.0129527,0.0228895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0.00479466,0.0132433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258509,0.0216544,0.010887,0.00346636,0,0,0.0391302,0,0.0212403,0.0263457,0.0649799,0.0138846,0.0115614,0.0139349,0.00675499,0.0289445,0,0.00502136,0,0.0231991,0.0131,0.0109722,0.00283447,0.0310591,0.0338391,0.0367167,0.00899427,0.0145859,0,0.00696784,0.0121746,0.00993505,0,0,0.0375307,0.0152876,0.0356518,0.0605359,0.0112634,0.0136713,0.0158366,0.00398822,0.0213536,0.0519367,0,0.00542311,0.0402378,0.000887883,0.00515171,0.0208687,0.0204589,0.0401497,0.0149274,0.0168854,0,0,0.0221539,0.0119301,0.0129229,0.043096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0.00526954,0.0132819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259422,0.0214951,0.0105769,0.00318052,0,0,0.0391835,0,0.0212819,0.0261725,0.0636659,0.0128624,0.0114204,0.0136013,0.00626981,0.0292651,0,0.00545563,0,0.0233981,0.0134168,0.0111754,0.00333102,0.0311122,0.0336196,0.0369085,0.00882761,0.0146483,0,0.00715159,0.012121,0.010285,0,0,0.0551125,0,0.0245205,0.0605126,0.0113203,0.013535,0.0161081,0.00401293,0.0245402,0.051798,0,0.0051273,0.0402712,0.000975565,0.00499855,0.0207317,0.0252562,0.0266568,0.0148141,0.0171705,0,0,0.0222808,0.0117023,0.0128674,0.0230477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,0.00464815,0.0131821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256532,0.0215297,0.0100697,0.00312928,0,0,0.0397496,0,0.0211905,0.0263389,0.062025,0.0113084,0.0115894,0.0136139,0.00652764,0.0294757,0,0.00617112,0,0.0238272,0.0138886,0.0114085,0.0039212,0.0308454,0.0327803,0.0374039,0.00885037,0.0146994,0,0.00731188,0.0121976,0.00983804,0,0,0.0374689,0.0148851,0.0352985,0.0602142,0.0112307,0.0130626,0.0161991,0.0044704,0.0218905,0.0515983,0,0.004677,0.0401482,0.00113226,0.00452977,0.0206564,0.0203216,0.0398556,0.0149158,0.0168714,0,0,0.0222567,0.011446,0.0128378,0.0426058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,0.00461809,0.0130749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253782,0.0214717,0.00956613,0.00363986,0,0,0.0398452,0,0.0211474,0.0260542,0.0627658,0.00931101,0.0111463,0.0134579,0.00614101,0.0296745,0,0.00663941,0,0.0243804,0.0141036,0.0117383,0.00456423,0.0303451,0.0317124,0.0375086,0.00863241,0.0149221,0,0.00727118,0.0122423,0.00969035,0,0,0.0369276,0.0145226,0.0348637,0.0604083,0.0110961,0.0133843,0.0164393,0.00456909,0.0221247,0.0513168,0,0.00431402,0.0402823,0.00105627,0.00434527,0.021441,0.0199574,0.0395467,0.0147541,0.0167437,0,0,0.0226244,0.0114855,0.0127861,0.0421452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0.00456045,0.0130858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272157,0.0213878,0.0100248,0.00302571,0,0,0.0402764,0,0.0211806,0.0262705,0.0614373,0.00907874,0.0113811,0.0138023,0.00605186,0.0300209,0,0.00654908,0,0.0240886,0.0143336,0.0123006,0.00504922,0.0304868,0.0340878,0.0378699,0.00854655,0.0152397,0,0.00736785,0.0125314,0.00989924,0,0,0.037288,0.0142997,0.0347278,0.0603074,0.0113397,0.0129899,0.0166246,0.00508349,0.0225641,0.0513536,0,0.0037825,0.0400908,0.00120833,0.00371047,0.021136,0.0200207,0.0393511,0.0147515,0.0168233,0,0,0.0229922,0.011402,0.0127449,0.0417587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,0.00472751,0.0131702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288668,0.0212753,0.0103941,0.00269263,0,0,0.0401077,0,0.0212644,0.0261883,0.0605242,0.00872583,0.0115436,0.0141064,0.0059304,0.0301597,0,0.00665259,0,0.0240588,0.0145071,0.0128611,0.00546488,0.0306526,0.0361264,0.0377208,0.00849698,0.0157599,0,0.00777577,0.0127066,0.0101482,0,0,0.0572579,0,0.0247234,0.0602387,0.0119293,0.0127006,0.0167152,0.00543201,0.0256975,0.0512591,0,0.00336083,0.039949,0.00133212,0.00306712,0.0212289,0.0261102,0.0252508,0.0147544,0.0169615,0,0,0.0233004,0.0111904,0.012707,0.0235355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,0.0105146,0.012695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311511,0.0207268,0.0112418,0.00247517,0,0,0.03839,0,0.0216923,0.0248243,0.0608521,0.00881724,0.010362,0.0140974,0.00288512,0.0317822,0,0.00694951,0,0.0245475,0.0144471,0.0136241,0.00643025,0.031636,0.0386885,0.037276,0.00805917,0.0167541,0,0.00767796,0.0115632,0.0162364,0,0,0.0319659,0,0.0269853,0.0608426,0.0121779,0.0140825,0.0170824,0.00321703,0.0227311,0.0507671,0,0.00317404,0.0401086,0.00136091,0.00264727,0.0219196,0.0139509,0,0.0125057,0.021145,0,0,0.0238468,0.0109857,0.0126973,0.0385662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,0.010332,0.0126517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321408,0.0208151,0.0115568,0.00262921,0,0,0.0381875,0,0.0217071,0.0247904,0.0607699,0.00776335,0.0102755,0.0144002,0.00290727,0.0317619,0,0.00732269,0,0.024815,0.0149043,0.0140052,0.00707647,0.031425,0.0395238,0.0371355,0.00809654,0.0172316,0,0.00761342,0.011627,0.0161265,0,0,0.0317599,0,0.0266498,0.0610406,0.0123387,0.0141226,0.0173075,0.00336567,0.0227669,0.0504259,0,0.00300127,0.0400458,0.00154653,0.00232536,0.0226699,0.0138608,0,0.0124372,0.0210314,0,0,0.0242519,0.0109663,0.0126405,0.0376043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,0.00434649,0.0128362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031484,0.0213619,0.0111858,0.00286508,0,0,0.0388802,0,0.0214599,0.0255724,0.060163,0.00599249,0.0113037,0.0150577,0.00559576,0.0301886,0,0.00800455,0,0.0247491,0.0156232,0.0139981,0.00720117,0.0302161,0.0385982,0.0369506,0.008349,0.0175113,0,0.00804723,0.0132212,0.0104898,0,0,0.03903,0.0121775,0.0345793,0.0608384,0.01312,0.0126884,0.0173427,0.00649767,0.0234548,0.0506189,0,0.00295843,0.0397806,0.0017722,0.00214938,0.0226499,0.0204203,0,0.0142139,0.0169929,0,0,0.0245684,0.0113233,0.0127252,0.04235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,0.00153856,0.0133702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321624,0.0218696,0.0114789,0.0029148,0,0,0.0404367,0,0.0212901,0.0267798,0.0599577,0.00522787,0.0111921,0.0151933,0.00606471,0.0291285,0,0.00854749,0,0.0249742,0.0160176,0.0142323,0.00764979,0.0299723,0.0392255,0.0374941,0.00867969,0.0179472,0.0245644,0.00836647,0.0135414,0.00829338,0,0,0.0259485,0.0265468,0.0171133,0.0611377,0.0136855,0.0125448,0.0175983,0.00765251,0.0266753,0.0506283,0,0.00292104,0.0398487,0.00159915,0.00247342,0.0232882,0.0172563,0,0.0160261,0.0135754,0,0,0.0250159,0.0116882,0.0127633,0.0262674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
