Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x78,,x80,x79
939,0.0233667,0,0,0,0,0,0,0,0,0,0,0,0.0130518,0.0174985,0.0166017,0.0246748,0,0,0.0362619,0,0.0362856,0.0185911,0.0518352,0.0298052,0.016792,0.0231759,0.036405,0.0272009,0.0144487,0.0215113,0.0242481,0.0224305,0.0241523,0.0177454,0.00671072,0.0217553,0.0192726,0.0107251,0.0255835,0.0187104,0.0396691,0.0255261,0,0.0314359,0,0,0.04197,0,0.0443194,0.0268669,0.0349903,0.0384241,0.0279309,0.0039743,0.0352384,0.0703839,0.00903579,0.0128756,0.0081307,0.010583,0.0128024,0.0271171,0.0142108,0.0193006,0.0148003,0.0538924,0,0.00778785,0,0.0268273,0,0,0,0,0,0,0,0
940,0.0234775,0,0,0,0,0,0,0,0,0,0,0,0.012409,0.0175058,0.0167676,0,0,0,0.0368939,0,0.0361745,0.019596,0.051473,0.0305561,0.0178241,0.0243909,0.0370888,0.0274893,0.0154857,0.0228687,0.025347,0.0228103,0.0245373,0.017665,0.00688179,0.0207579,0.02026,0.0107643,0.0258535,0.0195113,0.039626,0.0251633,0,0.0316629,0,0,0.0424192,0,0.0442348,0.0272258,0.0352681,0.0378409,0.0282842,0.00399465,0.035751,0.0709394,0.00949466,0.0130785,0.0085761,0.011325,0.012372,0.0269321,0.0143325,0.0186343,0.0159059,0.0544046,0,0.00765347,0,0.0267294,0,0,0,0,0,0,0,0
941,0.0229307,0,0,0,0,0,0,0,0,0,0,0,0.0113346,0.0176509,0.0167969,0,0,0,0.0369702,0,0.0361853,0.0200323,0.0515581,0.0309322,0.0179634,0.0250328,0.0368817,0.0278919,0.0165622,0.0239675,0.0258658,0.023094,0.0246954,0.0176603,0.00695981,0.0193762,0.020718,0.0108471,0.0263154,0.0201056,0.0395936,0.0255141,0,0.0316186,0,0,0.04269,0,0.0441624,0.0275025,0.0354013,0.0375812,0.0284464,0.00393429,0.0354681,0.0717425,0.00970129,0.0130955,0.00883716,0.0117459,0.0120287,0.0266087,0.0143246,0.018212,0.0167455,0.0549188,0,0.00768463,0,0.0262793,0,0,0,0,0,0,0,0
942,0.0225458,0,0,0,0,0,0,0,0,0,0,0,0.0102155,0.0166817,0.0167468,0,0,0,0.0374118,0,0.0367243,0.0196902,0.0517322,0.0312709,0.01795,0.0255423,0.0366363,0.0287539,0.0172727,0.025488,0.0263342,0.0233111,0.0246807,0.0176126,0.00702308,0.0179587,0.0214602,0.0105039,0.0257324,0.0207078,0.0395908,0.0258762,0,0.0315869,0,0,0.0430822,0,0.0440718,0.027825,0.0355007,0.0374213,0.0285063,0.0037819,0.0352155,0.072613,0.00984614,0.0130188,0.00909476,0.0120916,0.0119585,0.0263439,0.014214,0.0180011,0.0174815,0.0554801,0,0.00774917,0,0.0258808,0,0,0,0,0,0,0,0
943,0.0210361,0,0,0,0,0,0,0,0,0,0,0,0.0091707,0.0134938,0.0166485,0,0,0,0.0352595,0,0.0413182,0.0169407,0.052122,0.0316247,0.0176693,0.0259662,0.0359906,0,0.0175501,0.0263791,0.0266851,0.0235896,0.0247916,0.0176069,0.00706132,0.0166807,0.0209657,0.00662562,0.0217765,0.0212571,0.0396369,0.0260262,0,0.0311883,0,0,0.0433096,0,0.0440801,0.0279868,0.0354735,0.0371708,0.0281261,0.00379234,0.0343622,0.0748675,0.0100435,0.0129384,0.00941867,0.0124715,0.012029,0.0261979,0.0142869,0.0179626,0.0181395,0.0567259,0,0.00764033,0,0.0243924,0,0,0,0,0,0,0,0
944,0.0212376,0,0,0,0,0,0,0,0,0,0,0,0.00847193,0.0132605,0.0166323,0,0,0,0.0338167,0,0.055859,0.010019,0.0520688,0.031969,0.0179963,0.0265541,0.0364115,0.0310252,0.0179866,0.0269465,0.0272326,0.0238034,0.0248426,0.017542,0.00717164,0.0154807,0.0202127,0.00778539,0.0145253,0.0220691,0.0396564,0.0257706,0,0.0317804,0,0,0.0438721,0,0.0439766,0.0283563,0.0355778,0.0364432,0.0285221,0.00384339,0.0348281,0.0747979,0.0103776,0.0127974,0.00965988,0.012965,0.0119838,0.0259226,0.0144639,0.0177353,0.0191917,0.0571503,0,0.00750453,0,0.0250783,0,0,0,0,0,0,0,0
945,0.0170996,0,0,0,0,0,0,0,0,0,0,0,0.00830277,0.0170199,0.0144442,0,0,0,0.0508887,0,0.0576141,0.0224006,0.0480837,0.0299928,0.0229857,0.0319529,0.0403247,0.0411217,0.0227049,0.0312922,0.032879,0.0263789,0.0278163,0.0167578,0.00996544,0.0203442,0.0367848,0.00827139,0.0257525,0.0197991,0.0386695,0.023164,0,0.031922,0,0,0.0449714,0,0.0480334,0.0292572,0.0388516,0.0329592,0.0290949,0.00762995,0.0377638,0.0832692,0.0161226,0.0123295,0.0144655,0.0179221,0.0115897,0.0301144,0.0133134,0.0161925,0.0162491,0.0614918,0,0.00567667,0,0.0196326,0,0,0,0,0,0,0,0
946,0.018443,0,0,0,0,0,0,0,0,0,0,0,0.0115782,0.0270123,0.0159918,0,0,0,0.0613263,0,0.0749088,0.0253779,0.0458185,0.030645,0.0265389,0.0359764,0.043218,0.0508539,0.0262105,0.0338473,0.0369338,0.0291646,0.030711,0.0181164,0.0136471,0.024481,0.0474858,0.0225005,0.0276045,0.0192847,0.0383031,0.0224493,0,0.0345113,0,0,0.0465199,0,0.052373,0.0307396,0.0411735,0.0312978,0.0302422,0.0117883,0.0402268,0.0904219,0.0200309,0.013358,0.0181622,0.0217446,0.0134733,0.0330477,0.014651,0.016724,0.0152554,0.0662436,0,0.0085547,0,0.016953,0,0,0,0,0,0,0,0
947,0.0247562,0,0,0,0,0,0,0,0,0,0,0,0.0178775,0.0456624,0.0202788,0,0,0,0.0765006,0,0.0993312,0.0317276,0.04304,0.0330401,0.032365,0.0414049,0.0481244,0.0651496,0.0316255,0.0385219,0.0426728,0.0331628,0.0351093,0.0213758,0.0200148,0.0305275,0.0630432,0.0428695,0.034373,0.0203928,0.0384607,0.0231621,0,0.0394063,0,0,0.048265,0,0.0602026,0.0328916,0.0449559,0.0303089,0.0325688,0.0178139,0.0444945,0.100438,0.0255998,0.016865,0.0236175,0.0271245,0.0174432,0.0375496,0.0177341,0.0192093,0.0163224,0.0727869,0,0.0149524,0,0.0160356,0,0,0,0,0,0,0,0
948,0.0342561,0,0,0,0,0,0,0,0,0,0,0,0.0191362,0.0277231,0.0171731,0,0,0,0.0927371,0,0.0664954,0.0510383,0.042701,0.0328747,0.0374203,0.0321001,0.0540304,0.0750694,0.0281577,0.0339038,0.035738,0.0192833,0.0202232,0.0126658,0.0148337,0.0205885,0.0803722,0.0125216,0.0394326,0.0330832,0.0374892,0.0285965,0,0.0507624,0,0,0.0607613,0,0.0470092,0.040954,0.040934,0.0372709,0.0359078,0.00959369,0.0508406,0.110311,0.0172683,0.017912,0.0162294,0.0183951,0.0118541,0.0306866,0.016383,0.0163931,0.0332994,0.0849837,0,0.0119003,0,0.0205275,0,0,0,0,0,0,0,0
949,0.036654,0,0,0,0,0,0,0,0,0,0,0,0.015069,0.0212879,0.01542,0,0,0,0.0905425,0,0.0589371,0.0528559,0.0457954,0.0313799,0.0345903,0.0312591,0.0528791,0.0735684,0.024741,0.0318197,0.034028,0.0213515,0.022604,0.0145934,0.0123892,0.0186511,0.0792032,0.00875086,0.0367835,0.0286711,0.0398529,0.0253933,0,0.0581587,0,0,0.0667586,0,0.0427358,0.0450245,0.0383268,0.0335715,0.0356516,0.00803764,0.0509542,0.115819,0.0149417,0.017072,0.0140315,0.0172994,0.0105379,0.0285613,0.0143947,0.014796,0.0285457,0.0928959,0,0.0124011,0,0.0237923,0,0,0,0,0,0,0,0
950,0.0357181,0,0,0,0,0,0,0,0,0,0,0,0.0163321,0.0256959,0.0162081,0,0,0,0.0910431,0,0.0641093,0.0507369,0.0430637,0.0325342,0.0363295,0.031985,0.0546051,0.0740778,0.0270558,0.0332741,0.0353125,0.0203013,0.0214933,0.013428,0.0137624,0.0179757,0.0794507,0.0105016,0.0372995,0.0318202,0.0385311,0.0290075,0,0.0528491,0,0,0.0616086,0,0.0449588,0.0417216,0.0411126,0.0384044,0.0359319,0.009676,0.0520774,0.110877,0.017602,0.0170652,0.0163494,0.0192377,0.0117197,0.0297421,0.0160532,0.0166115,0.0315822,0.0872118,0,0.011663,0,0.0226207,0,0,0,0,0,0,0,0
951,0.035522,0,0,0,0,0,0,0,0,0,0,0,0.0165073,0.0259453,0.0161281,0,0,0,0.090427,0,0.0645316,0.0498057,0.0428141,0.0325333,0.0367803,0.0323016,0.0549644,0.0737956,0.0276173,0.0337088,0.0356612,0.0203745,0.0214279,0.0133953,0.0139639,0.0178907,0.0790496,0.0108078,0.0367451,0.0321348,0.0384196,0.0293966,0,0.0521709,0,0,0.0614108,0,0.0452801,0.0416189,0.0411955,0.0387761,0.0361134,0.00977022,0.052398,0.110214,0.0178124,0.0172952,0.0165575,0.0195599,0.0116252,0.0295489,0.0164003,0.0165779,0.0318218,0.0864304,0,0.0117391,0,0.0226325,0,0,0,0,0,0,0,0
952,0.0351064,0,0,0,0,0,0,0,0,0,0,0,0.0163039,0.0256018,0.015977,0,0,0,0.0892836,0,0.064172,0.0486895,0.0428095,0.032589,0.0367538,0.0324792,0.0549503,0.0729198,0.0277799,0.0333699,0.0357845,0.0205566,0.021312,0.0134218,0.0139524,0.0180926,0.0781612,0.0108549,0.0358084,0.0321582,0.038436,0.0298707,0,0.0518005,0,0,0.0613015,0,0.0452612,0.0415196,0.0410939,0.039287,0.0361569,0.00972445,0.0524917,0.10964,0.0178853,0.0174021,0.0166195,0.0197287,0.0115552,0.0292816,0.0165096,0.0166694,0.0316425,0.0859823,0,0.0118574,0,0.022449,0,0,0,0,0,0,0,0
953,0.034836,0,0,0,0,0,0,0,0,0,0,0,0.0161454,0.0250867,0.0158128,0,0,0,0.0881315,0,0.0636606,0.0477848,0.0429138,0.0327851,0.0364849,0.032519,0.0547806,0.0717235,0.0277216,0.0328027,0.0357478,0.0206537,0.0212355,0.013325,0.013925,0.020456,0.0771164,0.0108412,0.0348484,0.0320707,0.0384595,0.0303694,0,0.0513218,0,0,0.0610452,0,0.0451571,0.0412852,0.0409113,0.0398789,0.0360487,0.00964481,0.0523995,0.1089,0.017888,0.0174228,0.0166157,0.0199198,0.011585,0.0290181,0.0163552,0.0168111,0.0313333,0.0854202,0,0.0121617,0,0.0222776,0,0,0,0,0,0,0,0
954,0.0344504,0,0,0,0,0,0,0,0,0,0,0,0.0160761,0.0243463,0.0157338,0,0,0,0.0872792,0,0.0636984,0.0473849,0.0430481,0.0330465,0.0361063,0.0325214,0.0544721,0.0704469,0.027578,0.0321667,0.035661,0.0207595,0.0213005,0.0133293,0.0138299,0.0216652,0.0761437,0.0106003,0.0343013,0.0318501,0.0385296,0.0306566,0,0.0507364,0,0,0.0606477,0,0.045094,0.0409382,0.0406453,0.0403689,0.0358582,0.00959001,0.0521354,0.108023,0.0178866,0.0174236,0.0165989,0.0200481,0.0115444,0.0287773,0.0161988,0.0169074,0.0309236,0.0847438,0,0.0122091,0,0.0224104,0,0,0,0,0,0,0,0
955,0.033652,0,0,0,0,0,0,0,0,0,0,0,0.0157747,0.0234755,0.0156511,0,0,0,0.0865406,0,0.0634145,0.0472218,0.0431998,0.0331256,0.0355978,0.0324108,0.0539827,0.0690572,0.0273347,0.0318595,0.0355006,0.0209263,0.0216179,0.0135082,0.0135926,0.0207729,0.0750304,0.0101841,0.0338544,0.0314401,0.038598,0.0307563,0,0.0500078,0,0,0.0601702,0,0.0449884,0.0405363,0.0402633,0.0407682,0.0355657,0.00958804,0.0516568,0.106947,0.017777,0.0173851,0.0165622,0.0201476,0.0113909,0.0285376,0.0160538,0.0169246,0.0304011,0.0838893,0,0.0121792,0,0.0223399,0,0,0,0,0,0,0,0
956,0.0327527,0,0,0,0,0,0,0,0,0,0,0,0.0153101,0.0225587,0.0155924,0,0,0,0.0858623,0,0.0627232,0.0470165,0.0433653,0.0331183,0.0349697,0.0321842,0.0533695,0.0675961,0.0270034,0.0316768,0.0352082,0.0210935,0.0221991,0.0138135,0.0132716,0.01868,0.0738217,0.00952239,0.0334243,0.0310078,0.0386453,0.0307703,0,0.0492201,0,0,0.0596934,0,0.0448155,0.0401965,0.0399225,0.0411209,0.0352062,0.00955076,0.0510273,0.105655,0.0175998,0.0173079,0.0164322,0.0201038,0.0113597,0.0283009,0.0159704,0.0169294,0.0298859,0.0829616,0,0.0121561,0,0.0220393,0,0,0,0,0,0,0,0
957,0.0317127,0,0,0,0,0,0,0,0,0,0,0,0.0149168,0.0216276,0.0154841,0,0,0,0.0856269,0,0.0622942,0.0468498,0.0435313,0.0330919,0.0342567,0.0318761,0.0526269,0.0665012,0.0266431,0.0314514,0.0348305,0.0211752,0.0225349,0.0140118,0.013003,0.0176794,0.0730594,0.00853477,0.0333474,0.0307144,0.0387326,0.0307739,0,0.0484709,0,0,0.0590984,0,0.0446953,0.0398685,0.0396,0.0414972,0.0347905,0.00952709,0.050278,0.104378,0.0174716,0.0172175,0.016233,0.0199242,0.0114935,0.028135,0.0160052,0.0170829,0.0294187,0.0819904,0,0.012049,0,0.0215812,0,0,0,0,0,0,0,0
958,0.030752,0,0,0,0,0,0,0,0,0,0,0,0.0144179,0.020813,0.015356,0,0,0,0.0857622,0,0.0614347,0.0466243,0.0437224,0.0329585,0.0334602,0.0315043,0.0517249,0.0657979,0.0262242,0.0310889,0.0344289,0.0211761,0.0225867,0.0141316,0.0127444,0.0173965,0.0728665,0.00762318,0.0334718,0.0303603,0.0388491,0.0307405,0,0.0476068,0,0,0.0582291,0,0.0446387,0.0393412,0.0392266,0.0417229,0.0342746,0.00948492,0.0493847,0.103046,0.0174738,0.0171351,0.0160154,0.0197904,0.0116059,0.0279728,0.0160159,0.0173284,0.0288923,0.0808705,0,0.0117464,0,0.0211026,0,0,0,0,0,0,0,0
959,0.029566,0,0,0,0,0,0,0,0,0,0,0,0.0140205,0.0200245,0.0152633,0,0,0,0.0859858,0,0.060063,0.0464665,0.0439398,0.0326693,0.0325738,0.0311334,0.0506988,0.0651747,0.0257732,0.0306016,0.0340362,0.0211956,0.0222687,0.0142946,0.0124444,0.0173206,0.0728306,0.00697625,0.0334672,0.0296447,0.0389452,0.0303868,0,0.046657,0,0,0.0572563,0,0.0445339,0.0387037,0.0389305,0.0415364,0.0336877,0.00935471,0.0483624,0.101578,0.0174243,0.0170538,0.0158629,0.0196767,0.0114776,0.0276976,0.0157207,0.0172584,0.0281194,0.0796231,0,0.0114282,0,0.0206406,0,0,0,0,0,0,0,0
960,0.0289252,0,0,0,0,0,0,0,0,0,0,0,0.0127141,0.0168042,0.0150744,0,0,0,0.0852427,0,0.0561312,0.047228,0.0459297,0.0323656,0.0308419,0.0300053,0.0492191,0.0640374,0.0237838,0.028731,0.0325799,0.0215375,0.0226307,0.0150989,0.0113125,0.0171977,0.0723489,0.00693104,0.0327556,0.0276396,0.0394037,0.0287788,0,0.0483718,0,0,0.0585867,0,0.0433187,0.0394581,0.0370137,0.0394494,0.032896,0.00828054,0.0470931,0.102135,0.0159272,0.0171312,0.0144706,0.0182864,0.0112014,0.0267138,0.0151457,0.0167265,0.0258577,0.0813139,0,0.0115295,0,0.0212364,0,0,0,0,0,0,0,0
961,0.0275258,0,0,0,0,0,0,0,0,0,0,0,0.011979,0.0159933,0.0153104,0,0,0,0.0855523,0,0.0553422,0.0473576,0.046381,0.0324478,0.0298004,0.0294262,0.0482095,0.0630951,0.023063,0.0278576,0.0318702,0.0214631,0.0227769,0.0151897,0.0109672,0.0170311,0.0725014,0.00735529,0.0329813,0.027344,0.0393334,0.0290135,0,0.047455,0,0,0.0574277,0,0.04324,0.0385398,0.0366319,0.0398261,0.0322344,0.00799604,0.046066,0.100481,0.0155825,0.0169727,0.0141428,0.0178043,0.0116632,0.0265964,0.0153651,0.0172122,0.0253269,0.0800994,0,0.0111734,0,0.0210438,0,0,0,0,0,0,0,0
962,0.0230746,0,0,0,0,0,0,0,0,0,0,0,0.0128765,0.0189753,0.0156141,0,0,0,0.0870621,0,0.0596789,0.0456124,0.0425034,0.0330818,0.0298542,0.0314682,0.0472816,0.0621716,0.0263302,0.030556,0.0344224,0.0208808,0.0222141,0.0134221,0.0123674,0.017581,0.0723709,0.00676302,0.0338094,0.0356794,0.0375377,0.0397149,0,0.0397849,0,0,0.0500199,0,0.046512,0.0331344,0.0416327,0.0516366,0.0300146,0.0128681,0.0442407,0.0941363,0.02059,0.020464,0.0198995,0.0205741,0.0168688,0,0.0218099,0.0245572,0.0304869,0.0716037,0,0.00847066,0,0.0172775,0,0,0,0,0,0,0,0
963,0.0246778,0,0,0,0,0,0,0,0,0,0,0,0.0114607,0.0146632,0.0148274,0,0,0,0.0866361,0,0.0542179,0.0478733,0.0468022,0.0321882,0.0280237,0.0289762,0.0458959,0.0610319,0.0222586,0.0270463,0.0311195,0.0217784,0.0235041,0.0154261,0.010641,0.0186758,0.0724813,0.00720535,0.0334274,0.0264078,0.0396345,0.0290196,0,0.0450294,0,0,0.0554528,0,0.0432895,0.0370386,0.0364743,0.0400534,0.0313261,0.0074609,0.0436377,0.0964862,0.0145732,0.0165437,0.0137488,0.0172319,0.0115579,0.0268461,0.0151765,0.0175086,0.0239926,0.0764263,0,0.0112542,0,0.0208582,0,0,0,0,0,0,0,0
964,0.0224784,0,0,0,0,0,0,0,0,0,0,0,0.0114693,0.0146763,0.0144487,0,0,0,0.0876324,0,0.0547951,0.0472501,0.0462058,0.0324243,0.0271301,0.0288669,0.0448051,0.0599856,0.0222935,0.027581,0.0310632,0.0216743,0.0233869,0.0152935,0.010755,0.0184699,0.0722994,0.0061041,0.033203,0.0268245,0.0394409,0.0294676,0,0.0419333,0,0,0.0525281,0,0.0437803,0.0349434,0.0372169,0.0408242,0.0304974,0.00778262,0.0424118,0.0926586,0.0149892,0.0159807,0.0138989,0.0172251,0.0122768,0.0269421,0.0156443,0.0181709,0.0245847,0.0725771,0,0.0104913,0,0.0202118,0,0,0,0,0,0,0,0
965,0.0203781,0,0,0,0,0,0,0,0,0,0,0,0.0110982,0.0135439,0.0145715,0,0,0,0.0880036,0,0.0534664,0.0471361,0.0468442,0.032278,0.0257705,0.0283237,0.0432547,0.0585878,0.0212888,0.0271841,0.0303509,0.0216946,0.0232317,0.0154434,0.0103709,0.0181513,0.0716756,0.00596895,0.0329059,0.0264039,0.0394565,0.0291149,0,0.0403597,0,0,0.051197,0,0.0437619,0.0338642,0.0368634,0.0403353,0.0296475,0.00751527,0.0407969,0.0899257,0.0148024,0.0157743,0.0133741,0.0167888,0.0125818,0.0267577,0.0159136,0.0183599,0.0240677,0.0703052,0,0.0101439,0,0.0202392,0,0,0,0,0,0,0,0
966,0.0211035,0,0,0,0,0,0,0,0,0,0,0,0.00734934,0.0175398,0.0157058,0,0,0,0.0499545,0,0.0367081,0.0264269,0.051363,0.0334958,0.0161512,0.0273397,0.0333865,0.0276036,0.0173481,0.0248399,0.0274448,0.0249709,0.0261207,0.0181581,0.00698127,0.0184271,0.0332763,0.00992908,0.024544,0.02249,0.039463,0.0274606,0,0.0302548,0,0,0.0420524,0,0.044078,0.0272104,0.0348159,0.0387485,0.0268891,0.00437825,0.0316849,0.069398,0.0117024,0.0134119,0.0105591,0.0150311,0.0125068,0.0238394,0.0156189,0.0180434,0.018666,0.0529268,0,0.00833028,0,0.0267103,0,0,0,0,0,0,0,0
967,0.0216696,0,0,0,0,0,0,0,0,0,0,0,0.00776817,0.0177268,0.0156132,0,0,0,0.0501545,0,0.0365899,0.026839,0.0512419,0.033362,0.0159062,0.027016,0.0330471,0.0267813,0.0176006,0.0245674,0.0271664,0.0247863,0.0259764,0.0182209,0.00689625,0.0184885,0.0333569,0.0097841,0.0246368,0.0220262,0.0394715,0.026991,0,0.0301553,0,0,0.0417036,0,0.0441218,0.0270173,0.0347003,0.0382035,0.0266548,0.00431975,0.0312378,0.0678354,0.0113122,0.0133264,0.0103336,0.0147419,0.0123745,0.0239353,0.0154505,0.0178676,0.0183024,0.0518524,0,0.00850463,0,0.0270446,0,0,0,0,0,0,0,0
968,0.0222037,0,0,0,0,0,0,0,0,0,0,0,0.00817394,0.017947,0.0150339,0,0,0,0.0504205,0,0.0365411,0.0270392,0.050805,0.0329802,0.0156575,0.0263714,0.0326795,0.0255935,0.0174514,0.0239205,0.026687,0.0244328,0.0258735,0.0182656,0.00684704,0.0185433,0.0335172,0.00963881,0.0248685,0.0214708,0.0394794,0.0265007,0,0.0300584,0,0,0.0413639,0,0.0441694,0.0267974,0.0345326,0.03767,0.0264376,0.00428657,0.030808,0.0659521,0.0107991,0.0132663,0.0100759,0.0141091,0.0122497,0.0240584,0.0149795,0.017677,0.0177897,0.0506479,0,0.00848294,0,0.0274479,0,0,0,0,0,0,0,0
969,0.0226783,0,0,0,0,0,0,0,0,0,0,0,0.00851676,0.0180239,0.0147325,0,0,0,0.0508393,0,0.0365583,0.0272286,0.0505613,0.0325261,0.0154554,0.0257397,0.032268,0.0238671,0.0170927,0.023253,0.0262004,0.024137,0.0255466,0.0182342,0.00683143,0.0190195,0.0338083,0.0095354,0.0250449,0.0209827,0.0394132,0.0260131,0,0.0300872,0,0,0.0409526,0,0.0442089,0.0264484,0.0344444,0.0371185,0.0262003,0.00416591,0.0302963,0.0634311,0.0106539,0.0132595,0.00980929,0.0138614,0.012223,0.0242114,0.0146267,0.0174907,0.0173194,0.0490949,0,0.00829661,0,0.0276002,0,0,0,0,0,0,0,0
970,0.0233613,0,0,0,0,0,0,0,0,0,0,0,0.00902056,0.0179184,0.0147469,0,0,0,0.0512747,0,0.0365906,0.0273201,0.0504203,0.0321692,0.0152898,0.0253562,0.031917,0.0215453,0.0167601,0.0228354,0.0257784,0.0239161,0.0251957,0.0182289,0.0067952,0.0200304,0.0342743,0.0094424,0.0251073,0.0206223,0.0393033,0.0255696,0,0.0299362,0,0,0.0405868,0,0.04424,0.0261436,0.0343954,0.0365808,0.0259797,0.00401717,0.0298448,0.0599518,0.0101913,0.0132535,0.00954489,0.0136698,0.0122602,0.0243842,0.014444,0.0173135,0.0170037,0.047018,0,0.00821936,0,0.0274631,0,0,0,0,0,0,0,0
971,0.0193223,0,0,0,0,0.0252805,0,0,0,0,0,0,0.00963947,0.00921729,0.0148062,0,0,0,0.0592692,0,0,0.0246513,0.0501284,0.0319479,0.0145471,0.0252663,0.0305195,0.0267185,0.0166548,0.0232096,0.0255803,0.0237125,0.0250918,0.0182242,0.0067926,0.0207171,0.0406053,0.00641701,0.0243275,0.020347,0.0393292,0.0250867,0,0.0280645,0,0,0.0399448,0,0.0444217,0.0256876,0.034373,0.0359492,0.0255827,0.00385792,0.028296,0.0604121,0.00993081,0.0132593,0.00926547,0.0134226,0.0120304,0.0245041,0.0142617,0.0170156,0.0167827,0.0465003,0,0.00826619,0,0.0229975,0,0,0,0,0,0,0,0
972,0.0233263,0,0,0,0,0.0217579,0,0,0,0,0,0,0.0101092,0.0176463,0.0147385,0,0,0,0.0518789,0,0.0370908,0.0276822,0.0500744,0.0315199,0.0142626,0.0248642,0.0300439,0.0187654,0.0163735,0.0239344,0.0251634,0.0234746,0.02514,0.0182077,0.00677949,0.0211643,0.0351082,0.00935531,0.0248164,0.0199285,0.0391956,0.0246573,0,0.0298379,0,0,0.0399624,0,0.0444403,0.0256966,0.0343034,0.0353895,0.0252782,0.0037487,0.0277109,0.0555216,0.00999619,0.0132845,0.00905261,0.0131491,0.0116766,0.0245639,0.014108,0.0168292,0.016359,0.0444826,0,0.00805164,0,0.0266123,0,0,0,0,0,0,0,0
973,0.0200129,0,0,0,0,0.0203137,0,0,0,0,0,0,0.0103128,0.00917893,0.0146163,0,0,0,0.0585587,0,0,0.0243337,0.0502045,0.0310495,0.0141163,0.024342,0.0297963,0.0235354,0.0159922,0.0238519,0.0246302,0.0232722,0.0250747,0.0181742,0.00671481,0.0218208,0.0402783,0.00646883,0.023718,0.0193461,0.0393217,0.0242287,0,0.0263661,0,0,0.0390116,0,0.0448768,0.0249922,0.0341685,0.0347799,0.0249626,0.00364454,0.0273444,0.0543738,0.00963549,0.0132844,0.00888375,0.0129424,0.0114437,0.0244902,0.0138298,0.0166677,0.0157444,0.0419575,0,0.00856614,0,0.0229638,0,0,0,0,0,0,0,0
974,0.0239717,0,0,0,0,0.0181046,0,0,0,0,0,0,0.0106108,0.0177743,0.0145144,0,0,0,0.0510935,0,0.0368409,0.0268449,0.0501885,0.0307361,0.0137984,0.0239775,0.0292342,0.016172,0.0156886,0.0234733,0.0242895,0.0230531,0.0248813,0.0181458,0.0066803,0.0227114,0.0347964,0.00918959,0.0242792,0.0187915,0.0391818,0.0237504,0,0.028306,0,0,0.0389889,0,0.04484,0.0249056,0.0341466,0.0341079,0.0245903,0.00353917,0.0266889,0.0504011,0.00930042,0.0133124,0.00870954,0.0128112,0.0112575,0.0245406,0.0134587,0.0163156,0.0151853,0.0403196,0,0.00853086,0,0.0264406,0,0,0,0,0,0,0,0
975,0.0243423,0,0,0,0,0.0168052,0,0,0,0,0,0,0.0111542,0.0178253,0.0144531,0,0,0,0.0507067,0,0.0367345,0.026297,0.0502024,0.0303952,0.0135252,0.0235871,0.0288966,0.0148517,0.0152991,0.0229676,0.0238523,0.0228221,0.0246684,0.0181835,0.00662859,0.0232583,0.0347081,0.00916781,0.0240517,0.0181517,0.0391837,0.0230795,0,0.0276549,0,0,0.0385417,0,0.0449332,0.0246261,0.0340776,0.033427,0.0242767,0.00333446,0.0263543,0.0481487,0.00906956,0.0133383,0.00849782,0.0126634,0.0110897,0.0246312,0.0130962,0.015974,0.0146119,0.0385156,0,0.00876317,0,0.0265654,0,0,0,0,0,0,0,0
976,0.0246963,0,0,0,0,0.0155709,0,0,0,0,0,0,0.011703,0.0178966,0.0143983,0,0,0,0.0502186,0,0.0366168,0.0255421,0.0501697,0.0299458,0.0131685,0.023186,0.0285035,0.0134752,0.0149267,0.0225097,0.0233545,0.0225736,0.0243694,0.0182644,0.00660223,0.0227149,0.0344745,0.00905782,0.0238176,0.0177005,0.0391823,0.0225947,0,0.0271102,0,0,0.0379869,0,0.0451223,0.0243652,0.0339682,0.0329644,0.0239539,0.00310997,0.0259789,0.0456848,0.00897567,0.0133867,0.00817202,0.0123911,0.011054,0.0247842,0.0129506,0.0159164,0.0142168,0.0364857,0,0.00893186,0,0.0266876,0,0,0,0,0,0,0,0
