Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x75,x76,RTHI
287,0.0162012,0,0,0,0,0.018423,0,0,0,0.0346874,0.0256009,0.0276248,0.0224133,0,0,0.0141972,0,0.0300136,0.0126743,0.0404589,0.0261963,0.00646909,0.0117321,0.0367932,0.0404439,0.0193045,0.0186491,0.0149959,0.0086977,0.0148767,0.0124874,0.0164205,0.0382813,0.0178576,0.010582,0.00808846,0.0109743,0.0304541,0.00923518,0.0183257,0.0201842,0,0,0.0188699,0,0.0322289,0.0176923,0.039079,0.00761815,0.0127769,0.0138405,0.0343817,0.0264703,0.0156148,0.00816635,0.0122127,0.0091922,0.0306513,0.00920048,0.00993029,0.0112724,0.0143894,0.0374274,0.00956849,0.0163508,0.0158279,0,0,0,0,0,0.0101994
288,0.0163546,0,0,0,0,0.0185232,0,0,0,0.0346278,0.0255879,0.0275614,0.0224215,0,0,0.0141704,0,0.0299961,0.0127117,0.0405331,0.0261201,0.00648328,0.0117615,0.036718,0.040345,0.0192656,0.0186054,0.0150028,0.00871368,0.0148494,0.0124768,0.016401,0.0382308,0.0178267,0.0106669,0.00806607,0.0109481,0.0304417,0.00924989,0.0182718,0.0202695,0,0,0.0188463,0,0.032237,0.0177467,0.039055,0.00756997,0.0126821,0.0138249,0.0343373,0.0263939,0.0155537,0.00818237,0.0122075,0.0091964,0.0306117,0.00921907,0.00990028,0.0112491,0.0143537,0.0374066,0.00956176,0.0164057,0.015899,0,0,0,0,0,0.0104079
289,0.0165338,0,0,0,0,0.0186138,0,0,0,0.0343753,0.0255727,0.0274961,0.0223422,0,0,0.0141368,0,0.0299985,0.0127425,0.0404261,0.0260185,0.00644422,0.0117165,0.036702,0.0402182,0.0192602,0.0184993,0.014972,0.00864954,0.0147259,0.0124652,0.0164145,0.0379511,0.0177994,0.0106984,0.00806409,0.0108877,0.0304223,0.00929199,0.0183236,0.0203382,0,0,0.0189067,0,0.0322211,0.0178439,0.0389422,0.00763706,0.0126367,0.0138394,0.0342669,0.0263325,0.0155587,0.00823654,0.0121688,0.00921453,0.0305892,0.0092192,0.00988351,0.0112084,0.0143298,0.0373765,0.00957465,0.0164433,0.0159957,0,0,0,0,0,0.0102623
290,0.0168089,0,0,0,0,0.018736,0,0,0,0.0339017,0.0255645,0.0274954,0.022249,0,0,0.0140424,0,0.0299855,0.0127663,0.0401093,0.0260258,0.00632617,0.0115032,0.0368368,0.0400298,0.0192886,0.0181376,0.0149128,0.00841368,0.0144406,0.0124539,0.0165091,0.0373388,0.0177989,0.010711,0.00806137,0.0107772,0.0304172,0.00932955,0.0185579,0.0204815,0,0,0.018944,0,0.0322029,0.0178929,0.038643,0.00758161,0.0125938,0.0138916,0.0342587,0.026262,0.0155767,0.00831997,0.012221,0.00905285,0.0305602,0.00917018,0.00966389,0.0110722,0.0142601,0.0373659,0.0095906,0.0165176,0.0161744,0,0,0,0,0,0
291,0.0168495,0,0,0,0,0.0187773,0,0,0,0.0336227,0.0256035,0.0274572,0.022192,0,0,0.0141218,0,0.029925,0.0128364,0.0398911,0.026332,0.00621583,0.0113799,0.0369485,0.0401235,0.0192892,0.0179408,0.0148541,0.00835609,0.0143719,0.0124317,0.0166085,0.0369917,0.0179442,0.0106718,0.00807189,0.010692,0.0304377,0.00924837,0.0185988,0.0205675,0,0,0.0188838,0,0.0321983,0.0179329,0.0385559,0.0075573,0.012655,0.0139409,0.0342673,0.0262542,0.015594,0.00831055,0.0122219,0.00902018,0.0305515,0.00915474,0.00959883,0.0109807,0.0141917,0.0373936,0.00955638,0.0165186,0.0161958,0,0,0,0,0,0
292,0.0167993,0,0,0,0,0.0187948,0,0,0,0.0335249,0.0255568,0.0274173,0.0221794,0,0,0.0142045,0,0.0299124,0.0128557,0.0398575,0.0263072,0.00617121,0.0113453,0.0369714,0.0401377,0.0192581,0.0178984,0.0147947,0.00833057,0.0143564,0.0123884,0.0166041,0.036879,0.0180348,0.0106903,0.00804404,0.0106656,0.0304509,0.00922599,0.0185587,0.0205838,0,0,0.0188298,0,0.0321809,0.0178616,0.0385817,0.00748678,0.0127139,0.0139516,0.0342584,0.0262434,0.0156054,0.00834425,0.012236,0.00899824,0.0305525,0.00915123,0.00957374,0.0109388,0.0141553,0.0373983,0.00953575,0.0165177,0.0161506,0,0,0,0,0,0
293,0.0167477,0,0,0,0,0.018803,0,0,0,0.0335243,0.0254555,0.0274409,0.0221609,0,0,0.014246,0,0.0299749,0.0128708,0.0398281,0.025967,0.00613451,0.011366,0.036977,0.0401618,0.0192548,0.0178937,0.0147877,0.00830802,0.0143088,0.0124172,0.0165826,0.0368348,0.0180585,0.0107682,0.00799822,0.0106957,0.0304386,0.00927027,0.0185133,0.0205769,0,0,0.0188043,0,0.0321221,0.0177017,0.0386479,0.00750649,0.01279,0.0139299,0.0342562,0.0261802,0.0157057,0.00837413,0.0122445,0.00897571,0.0305752,0.00914772,0.00955526,0.0109651,0.014116,0.0373684,0.00955297,0.0165222,0.016103,0,0,0,0,0,0
294,0.0167049,0,0,0,0,0.0188311,0,0,0,0.0334749,0.0253933,0.0274575,0.0220815,0,0,0.0142775,0,0.029998,0.0128792,0.0397773,0.0259977,0.00609665,0.011374,0.0369488,0.0402269,0.0192674,0.017869,0.0147757,0.00831535,0.0142711,0.0124214,0.016593,0.0367726,0.0180841,0.0108723,0.00796089,0.0107366,0.0304149,0.00933278,0.018501,0.0205802,0,0,0.0187493,0,0.0320853,0.0177698,0.0387516,0.00761328,0.0128525,0.013858,0.034262,0.0260677,0.0159858,0.00839013,0.0122176,0.00889382,0.0306065,0.00912346,0.00944919,0.0110119,0.0140199,0.0373772,0.009547,0.0165335,0.0160629,0,0,0,0,0,0
295,0.0166697,0,0,0,0,0.0188422,0,0,0,0.0333805,0.0253494,0.0274213,0.0220018,0,0,0.0142914,0,0.029964,0.0128552,0.0397441,0.0264525,0.00606076,0.0113868,0.036903,0.0403434,0.0192491,0.01779,0.0147626,0.00830446,0.0142528,0.012392,0.0166227,0.036705,0.0181676,0.0109112,0.00796347,0.0107729,0.0303888,0.00935068,0.0185122,0.0205664,0,0,0.0186557,0,0.032064,0.0178714,0.0388037,0.00760166,0.0128738,0.0137997,0.0342143,0.0259898,0.0161412,0.00844224,0.0121905,0.00879873,0.030618,0.00909998,0.00931789,0.0110797,0.0139896,0.0374091,0.00954948,0.0165374,0.0160347,0,0,0,0,0,0
296,0.0166639,0,0,0,0,0.0188683,0,0,0,0.0333121,0.0253506,0.027412,0.0219409,0,0,0.0142609,0,0.0299445,0.0128265,0.039719,0.0267031,0.00602996,0.0114117,0.036831,0.0405009,0.0192439,0.0177883,0.0147762,0.00830536,0.0142449,0.0123629,0.0166393,0.0366588,0.018192,0.0109138,0.00795876,0.0107825,0.0303732,0.0093721,0.0184711,0.0205689,0,0,0.0186021,0,0.0320551,0.0179385,0.0387809,0.00769321,0.0128681,0.0137696,0.0341322,0.025924,0.0161418,0.00836819,0.0120925,0.00891958,0.0306555,0.00916165,0.00945644,0.0110476,0.0140096,0.0374783,0.00954758,0.0165301,0.016025,0,0,0,0,0,0.00965985
297,0.0166714,0,0,0,0,0.018949,0,0,0,0.0332845,0.0254865,0.0274031,0.0219678,0,0,0.0142201,0,0.0299802,0.0128001,0.0396893,0.0266874,0.00601146,0.0114339,0.0368065,0.0405529,0.0192584,0.0179657,0.0148027,0.00829136,0.0141482,0.012324,0.0166208,0.0365384,0.0182177,0.0108568,0.0079253,0.0108585,0.0303887,0.00941154,0.018528,0.0206315,0,0,0.0185359,0,0.0320551,0.0179963,0.0387885,0.00761176,0.0128831,0.0137407,0.0340912,0.0258386,0.0160316,0.00846748,0.012198,0.00874739,0.0305334,0.00912028,0.009322,0.0110902,0.0138913,0.0376152,0.00955558,0.0165659,0.0160362,0,0,0,0,0,0
