Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
378,0.0514938,0,0,0,0,0.0336153,0,0,0,0,0,0,0.0215868,0.0372004,0.0075141,0.0153811,0,0,0.0308446,0,0.0373648,0.0303826,0.0360841,0.0134995,0.0131654,0.0068692,0.0274831,0.0472587,0.00922764,0.00996488,0.00640753,0.00717177,0.0119865,0.0044483,0.0248949,0.0346561,0.034615,0,0.023635,0.012375,0.0465673,0.0276705,0.0271466,0.0486107,0,0,0.0588374,0,0.0539621,0.0354416,0.0450361,0.0439688,0.00911231,0.0124269,0.02743,0.0598895,0.00770638,0.0131783,0.00550284,0.00587213,0.020655,0.017355,0.0221194,0.0250629,0.00602185,0.0387527,0.0745459,0.0521893,0.0281565,0.043762,0,0,0,0,0,0,0
379,0.0426064,0,0,0,0,0.0326679,0,0,0,0,0,0,0.0218179,0.03721,0.00780392,0.0149715,0,0,0.0312946,0,0.0372277,0.0306132,0.0351963,0.0139787,0.012414,0.00700157,0.0266306,0.0481909,0.00966477,0.010306,0.00652964,0.00750957,0.0123101,0.00485415,0.0251665,0.0350194,0.0350791,0,0.023733,0.0117105,0.0466618,0.0245838,0.0268649,0.035383,0,0,0.0559686,0,0.0537128,0.0327464,0.0452585,0.0401672,0.00974164,0.0122573,0.0264943,0.053357,0.00716409,0.0123499,0.00449034,0.00595039,0.0192305,0.0195035,0.0199922,0.0234915,0.00613987,0.0323834,0.0748706,0.0520958,0.0273116,0.0346428,0,0,0,0,0,0,0
380,0.0447643,0,0,0,0,0.0328823,0,0,0,0,0,0,0.0213306,0.037214,0.00754347,0.0150524,0,0,0.0312068,0,0.037412,0.0304921,0.0352749,0.014049,0.0130486,0.00660604,0.0271845,0.0479666,0.00952093,0.00987071,0.00620233,0.0071768,0.0119346,0.00479953,0.0249406,0.0345668,0.0350496,0,0.0236977,0.010457,0.0467309,0.0220987,0.0274068,0.0386103,0,0,0.0566548,0,0.0536922,0.0334587,0.0451732,0.0371604,0.00961735,0.0123813,0.0270937,0.0543646,0.00686344,0.0119194,0.00442308,0.00636181,0.0180575,0.0218262,0.0179135,0.0222204,0.00649884,0.0336178,0.0747904,0.0522165,0.0274228,0.0369101,0,0,0,0,0,0,0
381,0.0475943,0,0,0,0,0.0331171,0,0,0,0,0,0,0.0208039,0.0372584,0.00727601,0.0151418,0,0,0.0312927,0,0.0374805,0.0304894,0.0354682,0.0136501,0.0137645,0.0059668,0.0280404,0.0475014,0.00921998,0.00914333,0.00559264,0.00683708,0.0114721,0.00479036,0.0250401,0.0339207,0.0350716,0,0.0236925,0.00938752,0.0466095,0.0202548,0.0279623,0.0431279,0,0,0.0576708,0,0.0538057,0.0344568,0.0450686,0.0343869,0.00963715,0.0123351,0.0279659,0.0561526,0.00652811,0.0118529,0.00511762,0.00688793,0.0168208,0.0241058,0.0156541,0.0207303,0.00634565,0.0353872,0.0748761,0.0521962,0.0277835,0.0398898,0,0,0,0,0,0,0
382,0.0505221,0,0,0,0,0.033677,0,0,0,0,0,0,0.0209504,0.037251,0.00734418,0.0151782,0,0,0.0313666,0,0.037507,0.0304713,0.0356769,0.0128611,0.0144917,0.00538378,0.0288916,0.0469505,0.00887233,0.00848264,0.00486546,0.00678407,0.0112421,0.00496144,0.0255992,0.0337173,0.0350392,0,0.0236579,0.00823137,0.0465803,0.0182116,0.02846,0.0475121,0,0,0.0588178,0,0.0539637,0.0352561,0.044902,0.0319692,0.00977949,0.0124711,0.0288125,0.0585904,0.0062327,0.0119206,0.00626083,0.00753399,0.01602,0.0264722,0.0136738,0.0194704,0.00607442,0.0374729,0.0748045,0.0522078,0.0286173,0.0429353,0,0,0,0,0,0,0
383,0.0455869,0,0,0,0,0.0327978,0,0,0,0,0,0,0.0214071,0.0372409,0.00760071,0.014706,0,0,0.0319395,0,0.0373879,0.030771,0.0352571,0.0124403,0.0141712,0.00506356,0.0284101,0.0475454,0.00886193,0.0082573,0.00454216,0.00698415,0.0112102,0.00530665,0.0260714,0.034017,0.0355733,0,0.0237868,0.00767089,0.0466503,0.0163403,0.0282715,0.039832,0,0,0.0572923,0,0.0538586,0.0335813,0.0448612,0.0296414,0.0107154,0.0127149,0.0283335,0.0544837,0.00618532,0.0121551,0.00750645,0.0082696,0.0154988,0.0291154,0.0122812,0.0186603,0.00571529,0.0336287,0.0750211,0.0522011,0.0278937,0.037899,0,0,0,0,0,0,0
384,0.047052,0,0,0,0,0.033046,0,0,0,0,0,0,0.021098,0.0372356,0.00725597,0.0146035,0,0,0.0320319,0,0.0375084,0.0306962,0.035298,0.0126581,0.0145638,0.00455468,0.0290223,0.0472728,0.00857285,0.00763084,0.00416209,0.00673601,0.0107576,0.00527416,0.0259004,0.0336772,0.0356392,0,0.0237054,0.00714442,0.0466949,0.0152661,0.0286381,0.04195,0,0,0.0577772,0,0.0538922,0.0341117,0.0447923,0.0280482,0.0111446,0.0133682,0.0290955,0.0553256,0.00639323,0.0127109,0.00889467,0.009138,0.0156218,0.0317772,0.0118513,0.0185316,0.00597285,0.0345595,0.0749525,0.0521988,0.0283449,0.0394576,0,0,0,0,0,0,0
385,0.0487566,0,0,0,0,0.0333459,0,0,0,0,0,0,0.0206757,0.0372482,0.00677384,0.0144252,0,0,0.0321694,0,0.0375576,0.0306541,0.0352488,0.0130333,0.0149404,0.00412258,0.029656,0.0469351,0.00833406,0.00705325,0.00374559,0.00656142,0.0103872,0.00525572,0.025766,0.0332873,0.0357238,0,0.0235756,0.0072825,0.0467141,0.0149674,0.0289247,0.0444805,0,0,0.0586254,0,0.0540136,0.0348296,0.0448763,0.0270474,0.0115215,0.0139099,0.0298863,0.0565639,0.00692333,0.0133186,0.0101187,0.00994323,0.0161445,0.0344253,0.0123074,0.0188218,0.00615551,0.0358065,0.0748411,0.0521493,0.028783,0.0412046,0,0,0,0,0,0,0
386,0.0506004,0,0,0,0,0.0338297,0,0,0,0,0,0,0.020317,0.0372663,0.00636336,0.0142458,0,0,0.0322907,0,0.0375873,0.0306262,0.0351979,0.012662,0.0152527,0.00371503,0.0302027,0.0465721,0.00806264,0.00655298,0.00328731,0.00650453,0.0100571,0.00522343,0.0257271,0.0330142,0.0357771,0,0.0234946,0.00745677,0.0466568,0.0153879,0.0290928,0.0472771,0,0,0.0596165,0,0.0540932,0.0355458,0.0450118,0.0268472,0.0119838,0.0140572,0.0306255,0.0581314,0.00762983,0.0139174,0.0110632,0.0107108,0.0170077,0.036958,0.0136272,0.0195369,0.00614324,0.037277,0.0746992,0.052224,0.0293706,0.0430454,0,0,0,0,0,0,0
387,0.0458804,0,0,0,0,0.0329927,0,0,0,0,0,0,0.0206257,0.03727,0.00642731,0.0136933,0,0,0.0327357,0,0.0375513,0.0308606,0.0348215,0.0126573,0.0147249,0.00366491,0.0294804,0.0472461,0.00811637,0.00662453,0.00309299,0.00670111,0.0101856,0.00541535,0.0258774,0.0334281,0.0362567,0,0.0236114,0.00776205,0.0467307,0.0165994,0.028701,0.0398328,0,0,0.0582451,0,0.0539066,0.034034,0.045206,0.0277121,0.0130764,0.0136796,0.030155,0.054193,0.00841353,0.014393,0.0117885,0.0114562,0.0180285,0.0393443,0.0151338,0.0205862,0.00608501,0.0334575,0.074685,0.0521399,0.0284588,0.0381939,0,0,0,0,0,0,0
388,0.04788,0,0,0,0,0.03344,0,0,0,0,0,0,0.0206301,0.0372575,0.00617504,0.0136229,0,0,0.0326574,0,0.037676,0.0307847,0.0349294,0.0128748,0.0150205,0.00361122,0.0299609,0.0469443,0.00791233,0.00632485,0.0027282,0.0063675,0.0100627,0.00539514,0.0258258,0.0332688,0.0362831,0,0.023603,0.00801557,0.0468032,0.0184765,0.0288399,0.0427215,0,0,0.058979,0,0.0539806,0.0346316,0.0452824,0.029423,0.0134482,0.0132192,0.0308563,0.0554401,0.00915053,0.0149083,0.0124791,0.0122331,0.0191507,0.0413027,0.0165471,0.0218648,0.00607264,0.0347119,0.0743121,0.0520713,0.029042,0.0402589,0,0,0,0,0,0,0
389,0.050182,0,0,0,0,0.0339958,0,0,0,0,0,0,0.0206938,0.0372353,0.0057193,0.0135625,0,0,0.0325857,0,0.0377144,0.0307006,0.0350692,0.0129401,0.0153475,0.00369787,0.030426,0.0465117,0.00771584,0.00605917,0.00240413,0.00605397,0.0100214,0.00538469,0.0258326,0.0330536,0.0363686,0,0.0235887,0.00824524,0.0468705,0.0203857,0.0288926,0.0461696,0,0,0.0597649,0,0.0541568,0.0353612,0.0452562,0.0319486,0.0137422,0.0125378,0.0315154,0.0571883,0.0097057,0.015254,0.01264,0.0127492,0.020196,0.0427479,0.0180113,0.0233119,0.00542321,0.0363521,0.0738351,0.0521218,0.0297401,0.0425571,0,0,0,0,0,0,0
390,0.0514025,0,0,0,0,0.034385,0,0,0,0,0,0,0.0205992,0.0371935,0.00529481,0.0134249,0,0,0.0325821,0,0.0377138,0.0306167,0.035156,0.0136592,0.0155797,0.00385025,0.0307363,0.0462417,0.00748964,0.00606146,0.00206883,0.00618176,0.00995417,0.00539936,0.0258177,0.0327058,0.0364305,0,0.0235416,0.00818073,0.0468999,0.0215637,0.0288949,0.048055,0,0,0.0603052,0,0.0542373,0.0358324,0.0451506,0.0343909,0.0139847,0.0120116,0.0319705,0.0582143,0.0100403,0.0154197,0.012625,0.0130262,0.0210341,0.0435951,0.0189164,0.024674,0.00495334,0.0373128,0.0736844,0.0521415,0.0302475,0.0437815,0,0,0,0,0,0,0
391,0.0446671,0,0,0,0,0.032917,0,0,0,0,0,0,0.0204492,0.0370962,0.00525907,0.0126886,0,0,0.0329149,0,0.0375798,0.0307218,0.0347133,0.0142579,0.0147571,0.00416275,0.0294351,0.0470524,0.00758003,0.00695298,0.00190813,0.00709991,0.0102018,0.0056379,0.0259795,0.0329141,0.0368194,0,0.0235514,0.00872878,0.046998,0.0224816,0.0280977,0.0376719,0,0,0.0585918,0,0.0540472,0.034099,0.0449387,0.0366336,0.0148503,0.0116143,0.0308786,0.0527433,0.00985485,0.0152172,0.0119539,0.0126313,0.0219685,0.0439921,0.0197736,0.0262459,0.00437305,0.0321443,0.0741671,0.0519309,0.0286134,0.0369223,0,0,0,0,0,0,0
392,0.0460821,0,0,0,0,0.0332142,0,0,0,0,0,0,0.0191872,0.0370628,0.00480151,0.0125756,0,0,0.0327782,0,0.0377338,0.0305589,0.0348257,0.01446,0.0150337,0.00439403,0.0297827,0.0468843,0.00734417,0.00724091,0.00175311,0.00746478,0.0100922,0.00558541,0.0258821,0.0325118,0.0367503,0,0.0233867,0.00857501,0.0471567,0.0226955,0.0281714,0.0397877,0,0,0.0593603,0,0.0539406,0.0346578,0.0445058,0.0378191,0.0147542,0.0118673,0.0313376,0.0534746,0.00935096,0.0150624,0.0113155,0.0119191,0.0226656,0.0439517,0.0198662,0.0273471,0.00489787,0.0331141,0.0740938,0.0520265,0.0289269,0.0384587,0,0,0,0,0,0,0
393,0.0482856,0,0,0,0,0.0336363,0,0,0,0,0,0,0.0181456,0.037136,0.00445943,0.0125467,0,0,0.0326254,0,0.0379002,0.0304454,0.034938,0.0149021,0.0153006,0.00460859,0.0301131,0.0464683,0.00724869,0.00728089,0.00170351,0.00745421,0.00993375,0.00549389,0.0257382,0.0320196,0.0365398,0,0.0233696,0.00803984,0.0471264,0.0224136,0.0282866,0.0431521,0,0,0.0605306,0,0.0539761,0.0356123,0.0441031,0.0378746,0.0145845,0.012067,0.0317353,0.0550818,0.00856652,0.0148249,0.010289,0.0108503,0.0229527,0.0434344,0.0195624,0.0280113,0.00564138,0.0349285,0.0738607,0.052267,0.0294208,0.0405706,0,0,0,0,0,0,0
394,0.0509635,0,0,0,0,0.0343199,0,0,0,0,0,0,0.0174955,0.037154,0.00403227,0.0125777,0,0,0.0324399,0,0.0379339,0.0303493,0.0350027,0.0155297,0.015529,0.00482701,0.0304244,0.0458506,0.00724929,0.00729757,0.00176905,0.00726602,0.0097961,0.00542136,0.0255087,0.0315674,0.0362481,0,0.0233699,0.00709371,0.0470201,0.02185,0.0284555,0.0474754,0,0,0.0618595,0,0.0541951,0.0368447,0.0438517,0.0370345,0.0143752,0.0122857,0.0320784,0.0576356,0.00775933,0.014643,0.00940328,0.00983675,0.0226941,0.0425162,0.018926,0.0278548,0.00685527,0.0374893,0.0737242,0.0524178,0.0302854,0.0431782,0,0,0,0,0,0,0
395,0.0462899,0,0,0,0,0.0331108,0,0,0,0,0,0,0.0177774,0.0371051,0.0040306,0.0122562,0,0,0.0327681,0,0.0377244,0.0305955,0.0346234,0.0163741,0.0148624,0.00523023,0.0295724,0.0463227,0.00772246,0.00798913,0.0021574,0.00743704,0.0101618,0.00557257,0.025481,0.0321131,0.0365243,0,0.0235,0.00608291,0.0470349,0.0213116,0.0282237,0.0403841,0,0,0.0608375,0,0.0541318,0.0358302,0.043891,0.0364407,0.0146651,0.012626,0.0312746,0.0536647,0.00696072,0.0144275,0.00884877,0.00895202,0.0220733,0.0414738,0.0179429,0.0271482,0.00817989,0.0339011,0.0739352,0.0521131,0.0290554,0.0384091,0,0,0,0,0,0,0
396,0.0476957,0,0,0,0,0.0335124,0,0,0,0,0,0,0.0173957,0.0370822,0.00371043,0.0121535,0,0,0.0325985,0,0.0378032,0.0304729,0.0347348,0.0170683,0.0147982,0.00550246,0.0295043,0.0459756,0.00764615,0.00803809,0.00225908,0.00747416,0.0100429,0.00550937,0.0252518,0.0319263,0.0363416,0,0.0234636,0.00607784,0.0470914,0.0211371,0.0283513,0.0425852,0,0,0.0617163,0,0.0541057,0.0363879,0.0438453,0.0364885,0.0146367,0.0126767,0.0313371,0.0547668,0.00621262,0.0142968,0.0078216,0.00790054,0.0216769,0.0406232,0.0172644,0.0269073,0.00991821,0.0351063,0.0737082,0.0521545,0.0295723,0.0397916,0,0,0,0,0,0,0
397,0.0494322,0,0,0,0,0.0339155,0,0,0,0,0,0,0.0169707,0.0371023,0.00359447,0.0121804,0,0,0.0324557,0,0.0379064,0.0303295,0.034845,0.0180147,0.0147035,0.00571294,0.0294444,0.0455042,0.00761805,0.0080619,0.00244843,0.00739902,0.0099433,0.00533487,0.0248481,0.0318314,0.0362016,0,0.0234701,0.00550517,0.0471484,0.0207514,0.0284001,0.0453161,0,0,0.0626408,0,0.0542007,0.036927,0.0438479,0.0364594,0.0146316,0.0126841,0.0314334,0.0563973,0.00565383,0.0142292,0.00705891,0.00711129,0.0213179,0.0399672,0.0168109,0.026528,0.0121416,0.0366962,0.0732473,0.0525305,0.0302272,0.0415031,0,0,0,0,0,0,0
398,0.0510937,0,0,0,0,0.0343921,0,0,0,0,0,0,0.0167354,0.0371221,0.00377754,0.0122206,0,0,0.0323433,0,0.038004,0.0301197,0.0348772,0.0187639,0.0147099,0.00614415,0.0294607,0.0450452,0.00767065,0.00825,0.0028798,0.00763553,0.0101565,0.00540824,0.0247339,0.0317216,0.0361191,0,0.0233475,0.00525342,0.0472255,0.0202701,0.0284075,0.0480075,0,0,0.0633615,0,0.0542441,0.037546,0.0439652,0.036338,0.0145506,0.0126831,0.03162,0.058212,0.00531663,0.014055,0.00641768,0.00652027,0.0210597,0.0394,0.0162787,0.0259617,0.0141304,0.0383347,0.0729817,0.0526966,0.0309114,0.0431456,0,0,0,0,0,0,0
399,0.0494464,0,0,0,0,0.0336942,0,0,0,0,0,0,0.0171625,0.0371144,0.0043571,0.0121236,0,0,0.032595,0,0.0378856,0.0302598,0.0346666,0.0195496,0.0141223,0.00678601,0.0288499,0.0451427,0.00815665,0.00903995,0.00361481,0.00807439,0.0108389,0.00560927,0.0246678,0.0324616,0.0363376,0,0.0234154,0.00432653,0.0471455,0.0200492,0.0282674,0.0456837,0,0,0.0632151,0,0.0543812,0.0375079,0.0441149,0.0369203,0.0149039,0.0137859,0.0311996,0.0568919,0.00521636,0.0138978,0.0069049,0.00687321,0.0210663,0.0392103,0.0156659,0.0255069,0.0147974,0.0373302,0.0730196,0.052564,0.0301332,0.0414304,0,0,0,0,0,0,0
400,0.0503419,0,0,0,0,0.0340121,0,0,0,0,0,0,0.0163377,0.0370687,0.00453451,0.0121362,0,0,0.0325764,0,0.0379268,0.0302829,0.0346998,0.0200952,0.0139252,0.00716223,0.0287643,0.0450359,0.00821303,0.00910558,0.00411865,0.00832851,0.0108343,0.00573057,0.0245264,0.0321076,0.0362786,0,0.0235002,0.00452759,0.047221,0.0206236,0.028337,0.0472878,0,0,0.0635231,0,0.0543158,0.0378299,0.0441782,0.0382284,0.0150601,0.0147514,0.0312916,0.0579767,0.00515282,0.0137041,0.00757792,0.00764004,0.0211319,0.0391309,0.0155313,0.025393,0.0140874,0.0383153,0.0728208,0.0526734,0.0303692,0.0422678,0,0,0,0,0,0,0
401,0.0516565,0,0,0,0,0.0344436,0,0,0,0,0,0,0.0159176,0.0370691,0.0050724,0.0121755,0,0,0.0324974,0,0.0379591,0.0303088,0.0347857,0.0210655,0.0135435,0.00766932,0.0285449,0.044806,0.00845816,0.00951567,0.00452932,0.008531,0.0109684,0.00578012,0.0242209,0.0320484,0.0361543,0,0.0236261,0.0042329,0.0472237,0.0209724,0.0284108,0.049663,0,0,0.0641891,0,0.0544138,0.0382638,0.0441626,0.0389784,0.0153007,0.0150727,0.031248,0.0597582,0.0052989,0.0133365,0.00846579,0.00880939,0.0207034,0.0387582,0.0152244,0.0249762,0.0132836,0.0399079,0.0723942,0.0530783,0.0307619,0.0435439,0,0,0,0,0,0,0
402,0.0530344,0,0,0,0,0.0349463,0,0,0,0,0,0,0.0154669,0.0370823,0.00548943,0.0122937,0,0,0.0323972,0,0.0379841,0.030343,0.0348922,0.0218766,0.013134,0.00834672,0.0283394,0.044578,0.00869104,0.0099361,0.00489043,0.008647,0.0110706,0.00581225,0.0239435,0.0318576,0.0360352,0,0.0237203,0.00391036,0.0472366,0.0212124,0.0284753,0.0521453,0,0,0.0647338,0,0.0545015,0.0387511,0.0441054,0.0392298,0.0155319,0.0145591,0.0311206,0.0616926,0.00558805,0.0128503,0.00908488,0.00982317,0.0202061,0.0384037,0.0150857,0.0246856,0.0126853,0.0415562,0.0721951,0.0531979,0.0313167,0.0449059,0,0,0,0,0,0,0
403,0.0505746,0,0,0,0,0.0336822,0,0,0,0,0,0,0.0151877,0.0370671,0.00623497,0.0122807,0,0,0.0325031,0,0.0378266,0.0305607,0.0346604,0.0227177,0.0121677,0.00891772,0.0275913,0.0447586,0.00936648,0.0108672,0.00570108,0.00894141,0.0114026,0.00590722,0.023712,0.0322885,0.036174,0,0.0239324,0.00311113,0.0472376,0.0211601,0.0281999,0.0486165,0,0,0.0643493,0,0.0544853,0.0383863,0.0441801,0.0392409,0.0161625,0.0139339,0.0304477,0.0593034,0.00602098,0.01236,0.00942701,0.0105331,0.0198068,0.0382919,0.0150253,0.0242717,0.0121465,0.0399434,0.0721612,0.0531507,0.02998,0.0424025,0,0,0,0,0,0,0
404,0.0519438,0,0,0,0,0.0340721,0,0,0,0,0,0,0.0140805,0.0370422,0.00680347,0.0125325,0,0,0.0320973,0,0.0378845,0.0304605,0.0346494,0.0226906,0.0117026,0.00916208,0.0274445,0.044197,0.00963785,0.0112646,0.00642131,0.0092772,0.0113234,0.0058712,0.0235225,0.0318054,0.0357943,0,0.0240558,0.00313248,0.0472793,0.0210522,0.0281779,0.050993,0,0,0.0649384,0,0.054428,0.038831,0.0441623,0.0392968,0.0165207,0.0138527,0.0303128,0.0613017,0.00652838,0.0118459,0.00960265,0.0111402,0.0196213,0.0382042,0.0149084,0.0241037,0.0128088,0.041712,0.0719238,0.0533021,0.0305255,0.0436665,0,0,0,0,0,0,0
405,0.0535911,0,0,0,0,0.034639,0,0,0,0,0,0,0.0130684,0.0370623,0.00751436,0.0127843,0,0,0.0318014,0,0.0379056,0.0304308,0.0347862,0.0229669,0.0111112,0.00938512,0.0273969,0.0434469,0.00993627,0.0119677,0.00703781,0.00942236,0.0115904,0.00584818,0.0232265,0.0313799,0.0354503,0,0.0242052,0.00316495,0.0473019,0.0211412,0.028312,0.0538667,0,0,0.0656234,0,0.054501,0.0392605,0.0439638,0.0396313,0.0170134,0.0141544,0.0302173,0.0638631,0.00693512,0.0113692,0.00974541,0.0114941,0.0193641,0.0379506,0.0145816,0.0236229,0.0143064,0.0438286,0.0715973,0.0535936,0.0313432,0.0452417,0,0,0,0,0,0,0
406,0.0552049,0,0,0,0,0.035366,0,0,0,0,0,0,0.0121928,0.037074,0.00843384,0.0123846,0,0,0.0316917,0,0.0378656,0.0304572,0.0349857,0.0235815,0.0104578,0.00967753,0.0274246,0.0425775,0.0103443,0.0126341,0.00768746,0.00943854,0.0115472,0.00627604,0.0227724,0.0311209,0.0352105,0,0.0242905,0.00317817,0.0472343,0.0213926,0.0284507,0.0569055,0,0,0.0662474,0,0.0545999,0.0397276,0.0436865,0.040135,0.0175972,0.0145542,0.0302385,0.0666786,0.00711829,0.010853,0.00990884,0.0119373,0.0189846,0.0373565,0.0141245,0.0230353,0.0161506,0.0460271,0.0715217,0.0538283,0.032438,0.0468417,0,0,0,0,0,0,0
407,0.0456144,0,0,0,0,0.0306006,0,0,0,0,0,0,0.0117347,0.0370495,0.00934937,0.0117654,0,0,0.0312879,0,0.0377784,0.030285,0.0346059,0.0239033,0.00890119,0.0102155,0.0265017,0.0421798,0.0112922,0.0139209,0.008811,0.0095934,0.0116432,0.00657933,0.0225051,0.0315292,0.0348328,0,0.0242385,0.00259858,0.0472984,0.0215682,0.0278783,0.042929,0,0,0.0639323,0,0.0541218,0.0375934,0.0435726,0.0406863,0.0189438,0.0149276,0.0293644,0.0552825,0.00709287,0.0103221,0.00994547,0.0124083,0.0186838,0.0366251,0.0139752,0.0226885,0.0168381,0.038159,0.0719287,0.0537392,0.0278956,0.0374405,0,0,0,0,0,0,0
408,0.0472857,0,0,0,0,0.0311691,0,0,0,0,0,0,0.0108095,0.0369779,0.00982906,0.0119798,0,0,0.0311607,0,0.0378604,0.030271,0.0350203,0.0232686,0.00834151,0.00996414,0.0262486,0.0416532,0.0114065,0.0140726,0.00961633,0.00935557,0.0109479,0.00656695,0.0218119,0.0306139,0.0347106,0,0.0242529,0.00202769,0.047327,0.0213938,0.027823,0.0457346,0,0,0.0643055,0,0.054005,0.0379499,0.0433162,0.0410908,0.0191958,0.0152577,0.029191,0.0575319,0.00684831,0.00999143,0.00972139,0.0129401,0.0188532,0.0359453,0.0141915,0.0228781,0.017119,0.0399653,0.0716458,0.0540439,0.0287736,0.038986,0,0,0,0,0,0,0
409,0.0493592,0,0,0,0,0.0320651,0,0,0,0,0,0,0.0101189,0.0369523,0.0105542,0.0124802,0,0,0.0311545,0,0.0378536,0.0302993,0.0353493,0.0229493,0.00767886,0.00971174,0.0259209,0.0410608,0.0116927,0.0146228,0.0100452,0.00957457,0.0105299,0.00664901,0.0208939,0.0301595,0.0346516,0,0.0243357,0.0014964,0.0472777,0.0212802,0.0277918,0.0493412,0,0,0.0650972,0,0.0540927,0.038525,0.0432866,0.0408901,0.0193203,0.0153034,0.028972,0.0607271,0.00658805,0.00970079,0.00939183,0.0133567,0.0190158,0.0351474,0.014563,0.0228257,0.0170701,0.0424649,0.0714214,0.0541739,0.0300065,0.0409325,0,0,0,0,0,0,0
410,0.0510467,0,0,0,0,0.0330831,0,0,0,0,0,0,0.00953154,0.0369385,0.0110642,0.0129889,0,0,0.0310696,0,0.0378367,0.0302308,0.0355939,0.0221287,0.00717453,0.00921779,0.0255135,0.0404995,0.0118701,0.0150576,0.0102153,0.00918539,0.00990696,0.00696047,0.019999,0.0296149,0.0345283,0,0.024459,0.00118154,0.0472747,0.0211916,0.0278636,0.0523787,0,0,0.0659039,0,0.0541154,0.0390241,0.0432297,0.0406005,0.01929,0.0152422,0.028806,0.0636111,0.00651678,0.00940726,0.00899955,0.0136647,0.0187789,0.0341718,0.014461,0.0223421,0.0171745,0.0446706,0.0712767,0.0543507,0.0312532,0.0425726,0,0,0,0,0,0,0
411,0.0424429,0,0,0,0,0.0289539,0,0,0,0,0,0,0.00886297,0.0369499,0.011811,0.0135286,0,0,0.0305702,0,0.0377748,0.0300027,0.0353298,0.0215407,0.00639841,0.00886987,0.0250707,0.0401152,0.0124894,0.015942,0.0106912,0.00838362,0.00935504,0.00768201,0.019252,0.0295336,0.03408,0,0.0245054,0.00132275,0.0473729,0.0215575,0.0276324,0.0398946,0,0,0.0642258,0,0.0537128,0.0373385,0.0431008,0.0406237,0.0200158,0.0152386,0.0283472,0.0532852,0.00660802,0.00917512,0.00887721,0.013857,0.0186029,0.033628,0.0142687,0.022076,0.0168839,0.0379044,0.0715703,0.0544621,0.0270541,0.0343211,0,0,0,0,0,0,0
412,0.0429103,0,0,0,0,0.0293221,0,0,0,0,0,0,0.00911135,0.0369677,0.0126335,0.0141772,0,0,0.0302358,0,0.0378402,0.0299912,0.0356568,0.0197352,0.00609885,0.00800156,0.024996,0.0394676,0.012481,0.0158149,0.0110495,0.00783175,0.00854537,0.00813348,0.0184614,0.0284042,0.0336739,0,0.0246654,0.00179228,0.0474546,0.0222242,0.0277341,0.04087,0,0,0.0645982,0,0.0536556,0.03734,0.0427586,0.040978,0.0202796,0.015333,0.0283451,0.0542911,0.00680911,0.00902626,0.00890899,0.0140412,0.0187847,0.0334684,0.0140382,0.0223678,0.0164395,0.0388086,0.0713625,0.0545534,0.0275445,0.0348147,0,0,0,0,0,0,0
413,0.0432823,0,0,0,0,0.0296911,0,0,0,0,0,0,0.009303,0.0369995,0.013235,0.0149544,0,0,0.0299105,0,0.0378911,0.030009,0.0361207,0.0180157,0.00590969,0.00721077,0.0249238,0.0389588,0.0125057,0.0155903,0.0115032,0.00827894,0.00795456,0.00831128,0.017747,0.0270115,0.0332729,0,0.0248565,0.00207376,0.0475445,0.0224827,0.0277367,0.0417955,0,0,0.0648946,0,0.0536507,0.0374115,0.0425759,0.0408637,0.0205689,0.0152838,0.0284221,0.0553826,0.00701848,0.00877429,0.00890136,0.0141354,0.0187398,0.0331727,0.0142128,0.0223666,0.0163225,0.0396721,0.0710972,0.0546225,0.0280521,0.0352487,0,0,0,0,0,0,0
414,0.0434203,0,0,0,0,0.0299486,0,0,0,0,0,0,0.00907644,0.0369637,0.0136456,0.0157284,0,0,0.0294476,0,0.037861,0.0298427,0.0365877,0.0165971,0.00595779,0.00643552,0.024947,0.0386436,0.0124828,0.0151013,0.0117909,0.00783557,0.00768662,0.0084421,0.017024,0.0252586,0.0327793,0,0.0249126,0.002137,0.0476307,0.0223253,0.0275734,0.0423478,0,0,0.0651745,0,0.0536251,0.0376008,0.0427277,0.0402511,0.0207178,0.0151636,0.0285411,0.0562843,0.00719787,0.00854563,0.00886947,0.0143647,0.0185526,0.0327997,0.0145241,0.0220013,0.016288,0.0404098,0.0707677,0.0547556,0.0284022,0.0354043,0,0,0,0,0,0,0
