Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
315,0.00845338,0,0,0,0,0.00836442,0,0,0,0,0,0,0.0146382,0.0421788,0.0174383,0.00614752,0,0,0.0365434,0,0.0445706,0.0185159,0.0499889,0.0244147,0.0170464,0.0103141,0.00456062,0.0243589,0.0080582,0.0106457,0.0112045,0.00826105,0.00915132,0.0051881,0.0247715,0.0182505,0.0280467,0,0.0165529,0.00404773,0.044987,0.00806466,0.0147657,0.00735277,0,0,0.00962111,0,0.0472555,0.0113151,0.0344143,0.019488,0.0174015,0.00831338,0.00362666,0.00373118,0.00830208,0.0103549,0.00546789,0.00911497,0.00451201,0.0305949,0.00161991,0.00822949,0.00782248,0.00385324,0.0297198,0.0132347,0.00700687,0.00347872,0,0,0,0,0,0,0
316,0.00822863,0,0,0,0,0.00819505,0,0,0,0,0,0,0.0148736,0.0421597,0.0171839,0.00624166,0,0,0.0363515,0,0.0445785,0.0185333,0.049859,0.0241683,0.0170433,0.00985657,0.00478008,0.023535,0.00778543,0.00998098,0.0107124,0.00810983,0.00904752,0.00497978,0.0250707,0.0180031,0.0277498,0,0.0166306,0.00392542,0.0449471,0.0084641,0.0147663,0.00726939,0,0,0.00980329,0,0.047357,0.0112211,0.0344983,0.0198894,0.0172545,0.00821755,0.00378018,0.00438333,0.00822419,0.0102556,0.00741987,0.00908995,0.00450394,0.030228,0.00168642,0.00825368,0.00821652,0.00375992,0.0295223,0.0129743,0.00703844,0.00285417,0,0,0,0,0,0,0
317,0.00813796,0,0,0,0,0.00812695,0,0,0,0,0,0,0.0148593,0.0421377,0.0165885,0.00627418,0,0,0.0362237,0,0.0445905,0.0185012,0.0497652,0.0230978,0.0169656,0.00908408,0.00503651,0.0227058,0.00682724,0.00896668,0.00970858,0.00783423,0.00861221,0.0046196,0.025357,0.017364,0.027459,0,0.0166995,0.00380882,0.0449249,0.00887375,0.0148623,0.00736971,0,0,0.0100615,0,0.0474398,0.0111655,0.0344573,0.0202815,0.017144,0.00821713,0.00388463,0.00503519,0.00808102,0.0102248,0.00696215,0.00906237,0.00455844,0.0298632,0.00193688,0.00834317,0.00854073,0.00381506,0.0292704,0.0127542,0.00713888,0.00295462,0,0,0,0,0,0,0
318,0.0081943,0,0,0,0,0.00824152,0,0,0,0,0,0,0.014394,0.0421262,0.0155627,0.00619149,0,0,0.0361975,0,0.0446207,0.0184741,0.0497986,0.0214622,0.0168402,0.00810527,0.00526574,0.0219159,0.00572871,0.0081192,0.00842821,0.0074365,0.00795164,0.00415753,0.0256406,0.0164507,0.0272412,0,0.0167888,0.00383645,0.0448479,0.0093652,0.0150053,0.00771869,0,0,0.0102536,0,0.0474285,0.0111049,0.0345548,0.0206235,0.0170861,0.00836151,0.00399686,0.00566683,0.008357,0.0101969,0.00487974,0.00919277,0.00465341,0.0293958,0.00231064,0.0085145,0.00878368,0.00398232,0.0290703,0.012494,0.00733868,0.00413035,0,0,0,0,0,0,0
319,0.00856766,0,0,0,0,0.00867463,0,0,0,0,0,0,0.0138187,0.0421925,0.0141029,0.00610715,0,0,0.0362227,0,0.0447191,0.0185298,0.0499205,0.0205629,0.0166806,0.007,0.00554225,0.0211635,0.00485977,0.0071074,0.0070502,0.00698206,0.00726223,0.00373639,0.0260233,0.0156648,0.0270383,0,0.0168625,0.00395431,0.0447633,0.00992867,0.015055,0.00849965,0,0,0.0106058,0,0.0473864,0.0110014,0.0345283,0.0210371,0.0169839,0.00854176,0.00405421,0.00656158,0.00858115,0.0100162,0.00445263,0.00929875,0.00477157,0.0289281,0.00274866,0.00876796,0.00910064,0.00436973,0.0289451,0.0122967,0.00781206,0.00420239,0,0,0,0,0,0,0
320,0.0090126,0,0,0,0,0.00922002,0,0,0,0,0,0,0.0135315,0.042265,0.0125701,0.00598955,0,0,0.0362669,0,0.0448051,0.0186949,0.0501509,0.020329,0.0165655,0.00596835,0.00586283,0.0206549,0.00445203,0.00619631,0.00580786,0.0066292,0.00669422,0.00363476,0.0265051,0.0151616,0.0268474,0,0.016934,0.0042062,0.0447158,0.0104366,0.0150413,0.00935913,0,0,0.0108409,0,0.0474256,0.0109427,0.0345331,0.0214504,0.016792,0.00866626,0.00406299,0.00746895,0.0087474,0.00986764,0.0050784,0.00946659,0.00492253,0.0284936,0.00322312,0.0089535,0.00928593,0.00481758,0.0288851,0.0122613,0.00835737,0.00603385,0,0,0,0,0,0,0
321,0.00962059,0,0,0,0,0.00994345,0,0,0,0,0,0,0.0136977,0.0423415,0.0119526,0.00583687,0,0,0.0364022,0,0.0448657,0.0188905,0.0504392,0.0186087,0.0164533,0.0054388,0.00621695,0.0202518,0.00455836,0.00576238,0.00507898,0.00657605,0.00650579,0.00387069,0.0268976,0.0151684,0.0267106,0,0.0170047,0.00449914,0.0447131,0.0105934,0.0150237,0.0103927,0,0,0.0110664,0,0.0474973,0.01097,0.0346549,0.0215332,0.0165865,0.00861043,0.00405278,0.00846521,0.00887116,0.00965267,0.00562236,0.00958208,0.00506747,0.0279608,0.00369125,0.00904895,0.00958701,0.00531028,0.0289098,0.0123283,0.00905005,0.00747348,0,0,0,0,0,0,0
322,0.0104294,0,0,0,0,0.0108907,0,0,0,0,0,0,0.0137398,0.0424232,0.0121486,0.00575601,0,0,0.036666,0,0.0449208,0.0190909,0.0506597,0.0174218,0.0163353,0.00570798,0.00669004,0.0199312,0.00474475,0.00587071,0.00504792,0.00685853,0.00677222,0.00395975,0.0271225,0.0150498,0.026607,0,0.0170466,0.0049959,0.0446308,0.0108048,0.0150362,0.0116648,0,0,0.0110661,0,0.0474894,0.011063,0.0348576,0.0215215,0.0163418,0.00871818,0.00410808,0.00968564,0.00899845,0.00952093,0.00565224,0.00972585,0.00524291,0.0274808,0.00414417,0.00915751,0.00979593,0.00587921,0.0288299,0.0124634,0.0099524,0.00837636,0,0,0,0,0,0,0
323,0.0113743,0,0,0,0,0.0130062,0,0,0,0,0,0,0.0130424,0.0424884,0.0118822,0.00596998,0,0,0.036796,0,0.0447851,0.0192303,0.0508114,0.0164415,0.0161565,0.00634057,0.0077543,0.0203314,0.00488163,0.00620201,0.00564484,0.00706174,0.0070546,0.00383538,0.0271439,0.0140322,0.0265156,0,0.0171689,0.00602358,0.0444217,0.0114959,0.015081,0.0141375,0,0,0.0108794,0,0.0475925,0.0112646,0.035118,0.0216862,0.0161094,0.00933041,0.00450585,0.0122715,0.00918742,0.00926367,0.00586815,0.0101324,0.00558927,0.0270081,0.00466894,0.00947699,0.00988255,0.00692464,0.0288767,0.0127868,0.0121016,0.00896586,0,0,0,0,0,0,0
324,0.0123953,0,0,0,0,0.0142874,0,0,0,0,0,0,0.0125181,0.0425503,0.0109385,0.00623504,0,0,0.0370375,0,0.0448211,0.0193825,0.0507625,0.015981,0.0161372,0.00685532,0.00858525,0.020028,0.00512777,0.00645944,0.00646305,0.006993,0.00700019,0.00382168,0.027012,0.0129675,0.0264158,0,0.0171859,0.00687264,0.0443201,0.0121206,0.015079,0.0157695,0,0,0.0104998,0,0.0475853,0.0113798,0.0353181,0.0216452,0.0159207,0.00978804,0.00511576,0.0140535,0.00929286,0.0091233,0.00542239,0.0103432,0.00587272,0.0264745,0.00527542,0.00970229,0.00990829,0.0077424,0.0290647,0.0131864,0.0133931,0.00959394,0,0,0,0,0,0,0
325,0.0135072,0,0,0,0,0.0155979,0,0,0,0,0,0,0.0120732,0.0426844,0.0099445,0.00661083,0,0,0.0372427,0,0.0449465,0.0194577,0.0506082,0.0155194,0.0161678,0.00679695,0.00927285,0.0197125,0.00565054,0.00640736,0.00681945,0.00653884,0.00652347,0.00386892,0.0268629,0.0119067,0.0262495,0,0.017101,0.00790102,0.0442058,0.0127528,0.015162,0.0174191,0,0,0.0101245,0,0.0475757,0.0114717,0.035503,0.0214502,0.0157913,0.010143,0.00583829,0.0158275,0.00940975,0.00891303,0.00469259,0.0105289,0.00637251,0.0258947,0.00598091,0.00995616,0.00993439,0.00861534,0.0291351,0.0136408,0.0147354,0.00985456,0,0,0,0,0,0,0
326,0.0147466,0,0,0,0,0.0169023,0,0,0,0,0,0,0.0118822,0.0427246,0.00932604,0.00709743,0,0,0.0375062,0,0.0449502,0.0195373,0.0504287,0.0155261,0.0162107,0.00642513,0.00988008,0.0195308,0.0061243,0.0060906,0.00665469,0.00600703,0.00593668,0.00359795,0.0267738,0.0111201,0.0260681,0,0.0169496,0.00912244,0.044131,0.0134041,0.0152741,0.0190825,0,0,0.0097569,0,0.0476408,0.0114626,0.0357203,0.0210772,0.0155988,0.0105169,0.00647129,0.0175691,0.00951026,0.00870074,0.00473571,0.0107808,0.00691202,0.0253686,0.00671266,0.0102443,0.00989582,0.00950942,0.0291842,0.0139631,0.0160459,0.00989179,0,0,0,0,0,0,0
327,0.0157375,0,0,0,0,0.0177776,0,0,0,0,0,0,0.0120506,0.0427851,0.00895203,0.0075042,0,0,0.0377855,0,0.0450049,0.0195709,0.0501671,0.0152868,0.0163009,0.00597032,0.0100676,0.019402,0.0062052,0.00568784,0.00611926,0.00565075,0.00551492,0.00315827,0.0266703,0.0106959,0.025844,0,0.0167731,0.0105062,0.0440809,0.0140486,0.0153776,0.0202187,0,0,0.00912656,0,0.0476926,0.0114486,0.0359596,0.020742,0.0153377,0.0108598,0.00673142,0.0186987,0.00961539,0.00853819,0.00532625,0.011094,0.00747347,0.0248763,0.00747027,0.0105298,0.00988073,0.0100095,0.0291088,0.0141532,0.0169047,0.0115762,0,0,0,0,0,0,0
328,0.0168364,0,0,0,0,0.0185819,0,0,0,0,0,0,0.0124805,0.0428953,0.00847736,0.00781566,0,0,0.0379752,0,0.0451495,0.0195177,0.0498391,0.0148165,0.0163528,0.00558903,0.0102081,0.0192442,0.00575737,0.00523077,0.0055328,0.00542348,0.00521236,0.00286048,0.0265335,0.0108122,0.0256958,0,0.0165189,0.0121472,0.0439514,0.0149314,0.0155276,0.0213705,0,0,0.00854552,0,0.047703,0.0112961,0.0361813,0.0205065,0.0150857,0.0113855,0.00685593,0.0198675,0.00980785,0.00837587,0.00574286,0.0115238,0.00835436,0.0243998,0.00862846,0.0110837,0.0101553,0.0106153,0.0289447,0.0142653,0.0176333,0.0130249,0,0,0,0,0,0,0
329,0.0181776,0,0,0,0,0.0191625,0,0,0,0,0,0,0.013253,0.0428357,0.00801319,0.00792611,0,0,0.0383413,0,0.0451698,0.0195145,0.0494441,0.0143187,0.0164543,0.0053513,0.0100675,0.0191679,0.00495145,0.00481982,0.00500568,0.00516091,0.0049926,0.00262541,0.026371,0.0115196,0.0257279,0,0.0161704,0.0137919,0.0439288,0.0158276,0.0157444,0.0223487,0,0,0.00801678,0,0.0477784,0.0111475,0.0363504,0.0201641,0.0149101,0.0117038,0.00671954,0.0206974,0.0100027,0.00791404,0.00547176,0.0118325,0.00940296,0.0236544,0.00969934,0.0118025,0.0104845,0.0111504,0.028924,0.0144255,0.0179752,0.0141025,0,0,0,0,0,0,0
330,0.0194919,0,0,0,0,0.0198711,0,0,0,0,0,0,0.0144329,0.0427855,0.00746559,0.0082678,0,0,0.0386085,0,0.0451028,0.0195611,0.049101,0.0139454,0.0164602,0.00511057,0.0102158,0.0191232,0.00397368,0.00440562,0.00447023,0.00479153,0.00475426,0.00243218,0.0262142,0.0125244,0.0255562,0,0.0158919,0.0155023,0.0437933,0.0173461,0.0161088,0.0235773,0,0,0.00751215,0,0.0477582,0.0111291,0.0365504,0.0206992,0.0147445,0.0122417,0.00674136,0.0219278,0.0104283,0.00723136,0.00534762,0.0124705,0.0108107,0.0227235,0.0111674,0.0131443,0.0109913,0.0117755,0.0290483,0.0146827,0.0184977,0.0151204,0,0,0,0,0,0,0
331,0.0231027,0,0,0,0,0.0189312,0,0,0,0,0,0,0.0157852,0.0428124,0.00697785,0.00890171,0,0,0.0394514,0,0.0453428,0.0197171,0.048832,0.0137898,0.0162504,0.00474212,0.0109466,0.0211111,0.00309784,0.00400998,0.00392813,0.00434844,0.00442507,0.00224434,0.0260654,0.0137205,0.0255655,0,0.0152458,0.0172624,0.044111,0.0195828,0.0164765,0.0225617,0,0,0.00719654,0,0.0473923,0.0111488,0.0367715,0.0226942,0.0147641,0.012803,0.00723737,0.0193722,0.010974,0.00654362,0.00527058,0.0133107,0.0126504,0.0215861,0.0132061,0.0151845,0.0117099,0.010958,0.0293343,0.014684,0.0159478,0.0183143,0,0,0,0,0,0,0
332,0.00303173,0,0,0,0,0.00174421,0,0,0,0,0,0,0.0161921,0.04263,0.00777167,0.0078315,0,0,0.0380593,0,0.0444987,0.0199468,0.0477921,0.0145251,0.0171861,0.00542944,0.00705137,0.0138192,0.00157601,0.00329723,0.00422445,0.00484081,0.00515998,0.00275062,0.0264868,0.0139729,0.0262952,0,0.016867,0.020035,0.0438908,0.0216906,0.0171646,0.00438279,0,0,0.00310689,0,0.0470243,0.0122287,0.0368726,0.0244538,0.0140363,0.0130162,0.00483261,0.00988595,0.011921,0.00564431,0.0052955,0.0141524,0.0142239,0.0208316,0.0150543,0.0171169,0.0125521,0.00697578,0.0303522,0.0167342,0.00160339,0.00256688,0,0,0,0,0,0,0
333,0.00861575,0,0,0,0,0.0120751,0,0,0,0,0,0,0.0169947,0.0428274,0.0078186,0.00894942,0,0,0.0381515,0,0.0446528,0.0198934,0.0478601,0.0146876,0.0169812,0.00528843,0.00913779,0.0158687,0.00156682,0.0029652,0.00386787,0.00424743,0.0050794,0.0024557,0.0262051,0.0149816,0.0260121,0,0.0166139,0.0219729,0.0436182,0.0245119,0.0174958,0.0131782,0,0,0.00400631,0,0.0472901,0.0119727,0.0369037,0.0283933,0.0139711,0.0136854,0.00582992,0.0127201,0.012445,0.00498346,0.00503611,0.014866,0.0166169,0.0197973,0.0172979,0.0200585,0.0129471,0.00610552,0.0301965,0.0165996,0.0123959,0.00638104,0,0,0,0,0,0,0
334,0.00916695,0,0,0,0,0.0121892,0,0,0,0,0,0,0.0172609,0.0428652,0.00813454,0.00935234,0,0,0.03838,0,0.0446252,0.0200103,0.0474123,0.0145257,0.0170213,0.00542636,0.00941067,0.0155214,0.00167986,0.0026165,0.00380839,0.00438222,0.00557044,0.00254588,0.0261173,0.0153648,0.0262097,0,0.0164778,0.0241326,0.043575,0.0272509,0.0177091,0.0137366,0,0,0.00348184,0,0.0472595,0.0122589,0.0370709,0.0322414,0.0138702,0.0139249,0.00595626,0.0134549,0.0127353,0.00470036,0.00453909,0.0151368,0.0188503,0.0187056,0.0194583,0.0229074,0.0137052,0.00646212,0.030393,0.017024,0.0122746,0.00689002,0,0,0,0,0,0,0
335,0.00977925,0,0,0,0,0.0123601,0,0,0,0,0,0,0.0174216,0.0428912,0.00820017,0.0097135,0,0,0.0385744,0,0.0445976,0.0200575,0.0470384,0.0139981,0.017061,0.00541742,0.00970113,0.0152997,0.00214526,0.0026147,0.00375956,0.0052638,0.00597974,0.00275192,0.0260159,0.015613,0.0262478,0,0.0162894,0.0265161,0.043508,0.029889,0.0177026,0.0142967,0,0,0.0030489,0,0.0471835,0.0125072,0.0372789,0.0359728,0.0137639,0.0138291,0.00619284,0.0142481,0.0127593,0.00492613,0.00435453,0.01512,0.020959,0.0175283,0.0215301,0.0255449,0.0147018,0.00680905,0.030613,0.0173529,0.0121524,0.00744505,0,0,0,0,0,0,0
336,0.010403,0,0,0,0,0.0125932,0,0,0,0,0,0,0.0174608,0.0429436,0.00804881,0.00993107,0,0,0.0387494,0,0.044612,0.020074,0.0468346,0.0134576,0.017134,0.00531431,0.0100727,0.015204,0.00265392,0.00297165,0.003706,0.00594272,0.00605342,0.00296024,0.0258778,0.0156094,0.0261601,0,0.0161214,0.0286786,0.0434104,0.0321828,0.0178531,0.0148776,0,0,0.00261002,0,0.0470897,0.0127007,0.0375928,0.0392777,0.0136014,0.0132553,0.00646501,0.0150429,0.0124453,0.00551944,0.00451458,0.0146899,0.0228104,0.0163143,0.0233893,0.0277965,0.0158549,0.00720496,0.0308228,0.0176212,0.0120706,0.00797516,0,0,0,0,0,0,0
337,0.0110769,0,0,0,0,0.0128578,0,0,0,0,0,0,0.0171728,0.0430593,0.00782626,0.00991307,0,0,0.0389304,0,0.0447027,0.020056,0.0467008,0.0127425,0.0173121,0.00502168,0.0104962,0.0152259,0.00284497,0.00325318,0.00356499,0.00571415,0.00569405,0.00293238,0.0259649,0.0152486,0.0261658,0,0.016002,0.0303633,0.0433025,0.0340902,0.0182564,0.0155594,0,0,0.00227017,0,0.047043,0.0127353,0.0379325,0.042223,0.0133247,0.0123812,0.00684375,0.0158749,0.0119016,0.00632001,0.00461714,0.0137892,0.024484,0.0150492,0.0250193,0.0298419,0.0170785,0.00772178,0.0309385,0.0178639,0.0120066,0.0085723,0,0,0,0,0,0,0
338,0.0118222,0,0,0,0,0.0131996,0,0,0,0,0,0,0.0165857,0.043063,0.00773005,0.00972483,0,0,0.0392025,0,0.0446359,0.0201343,0.0466186,0.0119185,0.0175712,0.00463759,0.0108326,0.015468,0.00267932,0.00324438,0.00337199,0.00500052,0.00510756,0.00268836,0.0264004,0.0149064,0.0263385,0,0.0159512,0.0317553,0.043233,0.035774,0.0184031,0.0163061,0,0,0.0019566,0,0.0470242,0.0128079,0.0382614,0.0449676,0.0130074,0.011352,0.00719276,0.0167108,0.0112158,0.00727575,0.00495459,0.0125447,0.0260426,0.0137735,0.0264669,0.0315725,0.0183655,0.00825962,0.0308961,0.0180867,0.0120146,0.00920457,0,0,0,0,0,0,0
339,0.0125917,0,0,0,0,0.0136237,0,0,0,0,0,0,0.0165375,0.0430706,0.00748218,0.00957905,0,0,0.03946,0,0.0445844,0.0202017,0.0464233,0.0114213,0.0177576,0.00420592,0.0110787,0.0159273,0.00235763,0.00312423,0.00309164,0.00463868,0.00483843,0.00273113,0.0262577,0.014664,0.0265847,0,0.0158282,0.0331116,0.0431415,0.0372669,0.0183352,0.0170461,0,0,0.00182989,0,0.0469984,0.0127988,0.0384814,0.047541,0.012667,0.0105889,0.00751017,0.0175745,0.0104525,0.00855791,0.00595608,0.0112192,0.0272466,0.0125684,0.0280551,0.0329149,0.0197559,0.00877392,0.0308479,0.0181455,0.0121257,0.00981706,0,0,0,0,0,0,0
340,0.013449,0,0,0,0,0.0140772,0,0,0,0,0,0,0.0163098,0.0430764,0.00730911,0.00961933,0,0,0.0396907,0,0.0445636,0.0202084,0.0461954,0.0110053,0.0179542,0.00374904,0.0112269,0.0165554,0.00188099,0.00288233,0.00274828,0.00441394,0.00464334,0.00278205,0.0262219,0.014219,0.0268312,0,0.0155566,0.0343144,0.043024,0.038656,0.0182496,0.0178468,0,0,0.00189872,0,0.0469294,0.012722,0.0382677,0.0499181,0.0122663,0.0101693,0.00780534,0.0184916,0.00957671,0.0101399,0.00806034,0.0098222,0.0280894,0.0115147,0.0294006,0.0341055,0.021187,0.00925127,0.0307986,0.018063,0.0122555,0.010455,0,0,0,0,0,0,0
341,0.0143888,0,0,0,0,0.0145576,0,0,0,0,0,0,0.015942,0.043148,0.00717875,0.00973739,0,0,0.0399722,0,0.0446396,0.0202192,0.0459794,0.010701,0.0181476,0.00333981,0.0112344,0.0173308,0.00149335,0.00274652,0.00245618,0.00429032,0.00459544,0.00288386,0.0262142,0.013605,0.0271377,0,0.0152618,0.0352309,0.0429465,0.0397446,0.0182034,0.0186665,0,0,0.00214376,0,0.0469171,0.0125605,0.0380173,0.0517435,0.0118421,0.0100429,0.00795735,0.019412,0.00857621,0.0118221,0.00997771,0.00826686,0.0288261,0.0105331,0.0305461,0.0351092,0.0229435,0.00985705,0.0305607,0.0177938,0.0124249,0.0111224,0,0,0,0,0,0,0
342,0.0153884,0,0,0,0,0.0151263,0,0,0,0,0,0,0.0154707,0.0431968,0.0070814,0.00975939,0,0,0.0404067,0,0.0446886,0.020292,0.0456539,0.0105726,0.0182944,0.0030824,0.0110165,0.0181945,0.0014377,0.00288237,0.00233998,0.00426334,0.00465548,0.00303884,0.026242,0.0129321,0.0276355,0,0.0150821,0.0360066,0.0428551,0.0402409,0.0181398,0.0194719,0,0,0.00251496,0,0.0469058,0.0123332,0.0378438,0.052573,0.0114028,0.0102155,0.00790927,0.0203637,0.00748286,0.0135269,0.0119988,0.00653255,0.029629,0.00962455,0.0315456,0.0357576,0.024763,0.0105252,0.0302211,0.017506,0.0126995,0.0118439,0,0,0,0,0,0,0
343,0.0165417,0,0,0,0,0.0158137,0,0,0,0,0,0,0.014945,0.0432128,0.00699706,0.0096868,0,0,0.0408891,0,0.0447092,0.0203965,0.0452709,0.0104666,0.0184156,0.00290178,0.0107195,0.0192014,0.0015697,0.00313494,0.00229578,0.00434348,0.00468585,0.00319033,0.0262581,0.0121798,0.0279855,0,0.014878,0.0364832,0.0427899,0.0403315,0.0179859,0.0203263,0,0,0.00293636,0,0.0469247,0.0121593,0.0376689,0.0527152,0.0110068,0.0107008,0.00783838,0.0213012,0.00652562,0.0151746,0.0136954,0.00483107,0.0303461,0.00889823,0.0325127,0.0361244,0.0261239,0.0113419,0.0299462,0.0174346,0.0130728,0.0126941,0,0,0,0,0,0,0
344,0.0178513,0,0,0,0,0.0166338,0,0,0,0,0,0,0.0143332,0.0432337,0.00710002,0.00954229,0,0,0.0413255,0,0.0447334,0.0204861,0.0448642,0.0102545,0.0186349,0.00277473,0.0103676,0.0202359,0.00170742,0.00331231,0.00224456,0.00447667,0.00465309,0.00336807,0.0262329,0.0112562,0.0282482,0,0.0146581,0.0365655,0.0426637,0.0403575,0.0178215,0.0212712,0,0,0.00339721,0,0.0468669,0.0120609,0.0375672,0.0524035,0.0107425,0.011171,0.00769867,0.0222868,0.00585571,0.016716,0.0157151,0.00345149,0.0309275,0.00838862,0.0333987,0.0362677,0.0269169,0.0120915,0.0296932,0.0172711,0.013545,0.0137761,0,0,0,0,0,0,0
345,0.0193011,0,0,0,0,0.0175902,0,0,0,0,0,0,0.013673,0.043285,0.00701504,0.00926935,0,0,0.0417373,0,0.0447901,0.0205753,0.0444178,0.010051,0.0188547,0.00259426,0.0100354,0.0212878,0.00178354,0.00333762,0.00210989,0.00464843,0.00458285,0.00354118,0.0261859,0.0102804,0.0286147,0,0.0145147,0.0362329,0.0425518,0.0402238,0.0176266,0.0222917,0,0,0.00385969,0,0.046793,0.0120701,0.0374329,0.0520181,0.0105156,0.0118041,0.00766772,0.0233102,0.00549803,0.0181165,0.0172024,0.00269555,0.0312496,0.0081068,0.0338912,0.0361967,0.0276042,0.0127173,0.0294652,0.0169917,0.0141303,0.0149741,0,0,0,0,0,0,0
346,0.0207639,0,0,0,0,0.0187014,0,0,0,0,0,0,0.0129681,0.0433215,0.00683494,0.00888474,0,0,0.0420782,0,0.044807,0.0207177,0.0439542,0.00985309,0.0190939,0.00240198,0.00981082,0.0223675,0.00175978,0.00321868,0.00195027,0.00475904,0.00448908,0.00365869,0.0262105,0.00918839,0.0290629,0,0.0144549,0.0359238,0.0425373,0.0400233,0.0174514,0.0233541,0,0,0.00411582,0,0.0468401,0.0120244,0.0373678,0.0519712,0.0103301,0.0127088,0.00769596,0.0242729,0.0053998,0.0193692,0.0179635,0.00273765,0.0313679,0.00796209,0.0340864,0.0360227,0.0285492,0.0132495,0.0292986,0.016687,0.0147964,0.0161353,0,0,0,0,0,0,0
347,0.0222215,0,0,0,0,0.0198339,0,0,0,0,0,0,0.0123061,0.0434015,0.00662983,0.00840877,0,0,0.0423101,0,0.0448522,0.0208664,0.0434852,0.00968749,0.0193616,0.00228571,0.0096015,0.0233616,0.00164864,0.0030578,0.00182453,0.00468101,0.00438621,0.00373832,0.0262396,0.00810174,0.0293117,0,0.0143199,0.0357355,0.0425367,0.0399691,0.0174648,0.0244798,0,0,0.00435931,0,0.0469081,0.0119572,0.0373712,0.0520936,0.0102327,0.0137236,0.00778284,0.025287,0.00552018,0.0203967,0.0184018,0.00318916,0.0314249,0.00788343,0.0341976,0.0357674,0.0299402,0.013863,0.0291861,0.0165497,0.0155385,0.0172866,0,0,0,0,0,0,0
348,0.0236699,0,0,0,0,0.0209204,0,0,0,0,0,0,0.0117406,0.0434857,0.00649735,0.00777545,0,0,0.042436,0,0.0448982,0.0209401,0.0431388,0.00962792,0.0196239,0.0020365,0.00920866,0.0242268,0.00149031,0.00303732,0.0016417,0.00450525,0.00431513,0.00386339,0.0262462,0.00713801,0.0295674,0,0.0142822,0.0348394,0.0425031,0.0401102,0.0176299,0.0256628,0,0,0.00455145,0,0.0469527,0.0119131,0.0373975,0.0523498,0.0103067,0.0147777,0.00791789,0.0263852,0.00583906,0.0208795,0.0195112,0.00383583,0.0312354,0.00780973,0.0341217,0.0354332,0.0294251,0.0144763,0.0291739,0.0164737,0.0163157,0.018411,0,0,0,0,0,0,0
349,0.0248683,0,0,0,0,0.0219006,0,0,0,0,0,0,0.0112864,0.0435145,0.00647505,0.00673378,0,0,0.0424262,0,0.0448661,0.0209419,0.0426212,0.00954359,0.0199916,0.00190464,0.00853297,0.0248144,0.00131892,0.00285593,0.00150194,0.0043121,0.00426881,0.00399358,0.0262338,0.00634735,0.0296638,0,0.0142098,0.0252774,0.0424178,0.033085,0.0171283,0.0267543,0,0,0.00475787,0,0.0469471,0.0119123,0.037138,0.0421371,0.0100239,0.0159429,0.00771273,0.0274478,0.00578374,0.0204862,0.0191832,0.00536001,0.0292681,0.00686791,0.031558,0.0317308,0.0193368,0.0150333,0.0291472,0.0165033,0.0171479,0.0192703,0,0,0,0,0,0,0
350,0.0259624,0,0,0,0,0.0226879,0,0,0,0,0,0,0.0106185,0.0434768,0.00652597,0.00613032,0,0,0.0422812,0,0.0447997,0.02087,0.0424849,0.00937978,0.0201425,0.00186929,0.00836337,0.0252623,0.00130298,0.00268322,0.00147704,0.00451653,0.00426151,0.00402891,0.02626,0.00543521,0.0294155,0,0.0140749,0.0206303,0.0423397,0.031062,0.0169042,0.0277001,0,0,0.0048132,0,0.046892,0.0119027,0.0370705,0.0391393,0.009968,0.0169511,0.00769946,0.0282405,0.00636005,0.0205567,0.0192268,0.00630868,0.028594,0.00703814,0.0308866,0.0304633,0.0144812,0.0153479,0.0290874,0.0166023,0.0177729,0.0201001,0,0,0,0,0,0,0
351,0.0250877,0,0,0,0,0.022498,0,0,0,0,0,0,0.00981117,0.0436289,0.00674565,0.00472846,0,0,0.0415512,0,0.0443656,0.0204416,0.0422899,0.00979114,0.0205012,0.00250208,0.00739371,0.0239177,0.00108529,0.00301269,0.00172453,0.00526947,0.00449916,0.00436645,0.0266521,0.00487848,0.0288938,0,0.0139463,0.0198121,0.0424285,0.0304172,0.0164892,0.0279177,0,0,0.00470792,0,0.0468376,0.0117861,0.0370336,0.0382768,0.00986383,0.0175257,0.00695016,0.0288583,0.00658499,0.0206699,0.0195357,0.00708005,0.0283034,0.00669622,0.0307321,0.0300279,0.0125049,0.0153853,0.028862,0.0166067,0.0180713,0.0193422,0,0,0,0,0,0,0
