Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,x73,,x77
1214,0.0284599,0,0,0,0,0.0213417,0,0,0,0.0170082,0,0.00451746,0.0089124,0,0,0.0578823,0,0.0253045,0.0356142,0.048447,0.0149437,0.0155296,0.00778102,0.0081799,0.0632751,0.00987287,0.0107711,0.0093881,0.00313586,0.0062617,0.00329366,0.0243182,0.0170413,0.0456499,0.0256109,0.0151172,0.00549259,0.0450572,0.00411756,0,0.0220804,0,0,0.020248,0,0.0452312,0.0193264,0.0331377,0.00992802,0.0171921,0.00980038,0.00431257,0.0285593,0.00729649,0.0105655,0.00567021,0.00991725,0.00751637,0.0274226,0.00570532,0.00860173,0.00575016,0.0250197,0.00938522,0.0131883,0.0277923,0.0260382,0,0,0,0,0,0,0,0
1215,0.0280806,0,0,0,0,0.0213418,0,0,0,0.0170842,0,0.00474237,0.00913916,0,0,0.057565,0,0.0254037,0.035378,0.0484001,0.0140823,0.0153318,0.00869184,0.00821128,0.0629714,0.0108139,0.0118947,0.0105697,0.00356324,0.00626,0.00269586,0.0238467,0.0163011,0.0452441,0.0257291,0.0150007,0.00579985,0.0450748,0.00399415,0,0.0218642,0,0,0.0201945,0,0.0452059,0.019242,0.0332556,0.00947135,0.0168101,0.00958798,0.00409441,0.0282156,0.00689659,0.0106407,0.00549861,0.00948314,0.00741034,0.0274012,0.0056317,0.00846422,0.00620637,0.0248079,0.00941328,0.0131132,0.0277373,0.025875,0,0,0,0,0,0,0,0
1216,0.0299721,0,0,0,0,0.0220112,0,0,0,0.0176017,0,0.0184514,0.0115503,0,0,0.0570374,0,0.025276,0.0352169,0.0514981,0.024055,0.00989333,0.0280756,0.00468788,0.0641273,0.0197269,0.0346771,0.0197752,0.0255425,0.0281688,0.0177762,0.0168053,0.0295699,0.0440562,0.0256564,0.0151669,0.00582873,0.045247,0.00336998,0,0.0240976,0,0,0.021581,0,0.0450274,0.0199982,0.0322896,0.00952622,0.0165043,0.00840947,0.00489639,0.03079,0.00727327,0.0109058,0.0055537,0.00900767,0.00626299,0.0277079,0.00479648,0.00738596,0.00518087,0.0265509,0.00937089,0.0133547,0.0278256,0.027438,0,0,0,0,0,0,0,0
1217,0.029858,0,0,0,0,0.0219496,0,0,0,0.0163838,0,0.0194359,0.0118327,0,0,0.0567424,0,0.0252503,0.0351021,0.0513836,0.0262597,0.0096617,0.0281123,0.00476814,0.0639805,0.0212327,0.0354235,0.0198362,0.0258298,0.0284739,0.0181253,0.0161513,0.028876,0.0436738,0.0256445,0.0151478,0.00604208,0.0452535,0.00318953,0,0.0240739,0,0,0.0215614,0,0.0450046,0.0200082,0.0322455,0.00902857,0.0163395,0.00831627,0.00502585,0.0306209,0.00702851,0.0111222,0.00548587,0.00874159,0.00612117,0.0278831,0.00464829,0.0071859,0.00571502,0.0264587,0.00940405,0.0133875,0.0275403,0.0273344,0,0,0,0,0,0,0,0
1218,0.0298684,0,0,0,0,0.0219462,0,0,0,0.0148361,0,0.0203296,0.0120401,0,0,0.0564881,0,0.0252004,0.0350129,0.0513028,0.0284905,0.00948838,0.0282577,0.00483285,0.0639673,0.0231424,0.0365325,0.0203043,0.0260713,0.0286131,0.0184231,0.0156319,0.0276585,0.0433875,0.0256104,0.0151629,0.00639576,0.0452138,0.00292043,0,0.0241017,0,0,0.0215899,0,0.0449438,0.0199939,0.0321696,0.0085782,0.0162675,0.0081904,0.00507798,0.0305813,0.00681268,0.0113506,0.00540624,0.00848076,0.00591893,0.0280913,0.0044093,0.00692595,0.00643152,0.0264517,0.00948721,0.0134143,0.0274044,0.0272398,0,0,0,0,0,0,0,0
1219,0.0299568,0,0,0,0,0.0219914,0,0,0,0.0126372,0,0.0211533,0.0122041,0,0,0.056296,0,0.0251111,0.0350411,0.0513136,0.0299797,0.00932778,0.0285995,0.00492198,0.0640649,0.0251758,0.0379707,0.0211,0.0263049,0.0287372,0.0187212,0.0152013,0.0259369,0.0431412,0.0255319,0.0152032,0.00685764,0.0451701,0.00256595,0,0.0242421,0,0,0.021705,0,0.0448901,0.0200038,0.0321235,0.00799305,0.0162066,0.00802934,0.00508032,0.0306084,0.00662866,0.0115782,0.00535531,0.0082656,0.00569729,0.0282923,0.00415497,0.0066591,0.00715484,0.0265389,0.00958219,0.0133532,0.027367,0.0273986,0,0,0,0,0,0,0,0
1220,0.030102,0,0,0,0,0.0220735,0,0,0,0.0101888,0,0.0218367,0.0123009,0,0,0.0561019,0,0.0249636,0.0349725,0.0513663,0.0313304,0.00922018,0.029051,0.00501226,0.0642746,0.0269057,0.0393053,0.0219983,0.0264851,0.0287652,0.0189201,0.0147841,0.0236349,0.0428839,0.0254032,0.0151429,0.00727989,0.0451583,0.00225732,0,0.0244492,0,0,0.0217926,0,0.0448631,0.0200079,0.0320477,0.00745324,0.0161781,0.00795421,0.00509871,0.0307684,0.00649547,0.0117783,0.00544205,0.00819506,0.00554814,0.0285443,0.00392764,0.00643462,0.00772251,0.026631,0.00965055,0.0132758,0.0273327,0.0276203,0,0,0,0,0,0,0,0
1221,0.0302006,0,0,0,0,0.0223438,0,0,0,0.0076609,0,0.0225629,0.0124706,0,0,0.0558584,0,0.0250656,0.0347607,0.0514762,0.0333781,0.00915447,0.0297375,0.00510344,0.0645634,0.028278,0.0405215,0.0230678,0.0268242,0.0288424,0.0190667,0.0143284,0.0208918,0.0426497,0.0255516,0.0149633,0.00779831,0.0451548,0.00193059,0,0.0246039,0,0,0.0217868,0,0.0448628,0.0200561,0.0319813,0.00684245,0.0162309,0.00781355,0.00512956,0.0307448,0.00640495,0.0119427,0.0054985,0.00814775,0.00533455,0.0288412,0.00366455,0.00609433,0.00821453,0.0266282,0.00965319,0.0133051,0.0275622,0.0277544,0,0,0,0,0,0,0,0
1222,0.0303646,0,0,0,0,0.0226499,0,0,0,0.00530231,0,0.0231491,0.0126134,0,0,0.0555464,0,0.0250772,0.0345797,0.0515243,0.0355823,0.00918124,0.0303191,0.0051898,0.0649002,0.0292382,0.0411648,0.0240503,0.0272959,0.0288163,0.0190662,0.0138442,0.0180155,0.0424356,0.0255848,0.0150037,0.00799414,0.0451311,0.00166146,0,0.0248044,0,0,0.0218033,0,0.0448563,0.0201619,0.0320143,0.00628264,0.0163455,0.00769424,0.005124,0.0306418,0.00652964,0.0120857,0.00556629,0.00814899,0.00513855,0.0291768,0.00339876,0.00574479,0.00856686,0.0266455,0.009647,0.0134135,0.0277998,0.0279092,0,0,0,0,0,0,0,0
1223,0.0306173,0,0,0,0,0.0228408,0,0,0,0.00333142,0,0.0236231,0.0127534,0,0,0.055276,0,0.024934,0.0344661,0.0515024,0.0361206,0.0092946,0.0308772,0.00522095,0.0652613,0.0299211,0.0416233,0.0249907,0.027609,0.0288558,0.0190591,0.0133248,0.01546,0.0422249,0.02543,0.0152109,0.00804698,0.0451689,0.00147719,0,0.0250444,0,0,0.0218926,0,0.0448777,0.0202161,0.032139,0.00605284,0.0164564,0.00761806,0.00508548,0.0306054,0.00663084,0.0121845,0.00570837,0.00821059,0.00498762,0.0295501,0.00306088,0.0053979,0.0088876,0.0266234,0.00974444,0.0134725,0.0279415,0.0281317,0,0,0,0,0,0,0,0
1224,0.0308362,0,0,0,0,0.0229904,0,0,0,0.00290389,0,0.0241172,0.0129292,0,0,0.0550104,0,0.024904,0.0343484,0.0514359,0.0367542,0.00944737,0.0314595,0.00519653,0.0656057,0.0304996,0.0422156,0.0259017,0.0277631,0.0289106,0.0190982,0.0127905,0.0134639,0.0420383,0.0254009,0.0152433,0.0081637,0.0452215,0.00147704,0,0.0252128,0,0,0.0219614,0,0.0449087,0.0202105,0.0323255,0.00604246,0.0165684,0.00744489,0.00503975,0.0305042,0.00667454,0.0121933,0.00582261,0.00831239,0.00482038,0.0299066,0.00273021,0.00509744,0.00935012,0.0265742,0.00984066,0.013475,0.0281145,0.0282517,0,0,0,0,0,0,0,0
1225,0.0310787,0,0,0,0,0.0231368,0,0,0,0.00365041,0,0.024586,0.0130315,0,0,0.0548043,0,0.0249331,0.0342808,0.0512496,0.0376567,0.00961975,0.031988,0.00515512,0.0659377,0.0310858,0.0426404,0.026778,0.0278737,0.0289927,0.0191771,0.0122369,0.0122449,0.0419446,0.0254575,0.0151899,0.00804624,0.0451876,0.00146249,0,0.0253703,0,0,0.0220075,0,0.0448913,0.0201543,0.0322853,0.00595616,0.0166746,0.00728202,0.00498144,0.0304358,0.0067206,0.0121654,0.00598728,0.00848749,0.00471478,0.0302691,0.0024741,0.00493562,0.00957521,0.0265205,0.00984061,0.0134619,0.0282779,0.0283605,0,0,0,0,0,0,0,0
1226,0.0313509,0,0,0,0,0.0231784,0,0,0,0.0045167,0,0.024873,0.0130969,0,0,0.0547019,0,0.024991,0.0342591,0.0510223,0.0386575,0.00982614,0.0324854,0.00510484,0.0662643,0.0315062,0.0428387,0.0275867,0.0280214,0.029148,0.0191111,0.0116833,0.0117736,0.0419224,0.025554,0.0151461,0.00796316,0.0451126,0.00150935,0,0.025508,0,0,0.022012,0,0.0448486,0.0200516,0.0323047,0.00607466,0.0167095,0.00720138,0.00490148,0.0302973,0.00673195,0.0120732,0.00614461,0.00865255,0.00463709,0.0305713,0.00227176,0.00479246,0.00958699,0.0264542,0.00973949,0.0134841,0.0283967,0.0285332,0,0,0,0,0,0,0,0
1227,0.029618,0,0,0,0,0.0220091,0,0,0,0.0237119,0,0.0128104,0.0119656,0,0,0.0546672,0,0.0251499,0.0340634,0.0474731,0.0135959,0.0131255,0.0041558,0.00686418,0.0647608,0.014589,0.0139581,0.0108213,0.0107474,0.0128373,0.00960865,0.0188429,0.0192176,0.0424719,0.0257173,0.0149391,0.00830653,0.0450188,0.00044125,0,0.023587,0,0,0.0208473,0,0.0450461,0.0193957,0.0336512,0.00431267,0.0166509,0.00844598,0.00558276,0.028273,0.00605382,0.0117218,0.00625898,0.00902617,0.00562739,0.0306708,0.00277382,0.00563625,0.00997091,0.0250307,0.00978984,0.0132501,0.0276681,0.0269649,0,0,0,0,0,0,0,0
1228,0.029955,0,0,0,0,0.0228387,0,0,0,0.0228083,0,0.013256,0.0119065,0,0,0.0549308,0,0.0251919,0.0342511,0.0476079,0.0144136,0.0131663,0.0039994,0.00675013,0.0658787,0.0146768,0.0139954,0.0108668,0.0110586,0.013039,0.00997698,0.0185225,0.0181954,0.0427679,0.0257031,0.0150362,0.0078865,0.0449886,0.000586927,0,0.0236605,0,0,0.0206909,0,0.0451172,0.0193067,0.0338385,0.00482219,0.0165177,0.00845089,0.00546345,0.0272703,0.00595611,0.0115928,0.00645885,0.00909657,0.00554627,0.0308582,0.00255878,0.00546587,0.00967614,0.0244851,0.0098028,0.0131365,0.0285913,0.0273943,0,0,0,0,0,0,0,0
1229,0.0296278,0,0,0,0,0.0210618,0,0,0,0.0219041,0,0.0136965,0.0119511,0,0,0.0544987,0,0.025132,0.0340012,0.0478779,0.0153651,0.0131643,0.00390376,0.00691014,0.0639345,0.014721,0.0140466,0.010858,0.0113871,0.0132098,0.0103757,0.0182009,0.0170998,0.0423277,0.0256237,0.0150443,0.00808639,0.0449815,0.00090631,0,0.0237761,0,0,0.020633,0,0.0451068,0.0192839,0.0340302,0.00528305,0.016475,0.00828232,0.00555815,0.0281832,0.0057652,0.0114991,0.00657386,0.00906227,0.00542819,0.0310331,0.00236364,0.0053569,0.00944296,0.024765,0.00977701,0.0130831,0.0266468,0.0268884,0,0,0,0,0,0,0,0
1230,0.0297159,0,0,0,0,0.0205598,0,0,0,0.02144,0,0.0139619,0.011907,0,0,0.054567,0,0.0250919,0.034131,0.0481858,0.0156972,0.0131984,0.00391718,0.00667206,0.0634962,0.0147515,0.0141127,0.010905,0.0116835,0.0133601,0.0104616,0.0179286,0.0159354,0.0423419,0.0255349,0.0151554,0.00813609,0.0449358,0.00124497,0,0.0239579,0,0,0.020511,0,0.0451027,0.0192518,0.0342824,0.00588144,0.01633,0.00818822,0.00553568,0.0281343,0.00556923,0.0113589,0.00674146,0.0090638,0.00538604,0.0311666,0.00229639,0.00522793,0.00955332,0.0246195,0.00977667,0.0130865,0.0260677,0.0270186,0,0,0,0,0,0,0,0
1231,0.0298218,0,0,0,0,0.0199535,0,0,0,0.0208558,0,0.0141718,0.0119269,0,0,0.0547349,0,0.0249885,0.0343464,0.0484257,0.0162089,0.0132447,0.00399996,0.00651029,0.0630386,0.0148749,0.0142965,0.011134,0.0118318,0.0133411,0.0104623,0.0177398,0.0147422,0.0424712,0.0253941,0.0152548,0.00800812,0.0449026,0.00139154,0,0.024219,0,0,0.0203978,0,0.0451108,0.0191858,0.0345161,0.00622991,0.0161738,0.0081038,0.0055562,0.0281084,0.00533676,0.0112419,0.0069069,0.00895827,0.00533809,0.0313099,0.0021625,0.00513619,0.00957426,0.0245115,0.00973784,0.0130198,0.0253353,0.0271336,0,0,0,0,0,0,0,0
1232,0.0298323,0,0,0,0,0.0192707,0,0,0,0.019759,0,0.0142943,0.0120273,0,0,0.0549498,0,0.0250117,0.0344376,0.048545,0.0163444,0.0133159,0.00414623,0.00657104,0.0624494,0.0148907,0.014448,0.0113377,0.0119335,0.013308,0.0104548,0.0175179,0.0138305,0.0426042,0.0254137,0.0151458,0.00785504,0.044883,0.00144482,0,0.0243964,0,0,0.0202181,0,0.045115,0.0190869,0.0347738,0.00639753,0.0160358,0.00812178,0.00562003,0.0282027,0.00513057,0.0112168,0.00706459,0.00887545,0.00537267,0.0314518,0.00211667,0.00514876,0.0096802,0.024431,0.00970249,0.0129599,0.0244668,0.0271995,0,0,0,0,0,0,0,0
1233,0.0296403,0,0,0,0,0.0182809,0,0,0,0.0189791,0,0.0145359,0.0122989,0,0,0.0550727,0,0.0250831,0.03435,0.0485308,0.0166363,0.0134157,0.0042994,0.00654919,0.0612706,0.0147484,0.0144638,0.0113442,0.0121118,0.0134347,0.0105904,0.0173164,0.0135455,0.0425664,0.0255292,0.015137,0.00824803,0.044914,0.00156487,0,0.0244721,0,0,0.0199508,0,0.0451289,0.0189586,0.0351741,0.00648836,0.0159253,0.00826758,0.00580788,0.0287482,0.00502736,0.0114519,0.00712919,0.0089257,0.00550348,0.0315623,0.00218768,0.00520456,0.0105425,0.0244818,0.00964572,0.012965,0.023104,0.0269396,0,0,0,0,0,0,0,0
1234,0.0298529,0,0,0,0,0.0187712,0,0,0,0.0184075,0,0.0149194,0.012356,0,0,0.0554619,0,0.0251812,0.0345638,0.0484376,0.0174647,0.0135803,0.00449359,0.00637405,0.0619237,0.0144992,0.0143682,0.0113377,0.0122201,0.0135814,0.0107308,0.0171544,0.0132272,0.042894,0.0255723,0.015271,0.00888507,0.0449067,0.00193487,0,0.0246211,0,0,0.0198784,0,0.0452365,0.0189421,0.0355158,0.0066844,0.0158094,0.00811045,0.00577073,0.0280737,0.00482776,0.0116722,0.0069725,0.00874926,0.00540874,0.0316444,0.00227752,0.00503015,0.0113639,0.0242222,0.00952535,0.0130602,0.0235962,0.0272572,0,0,0,0,0,0,0,0
1235,0.0300197,0,0,0,0,0.0191628,0,0,0,0.018003,0,0.0150998,0.0124534,0,0,0.055769,0,0.0252174,0.0348187,0.0483994,0.0180309,0.0137817,0.00469566,0.00638544,0.0625101,0.0141214,0.0141844,0.0113155,0.012238,0.0137152,0.0107173,0.0171145,0.0127973,0.0432069,0.0255935,0.0154149,0.0095253,0.0448579,0.00207508,0,0.024769,0,0,0.0198107,0,0.045318,0.0190175,0.0357713,0.00664573,0.0156933,0.00800498,0.00588437,0.0273773,0.00466102,0.011734,0.00690401,0.00857218,0.00539787,0.0317376,0.00229351,0.0049735,0.0120984,0.0240043,0.009534,0.0131571,0.0240955,0.0275415,0,0,0,0,0,0,0,0
1236,0.0302061,0,0,0,0,0.0194495,0,0,0,0.0179617,0,0.0152557,0.0125461,0,0,0.0560808,0,0.0251794,0.0350585,0.0484072,0.0185901,0.0139624,0.00487396,0.00644001,0.0629785,0.0135698,0.0138068,0.0112053,0.0123706,0.013861,0.0107071,0.0170626,0.012207,0.0434205,0.0255425,0.0155721,0.00978401,0.044842,0.00178217,0,0.0249394,0,0,0.0197483,0,0.0453949,0.0190946,0.0358296,0.00657021,0.0155199,0.00800092,0.00610231,0.0269557,0.0045191,0.011774,0.00701084,0.00849042,0.00557584,0.0318967,0.00235773,0.0051667,0.0125559,0.0238395,0.00954656,0.0132374,0.0244267,0.0278162,0,0,0,0,0,0,0,0
1237,0.0304229,0,0,0,0,0.0197225,0,0,0,0.0175134,0,0.0154493,0.0126524,0,0,0.0563015,0,0.0250769,0.0352292,0.0484418,0.0193043,0.0141225,0.00506776,0.00657667,0.0634049,0.0129042,0.0133106,0.0109751,0.0124386,0.0140957,0.0106271,0.0170701,0.0116687,0.0436116,0.0254362,0.0156757,0.00997789,0.0447714,0.00160283,0,0.0251184,0,0,0.0197686,0,0.0454055,0.0191085,0.03587,0.00662009,0.015309,0.00797669,0.00641831,0.0267677,0.00441767,0.0118518,0.00711458,0.00848123,0.00581681,0.0320348,0.00267234,0.00542916,0.0133767,0.0237522,0.00941127,0.0132096,0.024641,0.0280668,0,0,0,0,0,0,0,0
1238,0.0305285,0,0,0,0,0.0202405,0,0,0,0.0171552,0,0.0155363,0.013054,0,0,0.0563876,0,0.0251475,0.0352468,0.0485052,0.0199613,0.0141607,0.00521341,0.00709996,0.0639869,0.0122316,0.0128075,0.0107436,0.0123969,0.0140794,0.0105315,0.0170924,0.0115841,0.0437696,0.0255199,0.0155467,0.0103556,0.0446935,0.00146267,0,0.0251488,0,0,0.0197337,0,0.0454727,0.0190897,0.0360641,0.00631588,0.0150288,0.00826924,0.00714472,0.0261741,0.00463447,0.0118606,0.00731548,0.00857156,0.00613382,0.0320871,0.00299263,0.00577388,0.0141251,0.0235067,0.00932942,0.0131664,0.0252304,0.0282134,0,0,0,0,0,0,0,0
1239,0.0305799,0,0,0,0,0.0203068,0,0,0,0.01738,0,0.0156638,0.0131514,0,0,0.0562691,0,0.0252047,0.0351518,0.0485168,0.0204992,0.0142948,0.00539888,0.00718688,0.0640535,0.0116035,0.0123202,0.0106216,0.0122459,0.013891,0.0104021,0.0171323,0.0112656,0.0437572,0.0256055,0.0154062,0.0107294,0.0446849,0.00147422,0,0.0252656,0,0,0.0196916,0,0.0455101,0.0190439,0.0362932,0.00635647,0.0148059,0.00833995,0.0075367,0.0262591,0.00512794,0.0118827,0.00728279,0.00849205,0.00619364,0.0320682,0.00323718,0.00587233,0.0150443,0.0235406,0.00929898,0.0132176,0.0252056,0.028191,0,0,0,0,0,0,0,0
1240,0.0307092,0,0,0,0,0.0204539,0,0,0,0.0172967,0,0.0158798,0.0129647,0,0,0.0560707,0,0.02521,0.0350589,0.0484908,0.020873,0.0145258,0.00554948,0.00701733,0.0642458,0.0109898,0.0117788,0.0104709,0.0121154,0.0138022,0.0103634,0.0172426,0.0110204,0.0437162,0.0256293,0.0154918,0.0111418,0.0446381,0.00149691,0,0.0254026,0,0,0.0196739,0,0.0454967,0.0190537,0.0365849,0.00657218,0.0146358,0.00833955,0.0076622,0.0263554,0.00463454,0.0119437,0.00711063,0.0083299,0.00615472,0.0319861,0.00328801,0.00590545,0.0159494,0.0236125,0.00919362,0.0132444,0.0252324,0.0282148,0,0,0,0,0,0,0,0
1241,0.0307708,0,0,0,0,0.0204844,0,0,0,0.0170158,0,0.0160666,0.0132161,0,0,0.0557809,0,0.0251841,0.0349179,0.0484512,0.021281,0.0145873,0.00558734,0.00742825,0.0642762,0.0103865,0.0111644,0.0101259,0.012051,0.0137764,0.0104381,0.0173443,0.01107,0.0435912,0.0256244,0.0155562,0.0117958,0.0446097,0.00130382,0,0.0254434,0,0,0.019544,0,0.0455091,0.0191027,0.0369682,0.0064104,0.0144396,0.0087298,0.0084288,0.02644,0.00434486,0.0119832,0.00715779,0.00840777,0.00639592,0.0319037,0.003319,0.00622398,0.016973,0.0236397,0.00908575,0.013203,0.0252307,0.0281574,0,0,0,0,0,0,0,0
1242,0.0308739,0,0,0,0,0.0205358,0,0,0,0.0175137,0,0.0158638,0.013183,0,0,0.0555313,0,0.0252703,0.0347704,0.0483125,0.0215413,0.0147174,0.00559932,0.00760271,0.0643723,0.00981963,0.0106099,0.00986294,0.0119127,0.013572,0.0105008,0.0173176,0.0119902,0.0434363,0.0257422,0.0154601,0.0124379,0.0445979,0.0013076,0,0.0254948,0,0,0.0194803,0,0.0455178,0.0191258,0.0373172,0.00644135,0.0142505,0.00883412,0.00894656,0.0266262,0.00430749,0.0119768,0.00724223,0.00841717,0.00651637,0.0318095,0.0030495,0.0064414,0.0177576,0.0237323,0.00902836,0.0132289,0.0252545,0.0280563,0,0,0,0,0,0,0,0
1243,0.0310318,0,0,0,0,0.0206275,0,0,0,0.0184898,0,0.0155876,0.0130884,0,0,0.0552905,0,0.0253316,0.0346355,0.0481024,0.0215118,0.0148272,0.00555905,0.00772412,0.0645291,0.00928564,0.0100525,0.00953941,0.011748,0.0133139,0.0105247,0.0171814,0.0138221,0.043372,0.0258376,0.0153723,0.0128749,0.0445277,0.00138979,0,0.0256103,0,0,0.0195348,0,0.0454958,0.0190861,0.0376081,0.00652773,0.0140704,0.00887278,0.0093916,0.0269791,0.00435121,0.011971,0.00733754,0.00842833,0.00658971,0.0317485,0.00306506,0.00663883,0.0182142,0.0239276,0.00882933,0.0133195,0.0252779,0.0280603,0,0,0,0,0,0,0,0
1244,0.0312443,0,0,0,0,0.0206932,0,0,0,0.019785,0,0.0156331,0.0128789,0,0,0.0551127,0,0.025347,0.0344526,0.0478942,0.0215254,0.0149153,0.00551361,0.00777692,0.0647569,0.00882331,0.00952784,0.00911023,0.0114915,0.0130022,0.0104174,0.0170839,0.0157335,0.0433632,0.0258893,0.0153265,0.0133769,0.0444942,0.00163558,0,0.0257728,0,0,0.0196252,0,0.045504,0.0190798,0.037864,0.00670676,0.0139472,0.00900216,0.00983882,0.0273529,0.00440947,0.0119689,0.00742184,0.00845888,0.00659428,0.0317207,0.00313648,0.00655532,0.0187848,0.0242077,0.00865437,0.0133932,0.0252862,0.0281805,0,0,0,0,0,0,0,0
1245,0.0315026,0,0,0,0,0.0207415,0,0,0,0.020389,0,0.016502,0.0124819,0,0,0.0549424,0,0.0253766,0.0342831,0.0477548,0.0215805,0.0150005,0.00530674,0.00783831,0.0650287,0.00840935,0.00900916,0.00868871,0.0111839,0.0127195,0.0102611,0.0172922,0.0163685,0.0433864,0.0259604,0.0153004,0.0139921,0.0445174,0.0020964,0,0.0259252,0,0,0.0197059,0,0.045535,0.0191056,0.0381054,0.00702864,0.0138969,0.00918183,0.010273,0.0278436,0.00443422,0.0119732,0.00748433,0.00852031,0.00653403,0.0317625,0.00313657,0.00638618,0.0195143,0.0245278,0.00864613,0.0133987,0.0252683,0.0282663,0,0,0,0,0,0,0,0
1246,0.0318343,0,0,0,0,0.0208424,0,0,0,0.0196585,0,0.0175069,0.0119895,0,0,0.0547986,0,0.0253518,0.0341807,0.0477327,0.0220416,0.0150573,0.00508937,0.0079393,0.0653286,0.0079696,0.0084179,0.00810636,0.0108642,0.0124886,0.010387,0.0178561,0.015618,0.0434339,0.0259787,0.0151918,0.0146063,0.0444515,0.00271737,0,0.0261166,0,0,0.0197699,0,0.0454889,0.0191668,0.038331,0.00752319,0.0138404,0.00922072,0.0106024,0.0284013,0.00447988,0.0119888,0.00752115,0.00858459,0.00642697,0.0318721,0.0031453,0.006237,0.0202102,0.0248846,0.00840672,0.0134002,0.0252258,0.0283179,0,0,0,0,0,0,0,0
1247,0.0319245,0,0,0,0,0.0207998,0,0,0,0.0182495,0,0.0181621,0.011459,0,0,0.0546624,0,0.0253384,0.0341063,0.0477627,0.0222639,0.0150484,0.00480354,0.00802786,0.0652454,0.00734704,0.0077408,0.0070708,0.01048,0.0121521,0.0107217,0.0184056,0.0139489,0.0433993,0.0259325,0.015015,0.0150332,0.0443643,0.0032929,0,0.0261463,0,0,0.0197944,0,0.045436,0.0191864,0.0385416,0.00810809,0.013769,0.00928213,0.0109227,0.0289845,0.00458941,0.012024,0.00773314,0.00874895,0.00637271,0.0320779,0.00314719,0.00616331,0.0206441,0.0251922,0.00815591,0.0133512,0.0249983,0.0281522,0,0,0,0,0,0,0,0
1248,0.0320277,0,0,0,0,0.0207021,0,0,0,0.0163651,0,0.0181839,0.0110084,0,0,0.054429,0,0.0253373,0.0339217,0.0478366,0.0216758,0.0149628,0.00461366,0.00817215,0.0651806,0.00640059,0.00682479,0.00549234,0.0101891,0.0116121,0.0109284,0.0185723,0.0127864,0.0432733,0.0258859,0.0149819,0.0154727,0.0443142,0.00402142,0,0.0262007,0,0,0.0197955,0,0.0454258,0.0192352,0.0388678,0.00884644,0.0137275,0.00942752,0.0112965,0.0295496,0.00476766,0.012039,0.00802666,0.00901196,0.00632307,0.0323659,0.00314904,0.00600728,0.0210529,0.0254475,0.00813671,0.0133689,0.0247379,0.0281917,0,0,0,0,0,0,0,0
1249,0.0323009,0,0,0,0,0.0205805,0,0,0,0.0137387,0,0.0170091,0.010675,0,0,0.0543247,0,0.0253186,0.0337542,0.0478793,0.0207816,0.0149025,0.00483397,0.00841589,0.065298,0.00512096,0.00563341,0.00409446,0.00998455,0.0109468,0.0109238,0.0186514,0.0122455,0.043291,0.0258132,0.0149779,0.0159299,0.0442612,0.00496568,0,0.0263401,0,0,0.0197977,0,0.0454375,0.0192547,0.0393753,0.00986106,0.013718,0.0095337,0.0116872,0.0299559,0.00500336,0.0120315,0.00831897,0.00927514,0.00623419,0.0327008,0.00320462,0.00579942,0.021433,0.0256214,0.00798346,0.0134071,0.0245487,0.0282891,0,0,0,0,0,0,0,0
1250,0.0325849,0,0,0,0,0.0203732,0,0,0,0.0108316,0,0.0158251,0.0102282,0,0,0.0542947,0,0.0252754,0.0336912,0.0478785,0.0207973,0.014853,0.00571897,0.00880298,0.0654819,0.00405258,0.00465194,0.00320181,0.00991478,0.0104622,0.0109834,0.0188684,0.0120483,0.0433565,0.0257021,0.0149858,0.0164601,0.0441379,0.0060609,0,0.0265785,0,0,0.0198357,0,0.0454141,0.019137,0.039725,0.0110653,0.0136746,0.00952794,0.0120392,0.0301568,0.00519084,0.0120586,0.00861421,0.00953531,0.00616975,0.0331008,0.00347629,0.00565022,0.0218914,0.0257594,0.00776252,0.0133603,0.0242449,0.0285587,0,0,0,0,0,0,0,0
1251,0.0328868,0,0,0,0,0.0201299,0,0,0,0.00797863,0,0.0151453,0.00980028,0,0,0.0543191,0,0.0252716,0.0336657,0.047709,0.0219613,0.0147606,0.00715967,0.00925809,0.0656759,0.00388105,0.00455218,0.00366035,0.00998358,0.0101339,0.0110401,0.019083,0.0130423,0.0433538,0.025631,0.014966,0.0168241,0.0440136,0.00694114,0,0.0268195,0,0,0.0198114,0,0.0454062,0.018996,0.0400557,0.0120949,0.0135303,0.00941517,0.0123449,0.0301253,0.00530288,0.0121618,0.00891503,0.00976431,0.00616166,0.033567,0.00376993,0.00554117,0.0220969,0.0257856,0.00738491,0.0130981,0.0238563,0.029043,0,0,0,0,0,0,0,0
