Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,x78,,x79,x82,x77,IMUR_B
244,0.0170787,0,0,0,0,0.0367202,0,0,0,0,0,0.0121166,0.0568014,0.0109756,0.0201316,0,0,0.0925499,0,0.0476857,0.0529764,0.0310908,0.01826,0.0132608,0.0122832,0.0175675,0.0419756,0.0133836,0.0181056,0.00940267,0.0157079,0.0184546,0.0110868,0.0281491,0.0211544,0.0679256,0.0493142,0.0361676,0.0356885,0.044393,0.0289645,0.0057568,0.0122491,0,0,0.0189628,0,0.0494292,0.0123521,0.0467068,0.0348005,0.00757814,0.0108723,0.0187775,0.0340658,0.00884708,0.0101614,0.00994375,0.00871074,0.0180491,0.0183572,0.0237137,0.0194204,0.0433714,0.0211195,0.0215917,0.00505769,0.0358926,0.0134495,0,0,0,0,0,0,0,0,0,0,0,0
245,0.0348461,0,0,0,0,0.0319087,0,0,0,0,0,0.0124723,0.0571814,0.0101821,0.0203015,0,0,0.0920555,0,0.0476909,0.052746,0.0321913,0.0177308,0.0146673,0.0124864,0.0187705,0.0401976,0.0137621,0.0184894,0.00976169,0.0155803,0.0185963,0.0104493,0.0272047,0.0216115,0.0663632,0.0495067,0.0365586,0.0364338,0.0439101,0.0307605,0.00769753,0.0219652,0,0,0.025482,0,0.0509202,0.017265,0.0457649,0.0373915,0.00917533,0.00943879,0.0175895,0.0337132,0.00868395,0.0109353,0.0114401,0.00851382,0.0186228,0.0175275,0.024729,0.0204151,0.043753,0.0243769,0.0216208,0.00477704,0.0273698,0.0276436,0,0,0,0,0,0,0,0,0,0,0,0
246,0.0348417,0,0,0,0,0.0321012,0,0,0,0,0,0.0133639,0.0572216,0.0101414,0.0202699,0,0,0.092175,0,0.047593,0.0528108,0.0323187,0.0177135,0.0146076,0.0129391,0.0189442,0.0402951,0.0146674,0.0196384,0.0103237,0.0157187,0.0189424,0.010255,0.02687,0.0226789,0.0665114,0.0495154,0.0365696,0.0372129,0.0437971,0.0319594,0.00845673,0.0222522,0,0,0.0256382,0,0.0510013,0.0174108,0.0452786,0.0390322,0.00946345,0.00834149,0.0179546,0.0339845,0.00853426,0.011932,0.0130805,0.00852758,0.0192029,0.0167603,0.0255214,0.0207568,0.0443799,0.0246345,0.0216879,0.00487837,0.0276155,0.0276753,0,0,0,0,0,0,0,0,0,0,0,0
247,0.0345928,0,0,0,0,0.0323363,0,0,0,0,0,0.0141486,0.0572898,0.00992179,0.0203805,0,0,0.0924171,0,0.0475548,0.052989,0.0323848,0.0177003,0.0144674,0.0132964,0.0192059,0.040536,0.0153076,0.0206018,0.0106345,0.0156406,0.0189682,0.00994209,0.0265587,0.0238704,0.0667845,0.049553,0.0364979,0.0376401,0.0437557,0.0329918,0.00912911,0.0220932,0,0,0.0256013,0,0.050938,0.0174819,0.0448144,0.0401075,0.00981125,0.00771308,0.0182047,0.0339479,0.00833198,0.0130161,0.0146273,0.00879342,0.0199934,0.0160589,0.0261929,0.0210564,0.0444449,0.0247373,0.0216862,0.00492204,0.0279778,0.0274877,0,0,0,0,0,0,0,0,0,0,0,0
248,0.0344462,0,0,0,0,0.0325392,0,0,0,0,0,0.0148607,0.0573193,0.00972997,0.0206181,0,0,0.0926199,0,0.0474902,0.0531562,0.0321961,0.0177444,0.0142794,0.0136324,0.0192383,0.0407605,0.0156943,0.0213786,0.0107985,0.015467,0.018905,0.00965847,0.0262748,0.0251583,0.0671082,0.0495417,0.0363981,0.0378606,0.0437608,0.0340402,0.00963254,0.0219917,0,0,0.0255583,0,0.0509412,0.0174311,0.0444335,0.0411146,0.0102161,0.00736062,0.0184724,0.0339124,0.00818128,0.0141555,0.0158298,0.00916644,0.0206287,0.0155212,0.0268442,0.0213067,0.0433248,0.0248785,0.0216804,0.00514714,0.0283654,0.027367,0,0,0,0,0,0,0,0,0,0,0,0
249,0.0343582,0,0,0,0,0.0327582,0,0,0,0,0,0.0157709,0.0573286,0.00950532,0.0208699,0,0,0.092768,0,0.0473664,0.0533129,0.0318328,0.0174962,0.0139957,0.0140012,0.0192906,0.0410002,0.0160287,0.022243,0.0109781,0.0153922,0.0191661,0.00941446,0.0258346,0.0268834,0.0674926,0.0495002,0.0363652,0.0380706,0.0437625,0.0351152,0.0099561,0.0219261,0,0,0.0254209,0,0.0509316,0.0172624,0.044212,0.0420799,0.0106439,0.00708309,0.0187511,0.0338014,0.00809561,0.0152694,0.0163607,0.00953839,0.0210202,0.0150966,0.0275788,0.0214651,0.0412172,0.0248887,0.0216787,0.00506087,0.0286665,0.0272719,0,0,0,0,0,0,0,0,0,0,0,0
250,0.0343226,0,0,0,0,0.0329789,0,0,0,0,0,0.0165955,0.0573387,0.0091022,0.0210751,0,0,0.0928703,0,0.0472942,0.053419,0.0315796,0.0170123,0.0136386,0.0141667,0.0194126,0.0411808,0.0161611,0.0227957,0.0110018,0.0152939,0.0195178,0.00917284,0.0253575,0.0283663,0.0677214,0.0494985,0.0364351,0.0380199,0.0437777,0.0361781,0.0101243,0.0218846,0,0,0.0252073,0,0.0509117,0.017048,0.0441138,0.0430559,0.0110886,0.00713283,0.0189831,0.0337235,0.00797457,0.0162088,0.0163488,0.00991137,0.021295,0.0147731,0.0280824,0.0217876,0.0389808,0.024827,0.0217494,0.00486953,0.0288679,0.0271923,0,0,0,0,0,0,0,0,0,0,0,0
251,0.0343168,0,0,0,0,0.0331698,0,0,0,0,0,0.0175711,0.0573483,0.00849927,0.0212552,0,0,0.0929791,0,0.047292,0.0534707,0.0314939,0.0164985,0.0132379,0.0141438,0.0196008,0.041334,0.0161233,0.0230373,0.010905,0.0151678,0.0197552,0.00892006,0.0248907,0.0296094,0.0679146,0.0495011,0.0364928,0.0372455,0.0437946,0.0369818,0.0101897,0.0219058,0,0,0.0249278,0,0.0508816,0.0168353,0.0442035,0.0443579,0.0114545,0.00767533,0.0191034,0.0336395,0.00794376,0.0167035,0.0159967,0.0101898,0.0213125,0.0145514,0.027982,0.0219917,0.0367956,0.0247706,0.021891,0.00501794,0.0289118,0.027145,0,0,0,0,0,0,0,0,0,0,0,0
252,0.0343701,0,0,0,0,0.0333239,0,0,0,0,0,0.0185267,0.0573491,0.00779903,0.0213953,0,0,0.0930428,0,0.0472627,0.0534528,0.0315166,0.0159759,0.0128264,0.014132,0.0198208,0.0414752,0.0160341,0.0231617,0.0108165,0.0150387,0.0199679,0.00876503,0.024465,0.0307525,0.0680286,0.0495015,0.0364661,0.0361473,0.0437844,0.0376582,0.0103143,0.021987,0,0,0.0246306,0,0.0508328,0.0166466,0.044331,0.0457103,0.0117625,0.00858087,0.0191494,0.0335119,0.00794436,0.0169779,0.0177016,0.0103191,0.0213533,0.0143916,0.0277462,0.0221936,0.0346471,0.0247009,0.0219366,0.00519641,0.0289055,0.0271835,0,0,0,0,0,0,0,0,0,0,0,0
253,0.0342212,0,0,0,0,0.0334695,0,0,0,0,0,0.0192671,0.0573311,0.00721657,0.021459,0,0,0.0930658,0,0.0471784,0.0534225,0.0315944,0.0158657,0.0124078,0.0141087,0.0196294,0.0415733,0.0159259,0.0231901,0.0107042,0.0149651,0.0201908,0.00868287,0.0240705,0.0319214,0.0680654,0.0495023,0.0364426,0.0351961,0.0437818,0.0384685,0.0105726,0.0218291,0,0,0.0241977,0,0.0507778,0.0164541,0.0444103,0.046873,0.0119917,0.00958931,0.0192086,0.0331549,0.00797125,0.0171498,0.0190037,0.0104406,0.0216217,0.0141644,0.0278195,0.0223343,0.0327365,0.0244984,0.0218738,0.00527865,0.028962,0.0270659,0,0,0,0,0,0,0,0,0,0,0,0
254,0.0339525,0,0,0,0,0.0336096,0,0,0,0,0,0.0197691,0.057323,0.00688312,0.0214185,0,0,0.0930085,0,0.0471229,0.0533403,0.031717,0.0157422,0.0120029,0.0140514,0.0195157,0.0416154,0.0157755,0.0231436,0.0105808,0.0148715,0.0203082,0.00858133,0.0237435,0.0332153,0.0680394,0.0494959,0.036365,0.0344077,0.0437867,0.0391305,0.0109341,0.0214557,0,0,0.0237356,0,0.0507007,0.0162192,0.0444336,0.047805,0.0121503,0.0105934,0.0193235,0.0326806,0.00810768,0.0172682,0.0194155,0.0105772,0.0219703,0.0138986,0.0279933,0.0224169,0.0310599,0.0241847,0.0218435,0.00534595,0.0290859,0.0268171,0,0,0,0,0,0,0,0,0,0,0,0
255,0.0337047,0,0,0,0,0.0336793,0,0,0,0,0,0.0206886,0.0573885,0.00660062,0.0213455,0,0,0.0928462,0,0.0470967,0.0532623,0.0319076,0.015395,0.011624,0.0138347,0.0195256,0.0415745,0.0155894,0.0229803,0.0104437,0.0147332,0.0202139,0.00841898,0.0234771,0.0339925,0.0679885,0.0494998,0.0362368,0.0337701,0.0437629,0.0393346,0.0112934,0.0211074,0,0,0.023358,0,0.0505803,0.0159549,0.0444084,0.0483146,0.0122633,0.0115845,0.019504,0.0322373,0.00837411,0.0173004,0.0195571,0.0107631,0.0221312,0.0137319,0.028036,0.0224429,0.0296627,0.0239206,0.0218872,0.0054133,0.0292048,0.0265877,0,0,0,0,0,0,0,0,0,0,0,0
256,0.0335102,0,0,0,0,0.0336928,0,0,0,0,0,0.0219721,0.0574696,0.0064148,0.0213145,0,0,0.0925389,0,0.0470836,0.053106,0.0321397,0.0154624,0.0112622,0.0135822,0.0195781,0.0415121,0.0154242,0.0227644,0.0102105,0.0145566,0.0200339,0.00826119,0.0232355,0.034746,0.0678418,0.0495289,0.0361859,0.0332041,0.0437236,0.0394242,0.011454,0.0208472,0,0,0.0230881,0,0.0504727,0.0156713,0.0442798,0.0484455,0.0124312,0.0123781,0.0195757,0.0318534,0.0085579,0.017212,0.0196292,0.0109608,0.0221586,0.013654,0.0280744,0.0224394,0.0288022,0.023781,0.0220017,0.00541149,0.029291,0.0263885,0,0,0,0,0,0,0,0,0,0,0,0
257,0.033358,0,0,0,0,0.0337403,0,0,0,0,0,0.0230298,0.0575048,0.00627378,0.0212746,0,0,0.0922208,0,0.0470762,0.0528898,0.032412,0.0156152,0.0109275,0.0133695,0.0195929,0.0414575,0.0152782,0.0224193,0.00998502,0.0143684,0.0198148,0.00815942,0.023069,0.0356121,0.0675311,0.0496066,0.0362045,0.0329151,0.0437135,0.0392156,0.0115618,0.0206212,0,0,0.0228813,0,0.0503938,0.0154554,0.0440786,0.0482201,0.0126693,0.0129927,0.0195761,0.0315607,0.00887662,0.0170169,0.0196012,0.0110247,0.0221262,0.0136028,0.0280579,0.0225348,0.028525,0.0238049,0.0221551,0.00558106,0.029399,0.0261755,0,0,0,0,0,0,0,0,0,0,0,0
258,0.033233,0,0,0,0,0.0338186,0,0,0,0,0,0.0234281,0.0575679,0.00607665,0.0212538,0,0,0.091896,0,0.0470326,0.0526316,0.0326821,0.0154989,0.0106269,0.0133079,0.0196177,0.0414199,0.0151567,0.0220331,0.00976329,0.0142138,0.0196535,0.0081093,0.0229447,0.0365477,0.0672426,0.0497254,0.0361501,0.0329673,0.0437261,0.0388583,0.011747,0.0204714,0,0,0.0227511,0,0.0503471,0.0154096,0.0438669,0.0477325,0.0129516,0.0135486,0.0196326,0.0313113,0.00919588,0.0168269,0.0197503,0.0109851,0.0220047,0.013552,0.0279941,0.0227879,0.0288615,0.0237714,0.0221799,0.00584163,0.0294941,0.0259351,0,0,0,0,0,0,0,0,0,0,0,0
259,0.0331405,0,0,0,0,0.03385,0,0,0,0,0,0.0238882,0.0576691,0.00579518,0.0211989,0,0,0.0916096,0,0.0470035,0.0523884,0.0328553,0.0150133,0.0103682,0.0129328,0.0197745,0.0413186,0.0150784,0.0215999,0.0095914,0.0140488,0.0195986,0.00812048,0.0228001,0.0376278,0.0670991,0.0498372,0.036045,0.0333183,0.043734,0.0386689,0.012025,0.020309,0,0,0.0226633,0,0.0503008,0.0154625,0.0437202,0.0470604,0.0132322,0.0141029,0.0197065,0.0310614,0.00924784,0.0167195,0.0198936,0.0109224,0.0218301,0.0134891,0.0278736,0.0228563,0.0295533,0.0237754,0.0220835,0.00591913,0.029575,0.0257066,0,0,0,0,0,0,0,0,0,0,0,0
