Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72
207,0.0139763,0,0,0,0,0.010384,0,0,0,0,0,0,0.032722,0.0224639,0.0299301,0.0183424,0,0,0.032661,0,0.0309492,0.0228762,0.0401649,0.0295566,0.00433223,0.00956048,0.0263675,0.0476957,0.0153121,0.0129987,0.0124623,0.00639094,0.0120715,0.0119739,0.0177783,0.0354867,0.0374722,0.0127759,0.00478484,0.0140953,0.0320877,0.0114854,0.0162254,0.0134262,0,0,0.0283537,0,0.030722,0.0176815,0.0366491,0.0107489,0.0138801,0.0114875,0.0239956,0.03595,0.0124683,0.0146257,0.00841917,0.0129071,0.00858617,0.0325983,0.00967251,0.00910119,0.0133727,0.0212062,0.0362431,0.00965452,0.00546933,0.00917464,0,0
208,0.0139821,0,0,0,0,0.0103855,0,0,0,0,0,0,0.0328736,0.0226089,0.0299198,0.0184009,0,0,0.0321075,0,0.0308386,0.0226452,0.0401665,0.0295108,0.00432733,0.0095778,0.0265279,0.046874,0.0153104,0.0130676,0.012485,0.00642104,0.0120674,0.0119575,0.0177893,0.0354806,0.0368548,0.0127288,0.00499828,0.0139603,0.0320335,0.0114231,0.0162728,0.0134363,0,0,0.0283931,0,0.0306249,0.0174314,0.0367189,0.010678,0.0138308,0.0115506,0.0242149,0.0358585,0.0124537,0.0146254,0.00842622,0.0129132,0.00868227,0.0325918,0.00969752,0.00913502,0.0132488,0.0210941,0.0360851,0.00979099,0.0054572,0.0092058,0,0
209,0.013967,0,0,0,0,0.01035,0,0,0,0,0,0,0.032863,0.0224623,0.0299337,0.0183937,0,0,0.0314629,0,0.0308872,0.0222174,0.0401438,0.0295163,0.00433292,0.00960875,0.0267659,0.0460176,0.0153457,0.0130704,0.0125021,0.00646382,0.0121259,0.0119918,0.0178017,0.0355643,0.0361507,0.0127505,0.00504866,0.0138837,0.032019,0.0113834,0.0163713,0.0134232,0,0,0.0284442,0,0.030644,0.0171926,0.0368235,0.0107122,0.0137707,0.0115712,0.0244699,0.035873,0.0124061,0.0146269,0.00839795,0.0128929,0.00876188,0.0326034,0.00972278,0.00918735,0.0131594,0.0210787,0.0358275,0.0100351,0.0053618,0.0092249,0,0
210,0.0139054,0,0,0,0,0.0102703,0,0,0,0,0,0,0.0328675,0.0222178,0.0299721,0.0184262,0,0,0.0308212,0,0.0310055,0.0217158,0.0401066,0.0295209,0.00433479,0.00964267,0.0270092,0.0451918,0.0154119,0.0129931,0.0125235,0.0065136,0.0122016,0.0120548,0.0178089,0.0356632,0.0351752,0.01277,0.00508258,0.0138611,0.0319774,0.0113456,0.0164678,0.0133501,0,0,0.0284522,0,0.0306679,0.0172283,0.03693,0.0108275,0.0137236,0.011571,0.0247323,0.0359018,0.0123259,0.0146489,0.00841511,0.0128534,0.0087855,0.0326536,0.00973216,0.00923424,0.0131167,0.0210601,0.0355784,0.0102825,0.00519902,0.00918174,0,0
211,0.0138336,0,0,0,0,0.0102165,0,0,0,0,0,0,0.0331485,0.0222399,0.0299947,0.0185535,0,0,0.0302441,0,0.0309526,0.021301,0.0400786,0.0294685,0.00433703,0.00965965,0.0272372,0.0442322,0.0154704,0.0130763,0.0125172,0.0065516,0.0122493,0.0120553,0.0178124,0.0356604,0.0343324,0.0127005,0.00515227,0.0138127,0.0319314,0.0112884,0.0165288,0.0132511,0,0,0.0284112,0,0.0306826,0.0172489,0.0369388,0.0108941,0.0136844,0.0115731,0.0249791,0.0359222,0.0123222,0.0146583,0.00855567,0.0128463,0.00876497,0.0326805,0.00969678,0.00923502,0.013093,0.0210486,0.0353272,0.0105084,0.00508847,0.00910081,0,0
212,0.0138141,0,0,0,0,0.01016,0,0,0,0,0,0,0.03345,0.0223466,0.0300181,0.0186276,0,0,0.0297782,0,0.0308703,0.0209939,0.0400626,0.0294307,0.0043442,0.00965641,0.0274301,0.0433754,0.0154908,0.0129132,0.0125347,0.00658012,0.0122662,0.0120203,0.0178287,0.0356562,0.0337632,0.0125718,0.00534178,0.0137816,0.0318723,0.0112783,0.0165505,0.0131913,0,0,0.0284908,0,0.030663,0.01723,0.0368862,0.0108496,0.0136205,0.0116042,0.0251848,0.0358924,0.0123234,0.014638,0.00858122,0.01284,0.00876934,0.0326507,0.00967766,0.00925279,0.0130392,0.0210358,0.0351503,0.0107581,0.00498328,0.00908226,0,0
213,0.0138127,0,0,0,0,0.0100623,0,0,0,0,0,0,0.0335673,0.0223622,0.0300498,0.0186514,0,0,0.0293773,0,0.0308423,0.0207347,0.0400366,0.0294425,0.00436606,0.00966423,0.0276207,0.0425862,0.0155306,0.0128631,0.0125697,0.00660813,0.012282,0.0119972,0.0178422,0.0356887,0.033202,0.012547,0.00553664,0.0137642,0.0318102,0.0112768,0.01659,0.0131316,0,0,0.0285609,0,0.0306212,0.0171929,0.0368092,0.0108166,0.0135655,0.0116275,0.025401,0.0358426,0.0123157,0.0145999,0.00856465,0.0128191,0.00877197,0.0326025,0.00967483,0.00926723,0.0129725,0.0209751,0.0350102,0.0109786,0.00484531,0.00907133,0,0
214,0.0137694,0,0,0,0,0.00996796,0,0,0,0,0,0,0.0335914,0.0223322,0.0300657,0.0187001,0,0,0.0289518,0,0.0308613,0.0204368,0.0400148,0.0294155,0.00439833,0.00962741,0.0278025,0.0418943,0.0155733,0.013006,0.0125865,0.00660267,0.012328,0.0120232,0.0178449,0.0357515,0.0324658,0.0125467,0.00568481,0.0137477,0.0317386,0.0112707,0.0166499,0.013069,0,0,0.028605,0,0.0305602,0.017123,0.0367581,0.0108467,0.0135338,0.0116198,0.0255918,0.035806,0.0123109,0.0145939,0.00848817,0.012814,0.00877292,0.0325798,0.00969411,0.00928238,0.0129624,0.0208366,0.0348912,0.0111513,0.00474361,0.00902552,0,0
215,0.0138106,0,0,0,0,0.00998279,0,0,0,0,0,0,0.0335406,0.0225969,0.0300584,0.0187814,0,0,0.0287068,0,0.0306343,0.0203708,0.0400096,0.0293694,0.00441317,0.00958921,0.0279627,0.0412772,0.0155778,0.0132242,0.0125779,0.00655498,0.0123196,0.0120298,0.0178499,0.0358508,0.0319724,0.0124927,0.00595398,0.0137379,0.0317404,0.0112488,0.0166897,0.0130914,0,0,0.02863,0,0.0305819,0.017137,0.0367292,0.0109226,0.013519,0.0116313,0.0257379,0.0357055,0.0122893,0.0145994,0.00858655,0.0127995,0.00880876,0.0325566,0.00971611,0.0093227,0.0129713,0.0207276,0.0347413,0.011359,0.00474885,0.00904173,0,0
216,0.0138024,0,0,0,0,0.00997556,0,0,0,0,0,0,0.0335425,0.0227174,0.0300343,0.0188459,0,0,0.0284666,0,0.0305137,0.0201133,0.0400269,0.029304,0.00442671,0.00959445,0.0280692,0.0406569,0.0155865,0.0132101,0.0125585,0.0065467,0.0123148,0.0120278,0.0178567,0.0359385,0.031611,0.0125105,0.00605286,0.0137557,0.0317159,0.0112683,0.0167021,0.0130816,0,0,0.0286296,0,0.0305654,0.0171374,0.0367507,0.0109572,0.0135065,0.0116271,0.025845,0.0355701,0.0122825,0.0146103,0.00866615,0.0127637,0.00884418,0.0325049,0.00972656,0.00937409,0.0129735,0.0206587,0.0346327,0.0115652,0.00477138,0.00900921,0,0
217,0.013725,0,0,0,0,0.00989426,0,0,0,0,0,0,0.0335048,0.0227311,0.0300266,0.0188746,0,0,0.0282355,0,0.0304867,0.0198178,0.0400813,0.0292042,0.00449245,0.0096048,0.0280927,0.0401322,0.015582,0.0130044,0.012555,0.00659694,0.0123705,0.0120435,0.017835,0.0360712,0.0313911,0.0125079,0.00613286,0.0137752,0.0316817,0.0112913,0.0167196,0.0130191,0,0,0.0286695,0,0.0305151,0.0171043,0.0369192,0.0109532,0.0135037,0.0115866,0.0258746,0.0355088,0.0122504,0.0146642,0.00868939,0.0127256,0.00884021,0.032474,0.00971376,0.00943192,0.012973,0.0205708,0.0345318,0.0117649,0.00470568,0.00892575,0,0
218,0.0136782,0,0,0,0,0.00982781,0,0,0,0,0,0,0.0336203,0.0227724,0.0300318,0.0188937,0,0,0.0280788,0,0.0304581,0.0196145,0.0401537,0.0290423,0.00461506,0.00962637,0.0280663,0.0397016,0.0155317,0.0131357,0.0125927,0.00669214,0.0124591,0.0120789,0.0178049,0.0362444,0.0311661,0.012431,0.00618848,0.0138265,0.0317122,0.0112758,0.0167623,0.0129779,0,0,0.0287055,0,0.0305715,0.0170801,0.0373259,0.0110274,0.0135367,0.0115282,0.0258776,0.0354798,0.0121699,0.0147811,0.00872299,0.0126613,0.00879581,0.0324302,0.00964443,0.00950955,0.0130315,0.0205135,0.034416,0.0119659,0.00462794,0.00883927,0,0
219,0.0125967,0,0,0,0,0.0078651,0,0,0,0,0,0,0.0290557,0.0229467,0.0267085,0.0241604,0,0,0.0273203,0,0.0303723,0.018933,0.0354572,0.0255335,0.00922934,0.00889523,0.0310979,0.0379349,0.0169427,0.01424,0.0122344,0.00682608,0.0114189,0.0119384,0.0174917,0.0316237,0.0298951,0.0125738,0.0057913,0.00457872,0.0322384,0.00957109,0.0131336,0.012694,0,0,0.0278268,0,0.0302245,0.0163914,0,0.00895547,0.0133899,0.0190543,0.031597,0.03732,0.0180886,0.00836127,0.00745693,0.016935,0.0122276,0.0312138,0.0105494,0.0107994,0.0072951,0.0204837,0.034689,0.0116518,0.00218823,0.00696745,0,0
220,0.0135598,0,0,0,0,0.00977113,0,0,0,0,0,0,0.0330877,0.0229736,0.0297031,0.0191993,0,0,0.0275296,0,0.0303749,0.0190802,0.0402399,0.0286986,0.00471539,0.00932578,0.0283979,0.0390826,0.0153461,0.0135383,0.0123729,0.006678,0.0124811,0.0120992,0.01783,0.0360722,0.0304259,0.0124786,0.00599756,0.0137546,0.031761,0.0109437,0.017105,0.0128453,0,0,0.0285989,0,0.0305542,0.0167921,0.037919,0.0112601,0.0136073,0.0117792,0.0262111,0.0354683,0.0121367,0.0151602,0.00866523,0.0125522,0.0089778,0.0322073,0.00955311,0.0098411,0.0126294,0.0203483,0.0341152,0.0121599,0.00461043,0.00859993,0,0
221,0.0125676,0,0,0,0,0.0077987,0,0,0,0,0,0,0.0289596,0.0230901,0.0266133,0.0241207,0,0,0.0271938,0,0.0302808,0.0187542,0.0354351,0.0254822,0.0091728,0.00880469,0.0310812,0.0378076,0.0168581,0.0146386,0.0121403,0.00677209,0.0114149,0.0119462,0.0174928,0.0314889,0.0295088,0.0126225,0.00593212,0.00453835,0.0322957,0.00957903,0.0131283,0.0126431,0,0,0.0279687,0,0.0301785,0.0162219,0,0.00898071,0.0134519,0.0190863,0.0316485,0.0371949,0.0185384,0.00831993,0.00725555,0.0169371,0.0121967,0.0312089,0.0105365,0.0108006,0.00723578,0.0202881,0.0345833,0.0118505,0.00220371,0.00685834,0,0
222,0.0135053,0,0,0,0,0.00979976,0,0,0,0,0,0,0.0329899,0.0230245,0.0296627,0.0191544,0,0,0.0274497,0,0.0303649,0.0189373,0.0402169,0.0286577,0.00473695,0.00927344,0.0282267,0.0392985,0.0153193,0.01366,0.0123192,0.00661843,0.0124793,0.0121397,0.0178233,0.0358971,0.0302377,0.0125366,0.00603072,0.0138487,0.0318642,0.0110541,0.0170374,0.0126924,0,0,0.0286495,0,0.0305609,0.0167259,0.0379477,0.0112661,0.0138282,0.0116166,0.0261329,0.0353151,0.0124202,0.0151319,0.0086972,0.0124975,0.00890419,0.0322902,0.00957442,0.00978701,0.012723,0.0201343,0.0341089,0.012297,0.00466824,0.00844424,0,0
223,0.0134777,0,0,0,0,0.00985145,0,0,0,0,0,0,0.0332734,0.0230543,0.0298145,0.0190113,0,0,0.0275356,0,0.0304287,0.0189172,0.0401662,0.0288223,0.00471236,0.00945852,0.028012,0.0394241,0.015388,0.0136841,0.012429,0.00663452,0.0125101,0.0121189,0.017809,0.0359533,0.0303412,0.0125605,0.0060481,0.0140512,0.031863,0.0113015,0.0169373,0.0126178,0,0,0.0286294,0,0.030537,0.0167433,0.0379391,0.0113518,0.0138972,0.0113585,0.0258894,0.0352196,0.0122535,0.0151329,0.00864198,0.0124628,0.00876844,0.0323333,0.00960569,0.00972427,0.0130062,0.020017,0.0340822,0.012344,0.00468269,0.00838586,0,0
224,0.0125644,0,0,0,0,0.00795471,0,0,0,0,0,0,0.0292143,0.0232094,0.0266383,0.0240156,0,0,0.0271712,0,0.030377,0.018566,0.0353986,0.0254898,0.00917315,0.00883937,0.030838,0.0383292,0.016892,0.0142032,0.0121498,0.00673025,0.0114056,0.0118867,0.0174982,0.0313382,0.029615,0.0127253,0.00592669,0.00464536,0.0323711,0.00962957,0.0129586,0.0125213,0,0,0.0278503,0,0.0301549,0.0161879,0,0.0091566,0.0136697,0.0188436,0.0313987,0.0369531,0.0180721,0.00819201,0.00701369,0.0168455,0.0121622,0.0312553,0.0105714,0.0107583,0.00744761,0.019988,0.0344723,0.0119961,0.00230551,0.00672924,0,0
225,0.0135238,0,0,0,0,0.00993793,0,0,0,0,0,0,0.033233,0.0231158,0.0297066,0.0190701,0,0,0.0274525,0,0.0304613,0.0188048,0.0401777,0.0287764,0.00466143,0.00926348,0.0280527,0.0398557,0.0153629,0.0132272,0.0123126,0.00660232,0.012407,0.0120556,0.0178754,0.0357613,0.03047,0.0127017,0.00596078,0.0138435,0.0319092,0.0111113,0.0170042,0.0126186,0,0,0.02847,0,0.0305223,0.0166537,0.0378593,0.0112867,0.0139012,0.0115063,0.0258043,0.0350259,0.0119512,0.0151207,0.00858096,0.0124712,0.00890998,0.032266,0.0095976,0.00976092,0.012706,0.0198466,0.0338654,0.0124679,0.00475859,0.00830207,0,0
226,0.0135026,0,0,0,0,0.00995744,0,0,0,0,0,0,0.033344,0.0230622,0.0298904,0.0188713,0,0,0.0275001,0,0.0305549,0.0188188,0.0401775,0.0290748,0.00456273,0.00941394,0.0278983,0.0399527,0.0154562,0.0133068,0.012416,0.00659148,0.012392,0.0120687,0.0179201,0.0358714,0.0305692,0.0127639,0.00586564,0.0141128,0.0319055,0.01138,0.0168796,0.0125837,0,0,0.0284449,0,0.0305085,0.0165488,0.0378189,0.0114665,0.0139489,0.0112855,0.025562,0.0349308,0.0119609,0.0151236,0.00862607,0.0124644,0.00871315,0.0323644,0.00961683,0.00961364,0.0130521,0.0198182,0.0337414,0.0124973,0.00479064,0.00824176,0,0
227,0.013486,0,0,0,0,0.009981,0,0,0,0,0,0,0.0333969,0.0230447,0.029989,0.0187336,0,0,0.0275979,0,0.0306069,0.0189012,0.0401922,0.0292236,0.00453734,0.00951653,0.0277382,0.0400698,0.0154812,0.0133667,0.0124715,0.00663182,0.0124218,0.0120928,0.0179214,0.0359713,0.0307012,0.0127434,0.00586403,0.0143014,0.0318997,0.0115346,0.0167507,0.012551,0,0,0.0284761,0,0.0305034,0.016411,0.0378244,0.0113872,0.0139871,0.0111222,0.0254041,0.034886,0.0119826,0.015117,0.00865997,0.0124401,0.008581,0.0324432,0.00961434,0.00951405,0.0132461,0.0198014,0.0336657,0.0124782,0.00482423,0.00819727,0,0
228,0.0135018,0,0,0,0,0.0100377,0,0,0,0,0,0,0.0334488,0.0230012,0.0300293,0.0186686,0,0,0.0277097,0,0.0306326,0.0189991,0.040242,0.0291766,0.00462549,0.0096289,0.0275488,0.0402264,0.0154853,0.0134718,0.0125241,0.00670868,0.0125067,0.0121245,0.0178779,0.0361955,0.0309407,0.0127397,0.00585429,0.0144518,0.0318884,0.0116447,0.0166325,0.0125353,0,0,0.0285175,0,0.0305389,0.016538,0.0378608,0.0113572,0.0140115,0.0109983,0.0252607,0.034844,0.0119495,0.0150929,0.00868592,0.0123961,0.00852371,0.0324732,0.00962173,0.00949765,0.0134211,0.0197374,0.0335818,0.0124716,0.00486015,0.00818572,0,0
229,0.0135457,0,0,0,0,0.0101077,0,0,0,0,0,0,0.0336357,0.0229918,0.0300786,0.0186039,0,0,0.0278095,0,0.0306054,0.0190807,0.0402378,0.0291546,0.00465658,0.00972764,0.0274156,0.040373,0.0155195,0.0135533,0.0125977,0.00677947,0.0125578,0.0121155,0.0178591,0.0363108,0.0312575,0.0126969,0.00582918,0.014512,0.0318795,0.0117153,0.0165574,0.0125032,0,0,0.0285245,0,0.0305713,0.0166825,0.037869,0.0113789,0.0140511,0.0109099,0.0251593,0.0347641,0.0119283,0.0150614,0.00868694,0.0123924,0.00848851,0.0324707,0.00963159,0.00948345,0.0135469,0.0196819,0.0335268,0.0124646,0.00491975,0.00820351,0,0
230,0.0135964,0,0,0,0,0.0101794,0,0,0,0,0,0,0.0336324,0.0229485,0.0301573,0.0185076,0,0,0.0278175,0,0.0306486,0.0190573,0.0401864,0.0292478,0.00459513,0.00978308,0.0273384,0.040492,0.0155589,0.0135162,0.0126566,0.00680751,0.0125555,0.0120996,0.017869,0.0363196,0.0314356,0.0127588,0.00575478,0.0145401,0.0318812,0.0117655,0.0164825,0.0124797,0,0,0.0285177,0,0.0305901,0.0167451,0.03786,0.011397,0.0141005,0.0108556,0.0250914,0.0346878,0.0119262,0.0150545,0.00870604,0.0123992,0.00846585,0.0324747,0.00965136,0.00947476,0.0136209,0.0196632,0.0335287,0.0124491,0.00498551,0.00824227,0,0
231,0.0136382,0,0,0,0,0.0102499,0,0,0,0,0,0,0.0336474,0.022937,0.0302101,0.0184163,0,0,0.0278325,0,0.0306865,0.0190134,0.0401433,0.0293892,0.00451611,0.00981949,0.0272814,0.0405878,0.0156021,0.0134128,0.0127004,0.00682816,0.012528,0.0121074,0.0178977,0.036277,0.0315959,0.0128181,0.00569441,0.0145692,0.0318916,0.0117864,0.0163966,0.0124682,0,0,0.0285038,0,0.030598,0.0167602,0.0378653,0.0114046,0.0141611,0.0108379,0.0250306,0.0346559,0.0119341,0.0150389,0.00874014,0.0124189,0.00844932,0.0324962,0.00964371,0.00949121,0.0136721,0.0196238,0.033557,0.0124429,0.00503851,0.00829013,0,0
232,0.0136724,0,0,0,0,0.0103052,0,0,0,0,0,0,0.033577,0.0230033,0.0302249,0.0183893,0,0,0.0279312,0,0.0307077,0.0190443,0.0401993,0.0293896,0.00456421,0.00986665,0.0272129,0.0407011,0.0156085,0.0134085,0.0127201,0.0068472,0.0125318,0.0121223,0.0178817,0.0363609,0.0318184,0.0127907,0.00568557,0.0146003,0.0318782,0.0118049,0.0163041,0.0124691,0,0,0.0285067,0,0.0305989,0.0167897,0.0378938,0.0114139,0.014169,0.010804,0.0249818,0.0346138,0.0119199,0.0150221,0.00872259,0.0124254,0.0084457,0.0325121,0.00964697,0.00949381,0.0136879,0.0195828,0.0335317,0.0124376,0.0051118,0.00833951,0,0
233,0.0137071,0,0,0,0,0.0103884,0,0,0,0,0,0,0.0336475,0.0231425,0.0302139,0.0183892,0,0,0.028091,0,0.0307116,0.0191501,0.040249,0.0293426,0.00460828,0.00988855,0.027146,0.040856,0.0155982,0.013485,0.0127411,0.00684376,0.0125529,0.0120946,0.017858,0.0363814,0.0317822,0.0126641,0.00571751,0.0145854,0.0318291,0.0118091,0.016272,0.0124722,0,0,0.0284965,0,0.0305546,0.016808,0.0378903,0.0114117,0.0141585,0.010778,0.0248921,0.034508,0.0119247,0.0150268,0.00870244,0.0124212,0.00841864,0.0325204,0.00964633,0.00944634,0.0136848,0.0195629,0.0334884,0.0124266,0.00521713,0.00837888,0,0
234,0.0137049,0,0,0,0,0.01042,0,0,0,0,0,0,0.033714,0.0230672,0.0302285,0.0183309,0,0,0.0281457,0,0.0306928,0.0192354,0.040242,0.0293469,0.00459302,0.00992843,0.027078,0.0410124,0.0156102,0.0134341,0.0127695,0.00685423,0.0125924,0.0120802,0.0178556,0.0363159,0.0316783,0.0126637,0.00570426,0.0145965,0.0317281,0.0118423,0.0162407,0.0124541,0,0,0.0284732,0,0.0304454,0.0167712,0.0378874,0.0114518,0.0141451,0.0107218,0.024787,0.0344499,0.0119248,0.0150861,0.00869269,0.0124125,0.00835409,0.0325314,0.00962731,0.00938258,0.0137202,0.0195078,0.0334404,0.0123945,0.00525741,0.00837927,0,0
235,0.0137377,0,0,0,0,0.0104445,0,0,0,0,0,0,0.0339575,0.0229624,0.0302273,0.0182646,0,0,0.0281607,0,0.0307083,0.0192029,0.0401948,0.0293661,0.00454418,0.00998402,0.0270539,0.0411869,0.0156217,0.013366,0.0128283,0.00686713,0.0126029,0.0120774,0.017861,0.0361762,0.0317652,0.0127622,0.00563557,0.0146876,0.0317107,0.0119353,0.0161555,0.0124799,0,0,0.0284573,0,0.0304329,0.016778,0.0378846,0.011447,0.0141364,0.0106308,0.0247293,0.0344062,0.0118955,0.0151511,0.00872302,0.012356,0.00830602,0.0325553,0.00963993,0.00935033,0.0137796,0.019471,0.0333526,0.0123965,0.00530714,0.00841476,0,0
236,0.0137795,0,0,0,0,0.0104608,0,0,0,0,0,0,0.0340592,0.0229632,0.0302591,0.0182777,0,0,0.0281966,0,0.0307224,0.0192253,0.0402183,0.0294231,0.00453879,0.0100484,0.0270771,0.0413439,0.0156275,0.0134033,0.0128708,0.00687399,0.0125962,0.0120806,0.0178522,0.0361849,0.0320823,0.0127896,0.00563601,0.0148516,0.0317637,0.0120014,0.0161457,0.012484,0,0,0.0284705,0,0.0305229,0.0168778,0.0378244,0.0114176,0.014117,0.0105468,0.0246994,0.0343844,0.0118262,0.0149975,0.00881181,0.0122834,0.0082957,0.0325628,0.00965757,0.00942206,0.0139285,0.0194945,0.0332557,0.012405,0.00535846,0.00846915,0,0
237,0.0137883,0,0,0,0,0.0104735,0,0,0,0,0,0,0.0339524,0.0230273,0.0302838,0.0183286,0,0,0.0282929,0,0.0307187,0.0193366,0.0402718,0.0294448,0.0045594,0.010063,0.0270403,0.0414682,0.0156365,0.0134551,0.0128774,0.00685266,0.0125745,0.0120902,0.0178312,0.0362841,0.0323171,0.0127423,0.00570021,0.0149679,0.0317584,0.0120456,0.016182,0.0124603,0,0,0.0284775,0,0.0305507,0.0169486,0.0377902,0.0114258,0.0141134,0.0105102,0.0246223,0.0343518,0.0118127,0.0148855,0.00884685,0.0122452,0.00828573,0.0325359,0.00967315,0.00946486,0.01404,0.0195397,0.0331838,0.0123954,0.00540701,0.00849295,0,0
238,0.0137968,0,0,0,0,0.0105142,0,0,0,0,0,0,0.0338776,0.0230243,0.030297,0.0183632,0,0,0.028365,0,0.0307472,0.0193892,0.040313,0.029438,0.00460601,0.0100689,0.0269686,0.0416116,0.0156389,0.0133442,0.0128912,0.00683155,0.0125784,0.0121192,0.0178081,0.0364115,0.032318,0.0127462,0.00573041,0.0149818,0.0317271,0.0120571,0.0162264,0.0124673,0,0,0.0285006,0,0.0305491,0.016981,0.0377441,0.0114598,0.014159,0.0105171,0.0245276,0.034304,0.0118395,0.0148021,0.00885834,0.012242,0.00829031,0.0325053,0.00966178,0.00948874,0.0140824,0.0196126,0.0331409,0.0123981,0.00547339,0.00851615,0,0
239,0.013809,0,0,0,0,0.0105635,0,0,0,0,0,0,0.0339661,0.0230039,0.0303069,0.0183484,0,0,0.0284293,0,0.0307679,0.0194079,0.0403061,0.0294281,0.00460365,0.0100639,0.0269545,0.041719,0.0156451,0.0134222,0.0129004,0.00683395,0.0125934,0.0121113,0.0178195,0.036415,0.0321611,0.0127865,0.0057404,0.0149611,0.0317234,0.0120585,0.0162154,0.012467,0,0,0.028526,0,0.0305578,0.0170196,0.0376996,0.0114617,0.0141772,0.0105163,0.0244982,0.0342166,0.0118563,0.0147925,0.00887346,0.0122569,0.00824922,0.0324833,0.00963485,0.00945817,0.0141045,0.019636,0.0331341,0.0124031,0.00552667,0.00852134,0,0
240,0.0138233,0,0,0,0,0.0105983,0,0,0,0,0,0,0.033963,0.023031,0.0302896,0.01834,0,0,0.0285161,0,0.0306987,0.0194803,0.0402715,0.0294669,0.00456776,0.0100372,0.0269912,0.041745,0.0156551,0.0134998,0.0129032,0.00683774,0.0125635,0.0120766,0.0178404,0.036303,0.0321175,0.0127452,0.00576156,0.0149271,0.0317212,0.012067,0.0162246,0.0124635,0,0,0.0285432,0,0.0305769,0.0170976,0.0376511,0.0114494,0.0141992,0.0105109,0.0244899,0.0341739,0.0118735,0.0148174,0.00889379,0.0122782,0.00820339,0.0324882,0.00962026,0.00940121,0.0140394,0.0196608,0.0331203,0.0123973,0.00556805,0.00854539,0,0
241,0.0138148,0,0,0,0,0.0106038,0,0,0,0,0,0,0.0338475,0.0230367,0.0302676,0.0183109,0,0,0.0285796,0,0.030649,0.0195421,0.0402757,0.0294977,0.00453685,0.010024,0.0270011,0.0417824,0.0156428,0.0135467,0.012909,0.00681551,0.0125399,0.0120684,0.0178482,0.0362381,0.032208,0.0127212,0.00577408,0.0149037,0.0317116,0.0120843,0.0162312,0.0124377,0,0,0.0285502,0,0.0305888,0.0171918,0.0376241,0.0114054,0.014216,0.0104838,0.024485,0.0342278,0.0118955,0.0148042,0.00888051,0.0123079,0.00815208,0.0324926,0.00960665,0.00935977,0.0140432,0.0196114,0.0330962,0.01239,0.00559021,0.00854382,0,0
242,0.0137996,0,0,0,0,0.01062,0,0,0,0,0,0,0.0339005,0.0230482,0.0302296,0.0182711,0,0,0.0285934,0,0.0306445,0.0195348,0.0402786,0.0294707,0.0045329,0.0100189,0.0269589,0.0418247,0.015621,0.0136218,0.0128906,0.00681381,0.0125735,0.0120999,0.0178355,0.036229,0.0322493,0.0127168,0.00580131,0.0148918,0.0317003,0.0120802,0.0162253,0.0124119,0,0,0.0285445,0,0.0305882,0.0172355,0.0376151,0.0113763,0.0142024,0.0104755,0.0244674,0.0342922,0.0118805,0.0147812,0.00889479,0.012332,0.00812033,0.0325003,0.00960358,0.00934775,0.0140099,0.0195275,0.0331028,0.0123822,0.00559195,0.00853906,0,0
243,0.0137877,0,0,0,0,0.0106289,0,0,0,0,0,0,0.0341747,0.023062,0.0301726,0.0182821,0,0,0.0286108,0,0.0306902,0.019543,0.0402494,0.0293693,0.00458824,0.0100501,0.0268923,0.0418219,0.0156403,0.01363,0.0129009,0.0068347,0.0126167,0.0120961,0.0178039,0.0362604,0.0323438,0.0127488,0.00581275,0.0148936,0.0316908,0.0120853,0.0161924,0.0123761,0,0,0.0285339,0,0.0305804,0.0172148,0.0376642,0.0113741,0.014215,0.0104686,0.0244458,0.034248,0.011857,0.0147938,0.00890361,0.0123122,0.00811029,0.0324844,0.00962802,0.00936317,0.0139866,0.0194519,0.0331181,0.0123808,0.00556858,0.00853016,0,0
244,0.0137631,0,0,0,0,0.0106193,0,0,0,0,0,0,0.0342444,0.0230507,0.0301784,0.0183111,0,0,0.0286555,0,0.0307327,0.0195312,0.0401581,0.0293373,0.00462254,0.0101127,0.0268714,0.0418537,0.0156771,0.0135139,0.012932,0.00685908,0.0126224,0.0120904,0.0177796,0.0363121,0.0323404,0.0127952,0.00582622,0.0148645,0.0316829,0.0120993,0.0161733,0.0123292,0,0,0.0285214,0,0.0305725,0.017188,0.0377254,0.0113461,0.0142491,0.0104601,0.0244345,0.0342064,0.0118691,0.0148841,0.0089179,0.0122913,0.00810788,0.0324606,0.00964999,0.00934019,0.0139251,0.0194345,0.0331019,0.0123816,0.00556674,0.0085188,0,0
