Timestep,,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B
177,0,0.00675825,0.0093677,0,0,0,0,0,0.00727029,0.0211975,0.0181815,0.0106721,0,0,0.00423197,0,0.017057,0.00201187,0.0469724,0.0318008,0.00589779,0.043283,0.00739167,0.00405453,0.0219392,0.0340359,0.0241819,0.0120392,0.0214452,0.0200689,0.00986316,0.0081417,0.00708213,0.00211815,0.00734007,0.00239896,0.00725316,0.0215965,0.00664863,0.00707987,0.0074277,0,0,0.0028172,0,0.0150393,0.00229709,0.0388869,0.00716299,0.0151708,0.0121627,0.00590988,0.00942504,0.00364894,0.0225913,0,0.0036686,0.00944917,0.0223418,0.00801108,0.010167,0.00843178,0.00582535,0.00447892,0.00386873,0.0103413,0.00699402,0,0,0,0,0,0,0,0,0
178,0,0.00706275,0.0091077,0,0,0,0,0,0.0076639,0.0214722,0.0180587,0.0107773,0,0,0.00457159,0,0.0170368,0.00198691,0.0469822,0.0315467,0.00605571,0.0428276,0.007618,0.00386046,0.0221254,0.0340913,0.0244356,0.012041,0.0213275,0.0200987,0.00996578,0.00826942,0.00760754,0.00217762,0.00737453,0.00264112,0.00713866,0.0218449,0.00647052,0.0068424,0.0075167,0,0,0.00299563,0,0.0150894,0.00265516,0.0388205,0.00712999,0.0149447,0.0118093,0.0060433,0.00933417,0.00359309,0.0227213,0,0.00352574,0.00925791,0.0224446,0.00775739,0.00994682,0.00834414,0.00597735,0.00453939,0.00410494,0.0098541,0.00722681,0,0,0,0,0,0,0,0,0
179,0,0.00749004,0.00894364,0,0,0,0,0,0.00821411,0.0216872,0.0178673,0.0108955,0,0,0.00497721,0,0.0170678,0.00201865,0.0469354,0.0313001,0.00616558,0.0422398,0.00791991,0.00377568,0.0222631,0.03417,0.0244921,0.0120858,0.0209222,0.0201366,0.0100385,0.0084195,0.00825662,0.00243635,0.00744256,0.002857,0.00687587,0.0221395,0.00643926,0.00672989,0.00773733,0,0,0.00324238,0,0.0151455,0.00309658,0.0387885,0.00731801,0.0143946,0.0117306,0.00633719,0.00945601,0.00377341,0.0226718,0.000953929,0.00358541,0.00924886,0.0224963,0.00763694,0.00989755,0.00807569,0.00634118,0.00451591,0.00437618,0.00939431,0.00758456,0,0,0,0,0,0,0,0,0
180,0,0.00769537,0.00872247,0,0,0,0,0,0.00884922,0.0216848,0.0176675,0.0109571,0,0,0.005491,0,0.0170485,0.00214371,0.0470786,0.0309877,0.00628535,0.0417754,0.00798952,0.00361906,0.0220877,0.0341245,0.0243424,0.012209,0.0205211,0.020208,0.0101529,0.00858289,0.00909206,0.00289974,0.0074713,0.00298914,0.00683891,0.0224107,0.00619141,0.00648257,0.00776839,0,0,0.00349025,0,0.015214,0.00343895,0.0386358,0.00713659,0.0143877,0.0110074,0.00634021,0.00956177,0.00338616,0.0228904,0,0.00342655,0.00894398,0.0228072,0.00735841,0.00959106,0.00809409,0.00659931,0.00455337,0.00463761,0.00890427,0.00777336,0,0,0,0,0,0,0,0,0
181,0,0.00798647,0.00849905,0,0,0,0,0,0.00935836,0.0217442,0.0175316,0.0111698,0,0,0.00584589,0,0.0170166,0.00223094,0.0470738,0.0307132,0.00636883,0.0415263,0.00817279,0.00363301,0.0219991,0.0341529,0.0242666,0.0122195,0.0204945,0.0201742,0.0102244,0.00878065,0.00997925,0.00328391,0.00746405,0.00316931,0.00666723,0.0226989,0.00621826,0.00655677,0.00786718,0,0,0.00368625,0,0.0153127,0.00376406,0.0385412,0.00742594,0.0138877,0.0109294,0.00662749,0.00975219,0.00320854,0.0228975,0.00121904,0.00353763,0.00896398,0.0229903,0.00729942,0.00961667,0.00793603,0.00690441,0.00467206,0.00489767,0.00841658,0.00802391,0,0,0,0,0,0,0,0,0
182,0,0.00809152,0.00814201,0,0,0,0,0,0.0100083,0.0217894,0.0173821,0.0114105,0,0,0.00620459,0,0.0170079,0.0022318,0.047201,0.0303742,0.00651549,0.0412356,0.00824656,0.00405868,0.0217424,0.0340812,0.0241068,0.0122788,0.0206277,0.0201821,0.010346,0.00898949,0.0107992,0.0037777,0.00746811,0.00337955,0.00672804,0.0229528,0.00587784,0.00660254,0.00780861,0,0,0.00382808,0,0.0154357,0.00396729,0.0383714,0.00715322,0.0138394,0.0102861,0.00668826,0.00984447,0.00273962,0.0231342,0,0.00326394,0.00855568,0.0231105,0.00686066,0.00920678,0.008134,0.00718066,0.00483808,0.00515414,0.00792255,0.00813139,0,0,0,0,0,0,0,0,0
183,0,0.00845515,0.00793253,0,0,0,0,0,0.0107514,0.0218915,0.0173048,0.0116748,0,0,0.0066465,0,0.0169731,0.00227439,0.0471528,0.0301133,0.00654946,0.0409309,0.00844458,0.00462002,0.0214701,0.0340944,0.0239814,0.0123041,0.0206255,0.0203777,0.0104247,0.00923998,0.0115368,0.00418476,0.00748938,0.00357779,0.00666874,0.0232804,0.00579673,0.0068617,0.00801636,0,0,0.00400001,0,0.0155612,0.00423525,0.0383503,0.00726334,0.013392,0.0100972,0.00700026,0.0101094,0.00263405,0.0231242,0.00015655,0.00317802,0.0082883,0.0231832,0.00650219,0.00892639,0.00816292,0.00749476,0.00498878,0.00542543,0.00758069,0.00846496,0,0,0,0,0,0,0,0,0
184,0,0.0123157,0.0110609,0,0,0,0,0,0.0114293,0.0206404,0.017164,0.0110345,0,0,0.0120628,0,0.0176714,0.00470506,0.0470824,0.0299042,0.00648494,0.0405851,0.00958203,0.00681963,0.0213226,0.0341777,0.0238363,0.0123268,0.0207894,0.0206734,0.0104564,0.00950078,0.012212,0.00891694,0.00768507,0.00320063,0.00587635,0.0232178,0.00524975,0.00626519,0.012253,0,0,0.0290694,0,0.0155866,0.0085377,0.0381569,0.00738231,0.0135384,0.00939534,0.0079353,0.0285504,0.00266512,0.0233209,0,0.00303339,0.00772223,0.0236613,0.0059031,0.00826603,0.00744179,0.010858,0.00632734,0.00666234,0.00960166,0.0117347,0,0,0,0,0,0,0,0,0
185,0,0.0127073,0.0110426,0,0,0,0,0,0.0120501,0.0207416,0.0170883,0.0111854,0,0,0.0125801,0,0.0176225,0.00491905,0.0471292,0.0295467,0.00654779,0.040207,0.00984518,0.00730914,0.0213329,0.0344987,0.0236527,0.0123827,0.0209472,0.0208231,0.0104756,0.00974175,0.013007,0.00948111,0.00768523,0.00335026,0.00558389,0.0234113,0.005076,0.00639839,0.012648,0,0,0.0298473,0,0.0156816,0.0088341,0.0381162,0.00733552,0.0132834,0.00900682,0.00824154,0.0287937,0.00272148,0.0235686,0,0.00306785,0.00746668,0.0239194,0.00559609,0.00796214,0.00702714,0.0108484,0.00668146,0.00699579,0.00949086,0.0120702,0,0,0,0,0,0,0,0,0
186,0,0.0131289,0.0110815,0,0,0,0,0,0.0128682,0.0208692,0.017007,0.0112724,0,0,0.0131016,0,0.0175823,0.00513454,0.047126,0.0291306,0.00660682,0.0398857,0.010188,0.00777286,0.0213747,0.0347845,0.023463,0.0124552,0.0208578,0.020826,0.0104822,0.010004,0.0138807,0.00997389,0.00766226,0.00348936,0.00547779,0.0235976,0.00517325,0.00661897,0.0130182,0,0,0.0305773,0,0.015807,0.00913043,0.0380806,0.00770592,0.012884,0.00882436,0.00862983,0.0289466,0.00276686,0.0237377,0.0011902,0.00324355,0.00737282,0.0241426,0.00542276,0.007856,0.00675954,0.010815,0.00703814,0.00730217,0.00935965,0.0124305,0,0,0,0,0,0,0,0,0
187,0,0.0133909,0.0111235,0,0,0,0,0,0.0138457,0.0209752,0.0169027,0.0114112,0,0,0.0136395,0,0.0175876,0.00539508,0.0472026,0.0287141,0.00665204,0.0395036,0.0103821,0.00830371,0.0213782,0.0348014,0.0232405,0.0125176,0.0208119,0.0208439,0.0104775,0.0102635,0.0147873,0.0105688,0.00765715,0.00363315,0.00549973,0.0237803,0.00492868,0.00673389,0.0132408,0,0,0.0312519,0,0.0159601,0.00936559,0.0379637,0.00752808,0.0127568,0.00816512,0.00882036,0.0290059,0.00270982,0.024056,0,0.00327841,0.0069576,0.0243794,0.00505635,0.0074192,0.00671823,0.0107591,0.00729589,0.00755067,0.00917934,0.0126431,0,0,0,0,0,0,0,0,0
188,0,0.0136903,0.0111184,0,0,0,0,0,0.0148296,0.0210905,0.0168658,0.0117327,0,0,0.014055,0,0.0175859,0.00556686,0.0471932,0.0283824,0.00666848,0.0392251,0.0106228,0.00863612,0.021397,0.0348438,0.0231022,0.0125299,0.0206298,0.021007,0.0105132,0.0105181,0.0157415,0.0110149,0.00767267,0.00383461,0.00537159,0.0239579,0.00493059,0.00712976,0.0135024,0,0,0.0317733,0,0.0161014,0.00961532,0.0379462,0.00756259,0.0123031,0.0078377,0.00919458,0.0290843,0.00274877,0.0243505,0.00124324,0.00347302,0.00669976,0.0245125,0.00479711,0.00707757,0.00647327,0.0107843,0.0075703,0.00780977,0.00897801,0.0128861,0,0,0,0,0,0,0,0,0
189,0,0.013976,0.0111215,0,0,0,0,0,0.0157013,0.0211459,0.0168225,0.0119716,0,0,0.0145947,0,0.0175426,0.00580988,0.0472258,0.028016,0.00668171,0.0389142,0.0108894,0.00935067,0.0213348,0.0348433,0.0229319,0.0125813,0.0206736,0.0211912,0.010557,0.0107517,0.0166811,0.0115116,0.00764927,0.00398923,0.00517568,0.0241075,0.00488111,0.00745673,0.0137014,0,0,0.0322117,0,0.0162339,0.00981183,0.0379206,0.00753193,0.0119455,0.00732898,0.00958309,0.0290814,0.00279378,0.0246509,0.00137661,0.00356233,0.00642131,0.0247425,0.00449332,0.00669999,0.00625276,0.0107423,0.00793022,0.00807217,0.00881577,0.0131009,0,0,0,0,0,0,0,0,0
190,0,0.014244,0.0111847,0,0,0,0,0,0.0165656,0.0211997,0.0167562,0.0122248,0,0,0.0151323,0,0.0174819,0.00597469,0.0472154,0.0276389,0.00672298,0.038591,0.0111349,0.010184,0.0212073,0.0348657,0.0228024,0.0126774,0.0210779,0.0213661,0.0105406,0.0110043,0.0176052,0.0120934,0.00757902,0.00414621,0.0050981,0.0242821,0.00485897,0.0077887,0.0139146,0,0,0.0325695,0,0.0163666,0.0100538,0.0379869,0.00752689,0.0116413,0.00683587,0.00995809,0.0290789,0.00283864,0.0248889,0.00157531,0.00362335,0.00617769,0.0249247,0.00422856,0.00646294,0.00609165,0.0105592,0.00828384,0.00834828,0.00871281,0.013309,0,0,0,0,0,0,0,0,0
191,0,0.0144073,0.0111357,0,0,0,0,0,0.0174627,0.0212597,0.0166974,0.012652,0,0,0.0155286,0,0.0173966,0.00610027,0.0472098,0.0272252,0.00675192,0.0382737,0.011231,0.010868,0.0209809,0.0349249,0.0226375,0.0127652,0.0213355,0.0215016,0.0105167,0.0112798,0.0184571,0.0126566,0.00749128,0.00435011,0.00517305,0.0244376,0.00496152,0.00823883,0.0140234,0,0,0.0328591,0,0.0165282,0.01034,0.0380842,0.00761679,0.0115214,0.0064983,0.0101483,0.028952,0.00289365,0.0250712,0.00190201,0.00373091,0.00598911,0.0252377,0.0040213,0.0062733,0.00605875,0.0103905,0.00861768,0.00860409,0.00853072,0.0134086,0,0,0,0,0,0,0,0,0
192,0,0.0144817,0.0108905,0,0,0,0,0,0.0183223,0.0212953,0.0166838,0.013166,0,0,0.0158816,0,0.0173116,0.00629422,0.0472251,0.0267347,0.00675063,0.0380019,0.0111478,0.0114294,0.0207609,0.0349378,0.0224822,0.0128562,0.0215543,0.0215339,0.010497,0.0115568,0.0191069,0.0131793,0.00740819,0.00450823,0.0051111,0.0245741,0.00492991,0.00883904,0.0140538,0,0,0.0331878,0,0.0167217,0.0104583,0.0381557,0.00754011,0.0118184,0.00614465,0.0102276,0.0287485,0.00296835,0.0251635,0.00215666,0.00390763,0.00566427,0.0255604,0.00368063,0.00587075,0.00581606,0.0102511,0.00887064,0.00879863,0.00820502,0.0134203,0,0,0,0,0,0,0,0,0
193,0,0.0145378,0.0106014,0,0,0,0,0,0.018958,0.0213399,0.0167141,0.013657,0,0,0.0161901,0,0.0172624,0.00647142,0.0473008,0.0262125,0.00676058,0.0378426,0.0109367,0.012017,0.0206489,0.0350171,0.0223517,0.0129248,0.0217752,0.0215597,0.0104962,0.0118091,0.0197535,0.0136923,0.00736486,0.00461512,0.00506839,0.0246948,0.00479972,0.00941818,0.0140402,0,0,0.0335624,0,0.0169391,0.0105152,0.0382161,0.00724621,0.0123084,0.00565295,0.0101789,0.0285544,0.00320996,0.0253601,0,0.00407865,0.00515079,0.0258507,0.00317678,0.00526736,0.00549797,0.0101554,0.00904542,0.00898786,0.00785759,0.013397,0,0,0,0,0,0,0,0,0
194,0,0.0148714,0.0106522,0,0,0,0,0,0.0196402,0.0214092,0.0167087,0.0140185,0,0,0.0165129,0,0.0172513,0.0066346,0.0473489,0.0256738,0.00671131,0.037743,0.0108694,0.0126101,0.0206125,0.0352135,0.0222178,0.012944,0.0219164,0.0216963,0.0104598,0.0120585,0.0204306,0.0141782,0.00737406,0.00472336,0.00511804,0.0248252,0.00474171,0.00992339,0.0142788,0,0,0.0340285,0,0.0171221,0.010595,0.0383056,0.00702036,0.0123177,0.00520073,0.0102454,0.0287678,0.00330496,0.0255787,0.00237086,0.00423606,0.00454685,0.0259799,0.00262917,0.00454678,0.00535787,0.0100337,0.0091768,0.00920908,0.00773861,0.013613,0,0,0,0,0,0,0,0,0
195,0,0.0152645,0.0107951,0,0,0,0,0,0.0203923,0.0214906,0.0167225,0.0141953,0,0,0.0168529,0,0.0172319,0.00678585,0.047413,0.0251496,0.0066421,0.0375425,0.0108333,0.012939,0.0205645,0.0353797,0.0221158,0.0130036,0.0221044,0.0221123,0.0104115,0.0123427,0.0210519,0.0146162,0.00737696,0.00483685,0.00519488,0.0249731,0.00477085,0.0102562,0.0144195,0,0,0.0344666,0,0.017268,0.0106873,0.038319,0.00687445,0.0122558,0.00495957,0.0102475,0.0291692,0.00345595,0.0257572,0.00277592,0.00456969,0.00415661,0.0260652,0.00222921,0.00405948,0.00556272,0.010022,0.00929388,0.00943046,0.00770805,0.0138855,0,0,0,0,0,0,0,0,0
196,0,0.0156417,0.0109665,0,0,0,0,0,0.0210579,0.0215815,0.0167393,0.0142196,0,0,0.017254,0,0.0171833,0.00699053,0.047482,0.024673,0.00651602,0.0373047,0.0107508,0.0132101,0.0205258,0.0355139,0.0219662,0.013082,0.0223388,0.022621,0.0103445,0.0126405,0.0215612,0.0150476,0.00735066,0.00495616,0.00542864,0.0251035,0.00489569,0.0104917,0.0146689,0,0,0.0348471,0,0.0173839,0.0108127,0.0383326,0.00688221,0.0123526,0.00489703,0.0101757,0.0295087,0.00375318,0.0258841,0.00339742,0.00501388,0.00390578,0.0263872,0.00189779,0.00375306,0.00593592,0.0100471,0.00946954,0.00963271,0.00769086,0.0141792,0,0,0,0,0,0,0,0,0
197,0,0.0158654,0.011054,0,0,0,0,0,0.02172,0.0217105,0.0168167,0.0143716,0,0,0.0175886,0,0.0171186,0.00712758,0.0475421,0.0242378,0.0063463,0.0371369,0.0105356,0.0135266,0.020534,0.0357822,0.0218065,0.0132029,0.0225313,0.0227893,0.010265,0.0129045,0.0221758,0.0154036,0.00732885,0.00508193,0.00577707,0.0252117,0.00506595,0.0107319,0.0148786,0,0,0.0351272,0,0.0175438,0.0109659,0.0383055,0.00693111,0.0126543,0.00490762,0.0100098,0.0296461,0.00411001,0.0260338,0.00377298,0.00548567,0.00370969,0.0268624,0.00156475,0.00345599,0.00633008,0.010043,0.00973617,0.00986222,0.00763926,0.0143196,0,0,0,0,0,0,0,0,0
198,0,0.0160213,0.011126,0,0,0,0,0,0.0226173,0.0218571,0.0169425,0.0145081,0,0,0.0178999,0,0.017051,0.00730031,0.0475757,0.0238007,0.00620829,0.0369679,0.0103573,0.0139163,0.0205097,0.0360422,0.0217211,0.0133613,0.0226559,0.0228455,0.0102027,0.013154,0.0230157,0.0157187,0.00728272,0.00522732,0.00610741,0.0253072,0.00513379,0.0108958,0.0150467,0,0,0.0353733,0,0.017748,0.0111487,0.0382589,0.00677512,0.0127464,0.00469581,0.00987563,0.0296956,0.00431023,0.0261699,0.00417663,0.0057965,0.00334085,0.0270569,0.00114818,0.00290463,0.006763,0.0100479,0.0100317,0.0100854,0.00762411,0.014408,0,0,0,0,0,0,0,0,0
199,0,0.016117,0.0111538,0,0,0,0,0,0.0235082,0.02203,0.0170753,0.0145108,0,0,0.018159,0,0.0169914,0.00749539,0.0476466,0.0233529,0.00614044,0.0368066,0.0102094,0.0142665,0.020393,0.0360954,0.0216145,0.0135657,0.0227132,0.0228361,0.0100999,0.0133914,0.0240069,0.0160883,0.0072356,0.00534338,0.00634171,0.0253817,0.00521182,0.0109706,0.0151418,0,0,0.0355892,0,0.017942,0.0112787,0.038267,0.00665218,0.012671,0.00446512,0.0097171,0.0296855,0.0044528,0.0263469,0.00433737,0.00604052,0.00302531,0.0272529,0.000927912,0.00240009,0.00723787,0.00999799,0.0103077,0.0102835,0.00764339,0.0144292,0,0,0,0,0,0,0,0,0
200,0,0.0161685,0.0111132,0,0,0,0,0,0.0246145,0.0221602,0.0171908,0.014506,0,0,0.0183224,0,0.0169945,0.00757092,0.0477838,0.0228543,0.00605207,0.0366506,0.0100588,0.0147853,0.0201797,0.0358594,0.0214702,0.0137484,0.0227642,0.0229299,0.00994171,0.0136285,0.0251114,0.0164097,0.00720206,0.00549625,0.00656978,0.0254267,0.00539579,0.0110387,0.0151639,0,0,0.0357682,0,0.0180939,0.0113549,0.0383098,0.00667375,0.012726,0.0042681,0.00958019,0.0296047,0.00453205,0.0265028,0.00463201,0.00619316,0.00274465,0.0275022,0.000898084,0.00197651,0.00764452,0.00986554,0.0105085,0.0104669,0.00760582,0.0143387,0,0,0,0,0,0,0,0,0
201,0,0.0160832,0.0109687,0,0,0,0,0,0.0257921,0.0222469,0.0173518,0.0145192,0,0,0.018372,0,0.016994,0.0075732,0.0478794,0.0223148,0.0059724,0.0364798,0.0098259,0.0152976,0.0198945,0.0355178,0.0213306,0.0139929,0.022802,0.0230973,0.00980769,0.0138604,0.026325,0.016572,0.00717954,0.00563488,0.00689393,0.0255267,0.00575357,0.0110643,0.015054,0,0,0.0359062,0,0.0182393,0.0113411,0.0383896,0.00686455,0.0129137,0.0040374,0.00942477,0.0294496,0.00453421,0.0266015,0.00447477,0.00621176,0.00244268,0.0276947,0.000979053,0.00163751,0.00803077,0.00973238,0.0105949,0.0106287,0.00749809,0.014221,0,0,0,0,0,0,0,0,0
202,0,0.015944,0.0107753,0,0,0,0,0,0.0269856,0.0223241,0.0175341,0.0145357,0,0,0.0182971,0,0.0169649,0.00755636,0.0479434,0.0217176,0.00591778,0.0362752,0.00954182,0.0156245,0.0195058,0.0350769,0.0211207,0.0142886,0.0228518,0.0232697,0.00964836,0.0140919,0.0276323,0.0166777,0.00714993,0.00573393,0.00680944,0.0256259,0.0058268,0.0111591,0.0148644,0,0,0.0359732,0,0.0183826,0.0112929,0.0385047,0.00668989,0.013074,0.00399181,0.00923713,0.0292238,0.0045909,0.0266646,0.00463576,0.00625808,0.00235913,0.027913,0.00126561,0.00140649,0.00787794,0.00966558,0.0107046,0.0107816,0.00734245,0.0139496,0,0,0,0,0,0,0,0,0
203,0,0.015668,0.0104257,0,0,0,0,0,0.0281152,0.0223997,0.0176709,0.014647,0,0,0.0181845,0,0.0169395,0.00749931,0.0480161,0.0209216,0.00584229,0.0359115,0.00906017,0.016156,0.0189236,0.0343204,0.0208552,0.0146417,0.0228174,0.0234287,0.00940856,0.0143428,0.0290073,0.0168578,0.00716797,0.00582111,0.00663905,0.025602,0.00591952,0.0113743,0.0144667,0,0,0.0359531,0,0.0185199,0.0111897,0.0386549,0.00645926,0.0131066,0.00402796,0.00892246,0.0287253,0.00460041,0.0267701,0.00511356,0.00623051,0.00232759,0.0281837,0.00169056,0.0013518,0.00757193,0.00947715,0.0108503,0.0109114,0.00702595,0.0135978,0,0,0,0,0,0,0,0,0
204,0,0.0147189,0.00936606,0,0,0,0,0,0.0298302,0.0224453,0.0182389,0.0152458,0,0,0.0182891,0,0.0170246,0.00747212,0.0482219,0.020544,0.0054379,0.0359343,0.00808241,0.0172029,0.0183666,0.0338573,0.0207582,0.0150606,0.0229756,0.0238051,0.0092159,0.014578,0.0309604,0.0172944,0.00730354,0.00596605,0.00691791,0.0253998,0.00657725,0.0121823,0.0133477,0,0,0.0360844,0,0.0188099,0.0110252,0.0386843,0.0070226,0.0127201,0.00435802,0.00822952,0.0275911,0.00467882,0.0266949,0,0.00635412,0.0025225,0.0286158,0.00216853,0.00157038,0.00745382,0.00850715,0.0109669,0.0109782,0.00649766,0.012789,0,0,0,0,0,0,0,0,0
205,0,0.0154967,0.0103734,0,0,0,0,0,0.031156,0.0227455,0.0184931,0.0138797,0,0,0.018393,0,0.0169789,0.00750113,0.0482001,0.0197082,0.0061936,0.035352,0.0094623,0.0170066,0.017631,0.032904,0.0204208,0.0156182,0.0227303,0.0237267,0.00892691,0.0148584,0.0323768,0.0171523,0.00728364,0.00598689,0.00673921,0.02568,0.00679492,0.0107537,0.0144363,0,0,0.0364414,0,0.0188714,0.0112869,0.0389459,0.00701509,0.0139105,0.00435945,0.00961745,0.0287089,0.00470471,0.0272163,0.00551347,0.00612737,0.00233257,0.0288427,0.00252245,0.00183663,0.0069221,0.00910562,0.0111443,0.0112402,0.00706834,0.0136654,0,0,0,0,0,0,0,0,0
206,0,0.0147864,0.0096891,0,0,0,0,0,0.0329062,0.0228029,0.0191459,0.0139864,0,0,0.0184298,0,0.0170794,0.00766685,0.0484348,0.0192875,0.00610838,0.0351283,0.00893235,0.0174314,0.0168913,0.0321464,0.0203614,0.0161179,0.0226678,0.0238148,0.00864025,0.0151239,0.0342197,0.0173223,0.00734597,0.00612589,0.0068023,0.0256297,0.00711247,0.0110284,0.013598,0,0,0.0363823,0,0.0191327,0.0111636,0.0392501,0.00713715,0.0139046,0.00465037,0.00918231,0.0278366,0.00474868,0.0273544,0.00574012,0.00623121,0.00268483,0.029273,0.00304091,0.00222095,0.00641652,0.00856723,0.0112886,0.0113793,0.00661387,0.0130415,0,0,0,0,0,0,0,0,0
207,0,0.0087991,0.00643668,0,0,0,0,0,0.0126492,0.0224478,0.015523,0.00899773,0,0,0.0181846,0,0.0171787,0.00825562,0.0392116,0.0321428,0.00922918,0.0220338,0.00515702,0.0184191,0.0173815,0.0263491,0.0178821,0.018505,0.021829,0.0230439,0.0117354,0.0286589,0.0206983,0.0178384,0.00730048,0.00621869,0.00625433,0.024705,0.00668351,0.00955612,0.00635293,0,0,0.0332623,0,0.0197406,0.00937203,0.040856,0.00688864,0.013529,0.00578633,0.00768833,0.0212554,0.0053418,0.0290352,0.00583765,0.00601771,0.00195375,0.0286415,0.00260697,0.0025728,0.00536339,0.00435614,0.0119392,0.0113629,0.00454879,0.00733665,0,0,0,0,0,0,0,0,0
208,0,0.00837104,0.00605846,0,0,0,0,0,0.0122957,0.0224931,0.0158852,0.00876172,0,0,0.0182411,0,0.017175,0.00833716,0.03929,0.032858,0.0094226,0.0228753,0.00525477,0.0190077,0.018116,0.0275482,0.0183537,0.0185761,0.0221762,0.0233203,0.0117447,0.0287579,0.0201533,0.0180556,0.00730578,0.00626011,0.00653882,0.0246494,0.00701449,0.00935429,0.00580764,0,0,0.0331704,0,0.0199141,0.009342,0.0411337,0.00709825,0.0135512,0.00611436,0.00787205,0.02053,0.0054522,0.0292028,0,0.00609785,0.00245834,0.0289894,0.00320234,0.00316188,0.00523659,0.00402695,0.0120992,0.0115097,0.00433212,0.00686873,0,0,0,0,0,0,0,0,0
209,0,0.00786886,0.00566645,0,0,0,0,0,0.0119096,0.0225272,0.0161155,0.00852353,0,0,0.0181702,0,0.0171759,0.00837228,0.0395046,0.0333861,0.00958347,0.0234633,0.00536247,0.0196103,0.0187285,0.0285604,0.0186645,0.0186254,0.0223734,0.0234274,0.0116835,0.0288109,0.0194201,0.0182654,0.00732414,0.00631284,0.00665732,0.0246303,0.00717905,0.0090706,0.00525303,0,0,0.0331138,0,0.0201118,0.00929544,0.0414832,0.00700928,0.0135448,0.0064954,0.0078832,0.0198168,0.00561083,0.0293703,0.00592408,0.00615865,0.00307966,0.0294157,0.0037882,0.00380756,0.00527198,0.00364997,0.0123404,0.0116576,0.00411444,0.00637597,0,0,0,0,0,0,0,0,0
210,0,0.00732102,0.0052126,0,0,0,0,0,0.0113549,0.022544,0.0162177,0.00831278,0,0,0.0179971,0,0.0171863,0.00841845,0.0397371,0.0337225,0.00979509,0.0237669,0.00544505,0.0201546,0.019064,0.0294338,0.0186171,0.0185806,0.0224144,0.0234422,0.0116089,0.0288552,0.0187246,0.0184232,0.00731482,0.00642274,0.00694718,0.0246554,0.00743354,0.00880901,0.00467451,0,0,0.0330313,0,0.0203478,0.00923741,0.0418436,0.00704997,0.0136406,0.00692409,0.00788571,0.0190554,0.00575279,0.0294727,0.00592791,0.00622134,0.00368259,0.0298132,0.00435853,0.00443235,0.00560058,0.00333558,0.0125698,0.0117964,0.00397216,0.00588707,0,0,0,0,0,0,0,0,0
211,0,0.00670398,0.00475696,0,0,0,0,0,0.0110161,0.0225948,0.0162069,0.00807387,0,0,0.0178013,0,0.0172291,0.00842749,0.0399947,0.0337957,0.00998548,0.0238879,0.00548719,0.0206162,0.018992,0.0301775,0.0186123,0.0183779,0.0223522,0.0232286,0.0115313,0.0289107,0.0180641,0.0185373,0.00728764,0.00658044,0.00724126,0.0246552,0.00762981,0.00856764,0.00408998,0,0,0.0328927,0,0.0205176,0.00922923,0.0422215,0.00703923,0.0138009,0.00738135,0.00777264,0.0182376,0.0059052,0.0295228,0.00598315,0.00624309,0.00427121,0.0302109,0.0049142,0.0050174,0.00592725,0.0031122,0.0129101,0.0120245,0.00393475,0.00540558,0,0,0,0,0,0,0,0,0
212,0,0.00606799,0.00433071,0,0,0,0,0,0.0110326,0.0226551,0.0160787,0.00780933,0,0,0.0176146,0,0.0172695,0.00845534,0.0397374,0.0337414,0.00984387,0.024018,0.00548789,0.020997,0.018996,0.0308779,0.0188672,0.0180187,0.0223042,0.0230744,0.0114154,0.0289456,0.0176667,0.0187866,0.00728952,0.00674307,0.00754611,0.024645,0.00780499,0.00833595,0.00350728,0,0,0.0326298,0,0.0206576,0.0092191,0.0424848,0.00706225,0.0138485,0.00785893,0.00763302,0.0173186,0.00610859,0.0296745,0.00605109,0.0063576,0.00471099,0.0304602,0.00530914,0.00544104,0.00617915,0.00300657,0.0133356,0.0122432,0.00398323,0.00477579,0,0,0,0,0,0,0,0,0
