Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTIBA,IMUR_B
1052,0.0349419,0.0234219,0,0,0,0,0,0.00763678,0.027559,0.00382919,0.0264253,0,0,0.017997,0,0.0166082,0.00769604,0.0393771,0.0178076,0.0270524,0.0270508,0.00649429,0.0168913,0.0140882,0.0196436,0.0136866,0.0349018,0.00972712,0.00952252,0.00750328,0.0356121,0.0100635,0.0165921,0.0107404,0.00847152,0.0244348,0.0276969,0.0158407,0.0275003,0.0300959,0,0,0.0143104,0,0.0344432,0.0104192,0.0414949,0.0139756,0.0278254,0.0165212,0.0112012,0.0105348,0.0111185,0.037403,0.011523,0.0107049,0.00463032,0.0104645,0.0097508,0.0236677,0.00927727,0.00999959,0.00941619,0.019017,0.027199,0,0,0,0,0,0,0,0,0.041252,0
1053,0.0347726,0.0233135,0,0,0,0,0,0.00748644,0.0280483,0.00369384,0.0265358,0,0,0.0175235,0,0.016924,0.00679966,0.0394568,0.0175564,0.0267936,0.026959,0.00660807,0.0133642,0.0140867,0.0196129,0.0137352,0.0348996,0.00966514,0.00952764,0.00744105,0.0355758,0.00989442,0.0148803,0.0107859,0.0088815,0.0242525,0.0276056,0.0157751,0.0276679,0.0300972,0,0,0.0142749,0,0.0338597,0.0108241,0.0413392,0.013865,0.0277298,0.0165309,0.0112291,0.0105316,0.0110976,0.0373579,0.0115225,0.0108119,0.00447335,0.0103198,0.00957361,0.0234119,0.00943298,0.0103414,0.00987551,0.0189449,0.0271067,0,0,0,0,0,0,0,0,0.0411356,0
1054,0.0350865,0.0235956,0,0,0,0,0,0.00755975,0.0281001,0.00352912,0.026465,0,0,0.0176554,0,0.0167923,0.00677497,0.0395181,0.017333,0.0266523,0.0269548,0.00645246,0.0135089,0.0140962,0.0197642,0.0137969,0.0349002,0.00964298,0.00945996,0.00739764,0.0355224,0.00989634,0.0149209,0.0107619,0.00894912,0.0241302,0.0276178,0.0157394,0.0275509,0.0303383,0,0,0.014286,0,0.0336214,0.0111023,0.0412288,0.0138666,0.0277409,0.016497,0.0110787,0.0105559,0.0111424,0.0371259,0.0115338,0.0108677,0.00433084,0.0101921,0.00943311,0.0232488,0.00948354,0.010556,0.0100935,0.0191912,0.0273314,0,0,0,0,0,0,0,0,0.0410453,0
1055,0.0353523,0.0238064,0,0,0,0,0,0.00764612,0.0281138,0.00337089,0.0264637,0,0,0.0177004,0,0.0167352,0.00675547,0.0395211,0.0170248,0.0266503,0.0269477,0.00636368,0.0136168,0.0141167,0.0199549,0.0138584,0.0348773,0.0095982,0.00934095,0.00730722,0.0354549,0.0099416,0.0149071,0.0107806,0.00896288,0.0240776,0.0276114,0.015778,0.0273986,0.0304801,0,0,0.0142924,0,0.033428,0.0113007,0.0412697,0.0139973,0.0278245,0.0164069,0.0110098,0.010534,0.0111467,0.036975,0.0114699,0.01084,0.0042171,0.0100802,0.00931049,0.023124,0.00949063,0.0107681,0.0102895,0.0193763,0.027516,0,0,0,0,0,0,0,0,0.0409535,0
1056,0.0355632,0.0239433,0,0,0,0,0,0.00772424,0.0281595,0.00327271,0.0265228,0,0,0.0177397,0,0.0167415,0.00676787,0.0395485,0.0168495,0.026666,0.0269353,0.00635031,0.0136831,0.0141258,0.0200593,0.0139101,0.0348631,0.00953786,0.00934999,0.00722509,0.035389,0.00998299,0.0149104,0.010765,0.00895873,0.024026,0.0275404,0.0157566,0.0273623,0.0305602,0,0,0.0144361,0,0.0331711,0.0116441,0.0413446,0.0140254,0.0279206,0.0163181,0.01098,0.0105212,0.011,0.036895,0.0113876,0.0107806,0.00414542,0.0100188,0.00921668,0.0230473,0.0094781,0.0111663,0.0105584,0.0194962,0.0276721,0,0,0,0,0,0,0,0,0.0408765,0
1057,0.0356353,0.0239657,0,0,0,0,0,0.00787725,0.0282402,0.00316042,0.026618,0,0,0.0177307,0,0.0168536,0.00681829,0.0395719,0.0166852,0.0266512,0.0268943,0.00645044,0.0138091,0.0141048,0.0201155,0.0139507,0.0348595,0.0094891,0.00935176,0.00713962,0.0353196,0.0101163,0.014916,0.0107271,0.00898208,0.024016,0.0274221,0.0157166,0.0274301,0.0305005,0,0,0.0145253,0,0.0327611,0.0120751,0.0414114,0.0140312,0.0279774,0.0163058,0.0110129,0.0104288,0.0108636,0.0368381,0.0113339,0.0107423,0.00407183,0.0099422,0.00914028,0.023016,0.00941728,0.0116928,0.0108817,0.0194966,0.0277158,0,0,0,0,0,0,0,0,0.0408083,0
1058,0.0356791,0.0239598,0,0,0,0,0,0.00804902,0.0283086,0.00303541,0.026705,0,0,0.017696,0,0.017053,0.00689257,0.0395757,0.0165226,0.0266685,0.0268495,0.00658734,0.0139567,0.0140832,0.0201222,0.0139636,0.0348566,0.00945984,0.00933059,0.00708577,0.0352369,0.0103004,0.0148996,0.0107064,0.00901886,0.0240441,0.0272858,0.0157189,0.0275108,0.0304553,0,0,0.0145748,0,0.0322043,0.0125,0.0415002,0.0140458,0.0279912,0.0162712,0.0111012,0.0103148,0.0108497,0.0368131,0.0113115,0.0107313,0.00397942,0.00983601,0.00903845,0.0230203,0.00937219,0.0123833,0.0112495,0.0194948,0.0277038,0,0,0,0,0,0,0,0,0.0407559,0
1059,0.0357042,0.0239348,0,0,0,0,0,0.00826981,0.0283597,0.00290479,0.0267879,0,0,0.0176584,0,0.0173305,0.00698944,0.0395533,0.0163486,0.0266747,0.026845,0.00671989,0.0140804,0.014051,0.0200772,0.0139338,0.034846,0.00943712,0.00929406,0.00705173,0.0351801,0.0105573,0.0149001,0.0107054,0.00906069,0.0240799,0.0270824,0.0157138,0.0275925,0.0304021,0,0,0.0147034,0,0.0314705,0.0129752,0.0416126,0.0140781,0.0279791,0.0163245,0.0112776,0.0102258,0.0109288,0.0367861,0.011287,0.0107451,0.00385405,0.00971237,0.00890498,0.0230534,0.0093613,0.0135643,0.0117358,0.0194869,0.0276973,0,0,0,0,0,0,0,0,0.0407069,0
1060,0.0357787,0.0239338,0,0,0,0,0,0.0086328,0.0284055,0.00277892,0.0269045,0,0,0.017641,0,0.0174643,0.00707677,0.0394849,0.0161794,0.0266534,0.0268478,0.00690346,0.0141755,0.0139691,0.0199809,0.0138512,0.0348034,0.00942162,0.00937169,0.00703579,0.0351539,0.010929,0.0148494,0.0107352,0.00903825,0.0241138,0.0268134,0.0156898,0.0277605,0.0303275,0,0,0.0148259,0,0.0304507,0.0136085,0.0415779,0.014076,0.0279606,0.0163357,0.0116003,0.0101227,0.010993,0.0367798,0.011245,0.0107182,0.0037581,0.00962411,0.00879207,0.0231073,0.00934492,0.0154415,0.0123843,0.0195023,0.0276986,0,0,0,0,0,0,0,0,0.0406569,0
1061,0.0357322,0.0237393,0,0,0,0,0,0.00906123,0.0284833,0.00266577,0.0270942,0,0,0.0173183,0,0.0176364,0.00706726,0.0394278,0.0160357,0.0265032,0.0267637,0.00728751,0.0143867,0.013884,0.0198689,0.013796,0.034755,0.00938263,0.00945672,0.00702215,0.0351449,0.0113732,0.0144044,0.0107477,0.00900881,0.0241429,0.0264456,0.0156096,0.02809,0.0298727,0,0,0.0145056,0,0.0285359,0.0143934,0.0415592,0.0139779,0.0277888,0.0163457,0.0120495,0.00993321,0.0110042,0.0367647,0.011209,0.0107047,0.00369663,0.00956063,0.00870781,0.023181,0.00914153,0.0184724,0.013448,0.0193177,0.0275425,0,0,0,0,0,0,0,0,0.0406,0
1062,0.0357998,0.0239078,0,0,0,0,0,0.00941479,0.0284521,0.00258529,0.02681,0,0,0.0176072,0,0.017811,0.00721824,0.0393762,0.0159193,0.0266888,0.0266868,0.00676407,0.0140034,0.0137879,0.0196789,0.0137168,0.0346727,0.00937747,0.00946116,0.00703374,0.0351793,0.0117633,0.0149305,0.010794,0.00897938,0.0241337,0.0266014,0.0155573,0.0277501,0.030375,0,0,0.0147812,0,0.0302084,0.0133225,0.0416185,0.0139313,0.0279646,0.0163342,0.0116488,0.0101698,0.0110574,0.0367924,0.0111805,0.0107162,0.00361572,0.00950336,0.00864041,0.0232099,0.00928462,0.015784,0.0124376,0.0194781,0.0276842,0,0,0,0,0,0,0,0,0.0405184,0
1063,0.0356767,0.0238534,0,0,0,0,0,0.00969711,0.0284301,0.00249421,0.02656,0,0,0.0175441,0,0.0180209,0.00725976,0.0393177,0.0157851,0.0268295,0.0266686,0.00639886,0.0137745,0.013718,0.0195331,0.0136428,0.0346243,0.00938902,0.00930798,0.00701827,0.0352091,0.0121104,0.0150681,0.0108061,0.00895792,0.0241401,0.0266468,0.0155439,0.0275367,0.0304471,0,0,0.0146753,0,0.031026,0.0126189,0.0416681,0.0139567,0.0280117,0.016292,0.0114221,0.0102979,0.0110722,0.0367947,0.0111933,0.0107198,0.00356759,0.00945708,0.00861502,0.02323,0.00920318,0.0141135,0.0118124,0.0194283,0.0276578,0,0,0,0,0,0,0,0,0.0404636,0
1064,0.0355795,0.0237963,0,0,0,0,0,0.00993984,0.0283772,0.00243257,0.0263245,0,0,0.0175104,0,0.0182556,0.00730881,0.0392504,0.0157646,0.0269685,0.0265612,0.00606673,0.0136326,0.0136382,0.0194044,0.0135654,0.0345847,0.00939294,0.00889955,0.00702519,0.0352371,0.0124156,0.0152007,0.0108229,0.00896446,0.0241498,0.0266373,0.0155371,0.0274192,0.030461,0,0,0.0145505,0,0.031574,0.0120233,0.0417151,0.0140001,0.028064,0.0162785,0.0111768,0.0103712,0.0110877,0.0368124,0.0112342,0.0107022,0.00353705,0.00940973,0.00858149,0.0232261,0.00909436,0.0129857,0.0113501,0.0193333,0.0276249,0,0,0,0,0,0,0,0,0.0404316,0
1065,0.0355166,0.023758,0,0,0,0,0,0.0100869,0.0282998,0.0024322,0.0260889,0,0,0.0175216,0,0.018345,0.00734618,0.0391879,0.0157842,0.0271075,0.0264276,0.00578047,0.0134857,0.0135559,0.0192719,0.0134723,0.0345482,0.00941675,0.00876261,0.00704823,0.0352655,0.0126074,0.0153029,0.0108548,0.00900081,0.0241574,0.026577,0.0155306,0.0273895,0.0304797,0,0,0.0144391,0,0.0319139,0.0114926,0.0417493,0.014065,0.0281226,0.0162852,0.0108664,0.0104491,0.0110838,0.0368359,0.0112482,0.0106783,0.00350301,0.00937314,0.00853368,0.0232167,0.00896974,0.0122141,0.0109994,0.0192542,0.0276002,0,0,0,0,0,0,0,0,0.0404484,0
1066,0.0354679,0.0237824,0,0,0,0,0,0.0101714,0.0282089,0.00246348,0.0258726,0,0,0.0175185,0,0.0182966,0.00738425,0.039124,0.0158287,0.0272023,0.0262581,0.00555296,0.0132711,0.0134687,0.0190777,0.0133659,0.0345136,0.00942946,0.00892476,0.00706198,0.0353015,0.0127297,0.0153284,0.0109112,0.00904451,0.0241357,0.0264757,0.0155809,0.0274185,0.0305129,0,0,0.0144277,0,0.0321065,0.011096,0.0417456,0.0141393,0.0281793,0.0161813,0.0106769,0.01057,0.0110718,0.0368486,0.011244,0.0106435,0.0034882,0.00935937,0.00848233,0.0231909,0.00884084,0.0116516,0.0107158,0.0192342,0.0276227,0,0,0,0,0,0,0,0,0.0404861,0
1067,0.0353785,0.0238047,0,0,0,0,0,0.0101948,0.0281078,0.00253442,0.0256662,0,0,0.0175304,0,0.0183157,0.00745645,0.0390487,0.0158736,0.027306,0.0261221,0.00536505,0.0130596,0.0134002,0.0188732,0.0132749,0.0344845,0.00946045,0.00925445,0.00708946,0.0353171,0.0127647,0.015344,0.0109634,0.00896414,0.0241003,0.0263554,0.015631,0.0274464,0.0305173,0,0,0.0145198,0,0.0322139,0.0108156,0.0417183,0.0141953,0.0282508,0.0160131,0.0105748,0.0107042,0.0110538,0.0368452,0.0112921,0.010615,0.00348122,0.00934821,0.00840837,0.0231448,0.00873064,0.0112361,0.0104622,0.0192062,0.0276417,0,0,0,0,0,0,0,0,0.0405354,0
1068,0.0351127,0.0236796,0,0,0,0,0,0.0102218,0.028007,0.00260973,0.025533,0,0,0.0176074,0,0.0183983,0.00756365,0.0390043,0.0158998,0.0274434,0.0260433,0.00523114,0.0128959,0.0133227,0.0186597,0.0132208,0.0345034,0.00951319,0.00928959,0.00710256,0.0352958,0.012781,0.0154737,0.0109721,0.0088003,0.0240222,0.0261758,0.0156189,0.0274659,0.0304001,0,0,0.0145678,0,0.0321628,0.0106846,0.0417053,0.0142672,0.0283796,0.0158455,0.0104228,0.0107899,0.0110643,0.0368702,0.011355,0.0106222,0.0034335,0.00930509,0.00827531,0.0230317,0.00862482,0.0110765,0.010321,0.0190537,0.0275275,0,0,0,0,0,0,0,0,0.0405129,0
1069,0.0348613,0.0235505,0,0,0,0,0,0.0102541,0.0279046,0.00269749,0.0254254,0,0,0.0177,0,0.0185617,0.00770336,0.0389989,0.0159406,0.0275794,0.02598,0.00509856,0.0127073,0.0132634,0.0186481,0.0132131,0.0345846,0.00956241,0.00918171,0.00712295,0.035237,0.0127842,0.0156255,0.0110056,0.00866239,0.0238856,0.0259432,0.0156021,0.027477,0.0303132,0,0,0.0145827,0,0.0320136,0.0106156,0.0417205,0.0143576,0.0285129,0.0157491,0.010311,0.0109213,0.011077,0.0369195,0.0113602,0.0106223,0.00337413,0.00924388,0.00824536,0.0228218,0.00856027,0.0110617,0.0102131,0.0189337,0.0273731,0,0,0,0,0,0,0,0,0.0404697,0
1070,0.0352309,0.0239424,0,0,0,0,0,0.00982768,0.0272648,0.00281591,0.0253455,0,0,0.0186549,0,0.0180527,0.00900243,0.0391279,0.0160019,0.0278536,0.0255319,0.00489303,0.017731,0.0131857,0.0185105,0.0131396,0.0346516,0.00947943,0.0091292,0.00708774,0.0351731,0.0124236,0.0182609,0.0108498,0.00805908,0.0239631,0.0257896,0.0158841,0.0275052,0.0306179,0,0,0.0148032,0,0.0321739,0.0100458,0.0417366,0.0147015,0.0287694,0.0155321,0.00989121,0.0111833,0.0110097,0.0368273,0.0114096,0.0105278,0.0032879,0.00918565,0.00811913,0.0226335,0.00845103,0.0106225,0.0097927,0.0192526,0.0276709,0,0,0,0,0,0,0,0,0.0405506,0
1071,0.0349344,0.0238819,0,0,0,0,0,0.00985069,0.0271095,0.00294384,0.0254446,0,0,0.0187744,0,0.0180872,0.0092156,0.0391588,0.0160777,0.0280466,0.0253499,0.00504782,0.017989,0.01316,0.018463,0.0131437,0.0347406,0.00948433,0.00912911,0.00708055,0.0351088,0.0124454,0.0186511,0.0109114,0.00791642,0.0237613,0.0254701,0.0158685,0.0276138,0.0305785,0,0,0.0147339,0,0.0317147,0.00973244,0.0418319,0.0147038,0.0288801,0.015373,0.00985328,0.0113772,0.0109689,0.0367618,0.0114589,0.0104349,0.00324316,0.00913636,0.00804671,0.0223399,0.00842049,0.0107223,0.00984395,0.0191738,0.027533,0,0,0,0,0,0,0,0,0.0405464,0
1072,0.0346653,0.0238291,0,0,0,0,0,0.00994834,0.0269187,0.00303987,0.0255732,0,0,0.0189667,0,0.0181602,0.00945136,0.0392039,0.016135,0.0282544,0.0251252,0.00525028,0.0183486,0.0131536,0.0184322,0.0131395,0.0348243,0.00950042,0.00904716,0.00705471,0.0350497,0.0125339,0.0190615,0.0109802,0.0078508,0.0235101,0.0251314,0.0157666,0.0276739,0.0305237,0,0,0.0146346,0,0.0312774,0.00930198,0.0419268,0.0146166,0.0290221,0.0152023,0.00978721,0.0115755,0.0109216,0.036715,0.0115171,0.0103306,0.00319148,0.0090455,0.0079428,0.0220155,0.00838151,0.010764,0.00988507,0.0190701,0.0273995,0,0,0,0,0,0,0,0,0.0405073,0
1073,0.0344036,0.0237653,0,0,0,0,0,0.0101155,0.0267012,0.00307332,0.0257124,0,0,0.0191932,0,0.0182715,0.00968774,0.0392493,0.0161439,0.0284553,0.0248389,0.00549005,0.0188186,0.0131199,0.0183827,0.0131133,0.0349153,0.00950667,0.00899029,0.00704775,0.0350024,0.0127074,0.0195149,0.011053,0.00778096,0.0233174,0.0247839,0.0158319,0.0276815,0.0304318,0,0,0.0144381,0,0.0308592,0.00896235,0.0418952,0.0147371,0.0292056,0.0149195,0.0096496,0.0117602,0.0108895,0.036714,0.0114634,0.0101948,0.00310346,0.0089947,0.00785447,0.0217058,0.00827919,0.0107319,0.00988987,0.0189509,0.0272352,0,0,0,0,0,0,0,0,0.0405018,0
1074,0.0340908,0.0236681,0,0,0,0,0,0.010292,0.0264482,0.00308756,0.0258338,0,0,0.0194122,0,0.0182632,0.00991638,0.0392838,0.0161241,0.0286648,0.0245439,0.00579199,0.0192725,0.0130419,0.0181946,0.0130797,0.0350371,0.00950264,0.00895292,0.00703916,0.0349959,0.0129231,0.0200135,0.0111356,0.00747646,0.023078,0.0243987,0.0158322,0.0276182,0.0303329,0,0,0.014395,0,0.0302966,0.00884687,0.0418997,0.014814,0.0294044,0.014679,0.00943197,0.0119426,0.0108949,0.0367291,0.0115073,0.010092,0.00296584,0.00889083,0.00770494,0.021375,0.00815202,0.0108684,0.00997286,0.0188482,0.0270453,0,0,0,0,0,0,0,0,0.0404621,0
1075,0.0337213,0.0235884,0,0,0,0,0,0.0105043,0.0261836,0.00311892,0.0259795,0,0,0.0196525,0,0.0182906,0.0101412,0.0392556,0.0160918,0.0288887,0.0242157,0.00614671,0.01981,0.0129401,0.0178257,0.0130526,0.0351657,0.00944596,0.00894859,0.00705441,0.0350093,0.013207,0.0205828,0.0112148,0.00717742,0.022769,0.0239853,0.0157661,0.027483,0.0302255,0,0,0.014445,0,0.0297187,0.00866131,0.0419928,0.0148296,0.0296093,0.0144702,0.00920338,0.0121165,0.01094,0.036732,0.0118566,0.0100157,0.00279615,0.00869084,0.00747716,0.0209607,0.00798731,0.0110856,0.0100593,0.0187639,0.0268573,0,0,0,0,0,0,0,0,0.0403722,0
1076,0.0334521,0.0236266,0,0,0,0,0,0.0107853,0.025946,0.0031606,0.0260177,0,0,0.0198409,0,0.0183812,0.0103886,0.0392364,0.0160529,0.0290001,0.0238958,0.00640292,0.0202903,0.0128293,0.0176068,0.0130416,0.0352741,0.0093723,0.00897692,0.007065,0.0350469,0.013588,0.021063,0.0112981,0.00697756,0.0224074,0.0236082,0.0156747,0.027208,0.0302307,0,0,0.0144583,0,0.0291223,0.00820764,0.0421562,0.0147887,0.0297515,0.0142067,0.00911477,0.0123173,0.0109678,0.0367209,0.0125316,0.00993506,0.00264706,0.00848554,0.00722067,0.0204966,0.00783421,0.0111492,0.0101396,0.018782,0.0267749,0,0,0,0,0,0,0,0,0.0402926,0
1077,0.0332123,0.0236758,0,0,0,0,0,0.0111275,0.0257201,0.00320434,0.0259516,0,0,0.0199708,0,0.0184921,0.0106785,0.0392301,0.0160375,0.0290869,0.023606,0.00656647,0.0207454,0.0127258,0.0174659,0.0130478,0.0353884,0.00937875,0.00904825,0.00706678,0.0350749,0.0140312,0.0215371,0.0113966,0.00685857,0.0220555,0.023263,0.0155728,0.0268311,0.0302584,0,0,0.0144589,0,0.028663,0.00778087,0.0423635,0.0147305,0.0298556,0.0139714,0.00899952,0.0125559,0.0110167,0.0367628,0.0127979,0.00987,0.00244811,0.00822697,0.00690335,0.0200246,0.00769785,0.0111181,0.010112,0.0188111,0.0267006,0,0,0,0,0,0,0,0,0.0401801,0
1078,0.0329388,0.023565,0,0,0,0,0,0.0114367,0.0254986,0.00322875,0.0257386,0,0,0.0201164,0,0.0185808,0.0110205,0.039277,0.0159718,0.0291679,0.0232488,0.00655972,0.0212665,0.0126481,0.017294,0.0130637,0.0355022,0.00939088,0.00912216,0.00708035,0.0350965,0.0144334,0.0220832,0.0114927,0.00683057,0.0218175,0.0228959,0.0155477,0.0263094,0.0302532,0,0,0.014637,0,0.0281381,0.00744677,0.0426398,0.014783,0.029927,0.0137348,0.00875136,0.0128417,0.0110803,0.0369269,0.0127121,0.00977584,0.00220539,0.00784345,0.00646459,0.0196239,0.00765284,0.0111699,0.0101227,0.0187944,0.0265747,0,0,0,0,0,0,0,0,0.0400493,0
1079,0.0326869,0.0234086,0,0,0,0,0,0.0116879,0.0252886,0.0032446,0.0253158,0,0,0.0201888,0,0.0185715,0.0113644,0.0393488,0.0158571,0.0291691,0.0228677,0.00630394,0.0217118,0.0126118,0.017116,0.0130764,0.0356907,0.00937146,0.00916953,0.00711135,0.0351099,0.0147411,0.0225324,0.0115833,0.00666591,0.0215342,0.0225481,0.0155042,0.025637,0.0302932,0,0,0.014833,0,0.0275266,0.00720918,0.0428196,0.0148354,0.0299469,0.0134904,0.00822336,0.0131898,0.0111487,0.0372388,0.0127517,0.0096719,0.00205942,0.00739388,0.00593881,0.0191396,0.00772072,0.0113002,0.0101697,0.0187577,0.0264561,0,0,0,0,0,0,0,0,0.0398986,0
1080,0.0324988,0.0235855,0,0,0,0,0,0.0118735,0.0251326,0.00325508,0.0245484,0,0,0.0201749,0,0.0185058,0.0116809,0.0394781,0.0157349,0.0290185,0.022468,0.00567692,0.0220171,0.0126543,0.0170161,0.0131114,0.0360049,0.00929849,0.00909582,0.00711453,0.0351303,0.0150164,0.0227922,0.0116493,0.00638709,0.0210377,0.0223242,0.0153251,0.0247036,0.0304781,0,0,0.0150762,0,0.0270536,0.00700803,0.0428785,0.0147315,0.0298867,0.013301,0.00724652,0.013641,0.0113519,0.0374322,0.0129296,0.00963103,0.00196411,0.00696192,0.00540836,0.0185127,0.00789347,0.0111892,0.0101335,0.0188405,0.0264249,0,0,0,0,0,0,0,0,0.0396628,0
1081,0.0322998,0.0237755,0,0,0,0,0,0.0121135,0.0249484,0.00330558,0.0236683,0,0,0.0202418,0,0.0185433,0.0119665,0.0396527,0.0156822,0.0288032,0.0220719,0.00497042,0.022134,0.0128121,0.0170473,0.0131985,0.0363723,0.00929329,0.00905481,0.0071185,0.0352073,0.0154032,0.0229262,0.0117415,0.00622026,0.0204324,0.0221222,0.0150391,0.0236814,0.0307674,0,0,0.0154379,0,0.0266716,0.00689194,0.0428083,0.0145819,0.029745,0.0131217,0.00614152,0.0141885,0.0116378,0.0374661,0.0131741,0.00959868,0.00189099,0.00649611,0.00488049,0.0178286,0.0081175,0.0110936,0.0100756,0.0189524,0.0264675,0,0,0,0,0,0,0,0,0.0393461,0
1082,0.0318345,0.0233756,0,0,0,0,0,0.0123465,0.0246672,0.00346561,0.0234758,0,0,0.0205135,0,0.0185698,0.0122799,0.039638,0.0156501,0.0288499,0.0215147,0.00498962,0.0224848,0.0127907,0.0168175,0.0130768,0.0365904,0.00935152,0.00910694,0.00722926,0.035331,0.0157585,0.0231799,0.0118607,0.00601549,0.0201203,0.0217591,0.0148382,0.0233482,0.0307425,0,0,0.015707,0,0.0260678,0.00676704,0.0428715,0.014442,0.0298541,0.0127761,0.00636745,0.0144742,0.0117844,0.0373023,0.013306,0.00940189,0.0016757,0.00622559,0.00469895,0.0175059,0.00823651,0.011141,0.010088,0.01845,0.0262965,0,0,0,0,0,0,0,0,0.0390582,0
1083,0.0316446,0.0232964,0,0,0,0,0,0.0123336,0.0244668,0.00367103,0.022769,0,0,0.0206415,0,0.0185317,0.0126043,0.0397013,0.0157471,0.0289195,0.0210421,0.00474872,0.0224286,0.0129725,0.01669,0.0130354,0.0370382,0.00940103,0.00918616,0.00735905,0.0354207,0.0157972,0.0231109,0.0119696,0.00582692,0.0197319,0.0214969,0.0146587,0.0228256,0.0309124,0,0,0.0160124,0,0.025631,0.00666705,0.0428942,0.014265,0.0297777,0.0124963,0.00590719,0.0149972,0.0120158,0.0374751,0.0134904,0.00927412,0.00160264,0.00590925,0.00436732,0.0170843,0.00849507,0.0110204,0.0100083,0.0182294,0.02634,0,0,0,0,0,0,0,0,0.0387822,0
1084,0.03135,0.0231016,0,0,0,0,0,0.0124886,0.0242255,0.00387379,0.0222001,0,0,0.0207271,0,0.0185159,0.0129119,0.0397326,0.0158368,0.0288897,0.0205442,0.00455356,0.0224442,0.0131397,0.0164646,0.0128697,0.0374069,0.00942276,0.009317,0.00747656,0.0355354,0.0160982,0.023115,0.0120708,0.00563612,0.0194664,0.0211906,0.0145897,0.0224302,0.030975,0,0,0.0164455,0,0.0251243,0.00654667,0.0430551,0.0141767,0.0297388,0.0120724,0.0057307,0.0155014,0.0120553,0.0375659,0.0135817,0.00908784,0.00153054,0.00561052,0.00402605,0.0167859,0.00886066,0.0110469,0.0099346,0.0179368,0.026295,0,0,0,0,0,0,0,0,0.0385121,0
1085,0.030917,0.0227411,0,0,0,0,0,0.0128912,0.0239497,0.00403658,0.0217788,0,0,0.0207492,0,0.0185611,0.0132238,0.039699,0.0159037,0.0288392,0.019994,0.00442955,0.0224842,0.0133491,0.0160911,0.0126104,0.0375752,0.00947243,0.00950749,0.00757811,0.0356627,0.0167322,0.0231222,0.0122021,0.00546062,0.0192774,0.0208844,0.0146243,0.0221909,0.0307925,0,0,0.0167501,0,0.0245184,0.00647112,0.043337,0.0141284,0.029775,0.0115817,0.00575298,0.0159147,0.011953,0.0375324,0.0135874,0.00885024,0.00144398,0.00530929,0.00382269,0.0165799,0.00921901,0.0110527,0.00990182,0.0175666,0.0261272,0,0,0,0,0,0,0,0,0.0382218,0
1086,0.0303686,0.0223164,0,0,0,0,0,0.0133234,0.0236787,0.0041698,0.0212761,0,0,0.0206757,0,0.018583,0.0135596,0.0396994,0.0159555,0.0287068,0.0193621,0.00428341,0.0224062,0.0135919,0.0156394,0.0123523,0.037621,0.00951538,0.00967694,0.00763602,0.0357802,0.0173975,0.0230037,0.0123205,0.00507433,0.0190846,0.0206021,0.0144933,0.0218936,0.0304787,0,0,0.0169481,0,0.0238292,0.0063084,0.0437434,0.0140933,0.0298385,0.0111875,0.0058202,0.0162929,0.0118229,0.0374641,0.0136091,0.00868766,0.00152372,0.00493304,0.00353407,0.0164054,0.00952463,0.0109685,0.0099244,0.0172429,0.0258571,0,0,0,0,0,0,0,0,0.0378895,0
1087,0.0298447,0.0219528,0,0,0,0,0,0.0137639,0.0234091,0.00431527,0.0205942,0,0,0.0204975,0,0.0186051,0.0138701,0.0396951,0.015983,0.028514,0.0187636,0.00412382,0.022094,0.0136915,0.0155749,0.0122604,0.0374819,0.00956991,0.00987964,0.0077211,0.0358755,0.0180423,0.0227526,0.0124485,0.00475323,0.0186973,0.0203363,0.0140014,0.021496,0.0301735,0,0,0.0169613,0,0.0231502,0.00612966,0.0440199,0.0138015,0.029924,0.010872,0.0057906,0.0166643,0.0117861,0.0374397,0.0137144,0.00866381,0.00182347,0.00448531,0.00309917,0.0161593,0.00978184,0.0108324,0.00993395,0.0170067,0.025544,0,0,0,0,0,0,0,0,0.0376004,0
1088,0.0293386,0.0216058,0,0,0,0,0,0.0140085,0.0231409,0.00451505,0.0199044,0,0,0.0202793,0,0.0186833,0.0142011,0.0397222,0.0160908,0.0285457,0.0182074,0.00420814,0.0217364,0.0135378,0.0155915,0.012301,0.0374835,0.00966985,0.0100757,0.00786859,0.035939,0.0184261,0.0225011,0.0125825,0.0046014,0.0182075,0.0200531,0.0134795,0.0212318,0.0298816,0,0,0.0170904,0,0.022566,0.00597836,0.0440696,0.0133147,0.0300379,0.0105426,0.00565488,0.0170949,0.0117907,0.0374762,0.0138929,0.00871933,0.00224402,0.00402609,0.00261231,0.0158482,0.0100729,0.010763,0.00990376,0.016816,0.0251765,0,0,0,0,0,0,0,0,0.0373641,0
