Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,
152,0.0368605,0.0148476,0,0,0,0,0,0.010785,0.0126181,0.00915599,0.0150139,0,0,0.024343,0,0.0311233,0.0139871,0.0527865,0.0134704,0.0339495,0.0172699,0.0264313,0.0204426,0.011455,0.0161337,0.0137226,0.033683,0.010504,0.0100005,0.00684229,0.0264214,0.0120026,0.0264902,0.0209066,0.00561986,0.0337132,0.00279615,0.027701,0.0166187,0.0348246,0,0,0.0157428,0,0.0080507,0.00531742,0.0543183,0.028172,0.0347484,0.0272815,0.0201375,0.0126635,0.0144822,0.0313921,0.0236496,0.0153141,0.0144879,0,0.00876127,0.00887682,0.0300691,0.00984226,0.0104444,0.0118688,0.0105175,0.033238,0,0,0,0,0,0,0,0,0,0
153,0.0368483,0.0149383,0,0,0,0,0,0.0107632,0.0126322,0.00915502,0.0149033,0,0,0.0242903,0,0.0310706,0.0134425,0.052738,0.0134467,0.0339836,0.0172209,0.0262158,0.0199511,0.0111939,0.0160406,0.0137758,0.0336414,0.0104824,0.00999866,0.00683217,0.0264283,0.0119453,0.0261926,0.020877,0.00563236,0.0336579,0.00286568,0.0276967,0.0164785,0.0349264,0,0,0.016342,0,0.00796124,0.00546785,0.05434,0.0281796,0.0347624,0.0272519,0.0199979,0.013168,0.0146358,0.0313971,0.0236689,0.0153752,0.0145324,0,0.00877156,0.00892701,0.0300197,0.010087,0.0103824,0.0118072,0.0107879,0.0331544,0,0,0,0,0,0,0,0,0,0
154,0.0368641,0.0151477,0,0,0,0,0,0.0107687,0.0126556,0.00917308,0.0148993,0,0,0.0241577,0,0.0310396,0.0129132,0.0527234,0.0134705,0.0340498,0.0173093,0.0259682,0.0194358,0.0112067,0.0160397,0.0137744,0.0335679,0.0104683,0.0100149,0.00683283,0.0264183,0.0119321,0.0257847,0.0208768,0.00559434,0.0336448,0.00286403,0.0277026,0.0163468,0.0350701,0,0,0.0168891,0,0.00795019,0.0055529,0.0543771,0.0281919,0.0348008,0.0271991,0.0198229,0.0136933,0.0147624,0.031388,0.0237188,0.0154752,0.0146005,0,0.00877467,0.00897445,0.0299978,0.0104033,0.010348,0.0117218,0.0110631,0.0331013,0,0,0,0,0,0,0,0,0,0
155,0.0368703,0.0152933,0,0,0,0,0,0.0107959,0.0126756,0.00918068,0.0148962,0,0,0.0239507,0,0.030993,0.0125527,0.0527189,0.0134904,0.0341215,0.0173458,0.0257083,0.0189324,0.0113645,0.0161155,0.0137743,0.0334856,0.0104961,0.0100283,0.00682285,0.0264159,0.0119402,0.0253641,0.0208573,0.00561436,0.0336194,0.00282802,0.0276964,0.0162282,0.0352267,0,0,0.0174254,0,0.00789376,0.00579085,0.0543913,0.0281835,0.0348351,0.0271609,0.0196125,0.0142547,0.0148564,0.0313776,0.0237795,0.0155876,0.014687,0,0.00875381,0.0090064,0.0299476,0.0108047,0.0103844,0.0117133,0.0113529,0.0330575,0,0,0,0,0,0,0,0,0,0
156,0.0368221,0.0155579,0,0,0,0,0,0.0107867,0.0126623,0.00915188,0.0148524,0,0,0.0237672,0,0.0309363,0.0123662,0.0526891,0.0134378,0.0341944,0.0173357,0.0254271,0.0183937,0.0113436,0.0162104,0.0138128,0.0334487,0.0105194,0.0100459,0.00679766,0.0264339,0.0119066,0.0249781,0.0208231,0.0056385,0.0335822,0.00282358,0.0276839,0.0161131,0.0353556,0,0,0.0179576,0,0.00782133,0.00587142,0.0543685,0.0281818,0.034876,0.0271348,0.0194057,0.0148669,0.0149034,0.0313673,0.0237909,0.0156834,0.0147661,0,0.00870527,0.00906267,0.0298931,0.0113318,0.0104393,0.0117488,0.0116467,0.033015,0,0,0,0,0,0,0,0,0,0
157,0.0367397,0.015968,0,0,0,0,0,0.0107089,0.0126674,0.00906233,0.0147347,0,0,0.0236227,0,0.0308696,0.0122393,0.0525592,0.0133366,0.0342353,0.0173988,0.0251068,0.0177822,0.011443,0.0163281,0.0138659,0.0335504,0.0105022,0.010082,0.00680283,0.0264782,0.0117748,0.0246045,0.0208165,0.00561596,0.0335317,0.00280545,0.0276747,0.0159399,0.0354559,0,0,0.0184472,0,0.00770489,0.00612799,0.0543254,0.028189,0.0349487,0.0271234,0.019185,0.0154836,0.0149106,0.0313509,0.0237764,0.0157147,0.0148143,0,0.00864498,0.00912233,0.0298315,0.0119108,0.010628,0.0119341,0.0119336,0.0329409,0,0,0,0,0,0,0,0,0,0
158,0.0366659,0.0163866,0,0,0,0,0,0.0106466,0.0126618,0.0090238,0.0145726,0,0,0.0234246,0,0.0308102,0.0120431,0.0523193,0.0133622,0.0342117,0.0175285,0.0247645,0.0170281,0.0118136,0.0164762,0.0138492,0.0338326,0.0104684,0.010139,0.00686212,0.0264984,0.0115538,0.0240987,0.0208045,0.00564461,0.0334636,0.0028336,0.0276622,0.0156951,0.0354799,0,0,0.0188059,0,0.00766962,0.00611531,0.0542733,0.0281832,0.0350271,0.0271323,0.019005,0.0159875,0.0149266,0.0313546,0.0237366,0.0157225,0.0148304,0,0.00861133,0.009139,0.0297768,0.0123942,0.0108076,0.0120718,0.0121508,0.0328465,0,0,0,0,0,0,0,0,0,0
159,0.0365995,0.0169019,0,0,0,0,0,0.0106674,0.0126341,0.00910917,0.0145637,0,0,0.0232375,0,0.0307893,0.0118035,0.0521974,0.0135006,0.0342568,0.0175758,0.0244453,0.0163766,0.0120869,0.0164421,0.0137011,0.0339537,0.0104404,0.0101396,0.00689287,0.0264792,0.0114225,0.0236584,0.0207905,0.0057188,0.0334201,0.00281467,0.0276564,0.0154812,0.0354993,0,0,0.0191126,0,0.00765391,0.00613967,0.0541914,0.0281952,0.0350562,0.0271719,0.0187841,0.0164777,0.014924,0.0313769,0.023664,0.015686,0.0148291,0,0.00863686,0.00912007,0.0297408,0.0128236,0.0109711,0.0122567,0.012376,0.0327504,0,0,0,0,0,0,0,0,0,0
160,0.0365637,0.0174761,0,0,0,0,0,0.0107178,0.0126114,0.00919732,0.0146354,0,0,0.0230458,0,0.0307702,0.0115755,0.052126,0.0136172,0.0343888,0.0175571,0.0241339,0.0157731,0.0119759,0.016344,0.0135174,0.0339366,0.0104423,0.0101278,0.00690854,0.0264736,0.0113013,0.0232476,0.0207743,0.00581606,0.0333854,0.00275989,0.0276485,0.0155128,0.0355422,0,0,0.0194276,0,0.00765363,0.00634315,0.054124,0.0282318,0.0350664,0.027197,0.0185119,0.016953,0.014902,0.0313943,0.0236031,0.0156504,0.0148665,0,0.00864513,0.00913076,0.0297058,0.0132421,0.0111447,0.0124315,0.012603,0.0326841,0,0,0,0,0,0,0,0,0,0
161,0.0365834,0.0180867,0,0,0,0,0,0.0107765,0.0125751,0.00931123,0.0147426,0,0,0.0228739,0,0.0307302,0.0114185,0.0520383,0.0137251,0.0345728,0.0174809,0.023817,0.0152143,0.0118443,0.0161815,0.0135632,0.0338903,0.0105871,0.0101908,0.00693277,0.0264468,0.0112345,0.0228433,0.0207261,0.00582072,0.033369,0.00273962,0.0276506,0.0156528,0.0356033,0,0,0.0197932,0,0.00770884,0.00661678,0.0541056,0.0283,0.035065,0.0271706,0.0181653,0.0173741,0.0149034,0.0314024,0.0235362,0.0156199,0.0149476,0,0.00861308,0.00920127,0.0296968,0.0135926,0.0112737,0.012454,0.0128173,0.0326531,0,0,0,0,0,0,0,0,0,0
162,0.0366052,0.0185851,0,0,0,0,0,0.0108467,0.0125494,0.0094369,0.0148679,0,0,0.0227771,0,0.0306421,0.0113058,0.0519111,0.0137898,0.0347875,0.0173406,0.0234915,0.014813,0.0118382,0.016049,0.0136177,0.0338713,0.0107752,0.0102334,0.00694318,0.0264008,0.0112296,0.0224155,0.0206607,0.00570618,0.0333844,0.0027205,0.0276931,0.0156849,0.0356602,0,0,0.0201366,0,0.00767724,0.00690856,0.0541185,0.0284143,0.035055,0.0270494,0.0177601,0.0176821,0.0148699,0.0314054,0.0234404,0.0155911,0.0150037,0,0.00851838,0.00933125,0.0297144,0.013884,0.0112429,0.0124056,0.0130204,0.0326614,0,0,0,0,0,0,0,0,0,0
163,0.0365814,0.0190252,0,0,0,0,0,0.0108515,0.01253,0.00951555,0.0149431,0,0,0.0226611,0,0.0304439,0.0112047,0.0517948,0.013786,0.0349988,0.017221,0.0231096,0.0144971,0.0118611,0.0159135,0.013562,0.0338183,0.0108614,0.0102514,0.00694561,0.0263814,0.0111424,0.0220657,0.0205558,0.00541799,0.0333805,0.00271157,0.0277523,0.0156772,0.0357125,0,0,0.0205142,0,0.00756588,0.00699711,0.0541357,0.0285378,0.0350569,0.0268929,0.017444,0.0179412,0.0148139,0.0313964,0.0233171,0.0155132,0.0150251,0,0.0083778,0.00948575,0.0296778,0.014161,0.0111347,0.0123195,0.0132233,0.0326884,0,0,0,0,0,0,0,0,0,0
164,0.0365461,0.0193941,0,0,0,0,0,0.0107576,0.01255,0.00949413,0.0150128,0,0,0.0224203,0,0.0302104,0.011091,0.0516915,0.0136979,0.0351934,0.0172397,0.0226662,0.0141045,0.0118318,0.0158359,0.0134795,0.0337189,0.010863,0.0102148,0.00692616,0.0264334,0.010925,0.0216969,0.0204345,0.00521913,0.0333316,0.00276611,0.0277741,0.0156984,0.0357616,0,0,0.0209518,0,0.00750423,0.00693188,0.0541229,0.0286175,0.0350838,0.026775,0.0172252,0.0181948,0.0147282,0.0313806,0.0232052,0.0153604,0.0150352,0,0.0082431,0.00958745,0.0296012,0.0144152,0.0109431,0.0121816,0.0134501,0.0327388,0,0,0,0,0,0,0,0,0,0
165,0.0365431,0.0196867,0,0,0,0,0,0.0106172,0.012614,0.00943563,0.0150875,0,0,0.0221517,0,0.0299558,0.01099,0.0515858,0.0136021,0.035352,0.0173435,0.0222147,0.0137226,0.0117088,0.0157808,0.0134473,0.0336114,0.0108447,0.0101065,0.00685141,0.0265327,0.0106793,0.0213664,0.0203145,0.0052584,0.0332825,0.00282264,0.0277792,0.015714,0.0358591,0,0,0.0213452,0,0.00739555,0.00699298,0.0540642,0.0286615,0.0351471,0.0266972,0.0171138,0.0184524,0.0146553,0.0313756,0.0231101,0.0151806,0.0149976,0,0.00817401,0.00962771,0.029526,0.0146371,0.0107887,0.0120638,0.0136993,0.0327858,0,0,0,0,0,0,0,0,0,0
166,0.0365686,0.0199487,0,0,0,0,0,0.0104703,0.0126867,0.00936379,0.0151574,0,0,0.0219461,0,0.0297318,0.0108885,0.051482,0.0135379,0.0354704,0.0174562,0.0218127,0.0133244,0.0116049,0.0157413,0.0134148,0.0334892,0.0106767,0.0100127,0.00673905,0.0266421,0.0104406,0.0211115,0.0202186,0.00527191,0.0332631,0.00296203,0.0277932,0.0156714,0.0360514,0,0,0.0215811,0,0.00726547,0.00684037,0.0539482,0.0286768,0.0351944,0.0266268,0.0168118,0.0187448,0.0145816,0.0313958,0.0230601,0.0149697,0.0149094,0,0.00815481,0.00962611,0.0295147,0.0147616,0.0106302,0.0118807,0.0139993,0.0328678,0,0,0,0,0,0,0,0,0,0
167,0.0365268,0.0201113,0,0,0,0,0,0.0103106,0.0127303,0.00931584,0.0152357,0,0,0.0217881,0,0.0295479,0.010798,0.0514017,0.0134853,0.0355165,0.017528,0.0214811,0.0129243,0.0115626,0.01573,0.0133124,0.0333765,0.0105206,0.00993094,0.00665571,0.0267512,0.010209,0.0208926,0.0201344,0.00519661,0.0332531,0.00312881,0.0277991,0.0156391,0.0362156,0,0,0.0217252,0,0.00713308,0.00662935,0.0538186,0.0286828,0.0351872,0.0264931,0.0164285,0.0190175,0.0145441,0.0314375,0.0230321,0.0147814,0.0148366,0,0.0081468,0.00960583,0.0295122,0.0148491,0.0105166,0.011764,0.0142687,0.0328792,0,0,0,0,0,0,0,0,0,0
168,0.0364757,0.0201643,0,0,0,0,0,0.0102162,0.0127505,0.0093109,0.0153722,0,0,0.0217087,0,0.0294299,0.0106941,0.0513067,0.0134828,0.0355144,0.017506,0.0212339,0.012614,0.0115401,0.0157628,0.0131835,0.0333057,0.0104585,0.00986989,0.00661619,0.0268136,0.0100466,0.0207508,0.0200649,0.00512672,0.0332387,0.00327637,0.0278097,0.0156453,0.0363021,0,0,0.0217972,0,0.00699628,0.00661989,0.0537229,0.0287181,0.0351442,0.0263074,0.0161498,0.0192421,0.0145365,0.0314508,0.0229923,0.0148028,0.0148844,0,0.00812842,0.00960824,0.0294919,0.0149124,0.0104202,0.0116774,0.014526,0.0328164,0,0,0,0,0,0,0,0,0,0
169,0.0364498,0.0201513,0,0,0,0,0,0.0101945,0.0127604,0.00936519,0.015451,0,0,0.0216719,0,0.0293446,0.0105747,0.0512127,0.0134917,0.0354517,0.0174417,0.0210803,0.0123276,0.0115157,0.015814,0.0132458,0.033294,0.0104562,0.00994149,0.00663871,0.0268438,0.00998594,0.0206432,0.0200032,0.00512324,0.0332149,0.0034355,0.0278107,0.015801,0.0363406,0,0,0.0217963,0,0.00684535,0.00655474,0.0536804,0.0287615,0.0350592,0.0260924,0.0158127,0.0194444,0.0145483,0.031432,0.0229094,0.0148482,0.0149479,0,0.00807864,0.00967159,0.0294548,0.0149356,0.0102546,0.0115277,0.0147993,0.032733,0,0,0,0,0,0,0,0,0,0
170,0.036361,0.0202159,0,0,0,0,0,0.0101977,0.0127584,0.0094301,0.0153208,0,0,0.0215645,0,0.0292907,0.0105459,0.0511667,0.0134458,0.0353422,0.0173419,0.0210531,0.0121249,0.0115399,0.0158763,0.0132957,0.033309,0.0104993,0.0100068,0.00677003,0.0268356,0.00995131,0.0205468,0.0199682,0.00513729,0.0331671,0.00360824,0.0277904,0.0159867,0.0363938,0,0,0.0218024,0,0.00669174,0.00641333,0.053667,0.0287467,0.0349364,0.0258487,0.0155923,0.0196526,0.014525,0.0314035,0.0228227,0.0148004,0.0149969,0,0.00801369,0.00975251,0.0293888,0.0149479,0.0100376,0.0113596,0.0151384,0.0326517,0,0,0,0,0,0,0,0,0,0
171,0.0361849,0.0203922,0,0,0,0,0,0.0101712,0.0127418,0.00943727,0.01528,0,0,0.0214603,0,0.0292801,0.0105988,0.0511038,0.0133142,0.0352211,0.017225,0.021017,0.0120291,0.0115602,0.0159074,0.0132731,0.0333385,0.0104937,0.00998775,0.0069254,0.026825,0.00991826,0.02043,0.0199552,0.00516111,0.0331321,0.00382136,0.0277862,0.0157928,0.0364308,0,0,0.0219675,0,0.0064929,0.00613946,0.0536707,0.0287721,0.0348393,0.0256656,0.0153616,0.0199466,0.0144694,0.0313685,0.0227541,0.0146778,0.0149293,0,0.00793255,0.00983005,0.0293511,0.0150365,0.00973389,0.0111851,0.0154998,0.032543,0,0,0,0,0,0,0,0,0,0
172,0.0351985,0.019403,0,0,0,0,0,0.0101424,0.0127102,0.00933821,0.0154245,0,0,0.0214843,0,0.0292437,0.0106326,0.0509595,0.013155,0.0353391,0.0172977,0.0199787,0.0115046,0.011549,0.0160011,0.0132977,0.0333141,0.0103725,0.00984236,0.00681189,0.0268593,0.00982336,0.0200309,0.0199248,0.00523467,0.0330801,0.00344414,0.0278162,0.0157101,0.0349628,0,0,0.0213454,0,0.00693319,0.00733546,0.0536695,0.0288616,0.0351087,0.0256277,0.0145484,0.0175166,0.0144483,0.0313193,0.0226334,0.0145412,0.0147687,0,0.00781566,0.00990128,0.0292914,0.0143416,0.0104223,0.0112022,0.0145358,0.0314782,0,0,0,0,0,0,0,0,0,0
173,0.0348751,0.0192166,0,0,0,0,0,0.0101242,0.012707,0.00927432,0.0154254,0,0,0.0214751,0,0.0292472,0.0105625,0.0508351,0.0130677,0.035306,0.0173605,0.0194742,0.0113942,0.0114293,0.0159784,0.0132401,0.0333092,0.0102716,0.00980137,0.00670195,0.0269082,0.00976346,0.0199061,0.0199107,0.00537202,0.0330417,0.00358563,0.0278553,0.0157977,0.0346346,0,0,0.0214175,0,0.00680055,0.00717108,0.0536075,0.0289391,0.0351383,0.0256274,0.0142216,0.0173368,0.0143808,0.0312833,0.0225038,0.0144012,0.0146288,0,0.0077246,0.00987142,0.0292765,0.0143438,0.0104017,0.0110663,0.0145443,0.0311407,0,0,0,0,0,0,0,0,0,0
174,0.0346304,0.0192462,0,0,0,0,0,0.0100159,0.0126951,0.00922381,0.0155517,0,0,0.0214305,0,0.0292469,0.010459,0.0507335,0.0130306,0.0351968,0.0173937,0.0190803,0.0111943,0.0113347,0.0159039,0.0131833,0.0333023,0.0101409,0.00971983,0.00666388,0.0269624,0.00965791,0.0197704,0.0198837,0.00551793,0.0329547,0.003686,0.0278227,0.0159755,0.034454,0,0,0.0214804,0,0.00669795,0.00696418,0.0535274,0.0288837,0.0351078,0.0255823,0.0139621,0.017296,0.014323,0.0312488,0.0223406,0.0142519,0.0144727,0,0.00768133,0.00977904,0.029207,0.0144639,0.0103423,0.0109476,0.014672,0.0309281,0,0,0,0,0,0,0,0,0,0
175,0.0343314,0.0192455,0,0,0,0,0,0.00993553,0.0127083,0.00917375,0.0156578,0,0,0.02139,0,0.0292486,0.010395,0.0506304,0.0129435,0.0351178,0.0173636,0.0185298,0.0110306,0.0113691,0.0159005,0.0131898,0.0333219,0.00998269,0.00958538,0.00660954,0.0270417,0.00953776,0.019712,0.0198799,0.00559987,0.0329311,0.00376015,0.0278195,0.0160683,0.0341338,0,0,0.0215594,0,0.00659843,0.00708094,0.0534294,0.0288827,0.0351393,0.0254974,0.0133347,0.017135,0.0142971,0.031224,0.0222166,0.0141438,0.0143228,0,0.00761031,0.0096883,0.0291983,0.0145147,0.0102272,0.0108382,0.0146539,0.0306371,0,0,0,0,0,0,0,0,0,0
176,0.0340082,0.0193007,0,0,0,0,0,0.00990706,0.0127283,0.00905215,0.015964,0,0,0.0213555,0,0.0292181,0.0104252,0.0504727,0.0128701,0.0350355,0.017469,0.0180124,0.0108408,0.0115402,0.0158507,0.0132333,0.0333826,0.00988599,0.00958152,0.00656855,0.0271203,0.00946184,0.0196399,0.0198708,0.00563724,0.0329313,0.00384888,0.0278181,0.0163726,0.0338275,0,0,0.0216362,0,0.00654474,0.00718946,0.053339,0.0288853,0.0351497,0.0253323,0.0127024,0.0169611,0.0142642,0.0311881,0.0220923,0.0140388,0.0141996,0,0.00751945,0.00964737,0.0292139,0.0145134,0.0101907,0.010745,0.0145908,0.0303501,0,0,0,0,0,0,0,0,0,0
177,0.0336782,0.019345,0,0,0,0,0,0.00989716,0.01278,0.00888769,0.0164595,0,0,0.0213315,0,0.0291193,0.0105076,0.050273,0.0128025,0.034944,0.0175366,0.0175107,0.0106958,0.0117744,0.0158459,0.0132794,0.0334888,0.00980305,0.00960885,0.00652783,0.0272012,0.00937999,0.0196126,0.0198474,0.00558456,0.032937,0.00392042,0.0278358,0.0162718,0.0334496,0,0,0.0216672,0,0.00645793,0.00734725,0.0532933,0.028901,0.0351579,0.0251205,0.0121381,0.0167323,0.01423,0.0311504,0.0219489,0.0139056,0.0140975,0,0.00742202,0.00960615,0.0292328,0.0144106,0.0101174,0.0106331,0.0144959,0.0299932,0,0,0,0,0,0,0,0,0,0
178,0.0332911,0.0191845,0,0,0,0,0,0.00984784,0.012815,0.00888024,0.0166525,0,0,0.0212769,0,0.0289933,0.010546,0.0500988,0.0126629,0.0348466,0.0176922,0.0170704,0.0106281,0.0115726,0.0158084,0.0132469,0.0335403,0.00973313,0.00957302,0.00649779,0.0272949,0.00926619,0.0195923,0.0197921,0.00556722,0.0329705,0.00395429,0.0278471,0.0162759,0.0330288,0,0,0.0216851,0,0.00635673,0.00737777,0.0532211,0.0289311,0.0351363,0.0249236,0.0116522,0.0163923,0.0141578,0.0311099,0.0217782,0.013743,0.0139976,0,0.0073225,0.00955965,0.0292835,0.0142585,0.0100279,0.0105652,0.0143519,0.0296043,0,0,0,0,0,0,0,0,0,0
179,0.0327995,0.0189378,0,0,0,0,0,0.00982682,0.0128463,0.00889777,0.0166527,0,0,0.0212214,0,0.0288684,0.0105084,0.0500326,0.0124136,0.0347549,0.0180162,0.0166572,0.0106591,0.0112741,0.0156949,0.0131438,0.0333336,0.00966697,0.00950839,0.00642754,0.0273875,0.0091734,0.0195406,0.0197337,0.00550683,0.0330486,0.00398612,0.0278697,0.0162484,0.0325372,0,0,0.0216957,0,0.00624819,0.00727938,0.053085,0.0289652,0.0350813,0.0247158,0.0112222,0.0159551,0.0140453,0.0310845,0.0216246,0.0135939,0.0138311,0,0.00725669,0.00952203,0.0294006,0.0140684,0.00988971,0.0105209,0.0141629,0.0291773,0,0,0,0,0,0,0,0,0,0
180,0.0323649,0.0186176,0,0,0,0,0,0.00992173,0.0128625,0.00894068,0.0165052,0,0,0.0211089,0,0.0287798,0.0103459,0.0500382,0.0121628,0.0346974,0.0187018,0.0162576,0.0105182,0.0109788,0.0155136,0.0129233,0.0328695,0.00965027,0.00949967,0.00631228,0.0274387,0.00915035,0.0193904,0.0196837,0.00534813,0.0331939,0.00405942,0.0279045,0.0162914,0.0320201,0,0,0.0217066,0,0.00617724,0.00726412,0.0529215,0.0289656,0.0350157,0.0244884,0.0108071,0.0153837,0.0138871,0.0310609,0.0214815,0.0134301,0.0137178,0,0.00718177,0.00941342,0.0295893,0.0138435,0.00979258,0.0103511,0.0138874,0.0287545,0,0,0,0,0,0,0,0,0,0
181,0.0327417,0.019339,0,0,0,0,0,0.010109,0.0129769,0.00903573,0.015889,0,0,0.0213413,0,0.0287064,0.010483,0.0500355,0.0120332,0.0345162,0.0197406,0.0166806,0.0111198,0.0107423,0.0152406,0.0127506,0.0324838,0.0097156,0.00956492,0.00624693,0.0274244,0.00924052,0.0198817,0.0196656,0.00518178,0.0333133,0.0044694,0.0278957,0.0161462,0.0328454,0,0,0.0224147,0,0.00568535,0.00626066,0.0527797,0.0289885,0.0346745,0.0241367,0.0108164,0.0169617,0.0137014,0.0310967,0.0213231,0.0131916,0.0136302,0,0.00715236,0.00921486,0.0297834,0.014314,0.00896333,0.0100642,0.0147802,0.0291855,0,0,0,0,0,0,0,0,0,0
182,0.0323477,0.0191424,0,0,0,0,0,0.0101422,0.013011,0.00898199,0.0154594,0,0,0.0211659,0,0.0286426,0.0103484,0.0498864,0.0119443,0.0345519,0.0210707,0.0164003,0.0108467,0.0106646,0.0151587,0.0128027,0.0326224,0.00964791,0.00954126,0.00621522,0.027499,0.00922461,0.0195068,0.0196189,0.00508888,0.0335259,0.00455114,0.0279121,0.0159045,0.0325353,0,0,0.0225974,0,0.00559886,0.00636648,0.0526283,0.0289407,0.0345952,0.0239575,0.0104227,0.0167291,0.0135773,0.0311512,0.021148,0.0130128,0.0134167,0,0.00709118,0.00896188,0.0300827,0.0143818,0.00880333,0.00996517,0.0147643,0.0288634,0,0,0,0,0,0,0,0,0,0
183,0.0297355,0.0171152,0,0,0,0,0,0.00947733,0.0129925,0.00858504,0.0148874,0,0,0.0206395,0,0.0285032,0.00994112,0.0500217,0.0123512,0.0336696,0,0.0137963,0.00983941,0.011062,0.0155968,0.0130986,0.0325261,0.00906656,0.0090004,0.00616366,0.0277889,0.00884368,0.0184858,0.0195161,0.00518263,0.0339255,0.00441105,0.0280306,0.0155095,0.0294089,0,0,0.0217473,0,0.0058637,0.00763777,0.052116,0.0287831,0.0350917,0.0244987,0.00876033,0.0135771,0.0138799,0.0310866,0.021007,0.0131203,0.012812,0,0.00687183,0.00841693,0.0305377,0.0133736,0.00933378,0.0100262,0.013014,0.026366,0,0,0,0,0,0,0,0,0,0
184,0.0298367,0.0178006,0,0,0,0,0,0.00943335,0.0131437,0.00839663,0.0143984,0,0,0.0208973,0,0.028364,0.0102284,0.0500027,0.0121389,0.0331045,0,0.0138699,0.010506,0.0110295,0.0155524,0.0129706,0.032641,0.00885374,0.00889409,0.00610591,0.0279712,0.00867086,0.0190812,0.0194739,0.00515926,0.0341681,0.00495639,0.0280542,0.0151508,0.0300106,0,0,0.0225039,0,0.00526702,0.00643887,0.0519394,0.0288414,0.0347171,0.0249351,0.00854052,0.0154208,0.0137181,0.0309993,0.0207397,0.0130718,0.0125847,0,0.00684529,0.00808684,0.0308613,0.0139565,0.00856557,0.00982957,0.0138771,0.0265271,0,0,0,0,0,0,0,0,0,0
185,0.0291446,0.0177228,0,0,0,0,0,0.00973982,0.0131916,0.00813909,0.0138305,0,0,0.0205198,0,0.0282564,0.0100396,0.0494912,0.0115321,0.0323745,0,0.0141056,0.00978177,0.0111634,0.0156144,0.0129464,0.0324516,0.00855975,0.00887742,0.00593078,0.0282747,0.00868037,0.0185778,0.0194193,0.00528469,0.0137535,0.00509962,0.0112036,0.0153663,0.0292723,0,0,0.0225295,0,0.00524042,0.00639197,0.051805,0.0126609,0.0351752,0,0.00800578,0.015113,0.00906019,0.0277299,0.011742,0.00612976,0.0192283,0.0196595,0.0140451,0.0140016,0.0108034,0.0139627,0.00853874,0.00974336,0.0138499,0.0258778,0,0,0,0,0,0,0,0,0,0
186,0.0275836,0.0161992,0,0,0,0,0,0.00966309,0.0131658,0.00793964,0.0138431,0,0,0.0196949,0,0.0281536,0.00942521,0.0491721,0.0112546,0.0322933,0,0.0125567,0.00836633,0.0113778,0.0156789,0.0130037,0.0323591,0.00823678,0.0086734,0.00571157,0.0285356,0.00866349,0.0173122,0.0193384,0.00544371,0.0136711,0.00478594,0.0109945,0.0156303,0.0271603,0,0,0.0218278,0,0.005689,0.00768792,0.0517518,0.0123194,0.0353107,0,0.00698924,0.0123444,0.00903713,0.027707,0.0114538,0.00600506,0.0190367,0.0199658,0.0139476,0.0138895,0.0107687,0.0132719,0.00921296,0.00982369,0.0123526,0.0243436,0,0,0,0,0,0,0,0,0,0
187,0.0267218,0.0157618,0,0,0,0,0,0.00977009,0.0132706,0.00788132,0.0136754,0,0,0.0195486,0,0.027951,0.00920779,0.048898,0.0111167,0.0318335,0,0.0116578,0.00815902,0.0110481,0.0155353,0.0129134,0.0323151,0.00801799,0.00861469,0.00556611,0.0287115,0.00866958,0.017101,0.0192463,0.00530039,0.0137132,0.00491088,0.0107607,0.0156633,0.0262885,0,0,0.0217305,0,0.00561272,0.00767319,0.0515924,0.0120046,0.0351679,0,0.00623498,0.011792,0.00889787,0.0276565,0.011067,0.00578085,0.0188334,0.0202337,0.0139202,0.0138216,0.0110051,0.0131076,0.00895474,0.00964703,0.0118959,0.0235573,0,0,0,0,0,0,0,0,0,0
188,0.0256434,0.015129,0,0,0,0,0,0.0099943,0.0133786,0.00783912,0.0134817,0,0,0.0194758,0,0.0277048,0.00909336,0.0486945,0.0109229,0.0313239,0,0.0105449,0.00811041,0.0106918,0.0152512,0.0127845,0.0323062,0.0078025,0.00857847,0.00544344,0.028893,0.00882927,0.0169038,0.0191293,0.00515948,0.0138189,0.00508789,0.0105134,0.0157876,0.025195,0,0,0.0215682,0,0.00546911,0.00746672,0.051403,0.0117257,0.0350392,0,0.00546329,0.0110631,0.0087582,0.0276285,0.0107667,0.00556932,0.0185769,0.020454,0.013761,0.0136245,0.0113687,0.0128388,0.00877608,0.00944302,0.0112317,0.0225707,0,0,0,0,0,0,0,0,0,0
