Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LASI,RASI
891,0,0,0,0,0,0,0.0282147,0.0367648,0,0,0,0.0196559,0.0150118,0.009299,0,0,0.0142599,0,0.0344337,0.00803655,0.0793415,0.0194659,0.0480329,0.0288516,0.0213879,0.0292375,0.0117864,0.0138108,0.00831222,0.0400736,0.0165771,0.0190247,0.0129742,0.0256755,0.0272081,0.0119754,0.0241114,0.00671779,0.0201068,0.0237318,0.0144706,0.0399238,0,0,0.10889,0,0.0326982,0.0539201,0.0602821,0.018754,0.0448672,0.0301765,0.0188059,0.0635651,0.01446,0.0337157,0.0165477,0.0171619,0.0188179,0.00897918,0.0125939,0.0170405,0.0221461,0.0666438,0.0362871,0.069911,0.0448487,0.0294449,0,0,0,0.0237815,0
892,0,0,0,0,0,0,0.0284417,0.0371653,0,0,0,0.0200265,0.014913,0.00958508,0,0,0.0143493,0,0.0345415,0.00824406,0.0795132,0.0193255,0.0481038,0.0287731,0.0220607,0.0295101,0.0114504,0.0129137,0.00795868,0.0401884,0.0165521,0.0189729,0.0130195,0.0255168,0.0275274,0.0122706,0.0242173,0.00680202,0.0204544,0.02398,0.0148003,0.0404268,0,0,0.109668,0,0.0333813,0.0543452,0.0603642,0.0190399,0.0449201,0.0305176,0.0194093,0.0638258,0.0144587,0.0336726,0.0166581,0.0173317,0.0190993,0.00887718,0.0127367,0.0172427,0.0224762,0.0674106,0.0361434,0.0704445,0.045402,0.0295391,0,0,0,0.0249443,0
893,0,0,0,0,0,0,0.0285993,0.0376078,0,0,0,0.0202888,0.0147888,0.00983942,0,0,0.0143529,0,0.0347176,0.0082914,0.0795486,0.0190236,0.0482758,0.0285721,0.0226215,0.0298921,0.0109071,0.0120472,0.00738606,0.0403794,0.0163469,0.0187258,0.0129863,0.0252965,0.0276402,0.0125238,0.0243299,0.00689825,0.0207148,0.0243806,0.0150798,0.0408788,0,0,0.110409,0,0.0342708,0.0547208,0.0604203,0.0192527,0.0449744,0.0308912,0.0199273,0.0641053,0.0144703,0.033651,0.0168607,0.0176228,0.0193872,0.00884118,0.0128532,0.017409,0.0227061,0.0680977,0.0360208,0.0710376,0.0459751,0.0295617,0,0,0,0.0262233,0
894,0,0,0,0,0,0,0.0286824,0.0380707,0,0,0,0.0197581,0.0146214,0.0101062,0,0,0.014036,0,0.0349531,0.00829733,0.0791686,0.01718,0.0487027,0.0272131,0.0233043,0.0301884,0.00858493,0.00881693,0.00548435,0.0414246,0.0145621,0.0166745,0.0121934,0.0244664,0.0260682,0.0126595,0.024442,0.00693176,0.021131,0.025,0.0155854,0.0412678,0,0,0.11121,0,0.0353659,0.0551513,0.0605413,0.019899,0.0448814,0.031148,0.0206536,0.0644374,0.0145063,0.0335574,0.0170476,0.0177267,0.0197837,0.00877147,0.0129608,0.0176254,0.0229625,0.06878,0.0360296,0.0715501,0.0465061,0.0295172,0,0,0,0.0279288,0
895,0,0,0,0,0,0,0.0287532,0.0384571,0,0,0,0.0186509,0.0144681,0.0109466,0,0,0.0134993,0,0.035236,0.00821478,0.0784766,0.0149277,0.0494715,0.0254756,0.0243256,0.0303128,0.00568113,0.00367202,0.0055673,0.0434359,0.0117402,0.0130385,0.0106359,0.0230273,0.0231218,0.012622,0.0245741,0.00703186,0.0217203,0.0259191,0.0163076,0.0416611,0,0,0.112078,0,0.0367435,0.0555499,0.0607588,0.0208297,0.0445745,0.0312456,0.0216296,0.0648401,0.0145956,0.0333412,0.0171492,0.0176488,0.0203279,0.00864463,0.0130964,0.0179333,0.0232907,0.0695355,0.0362619,0.0720652,0.0469705,0.0294523,0,0,0,0.0301362,0
896,0,0,0,0,0,0,0.029509,0.0390352,0,0,0,0.0175254,0.0140767,0.012612,0,0,0.0131774,0,0.035312,0.00792211,0.0782206,0.0154426,0.0499003,0.0245528,0.0275252,0.0316876,0.00567412,0.00360887,0.00906013,0.0455148,0.010222,0.00997748,0.00924492,0.0215281,0.019937,0.0127346,0.0246482,0.00737348,0.0224075,0.0268188,0.0172038,0.0422397,0,0,0.113603,0,0.0378569,0.0557737,0.0614302,0.0221124,0.0432319,0.0310699,0.0240435,0.0649275,0.0143578,0.0328693,0.0170507,0.0173997,0.0212224,0.0086133,0.0135633,0.0184891,0.0236512,0.0703258,0.0365908,0.0723652,0.047798,0.0302297,0,0,0,0.0347876,0
897,0,0,0,0,0,0,0.0294166,0.0392018,0,0,0,0.0179638,0.0140646,0.0131375,0,0,0.0131302,0,0.0352676,0.00733275,0.0784082,0.015969,0.0500818,0.0245518,0.0277659,0.0316043,0.00578522,0.00394882,0.00928165,0.0455997,0.0105029,0.0101719,0.00937182,0.0213029,0.0203548,0.0124267,0.0246546,0.00709397,0.0230512,0.0269022,0.0178191,0.042909,0,0,0.115008,0,0.0385949,0.0561213,0.0616225,0.0227838,0.04318,0.0312731,0.0241423,0.0654518,0.0143515,0.0328804,0.0170282,0.0173201,0.0215133,0.00847961,0.0137431,0.0186819,0.0243066,0.0708988,0.0365222,0.072875,0.0482739,0.0299726,0,0,0,0.0365731,0
898,0,0,0,0,0,0,0.0296053,0.0394001,0,0,0,0.018396,0.013975,0.0138658,0,0,0.0129259,0,0.0352075,0.00711663,0.0791872,0.0167766,0.0496834,0.0244349,0.0290851,0.0322286,0.00598805,0.004575,0.0095496,0.0457425,0.0110012,0.010491,0.0096669,0.0210247,0.02052,0.012251,0.0246299,0.00699519,0.0236289,0.0271984,0.0184919,0.0434262,0,0,0.116624,0,0.0394007,0.056627,0.0620504,0.0235735,0.0426381,0.0314311,0.0255877,0.066077,0.0142327,0.0328386,0.0171065,0.0172928,0.0219637,0.00840424,0.0139944,0.019033,0.0248128,0.0716786,0.0365532,0.0733405,0.048649,0.0300357,0,0,0,0,0
899,0,0,0,0,0,0,0.0293867,0.0397564,0,0,0,0.0187811,0.0139294,0.0142738,0,0,0.0126781,0,0.0352529,0.00718305,0.0792926,0.0171522,0.049877,0.0244992,0.0288539,0.032036,0.00613237,0.00468688,0.00969493,0.0457813,0.0111622,0.0106434,0.00972113,0.0208504,0.020879,0.0120551,0.0246293,0.00698328,0.0240007,0.0274224,0.0188982,0.0441166,0,0,0.11814,0,0.0399151,0.0572095,0.0621752,0.0238309,0.0427772,0.0317862,0.0254443,0.0666184,0.0143239,0.0329622,0.017227,0.0173947,0.0221899,0.00835694,0.0140606,0.019246,0.025181,0.0721269,0.0365705,0.0736842,0.0490865,0.0296541,0,0,0,0,0
900,0,0,0,0,0,0,0.02925,0.0402214,0,0,0,0.0190654,0.0138496,0.0145629,0,0,0.0124598,0,0.0353156,0.0072936,0.0793374,0.0174863,0.0501209,0.0246701,0.0285271,0.0320615,0.0062394,0.00461685,0.00982266,0.0457728,0.0113551,0.0107293,0.00976509,0.020712,0.0211464,0.0120413,0.0246295,0.00714445,0.0242627,0.0276646,0.0191838,0.0448868,0,0,0.119702,0,0.0404816,0.0578794,0.0622093,0.024032,0.0429725,0.0321332,0.0250864,0.0671083,0.0144799,0.0330375,0.0173205,0.0175285,0.0224176,0.0083175,0.0141515,0.0194387,0.0253896,0.072538,0.0366352,0.0740367,0.049681,0.0293441,0,0,0,0,0
901,0,0,0,0,0,0,0.0291906,0.0408137,0,0,0,0.0192734,0.0137397,0.0147994,0,0,0.0122807,0,0.0353723,0.00738625,0.0794078,0.0177901,0.0503504,0.0248603,0.028257,0.03237,0.00636902,0.00511269,0.00986804,0.0457048,0.0115526,0.0108036,0.00982584,0.0205668,0.0213235,0.012112,0.0246399,0.00705368,0.0244547,0.0280971,0.0193952,0.0456926,0,0,0.121272,0,0.0411869,0.058558,0.0622385,0.0242303,0.0431202,0.0324407,0.0247011,0.0675138,0.0145705,0.0330857,0.0174056,0.0176502,0.022624,0.0083005,0.0142456,0.0196061,0.0255337,0.0728896,0.0368556,0.0744729,0.0504541,0.0291125,0,0,0,0,0
902,0,0,0,0,0,0,0.0291657,0.0416213,0,0,0,0.0194193,0.0136741,0.0150252,0,0,0.0120267,0,0.0355003,0.00760369,0.0795527,0.0180686,0.0505237,0.0249762,0.0280789,0.0329691,0.00649756,0.00548327,0.00985656,0.0456018,0.0117051,0.0108992,0.00991916,0.0204268,0.0214003,0.0123446,0.0247042,0.00649273,0.0245972,0.0287018,0.0195631,0.0464661,0,0,0.122774,0,0.04183,0.059188,0.0622918,0.0244411,0.0432198,0.0327174,0.0245728,0.0678079,0.0145588,0.0331351,0.0175128,0.0177827,0.022815,0.00831266,0.0142778,0.0197304,0.0256129,0.0732186,0.0371449,0.0748579,0.051416,0.028901,0,0,0,0,0
903,0,0,0,0,0,0,0.0290641,0.0429623,0,0,0,0.0194225,0.0136777,0.015144,0,0,0.0112149,0,0.0358334,0.00794136,0.0797283,0.0182095,0.0506405,0.0250392,0.0280203,0.0339969,0.00661246,0.00555868,0.00987186,0.0454744,0.0118022,0.0109693,0.0099921,0.0203621,0.0213147,0.0129003,0.0248319,0.00643783,0.0246616,0.0262893,0.0196388,0.0472205,0,0,0.125266,0,0.0389911,0.0619007,0.0623673,0.0246262,0.043286,0.0329673,0.0245388,0.0679815,0.0145343,0.0332012,0.0176629,0.0178696,0.0230372,0.008349,0.0143346,0.0198922,0.0256059,0.0742704,0.0344511,0.0752451,0.0528505,0.0285693,0,0,0,0,0
904,0,0,0,0,0,0,0.0289291,0.0446306,0,0,0,0.0194137,0.0137481,0.0152124,0,0,0.0101661,0,0.0363211,0.00835017,0.0797356,0.0182582,0.0507681,0.0251385,0.0280472,0.034637,0.0066925,0.00590868,0.00994892,0.0453684,0.0118626,0.0109756,0.00997931,0.0203451,0.0212344,0.0135192,0.0250403,0.00662375,0.024913,0.0255678,0.0199267,0.0483754,0,0,0.129148,0,0.03133,0.0666044,0.0623972,0.0249424,0.0432785,0.0331771,0.0246182,0.0680084,0.0144968,0.0332392,0.0178271,0.0178463,0.0231803,0.0083222,0.0143679,0.0199719,0.0257912,0.0755762,0.028919,0.0735979,0.0545176,0.028133,0,0,0,0,0
905,0,0,0,0,0,0,0.0301359,0.0453499,0,0,0,0.0192885,0.0138268,0.0152761,0,0,0.00891696,0,0.0365977,0.00849947,0.0795228,0.0182644,0.0502584,0.0246042,0.0319199,0.0331543,0.00660282,0.00632776,0.0100362,0.0451529,0.0121636,0.0110385,0.00993902,0.0199729,0.0209752,0.0129958,0.025335,0.00684647,0.0253592,0.0284935,0.020594,0.0507772,0,0,0.135901,0,0.049126,0.0705271,0.0622236,0.0256906,0.041683,0.0332755,0.0270315,0.0657882,0.0142577,0.0330961,0.0179032,0.0176863,0.0233086,0.00818889,0.0144138,0.0199324,0.025994,0.0804725,0.020897,0.0717767,0.0552892,0.0295976,0,0,0,0,0
906,0,0,0,0,0,0,0.0308744,0.0441002,0,0,0,0.0193391,0.0138174,0.0155069,0,0,0.00816886,0,0.0367524,0.00827373,0.0794576,0.0185782,0.049865,0.0244582,0.0341977,0.0318999,0.00645625,0.00665076,0.00995187,0.0448227,0.0123911,0.011116,0.0098356,0.0198949,0.0209084,0.0119904,0.0253076,0.00688518,0.0254583,0.030258,0.0208026,0.0507054,0,0,0.132812,0,0.0531466,0.0698031,0.0623391,0.0258985,0.041193,0.0333438,0.0286107,0.0637382,0.0141049,0.0329303,0.0180067,0.0177433,0.0235725,0.00824911,0.0144107,0.020086,0.0259477,0.0794626,0.0183867,0.071555,0.0539241,0.0306023,0,0,0,0,0
907,0,0,0,0,0,0,0.0311276,0.0446707,0,0,0,0.0187333,0.0143606,0.0150639,0,0,0.00796222,0,0.0360195,0.00869146,0.0795284,0.0176241,0.0495695,0.0244552,0.0351798,0.0335841,0.00719755,0.0077541,0.0106218,0.0452549,0.0125687,0.0110936,0.0101055,0.0193079,0.0203195,0.0137483,0.0259034,0.0067814,0.0257492,0.0325522,0.021176,0.0504971,0,0,0.131994,0,0.0526995,0.0685055,0.0618443,0.0262166,0.0405802,0.0335566,0.0294351,0.0631591,0.0140914,0.0332138,0.0182705,0.0176535,0.0233262,0.00773863,0.0145263,0.019861,0.0262091,0.0791417,0.0201483,0.0687654,0.0546224,0.030898,0,0,0,0,0
908,0,0,0,0,0,0,0.0315697,0.0437514,0,0,0,0.0193706,0.013934,0.0158018,0,0,0.0077315,0,0.0370251,0.00904586,0.079576,0.0188143,0.0492984,0.0243992,0.0365312,0.0320225,0.0064105,0.00732954,0.00999847,0.0445269,0.0127092,0.0112643,0.00982425,0.0197103,0.0208086,0.0125863,0.0255084,0.00752097,0.0257482,0.0317292,0.0211229,0.050915,0,0,0.130559,0,0.0549201,0.0693861,0.0624419,0.026183,0.0408468,0.0334668,0.0304356,0.062438,0.0138796,0.0328667,0.0182321,0.017407,0.0238319,0.00819104,0.0144402,0.020193,0.0261314,0.078835,0.0167961,0.0712156,0.053399,0.0314097,0,0,0,0,0
909,0,0,0,0,0,0,0.0316415,0.0442009,0,0,0,0.0195078,0.013941,0.0159388,0,0,0.00805192,0,0.0371669,0.00997461,0.0795843,0.0189501,0.0491431,0.0243672,0.037096,0.0325271,0.00641959,0.00740029,0.00998091,0.0444326,0.0128256,0.0113558,0.00989982,0.0196088,0.0209583,0.0134846,0.0255662,0.00835284,0.0259308,0.0317808,0.0212903,0.051138,0,0,0.130724,0,0.0549558,0.0697276,0.0624409,0.0263424,0.040843,0.0335137,0.0309458,0.0626159,0.0138112,0.0328365,0.0183492,0.0169725,0.0239009,0.00812385,0.0144542,0.0202234,0.0263496,0.0790097,0.0166246,0.0713209,0.0537221,0.0314419,0,0,0,0,0
910,0,0,0,0,0,0,0.0317606,0.0443896,0,0,0,0.019678,0.0139808,0.0161717,0,0,0.00819471,0,0.0372558,0.0106613,0.0795482,0.0191336,0.0489236,0.0242677,0.0379901,0.0328388,0.00643292,0.00732878,0.0100056,0.0443408,0.0129729,0.0114643,0.0099856,0.0194841,0.0211275,0.0141522,0.025608,0.008116,0.0262023,0.0323145,0.0215227,0.0511257,0,0,0.129892,0,0.0555446,0.0696884,0.0624147,0.0266038,0.0407047,0.0334978,0.0315842,0.0622378,0.0136415,0.0327565,0.0183608,0.0168911,0.0239649,0.00804223,0.0144224,0.0202231,0.0266325,0.0786496,0.0162897,0.0712198,0.0536086,0.031587,0,0,0,0,0
911,0,0,0,0,0,0,0.0331346,0.047189,0,0,0,0.0196094,0.0143704,0.0164829,0,0,0.0105172,0,0.0380931,0.0125737,0.0792844,0.0195056,0.0469048,0.0239209,0.0436441,0.0387511,0.00633004,0.00774727,0.0101385,0.0440451,0.0132345,0.0115456,0.00998778,0.0192381,0.0207508,0.01907,0.0262459,0,0.0267931,0.0326966,0.0221075,0.0505749,0,0,0.128961,0,0.0557146,0.0695047,0.0622654,0.0273179,0.0398872,0.0327546,0.0370664,0.0605552,0.0129756,0.0321859,0.0182832,0.016684,0.024269,0.00774586,0.014252,0.0203123,0.0271508,0.0774608,0.0160955,0.0711449,0.0557794,0.0329046,0,0,0,0,0
912,0,0,0,0,0,0,0.029067,0.0389874,0,0,0,0.0204756,0.0138238,0.0164101,0,0,0.00696168,0,0.0364311,0.00893521,0.0801366,0.0193227,0.0519654,0.0246209,0.0319217,0.0176909,0.00688812,0.00755169,0.00997447,0.0445108,0.0131641,0.0118079,0.0102811,0.0193777,0.0222504,0.00758317,0.0251925,0.00736113,0.0261305,0.0337397,0.0214419,0.0512148,0,0,0.128596,0,0.0573636,0.0698901,0.0629969,0.0264335,0.0412956,0.0348313,0.0250271,0.0639949,0.0140697,0.0334522,0.0188568,0.0175234,0.024008,0.008504,0.0148081,0.0203405,0.0265608,0.0803189,0.0148221,0.070414,0.0468496,0.0299007,0,0,0,0,0
913,0,0,0,0,0,0,0.0332451,0.046795,0,0,0,0.0199771,0.0142757,0.0166021,0,0,0.0106082,0,0.0378933,0.0121414,0.0792422,0.0197163,0.047254,0.0240877,0.0433622,0.0386139,0.00647488,0.00790864,0.0100938,0.0439484,0.0132823,0.0115884,0.0100995,0.0191025,0.0211643,0.0190699,0.0260648,0,0.0267357,0.0330485,0.0220754,0.0507019,0,0,0.127834,0,0.0560257,0.0693692,0.062224,0.0273436,0.0400833,0.0329154,0.0369575,0.0604177,0.0129118,0.0323021,0.0184469,0.016822,0.0244976,0.00771534,0.0142681,0.020544,0.027113,0.0770296,0.0156004,0.0706598,0.0552196,0.0330222,0,0,0,0,0
914,0,0,0,0,0,0,0.0311107,0.0422891,0,0,0,0.0205003,0.0138646,0.0165264,0,0,0.00755187,0,0.0369048,0.00993552,0.0795866,0.0195325,0.050198,0.0246234,0.0357794,0.0277168,0.00675902,0.00760566,0.00989858,0.0442411,0.0131035,0.0116219,0.0102045,0.0192445,0.0221044,0.0121645,0.0252944,0.00765653,0.0263149,0.0332885,0.0215809,0.0515331,0,0,0.128464,0,0.0567746,0.069786,0.0624141,0.0267077,0.0411803,0.0340098,0.0294373,0.0629425,0.0136397,0.0330543,0.0185319,0.0172023,0.024236,0.00801113,0.0145175,0.0205329,0.0267874,0.0790455,0.0153253,0.0704471,0.0506341,0.0312359,0,0,0,0,0
915,0,0,0,0,0,0,0.0298904,0.0400875,0,0,0,0.0208488,0.0138308,0.0165039,0,0,0.00667918,0,0.0366956,0.00930627,0.079644,0.0194041,0.0520184,0.0249872,0.0311445,0.0200464,0.00694899,0.00742148,0.00975599,0.0444088,0.0129426,0.0116643,0.0102698,0.0193356,0.0227166,0.00889416,0.0251261,0.00751858,0.0260098,0.0331622,0.0212342,0.0520834,0,0,0.129793,0,0.0569906,0.0704475,0.0624585,0.0262452,0.0420309,0.0347109,0.0250642,0.0651597,0.0141051,0.0335043,0.018556,0.0174717,0.0240124,0.00815138,0.0146349,0.0204963,0.02655,0.0809297,0.0152717,0.0704597,0.0479606,0.0304186,0,0,0,0,0
916,0,0,0,0,0,0,0.0292898,0.0397639,0,0,0,0.0210137,0.0138105,0.0164323,0,0,0.00660413,0,0.0367909,0.00934399,0.0794956,0.0192566,0.0531465,0.0252279,0.0283499,0.0174926,0.00709474,0.00730178,0.00963245,0.0444886,0.012784,0.0116705,0.010291,0.0194017,0.0230597,0.00828577,0.0251231,0.00768184,0.0257667,0.0327861,0.0210117,0.0524374,0,0,0.130831,0,0.0566552,0.0708423,0.0623983,0.0258759,0.0426912,0.0351025,0.0226702,0.0666448,0.0143684,0.0337696,0.0184308,0.0175027,0.023827,0.00820098,0.0146634,0.0204229,0.0263038,0.0817819,0.0154424,0.0705928,0.0474394,0.0298715,0,0,0,0,0
917,0,0,0,0,0,0,0.0289196,0.0397993,0,0,0,0.0210403,0.0137532,0.0163057,0,0,0.00677582,0,0.0369983,0.00955242,0.079437,0.0191272,0.0538214,0.0253651,0.0268541,0.016682,0.00716549,0.00725143,0.00955188,0.0445005,0.0126798,0.0116621,0.0102879,0.0194502,0.0231491,0.00839104,0.025185,0.00785681,0.0255855,0.0326412,0.020889,0.0525906,0,0,0.131351,0,0.056396,0.0709396,0.0623767,0.0256622,0.0430932,0.0352935,0.0213778,0.067427,0.0144758,0.0339274,0.018391,0.0173475,0.0237089,0.00823439,0.0146957,0.0203302,0.0260834,0.082052,0.0155934,0.0707624,0.047342,0.0294386,0,0,0,0,0
918,0,0,0,0,0,0,0.028554,0.0399678,0,0,0,0.0209712,0.0136978,0.0160909,0,0,0.00711985,0,0.0372486,0.00984577,0.0794441,0.0189137,0.0543691,0.0254883,0.0255975,0.0163386,0.00716163,0.00712708,0.00946731,0.0444938,0.0125645,0.0116294,0.0102549,0.0195412,0.0231109,0.00873193,0.0252819,0.00830608,0.0254613,0.0325907,0.0207569,0.0526788,0,0,0.131791,0,0.0562649,0.0710526,0.0623295,0.0254742,0.0434874,0.0354082,0.0202485,0.0680424,0.0145165,0.0340537,0.0184279,0.0173848,0.0235505,0.00823985,0.0147374,0.020259,0.0259393,0.0821011,0.0156947,0.0710335,0.0474535,0.0289682,0,0,0,0,0
919,0,0,0,0,0,0,0.0281884,0.0400445,0,0,0,0.0207907,0.0136122,0.0158644,0,0,0.00746059,0,0.0374369,0.0101249,0.0794535,0.0186137,0.0548461,0.0256048,0.0244638,0.0160557,0.00711751,0.00696915,0.00937325,0.0444669,0.012397,0.0115402,0.0101756,0.0196594,0.0229723,0.00905397,0.0253407,0.00900417,0.0252926,0.0322621,0.0205493,0.052568,0,0,0.132172,0,0.0557649,0.0712958,0.0622777,0.0251707,0.0438688,0.0354777,0.0191971,0.0684641,0.0145724,0.0342012,0.018394,0.0174034,0.0233484,0.00827784,0.0147265,0.0201225,0.0257892,0.0820452,0.0156048,0.0712347,0.0474486,0.0285046,0,0,0,0,0
920,0,0,0,0,0,0,0.0278269,0.0400945,0,0,0,0.020558,0.0135322,0.0156066,0,0,0.00770896,0,0.0376555,0.010397,0.0793324,0.0182921,0.0553016,0.025689,0.0234025,0.0159406,0.00709845,0.00685902,0.00928399,0.0444379,0.0122208,0.0114348,0.0100792,0.0197892,0.0227712,0.00932676,0.0254132,0.00900378,0.0251229,0.0320587,0.0203196,0.0524392,0,0,0.132475,0,0.0553941,0.0715066,0.0621957,0.0248427,0.0442486,0.0355215,0.018243,0.0688597,0.0146381,0.034297,0.0182866,0.0173217,0.0231131,0.00829611,0.0146886,0.0199314,0.0256555,0.0819485,0.0157409,0.0714644,0.0473923,0.0280178,0,0,0,0,0
921,0,0,0,0,0,0,0.0274871,0.0400783,0,0,0,0.0203047,0.0134518,0.0152955,0,0,0.00798382,0,0.0379606,0.0105807,0.0792892,0.0179707,0.055747,0.0258455,0.0223638,0.0158977,0.00715577,0.00691605,0.00920543,0.0444156,0.0120065,0.0112825,0.0100037,0.0199401,0.0225566,0.0095485,0.0255304,0.00899215,0.0250204,0.0320807,0.0201534,0.0523543,0,0,0.132635,0,0.0552839,0.0715396,0.0621048,0.0245923,0.0446397,0.0355181,0.0174422,0.0692677,0.0146832,0.0343481,0.0182164,0.0172285,0.0228523,0.00827176,0.014632,0.0197147,0.0256183,0.0818314,0.0161647,0.071741,0.0473496,0.0275459,0,0,0,0,0
922,0,0,0,0,0,0,0.027209,0.0399056,0,0,0,0.0200697,0.0133777,0.015013,0,0,0.00813965,0,0.0382291,0.0106931,0.0791807,0.0176835,0.0561933,0.0260268,0.0213153,0.0156734,0.00729465,0.00710982,0.00916218,0.0443863,0.011771,0.0110927,0.00993858,0.0200761,0.0224078,0.00965753,0.0256288,0.0091156,0.0250296,0.0318639,0.0201038,0.0523103,0,0,0.132705,0,0.0548522,0.0714442,0.0619783,0.0244574,0.0450291,0.0354904,0.0167048,0.0695834,0.0147336,0.0343588,0.0181241,0.0171532,0.0225753,0.00818929,0.0145823,0.0194924,0.0256988,0.0817049,0.0165037,0.0719121,0.0472466,0.0271349,0,0,0,0,0
923,0,0,0,0,0,0,0.0270304,0.0397382,0,0,0,0.0198925,0.013324,0.0148422,0,0,0.00811244,0,0.038397,0.0107972,0.0790782,0.017463,0.0566438,0.0261702,0.0203024,0.0152821,0.00739992,0.00701659,0.00916093,0.0443486,0.0114964,0.0109103,0.00982197,0.0201907,0.0222578,0.00964944,0.0256665,0.00922927,0.0249441,0.0314386,0.019949,0.0524104,0,0,0.132893,0,0.0542549,0.0713694,0.0619176,0.0242806,0.045467,0.0355413,0.0159455,0.0699757,0.0148801,0.0343926,0.0179945,0.0171925,0.022335,0.00813237,0.0145352,0.0193268,0.0256979,0.0817046,0.0164542,0.0720105,0.0470884,0.0268339,0,0,0,0,0
924,0,0,0,0,0,0,0.0268876,0.0396514,0,0,0,0.0196955,0.0132614,0.0147078,0,0,0.00820809,0,0.0385644,0.0110343,0.0790839,0.0173222,0.0569432,0.0261978,0.0196504,0.0150301,0.00743394,0.00663002,0.0091524,0.0443286,0.0113235,0.0108131,0.00973706,0.0202682,0.022042,0.0097126,0.0257385,0.00957264,0.0247696,0.0312862,0.0197446,0.0524748,0,0,0.133085,0,0.0540088,0.0712795,0.0619363,0.0241614,0.0457812,0.0355707,0.0154317,0.0703249,0.0150281,0.0344062,0.0178767,0.0172261,0.0222015,0.00811626,0.0145679,0.0192816,0.0255765,0.0818378,0.0164749,0.0720654,0.0469742,0.0265974,0,0,0,0,0
925,0,0,0,0,0,0,0.0268179,0.0394979,0,0,0,0.019529,0.0131962,0.0145497,0,0,0.008313,0,0.0387377,0.0111766,0.079007,0.0171312,0.0573511,0.0262219,0.0187669,0.014756,0.00745331,0.00651675,0.00913171,0.0443655,0.0111027,0.0106828,0.00965644,0.0203772,0.0218706,0.00979946,0.0257995,0.00991614,0.0245857,0.0310966,0.0195098,0.0525983,0,0,0.133279,0,0.0536982,0.0713354,0.0619199,0.0238418,0.0462048,0.0355056,0.0148178,0.070782,0.015141,0.0344953,0.0178382,0.017242,0.0220231,0.00810461,0.014582,0.0192218,0.0254723,0.08201,0.0166206,0.0720166,0.0468623,0.0263504,0,0,0,0,0
926,0,0,0,0,0,0,0.0267871,0.0393681,0,0,0,0.0193501,0.013146,0.0143013,0,0,0.00839537,0,0.0388961,0.0112111,0.0789162,0.0169191,0.0577908,0.0262534,0.0178297,0.0145515,0.00748767,0.00670245,0.00908475,0.0444462,0.01087,0.0104953,0.00957691,0.020512,0.0217076,0.00989234,0.0258481,0.0101938,0.0243775,0.0310514,0.0192408,0.052674,0,0,0.133412,0,0.0535596,0.0714463,0.061881,0.0233714,0.0466302,0.0354051,0.0142266,0.0711937,0.0152433,0.0346254,0.0178658,0.0172784,0.0218164,0.00811923,0.0145316,0.0191588,0.025316,0.0821588,0.0168054,0.0720121,0.0467164,0.0261108,0,0,0,0,0
927,0,0,0,0,0,0,0.0267835,0.0391396,0,0,0,0.0191516,0.0131428,0.0140431,0,0,0.0083597,0,0.0390678,0.011167,0.0788273,0.0166642,0.0582525,0.0262828,0.0168796,0.01437,0.00750338,0.00665498,0.00905029,0.0445525,0.0105939,0.0103248,0.00947012,0.0206708,0.0215279,0.00987402,0.0259183,0.00979332,0.024147,0.0308137,0.0189219,0.0526734,0,0,0.133438,0,0.0532406,0.0715032,0.0618027,0.0229809,0.0470471,0.0353107,0.0137194,0.0714955,0.0153586,0.0347887,0.0178696,0.0172889,0.021613,0.00813899,0.0144707,0.0191107,0.0251394,0.0821803,0.016858,0.071967,0.0464946,0.0259154,0,0,0,0,0
928,0,0,0,0,0,0,0.0267738,0.0388069,0,0,0,0.0188995,0.0131347,0.0137584,0,0,0.00828453,0,0.0392264,0.0111233,0.0787076,0.0163654,0.0586979,0.0264304,0.0159575,0.0142,0.00757779,0.00656518,0.00899748,0.0446263,0.0102161,0.0101467,0.00937677,0.0208493,0.0213301,0.00977934,0.0259896,0.00967645,0.0241172,0.0306386,0.0188031,0.0526183,0,0,0.133385,0,0.0530244,0.0713873,0.0616611,0.0229554,0.0474197,0.0351438,0.0133229,0.0717417,0.0154458,0.0348937,0.0177905,0.0171872,0.0213497,0.00806722,0.0144499,0.0189928,0.0251695,0.0821688,0.0168163,0.0719843,0.0462118,0.0257012,0,0,0,0,0
